,node,commodity,level,year,time,lvl,mrg
108,R11_CPA,electr,final,2080,year,473.7031792896252,0.0
109,R11_CPA,electr,final,2090,year,477.4792913489631,0.0
110,R11_CPA,electr,final,2100,year,511.3968813731822,0.0
111,R11_CPA,electr,final,2110,year,396.6010620843021,0.0
112,R11_CPA,gas,final,2020,year,350.9537804819314,0.0
113,R11_CPA,gas,final,2025,year,158.02047174070972,0.0
114,R11_CPA,gas,final,2030,year,157.64827643988332,0.0
115,R11_CPA,gas,final,2035,year,182.59738209353196,0.0
116,R11_CPA,gas,final,2040,year,205.7144429897511,0.0
117,R11_CPA,gas,final,2045,year,193.52564966139144,0.0
118,R11_CPA,gas,final,2050,year,169.58539189353934,0.0
119,R11_CPA,gas,final,2055,year,190.90757879615464,0.0
120,R11_CPA,gas,final,2060,year,276.01899689358066,0.0
121,R11_CPA,gas,final,2070,year,181.5337091005174,0.0
122,R11_CPA,gas,final,2080,year,200.44041476724743,0.0
123,R11_CPA,gas,final,2090,year,230.17477300010623,0.0
124,R11_CPA,gas,final,2100,year,273.3860694177004,0.0
125,R11_CPA,gas,final,2110,year,156.80999881640406,0.0
126,R11_CPA,lightoil,final,2020,year,107.67014361349607,0.0
127,R11_CPA,lightoil,final,2025,year,134.7330524077415,0.0
128,R11_CPA,lightoil,final,2030,year,141.0497568564527,0.0
129,R11_CPA,lightoil,final,2035,year,143.63848199717623,0.0
130,R11_CPA,lightoil,final,2040,year,160.39555317274247,0.0
131,R11_CPA,lightoil,final,2045,year,170.7634934585493,0.0
132,R11_CPA,lightoil,final,2050,year,195.63459743538064,0.0
133,R11_CPA,lightoil,final,2055,year,198.43568114809267,0.0
134,R11_CPA,lightoil,final,2060,year,332.9175919943391,0.0
135,R11_CPA,lightoil,final,2070,year,128.76136914170368,0.0
136,R11_CPA,lightoil,final,2080,year,222.91914319511775,0.0
137,R11_CPA,lightoil,final,2090,year,260.5168933633338,0.0
138,R11_CPA,lightoil,final,2100,year,261.02924137932246,0.0
139,R11_CPA,lightoil,final,2110,year,158.9169392735694,0.0
140,R11_CPA,biomass,final,2020,year,5.0,0.0
141,R11_CPA,biomass,final,2025,year,72.7936012138594,0.0
142,R11_CPA,biomass,final,2030,year,78.44981764233953,0.0
143,R11_CPA,biomass,final,2035,year,77.70696328972416,0.0
144,R11_CPA,biomass,final,2040,year,89.61262328030132,0.0
145,R11_CPA,biomass,final,2045,year,44.55355193403786,0.0
146,R11_CPA,biomass,final,2050,year,94.1852750172646,0.0
147,R11_CPA,biomass,final,2055,year,79.46755307261718,0.0
148,R11_CPA,biomass,final,2060,year,88.1948129575505,0.0
149,R11_CPA,biomass,final,2070,year,74.16880284823498,0.0
150,R11_CPA,biomass,final,2080,year,47.07687226787179,0.0
151,R11_CPA,biomass,final,2090,year,137.93153453467335,0.0
152,R11_CPA,biomass,final,2100,year,146.86186009305126,0.0
153,R11_CPA,biomass,final,2110,year,65.61611877926644,0.0
154,R11_CPA,d_heat,final,2020,year,212.6585570360094,0.0
155,R11_CPA,d_heat,final,2025,year,238.62378064383478,0.0
156,R11_CPA,d_heat,final,2030,year,219.19162163257027,0.0
157,R11_CPA,d_heat,final,2035,year,222.60344762517988,0.0
158,R11_CPA,d_heat,final,2040,year,171.74610120737546,0.0
159,R11_CPA,d_heat,final,2045,year,235.83448440498003,0.0
160,R11_CPA,d_heat,final,2050,year,174.81556948615116,0.0
161,R11_CPA,d_heat,final,2055,year,173.24623283307062,0.0
162,R11_CPA,d_heat,final,2060,year,252.36310274507966,0.0
163,R11_CPA,d_heat,final,2070,year,188.70590050707372,0.0
164,R11_CPA,d_heat,final,2080,year,191.99408819220287,0.0
165,R11_CPA,d_heat,final,2090,year,183.90783685588687,0.0
166,R11_CPA,d_heat,final,2100,year,213.28066096801996,0.0
167,R11_CPA,d_heat,final,2110,year,153.69752433124492,0.0
168,R11_EEU,coal,final,2020,year,82.85705833518776,0.0
169,R11_EEU,coal,final,2025,year,67.04089970399762,0.0
170,R11_EEU,coal,final,2030,year,66.94700020434955,0.0
171,R11_EEU,coal,final,2035,year,62.913754412979785,0.0
172,R11_EEU,coal,final,2040,year,65.60877270407602,0.0
173,R11_EEU,coal,final,2045,year,63.63401366687154,0.0
174,R11_EEU,coal,final,2050,year,69.82121366369147,0.0
175,R11_EEU,coal,final,2055,year,68.12003637948868,0.0
176,R11_EEU,coal,final,2060,year,121.23762214956729,0.0
177,R11_EEU,coal,final,2070,year,106.47223508277138,0.0
178,R11_EEU,coal,final,2080,year,111.55038071939939,0.0
179,R11_EEU,coal,final,2090,year,99.66357490273242,0.0
180,R11_EEU,coal,final,2100,year,107.74816899229533,0.0
181,R11_EEU,coal,final,2110,year,72.55682240284946,0.0
182,R11_EEU,electr,final,2020,year,458.8371792401578,0.0
183,R11_EEU,electr,final,2025,year,528.2952448292539,0.0
184,R11_EEU,electr,final,2030,year,541.0241307165228,0.0
185,R11_EEU,electr,final,2035,year,589.6353568277326,0.0
186,R11_EEU,electr,final,2040,year,576.5304453168083,0.0
187,R11_EEU,electr,final,2045,year,550.070296772987,0.0
188,R11_EEU,electr,final,2050,year,579.4525883311021,0.0
189,R11_EEU,electr,final,2055,year,571.2898905586246,0.0
190,R11_EEU,electr,final,2060,year,820.7954755232813,0.0
191,R11_EEU,electr,final,2070,year,591.5902048139516,0.0
192,R11_EEU,electr,final,2080,year,603.2005494438861,0.0
193,R11_EEU,electr,final,2090,year,588.0551710591251,0.0
194,R11_EEU,electr,final,2100,year,678.4955361138689,0.0
195,R11_EEU,electr,final,2110,year,348.641944959121,0.0
196,R11_EEU,gas,final,2020,year,154.9997977978837,0.0
197,R11_EEU,gas,final,2025,year,159.32694365109558,0.0
198,R11_EEU,gas,final,2030,year,142.52012890725922,0.0
199,R11_EEU,gas,final,2035,year,153.22004492623935,0.0
200,R11_EEU,gas,final,2040,year,165.2112827418673,0.0
201,R11_EEU,gas,final,2045,year,182.2737549797788,0.0
202,R11_EEU,gas,final,2050,year,160.51783054165588,0.0
203,R11_EEU,gas,final,2055,year,158.8600345660797,0.0
204,R11_EEU,gas,final,2060,year,230.2485265288307,0.0
205,R11_EEU,gas,final,2070,year,199.6496943869464,0.0
206,R11_EEU,gas,final,2080,year,209.32784494325216,0.0
207,R11_EEU,gas,final,2090,year,222.21387158490487,0.0
208,R11_EEU,gas,final,2100,year,212.9907205806952,0.0
209,R11_EEU,gas,final,2110,year,140.95880429033068,0.0
210,R11_EEU,lightoil,final,2020,year,118.20874738479021,0.0
211,R11_EEU,lightoil,final,2025,year,134.12073574104113,0.0
212,R11_EEU,lightoil,final,2030,year,142.8526306208901,0.0
213,R11_EEU,lightoil,final,2035,year,143.04460829361452,0.0
214,R11_EEU,lightoil,final,2040,year,163.14081408478623,0.0
215,R11_EEU,lightoil,final,2045,year,168.55099112545037,0.0
216,R11_EEU,lightoil,final,2050,year,203.18560660632448,0.0
217,R11_EEU,lightoil,final,2055,year,198.9298979949769,0.0
218,R11_EEU,lightoil,final,2060,year,282.7485265288307,0.0
219,R11_EEU,lightoil,final,2070,year,211.0501180108448,0.0
220,R11_EEU,lightoil,final,2080,year,249.29188268706181,0.0
221,R11_EEU,lightoil,final,2090,year,265.46381140607355,0.0
222,R11_EEU,lightoil,final,2100,year,265.49072058069527,0.0
223,R11_EEU,lightoil,final,2110,year,163.53568662393528,0.0
224,R11_EEU,biomass,final,2020,year,52.44151029703008,0.0
225,R11_EEU,biomass,final,2025,year,62.146730027066496,0.0
226,R11_EEU,biomass,final,2030,year,35.98440210948324,0.0
227,R11_EEU,biomass,final,2035,year,33.48172393633394,0.0
228,R11_EEU,biomass,final,2040,year,42.488507145139614,0.0
229,R11_EEU,biomass,final,2045,year,28.266496072583422,0.0
230,R11_EEU,biomass,final,2050,year,36.87022651738269,0.0
231,R11_EEU,biomass,final,2055,year,31.278502991241478,0.0
232,R11_EEU,biomass,final,2060,year,100.86438508937725,0.0
233,R11_EEU,biomass,final,2070,year,76.9989681941374,0.0
234,R11_EEU,biomass,final,2080,year,76.33434572997571,0.0
235,R11_EEU,biomass,final,2090,year,88.31627562240347,0.0
236,R11_EEU,biomass,final,2100,year,75.40568276397146,0.0
237,R11_EEU,biomass,final,2110,year,62.96470345338865,0.0
238,R11_EEU,d_heat,final,2020,year,268.85409495072787,0.0
239,R11_EEU,d_heat,final,2025,year,223.59856441012266,0.0
240,R11_EEU,d_heat,final,2030,year,310.72379243713516,0.0
241,R11_EEU,d_heat,final,2035,year,152.76063853369024,0.0
242,R11_EEU,d_heat,final,2040,year,144.59242943529378,0.0
243,R11_EEU,d_heat,final,2045,year,153.18367493273567,0.0
244,R11_EEU,d_heat,final,2050,year,141.32433270919634,0.0
245,R11_EEU,d_heat,final,2055,year,140.51730134457026,0.0
246,R11_EEU,d_heat,final,2060,year,228.55063866533507,0.0
247,R11_EEU,d_heat,final,2070,year,221.83299376327372,0.0
248,R11_EEU,d_heat,final,2080,year,232.58649438139136,0.0
249,R11_EEU,d_heat,final,2090,year,241.44671552730173,0.0
250,R11_EEU,d_heat,final,2100,year,196.72038081300383,0.0
251,R11_EEU,d_heat,final,2110,year,168.92175336181774,0.0
252,R11_FSU,coal,final,2020,year,63.40009740784875,0.0
253,R11_FSU,coal,final,2025,year,59.37064869848519,0.0
254,R11_FSU,coal,final,2030,year,65.32391987361947,0.0
255,R11_FSU,coal,final,2035,year,67.55966333556056,0.0
256,R11_FSU,coal,final,2040,year,79.46797178861367,0.0
257,R11_FSU,coal,final,2045,year,62.47057420405754,0.0
258,R11_FSU,coal,final,2050,year,64.63734625547245,0.0
259,R11_FSU,coal,final,2055,year,70.90254329255991,0.0
260,R11_FSU,coal,final,2060,year,116.33227241380355,0.0
261,R11_FSU,coal,final,2070,year,117.5151860077805,0.0
262,R11_FSU,coal,final,2080,year,98.99263225807512,0.0
263,R11_FSU,coal,final,2090,year,99.66357490273242,0.0
264,R11_FSU,coal,final,2100,year,112.45427156174576,0.0
265,R11_FSU,coal,final,2110,year,65.46956177841045,0.0
266,R11_FSU,electr,final,2020,year,442.6880176055437,0.0
267,R11_FSU,electr,final,2025,year,506.45294380226863,0.0
268,R11_FSU,electr,final,2030,year,511.16498540329974,0.0
269,R11_FSU,electr,final,2035,year,520.7123713990951,0.0
270,R11_FSU,electr,final,2040,year,530.6092680222747,0.0
271,R11_FSU,electr,final,2045,year,539.7174153706318,0.0
272,R11_FSU,electr,final,2050,year,508.04472413483103,0.0
273,R11_FSU,electr,final,2055,year,507.8125261764309,0.0
274,R11_FSU,electr,final,2060,year,752.2674961160635,0.0
275,R11_FSU,electr,final,2070,year,525.7706084225713,0.0
276,R11_FSU,electr,final,2080,year,547.4305932495258,0.0
277,R11_FSU,electr,final,2090,year,571.9406304099953,0.0
278,R11_FSU,electr,final,2100,year,671.4855156482434,0.0
279,R11_FSU,electr,final,2110,year,325.3282890304383,0.0
280,R11_FSU,gas,final,2020,year,130.09492598665608,0.0
281,R11_FSU,gas,final,2025,year,126.48355641864909,0.0
282,R11_FSU,gas,final,2030,year,129.41008592570003,0.0
283,R11_FSU,gas,final,2035,year,135.68155294162298,0.0
284,R11_FSU,gas,final,2040,year,130.5797483208407,0.0
285,R11_FSU,gas,final,2045,year,130.1181555225839,0.0
286,R11_FSU,gas,final,2050,year,132.60368390868186,0.0
287,R11_FSU,gas,final,2055,year,135.58212275388263,0.0
288,R11_FSU,gas,final,2060,year,192.4919398675717,0.0
289,R11_FSU,gas,final,2070,year,175.77916670372605,0.0
290,R11_FSU,gas,final,2080,year,174.80471319836192,0.0
291,R11_FSU,gas,final,2090,year,191.67935783782391,0.0
292,R11_FSU,gas,final,2100,year,232.09983255229608,0.0
293,R11_FSU,gas,final,2110,year,123.05288176158503,0.0
294,R11_FSU,lightoil,final,2020,year,102.982441430318,0.0
295,R11_FSU,lightoil,final,2025,year,120.20065617519299,0.0
296,R11_FSU,lightoil,final,2030,year,120.103845909872,0.0
297,R11_FSU,lightoil,final,2035,year,123.72055710900442,0.0
298,R11_FSU,lightoil,final,2040,year,146.00623058155944,0.0
299,R11_FSU,lightoil,final,2045,year,150.50072946890018,0.0
300,R11_FSU,lightoil,final,2050,year,178.18793734137813,0.0
301,R11_FSU,lightoil,final,2055,year,168.01070185906553,0.0
302,R11_FSU,lightoil,final,2060,year,251.6793624432155,0.0
303,R11_FSU,lightoil,final,2070,year,194.9762690499574,0.0
304,R11_FSU,lightoil,final,2080,year,216.5805855518019,0.0
305,R11_FSU,lightoil,final,2090,year,251.67935783782397,0.0
306,R11_FSU,lightoil,final,2100,year,239.67324007339457,0.0
307,R11_FSU,lightoil,final,2110,year,148.7768301934941,0.0
308,R11_FSU,biomass,final,2020,year,69.25433684194653,0.0
309,R11_FSU,biomass,final,2025,year,99.23552213050974,0.0
310,R11_FSU,biomass,final,2030,year,41.84227942316775,0.0
311,R11_FSU,biomass,final,2035,year,30.48350623611768,0.0
312,R11_FSU,biomass,final,2040,year,25.939724276366896,0.0
313,R11_FSU,biomass,final,2045,year,22.32766113203908,0.0
314,R11_FSU,biomass,final,2050,year,20.0,0.0
315,R11_FSU,biomass,final,2055,year,36.94026214190869,0.0
316,R11_FSU,biomass,final,2060,year,76.7409532303335,0.0
317,R11_FSU,biomass,final,2070,year,53.767129658453584,0.0
318,R11_FSU,biomass,final,2080,year,42.509221376503746,0.0
319,R11_FSU,biomass,final,2090,year,109.41182100901806,0.0
320,R11_FSU,biomass,final,2100,year,68.17209198511918,0.0
321,R11_FSU,biomass,final,2110,year,53.93130277910939,0.0
322,R11_FSU,d_heat,final,2020,year,204.6626493198821,0.0
323,R11_FSU,d_heat,final,2025,year,184.91775458291363,0.0
324,R11_FSU,d_heat,final,2030,year,172.98318998004885,0.0
325,R11_FSU,d_heat,final,2035,year,206.8044233418343,0.0
326,R11_FSU,d_heat,final,2040,year,260.2485044495599,0.0
327,R11_FSU,d_heat,final,2045,year,146.2268379999144,0.0
328,R11_FSU,d_heat,final,2050,year,160.4193692851464,0.0
329,R11_FSU,d_heat,final,2055,year,150.6468030598695,0.0
330,R11_FSU,d_heat,final,2060,year,213.8799331861907,0.0
331,R11_FSU,d_heat,final,2070,year,195.31018522636228,0.0
332,R11_FSU,d_heat,final,2080,year,194.2274591092911,0.0
333,R11_FSU,d_heat,final,2090,year,212.97706426424875,0.0
334,R11_FSU,d_heat,final,2100,year,257.8887028358846,0.0
335,R11_FSU,d_heat,final,2110,year,136.72542417953892,0.0
350,R11_LAM,coal,final,2020,year,67.23852411136829,0.0
351,R11_LAM,coal,final,2025,year,67.66341911368684,0.0
352,R11_LAM,coal,final,2030,year,70.11922072299612,0.0
353,R11_LAM,coal,final,2035,year,72.01955204681879,0.0
354,R11_LAM,coal,final,2040,year,77.220349405641,0.0
355,R11_LAM,coal,final,2045,year,79.68129172071598,0.0
356,R11_LAM,coal,final,2050,year,87.66015448856317,0.0
357,R11_LAM,coal,final,2055,year,90.96877760511225,0.0
358,R11_LAM,coal,final,2060,year,103.54912982316739,0.0
359,R11_LAM,coal,final,2070,year,127.12099978238521,0.0
360,R11_LAM,coal,final,2080,year,151.902982879313,0.0
361,R11_LAM,coal,final,2090,year,163.11706536572348,0.0
362,R11_LAM,coal,final,2100,year,177.37643000278518,0.0
363,R11_LAM,coal,final,2110,year,155.687414934894,0.0
364,R11_LAM,electr,final,2020,year,376.92345323907875,0.0
365,R11_LAM,electr,final,2025,year,412.81319812142164,0.0
366,R11_LAM,electr,final,2030,year,495.62345360747224,0.0
367,R11_LAM,electr,final,2035,year,475.62818853319226,0.0
368,R11_LAM,electr,final,2040,year,483.22702574104494,0.0
369,R11_LAM,electr,final,2045,year,460.4958527489942,0.0
370,R11_LAM,electr,final,2050,year,482.19209834469603,0.0
371,R11_LAM,electr,final,2055,year,474.1520027969335,0.0
372,R11_LAM,electr,final,2060,year,659.5243616102721,0.0
373,R11_LAM,electr,final,2070,year,491.28793961142253,0.0
374,R11_LAM,electr,final,2080,year,529.0727350370779,0.0
375,R11_LAM,electr,final,2090,year,534.5480836027725,0.0
376,R11_LAM,electr,final,2100,year,540.0926765429145,0.0
377,R11_LAM,electr,final,2110,year,450.34435988898196,0.0
378,R11_LAM,gas,final,2020,year,112.76740474082473,0.0
379,R11_LAM,gas,final,2025,year,109.68210464703152,0.0
380,R11_LAM,gas,final,2030,year,132.72958441929478,0.0
381,R11_LAM,gas,final,2035,year,131.64588675448385,0.0
382,R11_LAM,gas,final,2040,year,144.9269731103112,0.0
383,R11_LAM,gas,final,2045,year,143.6724036704438,0.0
384,R11_LAM,gas,final,2050,year,164.11196116416656,0.0
385,R11_LAM,gas,final,2055,year,164.19502444696198,0.0
386,R11_LAM,gas,final,2060,year,194.3485860709734,0.0
387,R11_LAM,gas,final,2070,year,198.78933790972982,0.0
388,R11_LAM,gas,final,2080,year,231.16128251552817,0.0
389,R11_LAM,gas,final,2090,year,234.56757689020748,0.0
390,R11_LAM,gas,final,2100,year,240.11607149434482,0.0
391,R11_LAM,gas,final,2110,year,179.28036508427525,0.0
392,R11_LAM,lightoil,final,2020,year,97.77476888923408,0.0
393,R11_LAM,lightoil,final,2025,year,112.84542020054445,0.0
394,R11_LAM,lightoil,final,2030,year,120.72104878748866,0.0
395,R11_LAM,lightoil,final,2035,year,136.27084633278858,0.0
396,R11_LAM,lightoil,final,2040,year,147.66204811832304,0.0
397,R11_LAM,lightoil,final,2045,year,150.42550657705607,0.0
398,R11_LAM,lightoil,final,2050,year,179.26800185283997,0.0
399,R11_LAM,lightoil,final,2055,year,178.43110348544786,0.0
400,R11_LAM,lightoil,final,2060,year,233.44772576916102,0.0
401,R11_LAM,lightoil,final,2070,year,197.87413275465443,0.0
402,R11_LAM,lightoil,final,2080,year,221.81513345779223,0.0
403,R11_LAM,lightoil,final,2090,year,243.15283088014704,0.0
404,R11_LAM,lightoil,final,2100,year,239.67324007339457,0.0
405,R11_LAM,lightoil,final,2110,year,148.7768301934941,0.0
406,R11_LAM,biomass,final,2020,year,53.42405161876511,0.0
407,R11_LAM,biomass,final,2025,year,48.443750466803564,0.0
408,R11_LAM,biomass,final,2030,year,59.19549051093664,0.0
409,R11_LAM,biomass,final,2035,year,57.11392667983793,0.0
410,R11_LAM,biomass,final,2040,year,49.255422796321106,0.0
411,R11_LAM,biomass,final,2045,year,60.15959018873498,0.0
412,R11_LAM,biomass,final,2050,year,59.98382044063403,0.0
413,R11_LAM,biomass,final,2055,year,62.290278907400705,0.0
414,R11_LAM,biomass,final,2060,year,71.34079463115904,0.0
415,R11_LAM,biomass,final,2070,year,96.23311465670416,0.0
416,R11_LAM,biomass,final,2080,year,118.29618515732923,0.0
417,R11_LAM,biomass,final,2090,year,137.69527404743567,0.0
418,R11_LAM,biomass,final,2100,year,131.0025057799521,0.0
419,R11_LAM,biomass,final,2110,year,140.88066901137066,0.0
420,R11_LAM,d_heat,final,2020,year,175.67218628486086,0.0
421,R11_LAM,d_heat,final,2025,year,168.7615750136948,0.0
422,R11_LAM,d_heat,final,2030,year,183.12127872395672,0.0
423,R11_LAM,d_heat,final,2035,year,180.27301097756796,0.0
424,R11_LAM,d_heat,final,2040,year,162.8615583607151,0.0
425,R11_LAM,d_heat,final,2045,year,181.4942024538104,0.0
426,R11_LAM,d_heat,final,2050,year,179.67000259704656,0.0
427,R11_LAM,d_heat,final,2055,year,179.8766681570102,0.0
428,R11_LAM,d_heat,final,2060,year,229.7304195535499,0.0
429,R11_LAM,d_heat,final,2070,year,206.7442824687501,0.0
430,R11_LAM,d_heat,final,2080,year,215.61598104813288,0.0
431,R11_LAM,d_heat,final,2090,year,209.7657498240723,0.0
432,R11_LAM,d_heat,final,2100,year,246.2310586125919,0.0
433,R11_LAM,d_heat,final,2110,year,142.04968358494983,0.0
434,R11_MEA,coal,final,2020,year,90.77586937990402,0.0
435,R11_MEA,coal,final,2025,year,92.8901996017277,0.0
436,R11_MEA,coal,final,2030,year,89.94599507947535,0.0
437,R11_MEA,coal,final,2035,year,92.11393420850864,0.0
438,R11_MEA,coal,final,2040,year,98.39628213833745,0.0
439,R11_MEA,coal,final,2045,year,86.0077831752006,0.0
440,R11_MEA,coal,final,2050,year,88.31769750698791,0.0
441,R11_MEA,coal,final,2055,year,96.92724359478599,0.0
442,R11_MEA,coal,final,2060,year,131.0344142014219,0.0
443,R11_MEA,coal,final,2070,year,126.03686383070183,0.0
444,R11_MEA,coal,final,2080,year,230.6162906865783,0.0
445,R11_MEA,coal,final,2090,year,242.5006671756261,0.0
446,R11_MEA,coal,final,2100,year,239.5390540715858,0.0
447,R11_MEA,coal,final,2110,year,124.42102817023091,0.0
448,R11_MEA,electr,final,2020,year,416.9102484345223,0.0
449,R11_MEA,electr,final,2025,year,471.0621471095669,0.0
450,R11_MEA,electr,final,2030,year,365.8358192210346,0.0
451,R11_MEA,electr,final,2035,year,470.43007716680205,0.0
452,R11_MEA,electr,final,2040,year,460.0032858251351,0.0
