region_bld,clim,urt,year,value
C-EEU-HUN,Zone_4A Mixed Humid,rur,NA,0.1850114986842247
C-EEU-HUN,Zone_4A Mixed Humid,rur,NA,0.19673486837941503
C-EEU-HUN,Zone_4A Mixed Humid,rur,NA,0.20585731935198123
C-EEU-HUN,Zone_4A Mixed Humid,rur,NA,0.21113439010948823
C-EEU-HUN,Zone_4A Mixed Humid,rur,NA,0.21398480519369056
C-EEU-HUN,Zone_4A Mixed Humid,rur,NA,0.21608239902351495
C-EEU-HUN,Zone_4A Mixed Humid,rur,NA,0.2168603895733565
C-EEU-HUN,Zone_4A Mixed Humid,rur,NA,0.21724570860572773
C-EEU-HUN,Zone_4A Mixed Humid,rur,NA,0.21742851396138635
C-EEU-HUN,Zone_4A Mixed Humid,rur,NA,0.2174948083602258
C-EEU-HUN,Zone_4A Mixed Humid,rur,NA,0.21751714038965544
C-EEU-HUN,Zone_4A Mixed Humid,rur,NA,0.2175315097692474
C-EEU-HUN,Zone_4A Mixed Humid,rur,NA,0.21753575041418005
C-EEU-HUN,Zone_4A Mixed Humid,urb,NA,0.3242089
C-EEU-HUN,Zone_4A Mixed Humid,urb,NA,0.33562496022463806
C-EEU-HUN,Zone_4A Mixed Humid,urb,NA,0.34779002817403826
C-EEU-HUN,Zone_4A Mixed Humid,urb,NA,0.3551571572268491
C-EEU-HUN,Zone_4A Mixed Humid,urb,NA,0.3590576048095591
C-EEU-HUN,Zone_4A Mixed Humid,urb,NA,0.3604653463860203
C-EEU-HUN,Zone_4A Mixed Humid,urb,NA,0.3612166422285519
C-EEU-HUN,Zone_4A Mixed Humid,urb,NA,0.36143245749656405
C-EEU-HUN,Zone_4A Mixed Humid,urb,NA,0.3615212974824916
C-EEU-HUN,Zone_4A Mixed Humid,urb,NA,0.36155082945583567
C-EEU-HUN,Zone_4A Mixed Humid,urb,NA,0.3615585480397778
C-EEU-HUN,Zone_4A Mixed Humid,urb,NA,0.3615608361575473
C-EEU-HUN,Zone_4A Mixed Humid,urb,NA,0.361561354797575
C-EEU-HUN,Zone_4A Mixed Humid,urb,NA,0.3615614768305227
C-EEU-HUN,Zone_4A Mixed Humid,urb,NA,0.3615614768305227
C-EEU-HUN,Zone_4A Mixed Humid,urb,NA,0.3615614768305227
C-EEU-HUN,Zone_4A Mixed Humid,urb,NA,0.3615614768305227
C-EEU-HUN,Zone_4A Mixed Humid,urb,NA,0.3615614768305227
C-EEU-HUN,Zone_5A Cool Humid,rur,NA,0.08842365
C-EEU-HUN,Zone_5A Cool Humid,rur,NA,0.09458065458103566
C-EEU-HUN,Zone_5A Cool Humid,rur,NA,0.10391147681180415
C-EEU-HUN,Zone_5A Cool Humid,rur,NA,0.11599798605112076
C-EEU-HUN,Zone_5A Cool Humid,rur,NA,0.1287387139230714
C-EEU-HUN,Zone_5A Cool Humid,rur,NA,0.13987589835397193
C-EEU-HUN,Zone_5A Cool Humid,rur,NA,0.14873921236209148
C-EEU-HUN,Zone_5A Cool Humid,rur,NA,0.15563614846740387
C-EEU-HUN,Zone_5A Cool Humid,rur,NA,0.15962583264312147
C-EEU-HUN,Zone_5A Cool Humid,rur,NA,0.16178084297484002
C-EEU-HUN,Zone_5A Cool Humid,rur,NA,0.16336672214671022
C-EEU-HUN,Zone_5A Cool Humid,rur,NA,0.1639548904464002
C-EEU-HUN,Zone_5A Cool Humid,rur,NA,0.16424621360080344
C-EEU-HUN,Zone_5A Cool Humid,rur,NA,0.1643844159140767
C-EEU-HUN,Zone_5A Cool Humid,rur,NA,0.16443454094734558
C-EEU-HUN,Zone_5A Cool Humid,rur,NA,0.16445141200236546
C-EEU-HUN,Zone_5A Cool Humid,rur,NA,0.16446230344294793
C-EEU-HUN,Zone_5A Cool Humid,rur,NA,0.16446550680782515
C-EEU-HUN,Zone_5A Cool Humid,urb,NA,0.2451146
C-EEU-HUN,Zone_5A Cool Humid,urb,NA,0.2537455937839306
C-EEU-HUN,Zone_5A Cool Humid,urb,NA,0.2629428509534385
C-EEU-HUN,Zone_5A Cool Humid,urb,NA,0.26851267875248425
C-EEU-HUN,Zone_5A Cool Humid,urb,NA,0.2714615744254826
C-EEU-HUN,Zone_5A Cool Humid,urb,NA,0.2725258847788715
C-EEU-HUN,Zone_5A Cool Humid,urb,NA,0.2730938871339536
C-EEU-HUN,Zone_5A Cool Humid,urb,NA,0.27325704518503213
C-EEU-HUN,Zone_5A Cool Humid,urb,NA,0.27332422432274245
C-EEU-HUN,Zone_5A Cool Humid,urb,NA,0.27334655635217203
C-EEU-HUN,Zone_5A Cool Humid,urb,NA,0.27335238342542484
C-EEU-HUN,Zone_5A Cool Humid,urb,NA,0.2733541223949296
C-EEU-HUN,Zone_5A Cool Humid,urb,NA,0.27335451900200963
C-EEU-HUN,Zone_5A Cool Humid,urb,NA,0.2733545800184835
C-EEU-HUN,Zone_5A Cool Humid,urb,NA,0.2733546105267204
C-EEU-HUN,Zone_5A Cool Humid,urb,NA,0.2733546105267204
C-EEU-HUN,Zone_5A Cool Humid,urb,NA,0.2733546105267204
C-EEU-HUN,Zone_5A Cool Humid,urb,NA,0.2733546105267204
C-EEU-LTU,Zone_6A Cold Humid,rur,NA,0.05039616
C-EEU-LTU,Zone_6A Cold Humid,rur,NA,0.0571014586150638
C-EEU-LTU,Zone_6A Cold Humid,rur,NA,0.06383865664265709
C-EEU-LTU,Zone_6A Cold Humid,rur,NA,0.06907660973877801
C-EEU-LTU,Zone_6A Cold Humid,rur,NA,0.07499020435150221
C-EEU-LTU,Zone_6A Cold Humid,rur,NA,0.07941600377407224
C-EEU-LTU,Zone_6A Cold Humid,rur,NA,0.08211238277003682
C-EEU-LTU,Zone_6A Cold Humid,rur,NA,0.08397295810718575
C-EEU-LTU,Zone_6A Cold Humid,rur,NA,0.08504660398107391
C-EEU-LTU,Zone_6A Cold Humid,rur,NA,0.08586373659889107
C-EEU-LTU,Zone_6A Cold Humid,rur,NA,0.08670835713817826
C-EEU-LTU,Zone_6A Cold Humid,rur,NA,0.08715545535032396
C-EEU-LTU,Zone_6A Cold Humid,rur,NA,0.08739833142448922
C-EEU-LTU,Zone_6A Cold Humid,rur,NA,0.08751578813665303
C-EEU-LTU,Zone_6A Cold Humid,rur,NA,0.08756225218149083
C-EEU-LTU,Zone_6A Cold Humid,rur,NA,0.08762192629291746
C-EEU-LTU,Zone_6A Cold Humid,rur,NA,0.08764483797884862
C-EEU-LTU,Zone_6A Cold Humid,rur,NA,0.08765981752317913
C-EEU-LTU,Zone_6A Cold Humid,urb,NA,0.1337133
C-EEU-LTU,Zone_6A Cold Humid,urb,NA,0.1408185768552778
C-EEU-LTU,Zone_6A Cold Humid,urb,NA,0.14356236565142488
C-EEU-LTU,Zone_6A Cold Humid,urb,NA,0.14465190631675132
C-EEU-LTU,Zone_6A Cold Humid,urb,NA,0.1451436685877562
C-EEU-LTU,Zone_6A Cold Humid,urb,NA,0.14543490021744865
C-EEU-LTU,Zone_6A Cold Humid,urb,NA,0.14550250647047594
C-EEU-LTU,Zone_6A Cold Humid,urb,NA,0.14555113660013547
C-EEU-LTU,Zone_6A Cold Humid,urb,NA,0.14556218058190254
C-EEU-LTU,Zone_6A Cold Humid,urb,NA,0.14557194321771877
C-EEU-LTU,Zone_6A Cold Humid,urb,NA,0.14557630589559914
C-EEU-LTU,Zone_6A Cold Humid,urb,NA,0.14557780079920848
C-EEU-LTU,Zone_6A Cold Humid,urb,NA,0.1455783804557101
C-EEU-LTU,Zone_6A Cold Humid,urb,NA,0.14557850248865778
C-EEU-LTU,Zone_6A Cold Humid,urb,NA,0.14557856350513165
C-EEU-LTU,Zone_6A Cold Humid,urb,NA,0.14557859401336856
C-EEU-LTU,Zone_6A Cold Humid,urb,NA,0.14557859401336856
C-EEU-LTU,Zone_6A Cold Humid,urb,NA,0.14557859401336856
C-EEU-LVA,Zone_6A Cold Humid,rur,NA,0.0295958
C-EEU-LVA,Zone_6A Cold Humid,rur,NA,0.03427659336844217
C-EEU-LVA,Zone_6A Cold Humid,rur,NA,0.03918654325690414
C-EEU-LVA,Zone_6A Cold Humid,rur,NA,0.04528110968024772
C-EEU-LVA,Zone_6A Cold Humid,rur,NA,0.05072281203667672
C-EEU-LVA,Zone_6A Cold Humid,rur,NA,0.05433035308748707
C-EEU-LVA,Zone_6A Cold Humid,rur,NA,0.05762856807328433
C-EEU-LVA,Zone_6A Cold Humid,rur,NA,0.05936360201548412
C-EEU-LVA,Zone_6A Cold Humid,rur,NA,0.06118067260677703
C-EEU-LVA,Zone_6A Cold Humid,rur,NA,0.06205808950075931
C-EEU-LVA,Zone_6A Cold Humid,rur,NA,0.06289874396924615
C-EEU-LVA,Zone_6A Cold Humid,rur,NA,0.06325669711309503
C-EEU-LVA,Zone_6A Cold Humid,rur,NA,0.06353230852548154
C-EEU-LVA,Zone_6A Cold Humid,rur,NA,0.06369809028493564
C-EEU-LVA,Zone_6A Cold Humid,rur,NA,0.06376453722495974
C-EEU-LVA,Zone_6A Cold Humid,rur,NA,0.06380846908613272
C-EEU-LVA,Zone_6A Cold Humid,rur,NA,0.06383162483795929
C-EEU-LVA,Zone_6A Cold Humid,rur,NA,0.06384312644328027
C-EEU-LVA,Zone_6A Cold Humid,urb,NA,0.08804521
C-EEU-LVA,Zone_6A Cold Humid,urb,NA,0.09666192287822566
C-EEU-LVA,Zone_6A Cold Humid,urb,NA,0.10075399269706578
C-EEU-LVA,Zone_6A Cold Humid,urb,NA,0.10292050463410532
C-EEU-LVA,Zone_6A Cold Humid,urb,NA,0.10391751381683624
C-EEU-LVA,Zone_6A Cold Humid,urb,NA,0.10423785030455576
C-EEU-LVA,Zone_6A Cold Humid,urb,NA,0.10436479507840347
C-EEU-LVA,Zone_6A Cold Humid,urb,NA,0.10442999118071364
C-EEU-LVA,Zone_6A Cold Humid,urb,NA,0.10444866222171216
C-EEU-LVA,Zone_6A Cold Humid,urb,NA,0.10446178076359018
C-EEU-LVA,Zone_6A Cold Humid,urb,NA,0.10446806546039689
C-EEU-LVA,Zone_6A Cold Humid,urb,NA,0.10447050611935094
C-EEU-LVA,Zone_6A Cold Humid,urb,NA,0.10447111628408944
C-EEU-LVA,Zone_6A Cold Humid,urb,NA,0.10447136034998485
C-EEU-LVA,Zone_6A Cold Humid,urb,NA,0.10447142136645868
C-EEU-LVA,Zone_6A Cold Humid,urb,NA,0.1044714518746956
C-EEU-LVA,Zone_6A Cold Humid,urb,NA,0.1044714518746956
C-EEU-LVA,Zone_6A Cold Humid,urb,NA,0.1044714518746956
C-EEU-POL,Zone_5A Cool Humid,rur,NA,0.07692543
C-EEU-POL,Zone_5A Cool Humid,rur,NA,0.08635521179888431
C-EEU-POL,Zone_5A Cool Humid,rur,NA,0.09626678882776989
C-EEU-POL,Zone_5A Cool Humid,rur,NA,0.105277213554345
C-EEU-POL,Zone_5A Cool Humid,rur,NA,0.11090604428360498
C-EEU-POL,Zone_5A Cool Humid,rur,NA,0.11628321256646512
C-EEU-POL,Zone_5A Cool Humid,rur,NA,0.11931264998494726
C-EEU-POL,Zone_5A Cool Humid,rur,NA,0.1210435042986882
C-EEU-POL,Zone_5A Cool Humid,rur,NA,0.12218118696188338
C-EEU-POL,Zone_5A Cool Humid,rur,NA,0.12295078774657034
C-EEU-POL,Zone_5A Cool Humid,rur,NA,0.12352672224325316
C-EEU-POL,Zone_5A Cool Humid,rur,NA,0.12390648877650388
C-EEU-POL,Zone_5A Cool Humid,rur,NA,0.12408706703086692
C-EEU-POL,Zone_5A Cool Humid,rur,NA,0.12421343214821304
C-EEU-POL,Zone_5A Cool Humid,rur,NA,0.12425156744437012
C-EEU-POL,Zone_5A Cool Humid,rur,NA,0.12427475370443364
C-EEU-POL,Zone_5A Cool Humid,rur,NA,0.12428924511697334
C-EEU-POL,Zone_5A Cool Humid,rur,NA,0.12429665861854627
C-EEU-POL,Zone_5A Cool Humid,urb,NA,0.1921741
C-EEU-POL,Zone_5A Cool Humid,urb,NA,0.1990825987271072
C-EEU-POL,Zone_5A Cool Humid,urb,NA,0.2024570232887448
C-EEU-POL,Zone_5A Cool Humid,urb,NA,0.20362838704550593
C-EEU-POL,Zone_5A Cool Humid,urb,NA,0.2040681022643156
C-EEU-POL,Zone_5A Cool Humid,urb,NA,0.2042782124920227
C-EEU-POL,Zone_5A Cool Humid,urb,NA,0.2043456356956284
C-EEU-POL,Zone_5A Cool Humid,urb,NA,0.20437239141941224
C-EEU-POL,Zone_5A Cool Humid,urb,NA,0.20438038457748675
C-EEU-POL,Zone_5A Cool Humid,urb,NA,0.20438618114250265
C-EEU-POL,Zone_5A Cool Humid,urb,NA,0.2043888658673521
C-EEU-POL,Zone_5A Cool Humid,urb,NA,0.20438962857327525
C-EEU-POL,Zone_5A Cool Humid,urb,NA,0.20438984213093372
C-EEU-POL,Zone_5A Cool Humid,urb,NA,0.20438990314740757
C-EEU-POL,Zone_5A Cool Humid,urb,NA,0.2043899336556445
C-EEU-POL,Zone_5A Cool Humid,urb,NA,0.2043899336556445
C-EEU-POL,Zone_5A Cool Humid,urb,NA,0.2043899336556445
C-EEU-POL,Zone_5A Cool Humid,urb,NA,0.2043899336556445
C-EEU-ROU,Zone_4A Mixed Humid,rur,NA,0.06003735
C-EEU-ROU,Zone_4A Mixed Humid,rur,NA,0.06733234537742377
C-EEU-ROU,Zone_4A Mixed Humid,rur,NA,0.0780280115527123
C-EEU-ROU,Zone_4A Mixed Humid,rur,NA,0.09212007127104858
C-EEU-ROU,Zone_4A Mixed Humid,rur,NA,0.10713707971649736
C-EEU-ROU,Zone_4A Mixed Humid,rur,NA,0.12347781005391402
C-EEU-ROU,Zone_4A Mixed Humid,rur,NA,0.14019635439741818
C-EEU-ROU,Zone_4A Mixed Humid,rur,NA,0.15468889574187775
C-EEU-ROU,Zone_4A Mixed Humid,rur,NA,0.1683501791548236
C-EEU-ROU,Zone_4A Mixed Humid,rur,NA,0.18084397335709787
C-EEU-ROU,Zone_4A Mixed Humid,rur,NA,0.1884146533666768
C-EEU-ROU,Zone_4A Mixed Humid,rur,NA,0.19339506202831855
C-EEU-ROU,Zone_4A Mixed Humid,rur,NA,0.19638544890353585
C-EEU-ROU,Zone_4A Mixed Humid,rur,NA,0.19796028409363892
C-EEU-ROU,Zone_4A Mixed Humid,rur,NA,0.19873189842196295
C-EEU-ROU,Zone_4A Mixed Humid,rur,NA,0.19911904794854973
C-EEU-ROU,Zone_4A Mixed Humid,rur,NA,0.19931106679175992
C-EEU-ROU,Zone_4A Mixed Humid,rur,NA,0.1993971000198903
C-EEU-ROU,Zone_4A Mixed Humid,urb,NA,0.1648707
C-EEU-ROU,Zone_4A Mixed Humid,urb,NA,0.19021160429638476
C-EEU-ROU,Zone_4A Mixed Humid,urb,NA,0.2203554813484516
C-EEU-ROU,Zone_4A Mixed Humid,urb,NA,0.2417108810975776
C-EEU-ROU,Zone_4A Mixed Humid,urb,NA,0.25733527803197953
C-EEU-ROU,Zone_4A Mixed Humid,urb,NA,0.2641223539761226
C-EEU-ROU,Zone_4A Mixed Humid,urb,NA,0.2684749946465449
C-EEU-ROU,Zone_4A Mixed Humid,urb,NA,0.2705666088619319
C-EEU-ROU,Zone_4A Mixed Humid,urb,NA,0.2715943703474839
C-EEU-ROU,Zone_4A Mixed Humid,urb,NA,0.2720405533125218
C-EEU-ROU,Zone_4A Mixed Humid,urb,NA,0.27222949082380243
C-EEU-ROU,Zone_4A Mixed Humid,urb,NA,0.2722971275850667
C-EEU-ROU,Zone_4A Mixed Humid,urb,NA,0.27231442575540354
C-EEU-ROU,Zone_4A Mixed Humid,urb,NA,0.27232067994397335
C-EEU-ROU,Zone_4A Mixed Humid,urb,NA,0.27232290704526885
C-EEU-ROU,Zone_4A Mixed Humid,urb,NA,0.27232345619353354
C-EEU-ROU,Zone_4A Mixed Humid,urb,NA,0.2723235477182443
C-EEU-ROU,Zone_4A Mixed Humid,urb,NA,0.27232360873471817
C-EEU-ROU,Zone_5A Cool Humid,rur,NA,0.03467862
C-EEU-ROU,Zone_5A Cool Humid,rur,NA,0.03889233836275755
C-EEU-ROU,Zone_5A Cool Humid,rur,NA,0.04507033871244545
C-EEU-ROU,Zone_5A Cool Humid,rur,NA,0.05321016818681488
C-EEU-ROU,Zone_5A Cool Humid,rur,NA,0.06188424265210818
C-EEU-ROU,Zone_5A Cool Humid,rur,NA,0.07132294200864586
C-EEU-ROU,Zone_5A Cool Humid,rur,NA,0.08097986678391286
C-EEU-ROU,Zone_5A Cool Humid,rur,NA,0.08935099140571057
