region_bld,urt,clim,year,value
C-EEU-EST,urb,Zone_6A Cold Humid,2035,0.990794226
C-EEU-EST,urb,Zone_6A Cold Humid,2040,0.999566678
C-EEU-EST,urb,Zone_6A Cold Humid,2045,1.00950622
C-EEU-EST,urb,Zone_6A Cold Humid,2050,1.018526015
C-EEU-EST,urb,Zone_6A Cold Humid,2055,1.025008283
C-EEU-EST,urb,Zone_6A Cold Humid,2060,1.029134028
C-EEU-EST,urb,Zone_6A Cold Humid,2065,1.03059002
C-EEU-EST,urb,Zone_6A Cold Humid,2070,1.030738583
C-EEU-EST,urb,Zone_6A Cold Humid,2075,1.029977451
C-EEU-EST,urb,Zone_6A Cold Humid,2080,1.028104229
C-EEU-EST,urb,Zone_6A Cold Humid,2085,1.024939981
C-EEU-EST,urb,Zone_6A Cold Humid,2090,1.020758889
C-EEU-EST,urb,Zone_6A Cold Humid,2095,1.015765788
C-EEU-EST,urb,Zone_6A Cold Humid,2100,1.00956817
C-EEU-HUN,rur,Zone_4A Mixed Humid,2015,1.5318767267750995
C-EEU-HUN,rur,Zone_4A Mixed Humid,2020,1.430667570533156
C-EEU-HUN,rur,Zone_4A Mixed Humid,2025,1.3364133016201079
C-EEU-HUN,rur,Zone_4A Mixed Humid,2030,1.2469204901016813
C-EEU-HUN,rur,Zone_4A Mixed Humid,2035,1.1610049408252172
C-EEU-HUN,rur,Zone_4A Mixed Humid,2040,1.0796358282627694
C-EEU-HUN,rur,Zone_4A Mixed Humid,2045,1.0032554273582925
C-EEU-HUN,rur,Zone_4A Mixed Humid,2050,0.9316179993081809
C-EEU-HUN,rur,Zone_4A Mixed Humid,2055,0.8642091820366473
C-EEU-HUN,rur,Zone_4A Mixed Humid,2060,0.8004438767530281
C-EEU-HUN,rur,Zone_4A Mixed Humid,2065,0.7387267151834173
C-EEU-HUN,rur,Zone_4A Mixed Humid,2070,0.6796153118887148
C-EEU-HUN,rur,Zone_4A Mixed Humid,2075,0.624145866726871
C-EEU-HUN,rur,Zone_4A Mixed Humid,2080,0.5731268854541639
C-EEU-HUN,rur,Zone_4A Mixed Humid,2085,0.5265126640276204
C-EEU-HUN,rur,Zone_4A Mixed Humid,2090,0.48390895228569575
