region_bld,urt,year,value
C-WEU-FIN,urb,2055,4.692322315
C-WEU-FIN,urb,2060,4.622622979
C-WEU-FIN,urb,2065,4.542507577
C-WEU-FIN,urb,2070,4.451298256
C-WEU-FIN,urb,2075,4.348402241
C-WEU-FIN,urb,2080,4.233061728
C-WEU-FIN,urb,2085,4.108105778
C-WEU-FIN,urb,2090,3.975206105
C-WEU-FIN,urb,2095,3.835532878
C-WEU-FIN,urb,2100,3.690418374
C-WEU-FRA,rur,2015,8.724937686
C-WEU-FRA,rur,2020,8.191848443
C-WEU-FRA,rur,2025,7.661026939
C-WEU-FRA,rur,2030,7.143730807
C-WEU-FRA,rur,2035,6.655515113
C-WEU-FRA,rur,2040,6.190042134
C-WEU-FRA,rur,2045,5.741029561
C-WEU-FRA,rur,2050,5.3077573
C-WEU-FRA,rur,2055,4.897426198
C-WEU-FRA,rur,2060,4.512908085
C-WEU-FRA,rur,2065,4.155065565
C-WEU-FRA,rur,2070,3.82414378
C-WEU-FRA,rur,2075,3.516077412
C-WEU-FRA,rur,2080,3.226946268
C-WEU-FRA,rur,2085,2.954858115
C-WEU-FRA,rur,2090,2.700026142
C-WEU-FRA,rur,2095,2.462630488
C-WEU-FRA,rur,2100,2.241561543
C-WEU-FRA,urb,2015,55.58697735
C-WEU-FRA,urb,2020,57.25465186
C-WEU-FRA,urb,2025,58.49368522
C-WEU-FRA,urb,2030,59.36250659
C-WEU-FRA,urb,2035,59.98950622
C-WEU-FRA,urb,2040,60.33665017
C-WEU-FRA,urb,2045,60.35118489
C-WEU-FRA,urb,2050,60.0261815
C-WEU-FRA,urb,2055,59.45022834
C-WEU-FRA,urb,2060,58.68213801
C-WEU-FRA,urb,2065,57.76630983
C-WEU-FRA,urb,2070,56.74517344
C-WEU-FRA,urb,2075,55.59831986
C-WEU-FRA,urb,2080,54.29597435
C-WEU-FRA,urb,2085,52.83204507
C-WEU-FRA,urb,2090,51.23529164
C-WEU-FRA,urb,2095,49.53767846
C-WEU-FRA,urb,2100,47.74769198
C-WEU-GBR,rur,2015,12.27421615
C-WEU-GBR,rur,2020,11.7729839
C-WEU-GBR,rur,2025,11.15347869
C-WEU-GBR,rur,2030,10.44546622
C-WEU-GBR,rur,2035,9.694294792
C-WEU-GBR,rur,2040,8.925402179
C-WEU-GBR,rur,2045,8.15391374
C-WEU-GBR,rur,2050,7.384219242
C-WEU-GBR,rur,2055,6.629481616
C-WEU-GBR,rur,2060,5.901494992
C-WEU-GBR,rur,2065,5.213091722
C-WEU-GBR,rur,2070,4.574648358
C-WEU-GBR,rur,2075,3.989434179
C-WEU-GBR,rur,2080,3.456531887
C-WEU-GBR,rur,2085,2.976273425
C-WEU-GBR,rur,2090,2.547807309
C-WEU-GBR,rur,2095,2.168759087
C-WEU-GBR,rur,2100,1.835442428
C-WEU-GBR,urb,2015,51.44918065
C-WEU-GBR,urb,2020,53.12149169
C-WEU-GBR,urb,2025,54.41787142
C-WEU-GBR,urb,2030,55.35744341
C-WEU-GBR,urb,2035,56.06056166
C-WEU-GBR,urb,2040,56.57562023
C-WEU-GBR,urb,2045,56.90766721
C-WEU-GBR,urb,2050,56.99217644
C-WEU-GBR,urb,2055,56.82562624
C-WEU-GBR,urb,2060,56.41053801
C-WEU-GBR,urb,2065,55.78612745
C-WEU-GBR,urb,2070,55.00852357
C-WEU-GBR,urb,2075,54.09234596
C-WEU-GBR,urb,2080,53.01819761
C-WEU-GBR,urb,2085,51.79868153
C-WEU-GBR,urb,2090,50.45089803
C-WEU-GBR,urb,2095,48.98462081
C-WEU-GBR,urb,2100,47.39393582
C-WEU-GRC,rur,2015,4.221528872
C-WEU-GRC,rur,2020,4.046350607
C-WEU-GRC,rur,2025,3.878237858
C-WEU-GRC,rur,2030,3.719408246
C-WEU-GRC,rur,2035,3.576068335
C-WEU-GRC,rur,2040,3.439621985
C-WEU-GRC,rur,2045,3.301138265
C-WEU-GRC,rur,2050,3.154669794
C-WEU-GRC,rur,2055,3.000745522
C-WEU-GRC,rur,2060,2.843627848
C-WEU-GRC,rur,2065,2.684644371
C-WEU-GRC,rur,2070,2.530121485
C-WEU-GRC,rur,2075,2.383729085
C-WEU-GRC,rur,2080,2.247015383
C-WEU-GRC,rur,2085,2.118287635
C-WEU-GRC,rur,2090,1.995571709
C-WEU-GRC,rur,2095,1.876379978
C-WEU-GRC,rur,2100,1.759551902
C-WEU-GRC,urb,2015,7.167577081
C-WEU-GRC,urb,2020,7.237300759
C-WEU-GRC,urb,2025,7.23484094
C-WEU-GRC,urb,2030,7.179524229
C-WEU-GRC,urb,2035,7.097171785
C-WEU-GRC,urb,2040,6.982607437
C-WEU-GRC,urb,2045,6.826455821
C-WEU-GRC,urb,2050,6.622901862
C-WEU-GRC,urb,2055,6.378195959
C-WEU-GRC,urb,2060,6.105864301
C-WEU-GRC,urb,2065,5.81267503
C-WEU-GRC,urb,2070,5.515677471
C-WEU-GRC,urb,2075,5.22580352
C-WEU-GRC,urb,2080,4.948879407
C-WEU-GRC,urb,2085,4.683109217
C-WEU-GRC,urb,2090,4.425606871
C-WEU-GRC,urb,2095,4.171979889
C-WEU-GRC,urb,2100,3.920504581
C-WEU-IRL,rur,2015,1.741170174
C-WEU-IRL,rur,2020,1.761678318
C-WEU-IRL,rur,2025,1.765460501
C-WEU-IRL,rur,2030,1.759858471
C-WEU-IRL,rur,2035,1.752099969
C-WEU-IRL,rur,2040,1.742625926
C-WEU-IRL,rur,2045,1.728663828
C-WEU-IRL,rur,2050,1.706505391
C-WEU-IRL,rur,2055,1.675353752
C-WEU-IRL,rur,2060,1.636172114
C-WEU-IRL,rur,2065,1.590482071
C-WEU-IRL,rur,2070,1.541883536
C-WEU-IRL,rur,2075,1.492754727
C-WEU-IRL,rur,2080,1.44377964
C-WEU-IRL,rur,2085,1.394016433
C-WEU-IRL,rur,2090,1.341758063
C-WEU-IRL,rur,2095,1.285666223
C-WEU-IRL,rur,2100,1.2262968379999999
C-WEU-IRL,urb,2015,2.988447718
C-WEU-IRL,urb,2020,3.163542741
C-WEU-IRL,urb,2025,3.29501422
C-WEU-IRL,urb,2030,3.394636046
C-WEU-IRL,urb,2035,3.476410835
C-WEU-IRL,urb,2040,3.542312901
C-WEU-IRL,urb,2045,3.587726062
C-WEU-IRL,urb,2050,3.605597298
C-WEU-IRL,urb,2055,3.594648243
C-WEU-IRL,urb,2060,3.55741572
C-WEU-IRL,urb,2065,3.497822004
C-WEU-IRL,urb,2070,3.424550288
C-WEU-IRL,urb,2075,3.343788529
C-WEU-IRL,urb,2080,3.257965828
C-WEU-IRL,urb,2085,3.165741268
C-WEU-IRL,urb,2090,3.06386808
C-WEU-IRL,urb,2095,2.949783177
C-WEU-IRL,urb,2100,2.82517415
C-WEU-ISL,rur,2015,0.014107979
C-WEU-ISL,rur,2020,0.011538984
C-WEU-ISL,rur,2025,0.01011292
C-WEU-ISL,rur,2030,0.009184173
C-WEU-ISL,rur,2035,0.008531414
C-WEU-ISL,rur,2040,0.008045078
C-WEU-ISL,rur,2045,0.007659731
C-WEU-ISL,rur,2050,0.00732969
C-WEU-ISL,rur,2055,0.007032957
C-WEU-ISL,rur,2060,0.006758781
C-WEU-ISL,rur,2065,0.00649654
C-WEU-ISL,rur,2070,0.006243469
C-WEU-ISL,rur,2075,0.0059958
C-WEU-ISL,rur,2080,0.005749393
C-WEU-ISL,rur,2085,0.005501898
C-WEU-ISL,rur,2090,0.005255153
C-WEU-ISL,rur,2095,0.005008873
C-WEU-ISL,rur,2100,0.00476113
C-WEU-ISL,urb,2015,0.327414328
C-WEU-ISL,urb,2020,0.347289907
C-WEU-ISL,urb,2025,0.361979312
C-WEU-ISL,urb,2030,0.372966123
C-WEU-ISL,urb,2035,0.381544746
C-WEU-ISL,urb,2040,0.388209534
C-WEU-ISL,urb,2045,0.39293056
C-WEU-ISL,urb,2050,0.395273822
C-WEU-ISL,urb,2055,0.395274519
C-WEU-ISL,urb,2060,0.393189276
C-WEU-ISL,urb,2065,0.389040155
C-WEU-ISL,urb,2070,0.383148573
C-WEU-ISL,urb,2075,0.375674474
C-WEU-ISL,urb,2080,0.366670695
C-WEU-ISL,urb,2085,0.356238505
C-WEU-ISL,urb,2090,0.34470631
C-WEU-ISL,urb,2095,0.332235187
C-WEU-ISL,urb,2100,0.318847809
C-WEU-ITA,rur,2015,18.82842359
C-WEU-ITA,rur,2020,18.30954781
C-WEU-ITA,rur,2025,17.74479646
C-WEU-ITA,rur,2030,17.1782082
C-WEU-ITA,rur,2035,16.62882761
C-WEU-ITA,rur,2040,16.07525615
C-WEU-ITA,rur,2045,15.4823504
C-WEU-ITA,rur,2050,14.82977148
C-WEU-ITA,rur,2055,14.12570209
C-WEU-ITA,rur,2060,13.39713989
C-WEU-ITA,rur,2065,12.67342683
C-WEU-ITA,rur,2070,11.99156041
C-WEU-ITA,rur,2075,11.36137579
C-WEU-ITA,rur,2080,10.78044423
C-WEU-ITA,rur,2085,10.2314434
C-WEU-ITA,rur,2090,9.695368633
C-WEU-ITA,rur,2095,9.165011161
C-WEU-ITA,rur,2100,8.641288031
C-WEU-ITA,urb,2015,42.19123691
C-WEU-ITA,urb,2020,42.24653582
C-WEU-ITA,urb,2025,41.91842067
C-WEU-ITA,urb,2030,41.35747695
C-WEU-ITA,urb,2035,40.65355112
C-WEU-ITA,urb,2040,39.79113672
C-WEU-ITA,urb,2045,38.71110714
C-WEU-ITA,urb,2050,37.38345981
C-WEU-ITA,urb,2055,35.84556475
C-WEU-ITA,urb,2060,34.18051776
C-WEU-ITA,urb,2065,32.47615869
C-WEU-ITA,urb,2070,30.83866708
C-WEU-ITA,urb,2075,29.30299307
C-WEU-ITA,urb,2080,27.87049294
C-WEU-ITA,urb,2085,26.50216377
C-WEU-ITA,urb,2090,25.15302209
C-WEU-ITA,urb,2095,23.80751541
C-WEU-ITA,urb,2100,22.47046354
C-WEU-LUX,rur,2015,0.072607323
C-WEU-LUX,rur,2020,0.0681876
C-WEU-LUX,rur,2025,0.062973237
C-WEU-LUX,rur,2030,0.057676192
C-WEU-LUX,rur,2035,0.052476088
C-WEU-LUX,rur,2040,0.047410086
C-WEU-LUX,rur,2045,0.042492604
C-WEU-LUX,rur,2050,0.037767152
C-WEU-LUX,rur,2055,0.033309348
C-WEU-LUX,rur,2060,0.029181495
C-WEU-LUX,rur,2065,0.025384793
C-WEU-LUX,rur,2070,0.021950783
C-WEU-LUX,rur,2075,0.018873292
C-WEU-LUX,rur,2080,0.016141153
C-WEU-LUX,rur,2085,0.013733812
C-WEU-LUX,rur,2090,0.011623233
C-WEU-LUX,rur,2095,0.009779576
C-WEU-LUX,rur,2100,0.008180674
C-WEU-LUX,urb,2015,0.47209497
C-WEU-LUX,urb,2020,0.501829836
C-WEU-LUX,urb,2025,0.525076897
C-WEU-LUX,urb,2030,0.545328949
C-WEU-LUX,urb,2035,0.563072902
C-WEU-LUX,urb,2040,0.577736331
C-WEU-LUX,urb,2045,0.588454401
C-WEU-LUX,urb,2050,0.594718071
C-WEU-LUX,urb,2055,0.596748658
C-WEU-LUX,urb,2060,0.595070459
C-WEU-LUX,urb,2065,0.589461138
C-WEU-LUX,urb,2070,0.580654064
C-WEU-LUX,urb,2075,0.568915882
C-WEU-LUX,urb,2080,0.554623808
C-WEU-LUX,urb,2085,0.53806465
C-WEU-LUX,urb,2090,0.519340647
C-WEU-LUX,urb,2095,0.498445947
C-WEU-LUX,urb,2100,0.475707466
C-WEU-MLT,rur,2015,0.016509014
C-WEU-MLT,rur,2020,0.012818353
C-WEU-MLT,rur,2025,0.010193127
C-WEU-MLT,rur,2030,0.008228685
C-WEU-MLT,rur,2035,0.006701228
C-WEU-MLT,rur,2040,0.005500965
C-WEU-MLT,rur,2045,0.004557394
C-WEU-MLT,rur,2050,0.003812792
C-WEU-MLT,rur,2055,0.003215749
C-WEU-MLT,rur,2060,0.002727975
C-WEU-MLT,rur,2065,0.002320218
C-WEU-MLT,rur,2070,0.001977219
C-WEU-MLT,rur,2075,0.00168959
C-WEU-MLT,rur,2080,0.001450266
C-WEU-MLT,rur,2085,0.001251626
C-WEU-MLT,rur,2090,0.001085682
C-WEU-MLT,rur,2095,9.46e-4
C-WEU-MLT,rur,2100,8.25e-4
C-WEU-MLT,urb,2015,0.4078685
C-WEU-MLT,urb,2020,0.418850177
C-WEU-MLT,urb,2025,0.426457583
C-WEU-MLT,urb,2030,0.431046727
C-WEU-MLT,urb,2035,0.43243291700000003
C-WEU-MLT,urb,2040,0.431977725
C-WEU-MLT,urb,2045,0.431407911
C-WEU-MLT,urb,2050,0.431836388
C-WEU-MLT,urb,2055,0.433171182
C-WEU-MLT,urb,2060,0.434914045
C-WEU-MLT,urb,2065,0.436053638
C-WEU-MLT,urb,2070,0.436591303
C-WEU-MLT,urb,2075,0.43713007
C-WEU-MLT,urb,2080,0.438610631
C-WEU-MLT,urb,2085,0.44163128
C-WEU-MLT,urb,2090,0.446193344
C-WEU-MLT,urb,2095,0.451983265
C-WEU-MLT,urb,2100,0.458301728
C-WEU-NLD,rur,2015,2.658147994
C-WEU-NLD,rur,2020,2.459998131
C-WEU-NLD,rur,2025,2.256147703
C-WEU-NLD,rur,2030,2.050384999
C-WEU-NLD,rur,2035,1.848255989
C-WEU-NLD,rur,2040,1.652856451
C-WEU-NLD,rur,2045,1.467127177
C-WEU-NLD,rur,2050,1.29390695
C-WEU-NLD,rur,2055,1.135951252
C-WEU-NLD,rur,2060,0.994111722
C-WEU-NLD,rur,2065,0.86778551
C-WEU-NLD,rur,2070,0.755643646
C-WEU-NLD,rur,2075,0.655901335
C-WEU-NLD,rur,2080,0.566734427
C-WEU-NLD,rur,2085,0.487347849
C-WEU-NLD,rur,2090,0.417207428
C-WEU-NLD,rur,2095,0.35586508
C-WEU-NLD,rur,2100,0.302607825
C-WEU-NLD,urb,2015,14.18975146
C-WEU-NLD,urb,2020,14.52987621
C-WEU-NLD,urb,2025,14.77354453
C-WEU-NLD,urb,2030,14.91271433
C-WEU-NLD,urb,2035,14.95737393
C-WEU-NLD,urb,2040,14.90805072
C-WEU-NLD,urb,2045,14.77130395
C-WEU-NLD,urb,2050,14.56279814
C-WEU-NLD,urb,2055,14.31102778
C-WEU-NLD,urb,2060,14.03617632
C-WEU-NLD,urb,2065,13.74731217
C-WEU-NLD,urb,2070,13.44502465
C-WEU-NLD,urb,2075,13.11988185
C-WEU-NLD,urb,2080,12.75522602
C-WEU-NLD,urb,2085,12.35094441
C-WEU-NLD,urb,2090,11.91430353
C-WEU-NLD,urb,2095,11.45857255
C-WEU-NLD,urb,2100,10.99257093
C-WEU-NOR,rur,2015,0.998982674
C-WEU-NOR,rur,2020,0.977007169
C-WEU-NOR,rur,2025,0.941346724
C-WEU-NOR,rur,2030,0.895211422
C-WEU-NOR,rur,2035,0.840550692
C-WEU-NOR,rur,2040,0.779578775
C-WEU-NOR,rur,2045,0.714483827
C-WEU-NOR,rur,2050,0.647093249
C-WEU-NOR,rur,2055,0.579375126
C-WEU-NOR,rur,2060,0.51272154
C-WEU-NOR,rur,2065,0.44826288
C-WEU-NOR,rur,2070,0.387632641
C-WEU-NOR,rur,2075,0.331645097
C-WEU-NOR,rur,2080,0.28072685000000003
C-WEU-NOR,rur,2085,0.235092059
C-WEU-NOR,rur,2090,0.194918777
C-WEU-NOR,rur,2095,0.160139534
C-WEU-NOR,rur,2100,0.130456821
C-WEU-NOR,urb,2015,4.100463075
C-WEU-NOR,urb,2020,4.294924311
C-WEU-NOR,urb,2025,4.461753231
C-WEU-NOR,urb,2030,4.607217378
C-WEU-NOR,urb,2035,4.731641433
C-WEU-NOR,urb,2040,4.836239009
C-WEU-NOR,urb,2045,4.922155186
C-WEU-NOR,urb,2050,4.988490388
C-WEU-NOR,urb,2055,5.036057788
C-WEU-NOR,urb,2060,5.062337666
C-WEU-NOR,urb,2065,5.063259483
C-WEU-NOR,urb,2070,5.042857994
C-WEU-NOR,urb,2075,5.000709364
C-WEU-NOR,urb,2080,4.934865821
C-WEU-NOR,urb,2085,4.843615603
C-WEU-NOR,urb,2090,4.729359889
C-WEU-NOR,urb,2095,4.595286682
C-WEU-NOR,urb,2100,4.444004962
C-WEU-PRT,rur,2015,4.105022026
C-WEU-PRT,rur,2020,3.990937645
C-WEU-PRT,rur,2025,3.855495662
C-WEU-PRT,rur,2030,3.714466727
C-WEU-PRT,rur,2035,3.575494193
C-WEU-PRT,rur,2040,3.434143915
C-WEU-PRT,rur,2045,3.285862879
C-WEU-PRT,rur,2050,3.129015122
C-WEU-PRT,rur,2055,2.966163123
C-WEU-PRT,rur,2060,2.802319539
C-WEU-PRT,rur,2065,2.639020148
C-WEU-PRT,rur,2070,2.480171891
C-WEU-PRT,rur,2075,2.329747327
C-WEU-PRT,rur,2080,2.189540523
C-WEU-PRT,rur,2085,2.05914081
C-WEU-PRT,rur,2090,1.935226099
C-WEU-PRT,rur,2095,1.816106795
C-WEU-PRT,rur,2100,1.701803157
C-WEU-PRT,urb,2015,6.626985466
C-WEU-PRT,urb,2020,6.71144501
C-WEU-PRT,urb,2025,6.733941134
C-WEU-PRT,urb,2030,6.719656786
C-WEU-PRT,urb,2035,6.6827956
C-WEU-PRT,urb,2040,6.61621647
C-WEU-PRT,urb,2045,6.511591152
C-WEU-PRT,urb,2050,6.365634935
C-WEU-PRT,urb,2055,6.183600763
C-WEU-PRT,urb,2060,5.976577969
C-WEU-PRT,urb,2065,5.749065854
C-WEU-PRT,urb,2070,5.511087451
C-WEU-PRT,urb,2075,5.273421424
C-WEU-PRT,urb,2080,5.042361593
C-WEU-PRT,urb,2085,4.81916842
C-WEU-PRT,urb,2090,4.59796742
C-WEU-PRT,urb,2095,4.376220645
C-WEU-PRT,urb,2100,4.155240842
C-WEU-SWE,rur,2015,1.362576036
C-WEU-SWE,rur,2020,1.284412446
C-WEU-SWE,rur,2025,1.202211402
C-WEU-SWE,rur,2030,1.117833902
C-WEU-SWE,rur,2035,1.036063549
C-WEU-SWE,rur,2040,0.960103484
C-WEU-SWE,rur,2045,0.890202381
C-WEU-SWE,rur,2050,0.824938088
C-WEU-SWE,rur,2055,0.7630147
C-WEU-SWE,rur,2060,0.703993915
C-WEU-SWE,rur,2065,0.647482443
C-WEU-SWE,rur,2070,0.594338983
C-WEU-SWE,rur,2075,0.544550729
C-WEU-SWE,rur,2080,0.49773035
C-WEU-SWE,rur,2085,0.453480847
C-WEU-SWE,rur,2090,0.41203576
C-WEU-SWE,rur,2095,0.373359355
C-WEU-SWE,rur,2100,0.337318685
C-WEU-SWE,urb,2015,8.318878415
C-WEU-SWE,urb,2020,8.627687203
C-WEU-SWE,urb,2025,8.855129261
C-WEU-SWE,urb,2030,9.001191488
C-WEU-SWE,urb,2035,9.095577296
C-WEU-SWE,urb,2040,9.166594917
C-WEU-SWE,urb,2045,9.222507441
C-WEU-SWE,urb,2050,9.254730683
C-WEU-SWE,urb,2055,9.252248627
C-WEU-SWE,urb,2060,9.211162011
C-WEU-SWE,urb,2065,9.126952299
C-WEU-SWE,urb,2070,9.012825137
C-WEU-SWE,urb,2075,8.871980921
C-WEU-SWE,urb,2080,8.701687054
C-WEU-SWE,urb,2085,8.49782051
C-WEU-SWE,urb,2090,8.267453706
C-WEU-SWE,urb,2095,8.013727332
C-WEU-SWE,urb,2100,7.738047534
R32ANUZ,rur,2015,2.973450385
R32ANUZ,rur,2020,2.877940596
R32ANUZ,rur,2025,2.747846046
R32ANUZ,rur,2030,2.599429259
R32ANUZ,rur,2035,2.444931492
R32ANUZ,rur,2040,2.289674227
R32ANUZ,rur,2045,2.135131776
R32ANUZ,rur,2050,1.981159519
R32ANUZ,rur,2055,1.82927939
R32ANUZ,rur,2060,1.68128878
R32ANUZ,rur,2065,1.53725462
R32ANUZ,rur,2070,1.399157373
R32ANUZ,rur,2075,1.268006769
R32ANUZ,rur,2080,1.14374881
R32ANUZ,rur,2085,1.027087132
R32ANUZ,rur,2090,0.918665119
R32ANUZ,rur,2095,0.818984994
R32ANUZ,rur,2100,0.727370498
R32ANUZ,urb,2015,25.45962238
R32ANUZ,urb,2020,27.01236935
R32ANUZ,urb,2025,28.22924067
R32ANUZ,urb,2030,29.19427855
R32ANUZ,urb,2035,29.98872035
R32ANUZ,urb,2040,30.6442991
R32ANUZ,urb,2045,31.15568208
R32ANUZ,urb,2050,31.49537494
R32ANUZ,urb,2055,31.6595371
R32ANUZ,urb,2060,31.654492780000002
R32ANUZ,urb,2065,31.45873508
R32ANUZ,urb,2070,31.09502391
R32ANUZ,urb,2075,30.577669
R32ANUZ,urb,2080,29.90208505
R32ANUZ,urb,2085,29.08812458
R32ANUZ,urb,2090,28.15985296
R32ANUZ,urb,2095,27.14624851
R32ANUZ,urb,2100,26.04124595
R32BRA,rur,2015,25.03671623
R32BRA,rur,2020,24.07882671
R32BRA,rur,2025,23.27308088
R32BRA,rur,2030,22.54194927
R32BRA,rur,2035,21.8286279
R32BRA,rur,2040,21.14867144
R32BRA,rur,2045,20.50908143
R32BRA,rur,2050,19.89484545
R32BRA,rur,2055,19.28590595
R32BRA,rur,2060,18.68723171
R32BRA,rur,2065,18.1119509
R32BRA,rur,2070,17.57376252
R32BRA,rur,2075,17.07770428
R32BRA,rur,2080,16.63303552
R32BRA,rur,2085,16.24334204
R32BRA,rur,2090,15.90922921
R32BRA,rur,2095,15.63230017
R32BRA,rur,2100,15.40719075
R32BRA,urb,2015,178.9568059
R32BRA,urb,2020,189.17275420000001
R32BRA,urb,2025,198.9471139
R32BRA,urb,2030,207.9103078
R32BRA,urb,2035,215.6848951
R32BRA,urb,2040,222.5058089
R32BRA,urb,2045,228.5522045
R32BRA,urb,2050,233.7596241
R32BRA,urb,2055,237.9626615
R32BRA,urb,2060,241.2708406
R32BRA,urb,2065,243.9140141
R32BRA,urb,2070,246.1570584
R32BRA,urb,2075,248.165008
R32BRA,urb,2080,250.1726293
R32BRA,urb,2085,252.3404219
R32BRA,urb,2090,254.7828823
R32BRA,urb,2095,257.6267635
R32BRA,urb,2100,260.8785516
R32CAN,rur,2015,6.287509924
R32CAN,rur,2020,5.920893692
R32CAN,rur,2025,5.504784011
R32CAN,rur,2030,5.071662401
R32CAN,rur,2035,4.641879943
R32CAN,rur,2040,4.227410291
R32CAN,rur,2045,3.833534488
R32CAN,rur,2050,3.461850166
R32CAN,rur,2055,3.115479003
R32CAN,rur,2060,2.795580683
R32CAN,rur,2065,2.498802287
R32CAN,rur,2070,2.224813227
R32CAN,rur,2075,1.972452644
R32CAN,rur,2080,1.740824238
R32CAN,rur,2085,1.529605812
R32CAN,rur,2090,1.338613046
R32CAN,rur,2095,1.16747592
R32CAN,rur,2100,1.01438927
R32CAN,urb,2015,29.21482316
R32CAN,urb,2020,30.74783093
R32CAN,urb,2025,31.89690636
R32CAN,urb,2030,32.740102
R32CAN,urb,2035,33.33823081
R32CAN,urb,2040,33.7358909
R32CAN,urb,2045,33.9535205
R32CAN,urb,2050,33.99414773
R32CAN,urb,2055,33.88554597
R32CAN,urb,2060,33.64928105
R32CAN,urb,2065,33.25859317
R32CAN,urb,2070,32.72040729
R32CAN,urb,2075,32.0330233
R32CAN,urb,2080,31.19974978
R32CAN,urb,2085,30.23726559
R32CAN,urb,2090,29.1721238
R32CAN,urb,2095,28.0358336
R32CAN,urb,2100,26.83137251
R32CAS-CAU,rur,2015,7.637981006
R32CAS-CAU,rur,2020,7.666467081
R32CAS-CAU,rur,2025,7.639837783
R32CAS-CAU,rur,2030,7.573808641
R32CAS-CAU,rur,2035,7.495630821
R32CAS-CAU,rur,2040,7.409872745
R32CAS-CAU,rur,2045,7.309162768
R32CAS-CAU,rur,2050,7.189329949
R32CAS-CAU,rur,2055,7.053464083
R32CAS-CAU,rur,2060,6.920817131
R32CAS-CAU,rur,2065,6.79598283
R32CAS-CAU,rur,2070,6.680344035
R32CAS-CAU,rur,2075,6.5755614
R32CAS-CAU,rur,2080,6.483797596
R32CAS-CAU,rur,2085,6.41102783
R32CAS-CAU,rur,2090,6.355429134
R32CAS-CAU,rur,2095,6.309911281
R32CAS-CAU,rur,2100,6.268175682
R32CAS-CAU,urb,2015,9.47994025
R32CAS-CAU,urb,2020,9.860807115
R32CAS-CAU,urb,2025,10.16743441
R32CAS-CAU,urb,2030,10.41576557
R32CAS-CAU,urb,2035,10.63869854
R32CAS-CAU,urb,2040,10.84375577
R32CAS-CAU,urb,2045,11.02158469
R32CAS-CAU,urb,2050,11.16635882
R32CAS-CAU,urb,2055,11.28167465
R32CAS-CAU,urb,2060,11.39616078
R32CAS-CAU,urb,2065,11.51879168
R32CAS-CAU,urb,2070,11.65283078
R32CAS-CAU,urb,2075,11.80292331
R32CAS-CAU,urb,2080,11.97538094
R32CAS-CAU,urb,2085,12.18387735
R32CAS-CAU,urb,2090,12.42822345
R32CAS-CAU,urb,2095,12.69697979
R32CAS-CAU,urb,2100,12.97850915
R32CAS-OTH,rur,2015,36.71513618
R32CAS-OTH,rur,2020,38.32610464
R32CAS-OTH,rur,2025,39.90188472
R32CAS-OTH,rur,2030,41.24554087
R32CAS-OTH,rur,2035,42.29778007
R32CAS-OTH,rur,2040,43.1925701
R32CAS-OTH,rur,2045,43.98755244
R32CAS-OTH,rur,2050,44.66462654
R32CAS-OTH,rur,2055,45.14213274
R32CAS-OTH,rur,2060,45.39594158
R32CAS-OTH,rur,2065,45.49676869
R32CAS-OTH,rur,2070,45.49040699
R32CAS-OTH,rur,2075,45.42102067
R32CAS-OTH,rur,2080,45.30526397
R32CAS-OTH,rur,2085,45.1401875
R32CAS-OTH,rur,2090,44.92585459
R32CAS-OTH,rur,2095,44.66511621
R32CAS-OTH,rur,2100,44.36284506
R32CAS-OTH,urb,2015,27.58801721
R32CAS-OTH,urb,2020,29.84014517
R32CAS-OTH,urb,2025,32.09244382
R32CAS-OTH,urb,2030,34.23174256
R32CAS-OTH,urb,2035,36.23319257
R32CAS-OTH,urb,2040,38.19965359
R32CAS-OTH,urb,2045,40.14705305
R32CAS-OTH,urb,2050,42.04210721
R32CAS-OTH,urb,2055,43.80823701
R32CAS-OTH,urb,2060,45.43069541
R32CAS-OTH,urb,2065,46.96341641
R32CAS-OTH,urb,2070,48.44671146
R32CAS-OTH,urb,2075,49.91264944
R32CAS-OTH,urb,2080,51.36794992
R32CAS-OTH,urb,2085,52.81124006
R32CAS-OTH,urb,2090,54.2451022
R32CAS-OTH,urb,2095,55.675322799999996
R32CAS-OTH,urb,2100,57.10934882
R32CHN,rur,2015,694.3330536
R32CHN,rur,2020,677.9622517
R32CHN,rur,2025,660.3281899
R32CHN,rur,2030,640.8987661
R32CHN,rur,2035,618.9120381
R32CHN,rur,2040,595.0173875
R32CHN,rur,2045,570.2744159
R32CHN,rur,2050,545.4849183
R32CHN,rur,2055,520.936934
R32CHN,rur,2060,497.3984862
R32CHN,rur,2065,475.6297938
R32CHN,rur,2070,455.9318487
R32CHN,rur,2075,438.1639887
R32CHN,rur,2080,422.5944077
R32CHN,rur,2085,409.6580545
R32CHN,rur,2090,399.5694735
R32CHN,rur,2095,392.0199062
R32CHN,rur,2100,386.5077791
R32CHN,urb,2015,671.2814823
R32CHN,urb,2020,707.7270451
R32CHN,urb,2025,736.8979888
R32CHN,urb,2030,757.9797929
R32CHN,urb,2035,769.9304727
R32CHN,urb,2040,773.5280351
R32CHN,urb,2045,770.3729287
R32CHN,urb,2050,761.9799564
R32CHN,urb,2055,749.279489
R32CHN,urb,2060,733.9353969
R32CHN,urb,2065,717.6673168
R32CHN,urb,2070,701.5224357
R32CHN,urb,2075,685.8179209
R32CHN,urb,2080,671.4360005
R32CHN,urb,2085,659.4874239
R32CHN,urb,2090,650.6966721
R32CHN,urb,2095,644.8833608
R32CHN,urb,2100,641.4760582
