region_bld,urt,year,value
C-EEU-SVK,urb,2020,3.553303744
C-EEU-SVK,urb,2025,3.810856803
C-EEU-SVK,urb,2030,4.041144246
C-EEU-SVK,urb,2035,4.23872175
C-EEU-SVK,urb,2040,4.41179553
C-EEU-SVK,urb,2045,4.565507098
C-EEU-SVK,urb,2050,4.698561907
C-EEU-SVK,urb,2055,4.805815072
C-EEU-SVK,urb,2060,4.883682833
C-EEU-SVK,urb,2065,4.922796858
C-EEU-SVK,urb,2070,4.926897982
C-EEU-SVK,urb,2075,4.903585997
C-EEU-SVK,urb,2080,4.857792608
C-EEU-SVK,urb,2085,4.777632813
C-EEU-SVK,urb,2090,4.673838231
C-EEU-SVK,urb,2095,4.557375552
C-EEU-SVK,urb,2100,4.432577024
C-EEU-SVN,rur,2015,0.955434656
C-EEU-SVN,rur,2020,0.883503852
C-EEU-SVN,rur,2025,0.810836939
C-EEU-SVN,rur,2030,0.739411511
C-EEU-SVN,rur,2035,0.671225895
C-EEU-SVN,rur,2040,0.60747622
C-EEU-SVN,rur,2045,0.547828488
C-EEU-SVN,rur,2050,0.491763607
C-EEU-SVN,rur,2055,0.43928451
C-EEU-SVN,rur,2060,0.390800247
C-EEU-SVN,rur,2065,0.346004592
C-EEU-SVN,rur,2070,0.305223927
C-EEU-SVN,rur,2075,0.267621353
C-EEU-SVN,rur,2080,0.233236237
C-EEU-SVN,rur,2085,0.2021772
C-EEU-SVN,rur,2090,0.174507817
C-EEU-SVN,rur,2095,0.149857762
C-EEU-SVN,rur,2100,0.12805133
C-EEU-SVN,urb,2015,1.113028753
C-EEU-SVN,urb,2020,1.219444953
C-EEU-SVN,urb,2025,1.322258047
C-EEU-SVN,urb,2030,1.420791143
C-EEU-SVN,urb,2035,1.515897383
C-EEU-SVN,urb,2040,1.608623999
C-EEU-SVN,urb,2045,1.697216698
C-EEU-SVN,urb,2050,1.778844051
C-EEU-SVN,urb,2055,1.851890605
C-EEU-SVN,urb,2060,1.91684477
C-EEU-SVN,urb,2065,1.971621221
C-EEU-SVN,urb,2070,2.017828639
C-EEU-SVN,urb,2075,2.050161147
C-EEU-SVN,urb,2080,2.068235536
C-EEU-SVN,urb,2085,2.07329306
C-EEU-SVN,urb,2090,2.067775363
C-EEU-SVN,urb,2095,2.050245601
C-EEU-SVN,urb,2100,2.021461382
C-WEU-AUT,rur,2015,2.503669836
C-WEU-AUT,rur,2020,2.300122673
C-WEU-AUT,rur,2025,2.114921812
C-WEU-AUT,rur,2030,1.943682694
C-WEU-AUT,rur,2035,1.784948493
C-WEU-AUT,rur,2040,1.63903464
C-WEU-AUT,rur,2045,1.505495825
C-WEU-AUT,rur,2050,1.382171476
C-WEU-AUT,rur,2055,1.266739305
C-WEU-AUT,rur,2060,1.158411896
C-WEU-AUT,rur,2065,1.054279199
C-WEU-AUT,rur,2070,0.954222874
C-WEU-AUT,rur,2075,0.860645458
C-WEU-AUT,rur,2080,0.774091977
C-WEU-AUT,rur,2085,0.692352335
C-WEU-AUT,rur,2090,0.616281284
C-WEU-AUT,rur,2095,0.546578286
C-WEU-AUT,rur,2100,0.483540587
C-WEU-AUT,urb,2015,6.064537039
C-WEU-AUT,urb,2020,6.434272395
C-WEU-AUT,urb,2025,6.78715387
C-WEU-AUT,urb,2030,7.113614467
C-WEU-AUT,urb,2035,7.41083618
C-WEU-AUT,urb,2040,7.683504379
C-WEU-AUT,urb,2045,7.935121182
C-WEU-AUT,urb,2050,8.160302983
C-WEU-AUT,urb,2055,8.349128005
C-WEU-AUT,urb,2060,8.498005105
C-WEU-AUT,urb,2065,8.584875503
C-WEU-AUT,urb,2070,8.603893344
C-WEU-AUT,urb,2075,8.573997802
C-WEU-AUT,urb,2080,8.503650171
C-WEU-AUT,urb,2085,8.371745248
C-WEU-AUT,urb,2090,8.189163805
C-WEU-AUT,urb,2095,7.96977245
C-WEU-AUT,urb,2100,7.72643701
C-WEU-BEL,rur,2015,0.270338202
C-WEU-BEL,rur,2020,0.263037173
C-WEU-BEL,rur,2025,0.255826937
C-WEU-BEL,rur,2030,0.248569525
C-WEU-BEL,rur,2035,0.241200561
C-WEU-BEL,rur,2040,0.23382601
C-WEU-BEL,rur,2045,0.226310586
C-WEU-BEL,rur,2050,0.218565739
C-WEU-BEL,rur,2055,0.210595849
C-WEU-BEL,rur,2060,0.20252322
C-WEU-BEL,rur,2065,0.194161544
C-WEU-BEL,rur,2070,0.185291437
C-WEU-BEL,rur,2075,0.176091121
C-WEU-BEL,rur,2080,0.166758586
C-WEU-BEL,rur,2085,0.157314475
C-WEU-BEL,rur,2090,0.147571993
C-WEU-BEL,rur,2095,0.137798991
C-WEU-BEL,rur,2100,0.128186333
C-WEU-BEL,urb,2015,10.75309379
C-WEU-BEL,urb,2020,11.0609697
C-WEU-BEL,urb,2025,11.3729311
C-WEU-BEL,urb,2030,11.68218506
C-WEU-BEL,urb,2035,11.98407654
C-WEU-BEL,urb,2040,12.28200134
C-WEU-BEL,urb,2045,12.56698953
C-WEU-BEL,urb,2050,12.83094168
C-WEU-BEL,urb,2055,13.07002185
C-WEU-BEL,urb,2060,13.28774832
C-WEU-BEL,urb,2065,13.46758884
C-WEU-BEL,urb,2070,13.58726491
C-WEU-BEL,urb,2075,13.65099205
C-WEU-BEL,urb,2080,13.66674275
C-WEU-BEL,urb,2085,13.62999082
C-WEU-BEL,urb,2090,13.51701777
C-WEU-BEL,urb,2095,13.34360078
C-WEU-BEL,urb,2100,13.12256669
C-WEU-CHE,rur,2015,1.756251449
C-WEU-CHE,rur,2020,1.555169326
C-WEU-CHE,rur,2025,1.404202963
C-WEU-CHE,rur,2030,1.286141046
C-WEU-CHE,rur,2035,1.190714851
C-WEU-CHE,rur,2040,1.111961954
C-WEU-CHE,rur,2045,1.045697522
C-WEU-CHE,rur,2050,0.988493326
C-WEU-CHE,rur,2055,0.937571723
C-WEU-CHE,rur,2060,0.89136336
C-WEU-CHE,rur,2065,0.84535858
C-WEU-CHE,rur,2070,0.800235477
C-WEU-CHE,rur,2075,0.75682055
C-WEU-CHE,rur,2080,0.71376095
C-WEU-CHE,rur,2085,0.671678256
C-WEU-CHE,rur,2090,0.630874633
C-WEU-CHE,rur,2095,0.591689351
C-WEU-CHE,rur,2100,0.554416886
C-WEU-CHE,urb,2015,6.152242057
C-WEU-CHE,urb,2020,6.574662288
C-WEU-CHE,urb,2025,6.960157037
C-WEU-CHE,urb,2030,7.311740892
C-WEU-CHE,urb,2035,7.631707175
C-WEU-CHE,urb,2040,7.925385491
C-WEU-CHE,urb,2045,8.195757837
C-WEU-CHE,urb,2050,8.44065057
C-WEU-CHE,urb,2055,8.654307486
C-WEU-CHE,urb,2060,8.835215522
C-WEU-CHE,urb,2065,8.946389323
C-WEU-CHE,urb,2070,8.997125083
C-WEU-CHE,urb,2075,9.00034387
C-WEU-CHE,urb,2080,8.943786211
C-WEU-CHE,urb,2085,8.837714328
C-WEU-CHE,urb,2090,8.689529996
C-WEU-CHE,urb,2095,8.507852166
C-WEU-CHE,urb,2100,8.301358046
C-WEU-CYP,rur,2015,0.298067788
C-WEU-CYP,rur,2020,0.271215788
C-WEU-CYP,rur,2025,0.246648584
C-WEU-CYP,rur,2030,0.223823835
C-WEU-CYP,rur,2035,0.203182468
C-WEU-CYP,rur,2040,0.184639538
C-WEU-CYP,rur,2045,0.167815319
C-WEU-CYP,rur,2050,0.152297032
C-WEU-CYP,rur,2055,0.137870452
C-WEU-CYP,rur,2060,0.12444129
C-WEU-CYP,rur,2065,0.111718162
C-WEU-CYP,rur,2070,0.099775675
C-WEU-CYP,rur,2075,0.088335753
C-WEU-CYP,rur,2080,0.077504001
C-WEU-CYP,rur,2085,0.067379937
C-WEU-CYP,rur,2090,0.057920277
C-WEU-CYP,rur,2095,0.049378494
C-WEU-CYP,rur,2100,0.04184965
C-WEU-CYP,urb,2015,0.87653747
C-WEU-CYP,urb,2020,0.970272782
C-WEU-CYP,urb,2025,1.055921343
C-WEU-CYP,urb,2030,1.131198049
C-WEU-CYP,urb,2035,1.198675986
C-WEU-CYP,urb,2040,1.259573901
C-WEU-CYP,urb,2045,1.313265721
C-WEU-CYP,urb,2050,1.357967259
C-WEU-CYP,urb,2055,1.392584005
C-WEU-CYP,urb,2060,1.41673451
C-WEU-CYP,urb,2065,1.427347772
C-WEU-CYP,urb,2070,1.425150952
C-WEU-CYP,urb,2075,1.405895539
C-WEU-CYP,urb,2080,1.370385094
C-WEU-CYP,urb,2085,1.32013738
C-WEU-CYP,urb,2090,1.254535946
C-WEU-CYP,urb,2095,1.179932022
C-WEU-CYP,urb,2100,1.101222056
C-WEU-DEU,rur,2015,18.19397115
C-WEU-DEU,rur,2020,15.66963509
C-WEU-DEU,rur,2025,13.69968864
C-WEU-DEU,rur,2030,12.11643656
C-WEU-DEU,rur,2035,10.81909487
C-WEU-DEU,rur,2040,9.742722518
C-WEU-DEU,rur,2045,8.834417037
C-WEU-DEU,rur,2050,8.051722454
C-WEU-DEU,rur,2055,7.364480623
C-WEU-DEU,rur,2060,6.756795083
C-WEU-DEU,rur,2065,6.208936986
C-WEU-DEU,rur,2070,5.708369753
C-WEU-DEU,rur,2075,5.246396625
C-WEU-DEU,rur,2080,4.822278308
C-WEU-DEU,rur,2085,4.419237868
C-WEU-DEU,rur,2090,4.036643857
C-WEU-DEU,rur,2095,3.679741239
C-WEU-DEU,rur,2100,3.351168474
C-WEU-DEU,urb,2015,64.08408649
C-WEU-DEU,urb,2020,66.70737205
C-WEU-DEU,urb,2025,68.80998195
C-WEU-DEU,urb,2030,70.46172479
C-WEU-DEU,urb,2035,71.75761838
C-WEU-DEU,urb,2040,72.80095522
C-WEU-DEU,urb,2045,73.62350031
C-WEU-DEU,urb,2050,74.20287648
C-WEU-DEU,urb,2055,74.5135061
C-WEU-DEU,urb,2060,74.5941603
C-WEU-DEU,urb,2065,74.39100095
C-WEU-DEU,urb,2070,73.87792748
C-WEU-DEU,urb,2075,73.0408193
C-WEU-DEU,urb,2080,71.9554232
C-WEU-DEU,urb,2085,70.44351463
C-WEU-DEU,urb,2090,68.53579379
C-WEU-DEU,urb,2095,66.36870504
C-WEU-DEU,urb,2100,64.05377697
C-WEU-DNK,rur,2015,0.682680222
C-WEU-DNK,rur,2020,0.647777319
C-WEU-DNK,rur,2025,0.622361215
C-WEU-DNK,rur,2030,0.602770335
C-WEU-DNK,rur,2035,0.586795344
C-WEU-DNK,rur,2040,0.57356221
C-WEU-DNK,rur,2045,0.562820382
C-WEU-DNK,rur,2050,0.554491483
C-WEU-DNK,rur,2055,0.548280178
C-WEU-DNK,rur,2060,0.543604897
C-WEU-DNK,rur,2065,0.539541423
C-WEU-DNK,rur,2070,0.53584234100000006
C-WEU-DNK,rur,2075,0.532135981
C-WEU-DNK,rur,2080,0.527650381
C-WEU-DNK,rur,2085,0.522584743
C-WEU-DNK,rur,2090,0.516731826
C-WEU-DNK,rur,2095,0.509027969
C-WEU-DNK,rur,2100,0.499908053
C-WEU-DNK,urb,2015,5.006452032
C-WEU-DNK,urb,2020,5.188315666
C-WEU-DNK,urb,2025,5.379168952
C-WEU-DNK,urb,2030,5.567625782
C-WEU-DNK,urb,2035,5.746010369
C-WEU-DNK,urb,2040,5.914373024
C-WEU-DNK,urb,2045,6.076884359
C-WEU-DNK,urb,2050,6.238509234
C-WEU-DNK,urb,2055,6.400951506
C-WEU-DNK,urb,2060,6.561456536
C-WEU-DNK,urb,2065,6.711703027
C-WEU-DNK,urb,2070,6.850427084
C-WEU-DNK,urb,2075,6.974252375
C-WEU-DNK,urb,2080,7.073868686
C-WEU-DNK,urb,2085,7.152324881
C-WEU-DNK,urb,2090,7.20723165
C-WEU-DNK,urb,2095,7.223839376
C-WEU-DNK,urb,2100,7.208051347
C-WEU-ESP,rur,2015,8.954885094
C-WEU-ESP,rur,2020,7.731547609
C-WEU-ESP,rur,2025,6.759637841
C-WEU-ESP,rur,2030,5.982196415
C-WEU-ESP,rur,2035,5.360617966
C-WEU-ESP,rur,2040,4.853731614
C-WEU-ESP,rur,2045,4.421186311
C-WEU-ESP,rur,2050,4.036640663
C-WEU-ESP,rur,2055,3.688369182
C-WEU-ESP,rur,2060,3.373490725
C-WEU-ESP,rur,2065,3.080737286
C-WEU-ESP,rur,2070,2.805203353
C-WEU-ESP,rur,2075,2.548773062
C-WEU-ESP,rur,2080,2.311249676
C-WEU-ESP,rur,2085,2.088569668
C-WEU-ESP,rur,2090,1.885815837
C-WEU-ESP,rur,2095,1.703996388
C-WEU-ESP,rur,2100,1.540236496
C-WEU-ESP,urb,2015,38.91101548
C-WEU-ESP,urb,2020,41.21024411
C-WEU-ESP,urb,2025,43.08886085
C-WEU-ESP,urb,2030,44.72324271
C-WEU-ESP,urb,2035,46.28541818
C-WEU-ESP,urb,2040,47.80686951
C-WEU-ESP,urb,2045,49.17406191
C-WEU-ESP,urb,2050,50.27302692
C-WEU-ESP,urb,2055,51.07103138
C-WEU-ESP,urb,2060,51.61849588
C-WEU-ESP,urb,2065,51.81909057
C-WEU-ESP,urb,2070,51.63311719
C-WEU-ESP,urb,2075,51.13137151
C-WEU-ESP,urb,2080,50.35724727
C-WEU-ESP,urb,2085,49.26749133
C-WEU-ESP,urb,2090,48.02747719
C-WEU-ESP,urb,2095,46.73529947
C-WEU-ESP,urb,2100,45.39035199
C-WEU-FIN,rur,2015,0.757484294
C-WEU-FIN,rur,2020,0.718069125
C-WEU-FIN,rur,2025,0.680749914
C-WEU-FIN,rur,2030,0.644179331
C-WEU-FIN,rur,2035,0.608317795
C-WEU-FIN,rur,2040,0.573963879
C-WEU-FIN,rur,2045,0.541562968
C-WEU-FIN,rur,2050,0.511337776
C-WEU-FIN,rur,2055,0.48316937
C-WEU-FIN,rur,2060,0.456721416
C-WEU-FIN,rur,2065,0.431355199
C-WEU-FIN,rur,2070,0.406219259
C-WEU-FIN,rur,2075,0.381593041
C-WEU-FIN,rur,2080,0.357626657
C-WEU-FIN,rur,2085,0.334226914
C-WEU-FIN,rur,2090,0.310935789
C-WEU-FIN,rur,2095,0.28825151
C-WEU-FIN,rur,2100,0.266561742
C-WEU-FIN,urb,2015,4.744925519
C-WEU-FIN,urb,2020,4.927988127
C-WEU-FIN,urb,2025,5.109737635
C-WEU-FIN,urb,2030,5.280153264
C-WEU-FIN,urb,2035,5.43720572
C-WEU-FIN,urb,2040,5.586794659
C-WEU-FIN,urb,2045,5.733680996
C-WEU-FIN,urb,2050,5.881856289
