region_bld,ssp,clim,urt,inc_cl,y2015,y2020,y2025,y2030,y2035,y2040,y2045,y2050,y2055,y2060,y2065,y2070,y2075,y2080,y2085,y2090,y2095,y2100
R32LAM-M,SSP1,Zone_2A Hot Humid,urb,q1,0.018672991,0.030471553,0.044451893,0.065958301,0.09738904,0.139658742,0.277169729,0.368760213,0.480826399,0.605361266,0.7233287,0.800487777,0.843080974,0.867705378,0.88036529,0.887159558,0.89075976,0.893297803
R32LAM-M,SSP1,Zone_2A Hot Humid,urb,q2,0.088024857,0.158723379,0.26312016,0.425646014,0.636029736,0.779937214,0.856255701,0.882196798,0.890792467,0.893312231,0.894129374,0.894469243,0.894686262,0.894857404,0.895001203,0.895205263,0.895455,0.895693832
R32LAM-M,SSP1,Zone_2A Hot Humid,urb,q3,0.379449914,0.554993859,0.706014351,0.808913033,0.859157687,0.893209403,0.893457847,0.893692567,0.893915201,0.894124235,0.894328167,0.89452307,0.894702119,0.894861748,0.895002402,0.89520559,0.89545513,0.895693839
R32LAM-M,SSP1,Zone_2B Hot Dry,rur,q1,0.03271161,0.03976594,0.05280878,0.07191404,0.1013471,0.1450212,0.2197241,0.3302634,0.4561849,0.6105968,0.7004136,0.8097038,0.8629714,0.8940302,0.9164071,0.9255326,0.9294808,0.9315658
R32LAM-M,SSP1,Zone_2B Hot Dry,rur,q2,0.09107168,0.1442013,0.2312351,0.3755756,0.5787482,0.7401781,0.8457416,0.9008844,0.9200868,0.9291721,0.9309615,0.9322465,0.9325567,0.9326731,0.932737,0.9327558,0.9327623,0.9327658
R32LAM-M,SSP1,Zone_2B Hot Dry,rur,q3,0.698802,0.8547688,0.9164253,0.9302271,0.9324121,0.9327266,0.9327606,0.9327658,0.9327669,0.9327671,0.9327671,0.9327671,0.9327671,0.9327671,0.9327671,0.9327671,0.9327671,0.9327671
R32LAM-M,SSP1,Zone_2B Hot Dry,urb,q1,0.05174773,0.07078751,0.1069326,0.17067,0.2838361,0.4542104,0.6459347,0.8073997,0.877685,0.9147084,0.9261089,0.9305049,0.9321078,0.9326119,0.9327224,0.9327591,0.9327652,0.9327668
R32LAM-M,SSP1,Zone_2B Hot Dry,urb,q2,0.2454118,0.4180064,0.6500602,0.8320583,0.9054712,0.928244,0.9319341,0.9326201,0.9327415,0.9327643,0.9327666,0.9327671,0.9327671,0.9327671,0.9327671,0.9327671,0.9327671,0.9327671
R32LAM-M,SSP1,Zone_2B Hot Dry,urb,q3,0.9240568,0.9316965,0.9327125,0.9327653,0.9327671,0.9327671,0.9327671,0.9327671,0.9327671,0.9327671,0.9327671,0.9327671,0.9327671,0.9327671,0.9327671,0.9327671,0.9327671,0.9327671
R32LAM-M,SSP1,Zone_3A Warm Humid,rur,q1,0.015926705,0.023506516,0.034573837,0.051108265,0.074970164,0.103502847,0.144335965,0.183641267,0.222651922,0.263620024,0.298821258,0.321560818,0.339097077,0.347381102,0.357906803,0.364147977,0.366859375,0.365366678
R32LAM-M,SSP1,Zone_3A Warm Humid,rur,q2,0.062108111,0.101934028,0.161510755,0.241635078,0.317797371,0.375289371,0.410565164,0.427720573,0.43542078,0.437164452,0.434313868,0.427767373,0.420378357,0.412001146,0.403021429,0.393964216,0.384921981,0.375861556
R32LAM-M,SSP1,Zone_3A Warm Humid,rur,q3,0.257203378,0.327696942,0.387967835,0.432669101,0.459042107,0.470579619,0.465400048,0.459356086,0.452619135,0.445319692,0.437591146,0.429495499,0.421098528,0.412367541,0.4031767,0.394020254,0.384946102,0.375871718
R32LAM-M,SSP1,Zone_3A Warm Humid,urb,q1,0.052065242,0.081832799,0.136114872,0.218141992,0.317674821,0.429924685,0.492454354,0.536508849,0.561033364,0.576368199,0.587011811,0.592370639,0.595289526,0.596470391,0.596562186,0.596390802,0.596073104,0.595805128
R32LAM-M,SSP1,Zone_3A Warm Humid,urb,q2,0.270548353,0.376261652,0.468973785,0.536983087,0.58244461,0.60134588,0.60293413,0.602434507,0.601564869,0.600658527,0.59985761,0.599157966,0.598542377,0.597972335,0.597216637,0.596610227,0.596162571,0.595834156
R32LAM-M,SSP1,Zone_3A Warm Humid,urb,q3,0.40763415,0.46517306,0.518920827,0.56317408,0.593685684,0.605853203,0.604223421,0.602840509,0.60166862,0.600681574,0.599861892,0.599159248,0.598542651,0.597972399,0.597216666,0.596610228,0.596162571,0.595834156
R32LAM-M,SSP1,Zone_3B Warm Dry,rur,q1,0.027294161,0.036543415,0.051499231,0.074617526,0.109941709,0.152024821,0.220700051,0.298322729,0.380608714,0.479551845,0.54809488,0.609847009,0.643140954,0.663949866,0.679239731,0.686070191,0.690399033,0.692425136
R32LAM-M,SSP1,Zone_3B Warm Dry,rur,q2,0.096022989,0.152342997,0.238952714,0.363600147,0.500536603,0.594666794,0.652725887,0.679917334,0.690253321,0.695630221,0.697165933,0.697760459,0.697630787,0.697321232,0.696876928,0.696334009,0.695754361,0.695155335
R32LAM-M,SSP1,Zone_3B Warm Dry,rur,q3,0.48951378,0.581701979,0.636682009,0.670897599,0.692834231,0.699982952,0.699847375,0.69963959,0.699384666,0.69909206,0.698751741,0.698365041,0.697935862,0.697466316,0.696938683,0.696360577,0.695765799,0.695159962
R32LAM-M,SSP1,Zone_3B Warm Dry,urb,q1,0.043930097,0.062793715,0.09834168,0.157076695,0.248809486,0.377567675,0.504027969,0.607962844,0.653780847,0.677464388,0.685007479,0.687928172,0.689112361,0.689493686,0.689610737,0.689636318,0.689638011,0.689633294
R32LAM-M,SSP1,Zone_3B Warm Dry,urb,q2,0.214587003,0.340663634,0.497249092,0.618019333,0.670120404,0.686507154,0.688773977,0.689244012,0.689372684,0.68944808,0.689507633,0.689559977,0.689605711,0.689643488,0.689657663,0.689650454,0.68964261,0.689635072
R32LAM-M,SSP1,Zone_3B Warm Dry,urb,q3,0.636228262,0.654880179,0.668101151,0.678841846,0.686621164,0.689268808,0.689298266,0.689339172,0.689390231,0.689450549,0.689508138,0.689560139,0.689605803,0.689643492,0.689657664,0.689650454,0.68964261,0.689635072
R32LAM-M,SSP1,Zone_3C Warm Marine,rur,q1,0.005706516,0.007201833,0.009790174,0.013506499,0.019115205,0.027178672,0.040242286,0.059458282,0.081178617,0.108503444,0.125829725,0.146690409,0.158404007,0.165984544,0.17257556,0.176600868,0.179256217,0.180991142
R32LAM-M,SSP1,Zone_3C Warm Marine,rur,q2,0.015938289,0.026569073,0.042062607,0.067193565,0.101861503,0.141023951,0.161183785,0.172883468,0.178054867,0.180848746,0.181720656,0.181939026,0.181940701,0.181856766,0.181865002,0.182054569,0.182297987,0.182615942
R32LAM-M,SSP1,Zone_3C Warm Marine,rur,q3,0.120106162,0.152665505,0.170810829,0.182368845,0.190740743,0.180605639,0.18484913,0.184321326,0.183767103,0.1832232,0.182762854,0.182398247,0.182125599,0.181944074,0.18189802,0.182066339,0.182302792,0.182617614
R32LAM-M,SSP1,Zone_3C Warm Marine,urb,q1,0.005247562,0.00895782,0.015168551,0.02547989,0.043424649,0.069850876,0.094631253,0.118227338,0.132125559,0.14077079,0.146393356,0.149001756,0.150230023,0.15063869,0.150699536,0.150729454,0.150671714,0.150644643
R32LAM-M,SSP1,Zone_3C Warm Marine,urb,q2,0.026234698,0.055322511,0.088521342,0.114540256,0.129354467,0.136758217,0.1541822,0.138368425,0.153838594,0.153252563,0.152680879,0.152161353,0.151697474,0.151290845,0.150980304,0.150821015,0.150707033,0.150655143
R32LAM-M,SSP1,Zone_3C Warm Marine,urb,q3,0.090698472,0.110803985,0.122421305,0.143389924,0.157921644,0.165365186,0.155259581,0.1647049,0.153922608,0.153271897,0.152684891,0.152162283,0.151697661,0.151290881,0.15098031,0.150821015,0.150707033,0.150655143
R32LAM-M,SSP1,Zone_4C Mixed Marine,rur,q1,9.92E-04,0.001730858,0.002779297,0.004305243,0.006545716,0.009264897,0.012656399,0.017696801,0.023436943,0.032426364,0.040158404,0.048796721,0.053629301,0.057791648,0.060277489,0.061213953,0.061666969,0.061477422
R32LAM-M,SSP1,Zone_4C Mixed Marine,rur,q2,0.002665615,0.007174686,0.013812647,0.019349595,0.025174257,0.01512807,0.051530809,0.056360632,0.060255229,0.063188729,0.064521165,0.064853935,0.064681343,0.064242548,0.063711995,0.06311091,0.062468151,0.061820503
R32LAM-M,SSP1,Zone_4C Mixed Marine,rur,q3,0.011853762,0.024395735,0.037006458,0.054701668,0.071682063,0.069410178,0.066740787,0.066950617,0.066786428,0.066464547,0.06602311,0.065522192,0.064966352,0.064368104,0.063757772,0.063129014,0.062475025,0.061822493
R32LAM-M,SSP1,Zone_4C Mixed Marine,urb,q1,0.001457581,0.003199823,0.0059201,0.010309694,0.018009174,0.029675268,0.038836207,0.050360138,0.059589882,0.064276434,0.066814225,0.06769165,0.06799359,0.067964281,0.067852439,0.067684139,0.067475859,0.067258601
R32LAM-M,SSP1,Zone_4C Mixed Marine,urb,q2,0.006712783,0.018493921,0.029995555,0.03479247,0.040375345,0.04571137,0.067209557,0.05031449,0.068705339,0.068674951,0.068559981,0.068420008,0.068256691,0.068072889,0.067890568,0.067697339,0.067479034,0.067259251
R32LAM-M,SSP1,Zone_4C Mixed Marine,urb,q3,0.022024492,0.036518295,0.048208192,0.066191595,0.079160213,0.085487955,0.069193624,0.08552475,0.068862896,0.068713606,0.068568742,0.068421827,0.068257023,0.068072951,0.067890579,0.067697339,0.067479034,0.067259251
R32MEA-H,SSP1,Zone_0B Extremely hot Dry,rur,q1,0.113179598,0.25330241,0.312321438,0.391972123,0.469164787,0.54167795,0.599054198,0.658995327,0.708717232,0.768136009,0.819113146,0.856547503,0.893986568,0.928543596,0.94637392,0.962387683,0.977435066,0.983520046
R32MEA-H,SSP1,Zone_0B Extremely hot Dry,rur,q2,0.584800204,0.701896616,0.791043266,0.861873842,0.918757444,0.950841806,0.971717002,0.979501767,0.985049588,0.990277947,0.993134708,0.99521,0.996313598,0.99708974,0.997608769,0.9978424,0.9980201,0.998077242
R32MEA-H,SSP1,Zone_0B Extremely hot Dry,rur,q3,0.937982747,0.958541829,0.976378895,0.982383161,0.989208489,0.998105884,0.99812185,0.998125835,0.99812964,0.998132566,0.998135013,0.998136695,0.998138399,0.998140079,0.998141751,0.99814335,0.998144926,0.998146683
R32MEA-H,SSP1,Zone_0B Extremely hot Dry,urb,q1,0.582331531,0.647334755,0.713888955,0.795063739,0.862071045,0.904692727,0.938966171,0.962608848,0.978821853,0.987841434,0.992874837,0.995313724,0.996540324,0.997506779,0.997771221,0.997970962,0.99806712,0.998108761
R32MEA-H,SSP1,Zone_0B Extremely hot Dry,urb,q2,0.936785193,0.960859651,0.978194702,0.985613137,0.991353145,0.997821099,0.998004494,0.998081626,0.998125099,0.99813722,0.998145509,0.998148693,0.998150537,0.998151932,0.99815304,0.998154036,0.998154935,0.998155986
R32MEA-H,SSP1,Zone_0B Extremely hot Dry,urb,q3,0.960049496,0.972821641,0.98387351,0.987665727,0.992159866,0.998165506,0.998165536,0.998165592,0.998165684,0.998165808,0.998166075,0.998166491,0.99816703,0.998167646,0.998168323,0.998168889,0.998169441,0.998170172
R32MEA-H,SSP1,Zone_1B Very hot Dry,rur,q1,0.106061555,0.133174272,0.173562387,0.233936253,0.322253421,0.402427537,0.485127375,0.567192567,0.633408879,0.710820582,0.777264186,0.823471284,0.871170947,0.913539522,0.935265132,0.954335629,0.972167337,0.978989454
R32MEA-H,SSP1,Zone_1B Very hot Dry,rur,q2,0.499958908,0.586662327,0.717230831,0.817558404,0.893682265,0.934167837,0.960908811,0.970728513,0.977730837,0.984342835,0.987954601,0.990556634,0.99195477,0.992906409,0.993532847,0.993797099,0.993991211,0.994042648
R32MEA-H,SSP1,Zone_1B Very hot Dry,rur,q3,0.919556038,0.943605955,0.965803669,0.973331938,0.982245489,0.994123066,0.994144584,0.994155428,0.994158521,0.994159474,0.994153431,0.994155122,0.99414617,0.994140869,0.994134445,0.994127519,0.994119461,0.994110173
R32MEA-H,SSP1,Zone_1B Very hot Dry,urb,q1,0.283176616,0.368323457,0.472674447,0.618934033,0.743605754,0.834428629,0.892198113,0.931918705,0.960592969,0.976030606,0.984931314,0.98929912,0.991442303,0.993196271,0.993650278,0.993995563,0.994573122,0.994625433
R32MEA-H,SSP1,Zone_1B Very hot Dry,urb,q2,0.887036159,0.930209993,0.960796367,0.974017457,0.983752762,0.994511974,0.994791586,0.994573058,0.994648584,0.994668114,0.994680249,0.994682725,0.994996129,0.994991441,0.994985631,0.994979425,0.994668162,0.994663218
R32MEA-H,SSP1,Zone_1B Very hot Dry,urb,q3,0.921148851,0.945601229,0.966987143,0.974341447,0.983081775,0.99469033,0.994690708,0.995012107,0.9950105,0.995008536,0.995005668,0.99500192,0.994683056,0.99467972,0.99467601,0.994672174,0.994668162,0.994663218
R32MEA-H,SSP1,Zone_2B Hot Dry,rur,q1,0.09096008,0.1121023,0.1453725,0.1882811,0.252876,0.3171829,0.3877622,0.4638769,0.5315672,0.6166732,0.6910683,0.7461587,0.804164,0.8576366,0.8848376,0.9090152,0.9323895,0.9412631
R32MEA-H,SSP1,Zone_2B Hot Dry,rur,q2,0.4237817,0.5043429,0.6397006,0.7472473,0.8364666,0.8866262,0.9201849,0.9323992,0.9411657,0.9495226,0.9540657,0.9574105,0.9591934,0.960432,0.9612607,0.9616174,0.9618939,0.9619756
R32MEA-H,SSP1,Zone_2B Hot Dry,rur,q3,0.8589514,0.8937974,0.9244092,0.9347584,0.9465955,0.9620234,0.962049,0.962055,0.9620604,0.9620643,0.962067,0.9620679,0.9620688,0.9620693,0.9620695,0.9620696,0.9620696,0.9620696
R32MEA-H,SSP1,Zone_2B Hot Dry,urb,q1,0.2539204,0.3298852,0.4238647,0.5641403,0.6900102,0.7868252,0.8498004,0.8934001,0.9249534,0.94199,0.9518009,0.9566175,0.9589765,0.9609044,0.9614025,0.9617807,0.9619479,0.9620213
R32MEA-H,SSP1,Zone_2B Hot Dry,urb,q2,0.8097421,0.8687682,0.9119892,0.9305799,0.9450147,0.9613601,0.9617526,0.9619222,0.9620181,0.962043,0.9620601,0.9620658,0.9620681,0.9620692,0.9620695,0.9620696,0.9620696,0.9620696
R32MEA-H,SSP1,Zone_2B Hot Dry,urb,q3,0.8637262,0.8965399,0.925164,0.9350232,0.9466801,0.9620696,0.9620696,0.9620696,0.9620696,0.9620696,0.9620696,0.9620696,0.9620696,0.9620696,0.9620696,0.9620696,0.9620696,0.9620696
R32MEA-H,SSP1,Zone_3A Warm Humid,rur,q1,0.1576776,0.1957803,0.2464333,0.330139,0.4022132,0.5059475,0.5829763,0.6561059,0.7188948,0.7665123,0.8049206,0.8342932,0.8498888,0.8600738,0.8673022,0.8714406,0.8734779,0.8744494
R32MEA-H,SSP1,Zone_3A Warm Humid,rur,q2,0.6157517,0.6970648,0.7636355,0.8212619,0.8466373,0.8620659,0.8679462,0.8717551,0.8738391,0.8745515,0.8751179,0.8753278,0.8754252,0.8754849,0.8755095,0.8755195,0.875524,0.8755256
R32MEA-H,SSP1,Zone_3A Warm Humid,rur,q3,0.8739841,0.8749405,0.8753236,0.875486,0.8755128,0.8755235,0.8755257,0.8755263,0.8755266,0.8755266,0.8755267,0.8755267,0.8755267,0.8755267,0.8755267,0.8755267,0.8755267,0.8755267
R32MEA-H,SSP1,Zone_3A Warm Humid,urb,q1,0.4849792,0.5838047,0.6864324,0.7582519,0.8102701,0.8444437,0.8624768,0.868567,0.8722992,0.8741961,0.8749008,0.8753186,0.8754361,0.8754916,0.8755135,0.8755233,0.8755257,0.8755265
R32MEA-H,SSP1,Zone_3A Warm Humid,urb,q2,0.8654866,0.8711119,0.8739201,0.8750844,0.8753851,0.8754924,0.87552,0.8755245,0.875526,0.8755265,0.8755266,0.8755267,0.8755267,0.8755267,0.8755267,0.8755267,0.8755267,0.8755267
R32MEA-H,SSP1,Zone_3A Warm Humid,urb,q3,0.8755261,0.8755266,0.8755267,0.8755267,0.8755267,0.8755267,0.8755267,0.8755267,0.8755267,0.8755267,0.8755267,0.8755267,0.8755267,0.8755267,0.8755267,0.8755267,0.8755267,0.8755267
R32MEA-M,SSP1,Zone_0A Extremely hot Humid,rur,q1,0.02586561,0.0382068,0.04105791,0.03926013,0.03341576,0.03131089,0.03881925,0.05220522,0.07367969,0.1088639,0.1667866,0.2585718,0.3940318,0.5470318,0.7024791,0.8310988,0.9151435,0.958234
R32MEA-M,SSP1,Zone_0A Extremely hot Humid,rur,q2,0.03117174,0.04864806,0.05510304,0.05825157,0.05486914,0.05983498,0.08568459,0.1361855,0.2252303,0.3745322,0.5714321,0.7596346,0.8995075,0.9593432,0.9861454,0.9948454,0.997916,0.9988221
R32MEA-M,SSP1,Zone_0A Extremely hot Humid,rur,q3,0.05000962,0.08674041,0.1122527,0.1450849,0.1680513,0.2349019,0.4027663,0.6246524,0.8263674,0.9423531,0.9834641,0.9951329,0.9984693,0.9990676,0.9991803,0.9991994,0.9992022,0.9992026
R32MEA-M,SSP1,Zone_0A Extremely hot Humid,urb,q1,0.02805291,0.04261777,0.0475924,0.04745767,0.0434668,0.04512474,0.06304522,0.09860784,0.1731547,0.3060825,0.5124612,0.729607,0.8822607,0.9615216,0.9855624,0.9959666,0.9983765,0.9990027
R32MEA-M,SSP1,Zone_0A Extremely hot Humid,urb,q2,0.03749394,0.06219998,0.07656214,0.08748546,0.0955305,0.1225141,0.213673,0.3929418,0.6481201,0.8746924,0.9653689,0.9918926,0.9979399,0.9990248,0.9991724,0.9991996,0.9992023,0.9992026
R32MEA-M,SSP1,Zone_0A Extremely hot Humid,urb,q3,0.07740804,0.1577334,0.2473138,0.3478474,0.5048183,0.673459,0.8781872,0.973847,0.994772,0.9987176,0.9991687,0.9992,0.9992025,0.9992026,0.9992027,0.9992027,0.9992027,0.9992027
R32MEA-M,SSP1,Zone_0B Extremely hot Dry,rur,q1,0.038401392,0.051019286,0.054266364,0.050555207,0.043348003,0.03855385,0.042511602,0.052355223,0.069745386,0.099143772,0.11888844,0.149550385,0.194639795,0.24868455,0.3165806,0.38042215,0.45138945,0.5065756
R32MEA-M,SSP1,Zone_0B Extremely hot Dry,rur,q2,0.046314861,0.064292306,0.07177414,0.072777538,0.068564679,0.069668416,0.08887024,0.130170145,0.205036472,0.330055522,0.36915395,0.50916475,0.486175974,0.618658711,0.751877546,0.859396129,0.929493751,0.965244239
R32MEA-M,SSP1,Zone_0B Extremely hot Dry,rur,q3,0.074600105,0.113015462,0.141974581,0.17246394,0.196043879,0.253516308,0.391767196,0.584063828,0.761342315,0.875459778,0.930509327,0.957718826,0.94910305,0.97932375,0.99278285,0.9971429,0.9986798,0.9991331
R32MEA-M,SSP1,Zone_0B Extremely hot Dry,urb,q1,0.036168053,0.05103254,0.056468185,0.055417329,0.050761585,0.05093957,0.065381023,0.096596053,0.162528456,0.280290068,0.33176115,0.416512,0.5176574,0.60990085,0.6791846,0.749066,0.81871095,0.86490925
R32MEA-M,SSP1,Zone_0B Extremely hot Dry,urb,q2,0.048290723,0.073539635,0.088931804,0.09941235,0.107194961,0.131888704,0.212783145,0.373076875,0.603421472,0.812121972,0.73900435,0.86085375,0.898465518,0.966901979,0.987596626,0.996510317,0.99857035,0.999102646
R32MEA-M,SSP1,Zone_0B Extremely hot Dry,urb,q3,0.100678396,0.183137918,0.274338688,0.383674273,0.539479677,0.705356155,0.893106525,0.977229779,0.995550026,0.99899144,0.999385209,0.998511043,0.99869195,0.99923445,0.99930825,0.99932185,0.99932325,0.9993234
R32MEA-M,SSP1,Zone_1B Very hot Dry,rur,q1,0.028361525,0.04318812,0.04781553,0.063391334,0.058408972,0.059437903,0.064959426,0.074808806,0.100631563,0.128816132,0.173008277,0.236332295,0.323134419,0.433432768,0.558010226,0.678384319,0.77334123,0.85939905
R32MEA-M,SSP1,Zone_1B Very hot Dry,rur,q2,0.1698327,0.085679169,0.115922052,0.103679352,0.109508748,0.121753471,0.147574795,0.241911495,0.317997668,0.408324963,0.534726898,0.65628152,0.775913791,0.86668077,0.926694934,0.962635737,0.979298137,0.987901387
R32MEA-M,SSP1,Zone_1B Very hot Dry,rur,q3,0.265589964,0.314001297,0.350389732,0.41397687,0.496084414,0.566369232,0.660512886,0.800021333,0.88385397,0.938967972,0.969914307,0.970619009,0.983446622,0.990145282,0.992758631,0.993683684,0.993924452,0.993993439
R32MEA-M,SSP1,Zone_1B Very hot Dry,urb,q1,0.196722282,0.148404894,0.130571064,0.118784819,0.123254009,0.138100266,0.168379788,0.205756557,0.286296991,0.371683082,0.469647726,0.603245609,0.738741224,0.854932139,0.926904776,0.964478614,0.983113978,0.990261983
R32MEA-M,SSP1,Zone_1B Very hot Dry,urb,q2,0.308465661,0.274200821,0.278982547,0.304314535,0.377977475,0.45786882,0.555127628,0.657645889,0.82148405,0.9014321,0.942009794,0.956506343,0.979463067,0.989773055,0.99279956,0.993757909,0.9939879,0.994027754
R32MEA-M,SSP1,Zone_1B Very hot Dry,urb,q3,0.636218226,0.724474397,0.808601504,0.882134626,0.940589789,0.98014418,0.98970626,0.995013436,0.998746243,0.9989531,0.999000152,0.993856788,0.994029895,0.994057469,0.994057072,0.994051038,0.994044626,0.994038649
R32MEA-M,SSP1,Zone_2A Hot Humid,rur,q1,0.06281497,0.05941927,0.04372298,0.038044187,0.047734115,0.062181122,0.087776996,0.12717064,0.182247879,0.275923165,0.388224415,0.504576512,0.615251965,0.70089738,0.772840113,0.821595362,0.859319896,0.880156829
R32MEA-M,SSP1,Zone_2A Hot Humid,rur,q2,0.055906729,0.062177624,0.058010095,0.099427223,0.153773394,0.234956782,0.350932581,0.508258126,0.657218899,0.776056698,0.842015243,0.878192522,0.896151536,0.903266364,0.906894953,0.908345421,0.908492844,0.907980699
R32MEA-M,SSP1,Zone_2A Hot Humid,rur,q3,0.095148859,0.187674538,0.270835039,0.452561214,0.643167585,0.792411253,0.873932395,0.901142482,0.909743744,0.911457622,0.9118726,0.91186741,0.911635159,0.911242818,0.91064961,0.909910939,0.909095164,0.908218592
R32MEA-M,SSP1,Zone_2A Hot Humid,urb,q1,0.094526485,0.10243471,0.093850435,0.071767032,0.106755455,0.166944309,0.25363451,0.38443476,0.539992419,0.691791672,0.80003023,0.863791422,0.895835924,0.914171545,0.923381837,0.927119217,0.927963456,0.927662405
R32MEA-M,SSP1,Zone_2A Hot Humid,urb,q2,0.164072258,0.254975082,0.359692346,0.33309271,0.497837144,0.690459083,0.82308658,0.897511535,0.921045767,0.928036472,0.930460479,0.931146746,0.93120908,0.93098317,0.930482046,0.92978558,0.928975905,0.928069156
R32MEA-M,SSP1,Zone_2A Hot Humid,urb,q3,0.03321866,0.23436065,0.4381003,0.830164758,0.912813061,0.928059431,0.930314107,0.930791496,0.931072688,0.931324724,0.931456634,0.931458851,0.931313866,0.931015555,0.930489862,0.929787443,0.928976229,0.928069209
R32MEA-M,SSP1,Zone_2B Hot Dry,rur,q1,0.098343494,0.12138825,0.1278458,0.115995285,0.10466145,0.08784068,0.076528045,0.068958271,0.073287924,0.082867295,0.101306228,0.128268837,0.167860269,0.228891037,0.305707166,0.358827,0.4257658,0.47781925
R32MEA-M,SSP1,Zone_2B Hot Dry,rur,q2,0.205637958,0.131793716,0.146454058,0.152903366,0.165949968,0.116176601,0.133831619,0.159847993,0.188947893,0.234046265,0.308969491,0.389845041,0.49312593,0.598393745,0.696764645,0.764154454,0.829596289,0.889941859
R32MEA-M,SSP1,Zone_2B Hot Dry,rur,q3,0.20260439,0.273102973,0.321702847,0.380876062,0.461781154,0.557354719,0.604197967,0.671716363,0.72291587,0.78434765,0.843301144,0.878885149,0.920235744,0.939975558,0.954232372,0.960551501,0.964163792,0.965802999
R32MEA-M,SSP1,Zone_2B Hot Dry,urb,q1,0.17875145,0.145626895,0.142482426,0.132851086,0.1441538,0.139826405,0.135994085,0.166890214,0.199909811,0.257000115,0.326589306,0.435050661,0.558888657,0.674557562,0.756611581,0.815678804,0.77223585,0.81581165
R32MEA-M,SSP1,Zone_2B Hot Dry,urb,q2,0.292846987,0.284245137,0.299876275,0.349522148,0.250986978,0.303735314,0.367643807,0.53675262,0.638743463,0.733412576,0.803643719,0.851848831,0.903888257,0.937470287,0.95303872,0.962876756,0.977829657,0.981730093
R32MEA-M,SSP1,Zone_2B Hot Dry,urb,q3,0.621056851,0.71572232,0.774341432,0.849475206,0.727304927,0.94740058,0.980724242,0.986996546,0.989291791,0.990329272,0.98533958,0.969797865,0.970621418,0.970858817,0.970894286,0.970886735,0.970861766,0.97081189
R32MEA-M,SSP1,Zone_3A Warm Humid,rur,q1,0.022382918,0.034931627,0.036816931,0.044113526,0.058415222,0.083696286,0.119929304,0.170993105,0.238920858,0.334817454,0.443938693,0.538177838,0.627777064,0.693091286,0.746311659,0.782050361,0.808067594,0.824112084
R32MEA-M,SSP1,Zone_3A Warm Humid,rur,q2,0.036527859,0.078851141,0.100083543,0.144535841,0.214226677,0.322061527,0.45436641,0.587125457,0.692679411,0.768884305,0.808095868,0.827947999,0.838994666,0.843752172,0.846247968,0.847439412,0.847872987,0.847919428
R32MEA-M,SSP1,Zone_3A Warm Humid,rur,q3,0.188156794,0.26709586,0.389331479,0.539527532,0.711138452,0.806402505,0.838891829,0.846392037,0.848365097,0.848985392,0.8491086,0.84907147,0.848990294,0.848875797,0.848711913,0.848520486,0.848311884,0.848103093
R32MEA-M,SSP1,Zone_3A Warm Humid,urb,q1,0.032499301,0.065191225,0.075119728,0.066638525,0.101702371,0.208957398,0.319008894,0.457011465,0.606544976,0.726646525,0.790882458,0.82519178,0.838959327,0.846433145,0.849535352,0.85078325,0.851203299,0.851329625
R32MEA-M,SSP1,Zone_3A Warm Humid,urb,q2,0.07108226,0.236567997,0.30097714,0.274376034,0.50492746,0.676452826,0.792280951,0.834404661,0.846826975,0.85047529,0.851464258,0.851712208,0.851740309,0.851705249,0.851627788,0.851550118,0.851479495,0.851433241
R32MEA-M,SSP1,Zone_3A Warm Humid,urb,q3,0.438626006,0.530499429,0.693809202,0.819566818,0.855010211,0.851251543,0.851796089,0.851855355,0.851865255,0.851860354,0.851843465,0.85181521,0.851772199,0.851713698,0.851629706,0.851550546,0.851479558,0.851433253
R32MEA-M,SSP1,Zone_3B Warm Dry,rur,q1,0.049987901,0.05624002,0.060399661,0.079407049,0.072892584,0.063713023,0.06955459,0.078034329,0.091941861,0.117645266,0.15335072,0.194697952,0.245418377,0.297969266,0.360642878,0.412251108,0.468310206,0.507987704
R32MEA-M,SSP1,Zone_3B Warm Dry,rur,q2,0.05151663,0.067705489,0.085796735,0.08249782,0.10000311,0.121277787,0.165936145,0.296647775,0.371753302,0.470133797,0.573025713,0.652412567,0.725604306,0.768390642,0.797961745,0.81367311,0.82072142,0.82353705
R32MEA-M,SSP1,Zone_3B Warm Dry,rur,q3,0.074868353,0.172840316,0.297695895,0.34013338,0.470132299,0.578888108,0.668678168,0.783053498,0.838480295,0.875521592,0.891481083,0.897753762,0.900437894,0.901353031,0.901566385,0.901435694,0.901135541,0.900731345
R32MEA-M,SSP1,Zone_3B Warm Dry,urb,q1,0.069023886,0.075392549,0.081170423,0.087539594,0.102752058,0.127109668,0.176703115,0.185415416,0.230313624,0.289124112,0.352296338,0.407975407,0.465158381,0.514835925,0.550329944,0.585396439,0.620554562,0.643324951
R32MEA-M,SSP1,Zone_3B Warm Dry,urb,q2,0.092921463,0.123677869,0.166907319,0.250300124,0.384008466,0.523523266,0.578892333,0.619297271,0.722578348,0.7855652,0.806602707,0.813741994,0.818447574,0.819884851,0.819199159,0.817835826,0.816165653,0.814195785
R32MEA-M,SSP1,Zone_3B Warm Dry,urb,q3,0.260171748,0.434867354,0.602758218,0.733586636,0.817654531,0.858863377,0.866776652,0.884192149,0.888673291,0.890598721,0.891045977,0.89119768,0.89128511,0.89137074,0.891460102,0.891518686,0.891557763,0.891560225
