region_bld,clim,urt,mat,year,value
R32SSA-L,Zone_0B Extremely hot Dry,urb,sub,2015,0.676007954
R32SSA-L,Zone_0B Extremely hot Dry,urb,sub,2020,0.694700305
R32SSA-L,Zone_0B Extremely hot Dry,urb,sub,2025,0.673970954
R32SSA-L,Zone_0B Extremely hot Dry,urb,sub,2030,0.727580016
R32SSA-L,Zone_0B Extremely hot Dry,urb,sub,2035,0.679595904
R32SSA-L,Zone_0B Extremely hot Dry,urb,sub,2040,0.627128593
R32SSA-L,Zone_0B Extremely hot Dry,urb,sub,2045,0.580629206
R32SSA-L,Zone_0B Extremely hot Dry,urb,sub,2050,0.486036945
R32SSA-L,Zone_0B Extremely hot Dry,urb,sub,2055,0.396891903
R32SSA-L,Zone_0B Extremely hot Dry,urb,sub,2060,0.303564252
R32SSA-L,Zone_0B Extremely hot Dry,urb,sub,2065,0.224601712
R32SSA-L,Zone_0B Extremely hot Dry,urb,sub,2070,0.159596134
R32SSA-L,Zone_0B Extremely hot Dry,urb,sub,2075,0.153101798
R32SSA-L,Zone_0B Extremely hot Dry,urb,sub,2080,0.105604397
R32SSA-L,Zone_0B Extremely hot Dry,urb,sub,2085,0.063809126
R32SSA-L,Zone_0B Extremely hot Dry,urb,sub,2090,0.034493831
R32SSA-L,Zone_0B Extremely hot Dry,urb,sub,2095,0.011299409
R32SSA-L,Zone_0B Extremely hot Dry,urb,sub,2100,0
R32SSA-L,Zone_0B Extremely hot Dry,urb,perm,2015,0.740485902
R32SSA-L,Zone_0B Extremely hot Dry,urb,perm,2020,0.787077836
R32SSA-L,Zone_0B Extremely hot Dry,urb,perm,2025,0.827602409
R32SSA-L,Zone_0B Extremely hot Dry,urb,perm,2030,0.881677829
R32SSA-L,Zone_0B Extremely hot Dry,urb,perm,2035,0.917821678
R32SSA-L,Zone_0B Extremely hot Dry,urb,perm,2040,0.954484423
R32SSA-L,Zone_0B Extremely hot Dry,urb,perm,2045,0.992970311
R32SSA-L,Zone_0B Extremely hot Dry,urb,perm,2050,1
R32SSA-L,Zone_0B Extremely hot Dry,urb,perm,2055,1
R32SSA-L,Zone_0B Extremely hot Dry,urb,perm,2060,1
R32SSA-L,Zone_0B Extremely hot Dry,urb,perm,2065,1
R32SSA-L,Zone_0B Extremely hot Dry,urb,perm,2070,1
R32SSA-L,Zone_0B Extremely hot Dry,urb,perm,2075,1
R32SSA-L,Zone_0B Extremely hot Dry,urb,perm,2080,1
R32SSA-L,Zone_0B Extremely hot Dry,urb,perm,2085,1
R32SSA-L,Zone_0B Extremely hot Dry,urb,perm,2090,1
R32SSA-L,Zone_0B Extremely hot Dry,urb,perm,2095,1
R32SSA-L,Zone_0B Extremely hot Dry,urb,sub,2015,0.259514098
R32SSA-L,Zone_0B Extremely hot Dry,urb,sub,2020,0.212922164
R32SSA-L,Zone_0B Extremely hot Dry,urb,sub,2025,0.172397591
R32SSA-L,Zone_0B Extremely hot Dry,urb,sub,2030,0.118322171
R32SSA-L,Zone_0B Extremely hot Dry,urb,sub,2035,0.082178322
R32SSA-L,Zone_0B Extremely hot Dry,urb,sub,2040,0.045515577
R32SSA-L,Zone_0B Extremely hot Dry,urb,sub,2045,0.007029689
R32SSA-L,Zone_0B Extremely hot Dry,urb,sub,2050,0
R32SSA-L,Zone_0B Extremely hot Dry,urb,sub,2055,0
R32SSA-L,Zone_0B Extremely hot Dry,urb,sub,2060,0
R32SSA-L,Zone_0B Extremely hot Dry,urb,sub,2065,0
R32SSA-L,Zone_0B Extremely hot Dry,urb,sub,2070,0
R32SSA-L,Zone_0B Extremely hot Dry,urb,sub,2075,0
R32SSA-L,Zone_0B Extremely hot Dry,urb,sub,2080,0
R32SSA-L,Zone_0B Extremely hot Dry,urb,sub,2085,0
R32SSA-L,Zone_0B Extremely hot Dry,urb,sub,2090,0
R32SSA-L,Zone_0B Extremely hot Dry,urb,sub,2095,0
R32SSA-L,Zone_1A Very hot Humid,rur,perm,2015,1
R32SSA-L,Zone_1A Very hot Humid,rur,perm,2020,1
R32SSA-L,Zone_1A Very hot Humid,rur,perm,2025,1
R32SSA-L,Zone_1A Very hot Humid,rur,perm,2030,1
R32SSA-L,Zone_1A Very hot Humid,rur,perm,2035,1
R32SSA-L,Zone_1A Very hot Humid,rur,perm,2040,1
R32SSA-L,Zone_1A Very hot Humid,rur,perm,2045,1
R32SSA-L,Zone_1A Very hot Humid,rur,perm,2050,1
R32SSA-L,Zone_1A Very hot Humid,rur,perm,2055,1
R32SSA-L,Zone_1A Very hot Humid,rur,perm,2060,1
R32SSA-L,Zone_1A Very hot Humid,rur,perm,2065,1
R32SSA-L,Zone_1A Very hot Humid,rur,perm,2070,1
R32SSA-L,Zone_1A Very hot Humid,rur,perm,2075,1
R32SSA-L,Zone_1A Very hot Humid,rur,perm,2080,1
R32SSA-L,Zone_1A Very hot Humid,rur,perm,2085,1
R32SSA-L,Zone_1A Very hot Humid,rur,perm,2090,1
R32SSA-L,Zone_1A Very hot Humid,rur,perm,2095,1
R32SSA-L,Zone_1A Very hot Humid,rur,perm,2100,1
R32SSA-L,Zone_1A Very hot Humid,rur,sub,2015,0
R32SSA-L,Zone_1A Very hot Humid,rur,sub,2020,0
R32SSA-L,Zone_1A Very hot Humid,rur,sub,2025,0
R32SSA-L,Zone_1A Very hot Humid,rur,sub,2030,0
R32SSA-L,Zone_1A Very hot Humid,rur,sub,2035,0
R32SSA-L,Zone_1A Very hot Humid,rur,sub,2040,0
R32SSA-L,Zone_1A Very hot Humid,rur,sub,2045,0
R32SSA-L,Zone_1A Very hot Humid,rur,sub,2050,0
R32SSA-L,Zone_1A Very hot Humid,rur,sub,2055,0
R32SSA-L,Zone_1A Very hot Humid,rur,sub,2060,0
R32SSA-L,Zone_1A Very hot Humid,rur,sub,2065,0
R32SSA-L,Zone_1A Very hot Humid,rur,sub,2070,0
R32SSA-L,Zone_1A Very hot Humid,rur,sub,2075,0
R32SSA-L,Zone_1A Very hot Humid,rur,sub,2080,0
R32SSA-L,Zone_1A Very hot Humid,rur,sub,2085,0
R32SSA-L,Zone_1A Very hot Humid,rur,sub,2090,0
R32SSA-L,Zone_1A Very hot Humid,rur,sub,2095,0
R32SSA-L,Zone_1A Very hot Humid,rur,sub,2100,0
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2015,0.001207108
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2020,0.001294916
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2025,0.002954773
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2030,0
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2035,0.03875727
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2040,0.082901116
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2045,0.13106432
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2050,0.018868999
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2055,0.022723018
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2060,0.087475387
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2065,0.19677884
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2070,0.305208277
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2075,0.411928222
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2080,0.502985539
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2085,0.608782619
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2090,0.692578453
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2095,0.779942764
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2100,0.855761475
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2015,0.998792892
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2020,0.998705084
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2025,0.997045227
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2030,1
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2035,0.96124273
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2040,0.917098884
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2045,0.86893568
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2050,0.981131001
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2055,0.977276982
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2060,0.912524613
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2065,0.80322116
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2070,0.694791723
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2075,0.588071778
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2080,0.497014461
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2085,0.391217381
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2090,0.307421547
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2095,0.220057236
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2100,0.144238525
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2015,0.344993994
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2020,0.384508427
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2025,0.387246292
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2030,0.450374226
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2035,0.465832047
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2040,0.505732171
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2045,0.564028935
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2050,0.607825785
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2055,0.714937997
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2060,0.810550658
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2065,0.960544258
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2070,0.973308855
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2075,0.981572921
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2080,0.989219235
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2085,0.995761477
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2090,0.998941012
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2095,1
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2100,1
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2015,0.655006006
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2020,0.615491573
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2025,0.612753708
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2030,0.549625774
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2035,0.534167953
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2040,0.494267829
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2045,0.435971065
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2050,0.392174215
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2055,0.285062003
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2060,0.189449342
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2065,0.039455742
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2070,0.026691145
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2075,0.018427079
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2080,0.010780765
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2085,0.004238523
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2090,0.001058988
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2095,0
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2100,-7.08E-21
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2015,0.752546282
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2020,0.800075449
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2025,0.876848305
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2030,0.878655115
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2035,0.947261691
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2040,0.974042578
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2045,0.995923389
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2050,1
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2055,1
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2060,1
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2065,1
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2070,1
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2075,1
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2080,1
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2085,1
R32SSA-L,Zone_1A Very hot Humid,urb,perm,2090,1
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2015,0.247453718
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2020,0.199924551
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2025,0.123151695
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2030,0.121344885
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2035,0.052738309
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2040,0.025957422
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2045,0.004076611
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2050,0
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2055,0
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2060,0
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2065,0
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2070,0
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2075,0
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2080,0
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2085,0
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2090,0
R32SSA-L,Zone_1A Very hot Humid,urb,sub,2100,0
R32SSA-L,Zone_1B Very hot Dry,rur,perm,2015,1
R32SSA-L,Zone_1B Very hot Dry,rur,perm,2020,1
R32SSA-L,Zone_1B Very hot Dry,rur,perm,2025,1
R32SSA-L,Zone_1B Very hot Dry,rur,perm,2030,1
R32SSA-L,Zone_1B Very hot Dry,rur,perm,2035,1
R32SSA-L,Zone_1B Very hot Dry,rur,perm,2040,1
R32SSA-L,Zone_1B Very hot Dry,rur,perm,2045,1
R32SSA-L,Zone_1B Very hot Dry,rur,perm,2050,1
R32SSA-L,Zone_1B Very hot Dry,rur,perm,2055,1
R32SSA-L,Zone_1B Very hot Dry,rur,perm,2060,1
R32SSA-L,Zone_1B Very hot Dry,rur,perm,2065,1
R32SSA-L,Zone_1B Very hot Dry,rur,perm,2070,1
R32SSA-L,Zone_1B Very hot Dry,rur,perm,2075,1
R32SSA-L,Zone_1B Very hot Dry,rur,perm,2080,1
R32SSA-L,Zone_1B Very hot Dry,rur,perm,2085,1
R32SSA-L,Zone_1B Very hot Dry,rur,perm,2090,1
R32SSA-L,Zone_1B Very hot Dry,rur,perm,2095,1
R32SSA-L,Zone_1B Very hot Dry,rur,perm,2100,1
R32SSA-L,Zone_1B Very hot Dry,rur,sub,2015,0
R32SSA-L,Zone_1B Very hot Dry,rur,sub,2020,0
R32SSA-L,Zone_1B Very hot Dry,rur,sub,2025,0
R32SSA-L,Zone_1B Very hot Dry,rur,sub,2030,0
R32SSA-L,Zone_1B Very hot Dry,rur,sub,2035,0
R32SSA-L,Zone_1B Very hot Dry,rur,sub,2040,0
R32SSA-L,Zone_1B Very hot Dry,rur,sub,2045,0
R32SSA-L,Zone_1B Very hot Dry,rur,sub,2050,0
R32SSA-L,Zone_1B Very hot Dry,rur,sub,2055,0
R32SSA-L,Zone_1B Very hot Dry,rur,sub,2060,0
R32SSA-L,Zone_1B Very hot Dry,rur,sub,2065,0
R32SSA-L,Zone_1B Very hot Dry,rur,sub,2070,0
R32SSA-L,Zone_1B Very hot Dry,rur,sub,2075,0
R32SSA-L,Zone_1B Very hot Dry,rur,sub,2080,0
R32SSA-L,Zone_1B Very hot Dry,rur,sub,2085,0
R32SSA-L,Zone_1B Very hot Dry,rur,sub,2090,0
R32SSA-L,Zone_1B Very hot Dry,rur,sub,2095,0
R32SSA-L,Zone_1B Very hot Dry,rur,sub,2100,0
R32SSA-L,Zone_1B Very hot Dry,urb,perm,2015,0
R32SSA-L,Zone_1B Very hot Dry,urb,perm,2020,0
R32SSA-L,Zone_1B Very hot Dry,urb,perm,2025,0
R32SSA-L,Zone_1B Very hot Dry,urb,perm,2030,0
R32SSA-L,Zone_1B Very hot Dry,urb,perm,2035,0
R32SSA-L,Zone_1B Very hot Dry,urb,perm,2040,0
R32SSA-L,Zone_1B Very hot Dry,urb,perm,2045,0
R32SSA-L,Zone_1B Very hot Dry,urb,perm,2050,0
R32SSA-L,Zone_1B Very hot Dry,urb,perm,2055,0.035519892
R32SSA-L,Zone_1B Very hot Dry,urb,perm,2060,0.151936608
R32SSA-L,Zone_1B Very hot Dry,urb,perm,2065,0.264480099
R32SSA-L,Zone_1B Very hot Dry,urb,perm,2070,0.372541332
R32SSA-L,Zone_1B Very hot Dry,urb,perm,2075,0.475697876
R32SSA-L,Zone_1B Very hot Dry,urb,perm,2080,0.573853394
R32SSA-L,Zone_1B Very hot Dry,urb,perm,2085,0.667657328
R32SSA-L,Zone_1B Very hot Dry,urb,perm,2090,0.757048178
R32SSA-L,Zone_1B Very hot Dry,urb,perm,2095,0.842017009
R32SSA-L,Zone_1B Very hot Dry,urb,perm,2100,0.922096316
R32SSA-L,Zone_1B Very hot Dry,urb,sub,2015,1
R32SSA-L,Zone_1B Very hot Dry,urb,sub,2020,1
R32SSA-L,Zone_1B Very hot Dry,urb,sub,2025,1
R32SSA-L,Zone_1B Very hot Dry,urb,sub,2030,1
R32SSA-L,Zone_1B Very hot Dry,urb,sub,2035,1
R32SSA-L,Zone_1B Very hot Dry,urb,sub,2040,1
R32SSA-L,Zone_1B Very hot Dry,urb,sub,2045,1
R32SSA-L,Zone_1B Very hot Dry,urb,sub,2050,1
R32SSA-L,Zone_1B Very hot Dry,urb,sub,2055,0.964480108
R32SSA-L,Zone_1B Very hot Dry,urb,sub,2060,0.848063392
R32SSA-L,Zone_1B Very hot Dry,urb,sub,2065,0.735519901
R32SSA-L,Zone_1B Very hot Dry,urb,sub,2070,0.627458668
R32SSA-L,Zone_1B Very hot Dry,urb,sub,2075,0.524302124
R32SSA-L,Zone_1B Very hot Dry,urb,sub,2080,0.426146606
R32SSA-L,Zone_1B Very hot Dry,urb,sub,2085,0.332342672
R32SSA-L,Zone_1B Very hot Dry,urb,sub,2090,0.242951822
R32SSA-L,Zone_1B Very hot Dry,urb,sub,2095,0.157982991
R32SSA-L,Zone_1B Very hot Dry,urb,sub,2100,0.077903684
R32SSA-L,Zone_1B Very hot Dry,urb,perm,2015,0.818
R32SSA-L,Zone_1B Very hot Dry,urb,perm,2020,0.69060394
R32SSA-L,Zone_1B Very hot Dry,urb,perm,2025,0.625593469
R32SSA-L,Zone_1B Very hot Dry,urb,perm,2030,0.613864702
R32SSA-L,Zone_1B Very hot Dry,urb,perm,2035,0.646313752
R32SSA-L,Zone_1B Very hot Dry,urb,perm,2040,0.713836732
R32SSA-L,Zone_1B Very hot Dry,urb,perm,2045,0.807329756
R32SSA-L,Zone_1B Very hot Dry,urb,perm,2050,0.917688937
R32SSA-L,Zone_1B Very hot Dry,urb,perm,2055,1
R32SSA-L,Zone_1B Very hot Dry,urb,perm,2060,1
R32SSA-L,Zone_1B Very hot Dry,urb,perm,2065,1
R32SSA-L,Zone_1B Very hot Dry,urb,perm,2070,1
R32SSA-L,Zone_1B Very hot Dry,urb,perm,2075,1
R32SSA-L,Zone_1B Very hot Dry,urb,perm,2080,1
R32SSA-L,Zone_1B Very hot Dry,urb,perm,2085,1
R32SSA-L,Zone_1B Very hot Dry,urb,perm,2090,1
R32SSA-L,Zone_1B Very hot Dry,urb,perm,2095,1
R32SSA-L,Zone_1B Very hot Dry,urb,perm,2100,1
R32SSA-L,Zone_1B Very hot Dry,urb,sub,2015,0.182
R32SSA-L,Zone_1B Very hot Dry,urb,sub,2020,0.30939606
R32SSA-L,Zone_1B Very hot Dry,urb,sub,2025,0.374406531
R32SSA-L,Zone_1B Very hot Dry,urb,sub,2030,0.386135298
R32SSA-L,Zone_1B Very hot Dry,urb,sub,2035,0.353686248
R32SSA-L,Zone_1B Very hot Dry,urb,sub,2040,0.286163268
R32SSA-L,Zone_1B Very hot Dry,urb,sub,2045,0.192670244
R32SSA-L,Zone_1B Very hot Dry,urb,sub,2050,0.082311063
R32SSA-L,Zone_1B Very hot Dry,urb,sub,2055,0
R32SSA-L,Zone_1B Very hot Dry,urb,sub,2060,0
R32SSA-L,Zone_1B Very hot Dry,urb,sub,2065,0
R32SSA-L,Zone_1B Very hot Dry,urb,sub,2070,0
R32SSA-L,Zone_1B Very hot Dry,urb,sub,2075,0
R32SSA-L,Zone_1B Very hot Dry,urb,sub,2080,0
R32SSA-L,Zone_1B Very hot Dry,urb,sub,2085,0
R32SSA-L,Zone_1B Very hot Dry,urb,sub,2090,0
R32SSA-L,Zone_1B Very hot Dry,urb,sub,2095,0
R32SSA-L,Zone_1B Very hot Dry,urb,sub,2100,0
R32SSA-L,Zone_1B Very hot Dry,urb,perm,2015,1
R32SSA-L,Zone_1B Very hot Dry,urb,perm,2020,1
R32SSA-L,Zone_1B Very hot Dry,urb,perm,2025,1
R32SSA-L,Zone_1B Very hot Dry,urb,perm,2030,1
R32SSA-L,Zone_1B Very hot Dry,urb,perm,2035,1
R32SSA-L,Zone_1B Very hot Dry,urb,perm,2040,1
R32SSA-L,Zone_1B Very hot Dry,urb,perm,2045,1
R32SSA-L,Zone_1B Very hot Dry,urb,perm,2050,1
R32SSA-L,Zone_1B Very hot Dry,urb,sub,2015,0
R32SSA-L,Zone_1B Very hot Dry,urb,sub,2020,0
R32SSA-L,Zone_1B Very hot Dry,urb,sub,2025,0
R32SSA-L,Zone_1B Very hot Dry,urb,sub,2030,0
R32SSA-L,Zone_1B Very hot Dry,urb,sub,2035,0
R32SSA-L,Zone_1B Very hot Dry,urb,sub,2040,0
R32SSA-L,Zone_1B Very hot Dry,urb,sub,2045,0
R32SSA-L,Zone_1B Very hot Dry,urb,sub,2050,0
R32SSA-L,Zone_2A Hot Humid,rur,perm,2015,1
R32SSA-L,Zone_2A Hot Humid,rur,perm,2020,1
R32SSA-L,Zone_2A Hot Humid,rur,perm,2025,1
R32SSA-L,Zone_2A Hot Humid,rur,perm,2030,1
R32SSA-L,Zone_2A Hot Humid,rur,perm,2035,1
R32SSA-L,Zone_2A Hot Humid,rur,perm,2040,1
R32SSA-L,Zone_2A Hot Humid,rur,perm,2045,1
R32SSA-L,Zone_2A Hot Humid,rur,perm,2050,1
R32SSA-L,Zone_2A Hot Humid,rur,perm,2055,1
R32SSA-L,Zone_2A Hot Humid,rur,perm,2060,1
R32SSA-L,Zone_2A Hot Humid,rur,perm,2065,1
R32SSA-L,Zone_2A Hot Humid,rur,perm,2070,1
R32SSA-L,Zone_2A Hot Humid,rur,perm,2075,1
R32SSA-L,Zone_2A Hot Humid,rur,perm,2080,1
R32SSA-L,Zone_2A Hot Humid,rur,perm,2085,1
R32SSA-L,Zone_2A Hot Humid,rur,perm,2090,1
R32SSA-L,Zone_2A Hot Humid,rur,perm,2095,1
R32SSA-L,Zone_2A Hot Humid,rur,perm,2100,1
R32SSA-L,Zone_2A Hot Humid,rur,sub,2015,0
R32SSA-L,Zone_2A Hot Humid,rur,sub,2020,0
R32SSA-L,Zone_2A Hot Humid,rur,sub,2025,0
R32SSA-L,Zone_2A Hot Humid,rur,sub,2030,0
R32SSA-L,Zone_2A Hot Humid,rur,sub,2035,0
R32SSA-L,Zone_2A Hot Humid,rur,sub,2040,0
R32SSA-L,Zone_2A Hot Humid,rur,sub,2045,0
R32SSA-L,Zone_2A Hot Humid,rur,sub,2050,0
R32SSA-L,Zone_2A Hot Humid,rur,sub,2055,0
R32SSA-L,Zone_2A Hot Humid,rur,sub,2060,0
R32SSA-L,Zone_2A Hot Humid,rur,sub,2065,0
R32SSA-L,Zone_2A Hot Humid,rur,sub,2070,0
R32SSA-L,Zone_2A Hot Humid,rur,sub,2075,0
R32SSA-L,Zone_2A Hot Humid,rur,sub,2080,0
R32SSA-L,Zone_2A Hot Humid,rur,sub,2085,0
R32SSA-L,Zone_2A Hot Humid,rur,sub,2090,0
R32SSA-L,Zone_2A Hot Humid,rur,sub,2095,0
R32SSA-L,Zone_2A Hot Humid,rur,sub,2100,0
R32SSA-L,Zone_2A Hot Humid,urb,perm,2015,0.018789053
R32SSA-L,Zone_2A Hot Humid,urb,perm,2020,0.010589355
R32SSA-L,Zone_2A Hot Humid,urb,perm,2025,0.006352331
R32SSA-L,Zone_2A Hot Humid,urb,perm,2030,0.005305385
R32SSA-L,Zone_2A Hot Humid,urb,perm,2035,0.021569809
R32SSA-L,Zone_2A Hot Humid,urb,perm,2040,0.042459345
R32SSA-L,Zone_2A Hot Humid,urb,perm,2045,0.01422657
R32SSA-L,Zone_2A Hot Humid,urb,perm,2050,0.019561985
R32SSA-L,Zone_2A Hot Humid,urb,perm,2055,0.034205849
R32SSA-L,Zone_2A Hot Humid,urb,perm,2060,0.093789986
R32SSA-L,Zone_2A Hot Humid,urb,perm,2065,0.178313883
R32SSA-L,Zone_2A Hot Humid,urb,perm,2070,0.267210823
R32SSA-L,Zone_2A Hot Humid,urb,perm,2075,0.37702727
R32SSA-L,Zone_2A Hot Humid,urb,perm,2080,0.481894945
R32SSA-L,Zone_2A Hot Humid,urb,perm,2085,0.581900399
R32SSA-L,Zone_2A Hot Humid,urb,perm,2090,0.677240175
R32SSA-L,Zone_2A Hot Humid,urb,perm,2095,0.767926899
R32SSA-L,Zone_2A Hot Humid,urb,perm,2100,0.853999564
R32SSA-L,Zone_2A Hot Humid,urb,sub,2015,0.981210947
R32SSA-L,Zone_2A Hot Humid,urb,sub,2020,0.989410645
R32SSA-L,Zone_2A Hot Humid,urb,sub,2025,0.993647669
R32SSA-L,Zone_2A Hot Humid,urb,sub,2030,0.994694615
R32SSA-L,Zone_2A Hot Humid,urb,sub,2035,0.978430191
R32SSA-L,Zone_2A Hot Humid,urb,sub,2040,0.957540655
R32SSA-L,Zone_2A Hot Humid,urb,sub,2045,0.98577343
R32SSA-L,Zone_2A Hot Humid,urb,sub,2050,0.980438015
R32SSA-L,Zone_2A Hot Humid,urb,sub,2055,0.965794151
R32SSA-L,Zone_2A Hot Humid,urb,sub,2060,0.906210014
R32SSA-L,Zone_2A Hot Humid,urb,sub,2065,0.821686117
R32SSA-L,Zone_2A Hot Humid,urb,sub,2070,0.732789177
R32SSA-L,Zone_2A Hot Humid,urb,sub,2075,0.62297273
R32SSA-L,Zone_2A Hot Humid,urb,sub,2080,0.518105055
R32SSA-L,Zone_2A Hot Humid,urb,sub,2085,0.418099601
R32SSA-L,Zone_2A Hot Humid,urb,sub,2090,0.322759825
R32SSA-L,Zone_2A Hot Humid,urb,sub,2095,0.232073101
R32SSA-L,Zone_2A Hot Humid,urb,sub,2100,0.146000436
R32SSA-L,Zone_2A Hot Humid,urb,perm,2015,0.258364921
R32SSA-L,Zone_2A Hot Humid,urb,perm,2020,0.265288143
R32SSA-L,Zone_2A Hot Humid,urb,perm,2025,0.2938888
R32SSA-L,Zone_2A Hot Humid,urb,perm,2030,0.361056196
R32SSA-L,Zone_2A Hot Humid,urb,perm,2035,0.382050179
R32SSA-L,Zone_2A Hot Humid,urb,perm,2040,0.465711588
R32SSA-L,Zone_2A Hot Humid,urb,perm,2045,0.625624818
R32SSA-L,Zone_2A Hot Humid,urb,perm,2050,0.745751389
R32SSA-L,Zone_2A Hot Humid,urb,perm,2055,0.859664941
R32SSA-L,Zone_2A Hot Humid,urb,perm,2060,0.929698131
