region_bld,ssp,clim,urt,inc_cl,y2015,y2020,y2025,y2030,y2035,y2040,y2045,y2050,y2055,y2060,y2065,y2070,y2075,y2080,y2085,y2090,y2095,y2100
C-WEU-FRA,SSP2,Zone_5A Cool Humid,urb,q2,0.06283079,0.09583474,0.1316009,0.1642814,0.1889326,0.2010609,0.2011029,0.2011182,0.2011263,0.2011295,0.2011307,0.2011311,0.2011313,0.2011313,0.2011313,0.2011313,0.2011314,0.2011314
C-WEU-FRA,SSP2,Zone_5A Cool Humid,urb,q3,0.06340061,0.09636628,0.1320298,0.1645493,0.1890696,0.2011313,0.2011313,0.2011314,0.2011314,0.2011314,0.2011314,0.2011314,0.2011314,0.2011314,0.2011314,0.2011314,0.2011314,0.2011314
C-WEU-GBR,SSP2,Zone_4A Mixed Humid,rur,q1,0.02520217,0.03065533,0.03485784,0.04039451,0.04700565,0.05231764,0.05883598,0.06367667,0.06938913,0.07460954,0.07853261,0.08184231,0.08442656,0.08613033,0.0873654,0.08802859,0.08862704,0.08891296
C-WEU-GBR,SSP2,Zone_4A Mixed Humid,rur,q2,0.07446459,0.07967144,0.08269342,0.08495089,0.08670402,0.08763948,0.08822403,0.08860145,0.08888437,0.08905931,0.08913222,0.08918705,0.08921607,0.08922857,0.08923523,0.08923812,0.08923998,0.08924054
C-WEU-GBR,SSP2,Zone_4A Mixed Humid,rur,q3,0.08915071,0.08921226,0.08922781,0.08923578,0.08923875,0.08924018,0.08924062,0.08924077,0.08924089,0.08924092,0.08924093,0.08924093,0.08924094,0.08924094,0.08924094,0.08924094,0.08924094,0.08924094
C-WEU-GBR,SSP2,Zone_4A Mixed Humid,urb,q1,0.06881288,0.07567495,0.08011715,0.0816715,0.08477169,0.08677367,0.08772635,0.08821292,0.0887042,0.08893726,0.08911374,0.08916624,0.08921165,0.08922879,0.08923635,0.08923885,0.08924031,0.0892407
C-WEU-GBR,SSP2,Zone_4A Mixed Humid,urb,q2,0.08892928,0.08912896,0.08918937,0.0892141,0.08922934,0.08923698,0.08923952,0.08924026,0.08924067,0.08924085,0.08924091,0.08924093,0.08924093,0.08924094,0.08924094,0.08924094,0.08924094,0.08924094
C-WEU-GBR,SSP2,Zone_4A Mixed Humid,urb,q3,0.08924092,0.08924093,0.08924094,0.08924094,0.08924094,0.08924094,0.08924094,0.08924094,0.08924094,0.08924094,0.08924094,0.08924094,0.08924094,0.08924094,0.08924094,0.08924094,0.08924094,0.08924094
C-WEU-GBR,SSP2,Zone_5A Cool Humid,rur,q1,0.01882507,0.02289837,0.02603749,0.03017317,0.03511144,0.0390793,0.04394825,0.04756406,0.05183105,0.0557305,0.05866089,0.06113311,0.06306344,0.0643361,0.06525865,0.06575403,0.06620104,0.06641462
C-WEU-GBR,SSP2,Zone_5A Cool Humid,rur,q2,0.05562223,0.05951155,0.06176886,0.0634551,0.06476462,0.06546337,0.06590001,0.06618193,0.06639326,0.06652393,0.0665784,0.06661935,0.06664102,0.06665036,0.06665534,0.0666575,0.06665889,0.06665931
C-WEU-GBR,SSP2,Zone_5A Cool Humid,rur,q3,0.06659221,0.06663818,0.0666498,0.06665575,0.06665797,0.06665904,0.06665936,0.06665948,0.06665957,0.06665959,0.0666596,0.0666596,0.0666596,0.0666596,0.0666596,0.0666596,0.0666596,0.0666596
C-WEU-GBR,SSP2,Zone_5A Cool Humid,urb,q1,0.05140062,0.05652632,0.05984448,0.06100552,0.06332124,0.06481665,0.06552826,0.06589171,0.06625868,0.06643277,0.06656459,0.06660381,0.06663773,0.06665053,0.06665618,0.06665804,0.06665914,0.06665942
C-WEU-GBR,SSP2,Zone_5A Cool Humid,urb,q2,0.06642681,0.06657596,0.06662109,0.06663956,0.06665094,0.06665664,0.06665854,0.0666591,0.0666594,0.06665954,0.06665958,0.0666596,0.0666596,0.0666596,0.0666596,0.0666596,0.0666596,0.0666596
C-WEU-GBR,SSP2,Zone_5A Cool Humid,urb,q3,0.06665959,0.0666596,0.0666596,0.0666596,0.0666596,0.0666596,0.0666596,0.0666596,0.0666596,0.0666596,0.0666596,0.0666596,0.0666596,0.0666596,0.0666596,0.0666596,0.0666596,0.0666596
C-WEU-GRC,SSP2,Zone_3A Warm Humid,rur,q1,0.09469606,0.1166322,0.1402326,0.1725365,0.2078432,0.2535911,0.3057364,0.3635629,0.4317977,0.4995078,0.581723,0.6203714,0.6719669,0.704078,0.7283135,0.7405622,0.7506258,0.7565288
C-WEU-GRC,SSP2,Zone_3A Warm Humid,rur,q2,0.3282737,0.414862,0.492811,0.5771406,0.6346484,0.6803267,0.716934,0.7370996,0.7506496,0.7585245,0.7626188,0.7641955,0.7649105,0.7652851,0.7654201,0.7654665,0.7654904,0.7654997
C-WEU-GRC,SSP2,Zone_3A Warm Humid,rur,q3,0.73314,0.7532543,0.7600339,0.7635931,0.7648768,0.7652768,0.765428,0.7654809,0.765497,0.7655018,0.7655028,0.765503,0.7655031,0.7655031,0.7655031,0.7655031,0.7655031,0.7655031
C-WEU-GRC,SSP2,Zone_3A Warm Humid,urb,q1,0.2699213,0.3434109,0.4192064,0.5141844,0.5822233,0.6448252,0.6787043,0.7170625,0.7375342,0.7518928,0.7593012,0.7623992,0.7643708,0.7650119,0.7652781,0.7654059,0.7654509,0.7654901
C-WEU-GRC,SSP2,Zone_3A Warm Humid,urb,q2,0.6947687,0.7327848,0.7499598,0.7590706,0.7629758,0.7645428,0.7651133,0.7653712,0.7654676,0.7654944,0.7655013,0.7655025,0.765503,0.765503,0.7655031,0.7655031,0.7655031,0.7655031
C-WEU-GRC,SSP2,Zone_3A Warm Humid,urb,q3,0.765295,0.765472,0.7654977,0.7655023,0.765503,0.765503,0.7655031,0.7655031,0.7655031,0.7655031,0.7655031,0.7655031,0.7655031,0.7655031,0.7655031,0.7655031,0.7655031,0.7655031
C-WEU-GRC,SSP2,Zone_4A Mixed Humid,rur,q1,0.07134128,0.08786734,0.1056472,0.129984,0.1565831,0.1910482,0.230333,0.2738978,0.3253039,0.3763148,0.4382533,0.4673699,0.5062404,0.5304321,0.5486903,0.5579182,0.5654998,0.5699469
C-WEU-GRC,SSP2,Zone_4A Mixed Humid,rur,q2,0.2473119,0.312545,0.3712695,0.434801,0.4781258,0.5125385,0.5401174,0.5553096,0.5655177,0.5714504,0.574535,0.5757228,0.5762615,0.5765437,0.5766454,0.5766803,0.5766984,0.5767053
C-WEU-GRC,SSP2,Zone_4A Mixed Humid,rur,q3,0.5523265,0.5674801,0.5725876,0.575269,0.576236,0.5765374,0.5766513,0.5766912,0.5767033,0.576707,0.5767077,0.5767079,0.5767079,0.5767079,0.5767079,0.5767079,0.5767079,0.5767079
C-WEU-GRC,SSP2,Zone_4A Mixed Humid,urb,q1,0.2033509,0.2587158,0.315818,0.3873717,0.4386302,0.4857927,0.5113162,0.5402141,0.555637,0.5664543,0.5720356,0.5743696,0.5758549,0.5763379,0.5765384,0.5766347,0.5766686,0.5766981
C-WEU-GRC,SSP2,Zone_4A Mixed Humid,urb,q2,0.5234186,0.5520589,0.564998,0.5718619,0.5748039,0.5759844,0.5764142,0.5766086,0.5766812,0.5767013,0.5767066,0.5767075,0.5767078,0.5767079,0.5767079,0.5767079,0.5767079,0.5767079
C-WEU-GRC,SSP2,Zone_4A Mixed Humid,urb,q3,0.5765511,0.5766845,0.5767039,0.5767073,0.5767078,0.5767079,0.5767079,0.5767079,0.5767079,0.5767079,0.5767079,0.5767079,0.5767079,0.5767079,0.5767079,0.5767079,0.5767079,0.5767079
C-WEU-IRL,SSP2,Zone_5A Cool Humid,rur,q1,0.02024087,0.02214791,0.02463217,0.0276087,0.03156966,0.03424273,0.03752418,0.0397967,0.04263918,0.04532857,0.04656612,0.04849966,0.04940344,0.05031103,0.05065967,0.05118743,0.05137348,0.05157728
C-WEU-IRL,SSP2,Zone_5A Cool Humid,rur,q2,0.04638312,0.04797554,0.04918747,0.05015251,0.05077922,0.05117788,0.0514052,0.05158225,0.0516779,0.05174747,0.05178264,0.05180643,0.05181603,0.05182191,0.05182409,0.05182527,0.05182589,0.05182613
C-WEU-IRL,SSP2,Zone_5A Cool Humid,rur,q3,0.05179227,0.05181295,0.0518203,0.05182405,0.05182556,0.05182592,0.05182615,0.05182624,0.05182628,0.05182629,0.0518263,0.0518263,0.0518263,0.0518263,0.0518263,0.0518263,0.0518263,0.0518263
C-WEU-IRL,SSP2,Zone_5A Cool Humid,urb,q1,0.0459555,0.0472084,0.0484192,0.04990528,0.05051895,0.05099467,0.05119082,0.05141506,0.0516393,0.05172141,0.05176813,0.0517963,0.05181326,0.05181951,0.05182358,0.0518249,0.0518257,0.05182613
C-WEU-IRL,SSP2,Zone_5A Cool Humid,urb,q2,0.05176563,0.05179496,0.05181028,0.05182,0.05182364,0.05182518,0.05182579,0.051826,0.05182621,0.05182627,0.05182629,0.05182629,0.0518263,0.0518263,0.0518263,0.0518263,0.0518263,0.0518263
C-WEU-IRL,SSP2,Zone_5A Cool Humid,urb,q3,0.05182629,0.0518263,0.0518263,0.0518263,0.0518263,0.0518263,0.0518263,0.0518263,0.0518263,0.0518263,0.0518263,0.0518263,0.0518263,0.0518263,0.0518263,0.0518263,0.0518263,0.0518263
C-WEU-ISL,SSP2,Zone_7A Very cold Humid,rur,q1,0.01960777,0.02292202,0.02690763,0.0317065,0.03616912,0.04014079,0.04391977,0.04658023,0.04803544,0.04907973,0.04989522,0.05040697,0.05066729,0.05083367,0.05091286,0.05095706,0.05098085,0.05099118
C-WEU-ISL,SSP2,Zone_7A Very cold Humid,rur,q2,0.04299058,0.04591297,0.04794239,0.04928911,0.05010234,0.05053782,0.05079994,0.0509034,0.05095879,0.05097977,0.05099197,0.05099703,0.05099894,0.0509996,0.05099985,0.05099995,0.05099998,0.051
C-WEU-ISL,SSP2,Zone_7A Very cold Humid,rur,q3,0.05080854,0.05092683,0.05097422,0.05099039,0.05099654,0.05099912,0.05099975,0.05099993,0.05099998,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051
C-WEU-ISL,SSP2,Zone_7A Very cold Humid,urb,q1,0.04512122,0.04715641,0.04859277,0.04980764,0.05036574,0.05070021,0.05087539,0.05094663,0.05097903,0.05099121,0.05099678,0.05099885,0.05099968,0.05099991,0.05099997,0.05099999,0.051,0.051
C-WEU-ISL,SSP2,Zone_7A Very cold Humid,urb,q2,0.05087294,0.05094097,0.05097881,0.05099222,0.05099766,0.05099935,0.05099984,0.05099996,0.05099999,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051
C-WEU-ISL,SSP2,Zone_7A Very cold Humid,urb,q3,0.05099991,0.05099998,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051
C-WEU-ITA,SSP2,Zone_3A Warm Humid,rur,q1,0.1103837,0.1314607,0.1584256,0.1816423,0.223582,0.2558762,0.2953689,0.3402225,0.3902656,0.4450665,0.5071009,0.5594984,0.6018729,0.6342185,0.6629844,0.6813598,0.6966671,0.7058228
C-WEU-ITA,SSP2,Zone_3A Warm Humid,rur,q2,0.3602892,0.4167271,0.4768843,0.5350287,0.597699,0.6422481,0.6650601,0.6847354,0.6967482,0.7066165,0.7129794,0.7159557,0.7174962,0.7181576,0.7185854,0.7187579,0.7188452,0.7188761
C-WEU-ITA,SSP2,Zone_3A Warm Humid,rur,q3,0.5610222,0.6005794,0.6354653,0.6751165,0.7003146,0.7185297,0.7186964,0.718829,0.7188716,0.7188879,0.7188956,0.7188972,0.7188976,0.7188977,0.7188977,0.7188977,0.7188977,0.7188977
C-WEU-ITA,SSP2,Zone_3A Warm Humid,urb,q1,0.3311681,0.3849622,0.4532561,0.5066697,0.569195,0.6230658,0.6449895,0.6709517,0.6920343,0.7018749,0.7111157,0.7146243,0.7167566,0.7178601,0.7184461,0.7186591,0.7188101,0.7188656
C-WEU-ITA,SSP2,Zone_3A Warm Humid,urb,q2,0.5548663,0.595605,0.6326618,0.6738084,0.6991518,0.7179608,0.7183944,0.7186737,0.7188288,0.7188708,0.7188898,0.7188959,0.7188971,0.7188976,0.7188977,0.7188977,0.7188977,0.7188977
C-WEU-ITA,SSP2,Zone_3A Warm Humid,urb,q3,0.5680008,0.6045305,0.6378124,0.6769572,0.7011797,0.7188977,0.7188977,0.7188977,0.7188977,0.7188977,0.7188977,0.7188977,0.7188977,0.7188977,0.7188977,0.7188977,0.7188977,0.7188977
C-WEU-ITA,SSP2,Zone_4A Mixed Humid,rur,q1,0.08134229,0.09687406,0.1167446,0.1338531,0.1647587,0.1885565,0.2176589,0.2507117,0.2875887,0.3279717,0.3736852,0.4122972,0.4435232,0.4673588,0.4885565,0.5020975,0.5133775,0.5201244
C-WEU-ITA,SSP2,Zone_4A Mixed Humid,rur,q2,0.2654989,0.3070883,0.3514185,0.3942654,0.4404474,0.4732759,0.4900861,0.504585,0.5134373,0.5207093,0.5253981,0.5275913,0.5287265,0.529214,0.5295292,0.5296564,0.5297206,0.5297435
C-WEU-ITA,SSP2,Zone_4A Mixed Humid,rur,q3,0.4134201,0.44257,0.4682776,0.4974967,0.5160654,0.5294881,0.529611,0.5297087,0.5297401,0.5297521,0.5297578,0.529759,0.5297593,0.5297593,0.5297593,0.5297594,0.5297594,0.5297594
C-WEU-ITA,SSP2,Zone_4A Mixed Humid,urb,q1,0.2440394,0.2836806,0.3340067,0.3733675,0.4194427,0.4591404,0.475296,0.4944277,0.5099636,0.5172152,0.5240248,0.5266103,0.5281815,0.5289947,0.5294266,0.5295835,0.5296948,0.5297357
C-WEU-ITA,SSP2,Zone_4A Mixed Humid,urb,q2,0.4088838,0.4389043,0.4662117,0.4965328,0.5152085,0.5290689,0.5293884,0.5295943,0.5297086,0.5297396,0.5297535,0.529758,0.5297589,0.5297592,0.5297593,0.5297593,0.5297593,0.5297594
C-WEU-ITA,SSP2,Zone_4A Mixed Humid,urb,q3,0.4185626,0.4454816,0.4700072,0.4988532,0.5167029,0.5297593,0.5297593,0.5297593,0.5297594,0.5297594,0.5297594,0.5297594,0.5297594,0.5297594,0.5297594,0.5297594,0.5297594,0.5297594
C-WEU-ITA,SSP2,Zone_4C Mixed Marine,rur,q1,0.05188791,0.06179556,0.07447092,0.08538434,0.1050989,0.1202794,0.1388437,0.1599279,0.1834517,0.2092118,0.2383723,0.2630027,0.2829216,0.2981263,0.3116482,0.3202859,0.3274814,0.3317852
C-WEU-ITA,SSP2,Zone_4C Mixed Marine,rur,q2,0.1693607,0.1958904,0.2241684,0.2515003,0.2809596,0.3019007,0.3126239,0.3218727,0.3275195,0.3321583,0.3351493,0.3365483,0.3372725,0.3375834,0.3377845,0.3378656,0.3379066,0.3379212
C-WEU-ITA,SSP2,Zone_4C Mixed Marine,rur,q3,0.263719,0.2823136,0.2987124,0.3173511,0.329196,0.3377583,0.3378367,0.337899,0.337919,0.3379267,0.3379303,0.3379311,0.3379313,0.3379313,0.3379313,0.3379313,0.3379313,0.3379313
C-WEU-ITA,SSP2,Zone_4C Mixed Marine,urb,q1,0.1556717,0.1809587,0.2130615,0.2381696,0.2675608,0.2928837,0.3031894,0.3153934,0.3253037,0.3299294,0.3342732,0.3359225,0.3369248,0.3374435,0.337719,0.3378191,0.3378901,0.3379162
C-WEU-ITA,SSP2,Zone_4C Mixed Marine,urb,q2,0.2608253,0.2799753,0.2973945,0.3167362,0.3286494,0.3374909,0.3376947,0.337826,0.3378989,0.3379187,0.3379276,0.3379305,0.337931,0.3379312,0.3379313,0.3379313,0.3379313,0.3379313
C-WEU-ITA,SSP2,Zone_4C Mixed Marine,urb,q3,0.2669994,0.2841709,0.2998156,0.3182164,0.3296026,0.3379313,0.3379313,0.3379313,0.3379313,0.3379313,0.3379313,0.3379313,0.3379313,0.3379313,0.3379313,0.3379313,0.3379313,0.3379313
C-WEU-ITA,SSP2,Zone_5A Cool Humid,rur,q1,0.02118407,0.02522902,0.03040394,0.03485951,0.04290831,0.04910598,0.05668514,0.06529312,0.07489705,0.08541406,0.09731927,0.107375,0.1155073,0.1217148,0.1272353,0.1307618,0.1336995,0.1354566
C-WEU-ITA,SSP2,Zone_5A Cool Humid,rur,q2,0.06914419,0.07997536,0.09152031,0.102679,0.1147062,0.1232558,0.1276337,0.1314096,0.1337151,0.1356089,0.13683,0.1374012,0.1376969,0.1378238,0.1379059,0.137939,0.1379557,0.1379617
C-WEU-ITA,SSP2,Zone_5A Cool Humid,rur,q3,0.1076675,0.115259,0.1219541,0.1295636,0.1343995,0.1378952,0.1379272,0.1379526,0.1379608,0.137964,0.1379654,0.1379657,0.1379658,0.1379658,0.1379658,0.1379658,0.1379658,0.1379658
C-WEU-ITA,SSP2,Zone_5A Cool Humid,urb,q1,0.06355547,0.07387925,0.08698575,0.09723652,0.1092359,0.1195744,0.1237819,0.1287644,0.1328104,0.1346989,0.1364724,0.1371457,0.1375549,0.1377667,0.1378792,0.13792,0.137949,0.1379597
C-WEU-ITA,SSP2,Zone_5A Cool Humid,urb,q2,0.1064861,0.1143044,0.121416,0.1293126,0.1341763,0.137786,0.1378692,0.1379228,0.1379526,0.1379607,0.1379643,0.1379655,0.1379657,0.1379658,0.1379658,0.1379658,0.1379658,0.1379658
C-WEU-ITA,SSP2,Zone_5A Cool Humid,urb,q3,0.1090067,0.1160173,0.1224045,0.1299169,0.1345655,0.1379658,0.1379658,0.1379658,0.1379658,0.1379658,0.1379658,0.1379658,0.1379658,0.1379658,0.1379658,0.1379658,0.1379658,0.1379658
C-WEU-LUX,SSP2,Zone_5A Cool Humid,rur,q1,0.1643817,0.1670757,0.1687066,0.1692967,0.169944,0.1707566,0.1709699,0.1713845,0.1716269,0.1717406,0.1720779,0.1721588,0.1723744,0.1724942,0.1725776,0.1726484,0.1726783,0.1727035
C-WEU-LUX,SSP2,Zone_5A Cool Humid,rur,q2,0.1726242,0.1726847,0.1727037,0.1727141,0.1727204,0.1727252,0.1727288,0.172731,0.1727327,0.1727333,0.1727349,0.1727352,0.172736,0.1727364,0.1727366,0.1727368,0.1727368,0.1727369
C-WEU-LUX,SSP2,Zone_5A Cool Humid,rur,q3,0.1727369,0.1727369,0.1727369,0.1727369,0.1727369,0.1727369,0.1727369,0.1727369,0.1727369,0.1727369,0.1727369,0.1727369,0.1727369,0.1727369,0.1727369,0.1727369,0.1727369,0.1727369
C-WEU-LUX,SSP2,Zone_5A Cool Humid,urb,q1,0.1726895,0.1727175,0.1727245,0.1727284,0.172731,0.1727333,0.1727345,0.172735,0.1727357,0.172736,0.1727364,0.1727366,0.1727368,0.1727368,0.1727369,0.1727369,0.1727369,0.1727369
C-WEU-LUX,SSP2,Zone_5A Cool Humid,urb,q2,0.1727369,0.1727369,0.1727369,0.1727369,0.1727369,0.1727369,0.1727369,0.1727369,0.1727369,0.1727369,0.1727369,0.1727369,0.1727369,0.1727369,0.1727369,0.1727369,0.1727369,0.1727369
C-WEU-LUX,SSP2,Zone_5A Cool Humid,urb,q3,0.1727369,0.1727369,0.1727369,0.1727369,0.1727369,0.1727369,0.1727369,0.1727369,0.1727369,0.1727369,0.1727369,0.1727369,0.1727369,0.1727369,0.1727369,0.1727369,0.1727369,0.1727369
C-WEU-MLT,SSP2,Zone_3A Warm Humid,rur,q1,0.1566302,0.1863673,0.2394757,0.3106971,0.3806803,0.4755985,0.552436,0.6324682,0.6968132,0.7396239,0.7787085,0.8112434,0.839918,0.8563971,0.8642609,0.8713466,0.8765873,0.8794464
C-WEU-MLT,SSP2,Zone_3A Warm Humid,rur,q2,0.4555003,0.5386252,0.642931,0.7292802,0.7926799,0.8330372,0.8549348,0.8680422,0.8752645,0.8780893,0.8804829,0.8818591,0.8826647,0.883049,0.883215,0.8833111,0.883366,0.8833922
C-WEU-MLT,SSP2,Zone_3A Warm Humid,rur,q3,0.8404573,0.8624186,0.8742048,0.8803279,0.8823188,0.8830489,0.8832951,0.8833598,0.8833936,0.8834038,0.8834096,0.8834121,0.883413,0.8834133,0.8834134,0.8834134,0.8834134,0.8834134
C-WEU-MLT,SSP2,Zone_3A Warm Humid,urb,q1,0.4533848,0.5699954,0.6563643,0.74037,0.8025949,0.8448588,0.8638369,0.8725885,0.8778804,0.8807165,0.8820486,0.8828052,0.8831789,0.8833025,0.8833658,0.8833925,0.8834062,0.8834106
C-WEU-MLT,SSP2,Zone_3A Warm Humid,urb,q2,0.8363002,0.8613941,0.8745148,0.8798561,0.8821118,0.8830929,0.8833055,0.8833751,0.8834009,0.8834085,0.8834117,0.883413,0.8834133,0.8834134,0.8834134,0.8834134,0.8834134,0.8834134
C-WEU-MLT,SSP2,Zone_3A Warm Humid,urb,q3,0.883145,0.8833545,0.8834023,0.8834112,0.8834131,0.8834134,0.8834134,0.8834134,0.8834134,0.8834134,0.8834134,0.8834134,0.8834134,0.8834134,0.8834134,0.8834134,0.8834134,0.8834134
C-WEU-NLD,SSP2,Zone_4A Mixed Humid,rur,q1,0.07651527,0.08574932,0.09442839,0.1046905,0.1134766,0.1227671,0.1310839,0.1388637,0.1442367,0.1475994,0.150525,0.152243,0.1534681,0.1542064,0.1545738,0.1548276,0.1549678,0.155067
C-WEU-NLD,SSP2,Zone_4A Mixed Humid,rur,q2,0.1422659,0.1467489,0.1495016,0.1515381,0.152603,0.1538416,0.1544102,0.1548014,0.1549686,0.1550512,0.1551024,0.1551249,0.1551342,0.1551411,0.1551431,0.155144,0.1551444,0.1551446
C-WEU-NLD,SSP2,Zone_4A Mixed Humid,rur,q3,0.154976,0.1550746,0.1551098,0.1551299,0.1551361,0.1551421,0.1551439,0.1551445,0.1551446,0.1551447,0.1551447,0.1551447,0.1551447,0.1551447,0.1551447,0.1551447,0.1551447,0.1551447
C-WEU-NLD,SSP2,Zone_4A Mixed Humid,urb,q1,0.1456652,0.1494481,0.1511948,0.1526586,0.1536277,0.1542648,0.1547149,0.1549412,0.1550445,0.1551117,0.1551293,0.1551369,0.1551419,0.1551437,0.1551443,0.1551446,0.1551447,0.1551447
C-WEU-NLD,SSP2,Zone_4A Mixed Humid,urb,q2,0.1550036,0.1550852,0.1551191,0.1551323,0.1551398,0.1551426,0.1551442,0.1551445,0.1551447,0.1551447,0.1551447,0.1551447,0.1551447,0.1551447,0.1551447,0.1551447,0.1551447,0.1551447
C-WEU-NLD,SSP2,Zone_4A Mixed Humid,urb,q3,0.1551446,0.1551447,0.1551447,0.1551447,0.1551447,0.1551447,0.1551447,0.1551447,0.1551447,0.1551447,0.1551447,0.1551447,0.1551447,0.1551447,0.1551447,0.1551447,0.1551447,0.1551447
C-WEU-NLD,SSP2,Zone_5A Cool Humid,rur,q1,0.07945028,0.08903853,0.09805052,0.1087062,0.1178294,0.1274762,0.136112,0.1441903,0.1497694,0.1532611,0.1562989,0.1580829,0.1593549,0.1601215,0.160503,0.1607665,0.1609121,0.1610151
C-WEU-NLD,SSP2,Zone_5A Cool Humid,rur,q2,0.147723,0.1523779,0.1552363,0.1573509,0.1584566,0.1597428,0.1603331,0.1607393,0.160913,0.1609987,0.1610519,0.1610752,0.161085,0.161092,0.1610942,0.1610951,0.1610955,0.1610957
C-WEU-NLD,SSP2,Zone_5A Cool Humid,rur,q3,0.1609207,0.161023,0.1610596,0.1610804,0.1610869,0.1610931,0.161095,0.1610956,0.1610957,0.1610958,0.1610958,0.1610958,0.1610958,0.1610958,0.1610958,0.1610958,0.1610958,0.1610958
C-WEU-NLD,SSP2,Zone_5A Cool Humid,urb,q1,0.1512526,0.1551807,0.1569944,0.1585144,0.1595206,0.1601822,0.1606495,0.1608846,0.1609917,0.1610615,0.1610799,0.1610877,0.1610929,0.1610948,0.1610954,0.1610957,0.1610958,0.1610958
C-WEU-NLD,SSP2,Zone_5A Cool Humid,urb,q2,0.1609493,0.161034,0.1610693,0.1610829,0.1610908,0.1610936,0.1610953,0.1610956,0.1610958,0.1610958,0.1610958,0.1610958,0.1610958,0.1610958,0.1610958,0.1610958,0.1610958,0.1610958
C-WEU-NLD,SSP2,Zone_5A Cool Humid,urb,q3,0.1610958,0.1610958,0.1610958,0.1610958,0.1610958,0.1610958,0.1610958,0.1610958,0.1610958,0.1610958,0.1610958,0.1610958,0.1610958,0.1610958,0.1610958,0.1610958,0.1610958,0.1610958
C-WEU-NOR,SSP2,Zone_6A Cold Humid,rur,q1,0.08310995,0.08797282,0.09004406,0.09234906,0.0950246,0.09600955,0.09768721,0.1001316,0.1018767,0.1034328,0.1047665,0.1059115,0.106615,0.1071059,0.1074328,0.1075801,0.1076594,0.1077164
C-WEU-NOR,SSP2,Zone_6A Cold Humid,rur,q2,0.1061584,0.106812,0.106945,0.1071652,0.1073355,0.1073969,0.1075116,0.1075832,0.107658,0.1077014,0.1077306,0.1077498,0.1077597,0.1077638,0.1077661,0.1077668,0.1077672,0.1077673
C-WEU-NOR,SSP2,Zone_6A Cold Humid,rur,q3,0.1077586,0.1077636,0.1077644,0.1077658,0.1077664,0.1077667,0.107767,0.1077672,0.1077673,0.1077674,0.1077674,0.1077674,0.1077674,0.1077674,0.1077674,0.1077674,0.1077674,0.1077674
C-WEU-NOR,SSP2,Zone_6A Cold Humid,urb,q1,0.1069821,0.1073202,0.1074283,0.1075081,0.1075565,0.1076107,0.1076628,0.107699,0.1077297,0.1077466,0.1077579,0.1077632,0.1077658,0.1077668,0.1077672,0.1077673,0.1077674,0.1077674
C-WEU-NOR,SSP2,Zone_6A Cold Humid,urb,q2,0.1077638,0.1077662,0.1077666,0.1077669,0.107767,0.1077672,0.1077673,0.1077674,0.1077674,0.1077674,0.1077674,0.1077674,0.1077674,0.1077674,0.1077674,0.1077674,0.1077674,0.1077674
C-WEU-NOR,SSP2,Zone_6A Cold Humid,urb,q3,0.1077674,0.1077674,0.1077674,0.1077674,0.1077674,0.1077674,0.1077674,0.1077674,0.1077674,0.1077674,0.1077674,0.1077674,0.1077674,0.1077674,0.1077674,0.1077674,0.1077674,0.1077674
C-WEU-PRT,SSP2,Zone_3A Warm Humid,rur,q1,0.06042691,0.07064881,0.08342901,0.1015151,0.1134684,0.1357865,0.1606147,0.187887,0.237693,0.2912327,0.3552588,0.4184755,0.4742963,0.509662,0.5518696,0.5786289,0.5948148,0.6058287
C-WEU-PRT,SSP2,Zone_3A Warm Humid,rur,q2,0.2342104,0.2819938,0.3370746,0.3952862,0.4342373,0.481702,0.5181679,0.5523184,0.5753823,0.5962539,0.6069815,0.6129691,0.6156937,0.6168278,0.6178631,0.6182254,0.6183428,0.6184147
C-WEU-PRT,SSP2,Zone_3A Warm Humid,rur,q3,0.5973922,0.6076378,0.6125615,0.6154911,0.6172394,0.6177747,0.6181505,0.618325,0.6183993,0.6184397,0.6184498,0.618454,0.6184547,0.6184551,0.6184552,0.6184552,0.6184552,0.6184552
C-WEU-PRT,SSP2,Zone_3A Warm Humid,urb,q1,0.1657883,0.1968573,0.2472926,0.2935108,0.3465707,0.3858205,0.4608658,0.5002244,0.5454963,0.578074,0.5968442,0.6079801,0.6136047,0.6165497,0.6176388,0.6181865,0.6183504,0.6184257
C-WEU-PRT,SSP2,Zone_3A Warm Humid,urb,q2,0.5433303,0.5687267,0.5916301,0.6045214,0.61056,0.613732,0.6167575,0.6175359,0.6181298,0.6183498,0.6184226,0.6184456,0.6184526,0.6184546,0.6184551,0.6184552,0.6184552,0.6184552
C-WEU-PRT,SSP2,Zone_3A Warm Humid,urb,q3,0.6183472,0.61842,0.6184474,0.6184532,0.6184546,0.618455,0.6184552,0.6184552,0.6184552,0.6184552,0.6184552,0.6184552,0.6184552,0.6184552,0.6184552,0.6184552,0.6184552,0.6184552
