region_bld,clim,urt,arch,eneff,bld_age,value
R32LAM-M,Zone_2A Hot Humid,urb,sfh,avg,p3,0.999857008
R32LAM-M,Zone_2A Hot Humid,urb,sfh,std,p5,0.999857008
R32LAM-M,Zone_2A Hot Humid,urb,sfh,adv,p5,1
R32LAM-M,Zone_2A Hot Humid,urb,sfh,std,p1,0.999857008
R32LAM-M,Zone_2A Hot Humid,urb,sfh,adv,p1,0.999857008
R32LAM-M,Zone_2A Hot Humid,urb,sfh,std,p2,0.999857008
R32LAM-M,Zone_2A Hot Humid,urb,sfh,adv,p2,0.999857008
R32LAM-M,Zone_2A Hot Humid,urb,sfh,std,p3,0.999857008
R32LAM-M,Zone_2A Hot Humid,urb,sfh,adv,p3,0.999857008
R32LAM-M,Zone_2B Hot Dry,rur,inf,avg,ns,1
R32LAM-M,Zone_2B Hot Dry,rur,mfh,avg,p1,1
R32LAM-M,Zone_2B Hot Dry,rur,mfh,avg,p2,1
R32LAM-M,Zone_2B Hot Dry,rur,mfh,avg,p3,1
R32LAM-M,Zone_2B Hot Dry,rur,mfh,std,p5,1
R32LAM-M,Zone_2B Hot Dry,rur,mfh,adv,p5,1
R32LAM-M,Zone_2B Hot Dry,rur,mfh,std,p1,1
R32LAM-M,Zone_2B Hot Dry,rur,mfh,adv,p1,1
R32LAM-M,Zone_2B Hot Dry,rur,mfh,std,p2,1
R32LAM-M,Zone_2B Hot Dry,rur,mfh,adv,p2,1
R32LAM-M,Zone_2B Hot Dry,rur,mfh,std,p3,1
R32LAM-M,Zone_2B Hot Dry,rur,mfh,adv,p3,1
R32LAM-M,Zone_2B Hot Dry,rur,sfh,avg,p1,1
R32LAM-M,Zone_2B Hot Dry,rur,sfh,avg,p2,1
R32LAM-M,Zone_2B Hot Dry,rur,sfh,avg,p3,1
R32LAM-M,Zone_2B Hot Dry,rur,sfh,std,p5,1
R32LAM-M,Zone_2B Hot Dry,rur,sfh,adv,p5,1
R32LAM-M,Zone_2B Hot Dry,rur,sfh,std,p1,1
R32LAM-M,Zone_2B Hot Dry,rur,sfh,adv,p1,1
R32LAM-M,Zone_2B Hot Dry,rur,sfh,std,p2,1
R32LAM-M,Zone_2B Hot Dry,rur,sfh,adv,p2,1
R32LAM-M,Zone_2B Hot Dry,rur,sfh,std,p3,1
R32LAM-M,Zone_2B Hot Dry,rur,sfh,adv,p3,1
R32LAM-M,Zone_2B Hot Dry,urb,inf,avg,ns,1
R32LAM-M,Zone_2B Hot Dry,urb,mfh,avg,p1,1
R32LAM-M,Zone_2B Hot Dry,urb,mfh,avg,p2,1
R32LAM-M,Zone_2B Hot Dry,urb,mfh,avg,p3,1
R32LAM-M,Zone_2B Hot Dry,urb,mfh,std,p5,1
R32LAM-M,Zone_2B Hot Dry,urb,mfh,adv,p5,1
R32LAM-M,Zone_2B Hot Dry,urb,mfh,std,p1,1
R32LAM-M,Zone_2B Hot Dry,urb,mfh,adv,p1,1
R32LAM-M,Zone_2B Hot Dry,urb,mfh,std,p2,1
R32LAM-M,Zone_2B Hot Dry,urb,mfh,adv,p2,1
R32LAM-M,Zone_2B Hot Dry,urb,mfh,std,p3,1
R32LAM-M,Zone_2B Hot Dry,urb,mfh,adv,p3,1
R32LAM-M,Zone_2B Hot Dry,urb,sfh,avg,p1,1
R32LAM-M,Zone_2B Hot Dry,urb,sfh,avg,p2,1
R32LAM-M,Zone_2B Hot Dry,urb,sfh,avg,p3,1
R32LAM-M,Zone_2B Hot Dry,urb,sfh,std,p5,1
R32LAM-M,Zone_2B Hot Dry,urb,sfh,adv,p5,1
R32LAM-M,Zone_2B Hot Dry,urb,sfh,std,p1,1
R32LAM-M,Zone_2B Hot Dry,urb,sfh,adv,p1,1
R32LAM-M,Zone_2B Hot Dry,urb,sfh,std,p2,1
R32LAM-M,Zone_2B Hot Dry,urb,sfh,adv,p2,1
R32LAM-M,Zone_2B Hot Dry,urb,sfh,std,p3,1
R32LAM-M,Zone_2B Hot Dry,urb,sfh,adv,p3,1
R32LAM-M,Zone_3A Warm Humid,rur,inf,avg,ns,0.49539894
R32LAM-M,Zone_3A Warm Humid,rur,mfh,avg,p1,0.528247022
R32LAM-M,Zone_3A Warm Humid,rur,mfh,avg,p2,0.549518851
R32LAM-M,Zone_3A Warm Humid,rur,mfh,avg,p3,0.549518851
R32LAM-M,Zone_3A Warm Humid,rur,mfh,std,p5,0.549518851
R32LAM-M,Zone_3A Warm Humid,rur,mfh,adv,p5,0.827505639
R32LAM-M,Zone_3A Warm Humid,rur,mfh,std,p1,0.528247022
R32LAM-M,Zone_3A Warm Humid,rur,mfh,adv,p1,0.528247022
R32LAM-M,Zone_3A Warm Humid,rur,mfh,std,p2,0.549518851
R32LAM-M,Zone_3A Warm Humid,rur,mfh,adv,p2,0.549518851
R32LAM-M,Zone_3A Warm Humid,rur,mfh,std,p3,0.549518851
R32LAM-M,Zone_3A Warm Humid,rur,mfh,adv,p3,0.549518851
R32LAM-M,Zone_3A Warm Humid,rur,sfh,avg,p1,0.49539894
R32LAM-M,Zone_3A Warm Humid,rur,sfh,avg,p2,0.528247022
R32LAM-M,Zone_3A Warm Humid,rur,sfh,avg,p3,0.528247022
R32LAM-M,Zone_3A Warm Humid,rur,sfh,std,p5,0.49539894
R32LAM-M,Zone_3A Warm Humid,rur,sfh,adv,p5,0.712402639
R32LAM-M,Zone_3A Warm Humid,rur,sfh,std,p1,0.49539894
R32LAM-M,Zone_3A Warm Humid,rur,sfh,adv,p1,0.49539894
R32LAM-M,Zone_3A Warm Humid,rur,sfh,std,p2,0.528247022
R32LAM-M,Zone_3A Warm Humid,rur,sfh,adv,p2,0.528247022
R32LAM-M,Zone_3A Warm Humid,rur,sfh,std,p3,0.528247022
R32LAM-M,Zone_3A Warm Humid,rur,sfh,adv,p3,0.528247022
R32LAM-M,Zone_3A Warm Humid,urb,inf,avg,ns,0.794648928
R32LAM-M,Zone_3A Warm Humid,urb,mfh,avg,p1,0.795400012
R32LAM-M,Zone_3A Warm Humid,urb,mfh,avg,p2,0.809967045
R32LAM-M,Zone_3A Warm Humid,urb,mfh,avg,p3,0.809967045
R32LAM-M,Zone_3A Warm Humid,urb,mfh,std,p5,0.809967045
R32LAM-M,Zone_3A Warm Humid,urb,mfh,adv,p5,0.849497098
R32LAM-M,Zone_3A Warm Humid,urb,mfh,std,p1,0.795400012
R32LAM-M,Zone_3A Warm Humid,urb,mfh,adv,p1,0.795400012
R32LAM-M,Zone_3A Warm Humid,urb,mfh,std,p2,0.809967045
R32LAM-M,Zone_3A Warm Humid,urb,mfh,adv,p2,0.809967045
R32LAM-M,Zone_3A Warm Humid,urb,mfh,std,p3,0.809967045
R32LAM-M,Zone_3A Warm Humid,urb,mfh,adv,p3,0.809967045
R32LAM-M,Zone_3A Warm Humid,urb,sfh,avg,p1,0.794648928
R32LAM-M,Zone_3A Warm Humid,urb,sfh,avg,p2,0.795400012
R32LAM-M,Zone_3A Warm Humid,urb,sfh,avg,p3,0.795400012
R32LAM-M,Zone_3A Warm Humid,urb,sfh,std,p5,0.794648928
R32LAM-M,Zone_3A Warm Humid,urb,sfh,adv,p5,0.830003888
R32LAM-M,Zone_3A Warm Humid,urb,sfh,std,p1,0.794648928
R32LAM-M,Zone_3A Warm Humid,urb,sfh,adv,p1,0.794648928
R32LAM-M,Zone_3A Warm Humid,urb,sfh,std,p2,0.795400012
R32LAM-M,Zone_3A Warm Humid,urb,sfh,adv,p2,0.795400012
R32LAM-M,Zone_3A Warm Humid,urb,sfh,std,p3,0.795400012
R32LAM-M,Zone_3A Warm Humid,urb,sfh,adv,p3,0.795400012
R32LAM-M,Zone_3B Warm Dry,rur,inf,avg,ns,0.957376707
R32LAM-M,Zone_3B Warm Dry,rur,mfh,avg,p1,0.957376707
R32LAM-M,Zone_3B Warm Dry,rur,mfh,avg,p2,0.957376707
R32LAM-M,Zone_3B Warm Dry,rur,mfh,avg,p3,0.957376707
R32LAM-M,Zone_3B Warm Dry,rur,mfh,std,p5,0.957376707
R32LAM-M,Zone_3B Warm Dry,rur,mfh,adv,p5,0.999993871
R32LAM-M,Zone_3B Warm Dry,rur,mfh,std,p1,0.957376707
R32LAM-M,Zone_3B Warm Dry,rur,mfh,adv,p1,0.957376707
R32LAM-M,Zone_3B Warm Dry,rur,mfh,std,p2,0.957376707
R32LAM-M,Zone_3B Warm Dry,rur,mfh,adv,p2,0.957376707
R32LAM-M,Zone_3B Warm Dry,rur,mfh,std,p3,0.957376707
R32LAM-M,Zone_3B Warm Dry,rur,mfh,adv,p3,0.957376707
R32LAM-M,Zone_3B Warm Dry,rur,sfh,avg,p1,0.957376707
R32LAM-M,Zone_3B Warm Dry,rur,sfh,avg,p2,0.957376707
R32LAM-M,Zone_3B Warm Dry,rur,sfh,avg,p3,0.957376707
R32LAM-M,Zone_3B Warm Dry,rur,sfh,std,p5,0.957376707
R32LAM-M,Zone_3B Warm Dry,rur,sfh,adv,p5,0.957376707
R32LAM-M,Zone_3B Warm Dry,rur,sfh,std,p1,0.957376707
R32LAM-M,Zone_3B Warm Dry,rur,sfh,adv,p1,0.957376707
R32LAM-M,Zone_3B Warm Dry,rur,sfh,std,p2,0.957376707
R32LAM-M,Zone_3B Warm Dry,rur,sfh,adv,p2,0.957376707
R32LAM-M,Zone_3B Warm Dry,rur,sfh,std,p3,0.957376707
R32LAM-M,Zone_3B Warm Dry,rur,sfh,adv,p3,0.957376707
R32LAM-M,Zone_3B Warm Dry,urb,inf,avg,ns,0.984129045
R32LAM-M,Zone_3B Warm Dry,urb,mfh,avg,p1,0.984129045
R32LAM-M,Zone_3B Warm Dry,urb,mfh,avg,p2,0.984129045
R32LAM-M,Zone_3B Warm Dry,urb,mfh,avg,p3,0.984129045
R32LAM-M,Zone_3B Warm Dry,urb,mfh,std,p5,0.984129045
R32LAM-M,Zone_3B Warm Dry,urb,mfh,adv,p5,1
R32LAM-M,Zone_3B Warm Dry,urb,mfh,std,p1,0.984129045
R32LAM-M,Zone_3B Warm Dry,urb,mfh,adv,p1,0.984129045
R32LAM-M,Zone_3B Warm Dry,urb,mfh,std,p2,0.984129045
R32LAM-M,Zone_3B Warm Dry,urb,mfh,adv,p2,0.984129045
R32LAM-M,Zone_3B Warm Dry,urb,mfh,std,p3,0.984129045
R32LAM-M,Zone_3B Warm Dry,urb,mfh,adv,p3,0.984129045
R32LAM-M,Zone_3B Warm Dry,urb,sfh,avg,p1,0.984129045
R32LAM-M,Zone_3B Warm Dry,urb,sfh,avg,p2,0.984129045
R32LAM-M,Zone_3B Warm Dry,urb,sfh,avg,p3,0.984129045
R32LAM-M,Zone_3B Warm Dry,urb,sfh,std,p5,0.984129045
R32LAM-M,Zone_3B Warm Dry,urb,sfh,adv,p5,0.984129045
R32LAM-M,Zone_3B Warm Dry,urb,sfh,std,p1,0.984129045
R32LAM-M,Zone_3B Warm Dry,urb,sfh,adv,p1,0.984129045
R32LAM-M,Zone_3B Warm Dry,urb,sfh,std,p2,0.984129045
R32LAM-M,Zone_3B Warm Dry,urb,sfh,adv,p2,0.984129045
R32LAM-M,Zone_3B Warm Dry,urb,sfh,std,p3,0.984129045
R32LAM-M,Zone_3B Warm Dry,urb,sfh,adv,p3,0.984129045
R32LAM-M,Zone_3C Warm Marine,rur,inf,avg,ns,0.082049873
R32LAM-M,Zone_3C Warm Marine,rur,mfh,avg,p1,0.118646494
R32LAM-M,Zone_3C Warm Marine,rur,mfh,avg,p2,0.122440563
R32LAM-M,Zone_3C Warm Marine,rur,mfh,avg,p3,0.127822007
R32LAM-M,Zone_3C Warm Marine,rur,mfh,std,p5,0.13661325
R32LAM-M,Zone_3C Warm Marine,rur,mfh,adv,p5,0.492126587
R32LAM-M,Zone_3C Warm Marine,rur,mfh,std,p1,0.118646494
R32LAM-M,Zone_3C Warm Marine,rur,mfh,adv,p1,0.118646494
R32LAM-M,Zone_3C Warm Marine,rur,mfh,std,p2,0.122440563
R32LAM-M,Zone_3C Warm Marine,rur,mfh,adv,p2,0.122440563
R32LAM-M,Zone_3C Warm Marine,rur,mfh,std,p3,0.127822007
R32LAM-M,Zone_3C Warm Marine,rur,mfh,adv,p3,0.127822007
R32LAM-M,Zone_3C Warm Marine,rur,sfh,avg,p1,0.082049873
R32LAM-M,Zone_3C Warm Marine,rur,sfh,avg,p2,0.089067304
R32LAM-M,Zone_3C Warm Marine,rur,sfh,avg,p3,0.088924098
R32LAM-M,Zone_3C Warm Marine,rur,sfh,std,p5,0.088924098
R32LAM-M,Zone_3C Warm Marine,rur,sfh,adv,p5,0.298979066
R32LAM-M,Zone_3C Warm Marine,rur,sfh,std,p1,0.082049873
R32LAM-M,Zone_3C Warm Marine,rur,sfh,adv,p1,0.082049873
R32LAM-M,Zone_3C Warm Marine,rur,sfh,std,p2,0.089067304
R32LAM-M,Zone_3C Warm Marine,rur,sfh,adv,p2,0.089067304
R32LAM-M,Zone_3C Warm Marine,rur,sfh,std,p3,0.088924098
R32LAM-M,Zone_3C Warm Marine,rur,sfh,adv,p3,0.088924098
R32LAM-M,Zone_3C Warm Marine,urb,inf,avg,ns,0.110458305
R32LAM-M,Zone_3C Warm Marine,urb,mfh,avg,p1,0.461312508
R32LAM-M,Zone_3C Warm Marine,urb,mfh,avg,p2,0.463307948
R32LAM-M,Zone_3C Warm Marine,urb,mfh,avg,p3,0.473425979
R32LAM-M,Zone_3C Warm Marine,urb,mfh,std,p5,0.484177265
R32LAM-M,Zone_3C Warm Marine,urb,mfh,adv,p5,0.602962438
R32LAM-M,Zone_3C Warm Marine,urb,mfh,std,p1,0.461312508
R32LAM-M,Zone_3C Warm Marine,urb,mfh,adv,p1,0.461312508
R32LAM-M,Zone_3C Warm Marine,urb,mfh,std,p2,0.463307948
R32LAM-M,Zone_3C Warm Marine,urb,mfh,adv,p2,0.463307948
R32LAM-M,Zone_3C Warm Marine,urb,mfh,std,p3,0.473425979
R32LAM-M,Zone_3C Warm Marine,urb,mfh,adv,p3,0.473425979
R32LAM-M,Zone_3C Warm Marine,urb,sfh,avg,p1,0.110458305
R32LAM-M,Zone_3C Warm Marine,urb,sfh,avg,p2,0.264372103
R32LAM-M,Zone_3C Warm Marine,urb,sfh,avg,p3,0.264372103
R32LAM-M,Zone_3C Warm Marine,urb,sfh,std,p5,0.264372103
R32LAM-M,Zone_3C Warm Marine,urb,sfh,adv,p5,0.533987775
R32LAM-M,Zone_3C Warm Marine,urb,sfh,std,p1,0.110458305
R32LAM-M,Zone_3C Warm Marine,urb,sfh,adv,p1,0.110458305
R32LAM-M,Zone_3C Warm Marine,urb,sfh,std,p2,0.264372103
R32LAM-M,Zone_3C Warm Marine,urb,sfh,adv,p2,0.264372103
R32LAM-M,Zone_3C Warm Marine,urb,sfh,std,p3,0.264372103
R32LAM-M,Zone_3C Warm Marine,urb,sfh,adv,p3,0.264372103
R32LAM-M,Zone_4C Mixed Marine,rur,inf,avg,ns,0.040265722
R32LAM-M,Zone_4C Mixed Marine,rur,mfh,avg,p1,0.065415684
R32LAM-M,Zone_4C Mixed Marine,rur,mfh,avg,p2,0.065415684
R32LAM-M,Zone_4C Mixed Marine,rur,mfh,avg,p3,0.067963796
R32LAM-M,Zone_4C Mixed Marine,rur,mfh,std,p5,0.067963796
R32LAM-M,Zone_4C Mixed Marine,rur,mfh,adv,p5,0.18714147
R32LAM-M,Zone_4C Mixed Marine,rur,mfh,std,p1,0.065415684
R32LAM-M,Zone_4C Mixed Marine,rur,mfh,adv,p1,0.065415684
R32LAM-M,Zone_4C Mixed Marine,rur,mfh,std,p2,0.065415684
R32LAM-M,Zone_4C Mixed Marine,rur,mfh,adv,p2,0.065415684
R32LAM-M,Zone_4C Mixed Marine,rur,mfh,std,p3,0.067963796
R32LAM-M,Zone_4C Mixed Marine,rur,mfh,adv,p3,0.067963796
R32LAM-M,Zone_4C Mixed Marine,rur,sfh,avg,p1,0.040265722
R32LAM-M,Zone_4C Mixed Marine,rur,sfh,avg,p2,0.057914155
R32LAM-M,Zone_4C Mixed Marine,rur,sfh,avg,p3,0.04509486
R32LAM-M,Zone_4C Mixed Marine,rur,sfh,std,p5,0.04509486
R32LAM-M,Zone_4C Mixed Marine,rur,sfh,adv,p5,0.100951845
R32LAM-M,Zone_4C Mixed Marine,rur,sfh,std,p1,0.040265722
R32LAM-M,Zone_4C Mixed Marine,rur,sfh,adv,p1,0.040265722
R32LAM-M,Zone_4C Mixed Marine,rur,sfh,std,p2,0.057914155
R32LAM-M,Zone_4C Mixed Marine,rur,sfh,adv,p2,0.057914155
R32LAM-M,Zone_4C Mixed Marine,rur,sfh,std,p3,0.04509486
R32LAM-M,Zone_4C Mixed Marine,rur,sfh,adv,p3,0.04509486
R32LAM-M,Zone_4C Mixed Marine,urb,inf,avg,ns,0.064321883
R32LAM-M,Zone_4C Mixed Marine,urb,mfh,avg,p1,0.114144367
R32LAM-M,Zone_4C Mixed Marine,urb,mfh,avg,p2,0.114144367
R32LAM-M,Zone_4C Mixed Marine,urb,mfh,avg,p3,0.123404873
R32LAM-M,Zone_4C Mixed Marine,urb,mfh,std,p5,0.123404873
R32LAM-M,Zone_4C Mixed Marine,urb,mfh,adv,p5,0.47069616
R32LAM-M,Zone_4C Mixed Marine,urb,mfh,std,p1,0.114144367
R32LAM-M,Zone_4C Mixed Marine,urb,mfh,adv,p1,0.114144367
R32LAM-M,Zone_4C Mixed Marine,urb,mfh,std,p2,0.114144367
R32LAM-M,Zone_4C Mixed Marine,urb,mfh,adv,p2,0.114144367
R32LAM-M,Zone_4C Mixed Marine,urb,mfh,std,p3,0.123404873
R32LAM-M,Zone_4C Mixed Marine,urb,mfh,adv,p3,0.123404873
R32LAM-M,Zone_4C Mixed Marine,urb,sfh,avg,p1,0.064321883
R32LAM-M,Zone_4C Mixed Marine,urb,sfh,avg,p2,0.105033609
R32LAM-M,Zone_4C Mixed Marine,urb,sfh,avg,p3,0.101655772
R32LAM-M,Zone_4C Mixed Marine,urb,sfh,std,p5,0.101655772
R32LAM-M,Zone_4C Mixed Marine,urb,sfh,adv,p5,0.198126791
R32LAM-M,Zone_4C Mixed Marine,urb,sfh,std,p1,0.064321883
R32LAM-M,Zone_4C Mixed Marine,urb,sfh,adv,p1,0.064321883
R32LAM-M,Zone_4C Mixed Marine,urb,sfh,std,p2,0.105033609
R32LAM-M,Zone_4C Mixed Marine,urb,sfh,adv,p2,0.105033609
R32LAM-M,Zone_4C Mixed Marine,urb,sfh,std,p3,0.101655772
R32LAM-M,Zone_4C Mixed Marine,urb,sfh,adv,p3,0.101655772
R32MEA-H,Zone_0B Extremely hot Dry,rur,inf,avg,ns,0.999996264
R32MEA-H,Zone_0B Extremely hot Dry,rur,mfh,avg,p1,0.999996264
R32MEA-H,Zone_0B Extremely hot Dry,rur,mfh,avg,p2,0.999996264
R32MEA-H,Zone_0B Extremely hot Dry,rur,mfh,avg,p3,0.999996264
R32MEA-H,Zone_0B Extremely hot Dry,rur,mfh,std,p5,0.999996264
R32MEA-H,Zone_0B Extremely hot Dry,rur,mfh,adv,p5,0.999996264
R32MEA-H,Zone_0B Extremely hot Dry,rur,mfh,std,p1,0.999996264
R32MEA-H,Zone_0B Extremely hot Dry,rur,mfh,adv,p1,0.999996264
R32MEA-H,Zone_0B Extremely hot Dry,rur,mfh,std,p2,0.999996264
R32MEA-H,Zone_0B Extremely hot Dry,rur,mfh,adv,p2,0.999996264
R32MEA-H,Zone_0B Extremely hot Dry,rur,mfh,std,p3,0.999996264
R32MEA-H,Zone_0B Extremely hot Dry,rur,mfh,adv,p3,0.999996264
R32MEA-H,Zone_0B Extremely hot Dry,rur,sfh,avg,p1,0.999996264
R32MEA-H,Zone_0B Extremely hot Dry,rur,sfh,avg,p2,0.999996264
R32MEA-H,Zone_0B Extremely hot Dry,rur,sfh,avg,p3,0.999996264
R32MEA-H,Zone_0B Extremely hot Dry,rur,sfh,std,p5,0.999996264
R32MEA-H,Zone_0B Extremely hot Dry,rur,sfh,adv,p5,0.999996264
R32MEA-H,Zone_0B Extremely hot Dry,rur,sfh,std,p1,0.999996264
R32MEA-H,Zone_0B Extremely hot Dry,rur,sfh,adv,p1,0.999996264
R32MEA-H,Zone_0B Extremely hot Dry,rur,sfh,std,p2,0.999996264
R32MEA-H,Zone_0B Extremely hot Dry,rur,sfh,adv,p2,0.999996264
R32MEA-H,Zone_0B Extremely hot Dry,rur,sfh,std,p3,0.999996264
R32MEA-H,Zone_0B Extremely hot Dry,rur,sfh,adv,p3,0.999996264
R32MEA-H,Zone_0B Extremely hot Dry,urb,inf,avg,ns,1
R32MEA-H,Zone_0B Extremely hot Dry,urb,mfh,avg,p1,1
R32MEA-H,Zone_0B Extremely hot Dry,urb,mfh,avg,p2,1
R32MEA-H,Zone_0B Extremely hot Dry,urb,mfh,avg,p3,1
R32MEA-H,Zone_0B Extremely hot Dry,urb,mfh,std,p5,1
R32MEA-H,Zone_0B Extremely hot Dry,urb,mfh,adv,p5,1
R32MEA-H,Zone_0B Extremely hot Dry,urb,mfh,std,p1,1
R32MEA-H,Zone_0B Extremely hot Dry,urb,mfh,adv,p1,1
R32MEA-H,Zone_0B Extremely hot Dry,urb,mfh,std,p2,1
R32MEA-H,Zone_0B Extremely hot Dry,urb,mfh,adv,p2,1
R32MEA-H,Zone_0B Extremely hot Dry,urb,mfh,std,p3,1
R32MEA-H,Zone_0B Extremely hot Dry,urb,mfh,adv,p3,1
R32MEA-H,Zone_0B Extremely hot Dry,urb,sfh,avg,p1,1
R32MEA-H,Zone_0B Extremely hot Dry,urb,sfh,avg,p2,1
R32MEA-H,Zone_0B Extremely hot Dry,urb,sfh,avg,p3,1
R32MEA-H,Zone_0B Extremely hot Dry,urb,sfh,std,p5,1
R32MEA-H,Zone_0B Extremely hot Dry,urb,sfh,adv,p5,1
R32MEA-H,Zone_0B Extremely hot Dry,urb,sfh,std,p1,1
R32MEA-H,Zone_0B Extremely hot Dry,urb,sfh,adv,p1,1
R32MEA-H,Zone_0B Extremely hot Dry,urb,sfh,std,p2,1
R32MEA-H,Zone_0B Extremely hot Dry,urb,sfh,adv,p2,1
R32MEA-H,Zone_0B Extremely hot Dry,urb,sfh,std,p3,1
R32MEA-H,Zone_0B Extremely hot Dry,urb,sfh,adv,p3,1
R32MEA-H,Zone_1B Very hot Dry,rur,inf,avg,ns,1
R32MEA-H,Zone_1B Very hot Dry,rur,mfh,avg,p1,1
R32MEA-H,Zone_1B Very hot Dry,rur,mfh,avg,p2,1
R32MEA-H,Zone_1B Very hot Dry,rur,mfh,avg,p3,1
R32MEA-H,Zone_1B Very hot Dry,rur,mfh,std,p5,1
R32MEA-H,Zone_1B Very hot Dry,rur,mfh,adv,p5,1
R32MEA-H,Zone_1B Very hot Dry,rur,mfh,std,p1,1
R32MEA-H,Zone_1B Very hot Dry,rur,mfh,adv,p1,1
R32MEA-H,Zone_1B Very hot Dry,rur,mfh,std,p2,1
R32MEA-H,Zone_1B Very hot Dry,rur,mfh,adv,p2,1
R32MEA-H,Zone_1B Very hot Dry,rur,mfh,std,p3,1
R32MEA-H,Zone_1B Very hot Dry,rur,mfh,adv,p3,1
R32MEA-H,Zone_1B Very hot Dry,rur,sfh,avg,p1,1
R32MEA-H,Zone_1B Very hot Dry,rur,sfh,avg,p2,1
R32MEA-H,Zone_1B Very hot Dry,rur,sfh,avg,p3,1
R32MEA-H,Zone_1B Very hot Dry,rur,sfh,std,p5,1
R32MEA-H,Zone_1B Very hot Dry,rur,sfh,adv,p5,1
R32MEA-H,Zone_1B Very hot Dry,rur,sfh,std,p1,1
R32MEA-H,Zone_1B Very hot Dry,rur,sfh,adv,p1,1
R32MEA-H,Zone_1B Very hot Dry,rur,sfh,std,p2,1
R32MEA-H,Zone_1B Very hot Dry,rur,sfh,adv,p2,1
R32MEA-H,Zone_1B Very hot Dry,rur,sfh,std,p3,1
R32MEA-H,Zone_1B Very hot Dry,rur,sfh,adv,p3,1
R32MEA-H,Zone_1B Very hot Dry,urb,inf,avg,ns,1
R32MEA-H,Zone_1B Very hot Dry,urb,mfh,avg,p1,1
R32MEA-H,Zone_1B Very hot Dry,urb,mfh,avg,p2,1
R32MEA-H,Zone_1B Very hot Dry,urb,mfh,avg,p3,1
R32MEA-H,Zone_1B Very hot Dry,urb,mfh,std,p5,1
R32MEA-H,Zone_1B Very hot Dry,urb,mfh,adv,p5,1
R32MEA-H,Zone_1B Very hot Dry,urb,mfh,std,p1,1
R32MEA-H,Zone_1B Very hot Dry,urb,mfh,adv,p1,1
R32MEA-H,Zone_1B Very hot Dry,urb,mfh,std,p2,1
R32MEA-H,Zone_1B Very hot Dry,urb,mfh,adv,p2,1
R32MEA-H,Zone_1B Very hot Dry,urb,mfh,std,p3,1
R32MEA-H,Zone_1B Very hot Dry,urb,mfh,adv,p3,1
R32MEA-H,Zone_1B Very hot Dry,urb,sfh,avg,p1,1
R32MEA-H,Zone_1B Very hot Dry,urb,sfh,avg,p2,1
R32MEA-H,Zone_1B Very hot Dry,urb,sfh,avg,p3,1
R32MEA-H,Zone_1B Very hot Dry,urb,sfh,std,p5,1
R32MEA-H,Zone_1B Very hot Dry,urb,sfh,adv,p5,1
R32MEA-H,Zone_1B Very hot Dry,urb,sfh,std,p1,1
R32MEA-H,Zone_1B Very hot Dry,urb,sfh,adv,p1,1
R32MEA-H,Zone_1B Very hot Dry,urb,sfh,std,p2,1
R32MEA-H,Zone_1B Very hot Dry,urb,sfh,adv,p2,1
R32MEA-H,Zone_1B Very hot Dry,urb,sfh,std,p3,1
R32MEA-H,Zone_1B Very hot Dry,urb,sfh,adv,p3,1
R32MEA-H,Zone_2B Hot Dry,rur,inf,avg,ns,1
R32MEA-H,Zone_2B Hot Dry,rur,mfh,avg,p1,1
R32MEA-H,Zone_2B Hot Dry,rur,mfh,avg,p2,1
R32MEA-H,Zone_2B Hot Dry,rur,mfh,avg,p3,1
R32MEA-H,Zone_2B Hot Dry,rur,mfh,std,p5,1
R32MEA-H,Zone_2B Hot Dry,rur,mfh,adv,p5,1
R32MEA-H,Zone_2B Hot Dry,rur,mfh,std,p1,1
R32MEA-H,Zone_2B Hot Dry,rur,mfh,adv,p1,1
R32MEA-H,Zone_2B Hot Dry,rur,mfh,std,p2,1
R32MEA-H,Zone_2B Hot Dry,rur,mfh,adv,p2,1
R32MEA-H,Zone_2B Hot Dry,rur,mfh,std,p3,1
R32MEA-H,Zone_2B Hot Dry,rur,mfh,adv,p3,1
R32MEA-H,Zone_2B Hot Dry,rur,sfh,avg,p1,1
R32MEA-H,Zone_2B Hot Dry,rur,sfh,avg,p2,1
R32MEA-H,Zone_2B Hot Dry,rur,sfh,avg,p3,1
R32MEA-H,Zone_2B Hot Dry,rur,sfh,std,p5,1
R32MEA-H,Zone_2B Hot Dry,rur,sfh,adv,p5,1
R32MEA-H,Zone_2B Hot Dry,rur,sfh,std,p1,1
R32MEA-H,Zone_2B Hot Dry,rur,sfh,adv,p1,1
R32MEA-H,Zone_2B Hot Dry,rur,sfh,std,p2,1
R32MEA-H,Zone_2B Hot Dry,rur,sfh,adv,p2,1
R32MEA-H,Zone_2B Hot Dry,rur,sfh,std,p3,1
R32MEA-H,Zone_2B Hot Dry,rur,sfh,adv,p3,1
R32MEA-H,Zone_2B Hot Dry,urb,inf,avg,ns,1
R32MEA-H,Zone_2B Hot Dry,urb,mfh,avg,p1,1
R32MEA-H,Zone_2B Hot Dry,urb,mfh,avg,p2,1
R32MEA-H,Zone_2B Hot Dry,urb,mfh,avg,p3,1
R32MEA-H,Zone_2B Hot Dry,urb,mfh,std,p5,1
R32MEA-H,Zone_2B Hot Dry,urb,mfh,adv,p5,1
R32MEA-H,Zone_2B Hot Dry,urb,mfh,std,p1,1
