region_bld,clim,urt,inc_cl,mat,year,value
R32IDN,Zone_0A Extremely hot Humid,urb,q2,sub,2025,0
R32IDN,Zone_0A Extremely hot Humid,urb,q2,sub,2030,0
R32IDN,Zone_0A Extremely hot Humid,urb,q2,sub,2035,0
R32IDN,Zone_0A Extremely hot Humid,urb,q2,sub,2040,0
R32IDN,Zone_0A Extremely hot Humid,urb,q2,sub,2045,0
R32IDN,Zone_0A Extremely hot Humid,urb,q2,sub,2050,0
R32IDN,Zone_0A Extremely hot Humid,urb,q2,sub,2055,0
R32IDN,Zone_0A Extremely hot Humid,urb,q2,sub,2060,0
R32IDN,Zone_0A Extremely hot Humid,urb,q2,sub,2065,0
R32IDN,Zone_0A Extremely hot Humid,urb,q2,sub,2070,0
R32IDN,Zone_0A Extremely hot Humid,urb,q2,sub,2075,0
R32IDN,Zone_0A Extremely hot Humid,urb,q2,sub,2080,0
R32IDN,Zone_0A Extremely hot Humid,urb,q2,sub,2085,0
R32IDN,Zone_0A Extremely hot Humid,urb,q2,sub,2090,0
R32IDN,Zone_0A Extremely hot Humid,urb,q2,sub,2095,0
R32IDN,Zone_0A Extremely hot Humid,urb,q2,sub,2100,0
R32IDN,Zone_0A Extremely hot Humid,urb,q3,perm,2015,1
R32IDN,Zone_0A Extremely hot Humid,urb,q3,perm,2020,1
R32IDN,Zone_0A Extremely hot Humid,urb,q3,perm,2025,1
R32IDN,Zone_0A Extremely hot Humid,urb,q3,perm,2030,1
R32IDN,Zone_0A Extremely hot Humid,urb,q3,perm,2035,1
R32IDN,Zone_0A Extremely hot Humid,urb,q3,perm,2040,1
R32IDN,Zone_0A Extremely hot Humid,urb,q3,perm,2045,1
R32IDN,Zone_0A Extremely hot Humid,urb,q3,perm,2050,1
R32IDN,Zone_0A Extremely hot Humid,urb,q3,perm,2055,1
R32IDN,Zone_0A Extremely hot Humid,urb,q3,perm,2060,1
R32IDN,Zone_0A Extremely hot Humid,urb,q3,perm,2065,1
R32IDN,Zone_0A Extremely hot Humid,urb,q3,perm,2070,1
R32IDN,Zone_0A Extremely hot Humid,urb,q3,perm,2075,1
R32IDN,Zone_0A Extremely hot Humid,urb,q3,perm,2080,1
R32IDN,Zone_0A Extremely hot Humid,urb,q3,perm,2085,1
R32IDN,Zone_0A Extremely hot Humid,urb,q3,perm,2090,1
R32IDN,Zone_0A Extremely hot Humid,urb,q3,perm,2095,1
R32IDN,Zone_0A Extremely hot Humid,urb,q3,perm,2100,1
R32IDN,Zone_0A Extremely hot Humid,urb,q3,sub,2015,0
R32IDN,Zone_0A Extremely hot Humid,urb,q3,sub,2020,0
R32IDN,Zone_0A Extremely hot Humid,urb,q3,sub,2025,0
R32IDN,Zone_0A Extremely hot Humid,urb,q3,sub,2030,0
R32IDN,Zone_0A Extremely hot Humid,urb,q3,sub,2035,0
R32IDN,Zone_0A Extremely hot Humid,urb,q3,sub,2040,0
R32IDN,Zone_0A Extremely hot Humid,urb,q3,sub,2045,0
R32IDN,Zone_0A Extremely hot Humid,urb,q3,sub,2050,0
R32IDN,Zone_0A Extremely hot Humid,urb,q3,sub,2055,0
R32IDN,Zone_0A Extremely hot Humid,urb,q3,sub,2060,0
R32IDN,Zone_0A Extremely hot Humid,urb,q3,sub,2065,0
R32IDN,Zone_0A Extremely hot Humid,urb,q3,sub,2070,0
R32IDN,Zone_0A Extremely hot Humid,urb,q3,sub,2075,0
R32IDN,Zone_0A Extremely hot Humid,urb,q3,sub,2080,0
R32IDN,Zone_0A Extremely hot Humid,urb,q3,sub,2085,0
R32IDN,Zone_0A Extremely hot Humid,urb,q3,sub,2090,0
R32IDN,Zone_0A Extremely hot Humid,urb,q3,sub,2095,0
R32IDN,Zone_0A Extremely hot Humid,urb,q3,sub,2100,0
R32IDN,Zone_1A Very hot Humid,rur,q1,perm,2015,1
R32IDN,Zone_1A Very hot Humid,rur,q1,perm,2020,1
R32IDN,Zone_1A Very hot Humid,rur,q1,perm,2025,1
R32IDN,Zone_1A Very hot Humid,rur,q1,perm,2030,1
R32IDN,Zone_1A Very hot Humid,rur,q1,perm,2035,1
R32IDN,Zone_1A Very hot Humid,rur,q1,perm,2040,1
R32IDN,Zone_1A Very hot Humid,rur,q1,perm,2045,1
R32IDN,Zone_1A Very hot Humid,rur,q1,perm,2050,1
R32IDN,Zone_1A Very hot Humid,rur,q1,perm,2055,1
R32IDN,Zone_1A Very hot Humid,rur,q1,perm,2060,1
R32IDN,Zone_1A Very hot Humid,rur,q1,perm,2065,1
R32IDN,Zone_1A Very hot Humid,rur,q1,perm,2070,1
R32IDN,Zone_1A Very hot Humid,rur,q1,perm,2075,1
R32IDN,Zone_1A Very hot Humid,rur,q1,perm,2080,1
R32IDN,Zone_1A Very hot Humid,rur,q1,perm,2085,1
R32IDN,Zone_1A Very hot Humid,rur,q1,perm,2090,1
R32IDN,Zone_1A Very hot Humid,rur,q1,perm,2095,1
R32IDN,Zone_1A Very hot Humid,rur,q1,perm,2100,1
R32IDN,Zone_1A Very hot Humid,rur,q1,sub,2015,0
R32IDN,Zone_1A Very hot Humid,rur,q1,sub,2020,0
R32IDN,Zone_1A Very hot Humid,rur,q1,sub,2025,0
R32IDN,Zone_1A Very hot Humid,rur,q1,sub,2030,0
R32IDN,Zone_1A Very hot Humid,rur,q1,sub,2035,0
R32IDN,Zone_1A Very hot Humid,rur,q1,sub,2040,0
R32IDN,Zone_1A Very hot Humid,rur,q1,sub,2045,0
R32IDN,Zone_1A Very hot Humid,rur,q1,sub,2050,0
R32IDN,Zone_1A Very hot Humid,rur,q1,sub,2055,0
R32IDN,Zone_1A Very hot Humid,rur,q1,sub,2060,0
R32IDN,Zone_1A Very hot Humid,rur,q1,sub,2065,0
R32IDN,Zone_1A Very hot Humid,rur,q1,sub,2070,0
R32IDN,Zone_1A Very hot Humid,rur,q1,sub,2075,0
R32IDN,Zone_1A Very hot Humid,rur,q1,sub,2080,0
R32IDN,Zone_1A Very hot Humid,rur,q1,sub,2085,0
R32IDN,Zone_1A Very hot Humid,rur,q1,sub,2090,0
R32IDN,Zone_1A Very hot Humid,rur,q1,sub,2095,0
R32IDN,Zone_1A Very hot Humid,rur,q1,sub,2100,0
R32IDN,Zone_1A Very hot Humid,rur,q2,perm,2015,1
R32IDN,Zone_1A Very hot Humid,rur,q2,perm,2020,1
R32IDN,Zone_1A Very hot Humid,rur,q2,perm,2025,1
R32IDN,Zone_1A Very hot Humid,rur,q2,perm,2030,1
R32IDN,Zone_1A Very hot Humid,rur,q2,perm,2035,1
R32IDN,Zone_1A Very hot Humid,rur,q2,perm,2040,1
R32IDN,Zone_1A Very hot Humid,rur,q2,perm,2045,1
R32IDN,Zone_1A Very hot Humid,rur,q2,perm,2050,1
R32IDN,Zone_1A Very hot Humid,rur,q2,perm,2055,1
R32IDN,Zone_1A Very hot Humid,rur,q2,perm,2060,1
R32IDN,Zone_1A Very hot Humid,rur,q2,perm,2065,1
R32IDN,Zone_1A Very hot Humid,rur,q2,perm,2070,1
R32IDN,Zone_1A Very hot Humid,rur,q2,perm,2075,1
R32IDN,Zone_1A Very hot Humid,rur,q2,perm,2080,1
R32IDN,Zone_1A Very hot Humid,rur,q2,perm,2085,1
R32IDN,Zone_1A Very hot Humid,rur,q2,perm,2090,1
R32IDN,Zone_1A Very hot Humid,rur,q2,perm,2095,1
R32IDN,Zone_1A Very hot Humid,rur,q2,perm,2100,1
R32IDN,Zone_1A Very hot Humid,rur,q2,sub,2015,0
R32IDN,Zone_1A Very hot Humid,rur,q2,sub,2020,0
R32IDN,Zone_1A Very hot Humid,rur,q2,sub,2025,0
R32IDN,Zone_1A Very hot Humid,rur,q2,sub,2030,0
R32IDN,Zone_1A Very hot Humid,rur,q2,sub,2035,0
R32IDN,Zone_1A Very hot Humid,rur,q2,sub,2040,0
R32IDN,Zone_1A Very hot Humid,rur,q2,sub,2045,0
R32IDN,Zone_1A Very hot Humid,rur,q2,sub,2050,0
R32IDN,Zone_1A Very hot Humid,rur,q2,sub,2055,0
R32IDN,Zone_1A Very hot Humid,rur,q2,sub,2060,0
R32IDN,Zone_1A Very hot Humid,rur,q2,sub,2065,0
R32IDN,Zone_1A Very hot Humid,rur,q2,sub,2070,0
R32IDN,Zone_1A Very hot Humid,rur,q2,sub,2075,0
R32IDN,Zone_1A Very hot Humid,rur,q2,sub,2080,0
R32IDN,Zone_1A Very hot Humid,rur,q2,sub,2085,0
R32IDN,Zone_1A Very hot Humid,rur,q2,sub,2090,0
R32IDN,Zone_1A Very hot Humid,rur,q2,sub,2095,0
R32IDN,Zone_1A Very hot Humid,rur,q2,sub,2100,0
R32IDN,Zone_1A Very hot Humid,rur,q3,perm,2015,1
R32IDN,Zone_1A Very hot Humid,rur,q3,perm,2020,1
R32IDN,Zone_1A Very hot Humid,rur,q3,perm,2025,1
R32IDN,Zone_1A Very hot Humid,rur,q3,perm,2030,1
R32IDN,Zone_1A Very hot Humid,rur,q3,perm,2035,1
R32IDN,Zone_1A Very hot Humid,rur,q3,perm,2040,1
R32IDN,Zone_1A Very hot Humid,rur,q3,perm,2045,1
R32IDN,Zone_1A Very hot Humid,rur,q3,perm,2050,1
R32IDN,Zone_1A Very hot Humid,rur,q3,perm,2055,1
R32IDN,Zone_1A Very hot Humid,rur,q3,perm,2060,1
R32IDN,Zone_1A Very hot Humid,rur,q3,perm,2065,1
R32IDN,Zone_1A Very hot Humid,rur,q3,perm,2070,1
R32IDN,Zone_1A Very hot Humid,rur,q3,perm,2075,1
R32IDN,Zone_1A Very hot Humid,rur,q3,perm,2080,1
R32IDN,Zone_1A Very hot Humid,rur,q3,perm,2085,1
R32IDN,Zone_1A Very hot Humid,rur,q3,perm,2090,1
R32IDN,Zone_1A Very hot Humid,rur,q3,perm,2095,1
R32IDN,Zone_1A Very hot Humid,rur,q3,perm,2100,1
R32IDN,Zone_1A Very hot Humid,rur,q3,sub,2015,0
R32IDN,Zone_1A Very hot Humid,rur,q3,sub,2020,0
R32IDN,Zone_1A Very hot Humid,rur,q3,sub,2025,0
R32IDN,Zone_1A Very hot Humid,rur,q3,sub,2030,0
R32IDN,Zone_1A Very hot Humid,rur,q3,sub,2035,0
R32IDN,Zone_1A Very hot Humid,rur,q3,sub,2040,0
R32IDN,Zone_1A Very hot Humid,rur,q3,sub,2045,0
R32IDN,Zone_1A Very hot Humid,rur,q3,sub,2050,0
R32IDN,Zone_1A Very hot Humid,rur,q3,sub,2055,0
R32IDN,Zone_1A Very hot Humid,rur,q3,sub,2060,0
R32IDN,Zone_1A Very hot Humid,rur,q3,sub,2065,0
R32IDN,Zone_1A Very hot Humid,rur,q3,sub,2070,0
R32IDN,Zone_1A Very hot Humid,rur,q3,sub,2075,0
R32IDN,Zone_1A Very hot Humid,rur,q3,sub,2080,0
R32IDN,Zone_1A Very hot Humid,rur,q3,sub,2085,0
R32IDN,Zone_1A Very hot Humid,rur,q3,sub,2090,0
R32IDN,Zone_1A Very hot Humid,rur,q3,sub,2095,0
R32IDN,Zone_1A Very hot Humid,rur,q3,sub,2100,0
R32IDN,Zone_1A Very hot Humid,urb,q1,perm,2015,0.346
R32IDN,Zone_1A Very hot Humid,urb,q1,perm,2020,0.278501354
R32IDN,Zone_1A Very hot Humid,urb,q1,perm,2025,0.239231331
R32IDN,Zone_1A Very hot Humid,urb,q1,perm,2030,0.223635687
R32IDN,Zone_1A Very hot Humid,urb,q1,perm,2035,0.227160179
R32IDN,Zone_1A Very hot Humid,urb,q1,perm,2040,0.245250563
R32IDN,Zone_1A Very hot Humid,urb,q1,perm,2045,0.273352596
R32IDN,Zone_1A Very hot Humid,urb,q1,perm,2050,0.306912035
R32IDN,Zone_1A Very hot Humid,urb,q1,perm,2055,0.34111594
R32IDN,Zone_1A Very hot Humid,urb,q1,perm,2060,0.371604091
R32IDN,Zone_1A Very hot Humid,urb,q1,perm,2065,0.399019696
R32IDN,Zone_1A Very hot Humid,urb,q1,perm,2070,0.423418723
R32IDN,Zone_1A Very hot Humid,urb,q1,perm,2075,0.446289541
R32IDN,Zone_1A Very hot Humid,urb,q1,perm,2080,0.467618071
R32IDN,Zone_1A Very hot Humid,urb,q1,perm,2085,0.487523052
R32IDN,Zone_1A Very hot Humid,urb,q1,perm,2090,0.506417652
R32IDN,Zone_1A Very hot Humid,urb,q1,perm,2095,0.52453992
R32IDN,Zone_1A Very hot Humid,urb,q1,perm,2100,0.542415077
R32IDN,Zone_1A Very hot Humid,urb,q1,sub,2015,0.654
R32IDN,Zone_1A Very hot Humid,urb,q1,sub,2020,0.721498646
R32IDN,Zone_1A Very hot Humid,urb,q1,sub,2025,0.760768669
R32IDN,Zone_1A Very hot Humid,urb,q1,sub,2030,0.776364313
R32IDN,Zone_1A Very hot Humid,urb,q1,sub,2035,0.772839821
R32IDN,Zone_1A Very hot Humid,urb,q1,sub,2040,0.754749437
R32IDN,Zone_1A Very hot Humid,urb,q1,sub,2045,0.726647404
R32IDN,Zone_1A Very hot Humid,urb,q1,sub,2050,0.693087965
R32IDN,Zone_1A Very hot Humid,urb,q1,sub,2055,0.65888406
R32IDN,Zone_1A Very hot Humid,urb,q1,sub,2060,0.628395909
R32IDN,Zone_1A Very hot Humid,urb,q1,sub,2065,0.600980304
R32IDN,Zone_1A Very hot Humid,urb,q1,sub,2070,0.576581277
R32IDN,Zone_1A Very hot Humid,urb,q1,sub,2075,0.553710459
R32IDN,Zone_1A Very hot Humid,urb,q1,sub,2080,0.532381929
R32IDN,Zone_1A Very hot Humid,urb,q1,sub,2085,0.512476948
R32IDN,Zone_1A Very hot Humid,urb,q1,sub,2090,0.493582348
R32IDN,Zone_1A Very hot Humid,urb,q1,sub,2095,0.47546008
R32IDN,Zone_1A Very hot Humid,urb,q1,sub,2100,0.457584923
R32IDN,Zone_1A Very hot Humid,urb,q2,perm,2015,1
R32IDN,Zone_1A Very hot Humid,urb,q2,perm,2020,1
R32IDN,Zone_1A Very hot Humid,urb,q2,perm,2025,1
R32IDN,Zone_1A Very hot Humid,urb,q2,perm,2030,1
R32IDN,Zone_1A Very hot Humid,urb,q2,perm,2035,1
R32IDN,Zone_1A Very hot Humid,urb,q2,perm,2040,1
R32IDN,Zone_1A Very hot Humid,urb,q2,perm,2045,1
R32IDN,Zone_1A Very hot Humid,urb,q2,perm,2050,1
R32IDN,Zone_1A Very hot Humid,urb,q2,perm,2055,1
R32IDN,Zone_1A Very hot Humid,urb,q2,perm,2060,1
R32IDN,Zone_1A Very hot Humid,urb,q2,perm,2065,1
R32IDN,Zone_1A Very hot Humid,urb,q2,perm,2070,1
R32IDN,Zone_1A Very hot Humid,urb,q2,perm,2075,1
R32IDN,Zone_1A Very hot Humid,urb,q2,perm,2080,1
R32IDN,Zone_1A Very hot Humid,urb,q2,perm,2085,1
R32IDN,Zone_1A Very hot Humid,urb,q2,perm,2090,1
R32IDN,Zone_1A Very hot Humid,urb,q2,perm,2095,1
R32IDN,Zone_1A Very hot Humid,urb,q2,perm,2100,1
R32IDN,Zone_1A Very hot Humid,urb,q2,sub,2015,0
R32IDN,Zone_1A Very hot Humid,urb,q2,sub,2020,0
R32IDN,Zone_1A Very hot Humid,urb,q2,sub,2025,0
R32IDN,Zone_1A Very hot Humid,urb,q2,sub,2030,0
R32IDN,Zone_1A Very hot Humid,urb,q2,sub,2035,0
R32IDN,Zone_1A Very hot Humid,urb,q2,sub,2040,0
R32IDN,Zone_1A Very hot Humid,urb,q2,sub,2045,0
R32IDN,Zone_1A Very hot Humid,urb,q2,sub,2050,0
R32IDN,Zone_1A Very hot Humid,urb,q2,sub,2055,0
R32IDN,Zone_1A Very hot Humid,urb,q2,sub,2060,0
R32IDN,Zone_1A Very hot Humid,urb,q2,sub,2065,0
R32IDN,Zone_1A Very hot Humid,urb,q2,sub,2070,0
R32IDN,Zone_1A Very hot Humid,urb,q2,sub,2075,0
R32IDN,Zone_1A Very hot Humid,urb,q2,sub,2080,0
R32IDN,Zone_1A Very hot Humid,urb,q2,sub,2085,0
R32IDN,Zone_1A Very hot Humid,urb,q2,sub,2090,0
R32IDN,Zone_1A Very hot Humid,urb,q2,sub,2095,0
R32IDN,Zone_1A Very hot Humid,urb,q2,sub,2100,0
R32IDN,Zone_1A Very hot Humid,urb,q3,perm,2015,1
R32IDN,Zone_1A Very hot Humid,urb,q3,perm,2020,1
R32IDN,Zone_1A Very hot Humid,urb,q3,perm,2025,1
R32IDN,Zone_1A Very hot Humid,urb,q3,perm,2030,1
R32IDN,Zone_1A Very hot Humid,urb,q3,perm,2035,1
R32IDN,Zone_1A Very hot Humid,urb,q3,perm,2040,1
R32IDN,Zone_1A Very hot Humid,urb,q3,perm,2045,1
R32IDN,Zone_1A Very hot Humid,urb,q3,perm,2050,1
R32IDN,Zone_1A Very hot Humid,urb,q3,perm,2055,1
R32IDN,Zone_1A Very hot Humid,urb,q3,perm,2060,1
R32IDN,Zone_1A Very hot Humid,urb,q3,perm,2065,1
R32IDN,Zone_1A Very hot Humid,urb,q3,perm,2070,1
R32IDN,Zone_1A Very hot Humid,urb,q3,perm,2075,1
R32IDN,Zone_1A Very hot Humid,urb,q3,perm,2080,1
R32IDN,Zone_1A Very hot Humid,urb,q3,perm,2085,1
R32IDN,Zone_1A Very hot Humid,urb,q3,perm,2090,1
R32IDN,Zone_1A Very hot Humid,urb,q3,perm,2095,1
R32IDN,Zone_1A Very hot Humid,urb,q3,perm,2100,1
R32IDN,Zone_1A Very hot Humid,urb,q3,sub,2015,0
R32IDN,Zone_1A Very hot Humid,urb,q3,sub,2020,0
R32IDN,Zone_1A Very hot Humid,urb,q3,sub,2025,0
R32IDN,Zone_1A Very hot Humid,urb,q3,sub,2030,0
R32IDN,Zone_1A Very hot Humid,urb,q3,sub,2035,0
R32IDN,Zone_1A Very hot Humid,urb,q3,sub,2040,0
R32IDN,Zone_1A Very hot Humid,urb,q3,sub,2045,0
R32IDN,Zone_1A Very hot Humid,urb,q3,sub,2050,0
R32IDN,Zone_1A Very hot Humid,urb,q3,sub,2055,0
R32IDN,Zone_1A Very hot Humid,urb,q3,sub,2060,0
R32IDN,Zone_1A Very hot Humid,urb,q3,sub,2065,0
R32IDN,Zone_1A Very hot Humid,urb,q3,sub,2070,0
R32IDN,Zone_1A Very hot Humid,urb,q3,sub,2075,0
R32IDN,Zone_1A Very hot Humid,urb,q3,sub,2080,0
R32IDN,Zone_1A Very hot Humid,urb,q3,sub,2085,0
R32IDN,Zone_1A Very hot Humid,urb,q3,sub,2090,0
R32IDN,Zone_1A Very hot Humid,urb,q3,sub,2095,0
R32IDN,Zone_1A Very hot Humid,urb,q3,sub,2100,0
R32IDN,Zone_2A Hot Humid,rur,q1,perm,2015,1
R32IDN,Zone_2A Hot Humid,rur,q1,perm,2020,1
R32IDN,Zone_2A Hot Humid,rur,q1,perm,2025,1
R32IDN,Zone_2A Hot Humid,rur,q1,perm,2030,1
R32IDN,Zone_2A Hot Humid,rur,q1,perm,2035,1
R32IDN,Zone_2A Hot Humid,rur,q1,perm,2040,1
R32IDN,Zone_2A Hot Humid,rur,q1,perm,2045,1
R32IDN,Zone_2A Hot Humid,rur,q1,perm,2050,1
R32IDN,Zone_2A Hot Humid,rur,q1,perm,2055,1
R32IDN,Zone_2A Hot Humid,rur,q1,perm,2060,1
R32IDN,Zone_2A Hot Humid,rur,q1,perm,2065,1
R32IDN,Zone_2A Hot Humid,rur,q1,perm,2070,1
R32IDN,Zone_2A Hot Humid,rur,q1,perm,2075,1
R32IDN,Zone_2A Hot Humid,rur,q1,perm,2080,1
R32IDN,Zone_2A Hot Humid,rur,q1,perm,2085,1
R32IDN,Zone_2A Hot Humid,rur,q1,perm,2090,1
R32IDN,Zone_2A Hot Humid,rur,q1,perm,2095,1
R32IDN,Zone_2A Hot Humid,rur,q1,perm,2100,1
R32IDN,Zone_2A Hot Humid,rur,q1,sub,2015,0
R32IDN,Zone_2A Hot Humid,rur,q1,sub,2020,0
R32IDN,Zone_2A Hot Humid,rur,q1,sub,2025,0
R32IDN,Zone_2A Hot Humid,rur,q1,sub,2030,0
R32IDN,Zone_2A Hot Humid,rur,q1,sub,2035,0
R32IDN,Zone_2A Hot Humid,rur,q1,sub,2040,0
R32IDN,Zone_2A Hot Humid,rur,q1,sub,2045,0
R32IDN,Zone_2A Hot Humid,rur,q1,sub,2050,0
R32IDN,Zone_2A Hot Humid,rur,q1,sub,2055,0
R32IDN,Zone_2A Hot Humid,rur,q1,sub,2060,0
R32IDN,Zone_2A Hot Humid,rur,q1,sub,2065,0
R32IDN,Zone_2A Hot Humid,rur,q1,sub,2070,0
R32IDN,Zone_2A Hot Humid,rur,q1,sub,2075,0
R32IDN,Zone_2A Hot Humid,rur,q1,sub,2080,0
R32IDN,Zone_2A Hot Humid,rur,q1,sub,2085,0
R32IDN,Zone_2A Hot Humid,rur,q1,sub,2090,0
R32IDN,Zone_2A Hot Humid,rur,q1,sub,2095,0
R32IDN,Zone_2A Hot Humid,rur,q1,sub,2100,0
R32IDN,Zone_2A Hot Humid,rur,q2,perm,2015,1
R32IDN,Zone_2A Hot Humid,rur,q2,perm,2020,1
R32IDN,Zone_2A Hot Humid,rur,q2,perm,2025,1
R32IDN,Zone_2A Hot Humid,rur,q2,perm,2030,1
R32IDN,Zone_2A Hot Humid,rur,q2,perm,2035,1
R32IDN,Zone_2A Hot Humid,rur,q2,perm,2040,1
R32IDN,Zone_2A Hot Humid,rur,q2,perm,2045,1
R32IDN,Zone_2A Hot Humid,rur,q2,perm,2050,1
R32IDN,Zone_2A Hot Humid,rur,q2,perm,2055,1
R32IDN,Zone_2A Hot Humid,rur,q2,perm,2060,1
R32IDN,Zone_2A Hot Humid,rur,q2,perm,2065,1
R32IDN,Zone_2A Hot Humid,rur,q2,perm,2070,1
R32IDN,Zone_2A Hot Humid,rur,q2,perm,2075,1
R32IDN,Zone_2A Hot Humid,rur,q2,perm,2080,1
R32IDN,Zone_2A Hot Humid,rur,q2,perm,2085,1
R32IDN,Zone_2A Hot Humid,rur,q2,perm,2090,1
R32IDN,Zone_2A Hot Humid,rur,q2,perm,2095,1
R32IDN,Zone_2A Hot Humid,rur,q2,perm,2100,1
R32IDN,Zone_2A Hot Humid,rur,q2,sub,2015,0
R32IDN,Zone_2A Hot Humid,rur,q2,sub,2020,0
R32IDN,Zone_2A Hot Humid,rur,q2,sub,2025,0
R32IDN,Zone_2A Hot Humid,rur,q2,sub,2030,0
R32IDN,Zone_2A Hot Humid,rur,q2,sub,2035,0
R32IDN,Zone_2A Hot Humid,rur,q2,sub,2040,0
R32IDN,Zone_2A Hot Humid,rur,q2,sub,2045,0
R32IDN,Zone_2A Hot Humid,rur,q2,sub,2050,0
R32IDN,Zone_2A Hot Humid,rur,q2,sub,2055,0
R32IDN,Zone_2A Hot Humid,rur,q2,sub,2060,0
R32IDN,Zone_2A Hot Humid,rur,q2,sub,2065,0
R32IDN,Zone_2A Hot Humid,rur,q2,sub,2070,0
R32IDN,Zone_2A Hot Humid,rur,q2,sub,2075,0
R32IDN,Zone_2A Hot Humid,rur,q2,sub,2080,0
R32IDN,Zone_2A Hot Humid,rur,q2,sub,2085,0
R32IDN,Zone_2A Hot Humid,rur,q2,sub,2090,0
R32IDN,Zone_2A Hot Humid,rur,q2,sub,2095,0
R32IDN,Zone_2A Hot Humid,rur,q2,sub,2100,0
R32IDN,Zone_2A Hot Humid,rur,q3,perm,2015,1
R32IDN,Zone_2A Hot Humid,rur,q3,perm,2020,1
R32IDN,Zone_2A Hot Humid,rur,q3,perm,2025,1
R32IDN,Zone_2A Hot Humid,rur,q3,perm,2030,1
R32IDN,Zone_2A Hot Humid,rur,q3,perm,2035,1
R32IDN,Zone_2A Hot Humid,rur,q3,perm,2040,1
R32IDN,Zone_2A Hot Humid,rur,q3,perm,2045,1
R32IDN,Zone_2A Hot Humid,rur,q3,perm,2050,1
R32IDN,Zone_2A Hot Humid,rur,q3,perm,2055,1
R32IDN,Zone_2A Hot Humid,rur,q3,perm,2060,1
R32IDN,Zone_2A Hot Humid,rur,q3,perm,2065,1
R32IDN,Zone_2A Hot Humid,rur,q3,perm,2070,1
R32IDN,Zone_2A Hot Humid,rur,q3,perm,2075,1
R32IDN,Zone_2A Hot Humid,rur,q3,perm,2080,1
R32IDN,Zone_2A Hot Humid,rur,q3,perm,2085,1
R32IDN,Zone_2A Hot Humid,rur,q3,perm,2090,1
R32IDN,Zone_2A Hot Humid,rur,q3,perm,2095,1
R32IDN,Zone_2A Hot Humid,rur,q3,perm,2100,1
R32IDN,Zone_2A Hot Humid,rur,q3,sub,2015,0
R32IDN,Zone_2A Hot Humid,rur,q3,sub,2020,0
R32IDN,Zone_2A Hot Humid,rur,q3,sub,2025,0
R32IDN,Zone_2A Hot Humid,rur,q3,sub,2030,0
R32IDN,Zone_2A Hot Humid,rur,q3,sub,2035,0
R32IDN,Zone_2A Hot Humid,rur,q3,sub,2040,0
R32IDN,Zone_2A Hot Humid,rur,q3,sub,2045,0
R32IDN,Zone_2A Hot Humid,rur,q3,sub,2050,0
R32IDN,Zone_2A Hot Humid,rur,q3,sub,2055,0
R32IDN,Zone_2A Hot Humid,rur,q3,sub,2060,0
R32IDN,Zone_2A Hot Humid,rur,q3,sub,2065,0
R32IDN,Zone_2A Hot Humid,rur,q3,sub,2070,0
R32IDN,Zone_2A Hot Humid,rur,q3,sub,2075,0
R32IDN,Zone_2A Hot Humid,rur,q3,sub,2080,0
R32IDN,Zone_2A Hot Humid,rur,q3,sub,2085,0
R32IDN,Zone_2A Hot Humid,rur,q3,sub,2090,0
R32IDN,Zone_2A Hot Humid,rur,q3,sub,2095,0
R32IDN,Zone_2A Hot Humid,rur,q3,sub,2100,0
R32IDN,Zone_2A Hot Humid,urb,q1,perm,2015,0
R32IDN,Zone_2A Hot Humid,urb,q1,perm,2020,0
R32IDN,Zone_2A Hot Humid,urb,q1,perm,2025,0
R32IDN,Zone_2A Hot Humid,urb,q1,perm,2030,0
R32IDN,Zone_2A Hot Humid,urb,q1,perm,2035,0
R32IDN,Zone_2A Hot Humid,urb,q1,perm,2040,0
R32IDN,Zone_2A Hot Humid,urb,q1,perm,2045,0
R32IDN,Zone_2A Hot Humid,urb,q1,perm,2050,0
R32IDN,Zone_2A Hot Humid,urb,q1,perm,2055,0
R32IDN,Zone_2A Hot Humid,urb,q1,perm,2060,0
R32IDN,Zone_2A Hot Humid,urb,q1,perm,2065,0
R32IDN,Zone_2A Hot Humid,urb,q1,perm,2070,0
R32IDN,Zone_2A Hot Humid,urb,q1,perm,2075,0
R32IDN,Zone_2A Hot Humid,urb,q1,perm,2080,0
R32IDN,Zone_2A Hot Humid,urb,q1,perm,2085,0
R32IDN,Zone_2A Hot Humid,urb,q1,perm,2090,0
R32IDN,Zone_2A Hot Humid,urb,q1,perm,2095,0
R32IDN,Zone_2A Hot Humid,urb,q1,perm,2100,0
R32IDN,Zone_2A Hot Humid,urb,q1,sub,2015,0
R32IDN,Zone_2A Hot Humid,urb,q1,sub,2020,0
R32IDN,Zone_2A Hot Humid,urb,q1,sub,2025,0
R32IDN,Zone_2A Hot Humid,urb,q1,sub,2030,0
R32IDN,Zone_2A Hot Humid,urb,q1,sub,2035,0
R32IDN,Zone_2A Hot Humid,urb,q1,sub,2040,0
R32IDN,Zone_2A Hot Humid,urb,q1,sub,2045,0
R32IDN,Zone_2A Hot Humid,urb,q1,sub,2050,0
R32IDN,Zone_2A Hot Humid,urb,q1,sub,2055,0
R32IDN,Zone_2A Hot Humid,urb,q1,sub,2060,0
R32IDN,Zone_2A Hot Humid,urb,q1,sub,2065,0
R32IDN,Zone_2A Hot Humid,urb,q1,sub,2070,0
R32IDN,Zone_2A Hot Humid,urb,q1,sub,2075,0
R32IDN,Zone_2A Hot Humid,urb,q1,sub,2080,0
