region_bld,urt,inc_cl,region_gea,clim,arch,mat,year,yr_con,bld_age,value
R32KOR,urb,q2,PAS,Zone_4A Mixed Humid,inf,sub,2015,1820,ns,0
R32KOR,urb,q2,PAS,Zone_4A Mixed Humid,mfh,perm,2015,1820,p1,1701.26295
R32KOR,urb,q2,PAS,Zone_4A Mixed Humid,sfh,perm,2015,1820,p1,5757.73708
R32KOR,urb,q3,PAS,Zone_4A Mixed Humid,inf,sub,2015,1820,ns,0
R32KOR,urb,q3,PAS,Zone_4A Mixed Humid,mfh,perm,2015,1820,p1,1701.26295
R32KOR,urb,q3,PAS,Zone_4A Mixed Humid,sfh,perm,2015,1820,p1,5757.73708
R32KOR,urb,q1,PAS,Zone_5A Cool Humid,inf,sub,2015,1820,ns,882.67147
R32KOR,urb,q1,PAS,Zone_5A Cool Humid,mfh,perm,2015,1820,p1,583.00446
R32KOR,urb,q1,PAS,Zone_5A Cool Humid,sfh,perm,2015,1820,p1,1973.11434
R32KOR,urb,q2,PAS,Zone_5A Cool Humid,inf,sub,2015,1820,ns,0
R32KOR,urb,q2,PAS,Zone_5A Cool Humid,mfh,perm,2015,1820,p1,786.35842
R32KOR,urb,q2,PAS,Zone_5A Cool Humid,sfh,perm,2015,1820,p1,2661.34345
R32KOR,urb,q3,PAS,Zone_5A Cool Humid,inf,sub,2015,1820,ns,0
R32KOR,urb,q3,PAS,Zone_5A Cool Humid,mfh,perm,2015,1820,p1,786.35842
R32KOR,urb,q3,PAS,Zone_5A Cool Humid,sfh,perm,2015,1820,p1,2661.34345
R32LAM-L,rur,q1,LAC,Zone_0A Extremely hot Humid,mfh,perm,2015,1820,p1,11.37739
R32LAM-L,rur,q1,LAC,Zone_0A Extremely hot Humid,sfh,perm,2015,1820,p1,1399.2196
R32LAM-L,rur,q2,LAC,Zone_0A Extremely hot Humid,mfh,perm,2015,1820,p1,11.37739
R32LAM-L,rur,q2,LAC,Zone_0A Extremely hot Humid,sfh,perm,2015,1820,p1,1399.2196
R32LAM-L,rur,q3,LAC,Zone_0A Extremely hot Humid,mfh,perm,2015,1820,p1,11.37739
R32LAM-L,rur,q3,LAC,Zone_0A Extremely hot Humid,sfh,perm,2015,1820,p1,1399.2196
R32LAM-L,rur,q1,LAC,Zone_1A Very hot Humid,mfh,perm,2015,1820,p1,84.15114
R32LAM-L,rur,q1,LAC,Zone_1A Very hot Humid,sfh,perm,2015,1820,p1,10349.10959
R32LAM-L,rur,q2,LAC,Zone_1A Very hot Humid,mfh,perm,2015,1820,p1,84.15114
R32LAM-L,rur,q2,LAC,Zone_1A Very hot Humid,sfh,perm,2015,1820,p1,10349.10959
R32LAM-L,rur,q3,LAC,Zone_1A Very hot Humid,mfh,perm,2015,1820,p1,84.15114
R32LAM-L,rur,q3,LAC,Zone_1A Very hot Humid,sfh,perm,2015,1820,p1,10349.10959
R32LAM-L,rur,q1,LAC,Zone_2A Hot Humid,mfh,perm,2015,1820,p1,77.96109
R32LAM-L,rur,q1,LAC,Zone_2A Hot Humid,sfh,perm,2015,1820,p1,9587.84389
R32LAM-L,rur,q2,LAC,Zone_2A Hot Humid,mfh,perm,2015,1820,p1,77.96109
R32LAM-L,rur,q2,LAC,Zone_2A Hot Humid,sfh,perm,2015,1820,p1,9587.84389
R32LAM-L,rur,q3,LAC,Zone_2A Hot Humid,mfh,perm,2015,1820,p1,77.96109
R32LAM-L,rur,q3,LAC,Zone_2A Hot Humid,sfh,perm,2015,1820,p1,9587.84389
R32LAM-L,rur,q1,LAC,Zone_3C Warm Marine,mfh,perm,2015,1820,p1,42.87602
R32LAM-L,rur,q1,LAC,Zone_3C Warm Marine,sfh,perm,2015,1820,p1,5272.99691
R32LAM-L,rur,q2,LAC,Zone_3C Warm Marine,mfh,perm,2015,1820,p1,42.87602
R32LAM-L,rur,q2,LAC,Zone_3C Warm Marine,sfh,perm,2015,1820,p1,5272.99691
R32LAM-L,rur,q3,LAC,Zone_3C Warm Marine,mfh,perm,2015,1820,p1,42.87602
R32LAM-L,rur,q3,LAC,Zone_3C Warm Marine,sfh,perm,2015,1820,p1,5272.99691
R32LAM-L,urb,q1,LAC,Zone_0A Extremely hot Humid,inf,sub,2015,1820,ns,615.14925
R32LAM-L,urb,q1,LAC,Zone_0A Extremely hot Humid,mfh,perm,2015,1820,p1,0
R32LAM-L,urb,q1,LAC,Zone_0A Extremely hot Humid,sfh,perm,2015,1820,p1,0
R32LAM-L,urb,q2,LAC,Zone_0A Extremely hot Humid,inf,sub,2015,1820,ns,367.3024
R32LAM-L,urb,q2,LAC,Zone_0A Extremely hot Humid,mfh,perm,2015,1820,p1,29.9777
R32LAM-L,urb,q2,LAC,Zone_0A Extremely hot Humid,sfh,perm,2015,1820,p1,217.86916
R32LAM-L,urb,q3,LAC,Zone_0A Extremely hot Humid,inf,sub,2015,1820,ns,0
R32LAM-L,urb,q3,LAC,Zone_0A Extremely hot Humid,mfh,perm,2015,1820,p1,74.40384
R32LAM-L,urb,q3,LAC,Zone_0A Extremely hot Humid,sfh,perm,2015,1820,p1,540.74542
R32LAM-L,urb,q1,LAC,Zone_1A Very hot Humid,inf,sub,2015,1820,ns,2379.22593
R32LAM-L,urb,q1,LAC,Zone_1A Very hot Humid,mfh,perm,2015,1820,p1,0
R32LAM-L,urb,q1,LAC,Zone_1A Very hot Humid,sfh,perm,2015,1820,p1,0
R32LAM-L,urb,q2,LAC,Zone_1A Very hot Humid,inf,sub,2015,1820,ns,1856.30281
R32LAM-L,urb,q2,LAC,Zone_1A Very hot Humid,mfh,perm,2015,1820,p1,63.24887
R32LAM-L,urb,q2,LAC,Zone_1A Very hot Humid,sfh,perm,2015,1820,p1,459.67427
R32LAM-L,urb,q3,LAC,Zone_1A Very hot Humid,inf,sub,2015,1820,ns,351.19082
R32LAM-L,urb,q3,LAC,Zone_1A Very hot Humid,mfh,perm,2015,1820,p1,245.29592
R32LAM-L,urb,q3,LAC,Zone_1A Very hot Humid,sfh,perm,2015,1820,p1,1782.73918
R32LAM-L,urb,q1,LAC,Zone_2A Hot Humid,inf,sub,2015,1820,ns,1396.51731
R32LAM-L,urb,q1,LAC,Zone_2A Hot Humid,mfh,perm,2015,1820,p1,15.31154
R32LAM-L,urb,q1,LAC,Zone_2A Hot Humid,sfh,perm,2015,1820,p1,111.27988
R32LAM-L,urb,q2,LAC,Zone_2A Hot Humid,inf,sub,2015,1820,ns,27.99052
R32LAM-L,urb,q2,LAC,Zone_2A Hot Humid,mfh,perm,2015,1820,p1,180.83828
R32LAM-L,urb,q2,LAC,Zone_2A Hot Humid,sfh,perm,2015,1820,p1,1314.27993
R32LAM-L,urb,q3,LAC,Zone_2A Hot Humid,inf,sub,2015,1820,ns,0
R32LAM-L,urb,q3,LAC,Zone_2A Hot Humid,mfh,perm,2015,1820,p1,184.22381
R32LAM-L,urb,q3,LAC,Zone_2A Hot Humid,sfh,perm,2015,1820,p1,1338.88493
R32LAM-L,urb,q1,LAC,Zone_3C Warm Marine,inf,sub,2015,1820,ns,1373.81428
R32LAM-L,urb,q1,LAC,Zone_3C Warm Marine,mfh,perm,2015,1820,p1,0
R32LAM-L,urb,q1,LAC,Zone_3C Warm Marine,sfh,perm,2015,1820,p1,0
R32LAM-L,urb,q2,LAC,Zone_3C Warm Marine,inf,sub,2015,1820,ns,48.0835
R32LAM-L,urb,q2,LAC,Zone_3C Warm Marine,mfh,perm,2015,1820,p1,160.35045
R32LAM-L,urb,q2,LAC,Zone_3C Warm Marine,sfh,perm,2015,1820,p1,1165.38032
R32LAM-L,urb,q3,LAC,Zone_3C Warm Marine,inf,sub,2015,1820,ns,0
R32LAM-L,urb,q3,LAC,Zone_3C Warm Marine,mfh,perm,2015,1820,p1,166.16626
R32LAM-L,urb,q3,LAC,Zone_3C Warm Marine,sfh,perm,2015,1820,p1,1207.64798
R32LAM-M,rur,q1,LAC,Zone_0A Extremely hot Humid,mfh,perm,2015,1820,p1,166.81181
R32LAM-M,rur,q1,LAC,Zone_0A Extremely hot Humid,sfh,perm,2015,1820,p1,20514.91972
R32LAM-M,rur,q2,LAC,Zone_0A Extremely hot Humid,mfh,perm,2015,1820,p1,166.81181
R32LAM-M,rur,q2,LAC,Zone_0A Extremely hot Humid,sfh,perm,2015,1820,p1,20514.91972
R32LAM-M,rur,q3,LAC,Zone_0A Extremely hot Humid,mfh,perm,2015,1820,p1,166.81181
R32LAM-M,rur,q3,LAC,Zone_0A Extremely hot Humid,sfh,perm,2015,1820,p1,20514.91972
R32LAM-M,rur,q1,LAC,Zone_1A Very hot Humid,mfh,perm,2015,1820,p1,545.84498
R32LAM-M,rur,q1,LAC,Zone_1A Very hot Humid,sfh,perm,2015,1820,p1,67129.33527
R32LAM-M,rur,q2,LAC,Zone_1A Very hot Humid,mfh,perm,2015,1820,p1,545.84498
R32LAM-M,rur,q2,LAC,Zone_1A Very hot Humid,sfh,perm,2015,1820,p1,67129.33527
R32LAM-M,rur,q3,LAC,Zone_1A Very hot Humid,mfh,perm,2015,1820,p1,545.84498
R32LAM-M,rur,q3,LAC,Zone_1A Very hot Humid,sfh,perm,2015,1820,p1,67129.33527
R32LAM-M,rur,q1,LAC,Zone_2A Hot Humid,mfh,perm,2015,1820,p1,182.12281
R32LAM-M,rur,q1,LAC,Zone_2A Hot Humid,sfh,perm,2015,1820,p1,22397.90104
R32LAM-M,rur,q2,LAC,Zone_2A Hot Humid,mfh,perm,2015,1820,p1,182.12281
R32LAM-M,rur,q2,LAC,Zone_2A Hot Humid,sfh,perm,2015,1820,p1,22397.90104
R32LAM-M,rur,q3,LAC,Zone_2A Hot Humid,mfh,perm,2015,1820,p1,182.12281
R32LAM-M,rur,q3,LAC,Zone_2A Hot Humid,sfh,perm,2015,1820,p1,22397.90104
R32LAM-M,rur,q1,LAC,Zone_2B Hot Dry,mfh,perm,2015,1820,p1,42.19083
R32LAM-M,rur,q1,LAC,Zone_2B Hot Dry,sfh,perm,2015,1820,p1,5188.72961
R32LAM-M,rur,q2,LAC,Zone_2B Hot Dry,mfh,perm,2015,1820,p1,42.19083
R32LAM-M,rur,q2,LAC,Zone_2B Hot Dry,sfh,perm,2015,1820,p1,5188.72961
R32LAM-M,rur,q3,LAC,Zone_2B Hot Dry,mfh,perm,2015,1820,p1,42.19083
R32LAM-M,rur,q3,LAC,Zone_2B Hot Dry,sfh,perm,2015,1820,p1,5188.72961
R32LAM-M,rur,q1,LAC,Zone_3A Warm Humid,mfh,perm,2015,1820,p1,73.2523
R32LAM-M,rur,q1,LAC,Zone_3A Warm Humid,sfh,perm,2015,1820,p1,9008.74365
R32LAM-M,rur,q2,LAC,Zone_3A Warm Humid,mfh,perm,2015,1820,p1,73.2523
R32LAM-M,rur,q2,LAC,Zone_3A Warm Humid,sfh,perm,2015,1820,p1,9008.74365
R32LAM-M,rur,q3,LAC,Zone_3A Warm Humid,mfh,perm,2015,1820,p1,73.2523
R32LAM-M,rur,q3,LAC,Zone_3A Warm Humid,sfh,perm,2015,1820,p1,9008.74365
R32LAM-M,rur,q1,LAC,Zone_3B Warm Dry,mfh,perm,2015,1820,p1,22.6997
R32LAM-M,rur,q1,LAC,Zone_3B Warm Dry,sfh,perm,2015,1820,p1,2791.66554
R32LAM-M,rur,q2,LAC,Zone_3B Warm Dry,mfh,perm,2015,1820,p1,22.6997
R32LAM-M,rur,q2,LAC,Zone_3B Warm Dry,sfh,perm,2015,1820,p1,2791.66554
R32LAM-M,rur,q3,LAC,Zone_3B Warm Dry,mfh,perm,2015,1820,p1,22.6997
R32LAM-M,rur,q3,LAC,Zone_3B Warm Dry,sfh,perm,2015,1820,p1,2791.66554
R32LAM-M,rur,q1,LAC,Zone_3C Warm Marine,mfh,perm,2015,1820,p1,186.9023
R32LAM-M,rur,q1,LAC,Zone_3C Warm Marine,sfh,perm,2015,1820,p1,22985.69556
R32LAM-M,rur,q2,LAC,Zone_3C Warm Marine,mfh,perm,2015,1820,p1,186.9023
R32LAM-M,rur,q2,LAC,Zone_3C Warm Marine,sfh,perm,2015,1820,p1,22985.69556
R32LAM-M,rur,q3,LAC,Zone_3C Warm Marine,mfh,perm,2015,1820,p1,186.9023
R32LAM-M,rur,q3,LAC,Zone_3C Warm Marine,sfh,perm,2015,1820,p1,22985.69556
R32LAM-M,rur,q1,LAC,Zone_4C Mixed Marine,mfh,perm,2015,1820,p1,53.26247
R32LAM-M,rur,q1,LAC,Zone_4C Mixed Marine,sfh,perm,2015,1820,p1,6550.34946
R32LAM-M,rur,q2,LAC,Zone_4C Mixed Marine,mfh,perm,2015,1820,p1,53.26247
R32LAM-M,rur,q2,LAC,Zone_4C Mixed Marine,sfh,perm,2015,1820,p1,6550.34946
R32LAM-M,rur,q3,LAC,Zone_4C Mixed Marine,mfh,perm,2015,1820,p1,53.26247
R32LAM-M,rur,q3,LAC,Zone_4C Mixed Marine,sfh,perm,2015,1820,p1,6550.34946
R32LAM-M,urb,q1,LAC,Zone_0A Extremely hot Humid,inf,sub,2015,1820,ns,2161.73094
R32LAM-M,urb,q1,LAC,Zone_0A Extremely hot Humid,mfh,perm,2015,1820,p1,164.84309
R32LAM-M,urb,q1,LAC,Zone_0A Extremely hot Humid,sfh,perm,2015,1820,p1,1198.03155
R32LAM-M,urb,q2,LAC,Zone_0A Extremely hot Humid,inf,sub,2015,1820,ns,33.85377
R32LAM-M,urb,q2,LAC,Zone_0A Extremely hot Humid,mfh,perm,2015,1820,p1,422.21516
R32LAM-M,urb,q2,LAC,Zone_0A Extremely hot Humid,sfh,perm,2015,1820,p1,3068.53664
R32LAM-M,urb,q3,LAC,Zone_0A Extremely hot Humid,inf,sub,2015,1820,ns,0
R32LAM-M,urb,q3,LAC,Zone_0A Extremely hot Humid,mfh,perm,2015,1820,p1,426.30985
R32LAM-M,urb,q3,LAC,Zone_0A Extremely hot Humid,sfh,perm,2015,1820,p1,3098.29573
R32LAM-M,urb,q1,LAC,Zone_1A Very hot Humid,inf,sub,2015,1820,ns,8445.87315
R32LAM-M,urb,q1,LAC,Zone_1A Very hot Humid,mfh,perm,2015,1820,p1,353.42578
R32LAM-M,urb,q1,LAC,Zone_1A Very hot Humid,sfh,perm,2015,1820,p1,2568.59561
R32LAM-M,urb,q2,LAC,Zone_1A Very hot Humid,inf,sub,2015,1820,ns,3096.834
R32LAM-M,urb,q2,LAC,Zone_1A Very hot Humid,mfh,perm,2015,1820,p1,1000.40544
R32LAM-M,urb,q2,LAC,Zone_1A Very hot Humid,sfh,perm,2015,1820,p1,7270.65514
R32LAM-M,urb,q3,LAC,Zone_1A Very hot Humid,inf,sub,2015,1820,ns,0
R32LAM-M,urb,q3,LAC,Zone_1A Very hot Humid,mfh,perm,2015,1820,p1,1374.97525
R32LAM-M,urb,q3,LAC,Zone_1A Very hot Humid,sfh,perm,2015,1820,p1,9992.91931
R32LAM-M,urb,q1,LAC,Zone_2A Hot Humid,inf,sub,2015,1820,ns,2783.79715
R32LAM-M,urb,q1,LAC,Zone_2A Hot Humid,mfh,perm,2015,1820,p1,355.0516
R32LAM-M,urb,q1,LAC,Zone_2A Hot Humid,sfh,perm,2015,1820,p1,2580.41167
R32LAM-M,urb,q2,LAC,Zone_2A Hot Humid,inf,sub,2015,1820,ns,1259.5073
R32LAM-M,urb,q2,LAC,Zone_2A Hot Humid,mfh,perm,2015,1820,p1,539.4183
R32LAM-M,urb,q2,LAC,Zone_2A Hot Humid,sfh,perm,2015,1820,p1,3920.33486
R32LAM-M,urb,q3,LAC,Zone_2A Hot Humid,inf,sub,2015,1820,ns,0
R32LAM-M,urb,q3,LAC,Zone_2A Hot Humid,mfh,perm,2015,1820,p1,691.75884
R32LAM-M,urb,q3,LAC,Zone_2A Hot Humid,sfh,perm,2015,1820,p1,5027.5016
R32LAM-M,urb,q1,LAC,Zone_2B Hot Dry,inf,sub,2015,1820,ns,1002.6968
R32LAM-M,urb,q1,LAC,Zone_2B Hot Dry,mfh,perm,2015,1820,p1,0
R32LAM-M,urb,q1,LAC,Zone_2B Hot Dry,sfh,perm,2015,1820,p1,0
R32LAM-M,urb,q2,LAC,Zone_2B Hot Dry,inf,sub,2015,1820,ns,26.07011
R32LAM-M,urb,q2,LAC,Zone_2B Hot Dry,mfh,perm,2015,1820,p1,118.12543
R32LAM-M,urb,q2,LAC,Zone_2B Hot Dry,sfh,perm,2015,1820,p1,858.50123
R32LAM-M,urb,q3,LAC,Zone_2B Hot Dry,inf,sub,2015,1820,ns,0
R32LAM-M,urb,q3,LAC,Zone_2B Hot Dry,mfh,perm,2015,1820,p1,121.27866
R32LAM-M,urb,q3,LAC,Zone_2B Hot Dry,sfh,perm,2015,1820,p1,881.41811
R32LAM-M,urb,q1,LAC,Zone_3A Warm Humid,inf,sub,2015,1820,ns,4553.81171
R32LAM-M,urb,q1,LAC,Zone_3A Warm Humid,mfh,perm,2015,1820,p1,570.85856
R32LAM-M,urb,q1,LAC,Zone_3A Warm Humid,sfh,perm,2015,1820,p1,4148.83353
R32LAM-M,urb,q2,LAC,Zone_3A Warm Humid,inf,sub,2015,1820,ns,0
R32LAM-M,urb,q2,LAC,Zone_3A Warm Humid,mfh,perm,2015,1820,p1,1121.65347
R32LAM-M,urb,q2,LAC,Zone_3A Warm Humid,sfh,perm,2015,1820,p1,8151.85035
R32LAM-M,urb,q3,LAC,Zone_3A Warm Humid,inf,sub,2015,1820,ns,0
R32LAM-M,urb,q3,LAC,Zone_3A Warm Humid,mfh,perm,2015,1820,p1,1121.65347
R32LAM-M,urb,q3,LAC,Zone_3A Warm Humid,sfh,perm,2015,1820,p1,8151.85035
R32LAM-M,urb,q1,LAC,Zone_3B Warm Dry,inf,sub,2015,1820,ns,2213.96154
R32LAM-M,urb,q1,LAC,Zone_3B Warm Dry,mfh,perm,2015,1820,p1,34.20773
R32LAM-M,urb,q1,LAC,Zone_3B Warm Dry,sfh,perm,2015,1820,p1,248.61178
R32LAM-M,urb,q2,LAC,Zone_3B Warm Dry,inf,sub,2015,1820,ns,50.18021
R32LAM-M,urb,q2,LAC,Zone_3B Warm Dry,mfh,perm,2015,1820,p1,295.92248
R32LAM-M,urb,q2,LAC,Zone_3B Warm Dry,sfh,perm,2015,1820,p1,2150.67832
R32LAM-M,urb,q3,LAC,Zone_3B Warm Dry,inf,sub,2015,1820,ns,0
R32LAM-M,urb,q3,LAC,Zone_3B Warm Dry,mfh,perm,2015,1820,p1,301.99192
R32LAM-M,urb,q3,LAC,Zone_3B Warm Dry,sfh,perm,2015,1820,p1,2194.78911
R32LAM-M,urb,q1,LAC,Zone_3C Warm Marine,inf,sub,2015,1820,ns,4594.47561
R32LAM-M,urb,q1,LAC,Zone_3C Warm Marine,mfh,perm,2015,1820,p1,197.41079
R32LAM-M,urb,q1,LAC,Zone_3C Warm Marine,sfh,perm,2015,1820,p1,1434.72416
R32LAM-M,urb,q2,LAC,Zone_3C Warm Marine,inf,sub,2015,1820,ns,104.55493
R32LAM-M,urb,q2,LAC,Zone_3C Warm Marine,mfh,perm,2015,1820,p1,740.47794
R32LAM-M,urb,q2,LAC,Zone_3C Warm Marine,sfh,perm,2015,1820,p1,5381.57771
R32LAM-M,urb,q3,LAC,Zone_3C Warm Marine,inf,sub,2015,1820,ns,0
R32LAM-M,urb,q3,LAC,Zone_3C Warm Marine,mfh,perm,2015,1820,p1,753.12412
R32LAM-M,urb,q3,LAC,Zone_3C Warm Marine,sfh,perm,2015,1820,p1,5473.48645
R32LAM-M,urb,q1,LAC,Zone_4C Mixed Marine,inf,sub,2015,1820,ns,1309.35615
R32LAM-M,urb,q1,LAC,Zone_4C Mixed Marine,mfh,perm,2015,1820,p1,43.27634
R32LAM-M,urb,q1,LAC,Zone_4C Mixed Marine,sfh,perm,2015,1820,p1,314.51985
R32LAM-M,urb,q2,LAC,Zone_4C Mixed Marine,inf,sub,2015,1820,ns,55.77453
R32LAM-M,urb,q2,LAC,Zone_4C Mixed Marine,mfh,perm,2015,1820,p1,194.90018
R32LAM-M,urb,q2,LAC,Zone_4C Mixed Marine,sfh,perm,2015,1820,p1,1416.47765
R32LAM-M,urb,q3,LAC,Zone_4C Mixed Marine,inf,sub,2015,1820,ns,0
R32LAM-M,urb,q3,LAC,Zone_4C Mixed Marine,mfh,perm,2015,1820,p1,201.64624
R32LAM-M,urb,q3,LAC,Zone_4C Mixed Marine,sfh,perm,2015,1820,p1,1465.50611
R32MEA-H,rur,q1,MEA,Zone_0B Extremely hot Dry,mfh,perm,2015,1820,p1,1471.38746
R32MEA-H,rur,q1,MEA,Zone_0B Extremely hot Dry,sfh,perm,2015,1820,p1,18474.24243
R32MEA-H,rur,q2,MEA,Zone_0B Extremely hot Dry,mfh,perm,2015,1820,p1,1471.38746
R32MEA-H,rur,q2,MEA,Zone_0B Extremely hot Dry,sfh,perm,2015,1820,p1,18474.24243
R32MEA-H,rur,q3,MEA,Zone_0B Extremely hot Dry,mfh,perm,2015,1820,p1,1471.38746
R32MEA-H,rur,q3,MEA,Zone_0B Extremely hot Dry,sfh,perm,2015,1820,p1,18474.24243
R32MEA-H,rur,q1,MEA,Zone_1B Very hot Dry,mfh,perm,2015,1820,p1,911.58271
R32MEA-H,rur,q1,MEA,Zone_1B Very hot Dry,sfh,perm,2015,1820,p1,11445.52351
R32MEA-H,rur,q2,MEA,Zone_1B Very hot Dry,mfh,perm,2015,1820,p1,911.58271
R32MEA-H,rur,q2,MEA,Zone_1B Very hot Dry,sfh,perm,2015,1820,p1,11445.52351
R32MEA-H,rur,q3,MEA,Zone_1B Very hot Dry,mfh,perm,2015,1820,p1,911.58271
R32MEA-H,rur,q3,MEA,Zone_1B Very hot Dry,sfh,perm,2015,1820,p1,11445.52351
R32MEA-H,rur,q1,MEA,Zone_2B Hot Dry,mfh,perm,2015,1820,p1,478.45021
R32MEA-H,rur,q1,MEA,Zone_2B Hot Dry,sfh,perm,2015,1820,p1,6007.25861
R32MEA-H,rur,q2,MEA,Zone_2B Hot Dry,mfh,perm,2015,1820,p1,478.45021
R32MEA-H,rur,q2,MEA,Zone_2B Hot Dry,sfh,perm,2015,1820,p1,6007.25861
R32MEA-H,rur,q3,MEA,Zone_2B Hot Dry,mfh,perm,2015,1820,p1,478.45021
R32MEA-H,rur,q3,MEA,Zone_2B Hot Dry,sfh,perm,2015,1820,p1,6007.25861
R32MEA-H,rur,q1,MEA,Zone_3A Warm Humid,mfh,perm,2015,1820,p1,250.46568
R32MEA-H,rur,q1,MEA,Zone_3A Warm Humid,sfh,perm,2015,1820,p1,3144.76219
R32MEA-H,rur,q2,MEA,Zone_3A Warm Humid,mfh,perm,2015,1820,p1,250.46568
R32MEA-H,rur,q2,MEA,Zone_3A Warm Humid,sfh,perm,2015,1820,p1,3144.76219
R32MEA-H,rur,q3,MEA,Zone_3A Warm Humid,mfh,perm,2015,1820,p1,250.46568
R32MEA-H,rur,q3,MEA,Zone_3A Warm Humid,sfh,perm,2015,1820,p1,3144.76219
R32MEA-H,urb,q1,MEA,Zone_0B Extremely hot Dry,inf,sub,2015,1820,ns,1718.91901
R32MEA-H,urb,q1,MEA,Zone_0B Extremely hot Dry,mfh,perm,2015,1820,p1,770.9845
R32MEA-H,urb,q1,MEA,Zone_0B Extremely hot Dry,sfh,perm,2015,1820,p1,4416.03576
R32MEA-H,urb,q2,MEA,Zone_0B Extremely hot Dry,inf,sub,2015,1820,ns,0
R32MEA-H,urb,q2,MEA,Zone_0B Extremely hot Dry,mfh,perm,2015,1820,p1,1026.47987
R32MEA-H,urb,q2,MEA,Zone_0B Extremely hot Dry,sfh,perm,2015,1820,p1,5879.45939
R32MEA-H,urb,q3,MEA,Zone_0B Extremely hot Dry,inf,sub,2015,1820,ns,0
R32MEA-H,urb,q3,MEA,Zone_0B Extremely hot Dry,mfh,perm,2015,1820,p1,1026.47987
R32MEA-H,urb,q3,MEA,Zone_0B Extremely hot Dry,sfh,perm,2015,1820,p1,5879.45939
R32MEA-H,urb,q1,MEA,Zone_1B Very hot Dry,inf,sub,2015,1820,ns,2986.2431
R32MEA-H,urb,q1,MEA,Zone_1B Very hot Dry,mfh,perm,2015,1820,p1,598.67258
R32MEA-H,urb,q1,MEA,Zone_1B Very hot Dry,sfh,perm,2015,1820,p1,3429.06975
R32MEA-H,urb,q2,MEA,Zone_1B Very hot Dry,inf,sub,2015,1820,ns,14.5287
R32MEA-H,urb,q2,MEA,Zone_1B Very hot Dry,mfh,perm,2015,1820,p1,1040.38008
R32MEA-H,urb,q2,MEA,Zone_1B Very hot Dry,sfh,perm,2015,1820,p1,5959.07667
R32MEA-H,urb,q3,MEA,Zone_1B Very hot Dry,inf,sub,2015,1820,ns,0
R32MEA-H,urb,q3,MEA,Zone_1B Very hot Dry,mfh,perm,2015,1820,p1,1042.53958
R32MEA-H,urb,q3,MEA,Zone_1B Very hot Dry,sfh,perm,2015,1820,p1,5971.44586
R32MEA-H,urb,q1,MEA,Zone_2B Hot Dry,inf,sub,2015,1820,ns,598.2006
R32MEA-H,urb,q1,MEA,Zone_2B Hot Dry,mfh,perm,2015,1820,p1,114.3952
R32MEA-H,urb,q1,MEA,Zone_2B Hot Dry,sfh,perm,2015,1820,p1,655.23151
R32MEA-H,urb,q2,MEA,Zone_2B Hot Dry,inf,sub,2015,1820,ns,0
R32MEA-H,urb,q2,MEA,Zone_2B Hot Dry,mfh,perm,2015,1820,p1,203.31011
R32MEA-H,urb,q2,MEA,Zone_2B Hot Dry,sfh,perm,2015,1820,p1,1164.51721
R32MEA-H,urb,q3,MEA,Zone_2B Hot Dry,inf,sub,2015,1820,ns,0
R32MEA-H,urb,q3,MEA,Zone_2B Hot Dry,mfh,perm,2015,1820,p1,203.31011
R32MEA-H,urb,q3,MEA,Zone_2B Hot Dry,sfh,perm,2015,1820,p1,1164.51721
R32MEA-H,urb,q1,MEA,Zone_3A Warm Humid,inf,sub,2015,1820,ns,841.85354
R32MEA-H,urb,q1,MEA,Zone_3A Warm Humid,mfh,perm,2015,1820,p1,275.26698
R32MEA-H,urb,q1,MEA,Zone_3A Warm Humid,sfh,perm,2015,1820,p1,1576.67107
R32MEA-H,urb,q2,MEA,Zone_3A Warm Humid,inf,sub,2015,1820,ns,0
R32MEA-H,urb,q2,MEA,Zone_3A Warm Humid,mfh,perm,2015,1820,p1,400.39781
R32MEA-H,urb,q2,MEA,Zone_3A Warm Humid,sfh,perm,2015,1820,p1,2293.39375
R32MEA-H,urb,q3,MEA,Zone_3A Warm Humid,inf,sub,2015,1820,ns,0
R32MEA-H,urb,q3,MEA,Zone_3A Warm Humid,mfh,perm,2015,1820,p1,400.39781
R32MEA-H,urb,q3,MEA,Zone_3A Warm Humid,sfh,perm,2015,1820,p1,2293.39375
R32MEA-M,rur,q1,MEA,Zone_0A Extremely hot Humid,mfh,perm,2015,1820,p1,1054.53023
R32MEA-M,rur,q1,MEA,Zone_0A Extremely hot Humid,sfh,perm,2015,1820,p1,13240.324
R32MEA-M,rur,q2,MEA,Zone_0A Extremely hot Humid,mfh,perm,2015,1820,p1,1054.53023
R32MEA-M,rur,q2,MEA,Zone_0A Extremely hot Humid,sfh,perm,2015,1820,p1,13240.324
R32MEA-M,rur,q3,MEA,Zone_0A Extremely hot Humid,mfh,perm,2015,1820,p1,1054.53023
R32MEA-M,rur,q3,MEA,Zone_0A Extremely hot Humid,sfh,perm,2015,1820,p1,13240.324
R32MEA-M,rur,q1,MEA,Zone_0B Extremely hot Dry,mfh,perm,2015,1820,p1,5979.55337
R32MEA-M,rur,q1,MEA,Zone_0B Extremely hot Dry,sfh,perm,2015,1820,p1,75077.24471
R32MEA-M,rur,q2,MEA,Zone_0B Extremely hot Dry,mfh,perm,2015,1820,p1,5979.55337
R32MEA-M,rur,q2,MEA,Zone_0B Extremely hot Dry,sfh,perm,2015,1820,p1,75077.24471
