region_bld,ssp,scenario,urt,arch,mat,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
R32MEX,SSP2,nsp,rur,mfh,perm,16.08641621,17.50793322,18.91495873,20.28898933,21.61271931,22.87238333,24.05645793,25.15724066,26.17024719,27.0934623,27.92793814,28.67628431,29.3431927,29.93388636,30.4544144,30.91113226,31.31037297,31.65829745
R32MEX,SSP2,nsp,rur,sfh,perm,23.32694108,25.38828546,27.42861568,29.42109992,31.34064316,33.16728421,34.88431292,36.48055995,37.94952253,39.28827842,40.49835334,41.58353147,42.55061652,43.40718246,44.16200111,44.8242885,45.40322817,45.90775409
R32MEX,SSP2,nsp,urb,inf,sub,11.93557069,13.31817699,14.58209995,15.6960033,16.6347272,17.39295295,17.97027429,18.38390076,16.7405853,17.3003024,17.803866,18.2533643,18.6518077,19.0027896,19.310285,19.5783855,19.8111562,20.0125244
R32MEX,SSP2,nsp,urb,mfh,perm,11.8189479,12.97552675,14.08130699,15.12286718,16.08667024,16.96473699,17.74958929,18.44048497,19.1474201,19.62832227,20.04250996,20.39788707,20.69641113,21.02117323,21.38671581,21.70744748,21.98781562,22.23214677
R32MEX,SSP2,nsp,urb,sfh,perm,20.93070533,22.97894273,24.93721859,26.78176428,28.48860638,30.0436142,31.43354437,32.65708253,33.90902569,34.76067692,35.4941805,36.12353376,36.65220343,37.2273392,37.87469497,38.44269308,38.9392096,39.3719066
R32NAF,SSP2,nsp,rur,mfh,perm,13.18615409,15.01144921,16.81166414,18.56466319,20.25031426,21.85113737,23.35367828,24.74825548,26.02912126,27.19493784,28.24691694,29.18912299,30.02745091,30.76899259,31.42143497,31.99309287,32.49214167,32.92645548
R32NAF,SSP2,nsp,rur,sfh,perm,16.37452055,18.64116572,20.87666639,23.05353455,25.14677022,27.13466682,29.00051693,30.73229807,32.32287277,33.77057977,35.07692377,36.246952,37.2879847,38.2088286,39.01902929,39.72891209,40.34862917,40.88795855
R32NAF,SSP2,nsp,urb,inf,sub,8.939197821,10.36107045,12.39388268,13.76105022,14.90823915,15.97211745,16.74679962,17.46228597,18.02066725,17.24857828,17.77828512,18.23241014,18.62130644,18.52296766,18.89859262,19.22580923,19.50968105,19.75509838
R32NAF,SSP2,nsp,urb,mfh,perm,12.45451941,14.36827168,16.10403399,17.81989748,19.41512903,20.85830721,22.15769955,23.29156433,24.2804691,25.2520085,25.94811232,26.54922391,27.07115901,27.54673156,27.93026423,28.35619259,28.74028609,29.0704124
R32NAF,SSP2,nsp,urb,sfh,perm,16.26380388,18.76288799,21.02954293,23.27021286,25.35335491,27.23793721,28.93475597,30.41541965,31.70678647,32.97547664,33.8844877,34.66945264,35.35102451,35.97205359,36.47289187,37.0290928,37.53066346,37.96176074
R32OAS-CPA,SSP2,nsp,rur,mfh,perm,28.19024667,31.75490975,35.25732799,38.60150434,41.71168851,44.53598204,47.04805162,49.24440689,51.13870937,52.75587611,54.1259563,55.28199078,56.25547216,57.07560015,57.76776503,58.35467709,58.85479599,59.28339747
R32OAS-CPA,SSP2,nsp,rur,sfh,perm,31.8944013,35.92745558,39.89008613,43.67368206,47.19253961,50.38794092,53.23009254,55.71504547,57.85825636,59.6879163,61.2380229,62.54595851,63.64735383,64.57524537,65.35835964,66.02239103,66.58822479,67.07314383
R32OAS-CPA,SSP2,nsp,urb,inf,sub,17.21753722,19.59073399,21.88090451,23.99215566,25.8429834,27.38318523,28.58966603,29.36229811,29.99222067,30.39702915,30.58109087,27.71964042,27.79267,28.0817055,28.3110842,28.4923866,28.6352322,28.7474968
R32OAS-CPA,SSP2,nsp,urb,mfh,perm,26.69569272,30.12323248,33.37552027,36.35816025,39.00848605,41.29900667,43.22520486,44.81971592,46.09281548,47.10845416,47.87915249,48.85766471,49.18900671,49.38178702,49.49298259,49.53642284,49.52816219,49.48464255
R32OAS-CPA,SSP2,nsp,urb,sfh,perm,36.33300662,40.9979099,45.42429415,49.48368604,53.0907962,56.20820926,58.82977717,60.99991681,62.73261336,64.11490403,65.16382933,66.49559065,66.9465492,67.20892442,67.3602623,67.41938476,67.40814195,67.34891145
R32OAS-L-PAS,SSP2,nsp,rur,mfh,perm,11.47186116,13.43767755,15.37279543,17.25215647,19.05333609,20.75770874,22.3510759,23.82388418,25.1711396,26.39162238,27.48761304,28.46397718,29.32775316,30.0869387,30.75056432,31.32777179,31.82760377,32.25900527
R32OAS-L-PAS,SSP2,nsp,rur,sfh,perm,12.9792459,15.20336751,17.39275687,19.51906303,21.55691486,23.48523943,25.28797256,26.95430556,28.47858825,29.85944058,31.0994427,32.20409958,33.18137438,34.04031572,34.79114071,35.44419235,36.00970148,36.49778846
R32OAS-L-PAS,SSP2,nsp,urb,inf,sub,8.840400288,10.54102533,12.2206494,13.7935772,15.23475847,16.51502549,17.61623414,18.5363147,19.22803671,19.82263339,20.27355865,20.60219042,20.81541613,19.101174,19.46694425,19.77785446,20.04004071,20.25818269
R32OAS-L-PAS,SSP2,nsp,urb,mfh,perm,12.6146985,14.74401363,16.74152979,18.60672549,20.31100359,21.84860558,23.21867908,24.42703042,25.49540096,26.40911835,27.18964876,27.84417683,28.38240926,28.98855784,29.26281583,29.47230027,29.6274161,29.74556548
R32OAS-L-PAS,SSP2,nsp,urb,sfh,perm,17.16868444,20.06669579,22.78532792,25.32387106,27.64340433,29.73609036,31.60076906,33.24534287,34.69940194,35.94297709,37.00528391,37.89610075,38.62863849,39.45361055,39.8268774,40.11198705,40.32310067,40.48390273
R32OAS-L-SAS,SSP2,nsp,rur,mfh,perm,9.172916475,10.74500151,12.29188051,13.79328476,15.23123887,16.59092234,17.8612653,19.03446924,20.10670195,21.0770731,21.94747104,22.72189525,23.40617243,24.00663786,24.53068514,24.9855625,25.37872858,25.71728055
R32OAS-L-SAS,SSP2,nsp,rur,sfh,perm,13.01565715,15.2463239,17.44122525,19.57160144,21.61194683,23.54123223,25.34375037,27.00843578,28.52985086,29.90673226,31.14175944,32.24060735,33.2115436,34.06355748,34.80713993,35.45257564,36.01044781,36.4908268
R32OAS-L-SAS,SSP2,nsp,urb,inf,sub,8.627435898,10.2101872,11.76840694,13.26637099,14.67271584,15.95887601,17.10423659,18.09708274,18.93030085,19.60757307,20.13724675,20.52699778,20.78720782,20.93745923,19.28685525,19.58349566,19.34058182,19.61018018
R32OAS-L-SAS,SSP2,nsp,urb,mfh,perm,16.74994351,18.97617014,21.04075209,22.92549586,24.62857561,26.15041279,27.49909423,28.68443813,29.71429163,30.60017732,31.35056858,31.97172011,32.47275347,32.86930997,33.36317907,33.50652805,33.65437406,33.67495024
R32OAS-L-SAS,SSP2,nsp,urb,sfh,perm,20.11945149,22.79351774,25.27342202,27.5373109,29.58299125,31.41096932,33.0309587,34.45475271,35.69177703,36.75587221,37.65721618,38.40332187,39.00514577,39.48147568,40.07469413,40.24687995,40.42446745,40.44918286
R32OAS-M-PAS,SSP2,nsp,rur,mfh,perm,11.47651266,13.44341402,15.37919514,17.25863345,19.05929618,20.76276522,22.35478687,23.82599394,25.17139424,26.38974587,27.48365706,28.45798432,29.31963675,30.07689771,30.7386879,31.31417802,31.81240457,32.24207676
R32OAS-M-PAS,SSP2,nsp,rur,sfh,perm,12.98450861,15.20985775,17.39999749,19.52639109,21.5636581,23.49096032,25.29217115,26.95669254,28.47887636,29.8573175,31.09496692,32.19731926,33.17219149,34.02895536,34.77770375,35.42881238,35.99250513,36.47863558
R32OAS-M-PAS,SSP2,nsp,urb,inf,sub,8.077907711,9.383935844,10.63127593,11.79729994,12.1882912,12.529836,13.5028948,14.4039531,15.2296242,15.9789806,16.6531671,17.2549715,17.7884112,18.2583198,18.6700026,19.0289398,19.3405798,19.6101802
R32OAS-M-PAS,SSP2,nsp,urb,mfh,perm,11.68709521,13.54245384,15.3253746,17.01485179,18.6961126,20.18112576,21.46501237,22.61942821,23.64874257,24.5587238,25.35595541,26.12567706,26.90964588,27.59708703,28.19647724,28.71645787,29.16508225,29.54976027
R32OAS-M-PAS,SSP2,nsp,urb,sfh,perm,15.43354114,17.90765278,20.28708694,22.54255949,24.79020993,26.77419132,28.48812588,30.0296999,31.40450428,32.61983869,33.68650344,34.72085055,35.77920284,36.71021435,37.52463969,38.23359052,38.84814087,39.37910045
R32OAS-M-SAS,SSP2,nsp,rur,mfh,perm,9.215837605,10.79855805,12.35609292,13.86804605,15.31586983,16.68431763,17.96196491,19.14099972,20.21736214,21.19016114,22.06169804,22.83607324,23.51913326,24.11746646,24.63876785,25.09040086,25.47987163,25.81432921
R32OAS-M-SAS,SSP2,nsp,rur,sfh,perm,13.0765589,15.32231648,17.53233767,19.67768192,21.73203159,23.6737529,25.48663531,27.15959427,28.68686908,30.06719542,31.3038387,32.40261706,33.37182626,34.22081467,34.96050091,35.60133313,36.15396196,36.62853132
R32OAS-M-SAS,SSP2,nsp,urb,inf,sub,7.06452251,8.276024281,9.461348823,10.60354155,11.57504534,12.61464472,13.58651653,14.48465724,15.30556529,16.04809797,16.6531671,17.2549715,17.7884112,18.2583198,18.6700026,19.0289398,19.3405798,19.6101802
R32OAS-M-SAS,SSP2,nsp,urb,mfh,perm,15.28204111,17.12935051,18.91471879,20.61735809,22.24112134,23.72490844,25.08337814,26.30762049,27.39060257,28.33020985,29.16181546,29.8752886,30.48858243,31.00100019,31.42140682,31.99108971,32.48419171,32.91206022
R32OAS-M-SAS,SSP2,nsp,urb,sfh,perm,18.35625802,20.57518202,22.71970451,24.76485581,26.71526395,28.49753757,30.12928428,31.59980175,32.90064228,34.02926597,35.02816181,35.88516101,36.6218283,37.23732675,37.74230461,38.42658796,39.01888498,39.53282581
R32PAK,SSP2,nsp,rur,mfh,perm,9.147496613,10.71559186,12.25900484,13.75762406,15.19350692,16.55176874,17.8210851,18.99395476,20.06650418,21.03751349,21.90910326,22.68521715,23.37115426,23.97369917,24.50000252,24.95722119,25.35292408,25.69381222
R32PAK,SSP2,nsp,rur,sfh,perm,12.97958833,15.20459389,17.39457722,19.52100168,21.55840811,23.4856763,25.28673779,26.95094888,28.47281333,29.85060025,31.08731854,32.18856396,33.16185554,34.01682004,34.76360367,35.41236151,35.97383322,36.45752706
R32PAK,SSP2,nsp,urb,inf,sub,8.73957489,10.43948158,12.11302269,13.71367807,15.19894453,16.53399696,17.69636649,18.67630182,19.47858869,20.11602123,20.59466818,20.92662525,21.13358228,21.23473029,19.38193504,19.66315965,19.34058038,19.61018019
R32PAK,SSP2,nsp,urb,mfh,perm,15.39050696,17.93593136,20.27302856,22.37990368,24.25178446,25.89686747,27.33237428,28.57707057,29.65187436,30.5725383,31.34512486,31.97906068,32.49065695,32.8950662,33.4211879,33.55539751,33.70440639,33.70529394
R32PAK,SSP2,nsp,urb,sfh,perm,18.48654343,21.54401898,24.35125912,26.88196448,29.13040278,31.10641946,32.83070048,34.32578652,35.61680357,36.72267318,37.65067737,38.4121391,39.02665081,39.51241317,40.14437233,40.30558025,40.48456455,40.48563065
R32RUS,SSP2,nsp,rur,mfh,perm,21.5498506,24.25177103,26.93939638,29.57567397,32.1269256,34.56434133,36.86497605,39.01222156,40.99567123,42.81073161,44.45776518,45.94120085,47.26855891,48.44955442,49.49520004,50.4172439,51.22753118,51.93766003
R32RUS,SSP2,nsp,rur,sfh,perm,24.05445536,27.07040315,30.07039442,33.01307012,35.86083782,38.58153918,41.14956232,43.54636879,45.76034245,47.78635598,49.62481398,51.28066014,52.76228874,54.080544,55.24771849,56.27692575,57.18138767,57.97405037
R32RUS,SSP2,nsp,urb,mfh,perm,15.71571406,17.68615041,19.64616174,21.56872656,23.4292843,25.20682463,26.88461433,28.45054149,29.89701685,31.22069053,32.42182686,33.50365575,34.47166152,35.3329291,36.09548973,36.76791098,37.35883124,37.8767087
R32RUS,SSP2,nsp,urb,sfh,perm,20.08000292,22.59763383,25.10194468,27.55841005,29.93564881,32.20681607,34.35053171,36.35132034,38.19948514,39.89074594,41.42544052,42.8076957,44.04451883,45.14496234,46.11928776,46.97844189,47.73346202,48.39515521
R32SAF,SSP2,nsp,rur,mfh,perm,36.5388882,36.74051152,36.9428635,37.14237654,37.33587632,37.52077394,37.6948136,37.85626818,38.00445751,38.13872285,38.25906,38.36604937,38.46019872,38.54232119,38.61375086,38.67524135,38.72786354,38.77263001
R32SAF,SSP2,nsp,rur,sfh,perm,35.79343149,35.99094134,36.18916499,36.38460762,36.57415966,36.75528506,36.925774,37.08393463,37.22910064,37.36062673,37.47850879,37.5833154,37.67554394,37.75599097,37.82596335,37.88619933,37.93774793,37.98160109
R32SAF,SSP2,nsp,urb,inf,sub,24.06565948,24.1335246,24.13482367,24.07118402,23.94933414,23.77699139,23.55823234,23.30245983,20.5330268,20.6167403,20.6920586,20.7592891,20.818877,20.8713735,20.9173669,20.9574614,20.9922771,21.022397
R32SAF,SSP2,nsp,urb,mfh,perm,38.40097537,38.34809297,38.29159596,38.22601727,38.14934501,38.06041836,37.95594677,37.83683467,37.95739845,37.73236177,37.51477725,37.30767284,37.10457914,36.90546702,36.71763673,36.69572561,36.74565443,36.78812962
R32SAF,SSP2,nsp,urb,sfh,perm,42.10152192,42.04354346,41.98160205,41.90970382,41.82564296,41.72814681,41.61360771,41.48301726,41.61519928,41.36847673,41.12992447,40.90286225,40.68019724,40.46189748,40.25596675,40.23194414,40.2866844,40.33325275
R32SSA-L,SSP2,nsp,rur,mfh,perm,10.07370028,12.55481737,14.99622586,17.36579001,19.63509343,21.7806205,23.78442966,25.63459481,27.32496823,28.85412923,30.22516643,31.44454712,32.5213073,33.46587556,34.2898695,35.00490227,35.62264614,36.15406828
R32SSA-L,SSP2,nsp,rur,sfh,perm,9.868179315,12.29867731,14.69027683,17.01149777,19.23450346,21.33625805,23.29918603,25.1116046,26.76749147,28.26545493,29.6085206,30.80302381,31.85781621,32.78311364,33.59029667,34.29074153,34.89588236,35.41646256
R32SSA-L,SSP2,nsp,urb,inf,sub,7.258889149,9.18369021,11.04984596,12.82029784,14.44921621,15.90164326,17.15630057,18.20289466,19.04572912,19.69832129,20.16134925,20.45440625,20.64871579,20.02203807,19.8460555,19.63816875,19.42245926,19.55769604
R32SSA-L,SSP2,nsp,urb,mfh,perm,14.33046736,17.02516914,19.69256453,22.26262436,24.94238699,27.17642958,27.90194099,29.05218175,30.23779237,31.29497243,32.1957162,32.93958187,33.53528223,34.07820841,34.42987478,34.68249567,34.85422736,34.96443803
R32SSA-L,SSP2,nsp,urb,sfh,perm,15.71143648,18.66581578,21.59025726,24.40798335,27.34598386,29.79531209,30.59073809,31.8518229,33.15168602,34.31074224,35.29828704,36.11383603,36.76694163,37.3621874,37.74774244,38.02470738,38.21298816,38.33381939
R32SSA-M,SSP2,nsp,rur,mfh,perm,9.909812988,12.36226238,14.77617184,17.12065148,19.36817043,21.49564791,23.48582619,25.32661874,27.0115574,28.53939087,29.91249556,31.13680151,32.22121044,33.17539092,34.01039736,34.73765726,35.36823509,35.91335264
R32SSA-M,SSP2,nsp,rur,sfh,perm,9.70763561,12.11005078,14.47471229,16.77136048,18.97302615,21.0570994,23.00667459,24.80991178,26.46047476,27.95713778,29.30222875,30.50155673,31.56384184,32.49855539,33.31652625,34.02894878,34.64666173,35.18065794
R32SSA-M,SSP2,nsp,urb,inf,sub,7.811636938,9.643555268,11.41016809,13.06427597,14.62564138,16.09748871,17.34195978,18.50260167,19.37217476,20.1028743,20.62023108,20.87235897,21.06785081,21.14134409,21.11831697,21.00994511,19.13398043,19.43353315
R32SSA-M,SSP2,nsp,urb,mfh,perm,11.54659666,14.05224566,16.50700062,18.8815685,21.14095912,23.25797534,25.22657959,27.00756641,28.59646438,29.95855283,31.1111468,32.07765297,32.85687732,33.48296298,33.98185101,34.35972578,34.77468568,34.87634275
R32SSA-M,SSP2,nsp,urb,sfh,perm,12.65929544,15.40640369,18.09771345,20.70110883,23.17822778,25.49925228,27.65756295,29.61017626,31.3521899,32.84553729,34.10920208,35.16884653,36.02316158,36.70958059,37.25654443,37.67083346,38.12578137,38.23723472
R32TUR,SSP2,nsp,rur,mfh,perm,26.62978452,27.30229593,27.96973045,28.6243399,29.25902397,29.86771207,30.4454949,30.98880976,31.49534425,31.96401097,32.39477206,32.78842613,33.1464578,33.47080462,33.7637193,34.02760497,34.2649332,34.47812905
R32TUR,SSP2,nsp,rur,sfh,perm,44.51849062,45.64276532,46.75855269,47.85289969,48.91393632,49.93151404,50.8974257,51.80571535,52.65251721,53.43601341,54.15614067,54.81423405,55.41277548,55.95500409,56.44468583,56.88583817,57.28259297,57.63900431
R32TUR,SSP2,nsp,urb,mfh,perm,24.23736735,24.8494604,25.45693267,26.05273207,26.63039619,27.18439981,27.71027469,28.20477819,28.66580568,29.09236742,29.48442899,29.84271722,30.16858335,30.46379089,30.73039014,30.97056835,31.18657504,31.38061739
R32TUR,SSP2,nsp,urb,sfh,perm,42.34008207,43.40934301,44.47053193,45.5113296,46.52044688,47.48823181,48.40687884,49.27072344,50.07608903,50.82124667,51.50613618,52.1320273,52.7012805,53.21697641,53.68269672,54.1022623,54.47960283,54.81857401
R32USA,SSP2,nsp,rur,mfh,perm,29.72483696,29.57515545,29.42270618,29.27065098,29.12189742,28.97894826,28.8438225,28.71802389,28.60253899,28.49787403,28.40412604,28.32105601,28.24816853,28.18479746,28.13015589,28.08341456,28.04371625,28.01024132
R32USA,SSP2,nsp,rur,sfh,perm,78.323591,77.92918706,77.52749016,77.12683165,76.73487278,76.35820828,76.00215805,75.67068444,75.366387,75.09059959,74.84357791,74.62469216,74.43263698,74.26565709,74.12167906,73.99851777,73.89391454,73.80570962
R32USA,SSP2,nsp,urb,mfh,perm,30.71017524,30.55466653,30.39640426,30.23866571,30.08444123,29.93630058,29.79631197,29.66601755,29.54642447,29.43804865,29.34099067,29.25499794,29.17955317,29.11396339,29.05741129,29.00903624,28.96794981,28.9333022
R32USA,SSP2,nsp,urb,sfh,perm,78.6691033,78.27074247,77.86532795,77.46125504,77.06618397,76.68669762,76.32809407,75.99432373,75.68796663,75.41034437,75.16171457,74.94143022,74.74816618,74.58014731,74.43527991,74.31135936,74.20610979,74.11735432
