region_bld,urt,arch,mat,bld_age,year,value
C-WEU-AUT,rur,sfh,perm,p5,2040,75.27307951
C-WEU-AUT,rur,sfh,perm,p5,2045,73.75857429
C-WEU-AUT,rur,sfh,perm,p5,2050,73.14605625
C-WEU-AUT,rur,sfh,perm,p5,2055,73.13566004
C-WEU-AUT,rur,sfh,perm,p5,2060,73.12501869
C-WEU-AUT,rur,sfh,perm,p5,2070,73.10324592
C-WEU-AUT,rur,sfh,perm,p5,2080,73.09385868
C-WEU-AUT,rur,sfh,perm,p5,2090,73.09933598
C-WEU-AUT,rur,sfh,perm,p5,2100,73.11973986
C-WEU-AUT,urb,mfh,perm,p1,2015,31.05819804
C-WEU-AUT,urb,mfh,perm,p1,2020,31.05819804
C-WEU-AUT,urb,mfh,perm,p1,2025,30.82813732
C-WEU-AUT,urb,mfh,perm,p1,2030,30.2529855
C-WEU-AUT,urb,mfh,perm,p1,2035,29.50528814
C-WEU-AUT,urb,mfh,perm,p1,2040,28.75759078
C-WEU-AUT,urb,mfh,perm,p1,2045,28.18243897
C-WEU-AUT,urb,mfh,perm,p1,2050,27.95237824
C-WEU-AUT,urb,mfh,perm,p1,2055,27.95237824
C-WEU-AUT,urb,mfh,perm,p1,2060,27.95237824
C-WEU-AUT,urb,mfh,perm,p1,2070,27.95237824
C-WEU-AUT,urb,mfh,perm,p1,2080,27.95237824
C-WEU-AUT,urb,mfh,perm,p1,2090,27.95237824
C-WEU-AUT,urb,mfh,perm,p1,2100,27.95237824
C-WEU-AUT,urb,mfh,perm,p2,2015,31.05819804
C-WEU-AUT,urb,mfh,perm,p2,2020,31.05819804
C-WEU-AUT,urb,mfh,perm,p2,2025,30.82813732
C-WEU-AUT,urb,mfh,perm,p2,2030,30.2529855
C-WEU-AUT,urb,mfh,perm,p2,2035,29.50528814
C-WEU-AUT,urb,mfh,perm,p2,2040,28.75759078
C-WEU-AUT,urb,mfh,perm,p2,2045,28.18243897
C-WEU-AUT,urb,mfh,perm,p2,2050,27.95237824
C-WEU-AUT,urb,mfh,perm,p2,2055,27.95237824
C-WEU-AUT,urb,mfh,perm,p2,2060,27.95237824
C-WEU-AUT,urb,mfh,perm,p2,2070,27.95237824
C-WEU-AUT,urb,mfh,perm,p2,2080,27.95237824
C-WEU-AUT,urb,mfh,perm,p2,2090,27.95237824
C-WEU-AUT,urb,mfh,perm,p2,2100,27.95237824
C-WEU-AUT,urb,mfh,perm,p3,2015,31.05819804
C-WEU-AUT,urb,mfh,perm,p3,2020,31.05819804
C-WEU-AUT,urb,mfh,perm,p3,2025,30.82813732
C-WEU-AUT,urb,mfh,perm,p3,2030,30.2529855
C-WEU-AUT,urb,mfh,perm,p3,2035,29.50528814
C-WEU-AUT,urb,mfh,perm,p3,2040,28.75759078
C-WEU-AUT,urb,mfh,perm,p3,2045,28.18243897
C-WEU-AUT,urb,mfh,perm,p3,2050,27.95237824
C-WEU-AUT,urb,mfh,perm,p3,2055,27.95237824
C-WEU-AUT,urb,mfh,perm,p3,2060,27.95237824
C-WEU-AUT,urb,mfh,perm,p3,2070,27.95237824
C-WEU-AUT,urb,mfh,perm,p3,2080,27.95237824
C-WEU-AUT,urb,mfh,perm,p3,2090,27.95237824
C-WEU-AUT,urb,mfh,perm,p3,2100,27.95237824
C-WEU-AUT,urb,mfh,perm,p5,2015,31.05819804
C-WEU-AUT,urb,mfh,perm,p5,2020,32.07283683
C-WEU-AUT,urb,mfh,perm,p5,2025,31.84149072
C-WEU-AUT,urb,mfh,perm,p5,2030,31.25167808
C-WEU-AUT,urb,mfh,perm,p5,2035,30.48024716
C-WEU-AUT,urb,mfh,perm,p5,2040,29.7057988
C-WEU-AUT,urb,mfh,perm,p5,2045,29.10811384
C-WEU-AUT,urb,mfh,perm,p5,2050,28.86638947
C-WEU-AUT,urb,mfh,perm,p5,2055,28.86228671
C-WEU-AUT,urb,mfh,perm,p5,2060,28.8580872
C-WEU-AUT,urb,mfh,perm,p5,2070,28.84949479
C-WEU-AUT,urb,mfh,perm,p5,2080,28.84579021
C-WEU-AUT,urb,mfh,perm,p5,2090,28.84795177
C-WEU-AUT,urb,mfh,perm,p5,2100,28.85600396
C-WEU-AUT,urb,sfh,perm,p1,2015,54.25534198
C-WEU-AUT,urb,sfh,perm,p1,2020,54.25534198
C-WEU-AUT,urb,sfh,perm,p1,2025,53.85345056
C-WEU-AUT,urb,sfh,perm,p1,2030,52.84872201
C-WEU-AUT,urb,sfh,perm,p1,2035,51.54257489
C-WEU-AUT,urb,sfh,perm,p1,2040,50.23642776
C-WEU-AUT,urb,sfh,perm,p1,2045,49.23169921
C-WEU-AUT,urb,sfh,perm,p1,2050,48.82980779
C-WEU-AUT,urb,sfh,perm,p1,2055,48.82980779
C-WEU-AUT,urb,sfh,perm,p1,2060,48.82980779
C-WEU-AUT,urb,sfh,perm,p1,2070,48.82980779
C-WEU-AUT,urb,sfh,perm,p1,2080,48.82980779
C-WEU-AUT,urb,sfh,perm,p1,2090,48.82980779
C-WEU-AUT,urb,sfh,perm,p1,2100,48.82980779
C-WEU-AUT,urb,sfh,perm,p2,2015,54.25534198
C-WEU-AUT,urb,sfh,perm,p2,2020,54.25534198
C-WEU-AUT,urb,sfh,perm,p2,2025,53.85345056
C-WEU-AUT,urb,sfh,perm,p2,2030,52.84872201
C-WEU-AUT,urb,sfh,perm,p2,2035,51.54257489
C-WEU-AUT,urb,sfh,perm,p2,2040,50.23642776
C-WEU-AUT,urb,sfh,perm,p2,2045,49.23169921
C-WEU-AUT,urb,sfh,perm,p2,2050,48.82980779
C-WEU-AUT,urb,sfh,perm,p2,2055,48.82980779
C-WEU-AUT,urb,sfh,perm,p2,2060,48.82980779
C-WEU-AUT,urb,sfh,perm,p2,2070,48.82980779
C-WEU-AUT,urb,sfh,perm,p2,2080,48.82980779
C-WEU-AUT,urb,sfh,perm,p2,2090,48.82980779
C-WEU-AUT,urb,sfh,perm,p2,2100,48.82980779
C-WEU-AUT,urb,sfh,perm,p3,2015,54.25534198
C-WEU-AUT,urb,sfh,perm,p3,2020,54.25534198
C-WEU-AUT,urb,sfh,perm,p3,2025,53.85345056
C-WEU-AUT,urb,sfh,perm,p3,2030,52.84872201
C-WEU-AUT,urb,sfh,perm,p3,2035,51.54257489
C-WEU-AUT,urb,sfh,perm,p3,2040,50.23642776
C-WEU-AUT,urb,sfh,perm,p3,2045,49.23169921
C-WEU-AUT,urb,sfh,perm,p3,2050,48.82980779
C-WEU-AUT,urb,sfh,perm,p3,2055,48.82980779
C-WEU-AUT,urb,sfh,perm,p3,2060,48.82980779
C-WEU-AUT,urb,sfh,perm,p3,2070,48.82980779
C-WEU-AUT,urb,sfh,perm,p3,2080,48.82980779
C-WEU-AUT,urb,sfh,perm,p3,2090,48.82980779
C-WEU-AUT,urb,sfh,perm,p3,2100,48.82980779
C-WEU-AUT,urb,sfh,perm,p5,2015,54.25534198
C-WEU-AUT,urb,sfh,perm,p5,2020,56.02780716
C-WEU-AUT,urb,sfh,perm,p5,2025,55.62367031
C-WEU-AUT,urb,sfh,perm,p5,2030,54.59333085
C-WEU-AUT,urb,sfh,perm,p5,2035,53.24572376
C-WEU-AUT,urb,sfh,perm,p5,2040,51.89284551
C-WEU-AUT,urb,sfh,perm,p5,2045,50.84875397
C-WEU-AUT,urb,sfh,perm,p5,2050,50.42648741
C-WEU-AUT,urb,sfh,perm,p5,2055,50.41932033
C-WEU-AUT,urb,sfh,perm,p5,2060,50.41198424
C-WEU-AUT,urb,sfh,perm,p5,2070,50.39697421
C-WEU-AUT,urb,sfh,perm,p5,2080,50.3905027
C-WEU-AUT,urb,sfh,perm,p5,2090,50.39427872
C-WEU-AUT,urb,sfh,perm,p5,2100,50.40834504
C-WEU-BEL,rur,mfh,perm,p1,2015,39.54367812
C-WEU-BEL,rur,mfh,perm,p1,2020,39.54367812
C-WEU-BEL,rur,mfh,perm,p1,2025,39.25076199
C-WEU-BEL,rur,mfh,perm,p1,2030,38.51847165
C-WEU-BEL,rur,mfh,perm,p1,2035,37.56649422
C-WEU-BEL,rur,mfh,perm,p1,2040,36.61451678
C-WEU-BEL,rur,mfh,perm,p1,2045,35.88222645
C-WEU-BEL,rur,mfh,perm,p1,2050,35.58931031
C-WEU-BEL,rur,mfh,perm,p1,2055,35.58931031
C-WEU-BEL,rur,mfh,perm,p1,2060,35.58931031
C-WEU-BEL,rur,mfh,perm,p1,2070,35.58931031
C-WEU-BEL,rur,mfh,perm,p1,2080,35.58931031
C-WEU-BEL,rur,mfh,perm,p1,2090,35.58931031
C-WEU-BEL,rur,mfh,perm,p1,2100,35.58931031
C-WEU-BEL,rur,mfh,perm,p2,2015,39.54367812
C-WEU-BEL,rur,mfh,perm,p2,2020,39.54367812
C-WEU-BEL,rur,mfh,perm,p2,2025,39.25076199
C-WEU-BEL,rur,mfh,perm,p2,2030,38.51847165
C-WEU-BEL,rur,mfh,perm,p2,2035,37.56649422
C-WEU-BEL,rur,mfh,perm,p2,2040,36.61451678
C-WEU-BEL,rur,mfh,perm,p2,2045,35.88222645
C-WEU-BEL,rur,mfh,perm,p2,2050,35.58931031
C-WEU-BEL,rur,mfh,perm,p2,2055,35.58931031
C-WEU-BEL,rur,mfh,perm,p2,2060,35.58931031
C-WEU-BEL,rur,mfh,perm,p2,2070,35.58931031
C-WEU-BEL,rur,mfh,perm,p2,2080,35.58931031
C-WEU-BEL,rur,mfh,perm,p2,2090,35.58931031
C-WEU-BEL,rur,mfh,perm,p2,2100,35.58931031
C-WEU-BEL,rur,mfh,perm,p3,2015,39.54367812
C-WEU-BEL,rur,mfh,perm,p3,2020,39.54367812
C-WEU-BEL,rur,mfh,perm,p3,2025,39.25076199
C-WEU-BEL,rur,mfh,perm,p3,2030,38.51847165
C-WEU-BEL,rur,mfh,perm,p3,2035,37.56649422
C-WEU-BEL,rur,mfh,perm,p3,2040,36.61451678
C-WEU-BEL,rur,mfh,perm,p3,2045,35.88222645
C-WEU-BEL,rur,mfh,perm,p3,2050,35.58931031
C-WEU-BEL,rur,mfh,perm,p3,2055,35.58931031
C-WEU-BEL,rur,mfh,perm,p3,2060,35.58931031
C-WEU-BEL,rur,mfh,perm,p3,2070,35.58931031
C-WEU-BEL,rur,mfh,perm,p3,2080,35.58931031
C-WEU-BEL,rur,mfh,perm,p3,2090,35.58931031
C-WEU-BEL,rur,mfh,perm,p3,2100,35.58931031
C-WEU-BEL,rur,mfh,perm,p5,2015,39.54367812
C-WEU-BEL,rur,mfh,perm,p5,2020,59.00652809
C-WEU-BEL,rur,mfh,perm,p5,2025,58.68895561
C-WEU-BEL,rur,mfh,perm,p5,2030,57.67544051
C-WEU-BEL,rur,mfh,perm,p5,2035,56.26820493
C-WEU-BEL,rur,mfh,perm,p5,2040,54.8030885
C-WEU-BEL,rur,mfh,perm,p5,2045,53.63856636
C-WEU-BEL,rur,mfh,perm,p5,2050,53.12191767
C-WEU-BEL,rur,mfh,perm,p5,2055,53.04321825
C-WEU-BEL,rur,mfh,perm,p5,2060,52.96266312
C-WEU-BEL,rur,mfh,perm,p5,2070,52.79784301
C-WEU-BEL,rur,mfh,perm,p5,2080,52.72678154
C-WEU-BEL,rur,mfh,perm,p5,2090,52.76824471
C-WEU-BEL,rur,mfh,perm,p5,2100,52.92270232
C-WEU-BEL,rur,sfh,perm,p1,2015,66.1073642
C-WEU-BEL,rur,sfh,perm,p1,2020,66.1073642
C-WEU-BEL,rur,sfh,perm,p1,2025,65.61768002
C-WEU-BEL,rur,sfh,perm,p1,2030,64.39346957
C-WEU-BEL,rur,sfh,perm,p1,2035,62.80199599
C-WEU-BEL,rur,sfh,perm,p1,2040,61.21052241
C-WEU-BEL,rur,sfh,perm,p1,2045,59.98631196
C-WEU-BEL,rur,sfh,perm,p1,2050,59.49662778
C-WEU-BEL,rur,sfh,perm,p1,2055,59.49662778
C-WEU-BEL,rur,sfh,perm,p1,2060,59.49662778
C-WEU-BEL,rur,sfh,perm,p1,2070,59.49662778
C-WEU-BEL,rur,sfh,perm,p1,2080,59.49662778
C-WEU-BEL,rur,sfh,perm,p1,2090,59.49662778
C-WEU-BEL,rur,sfh,perm,p1,2100,59.49662778
C-WEU-BEL,rur,sfh,perm,p2,2015,66.1073642
C-WEU-BEL,rur,sfh,perm,p2,2020,66.1073642
C-WEU-BEL,rur,sfh,perm,p2,2025,65.61768002
C-WEU-BEL,rur,sfh,perm,p2,2030,64.39346957
C-WEU-BEL,rur,sfh,perm,p2,2035,62.80199599
C-WEU-BEL,rur,sfh,perm,p2,2040,61.21052241
C-WEU-BEL,rur,sfh,perm,p2,2045,59.98631196
C-WEU-BEL,rur,sfh,perm,p2,2050,59.49662778
C-WEU-BEL,rur,sfh,perm,p2,2055,59.49662778
C-WEU-BEL,rur,sfh,perm,p2,2060,59.49662778
C-WEU-BEL,rur,sfh,perm,p2,2070,59.49662778
C-WEU-BEL,rur,sfh,perm,p2,2080,59.49662778
C-WEU-BEL,rur,sfh,perm,p2,2090,59.49662778
C-WEU-BEL,rur,sfh,perm,p2,2100,59.49662778
C-WEU-BEL,rur,sfh,perm,p3,2015,66.1073642
C-WEU-BEL,rur,sfh,perm,p3,2020,66.1073642
C-WEU-BEL,rur,sfh,perm,p3,2025,65.61768002
C-WEU-BEL,rur,sfh,perm,p3,2030,64.39346957
C-WEU-BEL,rur,sfh,perm,p3,2035,62.80199599
C-WEU-BEL,rur,sfh,perm,p3,2040,61.21052241
C-WEU-BEL,rur,sfh,perm,p3,2045,59.98631196
C-WEU-BEL,rur,sfh,perm,p3,2050,59.49662778
C-WEU-BEL,rur,sfh,perm,p3,2055,59.49662778
C-WEU-BEL,rur,sfh,perm,p3,2060,59.49662778
C-WEU-BEL,rur,sfh,perm,p3,2070,59.49662778
C-WEU-BEL,rur,sfh,perm,p3,2080,59.49662778
C-WEU-BEL,rur,sfh,perm,p3,2090,59.49662778
C-WEU-BEL,rur,sfh,perm,p3,2100,59.49662778
C-WEU-BEL,rur,sfh,perm,p5,2015,66.1073642
C-WEU-BEL,rur,sfh,perm,p5,2020,98.64449206
C-WEU-BEL,rur,sfh,perm,p5,2025,98.11358849
C-WEU-BEL,rur,sfh,perm,p5,2030,96.41923899
C-WEU-BEL,rur,sfh,perm,p5,2035,94.06668507
C-WEU-BEL,rur,sfh,perm,p5,2040,91.61736852
C-WEU-BEL,rur,sfh,perm,p5,2045,89.67057213
C-WEU-BEL,rur,sfh,perm,p5,2050,88.80686181
C-WEU-BEL,rur,sfh,perm,p5,2055,88.67529561
C-WEU-BEL,rur,sfh,perm,p5,2060,88.54062713
C-WEU-BEL,rur,sfh,perm,p5,2070,88.26508818
C-WEU-BEL,rur,sfh,perm,p5,2080,88.14629078
C-WEU-BEL,rur,sfh,perm,p5,2090,88.21560706
C-WEU-BEL,rur,sfh,perm,p5,2100,88.47382244
C-WEU-BEL,urb,mfh,perm,p1,2015,26.08863717
C-WEU-BEL,urb,mfh,perm,p1,2020,26.08863717
C-WEU-BEL,urb,mfh,perm,p1,2025,25.89538801
C-WEU-BEL,urb,mfh,perm,p1,2030,25.4122651
C-WEU-BEL,urb,mfh,perm,p1,2035,24.78420531
C-WEU-BEL,urb,mfh,perm,p1,2040,24.15614553
C-WEU-BEL,urb,mfh,perm,p1,2045,23.67302262
C-WEU-BEL,urb,mfh,perm,p1,2050,23.47977346
C-WEU-BEL,urb,mfh,perm,p1,2055,23.47977346
C-WEU-BEL,urb,mfh,perm,p1,2060,23.47977346
C-WEU-BEL,urb,mfh,perm,p1,2070,23.47977346
C-WEU-BEL,urb,mfh,perm,p1,2080,23.47977346
C-WEU-BEL,urb,mfh,perm,p1,2090,23.47977346
C-WEU-BEL,urb,mfh,perm,p1,2100,23.47977346
C-WEU-BEL,urb,mfh,perm,p2,2015,26.08863717
C-WEU-BEL,urb,mfh,perm,p2,2020,26.08863717
C-WEU-BEL,urb,mfh,perm,p2,2025,25.89538801
C-WEU-BEL,urb,mfh,perm,p2,2030,25.4122651
C-WEU-BEL,urb,mfh,perm,p2,2035,24.78420531
C-WEU-BEL,urb,mfh,perm,p2,2040,24.15614553
C-WEU-BEL,urb,mfh,perm,p2,2045,23.67302262
C-WEU-BEL,urb,mfh,perm,p2,2050,23.47977346
C-WEU-BEL,urb,mfh,perm,p2,2055,23.47977346
C-WEU-BEL,urb,mfh,perm,p2,2060,23.47977346
C-WEU-BEL,urb,mfh,perm,p2,2070,23.47977346
C-WEU-BEL,urb,mfh,perm,p2,2080,23.47977346
C-WEU-BEL,urb,mfh,perm,p2,2090,23.47977346
C-WEU-BEL,urb,mfh,perm,p2,2100,23.47977346
C-WEU-BEL,urb,mfh,perm,p3,2015,26.08863717
C-WEU-BEL,urb,mfh,perm,p3,2020,26.08863717
C-WEU-BEL,urb,mfh,perm,p3,2025,25.89538801
C-WEU-BEL,urb,mfh,perm,p3,2030,25.4122651
C-WEU-BEL,urb,mfh,perm,p3,2035,24.78420531
C-WEU-BEL,urb,mfh,perm,p3,2040,24.15614553
C-WEU-BEL,urb,mfh,perm,p3,2045,23.67302262
C-WEU-BEL,urb,mfh,perm,p3,2050,23.47977346
C-WEU-BEL,urb,mfh,perm,p3,2055,23.47977346
C-WEU-BEL,urb,mfh,perm,p3,2060,23.47977346
C-WEU-BEL,urb,mfh,perm,p3,2070,23.47977346
C-WEU-BEL,urb,mfh,perm,p3,2080,23.47977346
C-WEU-BEL,urb,mfh,perm,p3,2090,23.47977346
C-WEU-BEL,urb,mfh,perm,p3,2100,23.47977346
C-WEU-BEL,urb,mfh,perm,p5,2015,26.08863717
C-WEU-BEL,urb,mfh,perm,p5,2020,38.92910258
C-WEU-BEL,urb,mfh,perm,p5,2025,38.71958658
C-WEU-BEL,urb,mfh,perm,p5,2030,38.0509278
C-WEU-BEL,urb,mfh,perm,p5,2035,37.12251497
C-WEU-BEL,urb,mfh,perm,p5,2040,36.15591568
C-WEU-BEL,urb,mfh,perm,p5,2045,35.38763116
C-WEU-BEL,urb,mfh,perm,p5,2050,35.04677617
C-WEU-BEL,urb,mfh,perm,p5,2055,34.99485483
C-WEU-BEL,urb,mfh,perm,p5,2060,34.94170921
C-WEU-BEL,urb,mfh,perm,p5,2070,34.8329704
C-WEU-BEL,urb,mfh,perm,p5,2080,34.78608815
C-WEU-BEL,urb,mfh,perm,p5,2090,34.81344315
C-WEU-BEL,urb,mfh,perm,p5,2100,34.91534538
C-WEU-BEL,urb,sfh,perm,p1,2015,45.57405197
C-WEU-BEL,urb,sfh,perm,p1,2020,45.57405197
C-WEU-BEL,urb,sfh,perm,p1,2025,45.2364664
C-WEU-BEL,urb,sfh,perm,p1,2030,44.39250248
C-WEU-BEL,urb,sfh,perm,p1,2035,43.29534937
C-WEU-BEL,urb,sfh,perm,p1,2040,42.19819627
C-WEU-BEL,urb,sfh,perm,p1,2045,41.35423234
C-WEU-BEL,urb,sfh,perm,p1,2050,41.01664677
C-WEU-BEL,urb,sfh,perm,p1,2055,41.01664677
C-WEU-BEL,urb,sfh,perm,p1,2060,41.01664677
C-WEU-BEL,urb,sfh,perm,p1,2070,41.01664677
C-WEU-BEL,urb,sfh,perm,p1,2080,41.01664677
C-WEU-BEL,urb,sfh,perm,p1,2090,41.01664677
C-WEU-BEL,urb,sfh,perm,p1,2100,41.01664677
C-WEU-BEL,urb,sfh,perm,p2,2015,45.57405197
C-WEU-BEL,urb,sfh,perm,p2,2020,45.57405197
C-WEU-BEL,urb,sfh,perm,p2,2025,45.2364664
C-WEU-BEL,urb,sfh,perm,p2,2030,44.39250248
C-WEU-BEL,urb,sfh,perm,p2,2035,43.29534937
C-WEU-BEL,urb,sfh,perm,p2,2040,42.19819627
C-WEU-BEL,urb,sfh,perm,p2,2045,41.35423234
C-WEU-BEL,urb,sfh,perm,p2,2050,41.01664677
C-WEU-BEL,urb,sfh,perm,p2,2055,41.01664677
C-WEU-BEL,urb,sfh,perm,p2,2060,41.01664677
C-WEU-BEL,urb,sfh,perm,p2,2070,41.01664677
C-WEU-BEL,urb,sfh,perm,p2,2080,41.01664677
C-WEU-BEL,urb,sfh,perm,p2,2090,41.01664677
C-WEU-BEL,urb,sfh,perm,p2,2100,41.01664677
C-WEU-BEL,urb,sfh,perm,p3,2015,45.57405197
C-WEU-BEL,urb,sfh,perm,p3,2020,45.57405197
C-WEU-BEL,urb,sfh,perm,p3,2025,45.2364664
C-WEU-BEL,urb,sfh,perm,p3,2030,44.39250248
C-WEU-BEL,urb,sfh,perm,p3,2035,43.29534937
C-WEU-BEL,urb,sfh,perm,p3,2040,42.19819627
C-WEU-BEL,urb,sfh,perm,p3,2045,41.35423234
C-WEU-BEL,urb,sfh,perm,p3,2050,41.01664677
C-WEU-BEL,urb,sfh,perm,p3,2055,41.01664677
C-WEU-BEL,urb,sfh,perm,p3,2060,41.01664677
C-WEU-BEL,urb,sfh,perm,p3,2070,41.01664677
C-WEU-BEL,urb,sfh,perm,p3,2080,41.01664677
C-WEU-BEL,urb,sfh,perm,p3,2090,41.01664677
C-WEU-BEL,urb,sfh,perm,p3,2100,41.01664677
C-WEU-BEL,urb,sfh,perm,p5,2015,45.57405197
C-WEU-BEL,urb,sfh,perm,p5,2020,68.00496831
C-WEU-BEL,urb,sfh,perm,p5,2025,67.63896632
C-WEU-BEL,urb,sfh,perm,p5,2030,66.47089113
C-WEU-BEL,urb,sfh,perm,p5,2035,64.84905344
C-WEU-BEL,urb,sfh,perm,p5,2040,63.16050813
C-WEU-BEL,urb,sfh,perm,p5,2045,61.81839745
C-WEU-BEL,urb,sfh,perm,p5,2050,61.22296032
C-WEU-BEL,urb,sfh,perm,p5,2055,61.13225931
C-WEU-BEL,urb,sfh,perm,p5,2060,61.0394196
C-WEU-BEL,urb,sfh,perm,p5,2070,60.84946457
C-WEU-BEL,urb,sfh,perm,p5,2080,60.7675663
C-WEU-BEL,urb,sfh,perm,p5,2090,60.81535256
C-WEU-BEL,urb,sfh,perm,p5,2100,60.99336482
C-WEU-CHE,rur,mfh,perm,p1,2015,60.56017627
C-WEU-CHE,rur,mfh,perm,p1,2020,60.56017627
C-WEU-CHE,rur,mfh,perm,p1,2025,60.11158237
C-WEU-CHE,rur,mfh,perm,p1,2030,58.99009762
C-WEU-CHE,rur,mfh,perm,p1,2035,57.53216745
C-WEU-CHE,rur,mfh,perm,p1,2040,56.07423728
C-WEU-CHE,rur,mfh,perm,p1,2045,54.95275254
C-WEU-CHE,rur,mfh,perm,p1,2050,54.50415864
C-WEU-CHE,rur,mfh,perm,p1,2055,54.50415864
C-WEU-CHE,rur,mfh,perm,p1,2060,54.50415864
C-WEU-CHE,rur,mfh,perm,p1,2070,54.50415864
C-WEU-CHE,rur,mfh,perm,p1,2080,54.50415864
C-WEU-CHE,rur,mfh,perm,p1,2090,54.50415864
C-WEU-CHE,rur,mfh,perm,p1,2100,54.50415864
C-WEU-CHE,rur,mfh,perm,p2,2015,60.56017627
C-WEU-CHE,rur,mfh,perm,p2,2020,60.56017627
C-WEU-CHE,rur,mfh,perm,p2,2025,60.11158237
C-WEU-CHE,rur,mfh,perm,p2,2030,58.99009762
C-WEU-CHE,rur,mfh,perm,p2,2035,57.53216745
C-WEU-CHE,rur,mfh,perm,p2,2040,56.07423728
C-WEU-CHE,rur,mfh,perm,p2,2045,54.95275254
C-WEU-CHE,rur,mfh,perm,p2,2050,54.50415864
C-WEU-CHE,rur,mfh,perm,p2,2055,54.50415864
C-WEU-CHE,rur,mfh,perm,p2,2060,54.50415864
C-WEU-CHE,rur,mfh,perm,p2,2070,54.50415864
C-WEU-CHE,rur,mfh,perm,p2,2080,54.50415864
C-WEU-CHE,rur,mfh,perm,p2,2090,54.50415864
C-WEU-CHE,rur,mfh,perm,p2,2100,54.50415864
C-WEU-CHE,rur,mfh,perm,p3,2015,60.56017627
C-WEU-CHE,rur,mfh,perm,p3,2020,60.56017627
C-WEU-CHE,rur,mfh,perm,p3,2025,60.11158237
C-WEU-CHE,rur,mfh,perm,p3,2030,58.99009762
C-WEU-CHE,rur,mfh,perm,p3,2035,57.53216745
C-WEU-CHE,rur,mfh,perm,p3,2040,56.07423728
C-WEU-CHE,rur,mfh,perm,p3,2045,54.95275254
C-WEU-CHE,rur,mfh,perm,p3,2050,54.50415864
C-WEU-CHE,rur,mfh,perm,p3,2055,54.50415864
C-WEU-CHE,rur,mfh,perm,p3,2060,54.50415864
C-WEU-CHE,rur,mfh,perm,p3,2070,54.50415864
C-WEU-CHE,rur,mfh,perm,p3,2080,54.50415864
C-WEU-CHE,rur,mfh,perm,p3,2090,54.50415864
C-WEU-CHE,rur,mfh,perm,p3,2100,54.50415864
C-WEU-CHE,rur,mfh,perm,p5,2015,60.56017627
C-WEU-CHE,rur,mfh,perm,p5,2020,43.45320762
C-WEU-CHE,rur,mfh,perm,p5,2025,43.02628554
C-WEU-CHE,rur,mfh,perm,p5,2030,42.15198469
C-WEU-CHE,rur,mfh,perm,p5,2035,41.09420593
C-WEU-CHE,rur,mfh,perm,p5,2040,40.08730183
C-WEU-CHE,rur,mfh,perm,p5,2045,39.34572938
C-WEU-CHE,rur,mfh,perm,p5,2050,39.09378632
C-WEU-CHE,rur,mfh,perm,p5,2055,39.16295957
C-WEU-CHE,rur,mfh,perm,p5,2060,39.2337639
C-WEU-CHE,rur,mfh,perm,p5,2070,39.37863336
C-WEU-CHE,rur,mfh,perm,p5,2080,39.44109319
C-WEU-CHE,rur,mfh,perm,p5,2090,39.40464893
C-WEU-CHE,rur,mfh,perm,p5,2100,39.26888764
C-WEU-CHE,rur,sfh,perm,p1,2015,101.2418121
C-WEU-CHE,rur,sfh,perm,p1,2020,101.2418121
C-WEU-CHE,rur,sfh,perm,p1,2025,100.4918727
C-WEU-CHE,rur,sfh,perm,p1,2030,98.61702433
C-WEU-CHE,rur,sfh,perm,p1,2035,96.17972145
C-WEU-CHE,rur,sfh,perm,p1,2040,93.74241857
C-WEU-CHE,rur,sfh,perm,p1,2045,91.8675702
C-WEU-CHE,rur,sfh,perm,p1,2050,91.11763085
C-WEU-CHE,rur,sfh,perm,p1,2055,91.11763085
C-WEU-CHE,rur,sfh,perm,p1,2060,91.11763085
C-WEU-CHE,rur,sfh,perm,p1,2070,91.11763085
C-WEU-CHE,rur,sfh,perm,p1,2080,91.11763085
C-WEU-CHE,rur,sfh,perm,p1,2090,91.11763085
C-WEU-CHE,rur,sfh,perm,p1,2100,91.11763085
C-WEU-CHE,rur,sfh,perm,p2,2015,101.2418121
C-WEU-CHE,rur,sfh,perm,p2,2020,101.2418121
C-WEU-CHE,rur,sfh,perm,p2,2025,100.4918727
C-WEU-CHE,rur,sfh,perm,p2,2030,98.61702433
C-WEU-CHE,rur,sfh,perm,p2,2035,96.17972145
C-WEU-CHE,rur,sfh,perm,p2,2040,93.74241857
C-WEU-CHE,rur,sfh,perm,p2,2045,91.8675702
C-WEU-CHE,rur,sfh,perm,p2,2050,91.11763085
C-WEU-CHE,rur,sfh,perm,p2,2055,91.11763085
C-WEU-CHE,rur,sfh,perm,p2,2060,91.11763085
C-WEU-CHE,rur,sfh,perm,p2,2070,91.11763085
C-WEU-CHE,rur,sfh,perm,p2,2080,91.11763085
C-WEU-CHE,rur,sfh,perm,p2,2090,91.11763085
C-WEU-CHE,rur,sfh,perm,p2,2100,91.11763085
C-WEU-CHE,rur,sfh,perm,p3,2015,101.2418121
C-WEU-CHE,rur,sfh,perm,p3,2020,101.2418121
C-WEU-CHE,rur,sfh,perm,p3,2025,100.4918727
C-WEU-CHE,rur,sfh,perm,p3,2030,98.61702433
C-WEU-CHE,rur,sfh,perm,p3,2035,96.17972145
C-WEU-CHE,rur,sfh,perm,p3,2040,93.74241857
C-WEU-CHE,rur,sfh,perm,p3,2045,91.8675702
