region_bld,ssp,scenario,urt,arch,mat,y2015,y2020,y2025,y2030,y2035,y2040,y2045,y2050,y2055,y2060,y2065,y2070,y2075,y2080,y2085,y2090,y2095,y2100
C-WEU-MLT,SSP3,nsp,rur,sfh,perm,48.20247958,48.85318212,49.4590951,50.03507298,50.58841893,51.12286332,51.64019806,52.14123377,52.62621456,53.09508074,53.54758963,53.98347504,54.4024928,54.80443278,55.18913204,55.55653407,55.90667498,56.239666
C-WEU-MLT,SSP3,nsp,urb,mfh,perm,26.24305515,26.59731955,26.92719901,27.24078078,27.54204098,27.83301052,28.114665,28.38744573,28.65148563,28.90675219,29.15311328,29.390424,29.6185514,29.83738107,30.04682432,30.24685037,30.43747889,30.61877043
C-WEU-MLT,SSP3,nsp,urb,sfh,perm,45.84380362,46.46266554,47.03892959,47.58672333,48.11299259,48.62128519,49.11330536,49.58982405,50.05107344,50.49699674,50.92736316,51.34191954,51.74043365,52.12270563,52.48858053,52.8380046,53.17101217,53.48770905
C-WEU-NLD,SSP3,nsp,rur,mfh,perm,39.59997895,39.55853282,39.50893221,39.45146924,39.38659307,39.31485135,39.23688877,39.15344966,39.06530684,38.97329905,38.87824132,38.78097028,38.68228762,38.58295261,38.48366079,38.38506474,38.28774109,38.19220752
C-WEU-NLD,SSP3,nsp,rur,sfh,perm,66.20148543,66.13219762,66.04927752,65.95321349,65.84475638,65.72482177,65.59448739,65.45499759,65.30764435,65.15382981,64.99491651,64.83230312,64.66732982,64.50126597,64.33527432,64.17044583,64.00774447,63.8480357
C-WEU-NLD,SSP3,nsp,urb,mfh,perm,36.04232081,36.00459819,35.9594537,35.9071532,35.84810549,35.78280904,35.71185061,35.63590767,35.55568359,35.47194177,35.38542401,35.2968918,35.20707477,35.11666401,35.02629256,34.93655437,34.84797427,34.76102343
C-WEU-NLD,SSP3,nsp,urb,sfh,perm,62.96207007,62.8961727,62.81731011,62.72594674,62.62279673,62.50873084,62.38477407,62.25210988,62.11196703,61.96567904,61.8145418,61.65988551,61.5029848,61.34504689,61.18717765,61.03041466,60.87567472,60.72378092
C-WEU-NOR,SSP3,nsp,rur,mfh,perm,27.40900356,27.78683522,28.17086109,28.55952261,28.95101491,29.34331917,29.7341819,30.12123618,30.50206255,30.87429075,31.23568499,31.58427877,31.91844494,32.23693096,32.53887123,32.82380236,33.09161526,33.34249186
C-WEU-NOR,SSP3,nsp,rur,sfh,perm,45.8211544,46.45279658,47.09479396,47.74454103,48.39902046,49.0548573,49.70828424,50.35534438,50.991993,51.61426757,52.2184304,52.80119399,53.35983814,53.89226892,54.39703925,54.87337445,55.32109216,55.74049652
C-WEU-NOR,SSP3,nsp,urb,mfh,perm,24.94658143,25.29046873,25.63999375,25.99373796,26.35005863,26.70711832,27.06286598,27.41514734,27.76176031,28.10054756,28.42947418,28.74675033,29.05089504,29.34076831,29.6155823,29.87491524,30.11866786,30.34700573
C-WEU-NOR,SSP3,nsp,urb,sfh,perm,43.57900304,44.17973728,44.79032001,45.40827322,46.03072722,46.65447222,47.27592524,47.891323,48.4968187,49.08864371,49.66324325,50.21749065,50.74879886,51.25517638,51.73524695,52.1882738,52.61408349,53.01296527
C-WEU-PRT,SSP3,nsp,rur,mfh,perm,29.15412326,29.37147985,29.5826532,29.7876273,29.98635339,30.178779,30.36485648,30.54450836,30.71768032,30.88433632,31.04443881,31.19796558,31.34493383,31.48537277,31.61933271,31.74689405,31.86814655,31.98321282
C-WEU-PRT,SSP3,nsp,rur,sfh,perm,48.73856798,49.10193507,49.45496528,49.79763189,50.12985334,50.45154192,50.76261799,51.06295201,51.35245321,51.63106129,51.89871353,52.15537276,52.40106775,52.63584733,52.85979562,53.07304698,53.27575153,53.4681142
C-WEU-PRT,SSP3,nsp,urb,mfh,perm,26.53491975,26.73274904,26.9249506,27.11150985,27.29238241,27.46752052,27.63688082,27.80039279,27.958007,28.10969064,28.25540954,28.39514348,28.52890811,28.65673004,28.77865503,28.89475627,29.00511545,29.10984418
C-WEU-PRT,SSP3,nsp,urb,sfh,perm,46.35365978,46.69924635,47.03500185,47.36090087,47.67686583,47.98281333,48.27866762,48.5643055,48.83964063,49.10461568,49.35917098,49.60327119,49.83694366,50.06023485,50.27322475,50.47604116,50.66882683,50.85177669
C-WEU-SWE,SSP3,nsp,rur,mfh,perm,37.15923007,37.19669604,37.22135357,37.23507283,37.23948124,37.23604417,37.22605685,37.21067248,37.19089598,37.16763062,37.14165917,37.11368659,37.08429374,37.05401683,37.02329063,36.99250202,36.96196307,36.93193931
C-WEU-SWE,SSP3,nsp,rur,sfh,perm,62.12114989,62.18378382,62.22500519,62.24794044,62.25531022,62.24956427,62.23286792,62.20714901,62.17408755,62.13519355,62.09177564,62.04501232,61.99587465,61.94525906,61.89389237,61.84242133,61.79136768,61.74117529
C-WEU-SWE,SSP3,nsp,urb,mfh,perm,33.82084857,33.85494859,33.8773909,33.88987762,33.89388997,33.89076169,33.88167163,33.86766939,33.84966962,33.82849441,33.80485624,33.77939671,33.7526445,33.72508767,33.69712191,33.66909934,33.64130401,33.61397758
C-WEU-SWE,SSP3,nsp,urb,sfh,perm,59.08139624,59.14096533,59.18016963,59.20198259,59.20899175,59.20352697,59.18764762,59.1631872,59.13174353,59.09475271,59.05345936,59.00898429,58.96225106,58.91411223,58.86525904,58.81630662,58.76775116,58.72001481
R32ANUZ,SSP3,nsp,rur,mfh,perm,24.78677291,24.8429173,24.89128445,24.93436307,24.97299721,25.0078575,25.03941718,25.06803286,25.09384204,25.11693344,25.13726685,25.15521954,25.17122221,25.18561195,25.19879048,25.21084177,25.22182846,25.23162501
R32ANUZ,SSP3,nsp,rur,sfh,perm,65.31201723,65.45995514,65.58740038,65.70091058,65.80270978,65.89456505,65.97772337,66.05312439,66.12113041,66.18197518,66.2355528,66.28285733,66.32502361,66.36293994,66.39766477,66.42941936,66.45836878,66.48418224
R32ANUZ,SSP3,nsp,urb,mfh,perm,29.11682794,29.17589964,29.22961078,29.27970852,29.32648932,29.37020134,29.41099124,29.44896441,29.48408288,29.51632134,29.5455927,29.57220834,29.59652891,29.61883463,29.63945165,29.65845383,29.67590907,29.69175811
R32ANUZ,SSP3,nsp,urb,sfh,perm,74.58748531,74.73880709,74.87639689,75.00473039,75.12456701,75.23654246,75.34103239,75.43830684,75.52826852,75.61085258,75.68583591,75.75401621,75.8163173,75.87345702,75.92627086,75.97494803,76.01966246,76.06026236
R32BRA,SSP3,nsp,rur,mfh,perm,13.21115809,14.06691668,14.91826715,15.76247953,16.59701749,17.41966344,18.22770223,19.01918522,19.79188042,20.54397473,21.27387732,21.98023145,22.66178494,23.31752335,23.94691928,24.5494257,25.12483376,25.67295908
R32BRA,SSP3,nsp,rur,sfh,perm,19.15752411,20.39846119,21.63300603,22.85719993,24.06736492,25.26028529,26.4320238,27.5797547,28.7002414,29.79085471,30.84928778,31.87357316,32.86189511,33.81278256,34.72547072,35.59916638,36.43356664,37.22840415
R32BRA,SSP3,nsp,urb,inf,sub,11.02379567,11.69000247,12.35383533,13.01541173,13.67160182,14.31990327,14.95812608,15.58153872,16.18719843,16.77175007,17.33950646,17.88979427,18.41401356,18.9282123,19.43724637,19.93555704,20.42144497,20.89560589
R32BRA,SSP3,nsp,urb,mfh,perm,10.05443074,10.69330156,11.32945774,11.96117693,12.58624645,13.20289955,13.80893231,14.4022633,14.98086629,15.54296227,16.08860628,16.61688479,17.12510683,17.61627039,18.09123127,18.54837415,18.98718618,19.40763284
R32BRA,SSP3,nsp,urb,sfh,perm,17.8058427,18.9372477,20.06384523,21.18258511,22.28954878,23.38160743,24.45485804,25.50561453,26.53028853,27.52572953,28.49203499,29.42758713,30.32762035,31.19744394,32.03857347,32.84814832,33.62526024,34.36984811
R32CAN,SSP3,nsp,rur,mfh,perm,25.27241261,25.41781048,25.55722356,25.69076491,25.81855597,25.94071997,26.05738186,26.16866531,26.27469082,26.37558386,26.4714747,26.56248471,26.64875444,26.73041214,26.80760681,26.88047227,26.94916493,27.01383251
R32CAN,SSP3,nsp,rur,sfh,perm,66.59165572,66.97477248,67.3421196,67.69399498,68.03071859,68.35261515,68.66001392,68.95324075,69.23261312,69.49846171,69.75112968,69.99093692,70.21825371,70.43341805,70.63682248,70.82881965,71.00982167,71.18021779
R32CAN,SSP3,nsp,urb,mfh,perm,26.10477677,26.25496342,26.39896817,26.53690779,26.66890773,26.79509528,26.91559952,27.03054817,27.14006569,27.24428172,27.34333079,27.43733828,27.52644935,27.61079651,27.69053364,27.76579897,27.83675407,27.90355152
R32CAN,SSP3,nsp,urb,sfh,perm,66.87162689,67.25635438,67.62524595,67.97860071,68.31674001,68.63998991,68.94868109,69.24314073,69.52368766,69.79065395,70.04438422,70.28519968,70.51347218,70.72954113,70.93380074,71.12660512,71.30836813,71.47948065
R32CAS-CAU,SSP3,nsp,rur,mfh,perm,23.37930256,24.34592344,25.36683418,26.41194447,27.46454515,28.52173876,29.58200152,30.64115063,31.69276494,32.72775232,33.74531262,34.74292557,35.71745307,36.66544519,37.58364366,38.47120225,39.32782982,40.15246185
R32CAS-CAU,SSP3,nsp,rur,sfh,perm,26.0965331,27.1754983,28.31506313,29.48164007,30.65657797,31.8366426,33.02013308,34.20238049,35.37621737,36.53149488,37.66731986,38.78087915,39.8686699,40.92684124,41.95175619,42.94247018,43.89865823,44.8191321
R32CAS-CAU,SSP3,nsp,urb,mfh,perm,17.33798443,18.0556544,18.80206798,19.5581672,20.31332325,21.06674216,21.81856467,22.56705793,23.3086099,24.0373056,24.75308977,25.4545129,26.13977551,26.80687044,27.45378872,28.08013717,28.68582936,29.27018643
R32CAS-CAU,SSP3,nsp,urb,sfh,perm,22.15278138,23.06974991,24.02344421,24.98951386,25.95437843,26.91702346,27.87762876,28.83398026,29.78146287,30.71251899,31.62707802,32.52328792,33.39884949,34.25119816,35.0777671,35.87805391,36.65194817,37.39858251
R32CAS-OTH,SSP3,nsp,rur,mfh,perm,24.80517855,25.76832085,26.72896489,27.68734293,28.64273438,29.59249847,30.53262989,31.46004767,32.37291602,33.27024795,34.15006288,35.01092452,35.85109178,36.6690273,37.46404101,38.23566341,38.98361785,39.70773655
R32CAS-OTH,SSP3,nsp,rur,sfh,perm,27.68812976,28.76321209,29.83550579,30.90527014,31.97170078,33.03185003,34.08124706,35.11645283,36.13541817,37.1370414,38.11911173,39.08002595,40.01784061,40.93083968,41.81825288,42.67955614,43.51444065,44.32271915
R32CAS-OTH,SSP3,nsp,urb,mfh,perm,18.40710383,19.13801653,19.86380415,20.58488371,21.30119858,22.01068596,22.70980594,23.3961213,24.06838985,24.72624862,25.36822019,25.99323554,26.59983767,27.18684203,27.7538754,28.3008554,28.82786948,29.33511653
R32CAS-OTH,SSP3,nsp,urb,sfh,perm,23.51879763,24.45268642,25.38002687,26.30135184,27.21658895,28.12310255,29.01636972,29.89327638,30.75223541,31.59278302,32.41303153,33.21161503,33.98667193,34.73668872,35.46118852,36.16006608,36.83343315,37.48154383
R32CHN,SSP3,nsp,rur,mfh,perm,41.05355646,41.89198143,42.71317601,43.51508643,44.2971811,45.05876096,45.79836219,46.51613651,47.21083057,47.88142143,48.52776154,49.14970166,49.74619652,50.31738612,50.86296144,51.38301091,51.87758287,52.34748671
R32CHN,SSP3,nsp,rur,sfh,perm,46.44793002,47.39652273,48.32562101,49.2329012,50.11776191,50.97941218,51.81619586,52.62828461,53.41426039,54.17296585,54.90423404,55.60789613,56.28276949,56.92901252,57.54627559,58.13465875,58.6942167,59.22586517
R32CHN,SSP3,nsp,urb,inf,sub,24.86870333,24.75149539,24.70262758,24.72498591,22.2616748,22.5936085,22.9199136,23.2396308,23.5518803,23.855883,24.1509446,24.4364768,24.711992,24.9771033,25.2315245,25.4750542,25.7075917,25.9291105
R32CHN,SSP3,nsp,urb,mfh,perm,37.58586243,37.79548879,38.09253097,38.45933698,39.27316397,39.67959466,40.13854837,40.63117386,41.12490463,41.59925929,42.05827857,42.499933,42.9302874,43.3454308,43.75805247,44.16235939,44.55461812,44.92908683
R32CHN,SSP3,nsp,urb,sfh,perm,51.15459646,51.43989926,51.84417554,52.34340085,53.45102452,54.00417926,54.62881817,55.29928457,55.97125528,56.61685497,57.24158311,57.84267758,58.42839265,58.99340543,59.55498614,60.10525041,60.63911702,61.1487713
R32EEU,SSP3,nsp,rur,mfh,perm,18.25810126,18.98704044,19.7137819,20.43609599,21.15167528,21.85820037,22.55345611,23.23533241,23.90188605,24.55136768,25.18213521,25.79287713,26.38246692,26.94999057,27.49477517,28.01641475,28.51474699,28.98977344
R32EEU,SSP3,nsp,rur,sfh,perm,30.52308249,31.74169063,32.95662472,34.16415732,35.36043098,36.54156823,37.70386589,38.8437964,39.95811117,41.04388569,42.09837482,43.11938603,44.10503605,45.05379687,45.96454356,46.83659744,47.66968714,48.46381524
R32EEU,SSP3,nsp,urb,mfh,perm,17.19425332,17.88119396,18.56562145,19.24546765,19.91862435,20.582984,21.23652889,21.87732158,22.50358546,23.11373429,23.70629735,24.28009821,24.83411835,25.36752243,25.87969403,26.37026825,26.83910411,27.28620736
R32EEU,SSP3,nsp,urb,sfh,perm,30.03651701,31.23652866,32.4321501,33.61976852,34.79570111,35.95626618,37.09793903,38.21733516,39.31135101,40.3772156,41.41235973,42.41472831,43.38254209,44.31434183,45.20905071,46.06603126,46.88503725,47.66607869
R32EEU-FSU,SSP3,nsp,rur,mfh,perm,25.64418072,26.74109205,27.83251656,28.91230464,29.97735963,31.02459336,32.05257494,33.0585905,34.04029116,34.99571198,35.92367538,36.8229787,37.69201052,38.52967782,39.33515911,40.10774616,40.84681551,41.55198727
R32EEU-FSU,SSP3,nsp,rur,sfh,perm,28.62464393,29.84904242,31.0673164,32.27260151,33.4614412,34.63038837,35.77784585,36.90078432,37.99658193,39.06304535,40.09886015,41.10268388,42.07271785,43.007742,43.90683936,44.76921939,45.59418615,46.38131563
R32EEU-FSU,SSP3,nsp,urb,mfh,perm,18.64481334,19.46249478,20.27532817,21.07947022,21.87248913,22.65185141,23.4160956,24.1630371,24.89093306,25.59841848,26.28465253,26.94889417,27.59001514,28.20729677,28.80026062,29.36856237,29.91188643,30.43006074
R32EEU-FSU,SSP3,nsp,urb,sfh,perm,23.8225196,24.86727301,25.90583203,26.93328613,27.94652815,28.94232109,29.91879759,30.87316642,31.80320071,32.7071564,33.58395918,34.43266221,35.2518239,36.04052601,36.79815725,37.52427766,38.21848403,38.8805565
R32IDN,SSP3,nsp,rur,mfh,perm,18.10474673,18.8157802,19.52371539,20.22640843,20.92138533,21.60626778,22.27897774,22.93741045,23.57993006,24.20471145,24.81049183,25.39579703,25.9599337,26.50204236,27.02108703,27.51737028,27.99012062,28.43966192
R32IDN,SSP3,nsp,rur,sfh,perm,20.48368234,21.2881445,22.08910127,22.88412709,23.67042287,24.44529781,25.20640081,25.95135056,26.67829625,27.38517295,28.07055193,28.73276532,29.37102868,29.98436957,30.5716159,31.13311,31.667979,32.17658933
R32IDN,SSP3,nsp,urb,inf,sub,12.51011368,13.20393865,13.83900598,14.41531632,14.93528733,15.40459158,15.82932219,16.22022362,16.59070984,16.95640894,17.31307711,17.66367219,18.00099044,18.3251325,18.63535731,18.93122597,19.21211586,19.47352747
R32IDN,SSP3,nsp,urb,mfh,perm,18.19431195,19.11840491,19.96175129,20.72550375,21.41506528,22.04045825,22.61221376,23.14473461,23.65393829,24.15555248,24.64446245,25.1223898,25.58210151,26.02326302,26.44434571,26.84566726,27.22590568,27.58176911
R32IDN,SSP3,nsp,urb,sfh,perm,24.76257362,26.02026999,27.16806974,28.20754167,29.14603927,29.99720306,30.77536593,31.50013017,32.1931596,32.87585968,33.54126925,34.19173139,34.81740193,35.41782554,35.99092174,36.53712291,37.05462981,37.53896218
R32IND,SSP3,nsp,rur,mfh,perm,9.166842489,9.956471095,10.74284385,11.52309762,12.29479125,13.05516372,13.80220936,14.53337533,15.24690063,15.94066919,16.61359567,17.26391046,17.89069319,18.49310848,19.07061384,19.6224115,20.14879586,20.64926708
R32IND,SSP3,nsp,rur,sfh,perm,13.00703863,14.12746039,15.24326235,16.35038194,17.44535536,18.52426493,19.58426476,20.62173257,21.63416964,22.61857343,23.57340392,24.49615018,25.38550626,26.24028685,27.05972217,27.84268026,28.58957885,29.2997087
R32IND,SSP3,nsp,urb,inf,sub,6.89,8.490871587,9.293039126,10.07117423,10.82043644,11.53735023,12.22061879,12.87319628,13.49986366,14.11008117,14.69994995,15.27034998,15.82207555,16.35399869,16.86685112,17.35825554,17.82552828,18.27017801
R32IND,SSP3,nsp,urb,mfh,perm,13.4760751,14.70635189,16.09527972,17.40599103,18.62959886,19.76352101,20.81444894,21.79630333,22.72616235,23.62505119,24.48800383,25.31658203,26.11306841,26.87586346,27.60644495,28.30052719,28.95583547,29.57407277
R32IND,SSP3,nsp,urb,sfh,perm,16.18699424,17.66476008,19.33309204,20.90747303,22.37722834,23.73925631,25.00159451,26.18096397,27.29787839,28.3775925,29.4141413,30.40940071,31.36611253,32.28235551,33.15990466,33.9936122,34.78074578,35.523351
R32JPN,SSP3,nsp,rur,mfh,perm,17.24433568,17.5478918,17.8459882,18.13871077,18.42590449,18.70725265,18.98236369,19.25078568,19.51207172,19.76577249,20.01149404,20.24887302,20.47760655,20.69745813,20.90824917,21.10987127,21.30227588,21.48547212
R32JPN,SSP3,nsp,rur,sfh,perm,45.4380388,46.23789535,47.02336576,47.79467642,48.55141878,49.29275835,50.01766341,50.72494312,51.41341994,52.08190992,52.72937498,53.35485779,53.95756021,54.53685913,55.0922839,55.62354894,56.13052633,56.61324006
R32JPN,SSP3,nsp,urb,mfh,perm,20.17647483,20.53164609,20.88042928,21.22292492,21.5589516,21.88813876,22.21002828,22.52409139,22.82980518,23.12664394,23.41414672,23.69188842,23.95951463,24.21674867,24.46338154,24.69928643,24.92440655,25.13875254
R32JPN,SSP3,nsp,urb,sfh,perm,51.68531831,52.5951472,53.488612,54.36597022,55.22675715,56.07002355,56.89459587,57.69911953,58.48225507,59.24265579,59.97914088,60.69062137,61.37618939,62.03513616,62.66692633,63.27123504,63.84791679,64.39699887
R32KOR,SSP3,nsp,rur,mfh,perm,24.18777065,24.61580623,25.04236093,25.46638838,25.88607992,26.30053565,26.70793692,27.10744316,27.49789326,27.87827862,28.24772185,28.60546895,28.95089886,29.28349836,29.60288887,29.90880137,30.20107716,30.47966859
R32KOR,SSP3,nsp,rur,sfh,perm,27.36600615,27.85028494,28.33288827,28.81263227,29.28747062,29.75638519,30.21731835,30.66931909,31.11107373,31.54144114,31.95942863,32.36418314,32.75500201,33.13130457,33.49266249,33.83877142,34.1694518,34.4846497
R32KOR,SSP3,nsp,urb,inf,sub,14.7539704,15.0223995,15.2899011,15.555553,15.8184701,16.0777938,16.3327238,16.5825022,16.8264506,17.0639542,17.2944724,17.5175441,17.732793,17.9399117,18.1386776,18.328937,18.5106051,18.683666
R32KOR,SSP3,nsp,urb,mfh,perm,22.82688467,22.87868007,23.02190088,23.234243,23.4997803,23.80537339,24.13983646,24.48937123,24.84211116,25.18575841,25.51952033,25.84271575,26.1547836,26.45526021,26.74380357,27.02017064,27.28421807,27.53590277
R32KOR,SSP3,nsp,urb,sfh,perm,31.0675344,31.13802826,31.33295269,31.62195165,31.9833496,32.39926372,32.85447008,33.33018912,33.81027039,34.27797648,34.73222856,35.17209957,35.59682589,36.00577645,36.39848578,36.77462312,37.13399333,37.4765378
R32LAM-L,SSP3,nsp,rur,mfh,perm,12.26655121,13.0643151,13.86030836,14.65181953,15.43625292,16.21113488,16.97394179,17.72238383,18.45458498,19.16856261,19.86265232,20.53539413,21.18576518,21.81271116,22.41536001,22.99343811,23.54629985,24.07405576
R32LAM-L,SSP3,nsp,rur,sfh,perm,17.78774798,18.94458683,20.09885808,21.24662985,22.38413812,23.50779586,24.61394353,25.69926068,26.76102687,27.79636712,28.80286787,29.77841198,30.7215162,31.6306517,32.50455387,33.34282597,34.14453177,34.90983157
R32LAM-L,SSP3,nsp,urb,inf,sub,11.71966292,12.4995267,13.23806719,13.93690131,14.59244746,15.2027455,15.76785418,16.29041611,16.77470684,17.22767475,17.64762614,18.03326085,18.38588268,18.70872189,19.00546323,19.27484107,19.51803843,19.73402058
R32LAM-L,SSP3,nsp,urb,mfh,perm,9.802527909,10.49849302,11.16251082,11.79841402,12.40866941,12.99514724,13.55841331,14.0994418,14.61935493,15.11981491,15.59907032,16.05579642,16.48975916,16.90127229,17.29113718,17.65901877,18.00493743,18.32873332
R32LAM-L,SSP3,nsp,urb,sfh,perm,17.35973666,18.59225251,19.76819144,20.89434096,21.97506963,23.01368954,24.01120269,24.96933434,25.89007184,26.77635888,27.6250938,28.43393054,29.20245464,29.93122172,30.62165095,31.27314897,31.88575185,32.45917653
R32LAM-M,SSP3,nsp,rur,mfh,perm,13.05075797,13.82516428,14.59848156,15.36934377,16.13551524,16.89438242,17.64356284,18.38059241,19.10335955,19.80960307,20.49725214,21.16451324,21.809766,22.43146654,23.02854697,23.59999214,24.14520709,24.66356065
R32LAM-M,SSP3,nsp,rur,sfh,perm,18.9249276,20.0478956,21.16928437,22.28711306,23.39813968,24.49857434,25.58496222,26.65373012,27.70181605,28.72594105,29.72310221,30.69069872,31.62638092,32.52790998,33.39373739,34.22239106,35.01300825,35.76467366
R32LAM-M,SSP3,nsp,urb,inf,sub,11.47578312,12.03293764,12.59525024,13.12132149,13.62562547,14.08737054,14.54653795,14.98284692,15.39612809,15.79035352,16.01755786,16.10957567,16.25242447,16.26116868,16.60384477,16.92588947,17.1934947,17.47684549
R32LAM-M,SSP3,nsp,urb,mfh,perm,10.41192771,11.01709988,11.60468921,12.17971484,12.74165566,13.29115304,13.82455631,14.3430791,14.84568398,15.3325711,15.80968383,16.27275042,16.71466524,17.14108917,17.53116797,17.90363741,18.26052002,18.59514682
R32LAM-M,SSP3,nsp,urb,sfh,perm,18.43895012,19.51067668,20.551265,21.5696037,22.56476991,23.53789949,24.48252729,25.40080258,26.29088811,27.15313836,27.99807871,28.81814412,29.60075091,30.3559242,31.04673224,31.7063551,32.33837452,32.93098015
R32MEA-H,SSP3,nsp,rur,mfh,perm,14.1760324,15.07838981,15.97804871,16.87189575,17.75698838,18.63023214,19.48873153,20.32984768,21.15126237,21.95082894,22.72669745,23.47718246,24.20070345,24.89635718,25.56301186,26.20041321,26.80810498,27.38590291
R32MEA-H,SSP3,nsp,rur,sfh,perm,17.60374802,18.72429232,19.84148564,20.9514618,22.05056676,23.13495785,24.20103943,25.24553454,26.26556446,27.25846347,28.2219343,29.15388399,30.05234986,30.91621025,31.74405973,32.53558253,33.29021206,34.00771953
R32MEA-H,SSP3,nsp,urb,inf,sub,9.582812406,9.768053351,9.585982552,10.10871715,10.62717204,11.13947549,11.64344506,12.13688887,12.5696439,13.03830718,13.49319011,13.9333817,14.35812945,14.76683921,15.15906569,15.53450697,15.89299876,16.23450384
R32MEA-H,SSP3,nsp,urb,mfh,perm,13.07772614,13.8156536,14.59165544,15.31085168,16.0427339,16.783829,17.5297223,18.27613919,19.02110374,19.75066443,20.46421791,21.1530047,21.81218762,22.4390073,23.03226684,23.59194613,24.11803426,24.61178266
R32MEA-H,SSP3,nsp,urb,sfh,perm,17.07762187,18.04124858,19.05459493,19.99376136,20.94949386,21.91725704,22.89128598,23.86599866,24.83881477,25.79151569,26.7233135,27.62276959,28.48356729,29.30210328,30.07681457,30.80767489,31.49467003,32.13943413
R32MEA-M,SSP3,nsp,rur,mfh,perm,14.95024099,15.78861886,16.62585411,17.45963767,18.28481493,19.09714259,19.89410176,20.67400627,21.43563424,22.17710339,22.89691742,23.59321983,24.2642973,24.90860492,25.52624853,26.11671214,26.68050136,27.21745485
R32MEA-M,SSP3,nsp,rur,sfh,perm,18.56515757,19.6062523,20.64592814,21.68131768,22.70601995,23.71476563,24.70442678,25.6729095,26.61869648,27.53945031,28.43331288,29.2979788,30.13132048,30.93141945,31.69840716,32.43164282,33.13175433,33.79854132
R32MEA-M,SSP3,nsp,urb,inf,sub,13.18146839,13.60439505,14.05352672,14.52922116,15.02530935,15.53699292,16.05891013,16.58612337,17.10869553,17.61514156,18.08955558,18.50562202,18.90965068,19.27253582,19.5957466,19.8806819,20.13130385,19.64256151
R32MEA-M,SSP3,nsp,urb,mfh,perm,17.76474988,17.36834014,17.88136061,18.52700112,19.21375373,19.91647518,20.62266329,21.32370385,22.00966076,22.66959933,23.2958511,23.89262264,24.44940244,24.96992603,25.45458209,25.90414501,26.3207472,26.77295094
R32MEA-M,SSP3,nsp,urb,sfh,perm,23.19819806,22.68054419,23.35047484,24.19358811,25.09038784,26.00804058,26.93022029,27.84567802,28.74143869,29.60322317,30.42101755,31.200315,31.92738901,32.60711766,33.2400085,33.82707274,34.37109505,34.96160784
R32MEX,SSP3,nsp,rur,mfh,perm,16.04976879,16.75830028,17.46996207,18.18264539,18.89443474,19.60313908,20.30650407,21.0023265,21.68817988,22.36191772,23.02048685,23.66188498,24.28357327,24.88346914,25.45988372,26.01102762,26.53643152,27.03487175
R32MEX,SSP3,nsp,rur,sfh,perm,23.2737986,24.30124139,25.33322342,26.36668678,27.39885381,28.42654724,29.44649808,30.45551144,31.45006867,32.42705711,33.38204939,34.31214198,35.21365328,36.08356337,36.91942318,37.71863795,38.48052708,39.20331616
R32MEX,SSP3,nsp,urb,inf,sub,11.91687357,12.77764974,13.56255927,14.26943942,14.90080356,15.46363387,15.96476966,16.41563998,16.83320463,17.2323864,17.60811772,17.96228074,18.29177603,18.60681067,18.91002933,19.19557381,19.46594212,19.72024905
R32MEX,SSP3,nsp,urb,mfh,perm,11.79140887,12.42555441,13.0312038,13.61009385,14.16466418,14.69744769,15.210096,15.70511674,16.18612566,16.65633381,17.11246335,17.55406854,17.97873783,18.38813949,18.78203044,19.15752414,19.51511807,19.8536016
R32MEX,SSP3,nsp,urb,sfh,perm,20.88193522,22.00497203,23.07754372,24.10272608,25.08483958,26.02836981,26.93624171,27.81289615,28.66473645,29.49744916,30.30522944,31.0872879,31.8393538,32.56438157,33.26194074,33.92691938,34.56019852,35.15963421
R32NAF,SSP3,nsp,rur,mfh,perm,13.1524088,14.06047852,14.96095907,15.85327904,16.73542576,17.60476747,18.45799005,19.29223316,20.10568668,20.89696868,21.66482466,22.40818905,23.12599814,23.81717363,24.48148203,25.11829993,25.72775628,26.31012385
R32NAF,SSP3,nsp,rur,sfh,perm,16.33261577,17.4602536,18.57846723,19.68654709,20.78199384,21.86153937,22.92106822,23.95702843,24.96717219,25.94978345,26.90330435,27.82641167,28.71778452,29.57608386,30.40101972,31.191818,31.94863878,32.67182082
R32NAF,SSP3,nsp,urb,inf,sub,8.947418073,9.745416203,11.00741501,11.75295598,12.37956654,13.02959697,13.62612421,14.17092595,14.58046453,15.0509112,15.48490181,15.89068692,15.48395141,15.86735331,16.23581334,16.58538768,16.91455206,17.2211524
R32NAF,SSP3,nsp,urb,mfh,perm,12.43757581,13.48063191,14.38982712,15.32646505,16.22449526,17.0708405,17.87152958,18.62786378,19.35415691,20.03610559,20.68419797,21.30314987,22.01457204,22.56719237,23.09488131,23.59516042,24.06648217,24.50921912
R32NAF,SSP3,nsp,urb,sfh,perm,16.24167799,17.60375863,18.79103629,20.01415017,21.18684794,22.29205261,23.33763693,24.32530018,25.27373413,26.16426063,27.01057568,27.8188375,28.74785212,29.46949447,30.15858002,30.8118723,31.42735044,32.00550096
R32OAS-CPA,SSP3,nsp,rur,mfh,perm,28.08001763,29.26071017,30.44207652,31.62015149,32.79199561,33.95316348,35.10060619,36.23012799,37.33930611,38.42504833,39.48531194,40.51775643,41.52002188,42.49056985,43.42823922,44.33177567,45.2009963,46.03491939
