region_bld,ssp,scenario,urt,arch,mat,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
C-WEU-MLT,SSP1,nsp,rur,sfh,perm,48.20247958,48.58478682,48.92244875,49.23208128,49.52246089,49.79862178,50.06359086,50.31923265,50.56673018,50.80685464,51.0400769,51.26670251,51.48689183,51.7007681,51.90837723,52.10976123,52.30491773,52.49385059
C-WEU-MLT,SSP1,nsp,urb,mfh,perm,26.24305515,26.4511961,26.63503064,26.80360503,26.96169748,27.11204878,27.25630688,27.39548689,27.53023289,27.66096474,27.78793881,27.91132143,28.03119992,28.14764137,28.26067078,28.37031103,28.4765608,28.57942222
C-WEU-MLT,SSP1,nsp,urb,sfh,perm,45.84380362,46.20740354,46.52854278,46.82302416,47.09919472,47.36184232,47.61384576,47.85697831,48.09236512,48.32073966,48.54254973,48.75808594,48.96750081,49.17091155,49.36836181,49.55989155,49.74549852,49.92518639
C-WEU-NLD,SSP1,nsp,rur,mfh,perm,39.59997895,39.5277663,39.44689963,39.35745231,39.2596295,39.15379567,39.04040314,38.92004206,38.79336177,38.66108472,38.52399645,38.38289596,38.23857883,38.09185388,37.94349805,37.79425313,37.64482475,37.49586735
C-WEU-NLD,SSP1,nsp,rur,sfh,perm,66.20148543,66.08076353,65.94557422,65.79604015,65.63250434,65.45557603,65.26601144,65.06479714,64.85301865,64.63188377,64.40270568,64.16682015,63.92555718,63.68026894,63.43225425,63.18275322,62.9329455,62.68392513
C-WEU-NLD,SSP1,nsp,urb,mfh,perm,36.04232081,35.97659574,35.90299412,35.82158273,35.73254832,35.63622259,35.53301723,35.42346938,35.30817003,35.18777675,35.06300447,34.93458043,34.80322874,34.66968555,34.53465799,34.39882121,34.26281747,34.12724239
C-WEU-NLD,SSP1,nsp,urb,sfh,perm,62.96207007,62.84725542,62.71868128,62.57646432,62.42093075,62.25266001,62.07237133,61.88100298,61.67958738,61.46927321,61.25130942,61.0269664,60.79750907,60.56422344,60.32834477,60.09105249,59.85346853,59.61663339
C-WEU-NOR,SSP1,nsp,rur,mfh,perm,27.58880276,27.9728195,28.33704757,28.6776749,28.99260175,29.28139277,29.54495526,29.78511919,30.00424114,30.20486938,30.38947397,30.56031992,30.71936867,30.86829823,31.00847597,31.14102211,31.26681574,31.38655812
C-WEU-NOR,SSP1,nsp,rur,sfh,perm,46.12173472,46.76371684,47.37261713,47.94206277,48.4685435,48.95133149,49.39194354,49.79343894,50.15975728,50.49515866,50.80377242,51.08938508,51.35527572,51.60424953,51.83859244,52.06017721,52.27047339,52.47065339
C-WEU-NOR,SSP1,nsp,urb,mfh,perm,25.11022749,25.4597442,25.79125005,26.10127546,26.38790932,26.65075538,26.89063944,27.10922707,27.30866312,27.49126694,27.65928668,27.81478384,27.95954367,28.09509341,28.22267759,28.34331581,28.45780814,28.56679288
C-WEU-NOR,SSP1,nsp,urb,sfh,perm,43.86487515,44.47544338,45.05454855,45.5961297,46.09684831,46.55601221,46.97506393,47.35691309,47.7053065,48.02429579,48.31780825,48.58944513,48.84232503,49.07911589,49.30199178,49.5127338,49.71273964,49.90312429
C-WEU-PRT,SSP1,nsp,rur,mfh,perm,29.38251388,29.72113645,30.05192736,30.3712815,30.67607694,30.96377267,31.23251855,31.48117118,31.70921973,31.9167569,32.10434034,32.27291315,32.4236869,32.55801042,32.67734864,32.7831517,32.87684406,32.95977331
C-WEU-PRT,SSP1,nsp,rur,sfh,perm,49.12038126,49.68647543,50.23947698,50.77335905,51.28290252,51.76385947,52.21313689,52.6288233,53.01006473,53.35701615,53.67060982,53.95242236,54.20447921,54.4290353,54.62853964,54.80541649,54.96204721,55.10068466
C-WEU-PRT,SSP1,nsp,urb,mfh,perm,26.74279177,27.05099253,27.35206522,27.64272862,27.92014126,28.18199044,28.42659222,28.65290592,28.8604666,29.04935866,29.22008962,29.37351787,29.51074612,29.63300203,29.74161891,29.83791663,29.92319168,29.99867058
C-WEU-PRT,SSP1,nsp,urb,sfh,perm,46.71678992,47.25518359,47.7811253,48.28888309,48.77349324,49.23091568,49.65820876,50.05355453,50.41614079,50.74611496,51.04436365,51.31238635,51.55210939,51.76567735,51.95541941,52.1236412,52.27260756,52.40446111
C-WEU-SWE,SSP1,nsp,rur,mfh,perm,37.15923007,37.13803475,37.10363545,37.05789969,37.00249095,36.9388884,36.8684112,36.79222401,36.71139469,36.62685481,36.53943657,36.44989223,36.35889587,36.2670437,36.1748611,36.08282454,35.99134282,35.90076943
C-WEU-SWE,SSP1,nsp,rur,sfh,perm,62.12114989,62.0857165,62.02820927,61.95175026,61.85912039,61.75279247,61.63497182,61.50760546,61.3724786,61.23114857,61.08500664,60.93531039,60.78318672,60.62963235,60.47552557,60.32166294,60.16872786,60.0173113
C-WEU-SWE,SSP1,nsp,urb,mfh,perm,33.82084857,33.80155743,33.77024856,33.7286217,33.67819087,33.62030237,33.55615684,33.48681429,33.41324667,33.33630184,33.25673725,33.17523756,33.0924163,33.00881613,32.9249152,32.8411472,32.75788419,32.6754479
C-WEU-SWE,SSP1,nsp,urb,sfh,perm,59.08139624,59.0476967,58.99300346,58.92028579,58.83218855,58.73106353,58.61900817,58.49787418,58.36935944,58.23494506,58.09595425,57.95358304,57.80890318,57.66286264,57.51629672,57.36996299,57.22451144,57.08050409
R32ANUZ,SSP1,nsp,rur,mfh,perm,24.78879229,24.65463202,24.51355759,24.3667315,24.21550232,24.0611824,23.90463598,23.74659668,23.58766119,23.42835708,23.26849118,23.10873223,22.95014699,22.79261547,22.63714203,22.48430318,22.33451543,22.18804719
R32ANUZ,SSP1,nsp,rur,sfh,perm,65.31733821,64.96383202,64.59210731,64.20522725,63.80674526,63.4001193,62.98762662,62.57120026,62.15241249,61.73265341,61.31141406,60.89045649,60.47259161,60.05750323,59.64783781,59.24511442,58.85043052,58.46449337
R32ANUZ,SSP1,nsp,urb,mfh,perm,29.11882424,28.9557713,28.78817783,28.61658637,28.44190368,28.26511649,28.08685957,27.9077073,27.72815718,27.54868453,27.36918275,27.19033758,27.01314735,26.83762834,26.66469412,26.49487979,26.32857496,26.16604481
R32ANUZ,SSP1,nsp,urb,sfh,perm,74.59259917,74.17491257,73.74559467,73.30603526,72.85855717,72.40568806,71.94905401,71.49012636,71.03017955,70.57043122,70.11060824,69.65246726,69.19856571,68.74894526,68.30594614,67.87093914,67.44492231,67.02857492
R32BRA,SSP1,nsp,rur,mfh,perm,13.21115809,15.87420642,18.46177549,20.90150349,23.13733387,25.13438175,26.87737202,28.36851974,29.62296227,30.66329651,31.51645821,32.20917906,32.76759433,33.21535625,33.57282455,33.85735467,34.08338516,34.26275508
R32BRA,SSP1,nsp,rur,sfh,perm,19.15752411,23.01921529,26.77145385,30.30930782,33.55148947,36.44741219,38.97492552,41.13724152,42.95631088,44.46490144,45.70207275,46.7065885,47.51634749,48.16564785,48.68401328,49.09661091,49.42437814,49.68448278
R32BRA,SSP1,nsp,urb,inf,sub,11.02379567,13.05079713,14.89792148,16.50019928,17.82054729,18.84646953,19.59490073,18.0305894,18.8133093,19.4605983,19.9895118,20.4174868,20.761054,21.0350958,21.2525813,21.4244868,21.5599283,21.6663682
R32BRA,SSP1,nsp,urb,mfh,perm,10.05443074,12.03512789,13.92927478,15.67783657,17.23724452,18.58252891,19.70805518,20.73057067,21.40408796,21.93229771,22.34315049,22.6546146,23.01115426,23.32559659,23.57662992,23.77644215,23.93517284,24.06113597
R32BRA,SSP1,nsp,urb,sfh,perm,17.8058427,21.31354818,24.66797793,27.76458447,30.52621001,32.90863452,34.90187951,36.7126981,37.90546009,38.84089045,39.56848808,40.12007384,40.75148594,41.30834596,41.75291216,42.10676862,42.38787191,42.61094567
R32CAN,SSP1,nsp,rur,mfh,perm,25.27241261,25.14170439,25.00412863,24.86063304,24.71215245,24.55957874,24.40377404,24.24555425,24.08569653,23.92491611,23.76388944,23.6032367,23.44351388,23.28525091,23.12889811,22.97488302,22.82357061,22.67528791
R32CAN,SSP1,nsp,rur,sfh,perm,66.59165572,66.24724551,65.88473964,65.50663532,65.11539573,64.71337093,64.30283267,63.88593071,63.4647129,63.04106385,62.6167659,62.19345325,61.7725909,61.35557517,60.94359268,60.53776994,60.13906863,59.74835047
R32CAN,SSP1,nsp,urb,mfh,perm,26.10477677,25.96976359,25.82765667,25.67943496,25.52606406,25.36846522,25.207529,25.04409812,24.87897538,24.71289956,24.54656936,24.38062541,24.21564201,24.05216654,23.89066416,23.73157648,23.57528049,23.42211399
R32CAN,SSP1,nsp,urb,sfh,perm,66.87162689,66.52576868,66.16173873,65.78204474,65.38916026,64.98544524,64.57318095,64.15452621,63.73153747,63.30610727,62.88002544,62.45493307,62.03230129,61.6135323,61.19981771,60.79228877,60.3919112,59.99955034
R32CAS-CAU,SSP1,nsp,rur,mfh,perm,23.6418654,26.55004758,29.48830268,32.35335714,35.06073872,37.5519413,39.79336426,41.77123732,43.4878013,44.95775539,46.20474629,47.25415426,48.13203226,48.86321266,49.47046898,49.97363678,50.39048709,50.73658873
R32CAS-CAU,SSP1,nsp,rur,sfh,perm,26.38961199,29.63579404,32.91554422,36.11358609,39.13562975,41.91636926,44.41829884,46.62604775,48.54211725,50.18291494,51.57483582,52.74620993,53.72611822,54.54227915,55.22011309,55.78176095,56.24705917,56.63338604
R32CAS-CAU,SSP1,nsp,urb,mfh,perm,17.4891236,19.58310513,21.69981418,23.76440617,25.71545558,27.51048516,29.12521078,30.54977717,31.78591975,32.84435231,33.74232117,34.49821078,35.13087183,35.65823881,36.09672785,36.46057054,36.76254024,37.01384565
R32CAS-CAU,SSP1,nsp,urb,sfh,perm,22.34589224,25.02137712,27.72590099,30.36383479,32.85669497,35.15020826,37.21334679,39.03351844,40.61294058,41.96530222,43.11263904,44.07844088,44.88679332,45.56061128,46.12086971,46.58575232,46.97157968,47.29267316
R32CAS-OTH,SSP1,nsp,rur,mfh,perm,25.0879556,27.76412692,30.44048263,33.04414551,35.51222811,37.79699656,39.8675269,41.71008309,43.32533272,44.72436956,45.92368701,46.94450437,47.8089062,48.53837115,49.15286721,49.67018111,50.105749,50.47258967
R32CAS-OTH,SSP1,nsp,rur,sfh,perm,28.00377223,30.99097825,33.9783901,36.88466048,39.63959292,42.18990577,44.50108094,46.55778594,48.36076597,49.92240414,51.26111078,52.40057137,53.36543723,54.17968335,54.86559845,55.44303651,55.92922775,56.33870402
R32CAS-OTH,SSP1,nsp,urb,mfh,perm,18.57977587,20.54177511,22.49968088,24.40037381,26.19845273,27.8596735,29.36199348,30.69610118,31.86327963,32.8722567,33.73536992,34.46835654,35.08746408,35.60846394,36.04600941,36.41311689,36.72102789,36.97907657
R32CAS-OTH,SSP1,nsp,urb,sfh,perm,23.73942108,26.24627188,28.74789246,31.17641205,33.4738215,35.59636699,37.51588457,39.22047696,40.71178347,42.00095572,43.10375741,44.04029605,44.83133114,45.49701382,46.05606664,46.52512069,46.91853926,47.24824863
R32CHN,SSP1,nsp,rur,mfh,perm,41.37941221,42.42208368,43.37263624,44.18558476,44.85048007,45.38267749,45.8070604,46.14852062,46.42693174,46.65767791,46.85182363,47.0173604,47.16005268,47.28412694,47.39277555,47.48843529,47.57304712,47.64813294
R32CHN,SSP1,nsp,rur,sfh,perm,46.81660271,47.99627959,49.07173329,49.99150198,50.7437635,51.34589083,51.826037,52.21236456,52.52735847,52.78842432,53.0080805,53.19536854,53.35681036,53.49718778,53.62011265,53.72834194,53.82407163,53.90902361
R32CHN,SSP1,nsp,urb,inf,sub,25.18115547,24.37567129,21.4300359,21.6288283,21.7741013,21.8736936,21.9390267,21.9806476,22.0066706,22.0227561,22.0326194,22.0386455,22.0423184,22.0445497,22.0459065,22.046728,22.0472315,22.0475336
R32CHN,SSP1,nsp,urb,mfh,perm,37.84690606,37.68258386,37.90498035,37.789786,37.8340552,37.97555651,38.17952935,38.41450219,38.64625446,38.83832994,38.99993883,39.13773334,39.25651186,39.35979254,39.45023276,39.52986091,39.60029267,39.66279488
R32CHN,SSP1,nsp,urb,sfh,perm,51.50987849,51.28623493,51.58891797,51.43213773,51.49238838,51.68497257,51.96258089,52.28238042,52.59779672,52.85921266,53.07916339,53.26670258,53.4283609,53.56892656,53.69201627,53.80039069,53.89624875,53.98131465
R32EEU,SSP1,nsp,rur,mfh,perm,18.41601943,20.33423821,22.23090301,24.0526427,25.75555694,27.3086407,28.69455966,29.90839787,30.95499103,31.84589332,32.59650155,33.22392782,33.74526999,34.17653009,34.53233145,34.82534737,35.06632622,35.26448894
R32EEU,SSP1,nsp,rur,sfh,perm,30.78708307,33.99387601,37.16463595,40.21013943,43.0569958,45.65337223,47.97028998,49.99953076,51.7491787,53.23854957,54.49338306,55.54228643,56.4138431,57.13480458,57.72961749,58.21946848,58.62232622,58.95360585
R32EEU,SSP1,nsp,urb,mfh,perm,17.33857035,19.14135566,20.92383624,22.63591503,24.23639575,25.69618137,26.99901988,28.14031136,29.12460872,29.96277297,30.66927384,31.26018188,31.75155043,32.15841078,32.49447608,32.77163535,33.00000591,33.18823149
R32EEU,SSP1,nsp,urb,sfh,perm,30.28862339,33.43789604,36.55169849,39.54251659,42.33838479,44.88847376,47.16439295,49.1581068,50.87756874,52.34175183,53.5759331,54.6081861,55.46655427,56.17729567,56.76436572,57.24853325,57.64747213,57.97628204
R32EEU-FSU,SSP1,nsp,rur,mfh,perm,25.86351799,28.82155248,31.72565579,34.49463837,37.06376614,39.38875758,41.44692388,43.23465438,44.7632341,46.05370374,47.13274956,48.02824318,48.76756711,49.37595779,49.87587249,50.28660284,50.62443148,50.90324969
R32EEU-FSU,SSP1,nsp,rur,sfh,perm,28.8694734,32.17130179,35.41293092,38.50373508,41.37145655,43.96666725,46.26404138,48.25954865,49.96578566,51.40623853,52.61069512,53.61026638,54.43551732,55.11461746,55.67263412,56.1311011,56.50819345,56.81941697
R32EEU-FSU,SSP1,nsp,urb,mfh,perm,18.838877,21.04448239,23.19260666,25.22829986,27.10815928,28.8029174,30.29845979,31.59407449,32.69950154,33.6311605,34.40921069,35.05435117,35.58669784,36.02466578,36.38457519,36.68039878,36.92390443,37.12514826
R32EEU-FSU,SSP1,nsp,urb,sfh,perm,24.07047517,26.8885821,29.63324527,32.23425502,34.63615559,36.80155182,38.71240967,40.36781946,41.78022607,42.9706088,43.96472527,44.78902269,45.46920322,46.02879584,46.48865289,46.86662736,47.17775507,47.43488475
R32IDN,SSP1,nsp,rur,mfh,perm,18.0739705,20.34469158,22.54026917,24.60043061,26.47973069,28.1499264,29.60042578,30.83459225,31.86670547,32.71676181,33.40841012,33.96526619,34.40974692,34.76194312,35.03930411,35.25655394,35.42589739,35.5573168
R32IDN,SSP1,nsp,rur,sfh,perm,20.44886216,23.01795245,25.50202553,27.83288899,29.95912617,31.84878301,33.48987576,34.88620978,36.05394108,37.0156935,37.79822333,38.42824942,38.93113423,39.32960846,39.64341425,39.88921038,40.08080529,40.229493
R32IDN,SSP1,nsp,urb,inf,sub,12.67142529,14.52957521,16.24238675,17.7158345,18.88638532,19.72639583,17.9729731,18.7409166,19.3852429,19.9180784,20.3534787,20.7057803,20.9885989,21.2141881,21.3932221,21.5347321,21.6462229,21.7338478
R32IDN,SSP1,nsp,urb,mfh,perm,18.12373887,20.39609478,22.47655715,24.31264476,25.87445539,27.15136406,28.38103872,29.02601595,29.50496805,29.86778966,30.18178266,30.68485685,31.08640906,31.40458969,31.65516279,31.85143036,32.0044184,32.12314515
R32IDN,SSP1,nsp,urb,sfh,perm,24.66652322,27.75921398,30.59073643,33.08966328,35.21529741,36.95317819,38.62677317,39.50459127,40.15644811,40.65025061,41.07759707,41.76228422,42.30879931,42.74184517,43.08287675,43.34999814,43.55821583,43.71980369
R32IND,SSP1,nsp,rur,mfh,perm,9.153382896,11.6357747,14.03259024,16.27797454,18.32229146,20.13576817,21.70743762,23.04213392,24.15615149,25.07204994,25.8157396,26.41381634,26.89047382,27.26792692,27.5648827,27.79741637,27.97874038,28.11959371
R32IND,SSP1,nsp,rur,sfh,perm,12.98794051,16.51026198,19.91115736,23.09718356,25.99791075,28.57109356,30.80117064,32.69500118,34.27570572,35.5752946,36.63053256,37.47915708,38.15549708,38.69107375,39.11243098,39.44237822,39.69966294,39.89952289
R32IND,SSP1,nsp,urb,inf,sub,7.769114938,10.14954457,12.49486733,14.67848111,16.58976994,18.15304374,19.33505274,20.1535746,18.4342427,19.1573853,19.7482823,20.2264112,20.6102372,20.916397,21.1593702,21.3514157,21.5027307,21.6216468
R32IND,SSP1,nsp,urb,mfh,perm,13.21016945,16.91253098,20.36170517,23.43202192,26.061531,28.24012925,29.98929655,31.35687681,32.65235354,33.35218665,33.87339642,34.25349123,34.52144012,34.77380062,35.15249758,35.44903936,35.68027531,35.85990046
R32IND,SSP1,nsp,urb,sfh,perm,15.8675976,20.31474593,24.45777439,28.14573244,31.30420759,33.92106428,36.02210341,37.66479341,39.22087515,40.06149041,40.68754953,41.14410624,41.46595715,41.76908383,42.22396149,42.5801572,42.85790981,43.07366932
R32JPN,SSP1,nsp,rur,mfh,perm,17.33134715,17.46179146,17.58036156,17.688411,17.7872294,17.87795453,17.96159012,18.0389969,18.11090096,18.17792299,18.2405897,18.29934853,18.35456699,18.40656657,18.45562771,18.50197947,18.54582446,18.58734439
R32JPN,SSP1,nsp,rur,sfh,perm,45.66731007,46.01102487,46.32345168,46.60815704,46.868539,47.10759561,47.32797156,47.53193491,47.72139883,47.89799882,48.06312273,48.21794958,48.36344772,48.50046425,48.6297381,48.75187288,48.86740243,48.97680555
R32JPN,SSP1,nsp,urb,mfh,perm,20.27828129,20.43090569,20.56963684,20.69605846,20.81167943,20.91783101,21.01568756,21.1062562,21.19038647,21.26880458,21.34212681,21.4108767,21.47548423,21.53632556,21.5937288,21.64796197,21.69926214,21.74784191
R32JPN,SSP1,nsp,urb,sfh,perm,51.94611211,52.33708429,52.69246667,53.0163162,53.3124981,53.58442262,53.83509807,54.06710436,54.2826177,54.48349843,54.67132524,54.84743924,55.01294193,55.16879687,55.3158446,55.4547717,55.58618542,55.71063038
R32KOR,SSP1,nsp,rur,mfh,perm,24.18777065,25.66222431,27.09049831,28.43332966,29.66004349,30.75235509,31.70202817,32.51139775,33.18919485,33.74848549,34.20434852,34.57216218,34.8664589,35.10033483,35.28515349,35.43053401,35.54444238,35.63339404
R32KOR,SSP1,nsp,rur,sfh,perm,27.36600615,29.03420073,30.65014772,32.16942502,33.55732714,34.79316679,35.86762544,36.78334493,37.55020351,38.18298407,38.6987468,39.1148906,39.44785745,39.71246432,39.92156786,40.08605115,40.2149269,40.31556668
R32KOR,SSP1,nsp,urb,inf,sub,14.7539704,15.6610018,16.5404149,17.3678403,18.1246644,18.7992378,19.386764,19.8882765,20.3090594,20.6570362,20.9413759,21.1714542,21.3561486,21.5034727,21.6203907,21.7128068,21.7856182,21.842837
R32KOR,SSP1,nsp,urb,mfh,perm,22.82688467,23.85125291,24.90479107,25.94112995,26.9258423,27.83484356,28.65372109,29.3714049,29.98373948,30.48901311,30.9008483,31.23313804,31.4990112,31.71029909,31.87726772,32.0086072,32.11151415,32.19187475
R32KOR,SSP1,nsp,urb,sfh,perm,31.0675344,32.46170604,33.89557814,35.30604192,36.64624165,37.88339811,38.99789561,39.97466782,40.80805905,41.49573965,42.05624995,42.50849839,42.87035344,43.1579176,43.38516296,43.56391682,43.70397384,43.81334512
R32LAM-L,SSP1,nsp,rur,mfh,perm,12.36475945,14.96489179,17.51936925,19.95538646,22.21479191,24.25790196,26.06425416,27.6304048,28.96593089,30.08954012,31.02450978,31.79573247,32.42751533,32.94245902,33.36064677,33.69944164,33.9734087,34.19468663
R32LAM-L,SSP1,nsp,rur,sfh,perm,17.93015992,21.70061651,25.40486886,28.9373418,32.21370971,35.17642728,37.79582185,40.06689971,42.0035485,43.63289626,44.98869745,46.10704885,47.02319832,47.76991909,48.37633389,48.86762095,49.26490108,49.5857766
R32LAM-L,SSP1,nsp,urb,inf,sub,12.01282405,14.54673382,16.84414985,18.80821259,20.37235626,21.51357129,22.24731743,22.62494657,22.72408768,22.63796042,20.89293899,21.09112301,20.76105398,21.03509581,21.25258131,21.42448679,21.55992828,21.66636821
R32LAM-L,SSP1,nsp,urb,mfh,perm,9.667329119,11.72546162,13.7494438,15.63843037,17.3275323,18.77922034,19.97964267,20.93622546,21.67423684,22.23260903,22.71777882,22.96054376,23.14768186,23.2519259,23.45630249,23.669719,23.86314607,24.02016543
R32LAM-L,SSP1,nsp,urb,sfh,perm,17.12030706,20.76514628,24.34950717,27.69479828,30.68610469,33.25696421,35.382846,37.0769014,38.38387886,39.37272524,40.23193421,40.66185753,40.9932688,41.17787924,41.53981891,41.91776779,42.26031648,42.5383891
R32LAM-M,SSP1,nsp,rur,mfh,perm,13.1598159,15.77333141,18.3202524,20.73035147,22.9486822,24.93950205,26.68636789,28.18949272,29.46148722,30.52304799,31.39874611,32.11489616,32.69618472,33.16566575,33.5433104,33.84628356,34.08905357,34.28360448
R32LAM-M,SSP1,nsp,rur,sfh,perm,19.08307271,22.87293626,26.56623097,30.06111995,33.27792534,36.16481679,38.69795008,40.8776341,42.72215562,44.2615268,45.53137821,46.56986869,47.41279629,48.09359157,48.64121475,49.08055668,49.4325979,49.71471653
R32LAM-M,SSP1,nsp,urb,inf,sub,11.51998597,13.62189783,15.51138417,17.04972096,18.26104084,18.63333329,19.15687173,19.80251283,19.48487496,19.68830855,20.06315309,20.46020999,20.79445931,21.06108042,21.27271613,21.44002191,21.57185753,21.67549892
R32LAM-M,SSP1,nsp,urb,mfh,perm,10.43090713,12.39831993,14.26921663,15.98373426,17.49314934,18.80300442,19.85800237,20.70567278,21.44987393,22.04476166,22.51116176,22.86764074,23.18360345,23.45570596,23.69543384,23.89546655,24.0566949,24.18526646
R32LAM-M,SSP1,nsp,urb,sfh,perm,18.47256164,21.95674125,25.26999621,28.30631244,30.97940335,33.2990845,35.16742773,36.66860529,37.98654451,39.04005791,39.86602677,40.49733139,41.05688394,41.53876249,41.96330737,42.31755427,42.60308078,42.83077393
R32MEA-H,SSP1,nsp,rur,mfh,perm,14.18220416,17.02835176,19.79308939,22.39959975,24.78844132,26.92212252,28.78483055,30.37849011,31.71898476,32.83058113,33.7414664,34.48080144,35.07619895,35.55265212,35.932003,36.23281128,36.47046435,36.65757384
R32MEA-H,SSP1,nsp,rur,sfh,perm,17.61141209,21.14574833,24.57898995,27.81574551,30.78220072,33.43179864,35.74490304,37.72390397,39.38852559,40.76890212,41.9000363,42.81814,43.55750257,44.14916046,44.62023707,44.99377976,45.28889652,45.52124843
R32MEA-H,SSP1,nsp,urb,inf,sub,9.578796672,11.02937873,12.63678406,13.39743003,14.75000592,16.0048078,17.09769963,18.03058976,18.81330934,19.46059803,19.98951192,20.41748715,20.76105354,21.03509612,21.25258165,21.42448668,21.55992795,21.6663684
R32MEA-H,SSP1,nsp,urb,mfh,perm,13.07711145,15.5732543,17.95835234,20.24361652,22.27233656,24.07457431,25.64305676,26.97686816,28.0858713,28.98713957,29.74260367,30.39288224,30.91670291,31.33611863,31.67039328,31.93585541,32.14606373,32.31209847
R32MEA-H,SSP1,nsp,urb,sfh,perm,17.07681918,20.33642129,23.45101491,26.43523993,29.08445535,31.4379176,33.4861292,35.22789428,36.67609223,37.85301845,38.83954547,39.68871538,40.37274954,40.92044591,41.35696033,41.70361553,41.97811724,42.19493464
R32MEA-M,SSP1,nsp,rur,mfh,perm,15.00971033,17.68623245,20.29655408,22.7683966,25.04379024,27.08396505,28.8717555,30.40813411,31.70656803,32.78842448,33.67943185,34.40642708,34.99555491,35.47021965,35.8511841,36.1560362,36.39946173,36.59374805
R32MEA-M,SSP1,nsp,rur,sfh,perm,18.63900639,21.9627023,25.20419067,28.27371616,31.09929212,33.63277414,35.85284614,37.76071579,39.37310653,40.71655213,41.823002,42.72578217,43.45735907,44.04679611,44.51987644,44.89844073,45.20072571,45.44198979
R32MEA-M,SSP1,nsp,urb,inf,sub,13.36905727,15.37636384,17.22813544,18.86305379,20.2423036,21.3124134,22.15647299,22.74321808,22.90551439,22.33291891,22.55598574,22.1319837,22.29253234,21.83627143,21.98721817,22.09159737,22.15918079,22.19872333
R32MEA-M,SSP1,nsp,urb,mfh,perm,17.10650837,18.70722908,20.90348319,23.01146653,24.91819496,26.58111395,27.98186013,29.12885923,30.05224743,30.79430781,31.27633373,31.6647099,31.89165038,32.09611259,32.17252257,32.30952622,32.41771788,32.4926394
R32MEA-M,SSP1,nsp,urb,sfh,perm,22.33862969,24.4289398,27.29693052,30.04965236,32.53956436,34.71109643,36.54026866,38.03808386,39.24389551,40.21291921,40.84237546,41.34953865,41.64589014,41.91288827,42.01266867,42.19157565,42.33285834,42.43069503
R32MEX,SSP1,nsp,rur,mfh,perm,16.15769578,18.48809399,20.75613856,22.8978671,24.86396112,26.62240091,28.15953448,29.47660653,30.58617887,31.50744659,32.26373685,32.87867841,33.37492606,33.7730276,34.09092552,34.34389059,34.54466152,34.70372024
R32MEX,SSP1,nsp,rur,sfh,perm,23.43030372,26.80961835,30.09851386,33.20423828,36.05527474,38.60519146,40.83419161,42.74408015,44.353073,45.68900499,46.78570285,47.67743071,48.39704032,48.97432808,49.43531243,49.80213753,50.09327581,50.32392715
R32MEX,SSP1,nsp,urb,inf,sub,11.97199784,13.95578713,15.76903296,17.31972095,18.54726625,19.4361704,17.8389043,18.6321129,19.2976392,19.8480071,20.297728,20.661626,20.9537461,21.1867606,21.3716829,21.5178463,21.6330047,21.7235128
R32MEX,SSP1,nsp,urb,mfh,perm,11.87258185,13.67727236,15.39301065,16.96548241,18.35333195,19.53342296,20.6178551,21.32549903,21.87330704,22.29894225,22.65731864,23.08916344,23.43765503,23.71722318,23.94046808,24.11811366,24.25910572,24.37080525
R32MEX,SSP1,nsp,urb,sfh,perm,21.0256881,24.22169552,27.26017347,30.0449343,32.50273933,34.59261548,36.51308504,37.76628344,38.73642123,39.49019771,40.12486255,40.88963588,41.50679529,42.00189509,42.39724949,42.71185001,42.96153919,43.15935289
R32NAF,SSP1,nsp,rur,mfh,perm,13.19070865,16.08551654,18.9095673,21.58305845,24.0433015,26.24917217,28.18125068,29.84001524,31.24011842,32.40490599,33.36320991,34.14431285,34.7772013,35.28704257,35.69650483,36.02465197,36.28739138,36.49776756
R32NAF,SSP1,nsp,rur,sfh,perm,16.38017639,19.97493882,23.48183529,26.80176735,29.85688866,32.59613123,34.99537964,37.05522773,38.79387102,40.2403002,41.43031869,42.40028963,43.18620832,43.81932744,44.32779626,44.73528825,45.06155714,45.32280155
R32NAF,SSP1,nsp,urb,inf,sub,8.964713814,11.09404601,13.75288547,15.80556542,17.26499419,18.59457998,19.57477136,19.16482808,19.47261139,20.01535689,19.93840442,20.377746,20.73022239,21.01121906,21.23411264,21.41021333,21.5488978,21.65785034
R32NAF,SSP1,nsp,urb,mfh,perm,12.47636399,15.36641506,18.03311332,20.5421603,22.79296791,24.70330554,26.282957,27.64723905,28.61116086,29.33412364,29.92852122,30.35354695,30.78139065,31.17057398,31.4771376,31.76247173,31.99408761,32.17920803
R32NAF,SSP1,nsp,urb,sfh,perm,16.29232974,20.06631911,23.54864196,26.825095,29.76432472,32.2589498,34.3217465,36.10330186,37.36204455,38.30612954,39.08232695,39.63734917,40.19605126,40.7042685,41.10459631,41.47720148,41.77965837,42.02139892
R32OAS-CPA,SSP1,nsp,rur,mfh,perm,28.29089125,31.96569435,35.32911261,38.13219883,40.31504983,41.95057228,43.15959696,44.06071001,44.74620221,45.28262441,45.71385767,46.06918826,46.36809621,46.62293819,46.8422754,47.03188187,47.19655241,47.33977787
