region_bld,ssp,scenario,urt,arch,mat,y2015,y2020,y2025,y2030,y2035,y2040,y2045,y2050,y2055,y2060,y2065,y2070,y2075,y2080,y2085,y2090,y2095,y2100
C-WEU-MLT,SSP2,FLRD,rur,mfh,perm,28.83344935,29.5227359,29.95571096,30.00594264,29.826897,29.58599037,29.46381407,29.65254271,30.04453188,30.399387,30.71804594,31.00208545,31.25359731,31.47498134,31.66882696,31.83776881,31.98442001,32.11127455
C-WEU-MLT,SSP2,FLRD,rur,sfh,perm,48.20247958,49.35479821,50.07862669,50.16260178,49.86328123,49.46054423,49.25629532,49.57180348,50.22711355,50.82034457,51.35306443,51.82790907,52.24837542,52.6184754,52.9425379,53.22496737,53.47013233,53.68220212
C-WEU-MLT,SSP2,FLRD,urb,mfh,perm,26.24305515,26.87041626,27.26449289,27.31021176,27.14725157,26.92798796,26.81678797,26.98856125,27.34533415,27.66830912,27.95833977,28.2168612,28.44577726,28.64727217,28.82370272,28.97746685,29.11094292,29.22640086
C-WEU-MLT,SSP2,FLRD,urb,sfh,perm,45.84380362,46.93973622,47.62814584,47.7080118,47.42333781,47.04030781,46.84605334,47.14612284,47.76936684,48.33356949,48.84022194,49.29183116,49.69172297,50.04371298,50.35191823,50.62052767,50.85369606,51.05538871
C-WEU-NLD,SSP2,FLRD,rur,mfh,perm,39.59997895,39.35340467,38.81235099,37.84365986,36.67467408,35.52613267,34.61235133,34.14193876,33.969331,33.81279774,33.6725203,33.54816424,33.43900645,33.34404516,33.26211356,33.1919388,33.13226826,33.08183154
C-WEU-NLD,SSP2,FLRD,rur,sfh,perm,66.20148543,65.78927349,64.88476399,63.2653492,61.31109071,59.39101021,57.86339116,57.07697633,56.78841835,56.52673298,56.2922234,56.08433046,55.90184532,55.74309325,55.60612364,55.4888086,55.38905404,55.30473618
C-WEU-NLD,SSP2,FLRD,urb,mfh,perm,36.04232081,35.81789874,35.32545327,34.44378925,33.37982504,32.33446847,31.50278115,31.07463041,30.91752971,30.77505937,30.64738445,30.53420052,30.43484946,30.34841948,30.27384861,30.20997835,30.1556686,30.10976311
C-WEU-NLD,SSP2,FLRD,urb,sfh,perm,62.96207007,62.57002877,61.70977933,60.16960683,58.31097542,56.48484959,55.03198101,54.28404756,54.00960949,53.76072909,53.53769468,53.3399745,53.16641884,53.01543494,52.88516762,52.77359312,52.67871981,52.59852784
C-WEU-NOR,SSP2,FLRD,rur,mfh,perm,27.49949746,28.22339743,28.70863548,28.82615768,28.71891668,28.54640082,28.48294467,28.7156447,29.14196619,29.5295838,29.87950728,30.19338358,30.47336808,30.72191883,30.94167868,31.13533292,31.30554314,31.45485101
C-WEU-NOR,SSP2,FLRD,rur,sfh,perm,45.97243808,47.18262188,47.9938213,48.19028969,48.01100896,47.7226046,47.61652144,48.005539,48.71824433,49.36624622,49.95123276,50.47595721,50.94402285,51.35953895,51.72692371,52.05066627,52.33521614,52.58482241
C-WEU-NOR,SSP2,FLRD,urb,mfh,perm,25.02894536,25.68781023,26.12945454,26.23641856,26.13881209,25.98179503,25.92403978,26.13583406,26.52385487,26.87664895,27.19513534,27.48081303,27.73564374,27.96186472,28.16188137,28.33813773,28.49305628,28.62895035
C-WEU-NOR,SSP2,FLRD,urb,sfh,perm,43.722884,44.87385027,45.64535554,45.83221021,45.66170217,45.3874102,45.28651797,45.65649987,46.33433062,46.95062405,47.50698564,48.00603392,48.45119586,48.84637965,49.19578729,49.50368826,49.77431435,50.01170672
C-WEU-PRT,SSP2,FLRD,rur,mfh,perm,29.31289978,29.81148327,30.06616987,29.95021528,29.62073853,29.24623832,29.00516436,29.08443521,29.37552902,29.64216907,29.88525639,30.10597521,30.30573651,30.48607279,30.64858017,30.7948667,30.92648616,31.04491988
C-WEU-PRT,SSP2,FLRD,rur,sfh,perm,49.0040035,49.83751324,50.26328698,50.06943925,49.51863466,48.89256185,48.4895451,48.62206659,49.1087043,49.55446129,49.96084385,50.32983177,50.66378384,50.96526202,51.23693464,51.48148996,51.70152554,51.89951777
C-WEU-PRT,SSP2,FLRD,urb,mfh,perm,26.6794318,27.1332226,27.36502818,27.25949094,26.95961435,26.6187592,26.3993433,26.47149246,26.73643444,26.97911958,27.20036795,27.40125741,27.58307217,27.74720707,27.8951148,28.02825896,28.14805375,28.25584739
C-WEU-PRT,SSP2,FLRD,urb,sfh,perm,46.60610684,47.39883071,47.80377021,47.61940796,47.09555571,46.50011832,46.11682226,46.24285911,46.70568434,47.12962925,47.51612643,47.86705879,48.18466969,48.47139574,48.72977469,48.96236327,49.17163192,49.35993586
C-WEU-SWE,SSP2,FLRD,rur,mfh,perm,37.15923007,37.10120038,36.75774909,35.99781356,35.0326565,34.07113121,33.31955812,32.98185701,32.92128618,32.86665279,32.81837777,32.77655176,32.74103676,32.71150257,32.68751996,32.66857413,32.6541134,32.64360443
C-WEU-SWE,SSP2,FLRD,rur,sfh,perm,62.12114989,62.02413843,61.44997182,60.17954536,58.56603867,56.95860342,55.70215691,55.13760321,55.03634358,54.9450099,54.86430586,54.79438301,54.7350106,54.68563666,54.6455436,54.6138708,54.58969599,54.57212756
C-WEU-SWE,SSP2,FLRD,urb,mfh,perm,33.82084857,33.76803226,33.4554366,32.7637736,31.88532615,31.0101842,30.32613236,30.01877029,29.96364113,29.913916,29.869978,29.83190964,29.7995853,29.77270446,29.75087644,29.73363271,29.72047112,29.71090628
C-WEU-SWE,SSP2,FLRD,urb,sfh,perm,59.08139624,58.98913181,58.44306071,57.23479961,55.70024611,54.17146695,52.97650172,52.43957314,52.34326841,52.25640394,52.17964896,52.11314762,52.05668046,52.00972252,51.97159132,51.94146836,51.91847648,51.90176773
R32ANUZ,SSP2,FLRD,rur,mfh,perm,24.7886403,24.85738092,24.73416738,24.32622095,23.77187667,23.21066585,22.78302548,22.63000227,22.65991084,22.68697363,22.71122087,22.73297042,22.75253661,22.77019932,22.78618864,22.800616,22.81354069,22.82519982
R32ANUZ,SSP2,FLRD,rur,sfh,perm,65.31693772,65.49806612,65.17340406,64.09848382,62.63781189,61.15904694,60.03223407,59.62902487,59.70783259,59.77914181,59.84303217,59.90034125,59.95189728,59.99843771,60.04056885,60.07858427,60.11264024,60.14336151
R32ANUZ,SSP2,FLRD,urb,mfh,perm,29.11867401,29.18751225,29.03456807,28.54995059,27.89526507,27.23363008,26.72935078,26.54756556,26.58051172,26.61018466,26.63667175,26.66033812,26.68154627,26.70062189,26.71783867,26.73336808,26.74733691,26.75999113
R32ANUZ,SSP2,FLRD,urb,sfh,perm,74.59221434,74.76855466,74.37676331,73.1353369,71.45825355,69.76336803,68.47157469,68.00590232,68.09029924,68.1663113,68.2341623,68.29478756,68.34911567,68.39798096,68.44208454,68.48186565,68.51764909,68.55006493
R32BRA,SSP2,FLRD,rur,mfh,perm,13.21115809,14.89108191,16.42709336,17.69395527,18.73130754,19.62037681,20.48094421,21.46552739,22.52239818,23.48256344,24.34747163,25.12043141,25.80661781,26.41224801,26.94334303,27.40749319,27.81142184,28.16144121
R32BRA,SSP2,FLRD,rur,sfh,perm,19.15752411,21.59358467,23.82095763,25.65803636,27.16230276,28.4515437,29.69945405,31.12719988,32.65977012,34.05210748,35.30631241,36.42718279,37.42222291,38.30044836,39.07059019,39.74365519,40.32939284,40.83695656
R32BRA,SSP2,FLRD,urb,inf,sub,11.02379567,12.34374427,13.49238771,14.36664923,15.00394042,15.47653811,15.88851757,16.35776403,16.84376678,17.22977571,17.52986452,15.9239772,16.35073002,16.72665849,17.05600314,17.34315237,17.59246596,17.80814628
R32BRA,SSP2,FLRD,urb,mfh,perm,10.05443074,11.31285552,12.45020451,13.37079311,14.10491055,14.71444362,15.29076203,15.94674182,16.64314398,17.25718789,17.79362345,18.34666674,18.70037142,18.99477929,19.2367481,19.43164588,19.58432116,19.77646761
R32BRA,SSP2,FLRD,urb,sfh,perm,17.8058427,20.03444361,22.04862599,23.67893766,24.97901919,26.05846866,27.07909681,28.24080086,29.4740907,30.56152862,31.51152643,32.49093562,33.11732712,33.63870722,34.06722065,34.41237389,34.68275339,35.02303416
R32CAN,SSP2,FLRD,rur,mfh,perm,25.27241261,25.48689215,25.5037756,25.22124276,24.77680849,24.31295382,23.97658619,23.91836437,24.04457156,24.15959835,24.26377562,24.35759831,24.44168013,24.5167207,24.58345171,24.64262039,24.6949647,24.7411802
R32CAN,SSP2,FLRD,rur,sfh,perm,66.59165572,67.15679954,67.20128665,66.4568255,65.28576144,64.06352551,63.17721213,63.02380029,63.3563505,63.65944084,63.93394321,64.18116171,64.40271349,64.60044197,64.77627513,64.93218192,65.0701068,65.19188252
R32CAN,SSP2,FLRD,urb,mfh,perm,26.10477677,26.32632034,26.34375986,26.05192161,25.59284959,25.11371755,24.76627142,24.70613202,24.83649594,24.95531121,25.06291964,25.15983243,25.24668355,25.32419563,25.39312447,25.45424192,25.50831022,25.55604786
R32CAN,SSP2,FLRD,urb,sfh,perm,66.87162689,67.43914674,67.48382089,66.73622981,65.56024224,64.33286767,63.44282796,63.28877113,63.62271948,63.9270841,64.20274057,64.45099844,64.6734817,64.87204148,65.0486139,65.20517617,65.34368092,65.46596863
R32CAS-CAU,SSP2,FLRD,rur,mfh,perm,23.58010649,25.78596261,27.8128014,29.45431122,30.77977741,31.92192493,33.07207142,34.4674113,36.01372248,37.43461043,38.73062934,39.90334254,40.95658103,41.89605584,42.72906974,43.4643647,44.11138683,44.67942637
R32CAS-CAU,SSP2,FLRD,rur,sfh,perm,26.32067522,28.78290424,31.04530986,32.87760213,34.357119,35.6320112,36.91583205,38.47334357,40.19937286,41.78540176,43.23204886,44.54105921,45.71670904,46.76537315,47.69520305,48.51595676,49.23817824,49.87223748
R32CAS-CAU,SSP2,FLRD,urb,mfh,perm,17.40959848,18.98174531,20.43585108,21.61761304,22.57493233,23.40259201,24.23903198,25.25684736,26.38620091,27.42409722,28.37083153,29.22747432,29.99686341,30.68326577,31.29210511,31.82989826,32.30370822,32.72051283
R32CAS-CAU,SSP2,FLRD,urb,sfh,perm,22.24428282,24.25301834,26.11093252,27.62087241,28.8440414,29.90154402,30.97026524,32.27073022,33.71370777,35.0398302,36.24947474,37.34400915,38.3270593,39.20407713,39.98199251,40.66913202,41.27452006,41.80707225
R32CAS-OTH,SSP2,FLRD,rur,mfh,perm,24.97300508,27.03092316,28.87573296,30.32096119,31.46087525,32.43956752,33.44970907,34.72796393,36.17627858,37.5169117,38.74671559,39.86685492,40.88085402,41.79399051,42.61301071,43.34503595,43.99731793,44.57726475
R32CAS-OTH,SSP2,FLRD,rur,sfh,perm,27.87546173,30.17255879,32.23177933,33.84497743,35.11737659,36.20981616,37.33736016,38.76417862,40.38082185,41.8772684,43.25000472,44.50033086,45.63218075,46.6514454,47.56565521,48.38275918,49.11085183,49.75820225
R32CAS-OTH,SSP2,FLRD,urb,mfh,perm,18.52208624,20.04977725,21.41129467,22.46953609,23.29623259,23.99947564,24.72277228,25.6417392,26.6844016,27.64646392,28.52608824,29.32471521,30.04536639,30.69236129,31.27106842,31.78687263,32.24525522,32.65175311
R32CAS-OTH,SSP2,FLRD,urb,sfh,perm,23.66571091,25.61764513,27.35725897,28.70937639,29.76564836,30.66418357,31.5883413,32.76250738,34.09471945,35.32394863,36.44784658,37.46825405,38.38903167,39.2156985,39.95511388,40.61415808,41.19983453,41.7192178
R32CHN,SSP2,FLRD,rur,mfh,perm,41.20807476,43.55845134,45.50750092,46.76876614,47.51078004,47.97288806,48.45326907,49.29516145,50.35191026,51.24419401,51.99097851,52.61239988,53.12759179,53.55406155,53.90720934,54.20020472,54.44410739,54.64808031
R32CHN,SSP2,FLRD,rur,sfh,perm,46.62275179,49.2819642,51.48711587,52.91410938,53.75362275,54.27645105,54.81995337,55.77246911,56.96807307,57.97760152,58.82251235,59.52558752,60.10847484,60.59098206,60.99053293,61.32202745,61.59797855,61.8287532
R32CHN,SSP2,FLRD,urb,inf,sub,25.0173985,25.70936952,26.12523064,23.23739714,23.4763924,23.58801315,23.71931957,24.03626373,24.46464789,24.81891102,25.10838801,25.34261886,25.53065226,25.68063537,25.79966595,25.89374943,25.96787523,26.02613124
R32CHN,SSP2,FLRD,urb,mfh,perm,37.70944521,39.21474461,40.40942257,41.48050661,41.56128576,41.49765308,41.5267843,41.9192826,42.52298395,42.99823097,43.36564731,43.79510163,44.22395266,44.57895046,44.87291431,45.11680667,45.31983376,45.48962291
R32CHN,SSP2,FLRD,urb,sfh,perm,51.3227934,53.37151541,54.99747967,56.45523182,56.56517276,56.47856828,56.51821604,57.05240871,57.87405007,58.52086427,59.02092024,59.60541027,60.18907924,60.67223349,61.07232015,61.4042592,61.68058035,61.91166445
R32EEU,SSP2,FLRD,rur,mfh,perm,18.36870129,19.87527447,21.20927254,22.23392823,23.02040316,23.6772733,24.34773187,25.20520565,26.17841652,27.06680211,27.87092006,28.59340579,29.23834553,29.81078651,30.31639671,30.76113051,31.15099055,31.49182506
R32EEU,SSP2,FLRD,rur,sfh,perm,30.70797871,33.22660083,35.45671953,37.16969338,38.48448723,39.58261354,40.7034564,42.13694296,43.76391366,45.24907721,46.59336588,47.80118543,48.87936702,49.83634842,50.68160509,51.4250913,52.07684199,52.64663398
R32EEU,SSP2,FLRD,urb,mfh,perm,17.29726715,18.71532208,19.97025603,20.93332789,21.67169528,22.28775384,22.91646696,23.72117079,24.63485027,25.46885582,26.223805,26.90223488,27.50802144,28.04592539,28.52127778,28.93966889,29.3067302,29.62794375
R32EEU,SSP2,FLRD,urb,sfh,perm,30.21647113,32.69366105,34.88589611,36.56827939,37.85812805,38.93431632,40.03261073,41.43834204,43.03444213,44.4913604,45.81017568,46.99531993,48.05356409,48.99322463,49.82361429,50.5544987,51.19571544,51.75684108
R32EEU-FSU,SSP2,FLRD,rur,mfh,perm,25.75497124,28.02657678,30.06083793,31.6598328,32.91921135,33.99076592,35.07927592,36.43578127,37.9594929,39.36009435,40.63795661,41.79533195,42.83696245,43.76933011,44.60005164,45.33737766,45.98973347,46.5654431
R32EEU-FSU,SSP2,FLRD,rur,sfh,perm,28.74831094,31.28393103,33.55462167,35.33945773,36.74520601,37.94130068,39.15632141,40.67048492,42.37128805,43.93467267,45.36105289,46.65294275,47.81563546,48.85636641,49.78363751,50.60665834,51.3348334,51.97745417
R32EEU-FSU,SSP2,FLRD,urb,mfh,perm,18.72842556,20.41369948,21.92218775,23.10893712,24.04370269,24.83765408,25.64086726,26.6373906,27.75407611,28.7791069,29.71320786,30.55839435,31.31840428,31.99817832,32.60346246,33.14047092,33.61549717,34.03469905
R32EEU-FSU,SSP2,FLRD,urb,sfh,perm,23.92935112,26.08262937,28.01002819,29.52634052,30.72069257,31.73512603,32.76139331,34.03465339,35.46144497,36.77112909,37.96463197,39.04452863,40.01559502,40.88414383,41.65751673,42.34365363,42.95059574,43.48621091
R32IDN,SSP2,FLRD,rur,mfh,perm,18.08559767,19.48862155,20.71617081,21.63775746,22.32628901,22.88927229,23.46621953,24.22367576,25.09230145,25.87938231,26.58651181,27.21665856,27.77428371,28.264529,28.69333642,29.06606267,29.3889727,29.66753353
R32IDN,SSP2,FLRD,rur,sfh,perm,20.46201712,22.04939615,23.43824348,24.48092518,25.25992871,25.89688712,26.54964433,27.40662913,28.38939089,29.27989295,30.07993818,30.79288523,31.42378145,31.97844421,32.46359626,32.88529817,33.25063808,33.56580136
R32IDN,SSP2,FLRD,urb,inf,sub,12.61070407,13.89281837,14.97634142,15.74033017,16.2258865,16.51532164,16.72049202,16.98077703,17.26479221,15.69092931,16.12855773,16.51920165,16.86547026,17.17049745,17.43772716,17.67071781,17.87301351,18.04801527
R32IDN,SSP2,FLRD,urb,mfh,perm,18.15029262,19.69621028,20.95808423,21.81203123,22.35095329,22.7048195,23.0294165,23.50414773,24.07099609,24.73237453,25.09175901,25.39990989,25.65532661,25.85997278,26.02133792,26.25882474,26.5505477,26.80220476
R32IDN,SSP2,FLRD,urb,sfh,perm,24.70266303,26.80666675,28.52408518,29.68631245,30.41978877,30.90140292,31.34318149,31.98929369,32.7607779,33.66091814,34.15004269,34.56943799,34.91706176,35.19558649,35.41520547,35.73842653,36.13546333,36.47797018
R32IND,SSP2,FLRD,rur,mfh,perm,9.159809443,10.729565,12.1831422,13.41579721,14.44773763,15.33789747,16.18112639,17.10203832,18.06417192,18.93476543,19.71527329,20.4098063,21.02320037,21.5613527,22.03104282,22.43885424,22.79109175,23.0944873
R32IND,SSP2,FLRD,rur,sfh,perm,12.99705928,15.22442068,17.28693401,19.03597589,20.50021932,21.7632871,22.95976355,24.26646616,25.63165913,26.86696382,27.97444393,28.95993242,29.83029104,30.59388746,31.26034131,31.8389941,32.33879181,32.76928657
R32IND,SSP2,FLRD,urb,inf,sub,6.89,9.275941812,10.7388767,11.98607551,13.00481347,13.83148114,14.54344533,15.25431137,15.94251144,16.50995571,16.96293459,15.52947435,16.00957008,16.43248782,16.80300234,17.12604582,17.40652182,17.64916218
R32IND,SSP2,FLRD,urb,mfh,perm,13.46415859,15.74085015,17.98620974,19.7849119,21.16534105,22.23857665,23.16996571,24.16206202,25.18552137,26.07738748,26.8442954,27.70944419,28.19467055,28.59419612,28.91456545,29.16791192,29.36108001,29.50767762
R32IND,SSP2,FLRD,urb,sfh,perm,16.17268055,18.90736353,21.60441163,23.76495031,25.42307395,26.71220735,27.8309596,29.02263129,30.25197519,31.32325384,32.24443705,33.28362379,33.86646086,34.34635713,34.73117367,35.03548466,35.26751148,35.44359944
R32JPN,SSP2,FLRD,rur,mfh,perm,17.27997467,17.90704908,18.39023232,18.63743668,18.73219557,18.7734749,18.87458955,19.16136999,19.56859488,19.94147847,20.28026891,20.58596939,20.86017017,21.10487373,21.32230929,21.51484364,21.68483809,21.83460701
R32JPN,SSP2,FLRD,rur,sfh,perm,45.5319459,47.1842584,48.45742423,49.10879645,49.35848182,49.46725097,49.73368346,50.48933685,51.5623559,52.54488716,53.43758452,54.24309135,54.96559794,55.61038065,56.18331344,56.69063269,57.13856032,57.53319461
R32JPN,SSP2,FLRD,urb,mfh,perm,20.21817369,20.95187264,21.51721391,21.80645164,21.91732285,21.96562111,22.08392878,22.41947191,22.89593925,23.33222607,23.72862271,24.08630294,24.40712744,24.69343914,24.94784633,25.17311825,25.37201769,25.54725256
R32JPN,SSP2,FLRD,urb,sfh,perm,51.79213671,53.67162579,55.11983928,55.86076872,56.14478335,56.26850718,56.57157149,57.43111973,58.65166825,59.76928781,60.78472221,61.70097823,62.5228223,63.25625624,63.90796161,64.48503222,64.99454546,65.44343804
R32KOR,SSP2,FLRD,rur,mfh,perm,24.18777065,25.05413617,25.716159,26.04548839,26.15880677,26.19519896,26.31244398,26.68619304,27.22513439,27.71390175,28.1533059,28.54521064,28.89230761,29.19780606,29.46520103,29.69812718,29.90016606,30.07476995
R32KOR,SSP2,FLRD,rur,sfh,perm,27.36600615,28.34621076,29.09522235,29.46782511,29.59603335,29.63720742,29.76985826,30.19271736,30.80247477,31.3554654,31.85260657,32.29600699,32.68871195,33.03435244,33.33688269,33.60041497,33.82900145,34.02654801
R32KOR,SSP2,FLRD,urb,inf,sub,14.7539704,15.2899011,15.70129625,15.90928281,15.98512807,16.01340037,16.09086772,16.32480984,16.65954459,16.96334112,17.23666689,17.48064285,17.69690511,17.88741414,18.05431167,18.19983006,18.32617305,18.43546806
R32KOR,SSP2,FLRD,urb,mfh,perm,22.82688467,23.28607727,23.64133578,23.76258451,23.74736591,23.7100301,23.78237213,24.108806,24.5956957,25.03725727,25.4342232,25.78827727,26.10185116,26.37784419,26.6194138,26.82984364,27.01236935,27.17010976
R32KOR,SSP2,FLRD,urb,sfh,perm,31.0675344,31.69249843,32.1760075,32.34102779,32.32031519,32.26950091,32.36795886,32.81223743,33.47489739,34.07586548,34.61613862,35.09800845,35.5247845,35.90041275,36.22919053,36.51558687,36.76400551,36.97869121
R32LAM-L,SSP2,FLRD,rur,mfh,perm,12.3221061,13.94781572,15.44631974,16.69652694,17.73238538,18.62862277,19.49755405,20.48457763,21.54045496,22.50405153,23.3758005,24.15863019,24.85691184,25.47614517,26.022634,26.50281032,26.92332378,27.29036572
R32LAM-L,SSP2,FLRD,rur,sfh,perm,17.86830823,20.22575267,22.39873605,24.21166376,25.71376394,27.01339939,28.2734382,29.70472287,31.23585249,32.63316562,33.89729035,35.0324731,36.04505258,36.94300394,37.73546838,38.43177293,39.04156025,39.57380843
R32LAM-L,SSP2,FLRD,urb,inf,sub,11.85631527,13.45700382,14.83776983,15.87530397,16.60219503,17.09814695,17.47589961,17.87775213,18.26801365,18.5321748,18.68281075,18.73183777,17.50820113,17.28684339,17.05600314,17.34315237,17.59246596,17.80814628
R32LAM-L,SSP2,FLRD,urb,mfh,perm,9.755299284,11.06655177,12.26076297,13.23061813,14.00108089,14.63211919,15.21297766,15.85775645,16.52875128,17.1075579,17.59766038,18.00424309,18.42041196,18.66479796,18.85264781,18.95876034,19.03928261,19.19248292
R32LAM-L,SSP2,FLRD,urb,sfh,perm,17.27609737,19.59825326,21.71313547,23.4306955,24.79514258,25.91267664,26.94134498,28.08321268,29.27150753,30.29654216,31.16448663,31.88452221,32.62153434,33.05432848,33.3870002,33.57491965,33.71752016,33.98882945
R32LAM-M,SSP2,FLRD,rur,mfh,perm,13.09976324,14.71454314,16.19519371,17.41906856,18.42515069,19.29271705,20.13867018,21.11213522,22.16114618,23.11907498,23.98619525,24.76523705,25.46039559,26.07698803,26.62108832,27.09898203,27.51710124,27.88174423
R32LAM-M,SSP2,FLRD,rur,sfh,perm,18.99599024,21.33758548,23.48467954,25.25942265,26.71834416,27.97640369,29.20312185,30.61474527,32.13591795,33.52501222,34.78242488,35.91211479,36.92016546,37.81428726,38.60328806,39.2962826,39.90259802,40.43136746
R32LAM-M,SSP2,FLRD,urb,inf,sub,11.49237078,12.69372046,13.74557066,14.5012995,15.01766958,15.34884142,15.2653654,15.53467486,16.02707419,16.39079661,15.96416171,16.13653194,16.5258763,16.78999145,17.10987265,17.38884489,17.63114008,17.84079047
R32LAM-M,SSP2,FLRD,urb,mfh,perm,10.42054817,11.63226748,12.71189106,13.5700549,14.24094287,14.79027929,15.32453119,15.92619619,16.56124654,17.12303387,17.64921956,18.07556031,18.44995933,18.77591097,19.04626178,19.30965285,19.58223576,19.82224658
R32LAM-M,SSP2,FLRD,urb,sfh,perm,18.45421648,20.6001046,22.51205845,24.03181932,25.21992493,26.19276946,27.13890013,28.20441567,29.32905486,30.32394924,31.2557951,32.01082108,32.6738611,33.25110349,33.72987988,34.19633095,34.67906025,35.10410619
R32MEA-H,SSP2,FLRD,rur,mfh,perm,14.17844536,15.96728551,17.60329161,18.95270007,20.05794524,21.00582128,21.92443972,22.97675946,24.10676711,25.13363735,26.0588834,26.88593255,27.61980296,28.2670402,28.83462047,29.32987609,29.76013022,30.13246361
R32MEA-H,SSP2,FLRD,rur,sfh,perm,17.60674441,19.82811993,21.85970665,23.5353974,24.90788704,26.08495623,27.22569344,28.53246045,29.93570003,31.21086395,32.3598313,33.38685808,34.29817581,35.10191278,35.80673199,36.4217387,36.95602679,37.41838911
R32MEA-H,SSP2,FLRD,urb,inf,sub,9.577649915,10.43186455,11.36145602,11.40996631,11.94116166,12.49369449,13.02867305,13.6431592,14.30369889,14.90318334,15.44253183,15.92397724,16.35073,16.72665821,17.05600276,17.34315215,17.59246595,17.80814592
R32MEA-H,SSP2,FLRD,urb,mfh,perm,13.07607395,14.6251141,16.01719874,17.20666378,18.12483436,18.90055132,19.65851263,20.54157884,21.49413451,22.35071821,23.11046097,23.78078375,24.36352479,24.91696403,25.41657539,25.85277182,26.23200548,26.56050884
R32MEA-H,SSP2,FLRD,urb,sfh,perm,17.07546436,19.0982871,20.91614862,22.46941821,23.6684164,24.68139073,25.67117874,26.82433571,28.06823585,29.18681047,30.17892481,31.05426955,31.81524522,32.53795694,33.19037723,33.75998678,34.25521117,34.68418912
R32MEA-M,SSP2,FLRD,rur,mfh,perm,14.97323799,16.63544575,18.14409567,19.36933496,20.35760742,21.1992968,22.02308128,22.99135578,24.04675581,25.00806619,25.87583838,26.6530682,27.34405412,27.95499356,28.49241239,28.96317705,29.37409664,29.7315289
R32MEA-M,SSP2,FLRD,rur,sfh,perm,18.59371516,20.65783901,22.53127527,24.05277318,25.2800065,26.32521346,27.34818618,28.5505861,29.86117821,31.05493012,32.13252662,33.09768793,33.95575185,34.71441433,35.38177918,35.9663731,36.47665163,36.92050977
R32MEA-M,SSP2,FLRD,urb,inf,sub,13.28573113,14.46820185,15.47978273,16.22349042,16.75066303,17.14395177,17.47920731,17.94584138,18.44889365,18.83652713,18.47385744,18.66431121,18.90082728,19.05244904,18.68283463,18.79240842,18.85265653,18.39643994
R32MEA-M,SSP2,FLRD,urb,mfh,perm,17.41719653,17.96449233,19.11544861,20.06619757,20.80335392,21.40684741,22.00329367,22.74236553,23.56127853,24.27495607,24.93184231,25.4297001,25.83299562,26.15769406,26.4557493,26.64779595,26.82183798,26.999992
R32MEA-M,SSP2,FLRD,urb,sfh,perm,22.74434357,23.45903285,24.96201556,26.2035564,27.16617615,27.9542515,28.73312419,29.69824531,30.76762744,31.69958725,32.55738583,33.20751621,33.73416192,34.15817119,34.54738829,34.79817349,35.02544725,35.25809067
R32MEX,SSP2,FLRD,rur,mfh,perm,16.08641621,17.50793322,18.77484792,19.76297849,20.53208335,21.17813271,21.82900812,22.6415166,23.55322247,24.38411607,25.13514433,25.80865588,26.40887343,26.94049772,27.40897296,27.82001904,28.17933567,28.49246771
R32MEX,SSP2,FLRD,rur,sfh,perm,23.32694108,25.38828546,27.22544075,28.65833066,29.773611,30.71044835,31.65428395,32.83250395,34.15457028,35.35945058,36.44851801,37.42517832,38.29555487,39.06646421,39.745801,40.34185965,40.86290535,41.31697868
R32MEX,SSP2,FLRD,urb,inf,sub,11.93557069,13.31817699,14.47408439,15.28906988,15.80299084,16.10458607,16.30636,16.54551069,15.06652677,15.57027216,16.0234794,16.42802787,16.78662693,17.10251064,17.3792565,17.62054695,17.83004058,18.01127196
R32MEX,SSP2,FLRD,urb,mfh,perm,11.8189479,12.97552675,13.97700101,14.73079284,15.28233673,15.70808981,16.1061088,16.59643647,17.23267809,17.66549004,18.03825897,18.35809836,18.62677002,18.9190559,19.24804423,19.53670273,19.78903406,20.00893209
R32MEX,SSP2,FLRD,urb,sfh,perm,20.93070533,22.97894273,24.75249845,26.08742224,27.06417606,27.8181613,28.523031,29.39137428,30.51812312,31.28460923,31.94476245,32.51118039,32.98698309,33.50460528,34.08722547,34.59842377,35.04528864,35.43471594
R32NAF,SSP2,FLRD,rur,mfh,perm,13.18615409,15.01144921,16.68713329,18.08335711,19.23779855,20.2325346,21.19130066,22.27342993,23.42620913,24.47544405,25.42222524,26.27021069,27.02470582,27.69209333,28.27929147,28.79378358,29.2429275,29.63380993
R32NAF,SSP2,FLRD,rur,sfh,perm,16.37452055,18.64116572,20.72202442,22.45585032,23.88943171,25.1246915,26.31528388,27.65906826,29.09058549,30.39352179,31.5692314,32.6222568,33.55918623,34.38794574,35.11712636,35.75602088,36.31376625,36.79916269
R32NAF,SSP2,FLRD,urb,inf,sub,8.939197821,10.36107045,12.30207614,13.40428225,14.1628272,14.78899764,15.19617002,15.71605737,16.21860053,15.52372045,16.00045661,16.40916913,16.7591758,16.6706709,17.00873335,17.30322831,17.55871295,17.77958854
R32NAF,SSP2,FLRD,urb,mfh,perm,12.45451941,14.36827168,15.98474485,17.35790014,18.44437258,19.31324742,20.1060607,20.9624079,21.85242219,22.72680765,23.35330108,23.89430152,24.36404311,24.7920584,25.13723781,25.52057333,25.86625749,26.16337116
