clim,region_gea,year,value
Zone_4B Mixed Dry,SAS,2050,3.247058824
Zone_4B Mixed Dry,SAS,2055,3.282352941
Zone_4B Mixed Dry,SAS,2060,3.317647059
Zone_4B Mixed Dry,SAS,2065,3.352941176
Zone_4B Mixed Dry,SAS,2070,3.388235294
Zone_4B Mixed Dry,SAS,2075,3.423529412
Zone_4B Mixed Dry,SAS,2080,3.458823529
Zone_4B Mixed Dry,SAS,2085,3.494117647
Zone_4B Mixed Dry,SAS,2090,3.529411765
Zone_4B Mixed Dry,SAS,2095,3.564705882
Zone_4B Mixed Dry,SAS,2100,3.6
Zone_4C Mixed Marine,SAS,2015,3
Zone_4C Mixed Marine,SAS,2020,3.035294118
Zone_4C Mixed Marine,SAS,2025,3.070588235
Zone_4C Mixed Marine,SAS,2030,3.105882353
Zone_4C Mixed Marine,SAS,2035,3.141176471
Zone_4C Mixed Marine,SAS,2040,3.176470588
Zone_4C Mixed Marine,SAS,2045,3.211764706
Zone_4C Mixed Marine,SAS,2050,3.247058824
Zone_4C Mixed Marine,SAS,2055,3.282352941
Zone_4C Mixed Marine,SAS,2060,3.317647059
Zone_4C Mixed Marine,SAS,2065,3.352941176
Zone_4C Mixed Marine,SAS,2070,3.388235294
Zone_4C Mixed Marine,SAS,2075,3.423529412
Zone_4C Mixed Marine,SAS,2080,3.458823529
Zone_4C Mixed Marine,SAS,2085,3.494117647
Zone_4C Mixed Marine,SAS,2090,3.529411765
Zone_4C Mixed Marine,SAS,2095,3.564705882
Zone_4C Mixed Marine,SAS,2100,3.6
Zone_5A Cool Humid,SAS,2015,3
Zone_5A Cool Humid,SAS,2020,3.035294118
Zone_5A Cool Humid,SAS,2025,3.070588235
Zone_5A Cool Humid,SAS,2030,3.105882353
Zone_5A Cool Humid,SAS,2035,3.141176471
Zone_5A Cool Humid,SAS,2040,3.176470588
Zone_5A Cool Humid,SAS,2045,3.211764706
Zone_5A Cool Humid,SAS,2050,3.247058824
Zone_5A Cool Humid,SAS,2055,3.282352941
Zone_5A Cool Humid,SAS,2060,3.317647059
Zone_5A Cool Humid,SAS,2065,3.352941176
Zone_5A Cool Humid,SAS,2070,3.388235294
Zone_5A Cool Humid,SAS,2075,3.423529412
Zone_5A Cool Humid,SAS,2080,3.458823529
Zone_5A Cool Humid,SAS,2085,3.494117647
Zone_5A Cool Humid,SAS,2090,3.529411765
Zone_5A Cool Humid,SAS,2095,3.564705882
Zone_5A Cool Humid,SAS,2100,3.6
Zone_5B Cool Dry,SAS,2015,3
Zone_5B Cool Dry,SAS,2020,3.035294118
Zone_5B Cool Dry,SAS,2025,3.070588235
Zone_5B Cool Dry,SAS,2030,3.105882353
Zone_5B Cool Dry,SAS,2035,3.141176471
Zone_5B Cool Dry,SAS,2040,3.176470588
Zone_5B Cool Dry,SAS,2045,3.211764706
Zone_5B Cool Dry,SAS,2050,3.247058824
Zone_5B Cool Dry,SAS,2055,3.282352941
Zone_5B Cool Dry,SAS,2060,3.317647059
Zone_5B Cool Dry,SAS,2065,3.352941176
Zone_5B Cool Dry,SAS,2070,3.388235294
Zone_5B Cool Dry,SAS,2075,3.423529412
Zone_5B Cool Dry,SAS,2080,3.458823529
Zone_5B Cool Dry,SAS,2085,3.494117647
Zone_5B Cool Dry,SAS,2090,3.529411765
Zone_5B Cool Dry,SAS,2095,3.564705882
Zone_5B Cool Dry,SAS,2100,3.6
Zone_5C Cool Marine,SAS,2015,3
Zone_5C Cool Marine,SAS,2020,3.035294118
Zone_5C Cool Marine,SAS,2025,3.070588235
Zone_5C Cool Marine,SAS,2030,3.105882353
Zone_5C Cool Marine,SAS,2035,3.141176471
Zone_5C Cool Marine,SAS,2040,3.176470588
Zone_5C Cool Marine,SAS,2045,3.211764706
Zone_5C Cool Marine,SAS,2050,3.247058824
Zone_5C Cool Marine,SAS,2055,3.282352941
Zone_5C Cool Marine,SAS,2060,3.317647059
Zone_5C Cool Marine,SAS,2065,3.352941176
Zone_5C Cool Marine,SAS,2070,3.388235294
Zone_5C Cool Marine,SAS,2075,3.423529412
Zone_5C Cool Marine,SAS,2080,3.458823529
Zone_5C Cool Marine,SAS,2085,3.494117647
Zone_5C Cool Marine,SAS,2090,3.529411765
Zone_5C Cool Marine,SAS,2095,3.564705882
Zone_5C Cool Marine,SAS,2100,3.6
Zone_6A Cold Humid,SAS,2015,3
Zone_6A Cold Humid,SAS,2020,3.035294118
Zone_6A Cold Humid,SAS,2025,3.070588235
Zone_6A Cold Humid,SAS,2030,3.105882353
Zone_6A Cold Humid,SAS,2035,3.141176471
Zone_6A Cold Humid,SAS,2040,3.176470588
Zone_6A Cold Humid,SAS,2045,3.211764706
Zone_6A Cold Humid,SAS,2050,3.247058824
Zone_6A Cold Humid,SAS,2055,3.282352941
Zone_6A Cold Humid,SAS,2060,3.317647059
Zone_6A Cold Humid,SAS,2065,3.352941176
Zone_6A Cold Humid,SAS,2070,3.388235294
Zone_6A Cold Humid,SAS,2075,3.423529412
Zone_6A Cold Humid,SAS,2080,3.458823529
Zone_6A Cold Humid,SAS,2085,3.494117647
Zone_6A Cold Humid,SAS,2090,3.529411765
Zone_6A Cold Humid,SAS,2095,3.564705882
Zone_6A Cold Humid,SAS,2100,3.6
Zone_6B Cold Dry,SAS,2015,3
Zone_6B Cold Dry,SAS,2020,3.035294118
Zone_6B Cold Dry,SAS,2025,3.070588235
Zone_6B Cold Dry,SAS,2030,3.105882353
Zone_6B Cold Dry,SAS,2035,3.141176471
Zone_6B Cold Dry,SAS,2040,3.176470588
Zone_6B Cold Dry,SAS,2045,3.211764706
Zone_6B Cold Dry,SAS,2050,3.247058824
Zone_6B Cold Dry,SAS,2055,3.282352941
Zone_6B Cold Dry,SAS,2060,3.317647059
Zone_6B Cold Dry,SAS,2065,3.352941176
Zone_6B Cold Dry,SAS,2070,3.388235294
Zone_6B Cold Dry,SAS,2075,3.423529412
Zone_6B Cold Dry,SAS,2080,3.458823529
Zone_6B Cold Dry,SAS,2085,3.494117647
Zone_6B Cold Dry,SAS,2090,3.529411765
Zone_6B Cold Dry,SAS,2095,3.564705882
Zone_6B Cold Dry,SAS,2100,3.6
Zone_6C Cold Marine,SAS,2015,3
Zone_6C Cold Marine,SAS,2020,3.035294118
Zone_6C Cold Marine,SAS,2025,3.070588235
Zone_6C Cold Marine,SAS,2030,3.105882353
Zone_6C Cold Marine,SAS,2035,3.141176471
Zone_6C Cold Marine,SAS,2040,3.176470588
Zone_6C Cold Marine,SAS,2045,3.211764706
Zone_6C Cold Marine,SAS,2050,3.247058824
Zone_6C Cold Marine,SAS,2055,3.282352941
Zone_6C Cold Marine,SAS,2060,3.317647059
Zone_6C Cold Marine,SAS,2065,3.352941176
Zone_6C Cold Marine,SAS,2070,3.388235294
Zone_6C Cold Marine,SAS,2075,3.423529412
Zone_6C Cold Marine,SAS,2080,3.458823529
Zone_6C Cold Marine,SAS,2085,3.494117647
Zone_6C Cold Marine,SAS,2090,3.529411765
Zone_6C Cold Marine,SAS,2095,3.564705882
Zone_6C Cold Marine,SAS,2100,3.6
Zone_7A Very cold Humid,SAS,2015,6
Zone_7A Very cold Humid,SAS,2020,6.070588235
Zone_7A Very cold Humid,SAS,2025,6.141176471
Zone_7A Very cold Humid,SAS,2030,6.211764706
Zone_7A Very cold Humid,SAS,2035,6.282352941
Zone_7A Very cold Humid,SAS,2040,6.352941176
Zone_7A Very cold Humid,SAS,2045,6.423529412
Zone_7A Very cold Humid,SAS,2050,6.494117647
Zone_7A Very cold Humid,SAS,2055,6.564705882
Zone_7A Very cold Humid,SAS,2060,6.635294118
Zone_7A Very cold Humid,SAS,2065,6.705882353
Zone_7A Very cold Humid,SAS,2070,6.776470588
Zone_7A Very cold Humid,SAS,2075,6.847058824
Zone_7A Very cold Humid,SAS,2080,6.917647059
Zone_7A Very cold Humid,SAS,2085,6.988235294
Zone_7A Very cold Humid,SAS,2090,7.058823529
Zone_7A Very cold Humid,SAS,2095,7.129411765
Zone_7A Very cold Humid,SAS,2100,7.2
Zone_7B Very cold Dry,SAS,2015,6
Zone_7B Very cold Dry,SAS,2020,6.070588235
Zone_7B Very cold Dry,SAS,2025,6.141176471
Zone_7B Very cold Dry,SAS,2030,6.211764706
Zone_7B Very cold Dry,SAS,2035,6.282352941
Zone_7B Very cold Dry,SAS,2040,6.352941176
Zone_7B Very cold Dry,SAS,2045,6.423529412
Zone_7B Very cold Dry,SAS,2050,6.494117647
Zone_7B Very cold Dry,SAS,2055,6.564705882
Zone_7B Very cold Dry,SAS,2060,6.635294118
Zone_7B Very cold Dry,SAS,2065,6.705882353
Zone_7B Very cold Dry,SAS,2070,6.776470588
Zone_7B Very cold Dry,SAS,2075,6.847058824
Zone_7B Very cold Dry,SAS,2080,6.917647059
Zone_7B Very cold Dry,SAS,2085,6.988235294
Zone_7B Very cold Dry,SAS,2090,7.058823529
Zone_7B Very cold Dry,SAS,2095,7.129411765
Zone_7B Very cold Dry,SAS,2100,7.2
Zone_7C Very cold Marine,SAS,2015,6
Zone_7C Very cold Marine,SAS,2020,6.070588235
Zone_7C Very cold Marine,SAS,2025,6.141176471
Zone_7C Very cold Marine,SAS,2030,6.211764706
Zone_7C Very cold Marine,SAS,2035,6.282352941
Zone_7C Very cold Marine,SAS,2040,6.352941176
Zone_7C Very cold Marine,SAS,2045,6.423529412
Zone_7C Very cold Marine,SAS,2050,6.494117647
Zone_7C Very cold Marine,SAS,2055,6.564705882
Zone_7C Very cold Marine,SAS,2060,6.635294118
Zone_7C Very cold Marine,SAS,2065,6.705882353
Zone_7C Very cold Marine,SAS,2070,6.776470588
Zone_7C Very cold Marine,SAS,2075,6.847058824
Zone_7C Very cold Marine,SAS,2080,6.917647059
Zone_7C Very cold Marine,SAS,2085,6.988235294
Zone_7C Very cold Marine,SAS,2090,7.058823529
Zone_7C Very cold Marine,SAS,2095,7.129411765
Zone_7C Very cold Marine,SAS,2100,7.2
Zone_8A Subarctic/arctic Humid,SAS,2015,6
Zone_8A Subarctic/arctic Humid,SAS,2020,6.070588235
Zone_8A Subarctic/arctic Humid,SAS,2025,6.141176471
Zone_8A Subarctic/arctic Humid,SAS,2030,6.211764706
Zone_8A Subarctic/arctic Humid,SAS,2035,6.282352941
Zone_8A Subarctic/arctic Humid,SAS,2040,6.352941176
Zone_8A Subarctic/arctic Humid,SAS,2045,6.423529412
Zone_8A Subarctic/arctic Humid,SAS,2050,6.494117647
Zone_8A Subarctic/arctic Humid,SAS,2055,6.564705882
Zone_8A Subarctic/arctic Humid,SAS,2060,6.635294118
Zone_8A Subarctic/arctic Humid,SAS,2065,6.705882353
Zone_8A Subarctic/arctic Humid,SAS,2070,6.776470588
Zone_8A Subarctic/arctic Humid,SAS,2075,6.847058824
Zone_8A Subarctic/arctic Humid,SAS,2080,6.917647059
Zone_8A Subarctic/arctic Humid,SAS,2085,6.988235294
Zone_8A Subarctic/arctic Humid,SAS,2090,7.058823529
Zone_8A Subarctic/arctic Humid,SAS,2095,7.129411765
Zone_8A Subarctic/arctic Humid,SAS,2100,7.2
Zone_8B Subarctic/arctic Dry,SAS,2015,6
Zone_8B Subarctic/arctic Dry,SAS,2020,6.070588235
Zone_8B Subarctic/arctic Dry,SAS,2025,6.141176471
Zone_8B Subarctic/arctic Dry,SAS,2030,6.211764706
Zone_8B Subarctic/arctic Dry,SAS,2035,6.282352941
Zone_8B Subarctic/arctic Dry,SAS,2040,6.352941176
Zone_8B Subarctic/arctic Dry,SAS,2045,6.423529412
Zone_8B Subarctic/arctic Dry,SAS,2050,6.494117647
Zone_8B Subarctic/arctic Dry,SAS,2055,6.564705882
Zone_8B Subarctic/arctic Dry,SAS,2060,6.635294118
Zone_8B Subarctic/arctic Dry,SAS,2065,6.705882353
Zone_8B Subarctic/arctic Dry,SAS,2070,6.776470588
Zone_8B Subarctic/arctic Dry,SAS,2075,6.847058824
Zone_8B Subarctic/arctic Dry,SAS,2080,6.917647059
Zone_8B Subarctic/arctic Dry,SAS,2085,6.988235294
Zone_8B Subarctic/arctic Dry,SAS,2090,7.058823529
Zone_8B Subarctic/arctic Dry,SAS,2095,7.129411765
Zone_8B Subarctic/arctic Dry,SAS,2100,7.2
Zone_8C Subarctic/arctic Marine,SAS,2015,6
Zone_8C Subarctic/arctic Marine,SAS,2020,6.070588235
Zone_8C Subarctic/arctic Marine,SAS,2025,6.141176471
Zone_8C Subarctic/arctic Marine,SAS,2030,6.211764706
Zone_8C Subarctic/arctic Marine,SAS,2035,6.282352941
Zone_8C Subarctic/arctic Marine,SAS,2040,6.352941176
Zone_8C Subarctic/arctic Marine,SAS,2045,6.423529412
Zone_8C Subarctic/arctic Marine,SAS,2050,6.494117647
Zone_8C Subarctic/arctic Marine,SAS,2055,6.564705882
Zone_8C Subarctic/arctic Marine,SAS,2060,6.635294118
Zone_8C Subarctic/arctic Marine,SAS,2065,6.705882353
Zone_8C Subarctic/arctic Marine,SAS,2070,6.776470588
Zone_8C Subarctic/arctic Marine,SAS,2075,6.847058824
Zone_8C Subarctic/arctic Marine,SAS,2080,6.917647059
Zone_8C Subarctic/arctic Marine,SAS,2085,6.988235294
Zone_8C Subarctic/arctic Marine,SAS,2090,7.058823529
Zone_8C Subarctic/arctic Marine,SAS,2095,7.129411765
Zone_8C Subarctic/arctic Marine,SAS,2100,7.2
Zone_0A Extremely hot Humid,WEU,2015,0
Zone_0A Extremely hot Humid,WEU,2020,0
Zone_0A Extremely hot Humid,WEU,2025,0
Zone_0A Extremely hot Humid,WEU,2030,0
Zone_0A Extremely hot Humid,WEU,2035,0
Zone_0A Extremely hot Humid,WEU,2040,0
Zone_0A Extremely hot Humid,WEU,2045,0
Zone_0A Extremely hot Humid,WEU,2050,0
Zone_0A Extremely hot Humid,WEU,2055,0
Zone_0A Extremely hot Humid,WEU,2060,0
Zone_0A Extremely hot Humid,WEU,2065,0
Zone_0A Extremely hot Humid,WEU,2070,0
Zone_0A Extremely hot Humid,WEU,2075,0
Zone_0A Extremely hot Humid,WEU,2080,0
Zone_0A Extremely hot Humid,WEU,2085,0
Zone_0A Extremely hot Humid,WEU,2090,0
Zone_0A Extremely hot Humid,WEU,2095,0
Zone_0A Extremely hot Humid,WEU,2100,0
Zone_0B Extremely hot Dry,WEU,2015,0
Zone_0B Extremely hot Dry,WEU,2020,0
Zone_0B Extremely hot Dry,WEU,2025,0
Zone_0B Extremely hot Dry,WEU,2030,0
Zone_0B Extremely hot Dry,WEU,2035,0
Zone_0B Extremely hot Dry,WEU,2040,0
Zone_0B Extremely hot Dry,WEU,2045,0
Zone_0B Extremely hot Dry,WEU,2050,0
Zone_0B Extremely hot Dry,WEU,2055,0
Zone_0B Extremely hot Dry,WEU,2060,0
Zone_0B Extremely hot Dry,WEU,2065,0
Zone_0B Extremely hot Dry,WEU,2070,0
Zone_0B Extremely hot Dry,WEU,2075,0
Zone_0B Extremely hot Dry,WEU,2080,0
Zone_0B Extremely hot Dry,WEU,2085,0
Zone_0B Extremely hot Dry,WEU,2090,0
Zone_0B Extremely hot Dry,WEU,2095,0
Zone_0B Extremely hot Dry,WEU,2100,0
Zone_0C Extremely hot Marine,WEU,2015,0
Zone_0C Extremely hot Marine,WEU,2020,0
Zone_0C Extremely hot Marine,WEU,2025,0
Zone_0C Extremely hot Marine,WEU,2030,0
Zone_0C Extremely hot Marine,WEU,2035,0
Zone_0C Extremely hot Marine,WEU,2040,0
Zone_0C Extremely hot Marine,WEU,2045,0
Zone_0C Extremely hot Marine,WEU,2050,0
Zone_0C Extremely hot Marine,WEU,2055,0
Zone_0C Extremely hot Marine,WEU,2060,0
Zone_0C Extremely hot Marine,WEU,2065,0
Zone_0C Extremely hot Marine,WEU,2070,0
Zone_0C Extremely hot Marine,WEU,2075,0
Zone_0C Extremely hot Marine,WEU,2080,0
Zone_0C Extremely hot Marine,WEU,2085,0
Zone_0C Extremely hot Marine,WEU,2090,0
Zone_0C Extremely hot Marine,WEU,2095,0
Zone_0C Extremely hot Marine,WEU,2100,0
Zone_1A Very hot Humid,WEU,2015,0
Zone_1A Very hot Humid,WEU,2020,0
Zone_1A Very hot Humid,WEU,2025,0
Zone_1A Very hot Humid,WEU,2030,0
Zone_1A Very hot Humid,WEU,2035,0
Zone_1A Very hot Humid,WEU,2040,0
Zone_1A Very hot Humid,WEU,2045,0
Zone_1A Very hot Humid,WEU,2050,0
Zone_1A Very hot Humid,WEU,2055,0
Zone_1A Very hot Humid,WEU,2060,0
Zone_1A Very hot Humid,WEU,2065,0
Zone_1A Very hot Humid,WEU,2070,0
Zone_1A Very hot Humid,WEU,2075,0
Zone_1A Very hot Humid,WEU,2080,0
Zone_1A Very hot Humid,WEU,2085,0
Zone_1A Very hot Humid,WEU,2090,0
Zone_1A Very hot Humid,WEU,2095,0
Zone_1A Very hot Humid,WEU,2100,0
Zone_1B Very hot Dry,WEU,2015,0
Zone_1B Very hot Dry,WEU,2020,0
Zone_1B Very hot Dry,WEU,2025,0
Zone_1B Very hot Dry,WEU,2030,0
Zone_1B Very hot Dry,WEU,2035,0
Zone_1B Very hot Dry,WEU,2040,0
Zone_1B Very hot Dry,WEU,2045,0
Zone_1B Very hot Dry,WEU,2050,0
Zone_1B Very hot Dry,WEU,2055,0
Zone_1B Very hot Dry,WEU,2060,0
Zone_1B Very hot Dry,WEU,2065,0
Zone_1B Very hot Dry,WEU,2070,0
Zone_1B Very hot Dry,WEU,2075,0
Zone_1B Very hot Dry,WEU,2080,0
Zone_1B Very hot Dry,WEU,2085,0
Zone_1B Very hot Dry,WEU,2090,0
Zone_1B Very hot Dry,WEU,2095,0
Zone_1B Very hot Dry,WEU,2100,0
Zone_1C Very hot Marine,WEU,2015,0
Zone_1C Very hot Marine,WEU,2020,0
Zone_1C Very hot Marine,WEU,2025,0
Zone_1C Very hot Marine,WEU,2030,0
Zone_1C Very hot Marine,WEU,2035,0
Zone_1C Very hot Marine,WEU,2040,0
Zone_1C Very hot Marine,WEU,2045,0
Zone_1C Very hot Marine,WEU,2050,0
Zone_1C Very hot Marine,WEU,2055,0
Zone_1C Very hot Marine,WEU,2060,0
Zone_1C Very hot Marine,WEU,2065,0
Zone_1C Very hot Marine,WEU,2070,0
Zone_1C Very hot Marine,WEU,2075,0
Zone_1C Very hot Marine,WEU,2080,0
Zone_1C Very hot Marine,WEU,2085,0
Zone_1C Very hot Marine,WEU,2090,0
Zone_1C Very hot Marine,WEU,2095,0
Zone_1C Very hot Marine,WEU,2100,0
Zone_2A Hot Humid,WEU,2015,1
Zone_2A Hot Humid,WEU,2020,1
Zone_2A Hot Humid,WEU,2025,1
Zone_2A Hot Humid,WEU,2030,1
Zone_2A Hot Humid,WEU,2035,1
Zone_2A Hot Humid,WEU,2040,1
Zone_2A Hot Humid,WEU,2045,1
Zone_2A Hot Humid,WEU,2050,1
Zone_2A Hot Humid,WEU,2055,1
Zone_2A Hot Humid,WEU,2060,1
Zone_2A Hot Humid,WEU,2065,1
Zone_2A Hot Humid,WEU,2070,1
Zone_2A Hot Humid,WEU,2075,1
Zone_2A Hot Humid,WEU,2080,1
Zone_2A Hot Humid,WEU,2085,1
Zone_2A Hot Humid,WEU,2090,1
Zone_2A Hot Humid,WEU,2095,1
Zone_2A Hot Humid,WEU,2100,1
Zone_2B Hot Dry,WEU,2015,1
Zone_2B Hot Dry,WEU,2020,1
Zone_2B Hot Dry,WEU,2025,1
Zone_2B Hot Dry,WEU,2030,1
Zone_2B Hot Dry,WEU,2035,1
Zone_2B Hot Dry,WEU,2040,1
Zone_2B Hot Dry,WEU,2045,1
Zone_2B Hot Dry,WEU,2050,1
Zone_2B Hot Dry,WEU,2055,1
Zone_2B Hot Dry,WEU,2060,1
Zone_2B Hot Dry,WEU,2065,1
Zone_2B Hot Dry,WEU,2070,1
Zone_2B Hot Dry,WEU,2075,1
Zone_2B Hot Dry,WEU,2080,1
Zone_2B Hot Dry,WEU,2085,1
Zone_2B Hot Dry,WEU,2090,1
Zone_2B Hot Dry,WEU,2095,1
Zone_2B Hot Dry,WEU,2100,1
Zone_2C Hot Marine,WEU,2015,1
Zone_2C Hot Marine,WEU,2020,1
Zone_2C Hot Marine,WEU,2025,1
Zone_2C Hot Marine,WEU,2030,1
Zone_2C Hot Marine,WEU,2035,1
Zone_2C Hot Marine,WEU,2040,1
Zone_2C Hot Marine,WEU,2045,1
Zone_2C Hot Marine,WEU,2050,1
Zone_2C Hot Marine,WEU,2055,1
Zone_2C Hot Marine,WEU,2060,1
Zone_2C Hot Marine,WEU,2065,1
Zone_2C Hot Marine,WEU,2070,1
Zone_2C Hot Marine,WEU,2075,1
Zone_2C Hot Marine,WEU,2080,1
Zone_2C Hot Marine,WEU,2085,1
Zone_2C Hot Marine,WEU,2090,1
Zone_2C Hot Marine,WEU,2095,1
Zone_2C Hot Marine,WEU,2100,1
Zone_3A Warm Humid,WEU,2015,2
Zone_3A Warm Humid,WEU,2020,2
Zone_3A Warm Humid,WEU,2025,2
Zone_3A Warm Humid,WEU,2030,2
Zone_3A Warm Humid,WEU,2035,2
Zone_3A Warm Humid,WEU,2040,2
Zone_3A Warm Humid,WEU,2045,2
Zone_3A Warm Humid,WEU,2050,2
Zone_3A Warm Humid,WEU,2055,2
Zone_3A Warm Humid,WEU,2060,2
Zone_3A Warm Humid,WEU,2065,2
Zone_3A Warm Humid,WEU,2070,2
Zone_3A Warm Humid,WEU,2075,2
Zone_3A Warm Humid,WEU,2080,2
Zone_3A Warm Humid,WEU,2085,2
Zone_3A Warm Humid,WEU,2090,2
Zone_3A Warm Humid,WEU,2095,2
Zone_3A Warm Humid,WEU,2100,2
Zone_3B Warm Dry,WEU,2015,2
Zone_3B Warm Dry,WEU,2020,2
Zone_3B Warm Dry,WEU,2025,2
Zone_3B Warm Dry,WEU,2030,2
Zone_3B Warm Dry,WEU,2035,2
Zone_3B Warm Dry,WEU,2040,2
Zone_3B Warm Dry,WEU,2045,2
Zone_3B Warm Dry,WEU,2050,2
Zone_3B Warm Dry,WEU,2055,2
Zone_3B Warm Dry,WEU,2060,2
Zone_3B Warm Dry,WEU,2065,2
Zone_3B Warm Dry,WEU,2070,2
Zone_3B Warm Dry,WEU,2075,2
Zone_3B Warm Dry,WEU,2080,2
Zone_3B Warm Dry,WEU,2085,2
Zone_3B Warm Dry,WEU,2090,2
Zone_3B Warm Dry,WEU,2095,2
Zone_3B Warm Dry,WEU,2100,2
Zone_3C Warm Marine,WEU,2015,2
Zone_3C Warm Marine,WEU,2020,2
Zone_3C Warm Marine,WEU,2025,2
Zone_3C Warm Marine,WEU,2030,2
Zone_3C Warm Marine,WEU,2035,2
Zone_3C Warm Marine,WEU,2040,2
Zone_3C Warm Marine,WEU,2045,2
Zone_3C Warm Marine,WEU,2050,2
Zone_3C Warm Marine,WEU,2055,2
Zone_3C Warm Marine,WEU,2060,2
Zone_3C Warm Marine,WEU,2065,2
Zone_3C Warm Marine,WEU,2070,2
Zone_3C Warm Marine,WEU,2075,2
Zone_3C Warm Marine,WEU,2080,2
Zone_3C Warm Marine,WEU,2085,2
Zone_3C Warm Marine,WEU,2090,2
Zone_3C Warm Marine,WEU,2095,2
Zone_3C Warm Marine,WEU,2100,2
Zone_4A Mixed Humid,WEU,2015,6
Zone_4A Mixed Humid,WEU,2020,6
Zone_4A Mixed Humid,WEU,2025,6
Zone_4A Mixed Humid,WEU,2030,6
Zone_4A Mixed Humid,WEU,2035,6
Zone_4A Mixed Humid,WEU,2040,6
Zone_4A Mixed Humid,WEU,2045,6
Zone_4A Mixed Humid,WEU,2050,6
Zone_4A Mixed Humid,WEU,2055,6
Zone_4A Mixed Humid,WEU,2060,6
Zone_4A Mixed Humid,WEU,2065,6
Zone_4A Mixed Humid,WEU,2070,6
Zone_4A Mixed Humid,WEU,2075,6
Zone_4A Mixed Humid,WEU,2080,6
Zone_4A Mixed Humid,WEU,2085,6
Zone_4A Mixed Humid,WEU,2090,6
Zone_4A Mixed Humid,WEU,2095,6
Zone_4A Mixed Humid,WEU,2100,6
Zone_4B Mixed Dry,WEU,2015,6
Zone_4B Mixed Dry,WEU,2020,6
Zone_4B Mixed Dry,WEU,2025,6
Zone_4B Mixed Dry,WEU,2030,6
Zone_4B Mixed Dry,WEU,2035,6
Zone_4B Mixed Dry,WEU,2040,6
Zone_4B Mixed Dry,WEU,2045,6
Zone_4B Mixed Dry,WEU,2050,6
Zone_4B Mixed Dry,WEU,2055,6
Zone_4B Mixed Dry,WEU,2060,6
Zone_4B Mixed Dry,WEU,2065,6
Zone_4B Mixed Dry,WEU,2070,6
Zone_4B Mixed Dry,WEU,2075,6
Zone_4B Mixed Dry,WEU,2080,6
Zone_4B Mixed Dry,WEU,2085,6
Zone_4B Mixed Dry,WEU,2090,6
Zone_4B Mixed Dry,WEU,2095,6
Zone_4B Mixed Dry,WEU,2100,6
Zone_4C Mixed Marine,WEU,2015,6
Zone_4C Mixed Marine,WEU,2020,6
Zone_4C Mixed Marine,WEU,2025,6
Zone_4C Mixed Marine,WEU,2030,6
Zone_4C Mixed Marine,WEU,2035,6
Zone_4C Mixed Marine,WEU,2040,6
Zone_4C Mixed Marine,WEU,2045,6
Zone_4C Mixed Marine,WEU,2050,6
Zone_4C Mixed Marine,WEU,2055,6
Zone_4C Mixed Marine,WEU,2060,6
Zone_4C Mixed Marine,WEU,2065,6
Zone_4C Mixed Marine,WEU,2070,6
Zone_4C Mixed Marine,WEU,2075,6
Zone_4C Mixed Marine,WEU,2080,6
Zone_4C Mixed Marine,WEU,2085,6
Zone_4C Mixed Marine,WEU,2090,6
Zone_4C Mixed Marine,WEU,2095,6
Zone_4C Mixed Marine,WEU,2100,6
Zone_5A Cool Humid,WEU,2015,6
Zone_5A Cool Humid,WEU,2020,6
Zone_5A Cool Humid,WEU,2025,6
Zone_5A Cool Humid,WEU,2030,6
Zone_5A Cool Humid,WEU,2035,6
Zone_5A Cool Humid,WEU,2040,6
Zone_5A Cool Humid,WEU,2045,6
Zone_5A Cool Humid,WEU,2050,6
Zone_5A Cool Humid,WEU,2055,6
Zone_5A Cool Humid,WEU,2060,6
Zone_5A Cool Humid,WEU,2065,6
Zone_5A Cool Humid,WEU,2070,6
Zone_5A Cool Humid,WEU,2075,6
Zone_5A Cool Humid,WEU,2080,6
Zone_5A Cool Humid,WEU,2085,6
Zone_5A Cool Humid,WEU,2090,6
Zone_5A Cool Humid,WEU,2095,6
Zone_5A Cool Humid,WEU,2100,6
Zone_5B Cool Dry,WEU,2015,6
Zone_5B Cool Dry,WEU,2020,6
Zone_5B Cool Dry,WEU,2025,6
Zone_5B Cool Dry,WEU,2030,6
Zone_5B Cool Dry,WEU,2035,6
Zone_5B Cool Dry,WEU,2040,6
Zone_5B Cool Dry,WEU,2045,6
Zone_5B Cool Dry,WEU,2050,6
Zone_5B Cool Dry,WEU,2055,6
Zone_5B Cool Dry,WEU,2060,6
Zone_5B Cool Dry,WEU,2065,6
Zone_5B Cool Dry,WEU,2070,6
Zone_5B Cool Dry,WEU,2075,6
Zone_5B Cool Dry,WEU,2080,6
Zone_5B Cool Dry,WEU,2085,6
Zone_5B Cool Dry,WEU,2090,6
Zone_5B Cool Dry,WEU,2095,6
Zone_5B Cool Dry,WEU,2100,6
Zone_5C Cool Marine,WEU,2015,6
Zone_5C Cool Marine,WEU,2020,6
Zone_5C Cool Marine,WEU,2025,6
Zone_5C Cool Marine,WEU,2030,6
Zone_5C Cool Marine,WEU,2035,6
Zone_5C Cool Marine,WEU,2040,6
Zone_5C Cool Marine,WEU,2045,6
Zone_5C Cool Marine,WEU,2050,6
Zone_5C Cool Marine,WEU,2055,6
Zone_5C Cool Marine,WEU,2060,6
Zone_5C Cool Marine,WEU,2065,6
Zone_5C Cool Marine,WEU,2070,6
Zone_5C Cool Marine,WEU,2075,6
