region_bld,clim,urt,mat,year,arch,value
C-WEU-DNK,Zone_5A Cool Humid,rur,perm,2015,mfh,0.323
C-WEU-DNK,Zone_5A Cool Humid,rur,perm,2015,sfh,0.677
C-WEU-DNK,Zone_5A Cool Humid,rur,perm,2020,mfh,0.323
C-WEU-DNK,Zone_5A Cool Humid,rur,perm,2020,sfh,0.677
C-WEU-DNK,Zone_5A Cool Humid,rur,perm,2025,mfh,0.323
C-WEU-DNK,Zone_5A Cool Humid,rur,perm,2025,sfh,0.677
C-WEU-DNK,Zone_5A Cool Humid,rur,perm,2030,mfh,0.333
C-WEU-DNK,Zone_5A Cool Humid,rur,perm,2030,sfh,0.667
C-WEU-DNK,Zone_5A Cool Humid,rur,perm,2035,mfh,0.343
C-WEU-DNK,Zone_5A Cool Humid,rur,perm,2035,sfh,0.657
C-WEU-DNK,Zone_5A Cool Humid,rur,perm,2040,mfh,0.353
C-WEU-DNK,Zone_5A Cool Humid,rur,perm,2040,sfh,0.647
C-WEU-DNK,Zone_5A Cool Humid,rur,perm,2045,mfh,0.363
C-WEU-DNK,Zone_5A Cool Humid,rur,perm,2045,sfh,0.637
C-WEU-DNK,Zone_5A Cool Humid,rur,perm,2050,mfh,0.373
C-WEU-DNK,Zone_5A Cool Humid,rur,perm,2050,sfh,0.627
C-WEU-DNK,Zone_5A Cool Humid,rur,perm,2055,mfh,0.373
C-WEU-DNK,Zone_5A Cool Humid,rur,perm,2055,sfh,0.627
C-WEU-DNK,Zone_5A Cool Humid,rur,perm,2060,mfh,0.373
C-WEU-DNK,Zone_5A Cool Humid,rur,perm,2060,sfh,0.627
C-WEU-DNK,Zone_5A Cool Humid,rur,perm,2065,mfh,0.373
C-WEU-DNK,Zone_5A Cool Humid,rur,perm,2065,sfh,0.627
C-WEU-DNK,Zone_5A Cool Humid,rur,perm,2070,mfh,0.373
C-WEU-DNK,Zone_5A Cool Humid,rur,perm,2070,sfh,0.627
C-WEU-DNK,Zone_5A Cool Humid,rur,perm,2075,mfh,0.373
C-WEU-DNK,Zone_5A Cool Humid,rur,perm,2075,sfh,0.627
C-WEU-DNK,Zone_5A Cool Humid,rur,perm,2080,mfh,0.373
C-WEU-DNK,Zone_5A Cool Humid,rur,perm,2080,sfh,0.627
C-WEU-DNK,Zone_5A Cool Humid,rur,perm,2085,mfh,0.373
C-WEU-DNK,Zone_5A Cool Humid,rur,perm,2085,sfh,0.627
C-WEU-DNK,Zone_5A Cool Humid,rur,perm,2090,mfh,0.373
C-WEU-DNK,Zone_5A Cool Humid,rur,perm,2090,sfh,0.627
C-WEU-DNK,Zone_5A Cool Humid,rur,perm,2095,mfh,0.373
C-WEU-DNK,Zone_5A Cool Humid,rur,perm,2095,sfh,0.627
C-WEU-DNK,Zone_5A Cool Humid,rur,perm,2100,mfh,0.373
C-WEU-DNK,Zone_5A Cool Humid,rur,perm,2100,sfh,0.627
C-WEU-DNK,Zone_5A Cool Humid,urb,perm,2015,mfh,0.516
C-WEU-DNK,Zone_5A Cool Humid,urb,perm,2015,sfh,0.484
C-WEU-DNK,Zone_5A Cool Humid,urb,perm,2020,mfh,0.516
C-WEU-DNK,Zone_5A Cool Humid,urb,perm,2020,sfh,0.484
C-WEU-DNK,Zone_5A Cool Humid,urb,perm,2025,mfh,0.516
C-WEU-DNK,Zone_5A Cool Humid,urb,perm,2025,sfh,0.484
C-WEU-DNK,Zone_5A Cool Humid,urb,perm,2030,mfh,0.526
C-WEU-DNK,Zone_5A Cool Humid,urb,perm,2030,sfh,0.474
C-WEU-DNK,Zone_5A Cool Humid,urb,perm,2035,mfh,0.536
C-WEU-DNK,Zone_5A Cool Humid,urb,perm,2035,sfh,0.46399999999999997
C-WEU-DNK,Zone_5A Cool Humid,urb,perm,2040,mfh,0.546
C-WEU-DNK,Zone_5A Cool Humid,urb,perm,2040,sfh,0.45399999999999996
C-WEU-DNK,Zone_5A Cool Humid,urb,perm,2045,mfh,0.556
C-WEU-DNK,Zone_5A Cool Humid,urb,perm,2045,sfh,0.44399999999999995
C-WEU-DNK,Zone_5A Cool Humid,urb,perm,2050,mfh,0.5660000000000001
C-WEU-DNK,Zone_5A Cool Humid,urb,perm,2050,sfh,0.43399999999999994
C-WEU-DNK,Zone_5A Cool Humid,urb,perm,2055,mfh,0.5660000000000001
C-WEU-DNK,Zone_5A Cool Humid,urb,perm,2055,sfh,0.43399999999999994
C-WEU-DNK,Zone_5A Cool Humid,urb,perm,2060,mfh,0.5660000000000001
C-WEU-DNK,Zone_5A Cool Humid,urb,perm,2060,sfh,0.43399999999999994
C-WEU-DNK,Zone_5A Cool Humid,urb,perm,2065,mfh,0.5660000000000001
C-WEU-DNK,Zone_5A Cool Humid,urb,perm,2065,sfh,0.43399999999999994
C-WEU-DNK,Zone_5A Cool Humid,urb,perm,2070,mfh,0.5660000000000001
C-WEU-DNK,Zone_5A Cool Humid,urb,perm,2070,sfh,0.43399999999999994
C-WEU-DNK,Zone_5A Cool Humid,urb,perm,2075,mfh,0.5660000000000001
C-WEU-DNK,Zone_5A Cool Humid,urb,perm,2075,sfh,0.43399999999999994
C-WEU-DNK,Zone_5A Cool Humid,urb,perm,2080,mfh,0.5660000000000001
C-WEU-DNK,Zone_5A Cool Humid,urb,perm,2080,sfh,0.43399999999999994
C-WEU-DNK,Zone_5A Cool Humid,urb,perm,2085,mfh,0.5660000000000001
C-WEU-DNK,Zone_5A Cool Humid,urb,perm,2085,sfh,0.43399999999999994
C-WEU-DNK,Zone_5A Cool Humid,urb,perm,2090,mfh,0.5660000000000001
C-WEU-DNK,Zone_5A Cool Humid,urb,perm,2090,sfh,0.43399999999999994
C-WEU-DNK,Zone_5A Cool Humid,urb,perm,2095,mfh,0.5660000000000001
C-WEU-DNK,Zone_5A Cool Humid,urb,perm,2095,sfh,0.43399999999999994
C-WEU-DNK,Zone_5A Cool Humid,urb,perm,2100,mfh,0.5660000000000001
C-WEU-DNK,Zone_5A Cool Humid,urb,perm,2100,sfh,0.43399999999999994
C-WEU-ESP,Zone_2B Hot Dry,urb,perm,2015,mfh,0.647
C-WEU-ESP,Zone_2B Hot Dry,urb,perm,2015,sfh,0.353
C-WEU-ESP,Zone_2B Hot Dry,urb,perm,2020,mfh,0.647
C-WEU-ESP,Zone_2B Hot Dry,urb,perm,2020,sfh,0.353
C-WEU-ESP,Zone_2B Hot Dry,urb,perm,2025,mfh,0.647
C-WEU-ESP,Zone_2B Hot Dry,urb,perm,2025,sfh,0.353
C-WEU-ESP,Zone_2B Hot Dry,urb,perm,2030,mfh,0.657
C-WEU-ESP,Zone_2B Hot Dry,urb,perm,2030,sfh,0.34299999999999997
C-WEU-ESP,Zone_2B Hot Dry,urb,perm,2035,mfh,0.667
C-WEU-ESP,Zone_2B Hot Dry,urb,perm,2035,sfh,0.33299999999999996
C-WEU-ESP,Zone_2B Hot Dry,urb,perm,2040,mfh,0.677
C-WEU-ESP,Zone_2B Hot Dry,urb,perm,2040,sfh,0.32299999999999995
C-WEU-ESP,Zone_2B Hot Dry,urb,perm,2045,mfh,0.687
C-WEU-ESP,Zone_2B Hot Dry,urb,perm,2045,sfh,0.31299999999999994
C-WEU-ESP,Zone_2B Hot Dry,urb,perm,2050,mfh,0.6970000000000001
C-WEU-ESP,Zone_2B Hot Dry,urb,perm,2050,sfh,0.30299999999999994
C-WEU-ESP,Zone_2B Hot Dry,urb,perm,2055,mfh,0.6970000000000001
C-WEU-ESP,Zone_2B Hot Dry,urb,perm,2055,sfh,0.30299999999999994
C-WEU-ESP,Zone_2B Hot Dry,urb,perm,2060,mfh,0.6970000000000001
C-WEU-ESP,Zone_2B Hot Dry,urb,perm,2060,sfh,0.30299999999999994
C-WEU-ESP,Zone_2B Hot Dry,urb,perm,2065,mfh,0.6970000000000001
C-WEU-ESP,Zone_2B Hot Dry,urb,perm,2065,sfh,0.30299999999999994
C-WEU-ESP,Zone_2B Hot Dry,urb,perm,2070,mfh,0.6970000000000001
C-WEU-ESP,Zone_2B Hot Dry,urb,perm,2070,sfh,0.30299999999999994
C-WEU-ESP,Zone_2B Hot Dry,urb,perm,2075,mfh,0.6970000000000001
C-WEU-ESP,Zone_2B Hot Dry,urb,perm,2075,sfh,0.30299999999999994
C-WEU-ESP,Zone_2B Hot Dry,urb,perm,2080,mfh,0.6970000000000001
C-WEU-ESP,Zone_2B Hot Dry,urb,perm,2080,sfh,0.30299999999999994
C-WEU-ESP,Zone_2B Hot Dry,urb,perm,2085,mfh,0.6970000000000001
C-WEU-ESP,Zone_2B Hot Dry,urb,perm,2085,sfh,0.30299999999999994
C-WEU-ESP,Zone_2B Hot Dry,urb,perm,2090,mfh,0.6970000000000001
C-WEU-ESP,Zone_2B Hot Dry,urb,perm,2090,sfh,0.30299999999999994
C-WEU-ESP,Zone_2B Hot Dry,urb,perm,2095,mfh,0.6970000000000001
C-WEU-ESP,Zone_2B Hot Dry,urb,perm,2095,sfh,0.30299999999999994
C-WEU-ESP,Zone_2B Hot Dry,urb,perm,2100,mfh,0.6970000000000001
C-WEU-ESP,Zone_2B Hot Dry,urb,perm,2100,sfh,0.30299999999999994
C-WEU-ESP,Zone_3A Warm Humid,rur,perm,2015,mfh,0.257
C-WEU-ESP,Zone_3A Warm Humid,rur,perm,2015,sfh,0.743
C-WEU-ESP,Zone_3A Warm Humid,rur,perm,2020,mfh,0.257
C-WEU-ESP,Zone_3A Warm Humid,rur,perm,2020,sfh,0.743
C-WEU-ESP,Zone_3A Warm Humid,rur,perm,2025,mfh,0.257
C-WEU-ESP,Zone_3A Warm Humid,rur,perm,2025,sfh,0.743
C-WEU-ESP,Zone_3A Warm Humid,rur,perm,2030,mfh,0.267
C-WEU-ESP,Zone_3A Warm Humid,rur,perm,2030,sfh,0.733
C-WEU-ESP,Zone_3A Warm Humid,rur,perm,2035,mfh,0.277
C-WEU-ESP,Zone_3A Warm Humid,rur,perm,2035,sfh,0.723
C-WEU-ESP,Zone_3A Warm Humid,rur,perm,2040,mfh,0.28700000000000003
C-WEU-ESP,Zone_3A Warm Humid,rur,perm,2040,sfh,0.713
C-WEU-ESP,Zone_3A Warm Humid,rur,perm,2045,mfh,0.29700000000000004
C-WEU-ESP,Zone_3A Warm Humid,rur,perm,2045,sfh,0.703
C-WEU-ESP,Zone_3A Warm Humid,rur,perm,2050,mfh,0.307
C-WEU-ESP,Zone_3A Warm Humid,rur,perm,2050,sfh,0.6930000000000001
C-WEU-ESP,Zone_3A Warm Humid,rur,perm,2055,mfh,0.307
C-WEU-ESP,Zone_3A Warm Humid,rur,perm,2055,sfh,0.6930000000000001
C-WEU-ESP,Zone_3A Warm Humid,rur,perm,2060,mfh,0.307
C-WEU-ESP,Zone_3A Warm Humid,rur,perm,2060,sfh,0.6930000000000001
C-WEU-ESP,Zone_3A Warm Humid,rur,perm,2065,mfh,0.307
C-WEU-ESP,Zone_3A Warm Humid,rur,perm,2065,sfh,0.6930000000000001
C-WEU-ESP,Zone_3A Warm Humid,rur,perm,2070,mfh,0.307
C-WEU-ESP,Zone_3A Warm Humid,rur,perm,2070,sfh,0.6930000000000001
C-WEU-ESP,Zone_3A Warm Humid,rur,perm,2075,mfh,0.307
C-WEU-ESP,Zone_3A Warm Humid,rur,perm,2075,sfh,0.6930000000000001
C-WEU-ESP,Zone_3A Warm Humid,rur,perm,2080,mfh,0.307
C-WEU-ESP,Zone_3A Warm Humid,rur,perm,2080,sfh,0.6930000000000001
C-WEU-ESP,Zone_3A Warm Humid,rur,perm,2085,mfh,0.307
C-WEU-ESP,Zone_3A Warm Humid,rur,perm,2085,sfh,0.6930000000000001
C-WEU-ESP,Zone_3A Warm Humid,rur,perm,2090,mfh,0.307
C-WEU-ESP,Zone_3A Warm Humid,rur,perm,2090,sfh,0.6930000000000001
C-WEU-ESP,Zone_3A Warm Humid,rur,perm,2095,mfh,0.307
C-WEU-ESP,Zone_3A Warm Humid,rur,perm,2095,sfh,0.6930000000000001
C-WEU-ESP,Zone_3A Warm Humid,rur,perm,2100,mfh,0.307
C-WEU-ESP,Zone_3A Warm Humid,rur,perm,2100,sfh,0.6930000000000001
C-WEU-ESP,Zone_3A Warm Humid,urb,perm,2015,mfh,0.76
C-WEU-ESP,Zone_3A Warm Humid,urb,perm,2015,sfh,0.24
C-WEU-ESP,Zone_3A Warm Humid,urb,perm,2020,mfh,0.76
C-WEU-ESP,Zone_3A Warm Humid,urb,perm,2020,sfh,0.24
C-WEU-ESP,Zone_3A Warm Humid,urb,perm,2025,mfh,0.76
C-WEU-ESP,Zone_3A Warm Humid,urb,perm,2025,sfh,0.24
C-WEU-ESP,Zone_3A Warm Humid,urb,perm,2030,mfh,0.77
C-WEU-ESP,Zone_3A Warm Humid,urb,perm,2030,sfh,0.22999999999999998
C-WEU-ESP,Zone_3A Warm Humid,urb,perm,2035,mfh,0.78
C-WEU-ESP,Zone_3A Warm Humid,urb,perm,2035,sfh,0.21999999999999997
C-WEU-ESP,Zone_3A Warm Humid,urb,perm,2040,mfh,0.79
C-WEU-ESP,Zone_3A Warm Humid,urb,perm,2040,sfh,0.20999999999999996
C-WEU-ESP,Zone_3A Warm Humid,urb,perm,2045,mfh,0.8
C-WEU-ESP,Zone_3A Warm Humid,urb,perm,2045,sfh,0.19999999999999996
C-WEU-ESP,Zone_3A Warm Humid,urb,perm,2050,mfh,0.81
C-WEU-ESP,Zone_3A Warm Humid,urb,perm,2050,sfh,0.18999999999999995
C-WEU-ESP,Zone_3A Warm Humid,urb,perm,2055,mfh,0.81
C-WEU-ESP,Zone_3A Warm Humid,urb,perm,2055,sfh,0.18999999999999995
C-WEU-ESP,Zone_3A Warm Humid,urb,perm,2060,mfh,0.81
C-WEU-ESP,Zone_3A Warm Humid,urb,perm,2060,sfh,0.18999999999999995
C-WEU-ESP,Zone_3A Warm Humid,urb,perm,2065,mfh,0.81
C-WEU-ESP,Zone_3A Warm Humid,urb,perm,2065,sfh,0.18999999999999995
C-WEU-ESP,Zone_3A Warm Humid,urb,perm,2070,mfh,0.81
C-WEU-ESP,Zone_3A Warm Humid,urb,perm,2070,sfh,0.18999999999999995
C-WEU-ESP,Zone_3A Warm Humid,urb,perm,2075,mfh,0.81
C-WEU-ESP,Zone_3A Warm Humid,urb,perm,2075,sfh,0.18999999999999995
C-WEU-ESP,Zone_3A Warm Humid,urb,perm,2080,mfh,0.81
C-WEU-ESP,Zone_3A Warm Humid,urb,perm,2080,sfh,0.18999999999999995
C-WEU-ESP,Zone_3A Warm Humid,urb,perm,2085,mfh,0.81
C-WEU-ESP,Zone_3A Warm Humid,urb,perm,2085,sfh,0.18999999999999995
C-WEU-ESP,Zone_3A Warm Humid,urb,perm,2090,mfh,0.81
C-WEU-ESP,Zone_3A Warm Humid,urb,perm,2090,sfh,0.18999999999999995
C-WEU-ESP,Zone_3A Warm Humid,urb,perm,2095,mfh,0.81
C-WEU-ESP,Zone_3A Warm Humid,urb,perm,2095,sfh,0.18999999999999995
C-WEU-ESP,Zone_3A Warm Humid,urb,perm,2100,mfh,0.81
C-WEU-ESP,Zone_3A Warm Humid,urb,perm,2100,sfh,0.18999999999999995
C-WEU-ESP,Zone_3B Warm Dry,rur,perm,2015,mfh,0.494
C-WEU-ESP,Zone_3B Warm Dry,rur,perm,2015,sfh,0.506
C-WEU-ESP,Zone_3B Warm Dry,rur,perm,2020,mfh,0.494
C-WEU-ESP,Zone_3B Warm Dry,rur,perm,2020,sfh,0.506
C-WEU-ESP,Zone_3B Warm Dry,rur,perm,2025,mfh,0.494
C-WEU-ESP,Zone_3B Warm Dry,rur,perm,2025,sfh,0.506
C-WEU-ESP,Zone_3B Warm Dry,rur,perm,2030,mfh,0.504
C-WEU-ESP,Zone_3B Warm Dry,rur,perm,2030,sfh,0.496
C-WEU-ESP,Zone_3B Warm Dry,rur,perm,2035,mfh,0.514
C-WEU-ESP,Zone_3B Warm Dry,rur,perm,2035,sfh,0.486
C-WEU-ESP,Zone_3B Warm Dry,rur,perm,2040,mfh,0.524
C-WEU-ESP,Zone_3B Warm Dry,rur,perm,2040,sfh,0.476
C-WEU-ESP,Zone_3B Warm Dry,rur,perm,2045,mfh,0.534
C-WEU-ESP,Zone_3B Warm Dry,rur,perm,2045,sfh,0.46599999999999997
C-WEU-ESP,Zone_3B Warm Dry,rur,perm,2050,mfh,0.544
C-WEU-ESP,Zone_3B Warm Dry,rur,perm,2050,sfh,0.45599999999999996
C-WEU-ESP,Zone_3B Warm Dry,rur,perm,2055,mfh,0.544
C-WEU-ESP,Zone_3B Warm Dry,rur,perm,2055,sfh,0.45599999999999996
C-WEU-ESP,Zone_3B Warm Dry,rur,perm,2060,mfh,0.544
C-WEU-ESP,Zone_3B Warm Dry,rur,perm,2060,sfh,0.45599999999999996
C-WEU-ESP,Zone_3B Warm Dry,rur,perm,2065,mfh,0.544
C-WEU-ESP,Zone_3B Warm Dry,rur,perm,2065,sfh,0.45599999999999996
C-WEU-ESP,Zone_3B Warm Dry,rur,perm,2070,mfh,0.544
C-WEU-ESP,Zone_3B Warm Dry,rur,perm,2070,sfh,0.45599999999999996
C-WEU-ESP,Zone_3B Warm Dry,rur,perm,2075,mfh,0.544
C-WEU-ESP,Zone_3B Warm Dry,rur,perm,2075,sfh,0.45599999999999996
C-WEU-ESP,Zone_3B Warm Dry,rur,perm,2080,mfh,0.544
C-WEU-ESP,Zone_3B Warm Dry,rur,perm,2080,sfh,0.45599999999999996
C-WEU-ESP,Zone_3B Warm Dry,rur,perm,2085,mfh,0.544
C-WEU-ESP,Zone_3B Warm Dry,rur,perm,2085,sfh,0.45599999999999996
C-WEU-ESP,Zone_3B Warm Dry,rur,perm,2090,mfh,0.544
C-WEU-ESP,Zone_3B Warm Dry,rur,perm,2090,sfh,0.45599999999999996
C-WEU-ESP,Zone_3B Warm Dry,rur,perm,2095,mfh,0.544
C-WEU-ESP,Zone_3B Warm Dry,rur,perm,2095,sfh,0.45599999999999996
C-WEU-ESP,Zone_3B Warm Dry,rur,perm,2100,mfh,0.544
C-WEU-ESP,Zone_3B Warm Dry,rur,perm,2100,sfh,0.45599999999999996
C-WEU-ESP,Zone_3B Warm Dry,urb,perm,2015,mfh,0.726
C-WEU-ESP,Zone_3B Warm Dry,urb,perm,2015,sfh,0.274
C-WEU-ESP,Zone_3B Warm Dry,urb,perm,2020,mfh,0.726
C-WEU-ESP,Zone_3B Warm Dry,urb,perm,2020,sfh,0.274
C-WEU-ESP,Zone_3B Warm Dry,urb,perm,2025,mfh,0.726
C-WEU-ESP,Zone_3B Warm Dry,urb,perm,2025,sfh,0.274
C-WEU-ESP,Zone_3B Warm Dry,urb,perm,2030,mfh,0.736
C-WEU-ESP,Zone_3B Warm Dry,urb,perm,2030,sfh,0.264
C-WEU-ESP,Zone_3B Warm Dry,urb,perm,2035,mfh,0.746
C-WEU-ESP,Zone_3B Warm Dry,urb,perm,2035,sfh,0.254
C-WEU-ESP,Zone_3B Warm Dry,urb,perm,2040,mfh,0.756
C-WEU-ESP,Zone_3B Warm Dry,urb,perm,2040,sfh,0.244
C-WEU-ESP,Zone_3B Warm Dry,urb,perm,2045,mfh,0.766
C-WEU-ESP,Zone_3B Warm Dry,urb,perm,2045,sfh,0.23399999999999999
C-WEU-ESP,Zone_3B Warm Dry,urb,perm,2050,mfh,0.776
C-WEU-ESP,Zone_3B Warm Dry,urb,perm,2050,sfh,0.22399999999999998
C-WEU-ESP,Zone_3B Warm Dry,urb,perm,2055,mfh,0.776
C-WEU-ESP,Zone_3B Warm Dry,urb,perm,2055,sfh,0.22399999999999998
C-WEU-ESP,Zone_3B Warm Dry,urb,perm,2060,mfh,0.776
C-WEU-ESP,Zone_3B Warm Dry,urb,perm,2060,sfh,0.22399999999999998
C-WEU-ESP,Zone_3B Warm Dry,urb,perm,2065,mfh,0.776
C-WEU-ESP,Zone_3B Warm Dry,urb,perm,2065,sfh,0.22399999999999998
C-WEU-ESP,Zone_3B Warm Dry,urb,perm,2070,mfh,0.776
C-WEU-ESP,Zone_3B Warm Dry,urb,perm,2070,sfh,0.22399999999999998
C-WEU-ESP,Zone_3B Warm Dry,urb,perm,2075,mfh,0.776
C-WEU-ESP,Zone_3B Warm Dry,urb,perm,2075,sfh,0.22399999999999998
C-WEU-ESP,Zone_3B Warm Dry,urb,perm,2080,mfh,0.776
C-WEU-ESP,Zone_3B Warm Dry,urb,perm,2080,sfh,0.22399999999999998
C-WEU-ESP,Zone_3B Warm Dry,urb,perm,2085,mfh,0.776
C-WEU-ESP,Zone_3B Warm Dry,urb,perm,2085,sfh,0.22399999999999998
C-WEU-ESP,Zone_3B Warm Dry,urb,perm,2090,mfh,0.776
C-WEU-ESP,Zone_3B Warm Dry,urb,perm,2090,sfh,0.22399999999999998
C-WEU-ESP,Zone_3B Warm Dry,urb,perm,2095,mfh,0.776
C-WEU-ESP,Zone_3B Warm Dry,urb,perm,2095,sfh,0.22399999999999998
C-WEU-ESP,Zone_3B Warm Dry,urb,perm,2100,mfh,0.776
C-WEU-ESP,Zone_3B Warm Dry,urb,perm,2100,sfh,0.22399999999999998
C-WEU-ESP,Zone_3C Warm Marine,urb,perm,2015,mfh,0.672
C-WEU-ESP,Zone_3C Warm Marine,urb,perm,2015,sfh,0.328
C-WEU-ESP,Zone_3C Warm Marine,urb,perm,2020,mfh,0.672
C-WEU-ESP,Zone_3C Warm Marine,urb,perm,2020,sfh,0.328
C-WEU-ESP,Zone_3C Warm Marine,urb,perm,2025,mfh,0.672
C-WEU-ESP,Zone_3C Warm Marine,urb,perm,2025,sfh,0.328
C-WEU-ESP,Zone_3C Warm Marine,urb,perm,2030,mfh,0.682
C-WEU-ESP,Zone_3C Warm Marine,urb,perm,2030,sfh,0.318
C-WEU-ESP,Zone_3C Warm Marine,urb,perm,2035,mfh,0.6920000000000001
C-WEU-ESP,Zone_3C Warm Marine,urb,perm,2035,sfh,0.308
C-WEU-ESP,Zone_3C Warm Marine,urb,perm,2040,mfh,0.7020000000000001
C-WEU-ESP,Zone_3C Warm Marine,urb,perm,2040,sfh,0.298
C-WEU-ESP,Zone_3C Warm Marine,urb,perm,2045,mfh,0.7120000000000001
C-WEU-ESP,Zone_3C Warm Marine,urb,perm,2045,sfh,0.288
C-WEU-ESP,Zone_3C Warm Marine,urb,perm,2050,mfh,0.7220000000000001
C-WEU-ESP,Zone_3C Warm Marine,urb,perm,2050,sfh,0.27799999999999997
C-WEU-ESP,Zone_3C Warm Marine,urb,perm,2055,mfh,0.7220000000000001
C-WEU-ESP,Zone_3C Warm Marine,urb,perm,2055,sfh,0.27799999999999997
C-WEU-ESP,Zone_3C Warm Marine,urb,perm,2060,mfh,0.7220000000000001
C-WEU-ESP,Zone_3C Warm Marine,urb,perm,2060,sfh,0.27799999999999997
C-WEU-ESP,Zone_3C Warm Marine,urb,perm,2065,mfh,0.7220000000000001
C-WEU-ESP,Zone_3C Warm Marine,urb,perm,2065,sfh,0.27799999999999997
C-WEU-ESP,Zone_3C Warm Marine,urb,perm,2070,mfh,0.7220000000000001
C-WEU-ESP,Zone_3C Warm Marine,urb,perm,2070,sfh,0.27799999999999997
C-WEU-ESP,Zone_3C Warm Marine,urb,perm,2075,mfh,0.7220000000000001
C-WEU-ESP,Zone_3C Warm Marine,urb,perm,2075,sfh,0.27799999999999997
C-WEU-ESP,Zone_3C Warm Marine,urb,perm,2080,mfh,0.7220000000000001
C-WEU-ESP,Zone_3C Warm Marine,urb,perm,2080,sfh,0.27799999999999997
C-WEU-ESP,Zone_3C Warm Marine,urb,perm,2085,mfh,0.7220000000000001
C-WEU-ESP,Zone_3C Warm Marine,urb,perm,2085,sfh,0.27799999999999997
C-WEU-ESP,Zone_3C Warm Marine,urb,perm,2090,mfh,0.7220000000000001
C-WEU-ESP,Zone_3C Warm Marine,urb,perm,2090,sfh,0.27799999999999997
C-WEU-ESP,Zone_3C Warm Marine,urb,perm,2095,mfh,0.7220000000000001
C-WEU-ESP,Zone_3C Warm Marine,urb,perm,2095,sfh,0.27799999999999997
C-WEU-ESP,Zone_3C Warm Marine,urb,perm,2100,mfh,0.7220000000000001
C-WEU-ESP,Zone_3C Warm Marine,urb,perm,2100,sfh,0.27799999999999997
C-WEU-ESP,Zone_4A Mixed Humid,rur,perm,2015,mfh,0.521
C-WEU-ESP,Zone_4A Mixed Humid,rur,perm,2015,sfh,0.479
C-WEU-ESP,Zone_4A Mixed Humid,rur,perm,2020,mfh,0.521
C-WEU-ESP,Zone_4A Mixed Humid,rur,perm,2020,sfh,0.479
C-WEU-ESP,Zone_4A Mixed Humid,rur,perm,2025,mfh,0.521
C-WEU-ESP,Zone_4A Mixed Humid,rur,perm,2025,sfh,0.479
C-WEU-ESP,Zone_4A Mixed Humid,rur,perm,2030,mfh,0.531
C-WEU-ESP,Zone_4A Mixed Humid,rur,perm,2030,sfh,0.469
C-WEU-ESP,Zone_4A Mixed Humid,rur,perm,2035,mfh,0.541
C-WEU-ESP,Zone_4A Mixed Humid,rur,perm,2035,sfh,0.45899999999999996
C-WEU-ESP,Zone_4A Mixed Humid,rur,perm,2040,mfh,0.551
C-WEU-ESP,Zone_4A Mixed Humid,rur,perm,2040,sfh,0.44899999999999995
C-WEU-ESP,Zone_4A Mixed Humid,rur,perm,2045,mfh,0.561
C-WEU-ESP,Zone_4A Mixed Humid,rur,perm,2045,sfh,0.43899999999999995
C-WEU-ESP,Zone_4A Mixed Humid,rur,perm,2050,mfh,0.5710000000000001
C-WEU-ESP,Zone_4A Mixed Humid,rur,perm,2050,sfh,0.42899999999999994
C-WEU-ESP,Zone_4A Mixed Humid,rur,perm,2055,mfh,0.5710000000000001
C-WEU-ESP,Zone_4A Mixed Humid,rur,perm,2055,sfh,0.42899999999999994
C-WEU-ESP,Zone_4A Mixed Humid,rur,perm,2060,mfh,0.5710000000000001
C-WEU-ESP,Zone_4A Mixed Humid,rur,perm,2060,sfh,0.42899999999999994
C-WEU-ESP,Zone_4A Mixed Humid,rur,perm,2065,mfh,0.5710000000000001
C-WEU-ESP,Zone_4A Mixed Humid,rur,perm,2065,sfh,0.42899999999999994
C-WEU-ESP,Zone_4A Mixed Humid,rur,perm,2070,mfh,0.5710000000000001
C-WEU-ESP,Zone_4A Mixed Humid,rur,perm,2070,sfh,0.42899999999999994
C-WEU-ESP,Zone_4A Mixed Humid,rur,perm,2075,mfh,0.5710000000000001
C-WEU-ESP,Zone_4A Mixed Humid,rur,perm,2075,sfh,0.42899999999999994
C-WEU-ESP,Zone_4A Mixed Humid,rur,perm,2080,mfh,0.5710000000000001
C-WEU-ESP,Zone_4A Mixed Humid,rur,perm,2080,sfh,0.42899999999999994
C-WEU-ESP,Zone_4A Mixed Humid,rur,perm,2085,mfh,0.5710000000000001
C-WEU-ESP,Zone_4A Mixed Humid,rur,perm,2085,sfh,0.42899999999999994
C-WEU-ESP,Zone_4A Mixed Humid,rur,perm,2090,mfh,0.5710000000000001
C-WEU-ESP,Zone_4A Mixed Humid,rur,perm,2090,sfh,0.42899999999999994
C-WEU-ESP,Zone_4A Mixed Humid,rur,perm,2095,mfh,0.5710000000000001
C-WEU-ESP,Zone_4A Mixed Humid,rur,perm,2095,sfh,0.42899999999999994
C-WEU-ESP,Zone_4A Mixed Humid,rur,perm,2100,mfh,0.5710000000000001
C-WEU-ESP,Zone_4A Mixed Humid,rur,perm,2100,sfh,0.42899999999999994
C-WEU-ESP,Zone_4A Mixed Humid,urb,perm,2015,mfh,0.785
C-WEU-ESP,Zone_4A Mixed Humid,urb,perm,2015,sfh,0.215
C-WEU-ESP,Zone_4A Mixed Humid,urb,perm,2020,mfh,0.785
C-WEU-ESP,Zone_4A Mixed Humid,urb,perm,2020,sfh,0.215
C-WEU-ESP,Zone_4A Mixed Humid,urb,perm,2025,mfh,0.785
