"region_gea","material","year","eol_treat","value"
"EEU","steel",2030,"downcycling",0
"EEU","steel",2030,"others",0.43
"EEU","steel",2030,"recycling",0.52
"EEU","steel",2030,"reuse",0.05
"EEU","steel",2035,"downcycling",0
"EEU","steel",2035,"others",0.43
"EEU","steel",2035,"recycling",0.52
"EEU","steel",2035,"reuse",0.05
"EEU","steel",2040,"downcycling",0
"EEU","steel",2040,"others",0.43
"EEU","steel",2040,"recycling",0.52
"EEU","steel",2040,"reuse",0.05
"EEU","steel",2045,"downcycling",0
"EEU","steel",2045,"others",0.43
"EEU","steel",2045,"recycling",0.52
"EEU","steel",2045,"reuse",0.05
"EEU","steel",2050,"downcycling",0
"EEU","steel",2050,"others",0.43
"EEU","steel",2050,"recycling",0.52
"EEU","steel",2050,"reuse",0.05
"EEU","steel",2055,"downcycling",0
"EEU","steel",2055,"others",0.43
"EEU","steel",2055,"recycling",0.52
"EEU","steel",2055,"reuse",0.05
"EEU","steel",2060,"downcycling",0
"EEU","steel",2060,"others",0.43
"EEU","steel",2060,"recycling",0.52
"EEU","steel",2060,"reuse",0.05
"EEU","steel",2065,"downcycling",0
"EEU","steel",2065,"others",0.43
"EEU","steel",2065,"recycling",0.52
"EEU","steel",2065,"reuse",0.05
"EEU","steel",2070,"downcycling",0
"EEU","steel",2070,"others",0.43
"EEU","steel",2070,"recycling",0.52
"EEU","steel",2070,"reuse",0.05
"EEU","steel",2075,"downcycling",0
"EEU","steel",2075,"others",0.43
"EEU","steel",2075,"recycling",0.52
"EEU","steel",2075,"reuse",0.05
"EEU","steel",2080,"downcycling",0
"EEU","steel",2080,"others",0.43
"EEU","steel",2080,"recycling",0.52
"EEU","steel",2080,"reuse",0.05
"EEU","steel",2085,"downcycling",0
"EEU","steel",2085,"others",0.43
"EEU","steel",2085,"recycling",0.52
"EEU","steel",2085,"reuse",0.05
"EEU","steel",2090,"downcycling",0
"EEU","steel",2090,"others",0.43
"EEU","steel",2090,"recycling",0.52
"EEU","steel",2090,"reuse",0.05
"EEU","steel",2095,"downcycling",0
"EEU","steel",2095,"others",0.43
"EEU","steel",2095,"recycling",0.52
"EEU","steel",2095,"reuse",0.05
"EEU","steel",2100,"downcycling",0
"EEU","steel",2100,"others",0.43
"EEU","steel",2100,"recycling",0.52
"EEU","steel",2100,"reuse",0.05
"EEU","wood",2015,"downcycling",0.35
"EEU","wood",2015,"others",0.6
"EEU","wood",2015,"recycling",0
"EEU","wood",2015,"reuse",0.05
"EEU","wood",2020,"downcycling",0.35
"EEU","wood",2020,"others",0.6
"EEU","wood",2020,"recycling",0
"EEU","wood",2020,"reuse",0.05
"EEU","wood",2025,"downcycling",0.35
"EEU","wood",2025,"others",0.6
"EEU","wood",2025,"recycling",0
"EEU","wood",2025,"reuse",0.05
"EEU","wood",2030,"downcycling",0.35
"EEU","wood",2030,"others",0.6
"EEU","wood",2030,"recycling",0
"EEU","wood",2030,"reuse",0.05
"EEU","wood",2035,"downcycling",0.35
"EEU","wood",2035,"others",0.6
"EEU","wood",2035,"recycling",0
"EEU","wood",2035,"reuse",0.05
"EEU","wood",2040,"downcycling",0.35
"EEU","wood",2040,"others",0.6
"EEU","wood",2040,"recycling",0
"EEU","wood",2040,"reuse",0.05
"EEU","wood",2045,"downcycling",0.35
"EEU","wood",2045,"others",0.6
"EEU","wood",2045,"recycling",0
"EEU","wood",2045,"reuse",0.05
"EEU","wood",2050,"downcycling",0.35
"EEU","wood",2050,"others",0.6
"EEU","wood",2050,"recycling",0
"EEU","wood",2050,"reuse",0.05
"EEU","wood",2055,"downcycling",0.35
"EEU","wood",2055,"others",0.6
"EEU","wood",2055,"recycling",0
"EEU","wood",2055,"reuse",0.05
"EEU","wood",2060,"downcycling",0.35
"EEU","wood",2060,"others",0.6
"EEU","wood",2060,"recycling",0
"EEU","wood",2060,"reuse",0.05
"EEU","wood",2065,"downcycling",0.35
"EEU","wood",2065,"others",0.6
"EEU","wood",2065,"recycling",0
"EEU","wood",2065,"reuse",0.05
"EEU","wood",2070,"downcycling",0.35
"EEU","wood",2070,"others",0.6
"EEU","wood",2070,"recycling",0
"EEU","wood",2070,"reuse",0.05
"EEU","wood",2075,"downcycling",0.35
"EEU","wood",2075,"others",0.6
"EEU","wood",2075,"recycling",0
"EEU","wood",2075,"reuse",0.05
"EEU","wood",2080,"downcycling",0.35
"EEU","wood",2080,"others",0.6
"EEU","wood",2080,"recycling",0
"EEU","wood",2080,"reuse",0.05
"EEU","wood",2085,"downcycling",0.35
"EEU","wood",2085,"others",0.6
"EEU","wood",2085,"recycling",0
"EEU","wood",2085,"reuse",0.05
"EEU","wood",2090,"downcycling",0.35
"EEU","wood",2090,"others",0.6
"EEU","wood",2090,"recycling",0
"EEU","wood",2090,"reuse",0.05
"EEU","wood",2095,"downcycling",0.35
"EEU","wood",2095,"others",0.6
"EEU","wood",2095,"recycling",0
"EEU","wood",2095,"reuse",0.05
"EEU","wood",2100,"downcycling",0.35
"EEU","wood",2100,"others",0.6
"EEU","wood",2100,"recycling",0
"EEU","wood",2100,"reuse",0.05
"FSU","aluminum",2015,"downcycling",0
"FSU","aluminum",2015,"others",0.61
"FSU","aluminum",2015,"recycling",0.39
"FSU","aluminum",2015,"reuse",0
"FSU","aluminum",2020,"downcycling",0
"FSU","aluminum",2020,"others",0.61
"FSU","aluminum",2020,"recycling",0.39
"FSU","aluminum",2020,"reuse",0
"FSU","aluminum",2025,"downcycling",0
"FSU","aluminum",2025,"others",0.61
"FSU","aluminum",2025,"recycling",0.39
"FSU","aluminum",2025,"reuse",0
"FSU","aluminum",2030,"downcycling",0
"FSU","aluminum",2030,"others",0.61
"FSU","aluminum",2030,"recycling",0.39
"FSU","aluminum",2030,"reuse",0
"FSU","aluminum",2035,"downcycling",0
"FSU","aluminum",2035,"others",0.61
"FSU","aluminum",2035,"recycling",0.39
"FSU","aluminum",2035,"reuse",0
"FSU","aluminum",2040,"downcycling",0
"FSU","aluminum",2040,"others",0.61
"FSU","aluminum",2040,"recycling",0.39
"FSU","aluminum",2040,"reuse",0
"FSU","aluminum",2045,"downcycling",0
"FSU","aluminum",2045,"others",0.61
"FSU","aluminum",2045,"recycling",0.39
"FSU","aluminum",2045,"reuse",0
"FSU","aluminum",2050,"downcycling",0
"FSU","aluminum",2050,"others",0.61
"FSU","aluminum",2050,"recycling",0.39
"FSU","aluminum",2050,"reuse",0
"FSU","aluminum",2055,"downcycling",0
"FSU","aluminum",2055,"others",0.61
"FSU","aluminum",2055,"recycling",0.39
"FSU","aluminum",2055,"reuse",0
"FSU","aluminum",2060,"downcycling",0
"FSU","aluminum",2060,"others",0.61
"FSU","aluminum",2060,"recycling",0.39
"FSU","aluminum",2060,"reuse",0
"FSU","aluminum",2065,"downcycling",0
"FSU","aluminum",2065,"others",0.61
"FSU","aluminum",2065,"recycling",0.39
"FSU","aluminum",2065,"reuse",0
"FSU","aluminum",2070,"downcycling",0
"FSU","aluminum",2070,"others",0.61
"FSU","aluminum",2070,"recycling",0.39
"FSU","aluminum",2070,"reuse",0
"FSU","aluminum",2075,"downcycling",0
"FSU","aluminum",2075,"others",0.61
"FSU","aluminum",2075,"recycling",0.39
"FSU","aluminum",2075,"reuse",0
"FSU","aluminum",2080,"downcycling",0
"FSU","aluminum",2080,"others",0.61
"FSU","aluminum",2080,"recycling",0.39
"FSU","aluminum",2080,"reuse",0
"FSU","aluminum",2085,"downcycling",0
"FSU","aluminum",2085,"others",0.61
"FSU","aluminum",2085,"recycling",0.39
"FSU","aluminum",2085,"reuse",0
"FSU","aluminum",2090,"downcycling",0
"FSU","aluminum",2090,"others",0.61
"FSU","aluminum",2090,"recycling",0.39
"FSU","aluminum",2090,"reuse",0
"FSU","aluminum",2095,"downcycling",0
"FSU","aluminum",2095,"others",0.61
"FSU","aluminum",2095,"recycling",0.39
"FSU","aluminum",2095,"reuse",0
"FSU","aluminum",2100,"downcycling",0
"FSU","aluminum",2100,"others",0.61
"FSU","aluminum",2100,"recycling",0.39
"FSU","aluminum",2100,"reuse",0
"FSU","brick",2015,"downcycling",0.7
"FSU","brick",2015,"others",0.25
"FSU","brick",2015,"recycling",0
"FSU","brick",2015,"reuse",0.05
"FSU","brick",2020,"downcycling",0.7
"FSU","brick",2020,"others",0.25
"FSU","brick",2020,"recycling",0
"FSU","brick",2020,"reuse",0.05
"FSU","brick",2025,"downcycling",0.7
"FSU","brick",2025,"others",0.25
"FSU","brick",2025,"recycling",0
"FSU","brick",2025,"reuse",0.05
"FSU","brick",2030,"downcycling",0.7
"FSU","brick",2030,"others",0.25
"FSU","brick",2030,"recycling",0
"FSU","brick",2030,"reuse",0.05
"FSU","brick",2035,"downcycling",0.7
"FSU","brick",2035,"others",0.25
"FSU","brick",2035,"recycling",0
"FSU","brick",2035,"reuse",0.05
"FSU","brick",2040,"downcycling",0.7
"FSU","brick",2040,"others",0.25
"FSU","brick",2040,"recycling",0
"FSU","brick",2040,"reuse",0.05
"FSU","brick",2045,"downcycling",0.7
"FSU","brick",2045,"others",0.25
"FSU","brick",2045,"recycling",0
"FSU","brick",2045,"reuse",0.05
"FSU","brick",2050,"downcycling",0.7
"FSU","brick",2050,"others",0.25
"FSU","brick",2050,"recycling",0
"FSU","brick",2050,"reuse",0.05
"FSU","brick",2055,"downcycling",0.7
"FSU","brick",2055,"others",0.25
"FSU","brick",2055,"recycling",0
"FSU","brick",2055,"reuse",0.05
"FSU","brick",2060,"downcycling",0.7
"FSU","brick",2060,"others",0.25
"FSU","brick",2060,"recycling",0
"FSU","brick",2060,"reuse",0.05
"FSU","brick",2065,"downcycling",0.7
"FSU","brick",2065,"others",0.25
"FSU","brick",2065,"recycling",0
"FSU","brick",2065,"reuse",0.05
"FSU","brick",2070,"downcycling",0.7
"FSU","brick",2070,"others",0.25
"FSU","brick",2070,"recycling",0
"FSU","brick",2070,"reuse",0.05
"FSU","brick",2075,"downcycling",0.7
"FSU","brick",2075,"others",0.25
"FSU","brick",2075,"recycling",0
"FSU","brick",2075,"reuse",0.05
"FSU","brick",2080,"downcycling",0.7
"FSU","brick",2080,"others",0.25
"FSU","brick",2080,"recycling",0
"FSU","brick",2080,"reuse",0.05
"FSU","brick",2085,"downcycling",0.7
"FSU","brick",2085,"others",0.25
"FSU","brick",2085,"recycling",0
"FSU","brick",2085,"reuse",0.05
"FSU","brick",2090,"downcycling",0.7
"FSU","brick",2090,"others",0.25
"FSU","brick",2090,"recycling",0
"FSU","brick",2090,"reuse",0.05
"FSU","brick",2095,"downcycling",0.7
"FSU","brick",2095,"others",0.25
"FSU","brick",2095,"recycling",0
"FSU","brick",2095,"reuse",0.05
"FSU","brick",2100,"downcycling",0.7
"FSU","brick",2100,"others",0.25
"FSU","brick",2100,"recycling",0
"FSU","brick",2100,"reuse",0.05
"FSU","concrete",2015,"downcycling",0.6
"FSU","concrete",2015,"others",0.35
"FSU","concrete",2015,"recycling",0.03
"FSU","concrete",2015,"reuse",0.02
"FSU","concrete",2020,"downcycling",0.6
"FSU","concrete",2020,"others",0.35
"FSU","concrete",2020,"recycling",0.03
"FSU","concrete",2020,"reuse",0.02
"FSU","concrete",2025,"downcycling",0.6
"FSU","concrete",2025,"others",0.35
"FSU","concrete",2025,"recycling",0.03
"FSU","concrete",2025,"reuse",0.02
"FSU","concrete",2030,"downcycling",0.6
"FSU","concrete",2030,"others",0.35
"FSU","concrete",2030,"recycling",0.03
"FSU","concrete",2030,"reuse",0.02
"FSU","concrete",2035,"downcycling",0.6
"FSU","concrete",2035,"others",0.35
"FSU","concrete",2035,"recycling",0.03
"FSU","concrete",2035,"reuse",0.02
"FSU","concrete",2040,"downcycling",0.6
"FSU","concrete",2040,"others",0.35
"FSU","concrete",2040,"recycling",0.03
"FSU","concrete",2040,"reuse",0.02
"FSU","concrete",2045,"downcycling",0.6
"FSU","concrete",2045,"others",0.35
"FSU","concrete",2045,"recycling",0.03
"FSU","concrete",2045,"reuse",0.02
"FSU","concrete",2050,"downcycling",0.6
"FSU","concrete",2050,"others",0.35
"FSU","concrete",2050,"recycling",0.03
"FSU","concrete",2050,"reuse",0.02
"FSU","concrete",2055,"downcycling",0.6
"FSU","concrete",2055,"others",0.35
"FSU","concrete",2055,"recycling",0.03
"FSU","concrete",2055,"reuse",0.02
"FSU","concrete",2060,"downcycling",0.6
"FSU","concrete",2060,"others",0.35
"FSU","concrete",2060,"recycling",0.03
"FSU","concrete",2060,"reuse",0.02
"FSU","concrete",2065,"downcycling",0.6
"FSU","concrete",2065,"others",0.35
"FSU","concrete",2065,"recycling",0.03
"FSU","concrete",2065,"reuse",0.02
"FSU","concrete",2070,"downcycling",0.6
"FSU","concrete",2070,"others",0.35
"FSU","concrete",2070,"recycling",0.03
"FSU","concrete",2070,"reuse",0.02
"FSU","concrete",2075,"downcycling",0.6
"FSU","concrete",2075,"others",0.35
"FSU","concrete",2075,"recycling",0.03
"FSU","concrete",2075,"reuse",0.02
"FSU","concrete",2080,"downcycling",0.6
"FSU","concrete",2080,"others",0.35
"FSU","concrete",2080,"recycling",0.03
"FSU","concrete",2080,"reuse",0.02
"FSU","concrete",2085,"downcycling",0.6
"FSU","concrete",2085,"others",0.35
"FSU","concrete",2085,"recycling",0.03
"FSU","concrete",2085,"reuse",0.02
"FSU","concrete",2090,"downcycling",0.6
"FSU","concrete",2090,"others",0.35
"FSU","concrete",2090,"recycling",0.03
"FSU","concrete",2090,"reuse",0.02
"FSU","concrete",2095,"downcycling",0.6
"FSU","concrete",2095,"others",0.35
"FSU","concrete",2095,"recycling",0.03
"FSU","concrete",2095,"reuse",0.02
"FSU","concrete",2100,"downcycling",0.6
"FSU","concrete",2100,"others",0.35
"FSU","concrete",2100,"recycling",0.03
"FSU","concrete",2100,"reuse",0.02
"FSU","copper",2015,"downcycling",0
"FSU","copper",2015,"others",0.72
"FSU","copper",2015,"recycling",0.28
"FSU","copper",2015,"reuse",0
"FSU","copper",2020,"downcycling",0
"FSU","copper",2020,"others",0.72
"FSU","copper",2020,"recycling",0.28
"FSU","copper",2020,"reuse",0
"FSU","copper",2025,"downcycling",0
"FSU","copper",2025,"others",0.72
"FSU","copper",2025,"recycling",0.28
"FSU","copper",2025,"reuse",0
"FSU","copper",2030,"downcycling",0
"FSU","copper",2030,"others",0.72
"FSU","copper",2030,"recycling",0.28
"FSU","copper",2030,"reuse",0
"FSU","copper",2035,"downcycling",0
"FSU","copper",2035,"others",0.72
"FSU","copper",2035,"recycling",0.28
"FSU","copper",2035,"reuse",0
"FSU","copper",2040,"downcycling",0
"FSU","copper",2040,"others",0.72
"FSU","copper",2040,"recycling",0.28
"FSU","copper",2040,"reuse",0
"FSU","copper",2045,"downcycling",0
"FSU","copper",2045,"others",0.72
"FSU","copper",2045,"recycling",0.28
"FSU","copper",2045,"reuse",0
"FSU","copper",2050,"downcycling",0
"FSU","copper",2050,"others",0.72
"FSU","copper",2050,"recycling",0.28
"FSU","copper",2050,"reuse",0
"FSU","copper",2055,"downcycling",0
"FSU","copper",2055,"others",0.72
"FSU","copper",2055,"recycling",0.28
"FSU","copper",2055,"reuse",0
"FSU","copper",2060,"downcycling",0
"FSU","copper",2060,"others",0.72
"FSU","copper",2060,"recycling",0.28
"FSU","copper",2060,"reuse",0
"FSU","copper",2065,"downcycling",0
"FSU","copper",2065,"others",0.72
"FSU","copper",2065,"recycling",0.28
"FSU","copper",2065,"reuse",0
"FSU","copper",2070,"downcycling",0
"FSU","copper",2070,"others",0.72
"FSU","copper",2070,"recycling",0.28
"FSU","copper",2070,"reuse",0
"FSU","copper",2075,"downcycling",0
"FSU","copper",2075,"others",0.72
"FSU","copper",2075,"recycling",0.28
"FSU","copper",2075,"reuse",0
"FSU","copper",2080,"downcycling",0
"FSU","copper",2080,"others",0.72
"FSU","copper",2080,"recycling",0.28
"FSU","copper",2080,"reuse",0
"FSU","copper",2085,"downcycling",0
"FSU","copper",2085,"others",0.72
"FSU","copper",2085,"recycling",0.28
"FSU","copper",2085,"reuse",0
"FSU","copper",2090,"downcycling",0
"FSU","copper",2090,"others",0.72
"FSU","copper",2090,"recycling",0.28
"FSU","copper",2090,"reuse",0
"FSU","copper",2095,"downcycling",0
"FSU","copper",2095,"others",0.72
"FSU","copper",2095,"recycling",0.28
"FSU","copper",2095,"reuse",0
"FSU","copper",2100,"downcycling",0
"FSU","copper",2100,"others",0.72
"FSU","copper",2100,"recycling",0.28
"FSU","copper",2100,"reuse",0
"FSU","glass",2015,"downcycling",0.45
"FSU","glass",2015,"others",0.55
"FSU","glass",2015,"recycling",0
"FSU","glass",2015,"reuse",0
"FSU","glass",2020,"downcycling",0.45
"FSU","glass",2020,"others",0.55
"FSU","glass",2020,"recycling",0
"FSU","glass",2020,"reuse",0
"FSU","glass",2025,"downcycling",0.45
"FSU","glass",2025,"others",0.55
"FSU","glass",2025,"recycling",0
"FSU","glass",2025,"reuse",0
"FSU","glass",2030,"downcycling",0.45
"FSU","glass",2030,"others",0.55
"FSU","glass",2030,"recycling",0
"FSU","glass",2030,"reuse",0
"FSU","glass",2035,"downcycling",0.45
"FSU","glass",2035,"others",0.55
"FSU","glass",2035,"recycling",0
"FSU","glass",2035,"reuse",0
"FSU","glass",2040,"downcycling",0.45
"FSU","glass",2040,"others",0.55
"FSU","glass",2040,"recycling",0
"FSU","glass",2040,"reuse",0
"FSU","glass",2045,"downcycling",0.45
"FSU","glass",2045,"others",0.55
"FSU","glass",2045,"recycling",0
"FSU","glass",2045,"reuse",0
"FSU","glass",2050,"downcycling",0.45
"FSU","glass",2050,"others",0.55
"FSU","glass",2050,"recycling",0
"FSU","glass",2050,"reuse",0
"FSU","glass",2055,"downcycling",0.45
"FSU","glass",2055,"others",0.55
"FSU","glass",2055,"recycling",0
"FSU","glass",2055,"reuse",0
"FSU","glass",2060,"downcycling",0.45
"FSU","glass",2060,"others",0.55
"FSU","glass",2060,"recycling",0
"FSU","glass",2060,"reuse",0
"FSU","glass",2065,"downcycling",0.45
"FSU","glass",2065,"others",0.55
"FSU","glass",2065,"recycling",0
"FSU","glass",2065,"reuse",0
"FSU","glass",2070,"downcycling",0.45
"FSU","glass",2070,"others",0.55
"FSU","glass",2070,"recycling",0
"FSU","glass",2070,"reuse",0
"FSU","glass",2075,"downcycling",0.45
"FSU","glass",2075,"others",0.55
"FSU","glass",2075,"recycling",0
"FSU","glass",2075,"reuse",0
"FSU","glass",2080,"downcycling",0.45
"FSU","glass",2080,"others",0.55
"FSU","glass",2080,"recycling",0
"FSU","glass",2080,"reuse",0
"FSU","glass",2085,"downcycling",0.45
"FSU","glass",2085,"others",0.55
"FSU","glass",2085,"recycling",0
"FSU","glass",2085,"reuse",0
"FSU","glass",2090,"downcycling",0.45
"FSU","glass",2090,"others",0.55
"FSU","glass",2090,"recycling",0
"FSU","glass",2090,"reuse",0
"FSU","glass",2095,"downcycling",0.45
"FSU","glass",2095,"others",0.55
"FSU","glass",2095,"recycling",0
"FSU","glass",2095,"reuse",0
"FSU","glass",2100,"downcycling",0.45
"FSU","glass",2100,"others",0.55
"FSU","glass",2100,"recycling",0
"FSU","glass",2100,"reuse",0
"FSU","steel",2015,"downcycling",0
"FSU","steel",2015,"others",0.43
"FSU","steel",2015,"recycling",0.52
"FSU","steel",2015,"reuse",0.05
"FSU","steel",2020,"downcycling",0
"FSU","steel",2020,"others",0.43
"FSU","steel",2020,"recycling",0.52
"FSU","steel",2020,"reuse",0.05
"FSU","steel",2025,"downcycling",0
"FSU","steel",2025,"others",0.43
"FSU","steel",2025,"recycling",0.52
"FSU","steel",2025,"reuse",0.05
"FSU","steel",2030,"downcycling",0
"FSU","steel",2030,"others",0.43
"FSU","steel",2030,"recycling",0.52
"FSU","steel",2030,"reuse",0.05
"FSU","steel",2035,"downcycling",0
"FSU","steel",2035,"others",0.43
"FSU","steel",2035,"recycling",0.52
"FSU","steel",2035,"reuse",0.05
"FSU","steel",2040,"downcycling",0
"FSU","steel",2040,"others",0.43
"FSU","steel",2040,"recycling",0.52
"FSU","steel",2040,"reuse",0.05
"FSU","steel",2045,"downcycling",0
"FSU","steel",2045,"others",0.43
"FSU","steel",2045,"recycling",0.52
"FSU","steel",2045,"reuse",0.05
"FSU","steel",2050,"downcycling",0
"FSU","steel",2050,"others",0.43
"FSU","steel",2050,"recycling",0.52
"FSU","steel",2050,"reuse",0.05
"FSU","steel",2055,"downcycling",0
"FSU","steel",2055,"others",0.43
"FSU","steel",2055,"recycling",0.52
"FSU","steel",2055,"reuse",0.05
"FSU","steel",2060,"downcycling",0
"FSU","steel",2060,"others",0.43
"FSU","steel",2060,"recycling",0.52
"FSU","steel",2060,"reuse",0.05
"FSU","steel",2065,"downcycling",0
"FSU","steel",2065,"others",0.43
"FSU","steel",2065,"recycling",0.52
"FSU","steel",2065,"reuse",0.05
"FSU","steel",2070,"downcycling",0
"FSU","steel",2070,"others",0.43
"FSU","steel",2070,"recycling",0.52
"FSU","steel",2070,"reuse",0.05
"FSU","steel",2075,"downcycling",0
"FSU","steel",2075,"others",0.43
"FSU","steel",2075,"recycling",0.52
"FSU","steel",2075,"reuse",0.05
"FSU","steel",2080,"downcycling",0
"FSU","steel",2080,"others",0.43
"FSU","steel",2080,"recycling",0.52
"FSU","steel",2080,"reuse",0.05
"FSU","steel",2085,"downcycling",0
"FSU","steel",2085,"others",0.43
"FSU","steel",2085,"recycling",0.52
"FSU","steel",2085,"reuse",0.05
"FSU","steel",2090,"downcycling",0
"FSU","steel",2090,"others",0.43
"FSU","steel",2090,"recycling",0.52
"FSU","steel",2090,"reuse",0.05
"FSU","steel",2095,"downcycling",0
"FSU","steel",2095,"others",0.43
"FSU","steel",2095,"recycling",0.52
"FSU","steel",2095,"reuse",0.05
"FSU","steel",2100,"downcycling",0
"FSU","steel",2100,"others",0.43
"FSU","steel",2100,"recycling",0.52
"FSU","steel",2100,"reuse",0.05
"FSU","wood",2015,"downcycling",0.35
"FSU","wood",2015,"others",0.6
"FSU","wood",2015,"recycling",0
"FSU","wood",2015,"reuse",0.05
"FSU","wood",2020,"downcycling",0.35
"FSU","wood",2020,"others",0.6
"FSU","wood",2020,"recycling",0
"FSU","wood",2020,"reuse",0.05
"FSU","wood",2025,"downcycling",0.35
"FSU","wood",2025,"others",0.6
"FSU","wood",2025,"recycling",0
"FSU","wood",2025,"reuse",0.05
"FSU","wood",2030,"downcycling",0.35
"FSU","wood",2030,"others",0.6
"FSU","wood",2030,"recycling",0
"FSU","wood",2030,"reuse",0.05
"FSU","wood",2035,"downcycling",0.35
"FSU","wood",2035,"others",0.6
"FSU","wood",2035,"recycling",0
"FSU","wood",2035,"reuse",0.05
"FSU","wood",2040,"downcycling",0.35
"FSU","wood",2040,"others",0.6
"FSU","wood",2040,"recycling",0
"FSU","wood",2040,"reuse",0.05
"FSU","wood",2045,"downcycling",0.35
"FSU","wood",2045,"others",0.6
"FSU","wood",2045,"recycling",0
"FSU","wood",2045,"reuse",0.05
"FSU","wood",2050,"downcycling",0.35
"FSU","wood",2050,"others",0.6
"FSU","wood",2050,"recycling",0
"FSU","wood",2050,"reuse",0.05
"FSU","wood",2055,"downcycling",0.35
"FSU","wood",2055,"others",0.6
"FSU","wood",2055,"recycling",0
"FSU","wood",2055,"reuse",0.05
"FSU","wood",2060,"downcycling",0.35
"FSU","wood",2060,"others",0.6
"FSU","wood",2060,"recycling",0
"FSU","wood",2060,"reuse",0.05
"FSU","wood",2065,"downcycling",0.35
"FSU","wood",2065,"others",0.6
"FSU","wood",2065,"recycling",0
"FSU","wood",2065,"reuse",0.05
"FSU","wood",2070,"downcycling",0.35
"FSU","wood",2070,"others",0.6
"FSU","wood",2070,"recycling",0
"FSU","wood",2070,"reuse",0.05
"FSU","wood",2075,"downcycling",0.35
"FSU","wood",2075,"others",0.6
"FSU","wood",2075,"recycling",0
"FSU","wood",2075,"reuse",0.05
"FSU","wood",2080,"downcycling",0.35
"FSU","wood",2080,"others",0.6
"FSU","wood",2080,"recycling",0
"FSU","wood",2080,"reuse",0.05
"FSU","wood",2085,"downcycling",0.35
"FSU","wood",2085,"others",0.6
"FSU","wood",2085,"recycling",0
"FSU","wood",2085,"reuse",0.05
"FSU","wood",2090,"downcycling",0.35
"FSU","wood",2090,"others",0.6
"FSU","wood",2090,"recycling",0
"FSU","wood",2090,"reuse",0.05
"FSU","wood",2095,"downcycling",0.35
"FSU","wood",2095,"others",0.6
"FSU","wood",2095,"recycling",0
"FSU","wood",2095,"reuse",0.05
"FSU","wood",2100,"downcycling",0.35
"FSU","wood",2100,"others",0.6
"FSU","wood",2100,"recycling",0
"FSU","wood",2100,"reuse",0.05
"LAC","aluminum",2015,"downcycling",0
"LAC","aluminum",2015,"others",0.61
"LAC","aluminum",2015,"recycling",0.39
"LAC","aluminum",2015,"reuse",0
"LAC","aluminum",2020,"downcycling",0
"LAC","aluminum",2020,"others",0.61
"LAC","aluminum",2020,"recycling",0.39
"LAC","aluminum",2020,"reuse",0
"LAC","aluminum",2025,"downcycling",0
"LAC","aluminum",2025,"others",0.61
"LAC","aluminum",2025,"recycling",0.39
"LAC","aluminum",2025,"reuse",0
"LAC","aluminum",2030,"downcycling",0
"LAC","aluminum",2030,"others",0.61
"LAC","aluminum",2030,"recycling",0.39
"LAC","aluminum",2030,"reuse",0
"LAC","aluminum",2035,"downcycling",0
"LAC","aluminum",2035,"others",0.61
"LAC","aluminum",2035,"recycling",0.39
"LAC","aluminum",2035,"reuse",0
"LAC","aluminum",2040,"downcycling",0
"LAC","aluminum",2040,"others",0.61
"LAC","aluminum",2040,"recycling",0.39
"LAC","aluminum",2040,"reuse",0
"LAC","aluminum",2045,"downcycling",0
"LAC","aluminum",2045,"others",0.61
"LAC","aluminum",2045,"recycling",0.39
"LAC","aluminum",2045,"reuse",0
"LAC","aluminum",2050,"downcycling",0
"LAC","aluminum",2050,"others",0.61
"LAC","aluminum",2050,"recycling",0.39
"LAC","aluminum",2050,"reuse",0
"LAC","aluminum",2055,"downcycling",0
"LAC","aluminum",2055,"others",0.61
"LAC","aluminum",2055,"recycling",0.39
"LAC","aluminum",2055,"reuse",0
"LAC","aluminum",2060,"downcycling",0
"LAC","aluminum",2060,"others",0.61
"LAC","aluminum",2060,"recycling",0.39
"LAC","aluminum",2060,"reuse",0
"LAC","aluminum",2065,"downcycling",0
"LAC","aluminum",2065,"others",0.61
"LAC","aluminum",2065,"recycling",0.39
"LAC","aluminum",2065,"reuse",0
"LAC","aluminum",2070,"downcycling",0
"LAC","aluminum",2070,"others",0.61
"LAC","aluminum",2070,"recycling",0.39
"LAC","aluminum",2070,"reuse",0
"LAC","aluminum",2075,"downcycling",0
"LAC","aluminum",2075,"others",0.61
"LAC","aluminum",2075,"recycling",0.39
"LAC","aluminum",2075,"reuse",0
"LAC","aluminum",2080,"downcycling",0
"LAC","aluminum",2080,"others",0.61
"LAC","aluminum",2080,"recycling",0.39
"LAC","aluminum",2080,"reuse",0
"LAC","aluminum",2085,"downcycling",0
"LAC","aluminum",2085,"others",0.61
"LAC","aluminum",2085,"recycling",0.39
"LAC","aluminum",2085,"reuse",0
"LAC","aluminum",2090,"downcycling",0
"LAC","aluminum",2090,"others",0.61
"LAC","aluminum",2090,"recycling",0.39
"LAC","aluminum",2090,"reuse",0
"LAC","aluminum",2095,"downcycling",0
"LAC","aluminum",2095,"others",0.61
"LAC","aluminum",2095,"recycling",0.39
"LAC","aluminum",2095,"reuse",0
"LAC","aluminum",2100,"downcycling",0
"LAC","aluminum",2100,"others",0.61
"LAC","aluminum",2100,"recycling",0.39
"LAC","aluminum",2100,"reuse",0
"LAC","brick",2015,"downcycling",0.7
"LAC","brick",2015,"others",0.25
"LAC","brick",2015,"recycling",0
"LAC","brick",2015,"reuse",0.05
"LAC","brick",2020,"downcycling",0.7
