region_bld,clim,urt,mat,year,arch,value
C-EEU-ROU,Zone_5A Cool Humid,urb,perm,2055,sfh,0.358
C-EEU-ROU,Zone_5A Cool Humid,urb,perm,2060,mfh,0.642
C-EEU-ROU,Zone_5A Cool Humid,urb,perm,2060,sfh,0.358
C-EEU-ROU,Zone_5A Cool Humid,urb,perm,2065,mfh,0.642
C-EEU-ROU,Zone_5A Cool Humid,urb,perm,2065,sfh,0.358
C-EEU-ROU,Zone_5A Cool Humid,urb,perm,2070,mfh,0.642
C-EEU-ROU,Zone_5A Cool Humid,urb,perm,2070,sfh,0.358
C-EEU-ROU,Zone_5A Cool Humid,urb,perm,2075,mfh,0.642
C-EEU-ROU,Zone_5A Cool Humid,urb,perm,2075,sfh,0.358
C-EEU-ROU,Zone_5A Cool Humid,urb,perm,2080,mfh,0.642
C-EEU-ROU,Zone_5A Cool Humid,urb,perm,2080,sfh,0.358
C-EEU-ROU,Zone_5A Cool Humid,urb,perm,2085,mfh,0.642
C-EEU-ROU,Zone_5A Cool Humid,urb,perm,2085,sfh,0.358
C-EEU-ROU,Zone_5A Cool Humid,urb,perm,2090,mfh,0.642
C-EEU-ROU,Zone_5A Cool Humid,urb,perm,2090,sfh,0.358
C-EEU-ROU,Zone_5A Cool Humid,urb,perm,2095,mfh,0.642
C-EEU-ROU,Zone_5A Cool Humid,urb,perm,2095,sfh,0.358
C-EEU-ROU,Zone_5A Cool Humid,urb,perm,2100,mfh,0.642
C-EEU-ROU,Zone_5A Cool Humid,urb,perm,2100,sfh,0.358
C-EEU-ROU,Zone_6A Cold Humid,rur,perm,2015,mfh,0.397
C-EEU-ROU,Zone_6A Cold Humid,rur,perm,2015,sfh,0.603
C-EEU-ROU,Zone_6A Cold Humid,rur,perm,2020,mfh,0.397
C-EEU-ROU,Zone_6A Cold Humid,rur,perm,2020,sfh,0.603
C-EEU-ROU,Zone_6A Cold Humid,rur,perm,2025,mfh,0.397
C-EEU-ROU,Zone_6A Cold Humid,rur,perm,2025,sfh,0.603
C-EEU-ROU,Zone_6A Cold Humid,rur,perm,2030,mfh,0.42200000000000004
C-EEU-ROU,Zone_6A Cold Humid,rur,perm,2030,sfh,0.578
C-EEU-ROU,Zone_6A Cold Humid,rur,perm,2035,mfh,0.447
C-EEU-ROU,Zone_6A Cold Humid,rur,perm,2035,sfh,0.5529999999999999
C-EEU-ROU,Zone_6A Cold Humid,rur,perm,2040,mfh,0.47200000000000003
C-EEU-ROU,Zone_6A Cold Humid,rur,perm,2040,sfh,0.528
C-EEU-ROU,Zone_6A Cold Humid,rur,perm,2045,mfh,0.497
C-EEU-ROU,Zone_6A Cold Humid,rur,perm,2045,sfh,0.503
C-EEU-ROU,Zone_6A Cold Humid,rur,perm,2050,mfh,0.522
C-EEU-ROU,Zone_6A Cold Humid,rur,perm,2050,sfh,0.478
C-EEU-ROU,Zone_6A Cold Humid,rur,perm,2055,mfh,0.522
C-EEU-ROU,Zone_6A Cold Humid,rur,perm,2055,sfh,0.478
C-EEU-ROU,Zone_6A Cold Humid,rur,perm,2060,mfh,0.522
C-EEU-ROU,Zone_6A Cold Humid,rur,perm,2060,sfh,0.478
C-EEU-ROU,Zone_6A Cold Humid,rur,perm,2065,mfh,0.522
C-EEU-ROU,Zone_6A Cold Humid,rur,perm,2065,sfh,0.478
C-EEU-ROU,Zone_6A Cold Humid,rur,perm,2070,mfh,0.522
C-EEU-ROU,Zone_6A Cold Humid,rur,perm,2070,sfh,0.478
C-EEU-ROU,Zone_6A Cold Humid,rur,perm,2075,mfh,0.522
C-EEU-ROU,Zone_6A Cold Humid,rur,perm,2075,sfh,0.478
C-EEU-ROU,Zone_6A Cold Humid,rur,perm,2080,mfh,0.522
C-EEU-ROU,Zone_6A Cold Humid,rur,perm,2080,sfh,0.478
C-EEU-ROU,Zone_6A Cold Humid,rur,perm,2085,mfh,0.522
C-EEU-ROU,Zone_6A Cold Humid,rur,perm,2085,sfh,0.478
C-EEU-ROU,Zone_6A Cold Humid,rur,perm,2090,mfh,0.522
C-EEU-ROU,Zone_6A Cold Humid,rur,perm,2090,sfh,0.478
C-EEU-ROU,Zone_6A Cold Humid,rur,perm,2095,mfh,0.522
C-EEU-ROU,Zone_6A Cold Humid,rur,perm,2095,sfh,0.478
C-EEU-ROU,Zone_6A Cold Humid,rur,perm,2100,mfh,0.522
C-EEU-ROU,Zone_6A Cold Humid,rur,perm,2100,sfh,0.478
C-EEU-SVK,Zone_5A Cool Humid,rur,perm,2015,mfh,0.438
C-EEU-SVK,Zone_5A Cool Humid,rur,perm,2015,sfh,0.562
C-EEU-SVK,Zone_5A Cool Humid,rur,perm,2020,mfh,0.438
C-EEU-SVK,Zone_5A Cool Humid,rur,perm,2020,sfh,0.562
C-EEU-SVK,Zone_5A Cool Humid,rur,perm,2025,mfh,0.438
C-EEU-SVK,Zone_5A Cool Humid,rur,perm,2025,sfh,0.562
C-EEU-SVK,Zone_5A Cool Humid,rur,perm,2030,mfh,0.463
C-EEU-SVK,Zone_5A Cool Humid,rur,perm,2030,sfh,0.537
C-EEU-SVK,Zone_5A Cool Humid,rur,perm,2035,mfh,0.488
C-EEU-SVK,Zone_5A Cool Humid,rur,perm,2035,sfh,0.512
C-EEU-SVK,Zone_5A Cool Humid,rur,perm,2040,mfh,0.513
C-EEU-SVK,Zone_5A Cool Humid,rur,perm,2040,sfh,0.48700000000000004
C-EEU-SVK,Zone_5A Cool Humid,rur,perm,2045,mfh,0.538
C-EEU-SVK,Zone_5A Cool Humid,rur,perm,2045,sfh,0.462
C-EEU-SVK,Zone_5A Cool Humid,rur,perm,2050,mfh,0.563
C-EEU-SVK,Zone_5A Cool Humid,rur,perm,2050,sfh,0.4370000000000001
C-EEU-SVK,Zone_5A Cool Humid,rur,perm,2055,mfh,0.563
C-EEU-SVK,Zone_5A Cool Humid,rur,perm,2055,sfh,0.4370000000000001
C-EEU-SVK,Zone_5A Cool Humid,rur,perm,2060,mfh,0.563
C-EEU-SVK,Zone_5A Cool Humid,rur,perm,2060,sfh,0.4370000000000001
C-EEU-SVK,Zone_5A Cool Humid,rur,perm,2065,mfh,0.563
C-EEU-SVK,Zone_5A Cool Humid,rur,perm,2065,sfh,0.4370000000000001
C-EEU-SVK,Zone_5A Cool Humid,rur,perm,2070,mfh,0.563
C-EEU-SVK,Zone_5A Cool Humid,rur,perm,2070,sfh,0.4370000000000001
C-EEU-SVK,Zone_5A Cool Humid,rur,perm,2075,mfh,0.563
C-EEU-SVK,Zone_5A Cool Humid,rur,perm,2075,sfh,0.4370000000000001
C-EEU-SVK,Zone_5A Cool Humid,rur,perm,2080,mfh,0.563
C-EEU-SVK,Zone_5A Cool Humid,rur,perm,2080,sfh,0.4370000000000001
C-EEU-SVK,Zone_5A Cool Humid,rur,perm,2085,mfh,0.563
C-EEU-SVK,Zone_5A Cool Humid,rur,perm,2085,sfh,0.4370000000000001
C-EEU-SVK,Zone_5A Cool Humid,rur,perm,2090,mfh,0.563
C-EEU-SVK,Zone_5A Cool Humid,rur,perm,2090,sfh,0.4370000000000001
C-EEU-SVK,Zone_5A Cool Humid,rur,perm,2095,mfh,0.563
C-EEU-SVK,Zone_5A Cool Humid,rur,perm,2095,sfh,0.4370000000000001
C-EEU-SVK,Zone_5A Cool Humid,rur,perm,2100,mfh,0.563
C-EEU-SVK,Zone_5A Cool Humid,rur,perm,2100,sfh,0.4370000000000001
C-EEU-SVK,Zone_5A Cool Humid,urb,perm,2015,mfh,0.603
C-EEU-SVK,Zone_5A Cool Humid,urb,perm,2015,sfh,0.397
C-EEU-SVK,Zone_5A Cool Humid,urb,perm,2020,mfh,0.603
C-EEU-SVK,Zone_5A Cool Humid,urb,perm,2020,sfh,0.397
C-EEU-SVK,Zone_5A Cool Humid,urb,perm,2025,mfh,0.603
C-EEU-SVK,Zone_5A Cool Humid,urb,perm,2025,sfh,0.397
C-EEU-SVK,Zone_5A Cool Humid,urb,perm,2030,mfh,0.628
C-EEU-SVK,Zone_5A Cool Humid,urb,perm,2030,sfh,0.372
C-EEU-SVK,Zone_5A Cool Humid,urb,perm,2035,mfh,0.653
C-EEU-SVK,Zone_5A Cool Humid,urb,perm,2035,sfh,0.347
C-EEU-SVK,Zone_5A Cool Humid,urb,perm,2040,mfh,0.6779999999999999
C-EEU-SVK,Zone_5A Cool Humid,urb,perm,2040,sfh,0.32200000000000006
C-EEU-SVK,Zone_5A Cool Humid,urb,perm,2045,mfh,0.703
C-EEU-SVK,Zone_5A Cool Humid,urb,perm,2045,sfh,0.29700000000000004
C-EEU-SVK,Zone_5A Cool Humid,urb,perm,2050,mfh,0.728
C-EEU-SVK,Zone_5A Cool Humid,urb,perm,2050,sfh,0.272
C-EEU-SVK,Zone_5A Cool Humid,urb,perm,2055,mfh,0.728
C-EEU-SVK,Zone_5A Cool Humid,urb,perm,2055,sfh,0.272
C-EEU-SVK,Zone_5A Cool Humid,urb,perm,2060,mfh,0.728
C-EEU-SVK,Zone_5A Cool Humid,urb,perm,2060,sfh,0.272
C-EEU-SVK,Zone_5A Cool Humid,urb,perm,2065,mfh,0.728
C-EEU-SVK,Zone_5A Cool Humid,urb,perm,2065,sfh,0.272
C-EEU-SVK,Zone_5A Cool Humid,urb,perm,2070,mfh,0.728
C-EEU-SVK,Zone_5A Cool Humid,urb,perm,2070,sfh,0.272
C-EEU-SVK,Zone_5A Cool Humid,urb,perm,2075,mfh,0.728
C-EEU-SVK,Zone_5A Cool Humid,urb,perm,2075,sfh,0.272
C-EEU-SVK,Zone_5A Cool Humid,urb,perm,2080,mfh,0.728
C-EEU-SVK,Zone_5A Cool Humid,urb,perm,2080,sfh,0.272
C-EEU-SVK,Zone_5A Cool Humid,urb,perm,2085,mfh,0.728
C-EEU-SVK,Zone_5A Cool Humid,urb,perm,2085,sfh,0.272
C-EEU-SVK,Zone_5A Cool Humid,urb,perm,2090,mfh,0.728
C-EEU-SVK,Zone_5A Cool Humid,urb,perm,2090,sfh,0.272
C-EEU-SVK,Zone_5A Cool Humid,urb,perm,2095,mfh,0.728
C-EEU-SVK,Zone_5A Cool Humid,urb,perm,2095,sfh,0.272
C-EEU-SVK,Zone_5A Cool Humid,urb,perm,2100,mfh,0.728
C-EEU-SVK,Zone_5A Cool Humid,urb,perm,2100,sfh,0.272
C-EEU-SVK,Zone_6A Cold Humid,rur,perm,2015,mfh,0.46
C-EEU-SVK,Zone_6A Cold Humid,rur,perm,2015,sfh,0.54
C-EEU-SVK,Zone_6A Cold Humid,rur,perm,2020,mfh,0.46
C-EEU-SVK,Zone_6A Cold Humid,rur,perm,2020,sfh,0.54
C-EEU-SVK,Zone_6A Cold Humid,rur,perm,2025,mfh,0.46
C-EEU-SVK,Zone_6A Cold Humid,rur,perm,2025,sfh,0.54
C-EEU-SVK,Zone_6A Cold Humid,rur,perm,2030,mfh,0.48500000000000004
C-EEU-SVK,Zone_6A Cold Humid,rur,perm,2030,sfh,0.515
C-EEU-SVK,Zone_6A Cold Humid,rur,perm,2035,mfh,0.51
C-EEU-SVK,Zone_6A Cold Humid,rur,perm,2035,sfh,0.49000000000000005
C-EEU-SVK,Zone_6A Cold Humid,rur,perm,2040,mfh,0.535
C-EEU-SVK,Zone_6A Cold Humid,rur,perm,2040,sfh,0.465
C-EEU-SVK,Zone_6A Cold Humid,rur,perm,2045,mfh,0.56
C-EEU-SVK,Zone_6A Cold Humid,rur,perm,2045,sfh,0.44
C-EEU-SVK,Zone_6A Cold Humid,rur,perm,2050,mfh,0.585
C-EEU-SVK,Zone_6A Cold Humid,rur,perm,2050,sfh,0.4150000000000001
C-EEU-SVK,Zone_6A Cold Humid,rur,perm,2055,mfh,0.585
C-EEU-SVK,Zone_6A Cold Humid,rur,perm,2055,sfh,0.4150000000000001
C-EEU-SVK,Zone_6A Cold Humid,rur,perm,2060,mfh,0.585
C-EEU-SVK,Zone_6A Cold Humid,rur,perm,2060,sfh,0.4150000000000001
C-EEU-SVK,Zone_6A Cold Humid,rur,perm,2065,mfh,0.585
C-EEU-SVK,Zone_6A Cold Humid,rur,perm,2065,sfh,0.4150000000000001
C-EEU-SVK,Zone_6A Cold Humid,rur,perm,2070,mfh,0.585
C-EEU-SVK,Zone_6A Cold Humid,rur,perm,2070,sfh,0.4150000000000001
C-EEU-SVK,Zone_6A Cold Humid,rur,perm,2075,mfh,0.585
C-EEU-SVK,Zone_6A Cold Humid,rur,perm,2075,sfh,0.4150000000000001
C-EEU-SVK,Zone_6A Cold Humid,rur,perm,2080,mfh,0.585
C-EEU-SVK,Zone_6A Cold Humid,rur,perm,2080,sfh,0.4150000000000001
C-EEU-SVK,Zone_6A Cold Humid,rur,perm,2085,mfh,0.585
C-EEU-SVK,Zone_6A Cold Humid,rur,perm,2085,sfh,0.4150000000000001
C-EEU-SVK,Zone_6A Cold Humid,rur,perm,2090,mfh,0.585
C-EEU-SVK,Zone_6A Cold Humid,rur,perm,2090,sfh,0.4150000000000001
C-EEU-SVK,Zone_6A Cold Humid,rur,perm,2095,mfh,0.585
C-EEU-SVK,Zone_6A Cold Humid,rur,perm,2095,sfh,0.4150000000000001
C-EEU-SVK,Zone_6A Cold Humid,rur,perm,2100,mfh,0.585
C-EEU-SVK,Zone_6A Cold Humid,rur,perm,2100,sfh,0.4150000000000001
C-EEU-SVK,Zone_6A Cold Humid,urb,perm,2015,mfh,0.448
C-EEU-SVK,Zone_6A Cold Humid,urb,perm,2015,sfh,0.552
C-EEU-SVK,Zone_6A Cold Humid,urb,perm,2020,mfh,0.448
C-EEU-SVK,Zone_6A Cold Humid,urb,perm,2020,sfh,0.552
C-EEU-SVK,Zone_6A Cold Humid,urb,perm,2025,mfh,0.448
C-EEU-SVK,Zone_6A Cold Humid,urb,perm,2025,sfh,0.552
C-EEU-SVK,Zone_6A Cold Humid,urb,perm,2030,mfh,0.47300000000000003
C-EEU-SVK,Zone_6A Cold Humid,urb,perm,2030,sfh,0.527
C-EEU-SVK,Zone_6A Cold Humid,urb,perm,2035,mfh,0.498
C-EEU-SVK,Zone_6A Cold Humid,urb,perm,2035,sfh,0.502
C-EEU-SVK,Zone_6A Cold Humid,urb,perm,2040,mfh,0.523
C-EEU-SVK,Zone_6A Cold Humid,urb,perm,2040,sfh,0.47700000000000004
C-EEU-SVK,Zone_6A Cold Humid,urb,perm,2045,mfh,0.548
C-EEU-SVK,Zone_6A Cold Humid,urb,perm,2045,sfh,0.452
C-EEU-SVK,Zone_6A Cold Humid,urb,perm,2050,mfh,0.573
C-EEU-SVK,Zone_6A Cold Humid,urb,perm,2050,sfh,0.4270000000000001
C-EEU-SVK,Zone_6A Cold Humid,urb,perm,2055,mfh,0.573
C-EEU-SVK,Zone_6A Cold Humid,urb,perm,2055,sfh,0.4270000000000001
C-EEU-SVK,Zone_6A Cold Humid,urb,perm,2060,mfh,0.573
C-EEU-SVK,Zone_6A Cold Humid,urb,perm,2060,sfh,0.4270000000000001
C-EEU-SVK,Zone_6A Cold Humid,urb,perm,2065,mfh,0.573
C-EEU-SVK,Zone_6A Cold Humid,urb,perm,2065,sfh,0.4270000000000001
C-EEU-SVK,Zone_6A Cold Humid,urb,perm,2070,mfh,0.573
C-EEU-SVK,Zone_6A Cold Humid,urb,perm,2070,sfh,0.4270000000000001
C-EEU-SVK,Zone_6A Cold Humid,urb,perm,2075,mfh,0.573
C-EEU-SVK,Zone_6A Cold Humid,urb,perm,2075,sfh,0.4270000000000001
C-EEU-SVK,Zone_6A Cold Humid,urb,perm,2080,mfh,0.573
C-EEU-SVK,Zone_6A Cold Humid,urb,perm,2080,sfh,0.4270000000000001
C-EEU-SVK,Zone_6A Cold Humid,urb,perm,2085,mfh,0.573
C-EEU-SVK,Zone_6A Cold Humid,urb,perm,2085,sfh,0.4270000000000001
C-EEU-SVK,Zone_6A Cold Humid,urb,perm,2090,mfh,0.573
C-EEU-SVK,Zone_6A Cold Humid,urb,perm,2090,sfh,0.4270000000000001
C-EEU-SVK,Zone_6A Cold Humid,urb,perm,2095,mfh,0.573
C-EEU-SVK,Zone_6A Cold Humid,urb,perm,2095,sfh,0.4270000000000001
C-EEU-SVK,Zone_6A Cold Humid,urb,perm,2100,mfh,0.573
C-EEU-SVK,Zone_6A Cold Humid,urb,perm,2100,sfh,0.4270000000000001
C-EEU-SVN,Zone_4A Mixed Humid,rur,perm,2015,mfh,0.371
C-EEU-SVN,Zone_4A Mixed Humid,rur,perm,2015,sfh,0.629
C-EEU-SVN,Zone_4A Mixed Humid,rur,perm,2020,mfh,0.371
C-EEU-SVN,Zone_4A Mixed Humid,rur,perm,2020,sfh,0.629
C-EEU-SVN,Zone_4A Mixed Humid,rur,perm,2025,mfh,0.371
C-EEU-SVN,Zone_4A Mixed Humid,rur,perm,2025,sfh,0.629
C-EEU-SVN,Zone_4A Mixed Humid,rur,perm,2030,mfh,0.396
C-EEU-SVN,Zone_4A Mixed Humid,rur,perm,2030,sfh,0.604
C-EEU-SVN,Zone_4A Mixed Humid,rur,perm,2035,mfh,0.421
C-EEU-SVN,Zone_4A Mixed Humid,rur,perm,2035,sfh,0.579
C-EEU-SVN,Zone_4A Mixed Humid,rur,perm,2040,mfh,0.446
C-EEU-SVN,Zone_4A Mixed Humid,rur,perm,2040,sfh,0.554
C-EEU-SVN,Zone_4A Mixed Humid,rur,perm,2045,mfh,0.471
C-EEU-SVN,Zone_4A Mixed Humid,rur,perm,2045,sfh,0.529
C-EEU-SVN,Zone_4A Mixed Humid,rur,perm,2050,mfh,0.496
C-EEU-SVN,Zone_4A Mixed Humid,rur,perm,2050,sfh,0.504
C-EEU-SVN,Zone_4A Mixed Humid,rur,perm,2055,mfh,0.496
C-EEU-SVN,Zone_4A Mixed Humid,rur,perm,2055,sfh,0.504
C-EEU-SVN,Zone_4A Mixed Humid,rur,perm,2060,mfh,0.496
C-EEU-SVN,Zone_4A Mixed Humid,rur,perm,2060,sfh,0.504
C-EEU-SVN,Zone_4A Mixed Humid,rur,perm,2065,mfh,0.496
C-EEU-SVN,Zone_4A Mixed Humid,rur,perm,2065,sfh,0.504
C-EEU-SVN,Zone_4A Mixed Humid,rur,perm,2070,mfh,0.496
C-EEU-SVN,Zone_4A Mixed Humid,rur,perm,2070,sfh,0.504
C-EEU-SVN,Zone_4A Mixed Humid,rur,perm,2075,mfh,0.496
C-EEU-SVN,Zone_4A Mixed Humid,rur,perm,2075,sfh,0.504
C-EEU-SVN,Zone_4A Mixed Humid,rur,perm,2080,mfh,0.496
C-EEU-SVN,Zone_4A Mixed Humid,rur,perm,2080,sfh,0.504
C-EEU-SVN,Zone_4A Mixed Humid,rur,perm,2085,mfh,0.496
C-EEU-SVN,Zone_4A Mixed Humid,rur,perm,2085,sfh,0.504
C-EEU-SVN,Zone_4A Mixed Humid,rur,perm,2090,mfh,0.496
C-EEU-SVN,Zone_4A Mixed Humid,rur,perm,2090,sfh,0.504
C-EEU-SVN,Zone_4A Mixed Humid,rur,perm,2095,mfh,0.496
C-EEU-SVN,Zone_4A Mixed Humid,rur,perm,2095,sfh,0.504
C-EEU-SVN,Zone_4A Mixed Humid,rur,perm,2100,mfh,0.496
C-EEU-SVN,Zone_4A Mixed Humid,rur,perm,2100,sfh,0.504
C-EEU-SVN,Zone_4A Mixed Humid,urb,perm,2015,mfh,0.582
C-EEU-SVN,Zone_4A Mixed Humid,urb,perm,2015,sfh,0.418
C-EEU-SVN,Zone_4A Mixed Humid,urb,perm,2020,mfh,0.582
C-EEU-SVN,Zone_4A Mixed Humid,urb,perm,2020,sfh,0.418
C-EEU-SVN,Zone_4A Mixed Humid,urb,perm,2025,mfh,0.582
C-EEU-SVN,Zone_4A Mixed Humid,urb,perm,2025,sfh,0.418
C-EEU-SVN,Zone_4A Mixed Humid,urb,perm,2030,mfh,0.607
C-EEU-SVN,Zone_4A Mixed Humid,urb,perm,2030,sfh,0.39299999999999996
C-EEU-SVN,Zone_4A Mixed Humid,urb,perm,2035,mfh,0.632
C-EEU-SVN,Zone_4A Mixed Humid,urb,perm,2035,sfh,0.36799999999999994
C-EEU-SVN,Zone_4A Mixed Humid,urb,perm,2040,mfh,0.6569999999999999
C-EEU-SVN,Zone_4A Mixed Humid,urb,perm,2040,sfh,0.343
C-EEU-SVN,Zone_4A Mixed Humid,urb,perm,2045,mfh,0.6819999999999999
C-EEU-SVN,Zone_4A Mixed Humid,urb,perm,2045,sfh,0.318
C-EEU-SVN,Zone_4A Mixed Humid,urb,perm,2050,mfh,0.707
C-EEU-SVN,Zone_4A Mixed Humid,urb,perm,2050,sfh,0.293
C-EEU-SVN,Zone_4A Mixed Humid,urb,perm,2055,mfh,0.707
C-EEU-SVN,Zone_4A Mixed Humid,urb,perm,2055,sfh,0.293
C-EEU-SVN,Zone_4A Mixed Humid,urb,perm,2060,mfh,0.707
C-EEU-SVN,Zone_4A Mixed Humid,urb,perm,2060,sfh,0.293
C-EEU-SVN,Zone_4A Mixed Humid,urb,perm,2065,mfh,0.707
C-EEU-SVN,Zone_4A Mixed Humid,urb,perm,2065,sfh,0.293
C-EEU-SVN,Zone_4A Mixed Humid,urb,perm,2070,mfh,0.707
C-EEU-SVN,Zone_4A Mixed Humid,urb,perm,2070,sfh,0.293
C-EEU-SVN,Zone_4A Mixed Humid,urb,perm,2075,mfh,0.707
C-EEU-SVN,Zone_4A Mixed Humid,urb,perm,2075,sfh,0.293
C-EEU-SVN,Zone_4A Mixed Humid,urb,perm,2080,mfh,0.707
C-EEU-SVN,Zone_4A Mixed Humid,urb,perm,2080,sfh,0.293
C-EEU-SVN,Zone_4A Mixed Humid,urb,perm,2085,mfh,0.707
C-EEU-SVN,Zone_4A Mixed Humid,urb,perm,2085,sfh,0.293
C-EEU-SVN,Zone_4A Mixed Humid,urb,perm,2090,mfh,0.707
C-EEU-SVN,Zone_4A Mixed Humid,urb,perm,2090,sfh,0.293
C-EEU-SVN,Zone_4A Mixed Humid,urb,perm,2095,mfh,0.707
C-EEU-SVN,Zone_4A Mixed Humid,urb,perm,2095,sfh,0.293
C-EEU-SVN,Zone_4A Mixed Humid,urb,perm,2100,mfh,0.707
C-EEU-SVN,Zone_4A Mixed Humid,urb,perm,2100,sfh,0.293
C-EEU-SVN,Zone_5A Cool Humid,rur,perm,2015,mfh,0.395
C-EEU-SVN,Zone_5A Cool Humid,rur,perm,2015,sfh,0.605
C-EEU-SVN,Zone_5A Cool Humid,rur,perm,2020,mfh,0.395
C-EEU-SVN,Zone_5A Cool Humid,rur,perm,2020,sfh,0.605
C-EEU-SVN,Zone_5A Cool Humid,rur,perm,2025,mfh,0.395
C-EEU-SVN,Zone_5A Cool Humid,rur,perm,2025,sfh,0.605
C-EEU-SVN,Zone_5A Cool Humid,rur,perm,2030,mfh,0.42000000000000004
C-EEU-SVN,Zone_5A Cool Humid,rur,perm,2030,sfh,0.58
C-EEU-SVN,Zone_5A Cool Humid,rur,perm,2035,mfh,0.445
C-EEU-SVN,Zone_5A Cool Humid,rur,perm,2035,sfh,0.5549999999999999
C-EEU-SVN,Zone_5A Cool Humid,rur,perm,2040,mfh,0.47000000000000003
C-EEU-SVN,Zone_5A Cool Humid,rur,perm,2040,sfh,0.53
C-EEU-SVN,Zone_5A Cool Humid,rur,perm,2045,mfh,0.495
C-EEU-SVN,Zone_5A Cool Humid,rur,perm,2045,sfh,0.505
C-EEU-SVN,Zone_5A Cool Humid,rur,perm,2050,mfh,0.52
C-EEU-SVN,Zone_5A Cool Humid,rur,perm,2050,sfh,0.48
C-EEU-SVN,Zone_5A Cool Humid,rur,perm,2055,mfh,0.52
C-EEU-SVN,Zone_5A Cool Humid,rur,perm,2055,sfh,0.48
C-EEU-SVN,Zone_5A Cool Humid,rur,perm,2060,mfh,0.52
C-EEU-SVN,Zone_5A Cool Humid,rur,perm,2060,sfh,0.48
C-EEU-SVN,Zone_5A Cool Humid,rur,perm,2065,mfh,0.52
C-EEU-SVN,Zone_5A Cool Humid,rur,perm,2065,sfh,0.48
C-EEU-SVN,Zone_5A Cool Humid,rur,perm,2070,mfh,0.52
C-EEU-SVN,Zone_5A Cool Humid,rur,perm,2070,sfh,0.48
C-EEU-SVN,Zone_5A Cool Humid,rur,perm,2075,mfh,0.52
C-EEU-SVN,Zone_5A Cool Humid,rur,perm,2075,sfh,0.48
C-EEU-SVN,Zone_5A Cool Humid,rur,perm,2080,mfh,0.52
C-EEU-SVN,Zone_5A Cool Humid,rur,perm,2080,sfh,0.48
C-EEU-SVN,Zone_5A Cool Humid,rur,perm,2085,mfh,0.52
C-EEU-SVN,Zone_5A Cool Humid,rur,perm,2085,sfh,0.48
C-EEU-SVN,Zone_5A Cool Humid,rur,perm,2090,mfh,0.52
C-EEU-SVN,Zone_5A Cool Humid,rur,perm,2090,sfh,0.48
C-EEU-SVN,Zone_5A Cool Humid,rur,perm,2095,mfh,0.52
C-EEU-SVN,Zone_5A Cool Humid,rur,perm,2095,sfh,0.48
C-EEU-SVN,Zone_5A Cool Humid,rur,perm,2100,mfh,0.52
C-EEU-SVN,Zone_5A Cool Humid,rur,perm,2100,sfh,0.48
C-EEU-SVN,Zone_5A Cool Humid,urb,perm,2015,mfh,0.562
C-EEU-SVN,Zone_5A Cool Humid,urb,perm,2015,sfh,0.438
C-EEU-SVN,Zone_5A Cool Humid,urb,perm,2020,mfh,0.562
C-EEU-SVN,Zone_5A Cool Humid,urb,perm,2020,sfh,0.438
C-EEU-SVN,Zone_5A Cool Humid,urb,perm,2025,mfh,0.562
C-EEU-SVN,Zone_5A Cool Humid,urb,perm,2025,sfh,0.438
C-EEU-SVN,Zone_5A Cool Humid,urb,perm,2030,mfh,0.5870000000000001
C-EEU-SVN,Zone_5A Cool Humid,urb,perm,2030,sfh,0.413
C-EEU-SVN,Zone_5A Cool Humid,urb,perm,2035,mfh,0.6120000000000001
C-EEU-SVN,Zone_5A Cool Humid,urb,perm,2035,sfh,0.38799999999999996
C-EEU-SVN,Zone_5A Cool Humid,urb,perm,2040,mfh,0.637
C-EEU-SVN,Zone_5A Cool Humid,urb,perm,2040,sfh,0.36300000000000004
C-EEU-SVN,Zone_5A Cool Humid,urb,perm,2045,mfh,0.662
C-EEU-SVN,Zone_5A Cool Humid,urb,perm,2045,sfh,0.338
C-EEU-SVN,Zone_5A Cool Humid,urb,perm,2050,mfh,0.687
C-EEU-SVN,Zone_5A Cool Humid,urb,perm,2050,sfh,0.313
C-EEU-SVN,Zone_5A Cool Humid,urb,perm,2055,mfh,0.687
C-EEU-SVN,Zone_5A Cool Humid,urb,perm,2055,sfh,0.313
C-EEU-SVN,Zone_5A Cool Humid,urb,perm,2060,mfh,0.687
C-EEU-SVN,Zone_5A Cool Humid,urb,perm,2060,sfh,0.313
C-EEU-SVN,Zone_5A Cool Humid,urb,perm,2065,mfh,0.687
C-EEU-SVN,Zone_5A Cool Humid,urb,perm,2065,sfh,0.313
C-EEU-SVN,Zone_5A Cool Humid,urb,perm,2070,mfh,0.687
C-EEU-SVN,Zone_5A Cool Humid,urb,perm,2070,sfh,0.313
C-EEU-SVN,Zone_5A Cool Humid,urb,perm,2075,mfh,0.687
C-EEU-SVN,Zone_5A Cool Humid,urb,perm,2075,sfh,0.313
C-EEU-SVN,Zone_5A Cool Humid,urb,perm,2080,mfh,0.687
C-EEU-SVN,Zone_5A Cool Humid,urb,perm,2080,sfh,0.313
C-EEU-SVN,Zone_5A Cool Humid,urb,perm,2085,mfh,0.687
C-EEU-SVN,Zone_5A Cool Humid,urb,perm,2085,sfh,0.313
C-EEU-SVN,Zone_5A Cool Humid,urb,perm,2090,mfh,0.687
C-EEU-SVN,Zone_5A Cool Humid,urb,perm,2090,sfh,0.313
C-EEU-SVN,Zone_5A Cool Humid,urb,perm,2095,mfh,0.687
