region_bld,region_gea,urt,arch,material,value
R32CAN,NAM,urb,sfh,steel,10.47057021
R32CAN,NAM,urb,sfh,wood,38.8856369
R32CAS-CAU,FSU,rur,mfh,aluminum,0.49
R32CAS-CAU,FSU,rur,mfh,brick,212.591503
R32CAS-CAU,FSU,rur,mfh,concrete,965.1479633
R32CAS-CAU,FSU,rur,mfh,copper,0.182895495
R32CAS-CAU,FSU,rur,mfh,glass,2.468572896
R32CAS-CAU,FSU,rur,mfh,steel,52.60229133
R32CAS-CAU,FSU,rur,mfh,wood,19
R32CAS-CAU,FSU,rur,sfh,aluminum,0.49
R32CAS-CAU,FSU,rur,sfh,brick,645.3488372
R32CAS-CAU,FSU,rur,sfh,concrete,542.4501798
R32CAS-CAU,FSU,rur,sfh,copper,0.182895495
R32CAS-CAU,FSU,rur,sfh,glass,5.786343562
R32CAS-CAU,FSU,rur,sfh,steel,27
R32CAS-CAU,FSU,rur,sfh,wood,39.26943787
R32CAS-CAU,FSU,urb,mfh,aluminum,0.49
R32CAS-CAU,FSU,urb,mfh,brick,212.591503
R32CAS-CAU,FSU,urb,mfh,concrete,965.1479633
R32CAS-CAU,FSU,urb,mfh,copper,0.182895495
R32CAS-CAU,FSU,urb,mfh,glass,2.468572896
R32CAS-CAU,FSU,urb,mfh,steel,52.60229133
R32CAS-CAU,FSU,urb,mfh,wood,19
R32CAS-CAU,FSU,urb,sfh,aluminum,0.49
R32CAS-CAU,FSU,urb,sfh,brick,645.3488372
R32CAS-CAU,FSU,urb,sfh,concrete,542.4501798
R32CAS-CAU,FSU,urb,sfh,copper,0.182895495
R32CAS-CAU,FSU,urb,sfh,glass,5.786343562
R32CAS-CAU,FSU,urb,sfh,steel,27
R32CAS-CAU,FSU,urb,sfh,wood,39.26943787
R32CAS-OTH,FSU,rur,mfh,aluminum,0.49
R32CAS-OTH,FSU,rur,mfh,brick,212.591503
R32CAS-OTH,FSU,rur,mfh,concrete,965.1479633
R32CAS-OTH,FSU,rur,mfh,copper,0.182895495
R32CAS-OTH,FSU,rur,mfh,glass,2.468572896
R32CAS-OTH,FSU,rur,mfh,steel,52.60229133
R32CAS-OTH,FSU,rur,mfh,wood,19
R32CAS-OTH,FSU,rur,sfh,aluminum,0.49
R32CAS-OTH,FSU,rur,sfh,brick,645.3488372
R32CAS-OTH,FSU,rur,sfh,concrete,542.4501798
R32CAS-OTH,FSU,rur,sfh,copper,0.182895495
R32CAS-OTH,FSU,rur,sfh,glass,5.786343562
R32CAS-OTH,FSU,rur,sfh,steel,27
R32CAS-OTH,FSU,rur,sfh,wood,39.26943787
R32CAS-OTH,FSU,urb,mfh,aluminum,0.49
R32CAS-OTH,FSU,urb,mfh,brick,212.591503
R32CAS-OTH,FSU,urb,mfh,concrete,965.1479633
R32CAS-OTH,FSU,urb,mfh,copper,0.182895495
R32CAS-OTH,FSU,urb,mfh,glass,2.468572896
R32CAS-OTH,FSU,urb,mfh,steel,52.60229133
R32CAS-OTH,FSU,urb,mfh,wood,19
R32CAS-OTH,FSU,urb,sfh,aluminum,0.49
R32CAS-OTH,FSU,urb,sfh,brick,645.3488372
R32CAS-OTH,FSU,urb,sfh,concrete,542.4501798
R32CAS-OTH,FSU,urb,sfh,copper,0.182895495
R32CAS-OTH,FSU,urb,sfh,glass,5.786343562
R32CAS-OTH,FSU,urb,sfh,steel,27
R32CAS-OTH,FSU,urb,sfh,wood,39.26943787
R32CHN,CPA,rur,mfh,aluminum,0.493058898
R32CHN,CPA,rur,mfh,brick,500
R32CHN,CPA,rur,mfh,concrete,1145
R32CHN,CPA,rur,mfh,copper,0.182895495
R32CHN,CPA,rur,mfh,glass,1.8
R32CHN,CPA,rur,mfh,steel,16
R32CHN,CPA,rur,mfh,wood,20
R32CHN,CPA,rur,sfh,aluminum,0.49
R32CHN,CPA,rur,sfh,brick,580
R32CHN,CPA,rur,sfh,concrete,1117
R32CHN,CPA,rur,sfh,copper,0.182895495
R32CHN,CPA,rur,sfh,glass,1.8
R32CHN,CPA,rur,sfh,steel,16
R32CHN,CPA,rur,sfh,wood,20
R32CHN,CPA,urb,mfh,aluminum,0.493058898
R32CHN,CPA,urb,mfh,brick,191.183006
R32CHN,CPA,urb,mfh,concrete,1012.4
R32CHN,CPA,urb,mfh,copper,0.182895495
R32CHN,CPA,urb,mfh,glass,2
R32CHN,CPA,urb,mfh,steel,46.6
R32CHN,CPA,urb,mfh,wood,21.8
R32CHN,CPA,urb,sfh,aluminum,0.49
R32CHN,CPA,urb,sfh,brick,580
R32CHN,CPA,urb,sfh,concrete,1117
R32CHN,CPA,urb,sfh,copper,0.182895495
R32CHN,CPA,urb,sfh,glass,1.8
R32CHN,CPA,urb,sfh,steel,16
R32CHN,CPA,urb,sfh,wood,20
R32EEU,EEU,rur,mfh,aluminum,0.49
R32EEU,EEU,rur,mfh,brick,257.375
R32EEU,EEU,rur,mfh,concrete,961.2234494
R32EEU,EEU,rur,mfh,copper,0.182895495
R32EEU,EEU,rur,mfh,glass,3
R32EEU,EEU,rur,mfh,steel,52.60229133
R32EEU,EEU,rur,mfh,wood,19
R32EEU,EEU,rur,sfh,aluminum,0.49
R32EEU,EEU,rur,sfh,brick,693.3333333
R32EEU,EEU,rur,sfh,concrete,608.9187123
R32EEU,EEU,rur,sfh,copper,0.182895495
R32EEU,EEU,rur,sfh,glass,5.786343562
R32EEU,EEU,rur,sfh,steel,10.47057021
R32EEU,EEU,rur,sfh,wood,38.8856369
R32EEU,EEU,urb,mfh,aluminum,0.49
R32EEU,EEU,urb,mfh,brick,257.375
R32EEU,EEU,urb,mfh,concrete,961.2234494
R32EEU,EEU,urb,mfh,copper,0.182895495
R32EEU,EEU,urb,mfh,glass,3
R32EEU,EEU,urb,mfh,steel,52.60229133
R32EEU,EEU,urb,mfh,wood,19
R32EEU,EEU,urb,sfh,aluminum,0.49
R32EEU,EEU,urb,sfh,brick,693.3333333
R32EEU,EEU,urb,sfh,concrete,608.9187123
R32EEU,EEU,urb,sfh,copper,0.182895495
R32EEU,EEU,urb,sfh,glass,5.786343562
R32EEU,EEU,urb,sfh,steel,10.47057021
R32EEU,EEU,urb,sfh,wood,38.8856369
R32EEU-FSU,FSU,rur,mfh,aluminum,0.49
R32EEU-FSU,FSU,rur,mfh,brick,212.591503
R32EEU-FSU,FSU,rur,mfh,concrete,965.1479633
R32EEU-FSU,FSU,rur,mfh,copper,0.182895495
R32EEU-FSU,FSU,rur,mfh,glass,2.468572896
R32EEU-FSU,FSU,rur,mfh,steel,52.60229133
R32EEU-FSU,FSU,rur,mfh,wood,19
R32EEU-FSU,FSU,rur,sfh,aluminum,0.49
R32EEU-FSU,FSU,rur,sfh,brick,645.3488372
R32EEU-FSU,FSU,rur,sfh,concrete,542.4501798
R32EEU-FSU,FSU,rur,sfh,copper,0.182895495
R32EEU-FSU,FSU,rur,sfh,glass,5.786343562
R32EEU-FSU,FSU,rur,sfh,steel,27
R32EEU-FSU,FSU,rur,sfh,wood,39.26943787
R32EEU-FSU,FSU,urb,mfh,aluminum,0.49
R32EEU-FSU,FSU,urb,mfh,brick,212.591503
R32EEU-FSU,FSU,urb,mfh,concrete,965.1479633
R32EEU-FSU,FSU,urb,mfh,copper,0.182895495
R32EEU-FSU,FSU,urb,mfh,glass,2.468572896
R32EEU-FSU,FSU,urb,mfh,steel,52.60229133
R32EEU-FSU,FSU,urb,mfh,wood,19
R32EEU-FSU,FSU,urb,sfh,aluminum,0.49
R32EEU-FSU,FSU,urb,sfh,brick,645.3488372
R32EEU-FSU,FSU,urb,sfh,concrete,542.4501798
R32EEU-FSU,FSU,urb,sfh,copper,0.182895495
R32EEU-FSU,FSU,urb,sfh,glass,5.786343562
R32EEU-FSU,FSU,urb,sfh,steel,27
R32EEU-FSU,FSU,urb,sfh,wood,39.26943787
R32IDN,PAS,rur,mfh,aluminum,0.483703181
R32IDN,PAS,rur,mfh,brick,609
R32IDN,PAS,rur,mfh,concrete,1089
R32IDN,PAS,rur,mfh,copper,0.182895495
R32IDN,PAS,rur,mfh,glass,1.58
R32IDN,PAS,rur,mfh,steel,16.26
R32IDN,PAS,rur,mfh,wood,21.85
R32IDN,PAS,rur,sfh,aluminum,0.49
R32IDN,PAS,rur,sfh,brick,335
R32IDN,PAS,rur,sfh,concrete,286.25
R32IDN,PAS,rur,sfh,copper,0.182895495
R32IDN,PAS,rur,sfh,glass,1.3
R32IDN,PAS,rur,sfh,steel,27
R32IDN,PAS,rur,sfh,wood,40
R32IDN,PAS,urb,mfh,aluminum,0.49
R32IDN,PAS,urb,mfh,brick,205.591503
R32IDN,PAS,urb,mfh,concrete,1067.75
R32IDN,PAS,urb,mfh,copper,0.182895495
R32IDN,PAS,urb,mfh,glass,2
R32IDN,PAS,urb,mfh,steel,43.3
R32IDN,PAS,urb,mfh,wood,21.6
R32IDN,PAS,urb,sfh,aluminum,0.49
R32IDN,PAS,urb,sfh,brick,335
R32IDN,PAS,urb,sfh,concrete,286.25
R32IDN,PAS,urb,sfh,copper,0.182895495
R32IDN,PAS,urb,sfh,glass,1.3
R32IDN,PAS,urb,sfh,steel,27
R32IDN,PAS,urb,sfh,wood,40
R32IND,SAS,rur,mfh,aluminum,0.49
R32IND,SAS,rur,mfh,brick,609
R32IND,SAS,rur,mfh,concrete,1089
R32IND,SAS,rur,mfh,copper,0.182895495
R32IND,SAS,rur,mfh,glass,1.8
R32IND,SAS,rur,mfh,steel,16.52
R32IND,SAS,rur,mfh,wood,20.925
R32IND,SAS,rur,sfh,aluminum,0.49
R32IND,SAS,rur,sfh,brick,375
R32IND,SAS,rur,sfh,concrete,566
R32IND,SAS,rur,sfh,copper,0.182895495
R32IND,SAS,rur,sfh,glass,1.3
R32IND,SAS,rur,sfh,steel,24.2
R32IND,SAS,rur,sfh,wood,34.04
R32IND,SAS,urb,mfh,aluminum,0.49
R32IND,SAS,urb,mfh,brick,220
R32IND,SAS,urb,mfh,concrete,1020
R32IND,SAS,urb,mfh,copper,0.182895495
R32IND,SAS,urb,mfh,glass,2
R32IND,SAS,urb,mfh,steel,43.3
R32IND,SAS,urb,mfh,wood,21.6
R32IND,SAS,urb,sfh,aluminum,0.49
R32IND,SAS,urb,sfh,brick,375
R32IND,SAS,urb,sfh,concrete,566
R32IND,SAS,urb,sfh,copper,0.182895495
R32IND,SAS,urb,sfh,glass,1.3
R32IND,SAS,urb,sfh,steel,24.2
R32IND,SAS,urb,sfh,wood,34.04
R32JPN,PAO,rur,mfh,aluminum,0.5
R32JPN,PAO,rur,mfh,brick,257.375
R32JPN,PAO,rur,mfh,concrete,987.1509052
R32JPN,PAO,rur,mfh,copper,0.182895495
R32JPN,PAO,rur,mfh,glass,2.6
R32JPN,PAO,rur,mfh,steel,57
R32JPN,PAO,rur,mfh,wood,18
R32JPN,PAO,rur,sfh,aluminum,0.49
R32JPN,PAO,rur,sfh,brick,693.3333333
R32JPN,PAO,rur,sfh,concrete,608.9187123
R32JPN,PAO,rur,sfh,copper,0.182895495
R32JPN,PAO,rur,sfh,glass,5.786343562
R32JPN,PAO,rur,sfh,steel,10.47057021
R32JPN,PAO,rur,sfh,wood,38.8856369
R32JPN,PAO,urb,mfh,aluminum,0.5
R32JPN,PAO,urb,mfh,brick,257.375
R32JPN,PAO,urb,mfh,concrete,987.1509052
R32JPN,PAO,urb,mfh,copper,0.182895495
R32JPN,PAO,urb,mfh,glass,2.6
R32JPN,PAO,urb,mfh,steel,57
R32JPN,PAO,urb,mfh,wood,18
R32JPN,PAO,urb,sfh,aluminum,0.49
R32JPN,PAO,urb,sfh,brick,693.3333333
R32JPN,PAO,urb,sfh,concrete,608.9187123
R32JPN,PAO,urb,sfh,copper,0.182895495
R32JPN,PAO,urb,sfh,glass,5.786343562
R32JPN,PAO,urb,sfh,steel,10.47057021
R32JPN,PAO,urb,sfh,wood,38.8856369
R32KOR,PAS,rur,mfh,aluminum,0.49
R32KOR,PAS,rur,mfh,brick,639.5132743
R32KOR,PAS,rur,mfh,concrete,346.5
R32KOR,PAS,rur,mfh,copper,0.182895495
R32KOR,PAS,rur,mfh,glass,3
R32KOR,PAS,rur,mfh,steel,24
R32KOR,PAS,rur,mfh,wood,55
R32KOR,PAS,rur,sfh,aluminum,0.49
R32KOR,PAS,rur,sfh,brick,693.3333333
R32KOR,PAS,rur,sfh,concrete,608.9187123
R32KOR,PAS,rur,sfh,copper,0.182895495
R32KOR,PAS,rur,sfh,glass,6.617538722
R32KOR,PAS,rur,sfh,steel,10.47057021
R32KOR,PAS,rur,sfh,wood,39.31665351
R32KOR,PAS,urb,mfh,aluminum,0.49
R32KOR,PAS,urb,mfh,brick,283.875
R32KOR,PAS,urb,mfh,concrete,1010
R32KOR,PAS,urb,mfh,copper,0.182895495
R32KOR,PAS,urb,mfh,glass,3.564814815
R32KOR,PAS,urb,mfh,steel,57
R32KOR,PAS,urb,mfh,wood,19.4
R32KOR,PAS,urb,sfh,aluminum,0.49
R32KOR,PAS,urb,sfh,brick,693.3333333
R32KOR,PAS,urb,sfh,concrete,608.9187123
R32KOR,PAS,urb,sfh,copper,0.182895495
R32KOR,PAS,urb,sfh,glass,6.617538722
R32KOR,PAS,urb,sfh,steel,10.47057021
R32KOR,PAS,urb,sfh,wood,39.31665351
R32LAM-L,LAC,rur,mfh,aluminum,0.49
R32LAM-L,LAC,rur,mfh,brick,622.7566372
R32LAM-L,LAC,rur,mfh,concrete,524
R32LAM-L,LAC,rur,mfh,copper,0.182895495
R32LAM-L,LAC,rur,mfh,glass,2
R32LAM-L,LAC,rur,mfh,steel,22
R32LAM-L,LAC,rur,mfh,wood,46.60619469
R32LAM-L,LAC,rur,sfh,aluminum,0.49
R32LAM-L,LAC,rur,sfh,brick,640
R32LAM-L,LAC,rur,sfh,concrete,566
R32LAM-L,LAC,rur,sfh,copper,0.182895495
R32LAM-L,LAC,rur,sfh,glass,5.786343562
R32LAM-L,LAC,rur,sfh,steel,30.5
R32LAM-L,LAC,rur,sfh,wood,39.26943787
R32LAM-L,LAC,urb,mfh,aluminum,0.49
R32LAM-L,LAC,urb,mfh,brick,234
R32LAM-L,LAC,urb,mfh,concrete,950.6867498
R32LAM-L,LAC,urb,mfh,copper,0.182895495
R32LAM-L,LAC,urb,mfh,glass,2.252586416
R32LAM-L,LAC,urb,mfh,steel,49
R32LAM-L,LAC,urb,mfh,wood,19.4
R32LAM-L,LAC,urb,sfh,aluminum,0.49
R32LAM-L,LAC,urb,sfh,brick,640
R32LAM-L,LAC,urb,sfh,concrete,566
R32LAM-L,LAC,urb,sfh,copper,0.182895495
R32LAM-L,LAC,urb,sfh,glass,5.786343562
R32LAM-L,LAC,urb,sfh,steel,30.5
R32LAM-L,LAC,urb,sfh,wood,39.26943787
R32LAM-M,LAC,rur,mfh,aluminum,0.486851591
R32LAM-M,LAC,rur,mfh,brick,622.7566372
R32LAM-M,LAC,rur,mfh,concrete,524
R32LAM-M,LAC,rur,mfh,copper,0.182895495
R32LAM-M,LAC,rur,mfh,glass,2
R32LAM-M,LAC,rur,mfh,steel,22
R32LAM-M,LAC,rur,mfh,wood,46.60619469
R32LAM-M,LAC,rur,sfh,aluminum,0.49
R32LAM-M,LAC,rur,sfh,brick,640
R32LAM-M,LAC,rur,sfh,concrete,566
R32LAM-M,LAC,rur,sfh,copper,0.182895495
R32LAM-M,LAC,rur,sfh,glass,5.786343562
R32LAM-M,LAC,rur,sfh,steel,30.5
R32LAM-M,LAC,rur,sfh,wood,39.26943787
R32LAM-M,LAC,urb,mfh,aluminum,0.49
R32LAM-M,LAC,urb,mfh,brick,234
R32LAM-M,LAC,urb,mfh,concrete,956.0659874
R32LAM-M,LAC,urb,mfh,copper,0.182895495
R32LAM-M,LAC,urb,mfh,glass,2.251651705
R32LAM-M,LAC,urb,mfh,steel,49
R32LAM-M,LAC,urb,mfh,wood,19.2
R32LAM-M,LAC,urb,sfh,aluminum,0.49
R32LAM-M,LAC,urb,sfh,brick,640
R32LAM-M,LAC,urb,sfh,concrete,566
R32LAM-M,LAC,urb,sfh,copper,0.182895495
R32LAM-M,LAC,urb,sfh,glass,5.786343562
R32LAM-M,LAC,urb,sfh,steel,30.5
R32LAM-M,LAC,urb,sfh,wood,39.26943787
R32MEA-H,MEA,rur,mfh,aluminum,0.49
R32MEA-H,MEA,rur,mfh,brick,212.591503
R32MEA-H,MEA,rur,mfh,concrete,965.1479633
R32MEA-H,MEA,rur,mfh,copper,0.182895495
R32MEA-H,MEA,rur,mfh,glass,2.468572896
R32MEA-H,MEA,rur,mfh,steel,50.80114567
R32MEA-H,MEA,rur,mfh,wood,19.2
R32MEA-H,MEA,rur,sfh,aluminum,0.49
R32MEA-H,MEA,rur,sfh,brick,645.3488372
R32MEA-H,MEA,rur,sfh,concrete,566
R32MEA-H,MEA,rur,sfh,copper,0.182895495
R32MEA-H,MEA,rur,sfh,glass,5.786343562
R32MEA-H,MEA,rur,sfh,steel,17.3
R32MEA-H,MEA,rur,sfh,wood,38.8856369
R32MEA-H,MEA,urb,mfh,aluminum,0.49
R32MEA-H,MEA,urb,mfh,brick,212.591503
R32MEA-H,MEA,urb,mfh,concrete,965.1479633
R32MEA-H,MEA,urb,mfh,copper,0.182895495
R32MEA-H,MEA,urb,mfh,glass,2.468572896
R32MEA-H,MEA,urb,mfh,steel,50.80114567
R32MEA-H,MEA,urb,mfh,wood,19.2
R32MEA-H,MEA,urb,sfh,aluminum,0.49
R32MEA-H,MEA,urb,sfh,brick,645.3488372
R32MEA-H,MEA,urb,sfh,concrete,566
R32MEA-H,MEA,urb,sfh,copper,0.182895495
R32MEA-H,MEA,urb,sfh,glass,5.786343562
R32MEA-H,MEA,urb,sfh,steel,17.3
R32MEA-H,MEA,urb,sfh,wood,38.8856369
R32MEA-M,MEA,rur,mfh,aluminum,0.49
R32MEA-M,MEA,rur,mfh,brick,212.591503
R32MEA-M,MEA,rur,mfh,concrete,965.1479633
R32MEA-M,MEA,rur,mfh,copper,0.182895495
R32MEA-M,MEA,rur,mfh,glass,2.468572896
R32MEA-M,MEA,rur,mfh,steel,50.80114567
R32MEA-M,MEA,rur,mfh,wood,19.2
R32MEA-M,MEA,rur,sfh,aluminum,0.49
R32MEA-M,MEA,rur,sfh,brick,645.3488372
R32MEA-M,MEA,rur,sfh,concrete,566
R32MEA-M,MEA,rur,sfh,copper,0.182895495
R32MEA-M,MEA,rur,sfh,glass,5.786343562
R32MEA-M,MEA,rur,sfh,steel,17.3
R32MEA-M,MEA,rur,sfh,wood,38.8856369
R32MEA-M,MEA,urb,mfh,aluminum,0.49
R32MEA-M,MEA,urb,mfh,brick,212.591503
R32MEA-M,MEA,urb,mfh,concrete,965.1479633
R32MEA-M,MEA,urb,mfh,copper,0.182895495
R32MEA-M,MEA,urb,mfh,glass,2.468572896
R32MEA-M,MEA,urb,mfh,steel,50.80114567
R32MEA-M,MEA,urb,mfh,wood,19.2
R32MEA-M,MEA,urb,sfh,aluminum,0.49
R32MEA-M,MEA,urb,sfh,brick,645.3488372
R32MEA-M,MEA,urb,sfh,concrete,566
R32MEA-M,MEA,urb,sfh,copper,0.182895495
R32MEA-M,MEA,urb,sfh,glass,5.786343562
R32MEA-M,MEA,urb,sfh,steel,17.3
R32MEA-M,MEA,urb,sfh,wood,38.8856369
R32MEX,LAC,rur,mfh,aluminum,0.49
R32MEX,LAC,rur,mfh,brick,622.7566372
R32MEX,LAC,rur,mfh,concrete,524
R32MEX,LAC,rur,mfh,copper,0.182895495
R32MEX,LAC,rur,mfh,glass,2
R32MEX,LAC,rur,mfh,steel,22
R32MEX,LAC,rur,mfh,wood,46.60619469
R32MEX,LAC,rur,sfh,aluminum,0.49
R32MEX,LAC,rur,sfh,brick,640
R32MEX,LAC,rur,sfh,concrete,566
R32MEX,LAC,rur,sfh,copper,0.182895495
R32MEX,LAC,rur,sfh,glass,5.786343562
R32MEX,LAC,rur,sfh,steel,30.5
R32MEX,LAC,rur,sfh,wood,39.26943787
R32MEX,LAC,urb,mfh,aluminum,0.49
R32MEX,LAC,urb,mfh,brick,234
R32MEX,LAC,urb,mfh,concrete,950.6867498
R32MEX,LAC,urb,mfh,copper,0.182895495
R32MEX,LAC,urb,mfh,glass,2.252586416
R32MEX,LAC,urb,mfh,steel,49
R32MEX,LAC,urb,mfh,wood,19.4
R32MEX,LAC,urb,sfh,aluminum,0.49
R32MEX,LAC,urb,sfh,brick,640
R32MEX,LAC,urb,sfh,concrete,566
R32MEX,LAC,urb,sfh,copper,0.182895495
R32MEX,LAC,urb,sfh,glass,5.786343562
R32MEX,LAC,urb,sfh,steel,30.5
R32MEX,LAC,urb,sfh,wood,39.26943787
R32NAF,MEA,rur,mfh,aluminum,0.49
R32NAF,MEA,rur,mfh,brick,212.591503
R32NAF,MEA,rur,mfh,concrete,965.1479633
R32NAF,MEA,rur,mfh,copper,0.182895495
R32NAF,MEA,rur,mfh,glass,2.468572896
R32NAF,MEA,rur,mfh,steel,50.80114567
R32NAF,MEA,rur,mfh,wood,19.2
R32NAF,MEA,rur,sfh,aluminum,0.49
R32NAF,MEA,rur,sfh,brick,645.3488372
R32NAF,MEA,rur,sfh,concrete,566
R32NAF,MEA,rur,sfh,copper,0.182895495
R32NAF,MEA,rur,sfh,glass,5.786343562
R32NAF,MEA,rur,sfh,steel,17.3
R32NAF,MEA,rur,sfh,wood,38.8856369
R32NAF,MEA,urb,mfh,aluminum,0.49
R32NAF,MEA,urb,mfh,brick,212.591503
R32NAF,MEA,urb,mfh,concrete,965.1479633
R32NAF,MEA,urb,mfh,copper,0.182895495
R32NAF,MEA,urb,mfh,glass,2.468572896
R32NAF,MEA,urb,mfh,steel,50.80114567
R32NAF,MEA,urb,mfh,wood,19.2
R32NAF,MEA,urb,sfh,aluminum,0.49
R32NAF,MEA,urb,sfh,brick,645.3488372
R32NAF,MEA,urb,sfh,concrete,566
R32NAF,MEA,urb,sfh,copper,0.182895495
R32NAF,MEA,urb,sfh,glass,5.786343562
R32NAF,MEA,urb,sfh,steel,17.3
R32NAF,MEA,urb,sfh,wood,38.8856369
R32OAS-CPA,CPA,rur,mfh,aluminum,0.49
R32OAS-CPA,CPA,rur,mfh,brick,609
R32OAS-CPA,CPA,rur,mfh,concrete,1089
R32OAS-CPA,CPA,rur,mfh,copper,0.182895495
R32OAS-CPA,CPA,rur,mfh,glass,1.8
R32OAS-CPA,CPA,rur,mfh,steel,16.26
R32OAS-CPA,CPA,rur,mfh,wood,21.85
R32OAS-CPA,CPA,rur,sfh,aluminum,0.49
R32OAS-CPA,CPA,rur,sfh,brick,372.5
R32OAS-CPA,CPA,rur,sfh,concrete,566
R32OAS-CPA,CPA,rur,sfh,copper,0.182895495
R32OAS-CPA,CPA,rur,sfh,glass,1.3
R32OAS-CPA,CPA,rur,sfh,steel,22.2
R32OAS-CPA,CPA,rur,sfh,wood,34.04
R32OAS-CPA,CPA,urb,mfh,aluminum,0.49
R32OAS-CPA,CPA,urb,mfh,brick,205.591503
R32OAS-CPA,CPA,urb,mfh,concrete,1067.75
R32OAS-CPA,CPA,urb,mfh,copper,0.182895495
R32OAS-CPA,CPA,urb,mfh,glass,2
R32OAS-CPA,CPA,urb,mfh,steel,43.3
R32OAS-CPA,CPA,urb,mfh,wood,21.6
R32OAS-CPA,CPA,urb,sfh,aluminum,0.49
R32OAS-CPA,CPA,urb,sfh,brick,372.5
R32OAS-CPA,CPA,urb,sfh,concrete,566
R32OAS-CPA,CPA,urb,sfh,copper,0.182895495
R32OAS-CPA,CPA,urb,sfh,glass,1.3
R32OAS-CPA,CPA,urb,sfh,steel,22.2
R32OAS-CPA,CPA,urb,sfh,wood,34.04
R32OAS-L-PAS,PAS,rur,mfh,aluminum,0.49
R32OAS-L-PAS,PAS,rur,mfh,brick,609
R32OAS-L-PAS,PAS,rur,mfh,concrete,1145
R32OAS-L-PAS,PAS,rur,mfh,copper,0.182895495
R32OAS-L-PAS,PAS,rur,mfh,glass,1.8
R32OAS-L-PAS,PAS,rur,mfh,steel,16
R32OAS-L-PAS,PAS,rur,mfh,wood,20
R32OAS-L-PAS,PAS,rur,sfh,aluminum,0.49
R32OAS-L-PAS,PAS,rur,sfh,brick,372.5
R32OAS-L-PAS,PAS,rur,sfh,concrete,790
R32OAS-L-PAS,PAS,rur,sfh,copper,0.182895495
R32OAS-L-PAS,PAS,rur,sfh,glass,1.3
R32OAS-L-PAS,PAS,rur,sfh,steel,21
R32OAS-L-PAS,PAS,rur,sfh,wood,34.04
R32OAS-L-PAS,PAS,urb,mfh,aluminum,0.49
R32OAS-L-PAS,PAS,urb,mfh,brick,205.591503
R32OAS-L-PAS,PAS,urb,mfh,concrete,1120
R32OAS-L-PAS,PAS,urb,mfh,copper,0.182895495
R32OAS-L-PAS,PAS,urb,mfh,glass,2
R32OAS-L-PAS,PAS,urb,mfh,steel,46.6
R32OAS-L-PAS,PAS,urb,mfh,wood,21.6
R32OAS-L-PAS,PAS,urb,sfh,aluminum,0.49
R32OAS-L-PAS,PAS,urb,sfh,brick,372.5
R32OAS-L-PAS,PAS,urb,sfh,concrete,790
R32OAS-L-PAS,PAS,urb,sfh,copper,0.182895495
R32OAS-L-PAS,PAS,urb,sfh,glass,1.3
R32OAS-L-PAS,PAS,urb,sfh,steel,21
R32OAS-L-PAS,PAS,urb,sfh,wood,34.04
R32OAS-L-SAS,SAS,rur,mfh,aluminum,0.49
R32OAS-L-SAS,SAS,rur,mfh,brick,609
R32OAS-L-SAS,SAS,rur,mfh,concrete,1145
R32OAS-L-SAS,SAS,rur,mfh,copper,0.182895495
R32OAS-L-SAS,SAS,rur,mfh,glass,1.8
R32OAS-L-SAS,SAS,rur,mfh,steel,16
R32OAS-L-SAS,SAS,rur,mfh,wood,20
R32OAS-L-SAS,SAS,rur,sfh,aluminum,0.49
R32OAS-L-SAS,SAS,rur,sfh,brick,372.5
R32OAS-L-SAS,SAS,rur,sfh,concrete,790
R32OAS-L-SAS,SAS,rur,sfh,copper,0.182895495
R32OAS-L-SAS,SAS,rur,sfh,glass,1.3
R32OAS-L-SAS,SAS,rur,sfh,steel,21
R32OAS-L-SAS,SAS,rur,sfh,wood,34.04
R32OAS-L-SAS,SAS,urb,mfh,aluminum,0.49
R32OAS-L-SAS,SAS,urb,mfh,brick,205.591503
R32OAS-L-SAS,SAS,urb,mfh,concrete,1120
R32OAS-L-SAS,SAS,urb,mfh,copper,0.182895495
R32OAS-L-SAS,SAS,urb,mfh,glass,2
R32OAS-L-SAS,SAS,urb,mfh,steel,46.6
R32OAS-L-SAS,SAS,urb,mfh,wood,21.6
R32OAS-L-SAS,SAS,urb,sfh,aluminum,0.49
R32OAS-L-SAS,SAS,urb,sfh,brick,372.5
R32OAS-L-SAS,SAS,urb,sfh,concrete,790
R32OAS-L-SAS,SAS,urb,sfh,copper,0.182895495
R32OAS-L-SAS,SAS,urb,sfh,glass,1.3
R32OAS-L-SAS,SAS,urb,sfh,steel,21
R32OAS-L-SAS,SAS,urb,sfh,wood,34.04
R32OAS-M-PAS,PAS,rur,mfh,aluminum,0.486851591
R32OAS-M-PAS,PAS,rur,mfh,brick,609
R32OAS-M-PAS,PAS,rur,mfh,concrete,1089
R32OAS-M-PAS,PAS,rur,mfh,copper,0.182895495
R32OAS-M-PAS,PAS,rur,mfh,glass,1.69
R32OAS-M-PAS,PAS,rur,mfh,steel,16.52
R32OAS-M-PAS,PAS,rur,mfh,wood,21.85
R32OAS-M-PAS,PAS,rur,sfh,aluminum,0.49
R32OAS-M-PAS,PAS,rur,sfh,brick,372.5
R32OAS-M-PAS,PAS,rur,sfh,concrete,566
R32OAS-M-PAS,PAS,rur,sfh,copper,0.182895495
R32OAS-M-PAS,PAS,rur,sfh,glass,1.3
R32OAS-M-PAS,PAS,rur,sfh,steel,22.2
