region_gea,urt,arch,material,year,value
MEA,urb,comm,glass,NA,5.255670103
MEA,urb,comm,glass,NA,5.255670103
MEA,urb,comm,steel,NA,180.569299
MEA,urb,comm,steel,NA,180.569299
MEA,urb,comm,steel,NA,180.569299
MEA,urb,comm,steel,NA,180.569299
MEA,urb,comm,steel,NA,180.569299
MEA,urb,comm,steel,NA,180.569299
MEA,urb,comm,steel,NA,180.569299
MEA,urb,comm,steel,NA,180.569299
MEA,urb,comm,steel,NA,180.569299
MEA,urb,comm,steel,NA,180.569299
MEA,urb,comm,steel,NA,180.569299
MEA,urb,comm,steel,NA,180.569299
MEA,urb,comm,steel,NA,180.569299
MEA,urb,comm,steel,NA,180.569299
MEA,urb,comm,steel,NA,180.569299
MEA,urb,comm,steel,NA,180.569299
MEA,urb,comm,steel,NA,180.569299
MEA,urb,comm,steel,NA,180.569299
MEA,urb,comm,wood,NA,46.98494845
MEA,urb,comm,wood,NA,46.98494845
MEA,urb,comm,wood,NA,46.98494845
MEA,urb,comm,wood,NA,46.98494845
MEA,urb,comm,wood,NA,46.98494845
MEA,urb,comm,wood,NA,46.98494845
MEA,urb,comm,wood,NA,46.98494845
MEA,urb,comm,wood,NA,46.98494845
MEA,urb,comm,wood,NA,46.98494845
MEA,urb,comm,wood,NA,46.98494845
MEA,urb,comm,wood,NA,46.98494845
MEA,urb,comm,wood,NA,46.98494845
MEA,urb,comm,wood,NA,46.98494845
MEA,urb,comm,wood,NA,46.98494845
MEA,urb,comm,wood,NA,46.98494845
MEA,urb,comm,wood,NA,46.98494845
MEA,urb,comm,wood,NA,46.98494845
MEA,urb,comm,wood,NA,46.98494845
"NAM",rur,comm,aluminum,NA,2.872777778
"NAM",rur,comm,aluminum,NA,2.872777778
"NAM",rur,comm,aluminum,NA,2.872777778
"NAM",rur,comm,aluminum,NA,2.872777778
"NAM",rur,comm,aluminum,NA,2.872777778
"NAM",rur,comm,aluminum,NA,2.872777778
"NAM",rur,comm,aluminum,NA,2.872777778
"NAM",rur,comm,aluminum,NA,2.872777778
"NAM",rur,comm,aluminum,NA,2.872777778
"NAM",rur,comm,aluminum,NA,2.872777778
"NAM",rur,comm,aluminum,NA,2.872777778
"NAM",rur,comm,aluminum,NA,2.872777778
"NAM",rur,comm,aluminum,NA,2.872777778
"NAM",rur,comm,aluminum,NA,2.872777778
"NAM",rur,comm,aluminum,NA,2.872777778
"NAM",rur,comm,aluminum,NA,2.872777778
"NAM",rur,comm,aluminum,NA,2.872777778
"NAM",rur,comm,aluminum,NA,2.872777778
"NAM",rur,comm,concrete,NA,687.6522222
"NAM",rur,comm,concrete,NA,687.6522222
"NAM",rur,comm,concrete,NA,687.6522222
"NAM",rur,comm,concrete,NA,687.6522222
"NAM",rur,comm,concrete,NA,687.6522222
"NAM",rur,comm,concrete,NA,687.6522222
"NAM",rur,comm,concrete,NA,687.6522222
"NAM",rur,comm,concrete,NA,687.6522222
"NAM",rur,comm,concrete,NA,687.6522222
"NAM",rur,comm,concrete,NA,687.6522222
"NAM",rur,comm,concrete,NA,687.6522222
"NAM",rur,comm,concrete,NA,687.6522222
"NAM",rur,comm,concrete,NA,687.6522222
"NAM",rur,comm,concrete,NA,687.6522222
"NAM",rur,comm,concrete,NA,687.6522222
"NAM",rur,comm,concrete,NA,687.6522222
"NAM",rur,comm,concrete,NA,687.6522222
"NAM",rur,comm,concrete,NA,687.6522222
"NAM",rur,comm,copper,NA,0.243333333
"NAM",rur,comm,copper,NA,0.243333333
"NAM",rur,comm,copper,NA,0.243333333
"NAM",rur,comm,copper,NA,0.243333333
"NAM",rur,comm,copper,NA,0.243333333
"NAM",rur,comm,copper,NA,0.243333333
"NAM",rur,comm,copper,NA,0.243333333
"NAM",rur,comm,copper,NA,0.243333333
"NAM",rur,comm,copper,NA,0.243333333
"NAM",rur,comm,copper,NA,0.243333333
"NAM",rur,comm,copper,NA,0.243333333
"NAM",rur,comm,copper,NA,0.243333333
"NAM",rur,comm,copper,NA,0.243333333
"NAM",rur,comm,copper,NA,0.243333333
"NAM",rur,comm,copper,NA,0.243333333
"NAM",rur,comm,copper,NA,0.243333333
"NAM",rur,comm,copper,NA,0.243333333
"NAM",rur,comm,copper,NA,0.243333333
"NAM",rur,comm,glass,NA,5.742222222
"NAM",rur,comm,glass,NA,5.742222222
"NAM",rur,comm,glass,NA,5.742222222
"NAM",rur,comm,glass,NA,5.742222222
"NAM",rur,comm,glass,NA,5.742222222
"NAM",rur,comm,glass,NA,5.742222222
"NAM",rur,comm,glass,NA,5.742222222
"NAM",rur,comm,glass,NA,5.742222222
"NAM",rur,comm,glass,NA,5.742222222
"NAM",rur,comm,glass,NA,5.742222222
"NAM",rur,comm,glass,NA,5.742222222
"NAM",rur,comm,glass,NA,5.742222222
"NAM",rur,comm,glass,NA,5.742222222
"NAM",rur,comm,glass,NA,5.742222222
"NAM",rur,comm,glass,NA,5.742222222
"NAM",rur,comm,glass,NA,5.742222222
"NAM",rur,comm,glass,NA,5.742222222
"NAM",rur,comm,glass,NA,5.742222222
"NAM",rur,comm,steel,NA,67.98111111
"NAM",rur,comm,steel,NA,67.98111111
"NAM",rur,comm,steel,NA,67.98111111
"NAM",rur,comm,steel,NA,67.98111111
"NAM",rur,comm,steel,NA,67.98111111
"NAM",rur,comm,steel,NA,67.98111111
"NAM",rur,comm,steel,NA,67.98111111
"NAM",rur,comm,steel,NA,67.98111111
"NAM",rur,comm,steel,NA,67.98111111
"NAM",rur,comm,steel,NA,67.98111111
"NAM",rur,comm,steel,NA,67.98111111
"NAM",rur,comm,steel,NA,67.98111111
"NAM",rur,comm,steel,NA,67.98111111
"NAM",rur,comm,steel,NA,67.98111111
"NAM",rur,comm,steel,NA,67.98111111
"NAM",rur,comm,steel,NA,67.98111111
"NAM",rur,comm,steel,NA,67.98111111
"NAM",rur,comm,steel,NA,67.98111111
"NAM",rur,comm,wood,NA,39.58222222
"NAM",rur,comm,wood,NA,39.58222222
"NAM",rur,comm,wood,NA,39.58222222
"NAM",rur,comm,wood,NA,39.58222222
"NAM",rur,comm,wood,NA,39.58222222
"NAM",rur,comm,wood,NA,39.58222222
"NAM",rur,comm,wood,NA,39.58222222
"NAM",rur,comm,wood,NA,39.58222222
"NAM",rur,comm,wood,NA,39.58222222
"NAM",rur,comm,wood,NA,39.58222222
"NAM",rur,comm,wood,NA,39.58222222
"NAM",rur,comm,wood,NA,39.58222222
"NAM",rur,comm,wood,NA,39.58222222
"NAM",rur,comm,wood,NA,39.58222222
"NAM",rur,comm,wood,NA,39.58222222
"NAM",rur,comm,wood,NA,39.58222222
"NAM",rur,comm,wood,NA,39.58222222
"NAM",rur,comm,wood,NA,39.58222222
"NAM",urb,comm,aluminum,NA,2.62812016
"NAM",urb,comm,aluminum,NA,2.62812016
"NAM",urb,comm,aluminum,NA,2.62812016
"NAM",urb,comm,aluminum,NA,2.62812016
"NAM",urb,comm,aluminum,NA,2.62812016
"NAM",urb,comm,aluminum,NA,2.62812016
"NAM",urb,comm,aluminum,NA,2.62812016
"NAM",urb,comm,aluminum,NA,2.62812016
"NAM",urb,comm,aluminum,NA,2.62812016
"NAM",urb,comm,aluminum,NA,2.62812016
"NAM",urb,comm,aluminum,NA,2.62812016
"NAM",urb,comm,aluminum,NA,2.62812016
"NAM",urb,comm,aluminum,NA,2.62812016
"NAM",urb,comm,aluminum,NA,2.62812016
"NAM",urb,comm,aluminum,NA,2.62812016
"NAM",urb,comm,aluminum,NA,2.62812016
"NAM",urb,comm,aluminum,NA,2.62812016
"NAM",urb,comm,aluminum,NA,2.62812016
"NAM",urb,comm,concrete,NA,722.436895
"NAM",urb,comm,concrete,NA,722.436895
"NAM",urb,comm,concrete,NA,722.436895
"NAM",urb,comm,concrete,NA,722.436895
"NAM",urb,comm,concrete,NA,722.436895
"NAM",urb,comm,concrete,NA,722.436895
"NAM",urb,comm,concrete,NA,722.436895
"NAM",urb,comm,concrete,NA,722.436895
"NAM",urb,comm,concrete,NA,722.436895
"NAM",urb,comm,concrete,NA,722.436895
"NAM",urb,comm,concrete,NA,722.436895
"NAM",urb,comm,concrete,NA,722.436895
"NAM",urb,comm,concrete,NA,722.436895
"NAM",urb,comm,concrete,NA,722.436895
"NAM",urb,comm,concrete,NA,722.436895
"NAM",urb,comm,concrete,NA,722.436895
"NAM",urb,comm,concrete,NA,722.436895
"NAM",urb,comm,concrete,NA,722.436895
"NAM",urb,comm,copper,NA,0.121241553
"NAM",urb,comm,copper,NA,0.121241553
"NAM",urb,comm,copper,NA,0.121241553
"NAM",urb,comm,copper,NA,0.121241553
"NAM",urb,comm,copper,NA,0.121241553
"NAM",urb,comm,copper,NA,0.121241553
"NAM",urb,comm,copper,NA,0.121241553
"NAM",urb,comm,copper,NA,0.121241553
"NAM",urb,comm,copper,NA,0.121241553
"NAM",urb,comm,copper,NA,0.121241553
"NAM",urb,comm,copper,NA,0.121241553
"NAM",urb,comm,copper,NA,0.121241553
"NAM",urb,comm,copper,NA,0.121241553
"NAM",urb,comm,copper,NA,0.121241553
"NAM",urb,comm,copper,NA,0.121241553
"NAM",urb,comm,copper,NA,0.121241553
"NAM",urb,comm,copper,NA,0.121241553
"NAM",urb,comm,copper,NA,0.121241553
"NAM",urb,comm,glass,NA,4.426945856
"NAM",urb,comm,glass,NA,4.426945856
"NAM",urb,comm,glass,NA,4.426945856
"NAM",urb,comm,glass,NA,4.426945856
"NAM",urb,comm,glass,NA,4.426945856
"NAM",urb,comm,glass,NA,4.426945856
"NAM",urb,comm,glass,NA,4.426945856
"NAM",urb,comm,glass,NA,4.426945856
"NAM",urb,comm,glass,NA,4.426945856
"NAM",urb,comm,glass,NA,4.426945856
"NAM",urb,comm,glass,NA,4.426945856
"NAM",urb,comm,glass,NA,4.426945856
"NAM",urb,comm,glass,NA,4.426945856
"NAM",urb,comm,glass,NA,4.426945856
"NAM",urb,comm,glass,NA,4.426945856
"NAM",urb,comm,glass,NA,4.426945856
"NAM",urb,comm,glass,NA,4.426945856
"NAM",urb,comm,glass,NA,4.426945856
"NAM",urb,comm,steel,NA,70.93427613
"NAM",urb,comm,steel,NA,70.93427613
"NAM",urb,comm,steel,NA,70.93427613
"NAM",urb,comm,steel,NA,70.93427613
"NAM",urb,comm,steel,NA,70.93427613
"NAM",urb,comm,steel,NA,70.93427613
"NAM",urb,comm,steel,NA,70.93427613
"NAM",urb,comm,steel,NA,70.93427613
"NAM",urb,comm,steel,NA,70.93427613
"NAM",urb,comm,steel,NA,70.93427613
"NAM",urb,comm,steel,NA,70.93427613
"NAM",urb,comm,steel,NA,70.93427613
"NAM",urb,comm,steel,NA,70.93427613
"NAM",urb,comm,steel,NA,70.93427613
"NAM",urb,comm,steel,NA,70.93427613
"NAM",urb,comm,steel,NA,70.93427613
"NAM",urb,comm,steel,NA,70.93427613
"NAM",urb,comm,steel,NA,70.93427613
"NAM",urb,comm,wood,NA,42.37849159
"NAM",urb,comm,wood,NA,42.37849159
"NAM",urb,comm,wood,NA,42.37849159
"NAM",urb,comm,wood,NA,42.37849159
"NAM",urb,comm,wood,NA,42.37849159
"NAM",urb,comm,wood,NA,42.37849159
"NAM",urb,comm,wood,NA,42.37849159
"NAM",urb,comm,wood,NA,42.37849159
"NAM",urb,comm,wood,NA,42.37849159
"NAM",urb,comm,wood,NA,42.37849159
"NAM",urb,comm,wood,NA,42.37849159
"NAM",urb,comm,wood,NA,42.37849159
"NAM",urb,comm,wood,NA,42.37849159
"NAM",urb,comm,wood,NA,42.37849159
"NAM",urb,comm,wood,NA,42.37849159
"NAM",urb,comm,wood,NA,42.37849159
"NAM",urb,comm,wood,NA,42.37849159
"NAM",urb,comm,wood,NA,42.37849159
PAO,rur,comm,aluminum,NA,1.941935484
PAO,rur,comm,aluminum,NA,1.941935484
PAO,rur,comm,aluminum,NA,1.941935484
PAO,rur,comm,aluminum,NA,1.941935484
PAO,rur,comm,aluminum,NA,1.941935484
PAO,rur,comm,aluminum,NA,1.941935484
PAO,rur,comm,aluminum,NA,1.941935484
PAO,rur,comm,aluminum,NA,1.941935484
PAO,rur,comm,aluminum,NA,1.941935484
PAO,rur,comm,aluminum,NA,1.941935484
PAO,rur,comm,aluminum,NA,1.941935484
PAO,rur,comm,aluminum,NA,1.941935484
PAO,rur,comm,aluminum,NA,1.941935484
PAO,rur,comm,aluminum,NA,1.941935484
PAO,rur,comm,aluminum,NA,1.941935484
PAO,rur,comm,aluminum,NA,1.941935484
PAO,rur,comm,aluminum,NA,1.941935484
PAO,rur,comm,aluminum,NA,1.941935484
PAO,rur,comm,concrete,NA,827.7017204
PAO,rur,comm,concrete,NA,827.7017204
PAO,rur,comm,concrete,NA,827.7017204
PAO,rur,comm,concrete,NA,827.7017204
PAO,rur,comm,concrete,NA,827.7017204
PAO,rur,comm,concrete,NA,827.7017204
PAO,rur,comm,concrete,NA,827.7017204
PAO,rur,comm,concrete,NA,827.7017204
PAO,rur,comm,concrete,NA,827.7017204
PAO,rur,comm,concrete,NA,827.7017204
PAO,rur,comm,concrete,NA,827.7017204
PAO,rur,comm,concrete,NA,827.7017204
PAO,rur,comm,concrete,NA,827.7017204
PAO,rur,comm,concrete,NA,827.7017204
PAO,rur,comm,concrete,NA,827.7017204
PAO,rur,comm,concrete,NA,827.7017204
PAO,rur,comm,concrete,NA,827.7017204
PAO,rur,comm,concrete,NA,827.7017204
PAO,rur,comm,copper,NA,0.100322581
PAO,rur,comm,copper,NA,0.100322581
PAO,rur,comm,copper,NA,0.100322581
PAO,rur,comm,copper,NA,0.100322581
PAO,rur,comm,copper,NA,0.100322581
PAO,rur,comm,copper,NA,0.100322581
PAO,rur,comm,copper,NA,0.100322581
PAO,rur,comm,copper,NA,0.100322581
PAO,rur,comm,copper,NA,0.100322581
PAO,rur,comm,copper,NA,0.100322581
PAO,rur,comm,copper,NA,0.100322581
PAO,rur,comm,copper,NA,0.100322581
PAO,rur,comm,copper,NA,0.100322581
PAO,rur,comm,copper,NA,0.100322581
PAO,rur,comm,copper,NA,0.100322581
PAO,rur,comm,copper,NA,0.100322581
PAO,rur,comm,copper,NA,0.100322581
PAO,rur,comm,copper,NA,0.100322581
PAO,rur,comm,glass,NA,6.209677419
PAO,rur,comm,glass,NA,6.209677419
PAO,rur,comm,glass,NA,6.209677419
PAO,rur,comm,glass,NA,6.209677419
PAO,rur,comm,glass,NA,6.209677419
PAO,rur,comm,glass,NA,6.209677419
PAO,rur,comm,glass,NA,6.209677419
PAO,rur,comm,glass,NA,6.209677419
PAO,rur,comm,glass,NA,6.209677419
PAO,rur,comm,glass,NA,6.209677419
PAO,rur,comm,glass,NA,6.209677419
PAO,rur,comm,glass,NA,6.209677419
PAO,rur,comm,glass,NA,6.209677419
PAO,rur,comm,glass,NA,6.209677419
PAO,rur,comm,glass,NA,6.209677419
PAO,rur,comm,glass,NA,6.209677419
PAO,rur,comm,glass,NA,6.209677419
PAO,rur,comm,glass,NA,6.209677419
PAO,rur,comm,steel,NA,72.06978495
PAO,rur,comm,steel,NA,72.06978495
PAO,rur,comm,steel,NA,72.06978495
PAO,rur,comm,steel,NA,72.06978495
PAO,rur,comm,steel,NA,72.06978495
PAO,rur,comm,steel,NA,72.06978495
PAO,rur,comm,steel,NA,72.06978495
PAO,rur,comm,steel,NA,72.06978495
PAO,rur,comm,steel,NA,72.06978495
PAO,rur,comm,steel,NA,72.06978495
PAO,rur,comm,steel,NA,72.06978495
PAO,rur,comm,steel,NA,72.06978495
PAO,rur,comm,steel,NA,72.06978495
PAO,rur,comm,steel,NA,72.06978495
PAO,rur,comm,steel,NA,72.06978495
PAO,rur,comm,steel,NA,72.06978495
PAO,rur,comm,steel,NA,72.06978495
PAO,rur,comm,steel,NA,72.06978495
PAO,rur,comm,wood,NA,36.5516129
PAO,rur,comm,wood,NA,36.5516129
PAO,rur,comm,wood,NA,36.5516129
PAO,rur,comm,wood,NA,36.5516129
PAO,rur,comm,wood,NA,36.5516129
PAO,rur,comm,wood,NA,36.5516129
PAO,rur,comm,wood,NA,36.5516129
PAO,rur,comm,wood,NA,36.5516129
PAO,rur,comm,wood,NA,36.5516129
PAO,rur,comm,wood,NA,36.5516129
PAO,rur,comm,wood,NA,36.5516129
PAO,rur,comm,wood,NA,36.5516129
PAO,rur,comm,wood,NA,36.5516129
PAO,rur,comm,wood,NA,36.5516129
PAO,rur,comm,wood,NA,36.5516129
PAO,rur,comm,wood,NA,36.5516129
PAO,rur,comm,wood,NA,36.5516129
PAO,rur,comm,wood,NA,36.5516129
PAO,urb,comm,aluminum,NA,1.995128481
PAO,urb,comm,aluminum,NA,1.995128481
PAO,urb,comm,aluminum,NA,1.995128481
PAO,urb,comm,aluminum,NA,1.995128481
PAO,urb,comm,aluminum,NA,1.995128481
PAO,urb,comm,aluminum,NA,1.995128481
PAO,urb,comm,aluminum,NA,1.995128481
PAO,urb,comm,aluminum,NA,1.995128481
PAO,urb,comm,aluminum,NA,1.995128481
PAO,urb,comm,aluminum,NA,1.995128481
PAO,urb,comm,aluminum,NA,1.995128481
PAO,urb,comm,aluminum,NA,1.995128481
PAO,urb,comm,aluminum,NA,1.995128481
PAO,urb,comm,aluminum,NA,1.995128481
PAO,urb,comm,aluminum,NA,1.995128481
PAO,urb,comm,aluminum,NA,1.995128481
PAO,urb,comm,aluminum,NA,1.995128481
PAO,urb,comm,aluminum,NA,1.995128481
PAO,urb,comm,concrete,NA,1000.59509
PAO,urb,comm,concrete,NA,1000.59509
PAO,urb,comm,concrete,NA,1000.59509
PAO,urb,comm,concrete,NA,1000.59509
PAO,urb,comm,concrete,NA,1000.59509
PAO,urb,comm,concrete,NA,1000.59509
PAO,urb,comm,concrete,NA,1000.59509
PAO,urb,comm,concrete,NA,1000.59509
PAO,urb,comm,concrete,NA,1000.59509
PAO,urb,comm,concrete,NA,1000.59509
PAO,urb,comm,concrete,NA,1000.59509
PAO,urb,comm,concrete,NA,1000.59509
PAO,urb,comm,concrete,NA,1000.59509
PAO,urb,comm,concrete,NA,1000.59509
PAO,urb,comm,concrete,NA,1000.59509
PAO,urb,comm,concrete,NA,1000.59509
PAO,urb,comm,concrete,NA,1000.59509
PAO,urb,comm,concrete,NA,1000.59509
PAO,urb,comm,copper,NA,0.067843137
PAO,urb,comm,copper,NA,0.067843137
PAO,urb,comm,copper,NA,0.067843137
PAO,urb,comm,copper,NA,0.067843137
PAO,urb,comm,copper,NA,0.067843137
PAO,urb,comm,copper,NA,0.067843137
PAO,urb,comm,copper,NA,0.067843137
PAO,urb,comm,copper,NA,0.067843137
PAO,urb,comm,copper,NA,0.067843137
PAO,urb,comm,copper,NA,0.067843137
PAO,urb,comm,copper,NA,0.067843137
PAO,urb,comm,copper,NA,0.067843137
PAO,urb,comm,copper,NA,0.067843137
PAO,urb,comm,copper,NA,0.067843137
PAO,urb,comm,copper,NA,0.067843137
PAO,urb,comm,copper,NA,0.067843137
PAO,urb,comm,copper,NA,0.067843137
PAO,urb,comm,copper,NA,0.067843137
PAO,urb,comm,glass,NA,5.909349539
PAO,urb,comm,glass,NA,5.909349539
PAO,urb,comm,glass,NA,5.909349539
PAO,urb,comm,glass,NA,5.909349539
PAO,urb,comm,glass,NA,5.909349539
PAO,urb,comm,glass,NA,5.909349539
PAO,urb,comm,glass,NA,5.909349539
PAO,urb,comm,glass,NA,5.909349539
PAO,urb,comm,glass,NA,5.909349539
PAO,urb,comm,glass,NA,5.909349539
PAO,urb,comm,glass,NA,5.909349539
PAO,urb,comm,glass,NA,5.909349539
PAO,urb,comm,glass,NA,5.909349539
PAO,urb,comm,glass,NA,5.909349539
PAO,urb,comm,glass,NA,5.909349539
PAO,urb,comm,glass,NA,5.909349539
PAO,urb,comm,glass,NA,5.909349539
PAO,urb,comm,glass,NA,5.909349539
PAO,urb,comm,steel,NA,107.28493280000001
PAO,urb,comm,steel,NA,107.28493280000001
PAO,urb,comm,steel,NA,107.28493280000001
PAO,urb,comm,steel,NA,107.28493280000001
PAO,urb,comm,steel,NA,107.28493280000001
PAO,urb,comm,steel,NA,107.28493280000001
PAO,urb,comm,steel,NA,107.28493280000001
PAO,urb,comm,steel,NA,107.28493280000001
PAO,urb,comm,steel,NA,107.28493280000001
PAO,urb,comm,steel,NA,107.28493280000001
PAO,urb,comm,steel,NA,107.28493280000001
PAO,urb,comm,steel,NA,107.28493280000001
PAO,urb,comm,steel,NA,107.28493280000001
PAO,urb,comm,steel,NA,107.28493280000001
PAO,urb,comm,steel,NA,107.28493280000001
PAO,urb,comm,steel,NA,107.28493280000001
PAO,urb,comm,steel,NA,107.28493280000001
PAO,urb,comm,steel,NA,107.28493280000001
PAO,urb,comm,wood,NA,59.52917495
PAO,urb,comm,wood,NA,59.52917495
PAO,urb,comm,wood,NA,59.52917495
PAO,urb,comm,wood,NA,59.52917495
PAO,urb,comm,wood,NA,59.52917495
PAO,urb,comm,wood,NA,59.52917495
PAO,urb,comm,wood,NA,59.52917495
PAO,urb,comm,wood,NA,59.52917495
PAO,urb,comm,wood,NA,59.52917495
PAO,urb,comm,wood,NA,59.52917495
PAO,urb,comm,wood,NA,59.52917495
PAO,urb,comm,wood,NA,59.52917495
PAO,urb,comm,wood,NA,59.52917495
PAO,urb,comm,wood,NA,59.52917495
PAO,urb,comm,wood,NA,59.52917495
PAO,urb,comm,wood,NA,59.52917495
PAO,urb,comm,wood,NA,59.52917495
PAO,urb,comm,wood,NA,59.52917495
PAS,rur,comm,aluminum,NA,1.439487179
PAS,rur,comm,aluminum,NA,1.439487179
PAS,rur,comm,aluminum,NA,1.439487179
PAS,rur,comm,aluminum,NA,1.439487179
PAS,rur,comm,aluminum,NA,1.439487179
PAS,rur,comm,aluminum,NA,1.439487179
PAS,rur,comm,aluminum,NA,1.439487179
PAS,rur,comm,aluminum,NA,1.439487179
PAS,rur,comm,aluminum,NA,1.439487179
PAS,rur,comm,aluminum,NA,1.439487179
PAS,rur,comm,aluminum,NA,1.439487179
PAS,rur,comm,aluminum,NA,1.439487179
PAS,rur,comm,aluminum,NA,1.439487179
PAS,rur,comm,aluminum,NA,1.439487179
PAS,rur,comm,aluminum,NA,1.439487179
PAS,rur,comm,aluminum,NA,1.439487179
PAS,rur,comm,aluminum,NA,1.439487179
PAS,rur,comm,aluminum,NA,1.439487179
PAS,rur,comm,concrete,NA,1030.794359
PAS,rur,comm,concrete,NA,1030.794359
PAS,rur,comm,concrete,NA,1030.794359
PAS,rur,comm,concrete,NA,1030.794359
PAS,rur,comm,concrete,NA,1030.794359
PAS,rur,comm,concrete,NA,1030.794359
PAS,rur,comm,concrete,NA,1030.794359
PAS,rur,comm,concrete,NA,1030.794359
PAS,rur,comm,concrete,NA,1030.794359
PAS,rur,comm,concrete,NA,1030.794359
PAS,rur,comm,concrete,NA,1030.794359
PAS,rur,comm,concrete,NA,1030.794359
PAS,rur,comm,concrete,NA,1030.794359
PAS,rur,comm,concrete,NA,1030.794359
PAS,rur,comm,concrete,NA,1030.794359
PAS,rur,comm,concrete,NA,1030.794359
PAS,rur,comm,concrete,NA,1030.794359
PAS,rur,comm,concrete,NA,1030.794359
PAS,rur,comm,copper,NA,0.197692308
PAS,rur,comm,copper,NA,0.197692308
PAS,rur,comm,copper,NA,0.197692308
PAS,rur,comm,copper,NA,0.197692308
PAS,rur,comm,copper,NA,0.197692308
PAS,rur,comm,copper,NA,0.197692308
PAS,rur,comm,copper,NA,0.197692308
PAS,rur,comm,copper,NA,0.197692308
PAS,rur,comm,copper,NA,0.197692308
PAS,rur,comm,copper,NA,0.197692308
PAS,rur,comm,copper,NA,0.197692308
PAS,rur,comm,copper,NA,0.197692308
PAS,rur,comm,copper,NA,0.197692308
PAS,rur,comm,copper,NA,0.197692308
PAS,rur,comm,copper,NA,0.197692308
PAS,rur,comm,copper,NA,0.197692308
PAS,rur,comm,copper,NA,0.197692308
PAS,rur,comm,copper,NA,0.197692308
PAS,rur,comm,glass,NA,3.868974359
PAS,rur,comm,glass,NA,3.868974359
PAS,rur,comm,glass,NA,3.868974359
PAS,rur,comm,glass,NA,3.868974359
PAS,rur,comm,glass,NA,3.868974359
PAS,rur,comm,glass,NA,3.868974359
PAS,rur,comm,glass,NA,3.868974359
PAS,rur,comm,glass,NA,3.868974359
PAS,rur,comm,glass,NA,3.868974359
PAS,rur,comm,glass,NA,3.868974359
PAS,rur,comm,glass,NA,3.868974359
PAS,rur,comm,glass,NA,3.868974359
PAS,rur,comm,glass,NA,3.868974359
PAS,rur,comm,glass,NA,3.868974359
PAS,rur,comm,glass,NA,3.868974359
PAS,rur,comm,glass,NA,3.868974359
PAS,rur,comm,glass,NA,3.868974359
PAS,rur,comm,glass,NA,3.868974359
PAS,rur,comm,steel,NA,89.60820513
PAS,rur,comm,steel,NA,89.60820513
PAS,rur,comm,steel,NA,89.60820513
PAS,rur,comm,steel,NA,89.60820513
PAS,rur,comm,steel,NA,89.60820513
PAS,rur,comm,steel,NA,89.60820513
PAS,rur,comm,steel,NA,89.60820513
PAS,rur,comm,steel,NA,89.60820513
PAS,rur,comm,steel,NA,89.60820513
PAS,rur,comm,steel,NA,89.60820513
PAS,rur,comm,steel,NA,89.60820513
PAS,rur,comm,steel,NA,89.60820513
PAS,rur,comm,steel,NA,89.60820513
PAS,rur,comm,steel,NA,89.60820513
PAS,rur,comm,steel,NA,89.60820513
PAS,rur,comm,steel,NA,89.60820513
PAS,rur,comm,steel,NA,89.60820513
PAS,rur,comm,steel,NA,89.60820513
PAS,rur,comm,wood,NA,33.13512821
PAS,rur,comm,wood,NA,33.13512821
PAS,rur,comm,wood,NA,33.13512821
PAS,rur,comm,wood,NA,33.13512821
PAS,rur,comm,wood,NA,33.13512821
PAS,rur,comm,wood,NA,33.13512821
PAS,rur,comm,wood,NA,33.13512821
PAS,rur,comm,wood,NA,33.13512821
PAS,rur,comm,wood,NA,33.13512821
PAS,rur,comm,wood,NA,33.13512821
PAS,rur,comm,wood,NA,33.13512821
PAS,rur,comm,wood,NA,33.13512821
PAS,rur,comm,wood,NA,33.13512821
PAS,rur,comm,wood,NA,33.13512821
PAS,rur,comm,wood,NA,33.13512821
PAS,rur,comm,wood,NA,33.13512821
PAS,rur,comm,wood,NA,33.13512821
PAS,rur,comm,wood,NA,33.13512821
PAS,urb,comm,aluminum,NA,1.584717572
PAS,urb,comm,aluminum,NA,1.584717572
PAS,urb,comm,aluminum,NA,1.584717572
PAS,urb,comm,aluminum,NA,1.584717572
PAS,urb,comm,aluminum,NA,1.584717572
PAS,urb,comm,aluminum,NA,1.584717572
PAS,urb,comm,aluminum,NA,1.584717572
PAS,urb,comm,aluminum,NA,1.584717572
PAS,urb,comm,aluminum,NA,1.584717572
PAS,urb,comm,aluminum,NA,1.584717572
PAS,urb,comm,aluminum,NA,1.584717572
PAS,urb,comm,aluminum,NA,1.584717572
PAS,urb,comm,aluminum,NA,1.584717572
PAS,urb,comm,aluminum,NA,1.584717572
PAS,urb,comm,aluminum,NA,1.584717572
PAS,urb,comm,aluminum,NA,1.584717572
PAS,urb,comm,aluminum,NA,1.584717572
PAS,urb,comm,aluminum,NA,1.584717572
PAS,urb,comm,concrete,NA,979.311485
PAS,urb,comm,concrete,NA,979.311485
PAS,urb,comm,concrete,NA,979.311485
PAS,urb,comm,concrete,NA,979.311485
PAS,urb,comm,concrete,NA,979.311485
PAS,urb,comm,concrete,NA,979.311485
PAS,urb,comm,concrete,NA,979.311485
PAS,urb,comm,concrete,NA,979.311485
PAS,urb,comm,concrete,NA,979.311485
PAS,urb,comm,concrete,NA,979.311485
PAS,urb,comm,concrete,NA,979.311485
PAS,urb,comm,concrete,NA,979.311485
PAS,urb,comm,concrete,NA,979.311485
PAS,urb,comm,concrete,NA,979.311485
PAS,urb,comm,concrete,NA,979.311485
