clim_policy,region_gea,fuel,year,value
NPi,MEA,electricity,2020,114.8116787
NPi,MEA,electricity,2025,101.6071324
NPi,MEA,electricity,2030,93.38991932
NPi,MEA,electricity,2035,89.50254332
NPi,MEA,electricity,2040,87.87433493
NPi,MEA,electricity,2045,84.81567022
NPi,MEA,electricity,2050,78.33663043
NPi,MEA,electricity,2055,76.32866566
NPi,MEA,electricity,2060,70.72095927
NPi,MEA,electricity,2070,64.75418214
NPi,MEA,electricity,2080,59.08622514
NPi,MEA,electricity,2090,57.9262492
NPi,MEA,electricity,2100,51.50275565
NPi,MEA,gas,2015,56.1
NPi,MEA,gas,2020,56.1
NPi,MEA,gas,2025,56.1
NPi,MEA,gas,2030,56.1
NPi,MEA,gas,2035,56.1
NPi,MEA,gas,2040,56.1
NPi,MEA,gas,2045,56.1
NPi,MEA,gas,2050,56.1
NPi,MEA,gas,2055,56.1
NPi,MEA,gas,2060,56.1
NPi,MEA,gas,2070,56.1
NPi,MEA,gas,2080,56.1
NPi,MEA,gas,2090,56.1
NPi,MEA,gas,2100,56.1
NPi,MEA,oil,2015,73.3
NPi,MEA,oil,2020,73.3
NPi,MEA,oil,2025,73.3
NPi,MEA,oil,2030,73.3
NPi,MEA,oil,2035,73.3
NPi,MEA,oil,2040,73.3
NPi,MEA,oil,2045,73.3
NPi,MEA,oil,2050,73.3
NPi,MEA,oil,2055,73.3
NPi,MEA,oil,2060,73.3
NPi,MEA,oil,2070,73.3
NPi,MEA,oil,2080,73.3
NPi,MEA,oil,2090,73.3
NPi,MEA,oil,2100,73.3
NPi,"NAM",biomass_solid,2015,0
NPi,"NAM",biomass_solid,2020,0
NPi,"NAM",biomass_solid,2025,0
NPi,"NAM",biomass_solid,2030,0
NPi,"NAM",biomass_solid,2035,0
NPi,"NAM",biomass_solid,2040,0
NPi,"NAM",biomass_solid,2045,0
NPi,"NAM",biomass_solid,2050,0
NPi,"NAM",biomass_solid,2055,0
NPi,"NAM",biomass_solid,2060,0
NPi,"NAM",biomass_solid,2070,0
NPi,"NAM",biomass_solid,2080,0
NPi,"NAM",biomass_solid,2090,0
NPi,"NAM",biomass_solid,2100,0
NPi,"NAM",coal,2015,94.6
NPi,"NAM",coal,2020,94.6
NPi,"NAM",coal,2025,94.6
NPi,"NAM",coal,2030,94.6
NPi,"NAM",coal,2035,94.6
NPi,"NAM",coal,2040,94.6
NPi,"NAM",coal,2045,94.6
NPi,"NAM",coal,2050,94.6
NPi,"NAM",coal,2055,94.6
NPi,"NAM",coal,2060,94.6
NPi,"NAM",coal,2070,94.6
NPi,"NAM",coal,2080,94.6
NPi,"NAM",coal,2090,94.6
NPi,"NAM",coal,2100,94.6
NPi,"NAM",district_heat,2015,47.62487512
NPi,"NAM",district_heat,2020,36.37876908
NPi,"NAM",district_heat,2025,16.08074246
NPi,"NAM",district_heat,2030,15.07427405
NPi,"NAM",district_heat,2035,2.39140204
NPi,"NAM",district_heat,2040,0
NPi,"NAM",district_heat,2045,0
NPi,"NAM",district_heat,2050,0
NPi,"NAM",district_heat,2055,0
NPi,"NAM",district_heat,2060,0
NPi,"NAM",district_heat,2070,6.247124648
NPi,"NAM",district_heat,2080,0
NPi,"NAM",district_heat,2090,0
NPi,"NAM",district_heat,2100,0
NPi,"NAM",electricity,2015,112.1882625
NPi,"NAM",electricity,2020,106.0953652
NPi,"NAM",electricity,2025,104.6118083
NPi,"NAM",electricity,2030,97.42869234
NPi,"NAM",electricity,2035,79.31415189
NPi,"NAM",electricity,2040,56.5681126
NPi,"NAM",electricity,2045,55.14295445
NPi,"NAM",electricity,2050,57.04309009
NPi,"NAM",electricity,2055,55.42298144
NPi,"NAM",electricity,2060,56.21433276
NPi,"NAM",electricity,2070,53.4394228
NPi,"NAM",electricity,2080,52.83199459
NPi,"NAM",electricity,2090,53.20674262
NPi,"NAM",electricity,2100,53.56550569
NPi,"NAM",gas,2015,56.1
NPi,"NAM",gas,2020,56.1
NPi,"NAM",gas,2025,56.1
NPi,"NAM",gas,2030,56.1
NPi,"NAM",gas,2035,56.1
NPi,"NAM",gas,2040,56.1
NPi,"NAM",gas,2045,56.1
NPi,"NAM",gas,2050,56.1
NPi,"NAM",gas,2055,56.1
NPi,"NAM",gas,2060,56.1
NPi,"NAM",gas,2070,56.1
NPi,"NAM",gas,2080,56.1
NPi,"NAM",gas,2090,56.1
NPi,"NAM",gas,2100,56.1
NPi,"NAM",oil,2015,73.3
NPi,"NAM",oil,2020,73.3
NPi,"NAM",oil,2025,73.3
NPi,"NAM",oil,2030,73.3
NPi,"NAM",oil,2035,73.3
NPi,"NAM",oil,2040,73.3
NPi,"NAM",oil,2045,73.3
NPi,"NAM",oil,2050,73.3
NPi,"NAM",oil,2055,73.3
NPi,"NAM",oil,2060,73.3
NPi,"NAM",oil,2070,73.3
NPi,"NAM",oil,2080,73.3
NPi,"NAM",oil,2090,73.3
NPi,"NAM",oil,2100,73.3
NPi,PAO,biomass_solid,2015,0
NPi,PAO,biomass_solid,2020,0
NPi,PAO,biomass_solid,2025,0
NPi,PAO,biomass_solid,2030,0
NPi,PAO,biomass_solid,2035,0
NPi,PAO,biomass_solid,2040,0
NPi,PAO,biomass_solid,2045,0
NPi,PAO,biomass_solid,2050,0
NPi,PAO,biomass_solid,2055,0
NPi,PAO,biomass_solid,2060,0
NPi,PAO,biomass_solid,2070,0
NPi,PAO,biomass_solid,2080,0
NPi,PAO,biomass_solid,2090,0
NPi,PAO,biomass_solid,2100,0
NPi,PAO,coal,2015,94.6
NPi,PAO,coal,2020,94.6
NPi,PAO,coal,2025,94.6
NPi,PAO,coal,2030,94.6
NPi,PAO,coal,2035,94.6
NPi,PAO,coal,2040,94.6
NPi,PAO,coal,2045,94.6
NPi,PAO,coal,2050,94.6
NPi,PAO,coal,2055,94.6
NPi,PAO,coal,2060,94.6
NPi,PAO,coal,2070,94.6
NPi,PAO,coal,2080,94.6
NPi,PAO,coal,2090,94.6
NPi,PAO,coal,2100,94.6
NPi,PAO,district_heat,2015,32.24879403
NPi,PAO,district_heat,2020,10.30363011
NPi,PAO,district_heat,2025,11.42173148
NPi,PAO,district_heat,2030,2.26765266
NPi,PAO,district_heat,2035,2.588354219
NPi,PAO,district_heat,2040,2.78583306
NPi,PAO,district_heat,2045,1.053650019
NPi,PAO,district_heat,2050,0.824675531
NPi,PAO,district_heat,2055,0.690907897
NPi,PAO,district_heat,2060,0.733477807
NPi,PAO,district_heat,2070,0.482045419
NPi,PAO,district_heat,2080,0.237671904
NPi,PAO,district_heat,2090,0.157310929
NPi,PAO,district_heat,2100,0.122639002
NPi,PAO,electricity,2015,168.4136405
NPi,PAO,electricity,2020,137.9728875
NPi,PAO,electricity,2025,129.1625753
NPi,PAO,electricity,2030,110.2154135
NPi,PAO,electricity,2035,98.72693419
NPi,PAO,electricity,2040,85.18337654
NPi,PAO,electricity,2045,77.14404379
NPi,PAO,electricity,2050,67.09833468
NPi,PAO,electricity,2055,66.04190074
NPi,PAO,electricity,2060,62.96110977
NPi,PAO,electricity,2070,60.83574707
NPi,PAO,electricity,2080,56.76008216
NPi,PAO,electricity,2090,57.92050487
NPi,PAO,electricity,2100,62.37049797
NPi,PAO,gas,2015,56.1
NPi,PAO,gas,2020,56.1
NPi,PAO,gas,2025,56.1
NPi,PAO,gas,2030,56.1
NPi,PAO,gas,2035,56.1
NPi,PAO,gas,2040,56.1
NPi,PAO,gas,2045,56.1
NPi,PAO,gas,2050,56.1
NPi,PAO,gas,2055,56.1
NPi,PAO,gas,2060,56.1
NPi,PAO,gas,2070,56.1
NPi,PAO,gas,2080,56.1
NPi,PAO,gas,2090,56.1
NPi,PAO,gas,2100,56.1
NPi,PAO,oil,2015,73.3
NPi,PAO,oil,2020,73.3
NPi,PAO,oil,2025,73.3
NPi,PAO,oil,2030,73.3
NPi,PAO,oil,2035,73.3
NPi,PAO,oil,2040,73.3
NPi,PAO,oil,2045,73.3
NPi,PAO,oil,2050,73.3
NPi,PAO,oil,2055,73.3
NPi,PAO,oil,2060,73.3
NPi,PAO,oil,2070,73.3
NPi,PAO,oil,2080,73.3
NPi,PAO,oil,2090,73.3
NPi,PAO,oil,2100,73.3
NPi,PAS,biomass_solid,2015,0
NPi,PAS,biomass_solid,2020,0
NPi,PAS,biomass_solid,2025,0
NPi,PAS,biomass_solid,2030,0
NPi,PAS,biomass_solid,2035,0
NPi,PAS,biomass_solid,2040,0
NPi,PAS,biomass_solid,2045,0
NPi,PAS,biomass_solid,2050,0
NPi,PAS,biomass_solid,2055,0
NPi,PAS,biomass_solid,2060,0
NPi,PAS,biomass_solid,2070,0
NPi,PAS,biomass_solid,2080,0
NPi,PAS,biomass_solid,2090,0
NPi,PAS,biomass_solid,2100,0
NPi,PAS,coal,2015,94.6
NPi,PAS,coal,2020,94.6
NPi,PAS,coal,2025,94.6
NPi,PAS,coal,2030,94.6
NPi,PAS,coal,2035,94.6
NPi,PAS,coal,2040,94.6
NPi,PAS,coal,2045,94.6
NPi,PAS,coal,2050,94.6
NPi,PAS,coal,2055,94.6
NPi,PAS,coal,2060,94.6
NPi,PAS,coal,2070,94.6
NPi,PAS,coal,2080,94.6
NPi,PAS,coal,2090,94.6
NPi,PAS,coal,2100,94.6
NPi,PAS,district_heat,2015,35.99024822
NPi,PAS,district_heat,2020,26.76702086
NPi,PAS,district_heat,2025,22.61454707
NPi,PAS,district_heat,2030,17.62285687
NPi,PAS,district_heat,2035,16.11868688
NPi,PAS,district_heat,2040,13.87787826
NPi,PAS,district_heat,2045,15.69911412
NPi,PAS,district_heat,2050,13.3714973
NPi,PAS,district_heat,2055,11.66767758
NPi,PAS,district_heat,2060,10.26716591
NPi,PAS,district_heat,2070,7.828254369
NPi,PAS,district_heat,2080,7.486579873
NPi,PAS,district_heat,2090,7.512736261
NPi,PAS,district_heat,2100,8.666871707
NPi,PAS,electricity,2015,156.2223317
NPi,PAS,electricity,2020,150.33456
NPi,PAS,electricity,2025,146.2683739
NPi,PAS,electricity,2030,141.2771747
NPi,PAS,electricity,2035,133.7543094
NPi,PAS,electricity,2040,126.3973386
NPi,PAS,electricity,2045,117.4526778
NPi,PAS,electricity,2050,111.8958401
NPi,PAS,electricity,2055,110.5847628
NPi,PAS,electricity,2060,106.0186741
NPi,PAS,electricity,2070,87.07915968
NPi,PAS,electricity,2080,94.17515488
NPi,PAS,electricity,2090,101.6110496
NPi,PAS,electricity,2100,104.5110625
NPi,PAS,gas,2015,56.1
NPi,PAS,gas,2020,56.1
NPi,PAS,gas,2025,56.1
NPi,PAS,gas,2030,56.1
NPi,PAS,gas,2035,56.1
NPi,PAS,gas,2040,56.1
NPi,PAS,gas,2045,56.1
NPi,PAS,gas,2050,56.1
NPi,PAS,gas,2055,56.1
NPi,PAS,gas,2060,56.1
NPi,PAS,gas,2070,56.1
NPi,PAS,gas,2080,56.1
NPi,PAS,gas,2090,56.1
NPi,PAS,gas,2100,56.1
NPi,PAS,oil,2015,73.3
NPi,PAS,oil,2020,73.3
NPi,PAS,oil,2025,73.3
NPi,PAS,oil,2030,73.3
NPi,PAS,oil,2035,73.3
NPi,PAS,oil,2040,73.3
NPi,PAS,oil,2045,73.3
NPi,PAS,oil,2050,73.3
NPi,PAS,oil,2055,73.3
NPi,PAS,oil,2060,73.3
NPi,PAS,oil,2070,73.3
NPi,PAS,oil,2080,73.3
NPi,PAS,oil,2090,73.3
NPi,PAS,oil,2100,73.3
NPi,SAS,biomass_solid,2015,0
NPi,SAS,biomass_solid,2020,0
NPi,SAS,biomass_solid,2025,0
NPi,SAS,biomass_solid,2030,0
NPi,SAS,biomass_solid,2035,0
NPi,SAS,biomass_solid,2040,0
NPi,SAS,biomass_solid,2045,0
NPi,SAS,biomass_solid,2050,0
NPi,SAS,biomass_solid,2055,0
NPi,SAS,biomass_solid,2060,0
NPi,SAS,biomass_solid,2070,0
NPi,SAS,biomass_solid,2080,0
NPi,SAS,biomass_solid,2090,0
NPi,SAS,biomass_solid,2100,0
NPi,SAS,coal,2015,94.6
NPi,SAS,coal,2020,94.6
NPi,SAS,coal,2025,94.6
NPi,SAS,coal,2030,94.6
NPi,SAS,coal,2035,94.6
NPi,SAS,coal,2040,94.6
NPi,SAS,coal,2045,94.6
NPi,SAS,coal,2050,94.6
NPi,SAS,coal,2055,94.6
NPi,SAS,coal,2060,94.6
NPi,SAS,coal,2070,94.6
NPi,SAS,coal,2080,94.6
NPi,SAS,coal,2090,94.6
NPi,SAS,coal,2100,94.6
NPi,SAS,district_heat,2015,0
NPi,SAS,district_heat,2020,36.55185093
NPi,SAS,district_heat,2025,53.02002067
NPi,SAS,district_heat,2030,58.51852283
NPi,SAS,district_heat,2035,63.31988968
NPi,SAS,district_heat,2040,62.46847099
NPi,SAS,district_heat,2045,62.54906203
NPi,SAS,district_heat,2050,61.0126177
NPi,SAS,district_heat,2055,58.83838261
NPi,SAS,district_heat,2060,56.08266888
NPi,SAS,district_heat,2070,36.15214106
NPi,SAS,district_heat,2080,27.18249039
NPi,SAS,district_heat,2090,28.0298161
NPi,SAS,district_heat,2100,28.29709965
NPi,SAS,electricity,2015,249.6463623
NPi,SAS,electricity,2020,218.0777178
NPi,SAS,electricity,2025,161.8088578
NPi,SAS,electricity,2030,157.7886702
NPi,SAS,electricity,2035,148.2853632
NPi,SAS,electricity,2040,138.095931
NPi,SAS,electricity,2045,106.7430502
NPi,SAS,electricity,2050,102.6448763
NPi,SAS,electricity,2055,106.1613967
NPi,SAS,electricity,2060,115.2258149
NPi,SAS,electricity,2070,88.2947366
NPi,SAS,electricity,2080,80.0536786
NPi,SAS,electricity,2090,54.36841822
NPi,SAS,electricity,2100,47.08142014
NPi,SAS,gas,2015,56.1
NPi,SAS,gas,2020,56.1
NPi,SAS,gas,2025,56.1
NPi,SAS,gas,2030,56.1
NPi,SAS,gas,2035,56.1
NPi,SAS,gas,2040,56.1
NPi,SAS,gas,2045,56.1
NPi,SAS,gas,2050,56.1
NPi,SAS,gas,2055,56.1
NPi,SAS,gas,2060,56.1
NPi,SAS,gas,2070,56.1
NPi,SAS,gas,2080,56.1
NPi,SAS,gas,2090,56.1
NPi,SAS,gas,2100,56.1
NPi,SAS,oil,2015,73.3
NPi,SAS,oil,2020,73.3
NPi,SAS,oil,2025,73.3
NPi,SAS,oil,2030,73.3
NPi,SAS,oil,2035,73.3
NPi,SAS,oil,2040,73.3
NPi,SAS,oil,2045,73.3
NPi,SAS,oil,2050,73.3
NPi,SAS,oil,2055,73.3
NPi,SAS,oil,2060,73.3
NPi,SAS,oil,2070,73.3
NPi,SAS,oil,2080,73.3
NPi,SAS,oil,2090,73.3
NPi,SAS,oil,2100,73.3
NPi,WEU,biomass_solid,2015,0
NPi,WEU,biomass_solid,2020,0
NPi,WEU,biomass_solid,2025,0
NPi,WEU,biomass_solid,2030,0
NPi,WEU,biomass_solid,2035,0
NPi,WEU,biomass_solid,2040,0
NPi,WEU,biomass_solid,2045,0
NPi,WEU,biomass_solid,2050,0
NPi,WEU,biomass_solid,2055,0
NPi,WEU,biomass_solid,2060,0
NPi,WEU,biomass_solid,2070,0
NPi,WEU,biomass_solid,2080,0
NPi,WEU,biomass_solid,2090,0
NPi,WEU,biomass_solid,2100,0
NPi,WEU,coal,2015,94.6
NPi,WEU,coal,2020,94.6
NPi,WEU,coal,2025,94.6
NPi,WEU,coal,2030,94.6
NPi,WEU,coal,2035,94.6
NPi,WEU,coal,2040,94.6
NPi,WEU,coal,2045,94.6
NPi,WEU,coal,2050,94.6
NPi,WEU,coal,2055,94.6
NPi,WEU,coal,2060,94.6
NPi,WEU,coal,2070,94.6
NPi,WEU,coal,2080,94.6
NPi,WEU,coal,2090,94.6
NPi,WEU,coal,2100,94.6
NPi,WEU,district_heat,2015,49.95700515
NPi,WEU,district_heat,2020,12.39672575
NPi,WEU,district_heat,2025,2.963985755
NPi,WEU,district_heat,2030,2.308790812
NPi,WEU,district_heat,2035,1.949804526
NPi,WEU,district_heat,2040,1.550314386
NPi,WEU,district_heat,2045,2.152092391
NPi,WEU,district_heat,2050,1.033559923
NPi,WEU,district_heat,2055,0.829466097
NPi,WEU,district_heat,2060,0.622317586
NPi,WEU,district_heat,2070,0.412593585
NPi,WEU,district_heat,2080,0.275139994
NPi,WEU,district_heat,2090,0.275665331
NPi,WEU,district_heat,2100,1.437244552
NPi,WEU,electricity,2015,89.56865768
NPi,WEU,electricity,2020,59.22610915
NPi,WEU,electricity,2025,59.20665566
NPi,WEU,electricity,2030,61.22833286
NPi,WEU,electricity,2035,58.19946358
NPi,WEU,electricity,2040,47.83617781
NPi,WEU,electricity,2045,47.63451052
NPi,WEU,electricity,2050,54.5743013
NPi,WEU,electricity,2055,56.72307551
NPi,WEU,electricity,2060,58.12299848
NPi,WEU,electricity,2070,51.62534013
NPi,WEU,electricity,2080,52.9981819
NPi,WEU,electricity,2090,54.34065603
NPi,WEU,electricity,2100,55.03307874
NPi,WEU,gas,2015,56.1
NPi,WEU,gas,2020,56.1
NPi,WEU,gas,2025,56.1
NPi,WEU,gas,2030,56.1
NPi,WEU,gas,2035,56.1
NPi,WEU,gas,2040,56.1
NPi,WEU,gas,2045,56.1
NPi,WEU,gas,2050,56.1
NPi,WEU,gas,2055,56.1
NPi,WEU,gas,2060,56.1
NPi,WEU,gas,2070,56.1
NPi,WEU,gas,2080,56.1
NPi,WEU,gas,2090,56.1
NPi,WEU,gas,2100,56.1
NPi,WEU,oil,2015,73.3
NPi,WEU,oil,2020,73.3
NPi,WEU,oil,2025,73.3
NPi,WEU,oil,2030,73.3
NPi,WEU,oil,2035,73.3
NPi,WEU,oil,2040,73.3
NPi,WEU,oil,2045,73.3
NPi,WEU,oil,2050,73.3
NPi,WEU,oil,2055,73.3
NPi,WEU,oil,2060,73.3
NPi,WEU,oil,2070,73.3
NPi,WEU,oil,2080,73.3
NPi,WEU,oil,2090,73.3
NPi,WEU,oil,2100,73.3
