eneff,region_gea,fuel_heat,year,value
s1,FSU,biomass_solid,NA,0.7
s1,FSU,biomass_solid,NA,0.7
s1,FSU,biomass_solid,NA,0.7
s1,FSU,biomass_solid,NA,0.7
s1,FSU,biomass_solid,NA,0.7
s1,FSU,biomass_solid,NA,0.7
s1,FSU,biomass_solid,NA,0.7
s1,FSU,biomass_solid,NA,0.7
s1,FSU,biomass_solid,NA,0.7
s1,FSU,biomass_solid,NA,0.7
s1,FSU,biomass_solid,NA,0.7
s1,FSU,biomass_solid,NA,0.7
s1,FSU,biomass_solid,NA,0.7
s1,FSU,biomass_solid,NA,0.7
s1,FSU,biomass_solid,NA,0.7
s1,FSU,biomass_solid,NA,0.7
s1,FSU,coal,NA,0.75
s1,FSU,coal,NA,0.75
s1,FSU,coal,NA,0.75
s1,FSU,coal,NA,0.75
s1,FSU,coal,NA,0.75
s1,FSU,coal,NA,0.75
s1,FSU,coal,NA,0.75
s1,FSU,coal,NA,0.75
s1,FSU,coal,NA,0.75
s1,FSU,coal,NA,0.75
s1,FSU,coal,NA,0.75
s1,FSU,coal,NA,0.75
s1,FSU,coal,NA,0.75
s1,FSU,coal,NA,0.75
s1,FSU,coal,NA,0.75
s1,FSU,coal,NA,0.75
s1,FSU,coal,NA,0.75
s1,FSU,coal,NA,0.75
s1,FSU,district_heat,NA,0.8
s1,FSU,district_heat,NA,0.810588235
s1,FSU,district_heat,NA,0.821176471
s1,FSU,district_heat,NA,0.831764706
s1,FSU,district_heat,NA,0.842352941
s1,FSU,district_heat,NA,0.852941176
s1,FSU,district_heat,NA,0.863529412
s1,FSU,district_heat,NA,0.874117647
s1,FSU,district_heat,NA,0.884705882
s1,FSU,district_heat,NA,0.895294118
s1,FSU,district_heat,NA,0.905882353
s1,FSU,district_heat,NA,0.916470588
s1,FSU,district_heat,NA,0.927058824
s1,FSU,district_heat,NA,0.937647059
s1,FSU,district_heat,NA,0.948235294
s1,FSU,district_heat,NA,0.958823529
s1,FSU,district_heat,NA,0.969411765
s1,FSU,district_heat,NA,0.98
s1,FSU,electricity,NA,1
s1,FSU,electricity,NA,1
s1,FSU,electricity,NA,1
s1,FSU,electricity,NA,1
s1,FSU,electricity,NA,1
s1,FSU,electricity,NA,1
s1,FSU,electricity,NA,1
s1,FSU,electricity,NA,1
s1,FSU,electricity,NA,1
s1,FSU,electricity,NA,1
s1,FSU,electricity,NA,1
s1,FSU,electricity,NA,1
s1,FSU,electricity,NA,1
s1,FSU,electricity,NA,1
s1,FSU,electricity,NA,1
s1,FSU,electricity,NA,1
s1,FSU,electricity,NA,1
s1,FSU,electricity,NA,1
s1,FSU,gas,NA,0.75
s1,FSU,gas,NA,0.75
s1,FSU,gas,NA,0.75
s1,FSU,gas,NA,0.75
s1,FSU,gas,NA,0.75
s1,FSU,gas,NA,0.75
s1,FSU,gas,NA,0.75
s1,FSU,gas,NA,0.75
s1,FSU,gas,NA,0.75
s1,FSU,gas,NA,0.75
s1,FSU,gas,NA,0.75
s1,FSU,gas,NA,0.75
s1,FSU,gas,NA,0.75
s1,FSU,gas,NA,0.75
s1,FSU,gas,NA,0.75
s1,FSU,gas,NA,0.75
s1,FSU,gas,NA,0.75
s1,FSU,gas,NA,0.75
s1,FSU,oil,NA,0.75
s1,FSU,oil,NA,0.75
s1,FSU,oil,NA,0.75
s1,FSU,oil,NA,0.75
s1,FSU,oil,NA,0.75
s1,FSU,oil,NA,0.75
s1,FSU,oil,NA,0.75
s1,FSU,oil,NA,0.75
s1,FSU,oil,NA,0.75
s1,FSU,oil,NA,0.75
s1,FSU,oil,NA,0.75
s1,FSU,oil,NA,0.75
s1,FSU,oil,NA,0.75
s1,FSU,oil,NA,0.75
s1,FSU,oil,NA,0.75
s1,FSU,oil,NA,0.75
s1,FSU,oil,NA,0.75
s1,FSU,oil,NA,0.75
s2,FSU,biomass_solid,NA,0.7
s2,FSU,biomass_solid,NA,0.7
s2,FSU,biomass_solid,NA,0.7
s2,FSU,biomass_solid,NA,0.7
s2,FSU,biomass_solid,NA,0.7
s2,FSU,biomass_solid,NA,0.7
s2,FSU,biomass_solid,NA,0.7
s2,FSU,biomass_solid,NA,0.7
s2,FSU,biomass_solid,NA,0.7
s2,FSU,biomass_solid,NA,0.7
s2,FSU,biomass_solid,NA,0.7
s2,FSU,biomass_solid,NA,0.7
s2,FSU,biomass_solid,NA,0.7
s2,FSU,biomass_solid,NA,0.7
s2,FSU,biomass_solid,NA,0.7
s2,FSU,biomass_solid,NA,0.7
s2,FSU,biomass_solid,NA,0.7
s2,FSU,biomass_solid,NA,0.7
s2,FSU,coal,NA,0.75
s2,FSU,coal,NA,0.75
s2,FSU,coal,NA,0.75
s2,FSU,coal,NA,0.75
s2,FSU,coal,NA,0.75
s2,FSU,coal,NA,0.75
s2,FSU,coal,NA,0.75
s2,FSU,coal,NA,0.75
s2,FSU,coal,NA,0.75
s2,FSU,coal,NA,0.75
s2,FSU,coal,NA,0.75
s2,FSU,coal,NA,0.75
s2,FSU,coal,NA,0.75
s2,FSU,coal,NA,0.75
s2,FSU,coal,NA,0.75
s2,FSU,coal,NA,0.75
s2,FSU,coal,NA,0.75
s2,FSU,coal,NA,0.75
s2,FSU,district_heat,NA,0.8
s2,FSU,district_heat,NA,0.810588235
s2,FSU,district_heat,NA,0.821176471
s2,FSU,district_heat,NA,0.831764706
s2,FSU,district_heat,NA,0.842352941
s2,FSU,district_heat,NA,0.852941176
s2,FSU,district_heat,NA,0.863529412
s2,FSU,district_heat,NA,0.874117647
s2,FSU,district_heat,NA,0.884705882
s2,FSU,district_heat,NA,0.895294118
s2,FSU,district_heat,NA,0.905882353
s2,FSU,district_heat,NA,0.916470588
s2,FSU,district_heat,NA,0.927058824
s2,FSU,district_heat,NA,0.937647059
s2,FSU,district_heat,NA,0.948235294
s2,FSU,district_heat,NA,0.958823529
s2,FSU,district_heat,NA,0.969411765
s2,FSU,district_heat,NA,0.98
s2,FSU,electricity,NA,1
s2,FSU,electricity,NA,1
s2,FSU,electricity,NA,1
s2,FSU,electricity,NA,1
s2,FSU,electricity,NA,1
s2,FSU,electricity,NA,1
s2,FSU,electricity,NA,1
s2,FSU,electricity,NA,1
s2,FSU,electricity,NA,1
s2,FSU,electricity,NA,1
s2,FSU,electricity,NA,1
s2,FSU,electricity,NA,1
s2,FSU,electricity,NA,1
s2,FSU,electricity,NA,1
s2,FSU,electricity,NA,1
s2,FSU,electricity,NA,1
s2,FSU,electricity,NA,1
s2,FSU,electricity,NA,1
s2,FSU,gas,NA,0.75
s2,FSU,gas,NA,0.75
s2,FSU,gas,NA,0.75
s2,FSU,gas,NA,0.75
s2,FSU,gas,NA,0.75
s2,FSU,gas,NA,0.75
s2,FSU,gas,NA,0.75
s2,FSU,gas,NA,0.75
s2,FSU,gas,NA,0.75
s2,FSU,gas,NA,0.75
s2,FSU,gas,NA,0.75
s2,FSU,gas,NA,0.75
s2,FSU,gas,NA,0.75
s2,FSU,gas,NA,0.75
s2,FSU,gas,NA,0.75
s2,FSU,gas,NA,0.75
s2,FSU,gas,NA,0.75
s2,FSU,gas,NA,0.75
s2,FSU,oil,NA,0.75
s2,FSU,oil,NA,0.75
s2,FSU,oil,NA,0.75
s2,FSU,oil,NA,0.75
s2,FSU,oil,NA,0.75
s2,FSU,oil,NA,0.75
s2,FSU,oil,NA,0.75
s2,FSU,oil,NA,0.75
s2,FSU,oil,NA,0.75
s2,FSU,oil,NA,0.75
s2,FSU,oil,NA,0.75
s2,FSU,oil,NA,0.75
s2,FSU,oil,NA,0.75
s2,FSU,oil,NA,0.75
s2,FSU,oil,NA,0.75
s2,FSU,oil,NA,0.75
s2,FSU,oil,NA,0.75
s2,FSU,oil,NA,0.75
s3,FSU,biomass_solid,NA,0.7
s3,FSU,biomass_solid,NA,0.7
s3,FSU,biomass_solid,NA,0.7
s3,FSU,biomass_solid,NA,0.7
s3,FSU,biomass_solid,NA,0.7
s3,FSU,biomass_solid,NA,0.7
s3,FSU,biomass_solid,NA,0.7
s3,FSU,biomass_solid,NA,0.7
s3,FSU,biomass_solid,NA,0.7
s3,FSU,biomass_solid,NA,0.7
s3,FSU,biomass_solid,NA,0.7
s3,FSU,biomass_solid,NA,0.7
s3,FSU,biomass_solid,NA,0.7
s3,FSU,biomass_solid,NA,0.7
s3,FSU,biomass_solid,NA,0.7
s3,FSU,biomass_solid,NA,0.7
s3,FSU,biomass_solid,NA,0.7
s3,FSU,biomass_solid,NA,0.7
s3,FSU,coal,NA,0.75
s3,FSU,coal,NA,0.75
s3,FSU,coal,NA,0.75
s3,FSU,coal,NA,0.75
s3,FSU,coal,NA,0.75
s3,FSU,coal,NA,0.75
s3,FSU,coal,NA,0.75
s3,FSU,coal,NA,0.75
s3,FSU,coal,NA,0.75
s3,FSU,coal,NA,0.75
s3,FSU,coal,NA,0.75
s3,FSU,coal,NA,0.75
s3,FSU,coal,NA,0.75
s3,FSU,coal,NA,0.75
s3,FSU,coal,NA,0.75
s3,FSU,coal,NA,0.75
s3,FSU,coal,NA,0.75
s3,FSU,coal,NA,0.75
s3,FSU,district_heat,NA,0.8
s3,FSU,district_heat,NA,0.810588235
s3,FSU,district_heat,NA,0.821176471
s3,FSU,district_heat,NA,0.831764706
s3,FSU,district_heat,NA,0.842352941
s3,FSU,district_heat,NA,0.852941176
s3,FSU,district_heat,NA,0.863529412
s3,FSU,district_heat,NA,0.874117647
s3,FSU,district_heat,NA,0.884705882
s3,FSU,district_heat,NA,0.895294118
s3,FSU,district_heat,NA,0.905882353
s3,FSU,district_heat,NA,0.916470588
s3,FSU,district_heat,NA,0.927058824
s3,FSU,district_heat,NA,0.937647059
s3,FSU,district_heat,NA,0.948235294
s3,FSU,district_heat,NA,0.958823529
s3,FSU,district_heat,NA,0.969411765
s3,FSU,district_heat,NA,0.98
s3,FSU,electricity,NA,1
s3,FSU,electricity,NA,1
s3,FSU,electricity,NA,1
s3,FSU,electricity,NA,1
s3,FSU,electricity,NA,1
s3,FSU,electricity,NA,1
s3,FSU,electricity,NA,1
s3,FSU,electricity,NA,1
s3,FSU,electricity,NA,1
s3,FSU,electricity,NA,1
s3,FSU,electricity,NA,1
s3,FSU,electricity,NA,1
s3,FSU,electricity,NA,1
s3,FSU,electricity,NA,1
s3,FSU,electricity,NA,1
s3,FSU,electricity,NA,1
s3,FSU,electricity,NA,1
s3,FSU,electricity,NA,1
s3,FSU,gas,NA,0.75
s3,FSU,gas,NA,0.75
s3,FSU,gas,NA,0.75
s3,FSU,gas,NA,0.75
s3,FSU,gas,NA,0.75
s3,FSU,gas,NA,0.75
s3,FSU,gas,NA,0.75
s3,FSU,gas,NA,0.75
s3,FSU,gas,NA,0.75
s3,FSU,gas,NA,0.75
s3,FSU,gas,NA,0.75
s3,FSU,gas,NA,0.75
s3,FSU,gas,NA,0.75
s3,FSU,gas,NA,0.75
s3,FSU,gas,NA,0.75
s3,FSU,gas,NA,0.75
s3,FSU,gas,NA,0.75
s3,FSU,gas,NA,0.75
s3,FSU,oil,NA,0.75
s3,FSU,oil,NA,0.75
s3,FSU,oil,NA,0.75
s3,FSU,oil,NA,0.75
s3,FSU,oil,NA,0.75
s3,FSU,oil,NA,0.75
s3,FSU,oil,NA,0.75
s3,FSU,oil,NA,0.75
s3,FSU,oil,NA,0.75
s3,FSU,oil,NA,0.75
s3,FSU,oil,NA,0.75
s3,FSU,oil,NA,0.75
s3,FSU,oil,NA,0.75
s3,FSU,oil,NA,0.75
s3,FSU,oil,NA,0.75
s3,FSU,oil,NA,0.75
s3,FSU,oil,NA,0.75
s3,FSU,oil,NA,0.75
s51_std,FSU,biomass_solid,NA,0.7
s51_std,FSU,biomass_solid,NA,0.708823529
s51_std,FSU,biomass_solid,NA,0.717647059
s51_std,FSU,biomass_solid,NA,0.726470588
s51_std,FSU,biomass_solid,NA,0.735294118
s51_std,FSU,biomass_solid,NA,0.744117647
s51_std,FSU,biomass_solid,NA,0.752941176
s51_std,FSU,biomass_solid,NA,0.761764706
s51_std,FSU,biomass_solid,NA,0.770588235
s51_std,FSU,biomass_solid,NA,0.779411765
s51_std,FSU,biomass_solid,NA,0.788235294
s51_std,FSU,biomass_solid,NA,0.797058824
s51_std,FSU,biomass_solid,NA,0.805882353
s51_std,FSU,biomass_solid,NA,0.814705882
s51_std,FSU,biomass_solid,NA,0.823529412
s51_std,FSU,biomass_solid,NA,0.832352941
s51_std,FSU,biomass_solid,NA,0.841176471
s51_std,FSU,biomass_solid,NA,0.85
s51_std,FSU,coal,NA,0.75
s51_std,FSU,coal,NA,0.75
s51_std,FSU,coal,NA,0.75
s51_std,FSU,coal,NA,0.75
s51_std,FSU,coal,NA,0.75
s51_std,FSU,coal,NA,0.75
s51_std,FSU,coal,NA,0.75
s51_std,FSU,coal,NA,0.75
s51_std,FSU,coal,NA,0.75
s51_std,FSU,coal,NA,0.75
s51_std,FSU,coal,NA,0.75
s51_std,FSU,coal,NA,0.75
s51_std,FSU,coal,NA,0.75
s51_std,FSU,coal,NA,0.75
s51_std,FSU,coal,NA,0.75
s51_std,FSU,coal,NA,0.75
s51_std,FSU,coal,NA,0.75
s51_std,FSU,coal,NA,0.75
s51_std,FSU,district_heat,NA,0.8
s51_std,FSU,district_heat,NA,0.810588235
s51_std,FSU,district_heat,NA,0.821176471
s51_std,FSU,district_heat,NA,0.831764706
s51_std,FSU,district_heat,NA,0.842352941
s51_std,FSU,district_heat,NA,0.852941176
s51_std,FSU,district_heat,NA,0.863529412
s51_std,FSU,district_heat,NA,0.874117647
s51_std,FSU,district_heat,NA,0.884705882
s51_std,FSU,district_heat,NA,0.895294118
s51_std,FSU,district_heat,NA,0.905882353
s51_std,FSU,district_heat,NA,0.916470588
s51_std,FSU,district_heat,NA,0.927058824
s51_std,FSU,district_heat,NA,0.937647059
s51_std,FSU,district_heat,NA,0.948235294
s51_std,FSU,district_heat,NA,0.958823529
s51_std,FSU,district_heat,NA,0.969411765
s51_std,FSU,district_heat,NA,0.98
s51_std,FSU,electricity,NA,2.5
s51_std,FSU,electricity,NA,2.647058824
s51_std,FSU,electricity,NA,2.794117647
s51_std,FSU,electricity,NA,2.941176471
s51_std,FSU,electricity,NA,3.088235294
s51_std,FSU,electricity,NA,3.235294118
s51_std,FSU,electricity,NA,3.382352941
s51_std,FSU,electricity,NA,3.529411765
s51_std,FSU,electricity,NA,3.676470588
s51_std,FSU,electricity,NA,3.823529412
s51_std,FSU,electricity,NA,3.970588235
s51_std,FSU,electricity,NA,4.117647059
s51_std,FSU,electricity,NA,4.264705882
s51_std,FSU,electricity,NA,4.411764706
s51_std,FSU,electricity,NA,4.558823529
s51_std,FSU,electricity,NA,4.705882353
s51_std,FSU,electricity,NA,4.852941176
s51_std,FSU,electricity,NA,5
s51_std,FSU,gas,NA,0.75
s51_std,FSU,gas,NA,0.758823529
s51_std,FSU,gas,NA,0.767647059
s51_std,FSU,gas,NA,0.776470588
s51_std,FSU,gas,NA,0.785294118
s51_std,FSU,gas,NA,0.794117647
s51_std,FSU,gas,NA,0.802941176
s51_std,FSU,gas,NA,0.811764706
s51_std,FSU,gas,NA,0.820588235
s51_std,FSU,gas,NA,0.829411765
s51_std,FSU,gas,NA,0.838235294
s51_std,FSU,gas,NA,0.847058824
s51_std,FSU,gas,NA,0.855882353
s51_std,FSU,gas,NA,0.864705882
s51_std,FSU,gas,NA,0.873529412
s51_std,FSU,gas,NA,0.882352941
s51_std,FSU,gas,NA,0.891176471
s51_std,FSU,gas,NA,0.9
s51_std,FSU,oil,NA,0.75
s51_std,FSU,oil,NA,0.756470588
s51_std,FSU,oil,NA,0.762941176
s51_std,FSU,oil,NA,0.769411765
s51_std,FSU,oil,NA,0.775882353
s51_std,FSU,oil,NA,0.782352941
s51_std,FSU,oil,NA,0.788823529
s51_std,FSU,oil,NA,0.795294118
s51_std,FSU,oil,NA,0.801764706
s51_std,FSU,oil,NA,0.808235294
s51_std,FSU,oil,NA,0.814705882
s51_std,FSU,oil,NA,0.821176471
s51_std,FSU,oil,NA,0.827647059
s51_std,FSU,oil,NA,0.834117647
s51_std,FSU,oil,NA,0.840588235
s51_std,FSU,oil,NA,0.847058824
s51_std,FSU,oil,NA,0.853529412
s51_std,FSU,oil,NA,0.86
s52_low,FSU,biomass_solid,NA,0.85
s52_low,FSU,biomass_solid,NA,0.85
s52_low,FSU,biomass_solid,NA,0.85
s52_low,FSU,biomass_solid,NA,0.85
s52_low,FSU,biomass_solid,NA,0.85
s52_low,FSU,biomass_solid,NA,0.85
s52_low,FSU,biomass_solid,NA,0.85
s52_low,FSU,biomass_solid,NA,0.85
s52_low,FSU,biomass_solid,NA,0.85
s52_low,FSU,biomass_solid,NA,0.85
s52_low,FSU,biomass_solid,NA,0.85
s52_low,FSU,biomass_solid,NA,0.85
s52_low,FSU,biomass_solid,NA,0.85
s52_low,FSU,biomass_solid,NA,0.85
s52_low,FSU,biomass_solid,NA,0.85
s52_low,FSU,biomass_solid,NA,0.85
s52_low,FSU,biomass_solid,NA,0.85
s52_low,FSU,biomass_solid,NA,0.85
s52_low,FSU,coal,NA,0.75
s52_low,FSU,coal,NA,0.75
s52_low,FSU,coal,NA,0.75
s52_low,FSU,coal,NA,0.75
s52_low,FSU,coal,NA,0.75
s52_low,FSU,coal,NA,0.75
s52_low,FSU,coal,NA,0.75
s52_low,FSU,coal,NA,0.75
s52_low,FSU,coal,NA,0.75
s52_low,FSU,coal,NA,0.75
s52_low,FSU,coal,NA,0.75
s52_low,FSU,coal,NA,0.75
s52_low,FSU,coal,NA,0.75
s52_low,FSU,coal,NA,0.75
s52_low,FSU,coal,NA,0.75
s52_low,FSU,coal,NA,0.75
s52_low,FSU,coal,NA,0.75
s52_low,FSU,coal,NA,0.75
s52_low,FSU,district_heat,NA,0.8
s52_low,FSU,district_heat,NA,0.810588235
s52_low,FSU,district_heat,NA,0.821176471
s52_low,FSU,district_heat,NA,0.831764706
s52_low,FSU,district_heat,NA,0.842352941
s52_low,FSU,district_heat,NA,0.852941176
s52_low,FSU,district_heat,NA,0.863529412
s52_low,FSU,district_heat,NA,0.874117647
s52_low,FSU,district_heat,NA,0.884705882
s52_low,FSU,district_heat,NA,0.895294118
s52_low,FSU,district_heat,NA,0.905882353
s52_low,FSU,district_heat,NA,0.916470588
s52_low,FSU,district_heat,NA,0.927058824
s52_low,FSU,district_heat,NA,0.937647059
s52_low,FSU,district_heat,NA,0.948235294
s52_low,FSU,district_heat,NA,0.958823529
s52_low,FSU,district_heat,NA,0.969411765
s52_low,FSU,district_heat,NA,0.98
s52_low,FSU,electricity,NA,2.7
s52_low,FSU,electricity,NA,2.835294118
s52_low,FSU,electricity,NA,2.970588235
s52_low,FSU,electricity,NA,3.105882353
s52_low,FSU,electricity,NA,3.241176471
s52_low,FSU,electricity,NA,3.376470588
s52_low,FSU,electricity,NA,3.511764706
s52_low,FSU,electricity,NA,3.647058824
s52_low,FSU,electricity,NA,3.782352941
s52_low,FSU,electricity,NA,3.917647059
s52_low,FSU,electricity,NA,4.052941176
s52_low,FSU,electricity,NA,4.188235294
s52_low,FSU,electricity,NA,4.323529412
s52_low,FSU,electricity,NA,4.458823529
s52_low,FSU,electricity,NA,4.594117647
s52_low,FSU,electricity,NA,4.729411765
s52_low,FSU,electricity,NA,4.864705882
s52_low,FSU,electricity,NA,5
s52_low,FSU,gas,NA,0.9
s52_low,FSU,gas,NA,0.9
s52_low,FSU,gas,NA,0.9
s52_low,FSU,gas,NA,0.9
s52_low,FSU,gas,NA,0.9
s52_low,FSU,gas,NA,0.9
s52_low,FSU,gas,NA,0.9
s52_low,FSU,gas,NA,0.9
s52_low,FSU,gas,NA,0.9
s52_low,FSU,gas,NA,0.9
s52_low,FSU,gas,NA,0.9
s52_low,FSU,gas,NA,0.9
s52_low,FSU,gas,NA,0.9
s52_low,FSU,gas,NA,0.9
s52_low,FSU,gas,NA,0.9
s52_low,FSU,gas,NA,0.9
s52_low,FSU,gas,NA,0.9
s52_low,FSU,gas,NA,0.9
s52_low,FSU,oil,NA,0.86
s52_low,FSU,oil,NA,0.86
s52_low,FSU,oil,NA,0.86
s52_low,FSU,oil,NA,0.86
s52_low,FSU,oil,NA,0.86
s52_low,FSU,oil,NA,0.86
s52_low,FSU,oil,NA,0.86
s52_low,FSU,oil,NA,0.86
s52_low,FSU,oil,NA,0.86
s52_low,FSU,oil,NA,0.86
s52_low,FSU,oil,NA,0.86
s52_low,FSU,oil,NA,0.86
s52_low,FSU,oil,NA,0.86
s52_low,FSU,oil,NA,0.86
s52_low,FSU,oil,NA,0.86
s52_low,FSU,oil,NA,0.86
s52_low,FSU,oil,NA,0.86
s52_low,FSU,oil,NA,0.86
sr11_std,FSU,biomass_solid,NA,0.7
sr11_std,FSU,biomass_solid,NA,0.708823529
sr11_std,FSU,biomass_solid,NA,0.717647059
sr11_std,FSU,biomass_solid,NA,0.726470588
sr11_std,FSU,biomass_solid,NA,0.735294118
sr11_std,FSU,biomass_solid,NA,0.744117647
sr11_std,FSU,biomass_solid,NA,0.752941176
sr11_std,FSU,biomass_solid,NA,0.761764706
sr11_std,FSU,biomass_solid,NA,0.770588235
sr11_std,FSU,biomass_solid,NA,0.779411765
sr11_std,FSU,biomass_solid,NA,0.788235294
sr11_std,FSU,biomass_solid,NA,0.797058824
sr11_std,FSU,biomass_solid,NA,0.805882353
sr11_std,FSU,biomass_solid,NA,0.814705882
sr11_std,FSU,biomass_solid,NA,0.823529412
sr11_std,FSU,biomass_solid,NA,0.832352941
sr11_std,FSU,biomass_solid,NA,0.841176471
sr11_std,FSU,biomass_solid,NA,0.85
sr11_std,FSU,coal,NA,0.75
sr11_std,FSU,coal,NA,0.75
sr11_std,FSU,coal,NA,0.75
sr11_std,FSU,coal,NA,0.75
sr11_std,FSU,coal,NA,0.75
sr11_std,FSU,coal,NA,0.75
sr11_std,FSU,coal,NA,0.75
sr11_std,FSU,coal,NA,0.75
sr11_std,FSU,coal,NA,0.75
sr11_std,FSU,coal,NA,0.75
sr11_std,FSU,coal,NA,0.75
sr11_std,FSU,coal,NA,0.75
sr11_std,FSU,coal,NA,0.75
sr11_std,FSU,coal,NA,0.75
sr11_std,FSU,coal,NA,0.75
sr11_std,FSU,coal,NA,0.75
sr11_std,FSU,coal,NA,0.75
sr11_std,FSU,coal,NA,0.75
sr11_std,FSU,district_heat,NA,0.8
sr11_std,FSU,district_heat,NA,0.810588235
sr11_std,FSU,district_heat,NA,0.821176471
sr11_std,FSU,district_heat,NA,0.831764706
sr11_std,FSU,district_heat,NA,0.842352941
sr11_std,FSU,district_heat,NA,0.852941176
sr11_std,FSU,district_heat,NA,0.863529412
sr11_std,FSU,district_heat,NA,0.874117647
sr11_std,FSU,district_heat,NA,0.884705882
sr11_std,FSU,district_heat,NA,0.895294118
sr11_std,FSU,district_heat,NA,0.905882353
sr11_std,FSU,district_heat,NA,0.916470588
sr11_std,FSU,district_heat,NA,0.927058824
sr11_std,FSU,district_heat,NA,0.937647059
sr11_std,FSU,district_heat,NA,0.948235294
sr11_std,FSU,district_heat,NA,0.958823529
sr11_std,FSU,district_heat,NA,0.969411765
sr11_std,FSU,district_heat,NA,0.98
sr11_std,FSU,electricity,NA,2.5
sr11_std,FSU,electricity,NA,2.647058824
sr11_std,FSU,electricity,NA,2.794117647
sr11_std,FSU,electricity,NA,2.941176471
sr11_std,FSU,electricity,NA,3.088235294
sr11_std,FSU,electricity,NA,3.235294118
sr11_std,FSU,electricity,NA,3.382352941
sr11_std,FSU,electricity,NA,3.529411765
sr11_std,FSU,electricity,NA,3.676470588
sr11_std,FSU,electricity,NA,3.823529412
sr11_std,FSU,electricity,NA,3.970588235
sr11_std,FSU,electricity,NA,4.117647059
sr11_std,FSU,electricity,NA,4.264705882
sr11_std,FSU,electricity,NA,4.411764706
sr11_std,FSU,electricity,NA,4.558823529
sr11_std,FSU,electricity,NA,4.705882353
sr11_std,FSU,electricity,NA,4.852941176
sr11_std,FSU,electricity,NA,5
sr11_std,FSU,gas,NA,0.75
sr11_std,FSU,gas,NA,0.758823529
sr11_std,FSU,gas,NA,0.767647059
sr11_std,FSU,gas,NA,0.776470588
sr11_std,FSU,gas,NA,0.785294118
sr11_std,FSU,gas,NA,0.794117647
sr11_std,FSU,gas,NA,0.802941176
sr11_std,FSU,gas,NA,0.811764706
sr11_std,FSU,gas,NA,0.820588235
sr11_std,FSU,gas,NA,0.829411765
sr11_std,FSU,gas,NA,0.838235294
sr11_std,FSU,gas,NA,0.847058824
sr11_std,FSU,gas,NA,0.855882353
sr11_std,FSU,gas,NA,0.864705882
sr11_std,FSU,gas,NA,0.873529412
sr11_std,FSU,gas,NA,0.882352941
sr11_std,FSU,gas,NA,0.891176471
sr11_std,FSU,gas,NA,0.9
sr11_std,FSU,oil,NA,0.75
sr11_std,FSU,oil,NA,0.756470588
sr11_std,FSU,oil,NA,0.762941176
sr11_std,FSU,oil,NA,0.769411765
sr11_std,FSU,oil,NA,0.775882353
sr11_std,FSU,oil,NA,0.782352941
sr11_std,FSU,oil,NA,0.788823529
sr11_std,FSU,oil,NA,0.795294118
sr11_std,FSU,oil,NA,0.801764706
sr11_std,FSU,oil,NA,0.808235294
sr11_std,FSU,oil,NA,0.814705882
sr11_std,FSU,oil,NA,0.821176471
sr11_std,FSU,oil,NA,0.827647059
sr11_std,FSU,oil,NA,0.834117647
sr11_std,FSU,oil,NA,0.840588235
sr11_std,FSU,oil,NA,0.847058824
sr11_std,FSU,oil,NA,0.853529412
sr11_std,FSU,oil,NA,0.86
sr12_low,FSU,biomass_solid,NA,0.85
sr12_low,FSU,biomass_solid,NA,0.85
sr12_low,FSU,biomass_solid,NA,0.85
sr12_low,FSU,biomass_solid,NA,0.85
sr12_low,FSU,biomass_solid,NA,0.85
sr12_low,FSU,biomass_solid,NA,0.85
sr12_low,FSU,biomass_solid,NA,0.85
sr12_low,FSU,biomass_solid,NA,0.85
sr12_low,FSU,biomass_solid,NA,0.85
sr12_low,FSU,biomass_solid,NA,0.85
sr12_low,FSU,biomass_solid,NA,0.85
sr12_low,FSU,biomass_solid,NA,0.85
sr12_low,FSU,biomass_solid,NA,0.85
sr12_low,FSU,biomass_solid,NA,0.85
sr12_low,FSU,biomass_solid,NA,0.85
sr12_low,FSU,biomass_solid,NA,0.85
sr12_low,FSU,biomass_solid,NA,0.85
sr12_low,FSU,biomass_solid,NA,0.85
sr12_low,FSU,coal,NA,0.75
sr12_low,FSU,coal,NA,0.75
sr12_low,FSU,coal,NA,0.75
sr12_low,FSU,coal,NA,0.75
sr12_low,FSU,coal,NA,0.75
sr12_low,FSU,coal,NA,0.75
sr12_low,FSU,coal,NA,0.75
sr12_low,FSU,coal,NA,0.75
sr12_low,FSU,coal,NA,0.75
sr12_low,FSU,coal,NA,0.75
sr12_low,FSU,coal,NA,0.75
sr12_low,FSU,coal,NA,0.75
sr12_low,FSU,coal,NA,0.75
sr12_low,FSU,coal,NA,0.75
sr12_low,FSU,coal,NA,0.75
sr12_low,FSU,coal,NA,0.75
sr12_low,FSU,coal,NA,0.75
sr12_low,FSU,coal,NA,0.75
sr12_low,FSU,district_heat,NA,0.8
sr12_low,FSU,district_heat,NA,0.810588235
sr12_low,FSU,district_heat,NA,0.821176471
sr12_low,FSU,district_heat,NA,0.831764706
sr12_low,FSU,district_heat,NA,0.842352941
sr12_low,FSU,district_heat,NA,0.852941176
sr12_low,FSU,district_heat,NA,0.863529412
sr12_low,FSU,district_heat,NA,0.874117647
sr12_low,FSU,district_heat,NA,0.884705882
sr12_low,FSU,district_heat,NA,0.895294118
sr12_low,FSU,district_heat,NA,0.905882353
sr12_low,FSU,district_heat,NA,0.916470588
sr12_low,FSU,district_heat,NA,0.927058824
sr12_low,FSU,district_heat,NA,0.937647059
