id,ISO,NAME,CZ,CLIMATE_ZONE,GLOBAL_SOUTH,REGION_GEA,t_bal_H,pop,popsum,sdd_h,sdd_h_avg
180,GEO,Georgia,24.0,Zone_8A Subarctic/arctic Humid,0,FSU,20,total,58516.0,496649040.0170288,8487.405838010609
181,DEU,Germany,12.0,Zone_4A Mixed Humid,0,WEU,20,total,15565017.0,56480579486.59927,3628.6872983562607
181,DEU,Germany,15.0,Zone_5A Cool Humid,0,WEU,20,total,64532241.0,261856603879.29657,4057.7639924095706
181,DEU,Germany,18.0,Zone_6A Cold Humid,0,WEU,20,total,174543.0,920491067.3086395,5273.720901489258
182,GHA,Ghana,0.0,Zone_0A Extremely hot Humid,1,AFR,20,total,23530997.0,0.0,0.0
182,GHA,Ghana,3.0,Zone_1A Very hot Humid,1,AFR,20,total,663864.0,0.0,0.0
183,GRC,Greece,9.0,Zone_3A Warm Humid,0,WEU,20,total,9097276.0,17949383036.79538,1973.0502885474048
183,GRC,Greece,10.0,Zone_3B Warm Dry,0,WEU,20,total,63206.0,150412013.3734131,2379.7109985351562
183,GRC,Greece,12.0,Zone_4A Mixed Humid,0,WEU,20,total,2264258.0,6577771392.488541,2905.0450048044618
183,GRC,Greece,14.0,Zone_4C Mixed Marine,0,WEU,20,total,298860.0,1028560509.9865417,3441.6131633090467
183,GRC,Greece,15.0,Zone_5A Cool Humid,0,WEU,20,total,404395.0,1594875753.6555023,3943.8562634441632
183,GRC,Greece,17.0,Zone_5C Cool Marine,0,WEU,20,total,504365.0,1930463864.6829224,3827.5135361948637
184,GRD,Grenada,0.0,Zone_0A Extremely hot Humid,1,LAC,20,total,104202.0,0.0,0.0
19,JPN,Japan,3.0,Zone_1A Very hot Humid,0,PAO,20,total,11106.0,2562341.6670837402,230.71687980224564
19,JPN,Japan,6.0,Zone_2A Hot Humid,0,PAO,20,total,1251572.0,614146157.076828,490.69982156586116
19,JPN,Japan,9.0,Zone_3A Warm Humid,0,PAO,20,total,68367984.0,163314510870.43668,2388.757153793458
19,JPN,Japan,12.0,Zone_4A Mixed Humid,0,PAO,20,total,34744866.0,107298019627.40236,3088.169044238143
19,JPN,Japan,15.0,Zone_5A Cool Humid,0,PAO,20,total,14350760.0,61669193577.00076,4297.277187898116
19,JPN,Japan,17.0,Zone_5C Cool Marine,0,PAO,20,total,724224.0,3196096941.1171875,4413.133148193359
19,JPN,Japan,18.0,Zone_6A Cold Humid,0,PAO,20,total,5256332.0,27510719977.481186,5233.824647583369
19,JPN,Japan,21.0,Zone_7A Very cold Humid,0,PAO,20,total,451881.0,2807583504.3627777,6213.103680753955
2,GNB,Guinea-Bissau,0.0,Zone_0A Extremely hot Humid,1,AFR,20,total,2061136.0,266711.82681274414,0.12940040192046723
2,GNB,Guinea-Bissau,3.0,Zone_1A Very hot Humid,1,AFR,20,total,0.0,0.0,
20,ARM,Armenia,15.0,Zone_5A Cool Humid,0,FSU,20,total,1167517.0,4929737333.297333,4222.411607965736
20,ARM,Armenia,18.0,Zone_6A Cold Humid,0,FSU,20,total,1582235.0,8159024871.77417,5156.645423577515
20,ARM,Armenia,21.0,Zone_7A Very cold Humid,0,FSU,20,total,216984.0,1365878342.8611145,6294.834378853347
21,JOR,Jordan,7.0,Zone_2B Hot Dry,1,MEA,20,total,564720.0,614247795.2521362,1087.7032781770367
21,JOR,Jordan,9.0,Zone_3A Warm Humid,1,MEA,20,total,3824136.0,5287741250.685287,1382.7283471835958
21,JOR,Jordan,10.0,Zone_3B Warm Dry,1,MEA,20,total,4326476.0,6757505453.992676,1561.895975845625
22,KAZ,Kazakhstan,12.0,Zone_4A Mixed Humid,0,FSU,20,total,1005680.0,3402488029.1024475,3383.2710495410543
22,KAZ,Kazakhstan,13.0,Zone_4B Mixed Dry,0,FSU,20,total,490097.0,1597576726.9853363,3259.7153767220293
22,KAZ,Kazakhstan,15.0,Zone_5A Cool Humid,0,FSU,20,total,1881122.0,7997303326.582291,4251.347507807729
22,KAZ,Kazakhstan,16.0,Zone_5B Cool Dry,0,FSU,20,total,1470633.0,5913933656.507614,4021.352476455794
22,KAZ,Kazakhstan,18.0,Zone_6A Cold Humid,0,FSU,20,total,1424360.0,7286645154.63736,5115.73278850667
22,KAZ,Kazakhstan,19.0,Zone_6B Cold Dry,0,FSU,20,total,831688.0,4214123596.425232,5066.952506739585
22,KAZ,Kazakhstan,21.0,Zone_7A Very cold Humid,0,FSU,20,total,8369010.0,50296523756.92482,6009.853466171605
22,KAZ,Kazakhstan,22.0,Zone_7B Very cold Dry,0,FSU,20,total,66723.0,379976302.95314026,5694.832410909885
22,KAZ,Kazakhstan,24.0,Zone_8A Subarctic/arctic Humid,0,FSU,20,total,146841.0,1178526296.0367737,8025.866726845865
23,KEN,Kenya,0.0,Zone_0A Extremely hot Humid,1,AFR,20,total,239557.0,0.0,0.0
23,KEN,Kenya,1.0,Zone_0B Extremely hot Dry,1,AFR,20,total,1644457.0,0.0,0.0
23,KEN,Kenya,3.0,Zone_1A Very hot Humid,1,AFR,20,total,2137191.0,644.7657623291016,0.0003016884135901291
23,KEN,Kenya,4.0,Zone_1B Very hot Dry,1,AFR,20,total,1463043.0,328413.4557647705,0.22447286632366273
23,KEN,Kenya,6.0,Zone_2A Hot Humid,1,AFR,20,total,22561650.0,2258337080.641556,100.09627312902894
23,KEN,Kenya,7.0,Zone_2B Hot Dry,1,AFR,20,total,320409.0,5952772.986907959,18.578669721849135
23,KEN,Kenya,8.0,Zone_2C Hot Marine,1,AFR,20,total,746072.0,206602536.8166809,276.9203733911485
23,KEN,Kenya,9.0,Zone_3A Warm Humid,1,AFR,20,total,4578208.0,4025552647.6630554,879.2856610409697
23,KEN,Kenya,11.0,Zone_3C Warm Marine,1,AFR,20,total,9155008.0,11607275556.33966,1267.8607770020146
24,KWT,Kuwait,4.0,Zone_1B Very hot Dry,1,MEA,20,total,3439200.0,2485669646.5170135,722.7464661889433
25,KGZ,Kyrgyzstan,12.0,Zone_4A Mixed Humid,0,FSU,20,total,922806.0,3081364985.388611,3339.1254341525855
25,KGZ,Kyrgyzstan,13.0,Zone_4B Mixed Dry,0,FSU,20,total,4351180.0,12927708861.917847,2971.0811462448914
25,KGZ,Kyrgyzstan,15.0,Zone_5A Cool Humid,0,FSU,20,total,625257.0,2675955474.079544,4279.768917548375
25,KGZ,Kyrgyzstan,16.0,Zone_5B Cool Dry,0,FSU,20,total,271360.0,1062300320.078125,3914.727005004883
25,KGZ,Kyrgyzstan,18.0,Zone_6A Cold Humid,0,FSU,20,total,2181283.0,11972298204.142181,5488.649663588898
25,KGZ,Kyrgyzstan,19.0,Zone_6B Cold Dry,0,FSU,20,total,13983.0,78609311.06352234,5621.777234035782
25,KGZ,Kyrgyzstan,21.0,Zone_7A Very cold Humid,0,FSU,20,total,1613328.0,11016666525.347214,6828.534882768547
25,KGZ,Kyrgyzstan,22.0,Zone_7B Very cold Dry,0,FSU,20,total,90604.0,587692380.5610962,6486.384492528985
25,KGZ,Kyrgyzstan,24.0,Zone_8A Subarctic/arctic Humid,0,FSU,20,total,171913.0,1460135273.9638367,8493.454677446363
26,LAO,Lao People's Democratic Republic,0.0,Zone_0A Extremely hot Humid,1,CPA,20,total,1233599.0,12454234.174072266,10.09585300739727
26,LAO,Lao People's Democratic Republic,3.0,Zone_1A Very hot Humid,1,CPA,20,total,2715394.0,188552176.23937988,69.43823851690763
26,LAO,Lao People's Democratic Republic,6.0,Zone_2A Hot Humid,1,CPA,20,total,2641060.0,763481360.7631378,289.08141456958106
27,LVA,Latvia,15.0,Zone_5A Cool Humid,0,EEU,20,total,169157.0,806095772.691925,4765.370470580142
27,LVA,Latvia,18.0,Zone_6A Cold Humid,0,EEU,20,total,1931811.0,9741339098.828827,5042.594280097187
28,LBN,Lebanon,6.0,Zone_2A Hot Humid,1,MEA,20,total,184410.0,234121672.36862183,1269.5714569091797
28,LBN,Lebanon,9.0,Zone_3A Warm Humid,1,MEA,20,total,1103999.0,1672587608.697403,1515.0263801845863
29,LSO,Lesotho,11.0,Zone_3C Warm Marine,1,AFR,20,total,1397498.0,3177815482.50795,2273.932043200026
29,LSO,Lesotho,14.0,Zone_4C Mixed Marine,1,AFR,20,total,643001.0,2303449467.6514893,3582.3419678219616
29,LSO,Lesotho,17.0,Zone_5C Cool Marine,1,AFR,20,total,437196.0,1792371165.689209,4099.697082519531
3,GIN,Guinea,0.0,Zone_0A Extremely hot Humid,1,AFR,20,total,2449224.0,1201004.48878479,0.4903612282032146
3,GIN,Guinea,3.0,Zone_1A Very hot Humid,1,AFR,20,total,6919797.0,4611538.777755737,0.6664268876320704
30,LBR,Liberia,0.0,Zone_0A Extremely hot Humid,1,AFR,20,total,370112.0,0.0,0.0
30,LBR,Liberia,3.0,Zone_1A Very hot Humid,1,AFR,20,total,4322534.0,0.0,0.0
31,LBY,Libya,4.0,Zone_1B Very hot Dry,1,MEA,20,total,41391.0,29567098.79144287,714.3364207543397
31,LBY,Libya,6.0,Zone_2A Hot Humid,1,MEA,20,total,48340.0,47605170.18829346,984.7987213134766
31,LBY,Libya,7.0,Zone_2B Hot Dry,1,MEA,20,total,6012769.0,5805195513.01683,965.4778876449154
31,LBY,Libya,9.0,Zone_3A Warm Humid,1,MEA,20,total,195473.0,256797772.67544556,1313.7250294181067
31,LBY,Libya,10.0,Zone_3B Warm Dry,1,MEA,20,total,87617.0,102752966.76322937,1172.7514838813172
33,LTU,Lithuania,15.0,Zone_5A Cool Humid,0,EEU,20,total,488326.0,2288566456.947998,4686.554590474392
33,LTU,Lithuania,18.0,Zone_6A Cold Humid,0,EEU,20,total,2746917.0,13459550373.955856,4899.8751596629445
34,CHN,China,3.0,Zone_1A Very hot Humid,1,CPA,20,total,11687284.0,2503534120.843506,214.21008686393742
34,CHN,China,6.0,Zone_2A Hot Humid,1,CPA,20,total,161445720.0,118829183849.03098,736.0317997221046
34,CHN,China,9.0,Zone_3A Warm Humid,1,CPA,20,total,514679133.0,1055191817356.2834,2050.1935083431554
34,CHN,China,11.0,Zone_3C Warm Marine,1,CPA,20,total,29089571.0,56844198650.1826,1954.1092115171655
34,CHN,China,12.0,Zone_4A Mixed Humid,1,CPA,20,total,268874573.0,782531908146.7562,2910.3975858169238
34,CHN,China,13.0,Zone_4B Mixed Dry,1,CPA,20,total,82233309.0,246943842888.07654,3002.9661446321775
34,CHN,China,14.0,Zone_4C Mixed Marine,1,CPA,20,total,15011699.0,45771769442.37186,3049.0732223162654
34,CHN,China,15.0,Zone_5A Cool Humid,1,CPA,20,total,56211186.0,230367338219.19955,4098.2472460054405
34,CHN,China,16.0,Zone_5B Cool Dry,1,CPA,20,total,29378878.0,123697715701.78024,4210.430217987911
34,CHN,China,17.0,Zone_5C Cool Marine,1,CPA,20,total,5246104.0,21256120317.36229,4051.791637634765
34,CHN,China,18.0,Zone_6A Cold Humid,1,CPA,20,total,66485850.0,341281836955.6041,5133.149940259531
34,CHN,China,19.0,Zone_6B Cold Dry,1,CPA,20,total,23689492.0,120135735341.30818,5071.266844443443
34,CHN,China,20.0,Zone_6C Cold Marine,1,CPA,20,total,660263.0,3325799843.959015,5037.083471221339
34,CHN,China,21.0,Zone_7A Very cold Humid,1,CPA,20,total,64259203.0,402450302312.5405,6262.920850614044
34,CHN,China,22.0,Zone_7B Very cold Dry,1,CPA,20,total,4459351.0,28250423576.900436,6335.0975460107165
34,CHN,China,24.0,Zone_8A Subarctic/arctic Humid,1,CPA,20,total,5275800.0,44808854803.69519,8493.281550417982
34,CHN,China,25.0,Zone_8B Subarctic/arctic Dry,1,CPA,20,total,486834.0,4239176310.5205536,8707.642256951145
35,TWN,Taiwan,3.0,Zone_1A Very hot Humid,1,PAS,20,total,4212683.0,722675499.6714783,171.5475623661876
35,TWN,Taiwan,6.0,Zone_2A Hot Humid,1,PAS,20,total,12244280.0,8437940720.157852,689.133270405271
35,TWN,Taiwan,9.0,Zone_3A Warm Humid,1,PAS,20,total,4439902.0,4874260166.980057,1097.8305753100083
35,TWN,Taiwan,11.0,Zone_3C Warm Marine,1,PAS,20,total,1223089.0,1836787571.605194,1501.7611732303978
35,TWN,Taiwan,14.0,Zone_4C Mixed Marine,1,PAS,20,total,771199.0,2662875375.905548,3452.903045654297
36,LUX,Luxembourg,15.0,Zone_5A Cool Humid,0,WEU,20,total,298846.0,1209928082.175293,4048.6674814964663
37,MDG,Madagascar,0.0,Zone_0A Extremely hot Humid,1,AFR,20,total,237259.0,0.0,0.0
37,MDG,Madagascar,3.0,Zone_1A Very hot Humid,1,AFR,20,total,2253197.0,5628288.266326904,2.497912196016107
37,MDG,Madagascar,4.0,Zone_1B Very hot Dry,1,AFR,20,total,609327.0,27790277.985412598,45.60815126428436
37,MDG,Madagascar,6.0,Zone_2A Hot Humid,1,AFR,20,total,8161682.0,1424352487.9779053,174.51702822750326
37,MDG,Madagascar,7.0,Zone_2B Hot Dry,1,AFR,20,total,522197.0,72069048.44822693,138.01122650690627
37,MDG,Madagascar,8.0,Zone_2C Hot Marine,1,AFR,20,total,201198.0,75273197.01397705,374.12497646088457
37,MDG,Madagascar,9.0,Zone_3A Warm Humid,1,AFR,20,total,1803714.0,1260118806.898468,698.6245085964116
37,MDG,Madagascar,11.0,Zone_3C Warm Marine,1,AFR,20,total,6151977.0,5209362853.953659,846.77866220138
38,MWI,Malawi,3.0,Zone_1A Very hot Humid,1,AFR,20,total,2089283.0,115077507.38446045,55.079904151070224
38,MWI,Malawi,6.0,Zone_2A Hot Humid,1,AFR,20,total,9848749.0,2964072746.092987,300.95931433454007
38,MWI,Malawi,9.0,Zone_3A Warm Humid,1,AFR,20,total,152674.0,86370160.05014038,565.7162322998047
38,MWI,Malawi,11.0,Zone_3C Warm Marine,1,AFR,20,total,90147.0,76494532.8649292,848.5532836914062
39,MYS,Malaysia,0.0,Zone_0A Extremely hot Humid,1,PAS,20,total,14894498.0,0.0,0.0
39,MYS,Malaysia,3.0,Zone_1A Very hot Humid,1,PAS,20,total,13171153.0,0.0,0.0
39,MYS,Malaysia,6.0,Zone_2A Hot Humid,1,PAS,20,total,622652.0,2758.162384033203,0.004429701316358421
4,GUY,Guyana,0.0,Zone_0A Extremely hot Humid,1,LAC,20,total,576303.0,0.0,0.0
4,GUY,Guyana,3.0,Zone_1A Very hot Humid,1,LAC,20,total,130994.0,0.0,0.0
4,GUY,Guyana,6.0,Zone_2A Hot Humid,1,LAC,20,total,4673.0,65691.5210723877,14.057676240613674
40,MDV,Maldives,0.0,Zone_0A Extremely hot Humid,1,SAS,20,total,216773.0,0.0,0.0
41,MLI,Mali,0.0,Zone_0A Extremely hot Humid,1,AFR,20,total,5740284.0,6798387.094909668,1.1843293981464451
41,MLI,Mali,1.0,Zone_0B Extremely hot Dry,1,AFR,20,total,8949094.0,103515307.3555603,11.567127058399466
42,MLT,Malta,9.0,Zone_3A Warm Humid,0,WEU,20,total,27169.0,31726419.413772583,1167.7433624267578
43,MRT,Mauritania,1.0,Zone_0B Extremely hot Dry,1,AFR,20,total,2848011.0,50174898.810180664,17.617522829153632
43,MRT,Mauritania,4.0,Zone_1B Very hot Dry,1,AFR,20,total,96161.0,8414603.684005737,87.50536791428685
43,MRT,Mauritania,7.0,Zone_2B Hot Dry,1,AFR,20,total,45759.0,9361987.895233154,204.59336732081456
44,MUS,Mauritius,3.0,Zone_1A Very hot Humid,1,AFR,20,total,8942.0,826.9876403808594,0.0924835205078125
44,MUS,Mauritius,6.0,Zone_2A Hot Humid,1,AFR,20,total,1189302.0,18282971.15711975,15.37285832960825
45,MEX,Mexico,0.0,Zone_0A Extremely hot Humid,1,LAC,20,total,4918846.0,16228317.329589844,3.2992123212619067
45,MEX,Mexico,1.0,Zone_0B Extremely hot Dry,1,LAC,20,total,94116.0,0.0,0.0
45,MEX,Mexico,3.0,Zone_1A Very hot Humid,1,LAC,20,total,16162509.0,1151267961.0346222,71.23076998964841
45,MEX,Mexico,4.0,Zone_1B Very hot Dry,1,LAC,20,total,4807307.0,1297198945.775772,269.83900669871343
45,MEX,Mexico,6.0,Zone_2A Hot Humid,1,LAC,20,total,15409928.0,3574944920.4336395,231.98972249796623
45,MEX,Mexico,7.0,Zone_2B Hot Dry,1,LAC,20,total,9300505.0,6462335947.129364,694.8371026228538
45,MEX,Mexico,8.0,Zone_2C Hot Marine,1,LAC,20,total,653198.0,243731983.24023438,373.1364505712424
45,MEX,Mexico,9.0,Zone_3A Warm Humid,1,LAC,20,total,6591881.0,5804359539.056686,880.5316022932888
45,MEX,Mexico,10.0,Zone_3B Warm Dry,1,LAC,20,total,8310860.0,10011449420.72017,1204.6225565970512
45,MEX,Mexico,11.0,Zone_3C Warm Marine,1,LAC,20,total,48765541.0,90573272917.29623,1857.3211956634755
46,MDA,"Moldova, Republic of",15.0,Zone_5A Cool Humid,0,FSU,20,total,3164536.0,12045372125.455627,3806.3628049911986
47,MNG,Mongolia,16.0,Zone_5B Cool Dry,1,CPA,20,total,1234.0,5237990.525726318,4244.724899291992
47,MNG,Mongolia,19.0,Zone_6B Cold Dry,1,CPA,20,total,65811.0,355721320.8744812,5405.19549732539
47,MNG,Mongolia,21.0,Zone_7A Very cold Humid,1,CPA,20,total,885517.0,6761879648.715607,7636.0811240389585
47,MNG,Mongolia,22.0,Zone_7B Very cold Dry,1,CPA,20,total,654114.0,4488362652.511322,6861.743751870961
47,MNG,Mongolia,24.0,Zone_8A Subarctic/arctic Humid,1,CPA,20,total,918800.0,7889651645.690552,8586.908626132512
47,MNG,Mongolia,25.0,Zone_8B Subarctic/arctic Dry,1,CPA,20,total,263086.0,2334191446.5097504,8872.351423145856
48,MAR,Morocco,7.0,Zone_2B Hot Dry,1,MEA,20,total,899998.0,920492019.5723114,1022.7711834607537
48,MAR,Morocco,9.0,Zone_3A Warm Humid,1,MEA,20,total,18917662.0,26439717030.91739,1397.620754135336
48,MAR,Morocco,10.0,Zone_3B Warm Dry,1,MEA,20,total,10196001.0,14325945796.557343,1405.0553542077273
48,MAR,Morocco,11.0,Zone_3C Warm Marine,1,MEA,20,total,551930.0,743691820.8840332,1347.4386623014389
48,MAR,Morocco,12.0,Zone_4A Mixed Humid,1,MEA,20,total,544829.0,1623834638.934372,2980.448248779657
48,MAR,Morocco,13.0,Zone_4B Mixed Dry,1,MEA,20,total,457821.0,1244865785.8486176,2719.110276393214
49,AUS,Australia,0.0,Zone_0A Extremely hot Humid,0,PAO,20,total,192989.0,447481.73320007324,2.3186903564455656
49,AUS,Australia,1.0,Zone_0B Extremely hot Dry,0,PAO,20,total,32361.0,1735780.6965637207,53.638042599540206
49,AUS,Australia,3.0,Zone_1A Very hot Humid,0,PAO,20,total,225890.0,28192852.987609863,124.80788431364763
49,AUS,Australia,4.0,Zone_1B Very hot Dry,0,PAO,20,total,60951.0,14430423.707122803,236.75450291419014
49,AUS,Australia,6.0,Zone_2A Hot Humid,0,PAO,20,total,3259743.0,2084985733.9054718,639.6165998072461
49,AUS,Australia,7.0,Zone_2B Hot Dry,0,PAO,20,total,149022.0,115891463.61224365,777.6802325310601
49,AUS,Australia,9.0,Zone_3A Warm Humid,0,PAO,20,total,14371494.0,23691084436.34897,1648.4774955442329
49,AUS,Australia,10.0,Zone_3B Warm Dry,0,PAO,20,total,576206.0,938697385.5121613,1629.1003313262293
49,AUS,Australia,11.0,Zone_3C Warm Marine,0,PAO,20,total,1693471.0,3095839316.497299,1828.1029415309144
49,AUS,Australia,12.0,Zone_4A Mixed Humid,0,PAO,20,total,1233965.0,3515745821.9203796,2849.145495958459
49,AUS,Australia,14.0,Zone_4C Mixed Marine,0,PAO,20,total,27447.0,93204813.61759949,3395.810602892829
49,AUS,Australia,15.0,Zone_5A Cool Humid,0,PAO,20,total,32377.0,127854246.84959412,3948.9219770081886
49,AUS,Australia,17.0,Zone_5C Cool Marine,0,PAO,20,total,2155.0,7997303.648071289,3711.0457763671875
5,HTI,Haiti,0.0,Zone_0A Extremely hot Humid,1,LAC,20,total,0.0,0.0,
5,HTI,Haiti,3.0,Zone_1A Very hot Humid,1,LAC,20,total,8032168.0,3636960.0888519287,0.4527993051006812
50,MOZ,Mozambique,3.0,Zone_1A Very hot Humid,1,AFR,20,total,13964966.0,539544727.4049072,38.6355919094187
50,MOZ,Mozambique,4.0,Zone_1B Very hot Dry,1,AFR,20,total,1121747.0,83947904.05105591,74.83675378766861
50,MOZ,Mozambique,6.0,Zone_2A Hot Humid,1,AFR,20,total,11885923.0,2844558535.5355377,239.32163581537066
50,MOZ,Mozambique,7.0,Zone_2B Hot Dry,1,AFR,20,total,482911.0,134322544.2588501,278.15175934872076
50,MOZ,Mozambique,9.0,Zone_3A Warm Humid,1,AFR,20,total,235866.0,196667684.4152527,833.8110809326172
50,MOZ,Mozambique,11.0,Zone_3C Warm Marine,1,AFR,20,total,84303.0,91761934.83920288,1088.4776916503906
51,MMR,Myanmar,0.0,Zone_0A Extremely hot Humid,1,PAS,20,total,23543290.0,3900646.762573242,0.1656797653417701
51,MMR,Myanmar,1.0,Zone_0B Extremely hot Dry,1,PAS,20,total,2466721.0,18705458.199127197,7.583126830771375
51,MMR,Myanmar,3.0,Zone_1A Very hot Humid,1,PAS,20,total,13352831.0,468925524.9721527,35.11806035530238
51,MMR,Myanmar,4.0,Zone_1B Very hot Dry,1,PAS,20,total,1894529.0,14524499.161895752,7.666548868819507
51,MMR,Myanmar,6.0,Zone_2A Hot Humid,1,PAS,20,total,6490571.0,2344494245.397217,361.2154069953501
51,MMR,Myanmar,9.0,Zone_3A Warm Humid,1,PAS,20,total,746359.0,603678048.4543762,808.8306678882096
51,MMR,Myanmar,11.0,Zone_3C Warm Marine,1,PAS,20,total,1572922.0,1838962504.985138,1169.137760794965
51,MMR,Myanmar,14.0,Zone_4C Mixed Marine,1,PAS,20,total,23491.0,80504334.17189026,3427.0288268651934
51,MMR,Myanmar,20.0,Zone_6C Cold Marine,1,PAS,20,total,3613.0,19905460.468917847,5509.399520874023
51,MMR,Myanmar,21.0,Zone_7A Very cold Humid,1,PAS,20,total,2417.0,14868775.914428711,6151.7484130859375
52,NAM,Namibia,7.0,Zone_2B Hot Dry,1,AFR,20,total,1870634.0,704741794.2593994,376.73954085053487
52,NAM,Namibia,10.0,Zone_3B Warm Dry,1,AFR,20,total,230776.0,218746407.4967041,947.8732948690683
52,NAM,Namibia,11.0,Zone_3C Warm Marine,1,AFR,20,total,198820.0,204451948.74014282,1028.3268722469713
53,NPL,Nepal,3.0,Zone_1A Very hot Humid,1,SAS,20,total,2183199.0,850965109.4701385,389.7789937931167
53,NPL,Nepal,6.0,Zone_2A Hot Humid,1,SAS,20,total,10739722.0,6515588611.714233,606.6813099737808
53,NPL,Nepal,9.0,Zone_3A Warm Humid,1,SAS,20,total,4287513.0,5711952077.568436,1332.2296813020591
53,NPL,Nepal,11.0,Zone_3C Warm Marine,1,SAS,20,total,4494641.0,10013140851.290619,2227.7954682677923
53,NPL,Nepal,14.0,Zone_4C Mixed Marine,1,SAS,20,total,423127.0,1414685132.2651062,3343.4054840865892
53,NPL,Nepal,17.0,Zone_5C Cool Marine,1,SAS,20,total,711732.0,2967132633.5511017,4168.890303584919
53,NPL,Nepal,18.0,Zone_6A Cold Humid,1,SAS,20,total,190450.0,1098018327.3811188,5765.388959732837
53,NPL,Nepal,21.0,Zone_7A Very cold Humid,1,SAS,20,total,803641.0,5500668109.379608,6844.683271982898
53,NPL,Nepal,24.0,Zone_8A Subarctic/arctic Humid,1,SAS,20,total,138618.0,1257786044.374817,9073.756975102922
54,NLD,Netherlands,12.0,Zone_4A Mixed Humid,0,WEU,20,total,10960343.0,41329455269.70036,3770.817689711021
54,NLD,Netherlands,15.0,Zone_5A Cool Humid,0,WEU,20,total,2460626.0,9656619649.8497,3924.4564797127646
55,NZL,New Zealand,6.0,Zone_2A Hot Humid,0,PAO,20,total,0.0,0.0,
55,NZL,New Zealand,9.0,Zone_3A Warm Humid,0,PAO,20,total,2709372.0,5880309000.155731,2170.3586661985623
55,NZL,New Zealand,12.0,Zone_4A Mixed Humid,0,PAO,20,total,1306641.0,4040083763.5765533,3091.9615744313496
55,NZL,New Zealand,15.0,Zone_5A Cool Humid,0,PAO,20,total,215627.0,863615502.6634064,4005.136196596003
55,NZL,New Zealand,18.0,Zone_6A Cold Humid,0,PAO,20,total,25464.0,132613164.70671082,5207.868548017233
56,AUT,Austria,12.0,Zone_4A Mixed Humid,0,WEU,20,total,2127113.0,7790343247.135071,3662.4021606445312
56,AUT,Austria,15.0,Zone_5A Cool Humid,0,WEU,20,total,4796264.0,20167237005.784515,4204.780430306696
56,AUT,Austria,18.0,Zone_6A Cold Humid,0,WEU,20,total,2052878.0,10604887120.228119,5165.863300316979
56,AUT,Austria,21.0,Zone_7A Very cold Humid,0,WEU,20,total,316711.0,2019194392.3259583,6375.510772679061
57,NIC,Nicaragua,0.0,Zone_0A Extremely hot Humid,1,LAC,20,total,2843967.0,0.0,0.0
57,NIC,Nicaragua,3.0,Zone_1A Very hot Humid,1,LAC,20,total,2301492.0,347539.8843841553,0.151006340401859
57,NIC,Nicaragua,6.0,Zone_2A Hot Humid,1,LAC,20,total,1284705.0,48576080.15382385,37.81107737093251
58,NER,Niger,0.0,Zone_0A Extremely hot Humid,1,AFR,20,total,225367.0,0.0,0.0
58,NER,Niger,1.0,Zone_0B Extremely hot Dry,1,AFR,20,total,12883537.0,224254462.67144775,17.406280796294354
58,NER,Niger,4.0,Zone_1B Very hot Dry,1,AFR,20,total,69320.0,31272892.538848877,451.1380920203242
58,NER,Niger,7.0,Zone_2B Hot Dry,1,AFR,20,total,723.0,573442.1061706543,793.1426088114167
59,NGA,Nigeria,0.0,Zone_0A Extremely hot Humid,1,AFR,20,total,102483373.0,129952625.77252197,1.2680361893682204
59,NGA,Nigeria,1.0,Zone_0B Extremely hot Dry,1,AFR,20,total,26720422.0,320800907.1905823,12.005832362624448
59,NGA,Nigeria,3.0,Zone_1A Very hot Humid,1,AFR,20,total,22987890.0,91505721.95814514,3.9806055256983193
59,NGA,Nigeria,4.0,Zone_1B Very hot Dry,1,AFR,20,total,1274274.0,22284808.834197998,17.488239447872278
59,NGA,Nigeria,6.0,Zone_2A Hot Humid,1,AFR,20,total,1746984.0,32474486.879882812,18.588886263344605
6,ATG,Antigua and Barbuda,0.0,Zone_0A Extremely hot Humid,1,LAC,20,total,86893.0,0.0,0.0
6,ATG,Antigua and Barbuda,3.0,Zone_1A Very hot Humid,1,LAC,20,total,0.0,0.0,
60,NOR,Norway,15.0,Zone_5A Cool Humid,0,WEU,20,total,667525.0,3156863040.8048096,4729.205708857061
60,NOR,Norway,17.0,Zone_5C Cool Marine,0,WEU,20,total,145458.0,698070621.9949799,4799.121547078744
60,NOR,Norway,18.0,Zone_6A Cold Humid,0,WEU,20,total,2282283.0,12368302823.51384,5419.267822401446
60,NOR,Norway,20.0,Zone_6C Cold Marine,0,WEU,20,total,61944.0,335625988.82473755,5418.216273161848
60,NOR,Norway,21.0,Zone_7A Very cold Humid,0,WEU,20,total,1383521.0,9029185388.691132,6526.236601172755
60,NOR,Norway,24.0,Zone_8A Subarctic/arctic Humid,0,WEU,20,total,55890.0,481434040.7462616,8613.956714014343
61,OMN,Oman,1.0,Zone_0B Extremely hot Dry,1,MEA,20,total,1819956.0,172104405.56767273,94.56514639237032
61,OMN,Oman,4.0,Zone_1B Very hot Dry,1,MEA,20,total,1870313.0,422019823.5128784,225.64128224146356
61,OMN,Oman,7.0,Zone_2B Hot Dry,1,MEA,20,total,330720.0,84561145.70384216,255.6880312767361
62,PAK,Pakistan,1.0,Zone_0B Extremely hot Dry,1,SAS,20,total,34131275.0,7312162387.415756,214.23642648614083
