region_gea,eneff,mat,eneff_f,year,value
LAC,s2,perm,sr21_std,2060,0
LAC,s2,perm,sr21_std,2065,0
LAC,s2,perm,sr21_std,2070,0
LAC,s2,perm,sr21_std,2075,0
LAC,s2,perm,sr21_std,2080,0
LAC,s2,perm,sr21_std,2085,0
LAC,s2,perm,sr21_std,2090,0
LAC,s2,perm,sr21_std,2095,0
LAC,s2,perm,sr21_std,2100,0
LAC,s2,perm,sr22_low,2020,1000
LAC,s2,perm,sr22_low,2025,1000
LAC,s2,perm,sr22_low,2030,1000
LAC,s2,perm,sr22_low,2035,1000
LAC,s2,perm,sr22_low,2040,1000
LAC,s2,perm,sr22_low,2045,1000
LAC,s2,perm,sr22_low,2050,1000
LAC,s2,perm,sr22_low,2055,1000
LAC,s2,perm,sr22_low,2060,1000
LAC,s2,perm,sr22_low,2065,1000
LAC,s2,perm,sr22_low,2070,1000
LAC,s2,perm,sr22_low,2075,1000
LAC,s2,perm,sr22_low,2080,1000
LAC,s2,perm,sr22_low,2085,1000
LAC,s2,perm,sr22_low,2090,1000
LAC,s2,perm,sr22_low,2095,1000
LAC,s2,perm,sr22_low,2100,1000
LAC,s3,perm,s3,2020,0
LAC,s3,perm,s3,2025,0
LAC,s3,perm,s3,2030,0
LAC,s3,perm,s3,2035,0
LAC,s3,perm,s3,2040,0
LAC,s3,perm,s3,2045,0
LAC,s3,perm,s3,2050,0
LAC,s3,perm,s3,2055,0
LAC,s3,perm,s3,2060,0
LAC,s3,perm,s3,2065,0
LAC,s3,perm,s3,2070,0
LAC,s3,perm,s3,2075,0
LAC,s3,perm,s3,2080,0
LAC,s3,perm,s3,2085,0
LAC,s3,perm,s3,2090,0
LAC,s3,perm,s3,2095,0
LAC,s3,perm,s3,2100,0
LAC,s3,perm,sr31_std,2020,0
LAC,s3,perm,sr31_std,2025,0
LAC,s3,perm,sr31_std,2030,0
LAC,s3,perm,sr31_std,2035,0
LAC,s3,perm,sr31_std,2040,0
LAC,s3,perm,sr31_std,2045,0
LAC,s3,perm,sr31_std,2050,0
LAC,s3,perm,sr31_std,2055,0
LAC,s3,perm,sr31_std,2060,0
LAC,s3,perm,sr31_std,2065,0
LAC,s3,perm,sr31_std,2070,0
LAC,s3,perm,sr31_std,2075,0
LAC,s3,perm,sr31_std,2080,0
LAC,s3,perm,sr31_std,2085,0
LAC,s3,perm,sr31_std,2090,0
LAC,s3,perm,sr31_std,2095,0
LAC,s3,perm,sr31_std,2100,0
LAC,s3,perm,sr32_low,2020,1000
LAC,s3,perm,sr32_low,2025,1000
LAC,s3,perm,sr32_low,2030,1000
LAC,s3,perm,sr32_low,2035,1000
LAC,s3,perm,sr32_low,2040,1000
LAC,s3,perm,sr32_low,2045,1000
LAC,s3,perm,sr32_low,2050,1000
LAC,s3,perm,sr32_low,2055,1000
LAC,s3,perm,sr32_low,2060,1000
LAC,s3,perm,sr32_low,2065,1000
LAC,s3,perm,sr32_low,2070,1000
LAC,s3,perm,sr32_low,2075,1000
LAC,s3,perm,sr32_low,2080,1000
LAC,s3,perm,sr32_low,2085,1000
LAC,s3,perm,sr32_low,2090,1000
LAC,s3,perm,sr32_low,2095,1000
LAC,s3,perm,sr32_low,2100,1000
MEA,s1,perm,s1,2020,0
MEA,s1,perm,s1,2025,0
MEA,s1,perm,s1,2030,0
MEA,s1,perm,s1,2035,0
MEA,s1,perm,s1,2040,0
MEA,s1,perm,s1,2045,0
MEA,s1,perm,s1,2050,0
MEA,s1,perm,s1,2055,0
MEA,s1,perm,s1,2060,0
MEA,s1,perm,s1,2065,0
MEA,s1,perm,s1,2070,0
MEA,s1,perm,s1,2075,0
MEA,s1,perm,s1,2080,0
MEA,s1,perm,s1,2085,0
MEA,s1,perm,s1,2090,0
MEA,s1,perm,s1,2095,0
MEA,s1,perm,s1,2100,0
MEA,s1,perm,sr11_std,2020,0
MEA,s1,perm,sr11_std,2025,0
MEA,s1,perm,sr11_std,2030,0
MEA,s1,perm,sr11_std,2035,0
MEA,s1,perm,sr11_std,2040,0
MEA,s1,perm,sr11_std,2045,0
MEA,s1,perm,sr11_std,2050,0
MEA,s1,perm,sr11_std,2055,0
MEA,s1,perm,sr11_std,2060,0
MEA,s1,perm,sr11_std,2065,0
MEA,s1,perm,sr11_std,2070,0
MEA,s1,perm,sr11_std,2075,0
MEA,s1,perm,sr11_std,2080,0
MEA,s1,perm,sr11_std,2085,0
MEA,s1,perm,sr11_std,2090,0
MEA,s1,perm,sr11_std,2095,0
MEA,s1,perm,sr11_std,2100,0
MEA,s1,perm,sr12_low,2020,1000
MEA,s1,perm,sr12_low,2025,1000
MEA,s1,perm,sr12_low,2030,1000
MEA,s1,perm,sr12_low,2035,1000
MEA,s1,perm,sr12_low,2040,1000
MEA,s1,perm,sr12_low,2045,1000
MEA,s1,perm,sr12_low,2050,1000
MEA,s1,perm,sr12_low,2055,1000
MEA,s1,perm,sr12_low,2060,1000
MEA,s1,perm,sr12_low,2065,1000
MEA,s1,perm,sr12_low,2070,1000
MEA,s1,perm,sr12_low,2075,1000
MEA,s1,perm,sr12_low,2080,1000
MEA,s1,perm,sr12_low,2085,1000
MEA,s1,perm,sr12_low,2090,1000
MEA,s1,perm,sr12_low,2095,1000
MEA,s1,perm,sr12_low,2100,1000
MEA,s2,perm,s2,2020,0
MEA,s2,perm,s2,2025,0
MEA,s2,perm,s2,2030,0
MEA,s2,perm,s2,2035,0
MEA,s2,perm,s2,2040,0
MEA,s2,perm,s2,2045,0
MEA,s2,perm,s2,2050,0
MEA,s2,perm,s2,2055,0
MEA,s2,perm,s2,2060,0
MEA,s2,perm,s2,2065,0
MEA,s2,perm,s2,2070,0
MEA,s2,perm,s2,2075,0
MEA,s2,perm,s2,2080,0
MEA,s2,perm,s2,2085,0
MEA,s2,perm,s2,2090,0
MEA,s2,perm,s2,2095,0
MEA,s2,perm,s2,2100,0
MEA,s2,perm,sr21_std,2020,0
MEA,s2,perm,sr21_std,2025,0
MEA,s2,perm,sr21_std,2030,0
MEA,s2,perm,sr21_std,2035,0
MEA,s2,perm,sr21_std,2040,0
MEA,s2,perm,sr21_std,2045,0
MEA,s2,perm,sr21_std,2050,0
MEA,s2,perm,sr21_std,2055,0
MEA,s2,perm,sr21_std,2060,0
MEA,s2,perm,sr21_std,2065,0
MEA,s2,perm,sr21_std,2070,0
MEA,s2,perm,sr21_std,2075,0
MEA,s2,perm,sr21_std,2080,0
MEA,s2,perm,sr21_std,2085,0
MEA,s2,perm,sr21_std,2090,0
MEA,s2,perm,sr21_std,2095,0
MEA,s2,perm,sr21_std,2100,0
MEA,s2,perm,sr22_low,2020,1000
MEA,s2,perm,sr22_low,2025,1000
MEA,s2,perm,sr22_low,2030,1000
MEA,s2,perm,sr22_low,2035,1000
MEA,s2,perm,sr22_low,2040,1000
MEA,s2,perm,sr22_low,2045,1000
MEA,s2,perm,sr22_low,2050,1000
MEA,s2,perm,sr22_low,2055,1000
MEA,s2,perm,sr22_low,2060,1000
MEA,s2,perm,sr22_low,2065,1000
MEA,s2,perm,sr22_low,2070,1000
MEA,s2,perm,sr22_low,2075,1000
MEA,s2,perm,sr22_low,2080,1000
MEA,s2,perm,sr22_low,2085,1000
MEA,s2,perm,sr22_low,2090,1000
MEA,s2,perm,sr22_low,2095,1000
MEA,s2,perm,sr22_low,2100,1000
MEA,s3,perm,s3,2020,0
MEA,s3,perm,s3,2025,0
MEA,s3,perm,s3,2030,0
MEA,s3,perm,s3,2035,0
MEA,s3,perm,s3,2040,0
MEA,s3,perm,s3,2045,0
MEA,s3,perm,s3,2050,0
MEA,s3,perm,s3,2055,0
MEA,s3,perm,s3,2060,0
MEA,s3,perm,s3,2065,0
MEA,s3,perm,s3,2070,0
MEA,s3,perm,s3,2075,0
MEA,s3,perm,s3,2080,0
MEA,s3,perm,s3,2085,0
MEA,s3,perm,s3,2090,0
MEA,s3,perm,s3,2095,0
MEA,s3,perm,s3,2100,0
MEA,s3,perm,sr31_std,2020,0
MEA,s3,perm,sr31_std,2025,0
MEA,s3,perm,sr31_std,2030,0
MEA,s3,perm,sr31_std,2035,0
MEA,s3,perm,sr31_std,2040,0
MEA,s3,perm,sr31_std,2045,0
MEA,s3,perm,sr31_std,2050,0
MEA,s3,perm,sr31_std,2055,0
MEA,s3,perm,sr31_std,2060,0
MEA,s3,perm,sr31_std,2065,0
MEA,s3,perm,sr31_std,2070,0
MEA,s3,perm,sr31_std,2075,0
MEA,s3,perm,sr31_std,2080,0
MEA,s3,perm,sr31_std,2085,0
MEA,s3,perm,sr31_std,2090,0
MEA,s3,perm,sr31_std,2095,0
MEA,s3,perm,sr31_std,2100,0
MEA,s3,perm,sr32_low,2020,1000
MEA,s3,perm,sr32_low,2025,1000
MEA,s3,perm,sr32_low,2030,1000
MEA,s3,perm,sr32_low,2035,1000
MEA,s3,perm,sr32_low,2040,1000
MEA,s3,perm,sr32_low,2045,1000
MEA,s3,perm,sr32_low,2050,1000
MEA,s3,perm,sr32_low,2055,1000
MEA,s3,perm,sr32_low,2060,1000
MEA,s3,perm,sr32_low,2065,1000
MEA,s3,perm,sr32_low,2070,1000
MEA,s3,perm,sr32_low,2075,1000
MEA,s3,perm,sr32_low,2080,1000
MEA,s3,perm,sr32_low,2085,1000
MEA,s3,perm,sr32_low,2090,1000
MEA,s3,perm,sr32_low,2095,1000
MEA,s3,perm,sr32_low,2100,1000
"NAM",s1,perm,s1,2020,0
"NAM",s1,perm,s1,2025,0
"NAM",s1,perm,s1,2030,0
"NAM",s1,perm,s1,2035,0
"NAM",s1,perm,s1,2040,0
"NAM",s1,perm,s1,2045,0
"NAM",s1,perm,s1,2050,0
"NAM",s1,perm,s1,2055,0
"NAM",s1,perm,s1,2060,0
"NAM",s1,perm,s1,2065,0
"NAM",s1,perm,s1,2070,0
"NAM",s1,perm,s1,2075,0
"NAM",s1,perm,s1,2080,0
"NAM",s1,perm,s1,2085,0
"NAM",s1,perm,s1,2090,0
"NAM",s1,perm,s1,2095,0
"NAM",s1,perm,s1,2100,0
"NAM",s1,perm,sr11_std,2020,0
"NAM",s1,perm,sr11_std,2025,0
"NAM",s1,perm,sr11_std,2030,99999
"NAM",s1,perm,sr11_std,2035,99999
"NAM",s1,perm,sr11_std,2040,99999
"NAM",s1,perm,sr11_std,2045,99999
"NAM",s1,perm,sr11_std,2050,99999
"NAM",s1,perm,sr11_std,2055,99999
"NAM",s1,perm,sr11_std,2060,99999
"NAM",s1,perm,sr11_std,2065,99999
"NAM",s1,perm,sr11_std,2070,99999
"NAM",s1,perm,sr11_std,2075,99999
"NAM",s1,perm,sr11_std,2080,99999
"NAM",s1,perm,sr11_std,2085,99999
"NAM",s1,perm,sr11_std,2090,99999
"NAM",s1,perm,sr11_std,2095,99999
"NAM",s1,perm,sr11_std,2100,99999
"NAM",s1,perm,sr12_low,2020,500
"NAM",s1,perm,sr12_low,2025,500
"NAM",s1,perm,sr12_low,2030,500
"NAM",s1,perm,sr12_low,2035,500
"NAM",s1,perm,sr12_low,2040,500
"NAM",s1,perm,sr12_low,2045,500
"NAM",s1,perm,sr12_low,2050,500
"NAM",s1,perm,sr12_low,2055,500
"NAM",s1,perm,sr12_low,2060,500
"NAM",s1,perm,sr12_low,2065,500
"NAM",s1,perm,sr12_low,2070,500
"NAM",s1,perm,sr12_low,2075,500
"NAM",s1,perm,sr12_low,2080,500
"NAM",s1,perm,sr12_low,2085,500
"NAM",s1,perm,sr12_low,2090,500
"NAM",s1,perm,sr12_low,2095,500
"NAM",s1,perm,sr12_low,2100,500
"NAM",s2,perm,s2,2020,0
"NAM",s2,perm,s2,2025,0
"NAM",s2,perm,s2,2030,0
"NAM",s2,perm,s2,2035,0
"NAM",s2,perm,s2,2040,0
"NAM",s2,perm,s2,2045,0
"NAM",s2,perm,s2,2050,0
"NAM",s2,perm,s2,2055,0
"NAM",s2,perm,s2,2060,0
"NAM",s2,perm,s2,2065,0
"NAM",s2,perm,s2,2070,0
"NAM",s2,perm,s2,2075,0
"NAM",s2,perm,s2,2080,0
"NAM",s2,perm,s2,2085,0
"NAM",s2,perm,s2,2090,0
"NAM",s2,perm,s2,2095,0
"NAM",s2,perm,s2,2100,0
"NAM",s2,perm,sr21_std,2020,0
"NAM",s2,perm,sr21_std,2025,0
"NAM",s2,perm,sr21_std,2030,99999
"NAM",s2,perm,sr21_std,2035,99999
"NAM",s2,perm,sr21_std,2040,99999
"NAM",s2,perm,sr21_std,2045,99999
"NAM",s2,perm,sr21_std,2050,99999
"NAM",s2,perm,sr21_std,2055,99999
"NAM",s2,perm,sr21_std,2060,99999
"NAM",s2,perm,sr21_std,2065,99999
"NAM",s2,perm,sr21_std,2070,99999
"NAM",s2,perm,sr21_std,2075,99999
"NAM",s2,perm,sr21_std,2080,99999
"NAM",s2,perm,sr21_std,2085,99999
"NAM",s2,perm,sr21_std,2090,99999
"NAM",s2,perm,sr21_std,2095,99999
"NAM",s2,perm,sr21_std,2100,99999
"NAM",s2,perm,sr22_low,2020,500
"NAM",s2,perm,sr22_low,2025,500
"NAM",s2,perm,sr22_low,2030,500
"NAM",s2,perm,sr22_low,2035,500
"NAM",s2,perm,sr22_low,2040,500
"NAM",s2,perm,sr22_low,2045,500
"NAM",s2,perm,sr22_low,2050,500
"NAM",s2,perm,sr22_low,2055,500
"NAM",s2,perm,sr22_low,2060,500
"NAM",s2,perm,sr22_low,2065,500
"NAM",s2,perm,sr22_low,2070,500
"NAM",s2,perm,sr22_low,2075,500
"NAM",s2,perm,sr22_low,2080,500
"NAM",s2,perm,sr22_low,2085,500
"NAM",s2,perm,sr22_low,2090,500
"NAM",s2,perm,sr22_low,2095,500
"NAM",s2,perm,sr22_low,2100,500
"NAM",s3,perm,s3,2020,0
"NAM",s3,perm,s3,2025,0
"NAM",s3,perm,s3,2030,0
"NAM",s3,perm,s3,2035,0
"NAM",s3,perm,s3,2040,0
"NAM",s3,perm,s3,2045,0
"NAM",s3,perm,s3,2050,0
"NAM",s3,perm,s3,2055,0
"NAM",s3,perm,s3,2060,0
"NAM",s3,perm,s3,2065,0
"NAM",s3,perm,s3,2070,0
"NAM",s3,perm,s3,2075,0
"NAM",s3,perm,s3,2080,0
"NAM",s3,perm,s3,2085,0
"NAM",s3,perm,s3,2090,0
"NAM",s3,perm,s3,2095,0
"NAM",s3,perm,s3,2100,0
"NAM",s3,perm,sr31_std,2020,0
"NAM",s3,perm,sr31_std,2025,0
"NAM",s3,perm,sr31_std,2030,99999
"NAM",s3,perm,sr31_std,2035,99999
"NAM",s3,perm,sr31_std,2040,99999
"NAM",s3,perm,sr31_std,2045,99999
"NAM",s3,perm,sr31_std,2050,99999
"NAM",s3,perm,sr31_std,2055,99999
"NAM",s3,perm,sr31_std,2060,99999
"NAM",s3,perm,sr31_std,2065,99999
"NAM",s3,perm,sr31_std,2070,99999
"NAM",s3,perm,sr31_std,2075,99999
"NAM",s3,perm,sr31_std,2080,99999
"NAM",s3,perm,sr31_std,2085,99999
"NAM",s3,perm,sr31_std,2090,99999
"NAM",s3,perm,sr31_std,2095,99999
"NAM",s3,perm,sr31_std,2100,99999
"NAM",s3,perm,sr32_low,2020,500
"NAM",s3,perm,sr32_low,2025,500
"NAM",s3,perm,sr32_low,2030,500
"NAM",s3,perm,sr32_low,2035,500
"NAM",s3,perm,sr32_low,2040,500
"NAM",s3,perm,sr32_low,2045,500
"NAM",s3,perm,sr32_low,2050,500
"NAM",s3,perm,sr32_low,2055,500
"NAM",s3,perm,sr32_low,2060,500
"NAM",s3,perm,sr32_low,2065,500
"NAM",s3,perm,sr32_low,2070,500
"NAM",s3,perm,sr32_low,2075,500
"NAM",s3,perm,sr32_low,2080,500
"NAM",s3,perm,sr32_low,2085,500
"NAM",s3,perm,sr32_low,2090,500
"NAM",s3,perm,sr32_low,2095,500
"NAM",s3,perm,sr32_low,2100,500
PAO,s1,perm,s1,2020,0
PAO,s1,perm,s1,2025,0
PAO,s1,perm,s1,2030,0
PAO,s1,perm,s1,2035,0
PAO,s1,perm,s1,2040,0
PAO,s1,perm,s1,2045,0
PAO,s1,perm,s1,2050,0
PAO,s1,perm,s1,2055,0
PAO,s1,perm,s1,2060,0
PAO,s1,perm,s1,2065,0
PAO,s1,perm,s1,2070,0
PAO,s1,perm,s1,2075,0
PAO,s1,perm,s1,2080,0
PAO,s1,perm,s1,2085,0
PAO,s1,perm,s1,2090,0
PAO,s1,perm,s1,2095,0
PAO,s1,perm,s1,2100,0
PAO,s1,perm,sr11_std,2020,0
PAO,s1,perm,sr11_std,2025,0
PAO,s1,perm,sr11_std,2030,99999
PAO,s1,perm,sr11_std,2035,99999
PAO,s1,perm,sr11_std,2040,99999
PAO,s1,perm,sr11_std,2045,99999
PAO,s1,perm,sr11_std,2050,99999
PAO,s1,perm,sr11_std,2055,99999
PAO,s1,perm,sr11_std,2060,99999
PAO,s1,perm,sr11_std,2065,99999
PAO,s1,perm,sr11_std,2070,99999
PAO,s1,perm,sr11_std,2075,99999
PAO,s1,perm,sr11_std,2080,99999
PAO,s1,perm,sr11_std,2085,99999
PAO,s1,perm,sr11_std,2090,99999
PAO,s1,perm,sr11_std,2095,99999
PAO,s1,perm,sr11_std,2100,99999
PAO,s1,perm,sr12_low,2020,500
PAO,s1,perm,sr12_low,2025,500
PAO,s1,perm,sr12_low,2030,500
PAO,s1,perm,sr12_low,2035,500
PAO,s1,perm,sr12_low,2040,500
PAO,s1,perm,sr12_low,2045,500
PAO,s1,perm,sr12_low,2050,500
PAO,s1,perm,sr12_low,2055,500
PAO,s1,perm,sr12_low,2060,500
PAO,s1,perm,sr12_low,2065,500
PAO,s1,perm,sr12_low,2070,500
PAO,s1,perm,sr12_low,2075,500
PAO,s1,perm,sr12_low,2080,500
PAO,s1,perm,sr12_low,2085,500
PAO,s1,perm,sr12_low,2090,500
PAO,s1,perm,sr12_low,2095,500
PAO,s1,perm,sr12_low,2100,500
PAO,s2,perm,s2,2020,0
PAO,s2,perm,s2,2025,0
PAO,s2,perm,s2,2030,0
PAO,s2,perm,s2,2035,0
PAO,s2,perm,s2,2040,0
PAO,s2,perm,s2,2045,0
PAO,s2,perm,s2,2050,0
PAO,s2,perm,s2,2055,0
PAO,s2,perm,s2,2060,0
PAO,s2,perm,s2,2065,0
PAO,s2,perm,s2,2070,0
PAO,s2,perm,s2,2075,0
PAO,s2,perm,s2,2080,0
PAO,s2,perm,s2,2085,0
PAO,s2,perm,s2,2090,0
PAO,s2,perm,s2,2095,0
PAO,s2,perm,s2,2100,0
PAO,s2,perm,sr21_std,2020,0
PAO,s2,perm,sr21_std,2025,0
PAO,s2,perm,sr21_std,2030,99999
PAO,s2,perm,sr21_std,2035,99999
PAO,s2,perm,sr21_std,2040,99999
PAO,s2,perm,sr21_std,2045,99999
PAO,s2,perm,sr21_std,2050,99999
PAO,s2,perm,sr21_std,2055,99999
PAO,s2,perm,sr21_std,2060,99999
PAO,s2,perm,sr21_std,2065,99999
PAO,s2,perm,sr21_std,2070,99999
PAO,s2,perm,sr21_std,2075,99999
PAO,s2,perm,sr21_std,2080,99999
PAO,s2,perm,sr21_std,2085,99999
PAO,s2,perm,sr21_std,2090,99999
PAO,s2,perm,sr21_std,2095,99999
PAO,s2,perm,sr21_std,2100,99999
PAO,s2,perm,sr22_low,2020,500
PAO,s2,perm,sr22_low,2025,500
PAO,s2,perm,sr22_low,2030,500
PAO,s2,perm,sr22_low,2035,500
PAO,s2,perm,sr22_low,2040,500
PAO,s2,perm,sr22_low,2045,500
PAO,s2,perm,sr22_low,2050,500
PAO,s2,perm,sr22_low,2055,500
PAO,s2,perm,sr22_low,2060,500
PAO,s2,perm,sr22_low,2065,500
PAO,s2,perm,sr22_low,2070,500
PAO,s2,perm,sr22_low,2075,500
PAO,s2,perm,sr22_low,2080,500
PAO,s2,perm,sr22_low,2085,500
PAO,s2,perm,sr22_low,2090,500
PAO,s2,perm,sr22_low,2095,500
PAO,s2,perm,sr22_low,2100,500
PAO,s3,perm,s3,2020,0
PAO,s3,perm,s3,2025,0
PAO,s3,perm,s3,2030,0
PAO,s3,perm,s3,2035,0
PAO,s3,perm,s3,2040,0
PAO,s3,perm,s3,2045,0
PAO,s3,perm,s3,2050,0
PAO,s3,perm,s3,2055,0
PAO,s3,perm,s3,2060,0
PAO,s3,perm,s3,2065,0
PAO,s3,perm,s3,2070,0
PAO,s3,perm,s3,2075,0
PAO,s3,perm,s3,2080,0
PAO,s3,perm,s3,2085,0
PAO,s3,perm,s3,2090,0
PAO,s3,perm,s3,2095,0
PAO,s3,perm,s3,2100,0
PAO,s3,perm,sr31_std,2020,0
PAO,s3,perm,sr31_std,2025,0
PAO,s3,perm,sr31_std,2030,99999
PAO,s3,perm,sr31_std,2035,99999
PAO,s3,perm,sr31_std,2040,99999
PAO,s3,perm,sr31_std,2045,99999
PAO,s3,perm,sr31_std,2050,99999
PAO,s3,perm,sr31_std,2055,99999
PAO,s3,perm,sr31_std,2060,99999
PAO,s3,perm,sr31_std,2065,99999
PAO,s3,perm,sr31_std,2070,99999
PAO,s3,perm,sr31_std,2075,99999
PAO,s3,perm,sr31_std,2080,99999
PAO,s3,perm,sr31_std,2085,99999
PAO,s3,perm,sr31_std,2090,99999
PAO,s3,perm,sr31_std,2095,99999
PAO,s3,perm,sr31_std,2100,99999
PAO,s3,perm,sr32_low,2020,500
PAO,s3,perm,sr32_low,2025,500
PAO,s3,perm,sr32_low,2030,500
PAO,s3,perm,sr32_low,2035,500
PAO,s3,perm,sr32_low,2040,500
PAO,s3,perm,sr32_low,2045,500
PAO,s3,perm,sr32_low,2050,500
PAO,s3,perm,sr32_low,2055,500
PAO,s3,perm,sr32_low,2060,500
PAO,s3,perm,sr32_low,2065,500
PAO,s3,perm,sr32_low,2070,500
PAO,s3,perm,sr32_low,2075,500
PAO,s3,perm,sr32_low,2080,500
PAO,s3,perm,sr32_low,2085,500
PAO,s3,perm,sr32_low,2090,500
PAO,s3,perm,sr32_low,2095,500
PAO,s3,perm,sr32_low,2100,500
PAS,s1,perm,s1,2020,0
PAS,s1,perm,s1,2025,0
PAS,s1,perm,s1,2030,0
PAS,s1,perm,s1,2035,0
PAS,s1,perm,s1,2040,0
PAS,s1,perm,s1,2045,0
PAS,s1,perm,s1,2050,0
PAS,s1,perm,s1,2055,0
PAS,s1,perm,s1,2060,0
PAS,s1,perm,s1,2065,0
PAS,s1,perm,s1,2070,0
PAS,s1,perm,s1,2075,0
PAS,s1,perm,s1,2080,0
PAS,s1,perm,s1,2085,0
PAS,s1,perm,s1,2090,0
PAS,s1,perm,s1,2095,0
PAS,s1,perm,s1,2100,0
PAS,s1,perm,sr11_std,2020,0
PAS,s1,perm,sr11_std,2025,0
PAS,s1,perm,sr11_std,2030,0
PAS,s1,perm,sr11_std,2035,0
PAS,s1,perm,sr11_std,2040,0
PAS,s1,perm,sr11_std,2045,0
PAS,s1,perm,sr11_std,2050,0
PAS,s1,perm,sr11_std,2055,0
PAS,s1,perm,sr11_std,2060,0
PAS,s1,perm,sr11_std,2065,0
PAS,s1,perm,sr11_std,2070,0
PAS,s1,perm,sr11_std,2075,0
PAS,s1,perm,sr11_std,2080,0
PAS,s1,perm,sr11_std,2085,0
PAS,s1,perm,sr11_std,2090,0
PAS,s1,perm,sr11_std,2095,0
PAS,s1,perm,sr11_std,2100,0
PAS,s1,perm,sr12_low,2020,1000
PAS,s1,perm,sr12_low,2025,1000
PAS,s1,perm,sr12_low,2030,1000
PAS,s1,perm,sr12_low,2035,1000
PAS,s1,perm,sr12_low,2040,1000
PAS,s1,perm,sr12_low,2045,1000
PAS,s1,perm,sr12_low,2050,1000
PAS,s1,perm,sr12_low,2055,1000
PAS,s1,perm,sr12_low,2060,1000
PAS,s1,perm,sr12_low,2065,1000
PAS,s1,perm,sr12_low,2070,1000
PAS,s1,perm,sr12_low,2075,1000
PAS,s1,perm,sr12_low,2080,1000
PAS,s1,perm,sr12_low,2085,1000
PAS,s1,perm,sr12_low,2090,1000
PAS,s1,perm,sr12_low,2095,1000
PAS,s1,perm,sr12_low,2100,1000
PAS,s2,perm,s2,2020,0
PAS,s2,perm,s2,2025,0
PAS,s2,perm,s2,2030,0
PAS,s2,perm,s2,2035,0
PAS,s2,perm,s2,2040,0
PAS,s2,perm,s2,2045,0
PAS,s2,perm,s2,2050,0
PAS,s2,perm,s2,2055,0
PAS,s2,perm,s2,2060,0
PAS,s2,perm,s2,2065,0
PAS,s2,perm,s2,2070,0
PAS,s2,perm,s2,2075,0
PAS,s2,perm,s2,2080,0
PAS,s2,perm,s2,2085,0
PAS,s2,perm,s2,2090,0
PAS,s2,perm,s2,2095,0
PAS,s2,perm,s2,2100,0
PAS,s2,perm,sr21_std,2020,0
PAS,s2,perm,sr21_std,2025,0
PAS,s2,perm,sr21_std,2030,0
PAS,s2,perm,sr21_std,2035,0
PAS,s2,perm,sr21_std,2040,0
PAS,s2,perm,sr21_std,2045,0
PAS,s2,perm,sr21_std,2050,0
PAS,s2,perm,sr21_std,2055,0
PAS,s2,perm,sr21_std,2060,0
PAS,s2,perm,sr21_std,2065,0
PAS,s2,perm,sr21_std,2070,0
PAS,s2,perm,sr21_std,2075,0
PAS,s2,perm,sr21_std,2080,0
PAS,s2,perm,sr21_std,2085,0
PAS,s2,perm,sr21_std,2090,0
PAS,s2,perm,sr21_std,2095,0
PAS,s2,perm,sr21_std,2100,0
PAS,s2,perm,sr22_low,2020,1000
PAS,s2,perm,sr22_low,2025,1000
PAS,s2,perm,sr22_low,2030,1000
PAS,s2,perm,sr22_low,2035,1000
PAS,s2,perm,sr22_low,2040,1000
PAS,s2,perm,sr22_low,2045,1000
PAS,s2,perm,sr22_low,2050,1000
PAS,s2,perm,sr22_low,2055,1000
PAS,s2,perm,sr22_low,2060,1000
PAS,s2,perm,sr22_low,2065,1000
PAS,s2,perm,sr22_low,2070,1000
PAS,s2,perm,sr22_low,2075,1000
PAS,s2,perm,sr22_low,2080,1000
PAS,s2,perm,sr22_low,2085,1000
PAS,s2,perm,sr22_low,2090,1000
PAS,s2,perm,sr22_low,2095,1000
PAS,s2,perm,sr22_low,2100,1000
PAS,s3,perm,s3,2020,0
PAS,s3,perm,s3,2025,0
PAS,s3,perm,s3,2030,0
PAS,s3,perm,s3,2035,0
PAS,s3,perm,s3,2040,0
PAS,s3,perm,s3,2045,0
PAS,s3,perm,s3,2050,0
PAS,s3,perm,s3,2055,0
PAS,s3,perm,s3,2060,0
PAS,s3,perm,s3,2065,0
PAS,s3,perm,s3,2070,0
PAS,s3,perm,s3,2075,0
PAS,s3,perm,s3,2080,0
PAS,s3,perm,s3,2085,0
PAS,s3,perm,s3,2090,0
PAS,s3,perm,s3,2095,0
PAS,s3,perm,s3,2100,0
PAS,s3,perm,sr31_std,2020,0
PAS,s3,perm,sr31_std,2025,0
PAS,s3,perm,sr31_std,2030,0
PAS,s3,perm,sr31_std,2035,0
PAS,s3,perm,sr31_std,2040,0
PAS,s3,perm,sr31_std,2045,0
PAS,s3,perm,sr31_std,2050,0
PAS,s3,perm,sr31_std,2055,0
PAS,s3,perm,sr31_std,2060,0
PAS,s3,perm,sr31_std,2065,0
PAS,s3,perm,sr31_std,2070,0
PAS,s3,perm,sr31_std,2075,0
PAS,s3,perm,sr31_std,2080,0
PAS,s3,perm,sr31_std,2085,0
PAS,s3,perm,sr31_std,2090,0
PAS,s3,perm,sr31_std,2095,0
PAS,s3,perm,sr31_std,2100,0
PAS,s3,perm,sr32_low,2020,1000
PAS,s3,perm,sr32_low,2025,1000
PAS,s3,perm,sr32_low,2030,1000
PAS,s3,perm,sr32_low,2035,1000
PAS,s3,perm,sr32_low,2040,1000
PAS,s3,perm,sr32_low,2045,1000
PAS,s3,perm,sr32_low,2050,1000
