,node,commodity,level,year,time,lvl,mrg
499,R12_MEA,biomass,final,2070,year,161.0521566,0
500,R12_MEA,biomass,final,2080,year,198.3384173,0
501,R12_MEA,biomass,final,2090,year,228.901905,0
502,R12_MEA,biomass,final,2100,year,238.7447408,0
503,R12_MEA,biomass,final,2110,year,177.6866095,0
504,R12_MEA,d_heat,final,2020,year,145.4795644,0
505,R12_MEA,d_heat,final,2025,year,148.8538176,0
506,R12_MEA,d_heat,final,2030,year,160.7455065,0
507,R12_MEA,d_heat,final,2035,year,188.8856038,0
508,R12_MEA,d_heat,final,2040,year,203.4387892,0
509,R12_MEA,d_heat,final,2045,year,189.8709564,0
510,R12_MEA,d_heat,final,2050,year,210.5829228,0
511,R12_MEA,d_heat,final,2055,year,209.2160308,0
512,R12_MEA,d_heat,final,2060,year,230.3315931,0
513,R12_MEA,d_heat,final,2070,year,223.0742859,0
514,R12_MEA,d_heat,final,2080,year,227.9841831,0
515,R12_MEA,d_heat,final,2090,year,253.1185773,0
516,R12_MEA,d_heat,final,2100,year,270.8867977,0
517,R12_MEA,d_heat,final,2110,year,208.7309599,0
518,R12_NAM,coal,final,2020,year,87.21443715,0
519,R12_NAM,coal,final,2025,year,91.51187434,0
520,R12_NAM,coal,final,2030,year,93.78842405,0
521,R12_NAM,coal,final,2035,year,96.75042418,0
522,R12_NAM,coal,final,2040,year,88.99020968,0
523,R12_NAM,coal,final,2045,year,68.60412381,0
524,R12_NAM,coal,final,2050,year,98.15915036,0
525,R12_NAM,coal,final,2055,year,99.79795016,0
526,R12_NAM,coal,final,2060,year,112.7033546,0
527,R12_NAM,coal,final,2070,year,104.3225347,0
528,R12_NAM,coal,final,2080,year,99.48395485,0
529,R12_NAM,coal,final,2090,year,113.4988953,0
530,R12_NAM,coal,final,2100,year,148.3427836,0
531,R12_NAM,coal,final,2110,year,57.97167241,0
532,R12_NAM,electr,final,2020,year,453.0055097,0
533,R12_NAM,electr,final,2025,year,440.5340697,0
534,R12_NAM,electr,final,2030,year,597.8990065,0
535,R12_NAM,electr,final,2035,year,589.6767676,0
536,R12_NAM,electr,final,2040,year,607.6832541,0
537,R12_NAM,electr,final,2045,year,608.1668132,0
538,R12_NAM,electr,final,2050,year,631.7322517,0
539,R12_NAM,electr,final,2055,year,620.4351655,0
540,R12_NAM,electr,final,2060,year,727.305347,0
541,R12_NAM,electr,final,2070,year,584.9981485,0
542,R12_NAM,electr,final,2080,year,583.086435,0
543,R12_NAM,electr,final,2090,year,631.3578676,0
544,R12_NAM,electr,final,2100,year,685.8975112,0
545,R12_NAM,electr,final,2110,year,352.7561486,0
546,R12_NAM,gas,final,2020,year,152.2608168,0
547,R12_NAM,gas,final,2025,year,136.6429702,0
548,R12_NAM,gas,final,2030,year,202.0891128,0
549,R12_NAM,gas,final,2035,year,180.1009367,0
550,R12_NAM,gas,final,2040,year,143.783903,0
551,R12_NAM,gas,final,2045,year,156.7057257,0
552,R12_NAM,gas,final,2050,year,319.3705348,0
553,R12_NAM,gas,final,2055,year,211.5706874,0
554,R12_NAM,gas,final,2060,year,227.5318655,0
555,R12_NAM,gas,final,2070,year,223.0228361,0
556,R12_NAM,gas,final,2080,year,200.0699594,0
557,R12_NAM,gas,final,2090,year,210.8195338,0
558,R12_NAM,gas,final,2100,year,271.6020289,0
559,R12_NAM,gas,final,2110,year,197.2097854,0
560,R12_NAM,lightoil,final,2020,year,166.0018366,0
561,R12_NAM,lightoil,final,2025,year,157.7674461,0
562,R12_NAM,lightoil,final,2030,year,170.3049918,0
563,R12_NAM,lightoil,final,2035,year,181.0056184,0
564,R12_NAM,lightoil,final,2040,year,196.283903,0
565,R12_NAM,lightoil,final,2045,year,206.059549,0
566,R12_NAM,lightoil,final,2050,year,223.626335,0
567,R12_NAM,lightoil,final,2055,year,259.4295815,0
568,R12_NAM,lightoil,final,2060,year,262.2826628,0
569,R12_NAM,lightoil,final,2070,year,245.0875757,0
570,R12_NAM,lightoil,final,2080,year,252.5699594,0
571,R12_NAM,lightoil,final,2090,year,230.7226607,0
572,R12_NAM,lightoil,final,2100,year,252.5763212,0
573,R12_NAM,lightoil,final,2110,year,142.524125,0
574,R12_NAM,biomass,final,2020,year,55.87442954,0
575,R12_NAM,biomass,final,2025,year,42.19262322,0
576,R12_NAM,biomass,final,2030,year,86.65434619,0
577,R12_NAM,biomass,final,2035,year,71.85419062,0
578,R12_NAM,biomass,final,2040,year,72.72840571,0
579,R12_NAM,biomass,final,2045,year,68.94835205,0
580,R12_NAM,biomass,final,2050,year,106.170019,0
581,R12_NAM,biomass,final,2055,year,107.942563,0
582,R12_NAM,biomass,final,2060,year,121.9011906,0
583,R12_NAM,biomass,final,2070,year,109.8067115,0
584,R12_NAM,biomass,final,2080,year,99.75576267,0
585,R12_NAM,biomass,final,2090,year,122.7616562,0
586,R12_NAM,biomass,final,2100,year,160.4491898,0
587,R12_NAM,biomass,final,2110,year,96.86416067,0
588,R12_NAM,d_heat,final,2020,year,206.7356308,0
589,R12_NAM,d_heat,final,2025,year,216.0824983,0
590,R12_NAM,d_heat,final,2030,year,223.0759389,0
591,R12_NAM,d_heat,final,2035,year,188.9630362,0
592,R12_NAM,d_heat,final,2040,year,205.6530651,0
593,R12_NAM,d_heat,final,2045,year,200.5300972,0
594,R12_NAM,d_heat,final,2050,year,272.6127087,0
595,R12_NAM,d_heat,final,2055,year,217.8865795,0
596,R12_NAM,d_heat,final,2060,year,249.2349482,0
597,R12_NAM,d_heat,final,2070,year,224.3765676,0
598,R12_NAM,d_heat,final,2080,year,209.5626596,0
599,R12_NAM,d_heat,final,2090,year,199.073946,0
600,R12_NAM,d_heat,final,2100,year,261.891426,0
601,R12_NAM,d_heat,final,2110,year,159.8524594,0
602,R12_PAO,coal,final,2020,year,177.578904,0
603,R12_PAO,coal,final,2025,year,107.24413,0
604,R12_PAO,coal,final,2030,year,100.9150317,0
605,R12_PAO,coal,final,2035,year,105.2185655,0
606,R12_PAO,coal,final,2040,year,119.0886649,0
607,R12_PAO,coal,final,2045,year,125.8608305,0
608,R12_PAO,coal,final,2050,year,54.21260691,0
609,R12_PAO,coal,final,2055,year,100.9188803,0
610,R12_PAO,coal,final,2060,year,119.068415,0
611,R12_PAO,coal,final,2070,year,122.0676918,0
612,R12_PAO,coal,final,2080,year,121.9973792,0
613,R12_PAO,coal,final,2090,year,134.6557819,0
614,R12_PAO,coal,final,2100,year,145.9393475,0
615,R12_PAO,coal,final,2110,year,92.30930533,0
616,R12_PAO,electr,final,2020,year,497.7485091,0
617,R12_PAO,electr,final,2025,year,548.5861226,0
618,R12_PAO,electr,final,2030,year,610.8477094,0
619,R12_PAO,electr,final,2035,year,635.045823,0
620,R12_PAO,electr,final,2040,year,639.5160277,0
621,R12_PAO,electr,final,2045,year,626.1199799,0
622,R12_PAO,electr,final,2050,year,627.6177351,0
623,R12_PAO,electr,final,2055,year,617.1559219,0
624,R12_PAO,electr,final,2060,year,685.8883696,0
625,R12_PAO,electr,final,2070,year,582.2966967,0
626,R12_PAO,electr,final,2080,year,584.9198991,0
627,R12_PAO,electr,final,2090,year,591.5025338,0
628,R12_PAO,electr,final,2100,year,634.2126398,0
629,R12_PAO,electr,final,2110,year,291.9125731,0
630,R12_PAO,gas,final,2020,year,176.458017,0
631,R12_PAO,gas,final,2025,year,167.5104569,0
632,R12_PAO,gas,final,2030,year,172.3083769,0
633,R12_PAO,gas,final,2035,year,196.2087684,0
634,R12_PAO,gas,final,2040,year,212.0784291,0
635,R12_PAO,gas,final,2045,year,213.0639313,0
636,R12_PAO,gas,final,2050,year,236.2801032,0
637,R12_PAO,gas,final,2055,year,200.8067501,0
638,R12_PAO,gas,final,2060,year,228.1497447,0
639,R12_PAO,gas,final,2070,year,214.253887,0
640,R12_PAO,gas,final,2080,year,216.4163361,0
641,R12_PAO,gas,final,2090,year,218.7437812,0
642,R12_PAO,gas,final,2100,year,224.6360952,0
643,R12_PAO,gas,final,2110,year,133.4041159,0
644,R12_PAO,lightoil,final,2020,year,134.6094499,0
645,R12_PAO,lightoil,final,2025,year,155.625942,0
646,R12_PAO,lightoil,final,2030,year,167.5971749,0
647,R12_PAO,lightoil,final,2035,year,169.0873981,0
648,R12_PAO,lightoil,final,2040,year,194.9529744,0
649,R12_PAO,lightoil,final,2045,year,200.6907742,0
650,R12_PAO,lightoil,final,2050,year,222.003647,0
651,R12_PAO,lightoil,final,2055,year,254.8417289,0
652,R12_PAO,lightoil,final,2060,year,258.0403944,0
653,R12_PAO,lightoil,final,2070,year,229.7546144,0
654,R12_PAO,lightoil,final,2080,year,270.7575285,0
655,R12_PAO,lightoil,final,2090,year,270.793319,0
656,R12_PAO,lightoil,final,2100,year,289.8042845,0
657,R12_PAO,lightoil,final,2110,year,179.6163409,0
658,R12_PAO,biomass,final,2020,year,104.3098099,0
659,R12_PAO,biomass,final,2025,year,87.07100377,0
660,R12_PAO,biomass,final,2030,year,97.43623981,0
661,R12_PAO,biomass,final,2035,year,85.90251809,0
662,R12_PAO,biomass,final,2040,year,87.41525168,0
663,R12_PAO,biomass,final,2045,year,120.6095389,0
664,R12_PAO,biomass,final,2050,year,58.6369532,0
665,R12_PAO,biomass,final,2055,year,109.1549733,0
666,R12_PAO,biomass,final,2060,year,128.7857101,0
667,R12_PAO,biomass,final,2070,year,132.0297609,0
668,R12_PAO,biomass,final,2080,year,131.9537101,0
669,R12_PAO,biomass,final,2090,year,145.645178,0
670,R12_PAO,biomass,final,2100,year,157.8496069,0
671,R12_PAO,biomass,final,2110,year,99.84276215,0
672,R12_PAO,d_heat,final,2020,year,217.8494037,0
673,R12_PAO,d_heat,final,2025,year,238.184449,0
674,R12_PAO,d_heat,final,2030,year,263.0890838,0
675,R12_PAO,d_heat,final,2035,year,186.138226,0
676,R12_PAO,d_heat,final,2040,year,250.9195944,0
677,R12_PAO,d_heat,final,2045,year,239.6418668,0
678,R12_PAO,d_heat,final,2050,year,190.4803644,0
679,R12_PAO,d_heat,final,2055,year,183.7761724,0
680,R12_PAO,d_heat,final,2060,year,217.5877,0
681,R12_PAO,d_heat,final,2070,year,217.4854604,0
682,R12_PAO,d_heat,final,2080,year,209.7783383,0
683,R12_PAO,d_heat,final,2090,year,223.1053133,0
684,R12_PAO,d_heat,final,2100,year,246.1759304,0
685,R12_PAO,d_heat,final,2110,year,116.3012868,0
686,R12_PAS,coal,final,2020,year,141.1136861,0
687,R12_PAS,coal,final,2025,year,121.763305,0
688,R12_PAS,coal,final,2030,year,103.5957704,0
689,R12_PAS,coal,final,2035,year,107.7367667,0
690,R12_PAS,coal,final,2040,year,115.350384,0
691,R12_PAS,coal,final,2045,year,103.1467384,0
692,R12_PAS,coal,final,2050,year,99.24557029,0
693,R12_PAS,coal,final,2055,year,116.1254787,0
694,R12_PAS,coal,final,2060,year,131.9025241,0
695,R12_PAS,coal,final,2070,year,126.559631,0
696,R12_PAS,coal,final,2080,year,139.3388071,0
697,R12_PAS,coal,final,2090,year,144.2541401,0
698,R12_PAS,coal,final,2100,year,169.7948962,0
699,R12_PAS,coal,final,2110,year,116.2613532,0
700,R12_PAS,electr,final,2020,year,606.0046974,0
701,R12_PAS,electr,final,2025,year,534.6189724,0
702,R12_PAS,electr,final,2030,year,558.1051594,0
703,R12_PAS,electr,final,2035,year,562.3941823,0
704,R12_PAS,electr,final,2040,year,546.4304314,0
705,R12_PAS,electr,final,2045,year,549.9094104,0
706,R12_PAS,electr,final,2050,year,572.9311299,0
707,R12_PAS,electr,final,2055,year,573.9659434,0
708,R12_PAS,electr,final,2060,year,701.0064415,0
709,R12_PAS,electr,final,2070,year,559.9124611,0
710,R12_PAS,electr,final,2080,year,583.800357,0
711,R12_PAS,electr,final,2090,year,598.0721179,0
712,R12_PAS,electr,final,2100,year,666.4518204,0
713,R12_PAS,electr,final,2110,year,493.247861,0
714,R12_PAS,gas,final,2020,year,180.1509276,0
715,R12_PAS,gas,final,2025,year,169.2964621,0
716,R12_PAS,gas,final,2030,year,180.6047187,0
717,R12_PAS,gas,final,2035,year,159.7299011,0
718,R12_PAS,gas,final,2040,year,193.880916,0
719,R12_PAS,gas,final,2045,year,197.4646531,0
720,R12_PAS,gas,final,2050,year,219.0415775,0
721,R12_PAS,gas,final,2055,year,245.7707229,0
722,R12_PAS,gas,final,2060,year,259.8840261,0
723,R12_PAS,gas,final,2070,year,237.5701458,0
724,R12_PAS,gas,final,2080,year,266.387399,0
725,R12_PAS,gas,final,2090,year,268.2182881,0
726,R12_PAS,gas,final,2100,year,318.9581386,0
727,R12_PAS,gas,final,2110,year,207.2677111,0
728,R12_PAS,lightoil,final,2020,year,151.0356875,0
729,R12_PAS,lightoil,final,2025,year,146.4945036,0
730,R12_PAS,lightoil,final,2030,year,170.3049918,0
731,R12_PAS,lightoil,final,2035,year,179.5692221,0
732,R12_PAS,lightoil,final,2040,year,193.0820938,0
733,R12_PAS,lightoil,final,2045,year,206.059549,0
734,R12_PAS,lightoil,final,2050,year,223.626335,0
735,R12_PAS,lightoil,final,2055,year,260.3804375,0
736,R12_PAS,lightoil,final,2060,year,262.8117829,0
737,R12_PAS,lightoil,final,2070,year,242.580734,0
738,R12_PAS,lightoil,final,2080,year,273.1697839,0
739,R12_PAS,lightoil,final,2090,year,298.6401358,0
740,R12_PAS,lightoil,final,2100,year,319.4226949,0
741,R12_PAS,lightoil,final,2110,year,229.8645175,0
742,R12_PAS,biomass,final,2020,year,104.1120342,0
743,R12_PAS,biomass,final,2025,year,108.4892317,0
744,R12_PAS,biomass,final,2030,year,85.30052931,0
745,R12_PAS,biomass,final,2035,year,105.1025493,0
746,R12_PAS,biomass,final,2040,year,121.9430619,0
747,R12_PAS,biomass,final,2045,year,111.5646492,0
748,R12_PAS,biomass,final,2050,year,107.3451028,0
749,R12_PAS,biomass,final,2055,year,125.6025977,0
750,R12_PAS,biomass,final,2060,year,142.667224,0
751,R12_PAS,biomass,final,2070,year,158.3975256,0
752,R12_PAS,biomass,final,2080,year,195.8934067,0
753,R12_PAS,biomass,final,2090,year,226.16253,0
754,R12_PAS,biomass,final,2100,year,218.4389479,0
755,R12_PAS,biomass,final,2110,year,194.1622227,0
756,R12_PAS,d_heat,final,2020,year,213.6700554,0
757,R12_PAS,d_heat,final,2025,year,234.0578471,0
758,R12_PAS,d_heat,final,2030,year,238.2139432,0
759,R12_PAS,d_heat,final,2035,year,222.1278114,0
760,R12_PAS,d_heat,final,2040,year,215.0676432,0
761,R12_PAS,d_heat,final,2045,year,208.3082925,0
762,R12_PAS,d_heat,final,2050,year,210.9483098,0
763,R12_PAS,d_heat,final,2055,year,213.4814771,0
764,R12_PAS,d_heat,final,2060,year,250.0495695,0
765,R12_PAS,d_heat,final,2070,year,212.4621093,0
766,R12_PAS,d_heat,final,2080,year,215.630754,0
767,R12_PAS,d_heat,final,2090,year,227.2357669,0
768,R12_PAS,d_heat,final,2100,year,260.329779,0
769,R12_PAS,d_heat,final,2110,year,168.8992718,0
770,R12_SAS,coal,final,2020,year,126.1582465,0
771,R12_SAS,coal,final,2025,year,106.1117009,0
772,R12_SAS,coal,final,2030,year,103.2292655,0
773,R12_SAS,coal,final,2035,year,108.2406031,0
774,R12_SAS,coal,final,2040,year,116.4801592,0
775,R12_SAS,coal,final,2045,year,103.1467384,0
776,R12_SAS,coal,final,2050,year,101.4222693,0
777,R12_SAS,coal,final,2055,year,118.5623245,0
778,R12_SAS,coal,final,2060,year,122.6494374,0
779,R12_SAS,coal,final,2070,year,129.580098,0
780,R12_SAS,coal,final,2080,year,132.1979901,0
781,R12_SAS,coal,final,2090,year,146.5436062,0
782,R12_SAS,coal,final,2100,year,173.9830532,0
783,R12_SAS,coal,final,2110,year,128.4513291,0
784,R12_SAS,electr,final,2020,year,733.8958383,0
785,R12_SAS,electr,final,2025,year,620.9765426,0
786,R12_SAS,electr,final,2030,year,604.7502482,0
787,R12_SAS,electr,final,2035,year,604.1451898,0
788,R12_SAS,electr,final,2040,year,610.1368433,0
789,R12_SAS,electr,final,2045,year,630.8057454,0
790,R12_SAS,electr,final,2050,year,711.4329862,0
791,R12_SAS,electr,final,2055,year,584.102655,0
792,R12_SAS,electr,final,2060,year,677.6679573,0
793,R12_SAS,electr,final,2070,year,576.0986887,0
794,R12_SAS,electr,final,2080,year,559.215551,0
795,R12_SAS,electr,final,2090,year,587.1567857,0
796,R12_SAS,electr,final,2100,year,666.1931523,0
797,R12_SAS,electr,final,2110,year,510.4686213,0
798,R12_SAS,gas,final,2020,year,175.043495,0
799,R12_SAS,gas,final,2025,year,183.7448859,0
800,R12_SAS,gas,final,2030,year,186.1069252,0
801,R12_SAS,gas,final,2035,year,213.8652428,0
802,R12_SAS,gas,final,2040,year,235.0716258,0
803,R12_SAS,gas,final,2045,year,249.8511715,0
804,R12_SAS,gas,final,2050,year,336.3284122,0
805,R12_SAS,gas,final,2055,year,330.2340266,0
806,R12_SAS,gas,final,2060,year,298.7002462,0
807,R12_SAS,gas,final,2070,year,270.1496795,0
808,R12_SAS,gas,final,2080,year,248.9418842,0
809,R12_SAS,gas,final,2090,year,268.9835159,0
810,R12_SAS,gas,final,2100,year,300.0027085,0
811,R12_SAS,gas,final,2110,year,216.0267919,0
812,R12_SAS,lightoil,final,2020,year,159.992221,0
813,R12_SAS,lightoil,final,2025,year,158.1718483,0
814,R12_SAS,lightoil,final,2030,year,172.3353229,0
815,R12_SAS,lightoil,final,2035,year,186.9215845,0
816,R12_SAS,lightoil,final,2040,year,208.6330703,0
817,R12_SAS,lightoil,final,2045,year,215.4781546,0
818,R12_SAS,lightoil,final,2050,year,223.626335,0
819,R12_SAS,lightoil,final,2055,year,259.4295815,0
820,R12_SAS,lightoil,final,2060,year,262.2826628,0
821,R12_SAS,lightoil,final,2070,year,245.2738984,0
822,R12_SAS,lightoil,final,2080,year,273.9053622,0
823,R12_SAS,lightoil,final,2090,year,298.7349262,0
824,R12_SAS,lightoil,final,2100,year,309.9687296,0
825,R12_SAS,lightoil,final,2110,year,229.8645175,0
826,R12_SAS,biomass,final,2020,year,136.4541501,0
827,R12_SAS,biomass,final,2025,year,114.7715853,0
828,R12_SAS,biomass,final,2030,year,111.6539115,0
829,R12_SAS,biomass,final,2035,year,117.0742294,0
830,R12_SAS,biomass,final,2040,year,125.9862241,0
831,R12_SAS,biomass,final,2045,year,112.1820963,0
832,R12_SAS,biomass,final,2050,year,109.6994444,0
833,R12_SAS,biomass,final,2055,year,128.2383171,0
834,R12_SAS,biomass,final,2060,year,132.6589835,0
835,R12_SAS,biomass,final,2070,year,161.0248503,0
836,R12_SAS,biomass,final,2080,year,195.9643874,0
837,R12_SAS,biomass,final,2090,year,226.4262479,0
838,R12_SAS,biomass,final,2100,year,217.4014217,0
839,R12_SAS,biomass,final,2110,year,195.2044552,0
840,R12_SAS,d_heat,final,2020,year,349.2788636,0
841,R12_SAS,d_heat,final,2025,year,291.7320517,0
842,R12_SAS,d_heat,final,2030,year,290.7920706,0
843,R12_SAS,d_heat,final,2035,year,333.1967003,0
844,R12_SAS,d_heat,final,2040,year,355.2217838,0
845,R12_SAS,d_heat,final,2045,year,323.4884603,0
846,R12_SAS,d_heat,final,2050,year,306.5478462,0
847,R12_SAS,d_heat,final,2055,year,307.7872578,0
848,R12_SAS,d_heat,final,2060,year,241.2613672,0
849,R12_SAS,d_heat,final,2070,year,240.1036323,0
850,R12_SAS,d_heat,final,2080,year,211.2193741,0
851,R12_SAS,d_heat,final,2090,year,221.4169024,0
852,R12_SAS,d_heat,final,2100,year,261.0699681,0
853,R12_SAS,d_heat,final,2110,year,175.0256716,0
854,R12_WEU,coal,final,2020,year,142.1473085,0
855,R12_WEU,coal,final,2025,year,93.88807357,0
856,R12_WEU,coal,final,2030,year,107.6723958,0
857,R12_WEU,coal,final,2035,year,113.4358686,0
858,R12_WEU,coal,final,2040,year,106.5316467,0
859,R12_WEU,coal,final,2045,year,99.10996115,0
860,R12_WEU,coal,final,2050,year,93.53913376,0
861,R12_WEU,coal,final,2055,year,84.64753969,0
862,R12_WEU,coal,final,2060,year,109.4870073,0
863,R12_WEU,coal,final,2070,year,115.7451379,0
864,R12_WEU,coal,final,2080,year,136.0619836,0
865,R12_WEU,coal,final,2090,year,142.4493389,0
866,R12_WEU,coal,final,2100,year,169.8887859,0
867,R12_WEU,coal,final,2110,year,115.7305971,0
868,R12_WEU,electr,final,2020,year,371.9146114,0
869,R12_WEU,electr,final,2025,year,328.7283646,0
870,R12_WEU,electr,final,2030,year,595.6817005,0
871,R12_WEU,electr,final,2035,year,540.8609607,0
872,R12_WEU,electr,final,2040,year,586.9877223,0
873,R12_WEU,electr,final,2045,year,584.990139,0
874,R12_WEU,electr,final,2050,year,592.598994,0
875,R12_WEU,electr,final,2055,year,589.2592961,0
876,R12_WEU,electr,final,2060,year,691.9295272,0
877,R12_WEU,electr,final,2070,year,610.3122741,0
878,R12_WEU,electr,final,2080,year,616.5313943,0
879,R12_WEU,electr,final,2090,year,653.023429,0
880,R12_WEU,electr,final,2100,year,738.4096661,0
881,R12_WEU,electr,final,2110,year,426.0748259,0
882,R12_WEU,gas,final,2020,year,122.0059292,0
883,R12_WEU,gas,final,2025,year,131.6691329,0
884,R12_WEU,gas,final,2030,year,152.7219761,0
885,R12_WEU,gas,final,2035,year,164.703909,0
886,R12_WEU,gas,final,2040,year,169.2788701,0
887,R12_WEU,gas,final,2045,year,215.1338408,0
888,R12_WEU,gas,final,2050,year,178.5073167,0
889,R12_WEU,gas,final,2055,year,177.6501443,0
890,R12_WEU,gas,final,2060,year,197.313183,0
891,R12_WEU,gas,final,2070,year,227.6871272,0
892,R12_WEU,gas,final,2080,year,234.5773434,0
893,R12_WEU,gas,final,2090,year,270.7736174,0
894,R12_WEU,gas,final,2100,year,282.2724666,0
895,R12_WEU,gas,final,2110,year,211.3208765,0
896,R12_WEU,lightoil,final,2020,year,138.9715371,0
897,R12_WEU,lightoil,final,2025,year,158.3899235,0
898,R12_WEU,lightoil,final,2030,year,163.3052716,0
899,R12_WEU,lightoil,final,2035,year,185.1162935,0
900,R12_WEU,lightoil,final,2040,year,192.345115,0
901,R12_WEU,lightoil,final,2045,year,203.2904839,0
902,R12_WEU,lightoil,final,2050,year,226.2835668,0
903,R12_WEU,lightoil,final,2055,year,259.4295815,0
904,R12_WEU,lightoil,final,2060,year,262.2826628,0
905,R12_WEU,lightoil,final,2070,year,243.8753547,0
906,R12_WEU,lightoil,final,2080,year,273.9310701,0
907,R12_WEU,lightoil,final,2090,year,298.6401358,0
908,R12_WEU,lightoil,final,2100,year,310.5714453,0
909,R12_WEU,lightoil,final,2110,year,228.513554,0
910,R12_WEU,biomass,final,2020,year,67.01356495,0
911,R12_WEU,biomass,final,2025,year,53.79779698,0
912,R12_WEU,biomass,final,2030,year,76.12471952,0
913,R12_WEU,biomass,final,2035,year,79.79268839,0
914,R12_WEU,biomass,final,2040,year,89.8716731,0
915,R12_WEU,biomass,final,2045,year,69.64176558,0
916,R12_WEU,biomass,final,2050,year,100.7345603,0
917,R12_WEU,biomass,final,2055,year,91.55571198,0
918,R12_WEU,biomass,final,2060,year,118.4223539,0
919,R12_WEU,biomass,final,2070,year,125.191217,0
920,R12_WEU,biomass,final,2080,year,147.1661413,0
921,R12_WEU,biomass,final,2090,year,215.3723789,0
922,R12_WEU,biomass,final,2100,year,183.7535835,0
923,R12_WEU,biomass,final,2110,year,265.3185185,0
924,R12_WEU,d_heat,final,2020,year,167.785899,0
925,R12_WEU,d_heat,final,2025,year,223.7854357,0
926,R12_WEU,d_heat,final,2030,year,135.7183661,0
927,R12_WEU,d_heat,final,2035,year,141.3169554,0
928,R12_WEU,d_heat,final,2040,year,145.1357088,0
929,R12_WEU,d_heat,final,2045,year,175.6723962,0
930,R12_WEU,d_heat,final,2050,year,151.3815277,0
931,R12_WEU,d_heat,final,2055,year,150.7544178,0
932,R12_WEU,d_heat,final,2060,year,165.5742808,0
933,R12_WEU,d_heat,final,2070,year,206.2990271,0
934,R12_WEU,d_heat,final,2080,year,228.1685425,0
935,R12_WEU,d_heat,final,2090,year,230.823246,0
936,R12_WEU,d_heat,final,2100,year,274.739911,0
937,R12_WEU,d_heat,final,2110,year,170.4818314,0
938,R12_CHN,coal,final,2020,year,99.64650796,0
939,R12_CHN,coal,final,2025,year,97.12806235,0
940,R12_CHN,coal,final,2030,year,95.65243439,0
941,R12_CHN,coal,final,2035,year,93.90925899,0
942,R12_CHN,coal,final,2040,year,93.58685656,0
943,R12_CHN,coal,final,2045,year,93.81117302,0
944,R12_CHN,coal,final,2050,year,96.22034407,0
945,R12_CHN,coal,final,2055,year,96.19029508,0
946,R12_CHN,coal,final,2060,year,99.43552585,0
947,R12_CHN,coal,final,2070,year,100.8717734,0
948,R12_CHN,coal,final,2080,year,119.5206978,0
949,R12_CHN,coal,final,2090,year,136.4099,0
950,R12_CHN,coal,final,2100,year,137.5477333,0
951,R12_CHN,coal,final,2110,year,108.1111111,0
952,R12_CHN,electr,final,2020,year,531.9899894,0
953,R12_CHN,electr,final,2025,year,493.2649885,0
954,R12_CHN,electr,final,2030,year,494.4425699,0
955,R12_CHN,electr,final,2035,year,491.8337974,0
956,R12_CHN,electr,final,2040,year,560.5693947,0
957,R12_CHN,electr,final,2045,year,512.988044,0
958,R12_CHN,electr,final,2050,year,525.8839753,0
959,R12_CHN,electr,final,2055,year,521.3484401,0
960,R12_CHN,electr,final,2060,year,618.5936551,0
961,R12_CHN,electr,final,2070,year,521.6596747,0
962,R12_CHN,electr,final,2080,year,536.1084449,0
963,R12_CHN,electr,final,2090,year,564.2493861,0
964,R12_CHN,electr,final,2100,year,592.6269432,0
965,R12_CHN,electr,final,2110,year,474.4548543,0
966,R12_CHN,gas,final,2020,year,192.1756218,0
967,R12_CHN,gas,final,2025,year,163.1166343,0
968,R12_CHN,gas,final,2030,year,168.9777843,0
969,R12_CHN,gas,final,2035,year,180.3412252,0
970,R12_CHN,gas,final,2040,year,211.6097374,0
971,R12_CHN,gas,final,2045,year,206.5787476,0
972,R12_CHN,gas,final,2050,year,212.7879517,0
973,R12_CHN,gas,final,2055,year,209.3693479,0
974,R12_CHN,gas,final,2060,year,238.5470774,0
975,R12_CHN,gas,final,2070,year,230.7018408,0
976,R12_CHN,gas,final,2080,year,237.3440078,0
977,R12_CHN,gas,final,2090,year,244.5361329,0
978,R12_CHN,gas,final,2100,year,293.9834666,0
979,R12_CHN,gas,final,2110,year,199.9858643,0
980,R12_CHN,lightoil,final,2020,year,177.0621025,0
981,R12_CHN,lightoil,final,2025,year,157.7116112,0
982,R12_CHN,lightoil,final,2030,year,195.9097378,0
983,R12_CHN,lightoil,final,2035,year,192.1970638,0
984,R12_CHN,lightoil,final,2040,year,178.7345366,0
985,R12_CHN,lightoil,final,2045,year,203.2883666,0
986,R12_CHN,lightoil,final,2050,year,215.3430181,0
987,R12_CHN,lightoil,final,2055,year,251.5494371,0
988,R12_CHN,lightoil,final,2060,year,262.2826628,0
989,R12_CHN,lightoil,final,2070,year,242.1991347,0
990,R12_CHN,lightoil,final,2080,year,258.5498128,0
991,R12_CHN,lightoil,final,2090,year,256.7247568,0
992,R12_CHN,lightoil,final,2100,year,241.664591,0
993,R12_CHN,lightoil,final,2110,year,165.2061119,0
994,R12_CHN,biomass,final,2020,year,107.7787614,0
995,R12_CHN,biomass,final,2025,year,105.0547829,0
996,R12_CHN,biomass,final,2030,year,103.4587274,0
997,R12_CHN,biomass,final,2035,year,101.5732897,0
998,R12_CHN,biomass,final,2040,year,101.2245756,0
999,R12_CHN,biomass,final,2045,year,101.4671988,0
1000,R12_CHN,biomass,final,2050,year,104.0729848,0
1001,R12_CHN,biomass,final,2055,year,142.8208872,0
1002,R12_CHN,biomass,final,2060,year,147.014993,0
