region_bld,region_gea,urt,clim,arch,year,value
R32MEX,LAC,rur,Zone_2A Hot Humid,mfh,2020,2349.727797759928
R32MEX,LAC,rur,Zone_2A Hot Humid,sfh,2020,288975.19759705313
R32MEX,LAC,rur,Zone_2B Hot Dry,mfh,2020,1887.7500251128176
R32MEX,LAC,rur,Zone_2B Hot Dry,sfh,2020,232160.0557481057
R32MEX,LAC,rur,Zone_3A Warm Humid,mfh,2020,1002.4606407866422
R32MEX,LAC,rur,Zone_3A Warm Humid,sfh,2020,123285.02987910167
R32MEX,LAC,rur,Zone_3B Warm Dry,mfh,2020,1749.061667603437
R32MEX,LAC,rur,Zone_3B Warm Dry,sfh,2020,215103.82670153645
R32MEX,LAC,rur,Zone_3C Warm Marine,mfh,2020,3301.4691712193076
R32MEX,LAC,rur,Zone_3C Warm Marine,sfh,2020,406022.64952697867
R32MEX,LAC,urb,Zone_0A Extremely hot Humid,inf,2020,43556.78287078791
R32MEX,LAC,urb,Zone_0A Extremely hot Humid,mfh,2020,33720.57441957902
R32MEX,LAC,urb,Zone_0A Extremely hot Humid,sfh,2020,245071.30419699277
R32MEX,LAC,urb,Zone_1A Very hot Humid,inf,2020,136496.92166250624
R32MEX,LAC,urb,Zone_1A Very hot Humid,mfh,2020,105672.51072279959
R32MEX,LAC,urb,Zone_1A Very hot Humid,sfh,2020,767997.0008331343
R32MEX,LAC,urb,Zone_1B Very hot Dry,inf,2020,39654.5124696296
R32MEX,LAC,urb,Zone_1B Very hot Dry,mfh,2020,30699.534048945265
R32MEX,LAC,urb,Zone_1B Very hot Dry,sfh,2020,223115.2635183647
R32MEX,LAC,urb,Zone_2A Hot Humid,inf,2020,164550.5074948763
R32MEX,LAC,urb,Zone_2A Hot Humid,mfh,2020,127390.89684885394
R32MEX,LAC,urb,Zone_2A Hot Humid,sfh,2020,925839.8995553935
R32MEX,LAC,urb,Zone_2B Hot Dry,inf,2020,90219.97937910951
R32MEX,LAC,urb,Zone_2B Hot Dry,mfh,2020,69846.0567625277
R32MEX,LAC,urb,Zone_2B Hot Dry,sfh,2020,507620.7780692827
R32MEX,LAC,urb,Zone_3A Warm Humid,inf,2020,70441.38486237303
R32MEX,LAC,urb,Zone_3A Warm Humid,mfh,2020,54533.962425928104
R32MEX,LAC,urb,Zone_3A Warm Humid,sfh,2020,396336.94042270264
R32MEX,LAC,urb,Zone_3B Warm Dry,inf,2020,79415.83569527481
R32MEX,LAC,urb,Zone_3B Warm Dry,mfh,2020,61481.75831993289
R32MEX,LAC,urb,Zone_3B Warm Dry,sfh,2020,446831.49546354526
R32MEX,LAC,urb,Zone_3C Warm Marine,inf,2020,600782.860232795
R32MEX,LAC,urb,Zone_3C Warm Marine,mfh,2020,465111.0989667324
R32MEX,LAC,urb,Zone_3C Warm Marine,sfh,2020,3380291.871721226
R32NAF,MEA,rur,Zone_1B Very hot Dry,mfh,2020,2016.811627306422
R32NAF,MEA,rur,Zone_1B Very hot Dry,sfh,2020,25322.40308222358
R32NAF,MEA,rur,Zone_2B Hot Dry,mfh,2020,334691.27860691375
R32NAF,MEA,rur,Zone_2B Hot Dry,sfh,2020,4202270.232003872
R32NAF,MEA,rur,Zone_3A Warm Humid,mfh,2020,60821.90565629828
R32NAF,MEA,rur,Zone_3A Warm Humid,sfh,2020,763659.2284598909
R32NAF,MEA,rur,Zone_3B Warm Dry,mfh,2020,79948.10359907948
R32NAF,MEA,rur,Zone_3B Warm Dry,sfh,2020,1003801.2859431386
R32NAF,MEA,urb,Zone_1B Very hot Dry,inf,2020,33737.03766489164
R32NAF,MEA,urb,Zone_1B Very hot Dry,mfh,2020,26424.728585075227
R32NAF,MEA,urb,Zone_1B Very hot Dry,sfh,2020,151355.24668690743
R32NAF,MEA,urb,Zone_2B Hot Dry,inf,2020,676889.1515630792
R32NAF,MEA,urb,Zone_2B Hot Dry,mfh,2020,473971.0499382627
R32NAF,MEA,urb,Zone_2B Hot Dry,sfh,2020,2714805.7530617784
R32NAF,MEA,urb,Zone_3A Warm Humid,inf,2020,815202.2059148981
R32NAF,MEA,urb,Zone_3A Warm Humid,mfh,2020,382604.1266167777
R32NAF,MEA,urb,Zone_3A Warm Humid,sfh,2020,2191475.374328666
R32NAF,MEA,urb,Zone_3B Warm Dry,inf,2020,229837.73820522998
R32NAF,MEA,urb,Zone_3B Warm Dry,mfh,2020,101390.33686499571
R32NAF,MEA,urb,Zone_3B Warm Dry,sfh,2020,580742.3678341019
R32OAS-CPA,CPA,rur,Zone_0A Extremely hot Humid,mfh,2020,1792198.3031459444
R32OAS-CPA,CPA,rur,Zone_0A Extremely hot Humid,sfh,2020,1362883.2736338929
R32OAS-CPA,CPA,rur,Zone_1A Very hot Humid,mfh,2020,1735885.648469617
R32OAS-CPA,CPA,rur,Zone_1A Very hot Humid,sfh,2020,1320060.1245339473
R32OAS-CPA,CPA,rur,Zone_2A Hot Humid,mfh,2020,533446.2921473394
R32OAS-CPA,CPA,rur,Zone_2A Hot Humid,sfh,2020,405661.04078630183
R32OAS-CPA,CPA,rur,Zone_8A Subarctic/arctic Humid,mfh,2020,54644.55014404812
R32OAS-CPA,CPA,rur,Zone_8A Subarctic/arctic Humid,sfh,2020,41554.63335493797
R32OAS-CPA,CPA,urb,Zone_0A Extremely hot Humid,inf,2020,711085.0203932362
R32OAS-CPA,CPA,urb,Zone_0A Extremely hot Humid,mfh,2020,1261564.15280219
R32OAS-CPA,CPA,urb,Zone_0A Extremely hot Humid,sfh,2020,132429.38620575477
R32OAS-CPA,CPA,urb,Zone_1A Very hot Humid,inf,2020,779381.6739622434
R32OAS-CPA,CPA,urb,Zone_1A Very hot Humid,mfh,2020,1658640.916787673
R32OAS-CPA,CPA,urb,Zone_1A Very hot Humid,sfh,2020,174111.47745284968
R32OAS-CPA,CPA,urb,Zone_2A Hot Humid,inf,2020,42608.221644875295
R32OAS-CPA,CPA,urb,Zone_2A Hot Humid,mfh,2020,89387.32819606463
R32OAS-CPA,CPA,urb,Zone_2A Hot Humid,sfh,2020,9383.200197376947
R32OAS-CPA,CPA,urb,Zone_8A Subarctic/arctic Humid,inf,2020,88236.58222242427
R32OAS-CPA,CPA,urb,Zone_8A Subarctic/arctic Humid,mfh,2020,150479.2449505242
R32OAS-CPA,CPA,urb,Zone_8A Subarctic/arctic Humid,sfh,2020,15796.163834585412
R32OAS-L-PAS,PAS,rur,Zone_0A Extremely hot Humid,mfh,2020,496179.42480178573
R32OAS-L-PAS,PAS,rur,Zone_0A Extremely hot Humid,sfh,2020,3311824.599430631
R32OAS-L-PAS,PAS,rur,Zone_0B Extremely hot Dry,mfh,2020,15853.051547958945
R32OAS-L-PAS,PAS,rur,Zone_0B Extremely hot Dry,sfh,2020,105813.58973832105
R32OAS-L-PAS,PAS,rur,Zone_1A Very hot Humid,mfh,2020,344661.8270290609
R32OAS-L-PAS,PAS,rur,Zone_1A Very hot Humid,sfh,2020,2300497.4817235535
R32OAS-L-PAS,PAS,rur,Zone_2A Hot Humid,mfh,2020,167006.6601586864
R32OAS-L-PAS,PAS,rur,Zone_2A Hot Humid,sfh,2020,1114711.2067438927
R32OAS-L-PAS,PAS,urb,Zone_0A Extremely hot Humid,inf,2020,1505616.2172032516
R32OAS-L-PAS,PAS,urb,Zone_0A Extremely hot Humid,mfh,2020,501020.8347009966
R32OAS-L-PAS,PAS,urb,Zone_0A Extremely hot Humid,sfh,2020,1773364.4940817845
R32OAS-L-PAS,PAS,urb,Zone_0B Extremely hot Dry,inf,2020,47217.50326877644
R32OAS-L-PAS,PAS,urb,Zone_0B Extremely hot Dry,mfh,2020,13613.785556824088
R32OAS-L-PAS,PAS,urb,Zone_0B Extremely hot Dry,sfh,2020,48186.027934193684
R32OAS-L-PAS,PAS,urb,Zone_1A Very hot Humid,inf,2020,707427.258126652
R32OAS-L-PAS,PAS,urb,Zone_1A Very hot Humid,mfh,2020,237782.17541336291
R32OAS-L-PAS,PAS,urb,Zone_1A Very hot Humid,sfh,2020,841630.60295733
R32OAS-L-PAS,PAS,urb,Zone_2A Hot Humid,inf,2020,99396.44062920462
R32OAS-L-PAS,PAS,urb,Zone_2A Hot Humid,mfh,2020,30083.0299444688
R32OAS-L-PAS,PAS,urb,Zone_2A Hot Humid,sfh,2020,106478.9595222276
R32OAS-L-SAS,SAS,rur,Zone_0A Extremely hot Humid,mfh,2020,31986.455048837615
R32OAS-L-SAS,SAS,rur,Zone_0A Extremely hot Humid,sfh,2020,728580.3607759301
R32OAS-L-SAS,SAS,rur,Zone_1A Very hot Humid,mfh,2020,289272.14455552085
R32OAS-L-SAS,SAS,rur,Zone_1A Very hot Humid,sfh,2020,6588976.587774372
R32OAS-L-SAS,SAS,rur,Zone_2A Hot Humid,mfh,2020,49942.75820075894
R32OAS-L-SAS,SAS,rur,Zone_2A Hot Humid,sfh,2020,1137585.0413087993
R32OAS-L-SAS,SAS,rur,Zone_3A Warm Humid,mfh,2020,10923.178852661396
R32OAS-L-SAS,SAS,rur,Zone_3A Warm Humid,sfh,2020,248805.73908990447
R32OAS-L-SAS,SAS,rur,Zone_3C Warm Marine,mfh,2020,18162.69445037214
R32OAS-L-SAS,SAS,rur,Zone_3C Warm Marine,sfh,2020,413705.8156369848
R32OAS-L-SAS,SAS,urb,Zone_0A Extremely hot Humid,inf,2020,280074.82728617033
R32OAS-L-SAS,SAS,urb,Zone_0A Extremely hot Humid,mfh,2020,76528.25426984711
R32OAS-L-SAS,SAS,urb,Zone_0A Extremely hot Humid,sfh,2020,182225.0642583217
R32OAS-L-SAS,SAS,urb,Zone_1A Very hot Humid,inf,2020,2077059.9064567424
R32OAS-L-SAS,SAS,urb,Zone_1A Very hot Humid,mfh,2020,566906.8919720162
R32OAS-L-SAS,SAS,urb,Zone_1A Very hot Humid,sfh,2020,1349888.950214681
R32OAS-L-SAS,SAS,urb,Zone_2A Hot Humid,inf,2020,164039.8833117085
R32OAS-L-SAS,SAS,urb,Zone_2A Hot Humid,mfh,2020,38936.52000477613
R32OAS-L-SAS,SAS,urb,Zone_2A Hot Humid,sfh,2020,92713.59875592178
R32OAS-L-SAS,SAS,urb,Zone_3A Warm Humid,inf,2020,182265.20202189754
R32OAS-L-SAS,SAS,urb,Zone_3A Warm Humid,mfh,2020,42141.4193692015
R32OAS-L-SAS,SAS,urb,Zone_3A Warm Humid,sfh,2020,100344.93698774099
R32OAS-L-SAS,SAS,urb,Zone_3C Warm Marine,inf,2020,19280.96510427809
R32OAS-L-SAS,SAS,urb,Zone_3C Warm Marine,mfh,2020,4457.939460131864
R32OAS-L-SAS,SAS,urb,Zone_3C Warm Marine,sfh,2020,10615.011570991897
R32OAS-M-PAS,PAS,rur,Zone_0A Extremely hot Humid,mfh,2020,357673.39240264974
R32OAS-M-PAS,PAS,rur,Zone_0A Extremely hot Humid,sfh,2020,2387345.1423224704
R32OAS-M-PAS,PAS,rur,Zone_1A Very hot Humid,mfh,2020,131255.21819273118
R32OAS-M-PAS,PAS,rur,Zone_1A Very hot Humid,sfh,2020,876082.8012728947
R32OAS-M-PAS,PAS,urb,Zone_0A Extremely hot Humid,inf,2020,972634.715533022
R32OAS-M-PAS,PAS,urb,Zone_0A Extremely hot Humid,mfh,2020,767081.3382419911
R32OAS-M-PAS,PAS,urb,Zone_0A Extremely hot Humid,sfh,2020,2715086.3099793186
R32OAS-M-PAS,PAS,urb,Zone_1A Very hot Humid,inf,2020,238748.56084901106
R32OAS-M-PAS,PAS,urb,Zone_1A Very hot Humid,mfh,2020,212761.6885861878
R32OAS-M-PAS,PAS,urb,Zone_1A Very hot Humid,sfh,2020,753070.527425874
R32OAS-M-SAS,SAS,rur,Zone_0A Extremely hot Humid,mfh,2020,27533.408859708117
R32OAS-M-SAS,SAS,rur,Zone_0A Extremely hot Humid,sfh,2020,627149.864834
R32OAS-M-SAS,SAS,rur,Zone_1A Very hot Humid,mfh,2020,9859.664007514915
R32OAS-M-SAS,SAS,rur,Zone_1A Very hot Humid,sfh,2020,224581.2344242793
R32OAS-M-SAS,SAS,rur,Zone_2A Hot Humid,mfh,2020,6653.473828993458
R32OAS-M-SAS,SAS,rur,Zone_2A Hot Humid,sfh,2020,151551.34744815755
R32OAS-M-SAS,SAS,rur,Zone_4C Mixed Marine,mfh,2020,1170.2412662720471
R32OAS-M-SAS,SAS,rur,Zone_4C Mixed Marine,sfh,2020,26655.49535494254
R32OAS-M-SAS,SAS,urb,Zone_0A Extremely hot Humid,inf,2020,74489.26415405712
R32OAS-M-SAS,SAS,urb,Zone_0A Extremely hot Humid,mfh,2020,42199.58070995081
R32OAS-M-SAS,SAS,urb,Zone_0A Extremely hot Humid,sfh,2020,100483.42772108532
R32OAS-M-SAS,SAS,urb,Zone_1A Very hot Humid,inf,2020,9130.292793328059
R32OAS-M-SAS,SAS,urb,Zone_1A Very hot Humid,mfh,2020,5139.454614052425
R32OAS-M-SAS,SAS,urb,Zone_1A Very hot Humid,sfh,2020,12237.799702004131
R32OAS-M-SAS,SAS,urb,Zone_2A Hot Humid,inf,2020,9683.971773388212
R32OAS-M-SAS,SAS,urb,Zone_2A Hot Humid,mfh,2020,5451.12128818728
R32OAS-M-SAS,SAS,urb,Zone_2A Hot Humid,sfh,2020,12979.924035863116
R32OAS-M-SAS,SAS,urb,Zone_4C Mixed Marine,inf,2020,6976.754025975526
R32OAS-M-SAS,SAS,urb,Zone_4C Mixed Marine,mfh,2020,4505.508452473818
R32OAS-M-SAS,SAS,urb,Zone_4C Mixed Marine,sfh,2020,10728.280360002173
R32PAK,SAS,rur,Zone_0B Extremely hot Dry,mfh,2020,55291.65989998179
R32PAK,SAS,rur,Zone_0B Extremely hot Dry,sfh,2020,1259421.1348622919
R32PAK,SAS,rur,Zone_1A Very hot Humid,mfh,2020,6213.56087483675
R32PAK,SAS,rur,Zone_1A Very hot Humid,sfh,2020,141531.1079949223
R32PAK,SAS,rur,Zone_1B Very hot Dry,mfh,2020,123994.15874061089
R32PAK,SAS,rur,Zone_1B Very hot Dry,sfh,2020,2824311.377156662
R32PAK,SAS,rur,Zone_2A Hot Humid,mfh,2020,21366.816729834158
R32PAK,SAS,rur,Zone_2A Hot Humid,sfh,2020,486688.60046813707
R32PAK,SAS,rur,Zone_2B Hot Dry,mfh,2020,34677.51475658195
R32PAK,SAS,rur,Zone_2B Hot Dry,sfh,2020,789876.7204301767
R32PAK,SAS,rur,Zone_3A Warm Humid,mfh,2020,11675.45752811587
R32PAK,SAS,rur,Zone_3A Warm Humid,sfh,2020,265940.9754869924
R32PAK,SAS,rur,Zone_3B Warm Dry,mfh,2020,34840.416631689426
R32PAK,SAS,rur,Zone_3B Warm Dry,sfh,2020,793587.2631194391
R32PAK,SAS,rur,Zone_4A Mixed Humid,mfh,2020,11483.422660774071
R32PAK,SAS,rur,Zone_4A Mixed Humid,sfh,2020,261566.8479784635
R32PAK,SAS,rur,Zone_5A Cool Humid,mfh,2020,12942.929912756808
R32PAK,SAS,rur,Zone_5A Cool Humid,sfh,2020,294811.17963638215
R32PAK,SAS,rur,Zone_6A Cold Humid,mfh,2020,7781.892362157067
R32PAK,SAS,rur,Zone_6A Cold Humid,sfh,2020,177254.21388782148
R32PAK,SAS,rur,Zone_7A Very cold Humid,mfh,2020,7330.503790646162
R32PAK,SAS,rur,Zone_7A Very cold Humid,sfh,2020,166972.58537414545
R32PAK,SAS,urb,Zone_0B Extremely hot Dry,inf,2020,449530.8527751375
R32PAK,SAS,urb,Zone_0B Extremely hot Dry,mfh,2020,156356.24334009376
R32PAK,SAS,urb,Zone_0B Extremely hot Dry,sfh,2020,372307.2839133679
R32PAK,SAS,urb,Zone_1A Very hot Humid,inf,2020,160528.01954857065
R32PAK,SAS,urb,Zone_1A Very hot Humid,mfh,2020,55835.00650175581
R32PAK,SAS,urb,Zone_1A Very hot Humid,sfh,2020,132951.38827771659
R32PAK,SAS,urb,Zone_1B Very hot Dry,inf,2020,862126.5781684315
R32PAK,SAS,urb,Zone_1B Very hot Dry,mfh,2020,299865.6759906403
R32PAK,SAS,urb,Zone_1B Very hot Dry,sfh,2020,714024.4161794425
R32PAK,SAS,urb,Zone_2A Hot Humid,inf,2020,405566.45275325055
R32PAK,SAS,urb,Zone_2A Hot Humid,mfh,2020,141064.50444011233
R32PAK,SAS,urb,Zone_2A Hot Humid,sfh,2020,335895.39747669373
R32PAK,SAS,urb,Zone_2B Hot Dry,inf,2020,55914.913249799196
R32PAK,SAS,urb,Zone_2B Hot Dry,mfh,2020,14018.82420306484
R32PAK,SAS,urb,Zone_2B Hot Dry,sfh,2020,33380.88873975708
R32PAK,SAS,urb,Zone_3A Warm Humid,inf,2020,12376.415972301595
R32PAK,SAS,urb,Zone_3A Warm Humid,mfh,2020,4304.776625446428
R32PAK,SAS,urb,Zone_3A Warm Humid,sfh,2020,10250.308264235071
R32PAK,SAS,urb,Zone_3B Warm Dry,inf,2020,86470.41981181312
R32PAK,SAS,urb,Zone_3B Warm Dry,mfh,2020,17277.599932226716
R32PAK,SAS,urb,Zone_3B Warm Dry,sfh,2020,41140.51454483648
R32PAK,SAS,urb,Zone_4A Mixed Humid,inf,2020,31560.564423989854
R32PAK,SAS,urb,Zone_4A Mixed Humid,mfh,2020,5651.6755462753
R32PAK,SAS,urb,Zone_4A Mixed Humid,sfh,2020,13457.473313787377
R32PAK,SAS,urb,Zone_5A Cool Humid,inf,2020,202694.3863295701
R32PAK,SAS,urb,Zone_5A Cool Humid,mfh,2020,36297.28832464552
R32PAK,SAS,urb,Zone_5A Cool Humid,sfh,2020,86429.19873800717
R32PAK,SAS,urb,Zone_6A Cold Humid,inf,2020,5731.3768725075915
R32PAK,SAS,urb,Zone_6A Cold Humid,mfh,2020,1026.3404063907428
R32PAK,SAS,urb,Zone_6A Cold Humid,sfh,2020,2443.867932045
R32RUS,FSU,rur,Zone_4A Mixed Humid,mfh,2020,43061.35896704654
R32RUS,FSU,rur,Zone_4A Mixed Humid,sfh,2020,160870.3591529297
R32RUS,FSU,rur,Zone_5A Cool Humid,mfh,2020,94463.66673542836
R32RUS,FSU,rur,Zone_5A Cool Humid,sfh,2020,352901.17077494785
R32RUS,FSU,rur,Zone_6A Cold Humid,mfh,2020,313993.59297520755
R32RUS,FSU,rur,Zone_6A Cold Humid,sfh,2020,1173029.910930026
R32RUS,FSU,rur,Zone_7A Very cold Humid,mfh,2020,413200.0501549754
R32RUS,FSU,rur,Zone_7A Very cold Humid,sfh,2020,1543649.3892658625
R32RUS,FSU,rur,Zone_8A Subarctic/arctic Humid,mfh,2020,78118.84768747652
R32RUS,FSU,rur,Zone_8A Subarctic/arctic Humid,sfh,2020,291839.5374775442
R32RUS,FSU,urb,Zone_4A Mixed Humid,mfh,2020,309443.5506764912
R32RUS,FSU,urb,Zone_4A Mixed Humid,sfh,2020,127881.41127256985
R32RUS,FSU,urb,Zone_5A Cool Humid,mfh,2020,915113.6006237442
R32RUS,FSU,urb,Zone_5A Cool Humid,sfh,2020,378182.12228579447
R32RUS,FSU,urb,Zone_6A Cold Humid,mfh,2020,4669383.600410596
R32RUS,FSU,urb,Zone_6A Cold Humid,sfh,2020,1929681.0784651611
R32RUS,FSU,urb,Zone_7A Very cold Humid,mfh,2020,3878035.922390179
R32RUS,FSU,urb,Zone_7A Very cold Humid,sfh,2020,1602646.769133827
R32RUS,FSU,urb,Zone_8A Subarctic/arctic Humid,mfh,2020,393953.7127590991
R32RUS,FSU,urb,Zone_8A Subarctic/arctic Humid,sfh,2020,162806.2910135473
R32SAF,AFR,rur,Zone_2A Hot Humid,mfh,2020,7048.61792009173
R32SAF,AFR,rur,Zone_2A Hot Humid,sfh,2020,274003.45501576737
R32SAF,AFR,rur,Zone_2B Hot Dry,mfh,2020,7888.433708027893
R32SAF,AFR,rur,Zone_2B Hot Dry,sfh,2020,306649.915652451
R32SAF,AFR,rur,Zone_3A Warm Humid,mfh,2020,11497.05860307956
R32SAF,AFR,rur,Zone_3A Warm Humid,sfh,2020,446929.2867730805
R32SAF,AFR,rur,Zone_3B Warm Dry,mfh,2020,7900.749280459846
R32SAF,AFR,rur,Zone_3B Warm Dry,sfh,2020,307128.6633211582
R32SAF,AFR,rur,Zone_3C Warm Marine,mfh,2020,13111.743607970626
R32SAF,AFR,rur,Zone_3C Warm Marine,sfh,2020,509697.5166754534
R32SAF,AFR,urb,Zone_2A Hot Humid,inf,2020,129844.91670624902
R32SAF,AFR,urb,Zone_2A Hot Humid,mfh,2020,53923.16533124837
R32SAF,AFR,urb,Zone_2A Hot Humid,sfh,2020,415961.72878797824
R32SAF,AFR,urb,Zone_2B Hot Dry,inf,2020,62404.1689384559
R32SAF,AFR,urb,Zone_2B Hot Dry,mfh,2020,25915.76477838015
R32SAF,AFR,urb,Zone_2B Hot Dry,sfh,2020,199913.4556337076
R32SAF,AFR,urb,Zone_3A Warm Humid,inf,2020,222912.55519862697
R32SAF,AFR,urb,Zone_3A Warm Humid,mfh,2020,92573.13165042912
R32SAF,AFR,urb,Zone_3A Warm Humid,sfh,2020,714106.4446807415
R32SAF,AFR,urb,Zone_3B Warm Dry,inf,2020,106904.65180799787
R32SAF,AFR,urb,Zone_3B Warm Dry,mfh,2020,44396.3257118773
R32SAF,AFR,urb,Zone_3B Warm Dry,sfh,2020,342471.9650915033
R32SAF,AFR,urb,Zone_3C Warm Marine,inf,2020,324115.33648737334
R32SAF,AFR,urb,Zone_3C Warm Marine,mfh,2020,134601.5332686543
R32SAF,AFR,urb,Zone_3C Warm Marine,sfh,2020,1038312.3121946339
R32SSA-L,AFR,rur,Zone_0A Extremely hot Humid,mfh,2020,189389.83699911134
R32SSA-L,AFR,rur,Zone_0A Extremely hot Humid,sfh,2020,7362219.128761367
R32SSA-L,AFR,rur,Zone_0B Extremely hot Dry,mfh,2020,155410.2506242733
R32SSA-L,AFR,rur,Zone_0B Extremely hot Dry,sfh,2020,6041318.468197384
R32SSA-L,AFR,rur,Zone_1A Very hot Humid,mfh,2020,230440.77868534793
R32SSA-L,AFR,rur,Zone_1A Very hot Humid,sfh,2020,8958007.123116612
R32SSA-L,AFR,rur,Zone_1B Very hot Dry,mfh,2020,3232.7965535017106
R32SSA-L,AFR,rur,Zone_1B Very hot Dry,sfh,2020,125669.66106896114
R32SSA-L,AFR,rur,Zone_2A Hot Humid,mfh,2020,279210.77392930334
R32SSA-L,AFR,rur,Zone_2A Hot Humid,sfh,2020,10853860.657730162
R32SSA-L,AFR,rur,Zone_2B Hot Dry,mfh,2020,20345.12883183757
R32SSA-L,AFR,rur,Zone_2B Hot Dry,sfh,2020,790883.497426379
R32SSA-L,AFR,rur,Zone_3A Warm Humid,mfh,2020,20233.484994049388
R32SSA-L,AFR,rur,Zone_3A Warm Humid,sfh,2020,786543.5264374588
R32SSA-L,AFR,rur,Zone_3C Warm Marine,mfh,2020,121557.52584986557
R32SSA-L,AFR,rur,Zone_3C Warm Marine,sfh,2020,4725349.344173015
R32SSA-L,AFR,urb,Zone_0A Extremely hot Humid,inf,2020,6440225.330349144
R32SSA-L,AFR,urb,Zone_0A Extremely hot Humid,mfh,2020,411493.0210459319
R32SSA-L,AFR,urb,Zone_0A Extremely hot Humid,sfh,2020,3174245.194379637
R32SSA-L,AFR,urb,Zone_0B Extremely hot Dry,inf,2020,1726844.275097143
R32SSA-L,AFR,urb,Zone_0B Extremely hot Dry,mfh,2020,123803.87252820419
R32SSA-L,AFR,urb,Zone_0B Extremely hot Dry,sfh,2020,955019.4713372194
R32SSA-L,AFR,urb,Zone_1A Very hot Humid,inf,2020,3354278.797894687
R32SSA-L,AFR,urb,Zone_1A Very hot Humid,mfh,2020,251626.89180079303
R32SSA-L,AFR,urb,Zone_1A Very hot Humid,sfh,2020,1941042.5237471918
R32SSA-L,AFR,urb,Zone_1B Very hot Dry,inf,2020,141912.17282238608
R32SSA-L,AFR,urb,Zone_1B Very hot Dry,mfh,2020,21026.858433328514
R32SSA-L,AFR,urb,Zone_1B Very hot Dry,sfh,2020,162200.5743019486
R32SSA-L,AFR,urb,Zone_2A Hot Humid,inf,2020,2552664.0591213517
R32SSA-L,AFR,urb,Zone_2A Hot Humid,mfh,2020,184615.14233719354
R32SSA-L,AFR,urb,Zone_2A Hot Humid,sfh,2020,1424115.8376976135
R32SSA-L,AFR,urb,Zone_2B Hot Dry,inf,2020,209951.9093620993
R32SSA-L,AFR,urb,Zone_2B Hot Dry,mfh,2020,27756.642725552163
R32SSA-L,AFR,urb,Zone_2B Hot Dry,sfh,2020,214113.93456867838
R32SSA-L,AFR,urb,Zone_3A Warm Humid,inf,2020,100940.04713416887
R32SSA-L,AFR,urb,Zone_3A Warm Humid,mfh,2020,7940.364839126484
R32SSA-L,AFR,urb,Zone_3A Warm Humid,sfh,2020,61251.74339081894
R32SSA-L,AFR,urb,Zone_3C Warm Marine,inf,2020,1762849.3530867468
R32SSA-L,AFR,urb,Zone_3C Warm Marine,mfh,2020,91300.61568473233
R32SSA-L,AFR,urb,Zone_3C Warm Marine,sfh,2020,704290.2935377226
R32SSA-M,AFR,rur,Zone_1A Very hot Humid,mfh,2020,5347.938291427438
R32SSA-M,AFR,rur,Zone_1A Very hot Humid,sfh,2020,207892.32522950653
R32SSA-M,AFR,rur,Zone_1B Very hot Dry,mfh,2020,470.7093914236758
R32SSA-M,AFR,rur,Zone_1B Very hot Dry,sfh,2020,18298.055167782157
R32SSA-M,AFR,rur,Zone_2A Hot Humid,mfh,2020,13760.66879952457
R32SSA-M,AFR,rur,Zone_2A Hot Humid,sfh,2020,534923.4186250707
R32SSA-M,AFR,rur,Zone_2B Hot Dry,mfh,2020,4984.770301989747
R32SSA-M,AFR,rur,Zone_2B Hot Dry,sfh,2020,193774.76559084168
R32SSA-M,AFR,rur,Zone_3C Warm Marine,mfh,2020,2223.142092753966
R32SSA-M,AFR,rur,Zone_3C Warm Marine,sfh,2020,86421.00072827368
R32SSA-M,AFR,urb,Zone_1A Very hot Humid,inf,2020,204312.73418798723
R32SSA-M,AFR,urb,Zone_1A Very hot Humid,mfh,2020,26396.584050550096
R32SSA-M,AFR,urb,Zone_1A Very hot Humid,sfh,2020,203622.4815126184
R32SSA-M,AFR,urb,Zone_1B Very hot Dry,inf,2020,228148.73487393107
R32SSA-M,AFR,urb,Zone_1B Very hot Dry,mfh,2020,24927.121807976924
R32SSA-M,AFR,urb,Zone_1B Very hot Dry,sfh,2020,192287.0925187683
R32SSA-M,AFR,urb,Zone_2A Hot Humid,inf,2020,260934.2439167387
R32SSA-M,AFR,urb,Zone_2A Hot Humid,mfh,2020,30472.758718979167
R32SSA-M,AFR,urb,Zone_2A Hot Humid,sfh,2020,235065.974332558
R32SSA-M,AFR,urb,Zone_2B Hot Dry,inf,2020,70406.09454354523
R32SSA-M,AFR,urb,Zone_2B Hot Dry,mfh,2020,23651.193302405394
R32SSA-M,AFR,urb,Zone_2B Hot Dry,sfh,2020,182444.6171424233
R32SSA-M,AFR,urb,Zone_3C Warm Marine,inf,2020,233367.65385762852
R32SSA-M,AFR,urb,Zone_3C Warm Marine,mfh,2020,25497.331541046344
R32SSA-M,AFR,urb,Zone_3C Warm Marine,sfh,2020,196685.6738127681
R32TUR,WEU,rur,Zone_3A Warm Humid,mfh,2020,4438.400170539008
R32TUR,WEU,rur,Zone_3A Warm Humid,sfh,2020,110297.3808043596
R32TUR,WEU,rur,Zone_4A Mixed Humid,mfh,2020,15272.23049719877
R32TUR,WEU,rur,Zone_4A Mixed Humid,sfh,2020,379525.7205654171
R32TUR,WEU,rur,Zone_4C Mixed Marine,mfh,2020,11628.744679611493
R32TUR,WEU,rur,Zone_4C Mixed Marine,sfh,2020,288982.5231887587
R32TUR,WEU,rur,Zone_5A Cool Humid,mfh,2020,16193.059029083379
