region_bld,sector,scenario,scenario_name,year,floor_Mm2
C-EEU-SVK,Commercial,C_r,Close,2050,76.2400678795
C-EEU-SVK,Commercial,C_r,Close,2055,75.40595473139
C-EEU-SVK,Commercial,C_r,Close,2060,74.24697076529
C-EEU-SVK,Commercial,C_r,Close,2070,70.93675791873
C-EEU-SVK,Commercial,C_r,Close,2080,67.11823343339
C-EEU-SVK,Commercial,C_r,Close,2090,63.98930281673
C-EEU-SVK,Commercial,C_r,Close,2100,61.57062791892
C-EEU-SVK,Commercial,N_r,Narrow,2020,47.11165414891
C-EEU-SVK,Commercial,N_r,Narrow,2025,61.60966126324
C-EEU-SVK,Commercial,N_r,Narrow,2030,69.23458084064
C-EEU-SVK,Commercial,N_r,Narrow,2035,71.54065406094
C-EEU-SVK,Commercial,N_r,Narrow,2040,71.09225165572
C-EEU-SVK,Commercial,N_r,Narrow,2045,69.34258341056
C-EEU-SVK,Commercial,N_r,Narrow,2050,67.05750949195
C-EEU-SVK,Commercial,N_r,Narrow,2055,66.30680765875
C-EEU-SVK,Commercial,N_r,Narrow,2060,65.26372208926999
C-EEU-SVK,Commercial,N_r,Narrow,2070,62.284530527360005
C-EEU-SVK,Commercial,N_r,Narrow,2080,58.84785849053
C-EEU-SVK,Commercial,N_r,Narrow,2090,56.03182093551
C-EEU-SVK,Commercial,N_r,Narrow,2100,53.85501352751
C-EEU-SVK,Commercial,R,Reference,2020,47.11165414891
C-EEU-SVK,Commercial,R,Reference,2025,61.60966126324
C-EEU-SVK,Commercial,R,Reference,2030,70.96560322506001
C-EEU-SVK,Commercial,R,Reference,2035,75.17091114667
C-EEU-SVK,Commercial,R,Reference,2040,76.62487512283
C-EEU-SVK,Commercial,R,Reference,2045,76.72763553277
C-EEU-SVK,Commercial,R,Reference,2050,76.24006787937999
C-EEU-SVK,Commercial,R,Reference,2055,75.40595473131
C-EEU-SVK,Commercial,R,Reference,2060,74.24697076525
C-EEU-SVK,Commercial,R,Reference,2070,70.93675791869
C-EEU-SVK,Commercial,R,Reference,2080,67.1182334333
C-EEU-SVK,Commercial,R,Reference,2090,63.98930281669001
C-EEU-SVK,Commercial,R,Reference,2100,61.570627918860005
C-EEU-SVK,Commercial,S_r,Slow,2020,47.11165414891
C-EEU-SVK,Commercial,S_r,Slow,2025,61.60966126324
C-EEU-SVK,Commercial,S_r,Slow,2030,70.96560322506001
C-EEU-SVK,Commercial,S_r,Slow,2035,75.17091114667
C-EEU-SVK,Commercial,S_r,Slow,2040,76.62487512295999
C-EEU-SVK,Commercial,S_r,Slow,2045,76.72763553285
C-EEU-SVK,Commercial,S_r,Slow,2050,76.2400678795
C-EEU-SVK,Commercial,S_r,Slow,2055,75.40595473139
C-EEU-SVK,Commercial,S_r,Slow,2060,74.24697076529
C-EEU-SVK,Commercial,S_r,Slow,2070,70.93675791873
C-EEU-SVK,Commercial,S_r,Slow,2080,67.11823343339
C-EEU-SVK,Commercial,S_r,Slow,2090,63.98930281673
C-EEU-SVK,Commercial,S_r,Slow,2100,61.57062791892
C-EEU-SVK,Residential,A_r,Circular,2020,164.78178384493845
C-EEU-SVK,Residential,A_r,Circular,2025,173.97811579193882
C-EEU-SVK,Residential,A_r,Circular,2030,175.71359443380567
C-EEU-SVK,Residential,A_r,Circular,2035,175.95177873246615
C-EEU-SVK,Residential,A_r,Circular,2040,174.94033406777427
C-EEU-SVK,Residential,A_r,Circular,2045,173.08700885005317
C-EEU-SVK,Residential,A_r,Circular,2050,170.58411596376814
C-EEU-SVK,Residential,A_r,Circular,2055,172.1503078585659
C-EEU-SVK,Residential,A_r,Circular,2060,172.89762469925267
C-EEU-SVK,Residential,A_r,Circular,2070,171.5089097243945
C-EEU-SVK,Residential,A_r,Circular,2080,167.70653262893856
C-EEU-SVK,Residential,A_r,Circular,2090,164.02803398928145
C-EEU-SVK,Residential,A_r,Circular,2100,160.84334342419152
C-EEU-SVK,Residential,C_r,Close,2020,164.78178384493845
C-EEU-SVK,Residential,C_r,Close,2025,173.97811686382127
C-EEU-SVK,Residential,C_r,Close,2030,180.2511202419949
C-EEU-SVK,Residential,C_r,Close,2035,185.2528858409028
C-EEU-SVK,Residential,C_r,Close,2040,189.14412289852677
C-EEU-SVK,Residential,C_r,Close,2045,192.2820932380499
C-EEU-SVK,Residential,C_r,Close,2050,194.81930894819587
C-EEU-SVK,Residential,C_r,Close,2055,196.64096222142715
C-EEU-SVK,Residential,C_r,Close,2060,197.5263965935725
C-EEU-SVK,Residential,C_r,Close,2070,195.99908142785696
C-EEU-SVK,Residential,C_r,Close,2080,191.70673535051446
C-EEU-SVK,Residential,C_r,Close,2090,187.54902603476688
C-EEU-SVK,Residential,C_r,Close,2100,183.9496968052081
C-EEU-SVK,Residential,N_r,Narrow,2020,164.78178384493845
C-EEU-SVK,Residential,N_r,Narrow,2025,173.97811686382127
C-EEU-SVK,Residential,N_r,Narrow,2030,175.7135964423777
C-EEU-SVK,Residential,N_r,Narrow,2035,175.95177880788904
C-EEU-SVK,Residential,N_r,Narrow,2040,174.9403324358841
C-EEU-SVK,Residential,N_r,Narrow,2045,173.08700479003886
C-EEU-SVK,Residential,N_r,Narrow,2050,170.58411162750795
C-EEU-SVK,Residential,N_r,Narrow,2055,172.15030401616235
C-EEU-SVK,Residential,N_r,Narrow,2060,172.89761948397705
C-EEU-SVK,Residential,N_r,Narrow,2070,171.50890319785486
C-EEU-SVK,Residential,N_r,Narrow,2080,167.70652974188408
C-EEU-SVK,Residential,N_r,Narrow,2090,164.02803370416015
C-EEU-SVK,Residential,N_r,Narrow,2100,160.84334755121134
C-EEU-SVK,Residential,R,Reference,2020,164.78178384493845
C-EEU-SVK,Residential,R,Reference,2025,173.97811686382127
C-EEU-SVK,Residential,R,Reference,2030,180.2511202419949
C-EEU-SVK,Residential,R,Reference,2035,185.2528858409028
C-EEU-SVK,Residential,R,Reference,2040,189.14412289852677
C-EEU-SVK,Residential,R,Reference,2045,192.2820932380499
C-EEU-SVK,Residential,R,Reference,2050,194.81930894819587
C-EEU-SVK,Residential,R,Reference,2055,196.64096222142715
C-EEU-SVK,Residential,R,Reference,2060,197.5263965935725
C-EEU-SVK,Residential,R,Reference,2070,195.99908142785696
C-EEU-SVK,Residential,R,Reference,2080,191.70673535051446
C-EEU-SVK,Residential,R,Reference,2090,187.54902603476688
C-EEU-SVK,Residential,R,Reference,2100,183.9496968052081
C-EEU-SVK,Residential,S_r,Slow,2020,164.78178384493845
C-EEU-SVK,Residential,S_r,Slow,2025,173.97811579193882
C-EEU-SVK,Residential,S_r,Slow,2030,180.25111906896612
C-EEU-SVK,Residential,S_r,Slow,2035,185.2528856078872
C-EEU-SVK,Residential,S_r,Slow,2040,189.14412231727914
C-EEU-SVK,Residential,S_r,Slow,2045,192.2820930068546
C-EEU-SVK,Residential,S_r,Slow,2050,194.8193096446088
C-EEU-SVK,Residential,S_r,Slow,2055,196.64096295144418
C-EEU-SVK,Residential,S_r,Slow,2060,197.52639644976614
C-EEU-SVK,Residential,S_r,Slow,2070,195.99908425694636
C-EEU-SVK,Residential,S_r,Slow,2080,191.70673254856922
C-EEU-SVK,Residential,S_r,Slow,2090,187.5490231289585
C-EEU-SVK,Residential,S_r,Slow,2100,183.94969461736335
C-EEU-SVN,Commercial,A_r,Circular,2020,18.31107991058
C-EEU-SVN,Commercial,A_r,Circular,2025,23.66743622478
C-EEU-SVN,Commercial,A_r,Circular,2030,26.647912833030002
C-EEU-SVN,Commercial,A_r,Circular,2035,27.67463614884
C-EEU-SVN,Commercial,A_r,Circular,2040,27.72506409473
C-EEU-SVN,Commercial,A_r,Circular,2045,27.285988751
C-EEU-SVN,Commercial,A_r,Circular,2050,26.590835500369998
C-EEU-SVN,Commercial,A_r,Circular,2055,26.453743620239997
C-EEU-SVN,Commercial,A_r,Circular,2060,26.21277682569
C-EEU-SVN,Commercial,A_r,Circular,2070,25.514248467260003
C-EEU-SVN,Commercial,A_r,Circular,2080,24.72227831709
C-EEU-SVN,Commercial,A_r,Circular,2090,23.91971975469
C-EEU-SVN,Commercial,A_r,Circular,2100,23.07729451494
C-EEU-SVN,Commercial,C_r,Close,2020,18.31107991058
C-EEU-SVN,Commercial,C_r,Close,2025,23.66743622478
C-EEU-SVN,Commercial,C_r,Close,2030,27.314213681240002
C-EEU-SVN,Commercial,C_r,Close,2035,29.077780518770002
C-EEU-SVN,Commercial,C_r,Close,2040,29.87778065797
C-EEU-SVN,Commercial,C_r,Close,2045,30.180494618780003
C-EEU-SVN,Commercial,C_r,Close,2050,30.212131525849998
C-EEU-SVN,Commercial,C_r,Close,2055,30.059807214640003
C-EEU-SVN,Commercial,C_r,Close,2060,29.79206633181
C-EEU-SVN,Commercial,C_r,Close,2070,29.01592371136
C-EEU-SVN,Commercial,C_r,Close,2080,28.13595687782
C-EEU-SVN,Commercial,C_r,Close,2090,27.244225141759998
C-EEU-SVN,Commercial,C_r,Close,2100,26.308197097599997
C-EEU-SVN,Commercial,N_r,Narrow,2020,18.31107991058
C-EEU-SVN,Commercial,N_r,Narrow,2025,23.66743622478
C-EEU-SVN,Commercial,N_r,Narrow,2030,26.64791283303
C-EEU-SVN,Commercial,N_r,Narrow,2035,27.674636148850002
C-EEU-SVN,Commercial,N_r,Narrow,2040,27.725064094689998
C-EEU-SVN,Commercial,N_r,Narrow,2045,27.28598875099
C-EEU-SVN,Commercial,N_r,Narrow,2050,26.590835500420003
C-EEU-SVN,Commercial,N_r,Narrow,2055,26.453743620340003
C-EEU-SVN,Commercial,N_r,Narrow,2060,26.21277682581
C-EEU-SVN,Commercial,N_r,Narrow,2070,25.51424846736
C-EEU-SVN,Commercial,N_r,Narrow,2080,24.72227831722
C-EEU-SVN,Commercial,N_r,Narrow,2090,23.91971975481
C-EEU-SVN,Commercial,N_r,Narrow,2100,23.07729451513
C-EEU-SVN,Commercial,R,Reference,2020,18.31107991058
C-EEU-SVN,Commercial,R,Reference,2025,23.66743622478
C-EEU-SVN,Commercial,R,Reference,2030,27.31421368124
C-EEU-SVN,Commercial,R,Reference,2035,29.077780518770002
C-EEU-SVN,Commercial,R,Reference,2040,29.877780658000002
C-EEU-SVN,Commercial,R,Reference,2045,30.180494618860003
C-EEU-SVN,Commercial,R,Reference,2050,30.212131525960004
C-EEU-SVN,Commercial,R,Reference,2055,30.059807214800003
C-EEU-SVN,Commercial,R,Reference,2060,29.79206633201
C-EEU-SVN,Commercial,R,Reference,2070,29.015923711560003
C-EEU-SVN,Commercial,R,Reference,2080,28.13595687806
C-EEU-SVN,Commercial,R,Reference,2090,27.24422514202
C-EEU-SVN,Commercial,R,Reference,2100,26.30819709791
C-EEU-SVN,Commercial,S_r,Slow,2020,18.31107991058
C-EEU-SVN,Commercial,S_r,Slow,2025,23.66743622478
C-EEU-SVN,Commercial,S_r,Slow,2030,27.314213681240002
C-EEU-SVN,Commercial,S_r,Slow,2035,29.077780518770002
C-EEU-SVN,Commercial,S_r,Slow,2040,29.87778065797
C-EEU-SVN,Commercial,S_r,Slow,2045,30.180494618780003
C-EEU-SVN,Commercial,S_r,Slow,2050,30.212131525849998
C-EEU-SVN,Commercial,S_r,Slow,2055,30.059807214640003
C-EEU-SVN,Commercial,S_r,Slow,2060,29.79206633181
C-EEU-SVN,Commercial,S_r,Slow,2070,29.01592371136
C-EEU-SVN,Commercial,S_r,Slow,2080,28.13595687782
C-EEU-SVN,Commercial,S_r,Slow,2090,27.244225141759998
C-EEU-SVN,Commercial,S_r,Slow,2100,26.308197097599997
C-EEU-SVN,Residential,A_r,Circular,2020,67.40518579297992
C-EEU-SVN,Residential,A_r,Circular,2025,69.95053489869585
C-EEU-SVN,Residential,A_r,Circular,2030,70.24920444835583
C-EEU-SVN,Residential,A_r,Circular,2035,70.20299068795583
C-EEU-SVN,Residential,A_r,Circular,2040,69.8993729770658
C-EEU-SVN,Residential,A_r,Circular,2045,69.35831664155805
C-EEU-SVN,Residential,A_r,Circular,2050,68.52549525967142
C-EEU-SVN,Residential,A_r,Circular,2055,69.28497446669213
C-EEU-SVN,Residential,A_r,Circular,2060,69.78698909495202
C-EEU-SVN,Residential,A_r,Circular,2070,70.06419740359928
C-EEU-SVN,Residential,A_r,Circular,2080,69.72023315172454
C-EEU-SVN,Residential,A_r,Circular,2090,68.94061635764591
C-EEU-SVN,Residential,A_r,Circular,2100,67.72790603212516
C-EEU-SVN,Residential,C_r,Close,2020,67.40518579297992
C-EEU-SVN,Residential,C_r,Close,2025,69.95053734403695
C-EEU-SVN,Residential,C_r,Close,2030,72.06495090716207
C-EEU-SVN,Residential,C_r,Close,2035,73.91749731478524
C-EEU-SVN,Residential,C_r,Close,2040,75.57996508209621
C-EEU-SVN,Residential,C_r,Close,2045,77.05732241272675
C-EEU-SVN,Residential,C_r,Close,2050,78.27030840735884
C-EEU-SVN,Residential,C_r,Close,2055,79.1509939843847
C-EEU-SVN,Residential,C_r,Close,2060,79.73724400031647
C-EEU-SVN,Residential,C_r,Close,2070,80.07794953213696
C-EEU-SVN,Residential,C_r,Close,2080,79.70659603116124
C-EEU-SVN,Residential,C_r,Close,2090,78.83486355431387
C-EEU-SVN,Residential,C_r,Close,2100,77.46552247499635
C-EEU-SVN,Residential,N_r,Narrow,2020,67.40518579297992
C-EEU-SVN,Residential,N_r,Narrow,2025,69.95053734403695
C-EEU-SVN,Residential,N_r,Narrow,2030,70.24920925877753
C-EEU-SVN,Residential,N_r,Narrow,2035,70.20299743566203
C-EEU-SVN,Residential,N_r,Narrow,2040,69.89938001403395
C-EEU-SVN,Residential,N_r,Narrow,2045,69.35832162201987
C-EEU-SVN,Residential,N_r,Narrow,2050,68.52549989098824
C-EEU-SVN,Residential,N_r,Narrow,2055,69.28497839808996
C-EEU-SVN,Residential,N_r,Narrow,2060,69.7869915523255
C-EEU-SVN,Residential,N_r,Narrow,2070,70.06419997570259
C-EEU-SVN,Residential,N_r,Narrow,2080,69.72023459263725
C-EEU-SVN,Residential,N_r,Narrow,2090,68.94061785037226
C-EEU-SVN,Residential,N_r,Narrow,2100,67.7279100918709
C-EEU-SVN,Residential,R,Reference,2020,67.40518579297992
C-EEU-SVN,Residential,R,Reference,2025,69.95053734403695
C-EEU-SVN,Residential,R,Reference,2030,72.06495090716207
C-EEU-SVN,Residential,R,Reference,2035,73.91749731478524
C-EEU-SVN,Residential,R,Reference,2040,75.57996508209621
C-EEU-SVN,Residential,R,Reference,2045,77.05732241272675
C-EEU-SVN,Residential,R,Reference,2050,78.27030840735884
C-EEU-SVN,Residential,R,Reference,2055,79.1509939843847
C-EEU-SVN,Residential,R,Reference,2060,79.73724400031647
C-EEU-SVN,Residential,R,Reference,2070,80.07794953213696
C-EEU-SVN,Residential,R,Reference,2080,79.70659603116124
C-EEU-SVN,Residential,R,Reference,2090,78.83486355431387
C-EEU-SVN,Residential,R,Reference,2100,77.46552247499635
C-EEU-SVN,Residential,S_r,Slow,2020,67.40518579297992
C-EEU-SVN,Residential,S_r,Slow,2025,69.95053489869585
C-EEU-SVN,Residential,S_r,Slow,2030,72.06494832872544
C-EEU-SVN,Residential,S_r,Slow,2035,73.91749336166771
C-EEU-SVN,Residential,S_r,Slow,2040,75.57996221255937
C-EEU-SVN,Residential,S_r,Slow,2045,77.05731837965894
C-EEU-SVN,Residential,S_r,Slow,2050,78.27030292181362
C-EEU-SVN,Residential,S_r,Slow,2055,79.15098802796685
C-EEU-SVN,Residential,S_r,Slow,2060,79.73723900423316
C-EEU-SVN,Residential,S_r,Slow,2070,80.0779443294928
C-EEU-SVN,Residential,S_r,Slow,2080,79.70659065079555
C-EEU-SVN,Residential,S_r,Slow,2090,78.83485802273107
C-EEU-SVN,Residential,S_r,Slow,2100,77.46551440773356
C-WEU-AUT,Commercial,A_r,Circular,2020,112.79148052297
C-WEU-AUT,Commercial,A_r,Circular,2025,135.77382594155
C-WEU-AUT,Commercial,A_r,Circular,2030,142.26009235627
C-WEU-AUT,Commercial,A_r,Circular,2035,145.47723941332
C-WEU-AUT,Commercial,A_r,Circular,2040,146.44484004952
C-WEU-AUT,Commercial,A_r,Circular,2045,145.90167764415
C-WEU-AUT,Commercial,A_r,Circular,2050,144.25524819643
C-WEU-AUT,Commercial,A_r,Circular,2055,145.3451767889
C-WEU-AUT,Commercial,A_r,Circular,2060,145.78821098014998
C-WEU-AUT,Commercial,A_r,Circular,2070,145.4742099279
C-WEU-AUT,Commercial,A_r,Circular,2080,144.1669477101
C-WEU-AUT,Commercial,A_r,Circular,2090,140.92348904479002
C-WEU-AUT,Commercial,A_r,Circular,2100,136.48159291205
C-WEU-AUT,Commercial,C_r,Close,2020,112.79148052297
C-WEU-AUT,Commercial,C_r,Close,2025,135.77382594155
C-WEU-AUT,Commercial,C_r,Close,2030,145.58135718652
C-WEU-AUT,Commercial,C_r,Close,2035,152.39220290243
C-WEU-AUT,Commercial,C_r,Close,2040,157.09973735009999
C-WEU-AUT,Commercial,C_r,Close,2045,160.36981346773
C-WEU-AUT,Commercial,C_r,Close,2050,162.55937403234
C-WEU-AUT,Commercial,C_r,Close,2055,163.77040580174
C-WEU-AUT,Commercial,C_r,Close,2060,164.26266601418
C-WEU-AUT,Commercial,C_r,Close,2070,163.91377595606
C-WEU-AUT,Commercial,C_r,Close,2080,162.46126238054998
C-WEU-AUT,Commercial,C_r,Close,2090,158.85741941907
C-WEU-AUT,Commercial,C_r,Close,2100,153.92197927154
C-WEU-AUT,Commercial,N_r,Narrow,2020,112.79148052297
C-WEU-AUT,Commercial,N_r,Narrow,2025,135.77382594155
C-WEU-AUT,Commercial,N_r,Narrow,2030,142.26009235627
C-WEU-AUT,Commercial,N_r,Narrow,2035,145.47723941331
C-WEU-AUT,Commercial,N_r,Narrow,2040,146.44484004959
C-WEU-AUT,Commercial,N_r,Narrow,2045,145.90167764428
C-WEU-AUT,Commercial,N_r,Narrow,2050,144.25524819649002
C-WEU-AUT,Commercial,N_r,Narrow,2055,145.34517678884
C-WEU-AUT,Commercial,N_r,Narrow,2060,145.78821097994
C-WEU-AUT,Commercial,N_r,Narrow,2070,145.47420992761
C-WEU-AUT,Commercial,N_r,Narrow,2080,144.16694770976
C-WEU-AUT,Commercial,N_r,Narrow,2090,140.92348904444
C-WEU-AUT,Commercial,N_r,Narrow,2100,136.48159291168
C-WEU-AUT,Commercial,R,Reference,2020,112.79148052297
C-WEU-AUT,Commercial,R,Reference,2025,135.77382594155
C-WEU-AUT,Commercial,R,Reference,2030,145.58135718652
C-WEU-AUT,Commercial,R,Reference,2035,152.39220290243
C-WEU-AUT,Commercial,R,Reference,2040,157.09973735004002
C-WEU-AUT,Commercial,R,Reference,2045,160.36981346763002
C-WEU-AUT,Commercial,R,Reference,2050,162.55937403225
C-WEU-AUT,Commercial,R,Reference,2055,163.77040580152
C-WEU-AUT,Commercial,R,Reference,2060,164.2626660139
C-WEU-AUT,Commercial,R,Reference,2070,163.91377595571
C-WEU-AUT,Commercial,R,Reference,2080,162.46126238029
C-WEU-AUT,Commercial,R,Reference,2090,158.85741941879
C-WEU-AUT,Commercial,R,Reference,2100,153.92197927127
C-WEU-AUT,Commercial,S_r,Slow,2020,112.79148052297
C-WEU-AUT,Commercial,S_r,Slow,2025,135.77382594155
C-WEU-AUT,Commercial,S_r,Slow,2030,145.58135718652
C-WEU-AUT,Commercial,S_r,Slow,2035,152.39220290243
C-WEU-AUT,Commercial,S_r,Slow,2040,157.09973735009999
C-WEU-AUT,Commercial,S_r,Slow,2045,160.36981346773
C-WEU-AUT,Commercial,S_r,Slow,2050,162.55937403234
C-WEU-AUT,Commercial,S_r,Slow,2055,163.77040580174
C-WEU-AUT,Commercial,S_r,Slow,2060,164.26266601418
C-WEU-AUT,Commercial,S_r,Slow,2070,163.91377595606
C-WEU-AUT,Commercial,S_r,Slow,2080,162.46126238054998
C-WEU-AUT,Commercial,S_r,Slow,2090,158.85741941907
C-WEU-AUT,Commercial,S_r,Slow,2100,153.92197927154
C-WEU-AUT,Residential,A_r,Circular,2020,274.5282373295663
C-WEU-AUT,Residential,A_r,Circular,2025,282.614571096464
C-WEU-AUT,Residential,A_r,Circular,2030,279.6291531230522
C-WEU-AUT,Residential,A_r,Circular,2035,275.79763968061314
C-WEU-AUT,Residential,A_r,Circular,2040,271.42065832532677
C-WEU-AUT,Residential,A_r,Circular,2045,266.91828572577873
C-WEU-AUT,Residential,A_r,Circular,2050,262.0155699981648
C-WEU-AUT,Residential,A_r,Circular,2055,263.7667104791698
C-WEU-AUT,Residential,A_r,Circular,2060,264.67014716416816
C-WEU-AUT,Residential,A_r,Circular,2070,264.6081868909599
C-WEU-AUT,Residential,A_r,Circular,2080,262.53162156965743
C-WEU-AUT,Residential,A_r,Circular,2090,255.92832232633256
C-WEU-AUT,Residential,A_r,Circular,2100,246.35423252823253
C-WEU-AUT,Residential,C_r,Close,2020,274.5282373295663
C-WEU-AUT,Residential,C_r,Close,2025,282.6145729881607
C-WEU-AUT,Residential,C_r,Close,2030,287.229031104335
C-WEU-AUT,Residential,C_r,Close,2035,291.1484361257196
C-WEU-AUT,Residential,C_r,Close,2040,294.63558025985094
C-WEU-AUT,Residential,C_r,Close,2045,298.1150475736617
C-WEU-AUT,Residential,C_r,Close,2050,301.26642192141185
C-WEU-AUT,Residential,C_r,Close,2055,303.33683691637697
C-WEU-AUT,Residential,C_r,Close,2060,304.4376389181565
C-WEU-AUT,Residential,C_r,Close,2070,304.4976714007123
C-WEU-AUT,Residential,C_r,Close,2080,302.24594360494984
C-WEU-AUT,Residential,C_r,Close,2090,294.81801567845207
C-WEU-AUT,Residential,C_r,Close,2100,283.98773047390364
C-WEU-AUT,Residential,N_r,Narrow,2020,274.5282373295663
C-WEU-AUT,Residential,N_r,Narrow,2025,282.6145729881607
C-WEU-AUT,Residential,N_r,Narrow,2030,279.62915922039156
C-WEU-AUT,Residential,N_r,Narrow,2035,275.7976385980096
C-WEU-AUT,Residential,N_r,Narrow,2040,271.4206560203812
C-WEU-AUT,Residential,N_r,Narrow,2045,266.9182806521461
C-WEU-AUT,Residential,N_r,Narrow,2050,262.0155678147973
C-WEU-AUT,Residential,N_r,Narrow,2055,263.766708369914
C-WEU-AUT,Residential,N_r,Narrow,2060,264.6701442718048
C-WEU-AUT,Residential,N_r,Narrow,2070,264.6081701084484
C-WEU-AUT,Residential,N_r,Narrow,2080,262.5315897192913
C-WEU-AUT,Residential,N_r,Narrow,2090,255.9282883262072
C-WEU-AUT,Residential,N_r,Narrow,2100,246.3541958684477
C-WEU-AUT,Residential,R,Reference,2020,274.5282373295663
C-WEU-AUT,Residential,R,Reference,2025,282.6145729881607
C-WEU-AUT,Residential,R,Reference,2030,287.229031104335
C-WEU-AUT,Residential,R,Reference,2035,291.1484361257196
C-WEU-AUT,Residential,R,Reference,2040,294.63558025985094
C-WEU-AUT,Residential,R,Reference,2045,298.1150475736617
C-WEU-AUT,Residential,R,Reference,2050,301.26642192141185
C-WEU-AUT,Residential,R,Reference,2055,303.33683691637697
C-WEU-AUT,Residential,R,Reference,2060,304.4376389181565
C-WEU-AUT,Residential,R,Reference,2070,304.4976714007123
C-WEU-AUT,Residential,R,Reference,2080,302.24594360494984
C-WEU-AUT,Residential,R,Reference,2090,294.81801567845207
C-WEU-AUT,Residential,R,Reference,2100,283.98773047390364
C-WEU-AUT,Residential,S_r,Slow,2020,274.5282373295663
C-WEU-AUT,Residential,S_r,Slow,2025,282.614571096464
C-WEU-AUT,Residential,S_r,Slow,2030,287.229034577325
C-WEU-AUT,Residential,S_r,Slow,2035,291.14843503506205
C-WEU-AUT,Residential,S_r,Slow,2040,294.6355804339678
C-WEU-AUT,Residential,S_r,Slow,2045,298.11504508765046
C-WEU-AUT,Residential,S_r,Slow,2050,301.2664190565175
C-WEU-AUT,Residential,S_r,Slow,2055,303.3368372924114
C-WEU-AUT,Residential,S_r,Slow,2060,304.437639282796
C-WEU-AUT,Residential,S_r,Slow,2070,304.49769662127494
C-WEU-AUT,Residential,S_r,Slow,2080,302.24598930353915
C-WEU-AUT,Residential,S_r,Slow,2090,294.81805607121777
C-WEU-AUT,Residential,S_r,Slow,2100,283.98777107949735
C-WEU-BEL,Commercial,A_r,Circular,2020,150.72180770322
C-WEU-BEL,Commercial,A_r,Circular,2025,179.92594933311
C-WEU-BEL,Commercial,A_r,Circular,2030,189.03446886815
C-WEU-BEL,Commercial,A_r,Circular,2035,194.4183340068
C-WEU-BEL,Commercial,A_r,Circular,2040,197.22663763275003
C-WEU-BEL,Commercial,A_r,Circular,2045,198.00663871571
C-WEU-BEL,Commercial,A_r,Circular,2050,197.35551375381002
C-WEU-BEL,Commercial,A_r,Circular,2055,200.27581725213
C-WEU-BEL,Commercial,A_r,Circular,2060,202.47393034038
C-WEU-BEL,Commercial,A_r,Circular,2070,205.59793881029998
C-WEU-BEL,Commercial,A_r,Circular,2080,207.58612233493
C-WEU-BEL,Commercial,A_r,Circular,2090,207.22451905959002
C-WEU-BEL,Commercial,A_r,Circular,2100,204.8345341164
C-WEU-BEL,Commercial,C_r,Close,2020,150.72180770322
C-WEU-BEL,Commercial,C_r,Close,2025,179.92594933311
C-WEU-BEL,Commercial,C_r,Close,2030,193.34296803741
C-WEU-BEL,Commercial,C_r,Close,2035,203.43918085816
C-WEU-BEL,Commercial,C_r,Close,2040,211.22506070031
C-WEU-BEL,Commercial,C_r,Close,2045,217.14478038017
C-WEU-BEL,Commercial,C_r,Close,2050,221.73745866259003
C-WEU-BEL,Commercial,C_r,Close,2055,224.98224032739
C-WEU-BEL,Commercial,C_r,Close,2060,227.42458820323003
C-WEU-BEL,Commercial,C_r,Close,2070,230.89570872536
C-WEU-BEL,Commercial,C_r,Close,2080,233.10480153051
C-WEU-BEL,Commercial,C_r,Close,2090,232.70302011346
C-WEU-BEL,Commercial,C_r,Close,2100,230.04748128769998
C-WEU-BEL,Commercial,N_r,Narrow,2020,150.72180770322
C-WEU-BEL,Commercial,N_r,Narrow,2025,179.92594933311
C-WEU-BEL,Commercial,N_r,Narrow,2030,189.03446886815001
C-WEU-BEL,Commercial,N_r,Narrow,2035,194.4183340068
C-WEU-BEL,Commercial,N_r,Narrow,2040,197.22663763275
C-WEU-BEL,Commercial,N_r,Narrow,2045,198.00663871570998
C-WEU-BEL,Commercial,N_r,Narrow,2050,197.35551375376997
C-WEU-BEL,Commercial,N_r,Narrow,2055,200.27581725208998
C-WEU-BEL,Commercial,N_r,Narrow,2060,202.47393034034
C-WEU-BEL,Commercial,N_r,Narrow,2070,205.59793881026
C-WEU-BEL,Commercial,N_r,Narrow,2080,207.58612233488998
C-WEU-BEL,Commercial,N_r,Narrow,2090,207.22451905954998
C-WEU-BEL,Commercial,N_r,Narrow,2100,204.83453411636
C-WEU-BEL,Commercial,R,Reference,2020,150.72180770322
C-WEU-BEL,Commercial,R,Reference,2025,179.92594933311
C-WEU-BEL,Commercial,R,Reference,2030,193.34296803741
C-WEU-BEL,Commercial,R,Reference,2035,203.43918085816
C-WEU-BEL,Commercial,R,Reference,2040,211.22506070031
C-WEU-BEL,Commercial,R,Reference,2045,217.14478038016998
C-WEU-BEL,Commercial,R,Reference,2050,221.73745866259
C-WEU-BEL,Commercial,R,Reference,2055,224.98224032739
C-WEU-BEL,Commercial,R,Reference,2060,227.42458820323
C-WEU-BEL,Commercial,R,Reference,2070,230.89570872535998
C-WEU-BEL,Commercial,R,Reference,2080,233.10480153051
C-WEU-BEL,Commercial,R,Reference,2090,232.70302011345998
C-WEU-BEL,Commercial,R,Reference,2100,230.0474812877
C-WEU-BEL,Commercial,S_r,Slow,2020,150.72180770322
C-WEU-BEL,Commercial,S_r,Slow,2025,179.92594933311
C-WEU-BEL,Commercial,S_r,Slow,2030,193.34296803741
C-WEU-BEL,Commercial,S_r,Slow,2035,203.43918085816
