country,sector,scenario,material,year,mat_stock_Mt,mat_demand_Mt,mat_scrap_Mt
ROU,Commercial,R,brick,2035,35.89743910914002,0.4585662227530183,0.24239544175545483
ROU,Commercial,R,brick,2040,35.69921356394546,0.3071124042056089,0.2549274910972741
ROU,Commercial,R,brick,2045,34.849823059033916,0.2308775409976639,0.2723326973754815
ROU,Commercial,R,brick,2050,33.70453083567581,0.19801346025915323,0.2909779566458507
ROU,Commercial,R,brick,2055,32.40990512879007,0.18205178823743762,0.30657113286172033
ROU,Commercial,R,brick,2060,30.979272968834294,0.16298418793956018,0.3153842909835271
ROU,Commercial,R,brick,2070,28.014763206832967,0.15132063486016736,0.32480809607451144
ROU,Commercial,R,brick,2080,25.47997005754818,0.14114547046360257,0.2879534497442875
ROU,Commercial,R,brick,2090,23.492429694660128,0.12747129311828675,0.23504792715497722
ROU,Commercial,R,brick,2100,21.82462987229089,0.10010565246686962,0.1854756930146677
ROU,Commercial,R,concrete,2025,222.51336039656414,10.52744986548731,1.799878688251856
ROU,Commercial,R,concrete,2030,249.14619797813927,7.055802790448656,1.7292352741336272
ROU,Commercial,R,concrete,2035,256.8807486073441,3.281482955614085,1.7345728297731164
ROU,Commercial,R,concrete,2040,255.46225392620931,2.1976850231316694,1.8242517120667299
ROU,Commercial,R,concrete,2045,249.38404684023106,1.6521511572952843,1.94880272543617
ROU,Commercial,R,concrete,2050,241.1883779844131,1.4169770091691771,2.082227512223564
ROU,Commercial,R,concrete,2055,231.92408423521232,1.30275587363087,2.19381170538343
ROU,Commercial,R,concrete,2060,221.68653333042897,1.1663088300472721,2.256878339441685
ROU,Commercial,R,concrete,2070,200.47261095002204,1.0828448749348571,2.324314740660773
ROU,Commercial,R,concrete,2080,182.33372478119634,1.0100317742720066,2.060584252528088
ROU,Commercial,R,concrete,2090,168.11095934231022,0.9121798661630534,1.6819942866286972
ROU,Commercial,R,concrete,2100,156.17624540366822,0.7163523522481197,1.3272572097752413
ROU,Commercial,R,copper,2025,0.038305189003463185,0.0018122775014645894,3.098451850887485e-4
ROU,Commercial,R,copper,2030,0.04288997382466499,0.0012146410398801042,2.976840756397429e-4
ROU,Commercial,R,copper,2035,0.044221459822541796,5.649001237607556e-4,2.986029241853886e-4
ROU,Commercial,R,copper,2040,0.04397726906130195,3.783266767941857e-4,3.1404094790564533e-4
ROU,Commercial,R,copper,2045,0.042930918986791175,2.8441421328453227e-4,3.354821328267956e-4
ROU,Commercial,R,copper,2050,0.04152005249332578,2.4392949732570532e-4,3.584509184607428e-4
ROU,Commercial,R,copper,2055,0.03992522455843557,2.242665783118203e-4,3.776598936034939e-4
ROU,Commercial,R,copper,2060,0.03816285252989126,2.0077751777128203e-4,3.885166769135311e-4
ROU,Commercial,R,copper,2070,0.034510922125181816,1.864093801913195e-4,4.0012570609634874e-4
ROU,Commercial,R,copper,2080,0.031388352488145754,1.7387476394244386e-4,3.547250785749548e-4
ROU,Commercial,R,copper,2090,0.02893993448161571,1.5702977167868565e-4,2.895516428192526e-4
ROU,Commercial,R,copper,2100,0.026885399543546407,1.2331849286279263e-4,2.2848442981599463e-4
ROU,Commercial,R,glass,2025,0.5382545684840433,0.02546565282411134,0.00435386407783354
ROU,Commercial,R,glass,2030,0.6026787741786047,0.01706782046486089,0.0041829793259486195
ROU,Commercial,R,glass,2035,0.6213884696500184,0.00793782984138095,0.00419589074709822
ROU,Commercial,R,glass,2040,0.6179571644864527,0.005316148215466179,0.0044128218473479
ROU,Commercial,R,glass,2045,0.6032541249638406,0.00399651466615538,0.00471410780984444
ROU,Commercial,R,glass,2050,0.5834289953825675,0.00342763395089126,0.00503685922085783
ROU,Commercial,R,glass,2055,0.561018887398946,0.00315133571912954,0.005306778751226099
ROU,Commercial,R,glass,2060,0.5362544933204649,0.00282127354023779,0.0054593354509239
ROU,Commercial,R,glass,2070,0.48493851563548523,0.0026193762021950897,0.00562246251427688
ROU,Commercial,R,glass,2080,0.4410609779892864,0.00244324302975358,0.004984504686338129
ROU,Commercial,R,glass,2090,0.4066564439859627,0.0022065415729032698,0.00406870449184917
ROU,Commercial,R,glass,2100,0.3777866525739975,0.0017328394373922497,0.00321060387314136
ROU,Commercial,R,steel,2025,9.84356603842414,0.465714273437056,0.07962319519773396
ROU,Commercial,R,steel,2030,11.02175190132079,0.312135238073332,0.07649806549400198
ROU,Commercial,R,steel,2035,11.36391364729606,0.14516653795521597,0.07673418876016197
ROU,Commercial,R,steel,2040,11.30116215208688,0.09722138759801997,0.08070141121608997
ROU,Commercial,R,steel,2045,11.03227388066168,0.073088011404398,0.08621131014112395
ROU,Commercial,R,steel,2050,10.66971314512867,0.06268435630034598,0.09211376785226397
ROU,Commercial,R,steel,2055,10.25987848550602,0.05763143143933395,0.09705003941930992
ROU,Commercial,R,steel,2060,9.80698878835092,0.05159527486037998,0.09983998684568995
ROU,Commercial,R,steel,2070,8.86852538321705,0.04790298891173899,0.102823244424519
ROU,Commercial,R,steel,2080,8.06609570641886,0.044681876419618,0.09115631138439396
ROU,Commercial,R,steel,2090,7.43690773048259,0.04035309491301698,0.07440821444237798
ROU,Commercial,R,steel,2100,6.90893878248167,0.03169005974997499,0.05871532375005599
ROU,Commercial,R,wood,2025,5.375322751152955,0.2543148001213226,0.04348021550271331
ROU,Commercial,R,wood,2030,6.01870028823595,0.1704491685333102,0.041773661116711165
ROU,Commercial,R,wood,2035,6.205546174222359,0.07927177926483464,0.04190260206755276
ROU,Commercial,R,wood,2040,6.171279167880339,0.05309014381722571,0.04406900203307264
ROU,Commercial,R,wood,2045,6.0244460753538975,0.03991151672117821,0.04707781864817709
ROU,Commercial,R,wood,2050,5.826460816477396,0.03423034347992955,0.05030100169978269
ROU,Commercial,R,wood,2055,5.602660461861872,0.03147106885737494,0.052996574905330024
ROU,Commercial,R,wood,2060,5.3553488388811505,0.02817487623147901,0.05452009471684964
ROU,Commercial,R,wood,2070,4.842877680253342,0.026158612147302706,0.056149176319333215
ROU,Commercial,R,wood,2080,4.404691104264856,0.02439964398522262,0.04977815890938637
ROU,Commercial,R,wood,2090,4.061107444786146,0.022035805755624298,0.04063244625001908
ROU,Commercial,R,wood,2100,3.7727969395268173,0.017305141093634346,0.032062955067604135
SVK,Commercial,R,aluminum,2025,0.03018873401898757,0.0016518291039492202,2.3102440674488e-4
SVK,Commercial,R,aluminum,2030,0.03477314558027935,0.00114360800954372,2.2672569728536e-4
SVK,Commercial,R,aluminum,2035,0.03683374646186825,6.464652935763399e-4,2.3434511725856e-4
SVK,Commercial,R,aluminum,2040,0.03754618881018666,4.327160901252e-4,2.5507199684498e-4
SVK,Commercial,R,aluminum,2045,0.03759654141105728,3.6653132058172e-4,2.8376364101246e-4
SVK,Commercial,R,aluminum,2050,0.03735763326089618,3.470210716973e-4,3.1432595633166e-4
SVK,Commercial,R,aluminum,2055,0.03694891781834189,3.4117844076526e-4,3.4205401255718e-4
SVK,Commercial,R,aluminum,2060,0.036381015674972476,3.3214151779171997e-4,3.6265524347514e-4
SVK,Commercial,R,aluminum,2070,0.03475901138015808,3.1362238903981994e-4,3.8933449085825e-4
SVK,Commercial,R,aluminum,2080,0.032887934382317,2.7417596961762e-4,3.6691538215885e-4
SVK,Commercial,R,aluminum,2090,0.03135475838017808,2.5834209154054e-4,3.2114509590982e-4
SVK,Commercial,R,aluminum,2100,0.03016960768024139,2.4089441694528e-4,2.7475338035747e-4
SVK,Commercial,R,brick,2025,9.147074610174679,0.5004981012975981,0.06999953969376903
SVK,Commercial,R,brick,2030,10.536134335849447,0.3465089917818478,0.06869704664689393
SVK,Commercial,R,brick,2035,11.16048877197222,0.19587658990642112,0.07100570268186641
SVK,Commercial,R,brick,2040,11.376356165133446,0.13111137283560098,0.07728587043894575
SVK,Commercial,R,brick,2045,11.391612816727053,0.11105763276519406,0.08597933236826862
SVK,Commercial,R,brick,2050,11.31922453197394,0.10514609960528676,0.09523960072892843
SVK,Commercial,R,brick,2055,11.19538526647101,0.10337580406982406,0.10364109908028117
SVK,Commercial,R,brick,2060,11.023313020135316,0.10063764987517047,0.10988319575613037
SVK,Commercial,R,brick,2070,10.531851725555708,0.09502642244501337,0.11796690891227413
SVK,Commercial,R,brick,2080,9.9649223243469809,0.08307430344154126,0.11117400200077374
SVK,Commercial,R,brick,2090,9.500375673491293,0.07827669702159783,0.09730577476787271
SVK,Commercial,R,brick,2100,9.141279400364922,0.07299011623299922,0.08324925675739747
SVK,Commercial,R,concrete,2025,65.45612811780302,3.581545929975432,0.5009141210334008
SVK,Commercial,R,concrete,2030,75.39618821810122,2.479605548949409,0.4915935288897694
SVK,Commercial,R,concrete,2035,79.8640455061911,1.4016856438375787,0.508114186219601
SVK,Commercial,R,concrete,2040,81.40878459987906,0.9382281421955352,0.5530548347687475
SVK,Commercial,R,concrete,2045,81.51796063526953,0.7947243188169033,0.615264927293852
SVK,Commercial,R,concrete,2050,80.99995274280552,0.7524216058318013,0.6815310657099913
SVK,Commercial,R,concrete,2055,80.1137635321307,0.73975343635533,0.7416518776530736
SVK,Commercial,R,concrete,2060,78.88242089181388,0.7201593060557716,0.7863200909508652
SVK,Commercial,R,concrete,2070,75.36554201699187,0.6800055697827623,0.8441668437725317
SVK,Commercial,R,concrete,2080,71.30861615809596,0.5944766475740957,0.7955570527693085
SVK,Commercial,R,concrete,2090,67.9843374798306,0.5601451532039392,0.6963165308308701
SVK,Commercial,R,concrete,2100,65.41465781041589,0.5223145763090365,0.5957286070415063
SVK,Commercial,R,copper,2025,0.011268129493522596,6.165553094330593e-4,8.623127189527788e-5
SVK,Commercial,R,copper,2030,0.012979289129820932,4.2685867957441504e-4,8.462675231474708e-5
SVK,Commercial,R,copper,2035,0.013748421003771213,2.4129712218156127e-4,8.747074739150485e-5
SVK,Commercial,R,copper,2040,0.014014344464903166,1.6151392550594506e-4,9.520718188490011e-5
SVK,Commercial,R,copper,2045,0.014033138880945553,1.3681005573632114e-4,1.0591651344076769e-4
SVK,Commercial,R,copper,2050,0.01394396495363278,1.295277360887922e-4,1.1732408443801497e-4
SVK,Commercial,R,copper,2055,0.013791409416530523,1.2734693838181715e-4,1.276737509048605e-4
SVK,Commercial,R,copper,2060,0.01357943647036091,1.23973851646057e-4,1.3536328626475764e-4
SVK,Commercial,R,copper,2070,0.012974013453233964,1.170614736459601e-4,1.4532147842059715e-4
SVK,Commercial,R,copper,2080,0.012275622527308943,1.023378564904481e-4,1.3695340906746332e-4
SVK,Commercial,R,copper,2090,0.011703355213363393,9.64277647176375e-5,1.1986936996581429e-4
SVK,Commercial,R,copper,2100,0.011260990470680701,8.991531353049667e-5,1.0255337857837296e-4
SVK,Commercial,R,glass,2025,0.15833682944652677,0.00866367509622344,0.00121169943945784
SVK,Commercial,R,glass,2030,0.1823816002884041,0.0059981073153619596,0.00118915314698648
SVK,Commercial,R,glass,2035,0.19318924164694184,0.00339064449896161,0.0012291162272540799
SVK,Commercial,R,glass,2040,0.19692592906567302,0.0022695517380036,0.00133782659569714
SVK,Commercial,R,glass,2045,0.1971900233192188,0.00192241937529596,0.00148831134163678
SVK,Commercial,R,glass,2050,0.19593697445000652,0.0018200901107389,0.0016486075668823699
SVK,Commercial,R,glass,2055,0.1937933036594666,0.00178944610768718,0.00179403839239174
SVK,Commercial,R,glass,2060,0.1908147148666924,0.00174204836882596,0.00190208974639002
SVK,Commercial,R,glass,2070,0.1823074678510332,0.00164491742822926,0.00204201967654225
SVK,Commercial,R,glass,2080,0.1724938599235809,0.0014380249835046599,0.00192443373907805
SVK,Commercial,R,glass,2090,0.1644525082388932,0.00135497790869222,0.00168437325813926
SVK,Commercial,R,glass,2100,0.15823651375147013,0.00126346663581504,0.00144105344391571
SVK,Commercial,R,steel,2025,2.89565407937228,0.15844075078696598,0.02215948391226399
SVK,Commercial,R,steel,2030,3.33538335157782,0.10969301316031599,0.02174715871920799
SVK,Commercial,R,steel,2035,3.53303282389349,0.06200789550630199,0.02247800104316798
SVK,Commercial,R,steel,2040,3.60136913077301,0.04150542088955999,0.024466089493293982
SVK,Commercial,R,steel,2045,3.60619887004019,0.035157085851716,0.02721814515833799
SVK,Commercial,R,steel,2050,3.58328319033086,0.033285694632189985,0.03014963254609798
SVK,Commercial,R,steel,2055,3.54407987237157,0.03272527901217799,0.03280926242895399
SVK,Commercial,R,steel,2060,3.48960762596675,0.031858472114716,0.03478529886394199
SVK,Commercial,R,steel,2070,3.33402762217843,0.03008214752014599,0.037344328714975
SVK,Commercial,R,steel,2080,3.1545569713651,0.02629851137148599,0.03519392441115497
SVK,Commercial,R,steel,2090,3.00749723238443,0.024779751637561992,0.030803713281145992
SVK,Commercial,R,steel,2100,2.89381951218642,0.023106199176383988,0.026353895666941
SVK,Commercial,R,wood,2025,1.5812435444188373,0.08652049156682223,0.012100734384514733
SVK,Commercial,R,wood,2030,1.8213685917855915,0.05990058348585649,0.011875574012505656
SVK,Commercial,R,wood,2035,1.9292999757113585,0.03386094532866059,0.012274668543507221
SVK,Commercial,R,wood,2040,1.9666167066262923,0.02266506186202696,0.013360313424188827
SVK,Commercial,R,wood,2045,1.9692541052340398,0.019198396465801588,0.01486314150204248
SVK,Commercial,R,wood,2050,1.9567404314273247,0.01817647699481317,0.016463952710971674
SVK,Commercial,R,wood,2055,1.9353324898211353,0.01787044818161751,0.017916309403978717
SVK,Commercial,R,wood,2060,1.9055865721056167,0.01739710683168436,0.01899537298364447
SVK,Commercial,R,wood,2070,1.8206282622082308,0.01642710084306671,0.020392794540572367
SVK,Commercial,R,wood,2080,1.7226238734820938,0.01436095272229555,0.019218513072516978
SVK,Commercial,R,wood,2090,1.6423182649622001,0.01353159639762323,0.016821129677374938
SVK,Commercial,R,wood,2100,1.5802417336224066,0.0126177116748812,0.01439119668695772
SVN,Commercial,R,aluminum,2025,0.01159704375014217,6.0931007220622e-4,8.438715341462e-5
SVN,Commercial,R,aluminum,2030,0.01338396470380758,4.4578401109354e-4,8.839982036046e-5
SVN,Commercial,R,aluminum,2035,0.01424811245419728,2.688836967278e-4,9.605414664985999e-5
SVN,Commercial,R,aluminum,2040,0.01464011252241999,1.8694190547984002e-4,1.0756112830358e-4
SVN,Commercial,R,aluminum,2045,0.0147884423632414,1.6525417061384e-4,1.2140655097032e-4
SVN,Commercial,R,aluminum,2050,0.0148039444477204,1.5689420590354002e-4,1.3495888496356e-4
SVN,Commercial,R,aluminum,2055,0.014729305535252,1.5270169874904e-4,1.4657144098828e-4
SVN,Commercial,R,aluminum,2060,0.0145981125026849,1.5085286809096e-4,1.5482061013062e-4
SVN,Commercial,R,aluminum,2070,0.0142178026186644,1.502877068861e-4,1.6544308969636e-4
SVN,Commercial,R,aluminum,2080,0.01378661887024939,1.4011321270352e-4,1.5632212096389e-4
SVN,Commercial,R,aluminum,2090,0.0133496703195898,1.2560039505895e-4,1.386791283864e-4
SVN,Commercial,R,aluminum,2100,0.0128910165779759,1.0839400117014e-4,1.2133366884954e-4
SVN,Commercial,R,brick,2025,3.51386130909931,0.18461869542776282,0.02556899497469127
SVN,Commercial,R,brick,2030,4.055291740576876,0.1350709044947322,0.026784818199219143
SVN,Commercial,R,brick,2035,4.317125308756899,0.08147076435473687,0.029104050718732094
SVN,Commercial,R,brick,2040,4.4358998777392005,0.05664270506066302,0.03259062354614138
SVN,Commercial,R,brick,2045,4.480843270199955,0.05007140171219484,0.03678573534057497
SVN,Commercial,R,brick,2050,4.485540344388408,0.04753836336433151,0.040892042352329884
SVN,Commercial,R,brick,2055,4.462925030319877,0.04626804922257975,0.04441060382317986
SVN,Commercial,R,brick,2060,4.423174027297638,0.04570786037993404,0.046910071524259196
SVN,Commercial,R,brick,2070,4.307941540836483,0.0455366186278162,0.05012864349457658
SVN,Commercial,R,brick,2080,4.17729446186437,0.04245378456957738,0.047365023746212875
SVN,Commercial,R,brick,2090,4.0449006691608655,0.03805645456841713,0.04201926233231737
SVN,Commercial,R,brick,2100,3.9059302839787846,0.03284298094034094,0.03676365232788217
SVN,Commercial,R,concrete,2025,25.145061764419477,1.3211245666914406,0.18297078380066845
SVN,Commercial,R,concrete,2030,29.01951793757144,0.9665624045266085,0.19167116989621574
SVN,Commercial,R,concrete,2035,30.893189282207587,0.5830017810860688,0.20826751215883957
SVN,Commercial,R,concrete,2040,31.743135711615132,0.4053331056538617,0.23321729855602236
SVN,Commercial,R,concrete,2045,32.06474896834833,0.3583091015640921,0.2632373636355735
SVN,Commercial,R,concrete,2050,32.0983610577825,0.34018277268943525,0.2926219449697504
SVN,Commercial,R,concrete,2055,31.936526705469735,0.33109245160253076,0.31780064091808513
SVN,Commercial,R,concrete,2060,31.652069995808638,0.3270837609317894,0.3356867394840873
SVN,Commercial,R,concrete,2070,30.827470578116746,0.32585836127742623,0.3587187216449324
SVN,Commercial,R,concrete,2080,29.892564905662404,0.3037977146027455,0.33894236078344264
SVN,Commercial,R,concrete,2090,28.945159814250683,0.2723305835035812,0.30068828951939824
SVN,Commercial,R,concrete,2100,27.950692869929444,0.23502315874960006,0.26307933841224773
SVN,Commercial,R,copper,2025,0.004328667463712069,2.274287087033517e-4,3.149802080695482e-5
SVN,Commercial,R,copper,2030,0.004995646631766161,1.663916068817112e-4,3.299577327089267e-5
SVN,Commercial,R,copper,2035,0.005318195061481795,1.0036248328665481e-4,3.585279734352803e-5
SVN,Commercial,R,copper,2040,0.005464511482946326,6.977720885505825e-5,4.0147848579268926e-5
SVN,Commercial,R,copper,2045,0.005519876502661233,6.168212925557698e-5,4.531573721624368e-5
SVN,Commercial,R,copper,2050,0.00552566275044556,5.8561721329305854e-5,5.037422871440482e-5
SVN,Commercial,R,copper,2055,0.005497803320155409,5.699684240825827e-5,5.470868622941788e-5
SVN,Commercial,R,copper,2060,0.005448834718865796,5.6306755064624146e-5,5.7787739032738287e-5
SVN,Commercial,R,copper,2070,0.005306881730107997,5.609580519050646e-5,6.175264445784726e-5
SVN,Commercial,R,copper,2080,0.005145939760511432,5.229811304785832e-5,5.8348187128858244e-5
SVN,Commercial,R,copper,2090,0.0049828460432411875,4.6881115156126965e-5,5.1762832311018734e-5
SVN,Commercial,R,copper,2100,0.004811650730779806,4.045872346743537e-5,4.5288533519189186e-5
SVN,Commercial,R,glass,2025,0.06082531109768455,0.00319576915422446,4.4260200872566e-4
SVN,Commercial,R,glass,2030,0.07019752916078678,0.0023380916500212196,4.6364803740078e-4
SVN,Commercial,R,glass,2035,0.07472989593323888,0.0014102675522254,5.0379419773498e-4
SVN,Commercial,R,glass,2040,0.07678589629105997,9.8049121853712e-4,5.6414714232694e-4
SVN,Commercial,R,glass,2045,0.07756387117047017,8.6674126219912e-4,6.3676497141576e-4
SVN,Commercial,R,glass,2050,0.07764517802171718,8.2289410035122e-4,7.0784558031908e-4
SVN,Commercial,R,glass,2055,0.07725370454203596,8.0090482813272e-4,7.6875225171404e-4
SVN,Commercial,R,glass,2060,0.07656561047326567,7.912078999872801e-4,8.120183021136599e-4
SVN,Commercial,R,glass,2070,0.07457092393870916,7.882436871373e-4,8.6773212350948e-4
SVN,Commercial,R,glass,2080,0.07230940917661419,7.3487950336336e-4,8.198935732187699e-4
SVN,Commercial,R,glass,2090,0.07001765861499137,6.587612557173499e-4,7.273578774551998e-4
SVN,Commercial,R,glass,2100,0.06761206654162868,5.6851547552502e-4,6.363827121292199e-4
SVN,Commercial,R,steel,2025,1.11236950256466,0.05844402733406598,0.008094277980586
SVN,Commercial,R,steel,2030,1.28376804301828,0.042758874533462,0.008479166442738
SVN,Commercial,R,steel,2035,1.36665568438219,0.025790885196339992,0.00921335692355799
SVN,Commercial,R,steel,2040,1.404255690926,0.017931162362352,0.010317087816874
SVN,Commercial,R,steel,2045,1.4184832470864202,0.015850910242551988,0.01164511815429599
SVN,Commercial,R,steel,2050,1.41997018172012,0.015049036076462002,0.012945035904668
SVN,Commercial,R,steel,2055,1.4128109390956,0.01464689763511199,0.014058893319284
SVN,Commercial,R,steel,2060,1.40022711760447,0.014469560816888001,0.014850140155386
SVN,Commercial,R,steel,2070,1.36374841444332,0.01441535147682999,0.015869031052508
SVN,Commercial,R,steel,2080,1.32238997326882,0.01343943060625599,0.014994162623067
SVN,Commercial,R,steel,2090,1.28047858167494,0.012047384832185,0.01330187557991999
SVN,Commercial,R,steel,2100,1.23648526360177,0.01039697562244199,0.011638127420262
SVN,Commercial,R,wood,2025,0.6074368853202459,0.03191480694816401,0.004420080732263338
SVN,Commercial,R,wood,2030,0.7010332984918944,0.02334954123294615,0.004630258598616442
SVN,Commercial,R,wood,2035,0.7462961455814193,0.01408375089140502,0.005031181473500044
SVN,Commercial,R,wood,2040,0.7668285593255342,0.0097917547995034,0.005633901032533114
SVN,Commercial,R,wood,2045,0.7745978683365048,0.00865578166699772,0.0063591048518705845
SVN,Commercial,R,wood,2050,0.7754098457778918,0.008217898441374,0.007068957097583846
SVN,Commercial,R,wood,2055,0.7715003642332577,0.00799830079713977,0.007677206494088559
SVN,Commercial,R,wood,2060,0.7646286572021189,0.00790146164048704,0.008109286403267253
SVN,Commercial,R,wood,2070,0.7447085589095619,0.00787185928928613,0.008665676983557347
SVN,Commercial,R,wood,2080,0.7221237589570132,0.0073389335550101305,0.008187933434656193
SVN,Commercial,R,wood,2090,0.6992370067487526,0.00657877252283931,0.007263818229962987
SVN,Commercial,R,wood,2100,0.6752133670825653,0.0056775257450746,0.006355287388610467
AUT,Commercial,R,aluminum,2025,0.06992277849171322,0.0027344369977546344,3.672805347479675e-4
AUT,Commercial,R,aluminum,2030,0.07497360349452206,0.0014106157459171658,4.004507453554003e-4
AUT,Commercial,R,aluminum,2035,0.07848115182375467,0.001135627776641091,4.3411811079455923e-4
AUT,Commercial,R,aluminum,2040,0.08090550634230562,9.548615918298699e-4,4.6999068811968405e-4
AUT,Commercial,R,aluminum,2045,0.08258957767516856,8.454321721914877e-4,5.086179056188988e-4
AUT,Commercial,R,aluminum,2050,0.08371718940218892,7.752166682004378e-4,5.496943227963628e-4
AUT,Commercial,R,aluminum,2055,0.08434086414628537,7.331457110828049e-4,5.920421489579345e-4
AUT,Commercial,R,aluminum,2060,0.08459437546595132,7.09195622504325e-4,6.329196939996363e-4
AUT,Commercial,R,aluminum,2070,0.08441469899231871,7.108309956795828e-4,7.047287798856719e-4
AUT,Commercial,R,aluminum,2080,0.0836666624375116,7.045848883497604e-4,7.480325125444567e-4
AUT,Commercial,R,aluminum,2090,0.08181070300373705,6.231898656674062e-4,7.468539785926912e-4
AUT,Commercial,R,aluminum,2100,0.07926897829500923,5.401777892819478e-4,7.050284430136747e-4
AUT,Commercial,R,brick,2025,8.662370095070889,0.338755206631446,0.04550047909036515
AUT,Commercial,R,brick,2030,9.288090588499976,0.17475386299926718,0.04960976431344998
AUT,Commercial,R,brick,2035,9.722622545175033,0.14068703080318037,0.05378063946816874
AUT,Commercial,R,brick,2040,10.022963242932551,0.11829284642885159,0.05822470687734794
AUT,Commercial,R,brick,2045,10.231594099234794,0.10473620362025919,0.06301003235981072
AUT,Commercial,R,brick,2050,10.37128806325755,0.09603756928245916,0.06809877647790794
AUT,Commercial,R,brick,2055,10.448551890136976,0.09082561677330676,0.07334502885583273
AUT,Commercial,R,brick,2060,10.47995809168682,0.087858564611598,0.07840913573727071
AUT,Commercial,R,brick,2070,10.457698905974297,0.08806116250592096,0.08730519066459733
AUT,Commercial,R,brick,2080,10.365028539862502,0.08728736468907836,0.09266986533685533
AUT,Commercial,R,brick,2090,10.135103358918801,0.07720375780759837,0.09252386288271934
AUT,Commercial,R,brick,2100,9.820222277507025,0.06691982253611378,0.08734231437413231
AUT,Commercial,R,concrete,2025,151.69159311519655,5.932131322723301,0.7967842616941089
AUT,Commercial,R,concrete,2030,162.64893359492217,3.060212342633313,0.868744246688189
AUT,Commercial,R,concrete,2035,170.25826499546005,2.463649047426958,0.9417827673193844
AUT,Commercial,R,concrete,2040,175.51769843228493,2.07149199722307,1.019605309858096
AUT,Commercial,R,concrete,2045,179.17114969540782,1.8340940654377245,1.1034038128131451
AUT,Commercial,R,concrete,2050,181.6174085966809,1.68176742894614,1.1925156486915258
AUT,Commercial,R,concrete,2055,182.97041855364245,1.5904980222275387,1.284385699538769
AUT,Commercial,R,concrete,2060,183.5203900619602,1.5385403173123906,1.3730660990275967
AUT,Commercial,R,concrete,2070,183.13059704860223,1.5420881220141465,1.5288498775496366
AUT,Commercial,R,concrete,2080,181.50779459202448,1.52853771695206,1.6227936872285398
AUT,Commercial,R,concrete,2090,177.4814465357926,1.3519580539485776,1.6202369568391026
AUT,Commercial,R,concrete,2100,171.96738833267247,1.1718703287989987,1.5294999715285253
AUT,Commercial,R,copper,2025,0.026286307326331908,0.0010279661769446034,1.3807301740031391e-4
AUT,Commercial,R,copper,2030,0.028185081104194442,5.302975627739974e-4,1.5054280720149394e-4
AUT,Commercial,R,copper,2035,0.029503685646705555,4.2692040260735014e-4,1.6319949410512636e-4
AUT,Commercial,R,copper,2040,0.030415081465310873,3.589643575151287e-4,1.7668519379407095e-4
AUT,Commercial,R,copper,2045,0.03104818011456358,3.178261845591218e-4,1.912064547085777e-4
AUT,Commercial,R,copper,2050,0.03147208701644317,2.914298319427742e-4,2.0664845156686046e-4
AUT,Commercial,R,copper,2055,0.03170654717876259,2.756139543108793e-4,2.2256841351770145e-4
AUT,Commercial,R,copper,2060,0.03180185054918331,2.666103162626372e-4,2.3793564769932786e-4
AUT,Commercial,R,copper,2070,0.031734304162911224,2.672251076482965e-4,2.6493108096356814e-4
AUT,Commercial,R,copper,2080,0.031453092243202974,2.6487698733033136e-4,2.8121040008674965e-4
AUT,Commercial,R,copper,2090,0.03075537511705666,2.3427788032665743e-4,2.8076734982017176e-4
AUT,Commercial,R,copper,2100,0.029799855924688347,2.0307086883863842e-4,2.6504373433986357e-4
AUT,Commercial,R,glass,2025,0.4323632988268084,0.016908226850902104,0.0022710571150619404
AUT,Commercial,R,glass,2030,0.4635947717047083,0.008722457694584662,0.002476163119004694
AUT,Commercial,R,glass,2035,0.4852834860140406,0.0070220861118395796,0.0026843432499731386
AUT,Commercial,R,glass,2040,0.5002743364890482,0.005904329271118803,0.002906159176117276
AUT,Commercial,R,glass,2045,0.5106876903723265,0.005227679030894719,0.0031450082542390846
AUT,Commercial,R,glass,2050,0.517660209723057,0.004793505681533955,0.003399001811387836
AUT,Commercial,R,glass,2055,0.5215166650237353,0.004533362446431581,0.00366085704958509
AUT,Commercial,R,glass,2060,0.523084237034245,0.00438526851297593,0.003913620892833484
AUT,Commercial,R,glass,2070,0.5219732183571117,0.004395380744728156,0.004357648060076324
AUT,Commercial,R,glass,2080,0.5173477792733691,0.0043567583154111005,0.004625414088654339
AUT,Commercial,R,glass,2090,0.5058715656476391,0.0038534570840506204,0.004618126694787042
AUT,Commercial,R,glass,2100,0.49015496365497924,0.0033401568982930805,0.004359501009020208
AUT,Commercial,R,steel,2025,5.960470958834045,0.233093316161763,0.03130832338663057
AUT,Commercial,R,steel,2030,6.3910215804882275,0.1202459966405616,0.03413587230972498
AUT,Commercial,R,steel,2035,6.6900177074166765,0.09680502589748617,0.03700580051179634
AUT,Commercial,R,steel,2040,6.896678469666756,0.0813958614142098,0.04006370896419396
AUT,Commercial,R,steel,2045,7.040234811228957,0.07206770123713759,0.04335643292469737
AUT,Commercial,R,steel,2050,7.136356520015775,0.06608227729623757,0.04685793553887397
AUT,Commercial,R,steel,2055,7.189520814686728,0.06249599649448538,0.05046781766098833
AUT,Commercial,R,steel,2060,7.21113103801021,0.060454404176318983,0.05395236769382734
AUT,Commercial,R,steel,2070,7.195814764455669,0.060593809310500485,0.06007363432877464
AUT,Commercial,R,steel,2080,7.132049418494731,0.060061368492955174,0.06376500138382364
AUT,Commercial,R,steel,2090,6.973840712484881,0.05312296187701519,0.06366453888011565
