R12,urt,arch,mat,eneff,material,scenario,ssp,year,floor_tot_Mm2,floor_new_Mm2,floor_dem_Mm2,mat_stock_Mt,mat_demand_Mt,mat_scrap_Mt
FSU,rur,comm,perm,s3,glass,SSP2,SSP2,2060,41.68526937912,0,0.813418358866,0.2378839372707399,0,0.0046419074348664465
FSU,rur,comm,perm,s3,glass,SSP2,SSP2,2070,30.09797886527,0,0.570417364169,0.1717591327345068,0,0.0032551817583812326
FSU,rur,comm,perm,s3,glass,SSP2,SSP2,2080,22.6523825206,0,0.278514667949,0.12926959625844145,0,0.0015893903718551317
FSU,rur,comm,perm,s3,glass,SSP2,SSP2,2090,17.378061544029997,0,0.119615897197,0.09917080455039055,0,6.826080533774186e-4
FSU,rur,comm,perm,s3,glass,SSP2,SSP2,2100,13.443727740249999,0,0.044265660446,0.0767188729755079,0,2.526093689599286e-4
FSU,rur,comm,perm,s3,steel,SSP2,SSP2,2020,151.06727961484,0,1.127713896976,15.695890351981877,0,0.11716947389580641
FSU,rur,comm,perm,s3,steel,SSP2,SSP2,2025,133.1370687723,0,1.4270626748939998,13.832941445441971,0,0.1482718119214866
FSU,rur,comm,perm,s3,steel,SSP2,SSP2,2030,115.66216900335999,0,1.619377213192,12.017299359449105,0,0.16825329245064882
FSU,rur,comm,perm,s3,steel,SSP2,SSP2,2035,99.19447441621,0,1.6849798728599998,10.30630589184422,0,0.175069408790154
FSU,rur,comm,perm,s3,steel,SSP2,SSP2,2040,83.97459543463,0,1.631223311,8.724960465658057,0,0.1694841020129
FSU,rur,comm,perm,s3,steel,SSP2,SSP2,2045,70.4886803447,0,1.480062111508,7.323773887814331,0,0.1537784533856812
FSU,rur,comm,perm,s3,steel,SSP2,SSP2,2050,58.98443038928,0,1.269856230156,6.128482317446192,0,0.1319380623132084
FSU,rur,comm,perm,s3,steel,SSP2,SSP2,2055,49.43990965804,0,1.038147547364,5.136806613470356,0,0.1078635301711196
FSU,rur,comm,perm,s3,steel,SSP2,SSP2,2060,41.68526937912,0,0.813418358866,4.331099488490568,0,0.08451416748617739
FSU,rur,comm,perm,s3,steel,SSP2,SSP2,2070,30.09797886527,0,0.570417364169,3.127180004101553,0,0.059266364137159105
FSU,rur,comm,perm,s3,steel,SSP2,SSP2,2080,22.6523825206,0,0.278514667949,2.35358254389034,0,0.0289376739999011
FSU,rur,comm,perm,s3,steel,SSP2,SSP2,2090,17.378061544029997,0,0.119615897197,1.805580594424717,0,0.0124280917187683
FSU,rur,comm,perm,s3,steel,SSP2,SSP2,2100,13.443727740249999,0,0.044265660446,1.396803312211975,0,0.0045992021203394
FSU,rur,comm,perm,s3,wood,SSP2,SSP2,2020,151.06727961484,0,1.127713896976,6.486828986661229,0,0.04842403473614944
FSU,rur,comm,perm,s3,wood,SSP2,SSP2,2025,133.1370687723,0,1.4270626748939998,5.716905733082562,0,0.06127807125994836
FSU,rur,comm,perm,s3,wood,SSP2,SSP2,2030,115.66216900335999,0,1.619377213192,4.9665335370042785,0,0.06953605753446447
FSU,rur,comm,perm,s3,wood,SSP2,SSP2,2035,99.19447441621,0,1.6849798728599998,4.259410731432057,0,0.07235303574060839
FSU,rur,comm,perm,s3,wood,SSP2,SSP2,2040,83.97459543463,0,1.631223311,3.605869127963012,0,0.07004472897434
FSU,rur,comm,perm,s3,wood,SSP2,SSP2,2045,70.4886803447,0,1.480062111508,3.026783934001418,0,0.06355386706815351
FSU,rur,comm,perm,s3,wood,SSP2,SSP2,2050,58.98443038928,0,1.269856230156,2.532791440915683,0,0.05452762652289864
FSU,rur,comm,perm,s3,wood,SSP2,SSP2,2055,49.43990965804,0,1.038147547364,2.1229497207162376,0,0.04457805568381016
FSU,rur,comm,perm,s3,wood,SSP2,SSP2,2060,41.68526937912,0,0.813418358866,1.7899654671394127,0,0.034928184329706034
FSU,rur,comm,perm,s3,wood,SSP2,SSP2,2070,30.09797886527,0,0.570417364169,1.2924072124746937,0,0.02449372161741686
FSU,rur,comm,perm,s3,wood,SSP2,SSP2,2080,22.6523825206,0,0.278514667949,0.972693305434564,0,0.01195941984173006
FSU,rur,comm,perm,s3,wood,SSP2,SSP2,2090,17.378061544029997,0,0.119615897197,0.7462139627006481,0,0.0051363066256391796
FSU,rur,comm,perm,s3,wood,SSP2,SSP2,2100,13.443727740249999,0,0.044265660446,0.5772736691663349,0,0.00190076745955124
FSU,rur,comm,perm,s51_std,aluminum,SSP2,SSP2,2020,195.12953457859,39.025906915718,0,0.39546252347765226,0.07909250469553045,0
FSU,rur,comm,perm,s51_std,aluminum,SSP2,SSP2,2025,346.93632263635,30.464940745619998,0.103583134068,0.7031242806586482,0.06174227992127818,2.0992848507900774e-4
FSU,rur,comm,perm,s51_std,aluminum,SSP2,SSP2,2030,431.98187617559,17.567462431408,0.55835172356,0.8754832691931898,0.035603390533509374,0.0011315928266010507
FSU,rur,comm,perm,s51_std,aluminum,SSP2,SSP2,2035,463.79083256529,7.767721097312,1.405929819372,0.9399494208202513,0.015742581426474896,0.0028493511010625637
FSU,rur,comm,perm,s51_std,aluminum,SSP2,SSP2,2040,471.29826079628,4.53875718685,2.539539335474,0.9551644753708937,0.009198547900195588,0.005146799720740487
FSU,rur,comm,perm,s51_std,aluminum,SSP2,SSP2,2045,463.66625846906,3.0274494792619997,3.7567286566080003,0.9396969506518504,0.006135630945646804,0.007613636745311124
FSU,rur,comm,perm,s51_std,aluminum,SSP2,SSP2,2050,445.08961630092,2.033381618948,4.860884130222,0.9020482891848944,0.004120986748412408,0.009851391838870216
FSU,rur,comm,perm,s51_std,aluminum,SSP2,SSP2,2055,419.38453704073,1.442094832864,5.697879609428,0.8499526618756744,0.002922645528418405,0.011547702677006708
FSU,rur,comm,perm,s51_std,aluminum,SSP2,SSP2,2060,389.44662269794,1.02558414431,6.17518654521,0.7892784887976407,0.002078517199476795,0.012515044733683997
FSU,rur,comm,perm,s51_std,aluminum,SSP2,SSP2,2070,324.59367557432,0.761325476541,6.470665950231,0.6578431826054865,0.0015429529660435353,0.01311388299462505
FSU,rur,comm,perm,s51_std,aluminum,SSP2,SSP2,2080,261.71887536878,0,5.417852165754,0.5304169208346338,0,0.010980180391067391
FSU,rur,comm,perm,s51_std,aluminum,SSP2,SSP2,2090,210.90567361926,0,3.87122381623,0.42743549860533553,0,0.007845680268849875
FSU,rur,comm,perm,s51_std,aluminum,SSP2,SSP2,2100,173.15295107186,0,2.4152494449810002,0.3509233142300206,0,0.004894905542633244
FSU,rur,comm,perm,s51_std,cement,SSP2,SSP2,2020,195.12953457859,39.025906915718,0,28.313783291189853,5.662756658237971,0
FSU,rur,comm,perm,s51_std,cement,SSP2,SSP2,2025,346.93632263635,30.464940745619998,0.103583134068,50.34132775534098,4.420539064541326,0.015030171711101971
FSU,rur,comm,perm,s51_std,cement,SSP2,SSP2,2030,431.98187617559,17.567462431408,0.55835172356,62.68165018776855,2.5490827174533792,0.0810182309678649
FSU,rur,comm,perm,s51_std,cement,SSP2,SSP2,2035,463.79083256529,7.767721097312,1.405929819372,67.29720928230499,1.1271157505227145,0.20400393161542563
FSU,rur,comm,perm,s51_std,cement,SSP2,SSP2,2040,471.29826079628,4.53875718685,2.539539335474,68.38655588719222,0.6585850147049022,0.36849350642561607
FSU,rur,comm,perm,s51_std,cement,SSP2,SSP2,2045,463.66625846906,3.0274494792619997,3.7567286566080003,67.27913326950677,0.43929048806461435,0.5451107198954623
FSU,rur,comm,perm,s51_std,cement,SSP2,SSP2,2050,445.08961630092,2.033381618948,4.860884130222,64.58361604930424,0.29504875636340216,0.70532643950553775
FSU,rur,comm,perm,s51_std,cement,SSP2,SSP2,2055,419.38453704073,1.442094832864,5.697879609428,60.85374478595252,0.20925156548564855,0.8267765760270264
FSU,rur,comm,perm,s51_std,cement,SSP2,SSP2,2060,389.44662269794,1.02558414431,6.17518654521,56.50967857002784,0.14881482329974177,0.896035005676334
FSU,rur,comm,perm,s51_std,cement,SSP2,SSP2,2070,324.59367557432,0.761325476541,6.470665950231,47.09935381002276,0.11047022995979046,0.9389098060433937
FSU,rur,comm,perm,s51_std,cement,SSP2,SSP2,2080,261.71887536878,0,5.417852165754,37.9760631131984,0,0.7861438938813198
FSU,rur,comm,perm,s51_std,cement,SSP2,SSP2,2090,210.90567361926,0,3.87122381623,30.602940506338673,0,0.5617242537945136
FSU,rur,comm,perm,s51_std,cement,SSP2,SSP2,2100,173.15295107186,0,2.4152494449810002,25.124926082904565,0,0.35045873259035554
FSU,rur,comm,perm,s51_std,concrete,SSP2,SSP2,2020,195.12953457859,39.025906915718,0,188.75855527459905,37.75171105491981,0
FSU,rur,comm,perm,s51_std,concrete,SSP2,SSP2,2025,346.93632263635,30.464940745619998,0.103583134068,335.60885170227317,29.47026043027551,0.10020114474067982
FSU,rur,comm,perm,s51_std,concrete,SSP2,SSP2,2030,431.98187617559,17.567462431408,0.55835172356,417.87766791845695,16.99388478302253,0.540121539785766
FSU,rur,comm,perm,s51_std,concrete,SSP2,SSP2,2035,463.79083256529,7.767721097312,1.405929819372,448.6480618820333,7.514105003484763,1.3600262107695043
FSU,rur,comm,perm,s51_std,concrete,SSP2,SSP2,2040,471.29826079628,4.53875718685,2.539539335474,455.9103725812815,4.390566764699348,2.456623376170774
FSU,rur,comm,perm,s51_std,concrete,SSP2,SSP2,2045,463.66625846906,3.0274494792619997,3.7567286566080003,448.5275551300452,2.928603253764096,3.634071465969749
FSU,rur,comm,perm,s51_std,concrete,SSP2,SSP2,2050,445.08961630092,2.033381618948,4.860884130222,430.55744032869495,1.9669917090893478,4.7021762633702515
FSU,rur,comm,perm,s51_std,concrete,SSP2,SSP2,2055,419.38453704073,1.442094832864,5.697879609428,405.69163190635015,1.3950104365709903,5.511843840180176
FSU,rur,comm,perm,s51_std,concrete,SSP2,SSP2,2060,389.44662269794,1.02558414431,6.17518654521,376.7311904668523,0.9920988219982785,5.973566704508894
FSU,rur,comm,perm,s51_std,concrete,SSP2,SSP2,2070,324.59367557432,0.761325476541,6.470665950231,313.99569206681844,0.7364681997319364,6.259398706955958
FSU,rur,comm,perm,s51_std,concrete,SSP2,SSP2,2080,261.71887536878,0,5.417852165754,253.17375408798932,0,5.240959292542132
FSU,rur,comm,perm,s51_std,concrete,SSP2,SSP2,2090,210.90567361926,0,3.87122381623,204.01960337559115,0,3.7448283586300906
FSU,rur,comm,perm,s51_std,concrete,SSP2,SSP2,2100,173.15295107186,0,2.4152494449810002,167.49950721936378,0,2.3363915506023702
FSU,rur,comm,perm,s51_std,copper,SSP2,SSP2,2020,195.12953457859,39.025906915718,0,0.0409772022615039,0.00819544045230078,0
FSU,rur,comm,perm,s51_std,copper,SSP2,SSP2,2025,346.93632263635,30.464940745619998,0.103583134068,0.0728566277536335,0.0063976375565802,2.175245815428e-5
FSU,rur,comm,perm,s51_std,copper,SSP2,SSP2,2030,431.98187617559,17.567462431408,0.55835172356,0.09071619399687389,0.00368916711059568,1.172538619476e-4
FSU,rur,comm,perm,s51_std,copper,SSP2,SSP2,2035,463.79083256529,7.767721097312,1.405929819372,0.09739607483871089,0.00163122143043552,2.9524526206812e-4
FSU,rur,comm,perm,s51_std,copper,SSP2,SSP2,2040,471.29826079628,4.53875718685,2.539539335474,0.0989726347672188,9.531390092384999e-4,5.333032604495399e-4
FSU,rur,comm,perm,s51_std,copper,SSP2,SSP2,2045,463.66625846906,3.0274494792619997,3.7567286566080003,0.0973699142785026,6.357643906450201e-4,7.8891301788768e-4
FSU,rur,comm,perm,s51_std,copper,SSP2,SSP2,2050,445.08961630092,2.033381618948,4.860884130222,0.0934688194231932,4.2701013997908e-4,0.00102078566734662
FSU,rur,comm,perm,s51_std,copper,SSP2,SSP2,2055,419.38453704073,1.442094832864,5.697879609428,0.0880707527785533,3.0283991490144e-4,0.00119655471797988
FSU,rur,comm,perm,s51_std,copper,SSP2,SSP2,2060,389.44662269794,1.02558414431,6.17518654521,0.0817837907665674,2.1537267030509997e-4,0.0012967891744941
FSU,rur,comm,perm,s51_std,copper,SSP2,SSP2,2070,324.59367557432,0.761325476541,6.470665950231,0.0681646718706072,1.5987835007360998e-4,0.00135883984954851
FSU,rur,comm,perm,s51_std,copper,SSP2,SSP2,2080,261.71887536878,0,5.417852165754,0.054960963827443796,0,0.0011377489548083399
FSU,rur,comm,perm,s51_std,copper,SSP2,SSP2,2090,210.90567361926,0,3.87122381623,0.04429019146004459,0,8.129570014083e-4
FSU,rur,comm,perm,s51_std,copper,SSP2,SSP2,2100,173.15295107186,0,2.4152494449810002,0.0363621197250906,0,5.0720238344601e-4
FSU,rur,comm,perm,s51_std,glass,SSP2,SSP2,2020,195.12953457859,39.025906915718,0,1.1135392107268636,0.2227078421453727,0
FSU,rur,comm,perm,s51_std,glass,SSP2,SSP2,2025,346.93632263635,30.464940745619998,0.103583134068,1.9798499479604161,0.17385326186515979,5.911144184492478e-4
FSU,rur,comm,perm,s51_std,glass,SSP2,SSP2,2030,431.98187617559,17.567462431408,0.55835172356,2.465176573519361,0.10025165228109081,0.003186327169301851
FSU,rur,comm,perm,s51_std,glass,SSP2,SSP2,2035,463.79083256529,7.767721097312,1.405929819372,2.646699684660519,0.04432779506458306,0.008023172836351523
FSU,rur,comm,perm,s51_std,glass,SSP2,SSP2,2040,471.29826079628,4.53875718685,2.539539335474,2.6895420751012042,0.025901174347803587,0.014492304475284807
FSU,rur,comm,perm,s51_std,glass,SSP2,SSP2,2045,463.66625846906,3.0274494792619997,3.7567286566080003,2.6459887818179912,0.017276645029330965,0.021438398201628565
FSU,rur,comm,perm,s51_std,glass,SSP2,SSP2,2050,445.08961630092,2.033381618948,4.860884130222,2.53997807717228,0.01160383110614105,0.027739445438087176
FSU,rur,comm,perm,s51_std,glass,SSP2,SSP2,2055,419.38453704073,1.442094832864,5.697879609428,2.393287758185561,0.008229554513357926,0.03251589963970175
FSU,rur,comm,perm,s51_std,glass,SSP2,SSP2,2060,389.44662269794,1.02558414431,6.17518654521,2.2224420603260597,0.005852666850537595,0.0352397312200568
FSU,rur,comm,perm,s51_std,glass,SSP2,SSP2,2070,324.59367557432,0.761325476541,6.470665950231,1.852347908718984,0.004344630719714415,0.03692593369147513
FSU,rur,comm,perm,s51_std,glass,SSP2,SSP2,2080,261.71887536878,0,5.417852165754,1.4935423821917442,0,0.030917876361042113
FSU,rur,comm,perm,s51_std,glass,SSP2,SSP2,2090,210.90567361926,0,3.87122381623,1.2035683775242123,0,0.022091783912576275
FSU,rur,comm,perm,s51_std,glass,SSP2,SSP2,2100,173.15295107186,0,2.4152494449810002,0.9881261741744655,0,0.013783023500163324
FSU,rur,comm,perm,s51_std,steel,SSP2,SSP2,2020,195.12953457859,39.025906915718,0,20.273958642715503,4.0547917285431,0
FSU,rur,comm,perm,s51_std,steel,SSP2,SSP2,2025,346.93632263635,30.464940745619998,0.103583134068,36.04668392191677,3.165307343469918,0.0107622876296652
FSU,rur,comm,perm,s51_std,steel,SSP2,SSP2,2030,431.98187617559,17.567462431408,0.55835172356,44.8829169346438,1.8252593466232914,0.058012744077884
FSU,rur,comm,perm,s51_std,steel,SSP2,SSP2,2035,463.79083256529,7.767721097312,1.405929819372,48.18786750353363,0.8070662220107169,0.1460761082327508
FSU,rur,comm,perm,s51_std,steel,SSP2,SSP2,2040,471.29826079628,4.53875718685,2.539539335474,48.967889296733496,0.47157687171371504,0.2638581369557486
FSU,rur,comm,perm,s51_std,steel,SSP2,SSP2,2045,463.66625846906,3.0274494792619997,3.7567286566080003,48.174924254935334,0.3145520008953218,0.39032410742157125
FSU,rur,comm,perm,s51_std,steel,SSP2,SSP2,2050,445.08961630092,2.033381618948,4.860884130222,46.244811133665586,0.21126835020869722,0.5050458611300658
FSU,rur,comm,perm,s51_std,steel,SSP2,SSP2,2055,419.38453704073,1.442094832864,5.697879609428,43.574053398531845,0.1498336531345696,0.5920096914195693
FSU,rur,comm,perm,s51_std,steel,SSP2,SSP2,2060,389.44662269794,1.02558414431,6.17518654521,40.463504098315966,0.10655819259380901,0.641601882047319
FSU,rur,comm,perm,s51_std,steel,SSP2,SSP2,2070,324.59367557432,0.761325476541,6.470665950231,33.72528289217185,0.0791017170126099,0.6723021922290009
FSU,rur,comm,perm,s51_std,steel,SSP2,SSP2,2080,261.71887536878,0,5.417852165754,27.19259115081624,0,0.5629148400218407
FSU,rur,comm,perm,s51_std,steel,SSP2,SSP2,2090,210.90567361926,0,3.87122381623,21.913099489041116,0,0.40222015450629706
FSU,rur,comm,perm,s51_std,steel,SSP2,SSP2,2100,173.15295107186,0,2.4152494449810002,17.990591616366256,0,0.2509444173335259
FSU,rur,comm,perm,s51_std,wood,SSP2,SSP2,2020,195.12953457859,39.025906915718,0,8.378862214804654,1.6757724429609309,0
FSU,rur,comm,perm,s51_std,wood,SSP2,SSP2,2025,346.93632263635,30.464940745619998,0.103583134068,14.897445694004867,1.3081645556169228,0.00444785977687992
FSU,rur,comm,perm,s51_std,wood,SSP2,SSP2,2030,431.98187617559,17.567462431408,0.55835172356,18.549301762979834,0.7543468368046595,0.023975623009666398
FSU,rur,comm,perm,s51_std,wood,SSP2,SSP2,2035,463.79083256529,7.767721097312,1.405929819372,19.91517835035355,0.3335459439185773,0.060370626443833675
FSU,rur,comm,perm,s51_std,wood,SSP2,SSP2,2040,471.29826079628,4.53875718685,2.539539335474,20.23754731859226,0.194894233603339,0.10904781906525356
FSU,rur,comm,perm,s51_std,wood,SSP2,SSP2,2045,463.66625846906,3.0274494792619997,3.7567286566080003,19.909829138661436,0.12999868063951028,0.16131392851474752
FSU,rur,comm,perm,s51_std,wood,SSP2,SSP2,2050,445.08961630092,2.033381618948,4.860884130222,19.112148123961504,0.08731340671762712,0.20872636455173268
FSU,rur,comm,perm,s51_std,wood,SSP2,SSP2,2055,419.38453704073,1.442094832864,5.697879609428,18.008372020528945,0.06192355212318015,0.24466695042883832
FSU,rur,comm,perm,s51_std,wood,SSP2,SSP2,2060,389.44662269794,1.02558414431,6.17518654521,16.722837978649544,0.0440385831566714,0.2651625102513174
FSU,rur,comm,perm,s51_std,wood,SSP2,SSP2,2070,324.59367557432,0.761325476541,6.470665950231,13.9380524291613,0.03269131596267054,0.27785039590291916
FSU,rur,comm,perm,s51_std,wood,SSP2,SSP2,2080,261.71887536878,0,5.417852165754,11.238208508335413,0,0.23264257199747676
FSU,rur,comm,perm,s51_std,wood,SSP2,SSP2,2090,210.90567361926,0,3.87122381623,9.056289625211024,0,0.1662303506689162
FSU,rur,comm,perm,s51_std,wood,SSP2,SSP2,2100,173.15295107186,0,2.4152494449810002,7.435187719025668,0,0.10371081116748414
FSU,rur,comm,perm,s52_low,aluminum,SSP2,SSP2,2020,10.26997550412,2.053995100824,0,0.020813817025106526,0.0041627634050213054,0
FSU,rur,comm,perm,s52_low,aluminum,SSP2,SSP2,2025,18.259806454539998,1.6034179339819998,0.005451743898,0.037006541087287674,0.003249593680071326,1.1048867635097249e-5
FSU,rur,comm,perm,s52_low,aluminum,SSP2,SSP2,2030,22.73588821977,0.924603285862,0.029386932816,0.04607806679964583,0.001873862659655188,5.955751718355565e-5
FSU,rur,comm,perm,s52_low,aluminum,SSP2,SSP2,2035,24.41004381924,0.408827426172,0.073996306278,0.049471022148463085,8.28556917178196e-4,1.4996584741474545e-4
FSU,rur,comm,perm,s52_low,aluminum,SSP2,SSP2,2040,24.80517162088,0.238881957202,0.133659965026,0.05027181449325186,4.8413410000901403e-4,2.7088419583058004e-4
FSU,rur,comm,perm,s52_low,aluminum,SSP2,SSP2,2045,24.40348728784,0.15933944627600002,0.197722560878,0.04945773424482357,3.229279445058065e-4,4.007177234453209e-4
FSU,rur,comm,perm,s52_low,aluminum,SSP2,SSP2,2050,23.42576927894,0.107020085206,0.25583600686,0.04747622574646033,2.1689403938650003e-4,5.184943073215454e-4
FSU,rur,comm,perm,s52_low,aluminum,SSP2,SSP2,2055,22.07287037047,0.075899728046,0.299888400504,0.044734350624843496,1.5382344886519326e-4,6.077738251214029e-4
FSU,rur,comm,perm,s52_low,aluminum,SSP2,SSP2,2060,20.49719066824,0.053978112858,0.325009818172,0.041540973094465465,1.0939564207687271e-4,6.586865649369233e-4
FSU,rur,comm,perm,s52_low,aluminum,SSP2,SSP2,2070,17.08387766174,0.040069761923,0.340561365802,0.03462332540015436,8.120805084396992e-5,6.902043681389072e-4
FSU,rur,comm,perm,s52_low,aluminum,SSP2,SSP2,2080,13.77467765091,0,0.28515011398400003,0.02791668004376916,0,5.779042311026234e-4
FSU,rur,comm,perm,s52_low,aluminum,SSP2,SSP2,2090,11.10029861152,0,0.203748621909,0.022496605189713966,0,4.1293054047015625e-4
FSU,rur,comm,perm,s52_low,aluminum,SSP2,SSP2,2100,9.113313214289999,0,0.127118391843,0.018469648117332173,0,2.576266075108528e-4
FSU,rur,comm,perm,s52_low,cement,SSP2,SSP2,2020,10.26997550412,2.053995100824,0,1.4901991205865723,0.29803982411731444,0
FSU,rur,comm,perm,s52_low,cement,SSP2,SSP2,2025,18.259806454539998,1.6034179339819998,0.005451743898,2.64954356606989,0.23265995076562315,7.91061668959545e-4
FSU,rur,comm,perm,s52_low,cement,SSP2,SSP2,2030,22.73588821977,0.924603285862,0.029386932816,3.299034220409176,0.13416224828679085,0.00426411741893364
FSU,rur,comm,perm,s52_low,cement,SSP2,SSP2,2035,24.41004381924,0.408827426172,0.073996306278,3.541958383281272,0.05932188160612263,0.010737049031703494
FSU,rur,comm,perm,s52_low,cement,SSP2,SSP2,2040,24.80517162088,0.238881957202,0.133659965026,3.59929241511874,0.03466236919490321,0.019394395075185165
FSU,rur,comm,perm,s52_low,cement,SSP2,SSP2,2045,24.40348728784,0.15933944627600002,0.197722560878,3.5410070141838035,0.02312055200326329,0.028690037889799992
FSU,rur,comm,perm,s52_low,cement,SSP2,SSP2,2050,23.42576927894,0.107020085206,0.25583600686,3.3991376867973915,0.015528881913603614,0.03712244418540315
FSU,rur,comm,perm,s52_low,cement,SSP2,SSP2,2055,22.07287037047,0.075899728046,0.299888400504,3.202828672931123,0.011013240288794714,0.04351455663413165
FSU,rur,comm,perm,s52_low,cement,SSP2,SSP2,2060,20.49719066824,0.053978112858,0.325009818172,2.9741936089382945,0.007832359120977945,0.04715973714130263
FSU,rur,comm,perm,s52_low,cement,SSP2,SSP2,2070,17.08387766174,0.040069761923,0.340561365802,2.4789133584126284,0.005814222629432107,0.0494163055812847
FSU,rur,comm,perm,s52_low,cement,SSP2,SSP2,2080,13.77467765091,0,0.28515011398400003,1.9987401638411681,0,0.041375994414363355
FSU,rur,comm,perm,s52_low,cement,SSP2,SSP2,2090,11.10029861152,0,0.203748621909,1.6106810792780806,0,0.02956443441055067
FSU,rur,comm,perm,s52_low,cement,SSP2,SSP2,2100,9.113313214289999,0,0.127118391843,1.3223645306765146,0,0.018445196452398907
FSU,rur,comm,perm,s52_low,concrete,SSP2,SSP2,2020,10.26997550412,2.053995100824,0,9.934660803910482,1.9869321607820964,0
FSU,rur,comm,perm,s52_low,concrete,SSP2,SSP2,2025,18.259806454539998,1.6034179339819998,0.005451743898,17.66362377379927,1.5510663384374876,0.0052737444597303
FSU,rur,comm,perm,s52_low,concrete,SSP2,SSP2,2030,22.73588821977,0.924603285862,0.029386932816,21.99356146939451,0.8944149885786057,0.028427449459557597
FSU,rur,comm,perm,s52_low,concrete,SSP2,SSP2,2035,24.41004381924,0.408827426172,0.073996306278,23.613055888541815,0.3954792107074842,0.07158032687802329
FSU,rur,comm,perm,s52_low,concrete,SSP2,SSP2,2040,24.80517162088,0.238881957202,0.133659965026,23.995282767458267,0.23108246129935472,0.1292959671679011
FSU,rur,comm,perm,s52_low,concrete,SSP2,SSP2,2045,24.40348728784,0.15933944627600002,0.197722560878,23.606713427892025,0.15413701335508861,0.1912669192653333
FSU,rur,comm,perm,s52_low,concrete,SSP2,SSP2,2050,23.42576927894,0.107020085206,0.25583600686,22.660917911982608,0.1035258794240241,0.247482961236021
FSU,rur,comm,perm,s52_low,concrete,SSP2,SSP2,2055,22.07287037047,0.075899728046,0.299888400504,21.352191152874155,0.07342160192529809,0.2900970442275444
FSU,rur,comm,perm,s52_low,concrete,SSP2,SSP2,2060,20.49719066824,0.053978112858,0.325009818172,19.827957392921963,0.052215727473186306,0.31439824760868423
FSU,rur,comm,perm,s52_low,concrete,SSP2,SSP2,2070,17.08387766174,0.040069761923,0.340561365802,16.52608905608419,0.03876148419621405,0.3294420372085647
FSU,rur,comm,perm,s52_low,concrete,SSP2,SSP2,2080,13.77467765091,0,0.28515011398400003,13.324934425607788,0,0.2758399627624224
FSU,rur,comm,perm,s52_low,concrete,SSP2,SSP2,2090,11.10029861152,0,0.203748621909,10.73787386185387,0,0.19709622940367116
FSU,rur,comm,perm,s52_low,concrete,SSP2,SSP2,2100,9.113313214289999,0,0.127118391843,8.81576353784343,0,0.12296797634932605
FSU,rur,comm,perm,s52_low,copper,SSP2,SSP2,2020,10.26997550412,2.053995100824,0,0.0021566948558652,4.3133897117303996e-4,0
FSU,rur,comm,perm,s52_low,copper,SSP2,SSP2,2025,18.259806454539998,1.6034179339819998,0.005451743898,0.0038345593554534,3.3671776613622e-4,1.14486621858e-6
FSU,rur,comm,perm,s52_low,copper,SSP2,SSP2,2030,22.73588821977,0.924603285862,0.029386932816,0.0047745365261517,1.9416669003102e-4,6.17125589136e-6
FSU,rur,comm,perm,s52_low,copper,SSP2,SSP2,2035,24.41004381924,0.408827426172,0.073996306278,0.0051261092020404,8.585375949612e-5,1.553922431838e-5
FSU,rur,comm,perm,s52_low,copper,SSP2,SSP2,2040,24.80517162088,0.238881957202,0.133659965026,0.0052090860403848,5.016521101242e-5,2.806859265546e-5
FSU,rur,comm,perm,s52_low,copper,SSP2,SSP2,2045,24.40348728784,0.15933944627600002,0.197722560878,0.0051247323304464,3.346128371796e-5,4.1521737784379994e-5
FSU,rur,comm,perm,s52_low,copper,SSP2,SSP2,2050,23.42576927894,0.107020085206,0.25583600686,0.0049194115485774,2.2474217893259996e-5,5.3725561440599996e-5
FSU,rur,comm,perm,s52_low,copper,SSP2,SSP2,2055,22.07287037047,0.075899728046,0.299888400504,0.0046353027777987,1.5938942889659998e-5,6.297656410583999e-5
FSU,rur,comm,perm,s52_low,copper,SSP2,SSP2,2060,20.49719066824,0.053978112858,0.325009818172,0.0043044100403303994,1.133540370018e-5,6.825206181612e-5
FSU,rur,comm,perm,s52_low,copper,SSP2,SSP2,2070,17.08387766174,0.040069761923,0.340561365802,0.0035876143089654,8.41465000383e-6,7.151788681842e-5
FSU,rur,comm,perm,s52_low,copper,SSP2,SSP2,2080,13.77467765091,0,0.28515011398400003,0.0028926823066910998,0,5.9881523936639996e-5
FSU,rur,comm,perm,s52_low,copper,SSP2,SSP2,2090,11.10029861152,0,0.203748621909,0.0023310627084191997,0,4.278721060089e-5
FSU,rur,comm,perm,s52_low,copper,SSP2,SSP2,2100,9.113313214289999,0,0.127118391843,0.0019137957750008999,0,2.669486228703e-5
FSU,rur,comm,perm,s52_low,glass,SSP2,SSP2,2020,10.26997550412,2.053995100824,0,0.05860732688026813,0.011721465376053626,0
FSU,rur,comm,perm,s52_low,glass,SSP2,SSP2,2025,18.259806454539998,1.6034179339819998,0.005451743898,0.10420262883999487,0.009150171677125086,3.111128517973725e-5
FSU,rur,comm,perm,s52_low,glass,SSP2,SSP2,2030,22.73588821977,0.924603285862,0.029386932816,0.12974613544839944,0.0052764027516273475,1.6770142994643566e-4
FSU,rur,comm,perm,s52_low,glass,SSP2,SSP2,2035,24.41004381924,0.408827426172,0.073996306278,0.1392999834032663,0.002333041845491156,4.222722545177855e-4
FSU,rur,comm,perm,s52_low,glass,SSP2,SSP2,2040,24.80517162088,0.238881957202,0.133659965026,0.14155484605809027,0.001363219702512374,7.6275286712626e-4
