R12,urt,arch,mat,eneff,fuel_heat,fuel_cool,scenario,ssp,year,stock_M,floor_Mm2,heat_TJ,cool_TJ,cool_ac_TJ,cool_fans_TJ,hotwater_TJ,other_uses_TJ
MEA,urb,comm,perm,s3,oil,electricity,SSP2,SSP2,2070,73.34207623320482,73.34207623320482,12087.653020100175,7898.3741562933355,7033.2572166147465,865.1169396785892,8832.732924917322,27587.577363758897
MEA,urb,comm,perm,s3,oil,electricity,SSP2,SSP2,2080,56.0750783398203,56.0750783398203,9247.688850105607,6185.866458079724,5501.825506442109,684.0409516376146,6753.233834621239,21130.011933604248
MEA,urb,comm,perm,s3,oil,electricity,SSP2,SSP2,2090,43.69234955121271,43.69234955121271,7207.153052675781,4720.014649130091,4181.275182504251,538.7394666258405,5261.957041151649,16455.987186552422
MEA,urb,comm,perm,s3,oil,electricity,SSP2,SSP2,2100,34.73698460134493,34.73698460134493,5731.166504928936,3607.6763772660925,3178.4727757212218,429.2036015448713,4183.444529509173,13062.37295511518
MEA,urb,comm,perm,s3,v_no_heat,electricity,SSP2,SSP2,2020,227.80574634226448,227.80574634226448,0,62505.404456704506,59263.36078957469,3242.043667129812,0,79389.23116695376
MEA,urb,comm,perm,s3,v_no_heat,electricity,SSP2,SSP2,2025,214.96882725630394,214.96882725630394,0,59530.433904915015,56378.07442556823,3152.359479346777,0,75895.87758301312
MEA,urb,comm,perm,s3,v_no_heat,electricity,SSP2,SSP2,2030,201.1106370191104,201.1106370191104,0,55281.30421933482,52266.24619657307,3015.05802276176,0,72086.01503639712
MEA,urb,comm,perm,s3,v_no_heat,electricity,SSP2,SSP2,2035,186.755851903706,186.755851903706,0,51838.68482026673,48941.093430308654,2897.591389958072,0,67808.61672581307
MEA,urb,comm,perm,s3,v_no_heat,electricity,SSP2,SSP2,2040,172.38444321798724,172.38444321798724,0,47958.528955231224,45201.61469695197,2756.914258279252,0,63232.14529035772
MEA,urb,comm,perm,s3,v_no_heat,electricity,SSP2,SSP2,2045,158.40234995924573,158.40234995924573,0,44066.70769564346,41442.29848804881,2624.4092075946637,0,58536.90743029739
MEA,urb,comm,perm,s3,v_no_heat,electricity,SSP2,SSP2,2050,145.12466890803063,145.12466890803063,0,40653.795250737756,38143.844419668305,2509.950831069441,0,53914.30641940906
MEA,urb,comm,perm,s3,v_no_heat,electricity,SSP2,SSP2,2055,132.77151062498584,132.77151062498584,0,37635.89652543386,35223.9335450828,2411.962980351066,0,49529.87932055542
MEA,urb,comm,perm,s3,v_no_heat,electricity,SSP2,SSP2,2060,121.47415576339819,121.47415576339819,0,35881.10406272311,33512.00564650539,2369.0984162177174,0,45472.35819590528
MEA,urb,comm,perm,s3,v_no_heat,electricity,SSP2,SSP2,2070,101.73578819980501,101.73578819980501,0,36414.45922241124,34025.84693923685,2388.6122831743896,0,38267.85484911638
MEA,urb,comm,perm,s3,v_no_heat,electricity,SSP2,SSP2,2080,86.42112825034368,86.42112825034368,0,37237.670545705456,34927.690389284355,2309.9801564211016,0,32564.902721652754
MEA,urb,comm,perm,s3,v_no_heat,electricity,SSP2,SSP2,2090,74.81627169876829,74.81627169876829,0,32736.61775990186,30672.555072231266,2064.0626876705905,0,28178.287985576724
MEA,urb,comm,perm,s3,v_no_heat,electricity,SSP2,SSP2,2100,66.08933393128659,66.08933393128659,0,27685.284557700066,25858.940600966493,1826.3439567335727,0,24851.99962152702
MEA,urb,comm,perm,s51_std,electricity,electricity,SSP2,SSP2,2020,377.4711095603304,377.4711095603304,37636.77901410498,6693.109240724792,5533.809694747838,1159.299545976954,34094.70049992728,131546.9063309218
MEA,urb,comm,perm,s51_std,electricity,electricity,SSP2,SSP2,2025,846.2772447656815,846.2772447656815,87572.09937462844,18689.833681509517,15369.755020279816,3320.0786612297034,76439.14585621541,298782.6420685946
MEA,urb,comm,perm,s51_std,electricity,electricity,SSP2,SSP2,2030,1395.2224095466795,1395.2224095466795,148940.76815272283,40923.96311993831,33920.68761307513,7003.2755068631805,126022.06891989427,500102.9536997736
MEA,urb,comm,perm,s51_std,electricity,electricity,SSP2,SSP2,2035,1980.9838815002988,1980.9838815002988,216987.98855628708,82231.45103257625,69573.55933573241,12657.891696843837,178930.388112633,719269.4386354683
MEA,urb,comm,perm,s51_std,electricity,electricity,SSP2,SSP2,2040,2577.8897371659828,2577.8897371659828,288333.8655602017,144084.66270318968,124209.84292171815,19874.81978147155,232845.31261978022,945592.858381509
MEA,urb,comm,perm,s51_std,electricity,electricity,SSP2,SSP2,2045,3151.960568950278,3151.960568950278,358399.13831267116,228456.89147611367,200032.1097005987,28424.781775514966,284697.6864298649,1164793.477470885
MEA,urb,comm,perm,s51_std,electricity,electricity,SSP2,SSP2,2050,3680.5337902886627,3680.5337902886627,423924.75981321034,316474.6285934536,279576.6576687033,36897.970924750334,332440.53407403314,1367330.7787690083
MEA,urb,comm,perm,s51_std,electricity,electricity,SSP2,SSP2,2055,4163.541615829039,4163.541615829039,484305.18183096003,391073.5471435612,346626.77790927293,44446.76923428829,376067.73290814215,1553192.4944395025
MEA,urb,comm,perm,s51_std,electricity,electricity,SSP2,SSP2,2060,4599.537962259944,4599.537962259944,538960.5465775853,454566.17486789526,403220.26611743594,51345.908750459275,415448.6669031672,1721780.5420514701
MEA,urb,comm,perm,s51_std,electricity,electricity,SSP2,SSP2,2070,5311.904369218875,5311.904369218875,628254.4348114533,551820.4070013644,489180.400678951,62640.006322413465,479792.45024532574,1998069.5974402905
MEA,urb,comm,perm,s51_std,electricity,electricity,SSP2,SSP2,2080,5771.2753010786155,5771.2753010786155,685952.76016417,614704.5302586625,544307.186590776,70397.3436678864,521284.6702946249,2174711.4688791963
MEA,urb,comm,perm,s51_std,electricity,electricity,SSP2,SSP2,2090,6006.429265824973,6006.429265824973,716134.6110313929,626868.6361089235,552810.3799608417,74058.25614808183,542524.7170063748,2262220.3669659556
MEA,urb,comm,perm,s51_std,electricity,electricity,SSP2,SSP2,2100,6084.7906891834,6084.7906891834,727455.7599743808,610519.8704671636,535362.7224394911,75157.14802767255,549602.6342098014,2288103.1916871844
MEA,urb,comm,perm,s51_std,v_no_heat,electricity,SSP2,SSP2,2020,154.7414818657696,154.7414818657696,0,39897.32759911336,37732.0507532462,2165.276845867166,0,53926.6786383052
MEA,urb,comm,perm,s51_std,v_no_heat,electricity,SSP2,SSP2,2025,348.9688401312184,348.9688401312184,0,90788.37470744118,85756.46525579065,5031.909451650525,0,123205.28845471641
MEA,urb,comm,perm,s51_std,v_no_heat,electricity,SSP2,SSP2,2030,579.3425379732105,579.3425379732105,0,149658.319613367,141113.4791607608,8544.840452606191,0,207659.30396606954
MEA,urb,comm,perm,s51_std,v_no_heat,electricity,SSP2,SSP2,2035,828.6701962665411,828.6701962665411,0,216382.7967249256,203721.23928919507,12661.557435730549,0,300879.3521485745
MEA,urb,comm,perm,s51_std,v_no_heat,electricity,SSP2,SSP2,2040,1085.9672528532174,1085.9672528532174,0,284572.4759449277,267451.0306219041,17121.44532302359,0,398342.4364236378
MEA,urb,comm,perm,s51_std,v_no_heat,electricity,SSP2,SSP2,2045,1335.983003289172,1335.983003289172,0,350608.0681994708,328757.1163648865,21850.95183458431,0,493706.7752600237
MEA,urb,comm,perm,s51_std,v_no_heat,electricity,SSP2,SSP2,2050,1569.3574450914873,1569.3574450914873,0,415463.3548118697,388621.7797866655,26841.57502520411,0,583021.6104049375
MEA,urb,comm,perm,s51_std,v_no_heat,electricity,SSP2,SSP2,2055,1785.8158428520305,1785.8158428520305,0,479342.8045551827,447194.0440737656,32148.760481417132,0,666191.4349609854
MEA,urb,comm,perm,s51_std,v_no_heat,electricity,SSP2,SSP2,2060,1984.201887147816,1984.201887147816,0,556589.0813095215,518134.32771180564,38454.75359771582,0,742761.6053666219
MEA,urb,comm,perm,s51_std,v_no_heat,electricity,SSP2,SSP2,2070,2312.8453012653645,2312.8453012653645,0,791141.3667938998,736876.9142854186,54264.45250848123,0,869975.3532499141
MEA,urb,comm,perm,s51_std,v_no_heat,electricity,SSP2,SSP2,2080,2529.859431968804,2529.859431968804,0,1046233.6558280383,978434.1205325763,67799.5352954621,0,953292.649256661
MEA,urb,comm,perm,s51_std,v_no_heat,electricity,SSP2,SSP2,2090,2643.389155171387,2643.389155171387,0,1111310.388880813,1038130.1575999393,73180.23128087365,0,995587.9808108101
MEA,urb,comm,perm,s51_std,v_no_heat,electricity,SSP2,SSP2,2100,2681.5766824580296,2681.5766824580296,0,1079787.8978029056,1005411.8007736633,74376.09702924221,0,1008370.6209965924
MEA,urb,comm,perm,sr11_std,electricity,electricity,SSP2,SSP2,2020,1.3610386922543627,1.3610386922543627,138.0423267425308,16.682888718476526,13.205401480148408,3.4774872383281186,122.93445883918307,474.31558290987385
MEA,urb,comm,perm,sr11_std,electricity,electricity,SSP2,SSP2,2025,2.567568617626965,2.567568617626965,269.4733978946191,43.91829944314372,35.04451707463405,8.873782368509664,231.91306781853802,906.4936343401292
MEA,urb,comm,perm,sr11_std,electricity,electricity,SSP2,SSP2,2030,3.651013513492909,3.651013513492909,393.91909504846757,93.5783344627481,76.5939318458976,16.98440261685051,329.77414459273353,1308.6678006331895
MEA,urb,comm,perm,sr11_std,electricity,electricity,SSP2,SSP2,2035,4.637864528248582,4.637864528248582,511.55026205798004,185.54314296436402,157.03367484540183,28.509468118962186,418.910475649525,1683.9481869858948
MEA,urb,comm,perm,sr11_std,electricity,electricity,SSP2,SSP2,2040,5.549908807624426,5.549908807624426,622.8270905655879,324.6186888499978,281.99053303122065,42.62815581877713,501.2899631398687,2035.7558577845384
MEA,urb,comm,perm,sr11_std,electricity,electricity,SSP2,SSP2,2045,6.404659422629465,6.404659422629465,728.333696241093,506.6056511687394,448.03183838900776,58.57381277973164,578.4944576895838,2366.8143549732736
MEA,urb,comm,perm,sr11_std,electricity,electricity,SSP2,SSP2,2050,7.215876619685111,7.215876619685111,828.6808081900375,688.2918962594596,614.3826682943483,73.90922796511128,651.7668397964379,2680.722623421778
MEA,urb,comm,perm,sr11_std,electricity,electricity,SSP2,SSP2,2055,7.994111205947273,7.994111205947273,924.4573868364301,839.8180439439867,752.2417556733877,87.57628827059905,722.0601005659814,2982.1711106686475
MEA,urb,comm,perm,sr11_std,electricity,electricity,SSP2,SSP2,2060,8.747229944754222,8.747229944754222,1016.2156694762998,964.7914091769035,864.6847582008112,100.10665097609218,790.0847975299805,3274.418091404941
MEA,urb,comm,perm,sr11_std,electricity,electricity,SSP2,SSP2,2070,10.218579967091534,10.218579967091534,1192.0341790171487,1164.244982970205,1041.7361109222988,122.50887204790611,922.9830169475758,3843.7126390248654
MEA,urb,comm,perm,sr11_std,electricity,electricity,SSP2,SSP2,2080,11.63475954387853,11.63475954387853,1357.834068651266,1335.1910570100656,1191.9165802857833,143.27447672428238,1050.8980210412844,4384.168783803381
MEA,urb,comm,perm,sr11_std,electricity,electricity,SSP2,SSP2,2090,13.00546026501114,13.00546026501114,1517.801632227611,1451.7774114496874,1290.3025836378438,161.4748278118437,1174.7051929768663,4898.287450195037
MEA,urb,comm,perm,sr11_std,electricity,electricity,SSP2,SSP2,2100,14.33138698722032,14.33138698722032,1672.5438483604307,1535.8407912095086,1357.6121749236881,178.22861628582044,1294.468198233688,5389.124126332726
MEA,urb,comm,perm,sr11_std,v_no_heat,electricity,SSP2,SSP2,2020,0.3504503395056373,0.3504503395056373,0,66.45852143164849,62.78948371192098,3.6690377197274953,0,122.13029505300364
MEA,urb,comm,perm,sr11_std,v_no_heat,electricity,SSP2,SSP2,2025,0.6611166154430346,0.6611166154430346,0,126.85175022809604,119.67207419547834,7.1796760326176745,0,233.41070588777245
MEA,urb,comm,perm,sr11_std,v_no_heat,electricity,SSP2,SSP2,2030,0.9400900449070907,0.9400900449070907,0,180.5685054008263,170.00858111470376,10.559924286122534,0,336.96549380578136
MEA,urb,comm,perm,sr11_std,v_no_heat,electricity,SSP2,SSP2,2035,1.1941917652814171,1.1941917652814171,0,236.04575770730347,221.90050415900868,14.145253548294773,0,433.59547175444004
MEA,urb,comm,perm,sr11_std,v_no_heat,electricity,SSP2,SSP2,2040,1.4290316924755737,1.4290316924755737,0,291.1303930902446,273.2965077704655,17.833885319779053,0,524.1815207702726
MEA,urb,comm,perm,sr11_std,v_no_heat,electricity,SSP2,SSP2,2045,1.6491192218905346,1.6491192218905346,0,348.25175579535824,326.3297506096138,21.922005185744325,0,609.4249186212638
MEA,urb,comm,perm,sr11_std,v_no_heat,electricity,SSP2,SSP2,2050,1.8579974439148887,1.8579974439148887,0,408.9296822454121,382.39750505707434,26.532177188337702,0,690.2523483529061
MEA,urb,comm,perm,sr11_std,v_no_heat,electricity,SSP2,SSP2,2055,2.058383058612727,2.058383058612727,0,472.0279902233191,440.2642319465392,31.763758276779907,0,767.8715411812015
MEA,urb,comm,perm,sr11_std,v_no_heat,electricity,SSP2,SSP2,2060,2.252301658585777,2.252301658585777,0,558.2608430344028,519.599319146593,38.6615238878098,0,843.1214618517546
MEA,urb,comm,perm,sr11_std,v_no_heat,electricity,SSP2,SSP2,2070,2.6311557777484658,2.6311557777484658,0,860.2257088072635,801.5688342743961,58.6568745328674,0,989.7076453621579
MEA,urb,comm,perm,sr11_std,v_no_heat,electricity,SSP2,SSP2,2080,2.99580420128147,2.99580420128147,0,1244.2264850690901,1164.911435415082,79.31504965400826,0,1128.8683029599501
MEA,urb,comm,perm,sr11_std,v_no_heat,electricity,SSP2,SSP2,2090,3.3487423916488606,3.3487423916488606,0,1426.3998097524845,1334.0502909404545,92.34951881202991,0,1261.2473912268476
MEA,urb,comm,perm,sr11_std,v_no_heat,electricity,SSP2,SSP2,2100,3.6901518406196807,3.6901518406196807,0,1504.8515173349083,1402.8709019092928,101.98061542561524,0,1387.6316599257366
MEA,urb,comm,perm,sr21_std,electricity,electricity,SSP2,SSP2,2020,7.866732896722174,7.866732896722174,761.4740412084968,126.07325721181438,102.81737458872222,23.255882623092162,710.5547821635337,2741.519415090749
MEA,urb,comm,perm,sr21_std,electricity,electricity,SSP2,SSP2,2025,14.601823795292304,14.601823795292304,1462.599920760001,296.4461420129543,240.67932912934256,55.766812883611735,1318.8951324859822,5155.250858464803
MEA,urb,comm,perm,sr21_std,electricity,electricity,SSP2,SSP2,2030,20.315852213568437,20.315852213568437,2091.81754159473,560.7827353286089,460.29294460703903,100.48979072156979,1835.0090353383557,7282.005814567401
MEA,urb,comm,perm,sr21_std,electricity,electricity,SSP2,SSP2,2035,25.144778004149654,25.144778004149654,2646.38535308336,1004.5308388919119,844.6254542109298,159.9053846809821,2271.1769284468132,9129.74130105534
MEA,urb,comm,perm,sr21_std,electricity,electricity,SSP2,SSP2,2040,29.233875580438216,29.233875580438216,3129.8058126329506,1614.0294453786846,1386.931405506437,227.09803987224777,2640.5205779275016,10723.245285915847
MEA,urb,comm,perm,sr21_std,electricity,electricity,SSP2,SSP2,2045,32.72542163003294,32.72542163003294,3549.4684487061313,2374.76284022288,2075.5804961523386,299.18234407054155,2955.890983311095,12093.538871535387
MEA,urb,comm,perm,sr21_std,electricity,electricity,SSP2,SSP2,2050,35.75036143279842,35.75036143279842,3914.735114604233,3093.348707397907,2729.1276955822964,364.221011815611,3229.1156460560846,13281.380453064108
MEA,urb,comm,perm,sr21_std,electricity,electricity,SSP2,SSP2,2055,38.42353185489299,38.42353185489299,4235.542035582258,3643.2299882485554,3225.6501865774017,417.5798016711538,3470.567091261355,14333.74439203094
MEA,urb,comm,perm,sr21_std,electricity,electricity,SSP2,SSP2,2060,40.841688702374334,40.841688702374334,4521.489363564335,4068.4614109930767,3604.6691329583855,463.79227803469075,3688.9846903532593,15288.584525068283
MEA,urb,comm,perm,sr21_std,electricity,electricity,SSP2,SSP2,2070,45.23412441136691,45.23412441136691,5025.253119427816,4691.215068859154,4151.121353894093,540.0937149650605,4085.727053332305,17014.788383036077
MEA,urb,comm,perm,sr21_std,electricity,electricity,SSP2,SSP2,2080,49.34458607038601,49.34458607038601,5481.3149173255915,5193.891980520914,4586.901746850569,606.9902336703449,4457.000392221546,18593.851732269548
MEA,urb,comm,perm,sr21_std,electricity,electricity,SSP2,SSP2,2090,53.41044285008942,53.41044285008942,5930.321616400515,5486.861470760833,4823.665402624066,663.1960681367677,4824.244839991477,20116.14326528629
MEA,urb,comm,perm,sr21_std,electricity,electricity,SSP2,SSP2,2100,57.52624941831132,57.52624941831132,6385.1596574429095,5679.61227193116,4963.965342987757,715.6469289434026,5196.000952459552,21631.967576767347
MEA,urb,comm,perm,sr21_std,v_no_heat,electricity,SSP2,SSP2,2020,2.9227563080878265,2.9227563080878265,0,726.7046448852932,686.4594563603303,40.24518852496299,0,1018.5668268386765
MEA,urb,comm,perm,sr21_std,v_no_heat,electricity,SSP2,SSP2,2025,5.425139158487696,5.425139158487696,0,1360.5071680105084,1283.5186740843535,76.98849392615467,0,1915.3739763043645
MEA,urb,comm,perm,sr21_std,v_no_heat,electricity,SSP2,SSP2,2030,7.546326619051562,7.546326619051562,0,1878.9603982272056,1769.3636491250372,109.5967491021685,0,2704.902247805137
MEA,urb,comm,perm,sr21_std,v_no_heat,electricity,SSP2,SSP2,2035,9.335785848980347,9.335785848980347,0,2351.435590893883,2210.833271024605,140.60231986927812,0,3389.70221288801
MEA,urb,comm,perm,sr21_std,v_no_heat,electricity,SSP2,SSP2,2040,10.847113202911785,10.847113202911785,0,2747.908677883906,2579.0683756526887,168.84030223121715,0,3978.8174920177917
MEA,urb,comm,perm,sr21_std,v_no_heat,electricity,SSP2,SSP2,2045,12.133255325037064,12.133255325037064,0,3087.242982696273,2890.9886974620895,196.2542852341841,0,4483.792342554205
MEA,urb,comm,perm,sr21_std,v_no_heat,electricity,SSP2,SSP2,2050,13.243231555931576,13.243231555931576,0,3405.4976244660784,3181.254880029341,224.2427444367378,0,4919.9054127879745
MEA,urb,comm,perm,sr21_std,v_no_heat,electricity,SSP2,SSP2,2055,14.220217900867004,14.220217900867004,0,3708.271251179625,3454.7011701942197,253.57008098540553,0,5304.795232249168
MEA,urb,comm,perm,sr21_std,v_no_heat,electricity,SSP2,SSP2,2060,15.100715585145664,15.100715585145664,0,4107.658190600727,3817.687265136914,289.97092546381316,0,5652.76740378989
MEA,urb,comm,perm,sr21_std,v_no_heat,electricity,SSP2,SSP2,2070,16.69246285727309,16.69246285727309,0,5479.942088510472,5091.460536283065,388.4815522274065,0,6278.859750335304
MEA,urb,comm,perm,sr21_std,v_no_heat,electricity,SSP2,SSP2,2080,18.178304215083994,18.178304215083994,0,7143.219639463919,6659.722835018255,483.49680444566366,0,6849.88405490374
MEA,urb,comm,perm,sr21_std,v_no_heat,electricity,SSP2,SSP2,2090,19.64893665585058,19.64893665585058,0,7822.881080626861,7283.049142676596,539.8319379502659,0,7400.440881739736
MEA,urb,comm,perm,sr21_std,v_no_heat,electricity,SSP2,SSP2,2100,21.140935959778677,21.140935959778677,0,8056.515394610764,7474.729422336334,581.7859722744295,0,7949.762862149615
MEA,urb,comm,perm,sr31_std,electricity,electricity,SSP2,SSP2,2020,13.447488500496297,13.447488500496297,1158.1492797609867,214.67387145125312,172.5141078695265,42.159763581726644,1214.6309513188273,4686.386495171501
MEA,urb,comm,perm,sr31_std,electricity,electricity,SSP2,SSP2,2025,25.681499102660197,25.681499102660197,2288.2769441748064,503.79163206545877,401.82459314873387,101.96703891672495,2319.6557249486796,9066.988627703935
MEA,urb,comm,perm,sr31_std,electricity,electricity,SSP2,SSP2,2030,36.475172398635635,36.475172398635635,3340.487431794774,935.3370875637031,751.3310272971418,184.00606026656132,3294.5834717343655,13074.145977337705
MEA,urb,comm,perm,sr31_std,electricity,electricity,SSP2,SSP2,2035,45.718805164330895,45.718805164330895,4279.785816766396,1636.473264161441,1344.1031516998066,292.37011246163445,4129.5053576630235,16599.902519513595
MEA,urb,comm,perm,sr31_std,electricity,electricity,SSP2,SSP2,2040,53.412684429512304,53.412684429512304,5086.694606152674,2549.8059977142284,2138.6778933053765,411.1281044088517,4824.447308411269,19592.24718395319
MEA,urb,comm,perm,sr31_std,electricity,electricity,SSP2,SSP2,2045,59.64864155522376,59.64864155522376,5755.889367071155,3677.0893616140397,3140.279106353327,536.8102552607129,5387.703899834031,22042.899047643332
MEA,urb,comm,perm,sr31_std,electricity,electricity,SSP2,SSP2,2050,64.5848827702668,64.5848827702668,6293.460723925755,4718.618487550761,4072.244107401408,646.3743801493521,5833.564951341578,23993.50286851951
MEA,urb,comm,perm,sr31_std,electricity,electricity,SSP2,SSP2,2055,68.41911234354812,68.41911234354812,6713.543703410236,5463.407299176517,4733.818532932149,729.5887662443685,6179.887903318641,25523.475342290316
MEA,urb,comm,perm,sr31_std,electricity,electricity,SSP2,SSP2,2060,71.36406605137547,71.36406605137547,7034.977889903602,6001.143096406822,5204.96487149716,796.1782249096624,6445.8879020244385,26714.26159260602
MEA,urb,comm,perm,sr31_std,electricity,electricity,SSP2,SSP2,2070,75.25870137880659,75.25870137880659,7450.371797922149,6658.011618088973,5770.725453058136,887.2861650308372,6797.666943339327,28308.5147464625
MEA,urb,comm,perm,sr31_std,electricity,electricity,SSP2,SSP2,2080,77.8193356649993,77.8193356649993,7708.759797206746,7055.145513826166,6106.250986051069,948.8945277750962,7028.953674605396,29323.60577905631
MEA,urb,comm,perm,sr31_std,electricity,electricity,SSP2,SSP2,2090,80.05531907418793,80.05531907418793,7932.010235542017,7114.064299102128,6127.348382493547,986.7159166085803,7230.916640056951,30151.48689488678
MEA,urb,comm,perm,sr31_std,electricity,electricity,SSP2,SSP2,2100,82.53004007238147,82.53004007238147,8178.966855493534,7059.131356376466,6039.805536210985,1019.3258201654816,7454.443339497785,31034.304669735462
MEA,urb,comm,perm,sr31_std,v_no_heat,electricity,SSP2,SSP2,2020,5.8411729831137045,5.8411729831137045,0,1298.7880076670615,1215.6586828686172,83.12932479844407,0,2035.6213119657566
MEA,urb,comm,perm,sr31_std,v_no_heat,electricity,SSP2,SSP2,2025,11.165376300629804,11.165376300629804,0,2506.3318228850962,2342.599805218682,163.73201766641358,0,3941.994956647955
MEA,urb,comm,perm,sr31_std,v_no_heat,electricity,SSP2,SSP2,2030,15.870107248704363,15.870107248704363,0,3537.4858875516875,3299.5606594686055,237.9252280830819,0,5688.474795346746
MEA,urb,comm,perm,sr31_std,v_no_heat,electricity,SSP2,SSP2,2035,19.90382987478911,19.90382987478911,0,4481.601596765459,4172.785752523865,308.8158442415948,0,7226.821315624757
MEA,urb,comm,perm,sr31_std,v_no_heat,electricity,SSP2,SSP2,2040,23.2633672493177,23.2633672493177,0,5252.031461388913,4879.98449666178,372.0469647271314,0,8533.209786173544
MEA,urb,comm,perm,sr31_std,v_no_heat,electricity,SSP2,SSP2,2045,25.98619024195624,25.98619024195624,0,5869.48589616437,5438.946848233056,430.5390479313131,0,9603.0848851097
MEA,urb,comm,perm,sr31_std,v_no_heat,electricity,SSP2,SSP2,2050,28.1395687398332,28.1395687398332,0,6403.528818209204,5916.851160468144,486.6776577410592,0,10453.945169796285
MEA,urb,comm,perm,sr31_std,v_no_heat,electricity,SSP2,SSP2,2055,29.80880822022187,29.80880822022187,0,6868.0737416459515,6326.5589123186055,541.5148293273456,0,11120.056304905262
MEA,urb,comm,perm,sr31_std,v_no_heat,electricity,SSP2,SSP2,2060,31.086430213764526,31.086430213764526,0,7467.116826357096,6860.841259982438,606.2755663746581,0,11636.823329446359
MEA,urb,comm,perm,sr31_std,v_no_heat,electricity,SSP2,SSP2,2070,32.75997620092341,32.75997620092341,0,9534.497618496425,8765.339754437804,769.157864058622,0,12322.645121255835
MEA,urb,comm,perm,sr31_std,v_no_heat,electricity,SSP2,SSP2,2080,33.8416354610907,33.8416354610907,0,11846.427599658738,10941.862848437257,904.5647512214819,0,12752.084924645384
MEA,urb,comm,perm,sr31_std,v_no_heat,electricity,SSP2,SSP2,2090,34.776952809602065,34.776952809602065,0,12365.49469678315,11406.05353438061,959.4411624025389,0,13098.153239650295
MEA,urb,comm,perm,sr31_std,v_no_heat,electricity,SSP2,SSP2,2100,35.81564710365853,35.81564710365853,0,12200.689513910593,11210.942957947434,989.7465559631593,0,13467.989391303267
"NAM",rur,comm,perm,s1,biomass_solid,electricity,SSP2,SSP2,2020,130.82445193936192,130.82445193936192,88402.85235411226,14346.688210939406,12542.424488451266,1804.2637224881405,19323.145335592155,61312.63770392874
"NAM",rur,comm,perm,s1,biomass_solid,electricity,SSP2,SSP2,2025,110.35168826490019,110.35168826490019,74631.72851494343,11680.964225343561,10162.746287883507,1518.2179374600541,16299.25964726366,49387.83144552146
"NAM",rur,comm,perm,s1,biomass_solid,electricity,SSP2,SSP2,2030,92.50388958337436,92.50388958337436,62602.719843360755,9465.093710539897,8195.36999579094,1269.7237147489593,13663.088788291774,40095.97198136987
"NAM",rur,comm,perm,s1,biomass_solid,electricity,SSP2,SSP2,2035,77.21217160319942,77.21217160319942,52286.19284280032,7650.48314303044,6592.6525677105265,1057.8305753199136,11404.458351997137,32689.553155795147
"NAM",rur,comm,perm,s1,biomass_solid,electricity,SSP2,SSP2,2040,64.24406792339042,64.24406792339042,43542.03806369245,6175.117462046209,5296.205484664335,878.9119773818747,9489.032386764546,26717.122265612066
"NAM",rur,comm,perm,s1,biomass_solid,electricity,SSP2,SSP2,2045,53.30433797650551,53.30433797650551,36173.11516146934,4973.581029400809,4245.637063191416,727.9439662093941,7873.203017238369,21861.692507270018
"NAM",rur,comm,perm,s1,biomass_solid,electricity,SSP2,SSP2,2050,44.14318456806164,44.14318456806164,30002.935639142564,4001.490244957419,3399.8335734439115,601.656671513507,6520.074484087186,17906.73617862773
"NAM",rur,comm,perm,s1,biomass_solid,electricity,SSP2,SSP2,2055,36.514177593375706,36.514177593375706,24856.82337836517,3220.5895336140593,2723.656977859659,496.9325557544003,5393.248356763287,14682.267336453519
"NAM",rur,comm,perm,s1,biomass_solid,electricity,SSP2,SSP2,2060,30.160163031675957,30.160163031675957,20563.397676697004,2590.7741409922287,2180.9076317590216,409.8665092332073,4454.742251672916,12041.255358002629
"NAM",rur,comm,perm,s1,biomass_solid,electricity,SSP2,SSP2,2070,20.160003116090504,20.160003116090504,13786.406173622716,1647.5113957711274,1374.207888069594,273.303507701533,2977.6900602554706,7964.058514841824
"NAM",rur,comm,perm,s1,biomass_solid,electricity,SSP2,SSP2,2080,13.155624720796864,13.155624720796864,9026.468486899113,1025.519451941915,847.6508725900682,177.86857935184682,1943.123358760899,5159.79924126057
"NAM",rur,comm,perm,s1,biomass_solid,electricity,SSP2,SSP2,2090,8.368175979343393,8.368175979343393,5757.325843309206,624.2970932823488,511.39222800820926,112.90486527413955,1236.0035012232458,3265.842564677743
"NAM",rur,comm,perm,s1,biomass_solid,electricity,SSP2,SSP2,2100,5.210744734968182,5.210744734968182,3586.950872092246,373.50695929142694,303.24417644896886,70.26278284245808,769.6418851969005,2026.5530410020472
"NAM",rur,comm,perm,s1,electricity,electricity,SSP2,SSP2,2020,165.57679265154297,165.57679265154297,78320.39328993334,18157.757085347617,15874.206909225992,2283.550176121625,17119.31574582833,77599.78925597247
"NAM",rur,comm,perm,s1,electricity,electricity,SSP2,SSP2,2025,181.72102847227168,181.72102847227168,86029.56849102736,19235.562826012923,16735.445887357764,2500.1169386551605,18788.500575805116,81329.13655794061
"NAM",rur,comm,perm,s1,electricity,electricity,SSP2,SSP2,2030,189.4392634985463,189.4392634985463,89743.13659115408,19383.62148386288,16783.346766204217,2600.2747176586627,19586.5043316417,82112.77856119722
"NAM",rur,comm,perm,s1,electricity,electricity,SSP2,SSP2,2035,190.7280529194398,190.7280529194398,90409.4585593485,18898.079453874983,16285.046278401944,2613.0331754730378,19719.75484744672,80749.11888571965
