Model,Scenario,Region,Variable,Unit,2025,2030,2035,2040,2045,2050
MESSAGEix-Buildings,SSP2_LED,R12_EEU,Materials Demand|Non-Ferrous Metals|Aluminium|Residential,Mt/yr,0.084,0.066,0.062,0.06,0.06,0.059
MESSAGEix-Buildings,SSP2_LED,R12_EEU,Total Scrap|Non-Ferrous Metals|Aluminium|Residential,Mt/yr,0.083,0.087,0.091,0.093,0.094,0.094
MESSAGEix-Buildings,SSP2_LED,R12_EEU,Materials Demand|Non-metallic minerals|Cement|Residential,Mt/yr,6.186,4.843,4.611,4.488,4.431,4.428
MESSAGEix-Buildings,SSP2_LED,R12_EEU,Materials Demand|Non-Ferrous Metals|Copper|Residential,Mt/yr,0.019,0.015,0.015,0.014,0.014,0.014
MESSAGEix-Buildings,SSP2_LED,R12_EEU,Total Scrap|Non-Ferrous Metals|Copper|Residential,Mt/yr,0.025,0.027,0.028,0.029,0.03,0.029
MESSAGEix-Buildings,SSP2_LED,R12_EEU,Materials Demand|Iron and Steel|Residential,Mt/yr,2.826,2.22,2.086,2.006,1.962,1.948
MESSAGEix-Buildings,SSP2_LED,R12_EEU,Total Scrap|Iron and Steel|Residential,Mt/yr,2.222,2.309,2.367,2.41,2.44,2.457
MESSAGEix-Buildings,SSP2_LED,R12_FSU,Materials Demand|Non-Ferrous Metals|Aluminium|Residential,Mt/yr,0.209,0.234,0.235,0.242,0.249,0.248
MESSAGEix-Buildings,SSP2_LED,R12_FSU,Total Scrap|Non-Ferrous Metals|Aluminium|Residential,Mt/yr,0.196,0.204,0.214,0.221,0.226,0.229
MESSAGEix-Buildings,SSP2_LED,R12_FSU,Materials Demand|Non-metallic minerals|Cement|Residential,Mt/yr,12.64,14.375,14.502,15.022,15.538,15.634
MESSAGEix-Buildings,SSP2_LED,R12_FSU,Materials Demand|Non-Ferrous Metals|Copper|Residential,Mt/yr,0.055,0.058,0.058,0.059,0.059,0.058
MESSAGEix-Buildings,SSP2_LED,R12_FSU,Total Scrap|Non-Ferrous Metals|Copper|Residential,Mt/yr,0.062,0.064,0.066,0.067,0.068,0.067
MESSAGEix-Buildings,SSP2_LED,R12_FSU,Materials Demand|Iron and Steel|Residential,Mt/yr,6.94,8.03,8.145,8.472,8.812,8.941
MESSAGEix-Buildings,SSP2_LED,R12_FSU,Total Scrap|Iron and Steel|Residential,Mt/yr,5.366,5.653,5.998,6.309,6.587,6.827
MESSAGEix-Buildings,SSP2_LED,R12_LAM,Materials Demand|Non-Ferrous Metals|Aluminium|Residential,Mt/yr,0.548,0.68,0.762,0.823,0.867,0.864
MESSAGEix-Buildings,SSP2_LED,R12_LAM,Total Scrap|Non-Ferrous Metals|Aluminium|Residential,Mt/yr,0.282,0.335,0.385,0.432,0.474,0.51
MESSAGEix-Buildings,SSP2_LED,R12_LAM,Materials Demand|Non-metallic minerals|Cement|Residential,Mt/yr,28.819,35.743,40.253,43.575,45.992,45.87
MESSAGEix-Buildings,SSP2_LED,R12_LAM,Materials Demand|Non-Ferrous Metals|Copper|Residential,Mt/yr,0.247,0.306,0.343,0.37,0.39,0.388
MESSAGEix-Buildings,SSP2_LED,R12_LAM,Total Scrap|Non-Ferrous Metals|Copper|Residential,Mt/yr,0.13,0.154,0.177,0.198,0.217,0.233
MESSAGEix-Buildings,SSP2_LED,R12_LAM,Materials Demand|Iron and Steel|Residential,Mt/yr,8.594,10.659,11.999,12.987,13.705,13.667
MESSAGEix-Buildings,SSP2_LED,R12_LAM,Total Scrap|Iron and Steel|Residential,Mt/yr,3.955,4.744,5.513,6.242,6.91,7.502
MESSAGEix-Buildings,SSP2_LED,R12_MEA,Materials Demand|Non-Ferrous Metals|Aluminium|Residential,Mt/yr,0.368,0.416,0.471,0.537,0.553,0.596
MESSAGEix-Buildings,SSP2_LED,R12_MEA,Total Scrap|Non-Ferrous Metals|Aluminium|Residential,Mt/yr,0.115,0.139,0.165,0.19,0.216,0.242
MESSAGEix-Buildings,SSP2_LED,R12_MEA,Materials Demand|Non-metallic minerals|Cement|Residential,Mt/yr,56.908,64.551,73.412,84.162,86.838,93.946
MESSAGEix-Buildings,SSP2_LED,R12_MEA,Materials Demand|Non-Ferrous Metals|Copper|Residential,Mt/yr,0.322,0.362,0.408,0.463,0.475,0.509
MESSAGEix-Buildings,SSP2_LED,R12_MEA,Total Scrap|Non-Ferrous Metals|Copper|Residential,Mt/yr,0.106,0.128,0.151,0.173,0.195,0.217
MESSAGEix-Buildings,SSP2_LED,R12_MEA,Materials Demand|Iron and Steel|Residential,Mt/yr,22.782,25.822,29.336,33.596,34.643,37.441
MESSAGEix-Buildings,SSP2_LED,R12_MEA,Total Scrap|Iron and Steel|Residential,Mt/yr,6.924,8.412,9.969,11.502,13.124,14.744
MESSAGEix-Buildings,SSP2_LED,R12_NAM,Materials Demand|Non-Ferrous Metals|Aluminium|Residential,Mt/yr,0.823,0.919,0.96,0.982,0.993,1.008
MESSAGEix-Buildings,SSP2_LED,R12_NAM,Total Scrap|Non-Ferrous Metals|Aluminium|Residential,Mt/yr,0.374,0.443,0.509,0.57,0.623,0.668
MESSAGEix-Buildings,SSP2_LED,R12_NAM,Materials Demand|Non-metallic minerals|Cement|Residential,Mt/yr,24.515,27.353,28.569,29.248,29.576,30.019
MESSAGEix-Buildings,SSP2_LED,R12_NAM,Materials Demand|Non-Ferrous Metals|Copper|Residential,Mt/yr,0.208,0.232,0.242,0.248,0.251,0.255
MESSAGEix-Buildings,SSP2_LED,R12_NAM,Total Scrap|Non-Ferrous Metals|Copper|Residential,Mt/yr,0.097,0.115,0.132,0.148,0.162,0.173
MESSAGEix-Buildings,SSP2_LED,R12_NAM,Materials Demand|Iron and Steel|Residential,Mt/yr,6.613,7.378,7.706,7.889,7.978,8.097
MESSAGEix-Buildings,SSP2_LED,R12_NAM,Total Scrap|Iron and Steel|Residential,Mt/yr,2.789,3.304,3.798,4.252,4.655,5.001
MESSAGEix-Buildings,SSP2_LED,R12_PAO,Materials Demand|Non-Ferrous Metals|Aluminium|Residential,Mt/yr,0.038,0.039,0.039,0.039,0.039,0.04
MESSAGEix-Buildings,SSP2_LED,R12_PAO,Total Scrap|Non-Ferrous Metals|Aluminium|Residential,Mt/yr,0.048,0.052,0.054,0.056,0.057,0.058
MESSAGEix-Buildings,SSP2_LED,R12_PAO,Materials Demand|Non-metallic minerals|Cement|Residential,Mt/yr,3.024,3.158,3.121,3.111,3.141,3.251
MESSAGEix-Buildings,SSP2_LED,R12_PAO,Materials Demand|Non-Ferrous Metals|Copper|Residential,Mt/yr,0.019,0.02,0.019,0.019,0.02,0.02
MESSAGEix-Buildings,SSP2_LED,R12_PAO,Total Scrap|Non-Ferrous Metals|Copper|Residential,Mt/yr,0.026,0.028,0.029,0.03,0.03,0.03
MESSAGEix-Buildings,SSP2_LED,R12_PAO,Materials Demand|Iron and Steel|Residential,Mt/yr,1.661,1.734,1.714,1.709,1.725,1.785
MESSAGEix-Buildings,SSP2_LED,R12_PAO,Total Scrap|Iron and Steel|Residential,Mt/yr,1.939,2.089,2.209,2.299,2.36,2.394
MESSAGEix-Buildings,SSP2_LED,R12_PAS,Materials Demand|Non-Ferrous Metals|Aluminium|Residential,Mt/yr,0.719,0.816,0.894,0.946,0.976,0.993
MESSAGEix-Buildings,SSP2_LED,R12_PAS,Total Scrap|Non-Ferrous Metals|Aluminium|Residential,Mt/yr,0.456,0.525,0.583,0.63,0.667,0.692
MESSAGEix-Buildings,SSP2_LED,R12_PAS,Materials Demand|Non-metallic minerals|Cement|Residential,Mt/yr,45.683,52.409,58.608,63.133,66.208,67.905
MESSAGEix-Buildings,SSP2_LED,R12_PAS,Materials Demand|Non-Ferrous Metals|Copper|Residential,Mt/yr,0.274,0.311,0.339,0.357,0.367,0.372
MESSAGEix-Buildings,SSP2_LED,R12_PAS,Total Scrap|Non-Ferrous Metals|Copper|Residential,Mt/yr,0.18,0.207,0.229,0.246,0.26,0.268
MESSAGEix-Buildings,SSP2_LED,R12_PAS,Materials Demand|Iron and Steel|Residential,Mt/yr,12.012,13.769,15.368,16.525,17.299,17.723
MESSAGEix-Buildings,SSP2_LED,R12_PAS,Total Scrap|Iron and Steel|Residential,Mt/yr,6.551,7.642,8.631,9.491,10.252,10.843
MESSAGEix-Buildings,SSP2_LED,R12_RCPA,Materials Demand|Non-Ferrous Metals|Aluminium|Residential,Mt/yr,0.273,0.27,0.266,0.26,0.246,0.228
MESSAGEix-Buildings,SSP2_LED,R12_RCPA,Total Scrap|Non-Ferrous Metals|Aluminium|Residential,Mt/yr,0.211,0.23,0.24,0.242,0.237,0.228
MESSAGEix-Buildings,SSP2_LED,R12_RCPA,Materials Demand|Non-metallic minerals|Cement|Residential,Mt/yr,17.673,17.644,17.729,17.585,16.943,16.025
MESSAGEix-Buildings,SSP2_LED,R12_RCPA,Materials Demand|Non-Ferrous Metals|Copper|Residential,Mt/yr,0.051,0.048,0.044,0.04,0.035,0.029
MESSAGEix-Buildings,SSP2_LED,R12_RCPA,Total Scrap|Non-Ferrous Metals|Copper|Residential,Mt/yr,0.047,0.051,0.052,0.051,0.048,0.044
MESSAGEix-Buildings,SSP2_LED,R12_RCPA,Materials Demand|Iron and Steel|Residential,Mt/yr,11.586,11.869,12.337,12.635,12.584,12.309
MESSAGEix-Buildings,SSP2_LED,R12_RCPA,Total Scrap|Iron and Steel|Residential,Mt/yr,7.336,8.144,8.698,9.005,9.119,9.105
MESSAGEix-Buildings,SSP2_LED,R12_SAS,Materials Demand|Non-Ferrous Metals|Aluminium|Residential,Mt/yr,1.705,2.033,2.28,2.49,2.783,2.703
MESSAGEix-Buildings,SSP2_LED,R12_SAS,Total Scrap|Non-Ferrous Metals|Aluminium|Residential,Mt/yr,0.857,1.041,1.215,1.376,1.518,1.638
MESSAGEix-Buildings,SSP2_LED,R12_SAS,Materials Demand|Non-metallic minerals|Cement|Residential,Mt/yr,93.659,112.987,129.983,145.435,166.685,164.521
MESSAGEix-Buildings,SSP2_LED,R12_SAS,Materials Demand|Non-Ferrous Metals|Copper|Residential,Mt/yr,0.725,0.858,0.947,1.018,1.118,1.074
MESSAGEix-Buildings,SSP2_LED,R12_SAS,Total Scrap|Non-Ferrous Metals|Copper|Residential,Mt/yr,0.398,0.482,0.56,0.631,0.691,0.741
MESSAGEix-Buildings,SSP2_LED,R12_SAS,Materials Demand|Iron and Steel|Residential,Mt/yr,29.277,35.609,41.665,47.341,55.097,54.901
MESSAGEix-Buildings,SSP2_LED,R12_SAS,Total Scrap|Iron and Steel|Residential,Mt/yr,10.865,13.41,15.925,18.419,20.818,23.061
MESSAGEix-Buildings,SSP2_LED,R12_WEU,Materials Demand|Non-Ferrous Metals|Aluminium|Residential,Mt/yr,0.202,0.194,0.197,0.2,0.203,0.205
MESSAGEix-Buildings,SSP2_LED,R12_WEU,Total Scrap|Non-Ferrous Metals|Aluminium|Residential,Mt/yr,0.136,0.147,0.157,0.166,0.173,0.179
MESSAGEix-Buildings,SSP2_LED,R12_WEU,Materials Demand|Non-metallic minerals|Cement|Residential,Mt/yr,29.379,28.251,28.597,29.157,29.598,29.767
MESSAGEix-Buildings,SSP2_LED,R12_WEU,Materials Demand|Non-Ferrous Metals|Copper|Residential,Mt/yr,0.167,0.16,0.162,0.165,0.168,0.169
MESSAGEix-Buildings,SSP2_LED,R12_WEU,Total Scrap|Non-Ferrous Metals|Copper|Residential,Mt/yr,0.156,0.168,0.178,0.186,0.192,0.195
MESSAGEix-Buildings,SSP2_LED,R12_WEU,Materials Demand|Iron and Steel|Residential,Mt/yr,12.769,12.279,12.429,12.671,12.859,12.926
MESSAGEix-Buildings,SSP2_LED,R12_WEU,Total Scrap|Iron and Steel|Residential,Mt/yr,7.943,8.631,9.244,9.784,10.248,10.629
