R12,urt,arch,mat,eneff,fuel_heat,fuel_cool,scenario,ssp,year,stock_M,floor_Mm2,heat_TJ,cool_TJ,cool_ac_TJ,cool_fans_TJ,hotwater_TJ,other_uses_TJ
EEU,rur,mfh,perm,s3,coal,electricity,SSP2,SSP2,2060,0.01819619318365818,1.8632802983019718,302.18177313185913,0.7349431553990302,0.2936693914447695,0.44127376395426077,189.70499212161073,0
EEU,rur,mfh,perm,s3,coal,electricity,SSP2,SSP2,2070,0.011134229007201226,1.1947020654253155,192.06000676000443,0.5428465549535749,0.22256806847571528,0.3202784864778596,116.1232628111315,0
EEU,rur,mfh,perm,s3,coal,electricity,SSP2,SSP2,2080,0.0070483178805018625,0.784182132047613,124.57770440603137,0.414210670261223,0.175863319609667,0.238347350651556,73.56229610251876,0
EEU,rur,mfh,perm,s3,coal,electricity,SSP2,SSP2,2090,0.004422176351173291,0.5055835358469479,79.19398378935334,0.30961050712368837,0.13572161131239738,0.17388889581129097,46.163792273700295,0
EEU,rur,mfh,perm,s3,coal,electricity,SSP2,SSP2,2100,0.0029079301059326173,0.33980428705750404,52.0640324204762,0.24938541614723128,0.11371128941860839,0.1356741267286229,30.408259739101254,0
EEU,rur,mfh,perm,s3,electricity,electricity,SSP2,SSP2,2020,0.03533862813933763,2.598705374329714,320.20797136298734,0.5027776925481937,0.16977830294375265,0.3329993896044411,190.0105724976806,0
EEU,rur,mfh,perm,s3,electricity,electricity,SSP2,SSP2,2025,0.03504804043116322,2.726786166883384,335.1024075139951,0.6154902799233135,0.215618838805819,0.3998714411174945,188.43288108317907,0
EEU,rur,mfh,perm,s3,electricity,electricity,SSP2,SSP2,2030,0.037710636381503106,3.090809243289838,379.71771302635176,0.7924780985150808,0.28633758513650637,0.5061405133785744,202.74506949682956,0
EEU,rur,mfh,perm,s3,electricity,electricity,SSP2,SSP2,2035,0.03813621343376195,3.2775567817854303,402.81177168187935,0.9080072031695741,0.3321141075556056,0.5758930956139685,205.07292745840476,0
EEU,rur,mfh,perm,s3,electricity,electricity,SSP2,SSP2,2040,0.03628843986124031,3.258998700601038,401.0758498280564,0.9593489103898323,0.35208903748935383,0.6072598729004784,195.1293324907704,0
EEU,rur,mfh,perm,s3,electricity,electricity,SSP2,SSP2,2045,0.034514491621894364,3.226011821051982,397.19538038988435,1.00559670645624,0.373036377636466,0.632560328819774,185.7819960621966,0
EEU,rur,mfh,perm,s3,electricity,electricity,SSP2,SSP2,2050,0.029367478484486075,2.842660070685262,349.50119074374305,0.9445004459451408,0.3547582573509627,0.5897421885941782,158.04167897431117,0
EEU,rur,mfh,perm,s3,electricity,electricity,SSP2,SSP2,2055,0.0249145517511979,2.488226541078083,305.423492071878,0.8961453508714006,0.34568133725334393,0.5504640136180566,134.05730218196436,0
EEU,rur,mfh,perm,s3,electricity,electricity,SSP2,SSP2,2060,0.022464018848972183,2.3063431672665455,282.8694370406278,0.8722106543897494,0.3377972434423208,0.5344134109474287,120.84570951051262,0
EEU,rur,mfh,perm,s3,electricity,electricity,SSP2,SSP2,2070,0.018961794585146276,2.0382080658808515,248.86323265107728,0.8541582989837008,0.3341770082265513,0.5199812907571494,101.99043298775551,0
EEU,rur,mfh,perm,s3,electricity,electricity,SSP2,SSP2,2080,0.0156472489750548,1.7428075249238435,211.76051940313576,0.8020286252777841,0.3184228649775729,0.4836057603002112,84.17543016428193,0
EEU,rur,mfh,perm,s3,electricity,electricity,SSP2,SSP2,2090,0.012891216734528824,1.4760528018908057,178.1201540617218,0.7475898891853552,0.3033394147727453,0.44425047441260984,69.40242032454272,0
EEU,rur,mfh,perm,s3,electricity,electricity,SSP2,SSP2,2100,0.010584006011461047,1.2379266784018825,148.76961028653463,0.6676250601637247,0.27294872039340773,0.39467633977031696,57.03597101344236,0
EEU,rur,mfh,perm,s3,gas,electricity,SSP2,SSP2,2020,0.0938274899076326,6.8813578784050256,1128.5910546782459,1.3331594502998307,0.4507021380393173,0.8824573122605133,653.5080579866018,0
EEU,rur,mfh,perm,s3,gas,electricity,SSP2,SSP2,2025,0.07919759873378548,6.145330296372526,1007.3929463348579,1.3464740773062054,0.4678743311280118,0.8785997461781935,551.5407782455151,0
EEU,rur,mfh,perm,s3,gas,electricity,SSP2,SSP2,2030,0.06260908514518812,5.116211239739751,837.0524813992729,1.267914933160136,0.4545082227295942,0.8134067104305419,435.843416271262,0
EEU,rur,mfh,perm,s3,gas,electricity,SSP2,SSP2,2035,0.04644957698607709,3.977930889373112,648.5484114040919,1.0913676000850576,0.39974386520880245,0.6916237348762553,323.12911097044173,0
EEU,rur,mfh,perm,s3,gas,electricity,SSP2,SSP2,2040,0.03467093270679882,3.0991504108424084,503.488207729012,0.9352288092385567,0.3486223239679708,0.5866064852705859,241.00820140097457,0
EEU,rur,mfh,perm,s3,gas,electricity,SSP2,SSP2,2045,0.024909727239202154,2.316569812078842,375.1680499846163,0.7653062129146927,0.2930787859943218,0.47222742692037084,173.1563739685098,0
EEU,rur,mfh,perm,s3,gas,electricity,SSP2,SSP2,2050,0.01855197766615845,1.7863938209471486,288.0646817319426,0.6465518690586053,0.2538380982563422,0.39271377080226316,128.86987547326396,0
EEU,rur,mfh,perm,s3,gas,electricity,SSP2,SSP2,2055,0.013566565770775961,1.3476384672098782,216.096969643394,0.5501659433506125,0.22524166393962872,0.3249242794109838,94.19943005445826,0
EEU,rur,mfh,perm,s3,gas,electricity,SSP2,SSP2,2060,0.009779269597246381,0.9992923245619256,159.76683652664923,0.437201860952838,0.18109238416338275,0.2561094767894552,67.90903693024192,0
EEU,rur,mfh,perm,s3,gas,electricity,SSP2,SSP2,2070,0.004984325862439161,0.5338822105746325,84.69160202215613,0.2669137356799219,0.11275104312139884,0.15416269255852302,34.629049709088235,0
EEU,rur,mfh,perm,s3,gas,electricity,SSP2,SSP2,2080,0.0026445250063090613,0.2938075266905115,46.1786588487388,0.16710703083180148,0.07231674456025479,0.09479028627154669,18.388600935481353,0
EEU,rur,mfh,perm,s3,gas,electricity,SSP2,SSP2,2090,0.0014641590131941487,0.1673639853064044,26.031135866323083,0.10765350143009227,0.04777258154873498,0.05988091988135728,10.194916731675965,0
EEU,rur,mfh,perm,s3,gas,electricity,SSP2,SSP2,2100,8.347932172819565e-4,0.09757652481963457,14.996462071663458,0.07060672482247736,0.032014372507072536,0.03859235231540482,5.824006812827358,0
EEU,rur,mfh,perm,s3,oil,electricity,SSP2,SSP2,2020,0.012348177249919984,0.9060711765954966,148.73482463399503,0.1746365267475116,0.05894014625544112,0.11569638049207047,107.50139328247282,0
EEU,rur,mfh,perm,s3,oil,electricity,SSP2,SSP2,2025,0.01050034521470774,0.8152887669303468,133.8171724457261,0.17736452915508144,0.06148202164447782,0.11588250751060364,91.41206079625228,0
EEU,rur,mfh,perm,s3,oil,electricity,SSP2,SSP2,2030,0.008212132879913731,0.6713341601326508,109.95508919680387,0.16543194442947862,0.059181445964024644,0.10625049846545397,71.45717112773444,0
EEU,rur,mfh,perm,s3,oil,electricity,SSP2,SSP2,2035,0.0063032595877111006,0.5402257649580052,88.25858758982754,0.14629230119501893,0.05330243332550573,0.09298986786951319,54.81488846370725,0
EEU,rur,mfh,perm,s3,oil,electricity,SSP2,SSP2,2040,0.004580706128788776,0.40994241630270345,66.73898842584667,0.12194499938865862,0.04522665605267446,0.07671834333598417,39.829024813701764,0
EEU,rur,mfh,perm,s3,oil,electricity,SSP2,SSP2,2045,0.003284788200907872,0.30581134155656847,49.70806247768626,0.09876559746179142,0.037483756536284475,0.061281840925506946,28.55658448854351,0
EEU,rur,mfh,perm,s3,oil,electricity,SSP2,SSP2,2050,0.0023522110640947203,0.22690305064739671,36.817240508035475,0.07876956892303512,0.030446673600238852,0.048322895322796273,20.446827210275167,0
EEU,rur,mfh,perm,s3,oil,electricity,SSP2,SSP2,2055,0.001686886498303785,0.16796758956120184,27.199542492749814,0.06392851464979335,0.025528088318646683,0.038400426331146674,14.662926277544857,0
EEU,rur,mfh,perm,s3,oil,electricity,SSP2,SSP2,2060,0.0012147710732481247,0.1244152601415278,20.099034668261506,0.050491621914619186,0.020377649819666485,0.0301139720949527,10.559681697615886,0
EEU,rur,mfh,perm,s3,oil,electricity,SSP2,SSP2,2070,6.175364732411942e-4,0.06628373005699562,10.64063122620819,0.030446639037880134,0.012503807625501417,0.017942831412378717,5.370011742094714,0
EEU,rur,mfh,perm,s3,oil,electricity,SSP2,SSP2,2080,3.266439404584447e-4,0.03635824767775734,5.793926432037112,0.01879505321907698,0.007893804628919693,0.010901248590157286,2.8423819841103466,0
EEU,rur,mfh,perm,s3,oil,electricity,SSP2,SSP2,2090,1.8025337726756835e-4,0.020638136037527715,3.262188289518751,0.011908964873510824,0.005120098454426781,0.006788866419084042,1.5703569661694812,0
EEU,rur,mfh,perm,s3,oil,electricity,SSP2,SSP2,2100,1.024132225391953e-4,0.011987485192713188,1.8775133654748635,0.007680359480968865,0.0033707305798683354,0.004309628901100529,0.8937513056273756,0
EEU,rur,mfh,perm,s3,v_no_heat,electricity,SSP2,SSP2,2020,4.635498234886129e-6,3.282893226309736e-4,0,5.587317924148098e-5,1.8856918132297468e-5,3.701626110918351e-5,0,0
EEU,rur,mfh,perm,s3,v_no_heat,electricity,SSP2,SSP2,2025,4.079019202657934e-6,3.105777715773848e-4,0,5.713133665721819e-5,1.9920421702724768e-5,3.7210914954493434e-5,0,0
EEU,rur,mfh,perm,s3,v_no_heat,electricity,SSP2,SSP2,2030,3.4416174247498633e-6,2.799352684577655e-4,0,5.4697272426633506e-5,1.9150860032682262e-5,3.554641239395124e-5,0,0
EEU,rur,mfh,perm,s3,v_no_heat,electricity,SSP2,SSP2,2035,2.846887026441936e-6,2.4583469298189887e-4,0,5.0517010078323434e-5,1.7534677004263737e-5,3.298233307405969e-5,0,0
EEU,rur,mfh,perm,s3,v_no_heat,electricity,SSP2,SSP2,2040,2.3355808967002645e-6,2.1283940223939992e-4,0,4.594816321678542e-5,1.5628481938842112e-5,3.031968127794332e-5,0,0
EEU,rur,mfh,perm,s3,v_no_heat,electricity,SSP2,SSP2,2045,1.8868984607844864e-6,1.8043786723385554e-4,0,4.144977423416735e-5,1.3983713291368946e-5,2.7466060942798406e-5,0,0
EEU,rur,mfh,perm,s3,v_no_heat,electricity,SSP2,SSP2,2050,1.537307918480412e-6,1.5344588348670178e-4,0,3.752601501145488e-5,1.2545443949901597e-5,2.4980571061553285e-5,0,0
EEU,rur,mfh,perm,s3,v_no_heat,electricity,SSP2,SSP2,2055,1.2502515633151791e-6,1.2961921873724227e-4,0,3.282087261693218e-5,1.0798114840990535e-5,2.202275777594165e-5,0,0
EEU,rur,mfh,perm,s3,v_no_heat,electricity,SSP2,SSP2,2060,1.0203385104690715e-6,1.0937886843779133e-4,0,2.6668518089907035e-5,8.431014096222158e-6,1.8237503993684875e-5,0,0
EEU,rur,mfh,perm,s3,v_no_heat,electricity,SSP2,SSP2,2070,6.810227542486354e-7,7.71302811878963e-5,0,1.991809978326995e-5,6.01304776164622e-6,1.3905052021623727e-5,0,0
EEU,rur,mfh,perm,s3,v_no_heat,electricity,SSP2,SSP2,2080,4.712074131056191e-7,5.564064704878054e-5,0,1.5713769878430362e-5,4.662786019758622e-6,1.105098385867174e-5,0,0
EEU,rur,mfh,perm,s3,v_no_heat,electricity,SSP2,SSP2,2090,3.2541626918565e-7,3.964805910832137e-5,0,1.1604720163026055e-5,3.3229109403813027e-6,8.281809222644754e-6,0,0
EEU,rur,mfh,perm,s3,v_no_heat,electricity,SSP2,SSP2,2100,2.3425182988797795e-7,2.9218026854803446e-5,0,8.920548189151736e-6,2.482607158466849e-6,6.437941030684886e-6,0,0
EEU,rur,mfh,perm,s51_std,electricity,electricity,SSP2,SSP2,2040,8.04006e-6,6.151847349739923e-4,0.016426157863984887,8.555824830731636e-5,1.6820695560267066e-5,6.873755274704928e-5,0.040127359249484545,0
EEU,rur,mfh,perm,s51_std,electricity,electricity,SSP2,SSP2,2045,2.322348e-5,0.0018657926010855691,0.047652825136921415,2.693389965373686e-4,5.250901031795365e-5,2.1682998621941495e-4,0.11590671275876291,0
EEU,rur,mfh,perm,s51_std,electricity,electricity,SSP2,SSP2,2050,3.7783140000000004e-5,0.0031704525211332163,0.07760025257229007,4.7323464620232646e-4,9.158655699077115e-5,3.816480892115553e-4,0.18857292512164953,0
EEU,rur,mfh,perm,s51_std,electricity,electricity,SSP2,SSP2,2055,4.828323e-5,0.004210856436363752,0.09894265252118498,6.438307993703098e-4,1.2342049555222256e-4,5.204103038180872e-4,0.2409781165731959,0
EEU,rur,mfh,perm,s51_std,electricity,electricity,SSP2,SSP2,2060,5.362284e-5,0.0048385448240308064,0.10931872137374518,7.517342923822858e-4,1.4239494144668277e-4,6.09339350935603e-4,0.2676277247505155,0
EEU,rur,mfh,perm,s51_std,electricity,electricity,SSP2,SSP2,2070,4.965279e-5,0.004739411692342549,0.09943047794324072,7.571669728045224e-4,1.4021536109722337e-4,6.169516117072989e-4,0.24781349169896913,0
EEU,rur,mfh,perm,s51_std,electricity,electricity,SSP2,SSP2,2080,4.268334000000001e-5,0.004253150596683023,0.08328036666042186,6.824668037409469e-4,1.2211426538841317e-4,5.603525383525336e-4,0.21302946969896908,0
EEU,rur,mfh,perm,s51_std,electricity,electricity,SSP2,SSP2,2090,3.450438e-5,0.0035521485823504905,0.06520700720485015,5.688610810536452e-4,9.809073604101026e-5,4.707703450126349e-4,0.1722088705731959,0
EEU,rur,mfh,perm,s51_std,electricity,electricity,SSP2,SSP2,2100,2.71299e-5,0.002862621494734711,0.04945818032148454,4.5578736170023555e-4,7.563360266101613e-5,3.8015375903921943e-4,0.135403373072165,0
EEU,rur,mfh,perm,s51_std,gas,electricity,SSP2,SSP2,2040,7.5229500000000005e-6,5.756180926476414e-4,0.06261722238762052,8.005542546990018e-5,1.573884419582828e-5,6.43165812740719e-5,0.04586235512784166,0
EEU,rur,mfh,perm,s51_std,gas,electricity,SSP2,SSP2,2045,1.848135e-5,0.0014848061568754026,0.15974609109004112,2.1434118674961276e-4,4.178690695105612e-5,1.7255427979855667e-4,0.11143021966530708,0
EEU,rur,mfh,perm,s51_std,gas,electricity,SSP2,SSP2,2050,3.206523e-5,0.0026906522140355835,0.28633313656225806,4.0161769970537714e-4,7.77263090049473e-5,3.2389139070042983e-4,0.19123052570358978,0
EEU,rur,mfh,perm,s51_std,gas,electricity,SSP2,SSP2,2055,4.144881e-5,0.0036148159178273336,0.3805442025051451,5.526974992196689e-4,1.0595050642324298e-4,4.467469927964259e-4,0.24453431137968973,0
EEU,rur,mfh,perm,s51_std,gas,electricity,SSP2,SSP2,2060,4.5332639999999996e-5,0.004090495964623506,0.4260396185124252,6.355146436149391e-4,1.2038039422051403e-4,5.15134249394425e-4,0.264602439981063,0
EEU,rur,mfh,perm,s51_std,gas,electricity,SSP2,SSP2,2070,4.197312e-5,0.004006379010969916,0.40858523734971897,6.400578942202632e-4,1.1852860991652409e-4,5.215292843037391e-4,0.23988920578672826,0
EEU,rur,mfh,perm,s51_std,gas,electricity,SSP2,SSP2,2080,3.607416e-5,0.0035945836274489957,0.359107428201599,5.767921787010931e-4,1.0320583037560036e-4,4.735863483254927e-4,0.2019671972024356,0
EEU,rur,mfh,perm,s51_std,gas,electricity,SSP2,SSP2,2090,2.915325e-5,0.0030012617429558052,0.2938365016381509,4.8063895978502395e-4,8.287828242349472e-5,3.9776067736152916e-4,0.15995494245199102,0
EEU,rur,mfh,perm,s51_std,gas,electricity,SSP2,SSP2,2100,2.291775e-5,0.002418174919957553,0.23210762788221406,3.850224589329697e-4,6.389083621334772e-5,3.2113162271962196e-4,0.12327712366666668,0
EEU,rur,mfh,perm,s52_low,electricity,electricity,SSP2,SSP2,2040,1.2217605e-4,0.009348293537538181,0.10573988086756815,0.002193105747498161,4.766026429056904e-4,0.0017165031045924706,0.6097718487216495,0
EEU,rur,mfh,perm,s52_low,electricity,electricity,SSP2,SSP2,2045,3.551073e-4,0.028529599049387667,0.3102699426047635,0.006945583796994007,0.00149710354907725,0.005448480247916758,1.7723149080000002,0
EEU,rur,mfh,perm,s52_low,electricity,electricity,SSP2,SSP2,2050,5.7604548e-4,0.04833703192358797,0.5061819544006082,0.012165541287373299,0.0026036113976221614,0.009561929889751138,2.8750014203876297,0
EEU,rur,mfh,perm,s52_low,electricity,electricity,SSP2,SSP2,2055,7.377896099999999e-4,0.06434379240889232,0.6497017700203491,0.016584389803452546,0.0035164885755742076,0.013067901227878338,3.682254700960825,0
EEU,rur,mfh,perm,s52_low,electricity,electricity,SSP2,SSP2,2060,8.2635288e-4,0.07456422394537385,0.7268999537961999,0.0195227909884407,0.004091626664683556,0.015431164323757145,4.124267590367011,0
EEU,rur,mfh,perm,s52_low,electricity,electricity,SSP2,SSP2,2070,7.6561236e-4,0.07307851524125782,0.666389414509195,0.019664234067835767,0.004031313562125817,0.015632920505709955,3.821116038383505,0
EEU,rur,mfh,perm,s52_low,electricity,electricity,SSP2,SSP2,2080,6.5859075e-4,0.06562479977744054,0.5621046190483601,0.01772155859547066,0.003513252284733661,0.014208306310736999,3.2869789060824752,0
EEU,rur,mfh,perm,s52_low,electricity,electricity,SSP2,SSP2,2090,5.326532699999999e-4,0.05483546024924525,0.44281651788258036,0.014766194520629723,0.002823475789851079,0.011942718730778644,2.6584340316742274,0
EEU,rur,mfh,perm,s52_low,electricity,electricity,SSP2,SSP2,2100,4.188457800000001e-4,0.044194668347724314,0.33757425800147706,0.01182194634049736,0.0021772407004751367,0.009644705640022223,2.0904290619958767,0
EEU,rur,mfh,perm,s52_low,gas,electricity,SSP2,SSP2,2040,7.862643e-5,0.006016096832797411,0.25529467446385057,0.0014113737965686548,3.067177596610732e-4,0.001104656036907582,0.42294030324,0
EEU,rur,mfh,perm,s52_low,gas,electricity,SSP2,SSP2,2045,2.0994726000000003e-4,0.016867327563577394,0.7157695461188782,0.0041063821759769175,8.85120604575136e-4,0.0032212615714017822,1.1293296390133336,0
EEU,rur,mfh,perm,s52_low,gas,electricity,SSP2,SSP2,2050,3.5293673999999995e-4,0.02961556866722931,1.2567445591540596,0.007453693556107643,0.0015952041128829088,0.005858489443224736,1.8984859396533331,0
EEU,rur,mfh,perm,s52_low,gas,electricity,SSP2,SSP2,2055,4.567331999999999e-4,0.03983242079954081,1.6902994057024538,0.010266668603503717,0.002176903900673594,0.008089764702830123,2.456818630933333,0
EEU,rur,mfh,perm,s52_low,gas,electricity,SSP2,SSP2,2060,5.0865243e-4,0.04589718825797351,1.9476594311526405,0.012017039350855125,0.002518555808317731,0.009498483542537392,2.736097937906666,0
EEU,rur,mfh,perm,s52_low,gas,electricity,SSP2,SSP2,2070,4.7141144999999997e-4,0.04499672501855697,1.9094480333040766,0.012107883283203339,0.0024822057101147065,0.009625677573088635,2.5357745686,0
EEU,rur,mfh,perm,s52_low,gas,electricity,SSP2,SSP2,2080,4.0561940999999995e-4,0.04041765324990302,1.7151339008998043,0.01091452945820335,0.002163776698829766,0.008750752759373585,2.181871875213333,0
EEU,rur,mfh,perm,s52_low,gas,electricity,SSP2,SSP2,2090,3.2808153e-4,0.033775258146498496,1.4332620921983108,0.009095064206788435,0.001739086774126629,0.007355977432661805,1.7647870033733333,0
EEU,rur,mfh,perm,s52_low,gas,electricity,SSP2,SSP2,2100,2.5795341e-4,0.027218050052013304,1.1550052169520186,0.007280749901236476,0.0013408913015152022,0.005939858599721273,1.38756005388,0
EEU,rur,mfh,perm,sr11_std,electricity,electricity,SSP2,SSP2,2020,0.1604406272625146,11.554048880446388,688.4898163637816,2.509436254413943,0.9076591238829849,1.601777130530958,875.8956392857773,0
EEU,rur,mfh,perm,sr11_std,electricity,electricity,SSP2,SSP2,2025,0.2675946677410615,20.488980189845176,1157.8539959183786,5.206091230952149,1.9668704362388654,3.239220794713283,1461.005482948787,0
EEU,rur,mfh,perm,sr11_std,electricity,electricity,SSP2,SSP2,2030,0.40866780134021125,33.09353612061258,1775.3395558832942,9.728247225831169,3.8005362452153353,5.927710980615833,2231.60125897684,0
EEU,rur,mfh,perm,sr11_std,electricity,electricity,SSP2,SSP2,2035,0.5165839772722249,44.025460336744025,2245.620782777108,14.526631657857918,5.79676658596464,8.729865071893277,2821.157699809844,0
EEU,rur,mfh,perm,sr11_std,electricity,electricity,SSP2,SSP2,2040,0.5955056818655615,53.16683016690424,2585.4403030990143,19.20616967790345,7.740717955297419,11.46545172260603,3252.561177036222,0
EEU,rur,mfh,perm,sr11_std,electricity,electricity,SSP2,SSP2,2045,0.6582937940668518,61.297405027328594,2849.999823493913,24.014069938170074,9.795679573825646,14.218390364344428,3596.145941228936,0
EEU,rur,mfh,perm,sr11_std,electricity,electricity,SSP2,SSP2,2050,0.693886143299974,67.08498434193876,2986.1113552959328,28.147131607899457,11.549918959480115,16.59721264841934,3790.961110633461,0
EEU,rur,mfh,perm,sr11_std,electricity,electricity,SSP2,SSP2,2055,0.7156643979749239,71.54768882063371,3055.023035675639,33.0901062070752,13.89091662680855,19.19918958026665,3910.548757525477,0
EEU,rur,mfh,perm,sr11_std,electricity,electricity,SSP2,SSP2,2060,0.7318770460306624,75.38612208903594,3090.0361714676483,37.02568619507876,15.545383920151638,21.480302274927123,4000.708172476305,0
EEU,rur,mfh,perm,sr11_std,electricity,electricity,SSP2,SSP2,2070,0.7418775493660196,80.29423396069453,3044.236214279922,42.929297695738484,17.843549071918467,25.08574862382002,4058.7339862977738,0
EEU,rur,mfh,perm,sr11_std,electricity,electricity,SSP2,SSP2,2080,0.7076445077307408,79.54827510584131,2804.830284731708,45.91248378090193,18.984248272116737,26.928235508785193,3874.0536528478588,0
EEU,rur,mfh,perm,sr11_std,electricity,electricity,SSP2,SSP2,2090,0.6551373515885031,75.8007578204081,2497.989199055092,46.37017663866776,19.063932431107922,27.306244207559836,3588.8946387394285,0
EEU,rur,mfh,perm,sr11_std,electricity,electricity,SSP2,SSP2,2100,0.595265662809876,70.4100581635354,2179.1027074973795,44.950184885469575,18.327916334553493,26.622268550916086,3263.7824654781643,0
EEU,rur,mfh,perm,sr11_std,v_no_heat,electricity,SSP2,SSP2,2020,5.398957485398947e-6,3.823580564557337e-4,0,5.030273639543826e-5,1.5913919249696174e-5,3.438881714574209e-5,0,0
EEU,rur,mfh,perm,sr11_std,v_no_heat,electricity,SSP2,SSP2,2025,9.091408938478315e-6,6.922226614602427e-4,0,9.832530919826633e-5,3.2171174630101335e-5,6.6154134568165e-5,0,0
EEU,rur,mfh,perm,sr11_std,v_no_heat,electricity,SSP2,SSP2,2030,1.3965279788764462e-5,0.0011359119461221692,0,1.7135972434610528e-4,5.630776355334957e-5,1.1505196079275573e-4,0,0
EEU,rur,mfh,perm,sr11_std,v_no_heat,electricity,SSP2,SSP2,2035,1.7767737775125665e-5,0.0015342815926173148,0,2.4348918345348138e-4,7.929624461522083e-5,1.641929388382605e-4,0,0
EEU,rur,mfh,perm,sr11_std,v_no_heat,electricity,SSP2,SSP2,2040,2.0654624438546697e-5,0.0018822374875520117,0,3.140197718100255e-4,1.0014565937295544e-4,2.1387411243707004e-4,0,0
EEU,rur,mfh,perm,sr11_std,v_no_heat,electricity,SSP2,SSP2,2045,2.3016723148168786e-5,0.002201013208649831,0,3.9083837403160697e-4,1.2359770925118025e-4,2.6724066478042664e-4,0,0
EEU,rur,mfh,perm,sr11_std,v_no_heat,electricity,SSP2,SSP2,2050,2.4455160025989674e-5,0.0024409837423500346,0,4.61580454192491e-4,1.4460677019315226e-4,3.1697368399933885e-4,0,0
EEU,rur,mfh,perm,sr11_std,v_no_heat,electricity,SSP2,SSP2,2055,2.5455075076247407e-5,0.002639042446411455,0,5.169521243407546e-4,1.5930076629427784e-4,3.5765135804647664e-4,0,0
EEU,rur,mfh,perm,sr11_std,v_no_heat,electricity,SSP2,SSP2,2060,2.629600933766658e-5,0.0028188956079500524,0,5.323469843367007e-4,1.5744117749049002e-4,3.749058068462108e-4,0,0
EEU,rur,mfh,perm,sr11_std,v_no_heat,electricity,SSP2,SSP2,2070,2.7265543980514826e-5,0.0030880011876817204,0,6.184922055593937e-4,1.7443761672088036e-4,4.4405458883851347e-4,0,0
EEU,rur,mfh,perm,sr11_std,v_no_heat,electricity,SSP2,SSP2,2080,2.6388789259255505e-5,0.003116014876637299,0,6.828611421950169e-4,1.8921073956293315e-4,4.936504026320838e-4,0,0
EEU,rur,mfh,perm,sr11_std,v_no_heat,electricity,SSP2,SSP2,2090,2.4571271496918337e-5,0.002993713950179446,0,6.806006705684185e-4,1.8180256968357828e-4,4.987981008848401e-4,0,0
EEU,rur,mfh,perm,sr11_std,v_no_heat,electricity,SSP2,SSP2,2100,2.2345460123980035e-5,0.002787129792316279,0,6.614476096056022e-4,1.715960394898629e-4,4.898515701157393e-4,0,0
EEU,rur,mfh,perm,sr12_low,electricity,electricity,SSP2,SSP2,2020,0.005496802860773864,0.40261712282769124,17.552292707719058,0.057940210658819206,0.015674932435920046,0.042265278222899154,30.097200518798644,0
EEU,rur,mfh,perm,sr12_low,electricity,electricity,SSP2,SSP2,2025,0.007434242918002597,0.5779301761181076,24.061374172025875,0.09567166664427154,0.026904056040565894,0.06876761060370565,40.71808331811271,0
EEU,rur,mfh,perm,sr12_low,electricity,electricity,SSP2,SSP2,2030,0.010110679276331802,0.8295312059240173,32.979730883122286,0.158831205523461,0.04654613711876414,0.11228506840469685,55.40256126497502,0
EEU,rur,mfh,perm,sr12_low,electricity,electricity,SSP2,SSP2,2035,0.012998060860449592,1.1208513967292102,42.69017425378467,0.23627239496070515,0.07062481016005183,0.16564758480065334,71.26107827375894,0
EEU,rur,mfh,perm,sr12_low,electricity,electricity,SSP2,SSP2,2040,0.014706267174763131,1.326983871371685,48.4912581504845,0.3037054976759973,0.09159051227726143,0.21211498539873586,80.65391508535116,0
EEU,rur,mfh,perm,sr12_low,electricity,electricity,SSP2,SSP2,2045,0.01594650206832846,1.4991662213350407,52.67916901015211,0.36713160635247294,0.11166399231109497,0.25546761404137797,87.47718197331369,0
EEU,rur,mfh,perm,sr12_low,electricity,electricity,SSP2,SSP2,2050,0.016279402837808255,1.5878517881397862,53.71808939510988,0.41099377524783304,0.12523053200592973,0.28576324324190333,89.325808702408,0
EEU,rur,mfh,perm,sr12_low,electricity,electricity,SSP2,SSP2,2055,0.016495600066876916,1.6627746848418339,54.23528495028132,0.4645038111170791,0.14474455536387157,0.3197592557532075,90.53238726481862,0
EEU,rur,mfh,perm,sr12_low,electricity,electricity,SSP2,SSP2,2060,0.017214541285752494,1.78680979602398,56.278020745198475,0.5217947002090753,0.1621105963080368,0.35968410390103855,94.51719334521738,0
EEU,rur,mfh,perm,sr12_low,electricity,electricity,SSP2,SSP2,2070,0.01661043422482375,1.809777544775867,53.30785314483712,0.5639212202744244,0.17121860995835825,0.3927026103160661,91.2535897084603,0
EEU,rur,mfh,perm,sr12_low,electricity,electricity,SSP2,SSP2,2080,0.015343937642740408,1.735259810875457,47.988382816540934,0.5719311473335439,0.17088557778987837,0.4010455695436655,84.34332450310126,0
EEU,rur,mfh,perm,sr12_low,electricity,electricity,SSP2,SSP2,2090,0.013964227864376092,1.6248073798200269,42.34145034510195,0.554956193144771,0.162807526741935,0.3921486664028359,76.80896205184533,0
EEU,rur,mfh,perm,sr12_low,electricity,electricity,SSP2,SSP2,2100,0.012617227277256813,1.5004029685066544,36.97676200166327,0.5248669452330093,0.15092944175304715,0.37393750347996213,69.4610949101204,0
EEU,rur,mfh,perm,sr12_low,v_no_heat,electricity,SSP2,SSP2,2020,1.6226922613592203e-7,1.1492023431505574e-5,0,1.3923060678615728e-6,3.587274999508911e-7,1.0335785679106813e-6,0,0
