region_bld,year,urt,clim,pop_clim
R32KOR,2050,urb,Zone_4A Mixed Humid,0.683891436
R32KOR,2050,urb,Zone_5A Cool Humid,0.316108564
R32KOR,2055,rur,Zone_4A Mixed Humid,0.508489285
R32KOR,2055,rur,Zone_5A Cool Humid,0.491510715
R32KOR,2055,urb,Zone_4A Mixed Humid,0.683891436
R32KOR,2055,urb,Zone_5A Cool Humid,0.316108564
R32KOR,2060,rur,Zone_4A Mixed Humid,0.508489285
R32KOR,2060,rur,Zone_5A Cool Humid,0.491510715
R32KOR,2060,urb,Zone_4A Mixed Humid,0.683891436
R32KOR,2060,urb,Zone_5A Cool Humid,0.316108564
R32KOR,2065,rur,Zone_4A Mixed Humid,0.508489285
R32KOR,2065,rur,Zone_5A Cool Humid,0.491510715
R32KOR,2065,urb,Zone_4A Mixed Humid,0.683891436
R32KOR,2065,urb,Zone_5A Cool Humid,0.316108564
R32KOR,2070,rur,Zone_4A Mixed Humid,0.508489285
R32KOR,2070,rur,Zone_5A Cool Humid,0.491510715
R32KOR,2070,urb,Zone_4A Mixed Humid,0.683891436
R32KOR,2070,urb,Zone_5A Cool Humid,0.3161085639999999
R32KOR,2075,rur,Zone_4A Mixed Humid,0.508489285
R32KOR,2075,rur,Zone_5A Cool Humid,0.491510715
R32KOR,2075,urb,Zone_4A Mixed Humid,0.683891436
R32KOR,2075,urb,Zone_5A Cool Humid,0.3161085639999999
R32KOR,2080,rur,Zone_4A Mixed Humid,0.508489285
R32KOR,2080,rur,Zone_5A Cool Humid,0.491510715
R32KOR,2080,urb,Zone_4A Mixed Humid,0.683891436
R32KOR,2080,urb,Zone_5A Cool Humid,0.316108564
R32KOR,2085,rur,Zone_4A Mixed Humid,0.508489285
R32KOR,2085,rur,Zone_5A Cool Humid,0.491510715
R32KOR,2085,urb,Zone_4A Mixed Humid,0.683891436
R32KOR,2085,urb,Zone_5A Cool Humid,0.316108564
R32KOR,2090,rur,Zone_4A Mixed Humid,0.508489285
R32KOR,2090,rur,Zone_5A Cool Humid,0.491510715
R32KOR,2090,urb,Zone_4A Mixed Humid,0.683891436
R32KOR,2090,urb,Zone_5A Cool Humid,0.3161085639999999
R32KOR,2095,rur,Zone_4A Mixed Humid,0.508489285
R32KOR,2095,rur,Zone_5A Cool Humid,0.491510715
R32KOR,2095,urb,Zone_4A Mixed Humid,0.6838914360000001
R32KOR,2095,urb,Zone_5A Cool Humid,0.316108564
R32KOR,2100,rur,Zone_4A Mixed Humid,0.508489285
R32KOR,2100,rur,Zone_5A Cool Humid,0.491510715
R32KOR,2100,urb,Zone_4A Mixed Humid,0.683891436
R32KOR,2100,urb,Zone_5A Cool Humid,0.316108564
R32LAM-L,2020,rur,Zone_0A Extremely hot Humid,0.05258411299999999
R32LAM-L,2020,rur,Zone_1A Very hot Humid,0.3889301919999999
R32LAM-L,2020,rur,Zone_2A Hot Humid,0.3603210429999999
R32LAM-L,2020,rur,Zone_3C Warm Marine,0.198164652
R32LAM-L,2020,urb,Zone_0A Extremely hot Humid,0.104416589
R32LAM-L,2020,urb,Zone_1A Very hot Humid,0.40385427
R32LAM-L,2020,urb,Zone_2A Hot Humid,0.25853533199999995
R32LAM-L,2020,urb,Zone_3C Warm Marine,0.23319380899999995
R32LAM-L,2025,rur,Zone_0A Extremely hot Humid,0.05258411299999998
R32LAM-L,2025,rur,Zone_1A Very hot Humid,0.3889301919999999
R32LAM-L,2025,rur,Zone_2A Hot Humid,0.360321043
R32LAM-L,2025,rur,Zone_3C Warm Marine,0.198164652
R32LAM-L,2025,urb,Zone_0A Extremely hot Humid,0.104416589
R32LAM-L,2025,urb,Zone_1A Very hot Humid,0.40385427
R32LAM-L,2025,urb,Zone_2A Hot Humid,0.258535332
R32LAM-L,2025,urb,Zone_3C Warm Marine,0.233193809
R32LAM-L,2030,rur,Zone_0A Extremely hot Humid,0.052584113
R32LAM-L,2030,rur,Zone_1A Very hot Humid,0.388930192
R32LAM-L,2030,rur,Zone_2A Hot Humid,0.360321043
R32LAM-L,2030,rur,Zone_3C Warm Marine,0.198164652
R32LAM-L,2030,urb,Zone_0A Extremely hot Humid,0.104416589
R32LAM-L,2030,urb,Zone_1A Very hot Humid,0.40385427
R32LAM-L,2030,urb,Zone_2A Hot Humid,0.258535332
R32LAM-L,2030,urb,Zone_3C Warm Marine,0.233193809
R32LAM-L,2035,rur,Zone_0A Extremely hot Humid,0.05258411299999999
R32LAM-L,2035,rur,Zone_1A Very hot Humid,0.3889301919999999
R32LAM-L,2035,rur,Zone_2A Hot Humid,0.360321043
R32LAM-L,2035,rur,Zone_3C Warm Marine,0.198164652
R32LAM-L,2035,urb,Zone_0A Extremely hot Humid,0.104416589
R32LAM-L,2035,urb,Zone_1A Very hot Humid,0.40385427
R32LAM-L,2035,urb,Zone_2A Hot Humid,0.258535332
R32LAM-L,2035,urb,Zone_3C Warm Marine,0.23319380899999995
R32LAM-L,2040,rur,Zone_0A Extremely hot Humid,0.05258411300000001
R32LAM-L,2040,rur,Zone_1A Very hot Humid,0.3889301919999999
R32LAM-L,2040,rur,Zone_2A Hot Humid,0.360321043
R32LAM-L,2040,rur,Zone_3C Warm Marine,0.198164652
R32LAM-L,2040,urb,Zone_0A Extremely hot Humid,0.10441658900000002
R32LAM-L,2040,urb,Zone_1A Very hot Humid,0.40385427
R32LAM-L,2040,urb,Zone_2A Hot Humid,0.258535332
R32LAM-L,2040,urb,Zone_3C Warm Marine,0.23319380900000003
R32LAM-L,2045,rur,Zone_0A Extremely hot Humid,0.05258411299999999
R32LAM-L,2045,rur,Zone_1A Very hot Humid,0.3889301919999999
R32LAM-L,2045,rur,Zone_2A Hot Humid,0.360321043
R32LAM-L,2045,rur,Zone_3C Warm Marine,0.19816465199999997
R32LAM-L,2045,urb,Zone_0A Extremely hot Humid,0.104416589
R32LAM-L,2045,urb,Zone_1A Very hot Humid,0.40385427
R32LAM-L,2045,urb,Zone_2A Hot Humid,0.258535332
R32LAM-L,2045,urb,Zone_3C Warm Marine,0.23319380900000003
R32LAM-L,2050,rur,Zone_0A Extremely hot Humid,0.05258411300000001
R32LAM-L,2050,rur,Zone_1A Very hot Humid,0.388930192
R32LAM-L,2050,rur,Zone_2A Hot Humid,0.360321043
R32LAM-L,2050,rur,Zone_3C Warm Marine,0.198164652
R32LAM-L,2050,urb,Zone_0A Extremely hot Humid,0.10441658900000002
R32LAM-L,2050,urb,Zone_1A Very hot Humid,0.40385427000000007
R32LAM-L,2050,urb,Zone_2A Hot Humid,0.258535332
R32LAM-L,2050,urb,Zone_3C Warm Marine,0.23319380899999995
R32LAM-L,2055,rur,Zone_0A Extremely hot Humid,0.052584113
R32LAM-L,2055,rur,Zone_1A Very hot Humid,0.388930192
R32LAM-L,2055,rur,Zone_2A Hot Humid,0.360321043
R32LAM-L,2055,rur,Zone_3C Warm Marine,0.198164652
R32LAM-L,2055,urb,Zone_0A Extremely hot Humid,0.104416589
R32LAM-L,2055,urb,Zone_1A Very hot Humid,0.40385427000000007
R32LAM-L,2055,urb,Zone_2A Hot Humid,0.258535332
R32LAM-L,2055,urb,Zone_3C Warm Marine,0.233193809
R32LAM-L,2060,rur,Zone_0A Extremely hot Humid,0.052584113
R32LAM-L,2060,rur,Zone_1A Very hot Humid,0.3889301919999999
R32LAM-L,2060,rur,Zone_2A Hot Humid,0.3603210429999999
R32LAM-L,2060,rur,Zone_3C Warm Marine,0.19816465199999997
R32LAM-L,2060,urb,Zone_0A Extremely hot Humid,0.104416589
R32LAM-L,2060,urb,Zone_1A Very hot Humid,0.40385427000000007
R32LAM-L,2060,urb,Zone_2A Hot Humid,0.258535332
R32LAM-L,2060,urb,Zone_3C Warm Marine,0.23319380899999995
R32LAM-L,2065,rur,Zone_0A Extremely hot Humid,0.052584113
R32LAM-L,2065,rur,Zone_1A Very hot Humid,0.388930192
R32LAM-L,2065,rur,Zone_2A Hot Humid,0.360321043
R32LAM-L,2065,rur,Zone_3C Warm Marine,0.198164652
R32LAM-L,2065,urb,Zone_0A Extremely hot Humid,0.104416589
R32LAM-L,2065,urb,Zone_1A Very hot Humid,0.40385427
R32LAM-L,2065,urb,Zone_2A Hot Humid,0.258535332
R32LAM-L,2065,urb,Zone_3C Warm Marine,0.233193809
R32LAM-L,2070,rur,Zone_0A Extremely hot Humid,0.05258411299999999
R32LAM-L,2070,rur,Zone_1A Very hot Humid,0.388930192
R32LAM-L,2070,rur,Zone_2A Hot Humid,0.360321043
R32LAM-L,2070,rur,Zone_3C Warm Marine,0.198164652
R32LAM-L,2070,urb,Zone_0A Extremely hot Humid,0.104416589
R32LAM-L,2070,urb,Zone_1A Very hot Humid,0.40385427
R32LAM-L,2070,urb,Zone_2A Hot Humid,0.258535332
R32LAM-L,2070,urb,Zone_3C Warm Marine,0.233193809
R32LAM-L,2075,rur,Zone_0A Extremely hot Humid,0.052584113
R32LAM-L,2075,rur,Zone_1A Very hot Humid,0.388930192
R32LAM-L,2075,rur,Zone_2A Hot Humid,0.360321043
R32LAM-L,2075,rur,Zone_3C Warm Marine,0.198164652
R32LAM-L,2075,urb,Zone_0A Extremely hot Humid,0.104416589
R32LAM-L,2075,urb,Zone_1A Very hot Humid,0.40385427
R32LAM-L,2075,urb,Zone_2A Hot Humid,0.258535332
R32LAM-L,2075,urb,Zone_3C Warm Marine,0.23319380899999995
R32LAM-L,2080,rur,Zone_0A Extremely hot Humid,0.05258411300000001
R32LAM-L,2080,rur,Zone_1A Very hot Humid,0.388930192
R32LAM-L,2080,rur,Zone_2A Hot Humid,0.360321043
R32LAM-L,2080,rur,Zone_3C Warm Marine,0.198164652
R32LAM-L,2080,urb,Zone_0A Extremely hot Humid,0.104416589
R32LAM-L,2080,urb,Zone_1A Very hot Humid,0.40385427
R32LAM-L,2080,urb,Zone_2A Hot Humid,0.25853533199999995
R32LAM-L,2080,urb,Zone_3C Warm Marine,0.23319380899999995
R32LAM-L,2085,rur,Zone_0A Extremely hot Humid,0.052584113
R32LAM-L,2085,rur,Zone_1A Very hot Humid,0.388930192
R32LAM-L,2085,rur,Zone_2A Hot Humid,0.360321043
R32LAM-L,2085,rur,Zone_3C Warm Marine,0.198164652
R32LAM-L,2085,urb,Zone_0A Extremely hot Humid,0.104416589
R32LAM-L,2085,urb,Zone_1A Very hot Humid,0.40385427
R32LAM-L,2085,urb,Zone_2A Hot Humid,0.258535332
R32LAM-L,2085,urb,Zone_3C Warm Marine,0.23319380900000003
R32LAM-L,2090,rur,Zone_0A Extremely hot Humid,0.052584113
R32LAM-L,2090,rur,Zone_1A Very hot Humid,0.388930192
R32LAM-L,2090,rur,Zone_2A Hot Humid,0.360321043
R32LAM-L,2090,rur,Zone_3C Warm Marine,0.198164652
R32LAM-L,2090,urb,Zone_0A Extremely hot Humid,0.104416589
R32LAM-L,2090,urb,Zone_1A Very hot Humid,0.40385427
R32LAM-L,2090,urb,Zone_2A Hot Humid,0.258535332
R32LAM-L,2090,urb,Zone_3C Warm Marine,0.233193809
R32LAM-L,2095,rur,Zone_0A Extremely hot Humid,0.05258411299999999
R32LAM-L,2095,rur,Zone_1A Very hot Humid,0.3889301919999999
R32LAM-L,2095,rur,Zone_2A Hot Humid,0.360321043
R32LAM-L,2095,rur,Zone_3C Warm Marine,0.19816465199999997
R32LAM-L,2095,urb,Zone_0A Extremely hot Humid,0.10441658900000002
R32LAM-L,2095,urb,Zone_1A Very hot Humid,0.40385427
R32LAM-L,2095,urb,Zone_2A Hot Humid,0.258535332
R32LAM-L,2095,urb,Zone_3C Warm Marine,0.233193809
R32LAM-L,2100,rur,Zone_0A Extremely hot Humid,0.05258411300000001
R32LAM-L,2100,rur,Zone_1A Very hot Humid,0.38893019200000006
R32LAM-L,2100,rur,Zone_2A Hot Humid,0.360321043
R32LAM-L,2100,rur,Zone_3C Warm Marine,0.198164652
R32LAM-L,2100,urb,Zone_0A Extremely hot Humid,0.104416589
R32LAM-L,2100,urb,Zone_1A Very hot Humid,0.40385427
R32LAM-L,2100,urb,Zone_2A Hot Humid,0.258535332
R32LAM-L,2100,urb,Zone_3C Warm Marine,0.233193809
R32LAM-M,2020,rur,Zone_0A Extremely hot Humid,0.1310293691310294
R32LAM-M,2020,rur,Zone_1A Very hot Humid,0.4287569514287569
R32LAM-M,2020,rur,Zone_2A Hot Humid,0.14305602314305602
R32LAM-M,2020,rur,Zone_2B Hot Dry,0.03314056203314056
R32LAM-M,2020,rur,Zone_3A Warm Humid,0.0575390990575391
R32LAM-M,2020,rur,Zone_3B Warm Dry,0.01783044601783044
R32LAM-M,2020,rur,Zone_3C Warm Marine,0.1468102831468103
R32LAM-M,2020,rur,Zone_4C Mixed Marine,0.04183726604183727
R32LAM-M,2020,urb,Zone_0A Extremely hot Humid,0.08538597899999999
R32LAM-M,2020,urb,Zone_1A Very hot Humid,0.27539501599999994
R32LAM-M,2020,urb,Zone_2A Hot Humid,0.138552993
R32LAM-M,2020,urb,Zone_2B Hot Dry,0.024291015
R32LAM-M,2020,urb,Zone_3A Warm Humid,0.224656968
R32LAM-M,2020,urb,Zone_3B Warm Dry,0.06048622699999999
R32LAM-M,2020,urb,Zone_3C Warm Marine,0.15084389699999998
R32LAM-M,2020,urb,Zone_4C Mixed Marine,0.04038790499999999
R32LAM-M,2025,rur,Zone_0A Extremely hot Humid,0.13102936913102936
R32LAM-M,2025,rur,Zone_1A Very hot Humid,0.4287569514287569
R32LAM-M,2025,rur,Zone_2A Hot Humid,0.14305602314305602
R32LAM-M,2025,rur,Zone_2B Hot Dry,0.03314056203314055
R32LAM-M,2025,rur,Zone_3A Warm Humid,0.0575390990575391
R32LAM-M,2025,rur,Zone_3B Warm Dry,0.01783044601783044
R32LAM-M,2025,rur,Zone_3C Warm Marine,0.1468102831468103
R32LAM-M,2025,rur,Zone_4C Mixed Marine,0.04183726604183726
R32LAM-M,2025,urb,Zone_0A Extremely hot Humid,0.085385979
R32LAM-M,2025,urb,Zone_1A Very hot Humid,0.275395016
R32LAM-M,2025,urb,Zone_2A Hot Humid,0.138552993
R32LAM-M,2025,urb,Zone_2B Hot Dry,0.02429101499999999
R32LAM-M,2025,urb,Zone_3A Warm Humid,0.224656968
R32LAM-M,2025,urb,Zone_3B Warm Dry,0.060486227
R32LAM-M,2025,urb,Zone_3C Warm Marine,0.150843897
R32LAM-M,2025,urb,Zone_4C Mixed Marine,0.04038790499999999
R32LAM-M,2030,rur,Zone_0A Extremely hot Humid,0.13102936913102936
R32LAM-M,2030,rur,Zone_1A Very hot Humid,0.4287569514287569
R32LAM-M,2030,rur,Zone_2A Hot Humid,0.14305602314305602
R32LAM-M,2030,rur,Zone_2B Hot Dry,0.03314056203314056
R32LAM-M,2030,rur,Zone_3A Warm Humid,0.05753909905753909
R32LAM-M,2030,rur,Zone_3B Warm Dry,0.01783044601783044
R32LAM-M,2030,rur,Zone_3C Warm Marine,0.14681028314681027
R32LAM-M,2030,rur,Zone_4C Mixed Marine,0.04183726604183726
R32LAM-M,2030,urb,Zone_0A Extremely hot Humid,0.08538597899999999
R32LAM-M,2030,urb,Zone_1A Very hot Humid,0.275395016
R32LAM-M,2030,urb,Zone_2A Hot Humid,0.138552993
R32LAM-M,2030,urb,Zone_2B Hot Dry,0.024291015
R32LAM-M,2030,urb,Zone_3A Warm Humid,0.224656968
R32LAM-M,2030,urb,Zone_3B Warm Dry,0.060486227
R32LAM-M,2030,urb,Zone_3C Warm Marine,0.15084389699999998
R32LAM-M,2030,urb,Zone_4C Mixed Marine,0.04038790499999999
R32LAM-M,2035,rur,Zone_0A Extremely hot Humid,0.13102936913102936
R32LAM-M,2035,rur,Zone_1A Very hot Humid,0.4287569514287569
R32LAM-M,2035,rur,Zone_2A Hot Humid,0.14305602314305602
R32LAM-M,2035,rur,Zone_2B Hot Dry,0.03314056203314056
R32LAM-M,2035,rur,Zone_3A Warm Humid,0.0575390990575391
R32LAM-M,2035,rur,Zone_3B Warm Dry,0.01783044601783044
R32LAM-M,2035,rur,Zone_3C Warm Marine,0.1468102831468103
R32LAM-M,2035,rur,Zone_4C Mixed Marine,0.04183726604183726
R32LAM-M,2035,urb,Zone_0A Extremely hot Humid,0.085385979
R32LAM-M,2035,urb,Zone_1A Very hot Humid,0.275395016
R32LAM-M,2035,urb,Zone_2A Hot Humid,0.138552993
R32LAM-M,2035,urb,Zone_2B Hot Dry,0.024291015
R32LAM-M,2035,urb,Zone_3A Warm Humid,0.224656968
R32LAM-M,2035,urb,Zone_3B Warm Dry,0.060486227
R32LAM-M,2035,urb,Zone_3C Warm Marine,0.150843897
R32LAM-M,2035,urb,Zone_4C Mixed Marine,0.040387905
R32LAM-M,2040,rur,Zone_0A Extremely hot Humid,0.13102936913102936
R32LAM-M,2040,rur,Zone_1A Very hot Humid,0.4287569514287569
R32LAM-M,2040,rur,Zone_2A Hot Humid,0.14305602314305602
R32LAM-M,2040,rur,Zone_2B Hot Dry,0.03314056203314056
R32LAM-M,2040,rur,Zone_3A Warm Humid,0.05753909905753909
R32LAM-M,2040,rur,Zone_3B Warm Dry,0.01783044601783044
R32LAM-M,2040,rur,Zone_3C Warm Marine,0.14681028314681027
R32LAM-M,2040,rur,Zone_4C Mixed Marine,0.04183726604183726
R32LAM-M,2040,urb,Zone_0A Extremely hot Humid,0.085385979
R32LAM-M,2040,urb,Zone_1A Very hot Humid,0.275395016
R32LAM-M,2040,urb,Zone_2A Hot Humid,0.138552993
R32LAM-M,2040,urb,Zone_2B Hot Dry,0.024291015
R32LAM-M,2040,urb,Zone_3A Warm Humid,0.224656968
R32LAM-M,2040,urb,Zone_3B Warm Dry,0.060486227
R32LAM-M,2040,urb,Zone_3C Warm Marine,0.150843897
R32LAM-M,2040,urb,Zone_4C Mixed Marine,0.040387905
R32LAM-M,2045,rur,Zone_0A Extremely hot Humid,0.1310293691310294
R32LAM-M,2045,rur,Zone_1A Very hot Humid,0.42875695142875697
R32LAM-M,2045,rur,Zone_2A Hot Humid,0.14305602314305602
R32LAM-M,2045,rur,Zone_2B Hot Dry,0.03314056203314056
R32LAM-M,2045,rur,Zone_3A Warm Humid,0.0575390990575391
R32LAM-M,2045,rur,Zone_3B Warm Dry,0.01783044601783044
R32LAM-M,2045,rur,Zone_3C Warm Marine,0.14681028314681027
R32LAM-M,2045,rur,Zone_4C Mixed Marine,0.04183726604183726
R32LAM-M,2045,urb,Zone_0A Extremely hot Humid,0.08538597899999999
R32LAM-M,2045,urb,Zone_1A Very hot Humid,0.275395016
R32LAM-M,2045,urb,Zone_2A Hot Humid,0.138552993
R32LAM-M,2045,urb,Zone_2B Hot Dry,0.024291015
R32LAM-M,2045,urb,Zone_3A Warm Humid,0.224656968
R32LAM-M,2045,urb,Zone_3B Warm Dry,0.06048622699999999
R32LAM-M,2045,urb,Zone_3C Warm Marine,0.150843897
R32LAM-M,2045,urb,Zone_4C Mixed Marine,0.040387905
R32LAM-M,2050,rur,Zone_0A Extremely hot Humid,0.13102936913102936
R32LAM-M,2050,rur,Zone_1A Very hot Humid,0.42875695142875697
R32LAM-M,2050,rur,Zone_2A Hot Humid,0.14305602314305604
R32LAM-M,2050,rur,Zone_2B Hot Dry,0.03314056203314056
R32LAM-M,2050,rur,Zone_3A Warm Humid,0.05753909905753911
R32LAM-M,2050,rur,Zone_3B Warm Dry,0.01783044601783044
R32LAM-M,2050,rur,Zone_3C Warm Marine,0.1468102831468103
R32LAM-M,2050,rur,Zone_4C Mixed Marine,0.04183726604183727
R32LAM-M,2050,urb,Zone_0A Extremely hot Humid,0.08538597900000001
R32LAM-M,2050,urb,Zone_1A Very hot Humid,0.275395016
R32LAM-M,2050,urb,Zone_2A Hot Humid,0.13855299300000004
R32LAM-M,2050,urb,Zone_2B Hot Dry,0.024291015
R32LAM-M,2050,urb,Zone_3A Warm Humid,0.22465696800000004
R32LAM-M,2050,urb,Zone_3B Warm Dry,0.060486227
R32LAM-M,2050,urb,Zone_3C Warm Marine,0.150843897
R32LAM-M,2050,urb,Zone_4C Mixed Marine,0.04038790500000001
R32LAM-M,2055,rur,Zone_0A Extremely hot Humid,0.1310293691310294
R32LAM-M,2055,rur,Zone_1A Very hot Humid,0.4287569514287569
R32LAM-M,2055,rur,Zone_2A Hot Humid,0.14305602314305602
R32LAM-M,2055,rur,Zone_2B Hot Dry,0.03314056203314056
R32LAM-M,2055,rur,Zone_3A Warm Humid,0.0575390990575391
R32LAM-M,2055,rur,Zone_3B Warm Dry,0.01783044601783044
R32LAM-M,2055,rur,Zone_3C Warm Marine,0.1468102831468103
R32LAM-M,2055,rur,Zone_4C Mixed Marine,0.04183726604183725
R32LAM-M,2055,urb,Zone_0A Extremely hot Humid,0.085385979
R32LAM-M,2055,urb,Zone_1A Very hot Humid,0.275395016
R32LAM-M,2055,urb,Zone_2A Hot Humid,0.138552993
R32LAM-M,2055,urb,Zone_2B Hot Dry,0.02429101499999999
R32LAM-M,2055,urb,Zone_3A Warm Humid,0.224656968
R32LAM-M,2055,urb,Zone_3B Warm Dry,0.06048622699999999
R32LAM-M,2055,urb,Zone_3C Warm Marine,0.15084389699999998
R32LAM-M,2055,urb,Zone_4C Mixed Marine,0.040387905
R32LAM-M,2060,rur,Zone_0A Extremely hot Humid,0.1310293691310294
R32LAM-M,2060,rur,Zone_1A Very hot Humid,0.4287569514287569
R32LAM-M,2060,rur,Zone_2A Hot Humid,0.14305602314305604
R32LAM-M,2060,rur,Zone_2B Hot Dry,0.03314056203314056
R32LAM-M,2060,rur,Zone_3A Warm Humid,0.0575390990575391
R32LAM-M,2060,rur,Zone_3B Warm Dry,0.01783044601783044
R32LAM-M,2060,rur,Zone_3C Warm Marine,0.1468102831468103
R32LAM-M,2060,rur,Zone_4C Mixed Marine,0.04183726604183726
R32LAM-M,2060,urb,Zone_0A Extremely hot Humid,0.085385979
R32LAM-M,2060,urb,Zone_1A Very hot Humid,0.275395016
R32LAM-M,2060,urb,Zone_2A Hot Humid,0.138552993
R32LAM-M,2060,urb,Zone_2B Hot Dry,0.024291015
R32LAM-M,2060,urb,Zone_3A Warm Humid,0.22465696800000004
R32LAM-M,2060,urb,Zone_3B Warm Dry,0.060486227
R32LAM-M,2060,urb,Zone_3C Warm Marine,0.150843897
R32LAM-M,2060,urb,Zone_4C Mixed Marine,0.04038790500000001
R32LAM-M,2065,rur,Zone_0A Extremely hot Humid,0.1310293691310294
R32LAM-M,2065,rur,Zone_1A Very hot Humid,0.42875695142875686
R32LAM-M,2065,rur,Zone_2A Hot Humid,0.14305602314305604
R32LAM-M,2065,rur,Zone_2B Hot Dry,0.03314056203314056
R32LAM-M,2065,rur,Zone_3A Warm Humid,0.0575390990575391
R32LAM-M,2065,rur,Zone_3B Warm Dry,0.01783044601783044
R32LAM-M,2065,rur,Zone_3C Warm Marine,0.1468102831468103
R32LAM-M,2065,rur,Zone_4C Mixed Marine,0.04183726604183725
R32LAM-M,2065,urb,Zone_0A Extremely hot Humid,0.085385979
R32LAM-M,2065,urb,Zone_1A Very hot Humid,0.275395016
R32LAM-M,2065,urb,Zone_2A Hot Humid,0.138552993
R32LAM-M,2065,urb,Zone_2B Hot Dry,0.024291015
R32LAM-M,2065,urb,Zone_3A Warm Humid,0.22465696800000004
R32LAM-M,2065,urb,Zone_3B Warm Dry,0.060486227
R32LAM-M,2065,urb,Zone_3C Warm Marine,0.150843897
R32LAM-M,2065,urb,Zone_4C Mixed Marine,0.040387905
R32LAM-M,2070,rur,Zone_0A Extremely hot Humid,0.13102936913102936
R32LAM-M,2070,rur,Zone_1A Very hot Humid,0.42875695142875697
R32LAM-M,2070,rur,Zone_2A Hot Humid,0.14305602314305604
R32LAM-M,2070,rur,Zone_2B Hot Dry,0.03314056203314056
R32LAM-M,2070,rur,Zone_3A Warm Humid,0.0575390990575391
R32LAM-M,2070,rur,Zone_3B Warm Dry,0.01783044601783044
R32LAM-M,2070,rur,Zone_3C Warm Marine,0.1468102831468103
R32LAM-M,2070,rur,Zone_4C Mixed Marine,0.04183726604183727
R32LAM-M,2070,urb,Zone_0A Extremely hot Humid,0.08538597900000001
R32LAM-M,2070,urb,Zone_1A Very hot Humid,0.275395016
R32LAM-M,2070,urb,Zone_2A Hot Humid,0.138552993
R32LAM-M,2070,urb,Zone_2B Hot Dry,0.024291015
R32LAM-M,2070,urb,Zone_3A Warm Humid,0.224656968
R32LAM-M,2070,urb,Zone_3B Warm Dry,0.060486227
R32LAM-M,2070,urb,Zone_3C Warm Marine,0.15084389700000003
R32LAM-M,2070,urb,Zone_4C Mixed Marine,0.040387905
R32LAM-M,2075,rur,Zone_0A Extremely hot Humid,0.13102936913102936
R32LAM-M,2075,rur,Zone_1A Very hot Humid,0.42875695142875697
R32LAM-M,2075,rur,Zone_2A Hot Humid,0.14305602314305602
R32LAM-M,2075,rur,Zone_2B Hot Dry,0.03314056203314056
R32LAM-M,2075,rur,Zone_3A Warm Humid,0.0575390990575391
R32LAM-M,2075,rur,Zone_3B Warm Dry,0.01783044601783044
R32LAM-M,2075,rur,Zone_3C Warm Marine,0.1468102831468103
R32LAM-M,2075,rur,Zone_4C Mixed Marine,0.04183726604183727
R32LAM-M,2075,urb,Zone_0A Extremely hot Humid,0.085385979
R32LAM-M,2075,urb,Zone_1A Very hot Humid,0.275395016
R32LAM-M,2075,urb,Zone_2A Hot Humid,0.138552993
R32LAM-M,2075,urb,Zone_2B Hot Dry,0.024291015
R32LAM-M,2075,urb,Zone_3A Warm Humid,0.224656968
R32LAM-M,2075,urb,Zone_3B Warm Dry,0.060486227
R32LAM-M,2075,urb,Zone_3C Warm Marine,0.150843897
R32LAM-M,2075,urb,Zone_4C Mixed Marine,0.040387905
R32LAM-M,2080,rur,Zone_0A Extremely hot Humid,0.13102936913102936
R32LAM-M,2080,rur,Zone_1A Very hot Humid,0.42875695142875697
R32LAM-M,2080,rur,Zone_2A Hot Humid,0.14305602314305604
R32LAM-M,2080,rur,Zone_2B Hot Dry,0.03314056203314056
R32LAM-M,2080,rur,Zone_3A Warm Humid,0.0575390990575391
R32LAM-M,2080,rur,Zone_3B Warm Dry,0.01783044601783044
R32LAM-M,2080,rur,Zone_3C Warm Marine,0.1468102831468103
R32LAM-M,2080,rur,Zone_4C Mixed Marine,0.04183726604183726
R32LAM-M,2080,urb,Zone_0A Extremely hot Humid,0.08538597899999999
R32LAM-M,2080,urb,Zone_1A Very hot Humid,0.275395016
R32LAM-M,2080,urb,Zone_2A Hot Humid,0.138552993
R32LAM-M,2080,urb,Zone_2B Hot Dry,0.024291015
R32LAM-M,2080,urb,Zone_3A Warm Humid,0.224656968
R32LAM-M,2080,urb,Zone_3B Warm Dry,0.060486227
R32LAM-M,2080,urb,Zone_3C Warm Marine,0.15084389699999998
R32LAM-M,2080,urb,Zone_4C Mixed Marine,0.040387905
R32LAM-M,2085,rur,Zone_0A Extremely hot Humid,0.13102936913102936
R32LAM-M,2085,rur,Zone_1A Very hot Humid,0.4287569514287569
R32LAM-M,2085,rur,Zone_2A Hot Humid,0.14305602314305602
R32LAM-M,2085,rur,Zone_2B Hot Dry,0.03314056203314056
R32LAM-M,2085,rur,Zone_3A Warm Humid,0.05753909905753911
R32LAM-M,2085,rur,Zone_3B Warm Dry,0.01783044601783044
R32LAM-M,2085,rur,Zone_3C Warm Marine,0.1468102831468103
R32LAM-M,2085,rur,Zone_4C Mixed Marine,0.04183726604183726
R32LAM-M,2085,urb,Zone_0A Extremely hot Humid,0.085385979
R32LAM-M,2085,urb,Zone_1A Very hot Humid,0.27539501599999994
R32LAM-M,2085,urb,Zone_2A Hot Humid,0.138552993
R32LAM-M,2085,urb,Zone_2B Hot Dry,0.024291015
R32LAM-M,2085,urb,Zone_3A Warm Humid,0.224656968
R32LAM-M,2085,urb,Zone_3B Warm Dry,0.060486227
