region_bld,region_gea,sector,scenario,scenario_name,scenario_supply,fuel,type,year,ems_op
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,electricity,indirect,2020,0.15158182094005843
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,electricity,indirect,2025,0.22686852902217197
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,electricity,indirect,2030,0.30227253840760365
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,electricity,indirect,2035,0.3462029409004325
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,electricity,indirect,2040,0.3221340602632488
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,electricity,indirect,2045,0.35313532136242815
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,electricity,indirect,2050,0.38270257857832757
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,electricity,indirect,2055,0.36683548875245625
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,electricity,indirect,2060,0.370507606739797
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,electricity,indirect,2070,0.38637865766463114
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,electricity,indirect,2080,0.37240135888225717
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,electricity,indirect,2090,0.3739398083099274
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,electricity,indirect,2100,0.36802394568110103
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,gas,direct,2020,0.3681646671420845
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,gas,direct,2025,0.34748365111029256
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,gas,direct,2030,0.21356289157023126
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,gas,direct,2035,0.13305280200598088
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,gas,direct,2040,0.08414563531998197
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,gas,direct,2045,0.05396941523549547
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,gas,direct,2050,0.03514964014421095
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,gas,direct,2055,0.02446785811442683
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,gas,direct,2060,0.01698507157963676
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,gas,direct,2070,0.006647672338297306
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,gas,direct,2080,0.0025952353965287382
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,gas,direct,2090,0.0010183434506046418
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,gas,direct,2100,3.9936031673543576e-4
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,oil,direct,2020,0.06407600662128307
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,oil,direct,2025,0.061023287534996425
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,oil,direct,2030,0.0378792708684489
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,oil,direct,2035,0.023837725713815695
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,oil,direct,2040,0.015220981863594923
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,oil,direct,2045,0.009848048131945395
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,oil,direct,2050,0.006456182412903904
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,oil,direct,2055,0.004492938922339127
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,oil,direct,2060,0.0031180181192152854
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,oil,direct,2070,0.0012194847420271952
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,oil,direct,2080,4.756557611114165e-4
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,oil,direct,2090,1.864801008009467e-4
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,oil,direct,2100,7.307592350646176e-5
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,biomass_solid,direct,2020,0
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,biomass_solid,direct,2025,0
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,biomass_solid,direct,2030,0
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,biomass_solid,direct,2035,0
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,biomass_solid,direct,2040,0
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,biomass_solid,direct,2045,0
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,biomass_solid,direct,2050,0
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,biomass_solid,direct,2055,0
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,biomass_solid,direct,2060,0
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,biomass_solid,direct,2070,0
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,biomass_solid,direct,2080,0
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,biomass_solid,direct,2090,0
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,biomass_solid,direct,2100,0
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,coal,direct,2020,0.601835606635926
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,coal,direct,2025,0.5910683538771756
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,coal,direct,2030,0.512154488172237
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,coal,direct,2035,0.44605780639768633
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,coal,direct,2040,0.38910024970155155
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,coal,direct,2045,0.3397378829363172
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,coal,direct,2050,0.29665758319126756
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,coal,direct,2055,0.2737880972909163
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,coal,direct,2060,0.24353260394005707
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,coal,direct,2070,0.1888815834874425
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,coal,direct,2080,0.14545409944013268
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,coal,direct,2090,0.11196931713444003
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,coal,direct,2100,0.08608103033910951
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,district_heat,indirect,2020,0.2022279439010963
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,district_heat,indirect,2025,0.12928989207286934
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,district_heat,indirect,2030,0.148642443990265
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,district_heat,indirect,2035,0.12359740010566773
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,district_heat,indirect,2040,0.1433124706022908
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,district_heat,indirect,2045,0.14394210757038609
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,district_heat,indirect,2050,0.29181972264441713
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,district_heat,indirect,2055,0.23491758787550832
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,district_heat,indirect,2060,0.1773020664350569
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,district_heat,indirect,2070,0.05864338355735916
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,district_heat,indirect,2080,0.024035422258217483
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,district_heat,indirect,2090,0.014019623423350003
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,district_heat,indirect,2100,0.012275382677836491
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,electricity,indirect,2020,0.15158182094005843
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,electricity,indirect,2025,0.2321525066944894
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,electricity,indirect,2030,0.2501299792726053
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,electricity,indirect,2035,0.2661017109947773
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,electricity,indirect,2040,0.24505838364380256
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,electricity,indirect,2045,0.2754365152056612
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,electricity,indirect,2050,0.3010526980222333
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,electricity,indirect,2055,0.29645292004793855
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,electricity,indirect,2060,0.3035391549127557
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,electricity,indirect,2070,0.32863148649409735
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,electricity,indirect,2080,0.3333022462851223
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,electricity,indirect,2090,0.35092708875551004
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,electricity,indirect,2100,0.3577963534267734
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,gas,direct,2020,0.3681646671420845
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,gas,direct,2025,0.34609779930317397
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,gas,direct,2030,0.28253577524438817
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,gas,direct,2035,0.23209410520481022
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,gas,direct,2040,0.19057659150735895
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,gas,direct,2045,0.15403322892288485
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,gas,direct,2050,0.12875434509892783
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,gas,direct,2055,0.11374665829673532
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,gas,direct,2060,0.09709075031449986
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,gas,direct,2070,0.06948825408330825
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,gas,direct,2080,0.0506356111973677
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,gas,direct,2090,0.03774079415807192
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,gas,direct,2100,0.02984558950957869
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,oil,direct,2020,0.06407600662128307
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,oil,direct,2025,0.06093798476027674
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,oil,direct,2030,0.05016279396784872
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,oil,direct,2035,0.04168530355642136
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,oil,direct,2040,0.03446773617332491
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,oil,direct,2045,0.02835931835364607
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,oil,direct,2050,0.022760215611579235
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,oil,direct,2055,0.01930672825005686
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,oil,direct,2060,0.01615403365715712
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,oil,direct,2070,0.011072389917705833
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,oil,direct,2080,0.007333592935848755
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,oil,direct,2090,0.004818128759363325
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,oil,direct,2100,0.0031503354812283846
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,biomass_solid,direct,2020,0
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,biomass_solid,direct,2025,0
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,biomass_solid,direct,2030,0
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,biomass_solid,direct,2035,0
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,biomass_solid,direct,2040,0
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,biomass_solid,direct,2045,0
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,biomass_solid,direct,2050,0
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,biomass_solid,direct,2055,0
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,biomass_solid,direct,2060,0
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,biomass_solid,direct,2070,0
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,biomass_solid,direct,2080,0
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,biomass_solid,direct,2090,0
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,biomass_solid,direct,2100,0
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,coal,direct,2020,0.601835606635926
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,coal,direct,2025,0.5910683538771756
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,coal,direct,2030,0.49048233783775547
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,coal,direct,2035,0.41092387340095654
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,coal,direct,2040,0.3469238927182812
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,coal,direct,2045,0.2949622632233988
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,coal,direct,2050,0.25811072973760985
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,coal,direct,2055,0.23962777595737839
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,coal,direct,2060,0.21616513883111793
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,coal,direct,2070,0.17191164884076565
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,coal,direct,2080,0.13497261000778632
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,coal,direct,2090,0.10571954658915068
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,coal,direct,2100,0.0823735637281793
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,district_heat,indirect,2020,0.2022279439010963
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,district_heat,indirect,2025,0.12928989207286934
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,district_heat,indirect,2030,0.14280268439700516
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,district_heat,indirect,2035,0.11477387859241142
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,district_heat,indirect,2040,0.12955571356247012
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,district_heat,indirect,2045,0.12766963250392213
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,district_heat,indirect,2050,0.2611457500335679
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,district_heat,indirect,2055,0.2102094032753537
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,district_heat,indirect,2060,0.1586497255545821
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,district_heat,indirect,2070,0.05247938243605097
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,district_heat,indirect,2080,0.021514174320255586
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,district_heat,indirect,2090,0.012554222565762725
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,district_heat,indirect,2100,0.010997601423338678
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,electricity,indirect,2020,0.15158182094005843
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,electricity,indirect,2025,0.2321525066944894
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,electricity,indirect,2030,0.24131815633837717
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,electricity,indirect,2035,0.24931984041681823
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,electricity,indirect,2040,0.224826007044835
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,electricity,indirect,2045,0.24991037555374057
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,electricity,indirect,2050,0.27258090361769766
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,electricity,indirect,2055,0.26909747142700996
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,electricity,indirect,2060,0.2757771742429695
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,electricity,indirect,2070,0.2998963483338431
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,electricity,indirect,2080,0.30587860396683103
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,electricity,indirect,2090,0.324159082899437
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,electricity,indirect,2100,0.3323173742375248
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,gas,direct,2020,0.3681646671420845
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,gas,direct,2025,0.34609779930317397
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,gas,direct,2030,0.2708596294833799
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,gas,direct,2035,0.21546364087029818
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,gas,direct,2040,0.1728700314425341
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,gas,direct,2045,0.13695325520980026
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,gas,direct,2050,0.11538389296707699
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,gas,direct,2055,0.10275529581173043
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,gas,direct,2060,0.08845292172823577
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,gas,direct,2070,0.06480834687009789
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,gas,direct,2080,0.04847054028021283
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,gas,direct,2090,0.03725871678190257
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,gas,direct,2100,0.03037145464837182
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,oil,direct,2020,0.06407600662128307
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,oil,direct,2025,0.06093798476027674
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,oil,direct,2030,0.0480587620238758
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,oil,direct,2035,0.03858064199910056
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,oil,direct,2040,0.0310030720903284
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,oil,direct,2045,0.024881279614674612
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,oil,direct,2050,0.019968300149215287
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,oil,direct,2055,0.016962546759608326
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,oil,direct,2060,0.014198716253343716
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,oil,direct,2070,0.00974032773850706
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,oil,direct,2080,0.006452322253070053
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,oil,direct,2090,0.004239229323402884
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,oil,direct,2100,0.0027718551599808725
C-EEU-LVA,EEU,Residential,R,Reference,NPi,biomass_solid,direct,2020,0
C-EEU-LVA,EEU,Residential,R,Reference,NPi,biomass_solid,direct,2025,0
C-EEU-LVA,EEU,Residential,R,Reference,NPi,biomass_solid,direct,2030,0
C-EEU-LVA,EEU,Residential,R,Reference,NPi,biomass_solid,direct,2035,0
C-EEU-LVA,EEU,Residential,R,Reference,NPi,biomass_solid,direct,2040,0
C-EEU-LVA,EEU,Residential,R,Reference,NPi,biomass_solid,direct,2045,0
C-EEU-LVA,EEU,Residential,R,Reference,NPi,biomass_solid,direct,2050,0
C-EEU-LVA,EEU,Residential,R,Reference,NPi,biomass_solid,direct,2055,0
C-EEU-LVA,EEU,Residential,R,Reference,NPi,biomass_solid,direct,2060,0
C-EEU-LVA,EEU,Residential,R,Reference,NPi,biomass_solid,direct,2070,0
C-EEU-LVA,EEU,Residential,R,Reference,NPi,biomass_solid,direct,2080,0
C-EEU-LVA,EEU,Residential,R,Reference,NPi,biomass_solid,direct,2090,0
C-EEU-LVA,EEU,Residential,R,Reference,NPi,biomass_solid,direct,2100,0
C-EEU-LVA,EEU,Residential,R,Reference,NPi,coal,direct,2020,0.601835606635926
C-EEU-LVA,EEU,Residential,R,Reference,NPi,coal,direct,2025,0.5910683538771756
C-EEU-LVA,EEU,Residential,R,Reference,NPi,coal,direct,2030,0.5526567796970653
C-EEU-LVA,EEU,Residential,R,Reference,NPi,coal,direct,2035,0.5152326131052146
C-EEU-LVA,EEU,Residential,R,Reference,NPi,coal,direct,2040,0.47507616421051146
C-EEU-LVA,EEU,Residential,R,Reference,NPi,coal,direct,2045,0.43592949928126873
C-EEU-LVA,EEU,Residential,R,Reference,NPi,coal,direct,2050,0.39532139303403957
C-EEU-LVA,EEU,Residential,R,Reference,NPi,coal,direct,2055,0.35599166517237973
C-EEU-LVA,EEU,Residential,R,Reference,NPi,coal,direct,2060,0.3122280894260432
C-EEU-LVA,EEU,Residential,R,Reference,NPi,coal,direct,2070,0.2342553177622734
C-EEU-LVA,EEU,Residential,R,Reference,NPi,coal,direct,2080,0.17205273596945694
C-EEU-LVA,EEU,Residential,R,Reference,NPi,coal,direct,2090,0.12751816969263888
C-EEU-LVA,EEU,Residential,R,Reference,NPi,coal,direct,2100,0.0935432623108628
C-EEU-LVA,EEU,Residential,R,Reference,NPi,district_heat,indirect,2020,0.2022279439010963
C-EEU-LVA,EEU,Residential,R,Reference,NPi,district_heat,indirect,2025,0.12928989207286934
C-EEU-LVA,EEU,Residential,R,Reference,NPi,district_heat,indirect,2030,0.16191929504114586
C-EEU-LVA,EEU,Residential,R,Reference,NPi,district_heat,indirect,2035,0.14564084620905118
C-EEU-LVA,EEU,Residential,R,Reference,NPi,district_heat,indirect,2040,0.18180833051479559
C-EEU-LVA,EEU,Residential,R,Reference,NPi,district_heat,indirect,2045,0.19581649621567027
C-EEU-LVA,EEU,Residential,R,Reference,NPi,district_heat,indirect,2050,0.42358289001710836
C-EEU-LVA,EEU,Residential,R,Reference,NPi,district_heat,indirect,2055,0.34112593069211716
C-EEU-LVA,EEU,Residential,R,Reference,NPi,district_heat,indirect,2060,0.25754137388264264
C-EEU-LVA,EEU,Residential,R,Reference,NPi,district_heat,indirect,2070,0.08521506480002608
C-EEU-LVA,EEU,Residential,R,Reference,NPi,district_heat,indirect,2080,0.03493339867501985
C-EEU-LVA,EEU,Residential,R,Reference,NPi,district_heat,indirect,2090,0.020373039704659358
C-EEU-LVA,EEU,Residential,R,Reference,NPi,district_heat,indirect,2100,0.017831723800590265
C-EEU-LVA,EEU,Residential,R,Reference,NPi,electricity,indirect,2020,0.15158182094005843
C-EEU-LVA,EEU,Residential,R,Reference,NPi,electricity,indirect,2025,0.2321525066944894
C-EEU-LVA,EEU,Residential,R,Reference,NPi,electricity,indirect,2030,0.27145402408818287
C-EEU-LVA,EEU,Residential,R,Reference,NPi,electricity,indirect,2035,0.31004817972401677
C-EEU-LVA,EEU,Residential,R,Reference,NPi,electricity,indirect,2040,0.3082530011538847
C-EEU-LVA,EEU,Residential,R,Reference,NPi,electricity,indirect,2045,0.3621841648485283
C-EEU-LVA,EEU,Residential,R,Reference,NPi,electricity,indirect,2050,0.41402812201149375
C-EEU-LVA,EEU,Residential,R,Reference,NPi,electricity,indirect,2055,0.4062989510997816
C-EEU-LVA,EEU,Residential,R,Reference,NPi,electricity,indirect,2060,0.4075662034784981
C-EEU-LVA,EEU,Residential,R,Reference,NPi,electricity,indirect,2070,0.42844481417990643
C-EEU-LVA,EEU,Residential,R,Reference,NPi,electricity,indirect,2080,0.4245122814460388
C-EEU-LVA,EEU,Residential,R,Reference,NPi,electricity,indirect,2090,0.43729698104760784
C-EEU-LVA,EEU,Residential,R,Reference,NPi,electricity,indirect,2100,0.4383029001255789
C-EEU-LVA,EEU,Residential,R,Reference,NPi,gas,direct,2020,0.3681646671420845
C-EEU-LVA,EEU,Residential,R,Reference,NPi,gas,direct,2025,0.34609779930317397
C-EEU-LVA,EEU,Residential,R,Reference,NPi,gas,direct,2030,0.30686042373199
C-EEU-LVA,EEU,Residential,R,Reference,NPi,gas,direct,2035,0.26870236968613004
C-EEU-LVA,EEU,Residential,R,Reference,NPi,gas,direct,2040,0.22990986746675268
C-EEU-LVA,EEU,Residential,R,Reference,NPi,gas,direct,2045,0.1957046679870635
C-EEU-LVA,EEU,Residential,R,Reference,NPi,gas,direct,2050,0.1667698090127591
C-EEU-LVA,EEU,Residential,R,Reference,NPi,gas,direct,2055,0.14172344624966057
C-EEU-LVA,EEU,Residential,R,Reference,NPi,gas,direct,2060,0.1196385738000584
C-EEU-LVA,EEU,Residential,R,Reference,NPi,gas,direct,2070,0.08291519498727432
C-EEU-LVA,EEU,Residential,R,Reference,NPi,gas,direct,2080,0.058667139204542716
C-EEU-LVA,EEU,Residential,R,Reference,NPi,gas,direct,2090,0.04298217347878057
C-EEU-LVA,EEU,Residential,R,Reference,NPi,gas,direct,2100,0.03325465006785664
C-EEU-LVA,EEU,Residential,R,Reference,NPi,oil,direct,2020,0.06407600662128307
C-EEU-LVA,EEU,Residential,R,Reference,NPi,oil,direct,2025,0.06093798476027674
C-EEU-LVA,EEU,Residential,R,Reference,NPi,oil,direct,2030,0.054177042449152474
C-EEU-LVA,EEU,Residential,R,Reference,NPi,oil,direct,2035,0.04794068818907935
C-EEU-LVA,EEU,Residential,R,Reference,NPi,oil,direct,2040,0.041051958510665766
C-EEU-LVA,EEU,Residential,R,Reference,NPi,oil,direct,2045,0.03502004143509587
C-EEU-LVA,EEU,Residential,R,Reference,NPi,oil,direct,2050,0.029553977710562444
C-EEU-LVA,EEU,Residential,R,Reference,NPi,oil,direct,2055,0.02481847179065428
C-EEU-LVA,EEU,Residential,R,Reference,NPi,oil,direct,2060,0.020758958132584476
C-EEU-LVA,EEU,Residential,R,Reference,NPi,oil,direct,2070,0.01391240040509053
C-EEU-LVA,EEU,Residential,R,Reference,NPi,oil,direct,2080,0.009217674378373024
C-EEU-LVA,EEU,Residential,R,Reference,NPi,oil,direct,2090,0.006060776836756633
C-EEU-LVA,EEU,Residential,R,Reference,NPi,oil,direct,2100,0.00396644442730523
C-EEU-LVA,EEU,Residential,S_r,Slow R,NPi,biomass_solid,direct,2020,0
C-EEU-LVA,EEU,Residential,S_r,Slow R,NPi,biomass_solid,direct,2025,0
C-EEU-LVA,EEU,Residential,S_r,Slow R,NPi,biomass_solid,direct,2030,0
C-EEU-LVA,EEU,Residential,S_r,Slow R,NPi,biomass_solid,direct,2035,0
C-EEU-LVA,EEU,Residential,S_r,Slow R,NPi,biomass_solid,direct,2040,0
