region_bld,region_gea,sector,scenario,scenario_name,scenario_supply,material,type,year,ems_emb
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,wood,embodied,2025,1.0477545364975387e-4
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,wood,embodied,2030,2.1612270945223124e-4
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,wood,embodied,2035,7.670878636913426e-5
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,wood,embodied,2040,0
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,wood,embodied,2045,0
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,wood,embodied,2050,0
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,wood,embodied,2055,0
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,wood,embodied,2060,0
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,wood,embodied,2070,0
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,wood,embodied,2080,0
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,wood,embodied,2090,0
C-EEU-LVA,EEU,Residential,E_tp,Efficiency TP,NPi,wood,embodied,2100,0
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,aluminum,embodied,2025,1.459145135517461e-4
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,aluminum,embodied,2030,0
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,aluminum,embodied,2035,1.036272445591106e-5
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,aluminum,embodied,2040,8.352010291695716e-5
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,aluminum,embodied,2045,1.391914909149686e-4
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,aluminum,embodied,2050,1.654709037183485e-4
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,aluminum,embodied,2055,7.739292863270188e-5
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,aluminum,embodied,2060,8.256934261834015e-5
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,aluminum,embodied,2070,1.0002161550662051e-4
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,aluminum,embodied,2080,8.941327107076931e-5
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,aluminum,embodied,2090,5.277870866911904e-5
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,aluminum,embodied,2100,4.8994190386801904e-5
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,brick,embodied,2025,0.003135211412449074
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,brick,embodied,2030,0
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,brick,embodied,2035,1.7724446161893902e-4
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,brick,embodied,2040,0.0015824879294142904
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,brick,embodied,2045,0.0028186214248366263
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,brick,embodied,2050,0.00356548967277314
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,brick,embodied,2055,0.002338053052277569
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,brick,embodied,2060,0.0027744769977930965
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,brick,embodied,2070,0.0040210924911117645
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,brick,embodied,2080,0.00542654818980869
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,brick,embodied,2090,0.006076526895341508
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,brick,embodied,2100,0.005684802208797557
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,concrete,embodied,2025,0.024013559071799258
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,concrete,embodied,2030,0
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,concrete,embodied,2035,0.0020191331489941545
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,concrete,embodied,2040,0.01746610320069145
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,concrete,embodied,2045,0.030143671265629043
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,concrete,embodied,2050,0.037050103899688394
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,concrete,embodied,2055,0.017416592842436157
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,concrete,embodied,2060,0.020732181011083033
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,concrete,embodied,2070,0.030263324230785614
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,concrete,embodied,2080,0.04102379958836089
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,concrete,embodied,2090,0.04600734832505308
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,concrete,embodied,2100,0.04334049623276138
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,copper,embodied,2025,2.2008480156322963e-5
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,copper,embodied,2030,0
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,copper,embodied,2035,1.6487720648613358e-6
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,copper,embodied,2040,1.3815898264458405e-5
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,copper,embodied,2045,2.4302617292180634e-5
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,copper,embodied,2050,3.0379561826147445e-5
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,copper,embodied,2055,1.4694457616916512e-5
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,copper,embodied,2060,1.6600505152471265e-5
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,copper,embodied,2070,2.2635251980373405e-5
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,copper,embodied,2080,2.776486533384582e-5
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,copper,embodied,2090,2.5605047019073943e-5
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,copper,embodied,2100,2.2152158224387335e-5
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,glass,embodied,2025,1.3875307471437537e-4
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,glass,embodied,2030,0
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,glass,embodied,2035,9.130351132110523e-6
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,glass,embodied,2040,8.25938593409811e-5
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,glass,embodied,2045,1.4830467829443175e-4
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,glass,embodied,2050,1.8630089236108894e-4
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,glass,embodied,2055,1.0749161025550878e-4
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,glass,embodied,2060,1.2769302452759335e-4
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,glass,embodied,2070,1.8560470803562147e-4
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,glass,embodied,2080,2.5077310679511163e-4
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,glass,embodied,2090,2.8085160942554674e-4
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,glass,embodied,2100,2.6407110267522867e-4
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,steel,embodied,2025,0.0015238534480463508
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,steel,embodied,2030,0
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,steel,embodied,2035,1.538282224959268e-4
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,steel,embodied,2040,0.0014026156613306836
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,steel,embodied,2045,0.0025695658557990885
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,steel,embodied,2050,0.00339354990366635
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,steel,embodied,2055,0.0015192758609012388
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,steel,embodied,2060,0.0019023253968802195
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,steel,embodied,2070,0.0028897155548336427
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,steel,embodied,2080,0.004077515106798369
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,steel,embodied,2090,0.004520317089197443
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,steel,embodied,2100,0.004185972259243308
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,wood,embodied,2025,1.0477545289244735e-4
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,wood,embodied,2030,0
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,wood,embodied,2035,7.947464524918741e-6
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,wood,embodied,2040,8.105149780895962e-5
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,wood,embodied,2045,1.5923016682412307e-4
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,wood,embodied,2050,2.0755233969984687e-4
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,wood,embodied,2055,1.0766684976465364e-4
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,wood,embodied,2060,1.212896892991263e-4
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,wood,embodied,2070,1.664102559708893e-4
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,wood,embodied,2080,2.1852502050055355e-4
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,wood,embodied,2090,2.3741885004538825e-4
C-EEU-LVA,EEU,Residential,N_r,Narrow R,NPi,wood,embodied,2100,2.100050749243013e-4
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,aluminum,embodied,2025,1.459145135517461e-4
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,aluminum,embodied,2030,2.8208480924543986e-4
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,aluminum,embodied,2035,2.7624638356355457e-4
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,aluminum,embodied,2040,3.0388714000704033e-4
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,aluminum,embodied,2045,3.3325883924702107e-4
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,aluminum,embodied,2050,1.2489038397723475e-4
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,aluminum,embodied,2055,6.044941847324944e-5
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,aluminum,embodied,2060,6.75658447510705e-5
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,aluminum,embodied,2070,8.760620288882854e-5
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,aluminum,embodied,2080,8.212388846252008e-5
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,aluminum,embodied,2090,4.973880350386939e-5
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,aluminum,embodied,2100,4.7000231166908854e-5
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,brick,embodied,2025,0.003135211412449074
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,brick,embodied,2030,0.004365260539241056
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,brick,embodied,2035,0.004276742096610629
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,brick,embodied,2040,0.004731965294814567
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,brick,embodied,2045,0.0050570594465905
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,brick,embodied,2050,0.0019327925526349014
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,brick,embodied,2055,0.0010933021140029297
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,brick,embodied,2060,0.0013581585148240436
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,brick,embodied,2070,0.0021068748345124703
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,brick,embodied,2080,0.002983267843134726
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,brick,embodied,2090,0.0034292892911122795
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,brick,embodied,2100,0.003266926052216588
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,concrete,embodied,2025,0.024013559071799258
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,concrete,embodied,2030,0.050702871409723405
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,concrete,embodied,2035,0.04688724266528675
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,concrete,embodied,2040,0.0480499596854565
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,concrete,embodied,2045,0.0472497950047368
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,concrete,embodied,2050,0.017077713451456252
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,concrete,embodied,2055,0.008697573858714893
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,concrete,embodied,2060,0.01084911334257691
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,concrete,embodied,2070,0.01695082038277579
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,concrete,embodied,2080,0.024090984303963642
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,concrete,embodied,2090,0.02771709214378126
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,concrete,embodied,2100,0.02657564604347395
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,copper,embodied,2025,2.2008480156322963e-5
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,copper,embodied,2030,4.324688919850436e-5
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,copper,embodied,2035,4.395246850153898e-5
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,copper,embodied,2040,5.026902103304374e-5
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,copper,embodied,2045,5.818647372923378e-5
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,copper,embodied,2050,2.292919816275217e-5
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,copper,embodied,2055,1.1477423498702961e-5
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,copper,embodied,2060,1.3584063023314968e-5
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,copper,embodied,2070,1.9825599370579008e-5
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,copper,embodied,2080,2.5501345343343178e-5
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,copper,embodied,2090,2.4130268331749115e-5
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,copper,embodied,2100,2.1250612555741165e-5
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,glass,embodied,2025,1.3875307471437537e-4
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,glass,embodied,2030,2.324646966868644e-4
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,glass,embodied,2035,2.5468496681978117e-4
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,glass,embodied,2040,3.259327019617146e-4
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,glass,embodied,2045,3.9626785354441354e-4
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,glass,embodied,2050,1.5875545158815948e-4
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,glass,embodied,2055,8.442113402093145e-5
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,glass,embodied,2060,1.0517456385367822e-4
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,glass,embodied,2070,1.6396773313692335e-4
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,glass,embodied,2080,2.3270558272026274e-4
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,glass,embodied,2090,2.676683557536123e-4
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,glass,embodied,2100,2.5636112721543066e-4
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,steel,embodied,2025,0.0015238534480463508
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,steel,embodied,2030,0.0037154757809695037
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,steel,embodied,2035,0.0035575032883138616
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,steel,embodied,2040,0.0038232520477997243
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,steel,embodied,2045,0.003965855611702982
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,steel,embodied,2050,0.0015348506377155027
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,steel,embodied,2055,7.908192850649831e-4
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,steel,embodied,2060,0.0010377288167462302
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,steel,embodied,2070,0.0016867150641167025
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,steel,embodied,2080,0.002494200135129423
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,steel,embodied,2090,0.002835773122620718
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,steel,embodied,2100,0.002672221952799578
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,wood,embodied,2025,1.0477545289244735e-4
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,wood,embodied,2030,2.1612271321298315e-4
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,wood,embodied,2035,3.482115235072017e-4
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,wood,embodied,2040,6.02663371654786e-4
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,wood,embodied,2045,8.814109238706177e-4
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,wood,embodied,2050,3.7761856204124495e-4
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,wood,embodied,2055,1.8469777332736538e-4
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,wood,embodied,2060,2.1847185573480715e-4
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,wood,embodied,2070,3.2196898383327825e-4
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,wood,embodied,2080,4.444826467967034e-4
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,wood,embodied,2090,4.961734978354701e-4
C-EEU-LVA,EEU,Residential,N_tp,Narrow TP,NPi,wood,embodied,2100,4.4716668638045636e-4
C-EEU-LVA,EEU,Residential,R,Reference,NPi,aluminum,embodied,2025,1.459145135517461e-4
C-EEU-LVA,EEU,Residential,R,Reference,NPi,aluminum,embodied,2030,0
C-EEU-LVA,EEU,Residential,R,Reference,NPi,aluminum,embodied,2035,0
C-EEU-LVA,EEU,Residential,R,Reference,NPi,aluminum,embodied,2040,0
C-EEU-LVA,EEU,Residential,R,Reference,NPi,aluminum,embodied,2045,2.1195860023174342e-5
C-EEU-LVA,EEU,Residential,R,Reference,NPi,aluminum,embodied,2050,1.0742633616023754e-4
C-EEU-LVA,EEU,Residential,R,Reference,NPi,aluminum,embodied,2055,1.333238450926288e-4
C-EEU-LVA,EEU,Residential,R,Reference,NPi,aluminum,embodied,2060,1.4027012127368137e-4
C-EEU-LVA,EEU,Residential,R,Reference,NPi,aluminum,embodied,2070,1.6593982964208004e-4
C-EEU-LVA,EEU,Residential,R,Reference,NPi,aluminum,embodied,2080,1.4568963874805906e-4
C-EEU-LVA,EEU,Residential,R,Reference,NPi,aluminum,embodied,2090,8.512398949644083e-5
C-EEU-LVA,EEU,Residential,R,Reference,NPi,aluminum,embodied,2100,7.84662712780844e-5
C-EEU-LVA,EEU,Residential,R,Reference,NPi,brick,embodied,2025,0.003135211412378672
C-EEU-LVA,EEU,Residential,R,Reference,NPi,brick,embodied,2030,0
C-EEU-LVA,EEU,Residential,R,Reference,NPi,brick,embodied,2035,0
C-EEU-LVA,EEU,Residential,R,Reference,NPi,brick,embodied,2040,0
C-EEU-LVA,EEU,Residential,R,Reference,NPi,brick,embodied,2045,6.457612689460383e-4
C-EEU-LVA,EEU,Residential,R,Reference,NPi,brick,embodied,2050,0.0035081313960837884
C-EEU-LVA,EEU,Residential,R,Reference,NPi,brick,embodied,2055,0.004698690074958439
C-EEU-LVA,EEU,Residential,R,Reference,NPi,brick,embodied,2060,0.005520457896982737
C-EEU-LVA,EEU,Residential,R,Reference,NPi,brick,embodied,2070,0.00786640824880969
C-EEU-LVA,EEU,Residential,R,Reference,NPi,brick,embodied,2080,0.010479137249291195
C-EEU-LVA,EEU,Residential,R,Reference,NPi,brick,embodied,2090,0.011648099956612526
C-EEU-LVA,EEU,Residential,R,Reference,NPi,brick,embodied,2100,0.010841739435378793
C-EEU-LVA,EEU,Residential,R,Reference,NPi,concrete,embodied,2025,0.024013559071550752
C-EEU-LVA,EEU,Residential,R,Reference,NPi,concrete,embodied,2030,0
C-EEU-LVA,EEU,Residential,R,Reference,NPi,concrete,embodied,2035,0
C-EEU-LVA,EEU,Residential,R,Reference,NPi,concrete,embodied,2040,0
C-EEU-LVA,EEU,Residential,R,Reference,NPi,concrete,embodied,2045,0.004537854559053512
C-EEU-LVA,EEU,Residential,R,Reference,NPi,concrete,embodied,2050,0.024019729907661696
C-EEU-LVA,EEU,Residential,R,Reference,NPi,concrete,embodied,2055,0.032105734082044715
C-EEU-LVA,EEU,Residential,R,Reference,NPi,concrete,embodied,2060,0.03764152867091705
C-EEU-LVA,EEU,Residential,R,Reference,NPi,concrete,embodied,2070,0.053548567076005305
C-EEU-LVA,EEU,Residential,R,Reference,NPi,concrete,embodied,2080,0.07118115069747458
C-EEU-LVA,EEU,Residential,R,Reference,NPi,concrete,embodied,2090,0.0789493567073388
C-EEU-LVA,EEU,Residential,R,Reference,NPi,concrete,embodied,2100,0.07380849340978785
C-EEU-LVA,EEU,Residential,R,Reference,NPi,copper,embodied,2025,2.2008480156322963e-5
C-EEU-LVA,EEU,Residential,R,Reference,NPi,copper,embodied,2030,0
C-EEU-LVA,EEU,Residential,R,Reference,NPi,copper,embodied,2035,0
C-EEU-LVA,EEU,Residential,R,Reference,NPi,copper,embodied,2040,0
C-EEU-LVA,EEU,Residential,R,Reference,NPi,copper,embodied,2045,3.7007641123444706e-6
C-EEU-LVA,EEU,Residential,R,Reference,NPi,copper,embodied,2050,1.9722893558926943e-5
C-EEU-LVA,EEU,Residential,R,Reference,NPi,copper,embodied,2055,2.531396118030042e-5
C-EEU-LVA,EEU,Residential,R,Reference,NPi,copper,embodied,2060,2.8201203946902948e-5
C-EEU-LVA,EEU,Residential,R,Reference,NPi,copper,embodied,2070,3.7552781351348005e-5
C-EEU-LVA,EEU,Residential,R,Reference,NPi,copper,embodied,2080,4.5239964402766384e-5
C-EEU-LVA,EEU,Residential,R,Reference,NPi,copper,embodied,2090,4.12970269350833e-5
C-EEU-LVA,EEU,Residential,R,Reference,NPi,copper,embodied,2100,3.547761975260769e-5
C-EEU-LVA,EEU,Residential,R,Reference,NPi,glass,embodied,2025,1.387530747160419e-4
C-EEU-LVA,EEU,Residential,R,Reference,NPi,glass,embodied,2030,0
C-EEU-LVA,EEU,Residential,R,Reference,NPi,glass,embodied,2035,0
C-EEU-LVA,EEU,Residential,R,Reference,NPi,glass,embodied,2040,0
C-EEU-LVA,EEU,Residential,R,Reference,NPi,glass,embodied,2045,2.692825998439928e-5
C-EEU-LVA,EEU,Residential,R,Reference,NPi,glass,embodied,2050,1.437341719532722e-4
C-EEU-LVA,EEU,Residential,R,Reference,NPi,glass,embodied,2055,1.9237531791307483e-4
C-EEU-LVA,EEU,Residential,R,Reference,NPi,glass,embodied,2060,2.258536256714531e-4
C-EEU-LVA,EEU,Residential,R,Reference,NPi,glass,embodied,2070,3.2177598032751556e-4
C-EEU-LVA,EEU,Residential,R,Reference,NPi,glass,embodied,2080,4.2816386927769357e-4
C-EEU-LVA,EEU,Residential,R,Reference,NPi,glass,embodied,2090,4.753789933488531e-4
C-EEU-LVA,EEU,Residential,R,Reference,NPi,glass,embodied,2100,4.4430721897468557e-4
C-EEU-LVA,EEU,Residential,R,Reference,NPi,steel,embodied,2025,0.001523853448089933
C-EEU-LVA,EEU,Residential,R,Reference,NPi,steel,embodied,2030,0
C-EEU-LVA,EEU,Residential,R,Reference,NPi,steel,embodied,2035,0
C-EEU-LVA,EEU,Residential,R,Reference,NPi,steel,embodied,2040,0
C-EEU-LVA,EEU,Residential,R,Reference,NPi,steel,embodied,2045,3.4228507614250957e-4
C-EEU-LVA,EEU,Residential,R,Reference,NPi,steel,embodied,2050,0.0019473076365936314
C-EEU-LVA,EEU,Residential,R,Reference,NPi,steel,embodied,2055,0.0027087736296309323
C-EEU-LVA,EEU,Residential,R,Reference,NPi,steel,embodied,2060,0.003334873479307692
C-EEU-LVA,EEU,Residential,R,Reference,NPi,steel,embodied,2070,0.004922818859913016
C-EEU-LVA,EEU,Residential,R,Reference,NPi,steel,embodied,2080,0.006797172277103409
C-EEU-LVA,EEU,Residential,R,Reference,NPi,steel,embodied,2090,0.007443561074297191
C-EEU-LVA,EEU,Residential,R,Reference,NPi,steel,embodied,2100,0.006835202911542287
C-EEU-LVA,EEU,Residential,R,Reference,NPi,wood,embodied,2025,1.047754528924822e-4
C-EEU-LVA,EEU,Residential,R,Reference,NPi,wood,embodied,2030,0
C-EEU-LVA,EEU,Residential,R,Reference,NPi,wood,embodied,2035,0
C-EEU-LVA,EEU,Residential,R,Reference,NPi,wood,embodied,2040,0
C-EEU-LVA,EEU,Residential,R,Reference,NPi,wood,embodied,2045,2.048062711614694e-5
C-EEU-LVA,EEU,Residential,R,Reference,NPi,wood,embodied,2050,1.0964016077884369e-4
C-EEU-LVA,EEU,Residential,R,Reference,NPi,wood,embodied,2055,1.3960682132557503e-4
C-EEU-LVA,EEU,Residential,R,Reference,NPi,wood,embodied,2060,1.5529284818227454e-4
C-EEU-LVA,EEU,Residential,R,Reference,NPi,wood,embodied,2070,2.085289029529209e-4
C-EEU-LVA,EEU,Residential,R,Reference,NPi,wood,embodied,2080,2.693810378663209e-4
C-EEU-LVA,EEU,Residential,R,Reference,NPi,wood,embodied,2090,2.89963890710306e-4
C-EEU-LVA,EEU,Residential,R,Reference,NPi,wood,embodied,2100,2.548433716443768e-4
C-EEU-LVA,EEU,Residential,S_r,Slow R,NPi,aluminum,embodied,2025,1.459145135517461e-4
C-EEU-LVA,EEU,Residential,S_r,Slow R,NPi,aluminum,embodied,2030,0
C-EEU-LVA,EEU,Residential,S_r,Slow R,NPi,aluminum,embodied,2035,0
C-EEU-LVA,EEU,Residential,S_r,Slow R,NPi,aluminum,embodied,2040,0
C-EEU-LVA,EEU,Residential,S_r,Slow R,NPi,aluminum,embodied,2045,0
C-EEU-LVA,EEU,Residential,S_r,Slow R,NPi,aluminum,embodied,2050,0
C-EEU-LVA,EEU,Residential,S_r,Slow R,NPi,aluminum,embodied,2055,0
C-EEU-LVA,EEU,Residential,S_r,Slow R,NPi,aluminum,embodied,2060,0
