region_bld,region_gea,sector,scenario,scenario_name,scenario_supply,material,type,year,ems_emb
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,aluminum,embodied,2080,0.019156845068452662
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,aluminum,embodied,2090,0.008698929545134635
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,aluminum,embodied,2100,0.006707352718092013
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,brick,embodied,2025,6.083356514810285
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,brick,embodied,2030,2.646950228470705
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,brick,embodied,2035,1.6796437101677775
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,brick,embodied,2040,1.0775212348377252
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,brick,embodied,2045,0.7689211574366207
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,brick,embodied,2050,0.6652669996095484
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,brick,embodied,2055,0.6148083468044593
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,brick,embodied,2060,0.558464762116451
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,brick,embodied,2070,0.49009844348317577
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,brick,embodied,2080,0.394149925663438
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,brick,embodied,2090,0.34049365343368604
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,brick,embodied,2100,0.26509812978440117
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,concrete,embodied,2025,138.89654788089945
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,concrete,embodied,2030,58.67739107716014
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,concrete,embodied,2035,34.77337415480824
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,concrete,embodied,2040,20.34083144504083
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,concrete,embodied,2045,13.136124993831041
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,concrete,embodied,2050,10.659701147668658
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,concrete,embodied,2055,9.831072115652189
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,concrete,embodied,2060,8.911359954917556
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,concrete,embodied,2070,7.8074647498939225
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,concrete,embodied,2080,6.265517698540716
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,concrete,embodied,2090,5.400814338287787
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,concrete,embodied,2100,4.223489838320383
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,copper,embodied,2025,0.10481002592230222
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,copper,embodied,2030,0.04530760453119018
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,copper,embodied,2035,0.029558003988417035
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,copper,embodied,2040,0.019347785928838224
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,copper,embodied,2045,0.014753807593187932
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,copper,embodied,2050,0.013075271541338074
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,copper,embodied,2055,0.01157929000016536
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,copper,embodied,2060,0.009973503420754478
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,copper,embodied,2070,0.008179143481514542
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,copper,embodied,2080,0.005948638464707917
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,copper,embodied,2090,0.004220196091101172
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,copper,embodied,2100,0.0030326521880433685
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,glass,embodied,2025,0.46096808196748307
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,glass,embodied,2030,0.1944151778133261
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,glass,embodied,2035,0.1142023351198282
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,glass,embodied,2040,0.06556583357625503
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,glass,embodied,2045,0.04134051317296123
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,glass,embodied,2050,0.033237287997002575
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,glass,embodied,2055,0.030694271044325188
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,glass,embodied,2060,0.027860760148527834
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,glass,embodied,2070,0.024445869323277986
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,glass,embodied,2080,0.019637723984565036
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,glass,embodied,2090,0.016944912163800573
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,glass,embodied,2100,0.01324758339035971
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,steel,embodied,2025,8.07095919962046
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,steel,embodied,2030,3.4799760803510966
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,steel,embodied,2035,2.1423908107972696
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,steel,embodied,2040,1.321227591666827
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,steel,embodied,2045,0.9057289378213573
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,steel,embodied,2050,0.7896716068648252
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,steel,embodied,2055,0.7579237137565369
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,steel,embodied,2060,0.7214244803139995
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,steel,embodied,2070,0.6558590930539842
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,steel,embodied,2080,0.5467074653102778
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,steel,embodied,2090,0.465292907442039
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,steel,embodied,2100,0.3573977442559715
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,wood,embodied,2025,0.5362425384535588
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,wood,embodied,2030,0.28510084486506687
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,wood,embodied,2035,0.26873139197316404
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,wood,embodied,2040,0.25185108519757177
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,wood,embodied,2045,0.23607087258251638
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,wood,embodied,2050,0.22547888142629047
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,wood,embodied,2055,0.19810039468273155
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,wood,embodied,2060,0.17036800718379727
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,wood,embodied,2070,0.1408928162772959
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,wood,embodied,2080,0.10988005080246485
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,wood,embodied,2090,0.09192082545897681
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,wood,embodied,2100,0.06757674412485612
EEU,EEU,Commercial,R,Reference,NPi,aluminum,embodied,2025,0.6948823289555921
EEU,EEU,Commercial,R,Reference,NPi,aluminum,embodied,2030,0.4557910337392581
EEU,EEU,Commercial,R,Reference,NPi,aluminum,embodied,2035,0.2786610095957791
EEU,EEU,Commercial,R,Reference,NPi,aluminum,embodied,2040,0.16597216447474092
EEU,EEU,Commercial,R,Reference,NPi,aluminum,embodied,2045,0.11191599812782217
EEU,EEU,Commercial,R,Reference,NPi,aluminum,embodied,2050,0.08941149641014515
EEU,EEU,Commercial,R,Reference,NPi,aluminum,embodied,2055,0.07506044567306101
EEU,EEU,Commercial,R,Reference,NPi,aluminum,embodied,2060,0.06138279433274069
EEU,EEU,Commercial,R,Reference,NPi,aluminum,embodied,2070,0.0455945982711249
EEU,EEU,Commercial,R,Reference,NPi,aluminum,embodied,2080,0.02502814382801285
EEU,EEU,Commercial,R,Reference,NPi,aluminum,embodied,2090,0.01147005186994708
EEU,EEU,Commercial,R,Reference,NPi,aluminum,embodied,2100,0.008945454515559944
EEU,EEU,Commercial,R,Reference,NPi,brick,embodied,2025,6.083356514810285
EEU,EEU,Commercial,R,Reference,NPi,brick,embodied,2030,4.21294029055278
EEU,EEU,Commercial,R,Reference,NPi,brick,embodied,2035,2.8146253808773696
EEU,EEU,Commercial,R,Reference,NPi,brick,embodied,2040,1.8948647700649452
EEU,EEU,Commercial,R,Reference,NPi,brick,embodied,2045,1.3892400316439735
EEU,EEU,Commercial,R,Reference,NPi,brick,embodied,2050,1.1896579313015447
EEU,EEU,Commercial,R,Reference,NPi,brick,embodied,2055,1.0778165609057526
EEU,EEU,Commercial,R,Reference,NPi,brick,embodied,2060,0.9842847949063367
EEU,EEU,Commercial,R,Reference,NPi,brick,embodied,2070,0.8806512761121975
EEU,EEU,Commercial,R,Reference,NPi,brick,embodied,2080,0.7334824285226376
EEU,EEU,Commercial,R,Reference,NPi,brick,embodied,2090,0.6394877063727626
EEU,EEU,Commercial,R,Reference,NPi,brick,embodied,2100,0.5035951521139657
EEU,EEU,Commercial,R,Reference,NPi,concrete,embodied,2025,138.89654788089945
EEU,EEU,Commercial,R,Reference,NPi,concrete,embodied,2030,94.92963959983796
EEU,EEU,Commercial,R,Reference,NPi,concrete,embodied,2035,61.94680590369554
EEU,EEU,Commercial,R,Reference,NPi,concrete,embodied,2040,40.70269570815294
EEU,EEU,Commercial,R,Reference,NPi,concrete,embodied,2045,29.101386180798272
EEU,EEU,Commercial,R,Reference,NPi,concrete,embodied,2050,24.281352042257687
EEU,EEU,Commercial,R,Reference,NPi,concrete,embodied,2055,21.953698337899173
EEU,EEU,Commercial,R,Reference,NPi,concrete,embodied,2060,20.006480743445923
EEU,EEU,Commercial,R,Reference,NPi,concrete,embodied,2070,17.87032252313574
EEU,EEU,Commercial,R,Reference,NPi,concrete,embodied,2080,14.852068357988372
EEU,EEU,Commercial,R,Reference,NPi,concrete,embodied,2090,12.92064337527154
EEU,EEU,Commercial,R,Reference,NPi,concrete,embodied,2100,10.219932879099359
EEU,EEU,Commercial,R,Reference,NPi,copper,embodied,2025,0.10481002592230222
EEU,EEU,Commercial,R,Reference,NPi,copper,embodied,2030,0.06987807810892284
EEU,EEU,Commercial,R,Reference,NPi,copper,embodied,2035,0.044336650090652595
EEU,EEU,Commercial,R,Reference,NPi,copper,embodied,2040,0.027455121090965703
EEU,EEU,Commercial,R,Reference,NPi,copper,embodied,2045,0.019540358778356665
EEU,EEU,Commercial,R,Reference,NPi,copper,embodied,2050,0.01641546653896205
EEU,EEU,Commercial,R,Reference,NPi,copper,embodied,2055,0.014251593228681692
EEU,EEU,Commercial,R,Reference,NPi,copper,embodied,2060,0.012340965318130177
EEU,EEU,Commercial,R,Reference,NPi,copper,embodied,2070,0.010318221872176186
EEU,EEU,Commercial,R,Reference,NPi,copper,embodied,2080,0.007771810992027049
EEU,EEU,Commercial,R,Reference,NPi,copper,embodied,2090,0.005564577551194458
EEU,EEU,Commercial,R,Reference,NPi,copper,embodied,2100,0.004044584107897102
EEU,EEU,Commercial,R,Reference,NPi,glass,embodied,2025,0.46096808196748307
EEU,EEU,Commercial,R,Reference,NPi,glass,embodied,2030,0.31629452928229046
EEU,EEU,Commercial,R,Reference,NPi,glass,embodied,2035,0.20789093159109523
EEU,EEU,Commercial,R,Reference,NPi,glass,embodied,2040,0.13763312825369942
EEU,EEU,Commercial,R,Reference,NPi,glass,embodied,2045,0.09918938640110465
EEU,EEU,Commercial,R,Reference,NPi,glass,embodied,2050,0.08345610066080601
EEU,EEU,Commercial,R,Reference,NPi,glass,embodied,2055,0.07555597370277081
EEU,EEU,Commercial,R,Reference,NPi,glass,embodied,2060,0.0689484246857992
EEU,EEU,Commercial,R,Reference,NPi,glass,embodied,2070,0.06167831732158352
EEU,EEU,Commercial,R,Reference,NPi,glass,embodied,2080,0.051312810495075044
EEU,EEU,Commercial,R,Reference,NPi,glass,embodied,2090,0.044685732984053525
EEU,EEU,Commercial,R,Reference,NPi,glass,embodied,2100,0.035336043783682464
EEU,EEU,Commercial,R,Reference,NPi,steel,embodied,2025,8.07095919962046
EEU,EEU,Commercial,R,Reference,NPi,steel,embodied,2030,5.630695940362886
EEU,EEU,Commercial,R,Reference,NPi,steel,embodied,2035,3.8183940361507176
EEU,EEU,Commercial,R,Reference,NPi,steel,embodied,2040,2.6466174528629867
EEU,EEU,Commercial,R,Reference,NPi,steel,embodied,2045,2.0100082831827986
EEU,EEU,Commercial,R,Reference,NPi,steel,embodied,2050,1.802545959756638
EEU,EEU,Commercial,R,Reference,NPi,steel,embodied,2055,1.6960720337266222
EEU,EEU,Commercial,R,Reference,NPi,steel,embodied,2060,1.6230413208805023
EEU,EEU,Commercial,R,Reference,NPi,steel,embodied,2070,1.5043361434671305
EEU,EEU,Commercial,R,Reference,NPi,steel,embodied,2080,1.298664502972045
EEU,EEU,Commercial,R,Reference,NPi,steel,embodied,2090,1.115483913151268
EEU,EEU,Commercial,R,Reference,NPi,steel,embodied,2100,0.8666433009694505
EEU,EEU,Commercial,R,Reference,NPi,wood,embodied,2025,0.5362425384535588
EEU,EEU,Commercial,R,Reference,NPi,wood,embodied,2030,0.3675928935643134
EEU,EEU,Commercial,R,Reference,NPi,wood,embodied,2035,0.24223840359691753
EEU,EEU,Commercial,R,Reference,NPi,wood,embodied,2040,0.16080783597051931
EEU,EEU,Commercial,R,Reference,NPi,wood,embodied,2045,0.11621807313793509
EEU,EEU,Commercial,R,Reference,NPi,wood,embodied,2050,0.09807113396541212
EEU,EEU,Commercial,R,Reference,NPi,wood,embodied,2055,0.08446944487262796
EEU,EEU,Commercial,R,Reference,NPi,wood,embodied,2060,0.0730335222485324
EEU,EEU,Commercial,R,Reference,NPi,wood,embodied,2070,0.06157702426534489
EEU,EEU,Commercial,R,Reference,NPi,wood,embodied,2080,0.04973433537855992
EEU,EEU,Commercial,R,Reference,NPi,wood,embodied,2090,0.04199004075222823
EEU,EEU,Commercial,R,Reference,NPi,wood,embodied,2100,0.031223482630959688
EEU,EEU,Commercial,S_r,Slow R,NPi,aluminum,embodied,2025,0.6948823289555921
EEU,EEU,Commercial,S_r,Slow R,NPi,aluminum,embodied,2030,0.4557910337392581
EEU,EEU,Commercial,S_r,Slow R,NPi,aluminum,embodied,2035,0.2723256788694038
EEU,EEU,Commercial,S_r,Slow R,NPi,aluminum,embodied,2040,0.15352633305295343
EEU,EEU,Commercial,S_r,Slow R,NPi,aluminum,embodied,2045,0.09234089324652023
EEU,EEU,Commercial,S_r,Slow R,NPi,aluminum,embodied,2050,0.06246417814233067
EEU,EEU,Commercial,S_r,Slow R,NPi,aluminum,embodied,2055,0.0425354535288738
EEU,EEU,Commercial,S_r,Slow R,NPi,aluminum,embodied,2060,0.032185017401404024
EEU,EEU,Commercial,S_r,Slow R,NPi,aluminum,embodied,2070,0.0216301190506048
EEU,EEU,Commercial,S_r,Slow R,NPi,aluminum,embodied,2080,0.012966585085738041
EEU,EEU,Commercial,S_r,Slow R,NPi,aluminum,embodied,2090,0.008292167770623577
EEU,EEU,Commercial,S_r,Slow R,NPi,aluminum,embodied,2100,0.008267973869822635
EEU,EEU,Commercial,S_r,Slow R,NPi,brick,embodied,2025,6.083356514810285
EEU,EEU,Commercial,S_r,Slow R,NPi,brick,embodied,2030,4.21294029055278
EEU,EEU,Commercial,S_r,Slow R,NPi,brick,embodied,2035,2.750635148858278
EEU,EEU,Commercial,S_r,Slow R,NPi,brick,embodied,2040,1.7527736696087513
EEU,EEU,Commercial,S_r,Slow R,NPi,brick,embodied,2045,1.1462495764842537
EEU,EEU,Commercial,S_r,Slow R,NPi,brick,embodied,2050,0.8311124176736677
EEU,EEU,Commercial,S_r,Slow R,NPi,brick,embodied,2055,0.610779963107932
EEU,EEU,Commercial,S_r,Slow R,NPi,brick,embodied,2060,0.5160928823193143
EEU,EEU,Commercial,S_r,Slow R,NPi,brick,embodied,2070,0.41778176947854356
EEU,EEU,Commercial,S_r,Slow R,NPi,brick,embodied,2080,0.38000270350402787
EEU,EEU,Commercial,S_r,Slow R,NPi,brick,embodied,2090,0.46231171476983685
EEU,EEU,Commercial,S_r,Slow R,NPi,brick,embodied,2100,0.4654555619734202
EEU,EEU,Commercial,S_r,Slow R,NPi,concrete,embodied,2025,138.89654788089945
EEU,EEU,Commercial,S_r,Slow R,NPi,concrete,embodied,2030,94.92963959983796
EEU,EEU,Commercial,S_r,Slow R,NPi,concrete,embodied,2035,60.53845134626471
EEU,EEU,Commercial,S_r,Slow R,NPi,concrete,embodied,2040,37.65050384936038
EEU,EEU,Commercial,S_r,Slow R,NPi,concrete,embodied,2045,24.011294538763618
EEU,EEU,Commercial,S_r,Slow R,NPi,concrete,embodied,2050,16.963307409002635
EEU,EEU,Commercial,S_r,Slow R,NPi,concrete,embodied,2055,12.440780321315955
EEU,EEU,Commercial,S_r,Slow R,NPi,concrete,embodied,2060,10.490055688540224
EEU,EEU,Commercial,S_r,Slow R,NPi,concrete,embodied,2070,8.477697321722548
EEU,EEU,Commercial,S_r,Slow R,NPi,concrete,embodied,2080,7.694562145176222
EEU,EEU,Commercial,S_r,Slow R,NPi,concrete,embodied,2090,9.340859464887657
EEU,EEU,Commercial,S_r,Slow R,NPi,concrete,embodied,2100,9.445930092065929
EEU,EEU,Commercial,S_r,Slow R,NPi,copper,embodied,2025,0.10481002592230222
EEU,EEU,Commercial,S_r,Slow R,NPi,copper,embodied,2030,0.06987807810892284
EEU,EEU,Commercial,S_r,Slow R,NPi,copper,embodied,2035,0.04332866069869814
EEU,EEU,Commercial,S_r,Slow R,NPi,copper,embodied,2040,0.025396331233977797
EEU,EEU,Commercial,S_r,Slow R,NPi,copper,embodied,2045,0.016122575986769288
EEU,EEU,Commercial,S_r,Slow R,NPi,copper,embodied,2050,0.011468084836379601
EEU,EEU,Commercial,S_r,Slow R,NPi,copper,embodied,2055,0.008076130857674387
EEU,EEU,Commercial,S_r,Slow R,NPi,copper,embodied,2060,0.006470773900599124
EEU,EEU,Commercial,S_r,Slow R,NPi,copper,embodied,2070,0.004894973877356626
EEU,EEU,Commercial,S_r,Slow R,NPi,copper,embodied,2080,0.004026421183723647
EEU,EEU,Commercial,S_r,Slow R,NPi,copper,embodied,2090,0.004022859804849602
EEU,EEU,Commercial,S_r,Slow R,NPi,copper,embodied,2100,0.0037382690460530388
EEU,EEU,Commercial,S_r,Slow R,NPi,glass,embodied,2025,0.46096808196748307
EEU,EEU,Commercial,S_r,Slow R,NPi,glass,embodied,2030,0.31629452928229046
EEU,EEU,Commercial,S_r,Slow R,NPi,glass,embodied,2035,0.2031645516481159
EEU,EEU,Commercial,S_r,Slow R,NPi,glass,embodied,2040,0.12731236924136824
EEU,EEU,Commercial,S_r,Slow R,NPi,glass,embodied,2045,0.0818402792636604
EEU,EEU,Commercial,S_r,Slow R,NPi,glass,embodied,2050,0.058303651633654606
EEU,EEU,Commercial,S_r,Slow R,NPi,glass,embodied,2055,0.042816260674248034
EEU,EEU,Commercial,S_r,Slow R,NPi,glass,embodied,2060,0.03615192616163128
EEU,EEU,Commercial,S_r,Slow R,NPi,glass,embodied,2070,0.029260250053606166
EEU,EEU,Commercial,S_r,Slow R,NPi,glass,embodied,2080,0.026584149741382082
EEU,EEU,Commercial,S_r,Slow R,NPi,glass,embodied,2090,0.03230513680831057
EEU,EEU,Commercial,S_r,Slow R,NPi,glass,embodied,2100,0.03265988174868132
EEU,EEU,Commercial,S_r,Slow R,NPi,steel,embodied,2025,8.07095919962046
EEU,EEU,Commercial,S_r,Slow R,NPi,steel,embodied,2030,5.630695940362886
EEU,EEU,Commercial,S_r,Slow R,NPi,steel,embodied,2035,3.7315832221881733
EEU,EEU,Commercial,S_r,Slow R,NPi,steel,embodied,2040,2.448154326467438
EEU,EEU,Commercial,S_r,Slow R,NPi,steel,embodied,2045,1.6584399317961587
EEU,EEU,Commercial,S_r,Slow R,NPi,steel,embodied,2050,1.259284951719042
EEU,EEU,Commercial,S_r,Slow R,NPi,steel,embodied,2055,0.9611346232399617
EEU,EEU,Commercial,S_r,Slow R,NPi,steel,embodied,2060,0.851013931893842
EEU,EEU,Commercial,S_r,Slow R,NPi,steel,embodied,2070,0.7136584400158813
EEU,EEU,Commercial,S_r,Slow R,NPi,steel,embodied,2080,0.6728123304440701
EEU,EEU,Commercial,S_r,Slow R,NPi,steel,embodied,2090,0.8064287640684119
EEU,EEU,Commercial,S_r,Slow R,NPi,steel,embodied,2100,0.801008395315029
EEU,EEU,Commercial,S_r,Slow R,NPi,wood,embodied,2025,0.5362425384535588
EEU,EEU,Commercial,S_r,Slow R,NPi,wood,embodied,2030,0.3675928935643134
EEU,EEU,Commercial,S_r,Slow R,NPi,wood,embodied,2035,0.23673113724615744
EEU,EEU,Commercial,S_r,Slow R,NPi,wood,embodied,2040,0.14874926443760347
EEU,EEU,Commercial,S_r,Slow R,NPi,wood,embodied,2045,0.09589049701982219
EEU,EEU,Commercial,S_r,Slow R,NPi,wood,embodied,2050,0.06851392749915758
EEU,EEU,Commercial,S_r,Slow R,NPi,wood,embodied,2055,0.047867370287663066
EEU,EEU,Commercial,S_r,Slow R,NPi,wood,embodied,2060,0.03829387713620385
EEU,EEU,Commercial,S_r,Slow R,NPi,wood,embodied,2070,0.02921219653523953
EEU,EEU,Commercial,S_r,Slow R,NPi,wood,embodied,2080,0.025766373079850132
EEU,EEU,Commercial,S_r,Slow R,NPi,wood,embodied,2090,0.03035631107520035
EEU,EEU,Commercial,S_r,Slow R,NPi,wood,embodied,2100,0.028858783873820442
EEU,EEU,Commercial,S_tp,Slow TP,NPi,aluminum,embodied,2025,0.6948823289555921
EEU,EEU,Commercial,S_tp,Slow TP,NPi,aluminum,embodied,2030,0.4557910337392581
EEU,EEU,Commercial,S_tp,Slow TP,NPi,aluminum,embodied,2035,0.2661868587255989
EEU,EEU,Commercial,S_tp,Slow TP,NPi,aluminum,embodied,2040,0.14282237765887734
EEU,EEU,Commercial,S_tp,Slow TP,NPi,aluminum,embodied,2045,0.07796340014201979
EEU,EEU,Commercial,S_tp,Slow TP,NPi,aluminum,embodied,2050,0.04553263916886667
EEU,EEU,Commercial,S_tp,Slow TP,NPi,aluminum,embodied,2055,0.027134139633250714
EEU,EEU,Commercial,S_tp,Slow TP,NPi,aluminum,embodied,2060,0.01858806834684666
EEU,EEU,Commercial,S_tp,Slow TP,NPi,aluminum,embodied,2070,0.010515223447540143
EEU,EEU,Commercial,S_tp,Slow TP,NPi,aluminum,embodied,2080,0.0054941957426105715
EEU,EEU,Commercial,S_tp,Slow TP,NPi,aluminum,embodied,2090,0.0044373779936281955
EEU,EEU,Commercial,S_tp,Slow TP,NPi,aluminum,embodied,2100,0.0055111956271327815
EEU,EEU,Commercial,S_tp,Slow TP,NPi,brick,embodied,2025,6.083356514810285
EEU,EEU,Commercial,S_tp,Slow TP,NPi,brick,embodied,2030,4.21294029055278
EEU,EEU,Commercial,S_tp,Slow TP,NPi,brick,embodied,2035,2.688629778927055
EEU,EEU,Commercial,S_tp,Slow TP,NPi,brick,embodied,2040,1.630569153925229
EEU,EEU,Commercial,S_tp,Slow TP,NPi,brick,embodied,2045,0.9677783184908719
EEU,EEU,Commercial,S_tp,Slow TP,NPi,brick,embodied,2050,0.6058311010907913
EEU,EEU,Commercial,S_tp,Slow TP,NPi,brick,embodied,2055,0.38962765009458106
EEU,EEU,Commercial,S_tp,Slow TP,NPi,brick,embodied,2060,0.2980632152603416
EEU,EEU,Commercial,S_tp,Slow TP,NPi,brick,embodied,2070,0.20309960606771374
EEU,EEU,Commercial,S_tp,Slow TP,NPi,brick,embodied,2080,0.16101457877824135
EEU,EEU,Commercial,S_tp,Slow TP,NPi,brick,embodied,2090,0.24739632458761973
EEU,EEU,Commercial,S_tp,Slow TP,NPi,brick,embodied,2100,0.31025940552804027
EEU,EEU,Commercial,S_tp,Slow TP,NPi,concrete,embodied,2025,138.89654788089945
EEU,EEU,Commercial,S_tp,Slow TP,NPi,concrete,embodied,2030,94.92963959983796
EEU,EEU,Commercial,S_tp,Slow TP,NPi,concrete,embodied,2035,59.17378141817681
EEU,EEU,Commercial,S_tp,Slow TP,NPi,concrete,embodied,2040,35.02548633116666
EEU,EEU,Commercial,S_tp,Slow TP,NPi,concrete,embodied,2045,20.272731811851568
EEU,EEU,Commercial,S_tp,Slow TP,NPi,concrete,embodied,2050,12.365233616053152
EEU,EEU,Commercial,S_tp,Slow TP,NPi,concrete,embodied,2055,7.936200096139486
EEU,EEU,Commercial,S_tp,Slow TP,NPi,concrete,embodied,2060,6.058405054406078
EEU,EEU,Commercial,S_tp,Slow TP,NPi,concrete,embodied,2070,4.121331068496014
EEU,EEU,Commercial,S_tp,Slow TP,NPi,concrete,embodied,2080,3.2603364956729
EEU,EEU,Commercial,S_tp,Slow TP,NPi,concrete,embodied,2090,4.998563147492752
EEU,EEU,Commercial,S_tp,Slow TP,NPi,concrete,embodied,2100,6.296387656424992
EEU,EEU,Commercial,S_tp,Slow TP,NPi,copper,embodied,2025,0.10481002592230222
EEU,EEU,Commercial,S_tp,Slow TP,NPi,copper,embodied,2030,0.06987807810892284
EEU,EEU,Commercial,S_tp,Slow TP,NPi,copper,embodied,2035,0.0423519373276024
EEU,EEU,Commercial,S_tp,Slow TP,NPi,copper,embodied,2040,0.02362568256872295
EEU,EEU,Commercial,S_tp,Slow TP,NPi,copper,embodied,2045,0.013612288107511673
EEU,EEU,Commercial,S_tp,Slow TP,NPi,copper,embodied,2050,0.008359545972461259
EEU,EEU,Commercial,S_tp,Slow TP,NPi,copper,embodied,2055,0.005151910799300339
EEU,EEU,Commercial,S_tp,Slow TP,NPi,copper,embodied,2060,0.0037371173680360316
EEU,EEU,Commercial,S_tp,Slow TP,NPi,copper,embodied,2070,0.002379632953931319
EEU,EEU,Commercial,S_tp,Slow TP,NPi,copper,embodied,2080,0.0017060734171176208
EEU,EEU,Commercial,S_tp,Slow TP,NPi,copper,embodied,2090,0.002152748239456887
EEU,EEU,Commercial,S_tp,Slow TP,NPi,copper,embodied,2100,0.0024918235524243764
EEU,EEU,Commercial,S_tp,Slow TP,NPi,glass,embodied,2025,0.46096808196748307
EEU,EEU,Commercial,S_tp,Slow TP,NPi,glass,embodied,2030,0.31629452928229046
EEU,EEU,Commercial,S_tp,Slow TP,NPi,glass,embodied,2035,0.19858477552365197
EEU,EEU,Commercial,S_tp,Slow TP,NPi,glass,embodied,2040,0.11843606838551614
EEU,EEU,Commercial,S_tp,Slow TP,NPi,glass,embodied,2045,0.06909773357870172
EEU,EEU,Commercial,S_tp,Slow TP,NPi,glass,embodied,2050,0.042499864898781894
EEU,EEU,Commercial,S_tp,Slow TP,NPi,glass,embodied,2055,0.027313271619875165
EEU,EEU,Commercial,S_tp,Slow TP,NPi,glass,embodied,2060,0.020879108623170817
EEU,EEU,Commercial,S_tp,Slow TP,NPi,glass,embodied,2070,0.014224520296200758
EEU,EEU,Commercial,S_tp,Slow TP,NPi,glass,embodied,2080,0.011264224262922794
EEU,EEU,Commercial,S_tp,Slow TP,NPi,glass,embodied,2090,0.017287409893247445
EEU,EEU,Commercial,S_tp,Slow TP,NPi,glass,embodied,2100,0.021770145903940472
EEU,EEU,Commercial,S_tp,Slow TP,NPi,steel,embodied,2025,8.07095919962046
EEU,EEU,Commercial,S_tp,Slow TP,NPi,steel,embodied,2030,5.630695940362886
EEU,EEU,Commercial,S_tp,Slow TP,NPi,steel,embodied,2035,3.647465123785715
