region_bld,region_gea,sector,scenario,scenario_name,scenario_supply,fuel,type,year,ems_op
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,oil,direct,2045,3.412352260745053
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,oil,direct,2050,3.0217384396565405
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,oil,direct,2055,2.683806796915491
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,oil,direct,2060,2.391394517692909
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,oil,direct,2070,1.901943641917913
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,oil,direct,2080,1.532110528205793
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,oil,direct,2090,1.246940926418635
EEU,EEU,Commercial,N_tp,Narrow TP,NPi,oil,direct,2100,1.0227823916472325
EEU,EEU,Commercial,R,Reference,NPi,biomass_solid,direct,2020,0
EEU,EEU,Commercial,R,Reference,NPi,biomass_solid,direct,2025,0
EEU,EEU,Commercial,R,Reference,NPi,biomass_solid,direct,2030,0
EEU,EEU,Commercial,R,Reference,NPi,biomass_solid,direct,2035,0
EEU,EEU,Commercial,R,Reference,NPi,biomass_solid,direct,2040,0
EEU,EEU,Commercial,R,Reference,NPi,biomass_solid,direct,2045,0
EEU,EEU,Commercial,R,Reference,NPi,biomass_solid,direct,2050,0
EEU,EEU,Commercial,R,Reference,NPi,biomass_solid,direct,2055,0
EEU,EEU,Commercial,R,Reference,NPi,biomass_solid,direct,2060,0
EEU,EEU,Commercial,R,Reference,NPi,biomass_solid,direct,2070,0
EEU,EEU,Commercial,R,Reference,NPi,biomass_solid,direct,2080,0
EEU,EEU,Commercial,R,Reference,NPi,biomass_solid,direct,2090,0
EEU,EEU,Commercial,R,Reference,NPi,biomass_solid,direct,2100,0
EEU,EEU,Commercial,R,Reference,NPi,coal,direct,2020,56.03911232504033
EEU,EEU,Commercial,R,Reference,NPi,coal,direct,2025,50.6221652482943
EEU,EEU,Commercial,R,Reference,NPi,coal,direct,2030,44.52466542912477
EEU,EEU,Commercial,R,Reference,NPi,coal,direct,2035,39.19075275952709
EEU,EEU,Commercial,R,Reference,NPi,coal,direct,2040,34.54520255401061
EEU,EEU,Commercial,R,Reference,NPi,coal,direct,2045,30.512489850803075
EEU,EEU,Commercial,R,Reference,NPi,coal,direct,2050,27.01970852480459
EEU,EEU,Commercial,R,Reference,NPi,coal,direct,2055,23.99799944180773
EEU,EEU,Commercial,R,Reference,NPi,coal,direct,2060,21.383314315364128
EEU,EEU,Commercial,R,Reference,NPi,coal,direct,2070,17.006754177939705
EEU,EEU,Commercial,R,Reference,NPi,coal,direct,2080,13.699789285469894
EEU,EEU,Commercial,R,Reference,NPi,coal,direct,2090,11.149866559694898
EEU,EEU,Commercial,R,Reference,NPi,coal,direct,2100,9.145491133931461
EEU,EEU,Commercial,R,Reference,NPi,district_heat,indirect,2020,10.623597405072484
EEU,EEU,Commercial,R,Reference,NPi,district_heat,indirect,2025,6.8945011713681295
EEU,EEU,Commercial,R,Reference,NPi,district_heat,indirect,2030,8.650135556775865
EEU,EEU,Commercial,R,Reference,NPi,district_heat,indirect,2035,7.647732604900695
EEU,EEU,Commercial,R,Reference,NPi,district_heat,indirect,2040,9.268420238063383
EEU,EEU,Commercial,R,Reference,NPi,district_heat,indirect,2045,9.638020064841868
EEU,EEU,Commercial,R,Reference,NPi,district_heat,indirect,2050,20.148484022767782
EEU,EEU,Commercial,R,Reference,NPi,district_heat,indirect,2055,15.726865819185335
EEU,EEU,Commercial,R,Reference,NPi,district_heat,indirect,2060,11.53667355881378
EEU,EEU,Commercial,R,Reference,NPi,district_heat,indirect,2070,3.6222624359945508
EEU,EEU,Commercial,R,Reference,NPi,district_heat,indirect,2080,1.4238476117826777
EEU,EEU,Commercial,R,Reference,NPi,district_heat,indirect,2090,0.8075635285983358
EEU,EEU,Commercial,R,Reference,NPi,district_heat,indirect,2100,0.6957605542629823
EEU,EEU,Commercial,R,Reference,NPi,electricity,indirect,2020,23.649605095371683
EEU,EEU,Commercial,R,Reference,NPi,electricity,indirect,2025,41.035098837849034
EEU,EEU,Commercial,R,Reference,NPi,electricity,indirect,2030,48.75589993413218
EEU,EEU,Commercial,R,Reference,NPi,electricity,indirect,2035,54.05164823938647
EEU,EEU,Commercial,R,Reference,NPi,electricity,indirect,2040,49.91333021556134
EEU,EEU,Commercial,R,Reference,NPi,electricity,indirect,2045,54.964991050777456
EEU,EEU,Commercial,R,Reference,NPi,electricity,indirect,2050,59.038038310682296
EEU,EEU,Commercial,R,Reference,NPi,electricity,indirect,2055,55.118255588414705
EEU,EEU,Commercial,R,Reference,NPi,electricity,indirect,2060,52.18738472044615
EEU,EEU,Commercial,R,Reference,NPi,electricity,indirect,2070,49.40640744686902
EEU,EEU,Commercial,R,Reference,NPi,electricity,indirect,2080,45.39716877769901
EEU,EEU,Commercial,R,Reference,NPi,electricity,indirect,2090,44.59987301311473
EEU,EEU,Commercial,R,Reference,NPi,electricity,indirect,2100,43.46927661378733
EEU,EEU,Commercial,R,Reference,NPi,gas,direct,2020,37.92082402962148
EEU,EEU,Commercial,R,Reference,NPi,gas,direct,2025,34.25525745745337
EEU,EEU,Commercial,R,Reference,NPi,gas,direct,2030,30.129171085506623
EEU,EEU,Commercial,R,Reference,NPi,gas,direct,2035,26.519792647134395
EEU,EEU,Commercial,R,Reference,NPi,gas,direct,2040,23.37621872966193
EEU,EEU,Commercial,R,Reference,NPi,gas,direct,2045,20.6473427279752
EEU,EEU,Commercial,R,Reference,NPi,gas,direct,2050,18.28383016430743
EEU,EEU,Commercial,R,Reference,NPi,gas,direct,2055,16.239085098749033
EEU,EEU,Commercial,R,Reference,NPi,gas,direct,2060,14.469767019646548
EEU,EEU,Commercial,R,Reference,NPi,gas,direct,2070,11.50821463342981
EEU,EEU,Commercial,R,Reference,NPi,gas,direct,2080,9.270441254124556
EEU,EEU,Commercial,R,Reference,NPi,gas,direct,2090,7.544946916996521
EEU,EEU,Commercial,R,Reference,NPi,gas,direct,2100,6.1886162283461905
EEU,EEU,Commercial,R,Reference,NPi,oil,direct,2020,6.267112009829767
EEU,EEU,Commercial,R,Reference,NPi,oil,direct,2025,5.6613098716836365
EEU,EEU,Commercial,R,Reference,NPi,oil,direct,2030,4.9793983861121145
EEU,EEU,Commercial,R,Reference,NPi,oil,direct,2035,4.38288236797955
EEU,EEU,Commercial,R,Reference,NPi,oil,direct,2040,3.8633490942752564
EEU,EEU,Commercial,R,Reference,NPi,oil,direct,2045,3.412352260745053
EEU,EEU,Commercial,R,Reference,NPi,oil,direct,2050,3.0217384396565405
EEU,EEU,Commercial,R,Reference,NPi,oil,direct,2055,2.683806796915491
EEU,EEU,Commercial,R,Reference,NPi,oil,direct,2060,2.391394517692909
EEU,EEU,Commercial,R,Reference,NPi,oil,direct,2070,1.901943641917913
EEU,EEU,Commercial,R,Reference,NPi,oil,direct,2080,1.532110528205793
EEU,EEU,Commercial,R,Reference,NPi,oil,direct,2090,1.246940926418635
EEU,EEU,Commercial,R,Reference,NPi,oil,direct,2100,1.0227823916472325
EEU,EEU,Commercial,S_r,Slow R,NPi,biomass_solid,direct,2020,0
EEU,EEU,Commercial,S_r,Slow R,NPi,biomass_solid,direct,2025,0
EEU,EEU,Commercial,S_r,Slow R,NPi,biomass_solid,direct,2030,0
EEU,EEU,Commercial,S_r,Slow R,NPi,biomass_solid,direct,2035,0
EEU,EEU,Commercial,S_r,Slow R,NPi,biomass_solid,direct,2040,0
EEU,EEU,Commercial,S_r,Slow R,NPi,biomass_solid,direct,2045,0
EEU,EEU,Commercial,S_r,Slow R,NPi,biomass_solid,direct,2050,0
EEU,EEU,Commercial,S_r,Slow R,NPi,biomass_solid,direct,2055,0
EEU,EEU,Commercial,S_r,Slow R,NPi,biomass_solid,direct,2060,0
EEU,EEU,Commercial,S_r,Slow R,NPi,biomass_solid,direct,2070,0
EEU,EEU,Commercial,S_r,Slow R,NPi,biomass_solid,direct,2080,0
EEU,EEU,Commercial,S_r,Slow R,NPi,biomass_solid,direct,2090,0
EEU,EEU,Commercial,S_r,Slow R,NPi,biomass_solid,direct,2100,0
EEU,EEU,Commercial,S_r,Slow R,NPi,coal,direct,2020,56.03911232504033
EEU,EEU,Commercial,S_r,Slow R,NPi,coal,direct,2025,50.6221652482943
EEU,EEU,Commercial,S_r,Slow R,NPi,coal,direct,2030,44.52466542912477
EEU,EEU,Commercial,S_r,Slow R,NPi,coal,direct,2035,39.25374951382295
EEU,EEU,Commercial,S_r,Slow R,NPi,coal,direct,2040,34.686207987004885
EEU,EEU,Commercial,S_r,Slow R,NPi,coal,direct,2045,30.719584614694895
EEU,EEU,Commercial,S_r,Slow R,NPi,coal,direct,2050,27.267535244371935
EEU,EEU,Commercial,S_r,Slow R,NPi,coal,direct,2055,24.256204119232812
EEU,EEU,Commercial,S_r,Slow R,NPi,coal,direct,2060,21.602035809663928
EEU,EEU,Commercial,S_r,Slow R,NPi,coal,direct,2070,17.087902416479768
EEU,EEU,Commercial,S_r,Slow R,NPi,coal,direct,2080,13.666280653625666
EEU,EEU,Commercial,S_r,Slow R,NPi,coal,direct,2090,11.030299132385021
EEU,EEU,Commercial,S_r,Slow R,NPi,coal,direct,2100,8.97294421092604
EEU,EEU,Commercial,S_r,Slow R,NPi,district_heat,indirect,2020,10.623597405072484
EEU,EEU,Commercial,S_r,Slow R,NPi,district_heat,indirect,2025,6.8945011713681295
EEU,EEU,Commercial,S_r,Slow R,NPi,district_heat,indirect,2030,8.650135556775865
EEU,EEU,Commercial,S_r,Slow R,NPi,district_heat,indirect,2035,7.649077256049934
EEU,EEU,Commercial,S_r,Slow R,NPi,district_heat,indirect,2040,9.270492912427875
EEU,EEU,Commercial,S_r,Slow R,NPi,district_heat,indirect,2045,9.637833670541786
EEU,EEU,Commercial,S_r,Slow R,NPi,district_heat,indirect,2050,20.13571177970405
EEU,EEU,Commercial,S_r,Slow R,NPi,district_heat,indirect,2055,15.700977702913557
EEU,EEU,Commercial,S_r,Slow R,NPi,district_heat,indirect,2060,11.50255038081314
EEU,EEU,Commercial,S_r,Slow R,NPi,district_heat,indirect,2070,3.600125915754074
EEU,EEU,Commercial,S_r,Slow R,NPi,district_heat,indirect,2080,1.410589431851449
EEU,EEU,Commercial,S_r,Slow R,NPi,district_heat,indirect,2090,0.7977948952098718
EEU,EEU,Commercial,S_r,Slow R,NPi,district_heat,indirect,2100,0.6857627903539125
EEU,EEU,Commercial,S_r,Slow R,NPi,electricity,indirect,2020,23.649605095371683
EEU,EEU,Commercial,S_r,Slow R,NPi,electricity,indirect,2025,41.035098837849034
EEU,EEU,Commercial,S_r,Slow R,NPi,electricity,indirect,2030,48.75589993413218
EEU,EEU,Commercial,S_r,Slow R,NPi,electricity,indirect,2035,54.030306619283294
EEU,EEU,Commercial,S_r,Slow R,NPi,electricity,indirect,2040,49.87320470158123
EEU,EEU,Commercial,S_r,Slow R,NPi,electricity,indirect,2045,54.904058516724795
EEU,EEU,Commercial,S_r,Slow R,NPi,electricity,indirect,2050,58.96341380864419
EEU,EEU,Commercial,S_r,Slow R,NPi,electricity,indirect,2055,55.04775280884616
EEU,EEU,Commercial,S_r,Slow R,NPi,electricity,indirect,2060,52.12892021195031
EEU,EEU,Commercial,S_r,Slow R,NPi,electricity,indirect,2070,49.37717597145074
EEU,EEU,Commercial,S_r,Slow R,NPi,electricity,indirect,2080,45.398392275443975
EEU,EEU,Commercial,S_r,Slow R,NPi,electricity,indirect,2090,44.625056250557435
EEU,EEU,Commercial,S_r,Slow R,NPi,electricity,indirect,2100,43.509997617046395
EEU,EEU,Commercial,S_r,Slow R,NPi,gas,direct,2020,37.92082402962148
EEU,EEU,Commercial,S_r,Slow R,NPi,gas,direct,2025,34.25525745745337
EEU,EEU,Commercial,S_r,Slow R,NPi,gas,direct,2030,30.129171085506623
EEU,EEU,Commercial,S_r,Slow R,NPi,gas,direct,2035,26.56242160278713
EEU,EEU,Commercial,S_r,Slow R,NPi,gas,direct,2040,23.471634984312722
EEU,EEU,Commercial,S_r,Slow R,NPi,gas,direct,2045,20.787480638321554
EEU,EEU,Commercial,S_r,Slow R,NPi,gas,direct,2050,18.451530776118286
EEU,EEU,Commercial,S_r,Slow R,NPi,gas,direct,2055,16.41380831847818
EEU,EEU,Commercial,S_r,Slow R,NPi,gas,direct,2060,14.617772563508385
EEU,EEU,Commercial,S_r,Slow R,NPi,gas,direct,2070,11.563126425353708
EEU,EEU,Commercial,S_r,Slow R,NPi,gas,direct,2080,9.247766467243789
EEU,EEU,Commercial,S_r,Slow R,NPi,gas,direct,2090,7.464037438238011
EEU,EEU,Commercial,S_r,Slow R,NPi,gas,direct,2100,6.071856322096233
EEU,EEU,Commercial,S_r,Slow R,NPi,oil,direct,2020,6.267112009829767
EEU,EEU,Commercial,S_r,Slow R,NPi,oil,direct,2025,5.6613098716836365
EEU,EEU,Commercial,S_r,Slow R,NPi,oil,direct,2030,4.9793983861121145
EEU,EEU,Commercial,S_r,Slow R,NPi,oil,direct,2035,4.389927585133296
EEU,EEU,Commercial,S_r,Slow R,NPi,oil,direct,2040,3.8791183812497287
EEU,EEU,Commercial,S_r,Slow R,NPi,oil,direct,2045,3.435512621978839
EEU,EEU,Commercial,S_r,Slow R,NPi,oil,direct,2050,3.0494540431170853
EEU,EEU,Commercial,S_r,Slow R,NPi,oil,direct,2055,2.712683015243525
EEU,EEU,Commercial,S_r,Slow R,NPi,oil,direct,2060,2.415855149850262
EEU,EEU,Commercial,S_r,Slow R,NPi,oil,direct,2070,1.9110188233573975
EEU,EEU,Commercial,S_r,Slow R,NPi,oil,direct,2080,1.5283631038264633
EEU,EEU,Commercial,S_r,Slow R,NPi,oil,direct,2090,1.2335691506314432
EEU,EEU,Commercial,S_r,Slow R,NPi,oil,direct,2100,1.0034856748628809
EEU,EEU,Commercial,S_tp,Slow TP,NPi,biomass_solid,direct,2020,0
EEU,EEU,Commercial,S_tp,Slow TP,NPi,biomass_solid,direct,2025,0
EEU,EEU,Commercial,S_tp,Slow TP,NPi,biomass_solid,direct,2030,0
EEU,EEU,Commercial,S_tp,Slow TP,NPi,biomass_solid,direct,2035,0
EEU,EEU,Commercial,S_tp,Slow TP,NPi,biomass_solid,direct,2040,0
EEU,EEU,Commercial,S_tp,Slow TP,NPi,biomass_solid,direct,2045,0
EEU,EEU,Commercial,S_tp,Slow TP,NPi,biomass_solid,direct,2050,0
EEU,EEU,Commercial,S_tp,Slow TP,NPi,biomass_solid,direct,2055,0
EEU,EEU,Commercial,S_tp,Slow TP,NPi,biomass_solid,direct,2060,0
EEU,EEU,Commercial,S_tp,Slow TP,NPi,biomass_solid,direct,2070,0
EEU,EEU,Commercial,S_tp,Slow TP,NPi,biomass_solid,direct,2080,0
EEU,EEU,Commercial,S_tp,Slow TP,NPi,biomass_solid,direct,2090,0
EEU,EEU,Commercial,S_tp,Slow TP,NPi,biomass_solid,direct,2100,0
EEU,EEU,Commercial,S_tp,Slow TP,NPi,coal,direct,2020,56.03911232504033
EEU,EEU,Commercial,S_tp,Slow TP,NPi,coal,direct,2025,50.6221652482943
EEU,EEU,Commercial,S_tp,Slow TP,NPi,coal,direct,2030,44.52466542912477
EEU,EEU,Commercial,S_tp,Slow TP,NPi,coal,direct,2035,39.32221076131027
EEU,EEU,Commercial,S_tp,Slow TP,NPi,coal,direct,2040,34.851422513823024
EEU,EEU,Commercial,S_tp,Slow TP,NPi,coal,direct,2045,30.986216724309905
EEU,EEU,Commercial,S_tp,Slow TP,NPi,coal,direct,2050,27.625966825180043
EEU,EEU,Commercial,S_tp,Slow TP,NPi,coal,direct,2055,24.664607248966032
EEU,EEU,Commercial,S_tp,Slow TP,NPi,coal,direct,2060,22.010364089519655
EEU,EEU,Commercial,S_tp,Slow TP,NPi,coal,direct,2070,17.39614771864539
EEU,EEU,Commercial,S_tp,Slow TP,NPi,coal,direct,2080,13.853222014133697
EEU,EEU,Commercial,S_tp,Slow TP,NPi,coal,direct,2090,11.132288165033442
EEU,EEU,Commercial,S_tp,Slow TP,NPi,coal,direct,2100,9.011646117500915
EEU,EEU,Commercial,S_tp,Slow TP,NPi,district_heat,indirect,2020,10.623597405072484
EEU,EEU,Commercial,S_tp,Slow TP,NPi,district_heat,indirect,2025,6.8945011713681295
EEU,EEU,Commercial,S_tp,Slow TP,NPi,district_heat,indirect,2030,8.650135556775865
EEU,EEU,Commercial,S_tp,Slow TP,NPi,district_heat,indirect,2035,7.651176745650463
EEU,EEU,Commercial,S_tp,Slow TP,NPi,district_heat,indirect,2040,9.276698578111725
EEU,EEU,Commercial,S_tp,Slow TP,NPi,district_heat,indirect,2045,9.64850528986633
EEU,EEU,Commercial,S_tp,Slow TP,NPi,district_heat,indirect,2050,20.16674736298467
EEU,EEU,Commercial,S_tp,Slow TP,NPi,district_heat,indirect,2055,15.731497048185856
EEU,EEU,Commercial,S_tp,Slow TP,NPi,district_heat,indirect,2060,11.52476980190864
EEU,EEU,Commercial,S_tp,Slow TP,NPi,district_heat,indirect,2070,3.602206061720292
EEU,EEU,Commercial,S_tp,Slow TP,NPi,district_heat,indirect,2080,1.4087258573599328
EEU,EEU,Commercial,S_tp,Slow TP,NPi,district_heat,indirect,2090,0.7949456822834468
EEU,EEU,Commercial,S_tp,Slow TP,NPi,district_heat,indirect,2100,0.6818150304131495
EEU,EEU,Commercial,S_tp,Slow TP,NPi,electricity,indirect,2020,23.649605095371683
EEU,EEU,Commercial,S_tp,Slow TP,NPi,electricity,indirect,2025,41.035098837849034
EEU,EEU,Commercial,S_tp,Slow TP,NPi,electricity,indirect,2030,48.75589993413218
EEU,EEU,Commercial,S_tp,Slow TP,NPi,electricity,indirect,2035,54.009093132441365
EEU,EEU,Commercial,S_tp,Slow TP,NPi,electricity,indirect,2040,49.833326749775786
EEU,EEU,Commercial,S_tp,Slow TP,NPi,electricity,indirect,2045,54.84326512090249
EEU,EEU,Commercial,S_tp,Slow TP,NPi,electricity,indirect,2050,58.888548430323894
EEU,EEU,Commercial,S_tp,Slow TP,NPi,electricity,indirect,2055,54.978249039493
EEU,EEU,Commercial,S_tp,Slow TP,NPi,electricity,indirect,2060,52.0693649020784
EEU,EEU,Commercial,S_tp,Slow TP,NPi,electricity,indirect,2070,49.33892570942578
EEU,EEU,Commercial,S_tp,Slow TP,NPi,electricity,indirect,2080,45.37929116659469
EEU,EEU,Commercial,S_tp,Slow TP,NPi,electricity,indirect,2090,44.62537515941448
EEU,EEU,Commercial,S_tp,Slow TP,NPi,electricity,indirect,2100,43.53025569810624
EEU,EEU,Commercial,S_tp,Slow TP,NPi,gas,direct,2020,37.92082402962148
EEU,EEU,Commercial,S_tp,Slow TP,NPi,gas,direct,2025,34.25525745745337
EEU,EEU,Commercial,S_tp,Slow TP,NPi,gas,direct,2030,30.129171085506623
EEU,EEU,Commercial,S_tp,Slow TP,NPi,gas,direct,2035,26.608748298741748
EEU,EEU,Commercial,S_tp,Slow TP,NPi,gas,direct,2040,23.583433168434873
EEU,EEU,Commercial,S_tp,Slow TP,NPi,gas,direct,2045,20.967906574590586
EEU,EEU,Commercial,S_tp,Slow TP,NPi,gas,direct,2050,18.69407603314791
EEU,EEU,Commercial,S_tp,Slow TP,NPi,gas,direct,2055,16.69016857068866
EEU,EEU,Commercial,S_tp,Slow TP,NPi,gas,direct,2060,14.89408216594739
EEU,EEU,Commercial,S_tp,Slow TP,NPi,gas,direct,2070,11.771711382838712
EEU,EEU,Commercial,S_tp,Slow TP,NPi,gas,direct,2080,9.374266872789285
EEU,EEU,Commercial,S_tp,Slow TP,NPi,gas,direct,2090,7.53305188190583
EEU,EEU,Commercial,S_tp,Slow TP,NPi,gas,direct,2100,6.098045319902148
EEU,EEU,Commercial,S_tp,Slow TP,NPi,oil,direct,2020,6.267112009829767
EEU,EEU,Commercial,S_tp,Slow TP,NPi,oil,direct,2025,5.6613098716836365
EEU,EEU,Commercial,S_tp,Slow TP,NPi,oil,direct,2030,4.9793983861121145
EEU,EEU,Commercial,S_tp,Slow TP,NPi,oil,direct,2035,4.397583921732709
EEU,EEU,Commercial,S_tp,Slow TP,NPi,oil,direct,2040,3.8975950826644414
EEU,EEU,Commercial,S_tp,Slow TP,NPi,oil,direct,2045,3.4653313187584804
EEU,EEU,Commercial,S_tp,Slow TP,NPi,oil,direct,2050,3.0895390975227097
EEU,EEU,Commercial,S_tp,Slow TP,NPi,oil,direct,2055,2.7583566180892656
EEU,EEU,Commercial,S_tp,Slow TP,NPi,oil,direct,2060,2.461520381896516
EEU,EEU,Commercial,S_tp,Slow TP,NPi,oil,direct,2070,1.9454913150990083
EEU,EEU,Commercial,S_tp,Slow TP,NPi,oil,direct,2080,1.5492696171433058
EEU,EEU,Commercial,S_tp,Slow TP,NPi,oil,direct,2090,1.2449750539266886
EEU,EEU,Commercial,S_tp,Slow TP,NPi,oil,direct,2100,1.0078138874070899
WEU,WEU,Commercial,A_r,Combined R,NPi,biomass_solid,direct,2020,0
WEU,WEU,Commercial,A_r,Combined R,NPi,biomass_solid,direct,2025,0
WEU,WEU,Commercial,A_r,Combined R,NPi,biomass_solid,direct,2030,0
WEU,WEU,Commercial,A_r,Combined R,NPi,biomass_solid,direct,2035,0
WEU,WEU,Commercial,A_r,Combined R,NPi,biomass_solid,direct,2040,0
WEU,WEU,Commercial,A_r,Combined R,NPi,biomass_solid,direct,2045,0
WEU,WEU,Commercial,A_r,Combined R,NPi,biomass_solid,direct,2050,0
WEU,WEU,Commercial,A_r,Combined R,NPi,biomass_solid,direct,2055,0
WEU,WEU,Commercial,A_r,Combined R,NPi,biomass_solid,direct,2060,0
WEU,WEU,Commercial,A_r,Combined R,NPi,biomass_solid,direct,2070,0
WEU,WEU,Commercial,A_r,Combined R,NPi,biomass_solid,direct,2080,0
WEU,WEU,Commercial,A_r,Combined R,NPi,biomass_solid,direct,2090,0
WEU,WEU,Commercial,A_r,Combined R,NPi,biomass_solid,direct,2100,0
WEU,WEU,Commercial,A_r,Combined R,NPi,coal,direct,2020,58.32987757596514
WEU,WEU,Commercial,A_r,Combined R,NPi,coal,direct,2025,53.56010931444792
WEU,WEU,Commercial,A_r,Combined R,NPi,coal,direct,2030,47.71434732115061
WEU,WEU,Commercial,A_r,Combined R,NPi,coal,direct,2035,42.517736023289395
WEU,WEU,Commercial,A_r,Combined R,NPi,coal,direct,2040,37.898799205724345
WEU,WEU,Commercial,A_r,Combined R,NPi,coal,direct,2045,33.79447049366179
WEU,WEU,Commercial,A_r,Combined R,NPi,coal,direct,2050,30.14854148865181
WEU,WEU,Commercial,A_r,Combined R,NPi,coal,direct,2055,26.910638756987815
WEU,WEU,Commercial,A_r,Combined R,NPi,coal,direct,2060,23.97786314672988
WEU,WEU,Commercial,A_r,Combined R,NPi,coal,direct,2070,18.80696861226316
WEU,WEU,Commercial,A_r,Combined R,NPi,coal,direct,2080,14.725561871522926
WEU,WEU,Commercial,A_r,Combined R,NPi,coal,direct,2090,11.555432719144065
WEU,WEU,Commercial,A_r,Combined R,NPi,coal,direct,2100,9.118348256162545
WEU,WEU,Commercial,A_r,Combined R,NPi,district_heat,indirect,2020,4.930753413954047
WEU,WEU,Commercial,A_r,Combined R,NPi,district_heat,indirect,2025,1.2046245685035737
WEU,WEU,Commercial,A_r,Combined R,NPi,district_heat,indirect,2030,0.9443435320964196
WEU,WEU,Commercial,A_r,Combined R,NPi,district_heat,indirect,2035,0.7991583503856622
WEU,WEU,Commercial,A_r,Combined R,NPi,district_heat,indirect,2040,0.6347431891416949
WEU,WEU,Commercial,A_r,Combined R,NPi,district_heat,indirect,2045,0.877732579833436
WEU,WEU,Commercial,A_r,Combined R,NPi,district_heat,indirect,2050,0.4191823372859198
WEU,WEU,Commercial,A_r,Combined R,NPi,district_heat,indirect,2055,0.333592435303899
WEU,WEU,Commercial,A_r,Combined R,NPi,district_heat,indirect,2060,0.24753449113505688
WEU,WEU,Commercial,A_r,Combined R,NPi,district_heat,indirect,2070,0.15974304339395276
WEU,WEU,Commercial,A_r,Combined R,NPi,district_heat,indirect,2080,0.10382713605684976
WEU,WEU,Commercial,A_r,Combined R,NPi,district_heat,indirect,2090,0.10144137545497267
WEU,WEU,Commercial,A_r,Combined R,NPi,district_heat,indirect,2100,0.5140316547386787
WEU,WEU,Commercial,A_r,Combined R,NPi,electricity,indirect,2020,146.49878775954545
WEU,WEU,Commercial,A_r,Combined R,NPi,electricity,indirect,2025,164.02244270662683
WEU,WEU,Commercial,A_r,Combined R,NPi,electricity,indirect,2030,183.57146259546843
WEU,WEU,Commercial,A_r,Combined R,NPi,electricity,indirect,2035,183.7526252636759
WEU,WEU,Commercial,A_r,Combined R,NPi,electricity,indirect,2040,155.7966402418158
WEU,WEU,Commercial,A_r,Combined R,NPi,electricity,indirect,2045,157.27878552817504
WEU,WEU,Commercial,A_r,Combined R,NPi,electricity,indirect,2050,181.0169574869382
WEU,WEU,Commercial,A_r,Combined R,NPi,electricity,indirect,2055,187.21135975235933
WEU,WEU,Commercial,A_r,Combined R,NPi,electricity,indirect,2060,189.47305535690302
WEU,WEU,Commercial,A_r,Combined R,NPi,electricity,indirect,2070,161.55293278477666
WEU,WEU,Commercial,A_r,Combined R,NPi,electricity,indirect,2080,158.17020053766808
WEU,WEU,Commercial,A_r,Combined R,NPi,electricity,indirect,2090,154.24969159778334
WEU,WEU,Commercial,A_r,Combined R,NPi,electricity,indirect,2100,147.33383094865968
WEU,WEU,Commercial,A_r,Combined R,NPi,gas,direct,2020,361.3443632578793
WEU,WEU,Commercial,A_r,Combined R,NPi,gas,direct,2025,331.7964035056932
WEU,WEU,Commercial,A_r,Combined R,NPi,gas,direct,2030,295.5828328157618
WEU,WEU,Commercial,A_r,Combined R,NPi,gas,direct,2035,263.3906479813048
WEU,WEU,Commercial,A_r,Combined R,NPi,gas,direct,2040,234.77706515824337
WEU,WEU,Commercial,A_r,Combined R,NPi,gas,direct,2045,209.3513981321889
WEU,WEU,Commercial,A_r,Combined R,NPi,gas,direct,2050,186.76544476774887
WEU,WEU,Commercial,A_r,Combined R,NPi,gas,direct,2055,166.70714961264696
WEU,WEU,Commercial,A_r,Combined R,NPi,gas,direct,2060,148.53906870025887
WEU,WEU,Commercial,A_r,Combined R,NPi,gas,direct,2070,116.50619514318763
WEU,WEU,Commercial,A_r,Combined R,NPi,gas,direct,2080,91.22252609955872
WEU,WEU,Commercial,A_r,Combined R,NPi,gas,direct,2090,71.58407754198761
WEU,WEU,Commercial,A_r,Combined R,NPi,gas,direct,2100,56.48672485988734
WEU,WEU,Commercial,A_r,Combined R,NPi,oil,direct,2020,193.41201622572584
WEU,WEU,Commercial,A_r,Combined R,NPi,oil,direct,2025,177.59627077092583
WEU,WEU,Commercial,A_r,Combined R,NPi,oil,direct,2030,158.21271194478643
WEU,WEU,Commercial,A_r,Combined R,NPi,oil,direct,2035,140.98162711680024
WEU,WEU,Commercial,A_r,Combined R,NPi,oil,direct,2040,125.66601323742378
WEU,WEU,Commercial,A_r,Combined R,NPi,oil,direct,2045,112.05675286603122
WEU,WEU,Commercial,A_r,Combined R,NPi,oil,direct,2050,99.96746845284007
WEU,WEU,Commercial,A_r,Combined R,NPi,oil,direct,2055,89.23113020484128
WEU,WEU,Commercial,A_r,Combined R,NPi,oil,direct,2060,79.5065419242758
WEU,WEU,Commercial,A_r,Combined R,NPi,oil,direct,2070,62.36072953551934
WEU,WEU,Commercial,A_r,Combined R,NPi,oil,direct,2080,48.82747454502233
WEU,WEU,Commercial,A_r,Combined R,NPi,oil,direct,2090,38.315862029766606
WEU,WEU,Commercial,A_r,Combined R,NPi,oil,direct,2100,30.234901818590103
WEU,WEU,Commercial,A_tp,Combined TP,NPi,biomass_solid,direct,2020,0
