region_bld,clim,urt,arch,eneff,bld_age,value
C-WEU-ESP,Zone_3B Warm Dry,urb,mfh,avg,p1,154.9701633
C-WEU-ESP,Zone_3B Warm Dry,urb,mfh,avg,p2,100.0537015
C-WEU-ESP,Zone_3B Warm Dry,urb,mfh,avg,p3,40.80306174
C-WEU-ESP,Zone_3B Warm Dry,urb,mfh,std,p5,25.97947368
C-WEU-ESP,Zone_3B Warm Dry,urb,mfh,adv,p5,9.857584664
C-WEU-ESP,Zone_3B Warm Dry,urb,mfh,std,p1,154.9701633
C-WEU-ESP,Zone_3B Warm Dry,urb,mfh,adv,p1,154.9701633
C-WEU-ESP,Zone_3B Warm Dry,urb,mfh,std,p2,100.0537015
C-WEU-ESP,Zone_3B Warm Dry,urb,mfh,adv,p2,100.0537015
C-WEU-ESP,Zone_3B Warm Dry,urb,mfh,std,p3,40.80306174
C-WEU-ESP,Zone_3B Warm Dry,urb,mfh,adv,p3,40.80306174
C-WEU-ESP,Zone_3B Warm Dry,urb,sfh,avg,p1,401.1989284
C-WEU-ESP,Zone_3B Warm Dry,urb,sfh,avg,p2,271.5918355
C-WEU-ESP,Zone_3B Warm Dry,urb,sfh,avg,p3,125.4191374
C-WEU-ESP,Zone_3B Warm Dry,urb,sfh,std,p5,85.67747254
C-WEU-ESP,Zone_3B Warm Dry,urb,sfh,adv,p5,35.09274917
C-WEU-ESP,Zone_3B Warm Dry,urb,sfh,std,p1,401.1989284
C-WEU-ESP,Zone_3B Warm Dry,urb,sfh,adv,p1,401.1989284
C-WEU-ESP,Zone_3B Warm Dry,urb,sfh,std,p2,271.5918355
C-WEU-ESP,Zone_3B Warm Dry,urb,sfh,adv,p2,271.5918355
C-WEU-ESP,Zone_3B Warm Dry,urb,sfh,std,p3,125.4191374
C-WEU-ESP,Zone_3B Warm Dry,urb,sfh,adv,p3,125.4191374
C-WEU-ESP,Zone_3C Warm Marine,rur,inf,avg,ns,431.6696318
C-WEU-ESP,Zone_3C Warm Marine,rur,mfh,avg,p1,162.9673021
C-WEU-ESP,Zone_3C Warm Marine,rur,mfh,avg,p2,103.2786407
C-WEU-ESP,Zone_3C Warm Marine,rur,mfh,avg,p3,40.24531839
C-WEU-ESP,Zone_3C Warm Marine,rur,mfh,std,p5,24.97930416
C-WEU-ESP,Zone_3C Warm Marine,rur,mfh,adv,p5,8.900745024
C-WEU-ESP,Zone_3C Warm Marine,rur,mfh,std,p1,162.9673021
C-WEU-ESP,Zone_3C Warm Marine,rur,mfh,adv,p1,162.9673021
C-WEU-ESP,Zone_3C Warm Marine,rur,mfh,std,p2,103.2786407
C-WEU-ESP,Zone_3C Warm Marine,rur,mfh,adv,p2,103.2786407
C-WEU-ESP,Zone_3C Warm Marine,rur,mfh,std,p3,40.24531839
C-WEU-ESP,Zone_3C Warm Marine,rur,mfh,adv,p3,40.24531839
C-WEU-ESP,Zone_3C Warm Marine,rur,sfh,avg,p1,431.6696318
C-WEU-ESP,Zone_3C Warm Marine,rur,sfh,avg,p2,289.9999471
C-WEU-ESP,Zone_3C Warm Marine,rur,sfh,avg,p3,130.5042493
C-WEU-ESP,Zone_3C Warm Marine,rur,sfh,std,p5,87.75961847
C-WEU-ESP,Zone_3C Warm Marine,rur,sfh,adv,p5,34.32771135
C-WEU-ESP,Zone_3C Warm Marine,rur,sfh,std,p1,431.6696318
C-WEU-ESP,Zone_3C Warm Marine,rur,sfh,adv,p1,431.6696318
C-WEU-ESP,Zone_3C Warm Marine,rur,sfh,std,p2,289.9999471
C-WEU-ESP,Zone_3C Warm Marine,rur,sfh,adv,p2,289.9999471
C-WEU-ESP,Zone_3C Warm Marine,rur,sfh,std,p3,130.5042493
C-WEU-ESP,Zone_3C Warm Marine,rur,sfh,adv,p3,130.5042493
C-WEU-ESP,Zone_3C Warm Marine,urb,inf,avg,ns,366.0895732
C-WEU-ESP,Zone_3C Warm Marine,urb,mfh,avg,p1,134.4459759
C-WEU-ESP,Zone_3C Warm Marine,urb,mfh,avg,p2,82.66627384
C-WEU-ESP,Zone_3C Warm Marine,urb,mfh,avg,p3,29.20879912
C-WEU-ESP,Zone_3C Warm Marine,urb,mfh,std,p5,17.01459171
C-WEU-ESP,Zone_3C Warm Marine,urb,mfh,adv,p5,5.771117316
C-WEU-ESP,Zone_3C Warm Marine,urb,mfh,std,p1,134.4459759
C-WEU-ESP,Zone_3C Warm Marine,urb,mfh,adv,p1,134.4459759
C-WEU-ESP,Zone_3C Warm Marine,urb,mfh,std,p2,82.66627384
C-WEU-ESP,Zone_3C Warm Marine,urb,mfh,adv,p2,82.66627384
C-WEU-ESP,Zone_3C Warm Marine,urb,mfh,std,p3,29.20879912
C-WEU-ESP,Zone_3C Warm Marine,urb,mfh,adv,p3,29.20879912
C-WEU-ESP,Zone_3C Warm Marine,urb,sfh,avg,p1,366.0895732
C-WEU-ESP,Zone_3C Warm Marine,urb,sfh,avg,p2,243.9396783
C-WEU-ESP,Zone_3C Warm Marine,urb,sfh,avg,p3,105.850682
C-WEU-ESP,Zone_3C Warm Marine,urb,sfh,std,p5,69.16620425
C-WEU-ESP,Zone_3C Warm Marine,urb,sfh,adv,p5,24.38007775
C-WEU-ESP,Zone_3C Warm Marine,urb,sfh,std,p1,366.0895732
C-WEU-ESP,Zone_3C Warm Marine,urb,sfh,adv,p1,366.0895732
C-WEU-ESP,Zone_3C Warm Marine,urb,sfh,std,p2,243.9396783
C-WEU-ESP,Zone_3C Warm Marine,urb,sfh,adv,p2,243.9396783
C-WEU-ESP,Zone_3C Warm Marine,urb,sfh,std,p3,105.850682
C-WEU-ESP,Zone_3C Warm Marine,urb,sfh,adv,p3,105.850682
C-WEU-ESP,Zone_4A Mixed Humid,rur,inf,avg,ns,597.988547
C-WEU-ESP,Zone_4A Mixed Humid,rur,mfh,avg,p1,238.0416718
C-WEU-ESP,Zone_4A Mixed Humid,rur,mfh,avg,p2,158.0915177
C-WEU-ESP,Zone_4A Mixed Humid,rur,mfh,avg,p3,70.88550097
C-WEU-ESP,Zone_4A Mixed Humid,rur,mfh,std,p5,48.02595907
C-WEU-ESP,Zone_4A Mixed Humid,rur,mfh,adv,p5,20.39052285
C-WEU-ESP,Zone_4A Mixed Humid,rur,mfh,std,p1,238.0416718
C-WEU-ESP,Zone_4A Mixed Humid,rur,mfh,adv,p1,238.0416718
C-WEU-ESP,Zone_4A Mixed Humid,rur,mfh,std,p2,158.0915177
C-WEU-ESP,Zone_4A Mixed Humid,rur,mfh,adv,p2,158.0915177
C-WEU-ESP,Zone_4A Mixed Humid,rur,mfh,std,p3,70.88550097
C-WEU-ESP,Zone_4A Mixed Humid,rur,mfh,adv,p3,70.88550097
C-WEU-ESP,Zone_4A Mixed Humid,rur,sfh,avg,p1,597.988547
C-WEU-ESP,Zone_4A Mixed Humid,rur,sfh,avg,p2,408.4475806
C-WEU-ESP,Zone_4A Mixed Humid,rur,sfh,avg,p3,195.3695092
C-WEU-ESP,Zone_4A Mixed Humid,rur,sfh,std,p5,137.2274673
C-WEU-ESP,Zone_4A Mixed Humid,rur,sfh,adv,p5,62.21855234
C-WEU-ESP,Zone_4A Mixed Humid,rur,sfh,std,p1,597.988547
C-WEU-ESP,Zone_4A Mixed Humid,rur,sfh,adv,p1,597.988547
C-WEU-ESP,Zone_4A Mixed Humid,rur,sfh,std,p2,408.4475806
C-WEU-ESP,Zone_4A Mixed Humid,rur,sfh,adv,p2,408.4475806
C-WEU-ESP,Zone_4A Mixed Humid,rur,sfh,std,p3,195.3695092
C-WEU-ESP,Zone_4A Mixed Humid,rur,sfh,adv,p3,195.3695092
C-WEU-ESP,Zone_4A Mixed Humid,urb,inf,avg,ns,602.9203941
C-WEU-ESP,Zone_4A Mixed Humid,urb,mfh,avg,p1,239.4899477
C-WEU-ESP,Zone_4A Mixed Humid,urb,mfh,avg,p2,158.9103362
C-WEU-ESP,Zone_4A Mixed Humid,urb,mfh,avg,p3,71.46181523
C-WEU-ESP,Zone_4A Mixed Humid,urb,mfh,std,p5,48.57839008
C-WEU-ESP,Zone_4A Mixed Humid,urb,mfh,adv,p5,20.8652048
C-WEU-ESP,Zone_4A Mixed Humid,urb,mfh,std,p1,239.4899477
C-WEU-ESP,Zone_4A Mixed Humid,urb,mfh,adv,p1,239.4899477
C-WEU-ESP,Zone_4A Mixed Humid,urb,mfh,std,p2,158.9103362
C-WEU-ESP,Zone_4A Mixed Humid,urb,mfh,adv,p2,158.9103362
C-WEU-ESP,Zone_4A Mixed Humid,urb,mfh,std,p3,71.46181523
C-WEU-ESP,Zone_4A Mixed Humid,urb,mfh,adv,p3,71.46181523
C-WEU-ESP,Zone_4A Mixed Humid,urb,sfh,avg,p1,602.9203941
C-WEU-ESP,Zone_4A Mixed Humid,urb,sfh,avg,p2,411.4853579
C-WEU-ESP,Zone_4A Mixed Humid,urb,sfh,avg,p3,196.4430905
C-WEU-ESP,Zone_4A Mixed Humid,urb,sfh,std,p5,137.9378652
C-WEU-ESP,Zone_4A Mixed Humid,urb,sfh,adv,p5,62.79359959
C-WEU-ESP,Zone_4A Mixed Humid,urb,sfh,std,p1,602.9203941
C-WEU-ESP,Zone_4A Mixed Humid,urb,sfh,adv,p1,602.9203941
C-WEU-ESP,Zone_4A Mixed Humid,urb,sfh,std,p2,411.4853579
C-WEU-ESP,Zone_4A Mixed Humid,urb,sfh,adv,p2,411.4853579
C-WEU-ESP,Zone_4A Mixed Humid,urb,sfh,std,p3,196.4430905
C-WEU-ESP,Zone_4A Mixed Humid,urb,sfh,adv,p3,196.4430905
C-WEU-ESP,Zone_4C Mixed Marine,rur,inf,avg,ns,643.1582875
C-WEU-ESP,Zone_4C Mixed Marine,rur,mfh,avg,p1,256.3708835
C-WEU-ESP,Zone_4C Mixed Marine,rur,mfh,avg,p2,170.5030084
C-WEU-ESP,Zone_4C Mixed Marine,rur,mfh,avg,p3,77.08894338
C-WEU-ESP,Zone_4C Mixed Marine,rur,mfh,std,p5,52.61039063
C-WEU-ESP,Zone_4C Mixed Marine,rur,mfh,adv,p5,23.04929107
C-WEU-ESP,Zone_4C Mixed Marine,rur,mfh,std,p1,256.3708835
C-WEU-ESP,Zone_4C Mixed Marine,rur,mfh,adv,p1,256.3708835
C-WEU-ESP,Zone_4C Mixed Marine,rur,mfh,std,p2,170.5030084
C-WEU-ESP,Zone_4C Mixed Marine,rur,mfh,adv,p2,170.5030084
C-WEU-ESP,Zone_4C Mixed Marine,rur,mfh,std,p3,77.08894338
C-WEU-ESP,Zone_4C Mixed Marine,rur,mfh,adv,p3,77.08894338
C-WEU-ESP,Zone_4C Mixed Marine,rur,sfh,avg,p1,643.1582875
C-WEU-ESP,Zone_4C Mixed Marine,rur,sfh,avg,p2,439.4915773
C-WEU-ESP,Zone_4C Mixed Marine,rur,sfh,avg,p3,210.510771
C-WEU-ESP,Zone_4C Mixed Marine,rur,sfh,std,p5,148.1292135
C-WEU-ESP,Zone_4C Mixed Marine,rur,sfh,adv,p5,67.81207361
C-WEU-ESP,Zone_4C Mixed Marine,rur,sfh,std,p1,643.1582875
C-WEU-ESP,Zone_4C Mixed Marine,rur,sfh,adv,p1,643.1582875
C-WEU-ESP,Zone_4C Mixed Marine,rur,sfh,std,p2,439.4915773
C-WEU-ESP,Zone_4C Mixed Marine,rur,sfh,adv,p2,439.4915773
C-WEU-ESP,Zone_4C Mixed Marine,rur,sfh,std,p3,210.510771
C-WEU-ESP,Zone_4C Mixed Marine,rur,sfh,adv,p3,210.510771
C-WEU-ESP,Zone_4C Mixed Marine,urb,inf,avg,ns,651.4756555
C-WEU-ESP,Zone_4C Mixed Marine,urb,mfh,avg,p1,260.7977066
C-WEU-ESP,Zone_4C Mixed Marine,urb,mfh,avg,p2,174.1338334
C-WEU-ESP,Zone_4C Mixed Marine,urb,mfh,avg,p3,79.63514337
C-WEU-ESP,Zone_4C Mixed Marine,urb,mfh,std,p5,54.8278134
C-WEU-ESP,Zone_4C Mixed Marine,urb,mfh,adv,p5,24.57364323
C-WEU-ESP,Zone_4C Mixed Marine,urb,mfh,std,p1,260.7977066
C-WEU-ESP,Zone_4C Mixed Marine,urb,mfh,adv,p1,260.7977066
C-WEU-ESP,Zone_4C Mixed Marine,urb,mfh,std,p2,174.1338334
C-WEU-ESP,Zone_4C Mixed Marine,urb,mfh,adv,p2,174.1338334
C-WEU-ESP,Zone_4C Mixed Marine,urb,mfh,std,p3,79.63514337
C-WEU-ESP,Zone_4C Mixed Marine,urb,mfh,adv,p3,79.63514337
C-WEU-ESP,Zone_4C Mixed Marine,urb,sfh,avg,p1,651.4756555
C-WEU-ESP,Zone_4C Mixed Marine,urb,sfh,avg,p2,445.751705
C-WEU-ESP,Zone_4C Mixed Marine,urb,sfh,avg,p3,214.619648
C-WEU-ESP,Zone_4C Mixed Marine,urb,sfh,std,p5,151.541738
C-WEU-ESP,Zone_4C Mixed Marine,urb,sfh,adv,p5,70.24889149
C-WEU-ESP,Zone_4C Mixed Marine,urb,sfh,std,p1,651.4756555
C-WEU-ESP,Zone_4C Mixed Marine,urb,sfh,adv,p1,651.4756555
C-WEU-ESP,Zone_4C Mixed Marine,urb,sfh,std,p2,445.751705
C-WEU-ESP,Zone_4C Mixed Marine,urb,sfh,adv,p2,445.751705
C-WEU-ESP,Zone_4C Mixed Marine,urb,sfh,std,p3,214.619648
C-WEU-ESP,Zone_4C Mixed Marine,urb,sfh,adv,p3,214.619648
C-WEU-FIN,Zone_6A Cold Humid,rur,inf,avg,ns,1234.225141
C-WEU-FIN,Zone_6A Cold Humid,rur,mfh,avg,p1,512.8969904
C-WEU-FIN,Zone_6A Cold Humid,rur,mfh,avg,p2,354.851344
C-WEU-FIN,Zone_6A Cold Humid,rur,mfh,avg,p3,181.6387937
C-WEU-FIN,Zone_6A Cold Humid,rur,mfh,std,p5,135.8597969
C-WEU-FIN,Zone_6A Cold Humid,rur,mfh,adv,p5,78.63048007
C-WEU-FIN,Zone_6A Cold Humid,rur,mfh,std,p1,512.8969904
C-WEU-FIN,Zone_6A Cold Humid,rur,mfh,adv,p1,512.8969904
C-WEU-FIN,Zone_6A Cold Humid,rur,mfh,std,p2,354.851344
C-WEU-FIN,Zone_6A Cold Humid,rur,mfh,adv,p2,354.851344
C-WEU-FIN,Zone_6A Cold Humid,rur,mfh,std,p3,181.6387937
C-WEU-FIN,Zone_6A Cold Humid,rur,mfh,adv,p3,181.6387937
C-WEU-FIN,Zone_6A Cold Humid,rur,sfh,avg,p1,1234.225141
C-WEU-FIN,Zone_6A Cold Humid,rur,sfh,avg,p2,854.39638
C-WEU-FIN,Zone_6A Cold Humid,rur,sfh,avg,p3,430.3043966
C-WEU-FIN,Zone_6A Cold Humid,rur,sfh,std,p5,314.1485786
C-WEU-FIN,Zone_6A Cold Humid,rur,sfh,adv,p5,164.3302749
C-WEU-FIN,Zone_6A Cold Humid,rur,sfh,std,p1,1234.225141
C-WEU-FIN,Zone_6A Cold Humid,rur,sfh,adv,p1,1234.225141
C-WEU-FIN,Zone_6A Cold Humid,rur,sfh,std,p2,854.39638
C-WEU-FIN,Zone_6A Cold Humid,rur,sfh,adv,p2,854.39638
C-WEU-FIN,Zone_6A Cold Humid,rur,sfh,std,p3,430.3043966
C-WEU-FIN,Zone_6A Cold Humid,rur,sfh,adv,p3,430.3043966
C-WEU-FIN,Zone_6A Cold Humid,urb,inf,avg,ns,1200.871872
C-WEU-FIN,Zone_6A Cold Humid,urb,mfh,avg,p1,498.6627202
C-WEU-FIN,Zone_6A Cold Humid,urb,mfh,avg,p2,344.726794
C-WEU-FIN,Zone_6A Cold Humid,urb,mfh,avg,p3,175.9653778
C-WEU-FIN,Zone_6A Cold Humid,urb,mfh,std,p5,131.2995181
C-WEU-FIN,Zone_6A Cold Humid,urb,mfh,adv,p5,75.42571264
C-WEU-FIN,Zone_6A Cold Humid,urb,mfh,std,p1,498.6627202
C-WEU-FIN,Zone_6A Cold Humid,urb,mfh,adv,p1,498.6627202
C-WEU-FIN,Zone_6A Cold Humid,urb,mfh,std,p2,344.726794
C-WEU-FIN,Zone_6A Cold Humid,urb,mfh,adv,p2,344.726794
C-WEU-FIN,Zone_6A Cold Humid,urb,mfh,std,p3,175.9653778
C-WEU-FIN,Zone_6A Cold Humid,urb,mfh,adv,p3,175.9653778
C-WEU-FIN,Zone_6A Cold Humid,urb,sfh,avg,p1,1200.871872
C-WEU-FIN,Zone_6A Cold Humid,urb,sfh,avg,p2,831.1100392
C-WEU-FIN,Zone_6A Cold Humid,urb,sfh,avg,p3,418.1929066
C-WEU-FIN,Zone_6A Cold Humid,urb,sfh,std,p5,305.0816133
C-WEU-FIN,Zone_6A Cold Humid,urb,sfh,adv,p5,159.0808833
C-WEU-FIN,Zone_6A Cold Humid,urb,sfh,std,p1,1200.871872
C-WEU-FIN,Zone_6A Cold Humid,urb,sfh,adv,p1,1200.871872
C-WEU-FIN,Zone_6A Cold Humid,urb,sfh,std,p2,831.1100392
C-WEU-FIN,Zone_6A Cold Humid,urb,sfh,adv,p2,831.1100392
C-WEU-FIN,Zone_6A Cold Humid,urb,sfh,std,p3,418.1929066
C-WEU-FIN,Zone_6A Cold Humid,urb,sfh,adv,p3,418.1929066
C-WEU-FIN,Zone_7A Very cold Humid,rur,inf,avg,ns,1390.446183
C-WEU-FIN,Zone_7A Very cold Humid,rur,mfh,avg,p1,582.2425064
C-WEU-FIN,Zone_7A Very cold Humid,rur,mfh,avg,p2,405.497654
C-WEU-FIN,Zone_7A Very cold Humid,rur,mfh,avg,p3,211.1585919
C-WEU-FIN,Zone_7A Very cold Humid,rur,mfh,std,p5,159.1707575
C-WEU-FIN,Zone_7A Very cold Humid,rur,mfh,adv,p5,93.80431972
C-WEU-FIN,Zone_7A Very cold Humid,rur,mfh,std,p1,582.2425064
C-WEU-FIN,Zone_7A Very cold Humid,rur,mfh,adv,p1,582.2425064
C-WEU-FIN,Zone_7A Very cold Humid,rur,mfh,std,p2,405.497654
C-WEU-FIN,Zone_7A Very cold Humid,rur,mfh,adv,p2,405.497654
C-WEU-FIN,Zone_7A Very cold Humid,rur,mfh,std,p3,211.1585919
C-WEU-FIN,Zone_7A Very cold Humid,rur,mfh,adv,p3,211.1585919
C-WEU-FIN,Zone_7A Very cold Humid,rur,sfh,avg,p1,1390.446183
C-WEU-FIN,Zone_7A Very cold Humid,rur,sfh,avg,p2,964.8756623
C-WEU-FIN,Zone_7A Very cold Humid,rur,sfh,avg,p3,490.1545209
C-WEU-FIN,Zone_7A Very cold Humid,rur,sfh,std,p5,360.053548
C-WEU-FIN,Zone_7A Very cold Humid,rur,sfh,adv,p5,191.58358
C-WEU-FIN,Zone_7A Very cold Humid,rur,sfh,std,p1,1390.446183
C-WEU-FIN,Zone_7A Very cold Humid,rur,sfh,adv,p1,1390.446183
C-WEU-FIN,Zone_7A Very cold Humid,rur,sfh,std,p2,964.8756623
C-WEU-FIN,Zone_7A Very cold Humid,rur,sfh,adv,p2,964.8756623
C-WEU-FIN,Zone_7A Very cold Humid,rur,sfh,std,p3,490.1545209
C-WEU-FIN,Zone_7A Very cold Humid,rur,sfh,adv,p3,490.1545209
C-WEU-FIN,Zone_7A Very cold Humid,urb,inf,avg,ns,1356.2501
C-WEU-FIN,Zone_7A Very cold Humid,urb,mfh,avg,p1,567.1026697
C-WEU-FIN,Zone_7A Very cold Humid,urb,mfh,avg,p2,394.4620409
C-WEU-FIN,Zone_7A Very cold Humid,urb,mfh,avg,p3,204.7084344
C-WEU-FIN,Zone_7A Very cold Humid,urb,mfh,std,p5,154.0915299
C-WEU-FIN,Zone_7A Very cold Humid,urb,mfh,adv,p5,90.61244956
C-WEU-FIN,Zone_7A Very cold Humid,urb,mfh,std,p1,567.1026697
C-WEU-FIN,Zone_7A Very cold Humid,urb,mfh,adv,p1,567.1026697
C-WEU-FIN,Zone_7A Very cold Humid,urb,mfh,std,p2,394.4620409
C-WEU-FIN,Zone_7A Very cold Humid,urb,mfh,adv,p2,394.4620409
C-WEU-FIN,Zone_7A Very cold Humid,urb,mfh,std,p3,204.7084344
C-WEU-FIN,Zone_7A Very cold Humid,urb,mfh,adv,p3,204.7084344
C-WEU-FIN,Zone_7A Very cold Humid,urb,sfh,avg,p1,1356.2501
C-WEU-FIN,Zone_7A Very cold Humid,urb,sfh,avg,p2,940.7108011
C-WEU-FIN,Zone_7A Very cold Humid,urb,sfh,avg,p3,477.1055392
C-WEU-FIN,Zone_7A Very cold Humid,urb,sfh,std,p5,350.0411697
C-WEU-FIN,Zone_7A Very cold Humid,urb,sfh,adv,p5,185.6381044
C-WEU-FIN,Zone_7A Very cold Humid,urb,sfh,std,p1,1356.2501
C-WEU-FIN,Zone_7A Very cold Humid,urb,sfh,adv,p1,1356.2501
C-WEU-FIN,Zone_7A Very cold Humid,urb,sfh,std,p2,940.7108011
C-WEU-FIN,Zone_7A Very cold Humid,urb,sfh,adv,p2,940.7108011
C-WEU-FIN,Zone_7A Very cold Humid,urb,sfh,std,p3,477.1055392
C-WEU-FIN,Zone_7A Very cold Humid,urb,sfh,adv,p3,477.1055392
C-WEU-FRA,Zone_3A Warm Humid,rur,inf,avg,ns,494.7087577
C-WEU-FRA,Zone_3A Warm Humid,rur,mfh,avg,p1,195.2689072
C-WEU-FRA,Zone_3A Warm Humid,rur,mfh,avg,p2,129.0825072
C-WEU-FRA,Zone_3A Warm Humid,rur,mfh,avg,p3,57.2640346
C-WEU-FRA,Zone_3A Warm Humid,rur,mfh,std,p5,38.62793693
C-WEU-FRA,Zone_3A Warm Humid,rur,mfh,adv,p5,16.54218881
C-WEU-FRA,Zone_3A Warm Humid,rur,mfh,std,p1,195.2689072
C-WEU-FRA,Zone_3A Warm Humid,rur,mfh,adv,p1,195.2689072
C-WEU-FRA,Zone_3A Warm Humid,rur,mfh,std,p2,129.0825072
C-WEU-FRA,Zone_3A Warm Humid,rur,mfh,adv,p2,129.0825072
C-WEU-FRA,Zone_3A Warm Humid,rur,mfh,std,p3,57.2640346
C-WEU-FRA,Zone_3A Warm Humid,rur,mfh,adv,p3,57.2640346
C-WEU-FRA,Zone_3A Warm Humid,rur,sfh,avg,p1,494.7087577
C-WEU-FRA,Zone_3A Warm Humid,rur,sfh,avg,p2,336.9168721
C-WEU-FRA,Zone_3A Warm Humid,rur,sfh,avg,p3,159.9900523
C-WEU-FRA,Zone_3A Warm Humid,rur,sfh,std,p5,111.8814793
C-WEU-FRA,Zone_3A Warm Humid,rur,sfh,adv,p5,50.17760987
C-WEU-FRA,Zone_3A Warm Humid,rur,sfh,std,p1,494.7087577
C-WEU-FRA,Zone_3A Warm Humid,rur,sfh,adv,p1,494.7087577
C-WEU-FRA,Zone_3A Warm Humid,rur,sfh,std,p2,336.9168721
C-WEU-FRA,Zone_3A Warm Humid,rur,sfh,adv,p2,336.9168721
C-WEU-FRA,Zone_3A Warm Humid,rur,sfh,std,p3,159.9900523
C-WEU-FRA,Zone_3A Warm Humid,rur,sfh,adv,p3,159.9900523
C-WEU-FRA,Zone_3A Warm Humid,urb,inf,avg,ns,480.3056831
C-WEU-FRA,Zone_3A Warm Humid,urb,mfh,avg,p1,188.9503087
C-WEU-FRA,Zone_3A Warm Humid,urb,mfh,avg,p2,124.4541715
C-WEU-FRA,Zone_3A Warm Humid,urb,mfh,avg,p3,54.34080831
C-WEU-FRA,Zone_3A Warm Humid,urb,mfh,std,p5,36.22763662
C-WEU-FRA,Zone_3A Warm Humid,urb,mfh,adv,p5,14.88655152
C-WEU-FRA,Zone_3A Warm Humid,urb,mfh,std,p1,188.9503087
C-WEU-FRA,Zone_3A Warm Humid,urb,mfh,adv,p1,188.9503087
C-WEU-FRA,Zone_3A Warm Humid,urb,mfh,std,p2,124.4541715
C-WEU-FRA,Zone_3A Warm Humid,urb,mfh,adv,p2,124.4541715
C-WEU-FRA,Zone_3A Warm Humid,urb,mfh,std,p3,54.34080831
C-WEU-FRA,Zone_3A Warm Humid,urb,mfh,adv,p3,54.34080831
C-WEU-FRA,Zone_3A Warm Humid,urb,sfh,avg,p1,480.3056831
C-WEU-FRA,Zone_3A Warm Humid,urb,sfh,avg,p2,326.7729018
C-WEU-FRA,Zone_3A Warm Humid,urb,sfh,avg,p3,154.5598085
C-WEU-FRA,Zone_3A Warm Humid,urb,sfh,std,p5,107.6428222
C-WEU-FRA,Zone_3A Warm Humid,urb,sfh,adv,p5,47.44260578
C-WEU-FRA,Zone_3A Warm Humid,urb,sfh,std,p1,480.3056831
C-WEU-FRA,Zone_3A Warm Humid,urb,sfh,adv,p1,480.3056831
C-WEU-FRA,Zone_3A Warm Humid,urb,sfh,std,p2,326.7729018
C-WEU-FRA,Zone_3A Warm Humid,urb,sfh,adv,p2,326.7729018
C-WEU-FRA,Zone_3A Warm Humid,urb,sfh,std,p3,154.5598085
C-WEU-FRA,Zone_3A Warm Humid,urb,sfh,adv,p3,154.5598085
C-WEU-FRA,Zone_4A Mixed Humid,rur,inf,avg,ns,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,rur,mfh,avg,p1,268.2306832
C-WEU-FRA,Zone_4A Mixed Humid,rur,mfh,avg,p2,180.520415
C-WEU-FRA,Zone_4A Mixed Humid,rur,mfh,avg,p3,85.54586055
C-WEU-FRA,Zone_4A Mixed Humid,rur,mfh,std,p5,60.77310215
C-WEU-FRA,Zone_4A Mixed Humid,rur,mfh,adv,p5,30.29292459
C-WEU-FRA,Zone_4A Mixed Humid,rur,mfh,std,p1,268.2306832
C-WEU-FRA,Zone_4A Mixed Humid,rur,mfh,adv,p1,268.2306832
C-WEU-FRA,Zone_4A Mixed Humid,rur,mfh,std,p2,180.520415
C-WEU-FRA,Zone_4A Mixed Humid,rur,mfh,adv,p2,180.520415
C-WEU-FRA,Zone_4A Mixed Humid,rur,mfh,std,p3,85.54586055
C-WEU-FRA,Zone_4A Mixed Humid,rur,mfh,adv,p3,85.54586055
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,avg,p1,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,avg,p2,456.5877666
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,avg,p3,221.7186953
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,std,p5,157.8236679
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,adv,p5,76.16673688
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,std,p1,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,adv,p1,666.2657585
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,std,p2,456.5877666
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,adv,p2,456.5877666
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,std,p3,221.7186953
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,adv,p3,221.7186953
C-WEU-FRA,Zone_4A Mixed Humid,urb,inf,avg,ns,669.3660805
C-WEU-FRA,Zone_4A Mixed Humid,urb,mfh,avg,p1,270.1845292
C-WEU-FRA,Zone_4A Mixed Humid,urb,mfh,avg,p2,182.3159275
C-WEU-FRA,Zone_4A Mixed Humid,urb,mfh,avg,p3,87.20001467
C-WEU-FRA,Zone_4A Mixed Humid,urb,mfh,std,p5,62.32821479
C-WEU-FRA,Zone_4A Mixed Humid,urb,mfh,adv,p5,31.58699211
C-WEU-FRA,Zone_4A Mixed Humid,urb,mfh,std,p1,270.1845292
C-WEU-FRA,Zone_4A Mixed Humid,urb,mfh,adv,p1,270.1845292
C-WEU-FRA,Zone_4A Mixed Humid,urb,mfh,std,p2,182.3159275
C-WEU-FRA,Zone_4A Mixed Humid,urb,mfh,adv,p2,182.3159275
C-WEU-FRA,Zone_4A Mixed Humid,urb,mfh,std,p3,87.20001467
