region_bld,clim,urt,arch,bld_age,eneff,value
R32IND,Zone_2A Hot Humid,urb,sfh,s2,std,111.8046875
R32IND,Zone_2A Hot Humid,urb,sfh,s2,adv,111.8046875
R32IND,Zone_2A Hot Humid,urb,sfh,s3,std,112.0703125
R32IND,Zone_2A Hot Humid,urb,sfh,s3,adv,112.0703125
R32IND,Zone_2B Hot Dry,rur,inf,ns,avg,109.875
R32IND,Zone_2B Hot Dry,rur,mfh,s1,avg,112.25
R32IND,Zone_2B Hot Dry,rur,mfh,s2,avg,112.25
R32IND,Zone_2B Hot Dry,rur,mfh,s3,avg,112.875
R32IND,Zone_2B Hot Dry,rur,mfh,s5,std,113.375
R32IND,Zone_2B Hot Dry,rur,mfh,s5,adv,122
R32IND,Zone_2B Hot Dry,rur,mfh,s1,std,112.25
R32IND,Zone_2B Hot Dry,rur,mfh,s1,adv,112.25
R32IND,Zone_2B Hot Dry,rur,mfh,s2,std,112.25
R32IND,Zone_2B Hot Dry,rur,mfh,s2,adv,112.25
R32IND,Zone_2B Hot Dry,rur,mfh,s3,std,112.875
R32IND,Zone_2B Hot Dry,rur,mfh,s3,adv,112.875
R32IND,Zone_2B Hot Dry,rur,sfh,s1,avg,109.875
R32IND,Zone_2B Hot Dry,rur,sfh,s2,avg,109.875
R32IND,Zone_2B Hot Dry,rur,sfh,s3,avg,109.875
R32IND,Zone_2B Hot Dry,rur,sfh,s5,std,110
R32IND,Zone_2B Hot Dry,rur,sfh,s5,adv,117
R32IND,Zone_2B Hot Dry,rur,sfh,s1,std,109.875
R32IND,Zone_2B Hot Dry,rur,sfh,s1,adv,109.875
R32IND,Zone_2B Hot Dry,rur,sfh,s2,std,109.875
R32IND,Zone_2B Hot Dry,rur,sfh,s2,adv,109.875
R32IND,Zone_2B Hot Dry,rur,sfh,s3,std,109.875
R32IND,Zone_2B Hot Dry,rur,sfh,s3,adv,109.875
R32IND,Zone_2B Hot Dry,urb,inf,ns,avg,109.875
R32IND,Zone_2B Hot Dry,urb,mfh,s1,avg,112.25
R32IND,Zone_2B Hot Dry,urb,mfh,s2,avg,112.25
R32IND,Zone_2B Hot Dry,urb,mfh,s3,avg,112.875
R32IND,Zone_2B Hot Dry,urb,mfh,s5,std,113.375
R32IND,Zone_2B Hot Dry,urb,mfh,s5,adv,122
R32IND,Zone_2B Hot Dry,urb,mfh,s1,std,112.25
R32IND,Zone_2B Hot Dry,urb,mfh,s1,adv,112.25
R32IND,Zone_2B Hot Dry,urb,mfh,s2,std,112.25
R32IND,Zone_2B Hot Dry,urb,mfh,s2,adv,112.25
R32IND,Zone_2B Hot Dry,urb,mfh,s3,std,112.875
R32IND,Zone_2B Hot Dry,urb,mfh,s3,adv,112.875
R32IND,Zone_2B Hot Dry,urb,sfh,s1,avg,109.875
R32IND,Zone_2B Hot Dry,urb,sfh,s2,avg,109.875
R32IND,Zone_2B Hot Dry,urb,sfh,s3,avg,109.875
R32IND,Zone_2B Hot Dry,urb,sfh,s5,std,110
R32IND,Zone_2B Hot Dry,urb,sfh,s5,adv,117
R32IND,Zone_2B Hot Dry,urb,sfh,s1,std,109.875
R32IND,Zone_2B Hot Dry,urb,sfh,s1,adv,109.875
R32IND,Zone_2B Hot Dry,urb,sfh,s2,std,109.875
R32IND,Zone_2B Hot Dry,urb,sfh,s2,adv,109.875
R32IND,Zone_2B Hot Dry,urb,sfh,s3,std,109.875
R32IND,Zone_2B Hot Dry,urb,sfh,s3,adv,109.875
R32IND,Zone_3A Warm Humid,rur,inf,ns,avg,66.95588235
R32IND,Zone_3A Warm Humid,rur,mfh,s1,avg,70.55882353
R32IND,Zone_3A Warm Humid,rur,mfh,s2,avg,70.55882353
R32IND,Zone_3A Warm Humid,rur,mfh,s3,avg,71.33823529
R32IND,Zone_3A Warm Humid,rur,mfh,s5,std,72.07352941
R32IND,Zone_3A Warm Humid,rur,mfh,s5,adv,95.5
R32IND,Zone_3A Warm Humid,rur,mfh,s1,std,70.55882353
R32IND,Zone_3A Warm Humid,rur,mfh,s1,adv,70.55882353
R32IND,Zone_3A Warm Humid,rur,mfh,s2,std,70.55882353
R32IND,Zone_3A Warm Humid,rur,mfh,s2,adv,70.55882353
R32IND,Zone_3A Warm Humid,rur,mfh,s3,std,71.33823529
R32IND,Zone_3A Warm Humid,rur,mfh,s3,adv,71.33823529
R32IND,Zone_3A Warm Humid,rur,sfh,s1,avg,66.95588235
R32IND,Zone_3A Warm Humid,rur,sfh,s2,avg,66.95588235
R32IND,Zone_3A Warm Humid,rur,sfh,s3,avg,67.25
R32IND,Zone_3A Warm Humid,rur,sfh,s5,std,67.04411765
R32IND,Zone_3A Warm Humid,rur,sfh,s5,adv,83.26470588
R32IND,Zone_3A Warm Humid,rur,sfh,s1,std,66.95588235
R32IND,Zone_3A Warm Humid,rur,sfh,s1,adv,66.95588235
R32IND,Zone_3A Warm Humid,rur,sfh,s2,std,66.95588235
R32IND,Zone_3A Warm Humid,rur,sfh,s2,adv,66.95588235
R32IND,Zone_3A Warm Humid,rur,sfh,s3,std,67.25
R32IND,Zone_3A Warm Humid,rur,sfh,s3,adv,67.25
R32IND,Zone_3A Warm Humid,urb,inf,ns,avg,66.95588235
R32IND,Zone_3A Warm Humid,urb,mfh,s1,avg,70.55882353
R32IND,Zone_3A Warm Humid,urb,mfh,s2,avg,70.55882353
R32IND,Zone_3A Warm Humid,urb,mfh,s3,avg,71.33823529
R32IND,Zone_3A Warm Humid,urb,mfh,s5,std,72.07352941
R32IND,Zone_3A Warm Humid,urb,mfh,s5,adv,95.5
R32IND,Zone_3A Warm Humid,urb,mfh,s1,std,70.55882353
R32IND,Zone_3A Warm Humid,urb,mfh,s1,adv,70.55882353
R32IND,Zone_3A Warm Humid,urb,mfh,s2,std,70.55882353
R32IND,Zone_3A Warm Humid,urb,mfh,s2,adv,70.55882353
R32IND,Zone_3A Warm Humid,urb,mfh,s3,std,71.33823529
R32IND,Zone_3A Warm Humid,urb,mfh,s3,adv,71.33823529
R32IND,Zone_3A Warm Humid,urb,sfh,s1,avg,66.95588235
R32IND,Zone_3A Warm Humid,urb,sfh,s2,avg,66.95588235
R32IND,Zone_3A Warm Humid,urb,sfh,s3,avg,67.25
R32IND,Zone_3A Warm Humid,urb,sfh,s5,std,67.04411765
R32IND,Zone_3A Warm Humid,urb,sfh,s5,adv,83.26470588
R32IND,Zone_3A Warm Humid,urb,sfh,s1,std,66.95588235
R32IND,Zone_3A Warm Humid,urb,sfh,s1,adv,66.95588235
R32IND,Zone_3A Warm Humid,urb,sfh,s2,std,66.95588235
R32IND,Zone_3A Warm Humid,urb,sfh,s2,adv,66.95588235
R32IND,Zone_3A Warm Humid,urb,sfh,s3,std,67.25
R32IND,Zone_3A Warm Humid,urb,sfh,s3,adv,67.25
R32IND,Zone_3C Warm Marine,rur,inf,ns,avg,15.96153846
R32IND,Zone_3C Warm Marine,rur,mfh,s1,avg,19.23076923
R32IND,Zone_3C Warm Marine,rur,mfh,s2,avg,19.23076923
R32IND,Zone_3C Warm Marine,rur,mfh,s3,avg,20.34615385
R32IND,Zone_3C Warm Marine,rur,mfh,s5,std,21.25
R32IND,Zone_3C Warm Marine,rur,mfh,s5,adv,58.36538462
R32IND,Zone_3C Warm Marine,rur,mfh,s1,std,19.23076923
R32IND,Zone_3C Warm Marine,rur,mfh,s1,adv,19.23076923
R32IND,Zone_3C Warm Marine,rur,mfh,s2,std,19.23076923
R32IND,Zone_3C Warm Marine,rur,mfh,s2,adv,19.23076923
R32IND,Zone_3C Warm Marine,rur,mfh,s3,std,20.34615385
R32IND,Zone_3C Warm Marine,rur,mfh,s3,adv,20.34615385
R32IND,Zone_3C Warm Marine,rur,sfh,s1,avg,15.96153846
R32IND,Zone_3C Warm Marine,rur,sfh,s2,avg,15.96153846
R32IND,Zone_3C Warm Marine,rur,sfh,s3,avg,16.26923077
R32IND,Zone_3C Warm Marine,rur,sfh,s5,std,16.03846154
R32IND,Zone_3C Warm Marine,rur,sfh,s5,adv,36.90384615
R32IND,Zone_3C Warm Marine,rur,sfh,s1,std,15.96153846
R32IND,Zone_3C Warm Marine,rur,sfh,s1,adv,15.96153846
R32IND,Zone_3C Warm Marine,rur,sfh,s2,std,15.96153846
R32IND,Zone_3C Warm Marine,rur,sfh,s2,adv,15.96153846
R32IND,Zone_3C Warm Marine,rur,sfh,s3,std,16.26923077
R32IND,Zone_3C Warm Marine,rur,sfh,s3,adv,16.26923077
R32IND,Zone_3C Warm Marine,urb,inf,ns,avg,15.96153846
R32IND,Zone_3C Warm Marine,urb,mfh,s1,avg,19.23076923
R32IND,Zone_3C Warm Marine,urb,mfh,s2,avg,19.23076923
R32IND,Zone_3C Warm Marine,urb,mfh,s3,avg,20.34615385
R32IND,Zone_3C Warm Marine,urb,mfh,s5,std,21.25
R32IND,Zone_3C Warm Marine,urb,mfh,s5,adv,58.36538462
R32IND,Zone_3C Warm Marine,urb,mfh,s1,std,19.23076923
R32IND,Zone_3C Warm Marine,urb,mfh,s1,adv,19.23076923
R32IND,Zone_3C Warm Marine,urb,mfh,s2,std,19.23076923
R32IND,Zone_3C Warm Marine,urb,mfh,s2,adv,19.23076923
R32IND,Zone_3C Warm Marine,urb,mfh,s3,std,20.34615385
R32IND,Zone_3C Warm Marine,urb,mfh,s3,adv,20.34615385
R32IND,Zone_3C Warm Marine,urb,sfh,s1,avg,15.96153846
R32IND,Zone_3C Warm Marine,urb,sfh,s2,avg,15.96153846
R32IND,Zone_3C Warm Marine,urb,sfh,s3,avg,16.26923077
R32IND,Zone_3C Warm Marine,urb,sfh,s5,std,16.03846154
R32IND,Zone_3C Warm Marine,urb,sfh,s5,adv,36.90384615
R32IND,Zone_3C Warm Marine,urb,sfh,s1,std,15.96153846
R32IND,Zone_3C Warm Marine,urb,sfh,s1,adv,15.96153846
R32IND,Zone_3C Warm Marine,urb,sfh,s2,std,15.96153846
R32IND,Zone_3C Warm Marine,urb,sfh,s2,adv,15.96153846
R32IND,Zone_3C Warm Marine,urb,sfh,s3,std,16.26923077
R32IND,Zone_3C Warm Marine,urb,sfh,s3,adv,16.26923077
R32IND,Zone_4C Mixed Marine,rur,inf,ns,avg,4.426470588
R32IND,Zone_4C Mixed Marine,rur,mfh,s1,avg,5.029411765
R32IND,Zone_4C Mixed Marine,rur,mfh,s2,avg,5.029411765
R32IND,Zone_4C Mixed Marine,rur,mfh,s3,avg,5.161764706
R32IND,Zone_4C Mixed Marine,rur,mfh,s5,std,5.264705882
R32IND,Zone_4C Mixed Marine,rur,mfh,s5,adv,20.83823529
R32IND,Zone_4C Mixed Marine,rur,mfh,s1,std,5.029411765
R32IND,Zone_4C Mixed Marine,rur,mfh,s1,adv,5.029411765
R32IND,Zone_4C Mixed Marine,rur,mfh,s2,std,5.029411765
R32IND,Zone_4C Mixed Marine,rur,mfh,s2,adv,5.029411765
R32IND,Zone_4C Mixed Marine,rur,mfh,s3,std,5.161764706
R32IND,Zone_4C Mixed Marine,rur,mfh,s3,adv,5.161764706
R32IND,Zone_4C Mixed Marine,rur,sfh,s1,avg,4.426470588
R32IND,Zone_4C Mixed Marine,rur,sfh,s2,avg,4.426470588
R32IND,Zone_4C Mixed Marine,rur,sfh,s3,avg,4.5
R32IND,Zone_4C Mixed Marine,rur,sfh,s5,std,4.411764706
R32IND,Zone_4C Mixed Marine,rur,sfh,s5,adv,9.735294118
R32IND,Zone_4C Mixed Marine,rur,sfh,s1,std,4.426470588
R32IND,Zone_4C Mixed Marine,rur,sfh,s1,adv,4.426470588
R32IND,Zone_4C Mixed Marine,rur,sfh,s2,std,4.426470588
R32IND,Zone_4C Mixed Marine,rur,sfh,s2,adv,4.426470588
R32IND,Zone_4C Mixed Marine,rur,sfh,s3,std,4.5
R32IND,Zone_4C Mixed Marine,rur,sfh,s3,adv,4.5
R32IND,Zone_4C Mixed Marine,urb,inf,ns,avg,4.426470588
R32IND,Zone_4C Mixed Marine,urb,mfh,s1,avg,5.029411765
R32IND,Zone_4C Mixed Marine,urb,mfh,s2,avg,5.029411765
R32IND,Zone_4C Mixed Marine,urb,mfh,s3,avg,5.161764706
R32IND,Zone_4C Mixed Marine,urb,mfh,s5,std,5.264705882
R32IND,Zone_4C Mixed Marine,urb,mfh,s5,adv,20.83823529
R32IND,Zone_4C Mixed Marine,urb,mfh,s1,std,5.029411765
R32IND,Zone_4C Mixed Marine,urb,mfh,s1,adv,5.029411765
R32IND,Zone_4C Mixed Marine,urb,mfh,s2,std,5.029411765
R32IND,Zone_4C Mixed Marine,urb,mfh,s2,adv,5.029411765
R32IND,Zone_4C Mixed Marine,urb,mfh,s3,std,5.161764706
R32IND,Zone_4C Mixed Marine,urb,mfh,s3,adv,5.161764706
R32IND,Zone_4C Mixed Marine,urb,sfh,s1,avg,4.426470588
R32IND,Zone_4C Mixed Marine,urb,sfh,s2,avg,4.426470588
R32IND,Zone_4C Mixed Marine,urb,sfh,s3,avg,4.5
R32IND,Zone_4C Mixed Marine,urb,sfh,s5,std,4.411764706
R32IND,Zone_4C Mixed Marine,urb,sfh,s5,adv,9.735294118
R32IND,Zone_4C Mixed Marine,urb,sfh,s1,std,4.426470588
R32IND,Zone_4C Mixed Marine,urb,sfh,s1,adv,4.426470588
R32IND,Zone_4C Mixed Marine,urb,sfh,s2,std,4.426470588
R32IND,Zone_4C Mixed Marine,urb,sfh,s2,adv,4.426470588
R32IND,Zone_4C Mixed Marine,urb,sfh,s3,std,4.5
R32IND,Zone_4C Mixed Marine,urb,sfh,s3,adv,4.5
R32IND,Zone_5C Cool Marine,rur,inf,ns,avg,0.194444444
R32IND,Zone_5C Cool Marine,rur,mfh,s1,avg,0.277777778
R32IND,Zone_5C Cool Marine,rur,mfh,s2,avg,0.277777778
R32IND,Zone_5C Cool Marine,rur,mfh,s3,avg,0.305555556
R32IND,Zone_5C Cool Marine,rur,mfh,s5,std,0.305555556
R32IND,Zone_5C Cool Marine,rur,mfh,s5,adv,3.444444444
R32IND,Zone_5C Cool Marine,rur,mfh,s1,std,0.277777778
R32IND,Zone_5C Cool Marine,rur,mfh,s1,adv,0.277777778
R32IND,Zone_5C Cool Marine,rur,mfh,s2,std,0.277777778
R32IND,Zone_5C Cool Marine,rur,mfh,s2,adv,0.277777778
R32IND,Zone_5C Cool Marine,rur,mfh,s3,std,0.305555556
R32IND,Zone_5C Cool Marine,rur,mfh,s3,adv,0.305555556
R32IND,Zone_5C Cool Marine,rur,sfh,s1,avg,0.194444444
R32IND,Zone_5C Cool Marine,rur,sfh,s2,avg,0.194444444
R32IND,Zone_5C Cool Marine,rur,sfh,s3,avg,0.194444444
R32IND,Zone_5C Cool Marine,rur,sfh,s5,std,0.194444444
R32IND,Zone_5C Cool Marine,rur,sfh,s5,adv,0.972222222
R32IND,Zone_5C Cool Marine,rur,sfh,s1,std,0.194444444
R32IND,Zone_5C Cool Marine,rur,sfh,s1,adv,0.194444444
R32IND,Zone_5C Cool Marine,rur,sfh,s2,std,0.194444444
R32IND,Zone_5C Cool Marine,rur,sfh,s2,adv,0.194444444
R32IND,Zone_5C Cool Marine,rur,sfh,s3,std,0.194444444
R32IND,Zone_5C Cool Marine,rur,sfh,s3,adv,0.194444444
R32IND,Zone_5C Cool Marine,urb,inf,ns,avg,0.194444444
R32IND,Zone_5C Cool Marine,urb,mfh,s1,avg,0.277777778
R32IND,Zone_5C Cool Marine,urb,mfh,s2,avg,0.277777778
R32IND,Zone_5C Cool Marine,urb,mfh,s3,avg,0.305555556
R32IND,Zone_5C Cool Marine,urb,mfh,s5,std,0.305555556
R32IND,Zone_5C Cool Marine,urb,mfh,s5,adv,3.444444444
R32IND,Zone_5C Cool Marine,urb,mfh,s1,std,0.277777778
R32IND,Zone_5C Cool Marine,urb,mfh,s1,adv,0.277777778
R32IND,Zone_5C Cool Marine,urb,mfh,s2,std,0.277777778
R32IND,Zone_5C Cool Marine,urb,mfh,s2,adv,0.277777778
R32IND,Zone_5C Cool Marine,urb,mfh,s3,std,0.305555556
R32IND,Zone_5C Cool Marine,urb,mfh,s3,adv,0.305555556
R32IND,Zone_5C Cool Marine,urb,sfh,s1,avg,0.194444444
R32IND,Zone_5C Cool Marine,urb,sfh,s2,avg,0.194444444
R32IND,Zone_5C Cool Marine,urb,sfh,s3,avg,0.194444444
R32IND,Zone_5C Cool Marine,urb,sfh,s5,std,0.194444444
R32IND,Zone_5C Cool Marine,urb,sfh,s5,adv,0.972222222
R32IND,Zone_5C Cool Marine,urb,sfh,s1,std,0.194444444
R32IND,Zone_5C Cool Marine,urb,sfh,s1,adv,0.194444444
R32IND,Zone_5C Cool Marine,urb,sfh,s2,std,0.194444444
R32IND,Zone_5C Cool Marine,urb,sfh,s2,adv,0.194444444
R32IND,Zone_5C Cool Marine,urb,sfh,s3,std,0.194444444
R32IND,Zone_5C Cool Marine,urb,sfh,s3,adv,0.194444444
R32JPN,Zone_3A Warm Humid,rur,inf,ns,avg,39.59
R32JPN,Zone_3A Warm Humid,rur,mfh,s1,avg,43.535
R32JPN,Zone_3A Warm Humid,rur,mfh,s2,avg,45.3325
R32JPN,Zone_3A Warm Humid,rur,mfh,s3,avg,50.1625
R32JPN,Zone_3A Warm Humid,rur,mfh,s5,std,51.08
R32JPN,Zone_3A Warm Humid,rur,mfh,s5,adv,61.0225
R32JPN,Zone_3A Warm Humid,rur,mfh,s1,std,43.535
R32JPN,Zone_3A Warm Humid,rur,mfh,s1,adv,43.535
R32JPN,Zone_3A Warm Humid,rur,mfh,s2,std,45.3325
R32JPN,Zone_3A Warm Humid,rur,mfh,s2,adv,45.3325
R32JPN,Zone_3A Warm Humid,rur,mfh,s3,std,50.1625
R32JPN,Zone_3A Warm Humid,rur,mfh,s3,adv,50.1625
R32JPN,Zone_3A Warm Humid,rur,sfh,s1,avg,39.59
R32JPN,Zone_3A Warm Humid,rur,sfh,s2,avg,40.0475
R32JPN,Zone_3A Warm Humid,rur,sfh,s3,avg,43.0625
R32JPN,Zone_3A Warm Humid,rur,sfh,s5,std,43.45
R32JPN,Zone_3A Warm Humid,rur,sfh,s5,adv,53.8725
R32JPN,Zone_3A Warm Humid,rur,sfh,s1,std,39.59
R32JPN,Zone_3A Warm Humid,rur,sfh,s1,adv,39.59
R32JPN,Zone_3A Warm Humid,rur,sfh,s2,std,40.0475
R32JPN,Zone_3A Warm Humid,rur,sfh,s2,adv,40.0475
R32JPN,Zone_3A Warm Humid,rur,sfh,s3,std,43.0625
R32JPN,Zone_3A Warm Humid,rur,sfh,s3,adv,43.0625
R32JPN,Zone_3A Warm Humid,urb,inf,ns,avg,39.59
R32JPN,Zone_3A Warm Humid,urb,mfh,s1,avg,43.535
R32JPN,Zone_3A Warm Humid,urb,mfh,s2,avg,45.3325
R32JPN,Zone_3A Warm Humid,urb,mfh,s3,avg,50.1625
R32JPN,Zone_3A Warm Humid,urb,mfh,s5,std,51.08
R32JPN,Zone_3A Warm Humid,urb,mfh,s5,adv,61.0225
R32JPN,Zone_3A Warm Humid,urb,mfh,s1,std,43.535
R32JPN,Zone_3A Warm Humid,urb,mfh,s1,adv,43.535
R32JPN,Zone_3A Warm Humid,urb,mfh,s2,std,45.3325
R32JPN,Zone_3A Warm Humid,urb,mfh,s2,adv,45.3325
R32JPN,Zone_3A Warm Humid,urb,mfh,s3,std,50.1625
R32JPN,Zone_3A Warm Humid,urb,mfh,s3,adv,50.1625
R32JPN,Zone_3A Warm Humid,urb,sfh,s1,avg,39.59
R32JPN,Zone_3A Warm Humid,urb,sfh,s2,avg,40.0475
R32JPN,Zone_3A Warm Humid,urb,sfh,s3,avg,43.0625
R32JPN,Zone_3A Warm Humid,urb,sfh,s5,std,43.45
R32JPN,Zone_3A Warm Humid,urb,sfh,s5,adv,53.8725
R32JPN,Zone_3A Warm Humid,urb,sfh,s1,std,39.59
R32JPN,Zone_3A Warm Humid,urb,sfh,s1,adv,39.59
R32JPN,Zone_3A Warm Humid,urb,sfh,s2,std,40.0475
R32JPN,Zone_3A Warm Humid,urb,sfh,s2,adv,40.0475
R32JPN,Zone_3A Warm Humid,urb,sfh,s3,std,43.0625
R32JPN,Zone_3A Warm Humid,urb,sfh,s3,adv,43.0625
R32JPN,Zone_4A Mixed Humid,rur,inf,ns,avg,27.58108108
R32JPN,Zone_4A Mixed Humid,rur,mfh,s1,avg,30.78716216
R32JPN,Zone_4A Mixed Humid,rur,mfh,s2,avg,32.43243243
R32JPN,Zone_4A Mixed Humid,rur,mfh,s3,avg,37.1722973
R32JPN,Zone_4A Mixed Humid,rur,mfh,s5,std,38.0777027
R32JPN,Zone_4A Mixed Humid,rur,mfh,s5,adv,48.68581081
R32JPN,Zone_4A Mixed Humid,rur,mfh,s1,std,30.78716216
R32JPN,Zone_4A Mixed Humid,rur,mfh,s1,adv,30.78716216
R32JPN,Zone_4A Mixed Humid,rur,mfh,s2,std,32.43243243
R32JPN,Zone_4A Mixed Humid,rur,mfh,s2,adv,32.43243243
R32JPN,Zone_4A Mixed Humid,rur,mfh,s3,std,37.1722973
R32JPN,Zone_4A Mixed Humid,rur,mfh,s3,adv,37.1722973
R32JPN,Zone_4A Mixed Humid,rur,sfh,s1,avg,27.58108108
R32JPN,Zone_4A Mixed Humid,rur,sfh,s2,avg,27.98310811
R32JPN,Zone_4A Mixed Humid,rur,sfh,s3,avg,30.34459459
R32JPN,Zone_4A Mixed Humid,rur,sfh,s5,std,30.71621622
R32JPN,Zone_4A Mixed Humid,rur,sfh,s5,adv,41.11148649
R32JPN,Zone_4A Mixed Humid,rur,sfh,s1,std,27.58108108
R32JPN,Zone_4A Mixed Humid,rur,sfh,s1,adv,27.58108108
R32JPN,Zone_4A Mixed Humid,rur,sfh,s2,std,27.98310811
R32JPN,Zone_4A Mixed Humid,rur,sfh,s2,adv,27.98310811
R32JPN,Zone_4A Mixed Humid,rur,sfh,s3,std,30.34459459
R32JPN,Zone_4A Mixed Humid,rur,sfh,s3,adv,30.34459459
R32JPN,Zone_4A Mixed Humid,urb,inf,ns,avg,27.58108108
R32JPN,Zone_4A Mixed Humid,urb,mfh,s1,avg,30.78716216
R32JPN,Zone_4A Mixed Humid,urb,mfh,s2,avg,32.43243243
R32JPN,Zone_4A Mixed Humid,urb,mfh,s3,avg,37.1722973
R32JPN,Zone_4A Mixed Humid,urb,mfh,s5,std,38.0777027
R32JPN,Zone_4A Mixed Humid,urb,mfh,s5,adv,48.68581081
R32JPN,Zone_4A Mixed Humid,urb,mfh,s1,std,30.78716216
R32JPN,Zone_4A Mixed Humid,urb,mfh,s1,adv,30.78716216
R32JPN,Zone_4A Mixed Humid,urb,mfh,s2,std,32.43243243
R32JPN,Zone_4A Mixed Humid,urb,mfh,s2,adv,32.43243243
R32JPN,Zone_4A Mixed Humid,urb,mfh,s3,std,37.1722973
R32JPN,Zone_4A Mixed Humid,urb,mfh,s3,adv,37.1722973
R32JPN,Zone_4A Mixed Humid,urb,sfh,s1,avg,27.58108108
R32JPN,Zone_4A Mixed Humid,urb,sfh,s2,avg,27.98310811
R32JPN,Zone_4A Mixed Humid,urb,sfh,s3,avg,30.34459459
R32JPN,Zone_4A Mixed Humid,urb,sfh,s5,std,30.71621622
R32JPN,Zone_4A Mixed Humid,urb,sfh,s5,adv,41.11148649
R32JPN,Zone_4A Mixed Humid,urb,sfh,s1,std,27.58108108
R32JPN,Zone_4A Mixed Humid,urb,sfh,s1,adv,27.58108108
R32JPN,Zone_4A Mixed Humid,urb,sfh,s2,std,27.98310811
R32JPN,Zone_4A Mixed Humid,urb,sfh,s2,adv,27.98310811
R32JPN,Zone_4A Mixed Humid,urb,sfh,s3,std,30.34459459
R32JPN,Zone_4A Mixed Humid,urb,sfh,s3,adv,30.34459459
R32JPN,Zone_5A Cool Humid,rur,inf,ns,avg,11.56779661
R32JPN,Zone_5A Cool Humid,rur,mfh,s1,avg,14.5
R32JPN,Zone_5A Cool Humid,rur,mfh,s2,avg,15.93644068
R32JPN,Zone_5A Cool Humid,rur,mfh,s3,avg,20.64830508
R32JPN,Zone_5A Cool Humid,rur,mfh,s5,std,21.44067797
R32JPN,Zone_5A Cool Humid,rur,mfh,s5,adv,30.82627119
R32JPN,Zone_5A Cool Humid,rur,mfh,s1,std,14.5
R32JPN,Zone_5A Cool Humid,rur,mfh,s1,adv,14.5
R32JPN,Zone_5A Cool Humid,rur,mfh,s2,std,15.93644068
R32JPN,Zone_5A Cool Humid,rur,mfh,s2,adv,15.93644068
R32JPN,Zone_5A Cool Humid,rur,mfh,s3,std,20.64830508
R32JPN,Zone_5A Cool Humid,rur,mfh,s3,adv,20.64830508
R32JPN,Zone_5A Cool Humid,rur,sfh,s1,avg,11.56779661
R32JPN,Zone_5A Cool Humid,rur,sfh,s2,avg,11.92372881
R32JPN,Zone_5A Cool Humid,rur,sfh,s3,avg,14.09745763
R32JPN,Zone_5A Cool Humid,rur,sfh,s5,std,14.44915254
R32JPN,Zone_5A Cool Humid,rur,sfh,s5,adv,23.95338983
R32JPN,Zone_5A Cool Humid,rur,sfh,s1,std,11.56779661
R32JPN,Zone_5A Cool Humid,rur,sfh,s1,adv,11.56779661
R32JPN,Zone_5A Cool Humid,rur,sfh,s2,std,11.92372881
R32JPN,Zone_5A Cool Humid,rur,sfh,s2,adv,11.92372881
R32JPN,Zone_5A Cool Humid,rur,sfh,s3,std,14.09745763
R32JPN,Zone_5A Cool Humid,rur,sfh,s3,adv,14.09745763
R32JPN,Zone_5A Cool Humid,urb,inf,ns,avg,11.56779661
R32JPN,Zone_5A Cool Humid,urb,mfh,s1,avg,14.5
R32JPN,Zone_5A Cool Humid,urb,mfh,s2,avg,15.93644068
R32JPN,Zone_5A Cool Humid,urb,mfh,s3,avg,20.64830508
R32JPN,Zone_5A Cool Humid,urb,mfh,s5,std,21.44067797
R32JPN,Zone_5A Cool Humid,urb,mfh,s5,adv,30.82627119
R32JPN,Zone_5A Cool Humid,urb,mfh,s1,std,14.5
R32JPN,Zone_5A Cool Humid,urb,mfh,s1,adv,14.5
R32JPN,Zone_5A Cool Humid,urb,mfh,s2,std,15.93644068
R32JPN,Zone_5A Cool Humid,urb,mfh,s2,adv,15.93644068
R32JPN,Zone_5A Cool Humid,urb,mfh,s3,std,20.64830508
R32JPN,Zone_5A Cool Humid,urb,mfh,s3,adv,20.64830508
R32JPN,Zone_5A Cool Humid,urb,sfh,s1,avg,11.56779661
R32JPN,Zone_5A Cool Humid,urb,sfh,s2,avg,11.92372881
R32JPN,Zone_5A Cool Humid,urb,sfh,s3,avg,14.09745763
R32JPN,Zone_5A Cool Humid,urb,sfh,s5,std,14.44915254
R32JPN,Zone_5A Cool Humid,urb,sfh,s5,adv,23.95338983
R32JPN,Zone_5A Cool Humid,urb,sfh,s1,std,11.56779661
R32JPN,Zone_5A Cool Humid,urb,sfh,s1,adv,11.56779661
R32JPN,Zone_5A Cool Humid,urb,sfh,s2,std,11.92372881
R32JPN,Zone_5A Cool Humid,urb,sfh,s2,adv,11.92372881
R32JPN,Zone_5A Cool Humid,urb,sfh,s3,std,14.09745763
R32JPN,Zone_5A Cool Humid,urb,sfh,s3,adv,14.09745763
R32JPN,Zone_6A Cold Humid,rur,inf,ns,avg,2.630434783
R32JPN,Zone_6A Cold Humid,rur,mfh,s1,avg,3.717391304
R32JPN,Zone_6A Cold Humid,rur,mfh,s2,avg,4.451086957
R32JPN,Zone_6A Cold Humid,rur,mfh,s3,avg,6.663043478
R32JPN,Zone_6A Cold Humid,rur,mfh,s5,std,7.114130435
R32JPN,Zone_6A Cold Humid,rur,mfh,s5,adv,14.23913043
R32JPN,Zone_6A Cold Humid,rur,mfh,s1,std,3.717391304
R32JPN,Zone_6A Cold Humid,rur,mfh,s1,adv,3.717391304
R32JPN,Zone_6A Cold Humid,rur,mfh,s2,std,4.451086957
