region_bld,clim,urt,arch,bld_age,eneff,value
R32IND,Zone_4C Mixed Marine,urb,sfh,p2,avg,17.51940394
R32IND,Zone_4C Mixed Marine,urb,sfh,p3,avg,16.90538704
R32IND,Zone_4C Mixed Marine,urb,sfh,p5,std,15.54234632
R32IND,Zone_4C Mixed Marine,urb,sfh,p5,adv,3.642629685
R32IND,Zone_4C Mixed Marine,urb,sfh,p1,std,17.51940394
R32IND,Zone_4C Mixed Marine,urb,sfh,p1,adv,17.51940394
R32IND,Zone_4C Mixed Marine,urb,sfh,p2,std,17.51940394
R32IND,Zone_4C Mixed Marine,urb,sfh,p2,adv,17.51940394
R32IND,Zone_4C Mixed Marine,urb,sfh,p3,std,16.90538704
R32IND,Zone_4C Mixed Marine,urb,sfh,p3,adv,16.90538704
R32IND,Zone_5C Cool Marine,rur,inf,ns,avg,0
R32IND,Zone_5C Cool Marine,rur,mfh,p1,avg,0.696422076
R32IND,Zone_5C Cool Marine,rur,mfh,p2,avg,0.696422076
R32IND,Zone_5C Cool Marine,rur,mfh,p3,avg,0.757272675
R32IND,Zone_5C Cool Marine,rur,mfh,p5,std,0.771631144
R32IND,Zone_5C Cool Marine,rur,mfh,p5,adv,8.960165768
R32IND,Zone_5C Cool Marine,rur,mfh,p1,std,0.696422076
R32IND,Zone_5C Cool Marine,rur,mfh,p1,adv,0.696422076
R32IND,Zone_5C Cool Marine,rur,mfh,p2,std,0.696422076
R32IND,Zone_5C Cool Marine,rur,mfh,p2,adv,0.696422076
R32IND,Zone_5C Cool Marine,rur,mfh,p3,std,0.757272675
R32IND,Zone_5C Cool Marine,rur,mfh,p3,adv,0.757272675
R32IND,Zone_5C Cool Marine,rur,sfh,p1,avg,0
R32IND,Zone_5C Cool Marine,rur,sfh,p2,avg,0
R32IND,Zone_5C Cool Marine,rur,sfh,p3,avg,0
R32IND,Zone_5C Cool Marine,rur,sfh,p5,std,0
R32IND,Zone_5C Cool Marine,rur,sfh,p5,adv,2.298252901
R32IND,Zone_5C Cool Marine,rur,sfh,p1,std,0
R32IND,Zone_5C Cool Marine,rur,sfh,p1,adv,0
R32IND,Zone_5C Cool Marine,rur,sfh,p2,std,0
R32IND,Zone_5C Cool Marine,rur,sfh,p2,adv,0
R32IND,Zone_5C Cool Marine,rur,sfh,p3,std,0
R32IND,Zone_5C Cool Marine,rur,sfh,p3,adv,0
R32IND,Zone_5C Cool Marine,urb,inf,ns,avg,0
R32IND,Zone_5C Cool Marine,urb,mfh,p1,avg,0.696422076
R32IND,Zone_5C Cool Marine,urb,mfh,p2,avg,0.696422076
R32IND,Zone_5C Cool Marine,urb,mfh,p3,avg,0.757272675
R32IND,Zone_5C Cool Marine,urb,mfh,p5,std,0.771631144
R32IND,Zone_5C Cool Marine,urb,mfh,p5,adv,8.960165768
R32IND,Zone_5C Cool Marine,urb,mfh,p1,std,0.696422076
R32IND,Zone_5C Cool Marine,urb,mfh,p1,adv,0.696422076
R32IND,Zone_5C Cool Marine,urb,mfh,p2,std,0.696422076
R32IND,Zone_5C Cool Marine,urb,mfh,p2,adv,0.696422076
R32IND,Zone_5C Cool Marine,urb,mfh,p3,std,0.757272675
R32IND,Zone_5C Cool Marine,urb,mfh,p3,adv,0.757272675
R32IND,Zone_5C Cool Marine,urb,sfh,p1,avg,0
R32IND,Zone_5C Cool Marine,urb,sfh,p2,avg,0
R32IND,Zone_5C Cool Marine,urb,sfh,p3,avg,0
R32IND,Zone_5C Cool Marine,urb,sfh,p5,std,0
R32IND,Zone_5C Cool Marine,urb,sfh,p5,adv,2.298252901
R32IND,Zone_5C Cool Marine,urb,sfh,p1,std,0
R32IND,Zone_5C Cool Marine,urb,sfh,p1,adv,0
R32IND,Zone_5C Cool Marine,urb,sfh,p2,std,0
R32IND,Zone_5C Cool Marine,urb,sfh,p2,adv,0
R32IND,Zone_5C Cool Marine,urb,sfh,p3,std,0
R32IND,Zone_5C Cool Marine,urb,sfh,p3,adv,0
R32JPN,Zone_3A Warm Humid,rur,inf,ns,avg,77.59303924
R32JPN,Zone_3A Warm Humid,rur,mfh,p1,avg,44.22825642
R32JPN,Zone_3A Warm Humid,rur,mfh,p2,avg,39.86107382
R32JPN,Zone_3A Warm Humid,rur,mfh,p3,avg,35.3771436
R32JPN,Zone_3A Warm Humid,rur,mfh,p5,std,34.84963925
R32JPN,Zone_3A Warm Humid,rur,mfh,p5,adv,35.75406788
R32JPN,Zone_3A Warm Humid,rur,mfh,p1,std,44.22825642
R32JPN,Zone_3A Warm Humid,rur,mfh,p1,adv,44.22825642
R32JPN,Zone_3A Warm Humid,rur,mfh,p2,std,39.86107382
R32JPN,Zone_3A Warm Humid,rur,mfh,p2,adv,39.86107382
R32JPN,Zone_3A Warm Humid,rur,mfh,p3,std,35.3771436
R32JPN,Zone_3A Warm Humid,rur,mfh,p3,adv,35.3771436
R32JPN,Zone_3A Warm Humid,rur,sfh,p1,avg,77.59303924
R32JPN,Zone_3A Warm Humid,rur,sfh,p2,avg,62.6372396
R32JPN,Zone_3A Warm Humid,rur,sfh,p3,avg,44.77924882
R32JPN,Zone_3A Warm Humid,rur,sfh,p5,std,42.18347286
R32JPN,Zone_3A Warm Humid,rur,sfh,p5,adv,35.21751094
R32JPN,Zone_3A Warm Humid,rur,sfh,p1,std,77.59303924
R32JPN,Zone_3A Warm Humid,rur,sfh,p1,adv,77.59303924
R32JPN,Zone_3A Warm Humid,rur,sfh,p2,std,62.6372396
R32JPN,Zone_3A Warm Humid,rur,sfh,p2,adv,62.6372396
R32JPN,Zone_3A Warm Humid,rur,sfh,p3,std,44.77924882
R32JPN,Zone_3A Warm Humid,rur,sfh,p3,adv,44.77924882
R32JPN,Zone_3A Warm Humid,urb,inf,ns,avg,71.50607564
R32JPN,Zone_3A Warm Humid,urb,mfh,p1,avg,40.66152622
R32JPN,Zone_3A Warm Humid,urb,mfh,p2,avg,36.62090108
R32JPN,Zone_3A Warm Humid,urb,mfh,p3,avg,32.34212668
R32JPN,Zone_3A Warm Humid,urb,mfh,p5,std,31.83066011
R32JPN,Zone_3A Warm Humid,urb,mfh,p5,adv,32.77747283
R32JPN,Zone_3A Warm Humid,urb,mfh,p1,std,40.66152622
R32JPN,Zone_3A Warm Humid,urb,mfh,p1,adv,40.66152622
R32JPN,Zone_3A Warm Humid,urb,mfh,p2,std,36.62090108
R32JPN,Zone_3A Warm Humid,urb,mfh,p2,adv,36.62090108
R32JPN,Zone_3A Warm Humid,urb,mfh,p3,std,32.34212668
R32JPN,Zone_3A Warm Humid,urb,mfh,p3,adv,32.34212668
R32JPN,Zone_3A Warm Humid,urb,sfh,p1,avg,71.50607564
R32JPN,Zone_3A Warm Humid,urb,sfh,p2,avg,57.75395948
R32JPN,Zone_3A Warm Humid,urb,sfh,p3,avg,41.19846328
R32JPN,Zone_3A Warm Humid,urb,sfh,p5,std,38.81100607
R32JPN,Zone_3A Warm Humid,urb,sfh,p5,adv,32.09604023
R32JPN,Zone_3A Warm Humid,urb,sfh,p1,std,71.50607564
R32JPN,Zone_3A Warm Humid,urb,sfh,p1,adv,71.50607564
R32JPN,Zone_3A Warm Humid,urb,sfh,p2,std,57.75395948
R32JPN,Zone_3A Warm Humid,urb,sfh,p2,adv,57.75395948
R32JPN,Zone_3A Warm Humid,urb,sfh,p3,std,41.19846328
R32JPN,Zone_3A Warm Humid,urb,sfh,p3,adv,41.19846328
R32JPN,Zone_4A Mixed Humid,rur,inf,ns,avg,37.19674099
R32JPN,Zone_4A Mixed Humid,rur,mfh,p1,avg,22.59299325
R32JPN,Zone_4A Mixed Humid,rur,mfh,p2,avg,20.9188618
R32JPN,Zone_4A Mixed Humid,rur,mfh,p3,avg,19.87548024
R32JPN,Zone_4A Mixed Humid,rur,mfh,p5,std,19.81323478
R32JPN,Zone_4A Mixed Humid,rur,mfh,p5,adv,22.75672302
R32JPN,Zone_4A Mixed Humid,rur,mfh,p1,std,22.59299325
R32JPN,Zone_4A Mixed Humid,rur,mfh,p1,adv,22.59299325
R32JPN,Zone_4A Mixed Humid,rur,mfh,p2,std,20.9188618
R32JPN,Zone_4A Mixed Humid,rur,mfh,p2,adv,20.9188618
R32JPN,Zone_4A Mixed Humid,rur,mfh,p3,std,19.87548024
R32JPN,Zone_4A Mixed Humid,rur,mfh,p3,adv,19.87548024
R32JPN,Zone_4A Mixed Humid,rur,sfh,p1,avg,37.19674099
R32JPN,Zone_4A Mixed Humid,rur,sfh,p2,avg,30.35317375
R32JPN,Zone_4A Mixed Humid,rur,sfh,p3,avg,22.7185093
R32JPN,Zone_4A Mixed Humid,rur,sfh,p5,std,21.57066558
R32JPN,Zone_4A Mixed Humid,rur,sfh,p5,adv,20.73475387
R32JPN,Zone_4A Mixed Humid,rur,sfh,p1,std,37.19674099
R32JPN,Zone_4A Mixed Humid,rur,sfh,p1,adv,37.19674099
R32JPN,Zone_4A Mixed Humid,rur,sfh,p2,std,30.35317375
R32JPN,Zone_4A Mixed Humid,rur,sfh,p2,adv,30.35317375
R32JPN,Zone_4A Mixed Humid,rur,sfh,p3,std,22.7185093
R32JPN,Zone_4A Mixed Humid,rur,sfh,p3,adv,22.7185093
R32JPN,Zone_4A Mixed Humid,urb,inf,ns,avg,42.43573761
R32JPN,Zone_4A Mixed Humid,urb,mfh,p1,avg,25.26038203
R32JPN,Zone_4A Mixed Humid,urb,mfh,p2,avg,23.23550011
R32JPN,Zone_4A Mixed Humid,urb,mfh,p3,avg,21.71440951
R32JPN,Zone_4A Mixed Humid,urb,mfh,p5,std,21.61741916
R32JPN,Zone_4A Mixed Humid,urb,mfh,p5,adv,24.14870361
R32JPN,Zone_4A Mixed Humid,urb,mfh,p1,std,25.26038203
R32JPN,Zone_4A Mixed Humid,urb,mfh,p1,adv,25.26038203
R32JPN,Zone_4A Mixed Humid,urb,mfh,p2,std,23.23550011
R32JPN,Zone_4A Mixed Humid,urb,mfh,p2,adv,23.23550011
R32JPN,Zone_4A Mixed Humid,urb,mfh,p3,std,21.71440951
R32JPN,Zone_4A Mixed Humid,urb,mfh,p3,adv,21.71440951
R32JPN,Zone_4A Mixed Humid,urb,sfh,p1,avg,42.43573761
R32JPN,Zone_4A Mixed Humid,urb,sfh,p2,avg,34.53124763
R32JPN,Zone_4A Mixed Humid,urb,sfh,p3,avg,25.44799208
R32JPN,Zone_4A Mixed Humid,urb,sfh,p5,std,24.1168628
R32JPN,Zone_4A Mixed Humid,urb,sfh,p5,adv,22.41228444
R32JPN,Zone_4A Mixed Humid,urb,sfh,p1,std,42.43573761
R32JPN,Zone_4A Mixed Humid,urb,sfh,p1,adv,42.43573761
R32JPN,Zone_4A Mixed Humid,urb,sfh,p2,std,34.53124763
R32JPN,Zone_4A Mixed Humid,urb,sfh,p2,adv,34.53124763
R32JPN,Zone_4A Mixed Humid,urb,sfh,p3,std,25.44799208
R32JPN,Zone_4A Mixed Humid,urb,sfh,p3,adv,25.44799208
R32JPN,Zone_5A Cool Humid,rur,inf,ns,avg,9.593595103
R32JPN,Zone_5A Cool Humid,rur,mfh,p1,avg,7.009003195
R32JPN,Zone_5A Cool Humid,rur,mfh,p2,avg,7.059030634
R32JPN,Zone_5A Cool Humid,rur,mfh,p3,avg,7.955136157
R32JPN,Zone_5A Cool Humid,rur,mfh,p5,std,8.178756725
R32JPN,Zone_5A Cool Humid,rur,mfh,p5,adv,11.91881323
R32JPN,Zone_5A Cool Humid,rur,mfh,p1,std,7.009003195
R32JPN,Zone_5A Cool Humid,rur,mfh,p1,adv,7.009003195
R32JPN,Zone_5A Cool Humid,rur,mfh,p2,std,7.059030634
R32JPN,Zone_5A Cool Humid,rur,mfh,p2,adv,7.059030634
R32JPN,Zone_5A Cool Humid,rur,mfh,p3,std,7.955136157
R32JPN,Zone_5A Cool Humid,rur,mfh,p3,adv,7.955136157
R32JPN,Zone_5A Cool Humid,rur,sfh,p1,avg,9.593595103
R32JPN,Zone_5A Cool Humid,rur,sfh,p2,avg,8.103366472
R32JPN,Zone_5A Cool Humid,rur,sfh,p3,avg,7.037212532
R32JPN,Zone_5A Cool Humid,rur,sfh,p5,std,6.714595539
R32JPN,Zone_5A Cool Humid,rur,sfh,p5,adv,9.20178096
R32JPN,Zone_5A Cool Humid,rur,sfh,p1,std,9.593595103
R32JPN,Zone_5A Cool Humid,rur,sfh,p1,adv,9.593595103
R32JPN,Zone_5A Cool Humid,rur,sfh,p2,std,8.103366472
R32JPN,Zone_5A Cool Humid,rur,sfh,p2,adv,8.103366472
R32JPN,Zone_5A Cool Humid,rur,sfh,p3,std,7.037212532
R32JPN,Zone_5A Cool Humid,rur,sfh,p3,adv,7.037212532
R32JPN,Zone_5A Cool Humid,urb,inf,ns,avg,9.371735709
R32JPN,Zone_5A Cool Humid,urb,mfh,p1,avg,6.942385192
R32JPN,Zone_5A Cool Humid,urb,mfh,p2,avg,6.996120939
R32JPN,Zone_5A Cool Humid,urb,mfh,p3,avg,7.937916034
R32JPN,Zone_5A Cool Humid,urb,mfh,p5,std,8.155196101
R32JPN,Zone_5A Cool Humid,urb,mfh,p5,adv,11.9403739
R32JPN,Zone_5A Cool Humid,urb,mfh,p1,std,6.942385192
R32JPN,Zone_5A Cool Humid,urb,mfh,p1,adv,6.942385192
R32JPN,Zone_5A Cool Humid,urb,mfh,p2,std,6.996120939
R32JPN,Zone_5A Cool Humid,urb,mfh,p2,adv,6.996120939
R32JPN,Zone_5A Cool Humid,urb,mfh,p3,std,7.937916034
R32JPN,Zone_5A Cool Humid,urb,mfh,p3,adv,7.937916034
R32JPN,Zone_5A Cool Humid,urb,sfh,p1,avg,9.371735709
R32JPN,Zone_5A Cool Humid,urb,sfh,p2,avg,7.920186236
R32JPN,Zone_5A Cool Humid,urb,sfh,p3,avg,6.891344417
R32JPN,Zone_5A Cool Humid,urb,sfh,p5,std,6.651584593
R32JPN,Zone_5A Cool Humid,urb,sfh,p5,adv,9.170282747
R32JPN,Zone_5A Cool Humid,urb,sfh,p1,std,9.371735709
R32JPN,Zone_5A Cool Humid,urb,sfh,p1,adv,9.371735709
R32JPN,Zone_5A Cool Humid,urb,sfh,p2,std,7.920186236
R32JPN,Zone_5A Cool Humid,urb,sfh,p2,adv,7.920186236
R32JPN,Zone_5A Cool Humid,urb,sfh,p3,std,6.891344417
R32JPN,Zone_5A Cool Humid,urb,sfh,p3,adv,6.891344417
R32JPN,Zone_6A Cold Humid,rur,inf,ns,avg,3.857226427
R32JPN,Zone_6A Cold Humid,rur,mfh,p1,avg,2.682947691
R32JPN,Zone_6A Cold Humid,rur,mfh,p2,avg,2.618992
R32JPN,Zone_6A Cold Humid,rur,mfh,p3,avg,2.491583544
R32JPN,Zone_6A Cold Humid,rur,mfh,p5,std,2.635920631
R32JPN,Zone_6A Cold Humid,rur,mfh,p5,adv,5.448604131
R32JPN,Zone_6A Cold Humid,rur,mfh,p1,std,2.682947691
R32JPN,Zone_6A Cold Humid,rur,mfh,p1,adv,2.682947691
R32JPN,Zone_6A Cold Humid,rur,mfh,p2,std,2.618992
R32JPN,Zone_6A Cold Humid,rur,mfh,p2,adv,2.618992
R32JPN,Zone_6A Cold Humid,rur,mfh,p3,std,2.491583544
R32JPN,Zone_6A Cold Humid,rur,mfh,p3,adv,2.491583544
R32JPN,Zone_6A Cold Humid,rur,sfh,p1,avg,3.857226427
R32JPN,Zone_6A Cold Humid,rur,sfh,p2,avg,2.904503866
R32JPN,Zone_6A Cold Humid,rur,sfh,p3,avg,2.58876794
R32JPN,Zone_6A Cold Humid,rur,sfh,p5,std,2.572946018
R32JPN,Zone_6A Cold Humid,rur,sfh,p5,adv,3.20094547
R32JPN,Zone_6A Cold Humid,rur,sfh,p1,std,3.857226427
R32JPN,Zone_6A Cold Humid,rur,sfh,p1,adv,3.857226427
R32JPN,Zone_6A Cold Humid,rur,sfh,p2,std,2.904503866
R32JPN,Zone_6A Cold Humid,rur,sfh,p2,adv,2.904503866
R32JPN,Zone_6A Cold Humid,rur,sfh,p3,std,2.58876794
R32JPN,Zone_6A Cold Humid,rur,sfh,p3,adv,2.58876794
R32JPN,Zone_6A Cold Humid,urb,inf,ns,avg,5.992240311
R32JPN,Zone_6A Cold Humid,urb,mfh,p1,avg,4.62509471
R32JPN,Zone_6A Cold Humid,urb,mfh,p2,avg,4.819838533
R32JPN,Zone_6A Cold Humid,urb,mfh,p3,avg,5.211446288
R32JPN,Zone_6A Cold Humid,urb,mfh,p5,std,5.43424099
R32JPN,Zone_6A Cold Humid,urb,mfh,p5,adv,9.200299876
R32JPN,Zone_6A Cold Humid,urb,mfh,p1,std,4.62509471
R32JPN,Zone_6A Cold Humid,urb,mfh,p1,adv,4.62509471
R32JPN,Zone_6A Cold Humid,urb,mfh,p2,std,4.819838533
R32JPN,Zone_6A Cold Humid,urb,mfh,p2,adv,4.819838533
R32JPN,Zone_6A Cold Humid,urb,mfh,p3,std,5.211446288
R32JPN,Zone_6A Cold Humid,urb,mfh,p3,adv,5.211446288
R32JPN,Zone_6A Cold Humid,urb,sfh,p1,avg,5.992240311
R32JPN,Zone_6A Cold Humid,urb,sfh,p2,avg,5.013350613
R32JPN,Zone_6A Cold Humid,urb,sfh,p3,avg,4.470711556
R32JPN,Zone_6A Cold Humid,urb,sfh,p5,std,4.431107116
R32JPN,Zone_6A Cold Humid,urb,sfh,p5,adv,6.230486004
R32JPN,Zone_6A Cold Humid,urb,sfh,p1,std,5.992240311
R32JPN,Zone_6A Cold Humid,urb,sfh,p1,adv,5.992240311
R32JPN,Zone_6A Cold Humid,urb,sfh,p2,std,5.013350613
R32JPN,Zone_6A Cold Humid,urb,sfh,p2,adv,5.013350613
R32JPN,Zone_6A Cold Humid,urb,sfh,p3,std,4.470711556
R32JPN,Zone_6A Cold Humid,urb,sfh,p3,adv,4.470711556
R32KOR,Zone_4A Mixed Humid,rur,inf,ns,avg,71.90913748
R32KOR,Zone_4A Mixed Humid,rur,mfh,p1,avg,36.74634706
R32KOR,Zone_4A Mixed Humid,rur,mfh,p2,avg,36.74634706
R32KOR,Zone_4A Mixed Humid,rur,mfh,p3,avg,35.68887374
R32KOR,Zone_4A Mixed Humid,rur,mfh,p5,std,34.33597832
R32KOR,Zone_4A Mixed Humid,rur,mfh,p5,adv,26.80001474
R32KOR,Zone_4A Mixed Humid,rur,mfh,p1,std,36.74634706
R32KOR,Zone_4A Mixed Humid,rur,mfh,p1,adv,36.74634706
R32KOR,Zone_4A Mixed Humid,rur,mfh,p2,std,36.74634706
R32KOR,Zone_4A Mixed Humid,rur,mfh,p2,adv,36.74634706
R32KOR,Zone_4A Mixed Humid,rur,mfh,p3,std,35.68887374
R32KOR,Zone_4A Mixed Humid,rur,mfh,p3,adv,35.68887374
R32KOR,Zone_4A Mixed Humid,rur,sfh,p1,avg,71.90913748
R32KOR,Zone_4A Mixed Humid,rur,sfh,p2,avg,71.90913748
R32KOR,Zone_4A Mixed Humid,rur,sfh,p3,avg,68.341442
R32KOR,Zone_4A Mixed Humid,rur,sfh,p5,std,63.63119222
R32KOR,Zone_4A Mixed Humid,rur,sfh,p5,adv,27.60634025
R32KOR,Zone_4A Mixed Humid,rur,sfh,p1,std,71.90913748
R32KOR,Zone_4A Mixed Humid,rur,sfh,p1,adv,71.90913748
R32KOR,Zone_4A Mixed Humid,rur,sfh,p2,std,71.90913748
R32KOR,Zone_4A Mixed Humid,rur,sfh,p2,adv,71.90913748
R32KOR,Zone_4A Mixed Humid,rur,sfh,p3,std,68.341442
R32KOR,Zone_4A Mixed Humid,rur,sfh,p3,adv,68.341442
R32KOR,Zone_4A Mixed Humid,urb,inf,ns,avg,77.76810511
R32KOR,Zone_4A Mixed Humid,urb,mfh,p1,avg,39.58949166
R32KOR,Zone_4A Mixed Humid,urb,mfh,p2,avg,39.58949166
R32KOR,Zone_4A Mixed Humid,urb,mfh,p3,avg,38.41231889
R32KOR,Zone_4A Mixed Humid,urb,mfh,p5,std,36.92233489
R32KOR,Zone_4A Mixed Humid,urb,mfh,p5,adv,27.89943162
R32KOR,Zone_4A Mixed Humid,urb,mfh,p1,std,39.58949166
R32KOR,Zone_4A Mixed Humid,urb,mfh,p1,adv,39.58949166
R32KOR,Zone_4A Mixed Humid,urb,mfh,p2,std,39.58949166
R32KOR,Zone_4A Mixed Humid,urb,mfh,p2,adv,39.58949166
R32KOR,Zone_4A Mixed Humid,urb,mfh,p3,std,38.41231889
R32KOR,Zone_4A Mixed Humid,urb,mfh,p3,adv,38.41231889
R32KOR,Zone_4A Mixed Humid,urb,sfh,p1,avg,77.76810511
R32KOR,Zone_4A Mixed Humid,urb,sfh,p2,avg,77.76810511
R32KOR,Zone_4A Mixed Humid,urb,sfh,p3,avg,73.88145186
R32KOR,Zone_4A Mixed Humid,urb,sfh,p5,std,68.81195054
R32KOR,Zone_4A Mixed Humid,urb,sfh,p5,adv,29.27483979
R32KOR,Zone_4A Mixed Humid,urb,sfh,p1,std,77.76810511
R32KOR,Zone_4A Mixed Humid,urb,sfh,p1,adv,77.76810511
R32KOR,Zone_4A Mixed Humid,urb,sfh,p2,std,77.76810511
R32KOR,Zone_4A Mixed Humid,urb,sfh,p2,adv,77.76810511
R32KOR,Zone_4A Mixed Humid,urb,sfh,p3,std,73.88145186
R32KOR,Zone_4A Mixed Humid,urb,sfh,p3,adv,73.88145186
R32KOR,Zone_5A Cool Humid,rur,inf,ns,avg,46.35033125
R32KOR,Zone_5A Cool Humid,rur,mfh,p1,avg,24.4274782
R32KOR,Zone_5A Cool Humid,rur,mfh,p2,avg,24.4274782
R32KOR,Zone_5A Cool Humid,rur,mfh,p3,avg,23.84290304
R32KOR,Zone_5A Cool Humid,rur,mfh,p5,std,23.03293533
R32KOR,Zone_5A Cool Humid,rur,mfh,p5,adv,20.58758019
R32KOR,Zone_5A Cool Humid,rur,mfh,p1,std,24.4274782
R32KOR,Zone_5A Cool Humid,rur,mfh,p1,adv,24.4274782
R32KOR,Zone_5A Cool Humid,rur,mfh,p2,std,24.4274782
R32KOR,Zone_5A Cool Humid,rur,mfh,p2,adv,24.4274782
R32KOR,Zone_5A Cool Humid,rur,mfh,p3,std,23.84290304
R32KOR,Zone_5A Cool Humid,rur,mfh,p3,adv,23.84290304
R32KOR,Zone_5A Cool Humid,rur,sfh,p1,avg,46.35033125
R32KOR,Zone_5A Cool Humid,rur,sfh,p2,avg,46.35033125
R32KOR,Zone_5A Cool Humid,rur,sfh,p3,avg,44.14590119
R32KOR,Zone_5A Cool Humid,rur,sfh,p5,std,41.13202316
R32KOR,Zone_5A Cool Humid,rur,sfh,p5,adv,19.7064247
R32KOR,Zone_5A Cool Humid,rur,sfh,p1,std,46.35033125
R32KOR,Zone_5A Cool Humid,rur,sfh,p1,adv,46.35033125
R32KOR,Zone_5A Cool Humid,rur,sfh,p2,std,46.35033125
R32KOR,Zone_5A Cool Humid,rur,sfh,p2,adv,46.35033125
R32KOR,Zone_5A Cool Humid,rur,sfh,p3,std,44.14590119
R32KOR,Zone_5A Cool Humid,rur,sfh,p3,adv,44.14590119
R32KOR,Zone_5A Cool Humid,urb,inf,ns,avg,66.22118165
R32KOR,Zone_5A Cool Humid,urb,mfh,p1,avg,34.15826622
R32KOR,Zone_5A Cool Humid,urb,mfh,p2,avg,34.15826622
R32KOR,Zone_5A Cool Humid,urb,mfh,p3,avg,33.22155306
R32KOR,Zone_5A Cool Humid,urb,mfh,p5,std,31.97692899
R32KOR,Zone_5A Cool Humid,urb,mfh,p5,adv,25.19922589
R32KOR,Zone_5A Cool Humid,urb,mfh,p1,std,34.15826622
R32KOR,Zone_5A Cool Humid,urb,mfh,p1,adv,34.15826622
R32KOR,Zone_5A Cool Humid,urb,mfh,p2,std,34.15826622
R32KOR,Zone_5A Cool Humid,urb,mfh,p2,adv,34.15826622
R32KOR,Zone_5A Cool Humid,urb,mfh,p3,std,33.22155306
R32KOR,Zone_5A Cool Humid,urb,mfh,p3,adv,33.22155306
R32KOR,Zone_5A Cool Humid,urb,sfh,p1,avg,66.22118165
R32KOR,Zone_5A Cool Humid,urb,sfh,p2,avg,66.22118165
R32KOR,Zone_5A Cool Humid,urb,sfh,p3,avg,62.97156974
R32KOR,Zone_5A Cool Humid,urb,sfh,p5,std,58.67483312
R32KOR,Zone_5A Cool Humid,urb,sfh,p5,adv,25.80470142
R32KOR,Zone_5A Cool Humid,urb,sfh,p1,std,66.22118165
R32KOR,Zone_5A Cool Humid,urb,sfh,p1,adv,66.22118165
R32KOR,Zone_5A Cool Humid,urb,sfh,p2,std,66.22118165
R32KOR,Zone_5A Cool Humid,urb,sfh,p2,adv,66.22118165
R32KOR,Zone_5A Cool Humid,urb,sfh,p3,std,62.97156974
R32KOR,Zone_5A Cool Humid,urb,sfh,p3,adv,62.97156974
R32LAM-L,Zone_0A Extremely hot Humid,rur,inf,ns,avg,592.2930495
R32LAM-L,Zone_0A Extremely hot Humid,rur,mfh,p1,avg,293.4336593
R32LAM-L,Zone_0A Extremely hot Humid,rur,mfh,p2,avg,279.3958387
R32LAM-L,Zone_0A Extremely hot Humid,rur,mfh,p3,avg,265.6586694
R32LAM-L,Zone_0A Extremely hot Humid,rur,mfh,p5,std,263.672135
R32LAM-L,Zone_0A Extremely hot Humid,rur,mfh,p5,adv,144.5796443
R32LAM-L,Zone_0A Extremely hot Humid,rur,mfh,p1,std,293.4336593
R32LAM-L,Zone_0A Extremely hot Humid,rur,mfh,p1,adv,293.4336593
R32LAM-L,Zone_0A Extremely hot Humid,rur,mfh,p2,std,279.3958387
R32LAM-L,Zone_0A Extremely hot Humid,rur,mfh,p2,adv,279.3958387
R32LAM-L,Zone_0A Extremely hot Humid,rur,mfh,p3,std,265.6586694
R32LAM-L,Zone_0A Extremely hot Humid,rur,mfh,p3,adv,265.6586694
R32LAM-L,Zone_0A Extremely hot Humid,rur,sfh,p1,avg,592.2930495
R32LAM-L,Zone_0A Extremely hot Humid,rur,sfh,p2,avg,556.1565274
R32LAM-L,Zone_0A Extremely hot Humid,rur,sfh,p3,avg,517.6070601
R32LAM-L,Zone_0A Extremely hot Humid,rur,sfh,p5,std,511.9852127
R32LAM-L,Zone_0A Extremely hot Humid,rur,sfh,p5,adv,195.1615881
R32LAM-L,Zone_0A Extremely hot Humid,rur,sfh,p1,std,592.2930495
R32LAM-L,Zone_0A Extremely hot Humid,rur,sfh,p1,adv,592.2930495
R32LAM-L,Zone_0A Extremely hot Humid,rur,sfh,p2,std,556.1565274
R32LAM-L,Zone_0A Extremely hot Humid,rur,sfh,p2,adv,556.1565274
R32LAM-L,Zone_0A Extremely hot Humid,rur,sfh,p3,std,517.6070601
R32LAM-L,Zone_0A Extremely hot Humid,rur,sfh,p3,adv,517.6070601
R32LAM-L,Zone_0A Extremely hot Humid,urb,inf,ns,avg,572.7951014
R32LAM-L,Zone_0A Extremely hot Humid,urb,mfh,p1,avg,284.9350088
R32LAM-L,Zone_0A Extremely hot Humid,urb,mfh,p2,avg,271.5327616
R32LAM-L,Zone_0A Extremely hot Humid,urb,mfh,p3,avg,258.3115038
R32LAM-L,Zone_0A Extremely hot Humid,urb,mfh,p5,std,256.3980065
R32LAM-L,Zone_0A Extremely hot Humid,urb,mfh,p5,adv,142.3563111
R32LAM-L,Zone_0A Extremely hot Humid,urb,mfh,p1,std,284.9350088
R32LAM-L,Zone_0A Extremely hot Humid,urb,mfh,p1,adv,284.9350088
R32LAM-L,Zone_0A Extremely hot Humid,urb,mfh,p2,std,271.5327616
R32LAM-L,Zone_0A Extremely hot Humid,urb,mfh,p2,adv,271.5327616
R32LAM-L,Zone_0A Extremely hot Humid,urb,mfh,p3,std,258.3115038
R32LAM-L,Zone_0A Extremely hot Humid,urb,mfh,p3,adv,258.3115038
R32LAM-L,Zone_0A Extremely hot Humid,urb,sfh,p1,avg,572.7951014
