eneff,region_gea,fuel_heat,year,value
adv,LAC,coal,2035,0.75
adv,LAC,coal,2040,0.75
adv,LAC,coal,2045,0.75
adv,LAC,coal,2050,0.75
adv,LAC,coal,2055,0.75
adv,LAC,coal,2060,0.75
adv,LAC,coal,2065,0.75
adv,LAC,coal,2070,0.75
adv,LAC,coal,2075,0.75
adv,LAC,coal,2080,0.75
adv,LAC,coal,2085,0.75
adv,LAC,coal,2090,0.75
adv,LAC,coal,2095,0.75
adv,LAC,coal,2100,0.75
adv,LAC,district_heat,2015,0.98
adv,LAC,district_heat,2020,0.98
adv,LAC,district_heat,2025,0.98
adv,LAC,district_heat,2030,0.98
adv,LAC,district_heat,2035,0.98
adv,LAC,district_heat,2040,0.98
adv,LAC,district_heat,2045,0.98
adv,LAC,district_heat,2050,0.98
adv,LAC,district_heat,2055,0.98
adv,LAC,district_heat,2060,0.98
adv,LAC,district_heat,2065,0.98
adv,LAC,district_heat,2070,0.98
adv,LAC,district_heat,2075,0.98
adv,LAC,district_heat,2080,0.98
adv,LAC,district_heat,2085,0.98
adv,LAC,district_heat,2090,0.98
adv,LAC,district_heat,2095,0.98
adv,LAC,district_heat,2100,0.98
adv,LAC,electricity,2015,2.5
adv,LAC,electricity,2020,2.647058824
adv,LAC,electricity,2025,2.794117647
adv,LAC,electricity,2030,2.941176471
adv,LAC,electricity,2035,3.088235294
adv,LAC,electricity,2040,3.235294118
adv,LAC,electricity,2045,3.382352941
adv,LAC,electricity,2050,3.529411765
adv,LAC,electricity,2055,3.676470588
adv,LAC,electricity,2060,3.823529412
adv,LAC,electricity,2065,3.970588235
adv,LAC,electricity,2070,4.117647059
adv,LAC,electricity,2075,4.264705882
adv,LAC,electricity,2080,4.411764706
adv,LAC,electricity,2085,4.558823529
adv,LAC,electricity,2090,4.705882353
adv,LAC,electricity,2095,4.852941176
adv,LAC,electricity,2100,5
adv,LAC,gas,2015,0.9
adv,LAC,gas,2020,0.9
adv,LAC,gas,2025,0.9
adv,LAC,gas,2030,0.9
adv,LAC,gas,2035,0.9
adv,LAC,gas,2040,0.9
adv,LAC,gas,2045,0.9
adv,LAC,gas,2050,0.9
adv,LAC,gas,2055,0.9
adv,LAC,gas,2060,0.9
adv,LAC,gas,2065,0.9
adv,LAC,gas,2070,0.9
adv,LAC,gas,2075,0.9
adv,LAC,gas,2080,0.9
adv,LAC,gas,2085,0.9
adv,LAC,gas,2090,0.9
adv,LAC,gas,2095,0.9
adv,LAC,gas,2100,0.9
adv,LAC,oil,2015,0.86
adv,LAC,oil,2020,0.86
adv,LAC,oil,2025,0.86
adv,LAC,oil,2030,0.86
adv,LAC,oil,2035,0.86
adv,LAC,oil,2040,0.86
adv,LAC,oil,2045,0.86
adv,LAC,oil,2050,0.86
adv,LAC,oil,2055,0.86
adv,LAC,oil,2060,0.86
adv,LAC,oil,2065,0.86
adv,LAC,oil,2070,0.86
adv,LAC,oil,2075,0.86
adv,LAC,oil,2080,0.86
adv,LAC,oil,2085,0.86
adv,LAC,oil,2090,0.86
adv,LAC,oil,2095,0.86
adv,LAC,oil,2100,0.86
avg,MEA,biomass_solid,2015,0.4
avg,MEA,biomass_solid,2020,0.4
avg,MEA,biomass_solid,2025,0.4
avg,MEA,biomass_solid,2030,0.4
avg,MEA,biomass_solid,2035,0.4
avg,MEA,biomass_solid,2040,0.4
avg,MEA,biomass_solid,2045,0.4
avg,MEA,biomass_solid,2050,0.4
avg,MEA,biomass_solid,2055,0.4
avg,MEA,biomass_solid,2060,0.4
avg,MEA,biomass_solid,2065,0.4
avg,MEA,biomass_solid,2070,0.4
avg,MEA,biomass_solid,2075,0.4
avg,MEA,biomass_solid,2080,0.4
avg,MEA,biomass_solid,2085,0.4
avg,MEA,biomass_solid,2090,0.4
avg,MEA,biomass_solid,2095,0.4
avg,MEA,biomass_solid,2100,0.4
avg,MEA,coal,2015,0.75
avg,MEA,coal,2020,0.75
avg,MEA,coal,2025,0.75
avg,MEA,coal,2030,0.75
avg,MEA,coal,2035,0.75
avg,MEA,coal,2040,0.75
avg,MEA,coal,2045,0.75
avg,MEA,coal,2050,0.75
avg,MEA,coal,2055,0.75
avg,MEA,coal,2060,0.75
avg,MEA,coal,2065,0.75
avg,MEA,coal,2070,0.75
avg,MEA,coal,2075,0.75
avg,MEA,coal,2080,0.75
avg,MEA,coal,2085,0.75
avg,MEA,coal,2090,0.75
avg,MEA,coal,2095,0.75
avg,MEA,coal,2100,0.75
avg,MEA,district_heat,2015,0.98
avg,MEA,district_heat,2020,0.98
avg,MEA,district_heat,2025,0.98
avg,MEA,district_heat,2030,0.98
avg,MEA,district_heat,2035,0.98
avg,MEA,district_heat,2040,0.98
avg,MEA,district_heat,2045,0.98
avg,MEA,district_heat,2050,0.98
avg,MEA,district_heat,2055,0.98
avg,MEA,district_heat,2060,0.98
avg,MEA,district_heat,2065,0.98
avg,MEA,district_heat,2070,0.98
avg,MEA,district_heat,2075,0.98
avg,MEA,district_heat,2080,0.98
avg,MEA,district_heat,2085,0.98
avg,MEA,district_heat,2090,0.98
avg,MEA,district_heat,2095,0.98
avg,MEA,district_heat,2100,0.98
avg,MEA,electricity,2015,1
avg,MEA,electricity,2020,1
avg,MEA,electricity,2025,1
avg,MEA,electricity,2030,1
avg,MEA,electricity,2035,1
avg,MEA,electricity,2040,1
avg,MEA,electricity,2045,1
avg,MEA,electricity,2050,1
avg,MEA,electricity,2055,1
avg,MEA,electricity,2060,1
avg,MEA,electricity,2065,1
avg,MEA,electricity,2070,1
avg,MEA,electricity,2075,1
avg,MEA,electricity,2080,1
avg,MEA,electricity,2085,1
avg,MEA,electricity,2090,1
avg,MEA,electricity,2095,1
avg,MEA,electricity,2100,1
avg,MEA,gas,2015,0.75
avg,MEA,gas,2020,0.75
avg,MEA,gas,2025,0.75
avg,MEA,gas,2030,0.75
avg,MEA,gas,2035,0.75
avg,MEA,gas,2040,0.75
avg,MEA,gas,2045,0.75
avg,MEA,gas,2050,0.75
avg,MEA,gas,2055,0.75
avg,MEA,gas,2060,0.75
avg,MEA,gas,2065,0.75
avg,MEA,gas,2070,0.75
avg,MEA,gas,2075,0.75
avg,MEA,gas,2080,0.75
avg,MEA,gas,2085,0.75
avg,MEA,gas,2090,0.75
avg,MEA,gas,2095,0.75
avg,MEA,gas,2100,0.75
avg,MEA,oil,2015,0.75
avg,MEA,oil,2020,0.75
avg,MEA,oil,2025,0.75
avg,MEA,oil,2030,0.75
avg,MEA,oil,2035,0.75
avg,MEA,oil,2040,0.75
avg,MEA,oil,2045,0.75
avg,MEA,oil,2050,0.75
avg,MEA,oil,2055,0.75
avg,MEA,oil,2060,0.75
avg,MEA,oil,2065,0.75
avg,MEA,oil,2070,0.75
avg,MEA,oil,2075,0.75
avg,MEA,oil,2080,0.75
avg,MEA,oil,2085,0.75
avg,MEA,oil,2090,0.75
avg,MEA,oil,2095,0.75
avg,MEA,oil,2100,0.75
std,MEA,biomass_solid,2015,0.4
std,MEA,biomass_solid,2020,0.426470588
std,MEA,biomass_solid,2025,0.452941176
std,MEA,biomass_solid,2030,0.479411765
std,MEA,biomass_solid,2035,0.505882353
std,MEA,biomass_solid,2040,0.532352941
std,MEA,biomass_solid,2045,0.558823529
std,MEA,biomass_solid,2050,0.585294118
std,MEA,biomass_solid,2055,0.611764706
std,MEA,biomass_solid,2060,0.638235294
std,MEA,biomass_solid,2065,0.664705882
std,MEA,biomass_solid,2070,0.691176471
std,MEA,biomass_solid,2075,0.717647059
std,MEA,biomass_solid,2080,0.744117647
std,MEA,biomass_solid,2085,0.770588235
std,MEA,biomass_solid,2090,0.797058824
std,MEA,biomass_solid,2095,0.823529412
std,MEA,biomass_solid,2100,0.85
std,MEA,coal,2015,0.75
std,MEA,coal,2020,0.75
std,MEA,coal,2025,0.75
std,MEA,coal,2030,0.75
std,MEA,coal,2035,0.75
std,MEA,coal,2040,0.75
std,MEA,coal,2045,0.75
std,MEA,coal,2050,0.75
std,MEA,coal,2055,0.75
std,MEA,coal,2060,0.75
std,MEA,coal,2065,0.75
std,MEA,coal,2070,0.75
std,MEA,coal,2075,0.75
std,MEA,coal,2080,0.75
std,MEA,coal,2085,0.75
std,MEA,coal,2090,0.75
std,MEA,coal,2095,0.75
std,MEA,coal,2100,0.75
std,MEA,district_heat,2015,0.98
std,MEA,district_heat,2020,0.98
std,MEA,district_heat,2025,0.98
std,MEA,district_heat,2030,0.98
std,MEA,district_heat,2035,0.98
std,MEA,district_heat,2040,0.98
std,MEA,district_heat,2045,0.98
std,MEA,district_heat,2050,0.98
std,MEA,district_heat,2055,0.98
std,MEA,district_heat,2060,0.98
std,MEA,district_heat,2065,0.98
std,MEA,district_heat,2070,0.98
std,MEA,district_heat,2075,0.98
std,MEA,district_heat,2080,0.98
std,MEA,district_heat,2085,0.98
std,MEA,district_heat,2090,0.98
std,MEA,district_heat,2095,0.98
std,MEA,district_heat,2100,0.98
std,MEA,electricity,2015,1
std,MEA,electricity,2020,1
std,MEA,electricity,2025,1
std,MEA,electricity,2030,1
std,MEA,electricity,2035,1
std,MEA,electricity,2040,1
std,MEA,electricity,2045,1
std,MEA,electricity,2050,1
std,MEA,electricity,2055,1
std,MEA,electricity,2060,1
std,MEA,electricity,2065,1
std,MEA,electricity,2070,1
std,MEA,electricity,2075,1
std,MEA,electricity,2080,1
std,MEA,electricity,2085,1
std,MEA,electricity,2090,1
std,MEA,electricity,2095,1
std,MEA,electricity,2100,1
std,MEA,gas,2015,0.75
std,MEA,gas,2020,0.758823529
std,MEA,gas,2025,0.767647059
std,MEA,gas,2030,0.776470588
std,MEA,gas,2035,0.785294118
std,MEA,gas,2040,0.794117647
std,MEA,gas,2045,0.802941176
std,MEA,gas,2050,0.811764706
std,MEA,gas,2055,0.820588235
std,MEA,gas,2060,0.829411765
std,MEA,gas,2065,0.838235294
std,MEA,gas,2070,0.847058824
std,MEA,gas,2075,0.855882353
std,MEA,gas,2080,0.864705882
std,MEA,gas,2085,0.873529412
std,MEA,gas,2090,0.882352941
std,MEA,gas,2095,0.891176471
std,MEA,gas,2100,0.9
std,MEA,oil,2015,0.75
std,MEA,oil,2020,0.756470588
std,MEA,oil,2025,0.762941176
std,MEA,oil,2030,0.769411765
std,MEA,oil,2035,0.775882353
std,MEA,oil,2040,0.782352941
std,MEA,oil,2045,0.788823529
std,MEA,oil,2050,0.795294118
std,MEA,oil,2055,0.801764706
std,MEA,oil,2060,0.808235294
std,MEA,oil,2065,0.814705882
std,MEA,oil,2070,0.821176471
std,MEA,oil,2075,0.827647059
std,MEA,oil,2080,0.834117647
std,MEA,oil,2085,0.840588235
std,MEA,oil,2090,0.847058824
std,MEA,oil,2095,0.853529412
std,MEA,oil,2100,0.86
adv,MEA,biomass_solid,2015,0.7
adv,MEA,biomass_solid,2020,0.708823529
adv,MEA,biomass_solid,2025,0.717647059
adv,MEA,biomass_solid,2030,0.726470588
adv,MEA,biomass_solid,2035,0.735294118
adv,MEA,biomass_solid,2040,0.744117647
adv,MEA,biomass_solid,2045,0.752941176
adv,MEA,biomass_solid,2050,0.761764706
adv,MEA,biomass_solid,2055,0.770588235
adv,MEA,biomass_solid,2060,0.779411765
adv,MEA,biomass_solid,2065,0.788235294
adv,MEA,biomass_solid,2070,0.797058824
adv,MEA,biomass_solid,2075,0.805882353
adv,MEA,biomass_solid,2080,0.814705882
adv,MEA,biomass_solid,2085,0.823529412
adv,MEA,biomass_solid,2090,0.832352941
adv,MEA,biomass_solid,2095,0.841176471
adv,MEA,biomass_solid,2100,0.85
adv,MEA,coal,2015,0.75
adv,MEA,coal,2020,0.75
adv,MEA,coal,2025,0.75
adv,MEA,coal,2030,0.75
adv,MEA,coal,2035,0.75
adv,MEA,coal,2040,0.75
adv,MEA,coal,2045,0.75
adv,MEA,coal,2050,0.75
adv,MEA,coal,2055,0.75
adv,MEA,coal,2060,0.75
adv,MEA,coal,2065,0.75
adv,MEA,coal,2070,0.75
adv,MEA,coal,2075,0.75
adv,MEA,coal,2080,0.75
adv,MEA,coal,2085,0.75
adv,MEA,coal,2090,0.75
adv,MEA,coal,2095,0.75
adv,MEA,coal,2100,0.75
adv,MEA,district_heat,2015,0.98
adv,MEA,district_heat,2020,0.98
adv,MEA,district_heat,2025,0.98
adv,MEA,district_heat,2030,0.98
adv,MEA,district_heat,2035,0.98
adv,MEA,district_heat,2040,0.98
adv,MEA,district_heat,2045,0.98
adv,MEA,district_heat,2050,0.98
adv,MEA,district_heat,2055,0.98
adv,MEA,district_heat,2060,0.98
adv,MEA,district_heat,2065,0.98
adv,MEA,district_heat,2070,0.98
adv,MEA,district_heat,2075,0.98
adv,MEA,district_heat,2080,0.98
adv,MEA,district_heat,2085,0.98
adv,MEA,district_heat,2090,0.98
adv,MEA,district_heat,2095,0.98
adv,MEA,district_heat,2100,0.98
adv,MEA,electricity,2015,2.5
adv,MEA,electricity,2020,2.647058824
adv,MEA,electricity,2025,2.794117647
adv,MEA,electricity,2030,2.941176471
adv,MEA,electricity,2035,3.088235294
adv,MEA,electricity,2040,3.235294118
adv,MEA,electricity,2045,3.382352941
adv,MEA,electricity,2050,3.529411765
adv,MEA,electricity,2055,3.676470588
adv,MEA,electricity,2060,3.823529412
adv,MEA,electricity,2065,3.970588235
adv,MEA,electricity,2070,4.117647059
adv,MEA,electricity,2075,4.264705882
adv,MEA,electricity,2080,4.411764706
adv,MEA,electricity,2085,4.558823529
adv,MEA,electricity,2090,4.705882353
adv,MEA,electricity,2095,4.852941176
adv,MEA,electricity,2100,5
adv,MEA,gas,2015,0.9
adv,MEA,gas,2020,0.9
adv,MEA,gas,2025,0.9
adv,MEA,gas,2030,0.9
adv,MEA,gas,2035,0.9
adv,MEA,gas,2040,0.9
adv,MEA,gas,2045,0.9
adv,MEA,gas,2050,0.9
adv,MEA,gas,2055,0.9
adv,MEA,gas,2060,0.9
adv,MEA,gas,2065,0.9
adv,MEA,gas,2070,0.9
adv,MEA,gas,2075,0.9
adv,MEA,gas,2080,0.9
adv,MEA,gas,2085,0.9
adv,MEA,gas,2090,0.9
adv,MEA,gas,2095,0.9
adv,MEA,gas,2100,0.9
adv,MEA,oil,2015,0.86
adv,MEA,oil,2020,0.86
adv,MEA,oil,2025,0.86
adv,MEA,oil,2030,0.86
adv,MEA,oil,2035,0.86
adv,MEA,oil,2040,0.86
adv,MEA,oil,2045,0.86
adv,MEA,oil,2050,0.86
adv,MEA,oil,2055,0.86
adv,MEA,oil,2060,0.86
adv,MEA,oil,2065,0.86
adv,MEA,oil,2070,0.86
adv,MEA,oil,2075,0.86
adv,MEA,oil,2080,0.86
adv,MEA,oil,2085,0.86
adv,MEA,oil,2090,0.86
adv,MEA,oil,2095,0.86
adv,MEA,oil,2100,0.86
avg,NAM,biomass_solid,2015,0.7
avg,NAM,biomass_solid,2020,0.7
avg,NAM,biomass_solid,2025,0.7
avg,NAM,biomass_solid,2030,0.7
avg,NAM,biomass_solid,2035,0.7
avg,NAM,biomass_solid,2040,0.7
avg,NAM,biomass_solid,2045,0.7
avg,NAM,biomass_solid,2050,0.7
avg,NAM,biomass_solid,2055,0.7
avg,NAM,biomass_solid,2060,0.7
avg,NAM,biomass_solid,2065,0.7
avg,NAM,biomass_solid,2070,0.7
avg,NAM,biomass_solid,2075,0.7
avg,NAM,biomass_solid,2080,0.7
avg,NAM,biomass_solid,2085,0.7
avg,NAM,biomass_solid,2090,0.7
avg,NAM,biomass_solid,2095,0.7
avg,NAM,biomass_solid,2100,0.7
avg,NAM,coal,2015,0.75
avg,NAM,coal,2020,0.75
avg,NAM,coal,2025,0.75
avg,NAM,coal,2030,0.75
avg,NAM,coal,2035,0.75
avg,NAM,coal,2040,0.75
avg,NAM,coal,2045,0.75
avg,NAM,coal,2050,0.75
avg,NAM,coal,2055,0.75
avg,NAM,coal,2060,0.75
avg,NAM,coal,2065,0.75
avg,NAM,coal,2070,0.75
avg,NAM,coal,2075,0.75
avg,NAM,coal,2080,0.75
avg,NAM,coal,2085,0.75
avg,NAM,coal,2090,0.75
avg,NAM,coal,2095,0.75
avg,NAM,coal,2100,0.75
avg,NAM,district_heat,2015,0.98
avg,NAM,district_heat,2020,0.98
avg,NAM,district_heat,2025,0.98
avg,NAM,district_heat,2030,0.98
avg,NAM,district_heat,2035,0.98
avg,NAM,district_heat,2040,0.98
avg,NAM,district_heat,2045,0.98
avg,NAM,district_heat,2050,0.98
avg,NAM,district_heat,2055,0.98
avg,NAM,district_heat,2060,0.98
avg,NAM,district_heat,2065,0.98
avg,NAM,district_heat,2070,0.98
avg,NAM,district_heat,2075,0.98
avg,NAM,district_heat,2080,0.98
avg,NAM,district_heat,2085,0.98
avg,NAM,district_heat,2090,0.98
avg,NAM,district_heat,2095,0.98
avg,NAM,district_heat,2100,0.98
avg,NAM,electricity,2015,1
avg,NAM,electricity,2020,1
avg,NAM,electricity,2025,1
avg,NAM,electricity,2030,1
avg,NAM,electricity,2035,1
avg,NAM,electricity,2040,1
avg,NAM,electricity,2045,1
avg,NAM,electricity,2050,1
avg,NAM,electricity,2055,1
avg,NAM,electricity,2060,1
avg,NAM,electricity,2065,1
avg,NAM,electricity,2070,1
avg,NAM,electricity,2075,1
avg,NAM,electricity,2080,1
avg,NAM,electricity,2085,1
avg,NAM,electricity,2090,1
avg,NAM,electricity,2095,1
avg,NAM,electricity,2100,1
avg,NAM,gas,2015,0.75
avg,NAM,gas,2020,0.75
avg,NAM,gas,2025,0.75
avg,NAM,gas,2030,0.75
avg,NAM,gas,2035,0.75
avg,NAM,gas,2040,0.75
avg,NAM,gas,2045,0.75
avg,NAM,gas,2050,0.75
avg,NAM,gas,2055,0.75
avg,NAM,gas,2060,0.75
avg,NAM,gas,2065,0.75
avg,NAM,gas,2070,0.75
avg,NAM,gas,2075,0.75
avg,NAM,gas,2080,0.75
avg,NAM,gas,2085,0.75
avg,NAM,gas,2090,0.75
avg,NAM,gas,2095,0.75
avg,NAM,gas,2100,0.75
avg,NAM,oil,2015,0.75
avg,NAM,oil,2020,0.75
avg,NAM,oil,2025,0.75
avg,NAM,oil,2030,0.75
avg,NAM,oil,2035,0.75
avg,NAM,oil,2040,0.75
avg,NAM,oil,2045,0.75
avg,NAM,oil,2050,0.75
avg,NAM,oil,2055,0.75
avg,NAM,oil,2060,0.75
avg,NAM,oil,2065,0.75
avg,NAM,oil,2070,0.75
avg,NAM,oil,2075,0.75
avg,NAM,oil,2080,0.75
avg,NAM,oil,2085,0.75
avg,NAM,oil,2090,0.75
avg,NAM,oil,2095,0.75
avg,NAM,oil,2100,0.75
std,NAM,biomass_solid,2015,0.7
std,NAM,biomass_solid,2020,0.708823529
std,NAM,biomass_solid,2025,0.717647059
std,NAM,biomass_solid,2030,0.726470588
std,NAM,biomass_solid,2035,0.735294118
std,NAM,biomass_solid,2040,0.744117647
std,NAM,biomass_solid,2045,0.752941176
std,NAM,biomass_solid,2050,0.761764706
std,NAM,biomass_solid,2055,0.770588235
std,NAM,biomass_solid,2060,0.779411765
std,NAM,biomass_solid,2065,0.788235294
std,NAM,biomass_solid,2070,0.797058824
std,NAM,biomass_solid,2075,0.805882353
std,NAM,biomass_solid,2080,0.814705882
std,NAM,biomass_solid,2085,0.823529412
std,NAM,biomass_solid,2090,0.832352941
std,NAM,biomass_solid,2095,0.841176471
std,NAM,biomass_solid,2100,0.85
std,NAM,coal,2015,0.75
std,NAM,coal,2020,0.75
std,NAM,coal,2025,0.75
std,NAM,coal,2030,0.75
std,NAM,coal,2035,0.75
std,NAM,coal,2040,0.75
std,NAM,coal,2045,0.75
std,NAM,coal,2050,0.75
std,NAM,coal,2055,0.75
std,NAM,coal,2060,0.75
std,NAM,coal,2065,0.75
std,NAM,coal,2070,0.75
std,NAM,coal,2075,0.75
std,NAM,coal,2080,0.75
std,NAM,coal,2085,0.75
std,NAM,coal,2090,0.75
std,NAM,coal,2095,0.75
std,NAM,coal,2100,0.75
std,NAM,district_heat,2015,0.98
std,NAM,district_heat,2020,0.98
std,NAM,district_heat,2025,0.98
std,NAM,district_heat,2030,0.98
std,NAM,district_heat,2035,0.98
std,NAM,district_heat,2040,0.98
std,NAM,district_heat,2045,0.98
std,NAM,district_heat,2050,0.98
std,NAM,district_heat,2055,0.98
std,NAM,district_heat,2060,0.98
std,NAM,district_heat,2065,0.98
std,NAM,district_heat,2070,0.98
std,NAM,district_heat,2075,0.98
std,NAM,district_heat,2080,0.98
std,NAM,district_heat,2085,0.98
std,NAM,district_heat,2090,0.98
std,NAM,district_heat,2095,0.98
std,NAM,district_heat,2100,0.98
std,NAM,electricity,2015,2.5
std,NAM,electricity,2020,2.647058824
std,NAM,electricity,2025,2.794117647
std,NAM,electricity,2030,2.941176471
std,NAM,electricity,2035,3.088235294
std,NAM,electricity,2040,3.235294118
std,NAM,electricity,2045,3.382352941
std,NAM,electricity,2050,3.529411765
std,NAM,electricity,2055,3.676470588
std,NAM,electricity,2060,3.823529412
std,NAM,electricity,2065,3.970588235
std,NAM,electricity,2070,4.117647059
std,NAM,electricity,2075,4.264705882
std,NAM,electricity,2080,4.411764706
std,NAM,electricity,2085,4.558823529
std,NAM,electricity,2090,4.705882353
std,NAM,electricity,2095,4.852941176
std,NAM,electricity,2100,5
std,NAM,gas,2015,0.75
std,NAM,gas,2020,0.758823529
std,NAM,gas,2025,0.767647059
std,NAM,gas,2030,0.776470588
std,NAM,gas,2035,0.785294118
std,NAM,gas,2040,0.794117647
std,NAM,gas,2045,0.802941176
std,NAM,gas,2050,0.811764706
std,NAM,gas,2055,0.820588235
std,NAM,gas,2060,0.829411765
std,NAM,gas,2065,0.838235294
std,NAM,gas,2070,0.847058824
std,NAM,gas,2075,0.855882353
std,NAM,gas,2080,0.864705882
std,NAM,gas,2085,0.873529412
std,NAM,gas,2090,0.882352941
std,NAM,gas,2095,0.891176471
std,NAM,gas,2100,0.9
std,NAM,oil,2015,0.75
std,NAM,oil,2020,0.756470588
std,NAM,oil,2025,0.762941176
std,NAM,oil,2030,0.769411765
std,NAM,oil,2035,0.775882353
std,NAM,oil,2040,0.782352941
std,NAM,oil,2045,0.788823529
std,NAM,oil,2050,0.795294118
std,NAM,oil,2055,0.801764706
std,NAM,oil,2060,0.808235294
std,NAM,oil,2065,0.814705882
std,NAM,oil,2070,0.821176471
std,NAM,oil,2075,0.827647059
std,NAM,oil,2080,0.834117647
std,NAM,oil,2085,0.840588235
std,NAM,oil,2090,0.847058824
std,NAM,oil,2095,0.853529412
std,NAM,oil,2100,0.86
adv,NAM,biomass_solid,2015,0.85
adv,NAM,biomass_solid,2020,0.85
adv,NAM,biomass_solid,2025,0.85
adv,NAM,biomass_solid,2030,0.85
adv,NAM,biomass_solid,2035,0.85
adv,NAM,biomass_solid,2040,0.85
adv,NAM,biomass_solid,2045,0.85
adv,NAM,biomass_solid,2050,0.85
adv,NAM,biomass_solid,2055,0.85
adv,NAM,biomass_solid,2060,0.85
adv,NAM,biomass_solid,2065,0.85
adv,NAM,biomass_solid,2070,0.85
adv,NAM,biomass_solid,2075,0.85
adv,NAM,biomass_solid,2080,0.85
adv,NAM,biomass_solid,2085,0.85
adv,NAM,biomass_solid,2090,0.85
adv,NAM,biomass_solid,2095,0.85
adv,NAM,biomass_solid,2100,0.85
adv,NAM,coal,2015,0.75
adv,NAM,coal,2020,0.75
adv,NAM,coal,2025,0.75
adv,NAM,coal,2030,0.75
adv,NAM,coal,2035,0.75
adv,NAM,coal,2040,0.75
adv,NAM,coal,2045,0.75
adv,NAM,coal,2050,0.75
adv,NAM,coal,2055,0.75
adv,NAM,coal,2060,0.75
adv,NAM,coal,2065,0.75
adv,NAM,coal,2070,0.75
adv,NAM,coal,2075,0.75
adv,NAM,coal,2080,0.75
adv,NAM,coal,2085,0.75
adv,NAM,coal,2090,0.75
adv,NAM,coal,2095,0.75
adv,NAM,coal,2100,0.75
adv,NAM,district_heat,2015,0.98
adv,NAM,district_heat,2020,0.98
adv,NAM,district_heat,2025,0.98
adv,NAM,district_heat,2030,0.98
adv,NAM,district_heat,2035,0.98
adv,NAM,district_heat,2040,0.98
adv,NAM,district_heat,2045,0.98
adv,NAM,district_heat,2050,0.98
adv,NAM,district_heat,2055,0.98
adv,NAM,district_heat,2060,0.98
adv,NAM,district_heat,2065,0.98
adv,NAM,district_heat,2070,0.98
adv,NAM,district_heat,2075,0.98
adv,NAM,district_heat,2080,0.98
adv,NAM,district_heat,2085,0.98
adv,NAM,district_heat,2090,0.98
adv,NAM,district_heat,2095,0.98
adv,NAM,district_heat,2100,0.98
adv,NAM,electricity,2015,2.7
adv,NAM,electricity,2020,2.835294118
adv,NAM,electricity,2025,2.970588235
adv,NAM,electricity,2030,3.105882353
adv,NAM,electricity,2035,3.241176471
adv,NAM,electricity,2040,3.376470588
adv,NAM,electricity,2045,3.511764706
adv,NAM,electricity,2050,3.647058824
adv,NAM,electricity,2055,3.782352941
adv,NAM,electricity,2060,3.917647059
adv,NAM,electricity,2065,4.052941176
adv,NAM,electricity,2070,4.188235294
adv,NAM,electricity,2075,4.323529412
adv,NAM,electricity,2080,4.458823529
adv,NAM,electricity,2085,4.594117647
adv,NAM,electricity,2090,4.729411765
adv,NAM,electricity,2095,4.864705882
adv,NAM,electricity,2100,5
adv,NAM,gas,2015,0.9
adv,NAM,gas,2020,0.9
adv,NAM,gas,2025,0.9
adv,NAM,gas,2030,0.9
adv,NAM,gas,2035,0.9
adv,NAM,gas,2040,0.9
adv,NAM,gas,2045,0.9
adv,NAM,gas,2050,0.9
adv,NAM,gas,2055,0.9
adv,NAM,gas,2060,0.9
adv,NAM,gas,2065,0.9
adv,NAM,gas,2070,0.9
adv,NAM,gas,2075,0.9
adv,NAM,gas,2080,0.9
adv,NAM,gas,2085,0.9
adv,NAM,gas,2090,0.9
adv,NAM,gas,2095,0.9
adv,NAM,gas,2100,0.9
adv,NAM,oil,2015,0.86
adv,NAM,oil,2020,0.86
adv,NAM,oil,2025,0.86
adv,NAM,oil,2030,0.86
adv,NAM,oil,2035,0.86
adv,NAM,oil,2040,0.86
adv,NAM,oil,2045,0.86
adv,NAM,oil,2050,0.86
adv,NAM,oil,2055,0.86
adv,NAM,oil,2060,0.86
adv,NAM,oil,2065,0.86
adv,NAM,oil,2070,0.86
adv,NAM,oil,2075,0.86
adv,NAM,oil,2080,0.86
adv,NAM,oil,2085,0.86
adv,NAM,oil,2090,0.86
adv,NAM,oil,2095,0.86
adv,NAM,oil,2100,0.86
avg,PAO,biomass_solid,2015,0.7
avg,PAO,biomass_solid,2020,0.7
avg,PAO,biomass_solid,2025,0.7
avg,PAO,biomass_solid,2030,0.7
avg,PAO,biomass_solid,2035,0.7
avg,PAO,biomass_solid,2040,0.7
avg,PAO,biomass_solid,2045,0.7
avg,PAO,biomass_solid,2050,0.7
avg,PAO,biomass_solid,2055,0.7
avg,PAO,biomass_solid,2060,0.7
avg,PAO,biomass_solid,2065,0.7
avg,PAO,biomass_solid,2070,0.7
avg,PAO,biomass_solid,2075,0.7
avg,PAO,biomass_solid,2080,0.7
avg,PAO,biomass_solid,2085,0.7
avg,PAO,biomass_solid,2090,0.7
avg,PAO,biomass_solid,2095,0.7
avg,PAO,biomass_solid,2100,0.7
avg,PAO,coal,2015,0.75
avg,PAO,coal,2020,0.75
avg,PAO,coal,2025,0.75
avg,PAO,coal,2030,0.75
avg,PAO,coal,2035,0.75
avg,PAO,coal,2040,0.75
avg,PAO,coal,2045,0.75
avg,PAO,coal,2050,0.75
avg,PAO,coal,2055,0.75
avg,PAO,coal,2060,0.75
avg,PAO,coal,2065,0.75
avg,PAO,coal,2070,0.75
avg,PAO,coal,2075,0.75
avg,PAO,coal,2080,0.75
avg,PAO,coal,2085,0.75
avg,PAO,coal,2090,0.75
avg,PAO,coal,2095,0.75
