"region_bld","fuel_heat_f","value","scaling_factor"
"C-WEU-ESP","oil",0,0.138047106605267
"C-WEU-FIN","biomass_solid",0.359714626444012,0.13143801555629
"C-WEU-FIN","electricity",0.372149546812973,0.13143801555629
"C-WEU-FIN","heat_pump",0.56623490891149,0.13143801555629
"C-WEU-FIN","oil",1.18052958590998,0.13143801555629
"C-WEU-FIN","district_heat",0,0.13143801555629
"C-WEU-FRA","biomass_solid",0.186061563600852,0.0915694290683013
"C-WEU-FRA","district_heat",-1.96090239307661,0.0915694290683013
"C-WEU-FRA","electricity",-0.336919483401814,0.0915694290683013
"C-WEU-FRA","heat_pump",-1.20452917415726,0.0915694290683013
"C-WEU-FRA","oil",0.166016744533695,0.0915694290683013
"C-WEU-FRA","gas",0,0.0915694290683013
"C-WEU-GBR","biomass_solid",-1.34349926356151,0.0897424441463406
"C-WEU-GBR","electricity",-0.120034562781078,0.0897424441463406
"C-WEU-GBR","heat_pump",-2.41365484755648,0.0897424441463406
"C-WEU-GBR","oil",-1.70867090776421,0.0897424441463406
"C-WEU-GBR","gas",0,0.0897424441463406
"C-WEU-GRC","biomass_solid",-1.97797577208585,0.155658386107049
"C-WEU-GRC","gas",-2.91635741067,0.155658386107049
"C-WEU-GRC","heat_pump",-3.2611921779702,0.155658386107049
"C-WEU-GRC","oil",0,0.155658386107049
"C-WEU-HRV","district_heat",-3.59681208881575,0.157811907997475
"C-WEU-HRV","gas",-2.85380959865166,0.157811907997475
"C-WEU-HRV","heat_pump",-4.58199255780832,0.157811907997475
"C-WEU-HRV","oil",-3.20321369702577,0.157811907997475
"C-WEU-HRV","biomass_solid",0,0.157811907997475
"C-WEU-IRL","coal",-5.91188815624225,0.213841526968314
"C-WEU-IRL","heat_pump",-1.05475993230859,0.213841526968314
"C-WEU-IRL","oil",1.55420983331978,0.213841526968314
"C-WEU-IRL","gas",0,0.213841526968314
"C-WEU-ITA","biomass_solid",0.624018323628958,0.131008894907928
"C-WEU-ITA","district_heat",-2.03694100642069,0.131008894907928
"C-WEU-ITA","heat_pump",-2.1652296086591,0.131008894907928
"C-WEU-ITA","oil",-0.841839583680462,0.131008894907928
"C-WEU-ITA","gas",0,0.131008894907928
"C-WEU-LUX","heat_pump",1.61826521061263,0.569161353949788
"C-WEU-LUX","oil",4.2597618475764,0.569161353949788
"C-WEU-LUX","gas",0,0.569161353949788
"C-WEU-MLT","biomass_solid",-3.03513617088444,0.248249382290898
"C-WEU-MLT","electricity",-1.38883222565249,0.248249382290898
"C-WEU-MLT","heat_pump",-2.20623703196408,0.248249382290898
"C-WEU-MLT","oil",0,0.248249382290898
"C-WEU-NLD","biomass_solid",-0.361156308040796,0.0792915809836638
"C-WEU-NLD","district_heat",-2.72284024727858,0.0792915809836638
"C-WEU-NLD","heat_pump",-3.05524831044848,0.0792915809836638
"C-WEU-NLD","gas",0,0.0792915809836638
"C-WEU-PRT","gas",-1.39701739834461,0.178811278748327
"C-WEU-PRT","heat_pump",-3.37936353425109,0.178811278748327
"C-WEU-PRT","oil",-0.925433286289354,0.178811278748327
"C-WEU-PRT","biomass_solid",0,0.178811278748327
"C-WEU-SWE","biomass_solid",-0.443216217250995,0.124493272151661
"C-WEU-SWE","electricity",0.843986099608723,0.124493272151661
"C-WEU-SWE","heat_pump",1.10364115465663,0.124493272151661
"C-WEU-SWE","district_heat",0,0.124493272151661
