"region_bld","fuel_heat_f","value","scaling_factor"
"C-WEU-CYP","biomass_solid",-2.82610868959489,0.36050935109484
"C-WEU-CYP","electricity",-0.929968741205652,0.36050935109484
"C-WEU-CYP","heat_pump",0,0.36050935109484
"C-WEU-DEU","biomass_solid",-0.567359706620981,0.0936032572227429
"C-WEU-DEU","district_heat",-2.41134502817201,0.0936032572227429
"C-WEU-DEU","heat_pump",-0.936626494638301,0.0936032572227429
"C-WEU-DEU","oil",-1.72323843916468,0.0936032572227429
"C-WEU-DEU","gas",0,0.0936032572227429
"C-WEU-DNK","biomass_solid",-0.452877655764917,0.0892528792141925
"C-WEU-DNK","gas",-0.96764218084024,0.0892528792141925
"C-WEU-DNK","heat_pump",0.344871836142468,0.0892528792141925
"C-WEU-DNK","district_heat",0,0.0892528792141925
"C-WEU-ESP","biomass_solid",-1.17924406558964,0.138096448374141
"C-WEU-ESP","electricity",-0.0760850367792031,0.138096448374141
"C-WEU-ESP","heat_pump",-0.782098767780619,0.138096448374141
"C-WEU-ESP","oil",-0.639427326936315,0.138096448374141
"C-WEU-ESP","gas",0,0.138096448374141
"C-WEU-FIN","biomass_solid",0.485605234886719,0.131579125907747
"C-WEU-FIN","electricity",1.86085279161226,0.131579125907747
"C-WEU-FIN","heat_pump",0.784040480480184,0.131579125907747
"C-WEU-FIN","district_heat",0,0.131579125907747
"C-WEU-FRA","biomass_solid",-0.89372677862075,0.138990328005636
"C-WEU-FRA","district_heat",-3.02864942487024,0.138990328005636
"C-WEU-FRA","electricity",-0.889531527048299,0.138990328005636
"C-WEU-FRA","gas",-0.919173293039265,0.138990328005636
"C-WEU-FRA","heat_pump",0,0.138990328005636
"C-WEU-GRC","biomass_solid",-0.828732042083101,0.176779937001541
"C-WEU-GRC","heat_pump",-0.256665874355732,0.176779937001541
"C-WEU-GRC","oil",0.343330565311403,0.176779937001541
"C-WEU-GRC","gas",0,0.176779937001541
"C-WEU-HRV","district_heat",-3.05213329859232,0.157498945613057
"C-WEU-HRV","gas",-1.58743168616532,0.157498945613057
"C-WEU-HRV","heat_pump",-3.53562747260732,0.157498945613057
"C-WEU-HRV","biomass_solid",0,0.157498945613057
"C-WEU-IRL","electricity",-0.16751492791014,0.120454371076793
"C-WEU-IRL","gas",-1.43732346305096,0.120454371076793
"C-WEU-IRL","heat_pump",-1.3071442917055,0.120454371076793
"C-WEU-IRL","oil",0,0.120454371076793
"C-WEU-ITA","biomass_solid",1.46352331104479,0.149115326781802
"C-WEU-ITA","heat_pump",-0.539102994058307,0.149115326781802
"C-WEU-ITA","gas",0,0.149115326781802
"C-WEU-LUX","heat_pump",-1.71713800212761,0.119332418073919
"C-WEU-LUX","oil",-0.322026637252417,0.119332418073919
"C-WEU-LUX","gas",0,0.119332418073919
"C-WEU-MLT","electricity",-0.827786026677946,0.493797636964908
"C-WEU-MLT","heat_pump",0,0.493797636964908
"C-WEU-NLD","heat_pump",-1.06755261493325,0.097876995676963
"C-WEU-NLD","gas",0,0.097876995676963
"C-WEU-PRT","gas",-0.725702688200191,0.343327495535554
"C-WEU-PRT","heat_pump",0.884104326679545,0.343327495535554
"C-WEU-PRT","biomass_solid",0,0.343327495535554
"C-WEU-SWE","biomass_solid",-1.84281931476402,0.120374395754698
"C-WEU-SWE","district_heat",-1.12794454816634,0.120374395754698
"C-WEU-SWE","electricity",0.973613270439039,0.120374395754698
"C-WEU-SWE","heat_pump",0,0.120374395754698
