"region_bld","fuel_heat_f","value","scaling_factor"
"C-WEU-BEL","biomass_solid",-1.48450141491128,0.126754658345582
"C-WEU-BEL","heat_pump",-1.3585492284775,0.126754658345582
"C-WEU-BEL","oil",0.409166720231756,0.126754658345582
"C-WEU-BEL","gas",0,0.126754658345582
"C-WEU-CYP","electricity",0.635593615459409,0.803367867455554
"C-WEU-CYP","heat_pump",-1.02424332575436,0.803367867455554
"C-WEU-CYP","oil",0,0.803367867455554
"C-WEU-DEU","biomass_solid",-0.479631290380669,0.0859816294481888
"C-WEU-DEU","district_heat",-1.15114590168439,0.0859816294481888
"C-WEU-DEU","heat_pump",-1.8367700518399,0.0859816294481888
"C-WEU-DEU","oil",-0.0831550439306291,0.0859816294481888
"C-WEU-DEU","gas",0,0.0859816294481888
"C-WEU-DNK","biomass_solid",0.676306192497208,0.0705770575521933
"C-WEU-DNK","gas",-1.09195611952744,0.0705770575521933
"C-WEU-DNK","heat_pump",-1.67333251805433,0.0705770575521933
"C-WEU-DNK","oil",-0.322159346138347,0.0705770575521933
"C-WEU-DNK","district_heat",0,0.0705770575521933
"C-WEU-ESP","biomass_solid",-0.473599349525736,0.138042794700366
"C-WEU-ESP","electricity",0.508009568161883,0.138042794700366
"C-WEU-ESP","gas",-0.514317310026397,0.138042794700366
"C-WEU-ESP","heat_pump",-0.962176794717455,0.138042794700366
"C-WEU-ESP","oil",0,0.138042794700366
"C-WEU-FIN","biomass_solid",0.360061824955736,0.131430235382781
"C-WEU-FIN","electricity",0.367397094103512,0.131430235382781
"C-WEU-FIN","heat_pump",0.567676394445758,0.131430235382781
"C-WEU-FIN","oil",1.17680303797946,0.131430235382781
"C-WEU-FIN","district_heat",0,0.131430235382781
"C-WEU-FRA","biomass_solid",0.233652693156029,0.0915048824452562
"C-WEU-FRA","district_heat",-1.93491396678481,0.0915048824452562
"C-WEU-FRA","electricity",-0.451107647566092,0.0915048824452562
"C-WEU-FRA","heat_pump",-1.14647227641498,0.0915048824452562
"C-WEU-FRA","oil",0.12015591250041,0.0915048824452562
"C-WEU-FRA","gas",0,0.0915048824452562
"C-WEU-GBR","biomass_solid",-1.33990111309213,0.0897392366629614
"C-WEU-GBR","electricity",-0.129506672485212,0.0897392366629614
"C-WEU-GBR","heat_pump",-2.41393044292746,0.0897392366629614
"C-WEU-GBR","oil",-1.71076444042192,0.0897392366629614
"C-WEU-GBR","gas",0,0.0897392366629614
"C-WEU-GRC","biomass_solid",-1.94769988214776,0.155684557550991
"C-WEU-GRC","gas",-2.89355052403476,0.155684557550991
"C-WEU-GRC","heat_pump",-3.23313193919712,0.155684557550991
"C-WEU-GRC","oil",0,0.155684557550991
"C-WEU-IRL","coal",-5.88280771381285,0.213883068103347
"C-WEU-IRL","heat_pump",-1.06092107920296,0.213883068103347
"C-WEU-IRL","oil",1.54019419919407,0.213883068103347
"C-WEU-IRL","gas",0,0.213883068103347
"C-WEU-ITA","biomass_solid",0.655493913422938,0.131004645934571
"C-WEU-ITA","district_heat",-2.02943731898849,0.131004645934571
"C-WEU-ITA","heat_pump",-2.16269642880296,0.131004645934571
"C-WEU-ITA","oil",-0.909538372661214,0.131004645934571
"C-WEU-ITA","gas",0,0.131004645934571
"C-WEU-LUX","heat_pump",1.60606331091741,0.569768085065827
"C-WEU-LUX","oil",4.25090836025088,0.569768085065827
"C-WEU-LUX","gas",0,0.569768085065827
"C-WEU-MLT","biomass_solid",-3.03125385372681,0.24814991698453
"C-WEU-MLT","electricity",-1.38932874934614,0.24814991698453
"C-WEU-MLT","heat_pump",-2.1995929942572,0.24814991698453
"C-WEU-MLT","oil",0,0.24814991698453
"C-WEU-NLD","biomass_solid",-0.333427574277556,0.0792864696763187
"C-WEU-NLD","district_heat",-2.71836681586018,0.0792864696763187
"C-WEU-NLD","heat_pump",-3.03856419050125,0.0792864696763187
"C-WEU-NLD","gas",0,0.0792864696763187
"C-WEU-PRT","gas",-1.40441495839147,0.178783294450241
"C-WEU-PRT","heat_pump",-3.38023189415106,0.178783294450241
"C-WEU-PRT","oil",-0.938755085535316,0.178783294450241
"C-WEU-PRT","biomass_solid",0,0.178783294450241
"C-WEU-SWE","biomass_solid",-0.437530794496329,0.124492019191628
"C-WEU-SWE","electricity",0.83198915040334,0.124492019191628
"C-WEU-SWE","heat_pump",1.10808283220157,0.124492019191628
"C-WEU-SWE","district_heat",0,0.124492019191628
