country,sector,sector_code,scenario,scenario_name,year,floor_total_Mm2,floor_added_Mm2,floor_demolished_Mm2
MLT,Commercial,comm,N_r,Narrow R,2055,20.08782917809,0.165879146748,0.15719757219599997
MLT,Commercial,comm,N_r,Narrow R,2060,20.05907346691,0.154516255034,0.16026739726999997
MLT,Commercial,comm,N_r,Narrow R,2070,19.613284507790002,0.12313917613499999,0.16771807204699998
MLT,Commercial,comm,N_r,Narrow R,2080,18.66575271051,0.073107101472,0.16786028120000002
MLT,Commercial,comm,N_r,Narrow R,2090,17.42539735591,0.038316619274,0.16235215473399997
MLT,Commercial,comm,N_r,Narrow R,2100,16.21342545605,0.029287307739000002,0.150484497725
MLT,Commercial,comm,N_tp,Narrow TP,2025,18.34353856769,0.367033124356,0.114655763872
MLT,Commercial,comm,N_tp,Narrow TP,2030,18.934149875550002,0.24382645844000003,0.12570419686799997
MLT,Commercial,comm,N_tp,Narrow TP,2035,19.27089387383,0.202264524698,0.13491572504199997
MLT,Commercial,comm,N_tp,Narrow TP,2040,19.41341437855,0.17085452019199998,0.14235041924800002
MLT,Commercial,comm,N_tp,Narrow TP,2045,19.46050922489,0.15758052062800001,0.14816155135999998
MLT,Commercial,comm,N_tp,Narrow TP,2050,19.51736289211,0.16394908258199997,0.15257834913799997
MLT,Commercial,comm,N_tp,Narrow TP,2055,19.53587651141,0.15955061189599998,0.15584788803599997
MLT,Commercial,comm,N_tp,Narrow TP,2060,19.49363881269,0.149729995918,0.158177535662
MLT,Commercial,comm,N_tp,Narrow TP,2070,19.04930818847,0.11983941900999999,0.164272481432
MLT,Commercial,comm,N_tp,Narrow TP,2080,18.12672881953,0.07043381581899999,0.162691752713
MLT,Commercial,comm,N_tp,Narrow TP,2090,16.921756937170002,0.03556403918899998,0.156061227425
MLT,Commercial,comm,N_tp,Narrow TP,2100,15.744745366990001,0.026305530833999988,0.144006687852
MLT,Commercial,comm,S_r,Slow R,2025,18.34353856769,0.367033124356,0.114655763872
MLT,Commercial,comm,S_r,Slow R,2030,19.23814575437,0.30462563420399996,0.12570419686799997
MLT,Commercial,comm,S_r,Slow R,2035,19.79867667861,0.234357573134,0.122251388286
MLT,Commercial,comm,S_r,Slow R,2040,20.09591479113,0.17833595166400001,0.11888832915999999
MLT,Commercial,comm,S_r,Slow R,2045,20.240657246090002,0.14451486858999998,0.11556637759799998
MLT,Commercial,comm,S_r,Slow R,2050,20.36065635327,0.136217095792,0.11221727435599996
MLT,Commercial,comm,S_r,Slow R,2055,20.41900077811,0.120474474534,0.10880558956599999
MLT,Commercial,comm,S_r,Slow R,2060,20.39833425945,0.10972151889,0.11385482262199997
MLT,Commercial,comm,S_r,Slow R,2070,19.95167029939,0.077465486638,0.12213188264399999
MLT,Commercial,comm,S_r,Slow R,2080,18.98916704507,0.030082127763,0.126332453195
MLT,Commercial,comm,S_r,Slow R,2090,17.72758160714,0.00594065828399999,0.12717427244399995
MLT,Commercial,comm,S_r,Slow R,2100,16.49463350946,0.0049734339359999895,0.12459861805599999
MLT,Commercial,comm,S_tp,Slow TP,2025,18.34353856769,0.367033124356,0.114655763872
MLT,Commercial,comm,S_tp,Slow TP,2030,19.23814575437,0.30462563420399996,0.12570419686799997
MLT,Commercial,comm,S_tp,Slow TP,2035,19.79867667861,0.222858230446,0.11075204559799998
MLT,Commercial,comm,S_tp,Slow TP,2040,20.09591479113,0.158572111908,0.09912448940399998
MLT,Commercial,comm,S_tp,Slow TP,2045,20.240657246090002,0.118717742282,0.08976925128999995
MLT,Commercial,comm,S_tp,Slow TP,2050,20.36065635327,0.106023229894,0.08202340845799999
MLT,Commercial,comm,S_tp,Slow TP,2055,20.41900077811,0.08713551451999998,0.075466629552
MLT,Commercial,comm,S_tp,Slow TP,2060,20.39833425945,0.07690542939399998,0.08103873312599999
MLT,Commercial,comm,S_tp,Slow TP,2070,19.95167029939,0.045023453547,0.089689849553
MLT,Commercial,comm,S_tp,Slow TP,2080,18.98916704507,0.004694273202,0.09664738278599998
MLT,Commercial,comm,S_tp,Slow TP,2090,17.72758160717,0,0.10026724198099998
MLT,Commercial,comm,S_tp,Slow TP,2100,16.49463350951,0,0.09982041445099998
MLT,Commercial,comm,C_r,Close R,2025,18.34353856769,0.367033124356,0.114655763872
MLT,Commercial,comm,C_r,Close R,2030,19.23814575437,0.30462563420399996,0.12570419686799997
MLT,Commercial,comm,C_r,Close R,2035,19.79867667861,0.24704633361999997,0.13494014877199997
MLT,Commercial,comm,C_r,Close R,2040,20.095914791130003,0.201980020796,0.142532398292
MLT,Commercial,comm,C_r,Close R,2045,20.240657246090002,0.17767463790399998,0.14872614691199998
MLT,Commercial,comm,C_r,Close R,2050,20.36065635327,0.177799762598,0.15379994116199996
MLT,Commercial,comm,C_r,Close R,2055,20.41900077811,0.16967626766,0.158007382692
MLT,Commercial,comm,C_r,Close R,2060,20.39833425945,0.15738801049999998,0.16152131423199997
MLT,Commercial,comm,C_r,Close R,2070,19.951670299390003,0.12511903041,0.169785426416
MLT,Commercial,comm,C_r,Close R,2080,18.98916704507,0.074711072863,0.170961398295
MLT,Commercial,comm,C_r,Close R,2090,17.727581607150004,0.03996816732999999,0.16612671112199998
MLT,Commercial,comm,C_r,Close R,2100,16.49463350949,0.031076373878,0.154371183644
MLT,Commercial,comm,C_tp,Close TP,2025,18.34353856769,0.367033124356,0.114655763872
MLT,Commercial,comm,C_tp,Close TP,2030,19.23814575437,0.30462563420399996,0.12570419686799997
MLT,Commercial,comm,C_tp,Close TP,2035,19.79867667861,0.24704633361999997,0.13494014877199997
MLT,Commercial,comm,C_tp,Close TP,2040,20.095914791130003,0.201980020796,0.142532398292
MLT,Commercial,comm,C_tp,Close TP,2045,20.240657246090002,0.17767463790399998,0.14872614691199998
MLT,Commercial,comm,C_tp,Close TP,2050,20.36065635327,0.177799762598,0.15379994116199996
MLT,Commercial,comm,C_tp,Close TP,2055,20.41900077811,0.16967626766,0.158007382692
MLT,Commercial,comm,C_tp,Close TP,2060,20.39833425945,0.15738801049999998,0.16152131423199997
MLT,Commercial,comm,C_tp,Close TP,2070,19.951670299390003,0.12511903041,0.169785426416
MLT,Commercial,comm,C_tp,Close TP,2080,18.98916704507,0.074711072863,0.170961398295
MLT,Commercial,comm,C_tp,Close TP,2090,17.727581607150004,0.03996816732999999,0.16612671112199998
MLT,Commercial,comm,C_tp,Close TP,2100,16.49463350949,0.031076373878,0.154371183644
MLT,Commercial,comm,A_r,Combined R,2025,18.34353856769,0.367033124356,0.114655763872
MLT,Commercial,comm,A_r,Combined R,2030,19.12414729981,0.281825943292,0.12570419686799997
MLT,Commercial,comm,A_r,Combined R,2035,19.60075812681,0.21756645047599998,0.12224428507599999
MLT,Commercial,comm,A_r,Combined R,2040,19.83997713641,0.166690222866,0.118846420946
MLT,Commercial,comm,A_r,Combined R,2045,19.94810173813,0.137086316858,0.11546139651399998
MLT,Commercial,comm,A_r,Combined R,2050,20.04442130533,0.13129417244799998,0.11203025900799997
MLT,Commercial,comm,A_r,Combined R,2055,20.08782917809,0.11720935717200001,0.10852778261999999
MLT,Commercial,comm,A_r,Combined R,2060,20.05907346691,0.10766357515599999,0.11341471739199997
MLT,Commercial,comm,A_r,Combined R,2070,19.61328450779,0.07679381578200001,0.12137271169399999
MLT,Commercial,comm,A_r,Combined R,2080,18.66575271051,0.030311815029,0.12506499475699998
MLT,Commercial,comm,A_r,Combined R,2090,17.42539735591,0.006100038382,0.12537002430399996
MLT,Commercial,comm,A_r,Combined R,2100,16.21342545604,0.004888719253,0.122342562888
MLT,Commercial,comm,A_tp,Combined TP,2025,18.34353856769,0.367033124356,0.114655763872
MLT,Commercial,comm,A_tp,Combined TP,2030,18.934149875550002,0.24382645844000003,0.12570419686799997
MLT,Commercial,comm,A_tp,Combined TP,2035,19.27089387383,0.178085855526,0.11073705586999998
MLT,Commercial,comm,A_tp,Combined TP,2040,19.41341437855,0.12755504629599998,0.09905094535199997
MLT,Commercial,comm,A_tp,Combined TP,2045,19.46050922489,0.09902943040999998,0.08961046114199996
MLT,Commercial,comm,A_tp,Combined TP,2050,19.51736289211,0.09314365694,0.08177292349599999
MLT,Commercial,comm,A_tp,Combined TP,2055,19.53587651141,0.07883288047800001,0.075130156618
MLT,Commercial,comm,A_tp,Combined TP,2060,19.49363881269,0.07205478115999997,0.08050232090399999
MLT,Commercial,comm,A_tp,Combined TP,2070,19.04930818847,0.04431959171,0.088752654132
MLT,Commercial,comm,A_tp,Combined TP,2080,18.12672881952,0.0058830947900000005,0.09503263742199998
MLT,Commercial,comm,A_tp,Combined TP,2090,16.92175693706,0,0.09790450618899998
MLT,Commercial,comm,A_tp,Combined TP,2100,15.74474536689,0,0.09678268951399997
MLT,Buildings total,total,R,Reference,2025,35.358958645382714,0.46512465972313044,0.1507334312492849
MLT,Buildings total,total,R,Reference,2030,36.78734573246833,0.3832796158858083,0.16811461429899485
MLT,Buildings total,total,R,Reference,2035,37.73917123695063,0.3070456933937591,0.18414994441019059
MLT,Buildings total,total,R,Reference,2040,38.31740283170478,0.25097572409834157,0.19888603780728947
MLT,Buildings total,total,R,Reference,2045,38.707111738590456,0.23134681999023538,0.2124220869447349
MLT,Buildings total,total,R,Reference,2050,39.10780639871026,0.2507641651912955,0.2248745458137322
MLT,Buildings total,total,R,Reference,2055,39.4178661963919,0.24877644507011937,0.23632974365684561
MLT,Buildings total,total,R,Reference,2060,39.587438442886814,0.23583385320513908,0.24679841684060522
MLT,Buildings total,total,R,Reference,2070,39.12777063596177,0.18241538884859693,0.2664265002142614
MLT,Buildings total,total,R,Reference,2080,37.57967274235773,0.0939905560429555,0.2780509550799205
MLT,Buildings total,total,R,Reference,2090,35.34044827202298,0.03996816732999999,0.2800988159668886
MLT,Buildings total,total,R,Reference,2100,33.0719339434098,0.031076373878,0.2708219790812347
MLT,Buildings total,total,N_r,Narrow R,2025,35.358958645382714,0.46512465972313044,0.1507334312492849
MLT,Buildings total,total,N_r,Narrow R,2030,35.66560033271574,0.34713818494070225,0.16591321838740147
MLT,Buildings total,total,N_r,Narrow R,2035,35.5488657821972,0.2843896916368212,0.17904323293512708
MLT,Buildings total,total,N_r,Narrow R,2040,35.124216956148516,0.23723466118411354,0.19009811436680057
MLT,Buildings total,total,N_r,Narrow R,2045,34.571131847531426,0.2171751147551477,0.1992071261620027
MLT,Buildings total,total,N_r,Narrow R,2050,34.06486018915902,0.22603937386903544,0.20662942015412708
MLT,Buildings total,total,N_r,Narrow R,2055,34.29651969250773,0.22486658168368814,0.21560307118066108
MLT,Buildings total,total,N_r,Narrow R,2060,34.41003785572414,0.21300440757081346,0.22386446367231655
MLT,Buildings total,total,N_r,Narrow R,2070,33.954523586704354,0.16579954827239515,0.23980320667606891
MLT,Buildings total,total,N_r,Narrow R,2080,32.5690435918088,0.08734096273988247,0.2477646292928665
MLT,Buildings total,total,N_r,Narrow R,2090,30.5975410762982,0.03851570904526399,0.24742603906549038
MLT,Buildings total,total,N_r,Narrow R,2100,28.611099995101632,0.030020799134682717,0.23743404802875512
MLT,Buildings total,total,N_tp,Narrow TP,2025,35.358958645382714,0.46512465972313044,0.1507334312492849
MLT,Buildings total,total,N_tp,Narrow TP,2030,34.34227022389673,0.3450275784166625,0.16343298669161607
MLT,Buildings total,total,N_tp,Narrow TP,2035,33.03749572284903,0.2881736005626348,0.1726478192020891
MLT,Buildings total,total,N_tp,Narrow TP,2040,31.569713055316978,0.2452282607373485,0.17913780884304625
MLT,Buildings total,total,N_tp,Narrow TP,2045,30.10737094204582,0.2271800485606465,0.18313211150997746
MLT,Buildings total,total,N_tp,Narrow TP,2050,28.794112973938,0.23414125340279995,0.18499813357159997
MLT,Buildings total,total,N_tp,Narrow TP,2055,28.93718422616461,0.19494406853304166,0.19085645341805374
MLT,Buildings total,total,N_tp,Narrow TP,2060,28.98908295461942,0.18464300746706225,0.19647097793721094
MLT,Buildings total,total,N_tp,Narrow TP,2070,28.53832011877377,0.1441376703762722,0.20803962779153082
MLT,Buildings total,total,N_tp,Narrow TP,2080,27.32596805187197,0.07614898180790391,0.21185842357330653
MLT,Buildings total,total,N_tp,Narrow TP,2090,25.637225587208544,0.03563535683466251,0.20921741236893893
MLT,Buildings total,total,N_tp,Narrow TP,2100,23.947778996919222,0.026568284735362494,0.199064026789376
MLT,Buildings total,total,S_r,Slow R,2025,35.358958645382714,0.46512465972313044,0.1507334312492849
MLT,Buildings total,total,S_r,Slow R,2030,36.78734573246833,0.3832796158858083,0.16811461429899485
MLT,Buildings total,total,S_r,Slow R,2035,37.73917136708599,0.2884925459972391,0.1655967709866004
MLT,Buildings total,total,S_r,Slow R,2040,38.317402935409696,0.21516884685155027,0.1630791663076079
MLT,Buildings total,total,S_r,Slow R,2045,38.707111850696464,0.17939928909958575,0.1604745547097535
MLT,Buildings total,total,S_r,Slow R,2050,39.107805976474474,0.18358145620197275,0.15769194402210412
MLT,Buildings total,total,S_r,Slow R,2055,39.4178657685744,0.16713381649914522,0.15468711508587143
MLT,Buildings total,total,S_r,Slow R,2060,39.58743729155406,0.15397206968650304,0.16493677701443235
MLT,Buildings total,total,S_r,Slow R,2070,39.1277710120638,0.09777673400880278,0.18178769034835507
MLT,Buildings total,total,S_r,Slow R,2080,37.5796739167555,0.030082127763,0.19589309172158226
MLT,Buildings total,total,S_r,Slow R,2090,35.340449438652826,0.00594065828399999,0.2046329242806058
MLT,Buildings total,total,S_r,Slow R,2100,33.07193513345253,0.0049734339359999895,0.20687030550309804
MLT,Buildings total,total,S_tp,Slow TP,2025,35.358958645382714,0.46512465972313044,0.1507334312492849
MLT,Buildings total,total,S_tp,Slow TP,2030,36.78734573246833,0.3832796158858083,0.16811461429899485
MLT,Buildings total,total,S_tp,Slow TP,2035,37.739171472392016,0.27197452793687743,0.14907873186503195
MLT,Buildings total,total,S_tp,Slow TP,2040,38.317403031400815,0.18634357244136618,0.13425389413346772
MLT,Buildings total,total,S_tp,Slow TP,2045,38.70711193969278,0.1412300803586974,0.12230534767872689
MLT,Buildings total,total,S_tp,Slow TP,2050,39.107805748290176,0.13828322046340888,0.11239377198111171
MLT,Buildings total,total,S_tp,Slow TP,2055,39.41786553485787,0.11643208295254111,0.1039853820424215
MLT,Buildings total,total,S_tp,Slow TP,2060,39.587436654875155,0.10219956730154019,0.11316435466986055
MLT,Buildings total,total,S_tp,Slow TP,2070,39.127771236705996,0.045023453547,0.12781617452614066
MLT,Buildings total,total,S_tp,Slow TP,2080,37.57967416324041,0.004694273202,0.14236982586696614
MLT,Buildings total,total,S_tp,Slow TP,2090,35.34044968598448,0,0.15221460971908535
MLT,Buildings total,total,S_tp,Slow TP,2100,33.071935395011664,0,0.1562744871482282
MLT,Buildings total,total,C_r,Close R,2025,35.358958645382714,0.46512465972313044,0.1507334312492849
MLT,Buildings total,total,C_r,Close R,2030,36.78734573246833,0.3832796158858083,0.16811461429899485
MLT,Buildings total,total,C_r,Close R,2035,37.73917123695063,0.3070456933937591,0.18414994441019059
MLT,Buildings total,total,C_r,Close R,2040,38.31740283170478,0.25097572409834157,0.19888603780728947
MLT,Buildings total,total,C_r,Close R,2045,38.707111738590456,0.23134681999023538,0.2124220869447349
MLT,Buildings total,total,C_r,Close R,2050,39.10780639871026,0.2507641651912955,0.2248745458137322
MLT,Buildings total,total,C_r,Close R,2055,39.4178661963919,0.24877644507011937,0.23632974365684561
MLT,Buildings total,total,C_r,Close R,2060,39.587438442886814,0.23583385320513908,0.24679841684060522
MLT,Buildings total,total,C_r,Close R,2070,39.12777063596177,0.18241538884859693,0.2664265002142614
MLT,Buildings total,total,C_r,Close R,2080,37.57967274235773,0.0939905560429555,0.2780509550799205
MLT,Buildings total,total,C_r,Close R,2090,35.34044827202298,0.03996816732999999,0.2800988159668886
MLT,Buildings total,total,C_r,Close R,2100,33.0719339434098,0.031076373878,0.2708219790812347
MLT,Buildings total,total,C_tp,Close TP,2025,35.358958645382714,0.46512465972313044,0.1507334312492849
MLT,Buildings total,total,C_tp,Close TP,2030,36.78734573246833,0.3832796158858083,0.16811461429899485
MLT,Buildings total,total,C_tp,Close TP,2035,37.73917123695063,0.3070456933937591,0.18414994441019059
MLT,Buildings total,total,C_tp,Close TP,2040,38.31740283170478,0.25097572409834157,0.19888603780728947
MLT,Buildings total,total,C_tp,Close TP,2045,38.707111738590456,0.23134681999023538,0.2124220869447349
MLT,Buildings total,total,C_tp,Close TP,2050,39.10780639871026,0.2507641651912955,0.2248745458137322
MLT,Buildings total,total,C_tp,Close TP,2055,39.4178661963919,0.24877644507011937,0.23632974365684561
MLT,Buildings total,total,C_tp,Close TP,2060,39.587438442886814,0.23583385320513908,0.24679841684060522
MLT,Buildings total,total,C_tp,Close TP,2070,39.12777063596177,0.18241538884859693,0.2664265002142614
MLT,Buildings total,total,C_tp,Close TP,2080,37.57967274235773,0.0939905560429555,0.2780509550799205
MLT,Buildings total,total,C_tp,Close TP,2090,35.34044827202298,0.03996816732999999,0.2800988159668886
MLT,Buildings total,total,C_tp,Close TP,2100,33.0719339434098,0.031076373878,0.2708219790812347
MLT,Buildings total,total,A_r,Combined R,2025,35.358958645382714,0.46512465972313044,0.1507334312492849
MLT,Buildings total,total,A_r,Combined R,2030,35.66560033271574,0.34713818494070225,0.16591321838740147
MLT,Buildings total,total,A_r,Combined R,2035,35.548865672906594,0.26894674524759216,0.16109965222255684
MLT,Buildings total,total,A_r,Combined R,2040,35.12421683934649,0.20816038121522312,0.15617038365920674
MLT,Buildings total,total,A_r,Combined R,2045,34.57113173222699,0.17606491584080924,0.15111746640045615
MLT,Buildings total,total,A_r,Combined R,2050,34.064860085865305,0.17421749959797517,0.14596257782091124
MLT,Buildings total,total,A_r,Combined R,2055,34.296519009833396,0.1495478414267204,0.14246776769664984
MLT,Buildings total,total,A_r,Combined R,2060,34.41003656412111,0.1382264416887556,0.15124049857032235
MLT,Buildings total,total,A_r,Combined R,2070,33.954523613042426,0.08950992635250203,0.16560020468663028
MLT,Buildings total,total,A_r,Combined R,2080,32.56904361230718,0.030311815029,0.17674912768512552
MLT,Buildings total,total,A_r,Combined R,2090,30.597541073883768,0.006100038382,0.1829509284920583
MLT,Buildings total,total,A_r,Combined R,2100,28.611099965063435,0.004888719253,0.1835332361374833
MLT,Buildings total,total,A_tp,Combined TP,2025,35.358958645382714,0.46512465972313044,0.1507334312492849
MLT,Buildings total,total,A_tp,Combined TP,2030,34.34227022389673,0.3450275784166625,0.16343298669161607
MLT,Buildings total,total,A_tp,Combined TP,2035,33.03749593415192,0.2592715344169799,0.14012407857455095
MLT,Buildings total,total,A_tp,Combined TP,2040,31.56971324332752,0.19352684097621548,0.12195117339516945
MLT,Buildings total,total,A_tp,Combined TP,2045,30.10737112932467,0.1574119669615573,0.10740316293445568
MLT,Buildings total,total,A_tp,Combined TP,2050,28.794113145766,0.1500642962024,0.09552296755119999
MLT,Buildings total,total,A_tp,Combined TP,2055,28.9371843984823,0.08838443543513584,0.08771713072890394
MLT,Buildings total,total,A_tp,Combined TP,2060,28.98908271529517,0.07988142583763695,0.09473908665484512
MLT,Buildings total,total,A_tp,Combined TP,2070,28.538318379355026,0.04431959171,0.10573767287446974
MLT,Buildings total,total,A_tp,Combined TP,2080,27.325966290840107,0.0058830947900000005,0.1154639475446971
MLT,Buildings total,total,A_tp,Combined TP,2090,25.637223809102917,0,0.12118873346064757
MLT,Buildings total,total,A_tp,Combined TP,2100,23.94777722869489,0,0.12216383629913469
NLD,Residential,resid,R,Reference,2025,888.5930108857556,5.055090124172678,1.8361750065245865
NLD,Residential,resid,R,Reference,2030,892.6330843503094,4.502154653803146,2.0998254663565996
NLD,Residential,resid,R,Reference,2035,894.2398397033195,4.171928354243701,2.375717970046895
NLD,Residential,resid,R,Reference,2040,893.0130834180023,3.7778590970195673,2.658580360541782
NLD,Residential,resid,R,Reference,2045,889.8884095655108,3.5678454143485965,2.942808434198763
NLD,Residential,resid,R,Reference,2050,886.6799728482637,3.7055865089302666,3.222957332657243
NLD,Residential,resid,R,Reference,2055,882.3976183781247,3.6474539015113128,3.4939150461153554
NLD,Residential,resid,R,Reference,2060,878.1836212537111,3.8005480227568165,3.750233731728254
NLD,Residential,resid,R,Reference,2070,872.9020847949877,4.3402767150355555,4.150296213560507
NLD,Residential,resid,R,Reference,2080,871.3244048676959,4.901106733104427,4.527769750718418
NLD,Residential,resid,R,Reference,2090,863.6324381042526,4.406336388252355,4.778058862893967
NLD,Residential,resid,R,Reference,2100,850.0978582134723,3.8252264154654214,4.8921925399035455
NLD,Residential,resid,N_r,Narrow R,2025,888.5930108857556,5.055090124172678,1.8361750065245865
NLD,Residential,resid,N_r,Narrow R,2030,858.9716185805314,3.5326244706767564,2.0304991646007533
NLD,Residential,resid,N_r,Narrow R,2035,826.787408388457,3.110539533676289,2.2168948237906037
NLD,Residential,resid,N_r,Narrow R,2040,791.8859286582345,2.6596574954571595,2.3891366177524245
NLD,Residential,resid,N_r,Narrow R,2045,755.3371044180664,2.397733869802194,2.540797413311241
NLD,Residential,resid,N_r,Narrow R,2050,718.8114998371374,2.435727779201126,2.666428714349086
NLD,Residential,resid,N_r,Narrow R,2055,715.3463292979881,3.0146800916666314,2.888178409314326
NLD,Residential,resid,N_r,Narrow R,2060,711.9355880287997,3.1405510450754908,3.0977752690606755
NLD,Residential,resid,N_r,Narrow R,2070,707.6629808754752,3.5792880800260796,3.4232790509568534
NLD,Residential,resid,N_r,Narrow R,2080,706.3913492484794,4.029329308016314,3.7255973643186646
NLD,Residential,resid,N_r,Narrow R,2090,700.1613641339433,3.6194941197085013,3.9202563482354504
NLD,Residential,resid,N_r,Narrow R,2100,689.193577168117,3.1364257078357,4.000940623388519
NLD,Residential,resid,N_tp,Narrow TP,2025,888.5930108857556,5.055090124172678,1.8361750065245865
NLD,Residential,resid,N_tp,Narrow TP,2030,773.2940546080936,3.721779644858073,1.839476117616824
NLD,Residential,resid,N_tp,Narrow TP,2035,658.1017277870716,3.319757193677401,1.7642903177021416
NLD,Residential,resid,N_tp,Narrow TP,2040,543.775944866862,2.884668278770209,1.6202277306897102
NLD,Residential,resid,N_tp,Narrow TP,2045,431.9321439132866,2.4777741974457714,1.4048315471068782
NLD,Residential,resid,N_tp,Narrow TP,2050,324.0425183784564,2.1291990106173917,1.1213789514013563
NLD,Residential,resid,N_tp,Narrow TP,2055,322.5535150601527,1.2701374425526724,1.2005282413854936
NLD,Residential,resid,N_tp,Narrow TP,2060,321.07897571090956,1.3240973155444813,1.2925431497093784
NLD,Residential,resid,N_tp,Narrow TP,2070,319.2552390300392,1.5206705623174672,1.43805519056386
NLD,Residential,resid,N_tp,Narrow TP,2080,318.7629513900888,1.7298911376186639,1.581853448275308
NLD,Residential,resid,N_tp,Narrow TP,2090,316.01651679013565,1.5577847667069649,1.684983170242787
NLD,Residential,resid,N_tp,Narrow TP,2100,311.11858436373285,1.359520168157331,1.7430213058998565
NLD,Residential,resid,S_r,Slow R,2025,888.5930108857556,5.055090124172678,1.8361750065245865
NLD,Residential,resid,S_r,Slow R,2030,892.6330843503094,4.502154653803146,2.0998254663565996
NLD,Residential,resid,S_r,Slow R,2035,894.2398495671854,3.856244659021603,2.090763569665388
NLD,Residential,resid,S_r,Slow R,2040,893.0131168938274,3.137694143733263,2.081603380962342
NLD,Residential,resid,S_r,Slow R,2045,889.8884177412617,2.5995505879583667,2.0707881326434934
NLD,Residential,resid,S_r,Slow R,2050,886.6799809657385,2.411282250845449,2.0576719503479666
NLD,Residential,resid,S_r,Slow R,2055,882.3975999656909,2.035210944316803,2.0422148180852897
NLD,Residential,resid,S_r,Slow R,2060,878.1836028993526,2.136321875657988,2.242812064127242
NLD,Residential,resid,S_r,Slow R,2070,872.9020665917751,2.599849058957945,2.5581397649572564
NLD,Residential,resid,S_r,Slow R,2080,871.3244790606685,3.158053049326555,2.937494038465482
NLD,Residential,resid,S_r,Slow R,2090,863.6325481941527,2.7439967759175015,3.272492410278515
NLD,Residential,resid,S_r,Slow R,2100,850.0979997673469,2.320668790531149,3.5433749827788397
NLD,Residential,resid,S_tp,Slow TP,2025,888.5930108857556,5.055090124172678,1.8361750065245865
NLD,Residential,resid,S_tp,Slow TP,2030,892.6330843503094,4.502154653803146,2.0998254663565996
NLD,Residential,resid,S_tp,Slow TP,2035,894.2398603374883,3.483211872092229,1.8473353360030214
NLD,Residential,resid,S_tp,Slow TP,2040,893.0131516498137,2.4610657439047747,1.6543103681075388
NLD,Residential,resid,S_tp,Slow TP,2045,889.888431976894,1.6831973499452657,1.502108926130971
NLD,Residential,resid,S_tp,Slow TP,2050,886.6799951248876,1.317252169890192,1.3790269701698084
NLD,Residential,resid,S_tp,Slow TP,2055,882.3975901993659,0.8318390541053579,1.2773908920453216
NLD,Residential,resid,S_tp,Slow TP,2060,878.183593177548,0.9408135815192775,1.423497446236716
NLD,Residential,resid,S_tp,Slow TP,2070,872.9020569486582,1.4308449682750235,1.6533565316658585
NLD,Residential,resid,S_tp,Slow TP,2080,871.3245287633947,2.0063043480950227,1.9588998607946762
NLD,Residential,resid,S_tp,Slow TP,2090,863.6326215711488,1.6242914778688624,2.2564469966077008
NLD,Residential,resid,S_tp,Slow TP,2100,850.0980946679892,1.2579577775203064,2.5321713945584774
NLD,Residential,resid,C_r,Close R,2025,888.5930108857556,5.055090124172678,1.8361750065245865
NLD,Residential,resid,C_r,Close R,2030,892.6330843503094,4.502154653803146,2.0998254663565996
NLD,Residential,resid,C_r,Close R,2035,894.2398397033195,4.171928354243701,2.375717970046895
NLD,Residential,resid,C_r,Close R,2040,893.0130834180023,3.7778590970195673,2.658580360541782
NLD,Residential,resid,C_r,Close R,2045,889.8884095655108,3.5678454143485965,2.942808434198763
NLD,Residential,resid,C_r,Close R,2050,886.6799728482637,3.7055865089302666,3.222957332657243
NLD,Residential,resid,C_r,Close R,2055,882.3976183781247,3.6474539015113128,3.4939150461153554
NLD,Residential,resid,C_r,Close R,2060,878.1836212537111,3.8005480227568165,3.750233731728254
NLD,Residential,resid,C_r,Close R,2070,872.9020847949877,4.3402767150355555,4.150296213560507
NLD,Residential,resid,C_r,Close R,2080,871.3244048676959,4.901106733104427,4.527769750718418
NLD,Residential,resid,C_r,Close R,2090,863.6324381042526,4.406336388252355,4.778058862893967
NLD,Residential,resid,C_r,Close R,2100,850.0978582134723,3.8252264154654214,4.8921925399035455
NLD,Residential,resid,C_tp,Close TP,2025,888.5930108857556,5.055090124172678,1.8361750065245865
NLD,Residential,resid,C_tp,Close TP,2030,892.6330843503094,4.502154653803146,2.0998254663565996
NLD,Residential,resid,C_tp,Close TP,2035,894.2398397033195,4.171928354243701,2.375717970046895
NLD,Residential,resid,C_tp,Close TP,2040,893.0130834180023,3.7778590970195673,2.658580360541782
NLD,Residential,resid,C_tp,Close TP,2045,889.8884095655108,3.5678454143485965,2.942808434198763
NLD,Residential,resid,C_tp,Close TP,2050,886.6799728482637,3.7055865089302666,3.222957332657243
NLD,Residential,resid,C_tp,Close TP,2055,882.3976183781247,3.6474539015113128,3.4939150461153554
NLD,Residential,resid,C_tp,Close TP,2060,878.1836212537111,3.8005480227568165,3.750233731728254
NLD,Residential,resid,C_tp,Close TP,2070,872.9020847949877,4.3402767150355555,4.150296213560507
NLD,Residential,resid,C_tp,Close TP,2080,871.3244048676959,4.901106733104427,4.527769750718418
NLD,Residential,resid,C_tp,Close TP,2090,863.6324381042526,4.406336388252355,4.778058862893967
NLD,Residential,resid,C_tp,Close TP,2100,850.0978582134723,3.8252264154654214,4.8921925399035455
NLD,Residential,resid,A_r,Combined R,2025,888.5930108857556,5.055090124172678,1.8361750065245865
NLD,Residential,resid,A_r,Combined R,2030,858.9716185805314,3.5326244706767564,2.0304991646007533
