country,sector,sector_code,scenario,scenario_name,material,year,material_stock_Mt,material_inflow_Mt,material_outflow_Mt
FRA,Commercial,comm,R,Reference,concrete,2030,8137.674116527409,132.70845144512842,52.579229128831585
FRA,Commercial,comm,R,Reference,concrete,2035,8469.773484520698,122.19575072356642,55.77587712490846
FRA,Commercial,comm,R,Reference,concrete,2040,8740.629517415755,112.72198159613566,58.5507750171243
FRA,Commercial,comm,R,Reference,concrete,2045,8943.535030932318,101.63997781182431,61.05887510851168
FRA,Commercial,comm,R,Reference,concrete,2050,9094.069428415653,93.54192403594028,63.43504453927337
FRA,Commercial,comm,R,Reference,concrete,2055,9204.843368401189,87.9199129720872,65.7651249749802
FRA,Commercial,comm,R,Reference,concrete,2060,9294.27949364798,85.95610081107961,68.06887576172105
FRA,Commercial,comm,R,Reference,concrete,2070,9441.393679224524,87.87811376457353,73.16669520691914
FRA,Commercial,comm,R,Reference,concrete,2080,9583.084512677362,90.41512743691592,76.24604409163223
FRA,Commercial,comm,R,Reference,concrete,2090,9700.003812655577,88.78917698351064,77.097246985689
FRA,Commercial,comm,R,Reference,concrete,2100,9774.112561228672,82.97722039525641,75.566345537947
FRA,Commercial,comm,R,Reference,copper,2025,1.3407328102619238,0.025616944101466334,0.008458017247530463
FRA,Commercial,comm,R,Reference,copper,2030,1.410159906397258,0.022996759858927043,0.00911134063186019
FRA,Commercial,comm,R,Reference,copper,2035,1.4677086859352435,0.02117503674084447,0.009665280833247407
FRA,Commercial,comm,R,Reference,copper,2040,1.5146447407004122,0.019533347826461153,0.010146136873427455
FRA,Commercial,comm,R,Reference,copper,2045,1.5498057972690065,0.0176129714147983,0.010580760101079516
FRA,Commercial,comm,R,Reference,copper,2050,1.5758915766729193,0.016209677231340203,0.010992521350557614
FRA,Commercial,comm,R,Reference,copper,2055,1.5950873525917413,0.015235451121761036,0.011396295937996685
FRA,Commercial,comm,R,Reference,copper,2060,1.6105855448516655,0.014895146369629984,0.011795507917645163
FRA,Commercial,comm,R,Reference,copper,2070,1.6360786431487566,0.015228207827705405,0.01267889799799632
FRA,Commercial,comm,R,Reference,copper,2080,1.6606319405133438,0.015667841427120858,0.013212511690662154
FRA,Commercial,comm,R,Reference,copper,2090,1.6808926325430797,0.01538608399786674,0.013360014794893163
FRA,Commercial,comm,R,Reference,copper,2100,1.6937347769266702,0.0143789426401375,0.013094728201778443
FRA,Commercial,comm,R,Reference,glass,2025,22.052685205787427,0.42135345676632463,0.13911943557827247
FRA,Commercial,comm,R,Reference,glass,2030,23.19463823632851,0.3782560567179176,0.14986545060970025
FRA,Commercial,comm,R,Reference,glass,2035,24.141213951799013,0.3482919310191272,0.15897678792502729
FRA,Commercial,comm,R,Reference,glass,2040,24.913229100988694,0.3212890497905749,0.16688601995263794
FRA,Commercial,comm,R,Reference,glass,2045,25.491566340202382,0.28970225176573416,0.17403480392299642
FRA,Commercial,comm,R,Reference,glass,2050,25.920631309105264,0.2666205425377272,0.18080754875715047
FRA,Commercial,comm,R,Reference,glass,2055,26.236367897617573,0.25059624481832493,0.18744892711586378
FRA,Commercial,comm,R,Reference,glass,2060,26.491285769807266,0.2449988330780142,0.19401525864007496
FRA,Commercial,comm,R,Reference,glass,2070,26.91060218196855,0.2504771054324314,0.20854546421630268
FRA,Commercial,comm,R,Reference,glass,2080,27.314460529732525,0.2577083011632961,0.21732246638689845
FRA,Commercial,comm,R,Reference,glass,2090,27.647713106206645,0.25307388941162184,0.21974863176420997
FRA,Commercial,comm,R,Reference,glass,2100,27.858943684955044,0.23650819403239615,0.21538513615755625
FRA,Commercial,comm,R,Reference,steel,2025,304.01375438218616,5.8086915547057805,1.917871747726294
FRA,Commercial,comm,R,Reference,steel,2030,319.7564825308563,5.214559716765757,2.0660140870317316
FRA,Commercial,comm,R,Reference,steel,2035,332.8057794478444,4.8014804810417395,2.1916210976441244
FRA,Commercial,comm,R,Reference,steel,2040,343.4486205238819,4.42922434874661,2.3006561335391056
FRA,Commercial,comm,R,Reference,steel,2045,351.4214580151748,3.993775288152234,2.399207789893658
FRA,Commercial,comm,R,Reference,steel,2050,357.3364588802762,3.675575621559124,2.492575448538845
FRA,Commercial,comm,R,Reference,steel,2055,361.6891381469379,3.454667969472616,2.584132116140265
FRA,Commercial,comm,R,Reference,steel,2060,365.2033831769794,3.377503209620685,2.6746542036123913
FRA,Commercial,comm,R,Reference,steel,2070,370.9839924563322,3.453025538554916,2.8749646106196383
FRA,Commercial,comm,R,Reference,steel,2080,376.5515000589932,3.552713306384463,2.9959625461183563
FRA,Commercial,comm,R,Reference,steel,2090,381.1456511107139,3.4888242650803387,3.029409159908271
FRA,Commercial,comm,R,Reference,steel,2100,384.0576321545811,3.2604530168992607,2.9692549125125463
FRA,Commercial,comm,R,Reference,wood,2025,180.05370418990526,3.440227344472672,1.135869372229696
FRA,Commercial,comm,R,Reference,wood,2030,189.37741562191945,3.088349718357852,1.223607431955012
FRA,Commercial,comm,R,Reference,wood,2035,197.10592860236798,2.8437014238516003,1.297998827761896
FRA,Commercial,comm,R,Reference,wood,2040,203.40920577724214,2.623230821581136,1.362575386606304
FRA,Commercial,comm,R,Reference,wood,2045,208.13115964452265,2.3653338836436917,1.420943110187588
FRA,Commercial,comm,R,Reference,wood,2050,211.6343492229426,2.176878500240028,1.4762405845560358
FRA,Commercial,comm,R,Reference,wood,2055,214.21224582734365,2.046044811077176,1.5304654901969679
FRA,Commercial,comm,R,Reference,wood,2060,216.29357545789213,2.000343586563504,1.584077660453808
FRA,Commercial,comm,R,Reference,wood,2070,219.71717093085732,2.045072072948242,1.702712525651722
FRA,Commercial,comm,R,Reference,wood,2080,223.0145558435951,2.104112664373486,1.7743741730997098
FRA,Commercial,comm,R,Reference,wood,2090,225.73546535030894,2.06627405221159,1.7941831015402059
FRA,Commercial,comm,R,Reference,wood,2100,227.46010104827127,1.931020010008674,1.7585564402124418
FRA,Commercial,comm,N_r,Narrow R,aluminum,2025,3.5664105324754427,0.06814224173081597,0.022498712319540086
FRA,Commercial,comm,N_r,Narrow R,aluminum,2030,3.7269800066894456,0.05669827251786453,0.024224348971759218
FRA,Commercial,comm,N_r,Narrow R,aluminum,2035,3.858540748836399,0.052874168025872595,0.025664383182018136
FRA,Commercial,comm,N_r,Narrow R,aluminum,2040,3.96520153570199,0.04933369427480768,0.02689100808854942
FRA,Commercial,comm,N_r,Narrow R,aluminum,2045,4.04529917160423,0.0449585649982976,0.027981496774712043
FRA,Commercial,comm,N_r,Narrow R,aluminum,2050,4.106806682924924,0.04172023436677904,0.02900857604151288
FRA,Commercial,comm,N_r,Narrow R,aluminum,2055,4.153929963007742,0.03943184553412038,0.030007189517556876
FRA,Commercial,comm,N_r,Narrow R,aluminum,2060,4.192529617011527,0.03869435826435148,0.030974427463594502
FRA,Commercial,comm,N_r,Narrow R,aluminum,2070,4.257468287002807,0.03964066231385283,0.03314679531472477
FRA,Commercial,comm,N_r,Narrow R,aluminum,2080,4.321048662320871,0.0407009578957061,0.03434292036389961
FRA,Commercial,comm,N_r,Narrow R,aluminum,2090,4.373703598719128,0.039846546933028706,0.03458105329320292
FRA,Commercial,comm,N_r,Narrow R,aluminum,2100,4.407107975130874,0.037169206117817516,0.03382876847664304
FRA,Commercial,comm,N_r,Narrow R,brick,2025,441.8240895121521,8.441788637590633,2.7872486903174845
FRA,Commercial,comm,N_r,Narrow R,brick,2030,461.6632289515392,7.023248721374954,3.000684507423804
FRA,Commercial,comm,N_r,Narrow R,brick,2035,477.82871765186337,6.547759256483385,3.1781909544140357
FRA,Commercial,comm,N_r,Narrow R,brick,2040,490.8761056051044,6.107314219135438,3.328999347813882
FRA,Commercial,comm,N_r,Narrow R,brick,2045,500.65378374171286,5.56415600507224,3.463042321653711
FRA,Commercial,comm,N_r,Narrow R,brick,2050,508.2071785184776,5.162775906356927,3.58973960089017
FRA,Commercial,comm,N_r,Narrow R,brick,2055,514.0385679805129,4.8795934432441594,3.713315550837097
FRA,Commercial,comm,N_r,Narrow R,brick,2060,518.8151797783396,4.788331216044411,3.8330088564790623
FRA,Commercial,comm,N_r,Narrow R,brick,2070,526.851179717228,4.905434003720594,4.101834009831758
FRA,Commercial,comm,N_r,Narrow R,brick,2080,534.719094046842,5.036642961836315,4.249851528874918
FRA,Commercial,comm,N_r,Narrow R,brick,2090,541.2350123084169,4.930911716573931,4.279319890416441
FRA,Commercial,comm,N_r,Narrow R,brick,2100,545.368721342486,4.599597406775017,4.186226503368112
FRA,Commercial,comm,N_r,Narrow R,concrete,2025,7737.028004945924,147.8288682108552,48.809066064158316
FRA,Commercial,comm,N_r,Narrow R,concrete,2030,8013.508159774355,121.90890980137125,52.085607597033146
FRA,Commercial,comm,N_r,Narrow R,concrete,2035,8118.665985820685,111.25130908872005,53.999832669838675
FRA,Commercial,comm,N_r,Narrow R,concrete,2040,8124.535784939421,101.08272200796907,55.09857583312899
FRA,Commercial,comm,N_r,Narrow R,concrete,2045,8101.346596343672,90.036583717247,56.03733964786554
FRA,Commercial,comm,N_r,Narrow R,concrete,2050,8144.64619157076,82.7398448920461,57.529999978262495
FRA,Commercial,comm,N_r,Narrow R,concrete,2055,8238.101392483088,78.20149701503522,59.510456832569574
FRA,Commercial,comm,N_r,Narrow R,concrete,2060,8314.65248174789,76.7389073810919,61.42868952813135
FRA,Commercial,comm,N_r,Narrow R,concrete,2070,8443.439281825233,78.61562383450672,65.73694382677238
FRA,Commercial,comm,N_r,Narrow R,concrete,2080,8569.532302917743,80.71840904925416,68.10910694000316
FRA,Commercial,comm,N_r,Narrow R,concrete,2090,8673.957921242207,79.023935573758,68.58137374131178
FRA,Commercial,comm,N_r,Narrow R,concrete,2100,8740.205701605206,73.71421555094548,67.08943751464545
FRA,Commercial,comm,N_r,Narrow R,copper,2025,1.3407328102619238,0.025616944101466334,0.008458017247530463
FRA,Commercial,comm,N_r,Narrow R,copper,2030,1.4009974510711125,0.02131327110290086,0.009106099604070082
FRA,Commercial,comm,N_r,Narrow R,copper,2035,1.4502077398215971,0.019872416205756423,0.009645793462083788
FRA,Commercial,comm,N_r,Narrow R,copper,2040,1.4899950730271068,0.01853801395511552,0.010104775053653698
FRA,Commercial,comm,N_r,Narrow R,copper,2045,1.5198357017336253,0.01689111961428234,0.01051276456502149
FRA,Commercial,comm,N_r,Narrow R,copper,2050,1.5428345221019357,0.01567334983623014,0.010897866885224278
FRA,Commercial,comm,N_r,Narrow R,copper,2055,1.5605376741905723,0.014813653833080616,0.011273023415353314
FRA,Commercial,comm,N_r,Narrow R,copper,2060,1.575038692460031,0.014536596521339857,0.011636392867448152
FRA,Commercial,comm,N_r,Narrow R,copper,2070,1.5994346841921219,0.014892101581279934,0.012452502408070876
FRA,Commercial,comm,N_r,Narrow R,copper,2080,1.6233203952913946,0.01529043068552457,0.012901859575597316
FRA,Commercial,comm,N_r,Narrow R,copper,2090,1.643101665730074,0.014969447782978462,0.012991320739110527
FRA,Commercial,comm,N_r,Narrow R,copper,2100,1.6556509355390492,0.013963631304127687,0.012708704323230175
FRA,Commercial,comm,N_r,Narrow R,glass,2025,22.052685205787427,0.42135345676632463,0.13911943557827247
FRA,Commercial,comm,N_r,Narrow R,glass,2030,22.817400177145434,0.3471194294229982,0.14830684992335938
FRA,Commercial,comm,N_r,Narrow R,glass,2035,23.058609037539416,0.31597561048472356,0.15337015118013733
FRA,Commercial,comm,N_r,Narrow R,glass,2040,23.002122218199542,0.28618461255173483,0.15599465728389522
FRA,Commercial,comm,N_r,Narrow R,glass,2045,22.872083857730967,0.2541953079718758,0.15820712227873185
FRA,Commercial,comm,N_r,Narrow R,glass,2050,22.966236495529852,0.233309440422447,0.16222283375010416
FRA,Commercial,comm,N_r,Narrow R,glass,2055,23.22976104839638,0.2205122276042538,0.1678073170309473
FRA,Commercial,comm,N_r,Narrow R,glass,2060,23.445619463690765,0.21638802396925538,0.1732163409103791
FRA,Commercial,comm,N_r,Narrow R,glass,2070,23.80877190009001,0.22167998053684496,0.18536473689691987
FRA,Commercial,comm,N_r,Narrow R,glass,2080,24.164328430690873,0.2276094047752083,0.19205375171512193
FRA,Commercial,comm,N_r,Narrow R,glass,2090,24.458787316960677,0.22283133613253078,0.1933854475055502
FRA,Commercial,comm,N_r,Narrow R,glass,2100,24.645592508412115,0.20785901162625967,0.18917849248111598
FRA,Commercial,comm,N_r,Narrow R,steel,2025,304.01375438218616,5.8086915547057805,1.917871747726294
FRA,Commercial,comm,N_r,Narrow R,steel,2030,314.9098765535267,4.790700773106324,2.046827922498677
FRA,Commercial,comm,N_r,Narrow R,steel,2035,319.12287465306656,4.372989063389867,2.1225878564877942
FRA,Commercial,comm,N_r,Narrow R,steel,2040,319.4548550337576,3.974549089356267,2.1664631704825417
FRA,Commercial,comm,N_r,Narrow R,steel,2045,318.632173841679,3.541207878706553,2.203991538439105
FRA,Commercial,comm,N_r,Narrow R,steel,2050,320.3740617655114,3.2546165363631334,2.26297365568573
FRA,Commercial,comm,N_r,Narrow R,steel,2055,324.0501726247383,3.0760981687307076,2.340875996885322
FRA,Commercial,comm,N_r,Narrow R,steel,2060,327.06135111223614,3.0185664146555586,2.41633071715599
FRA,Commercial,comm,N_r,Narrow R,steel,2070,332.12724952845747,3.0923880710934935,2.58579822947136
FRA,Commercial,comm,N_r,Narrow R,steel,2080,337.08718669178086,3.1751022644941003,2.6791085481617656
FRA,Commercial,comm,N_r,Narrow R,steel,2090,341.19482485163206,3.108449234131595,2.6976854181464724
FRA,Commercial,comm,N_r,Narrow R,steel,2100,343.80071711246586,2.8995885260622076,2.6389992999788254
FRA,Commercial,comm,N_r,Narrow R,wood,2025,180.05370418990526,3.440227344472672,1.135869372229696
FRA,Commercial,comm,N_r,Narrow R,wood,2030,195.52188392113396,2.974460028728151,1.2708386788284753
FRA,Commercial,comm,N_r,Narrow R,wood,2035,220.62925731232588,3.0233161140188387,1.46747544457971
FRA,Commercial,comm,N_r,Narrow R,wood,2040,249.1170500266633,3.099429946750895,1.6894497157195845
FRA,Commercial,comm,N_r,Narrow R,wood,2045,273.33725898066797,3.03781016014831,1.8906847939118216
FRA,Commercial,comm,N_r,Narrow R,wood,2050,285.6762206588415,2.902128052059673,2.0178842127362753
FRA,Commercial,comm,N_r,Narrow R,wood,2055,288.95419344852235,2.7429439648636755,2.0873494069275074
FRA,Commercial,comm,N_r,Narrow R,wood,2060,291.6392488031821,2.6916431386310826,2.154632067699126
FRA,Commercial,comm,N_r,Narrow R,wood,2070,296.1564893869313,2.7574696031636585,2.3057455447887447
FRA,Commercial,comm,N_r,Narrow R,wood,2080,300.57924476143046,2.831225505983359,2.3889499685334408
FRA,Commercial,comm,N_r,Narrow R,wood,2090,304.2420086533438,2.7717912755575633,2.4055148863662272
FRA,Commercial,comm,N_r,Narrow R,wood,2100,306.5656719624665,2.5855510493776315,2.3531847184653616
FRA,Commercial,comm,N_tp,Narrow TP,aluminum,2025,3.5664105324754427,0.06814224173081597,0.022498712319540086
FRA,Commercial,comm,N_tp,Narrow TP,aluminum,2030,3.6824988835554993,0.049193229104281096,0.02417541537174665
FRA,Commercial,comm,N_tp,Narrow TP,aluminum,2035,3.767636681651516,0.04695690561158094,0.025485753779158574
FRA,Commercial,comm,N_tp,Narrow TP,aluminum,2040,3.8309856635281947,0.04465876294326585,0.02652976882584898
FRA,Commercial,comm,N_tp,Narrow TP,aluminum,2045,3.8774741290949937,0.04140729034401382,0.027424828461254318
FRA,Commercial,comm,N_tp,Narrow TP,aluminum,2050,3.9208107225347075,0.03896337869176533,0.028295407030427742
FRA,Commercial,comm,N_tp,Narrow TP,aluminum,2055,3.96098380794115,0.037194385725839794,0.02915976864455123
FRA,Commercial,comm,N_tp,Narrow TP,aluminum,2060,3.9948657360868087,0.03673821705663577,0.029961831427504044
FRA,Commercial,comm,N_tp,Narrow TP,aluminum,2070,4.054378628460341,0.03777170070024074,0.03182041146288744
FRA,Commercial,comm,N_tp,Narrow TP,aluminum,2080,4.1144054766434754,0.038642219320609454,0.03263953450229606
FRA,Commercial,comm,N_tp,Narrow TP,aluminum,2090,4.164435239126441,0.03762707123691493,0.03262409498861831
FRA,Commercial,comm,N_tp,Narrow TP,aluminum,2100,4.196222958452985,0.03498349250485307,0.03180472057219873
FRA,Commercial,comm,N_tp,Narrow TP,brick,2025,441.8240895121521,8.441788637590633,2.7872486903174845
FRA,Commercial,comm,N_tp,Narrow TP,brick,2030,455.943408059068,6.090790313989359,2.9932449742375167
FRA,Commercial,comm,N_tp,Narrow TP,brick,2035,465.8392523335569,5.805859654282749,3.151117129594424
FRA,Commercial,comm,N_tp,Narrow TP,brick,2040,472.8781267253424,5.5124591990860345,3.27470486362251
FRA,Commercial,comm,N_tp,Narrow TP,brick,2045,477.9342576216472,5.103828397511256,3.3803616980134144
FRA,Commercial,comm,N_tp,Narrow TP,brick,2050,482.9840860446199,4.799694037381862,3.485562622369281
FRA,Commercial,comm,N_tp,Narrow TP,brick,2055,487.9327975004179,4.581781082299307,3.5920387911397036
FRA,Commercial,comm,N_tp,Narrow TP,brick,2060,492.10653432602044,4.5255880591290225,3.6908406940085143
FRA,Commercial,comm,N_tp,Narrow TP,brick,2070,499.43761505524276,4.652897482708114,3.91978940978588
FRA,Commercial,comm,N_tp,Narrow TP,brick,2080,506.83200730204,4.760132100749507,4.020692876069783
FRA,Commercial,comm,N_tp,Narrow TP,brick,2090,512.99491105278355,4.635081338521896,4.018790963447538
FRA,Commercial,comm,N_tp,Narrow TP,brick,2100,516.9106732899487,4.309432755066057,3.9178565313495466
FRA,Commercial,comm,N_tp,Narrow TP,concrete,2025,7737.028004945924,147.8288682108552,48.809066064158316
FRA,Commercial,comm,N_tp,Narrow TP,concrete,2030,7633.132503777318,101.9683774293786,50.11112146983936
FRA,Commercial,comm,N_tp,Narrow TP,concrete,2035,6934.215663044612,86.42269355897756,46.90572047474459
FRA,Commercial,comm,N_tp,Narrow TP,concrete,2040,5974.1687836948295,69.64238734539524,41.371419962992306
FRA,Commercial,comm,N_tp,Narrow TP,concrete,2045,5121.349170487456,54.6905498257815,36.222581457580894
FRA,Commercial,comm,N_tp,Narrow TP,concrete,2050,4782.780641504226,47.52927558158195,34.516005633938015
FRA,Commercial,comm,N_tp,Narrow TP,concrete,2055,4831.785571552779,45.371378679352475,35.570392669641855
FRA,Commercial,comm,N_tp,Narrow TP,concrete,2060,4873.1162660187265,44.814923692175924,36.548784798986404
FRA,Commercial,comm,N_tp,Narrow TP,concrete,2070,4945.712759373561,46.07561335912054,38.815964023637044
FRA,Commercial,comm,N_tp,Narrow TP,concrete,2080,5018.9361990593225,47.13751098698584,39.81516701840972
FRA,Commercial,comm,N_tp,Narrow TP,concrete,2090,5079.964745560515,45.89918785777966,39.796333207660375
FRA,Commercial,comm,N_tp,Narrow TP,concrete,2100,5118.74083025105,42.67443204099696,38.79682357194352
FRA,Commercial,comm,N_tp,Narrow TP,copper,2025,1.3407328102619238,0.025616944101466334,0.008458017247530463
FRA,Commercial,comm,N_tp,Narrow TP,copper,2030,1.3838852733297617,0.0184868447914427,0.009085135492909641
FRA,Commercial,comm,N_tp,Narrow TP,copper,2035,1.414676733347856,0.01763143515462225,0.009569421350734882
FRA,Commercial,comm,N_tp,Narrow TP,copper,2040,1.4369830612662235,0.016751272785363275,0.009951180132306763
FRA,Commercial,comm,N_tp,Narrow TP,copper,2045,1.4531486422564468,0.015518078455101397,0.010277915703821694
FRA,Commercial,comm,N_tp,Narrow TP,copper,2050,1.4688456547941615,0.014596774375912818,0.010600253011042438
FRA,Commercial,comm,N_tp,Narrow TP,copper,2055,1.4838956192313075,0.013934059999922406,0.010924067112493219
FRA,Commercial,comm,N_tp,Narrow TP,copper,2060,1.4965887397246695,0.013763166423305061,0.011224542324632695
FRA,Commercial,comm,N_tp,Narrow TP,copper,2070,1.5188839382316213,0.014150338379983616,0.011920818529288472
FRA,Commercial,comm,N_tp,Narrow TP,copper,2080,1.5413716789986087,0.014476459068645508,0.012227684991946803
FRA,Commercial,comm,N_tp,Narrow TP,copper,2090,1.5601142310966047,0.014096156126925509,0.012221900917125874
FRA,Commercial,comm,N_tp,Narrow TP,copper,2100,1.5720228022347762,0.013105797395406552,0.011914940281589436
FRA,Commercial,comm,N_tp,Narrow TP,glass,2025,22.052685205787427,0.42135345676632463,0.13911943557827247
FRA,Commercial,comm,N_tp,Narrow TP,glass,2030,21.6410605597453,0.28909544410976,0.14207244717799583
FRA,Commercial,comm,N_tp,Narrow TP,glass,2035,19.362080122371864,0.2413139709510285,0.1309726091834331
FRA,Commercial,comm,N_tp,Narrow TP,glass,2040,16.26937470961511,0.1896561909142522,0.11266623994350718
FRA,Commercial,comm,N_tp,Narrow TP,glass,2045,13.528984185137622,0.14447512931422593,0.09568859989248234
FRA,Commercial,comm,N_tp,Narrow TP,glass,2050,12.423527976530671,0.12345982999260191,0.08965716677661673
FRA,Commercial,comm,N_tp,Narrow TP,glass,2055,12.550820897757903,0.11785457762065012,0.09239599337520356
FRA,Commercial,comm,N_tp,Narrow TP,glass,2060,12.658179582480196,0.11640915609308165,0.0949374191486228
FRA,Commercial,comm,N_tp,Narrow TP,glass,2070,12.846752848493116,0.11968386478682673,0.10082653818553472
FRA,Commercial,comm,N_tp,Narrow TP,glass,2080,13.036954641061165,0.12244220054939829,0.1034220212925935
FRA,Commercial,comm,N_tp,Narrow TP,glass,2090,13.195479547732635,0.119225590131146,0.1033730994639989
FRA,Commercial,comm,N_tp,Narrow TP,glass,2100,13.296202497222048,0.11084911478966353,0.10077681984072209
FRA,Commercial,comm,N_tp,Narrow TP,steel,2025,304.01375438218616,5.8086915547057805,1.917871747726294
FRA,Commercial,comm,N_tp,Narrow TP,steel,2030,300.0912005019541,4.008814570017751,1.970083264366459
FRA,Commercial,comm,N_tp,Narrow TP,steel,2035,273.02546138428335,3.4027778958135615,1.8468499678241082
FRA,Commercial,comm,N_tp,Narrow TP,steel,2040,235.7951447259545,2.748723278121444,1.6328932627944184
FRA,Commercial,comm,N_tp,Narrow TP,steel,2045,202.7135292014827,2.1647644009593034,1.4337642444628538
FRA,Commercial,comm,N_tp,Narrow TP,steel,2050,189.604415038518,1.8842094524778552,1.3683226449688775
FRA,Commercial,comm,N_tp,Narrow TP,steel,2055,191.54712405913014,1.7986636558945581,1.4101218517721292
FRA,Commercial,comm,N_tp,Narrow TP,steel,2060,193.18560232830853,1.7766040361362723,1.4489083823005962
FRA,Commercial,comm,N_tp,Narrow TP,steel,2070,196.0635548601357,1.8265817258450272,1.5387864726623086
FRA,Commercial,comm,N_tp,Narrow TP,steel,2080,198.9663615095246,1.8686786760615997,1.5783980111227098
FRA,Commercial,comm,N_tp,Narrow TP,steel,2090,201.3857243712866,1.8195876660110193,1.5776513798348168
FRA,Commercial,comm,N_tp,Narrow TP,steel,2100,202.92292990219312,1.6917482382569498,1.5380276851663002
FRA,Commercial,comm,N_tp,Narrow TP,wood,2025,180.05370418990526,3.440227344472672,1.135869372229696
FRA,Commercial,comm,N_tp,Narrow TP,wood,2030,222.35721657006926,2.9703931606247873,1.4597636663223292
FRA,Commercial,comm,N_tp,Narrow TP,wood,2035,317.17493762680914,3.9530227744710977,2.1454941249095016
FRA,Commercial,comm,N_tp,Narrow TP,wood,2040,432.8009935471585,5.045269982720794,2.9971686962225044
FRA,Commercial,comm,N_tp,Narrow TP,wood,2045,532.8441763234309,5.690207795736057,3.768731820180889
FRA,Commercial,comm,N_tp,Narrow TP,wood,2050,579.3468237288049,5.757306660349002,4.180985859627126
FRA,Commercial,comm,N_tp,Narrow TP,wood,2055,585.2828790695643,5.495916726344484,4.308705658192617
FRA,Commercial,comm,N_tp,Narrow TP,wood,2060,590.2893404476093,5.4285123326386095,4.427220057029599
FRA,Commercial,comm,N_tp,Narrow TP,wood,2070,599.0830842948591,5.5812219400820275,4.701847555357054
FRA,Commercial,comm,N_tp,Narrow TP,wood,2080,607.952771279103,5.709851510188221,4.822882811763836
FRA,Commercial,comm,N_tp,Narrow TP,wood,2090,615.3452689122647,5.5598512017003365,4.820601438384163
FRA,Commercial,comm,N_tp,Narrow TP,wood,2100,620.0422858122568,5.169230728007347,4.69952903800814
FRA,Commercial,comm,S_r,Slow R,aluminum,2025,3.5664105324754427,0.06814224173081597,0.022498712319540086
FRA,Commercial,comm,S_r,Slow R,aluminum,2030,3.7510897802726753,0.06117243193120893,0.024236582371762384
FRA,Commercial,comm,S_r,Slow R,aluminum,2035,3.904172163208678,0.05406012478200347,0.023443648194802984
FRA,Commercial,comm,S_r,Slow R,aluminum,2040,4.029024213360744,0.04771630701079144,0.022745896980378273
FRA,Commercial,comm,S_r,Slow R,aluminum,2045,4.122554230318188,0.040820142716942794,0.022114139325454016
FRA,Commercial,comm,S_r,Slow R,aluminum,2050,4.191943595374281,0.03539797466641769,0.021520101655199044
FRA,Commercial,comm,S_r,Slow R,aluminum,2055,4.243005236360415,0.031155109943425706,0.020942781746198864
FRA,Commercial,comm,S_r,Slow R,aluminum,2060,4.284231135873775,0.030232391142993136,0.021987211240321117
FRA,Commercial,comm,S_r,Slow R,aluminum,2070,4.352043942106522,0.030582219010572283,0.023800938387297625
FRA,Commercial,comm,S_r,Slow R,aluminum,2080,4.417356834919937,0.031645303184588004,0.025114013903246503
FRA,Commercial,comm,S_r,Slow R,aluminum,2090,4.471251201416406,0.03136007112032926,0.025970634470682253
FRA,Commercial,comm,S_r,Slow R,aluminum,2100,4.5054118922256805,0.02985624982185226,0.026440180740924794
FRA,Commercial,comm,S_r,Slow R,brick,2025,441.8240895121521,8.441788637590633,2.7872486903174845
FRA,Commercial,comm,S_r,Slow R,brick,2030,464.70304294917156,7.578335078124267,3.0025443907203755
FRA,Commercial,comm,S_r,Slow R,brick,2035,483.66762480119525,6.697228261644748,2.904311891240012
FRA,Commercial,comm,S_r,Slow R,brick,2040,499.13489725338644,5.911325605381754,2.817871114943513
FRA,Commercial,comm,S_r,Slow R,brick,2045,510.72184558925176,5.056995605368814,2.7396059381957594
FRA,Commercial,comm,S_r,Slow R,brick,2050,519.3181338624515,4.385271349204081,2.666013694564132
FRA,Commercial,comm,S_r,Slow R,brick,2055,525.6438955301741,3.8596448611457923,2.594492527601282
FRA,Commercial,comm,S_r,Slow R,brick,2060,530.7511582389815,3.7453340183068744,2.7238814765453894
FRA,Commercial,comm,S_r,Slow R,brick,2070,539.1521348226422,3.7886723770492847,2.9485747186832088
FRA,Commercial,comm,S_r,Slow R,brick,2080,547.2434101085141,3.9203723574587923,3.1112448288716035
FRA,Commercial,comm,S_r,Slow R,brick,2090,553.9201034365279,3.885036437506996,3.217367104705613
FRA,Commercial,comm,S_r,Slow R,brick,2100,558.1520941107585,3.6987358223819604,3.275536754958899
FRA,Commercial,comm,S_r,Slow R,concrete,2025,7737.028004945924,147.8288682108552,48.809066064158316
FRA,Commercial,comm,S_r,Slow R,concrete,2030,8137.674116527409,132.70845144512842,52.579229128831585
FRA,Commercial,comm,S_r,Slow R,concrete,2035,8469.7734845207,117.2788986518933,50.859025053235335
FRA,Commercial,comm,S_r,Slow R,concrete,2040,8740.629517415755,103.5165189967185,49.345312417707156
FRA,Commercial,comm,S_r,Slow R,concrete,2045,8943.535030932318,88.5558699681332,47.974767264820564
FRA,Commercial,comm,S_r,Slow R,concrete,2050,9094.069428415653,76.79293194615586,46.68605244948896
FRA,Commercial,comm,S_r,Slow R,concrete,2055,9204.843368401189,67.58839340970175,45.43360541259474
FRA,Commercial,comm,S_r,Slow R,concrete,2060,9294.27949364798,65.58663249781885,47.69940744846029
FRA,Commercial,comm,S_r,Slow R,concrete,2070,9441.393679224526,66.345554664441,51.63413610678662
FRA,Commercial,comm,S_r,Slow R,concrete,2080,9583.084512677362,68.6518264609931,54.48274311570942
