"","UC_NM_MN","lcz","year","scen_SGS","SGS","CTR_MN_ISO","GRGN_L2"
"2466","Berlin",9,2035,"GVI_proja_lwr",12.8832503681704,"DEU","Western Europe"
"2467","Berlin",9,2035,"GVI_projb_upr",30.8036679245516,"DEU","Western Europe"
"2468","Berlin",9,2035,"GVI_projb_lwr",11.2728440721491,"DEU","Western Europe"
"2469","Berlin",9,2035,"GVI_ALPS",20.4432924225178,"DEU","Western Europe"
"2470","Berlin",9,2040,"GVI_proja_upr",29.1701400800678,"DEU","Western Europe"
"2471","Berlin",9,2040,"GVI_proja_lwr",12.2122477448282,"DEU","Western Europe"
"2472","Berlin",9,2040,"GVI_projb_upr",31.8674432883346,"DEU","Western Europe"
"2473","Berlin",9,2040,"GVI_projb_lwr",9.93083882546472,"DEU","Western Europe"
"2474","Berlin",9,2040,"GVI_ALPS",20.691193912448,"DEU","Western Europe"
"2475","Berlin",9,2045,"GVI_proja_upr",30.3369456832705,"DEU","Western Europe"
"2476","Berlin",9,2045,"GVI_proja_lwr",11.541245121486,"DEU","Western Europe"
"2477","Berlin",9,2045,"GVI_projb_upr",31.8674432883346,"DEU","Western Europe"
"2478","Berlin",9,2045,"GVI_projb_lwr",8.5888335787803,"DEU","Western Europe"
"2479","Berlin",9,2045,"GVI_ALPS",20.9390954023783,"DEU","Western Europe"
"2480","Berlin",9,2050,"GVI_proja_upr",31.5037512864732,"DEU","Western Europe"
"2481","Berlin",9,2050,"GVI_proja_lwr",10.8702424981438,"DEU","Western Europe"
"2482","Berlin",9,2050,"GVI_projb_upr",31.8674432883346,"DEU","Western Europe"
"2483","Berlin",9,2050,"GVI_projb_lwr",8.44054930523378,"DEU","Western Europe"
"2484","Berlin",9,2050,"GVI_ALPS",21.1869968923085,"DEU","Western Europe"
"2485","Berlin",10,2016,"out_b_mean_s",10.0382200277266,"DEU","Western Europe"
"2486","Berlin",10,2016,"GVI_ALPS",10.0382200277266,"DEU","Western Europe"
"2487","Berlin",10,2017,"out_b_mean_s",6.90291923201059,"DEU","Western Europe"
"2488","Berlin",10,2017,"GVI_ALPS",6.90291923201059,"DEU","Western Europe"
"2489","Berlin",10,2018,"out_b_mean_s",9.25156635079748,"DEU","Western Europe"
"2490","Berlin",10,2018,"GVI_ALPS",9.25156635079748,"DEU","Western Europe"
"2491","Berlin",10,2019,"out_b_mean_s",7.58051424934105,"DEU","Western Europe"
"2492","Berlin",10,2019,"GVI_ALPS",7.58051424934105,"DEU","Western Europe"
"2493","Berlin",10,2020,"out_b_mean_s",10.2445973743989,"DEU","Western Europe"
"2494","Berlin",10,2020,"GVI_ALPS",10.2445973743989,"DEU","Western Europe"
"2495","Berlin",10,2021,"out_b_mean_s",10.2480489164518,"DEU","Western Europe"
"2496","Berlin",10,2021,"GVI_ALPS",10.2480489164518,"DEU","Western Europe"
"2497","Berlin",10,2022,"out_b_mean_s",9.21790157292192,"DEU","Western Europe"
"2498","Berlin",10,2022,"GVI_ALPS",9.21790157292192,"DEU","Western Europe"
"2499","Berlin",10,2023,"out_b_mean_s",10.2482505703743,"DEU","Western Europe"
"2500","Berlin",10,2023,"GVI_ALPS",10.2482505703743,"DEU","Western Europe"
"2501","Berlin",10,2025,"GVI_proja_upr",12.1385070657188,"DEU","Western Europe"
"2502","Berlin",10,2025,"GVI_proja_lwr",5.75140490662147,"DEU","Western Europe"
"2503","Berlin",10,2025,"GVI_projb_upr",12.3592071941864,"DEU","Western Europe"
"2504","Berlin",10,2025,"GVI_projb_lwr",5.64288783291163,"DEU","Western Europe"
"2505","Berlin",10,2025,"GVI_ALPS",8.94495598617014,"DEU","Western Europe"
"2506","Berlin",10,2030,"GVI_proja_upr",12.6902573868879,"DEU","Western Europe"
"2507","Berlin",10,2030,"GVI_proja_lwr",5.48011222234687,"DEU","Western Europe"
"2508","Berlin",10,2030,"GVI_projb_upr",13.4627078365245,"DEU","Western Europe"
"2509","Berlin",10,2030,"GVI_projb_lwr",5.10030246436244,"DEU","Western Europe"
"2510","Berlin",10,2030,"GVI_ALPS",9.08518480461736,"DEU","Western Europe"
"2511","Berlin",10,2035,"GVI_proja_upr",13.2420077080569,"DEU","Western Europe"
"2512","Berlin",10,2035,"GVI_proja_lwr",5.20881953807227,"DEU","Western Europe"
"2513","Berlin",10,2035,"GVI_projb_upr",14.5662084788626,"DEU","Western Europe"
"2514","Berlin",10,2035,"GVI_projb_lwr",4.55771709581324,"DEU","Western Europe"
"2515","Berlin",10,2035,"GVI_ALPS",9.22541362306458,"DEU","Western Europe"
"2516","Berlin",10,2040,"GVI_proja_upr",13.7937580292259,"DEU","Western Europe"
"2517","Berlin",10,2040,"GVI_proja_lwr",4.93752685379768,"DEU","Western Europe"
"2518","Berlin",10,2040,"GVI_projb_upr",15.6697091212007,"DEU","Western Europe"
"2519","Berlin",10,2040,"GVI_projb_lwr",4.01513172726404,"DEU","Western Europe"
"2520","Berlin",10,2040,"GVI_ALPS",9.3656424415118,"DEU","Western Europe"
"2521","Berlin",10,2045,"GVI_proja_upr",14.345508350395,"DEU","Western Europe"
"2522","Berlin",10,2045,"GVI_proja_lwr",4.66623416952308,"DEU","Western Europe"
"2523","Berlin",10,2045,"GVI_projb_upr",16.6515882757787,"DEU","Western Europe"
"2524","Berlin",10,2045,"GVI_projb_lwr",3.89876093615567,"DEU","Western Europe"
"2525","Berlin",10,2045,"GVI_ALPS",9.50587125995902,"DEU","Western Europe"
"2526","Berlin",10,2050,"GVI_proja_upr",14.897258671564,"DEU","Western Europe"
"2527","Berlin",10,2050,"GVI_proja_lwr",4.39494148524848,"DEU","Western Europe"
"2528","Berlin",10,2050,"GVI_projb_upr",16.6515882757787,"DEU","Western Europe"
"2529","Berlin",10,2050,"GVI_projb_lwr",3.89876093615567,"DEU","Western Europe"
"2530","Berlin",10,2050,"GVI_ALPS",9.64610007840624,"DEU","Western Europe"
"2531","Birmingham",1,2016,"out_b_mean_s",4.46798351719001,"GBR","Northern Europe"
"2532","Birmingham",1,2016,"GVI_ALPS",4.46798351719001,"GBR","Northern Europe"
"2533","Birmingham",1,2017,"out_b_mean_s",7.14444401052548,"GBR","Northern Europe"
"2534","Birmingham",1,2017,"GVI_ALPS",7.14444401052548,"GBR","Northern Europe"
"2535","Birmingham",1,2018,"out_b_mean_s",4.95930175865918,"GBR","Northern Europe"
"2536","Birmingham",1,2018,"GVI_ALPS",4.95930175865918,"GBR","Northern Europe"
"2537","Birmingham",1,2019,"out_b_mean_s",4.08578555132205,"GBR","Northern Europe"
"2538","Birmingham",1,2019,"GVI_ALPS",4.08578555132205,"GBR","Northern Europe"
"2539","Birmingham",1,2020,"out_b_mean_s",7.99709439882529,"GBR","Northern Europe"
"2540","Birmingham",1,2020,"GVI_ALPS",7.99709439882529,"GBR","Northern Europe"
"2541","Birmingham",1,2021,"out_b_mean_s",5.82402740324741,"GBR","Northern Europe"
"2542","Birmingham",1,2021,"GVI_ALPS",5.82402740324741,"GBR","Northern Europe"
"2543","Birmingham",1,2022,"out_b_mean_s",3.75776824837299,"GBR","Northern Europe"
"2544","Birmingham",1,2022,"GVI_ALPS",3.75776824837299,"GBR","Northern Europe"
"2545","Birmingham",1,2023,"out_b_mean_s",7.86591720055993,"GBR","Northern Europe"
"2546","Birmingham",1,2023,"GVI_ALPS",7.86591720055993,"GBR","Northern Europe"
"2547","Birmingham",1,2025,"GVI_proja_upr",7.4776624480528,"GBR","Northern Europe"
"2548","Birmingham",1,2025,"GVI_proja_lwr",3.91184119804676,"GBR","Northern Europe"
"2549","Birmingham",1,2025,"GVI_projb_upr",7.61361994710831,"GBR","Northern Europe"
"2550","Birmingham",1,2025,"GVI_projb_lwr",3.83803287355531,"GBR","Northern Europe"
"2551","Birmingham",1,2025,"GVI_ALPS",5.69475182304978,"GBR","Northern Europe"
"2552","Birmingham",1,2030,"GVI_proja_upr",7.81755619569157,"GBR","Northern Europe"
"2553","Birmingham",1,2030,"GVI_proja_lwr",3.72732038681814,"GBR","Northern Europe"
"2554","Birmingham",1,2030,"GVI_projb_upr",8.29340744238583,"GBR","Northern Europe"
"2555","Birmingham",1,2030,"GVI_projb_lwr",3.53106968589008,"GBR","Northern Europe"
"2556","Birmingham",1,2030,"GVI_ALPS",5.77243829125485,"GBR","Northern Europe"
"2557","Birmingham",1,2035,"GVI_proja_upr",8.15744994333033,"GBR","Northern Europe"
"2558","Birmingham",1,2035,"GVI_proja_lwr",3.54279957558952,"GBR","Northern Europe"
"2559","Birmingham",1,2035,"GVI_projb_upr",8.97319493766336,"GBR","Northern Europe"
"2560","Birmingham",1,2035,"GVI_projb_lwr",3.53106968589008,"GBR","Northern Europe"
"2561","Birmingham",1,2035,"GVI_ALPS",5.85012475945993,"GBR","Northern Europe"
"2562","Birmingham",1,2040,"GVI_proja_upr",8.49734369096909,"GBR","Northern Europe"
"2563","Birmingham",1,2040,"GVI_proja_lwr",3.53106968589008,"GBR","Northern Europe"
"2564","Birmingham",1,2040,"GVI_projb_upr",9.65298243294089,"GBR","Northern Europe"
"2565","Birmingham",1,2040,"GVI_projb_lwr",3.53106968589008,"GBR","Northern Europe"
"2566","Birmingham",1,2040,"GVI_ALPS",6.01420668842959,"GBR","Northern Europe"
"2567","Birmingham",1,2045,"GVI_proja_upr",8.83723743860786,"GBR","Northern Europe"
"2568","Birmingham",1,2045,"GVI_proja_lwr",3.53106968589008,"GBR","Northern Europe"
"2569","Birmingham",1,2045,"GVI_projb_upr",10.3327699282184,"GBR","Northern Europe"
"2570","Birmingham",1,2045,"GVI_projb_lwr",3.53106968589008,"GBR","Northern Europe"
"2571","Birmingham",1,2045,"GVI_ALPS",6.18415356224897,"GBR","Northern Europe"
"2572","Birmingham",1,2050,"GVI_proja_upr",9.17713118624662,"GBR","Northern Europe"
"2573","Birmingham",1,2050,"GVI_proja_lwr",3.53106968589008,"GBR","Northern Europe"
"2574","Birmingham",1,2050,"GVI_projb_upr",11.0125574234959,"GBR","Northern Europe"
"2575","Birmingham",1,2050,"GVI_projb_lwr",3.53106968589008,"GBR","Northern Europe"
"2576","Birmingham",1,2050,"GVI_ALPS",6.35410043606835,"GBR","Northern Europe"
"2577","Birmingham",2,2016,"out_b_mean_s",5.3780127420458,"GBR","Northern Europe"
"2578","Birmingham",2,2016,"GVI_ALPS",5.3780127420458,"GBR","Northern Europe"
"2579","Birmingham",2,2017,"out_b_mean_s",7.92349258526221,"GBR","Northern Europe"
"2580","Birmingham",2,2017,"GVI_ALPS",7.92349258526221,"GBR","Northern Europe"
"2581","Birmingham",2,2018,"out_b_mean_s",5.44339610744357,"GBR","Northern Europe"
"2582","Birmingham",2,2018,"GVI_ALPS",5.44339610744357,"GBR","Northern Europe"
"2583","Birmingham",2,2019,"out_b_mean_s",3.86489406183097,"GBR","Northern Europe"
"2584","Birmingham",2,2019,"GVI_ALPS",3.86489406183097,"GBR","Northern Europe"
"2585","Birmingham",2,2020,"out_b_mean_s",6.31335713237488,"GBR","Northern Europe"
"2586","Birmingham",2,2020,"GVI_ALPS",6.31335713237488,"GBR","Northern Europe"
"2587","Birmingham",2,2021,"out_b_mean_s",4.95877655835485,"GBR","Northern Europe"
"2588","Birmingham",2,2021,"GVI_ALPS",4.95877655835485,"GBR","Northern Europe"
"2589","Birmingham",2,2022,"out_b_mean_s",4.23386847985231,"GBR","Northern Europe"
"2590","Birmingham",2,2022,"GVI_ALPS",4.23386847985231,"GBR","Northern Europe"
"2591","Birmingham",2,2023,"out_b_mean_s",5.79818014510921,"GBR","Northern Europe"
"2592","Birmingham",2,2023,"GVI_ALPS",5.79818014510921,"GBR","Northern Europe"
"2593","Birmingham",2,2025,"GVI_proja_upr",6.86565957152122,"GBR","Northern Europe"
"2594","Birmingham",2,2025,"GVI_proja_lwr",4.46779235929245,"GBR","Northern Europe"
"2595","Birmingham",2,2025,"GVI_projb_upr",6.99048974554888,"GBR","Northern Europe"
"2596","Birmingham",2,2025,"GVI_projb_lwr",4.46779235929245,"GBR","Northern Europe"
"2597","Birmingham",2,2025,"GVI_ALPS",5.66672596540684,"GBR","Northern Europe"
"2598","Birmingham",2,2030,"GVI_proja_upr",7.17773500659037,"GBR","Northern Europe"
"2599","Birmingham",2,2030,"GVI_proja_lwr",4.46779235929245,"GBR","Northern Europe"
"2600","Birmingham",2,2030,"GVI_projb_upr",7.61464061568717,"GBR","Northern Europe"
"2601","Birmingham",2,2030,"GVI_projb_lwr",4.46779235929245,"GBR","Northern Europe"
"2602","Birmingham",2,2030,"GVI_ALPS",5.82276368294141,"GBR","Northern Europe"
"2603","Birmingham",2,2035,"GVI_proja_upr",7.48981044165952,"GBR","Northern Europe"
"2604","Birmingham",2,2035,"GVI_proja_lwr",4.46779235929245,"GBR","Northern Europe"
"2605","Birmingham",2,2035,"GVI_projb_upr",8.23879148582547,"GBR","Northern Europe"
"2606","Birmingham",2,2035,"GVI_projb_lwr",4.46779235929245,"GBR","Northern Europe"
"2607","Birmingham",2,2035,"GVI_ALPS",5.97880140047598,"GBR","Northern Europe"
"2608","Birmingham",2,2040,"GVI_proja_upr",7.80188587672866,"GBR","Northern Europe"
"2609","Birmingham",2,2040,"GVI_proja_lwr",4.46779235929245,"GBR","Northern Europe"
"2610","Birmingham",2,2040,"GVI_projb_upr",8.86294235596376,"GBR","Northern Europe"
"2611","Birmingham",2,2040,"GVI_projb_lwr",4.46779235929245,"GBR","Northern Europe"
"2612","Birmingham",2,2040,"GVI_ALPS",6.13483911801056,"GBR","Northern Europe"
"2613","Birmingham",2,2045,"GVI_proja_upr",8.11396131179781,"GBR","Northern Europe"
"2614","Birmingham",2,2045,"GVI_proja_lwr",4.46779235929245,"GBR","Northern Europe"
"2615","Birmingham",2,2045,"GVI_projb_upr",9.48709322610205,"GBR","Northern Europe"
"2616","Birmingham",2,2045,"GVI_projb_lwr",4.46779235929245,"GBR","Northern Europe"
"2617","Birmingham",2,2045,"GVI_ALPS",6.29087683554513,"GBR","Northern Europe"
"2618","Birmingham",2,2050,"GVI_proja_upr",8.42603674686696,"GBR","Northern Europe"
"2619","Birmingham",2,2050,"GVI_proja_lwr",4.46779235929245,"GBR","Northern Europe"
"2620","Birmingham",2,2050,"GVI_projb_upr",10.1112440962403,"GBR","Northern Europe"
"2621","Birmingham",2,2050,"GVI_projb_lwr",4.46779235929245,"GBR","Northern Europe"
"2622","Birmingham",2,2050,"GVI_ALPS",6.4469145530797,"GBR","Northern Europe"
"2623","Birmingham",3,2016,"out_b_mean_s",5.1479471103472,"GBR","Northern Europe"
"2624","Birmingham",3,2016,"GVI_ALPS",5.1479471103472,"GBR","Northern Europe"
"2625","Birmingham",3,2017,"out_b_mean_s",7.3129748015204,"GBR","Northern Europe"
"2626","Birmingham",3,2017,"GVI_ALPS",7.3129748015204,"GBR","Northern Europe"
"2627","Birmingham",3,2018,"out_b_mean_s",3.9561808539569,"GBR","Northern Europe"
"2628","Birmingham",3,2018,"GVI_ALPS",3.9561808539569,"GBR","Northern Europe"
"2629","Birmingham",3,2019,"out_b_mean_s",4.96468727886588,"GBR","Northern Europe"
"2630","Birmingham",3,2019,"GVI_ALPS",4.96468727886588,"GBR","Northern Europe"
"2631","Birmingham",3,2020,"out_b_mean_s",5.64887573239929,"GBR","Northern Europe"
"2632","Birmingham",3,2020,"GVI_ALPS",5.64887573239929,"GBR","Northern Europe"
"2633","Birmingham",3,2021,"out_b_mean_s",5.3805380885574,"GBR","Northern Europe"
"2634","Birmingham",3,2021,"GVI_ALPS",5.3805380885574,"GBR","Northern Europe"
"2635","Birmingham",3,2022,"out_b_mean_s",6.51826800502003,"GBR","Northern Europe"
"2636","Birmingham",3,2022,"GVI_ALPS",6.51826800502003,"GBR","Northern Europe"
"2637","Birmingham",3,2023,"out_b_mean_s",5.8974498682339,"GBR","Northern Europe"
"2638","Birmingham",3,2023,"GVI_ALPS",5.8974498682339,"GBR","Northern Europe"
"2639","Birmingham",3,2025,"GVI_proja_upr",7.09212531693978,"GBR","Northern Europe"
"2640","Birmingham",3,2025,"GVI_proja_lwr",5.17120738660454,"GBR","Northern Europe"
"2641","Birmingham",3,2025,"GVI_projb_upr",7.22107304997505,"GBR","Northern Europe"
"2642","Birmingham",3,2025,"GVI_projb_lwr",5.17120738660454,"GBR","Northern Europe"
"2643","Birmingham",3,2025,"GVI_ALPS",6.13166635177216,"GBR","Northern Europe"
"2644","Birmingham",3,2030,"GVI_proja_upr",7.41449464952795,"GBR","Northern Europe"
"2645","Birmingham",3,2030,"GVI_proja_lwr",5.17120738660454,"GBR","Northern Europe"
"2646","Birmingham",3,2030,"GVI_projb_upr",7.86581171515139,"GBR","Northern Europe"
"2647","Birmingham",3,2030,"GVI_projb_lwr",5.17120738660454,"GBR","Northern Europe"
"2648","Birmingham",3,2030,"GVI_ALPS",6.29285101806624,"GBR","Northern Europe"
"2649","Birmingham",3,2035,"GVI_proja_upr",7.73686398211612,"GBR","Northern Europe"
"2650","Birmingham",3,2035,"GVI_proja_lwr",5.17120738660454,"GBR","Northern Europe"
"2651","Birmingham",3,2035,"GVI_projb_upr",8.51055038032773,"GBR","Northern Europe"
"2652","Birmingham",3,2035,"GVI_projb_lwr",5.17120738660454,"GBR","Northern Europe"
"2653","Birmingham",3,2035,"GVI_ALPS",6.45403568436033,"GBR","Northern Europe"
"2654","Birmingham",3,2040,"GVI_proja_upr",8.05923331470429,"GBR","Northern Europe"
"2655","Birmingham",3,2040,"GVI_proja_lwr",5.17120738660454,"GBR","Northern Europe"
"2656","Birmingham",3,2040,"GVI_projb_upr",9.15528904550408,"GBR","Northern Europe"
"2657","Birmingham",3,2040,"GVI_projb_lwr",5.17120738660454,"GBR","Northern Europe"
"2658","Birmingham",3,2040,"GVI_ALPS",6.61522035065441,"GBR","Northern Europe"
"2659","Birmingham",3,2045,"GVI_proja_upr",8.38160264729246,"GBR","Northern Europe"
"2660","Birmingham",3,2045,"GVI_proja_lwr",5.17120738660454,"GBR","Northern Europe"
"2661","Birmingham",3,2045,"GVI_projb_upr",9.80002771068042,"GBR","Northern Europe"
"2662","Birmingham",3,2045,"GVI_projb_lwr",5.17120738660454,"GBR","Northern Europe"
"2663","Birmingham",3,2045,"GVI_ALPS",6.7764050169485,"GBR","Northern Europe"
"2664","Birmingham",3,2050,"GVI_proja_upr",8.70397197988064,"GBR","Northern Europe"
"2665","Birmingham",3,2050,"GVI_proja_lwr",5.17120738660454,"GBR","Northern Europe"
"2666","Birmingham",3,2050,"GVI_projb_upr",10.4447663758568,"GBR","Northern Europe"
"2667","Birmingham",3,2050,"GVI_projb_lwr",5.17120738660454,"GBR","Northern Europe"
"2668","Birmingham",3,2050,"GVI_ALPS",6.93758968324259,"GBR","Northern Europe"
"2669","Birmingham",4,2016,"out_b_mean_s",8.26156156856364,"GBR","Northern Europe"
"2670","Birmingham",4,2016,"GVI_ALPS",8.26156156856364,"GBR","Northern Europe"
"2671","Birmingham",4,2017,"out_b_mean_s",8.95831773631184,"GBR","Northern Europe"
"2672","Birmingham",4,2017,"GVI_ALPS",8.95831773631184,"GBR","Northern Europe"
"2673","Birmingham",4,2018,"out_b_mean_s",5.5090025856795,"GBR","Northern Europe"
"2674","Birmingham",4,2018,"GVI_ALPS",5.5090025856795,"GBR","Northern Europe"
"2675","Birmingham",4,2019,"out_b_mean_s",5.4800965772837,"GBR","Northern Europe"
"2676","Birmingham",4,2019,"GVI_ALPS",5.4800965772837,"GBR","Northern Europe"
"2677","Birmingham",4,2020,"out_b_mean_s",7.92196912875862,"GBR","Northern Europe"
"2678","Birmingham",4,2020,"GVI_ALPS",7.92196912875862,"GBR","Northern Europe"
"2679","Birmingham",4,2021,"out_b_mean_s",7.26321683962018,"GBR","Northern Europe"
"2680","Birmingham",4,2021,"GVI_ALPS",7.26321683962018,"GBR","Northern Europe"
"2681","Birmingham",4,2022,"out_b_mean_s",4.33797801772557,"GBR","Northern Europe"
"2682","Birmingham",4,2022,"GVI_ALPS",4.33797801772557,"GBR","Northern Europe"
"2683","Birmingham",4,2023,"out_b_mean_s",6.15154796262717,"GBR","Northern Europe"
"2684","Birmingham",4,2023,"GVI_ALPS",6.15154796262717,"GBR","Northern Europe"
"2685","Birmingham",4,2025,"GVI_proja_upr",8.71939123390379,"GBR","Northern Europe"
"2686","Birmingham",4,2025,"GVI_proja_lwr",5.99802205915557,"GBR","Northern Europe"
"2687","Birmingham",4,2025,"GVI_projb_upr",8.87792561997476,"GBR","Northern Europe"
"2688","Birmingham",4,2025,"GVI_projb_lwr",5.99802205915557,"GBR","Northern Europe"
"2689","Birmingham",4,2025,"GVI_ALPS",7.35870664652968,"GBR","Northern Europe"
"2690","Birmingham",4,2030,"GVI_proja_upr",9.11572719908123,"GBR","Northern Europe"
"2691","Birmingham",4,2030,"GVI_proja_lwr",5.99802205915557,"GBR","Northern Europe"
"2692","Birmingham",4,2030,"GVI_projb_upr",9.67059755032965,"GBR","Northern Europe"
"2693","Birmingham",4,2030,"GVI_projb_lwr",5.99802205915557,"GBR","Northern Europe"
"2694","Birmingham",4,2030,"GVI_ALPS",7.5568746291184,"GBR","Northern Europe"
"2695","Birmingham",4,2035,"GVI_proja_upr",9.51206316425868,"GBR","Northern Europe"
"2696","Birmingham",4,2035,"GVI_proja_lwr",5.99802205915557,"GBR","Northern Europe"
"2697","Birmingham",4,2035,"GVI_projb_upr",10.4632694806845,"GBR","Northern Europe"
"2698","Birmingham",4,2035,"GVI_projb_lwr",5.99802205915557,"GBR","Northern Europe"
"2699","Birmingham",4,2035,"GVI_ALPS",7.75504261170712,"GBR","Northern Europe"
"2700","Birmingham",4,2040,"GVI_proja_upr",9.90839912943612,"GBR","Northern Europe"
"2701","Birmingham",4,2040,"GVI_proja_lwr",5.99802205915557,"GBR","Northern Europe"
"2702","Birmingham",4,2040,"GVI_projb_upr",11.2559414110394,"GBR","Northern Europe"
"2703","Birmingham",4,2040,"GVI_projb_lwr",5.99802205915557,"GBR","Northern Europe"
"2704","Birmingham",4,2040,"GVI_ALPS",7.95321059429584,"GBR","Northern Europe"
"2705","Birmingham",4,2045,"GVI_proja_upr",10.3047350946136,"GBR","Northern Europe"
"2706","Birmingham",4,2045,"GVI_proja_lwr",5.99802205915557,"GBR","Northern Europe"
"2707","Birmingham",4,2045,"GVI_projb_upr",12.0486133413943,"GBR","Northern Europe"
"2708","Birmingham",4,2045,"GVI_projb_lwr",5.99802205915557,"GBR","Northern Europe"
"2709","Birmingham",4,2045,"GVI_ALPS",8.15137857688457,"GBR","Northern Europe"
"2710","Birmingham",4,2050,"GVI_proja_upr",10.701071059791,"GBR","Northern Europe"
"2711","Birmingham",4,2050,"GVI_proja_lwr",5.99802205915557,"GBR","Northern Europe"
"2712","Birmingham",4,2050,"GVI_projb_upr",12.8412852717492,"GBR","Northern Europe"
"2713","Birmingham",4,2050,"GVI_projb_lwr",5.99802205915557,"GBR","Northern Europe"
"2714","Birmingham",4,2050,"GVI_ALPS",8.34954655947329,"GBR","Northern Europe"
"2715","Birmingham",5,2016,"out_b_mean_s",5.2412480741064,"GBR","Northern Europe"
"2716","Birmingham",5,2016,"GVI_ALPS",5.2412480741064,"GBR","Northern Europe"
"2717","Birmingham",5,2017,"out_b_mean_s",12.2762800448266,"GBR","Northern Europe"
"2718","Birmingham",5,2017,"GVI_ALPS",12.2762800448266,"GBR","Northern Europe"
"2719","Birmingham",5,2018,"out_b_mean_s",6.56410093997555,"GBR","Northern Europe"
"2720","Birmingham",5,2018,"GVI_ALPS",6.56410093997555,"GBR","Northern Europe"
"2721","Birmingham",5,2019,"out_b_mean_s",7.06482905993528,"GBR","Northern Europe"
"2722","Birmingham",5,2019,"GVI_ALPS",7.06482905993528,"GBR","Northern Europe"
"2723","Birmingham",5,2020,"out_b_mean_s",7.94996316417618,"GBR","Northern Europe"
"2724","Birmingham",5,2020,"GVI_ALPS",7.94996316417618,"GBR","Northern Europe"
"2725","Birmingham",5,2021,"out_b_mean_s",7.49750803777564,"GBR","Northern Europe"
"2726","Birmingham",5,2021,"GVI_ALPS",7.49750803777564,"GBR","Northern Europe"
"2727","Birmingham",5,2022,"out_b_mean_s",7.83272809204975,"GBR","Northern Europe"
"2728","Birmingham",5,2022,"GVI_ALPS",7.83272809204975,"GBR","Northern Europe"
"2729","Birmingham",5,2023,"out_b_mean_s",8.08923054897204,"GBR","Northern Europe"
"2730","Birmingham",5,2023,"GVI_ALPS",8.08923054897204,"GBR","Northern Europe"
"2731","Birmingham",5,2025,"GVI_proja_upr",9.97998226161446,"GBR","Northern Europe"
"2732","Birmingham",5,2025,"GVI_proja_lwr",6.39941884033831,"GBR","Northern Europe"
"2733","Birmingham",5,2025,"GVI_projb_upr",10.1614364845529,"GBR","Northern Europe"
"2734","Birmingham",5,2025,"GVI_projb_lwr",6.39941884033831,"GBR","Northern Europe"
"2735","Birmingham",5,2025,"GVI_ALPS",8.18970055097638,"GBR","Northern Europe"
"2736","Birmingham",5,2030,"GVI_proja_upr",10.4336178189606,"GBR","Northern Europe"
"2737","Birmingham",5,2030,"GVI_proja_lwr",6.39941884033831,"GBR","Northern Europe"
"2738","Birmingham",5,2030,"GVI_projb_upr",11.0687075992451,"GBR","Northern Europe"
"2739","Birmingham",5,2030,"GVI_projb_lwr",6.39941884033831,"GBR","Northern Europe"
"2740","Birmingham",5,2030,"GVI_ALPS",8.41651832964944,"GBR","Northern Europe"
"2741","Birmingham",5,2035,"GVI_proja_upr",10.8872533763067,"GBR","Northern Europe"
"2742","Birmingham",5,2035,"GVI_proja_lwr",6.39941884033831,"GBR","Northern Europe"
"2743","Birmingham",5,2035,"GVI_projb_upr",11.9759787139373,"GBR","Northern Europe"
"2744","Birmingham",5,2035,"GVI_projb_lwr",6.39941884033831,"GBR","Northern Europe"
"2745","Birmingham",5,2035,"GVI_ALPS",8.6433361083225,"GBR","Northern Europe"
"2746","Birmingham",5,2040,"GVI_proja_upr",11.3408889336528,"GBR","Northern Europe"
"2747","Birmingham",5,2040,"GVI_proja_lwr",6.39941884033831,"GBR","Northern Europe"
"2748","Birmingham",5,2040,"GVI_projb_upr",12.8832498286296,"GBR","Northern Europe"
"2749","Birmingham",5,2040,"GVI_projb_lwr",6.39941884033831,"GBR","Northern Europe"
"2750","Birmingham",5,2040,"GVI_ALPS",8.87015388699555,"GBR","Northern Europe"
"2751","Birmingham",5,2045,"GVI_proja_upr",11.7945244909989,"GBR","Northern Europe"
"2752","Birmingham",5,2045,"GVI_proja_lwr",6.39941884033831,"GBR","Northern Europe"
"2753","Birmingham",5,2045,"GVI_projb_upr",13.7905209433218,"GBR","Northern Europe"
"2754","Birmingham",5,2045,"GVI_projb_lwr",6.39941884033831,"GBR","Northern Europe"
"2755","Birmingham",5,2045,"GVI_ALPS",9.09697166566861,"GBR","Northern Europe"
"2756","Birmingham",5,2050,"GVI_proja_upr",12.248160048345,"GBR","Northern Europe"
"2757","Birmingham",5,2050,"GVI_proja_lwr",6.39941884033831,"GBR","Northern Europe"
"2758","Birmingham",5,2050,"GVI_projb_upr",14.697792058014,"GBR","Northern Europe"
"2759","Birmingham",5,2050,"GVI_projb_lwr",6.39941884033831,"GBR","Northern Europe"
"2760","Birmingham",5,2050,"GVI_ALPS",9.32378944434166,"GBR","Northern Europe"
"2761","Birmingham",6,2016,"out_b_mean_s",5.0450874435155,"GBR","Northern Europe"
"2762","Birmingham",6,2016,"GVI_ALPS",5.0450874435155,"GBR","Northern Europe"
"2763","Birmingham",6,2017,"out_b_mean_s",13.101238957045,"GBR","Northern Europe"
"2764","Birmingham",6,2017,"GVI_ALPS",13.101238957045,"GBR","Northern Europe"
"2765","Birmingham",6,2018,"out_b_mean_s",7.61626495008136,"GBR","Northern Europe"
"2766","Birmingham",6,2018,"GVI_ALPS",7.61626495008136,"GBR","Northern Europe"
