"","UC_NM_MN","CTR_MN_ISO","GRGN_L2","lcz","month","delta"
"2124","Lima","PER","South America","Open midrise",3,-0.431132454929277
"2125","Lima","PER","South America","Compact lowrise",4,-1.05393085439795
"2126","Lima","PER","South America","Compact midrise",4,-0.86758148328335
"2127","Lima","PER","South America","Large lowrise",4,-1.13501588998803
"2128","Lima","PER","South America","Open lowrise",4,-0.633790137953967
"2129","Lima","PER","South America","Open midrise",4,-0.44508770344076
"2130","Lima","PER","South America","Compact lowrise",5,-0.858681633950345
"2131","Lima","PER","South America","Compact midrise",5,-0.617529387229507
"2132","Lima","PER","South America","Large lowrise",5,-1.01695674805463
"2133","Lima","PER","South America","Open lowrise",5,-0.0267051142084021
"2134","Lima","PER","South America","Open midrise",5,0.0340347886622583
"2135","Lima","PER","South America","Compact lowrise",6,-0.690365179848081
"2136","Lima","PER","South America","Compact midrise",6,-0.391388496070783
"2137","Lima","PER","South America","Large lowrise",6,-0.877022068836293
"2138","Lima","PER","South America","Open lowrise",6,0.330223043936256
"2139","Lima","PER","South America","Open midrise",6,0.40144518411221
"2140","Lima","PER","South America","Compact lowrise",7,-0.720373241882046
"2141","Lima","PER","South America","Compact midrise",7,-0.401466409199185
"2142","Lima","PER","South America","Large lowrise",7,-0.916032379476928
"2143","Lima","PER","South America","Open lowrise",7,0.387122304829076
"2144","Lima","PER","South America","Open midrise",7,0.437197257373926
"2145","Lima","PER","South America","Compact lowrise",8,-0.901088390203178
"2146","Lima","PER","South America","Compact midrise",8,-0.624828686408335
"2147","Lima","PER","South America","Large lowrise",8,-1.08549857597693
"2148","Lima","PER","South America","Open lowrise",8,0.248294953886697
"2149","Lima","PER","South America","Open midrise",8,0.18908736154098
"2150","Lima","PER","South America","Compact lowrise",9,-1.07246104313096
"2151","Lima","PER","South America","Compact midrise",9,-0.841499195039496
"2152","Lima","PER","South America","Large lowrise",9,-1.23183456320601
"2153","Lima","PER","South America","Open lowrise",9,-0.040354627387296
"2154","Lima","PER","South America","Open midrise",9,-0.10799043052205
"2155","Lima","PER","South America","Compact lowrise",10,-1.152881485183
"2156","Lima","PER","South America","Compact midrise",10,-0.944633488336971
"2157","Lima","PER","South America","Large lowrise",10,-1.29797928765159
"2158","Lima","PER","South America","Open lowrise",10,-0.163641932581073
"2159","Lima","PER","South America","Open midrise",10,-0.277531569839122
"2160","Lima","PER","South America","Compact lowrise",11,-1.0977207175049
"2161","Lima","PER","South America","Compact midrise",11,-0.909106867567888
"2162","Lima","PER","South America","Large lowrise",11,-1.22636572376277
"2163","Lima","PER","South America","Open lowrise",11,-0.191268430844034
"2164","Lima","PER","South America","Open midrise",11,-0.272491989091415
"2165","Lima","PER","South America","Compact lowrise",12,-1.0021734583193
"2166","Lima","PER","South America","Compact midrise",12,-0.819674439500641
"2167","Lima","PER","South America","Large lowrise",12,-1.11602503298232
"2168","Lima","PER","South America","Open lowrise",12,-0.247618886259055
"2169","Lima","PER","South America","Open midrise",12,-0.240308021315029
"2170","Lisbon","PRT","Southern Europe","Compact lowrise",1,-0.110512020200476
"2171","Lisbon","PRT","Southern Europe","Compact midrise",1,-0.35522089528882
"2172","Lisbon","PRT","Southern Europe","Large lowrise",1,-1.87821069629664
"2173","Lisbon","PRT","Southern Europe","Open lowrise",1,-3.50436199410151
"2174","Lisbon","PRT","Southern Europe","Open midrise",1,1.64146932111636
"2175","Lisbon","PRT","Southern Europe","Sparsely built",1,-16.7206701963864
"2176","Lisbon","PRT","Southern Europe","Compact lowrise",2,-0.213093210851863
"2177","Lisbon","PRT","Southern Europe","Compact midrise",2,-0.404655728097482
"2178","Lisbon","PRT","Southern Europe","Large lowrise",2,-1.89536948751136
"2179","Lisbon","PRT","Southern Europe","Open lowrise",2,-3.69023151062035
"2180","Lisbon","PRT","Southern Europe","Open midrise",2,1.67713236269576
"2181","Lisbon","PRT","Southern Europe","Sparsely built",2,-17.1747004878294
"2182","Lisbon","PRT","Southern Europe","Compact lowrise",3,-0.390154471921409
"2183","Lisbon","PRT","Southern Europe","Compact midrise",3,-0.286374006886973
"2184","Lisbon","PRT","Southern Europe","Large lowrise",3,-1.48483368602557
"2185","Lisbon","PRT","Southern Europe","Open lowrise",3,-3.11048282716243
"2186","Lisbon","PRT","Southern Europe","Open midrise",3,1.62712801287638
"2187","Lisbon","PRT","Southern Europe","Sparsely built",3,-14.6109971346182
"2188","Lisbon","PRT","Southern Europe","Compact lowrise",4,-0.483166758191778
"2189","Lisbon","PRT","Southern Europe","Compact midrise",4,-0.177183574351877
"2190","Lisbon","PRT","Southern Europe","Large lowrise",4,-1.12457015926272
"2191","Lisbon","PRT","Southern Europe","Open lowrise",4,-2.5380319263933
"2192","Lisbon","PRT","Southern Europe","Open midrise",4,1.58943096399677
"2193","Lisbon","PRT","Southern Europe","Sparsely built",4,-12.176170469492
"2194","Lisbon","PRT","Southern Europe","Compact lowrise",5,-0.457915818156208
"2195","Lisbon","PRT","Southern Europe","Compact midrise",5,-0.21176019828696
"2196","Lisbon","PRT","Southern Europe","Large lowrise",5,-0.882264929570718
"2197","Lisbon","PRT","Southern Europe","Open lowrise",5,-1.9435121691772
"2198","Lisbon","PRT","Southern Europe","Open midrise",5,1.38132998962804
"2199","Lisbon","PRT","Southern Europe","Sparsely built",5,-10.0829755187518
"2200","Lisbon","PRT","Southern Europe","Compact lowrise",6,-0.582458302321084
"2201","Lisbon","PRT","Southern Europe","Compact midrise",6,-0.180224474544513
"2202","Lisbon","PRT","Southern Europe","Large lowrise",6,-0.672825038354362
"2203","Lisbon","PRT","Southern Europe","Open lowrise",6,-1.45877723002767
"2204","Lisbon","PRT","Southern Europe","Open midrise",6,1.23440526638678
"2205","Lisbon","PRT","Southern Europe","Sparsely built",6,-8.24102218414125
"2206","Lisbon","PRT","Southern Europe","Compact lowrise",7,-0.54186340256291
"2207","Lisbon","PRT","Southern Europe","Compact midrise",7,-0.1438033758511
"2208","Lisbon","PRT","Southern Europe","Large lowrise",7,-0.538352290612543
"2209","Lisbon","PRT","Southern Europe","Open lowrise",7,-1.07133714644982
"2210","Lisbon","PRT","Southern Europe","Open midrise",7,1.20763531574968
"2211","Lisbon","PRT","Southern Europe","Sparsely built",7,-7.18346638346909
"2212","Lisbon","PRT","Southern Europe","Compact lowrise",8,-0.512550507518029
"2213","Lisbon","PRT","Southern Europe","Compact midrise",8,-0.128625206995008
"2214","Lisbon","PRT","Southern Europe","Large lowrise",8,-0.537517188533181
"2215","Lisbon","PRT","Southern Europe","Open lowrise",8,-1.03855590798722
"2216","Lisbon","PRT","Southern Europe","Open midrise",8,1.17345288535729
"2217","Lisbon","PRT","Southern Europe","Sparsely built",8,-7.00786573347227
"2218","Lisbon","PRT","Southern Europe","Compact lowrise",9,-0.413607944306916
"2219","Lisbon","PRT","Southern Europe","Compact midrise",9,-0.108529879894278
"2220","Lisbon","PRT","Southern Europe","Large lowrise",9,-0.665172067273909
"2221","Lisbon","PRT","Southern Europe","Open lowrise",9,-1.53922846787038
"2222","Lisbon","PRT","Southern Europe","Open midrise",9,1.25840320858539
"2223","Lisbon","PRT","Southern Europe","Sparsely built",9,-8.13416854169081
"2224","Lisbon","PRT","Southern Europe","Compact lowrise",10,-0.312380310535018
"2225","Lisbon","PRT","Southern Europe","Compact midrise",10,-0.102134723666759
"2226","Lisbon","PRT","Southern Europe","Large lowrise",10,-0.954426569229697
"2227","Lisbon","PRT","Southern Europe","Open lowrise",10,-2.17859891491903
"2228","Lisbon","PRT","Southern Europe","Open midrise",10,1.27407634824609
"2229","Lisbon","PRT","Southern Europe","Sparsely built",10,-9.84495523765064
"2230","Lisbon","PRT","Southern Europe","Compact lowrise",11,-0.0929391039248749
"2231","Lisbon","PRT","Southern Europe","Compact midrise",11,-0.327696030404709
"2232","Lisbon","PRT","Southern Europe","Large lowrise",11,-1.58551580565992
"2233","Lisbon","PRT","Southern Europe","Open lowrise",11,-3.06537720582606
"2234","Lisbon","PRT","Southern Europe","Open midrise",11,1.34745538902061
"2235","Lisbon","PRT","Southern Europe","Sparsely built",11,-14.0271649523881
"2236","Lisbon","PRT","Southern Europe","Compact lowrise",12,-0.368127555800156
"2237","Lisbon","PRT","Southern Europe","Compact midrise",12,-0.336064893098489
"2238","Lisbon","PRT","Southern Europe","Large lowrise",12,-1.91154654198747
"2239","Lisbon","PRT","Southern Europe","Open lowrise",12,-3.67116547711511
"2240","Lisbon","PRT","Southern Europe","Open midrise",12,1.54388594892462
"2241","Lisbon","PRT","Southern Europe","Sparsely built",12,-16.5633300413101
"2242","London","GBR","Northern Europe","Compact lowrise",1,-3.46571880694659
"2243","London","GBR","Northern Europe","Compact midrise",1,0.128158287433527
"2244","London","GBR","Northern Europe","Large lowrise",1,-2.9144759131008
"2245","London","GBR","Northern Europe","Open lowrise",1,-4.21021972942055
"2246","London","GBR","Northern Europe","Open midrise",1,-1.22314712825586
"2247","London","GBR","Northern Europe","Sparsely built",1,-6.09346073398792
"2248","London","GBR","Northern Europe","Compact lowrise",2,-2.91474635971177
"2249","London","GBR","Northern Europe","Compact midrise",2,0.226377416090161
"2250","London","GBR","Northern Europe","Large lowrise",2,-2.8060994144828
"2251","London","GBR","Northern Europe","Open lowrise",2,-3.55947423040252
"2252","London","GBR","Northern Europe","Open midrise",2,-1.11591227245242
"2253","London","GBR","Northern Europe","Sparsely built",2,-2.64136617291613
"2254","London","GBR","Northern Europe","Compact lowrise",3,-1.77240618665952
"2255","London","GBR","Northern Europe","Compact midrise",3,0.403346372202359
"2256","London","GBR","Northern Europe","Large lowrise",3,-2.31938118277393
"2257","London","GBR","Northern Europe","Open lowrise",3,-2.70592283022427
"2258","London","GBR","Northern Europe","Open midrise",3,-0.812155988575455
"2259","London","GBR","Northern Europe","Sparsely built",3,-3.34414553949724
"2260","London","GBR","Northern Europe","Compact lowrise",4,-1.37613851328313
"2261","London","GBR","Northern Europe","Compact midrise",4,0.0102926976034714
"2262","London","GBR","Northern Europe","Large lowrise",4,-1.8103347835081
"2263","London","GBR","Northern Europe","Open lowrise",4,-2.05117911008001
"2264","London","GBR","Northern Europe","Open midrise",4,-0.670412901353735
"2265","London","GBR","Northern Europe","Sparsely built",4,-2.7262900407015
"2266","London","GBR","Northern Europe","Compact lowrise",5,-1.02430068077518
"2267","London","GBR","Northern Europe","Compact midrise",5,-0.244922999476809
"2268","London","GBR","Northern Europe","Large lowrise",5,-1.28716914210659
"2269","London","GBR","Northern Europe","Open lowrise",5,-1.33467411101231
"2270","London","GBR","Northern Europe","Open midrise",5,-0.606986354407352
"2271","London","GBR","Northern Europe","Sparsely built",5,-1.30014357268764
"2272","London","GBR","Northern Europe","Compact lowrise",6,-0.921156579800713
"2273","London","GBR","Northern Europe","Compact midrise",6,-0.29664705068155
"2274","London","GBR","Northern Europe","Large lowrise",6,-1.01643926872328
"2275","London","GBR","Northern Europe","Open lowrise",6,-1.12113417399611
"2276","London","GBR","Northern Europe","Open midrise",6,-0.541189063591415
"2277","London","GBR","Northern Europe","Sparsely built",6,-0.624555621195151
"2278","London","GBR","Northern Europe","Compact lowrise",7,-0.966777570837377
"2279","London","GBR","Northern Europe","Compact midrise",7,-0.345257319866423
"2280","London","GBR","Northern Europe","Large lowrise",7,-0.907910582579694
"2281","London","GBR","Northern Europe","Open lowrise",7,-1.27781538996869
"2282","London","GBR","Northern Europe","Open midrise",7,-0.54632712847098
"2283","London","GBR","Northern Europe","Sparsely built",7,-1.00068226392373
"2284","London","GBR","Northern Europe","Compact lowrise",8,-1.08219830885468
"2285","London","GBR","Northern Europe","Compact midrise",8,-0.216186157914157
"2286","London","GBR","Northern Europe","Large lowrise",8,-1.02452057711977
"2287","London","GBR","Northern Europe","Open lowrise",8,-1.61933044856074
"2288","London","GBR","Northern Europe","Open midrise",8,-0.613931288267617
"2289","London","GBR","Northern Europe","Sparsely built",8,-1.58497248208765
"2290","London","GBR","Northern Europe","Compact lowrise",9,-1.0740105661501
"2291","London","GBR","Northern Europe","Compact midrise",9,-0.0570081661898006
"2292","London","GBR","Northern Europe","Large lowrise",9,-1.17108230066879
"2293","London","GBR","Northern Europe","Open lowrise",9,-1.56006571163894
"2294","London","GBR","Northern Europe","Open midrise",9,-0.526407728002038
"2295","London","GBR","Northern Europe","Sparsely built",9,-1.98545200859763
"2296","London","GBR","Northern Europe","Compact lowrise",10,-1.50757946133561
"2297","London","GBR","Northern Europe","Compact midrise",10,-0.126957093564377
"2298","London","GBR","Northern Europe","Large lowrise",10,-1.3884914284378
"2299","London","GBR","Northern Europe","Open lowrise",10,-1.90761864181075
"2300","London","GBR","Northern Europe","Open midrise",10,-0.644192118131209
"2301","London","GBR","Northern Europe","Sparsely built",10,-2.44967175116491
"2302","London","GBR","Northern Europe","Compact lowrise",11,-2.16066605730368
"2303","London","GBR","Northern Europe","Compact midrise",11,0.152589378548997
"2304","London","GBR","Northern Europe","Large lowrise",11,-1.90007300154727
"2305","London","GBR","Northern Europe","Open lowrise",11,-2.54516023249614
"2306","London","GBR","Northern Europe","Open midrise",11,-0.726122267211102
"2307","London","GBR","Northern Europe","Sparsely built",11,-2.96140877952264
"2308","London","GBR","Northern Europe","Compact lowrise",12,-3.24424644407615
"2309","London","GBR","Northern Europe","Compact midrise",12,0.292801950379624
"2310","London","GBR","Northern Europe","Large lowrise",12,-2.67570203323393
"2311","London","GBR","Northern Europe","Open lowrise",12,-4.28964566924291
"2312","London","GBR","Northern Europe","Open midrise",12,-1.14770792498402
"2313","London","GBR","Northern Europe","Sparsely built",12,-7.59506733355258
"2314","Los Angeles","USA","Northern America","Compact lowrise",1,-2.56748489037072
"2315","Los Angeles","USA","Northern America","Compact midrise",1,-3.75044123508551
"2316","Los Angeles","USA","Northern America","Large lowrise",1,-1.35166575125977
"2317","Los Angeles","USA","Northern America","Open lowrise",1,1.11425761994293
"2318","Los Angeles","USA","Northern America","Open midrise",1,0.894175297462334
"2319","Los Angeles","USA","Northern America","Sparsely built",1,-5.83136935880188
"2320","Los Angeles","USA","Northern America","Compact lowrise",2,-2.8981895482221
"2321","Los Angeles","USA","Northern America","Compact midrise",2,-5.16368341732782
"2322","Los Angeles","USA","Northern America","Large lowrise",2,-1.25845859654425
"2323","Los Angeles","USA","Northern America","Open lowrise",2,1.44945779598977
"2324","Los Angeles","USA","Northern America","Open midrise",2,1.04028836178524
"2325","Los Angeles","USA","Northern America","Sparsely built",2,-4.41520581931388
"2326","Los Angeles","USA","Northern America","Compact lowrise",3,3.75605059011163
"2327","Los Angeles","USA","Northern America","Compact midrise",3,3.07046695712944
"2328","Los Angeles","USA","Northern America","Large lowrise",3,2.13281698340031
"2329","Los Angeles","USA","Northern America","Open lowrise",3,-2.91896677690854
"2330","Los Angeles","USA","Northern America","Open midrise",3,-1.91221189873154
"2331","Los Angeles","USA","Northern America","Sparsely built",3,-2.72020061020796
"2332","Los Angeles","USA","Northern America","Compact lowrise",4,1.24363506548602
"2333","Los Angeles","USA","Northern America","Compact midrise",4,0.58398503394786
"2334","Los Angeles","USA","Northern America","Large lowrise",4,0.52045531560612
"2335","Los Angeles","USA","Northern America","Open lowrise",4,-0.602302024201546
"2336","Los Angeles","USA","Northern America","Open midrise",4,-0.576066770269749
"2337","Los Angeles","USA","Northern America","Sparsely built",4,-0.584513249438201
"2338","Los Angeles","USA","Northern America","Compact lowrise",5,0.894040960669192
"2339","Los Angeles","USA","Northern America","Compact midrise",5,0.359589689975421
"2340","Los Angeles","USA","Northern America","Large lowrise",5,0.330450529182283
"2341","Los Angeles","USA","Northern America","Open lowrise",5,-0.185740346198573
"2342","Los Angeles","USA","Northern America","Open midrise",5,-0.266136166101104
"2343","Los Angeles","USA","Northern America","Sparsely built",5,0.202273732317503
"2344","Los Angeles","USA","Northern America","Compact lowrise",6,0.684076481646683
"2345","Los Angeles","USA","Northern America","Compact midrise",6,0.31899157240552
"2346","Los Angeles","USA","Northern America","Large lowrise",6,0.321675615910739
"2347","Los Angeles","USA","Northern America","Open lowrise",6,-0.0497354400678049
"2348","Los Angeles","USA","Northern America","Open midrise",6,-0.216304208305475
"2349","Los Angeles","USA","Northern America","Sparsely built",6,0.117887544459179
"2350","Los Angeles","USA","Northern America","Compact lowrise",7,0.540884630178005
"2351","Los Angeles","USA","Northern America","Compact midrise",7,0.328638706735769
"2352","Los Angeles","USA","Northern America","Large lowrise",7,0.320734515465251
"2353","Los Angeles","USA","Northern America","Open lowrise",7,0.00731742514304569
"2354","Los Angeles","USA","Northern America","Open midrise",7,-0.135664987834662
"2355","Los Angeles","USA","Northern America","Sparsely built",7,0.386043528399397
"2356","Los Angeles","USA","Northern America","Compact lowrise",8,0.529058220660233
"2357","Los Angeles","USA","Northern America","Compact midrise",8,0.343101727908467
"2358","Los Angeles","USA","Northern America","Large lowrise",8,0.313161564556
"2359","Los Angeles","USA","Northern America","Open lowrise",8,-0.0872752062252748
"2360","Los Angeles","USA","Northern America","Open midrise",8,-0.164024597529343
"2361","Los Angeles","USA","Northern America","Sparsely built",8,0.0065751310688968
"2362","Los Angeles","USA","Northern America","Compact lowrise",9,0.609023816750934
"2363","Los Angeles","USA","Northern America","Compact midrise",9,0.422092843748395
"2364","Los Angeles","USA","Northern America","Large lowrise",9,0.314169533171049
"2365","Los Angeles","USA","Northern America","Open lowrise",9,-0.296410120609191
"2366","Los Angeles","USA","Northern America","Open midrise",9,-0.182779474579048
"2367","Los Angeles","USA","Northern America","Sparsely built",9,-0.701408264860098
"2368","Los Angeles","USA","Northern America","Compact lowrise",10,0.657979924159941
"2369","Los Angeles","USA","Northern America","Compact midrise",10,0.550316866167537
"2370","Los Angeles","USA","Northern America","Large lowrise",10,0.413200286984388
"2371","Los Angeles","USA","Northern America","Open lowrise",10,-0.676419214421595
"2372","Los Angeles","USA","Northern America","Open midrise",10,-0.366643670184196
"2373","Los Angeles","USA","Northern America","Sparsely built",10,-2.55487403993392
"2374","Los Angeles","USA","Northern America","Compact lowrise",11,1.13692686705504
"2375","Los Angeles","USA","Northern America","Compact midrise",11,1.08078539952159
"2376","Los Angeles","USA","Northern America","Large lowrise",11,0.698537954842409
"2377","Los Angeles","USA","Northern America","Open lowrise",11,-1.28589829346804
"2378","Los Angeles","USA","Northern America","Open midrise",11,-0.670312281263129
"2379","Los Angeles","USA","Northern America","Sparsely built",11,-4.16171717782886
"2380","Los Angeles","USA","Northern America","Compact lowrise",12,13.6786087912684
"2381","Los Angeles","USA","Northern America","Compact midrise",12,6.74578911745227
"2382","Los Angeles","USA","Northern America","Large lowrise",12,-25.7897872826974
"2383","Los Angeles","USA","Northern America","Open lowrise",12,-17.8653769362542
"2384","Los Angeles","USA","Northern America","Open midrise",12,-10.9424034271033
"2385","Los Angeles","USA","Northern America","Sparsely built",12,-5.46784469079701
"2386","Lyon","FRA","Western Europe","Compact lowrise",1,-130.023278778476
"2387","Lyon","FRA","Western Europe","Compact midrise",1,1.40923428923486
"2388","Lyon","FRA","Western Europe","Large lowrise",1,-3.72635709806482
"2389","Lyon","FRA","Western Europe","Open lowrise",1,-2.58279301138559
"2390","Lyon","FRA","Western Europe","Open midrise",1,-3.25301509945538
"2391","Lyon","FRA","Western Europe","Sparsely built",1,3.01932640995763
"2392","Lyon","FRA","Western Europe","Compact lowrise",2,-114.558575166006
"2393","Lyon","FRA","Western Europe","Compact midrise",2,0.952004209123121
"2394","Lyon","FRA","Western Europe","Large lowrise",2,-3.48890899437272
"2395","Lyon","FRA","Western Europe","Open lowrise",2,-1.83784132692689
"2396","Lyon","FRA","Western Europe","Open midrise",2,-2.93824928542717
"2397","Lyon","FRA","Western Europe","Sparsely built",2,3.24571739256596
"2398","Lyon","FRA","Western Europe","Compact lowrise",3,-72.3747456221531
"2399","Lyon","FRA","Western Europe","Compact midrise",3,0.00136133679081908
"2400","Lyon","FRA","Western Europe","Large lowrise",3,-2.50175534266091
"2401","Lyon","FRA","Western Europe","Open lowrise",3,-1.9204063019853
"2402","Lyon","FRA","Western Europe","Open midrise",3,-2.36743411358975
"2403","Lyon","FRA","Western Europe","Sparsely built",3,1.73359966214368
"2404","Lyon","FRA","Western Europe","Compact lowrise",4,-53.96279169601
"2405","Lyon","FRA","Western Europe","Compact midrise",4,-0.0602467717640745
"2406","Lyon","FRA","Western Europe","Large lowrise",4,-1.95765102259056
"2407","Lyon","FRA","Western Europe","Open lowrise",4,-1.45278398981954
"2408","Lyon","FRA","Western Europe","Open midrise",4,-1.89225418809444
"2409","Lyon","FRA","Western Europe","Sparsely built",4,0.203998916098375
"2410","Lyon","FRA","Western Europe","Compact lowrise",5,-42.1526400184232
"2411","Lyon","FRA","Western Europe","Compact midrise",5,-0.0900540047196274
"2412","Lyon","FRA","Western Europe","Large lowrise",5,-1.54253015794895
"2413","Lyon","FRA","Western Europe","Open lowrise",5,-0.965866467730701
"2414","Lyon","FRA","Western Europe","Open midrise",5,-1.48043941317587
"2415","Lyon","FRA","Western Europe","Sparsely built",5,0.251257581544473
"2416","Lyon","FRA","Western Europe","Compact lowrise",6,-34.2436894162503
"2417","Lyon","FRA","Western Europe","Compact midrise",6,-0.179785435567144
"2418","Lyon","FRA","Western Europe","Large lowrise",6,-1.3198211468965
"2419","Lyon","FRA","Western Europe","Open lowrise",6,-1.07221951496944
"2420","Lyon","FRA","Western Europe","Open midrise",6,-1.3146769173862
"2421","Lyon","FRA","Western Europe","Sparsely built",6,-0.292366951605485
"2422","Lyon","FRA","Western Europe","Compact lowrise",7,-31.2471059820717
"2423","Lyon","FRA","Western Europe","Compact midrise",7,-0.282740836156899
"2424","Lyon","FRA","Western Europe","Large lowrise",7,-1.16729630934461
"2425","Lyon","FRA","Western Europe","Open lowrise",7,-1.27161833340922
"2426","Lyon","FRA","Western Europe","Open midrise",7,-1.28186403360564
"2427","Lyon","FRA","Western Europe","Sparsely built",7,-0.11532003422663
"2428","Lyon","FRA","Western Europe","Compact lowrise",8,-31.5243334363296
"2429","Lyon","FRA","Western Europe","Compact midrise",8,-0.122098165303161
"2430","Lyon","FRA","Western Europe","Large lowrise",8,-1.2506254177098
"2431","Lyon","FRA","Western Europe","Open lowrise",8,-1.41042505239948
"2432","Lyon","FRA","Western Europe","Open midrise",8,-1.26973607284807
"2433","Lyon","FRA","Western Europe","Sparsely built",8,-0.343607853523934
"2434","Lyon","FRA","Western Europe","Compact lowrise",9,-38.3220703041973
"2435","Lyon","FRA","Western Europe","Compact midrise",9,0.0334566338618404
"2436","Lyon","FRA","Western Europe","Large lowrise",9,-1.46419341699448
"2437","Lyon","FRA","Western Europe","Open lowrise",9,-1.62458679158135
"2438","Lyon","FRA","Western Europe","Open midrise",9,-1.4422248356183
"2439","Lyon","FRA","Western Europe","Sparsely built",9,-0.42240216980568
"2440","Lyon","FRA","Western Europe","Compact lowrise",10,-48.6466780369395
"2441","Lyon","FRA","Western Europe","Compact midrise",10,0.562411768669574
"2442","Lyon","FRA","Western Europe","Large lowrise",10,-1.61955393552289
"2443","Lyon","FRA","Western Europe","Open lowrise",10,-1.16929071977168
"2444","Lyon","FRA","Western Europe","Open midrise",10,-1.35098728469443
"2445","Lyon","FRA","Western Europe","Sparsely built",10,0.512351738950044
"2446","Lyon","FRA","Western Europe","Compact lowrise",11,-71.7405130629532
"2447","Lyon","FRA","Western Europe","Compact midrise",11,1.22404135167202
"2448","Lyon","FRA","Western Europe","Large lowrise",11,-2.26618506681274
"2449","Lyon","FRA","Western Europe","Open lowrise",11,-1.45221898106237
"2450","Lyon","FRA","Western Europe","Open midrise",11,-1.75254742956527
"2451","Lyon","FRA","Western Europe","Sparsely built",11,1.33158848795876
"2452","Lyon","FRA","Western Europe","Compact lowrise",12,-108.494057596906
"2453","Lyon","FRA","Western Europe","Compact midrise",12,2.0164515601054
"2454","Lyon","FRA","Western Europe","Large lowrise",12,-3.61715331428027
"2455","Lyon","FRA","Western Europe","Open lowrise",12,-2.49671403913374
"2456","Lyon","FRA","Western Europe","Open midrise",12,-2.60449924796952
"2457","Lyon","FRA","Western Europe","Sparsely built",12,1.80910430596492
"2458","Madrid","ESP","Southern Europe","Compact lowrise",1,-3.72360388940797
"2459","Madrid","ESP","Southern Europe","Compact midrise",1,0.961509570311197
"2460","Madrid","ESP","Southern Europe","Large lowrise",1,1.50852361526631
"2461","Madrid","ESP","Southern Europe","Open lowrise",1,-1.54837778553629
"2462","Madrid","ESP","Southern Europe","Open midrise",1,-1.93538775512122
"2463","Madrid","ESP","Southern Europe","Sparsely built",1,-8.82878376703563
"2464","Madrid","ESP","Southern Europe","Compact lowrise",2,-3.46627088167671
"2465","Madrid","ESP","Southern Europe","Compact midrise",2,0.0625915566115008
"2466","Madrid","ESP","Southern Europe","Large lowrise",2,1.3293080951757
"2467","Madrid","ESP","Southern Europe","Open lowrise",2,-1.01383600171252
"2468","Madrid","ESP","Southern Europe","Open midrise",2,-2.21637011217834
"2469","Madrid","ESP","Southern Europe","Sparsely built",2,-7.65440547427321
"2470","Madrid","ESP","Southern Europe","Compact lowrise",3,-2.45797415154391
"2471","Madrid","ESP","Southern Europe","Compact midrise",3,0.0236934331096166
"2472","Madrid","ESP","Southern Europe","Large lowrise",3,0.961396192648223
"2473","Madrid","ESP","Southern Europe","Open lowrise",3,-0.677131598344841
"2474","Madrid","ESP","Southern Europe","Open midrise",3,-1.54192017718513
"2475","Madrid","ESP","Southern Europe","Sparsely built",3,-5.4650733617116
"2476","Madrid","ESP","Southern Europe","Compact lowrise",4,-2.0273535980365
"2477","Madrid","ESP","Southern Europe","Compact midrise",4,-0.24495028458539
"2478","Madrid","ESP","Southern Europe","Large lowrise",4,0.772908000545986
"2479","Madrid","ESP","Southern Europe","Open lowrise",4,-0.240321761865791
"2480","Madrid","ESP","Southern Europe","Open midrise",4,-1.28396962822767
"2481","Madrid","ESP","Southern Europe","Sparsely built",4,-3.45487397402512
"2482","Madrid","ESP","Southern Europe","Compact lowrise",5,-1.70995043872823
"2483","Madrid","ESP","Southern Europe","Compact midrise",5,-0.349026044098468
"2484","Madrid","ESP","Southern Europe","Large lowrise",5,0.605692846851886
"2485","Madrid","ESP","Southern Europe","Open lowrise",5,-0.149757532597334
"2486","Madrid","ESP","Southern Europe","Open midrise",5,-1.11340597234403
"2487","Madrid","ESP","Southern Europe","Sparsely built",5,-2.52553885616243
"2488","Madrid","ESP","Southern Europe","Compact lowrise",6,-1.39265513030535
"2489","Madrid","ESP","Southern Europe","Compact midrise",6,-0.433915107357156
"2490","Madrid","ESP","Southern Europe","Large lowrise",6,0.462941177486145
"2491","Madrid","ESP","Southern Europe","Open lowrise",6,-0.114026537491012
"2492","Madrid","ESP","Southern Europe","Open midrise",6,-0.949320685636971
"2493","Madrid","ESP","Southern Europe","Sparsely built",6,-1.75292466312371
"2494","Madrid","ESP","Southern Europe","Compact lowrise",7,-1.09716581046818
"2495","Madrid","ESP","Southern Europe","Compact midrise",7,-0.342947442330754
"2496","Madrid","ESP","Southern Europe","Large lowrise",7,0.432473555809014
"2497","Madrid","ESP","Southern Europe","Open lowrise",7,-0.0277778842810621
"2498","Madrid","ESP","Southern Europe","Open midrise",7,-0.723793237100082
"2499","Madrid","ESP","Southern Europe","Sparsely built",7,-1.49208927802348
"2500","Madrid","ESP","Southern Europe","Compact lowrise",8,-1.00423194433619
"2501","Madrid","ESP","Southern Europe","Compact midrise",8,-0.233032585281605
"2502","Madrid","ESP","Southern Europe","Large lowrise",8,0.469222024383333
"2503","Madrid","ESP","Southern Europe","Open lowrise",8,0.12508182734881
"2504","Madrid","ESP","Southern Europe","Open midrise",8,-0.621733414760067
"2505","Madrid","ESP","Southern Europe","Sparsely built",8,-1.45770086270643
"2506","Madrid","ESP","Southern Europe","Compact lowrise",9,-1.25619416678549
"2507","Madrid","ESP","Southern Europe","Compact midrise",9,-0.132374756735584
