node,commodity,level,year,time,value,mrg
R11_NAM,gas,final,2090,year,211.8705074,0
R11_NAM,gas,final,2100,year,250.1162973,0
R11_NAM,gas,final,2110,year,93.81269101,0
R11_NAM,lightoil,final,2020,year,123.7634267,0
R11_NAM,lightoil,final,2025,year,141.5463582,0
R11_NAM,lightoil,final,2030,year,144.4577524,0
R11_NAM,lightoil,final,2035,year,153.7371747,0
R11_NAM,lightoil,final,2040,year,170.3010072,0
R11_NAM,lightoil,final,2045,year,178.7194208,0
R11_NAM,lightoil,final,2050,year,201.3283992,0
R11_NAM,lightoil,final,2055,year,213.2619321,0
R11_NAM,lightoil,final,2060,year,276.1860986,0
R11_NAM,lightoil,final,2070,year,212.0024691,0
R11_NAM,lightoil,final,2080,year,229.1212978,0
R11_NAM,lightoil,final,2090,year,235.5677175,0
R11_NAM,lightoil,final,2100,year,240.4354297,0
R11_NAM,lightoil,final,2110,year,95.50343306,0
R11_NAM,biomass,final,2020,year,20,0
R11_NAM,biomass,final,2025,year,33.97879109,0
R11_NAM,biomass,final,2030,year,44.43859,0
R11_NAM,biomass,final,2035,year,49.46727338,0
R11_NAM,biomass,final,2040,year,73.73071356,0
R11_NAM,biomass,final,2045,year,75.9807892,0
R11_NAM,biomass,final,2050,year,80.30174651,0
R11_NAM,biomass,final,2055,year,109.8141993,0
R11_NAM,biomass,final,2060,year,106.0775157,0
R11_NAM,biomass,final,2070,year,97.50650951,0
R11_NAM,biomass,final,2080,year,103.5965448,0
R11_NAM,biomass,final,2090,year,103.165085,0
R11_NAM,biomass,final,2100,year,115.7810214,0
R11_NAM,biomass,final,2110,year,74.93446765,0
R11_NAM,d_heat,final,2020,year,206.5935957,0
R11_NAM,d_heat,final,2025,year,231.3126305,0
R11_NAM,d_heat,final,2030,year,210.1182144,0
R11_NAM,d_heat,final,2035,year,165.9513643,0
R11_NAM,d_heat,final,2040,year,211.4816159,0
R11_NAM,d_heat,final,2045,year,203.8420403,0
R11_NAM,d_heat,final,2050,year,212.7225078,0
R11_NAM,d_heat,final,2055,year,231.79969,0
R11_NAM,d_heat,final,2060,year,254.3551679,0
R11_NAM,d_heat,final,2070,year,222.0639543,0
R11_NAM,d_heat,final,2080,year,223.3153499,0
R11_NAM,d_heat,final,2090,year,197.9354746,0
R11_NAM,d_heat,final,2100,year,252.0410844,0
R11_NAM,d_heat,final,2110,year,89.65085847,0
R11_PAO,coal,final,2020,year,117.0041064,0
R11_PAO,coal,final,2025,year,92.1940938,0
R11_PAO,coal,final,2030,year,87.1211962,0
R11_PAO,coal,final,2035,year,89.97248063,0
R11_PAO,coal,final,2040,year,95.38425858,0
R11_PAO,coal,final,2045,year,88.31409551,0
R11_PAO,coal,final,2050,year,77.98963712,0
R11_PAO,coal,final,2055,year,94.4759286,0
R11_PAO,coal,final,2060,year,123.9351919,0
R11_PAO,coal,final,2070,year,120.0002477,0
R11_PAO,coal,final,2080,year,115.7881559,0
R11_PAO,coal,final,2090,year,99.6635749,0
R11_PAO,coal,final,2100,year,110.4774501,0
R11_PAO,coal,final,2110,year,58.9673954,0
R11_PAO,electr,final,2020,year,505.4223753,0
R11_PAO,electr,final,2025,year,511.0706799,0
R11_PAO,electr,final,2030,year,597.5113998,0
R11_PAO,electr,final,2035,year,611.1407109,0
R11_PAO,electr,final,2040,year,605.6269781,0
R11_PAO,electr,final,2045,year,596.1228405,0
R11_PAO,electr,final,2050,year,609.3777602,0
R11_PAO,electr,final,2055,year,621.7843138,0
R11_PAO,electr,final,2060,year,801.6008768,0
R11_PAO,electr,final,2070,year,577.3113025,0
R11_PAO,electr,final,2080,year,580.1006882,0
R11_PAO,electr,final,2090,year,588.6688002,0
R11_PAO,electr,final,2100,year,642.1842697,0
R11_PAO,electr,final,2110,year,265.2865299,0
R11_PAO,gas,final,2020,year,165.7803308,0
R11_PAO,gas,final,2025,year,142.6239072,0
R11_PAO,gas,final,2030,year,162.9361086,0
R11_PAO,gas,final,2035,year,184.163734,0
R11_PAO,gas,final,2040,year,190.0412277,0
R11_PAO,gas,final,2045,year,194.140486,0
R11_PAO,gas,final,2050,year,224.3577091,0
R11_PAO,gas,final,2055,year,213.6661639,0
R11_PAO,gas,final,2060,year,251.986926,0
R11_PAO,gas,final,2070,year,211.7625442,0
R11_PAO,gas,final,2080,year,213.7141918,0
R11_PAO,gas,final,2090,year,216.493771,0
R11_PAO,gas,final,2100,year,216.856059,0
R11_PAO,gas,final,2110,year,90.94975894,0
R11_PAO,lightoil,final,2020,year,120.8445252,0
R11_PAO,lightoil,final,2025,year,135.2461551,0
R11_PAO,lightoil,final,2030,year,140.2105621,0
R11_PAO,lightoil,final,2035,year,139.5578178,0
R11_PAO,lightoil,final,2040,year,162.5598513,0
R11_PAO,lightoil,final,2045,year,165.6214628,0
R11_PAO,lightoil,final,2050,year,197.6778193,0
R11_PAO,lightoil,final,2055,year,198.8466281,0
R11_PAO,lightoil,final,2060,year,266.0383352,0
R11_PAO,lightoil,final,2070,year,207.8068556,0
R11_PAO,lightoil,final,2080,year,240.4099084,0
R11_PAO,lightoil,final,2090,year,264.1193831,0
R11_PAO,lightoil,final,2100,year,260.7862415,0
R11_PAO,lightoil,final,2110,year,115.4120362,0
R11_PAO,biomass,final,2020,year,88.44620826,0
R11_PAO,biomass,final,2025,year,58.77742401,0
R11_PAO,biomass,final,2030,year,53.73030949,0
R11_PAO,biomass,final,2035,year,74.90999709,0
R11_PAO,biomass,final,2040,year,89.71229669,0
R11_PAO,biomass,final,2045,year,53.72534975,0
R11_PAO,biomass,final,2050,year,49.55293044,0
R11_PAO,biomass,final,2055,year,43.44052223,0
R11_PAO,biomass,final,2060,year,118.1658678,0
R11_PAO,biomass,final,2070,year,92.14966613,0
R11_PAO,biomass,final,2080,year,78.03312681,0
R11_PAO,biomass,final,2090,year,85.58216458,0
R11_PAO,biomass,final,2100,year,77.92459368,0
R11_PAO,biomass,final,2110,year,50.19996122,0
R11_PAO,d_heat,final,2020,year,212.2776369,0
R11_PAO,d_heat,final,2025,year,223.178272,0
R11_PAO,d_heat,final,2030,year,217.4949164,0
R11_PAO,d_heat,final,2035,year,182.8558836,0
R11_PAO,d_heat,final,2040,year,212.3963765,0
R11_PAO,d_heat,final,2045,year,190.7055244,0
R11_PAO,d_heat,final,2050,year,182.228102,0
R11_PAO,d_heat,final,2055,year,175.3071812,0
R11_PAO,d_heat,final,2060,year,229.7037553,0
R11_PAO,d_heat,final,2070,year,215.0303706,0
R11_PAO,d_heat,final,2080,year,202.4286771,0
R11_PAO,d_heat,final,2090,year,188.4500933,0
R11_PAO,d_heat,final,2100,year,204.1911789,0
R11_PAO,d_heat,final,2110,year,87.55461479,0
R11_PAS,coal,final,2020,year,103.0092704,0
R11_PAS,coal,final,2025,year,111.0913033,0
R11_PAS,coal,final,2030,year,99.51039603,0
R11_PAS,coal,final,2035,year,93.44123945,0
R11_PAS,coal,final,2040,year,98.39628214,0
R11_PAS,coal,final,2045,year,86.00778318,0
R11_PAS,coal,final,2050,year,88.31769751,0
R11_PAS,coal,final,2055,year,96.92724359,0
R11_PAS,coal,final,2060,year,130.1469785,0
R11_PAS,coal,final,2070,year,117.1203016,0
R11_PAS,coal,final,2080,year,129.2152158,0
R11_PAS,coal,final,2090,year,133.4808195,0
R11_PAS,coal,final,2100,year,133.3986543,0
R11_PAS,coal,final,2110,year,92.06167257,0
R11_PAS,electr,final,2020,year,504.0136317,0
R11_PAS,electr,final,2025,year,508.1492111,0
R11_PAS,electr,final,2030,year,550.2658447,0
R11_PAS,electr,final,2035,year,538.999347,0
R11_PAS,electr,final,2040,year,516.3910381,0
R11_PAS,electr,final,2045,year,519.4227716,0
R11_PAS,electr,final,2050,year,535.1387733,0
R11_PAS,electr,final,2055,year,523.1520102,0
R11_PAS,electr,final,2060,year,771.7705597,0
R11_PAS,electr,final,2070,year,561.8670756,0
R11_PAS,electr,final,2080,year,561.4047995,0
R11_PAS,electr,final,2090,year,580.4136732,0
R11_PAS,electr,final,2100,year,584.2557517,0
R11_PAS,electr,final,2110,year,459.7278773,0
R11_PAS,gas,final,2020,year,161.5909502,0
R11_PAS,gas,final,2025,year,163.5342701,0
R11_PAS,gas,final,2030,year,167.9196803,0
R11_PAS,gas,final,2035,year,150.5393748,0
R11_PAS,gas,final,2040,year,176.6751685,0
R11_PAS,gas,final,2045,year,183.070347,0
R11_PAS,gas,final,2050,year,200.9623516,0
R11_PAS,gas,final,2055,year,204.8781248,0
R11_PAS,gas,final,2060,year,250.2654699,0
R11_PAS,gas,final,2070,year,244.1684618,0
R11_PAS,gas,final,2080,year,250.6803135,0
R11_PAS,gas,final,2090,year,258.7643032,0
R11_PAS,gas,final,2100,year,252.6798635,0
R11_PAS,gas,final,2110,year,194.2807456,0
R11_PAS,lightoil,final,2020,year,123.7634267,0
R11_PAS,lightoil,final,2025,year,141.5463582,0
R11_PAS,lightoil,final,2030,year,144.4577524,0
R11_PAS,lightoil,final,2035,year,144.8732104,0
R11_PAS,lightoil,final,2040,year,165.3778623,0
R11_PAS,lightoil,final,2045,year,170.4593872,0
R11_PAS,lightoil,final,2050,year,199.7496357,0
R11_PAS,lightoil,final,2055,year,200.1804585,0
R11_PAS,lightoil,final,2060,year,272.3504209,0
R11_PAS,lightoil,final,2070,year,212.0024691,0
R11_PAS,lightoil,final,2080,year,242.8637544,0
R11_PAS,lightoil,final,2090,year,264.6014418,0
R11_PAS,lightoil,final,2100,year,260.7862415,0
R11_PAS,lightoil,final,2110,year,168.971686,0
R11_PAS,biomass,final,2020,year,102.7234077,0
R11_PAS,biomass,final,2025,year,81.64388762,0
R11_PAS,biomass,final,2030,year,78.16914923,0
R11_PAS,biomass,final,2035,year,72.38931039,0
R11_PAS,biomass,final,2040,year,95.14196079,0
R11_PAS,biomass,final,2045,year,58.56852754,0
R11_PAS,biomass,final,2050,year,77.04263046,0
R11_PAS,biomass,final,2055,year,63.01422778,0
R11_PAS,biomass,final,2060,year,128.0878099,0
R11_PAS,biomass,final,2070,year,104.5990383,0
R11_PAS,biomass,final,2080,year,142.8457853,0
R11_PAS,biomass,final,2090,year,131.7492179,0
R11_PAS,biomass,final,2100,year,149.8061851,0
R11_PAS,biomass,final,2110,year,139.5694051,0
R11_PAS,d_heat,final,2020,year,217.4024255,0
R11_PAS,d_heat,final,2025,year,226.0914298,0
R11_PAS,d_heat,final,2030,year,220.9469478,0
R11_PAS,d_heat,final,2035,year,198.2893624,0
R11_PAS,d_heat,final,2040,year,207.5199067,0
R11_PAS,d_heat,final,2045,year,199.7747451,0
R11_PAS,d_heat,final,2050,year,203.8109007,0
R11_PAS,d_heat,final,2055,year,187.5203254,0
R11_PAS,d_heat,final,2060,year,284.2325855,0
R11_PAS,d_heat,final,2070,year,208.8541707,0
R11_PAS,d_heat,final,2080,year,207.4006514,0
R11_PAS,d_heat,final,2090,year,214.2760151,0
R11_PAS,d_heat,final,2100,year,219.5043042,0
R11_PAS,d_heat,final,2110,year,201.6713096,0
R11_SAS,coal,final,2020,year,103.4562677,0
R11_SAS,coal,final,2025,year,92.8901996,0
R11_SAS,coal,final,2030,year,89.94599508,0
R11_SAS,coal,final,2035,year,92.11393421,0
R11_SAS,coal,final,2040,year,98.39628214,0
R11_SAS,coal,final,2045,year,86.00778318,0
R11_SAS,coal,final,2050,year,88.31769751,0
R11_SAS,coal,final,2055,year,96.92724359,0
R11_SAS,coal,final,2060,year,112.3159228,0
R11_SAS,coal,final,2070,year,130.1311311,0
R11_SAS,coal,final,2080,year,127.5693993,0
R11_SAS,coal,final,2090,year,133.7005115,0
R11_SAS,coal,final,2100,year,139.7550247,0
R11_SAS,coal,final,2110,year,89.5882917,0
R11_SAS,electr,final,2020,year,628.4358147,0
R11_SAS,electr,final,2025,year,569.560631,0
R11_SAS,electr,final,2030,year,583.2132949,0
R11_SAS,electr,final,2035,year,562.4771951,0
R11_SAS,electr,final,2040,year,571.3139009,0
R11_SAS,electr,final,2045,year,574.7162223,0
R11_SAS,electr,final,2050,year,593.9795828,0
R11_SAS,electr,final,2055,year,562.5364817,0
R11_SAS,electr,final,2060,year,774.404292,0
R11_SAS,electr,final,2070,year,575.2860942,0
R11_SAS,electr,final,2080,year,549.6197174,0
R11_SAS,electr,final,2090,year,562.2780638,0
R11_SAS,electr,final,2100,year,599.4728531,0
R11_SAS,electr,final,2110,year,433.6257283,0
R11_SAS,gas,final,2020,year,159.2150404,0
R11_SAS,gas,final,2025,year,178.9512329,0
R11_SAS,gas,final,2030,year,162.736053,0
R11_SAS,gas,final,2035,year,170.3351829,0
R11_SAS,gas,final,2040,year,188.0350756,0
R11_SAS,gas,final,2045,year,219.6005602,0
R11_SAS,gas,final,2050,year,238.0385577,0
R11_SAS,gas,final,2055,year,222.8017413,0
R11_SAS,gas,final,2060,year,264.252755,0
R11_SAS,gas,final,2070,year,259.647479,0
R11_SAS,gas,final,2080,year,241.812654,0
R11_SAS,gas,final,2090,year,257.2372911,0
R11_SAS,gas,final,2100,year,275.724991,0
R11_SAS,gas,final,2110,year,159.1489204,0
R11_SAS,lightoil,final,2020,year,122.5741348,0
R11_SAS,lightoil,final,2025,year,141.325896,0
R11_SAS,lightoil,final,2030,year,142.0459167,0
R11_SAS,lightoil,final,2035,year,143.94934,0
R11_SAS,lightoil,final,2040,year,163.8777499,0
R11_SAS,lightoil,final,2045,year,171.343242,0
R11_SAS,lightoil,final,2050,year,199.9153084,0
R11_SAS,lightoil,final,2055,year,201.9726687,0
R11_SAS,lightoil,final,2060,year,277.5743643,0
R11_SAS,lightoil,final,2070,year,208.8457895,0
R11_SAS,lightoil,final,2080,year,246.6898097,0
R11_SAS,lightoil,final,2090,year,264.6014418,0
R11_SAS,lightoil,final,2100,year,262.8867007,0
R11_SAS,lightoil,final,2110,year,163.2572786,0
R11_SAS,biomass,final,2020,year,115.3310408,0
R11_SAS,biomass,final,2025,year,88.618781,0
R11_SAS,biomass,final,2030,year,78.65339308,0
R11_SAS,biomass,final,2035,year,80.08617772,0
R11_SAS,biomass,final,2040,year,89.6897916,0
R11_SAS,biomass,final,2045,year,91.97494365,0
R11_SAS,biomass,final,2050,year,88.78511075,0
R11_SAS,biomass,final,2055,year,108.8543463,0
R11_SAS,biomass,final,2060,year,76.33081918,0
R11_SAS,biomass,final,2070,year,100.3859832,0
R11_SAS,biomass,final,2080,year,113.2411909,0
R11_SAS,biomass,final,2090,year,150.6192149,0
R11_SAS,biomass,final,2100,year,137.093802,0
R11_SAS,biomass,final,2110,year,88.04188522,0
R11_SAS,d_heat,final,2020,year,256.7984522,0
R11_SAS,d_heat,final,2025,year,285.6281658,0
R11_SAS,d_heat,final,2030,year,252.0353179,0
R11_SAS,d_heat,final,2035,year,258.3208196,0
R11_SAS,d_heat,final,2040,year,280.6295832,0
R11_SAS,d_heat,final,2045,year,282.0885288,0
R11_SAS,d_heat,final,2050,year,273.1774741,0
R11_SAS,d_heat,final,2055,year,303.6704519,0
R11_SAS,d_heat,final,2060,year,243.468032,0
R11_SAS,d_heat,final,2070,year,259.341347,0
R11_SAS,d_heat,final,2080,year,211.4134796,0
R11_SAS,d_heat,final,2090,year,225.4084131,0
R11_SAS,d_heat,final,2100,year,218.9494084,0
R11_SAS,d_heat,final,2110,year,154.6629813,0
R11_WEU,coal,final,2020,year,58.28685006,0
R11_WEU,coal,final,2025,year,86.36394358,0
R11_WEU,coal,final,2030,year,91.37346437,0
R11_WEU,coal,final,2035,year,100.7297554,0
R11_WEU,coal,final,2040,year,93.78380637,0
R11_WEU,coal,final,2045,year,72.3943389,0
R11_WEU,coal,final,2050,year,88.31769751,0
R11_WEU,coal,final,2055,year,84.33206973,0
R11_WEU,coal,final,2060,year,141.0157171,0
R11_WEU,coal,final,2070,year,126.0368638,0
R11_WEU,coal,final,2080,year,123.475132,0
R11_WEU,coal,final,2090,year,124.1528519,0
R11_WEU,coal,final,2100,year,135.0759581,0
R11_WEU,coal,final,2110,year,89.5882917,0
R11_WEU,electr,final,2020,year,389.1757404,0
R11_WEU,electr,final,2025,year,279.9620471,0
R11_WEU,electr,final,2030,year,562.9413008,0
R11_WEU,electr,final,2035,year,553.3251061,0
R11_WEU,electr,final,2040,year,569.9486376,0
R11_WEU,electr,final,2045,year,569.3910872,0
R11_WEU,electr,final,2050,year,574.752746,0
R11_WEU,electr,final,2055,year,567.4177645,0
R11_WEU,electr,final,2060,year,770.5255206,0
R11_WEU,electr,final,2070,year,602.4788238,0
R11_WEU,electr,final,2080,year,605.4942304,0
R11_WEU,electr,final,2090,year,613.0410682,0
R11_WEU,electr,final,2100,year,709.8407355,0
R11_WEU,electr,final,2110,year,358.395121,0
R11_WEU,gas,final,2020,year,123.4292978,0
R11_WEU,gas,final,2025,year,132.2525185,0
R11_WEU,gas,final,2030,year,143.8842405,0
R11_WEU,gas,final,2035,year,149.6152119,0
R11_WEU,gas,final,2040,year,163.6611124,0
R11_WEU,gas,final,2045,year,194.6995094,0
R11_WEU,gas,final,2050,year,171.8153057,0
R11_WEU,gas,final,2055,year,156.378966,0
R11_WEU,gas,final,2060,year,216.5478176,0
R11_WEU,gas,final,2070,year,222.2865958,0
R11_WEU,gas,final,2080,year,225.7096871,0
R11_WEU,gas,final,2090,year,237.7365248,0
R11_WEU,gas,final,2100,year,260.8699073,0
R11_WEU,gas,final,2110,year,153.5332227,0
R11_WEU,lightoil,final,2020,year,115.2917205,0
R11_WEU,lightoil,final,2025,year,134.6709228,0
R11_WEU,lightoil,final,2030,year,143.0578018,0
R11_WEU,lightoil,final,2035,year,143.6091615,0
R11_WEU,lightoil,final,2040,year,163.520895,0
R11_WEU,lightoil,final,2045,year,169.8019386,0
R11_WEU,lightoil,final,2050,year,202.3795645,0
R11_WEU,lightoil,final,2055,year,199.6597595,0
R11_WEU,lightoil,final,2060,year,273.2092667,0
R11_WEU,lightoil,final,2070,year,211.7662613,0
R11_WEU,lightoil,final,2080,year,243.0120951,0
R11_WEU,lightoil,final,2090,year,264.6014418,0
R11_WEU,lightoil,final,2100,year,260.7862415,0
R11_WEU,lightoil,final,2110,year,164.8816322,0
R11_WEU,biomass,final,2020,year,60.0993172,0
R11_WEU,biomass,final,2025,year,57.98894094,0
R11_WEU,biomass,final,2030,year,67.42970655,0
R11_WEU,biomass,final,2035,year,62.69334536,0
R11_WEU,biomass,final,2040,year,42.39942738,0
R11_WEU,biomass,final,2045,year,79.92531647,0
R11_WEU,biomass,final,2050,year,61.70652279,0
R11_WEU,biomass,final,2055,year,57.78707051,0
R11_WEU,biomass,final,2060,year,102.2427063,0
R11_WEU,biomass,final,2070,year,95.39641443,0
R11_WEU,biomass,final,2080,year,98.18961172,0
R11_WEU,biomass,final,2090,year,79.38803231,0
R11_WEU,biomass,final,2100,year,126.6011903,0
R11_WEU,biomass,final,2110,year,265.3185185,0
R11_WEU,d_heat,final,2020,year,159.1996322,0
R11_WEU,d_heat,final,2025,year,181.3340526,0
R11_WEU,d_heat,final,2030,year,188.5858251,0
R11_WEU,d_heat,final,2035,year,131.4655597,0
R11_WEU,d_heat,final,2040,year,155.3250501,0
R11_WEU,d_heat,final,2045,year,209.4665396,0
R11_WEU,d_heat,final,2050,year,181.5367722,0
R11_WEU,d_heat,final,2055,year,172.6638279,0
R11_WEU,d_heat,final,2060,year,242.2609884,0
R11_WEU,d_heat,final,2070,year,218.5204517,0
R11_WEU,d_heat,final,2080,year,213.2454841,0
R11_WEU,d_heat,final,2090,year,214.4303865,0
R11_WEU,d_heat,final,2100,year,231.9912207,0
R11_WEU,d_heat,final,2110,year,130.8287338,0
R11_CHN,coal,final,2020,year,99.07431877,0
R11_CHN,coal,final,2025,year,95.97783158,0
R11_CHN,coal,final,2030,year,94.78593533,0
R11_CHN,coal,final,2035,year,92.1484836,0
R11_CHN,coal,final,2040,year,92.24599268,0
R11_CHN,coal,final,2045,year,91.01659693,0
R11_CHN,coal,final,2050,year,94.0362181,0
R11_CHN,coal,final,2055,year,91.63822509,0
R11_CHN,coal,final,2060,year,95.8778148,0
R11_CHN,coal,final,2070,year,94.16848889,0
R11_CHN,coal,final,2080,year,95.28355556,0
R11_CHN,coal,final,2090,year,96.4099,0
R11_CHN,coal,final,2100,year,97.54773333,0
R11_CHN,coal,final,2110,year,68.11111111,0
R11_CHN,electr,final,2020,year,658.1704327,0
R11_CHN,electr,final,2025,year,468.2939828,0
R11_CHN,electr,final,2030,year,511.1182084,0
R11_CHN,electr,final,2035,year,471.7492248,0
R11_CHN,electr,final,2040,year,503.8085958,0
R11_CHN,electr,final,2045,year,490.6444241,0
R11_CHN,electr,final,2050,year,512.5545996,0
R11_CHN,electr,final,2055,year,508.2525457,0
R11_CHN,electr,final,2060,year,725.3862049,0
R11_CHN,electr,final,2070,year,507.6678762,0
R11_CHN,electr,final,2080,year,482.7132446,0
R11_CHN,electr,final,2090,year,490.5732597,0
R11_CHN,electr,final,2100,year,528.9651324,0
R11_CHN,electr,final,2110,year,383.1645127,0
R11_CHN,gas,final,2020,year,159.4530523,0
R11_CHN,gas,final,2025,year,160.1230972,0
R11_CHN,gas,final,2030,year,157.2553498,0
R11_CHN,gas,final,2035,year,168.453191,0
R11_CHN,gas,final,2040,year,184.4241464,0
R11_CHN,gas,final,2045,year,193.1990132,0
R11_CHN,gas,final,2050,year,198.2884079,0
R11_CHN,gas,final,2055,year,197.4829212,0
R11_CHN,gas,final,2060,year,230.8419131,0
R11_CHN,gas,final,2070,year,205.3002339,0
R11_CHN,gas,final,2080,year,205.8111809,0
R11_CHN,gas,final,2090,year,206.4805702,0
R11_CHN,gas,final,2100,year,220.0953993,0
R11_CHN,gas,final,2110,year,111.5832865,0
R11_CHN,lightoil,final,2020,year,120.0598394,0
R11_CHN,lightoil,final,2025,year,132.6449524,0
R11_CHN,lightoil,final,2030,year,141.0497569,0
R11_CHN,lightoil,final,2035,year,142.1954844,0
R11_CHN,lightoil,final,2040,year,162.4870254,0
R11_CHN,lightoil,final,2045,year,182.4399499,0
R11_CHN,lightoil,final,2050,year,189.7487699,0
R11_CHN,lightoil,final,2055,year,188.0572618,0
R11_CHN,lightoil,final,2060,year,257.9540646,0
R11_CHN,lightoil,final,2070,year,213.369649,0
R11_CHN,lightoil,final,2080,year,218.2527813,0
R11_CHN,lightoil,final,2090,year,237.4711323,0
R11_CHN,lightoil,final,2100,year,236.5745897,0
R11_CHN,lightoil,final,2110,year,93.47753158,0
R11_CHN,biomass,final,2020,year,5,0
R11_CHN,biomass,final,2025,year,72.79360121,0
R11_CHN,biomass,final,2030,year,78.44981764,0
R11_CHN,biomass,final,2035,year,77.70696329,0
R11_CHN,biomass,final,2040,year,89.61262328,0
R11_CHN,biomass,final,2045,year,44.55355193,0
R11_CHN,biomass,final,2050,year,94.18527502,0
R11_CHN,biomass,final,2055,year,79.46755307,0
R11_CHN,biomass,final,2060,year,88.19481296,0
R11_CHN,biomass,final,2070,year,74.16880285,0
R11_CHN,biomass,final,2080,year,47.07687227,0
R11_CHN,biomass,final,2090,year,137.9315345,0
R11_CHN,biomass,final,2100,year,146.8618601,0
R11_CHN,biomass,final,2110,year,65.61611878,0
R11_CHN,d_heat,final,2020,year,207.5119237,0
R11_CHN,d_heat,final,2025,year,238.6237806,0
R11_CHN,d_heat,final,2030,year,209.9800051,0
R11_CHN,d_heat,final,2035,year,238.1309196,0
R11_CHN,d_heat,final,2040,year,160.3754809,0
R11_CHN,d_heat,final,2045,year,214.6633858,0
R11_CHN,d_heat,final,2050,year,199.9501956,0
R11_CHN,d_heat,final,2055,year,178.7509354,0
R11_CHN,d_heat,final,2060,year,246.5748529,0
R11_CHN,d_heat,final,2070,year,185.7695642,0
R11_CHN,d_heat,final,2080,year,209.5058712,0
R11_CHN,d_heat,final,2090,year,168.3299344,0
R11_CHN,d_heat,final,2100,year,178.0463517,0
R11_CHN,d_heat,final,2110,year,152.929727,0
