region_bld,inc_cl,urt,year,value
C-EEU-CZE,q2,rur,2030,29248.56251
C-EEU-CZE,q3,rur,2030,49836.77272
C-EEU-CZE,q1,urb,2030,30197.19977
C-EEU-CZE,q2,urb,2030,50210.67266
C-EEU-CZE,q3,urb,2030,87960.49111
C-EEU-CZE,q1,rur,2035,20759.69582
C-EEU-CZE,q2,rur,2035,33612.03016
C-EEU-CZE,q3,rur,2035,56379.33703
C-EEU-CZE,q1,urb,2035,35255.6596
C-EEU-CZE,q2,urb,2035,58303.69963
C-EEU-CZE,q3,urb,2035,101678.5719
C-EEU-CZE,q1,rur,2040,23369.76971
C-EEU-CZE,q2,rur,2040,37416.36247
C-EEU-CZE,q3,rur,2040,62232.44417
C-EEU-CZE,q1,urb,2040,40349.50502
C-EEU-CZE,q2,urb,2040,65377.82102
C-EEU-CZE,q3,urb,2040,113182.3443
C-EEU-CZE,q1,rur,2045,26069.41878
C-EEU-CZE,q2,rur,2045,41023.31589
C-EEU-CZE,q3,rur,2045,66709.90617
C-EEU-CZE,q1,urb,2045,44188.71682
C-EEU-CZE,q2,urb,2045,71274.7915
C-EEU-CZE,q3,urb,2045,120378.5266
C-EEU-CZE,q1,rur,2050,28368.41599
C-EEU-CZE,q2,rur,2050,43683.69242
C-EEU-CZE,q3,rur,2050,69951.95092
C-EEU-CZE,q1,urb,2050,49130.52955
C-EEU-CZE,q2,urb,2050,77713.2851
C-EEU-CZE,q3,urb,2050,129041.7388
C-EEU-CZE,q1,rur,2055,30660.54773
C-EEU-CZE,q2,rur,2055,46889.63422
C-EEU-CZE,q3,rur,2055,74490.50052
C-EEU-CZE,q1,urb,2055,52982.94985
C-EEU-CZE,q2,urb,2055,82289.53377
C-EEU-CZE,q3,urb,2055,133747.242
C-EEU-CZE,q1,rur,2060,33164.44738
C-EEU-CZE,q2,rur,2060,50241.19662
C-EEU-CZE,q3,rur,2060,79310.27709
C-EEU-CZE,q1,urb,2060,58454.98328
C-EEU-CZE,q2,urb,2060,89269.76678
C-EEU-CZE,q3,urb,2060,142700.76
C-EEU-CZE,q1,rur,2065,36402.12303
C-EEU-CZE,q2,rur,2065,54280.65652
C-EEU-CZE,q3,rur,2065,83691.92637
C-EEU-CZE,q1,urb,2065,63365.76849
C-EEU-CZE,q2,urb,2065,96143.0647
C-EEU-CZE,q3,urb,2065,150810.3153
C-EEU-CZE,q1,rur,2070,39405.58116
C-EEU-CZE,q2,rur,2070,58109.64934
C-EEU-CZE,q3,rur,2070,88157.31335
C-EEU-CZE,q1,urb,2070,68735.91601
C-EEU-CZE,q2,urb,2070,103580.2035
C-EEU-CZE,q3,urb,2070,161256.7324
C-EEU-CZE,q1,rur,2075,43045.066
C-EEU-CZE,q2,rur,2075,62308.41726
C-EEU-CZE,q3,rur,2075,93187.73628
C-EEU-CZE,q1,urb,2075,75478.08759
C-EEU-CZE,q2,urb,2075,110924.4068
C-EEU-CZE,q3,urb,2075,168296.5072
C-EEU-CZE,q1,rur,2080,46327.233
C-EEU-CZE,q2,rur,2080,65928.68507
C-EEU-CZE,q3,rur,2080,95710.23801
C-EEU-CZE,q1,urb,2080,82840.88413
C-EEU-CZE,q2,urb,2080,119042.2954
C-EEU-CZE,q3,urb,2080,176069.944
C-EEU-CZE,q1,rur,2085,50509.67769
C-EEU-CZE,q2,rur,2085,69941.25077
C-EEU-CZE,q3,rur,2085,99172.97492
C-EEU-CZE,q1,urb,2085,89673.94747
C-EEU-CZE,q2,urb,2085,126501.0712
C-EEU-CZE,q3,urb,2085,182349.1678
C-EEU-CZE,q1,rur,2090,54468.55263
C-EEU-CZE,q2,rur,2090,74193.82393
C-EEU-CZE,q3,rur,2090,103379.2581
C-EEU-CZE,q1,urb,2090,97189.63075
C-EEU-CZE,q2,urb,2090,134615.5751
C-EEU-CZE,q3,urb,2090,189272.3171
C-EEU-CZE,q1,rur,2095,58867.3081
C-EEU-CZE,q2,rur,2095,78654.05385
C-EEU-CZE,q3,rur,2095,107060.3727
C-EEU-CZE,q1,urb,2095,104978.7842
C-EEU-CZE,q2,urb,2095,142352.4308
C-EEU-CZE,q3,urb,2095,197617.371
C-EEU-CZE,q1,rur,2100,63410.35446
C-EEU-CZE,q2,rur,2100,83342.32685
C-EEU-CZE,q3,rur,2100,111046.2984
C-EEU-CZE,q1,urb,2100,114161.0926
C-EEU-CZE,q2,urb,2100,152218.0601
C-EEU-CZE,q3,urb,2100,205010.4038
C-WEU-DEU,q1,rur,2015,15201.15668
C-WEU-DEU,q2,rur,2015,25590.21028
C-WEU-DEU,q3,rur,2015,45458.39296
C-WEU-DEU,q1,urb,2015,25748.54201
C-WEU-DEU,q2,urb,2015,43996.25696
C-WEU-DEU,q3,urb,2015,79864.79661
C-WEU-DEU,q1,rur,2020,16504.54979
C-WEU-DEU,q2,rur,2020,27775.67059
C-WEU-DEU,q3,rur,2020,49249.5148
C-WEU-DEU,q1,urb,2020,27309.11291
C-WEU-DEU,q2,urb,2020,47341.17617
C-WEU-DEU,q3,urb,2020,87426.97271
C-WEU-DEU,q1,rur,2025,17321.774
C-WEU-DEU,q2,rur,2025,29276.50401
C-WEU-DEU,q3,rur,2025,52816.75195
C-WEU-DEU,q1,urb,2025,29023.13022
C-WEU-DEU,q2,urb,2025,50584.79246
C-WEU-DEU,q3,urb,2025,93401.29755
C-WEU-DEU,q1,rur,2030,18114.53906
C-WEU-DEU,q2,rur,2030,30818.84203
C-WEU-DEU,q3,rur,2030,55563.04877
C-WEU-DEU,q1,urb,2030,30791.02569
C-WEU-DEU,q2,urb,2030,53411.81951
C-WEU-DEU,q3,urb,2030,98132.3352
C-WEU-DEU,q1,rur,2035,19445.38202
C-WEU-DEU,q2,rur,2035,32878.41077
C-WEU-DEU,q3,rur,2035,59455.67315
C-WEU-DEU,q1,urb,2035,32789.70668
C-WEU-DEU,q2,urb,2035,57881.26248
C-WEU-DEU,q3,urb,2035,107656.4018
C-WEU-DEU,q1,rur,2040,20994.25689
C-WEU-DEU,q2,rur,2040,35628.85265
C-WEU-DEU,q3,rur,2040,63524.42735
C-WEU-DEU,q1,urb,2040,35661.60167
C-WEU-DEU,q2,urb,2040,62147.77074
C-WEU-DEU,q3,urb,2040,115421.9211
C-WEU-DEU,q1,rur,2045,22493.48743
C-WEU-DEU,q2,rur,2045,38169.33153
C-WEU-DEU,q3,rur,2045,68076.32348
C-WEU-DEU,q1,urb,2045,38567.14954
C-WEU-DEU,q2,urb,2045,66318.05805
C-WEU-DEU,q3,urb,2045,121608.8541
C-WEU-DEU,q1,rur,2050,24225.66097
C-WEU-DEU,q2,rur,2050,40730.48147
C-WEU-DEU,q3,rur,2050,71898.65364
C-WEU-DEU,q1,urb,2050,41292.70542
C-WEU-DEU,q2,urb,2050,71109.55929
C-WEU-DEU,q3,urb,2050,129495.2038
C-WEU-DEU,q1,rur,2055,25959.23536
C-WEU-DEU,q2,rur,2055,43352.95896
C-WEU-DEU,q3,rur,2055,76334.18485
C-WEU-DEU,q1,urb,2055,44167.05906
C-WEU-DEU,q2,urb,2055,75384.61718
C-WEU-DEU,q3,urb,2055,137781.2607
C-WEU-DEU,q1,rur,2060,27614.15184
C-WEU-DEU,q2,rur,2060,45790.48197
C-WEU-DEU,q3,rur,2060,79935.28194
C-WEU-DEU,q1,urb,2060,47743.73147
C-WEU-DEU,q2,urb,2060,81092.18616
C-WEU-DEU,q3,urb,2060,143952.2342
C-WEU-DEU,q1,rur,2065,29410.2454
C-WEU-DEU,q2,rur,2065,48278.4885
C-WEU-DEU,q3,rur,2065,83252.27648
C-WEU-DEU,q1,urb,2065,51355.51961
C-WEU-DEU,q2,urb,2065,85565.05416
C-WEU-DEU,q3,urb,2065,152860.156
C-WEU-DEU,q1,rur,2070,31377.23432
C-WEU-DEU,q2,rur,2070,51496.79812
C-WEU-DEU,q3,rur,2070,88564.22893
C-WEU-DEU,q1,urb,2070,54632.91684
C-WEU-DEU,q2,urb,2070,91536.21631
C-WEU-DEU,q3,urb,2070,161909.0782
C-WEU-DEU,q1,rur,2075,33655.1116
C-WEU-DEU,q2,rur,2075,54432.98694
C-WEU-DEU,q3,rur,2075,94319.19256
C-WEU-DEU,q1,urb,2075,58890.16663
C-WEU-DEU,q2,urb,2075,97614.58597
C-WEU-DEU,q3,urb,2075,169980.617
C-WEU-DEU,q1,rur,2080,35967.83065
C-WEU-DEU,q2,rur,2080,57732.3249
C-WEU-DEU,q3,rur,2080,96730.99532
C-WEU-DEU,q1,urb,2080,63215.6103
C-WEU-DEU,q2,urb,2080,103776.2392
C-WEU-DEU,q3,urb,2080,179222.1433
C-WEU-DEU,q1,rur,2085,38877.14728
C-WEU-DEU,q2,rur,2085,61460.91991
C-WEU-DEU,q3,rur,2085,101637.1844
C-WEU-DEU,q1,urb,2085,67678.71516
C-WEU-DEU,q2,urb,2085,110686.4216
C-WEU-DEU,q3,urb,2085,187927.9244
C-WEU-DEU,q1,rur,2090,40807.423
C-WEU-DEU,q2,rur,2090,64872.99897
C-WEU-DEU,q3,rur,2090,106753.5196
C-WEU-DEU,q1,urb,2090,71719.35056
C-WEU-DEU,q2,urb,2090,116122.2268
C-WEU-DEU,q3,urb,2090,195771.7918
C-WEU-DEU,q1,rur,2095,43553.58869
C-WEU-DEU,q2,rur,2095,68139.32759
C-WEU-DEU,q3,rur,2095,112012.1373
C-WEU-DEU,q1,urb,2095,77714.03267
C-WEU-DEU,q2,urb,2095,124289.9327
C-WEU-DEU,q3,urb,2095,208652.0708
C-WEU-DEU,q1,rur,2100,46602.40262
C-WEU-DEU,q2,rur,2100,72678.41998
C-WEU-DEU,q3,rur,2100,116974.289
C-WEU-DEU,q1,urb,2100,82340.5871
C-WEU-DEU,q2,urb,2100,130595.8904
C-WEU-DEU,q3,urb,2100,216722.1358
C-WEU-DNK,q1,rur,2015,16057.97119
C-WEU-DNK,q2,rur,2015,24440.05203
C-WEU-DNK,q3,rur,2015,38579.83719
C-WEU-DNK,q1,urb,2015,26786.47524
C-WEU-DNK,q2,urb,2015,41508.6506
C-WEU-DNK,q3,urb,2015,67299.08363
C-WEU-DNK,q1,rur,2020,17048.59945
C-WEU-DNK,q2,rur,2020,25982.75048
C-WEU-DNK,q3,rur,2020,40930.94451
C-WEU-DNK,q1,urb,2020,28585.45354
C-WEU-DNK,q2,urb,2020,44251.08216
C-WEU-DNK,q3,urb,2020,71033.48315
C-WEU-DNK,q1,rur,2025,17879.873
C-WEU-DNK,q2,rur,2025,27407.52751
C-WEU-DNK,q3,rur,2025,43445.8164
C-WEU-DNK,q1,urb,2025,30077.25435
C-WEU-DNK,q2,urb,2025,46812.94271
C-WEU-DNK,q3,urb,2025,75385.08404
C-WEU-DNK,q1,rur,2030,18865.74106
C-WEU-DNK,q2,rur,2030,28815.24291
C-WEU-DNK,q3,rur,2030,45563.07157
C-WEU-DNK,q1,urb,2030,31735.74939
C-WEU-DNK,q2,urb,2030,49745.62071
C-WEU-DNK,q3,urb,2030,80897.03282
C-WEU-DNK,q1,rur,2035,19730.8717
C-WEU-DNK,q2,rur,2035,30543.42689
C-WEU-DNK,q3,rur,2035,48197.12949
C-WEU-DNK,q1,urb,2035,33868.82334
C-WEU-DNK,q2,urb,2035,53185.9758
C-WEU-DNK,q3,urb,2035,85338.83482
C-WEU-DNK,q1,rur,2040,21390.83692
C-WEU-DNK,q2,rur,2040,32584.05624
C-WEU-DNK,q3,rur,2040,50868.93458
C-WEU-DNK,q1,urb,2040,36510.05895
C-WEU-DNK,q2,urb,2040,57105.92513
C-WEU-DNK,q3,urb,2040,92260.84029
C-WEU-DNK,q1,rur,2045,23021.06956
C-WEU-DNK,q2,rur,2045,34739.6111
C-WEU-DNK,q3,rur,2045,54864.2642
C-WEU-DNK,q1,urb,2045,39148.60331
C-WEU-DNK,q2,urb,2045,60824.18487
C-WEU-DNK,q3,urb,2045,97977.82187
C-WEU-DNK,q1,rur,2050,24677.64404
C-WEU-DNK,q2,rur,2050,37265.04936
C-WEU-DNK,q3,rur,2050,58428.52949
C-WEU-DNK,q1,urb,2050,42170.2689
C-WEU-DNK,q2,urb,2050,65188.58388
C-WEU-DNK,q3,urb,2050,104229.5083
C-WEU-DNK,q1,rur,2055,26451.67317
C-WEU-DNK,q2,rur,2055,39586.7555
C-WEU-DNK,q3,rur,2055,61134.96418
C-WEU-DNK,q1,urb,2055,44988.15048
C-WEU-DNK,q2,urb,2055,68841.8205
C-WEU-DNK,q3,urb,2055,109434.2522
C-WEU-DNK,q1,rur,2060,27967.41516
C-WEU-DNK,q2,rur,2060,41933.05722
C-WEU-DNK,q3,rur,2060,65081.79504
C-WEU-DNK,q1,urb,2060,48295.00725
C-WEU-DNK,q2,urb,2060,73512.07496
C-WEU-DNK,q3,urb,2060,116174.4019
C-WEU-DNK,q1,rur,2065,29961.602
C-WEU-DNK,q2,rur,2065,44352.69425
C-WEU-DNK,q3,rur,2065,67541.0219
C-WEU-DNK,q1,urb,2065,52007.37604
C-WEU-DNK,q2,urb,2065,78796.56463
C-WEU-DNK,q3,urb,2065,123064.5661
C-WEU-DNK,q1,rur,2070,31968.12263
C-WEU-DNK,q2,rur,2070,46872.44045
C-WEU-DNK,q3,rur,2070,71488.37421
C-WEU-DNK,q1,urb,2070,55331.57346
C-WEU-DNK,q2,urb,2070,83536.86419
C-WEU-DNK,q3,urb,2070,129561.675
C-WEU-DNK,q1,rur,2075,34005.49519
C-WEU-DNK,q2,rur,2075,49615.49815
C-WEU-DNK,q3,rur,2075,74289.04911
C-WEU-DNK,q1,urb,2075,59445.93686
C-WEU-DNK,q2,urb,2075,88275.7316
C-WEU-DNK,q3,urb,2075,135758.2646
C-WEU-DNK,q1,rur,2080,36375.8754
C-WEU-DNK,q2,rur,2080,52965.64591
C-WEU-DNK,q3,rur,2080,78592.8704
C-WEU-DNK,q1,urb,2080,63155.94135
C-WEU-DNK,q2,urb,2080,93247.2449
C-WEU-DNK,q3,urb,2080,142261.5294
C-WEU-DNK,q1,rur,2085,39106.45531
C-WEU-DNK,q2,rur,2085,56252.74844
C-WEU-DNK,q3,rur,2085,82809.53276
C-WEU-DNK,q1,urb,2085,68273.34533
C-WEU-DNK,q2,urb,2085,99897.9765
C-WEU-DNK,q3,urb,2085,149545.0206
C-WEU-DNK,q1,rur,2090,41559.48138
C-WEU-DNK,q2,rur,2090,59742.6602
C-WEU-DNK,q3,rur,2090,87698.02842
C-WEU-DNK,q1,urb,2090,73071.17149
C-WEU-DNK,q2,urb,2090,106187.7952
C-WEU-DNK,q3,urb,2090,157855.8612
C-WEU-DNK,q1,rur,2095,44247.778
C-WEU-DNK,q2,rur,2095,62457.453
C-WEU-DNK,q3,rur,2095,90461.52318
C-WEU-DNK,q1,urb,2095,79431.99498
C-WEU-DNK,q2,urb,2095,113932.7271
C-WEU-DNK,q3,urb,2095,167463.3823
C-WEU-DNK,q1,rur,2100,47545.50333
C-WEU-DNK,q2,rur,2100,66798.57429
C-WEU-DNK,q3,rur,2100,95802.49235
C-WEU-DNK,q1,urb,2100,84223.08968
C-WEU-DNK,q2,urb,2100,119785.0576
C-WEU-DNK,q3,urb,2100,176278.3534
C-WEU-ESP,q1,rur,2015,11326.18889
C-WEU-ESP,q2,rur,2015,19798.72638
C-WEU-ESP,q3,rur,2015,36233.08504
C-WEU-ESP,q1,urb,2015,18991.71861
C-WEU-ESP,q2,urb,2015,33619.50354
C-WEU-ESP,q3,urb,2015,64114.94119
C-WEU-ESP,q1,rur,2020,11830.85855
C-WEU-ESP,q2,rur,2020,20473.18216
C-WEU-ESP,q3,rur,2020,37943.85017
C-WEU-ESP,q1,urb,2020,19463.14721
C-WEU-ESP,q2,urb,2020,34821.83995
C-WEU-ESP,q3,urb,2020,65868.66905
C-WEU-ESP,q1,rur,2025,12202.0554
C-WEU-ESP,q2,rur,2025,21324.23598
C-WEU-ESP,q3,rur,2025,40103.61405
C-WEU-ESP,q1,urb,2025,20318.81584
C-WEU-ESP,q2,urb,2025,36206.26115
C-WEU-ESP,q3,urb,2025,68924.39095
C-WEU-ESP,q1,rur,2030,13063.69701
C-WEU-ESP,q2,rur,2030,22761.50435
C-WEU-ESP,q3,rur,2030,42093.00846
C-WEU-ESP,q1,urb,2030,21900.34359
C-WEU-ESP,q2,urb,2030,38784.76622
C-WEU-ESP,q3,urb,2030,73690.27073
C-WEU-ESP,q1,rur,2035,14063.75178
C-WEU-ESP,q2,rur,2035,24601.89048
C-WEU-ESP,q3,rur,2035,44928.08548
C-WEU-ESP,q1,urb,2035,23395.23998
C-WEU-ESP,q2,urb,2035,41662.14631
C-WEU-ESP,q3,urb,2035,79043.62205
C-WEU-ESP,q1,rur,2040,15365.57778
C-WEU-ESP,q2,rur,2040,26250.75748
C-WEU-ESP,q3,rur,2040,47637.83196
C-WEU-ESP,q1,urb,2040,25067.34168
C-WEU-ESP,q2,urb,2040,44186.97183
C-WEU-ESP,q3,urb,2040,83554.13661
C-WEU-ESP,q1,rur,2045,15928.83265
C-WEU-ESP,q2,rur,2045,27327.85743
C-WEU-ESP,q3,rur,2045,50239.47825
C-WEU-ESP,q1,urb,2045,27191.67394
C-WEU-ESP,q2,urb,2045,47782.15111
C-WEU-ESP,q3,urb,2045,88267.67596
C-WEU-ESP,q1,rur,2050,17348.90835
C-WEU-ESP,q2,rur,2050,29050.29399
C-WEU-ESP,q3,rur,2050,51596.2722
C-WEU-ESP,q1,urb,2050,29058.49299
C-WEU-ESP,q2,urb,2050,50175.92996
C-WEU-ESP,q3,urb,2050,91792.98904
C-WEU-ESP,q1,rur,2055,18870.50409
C-WEU-ESP,q2,rur,2055,31135.65293
C-WEU-ESP,q3,rur,2055,54898.64597
C-WEU-ESP,q1,urb,2055,31610.95853
C-WEU-ESP,q2,urb,2055,54249.4031
C-WEU-ESP,q3,urb,2055,98033.12304
C-WEU-ESP,q1,rur,2060,20195.69401
C-WEU-ESP,q2,rur,2060,33521.36475
C-WEU-ESP,q3,rur,2060,58316.70293
C-WEU-ESP,q1,urb,2060,34707.7537
C-WEU-ESP,q2,urb,2060,58931.95796
C-WEU-ESP,q3,urb,2060,105189.9386
C-WEU-ESP,q1,rur,2065,22360.26734
C-WEU-ESP,q2,rur,2065,36382.42458
C-WEU-ESP,q3,rur,2065,61796.71205
C-WEU-ESP,q1,urb,2065,37353.63527
C-WEU-ESP,q2,urb,2065,62956.47516
C-WEU-ESP,q3,urb,2065,111306.1448
C-WEU-ESP,q1,rur,2070,24179.70348
C-WEU-ESP,q2,rur,2070,39141.92135
C-WEU-ESP,q3,rur,2070,66600.5634
C-WEU-ESP,q1,urb,2070,41884.21216
C-WEU-ESP,q2,urb,2070,69252.25107
C-WEU-ESP,q3,urb,2070,120780.8962
C-WEU-ESP,q1,rur,2075,26260.492
C-WEU-ESP,q2,rur,2075,41855.43964
C-WEU-ESP,q3,rur,2075,69790.42426
C-WEU-ESP,q1,urb,2075,45433.33771
C-WEU-ESP,q2,urb,2075,74172.97076
C-WEU-ESP,q3,urb,2075,125970.261
C-WEU-ESP,q1,rur,2080,29045.23076
C-WEU-ESP,q2,rur,2080,45388.99787
C-WEU-ESP,q3,rur,2080,73888.71144
C-WEU-ESP,q1,urb,2080,49265.75123
C-WEU-ESP,q2,urb,2080,79809.86924
C-WEU-ESP,q3,urb,2080,134619.8129
C-WEU-ESP,q1,rur,2085,31228.41765
C-WEU-ESP,q2,rur,2085,48353.32092
C-WEU-ESP,q3,rur,2085,78313.55186
C-WEU-ESP,q1,urb,2085,54450.34523
C-WEU-ESP,q2,urb,2085,86010.50166
C-WEU-ESP,q3,urb,2085,141506.442
C-WEU-ESP,q1,rur,2090,34116.19108
C-WEU-ESP,q2,rur,2090,52065.81253
C-WEU-ESP,q3,rur,2090,82559.08343
C-WEU-ESP,q1,urb,2090,59779.32597
C-WEU-ESP,q2,urb,2090,92579.23101
C-WEU-ESP,q3,urb,2090,149903.1241
C-WEU-ESP,q1,rur,2095,37110.30689
C-WEU-ESP,q2,rur,2095,56188.9837
C-WEU-ESP,q3,rur,2095,87449.52925
C-WEU-ESP,q1,urb,2095,65379.44858
C-WEU-ESP,q2,urb,2095,100136.9296
C-WEU-ESP,q3,urb,2095,160048.9373
C-WEU-ESP,q1,rur,2100,40291.11403
C-WEU-ESP,q2,rur,2100,60030.15524
C-WEU-ESP,q3,rur,2100,91691.41739
C-WEU-ESP,q1,urb,2100,70637.33678
C-WEU-ESP,q2,urb,2100,107442.7212
C-WEU-ESP,q3,urb,2100,169418.2956
C-EEU-EST,q1,rur,2015,8181.771216
C-EEU-EST,q2,rur,2015,15076.38405
C-EEU-EST,q3,rur,2015,29820.43752
C-EEU-EST,q1,urb,2015,13328.60776
C-EEU-EST,q2,urb,2015,25280.3399
C-EEU-EST,q3,urb,2015,52456.78615
C-EEU-EST,q1,rur,2020,9761.281309
C-EEU-EST,q2,rur,2020,17895.99041
C-EEU-EST,q3,rur,2020,35338.58169
C-EEU-EST,q1,urb,2020,15817.80596
C-EEU-EST,q2,urb,2020,29690.82949
C-EEU-EST,q3,urb,2020,61431.59075
C-EEU-EST,q1,rur,2025,11390.27924
C-EEU-EST,q2,rur,2025,20741.51113
C-EEU-EST,q3,rur,2025,40482.89732
C-EEU-EST,q1,urb,2025,18638.81019
C-EEU-EST,q2,urb,2025,35102.82641
C-EEU-EST,q3,urb,2025,71552.25652
C-EEU-EST,q1,rur,2030,13251.09099
C-EEU-EST,q2,rur,2030,23940.27118
C-EEU-EST,q3,rur,2030,46329.31019
C-EEU-EST,q1,urb,2030,22176.80388
C-EEU-EST,q2,urb,2030,41018.56285
C-EEU-EST,q3,urb,2030,83283.64633
C-EEU-EST,q1,rur,2035,15323.47774
C-EEU-EST,q2,rur,2035,27506.5207
C-EEU-EST,q3,rur,2035,52634.53744
C-EEU-EST,q1,urb,2035,25666.6824
C-EEU-EST,q2,urb,2035,47251.6131
C-EEU-EST,q3,urb,2035,94340.70597
C-EEU-EST,q1,rur,2040,17187.16804
C-EEU-EST,q2,rur,2040,30644.73341
C-EEU-EST,q3,rur,2040,57789.89623
C-EEU-EST,q1,urb,2040,29254.08289
C-EEU-EST,q2,urb,2040,52911.02005
C-EEU-EST,q3,urb,2040,103628.5175
C-EEU-EST,q1,rur,2045,19285.80106
C-EEU-EST,q2,rur,2045,33795.89786
C-EEU-EST,q3,rur,2045,62187.12658
C-EEU-EST,q1,urb,2045,32566.52096
C-EEU-EST,q2,urb,2045,58273.7364
C-EEU-EST,q3,urb,2045,110791.4349
C-EEU-EST,q1,rur,2050,20885.62972
C-EEU-EST,q2,rur,2050,35789.62244
C-EEU-EST,q3,rur,2050,66337.35294
C-EEU-EST,q1,urb,2050,36052.38503
C-EEU-EST,q2,urb,2050,63624.10543
C-EEU-EST,q3,urb,2050,120429.2467
C-EEU-EST,q1,rur,2055,22485.59393
C-EEU-EST,q2,rur,2055,38376.28196
C-EEU-EST,q3,rur,2055,69744.19985
C-EEU-EST,q1,urb,2055,38514.07735
C-EEU-EST,q2,urb,2055,67498.16919
C-EEU-EST,q3,urb,2055,123998.4027
C-EEU-EST,q1,rur,2060,24644.80476
C-EEU-EST,q2,rur,2060,41134.7172
C-EEU-EST,q3,rur,2060,73052.41617
C-EEU-EST,q1,urb,2060,42238.25154
C-EEU-EST,q2,urb,2060,72432.7135
C-EEU-EST,q3,urb,2060,132079.01
C-EEU-EST,q1,rur,2065,27155.48672
C-EEU-EST,q2,rur,2065,44599.56788
C-EEU-EST,q3,rur,2065,77047.39636
C-EEU-EST,q1,urb,2065,46413.16474
C-EEU-EST,q2,urb,2065,78512.39449
C-EEU-EST,q3,urb,2065,140043.0939
C-EEU-EST,q1,rur,2070,29470.95694
C-EEU-EST,q2,rur,2070,47532.19446
C-EEU-EST,q3,rur,2070,79893.29837
C-EEU-EST,q1,urb,2070,50354.79598
C-EEU-EST,q2,urb,2070,83584.21483
C-EEU-EST,q3,urb,2070,145273.9479
C-EEU-EST,q1,rur,2075,31534.35671
C-EEU-EST,q2,rur,2075,50279.49678
C-EEU-EST,q3,rur,2075,83540.8146
C-EEU-EST,q1,urb,2075,54870.29753
C-EEU-EST,q2,urb,2075,88984.94152
C-EEU-EST,q3,urb,2075,152645.4837
C-EEU-EST,q1,rur,2080,33912.35226
C-EEU-EST,q2,rur,2080,52930.06277
C-EEU-EST,q3,rur,2080,85926.44929
C-EEU-EST,q1,urb,2080,59971.8976
C-EEU-EST,q2,urb,2080,93876.51715
C-EEU-EST,q3,urb,2080,154376.453
C-EEU-EST,q1,rur,2085,36787.65625
C-EEU-EST,q2,rur,2085,56546.78994
C-EEU-EST,q3,rur,2085,89397.35155
C-EEU-EST,q1,urb,2085,64595.63008
C-EEU-EST,q2,urb,2085,100388.4772
C-EEU-EST,q3,urb,2085,162797.8264
C-EEU-EST,q1,rur,2090,39795.77872
C-EEU-EST,q2,rur,2090,59890.02305
C-EEU-EST,q3,rur,2090,92251.67889
C-EEU-EST,q1,urb,2090,69610.13601
C-EEU-EST,q2,urb,2090,106014.7176
C-EEU-EST,q3,urb,2090,168079.6502
C-EEU-EST,q1,rur,2095,43287.76022
C-EEU-EST,q2,rur,2095,63313.64687
C-EEU-EST,q3,rur,2095,94673.62609
C-EEU-EST,q1,urb,2095,76167.57533
C-EEU-EST,q2,urb,2095,112881.9449
C-EEU-EST,q3,urb,2095,174597.5981
C-EEU-EST,q1,rur,2100,46511.00587
C-EEU-EST,q2,rur,2100,67308.73667
C-EEU-EST,q3,rur,2100,98926.52082
C-EEU-EST,q1,urb,2100,82917.4673
C-EEU-EST,q2,urb,2100,120842.0854
C-EEU-EST,q3,urb,2100,180543.1133
C-WEU-FIN,q1,rur,2015,15979.65061
C-WEU-FIN,q2,rur,2015,24759.66496
C-WEU-FIN,q3,rur,2015,39671.90558
C-WEU-FIN,q1,urb,2015,26806.07853
C-WEU-FIN,q2,urb,2015,42374.09955
C-WEU-FIN,q3,urb,2015,68973.31088
C-WEU-FIN,q1,rur,2020,17005.18332
C-WEU-FIN,q2,rur,2020,26425.16547
C-WEU-FIN,q3,rur,2020,42957.03222
C-WEU-FIN,q1,urb,2020,28095.5795
C-WEU-FIN,q2,urb,2020,44969.06887
C-WEU-FIN,q3,urb,2020,75144.18334
C-WEU-FIN,q1,rur,2025,17929.71919
C-WEU-FIN,q2,rur,2025,28154.0227
C-WEU-FIN,q3,rur,2025,45907.5983
C-WEU-FIN,q1,urb,2025,30167.53093
C-WEU-FIN,q2,urb,2025,48482.65332
C-WEU-FIN,q3,urb,2025,81061.34875
C-WEU-FIN,q1,rur,2030,19215.17915
C-WEU-FIN,q2,rur,2030,30114.18107
C-WEU-FIN,q3,rur,2030,49332.37484
C-WEU-FIN,q1,urb,2030,32583.73656
C-WEU-FIN,q2,urb,2030,52173.18388
C-WEU-FIN,q3,urb,2030,87430.7445
C-WEU-FIN,q1,rur,2035,20701.48552
C-WEU-FIN,q2,rur,2035,32669.04663
C-WEU-FIN,q3,rur,2035,53053.58926
C-WEU-FIN,q1,urb,2035,34886.76056
C-WEU-FIN,q2,urb,2035,55724.72023
C-WEU-FIN,q3,urb,2035,93646.23863
C-WEU-FIN,q1,rur,2040,22337.37577
C-WEU-FIN,q2,rur,2040,35046.11492
C-WEU-FIN,q3,rur,2040,57291.37184
C-WEU-FIN,q1,urb,2040,38382.48644
C-WEU-FIN,q2,urb,2040,61003.94975
C-WEU-FIN,q3,urb,2040,102281.7857
C-WEU-FIN,q1,rur,2045,24293.91682
C-WEU-FIN,q2,rur,2045,37427.021
C-WEU-FIN,q3,rur,2045,60353.70931
C-WEU-FIN,q1,urb,2045,41098.78465
C-WEU-FIN,q2,urb,2045,64720.81516
C-WEU-FIN,q3,urb,2045,106164.9255
C-WEU-FIN,q1,rur,2050,25863.82508
