"","region_bld","urt","clim","mat","arch","region_gea","year","bld_age","yr_con","eneff_i","fuel_heat","fuel","fuel_cool","n_units_fuel","inc_cl","tenr","eneff_f","utility_ren","scaling_factor"
"721","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","biomass_solid","biomass_solid","electricity",371.269220583333,"q1","own","std",-10.8834492157301,1.23413808970515
"722","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","biomass_solid","biomass_solid","electricity",371.269220583333,"q1","own","adv",-10.805662659735,1.23413808970515
"723","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","biomass_solid","biomass_solid","electricity",381.81236275,"q1","rent","std",-10.8834492157301,1.23413808970515
"724","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","biomass_solid","biomass_solid","electricity",381.81236275,"q1","rent","adv",-10.805662659735,1.23413808970515
"725","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","biomass_solid","biomass_solid","electricity",584.391308666667,"q2","own","std",-10.8834492157301,1.23413808970515
"726","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","biomass_solid","biomass_solid","electricity",584.391308666667,"q2","own","adv",-10.805662659735,1.23413808970515
"727","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","biomass_solid","biomass_solid","electricity",168.690274666667,"q2","rent","std",-10.8834492157301,1.23413808970515
"728","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","biomass_solid","biomass_solid","electricity",168.690274666667,"q2","rent","adv",-10.805662659735,1.23413808970515
"729","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","biomass_solid","biomass_solid","electricity",584.391308666667,"q3","own","std",-10.8834492157301,1.23413808970515
"730","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","biomass_solid","biomass_solid","electricity",584.391308666667,"q3","own","adv",-10.805662659735,1.23413808970515
"731","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","biomass_solid","biomass_solid","electricity",168.690274666667,"q3","rent","std",-10.8834492157301,1.23413808970515
"732","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","biomass_solid","biomass_solid","electricity",168.690274666667,"q3","rent","adv",-10.805662659735,1.23413808970515
"733","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","electricity","electricity","electricity",627.17504762,"q1","own","std",-10.5757188361648,1.23413808970515
"734","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","electricity","electricity","electricity",627.17504762,"q1","own","adv",-10.344067090387,1.23413808970515
"735","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","electricity","electricity","electricity",644.98529238,"q1","rent","std",-10.5757188361648,1.23413808970515
"736","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","electricity","electricity","electricity",644.98529238,"q1","rent","adv",-10.344067090387,1.23413808970515
"737","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","electricity","electricity","electricity",987.19642384,"q2","own","std",-10.5757188361648,1.23413808970515
"738","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","electricity","electricity","electricity",987.19642384,"q2","own","adv",-10.344067090387,1.23413808970515
"739","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","electricity","electricity","electricity",284.96391616,"q2","rent","std",-10.5757188361648,1.23413808970515
"740","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","electricity","electricity","electricity",284.96391616,"q2","rent","adv",-10.344067090387,1.23413808970515
"741","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","electricity","electricity","electricity",987.19642384,"q3","own","std",-10.5757188361648,1.23413808970515
"742","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","electricity","electricity","electricity",987.19642384,"q3","own","adv",-10.344067090387,1.23413808970515
"743","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","electricity","electricity","electricity",284.96391616,"q3","rent","std",-10.5757188361648,1.23413808970515
"744","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","electricity","electricity","electricity",284.96391616,"q3","rent","adv",-10.344067090387,1.23413808970515
"745","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","heat_pump","electricity","electricity",1791.69277153667,"q1","own","std",-10.8639965626881,1.23413808970515
"746","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","heat_pump","electricity","electricity",1791.69277153667,"q1","own","adv",-10.776483680172,1.23413808970515
"747","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","heat_pump","electricity","electricity",1842.57248513,"q1","rent","std",-10.8639965626881,1.23413808970515
"748","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","heat_pump","electricity","electricity",1842.57248513,"q1","rent","adv",-10.776483680172,1.23413808970515
"749","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","heat_pump","electricity","electricity",2820.18983917333,"q2","own","std",-10.8639965626881,1.23413808970515
"750","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","heat_pump","electricity","electricity",2820.18983917333,"q2","own","adv",-10.776483680172,1.23413808970515
"751","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","heat_pump","electricity","electricity",814.075417493333,"q2","rent","std",-10.8639965626881,1.23413808970515
"752","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","heat_pump","electricity","electricity",814.075417493333,"q2","rent","adv",-10.776483680172,1.23413808970515
"753","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","heat_pump","electricity","electricity",2820.18983917333,"q3","own","std",-10.8639965626881,1.23413808970515
"754","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","heat_pump","electricity","electricity",2820.18983917333,"q3","own","adv",-10.776483680172,1.23413808970515
"755","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","heat_pump","electricity","electricity",814.075417493333,"q3","rent","std",-10.8639965626881,1.23413808970515
"756","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","heat_pump","electricity","electricity",814.075417493333,"q3","rent","adv",-10.776483680172,1.23413808970515
"757","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","oil","oil","electricity",5642.32827049,"q1","own","std",-10.745462629443,1.23413808970515
"758","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","oil","oil","electricity",5642.32827049,"q1","own","adv",-10.5986827803043,1.23413808970515
"759","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","oil","oil","electricity",5802.55665951,"q1","rent","std",-10.745462629443,1.23413808970515
"760","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","oil","oil","electricity",5802.55665951,"q1","rent","adv",-10.5986827803043,1.23413808970515
"761","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","oil","oil","electricity",8881.23070568,"q2","own","std",-10.745462629443,1.23413808970515
"762","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","oil","oil","electricity",8881.23070568,"q2","own","adv",-10.5986827803043,1.23413808970515
"763","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","oil","oil","electricity",2563.65422432,"q2","rent","std",-10.745462629443,1.23413808970515
"764","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","oil","oil","electricity",2563.65422432,"q2","rent","adv",-10.5986827803043,1.23413808970515
"765","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","oil","oil","electricity",8881.23070568,"q3","own","std",-10.745462629443,1.23413808970515
"766","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","oil","oil","electricity",8881.23070568,"q3","own","adv",-10.5986827803043,1.23413808970515
"767","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","oil","oil","electricity",2563.65422432,"q3","rent","std",-10.745462629443,1.23413808970515
"768","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1960,"avg","oil","oil","electricity",2563.65422432,"q3","rent","adv",-10.5986827803043,1.23413808970515
"769","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","biomass_solid","biomass_solid","electricity",234.064101293333,"q1","own","std",-10.8834492157301,1.23413808970515
"770","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","biomass_solid","biomass_solid","electricity",234.064101293333,"q1","own","adv",-10.805662659735,1.23413808970515
"771","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","biomass_solid","biomass_solid","electricity",240.71095204,"q1","rent","std",-10.8834492157301,1.23413808970515
"772","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","biomass_solid","biomass_solid","electricity",240.71095204,"q1","rent","adv",-10.805662659735,1.23413808970515
"773","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","biomass_solid","biomass_solid","electricity",368.425441386667,"q2","own","std",-10.8834492157301,1.23413808970515
"774","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","biomass_solid","biomass_solid","electricity",368.425441386667,"q2","own","adv",-10.805662659735,1.23413808970515
"775","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","biomass_solid","biomass_solid","electricity",106.349611946667,"q2","rent","std",-10.8834492157301,1.23413808970515
"776","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","biomass_solid","biomass_solid","electricity",106.349611946667,"q2","rent","adv",-10.805662659735,1.23413808970515
"777","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","biomass_solid","biomass_solid","electricity",368.425441386667,"q3","own","std",-10.8834492157301,1.23413808970515
"778","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","biomass_solid","biomass_solid","electricity",368.425441386667,"q3","own","adv",-10.805662659735,1.23413808970515
"779","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","biomass_solid","biomass_solid","electricity",106.349611946667,"q3","rent","std",-10.8834492157301,1.23413808970515
"780","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","biomass_solid","biomass_solid","electricity",106.349611946667,"q3","rent","adv",-10.805662659735,1.23413808970515
"781","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","electricity","electricity","electricity",395.39815245,"q1","own","std",-10.5757188361648,1.23413808970515
"782","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","electricity","electricity","electricity",395.39815245,"q1","own","adv",-10.344067090387,1.23413808970515
"783","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","electricity","electricity","electricity",406.62649755,"q1","rent","std",-10.5757188361648,1.23413808970515
"784","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","electricity","electricity","electricity",406.62649755,"q1","rent","adv",-10.344067090387,1.23413808970515
"785","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","electricity","electricity","electricity",622.3711284,"q2","own","std",-10.5757188361648,1.23413808970515
"786","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","electricity","electricity","electricity",622.3711284,"q2","own","adv",-10.344067090387,1.23413808970515
"787","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","electricity","electricity","electricity",179.6535216,"q2","rent","std",-10.5757188361648,1.23413808970515
"788","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","electricity","electricity","electricity",179.6535216,"q2","rent","adv",-10.344067090387,1.23413808970515
"789","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","electricity","electricity","electricity",622.3711284,"q3","own","std",-10.5757188361648,1.23413808970515
"790","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","electricity","electricity","electricity",622.3711284,"q3","own","adv",-10.344067090387,1.23413808970515
"791","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","electricity","electricity","electricity",179.6535216,"q3","rent","std",-10.5757188361648,1.23413808970515
"792","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","electricity","electricity","electricity",179.6535216,"q3","rent","adv",-10.344067090387,1.23413808970515
"793","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","heat_pump","electricity","electricity",1129.56026725667,"q1","own","std",-10.8639965626881,1.23413808970515
"794","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","heat_pump","electricity","electricity",1129.56026725667,"q1","own","adv",-10.776483680172,1.23413808970515
"795","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","heat_pump","electricity","electricity",1161.63702941,"q1","rent","std",-10.8639965626881,1.23413808970515
"796","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","heat_pump","electricity","electricity",1161.63702941,"q1","rent","adv",-10.776483680172,1.23413808970515
"797","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","heat_pump","electricity","electricity",1777.96910221333,"q2","own","std",-10.8639965626881,1.23413808970515
"798","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","heat_pump","electricity","electricity",1777.96910221333,"q2","own","adv",-10.776483680172,1.23413808970515
"799","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","heat_pump","electricity","electricity",513.228194453333,"q2","rent","std",-10.8639965626881,1.23413808970515
"800","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","heat_pump","electricity","electricity",513.228194453333,"q2","rent","adv",-10.776483680172,1.23413808970515
"801","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","heat_pump","electricity","electricity",1777.96910221333,"q3","own","std",-10.8639965626881,1.23413808970515
"802","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","heat_pump","electricity","electricity",1777.96910221333,"q3","own","adv",-10.776483680172,1.23413808970515
"803","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","heat_pump","electricity","electricity",513.228194453333,"q3","rent","std",-10.8639965626881,1.23413808970515
"804","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","heat_pump","electricity","electricity",513.228194453333,"q3","rent","adv",-10.776483680172,1.23413808970515
"805","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","oil","oil","electricity",3557.16667739,"q1","own","std",-10.745462629443,1.23413808970515
"806","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","oil","oil","electricity",3557.16667739,"q1","own","adv",-10.5986827803043,1.23413808970515
"807","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","oil","oil","electricity",3658.18155261,"q1","rent","std",-10.745462629443,1.23413808970515
"808","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","oil","oil","electricity",3658.18155261,"q1","rent","adv",-10.5986827803043,1.23413808970515
"809","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","oil","oil","electricity",5599.11022648,"q2","own","std",-10.745462629443,1.23413808970515
"810","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","oil","oil","electricity",5599.11022648,"q2","own","adv",-10.5986827803043,1.23413808970515
"811","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","oil","oil","electricity",1616.23800352,"q2","rent","std",-10.745462629443,1.23413808970515
"812","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","oil","oil","electricity",1616.23800352,"q2","rent","adv",-10.5986827803043,1.23413808970515
"813","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","oil","oil","electricity",5599.11022648,"q3","own","std",-10.745462629443,1.23413808970515
"814","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","oil","oil","electricity",5599.11022648,"q3","own","adv",-10.5986827803043,1.23413808970515
"815","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","oil","oil","electricity",1616.23800352,"q3","rent","std",-10.745462629443,1.23413808970515
"816","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","oil","oil","electricity",1616.23800352,"q3","rent","adv",-10.5986827803043,1.23413808970515
"817","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","biomass_solid","biomass_solid","electricity",89.03136793,"q1","own","std",-10.8834492157301,1.23413808970515
"818","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","biomass_solid","biomass_solid","electricity",89.03136793,"q1","own","adv",-10.805662659735,1.23413808970515
"819","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","biomass_solid","biomass_solid","electricity",91.55964207,"q1","rent","std",-10.8834492157301,1.23413808970515
"820","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","biomass_solid","biomass_solid","electricity",91.55964207,"q1","rent","adv",-10.805662659735,1.23413808970515
"821","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","biomass_solid","biomass_solid","electricity",140.13862376,"q2","own","std",-10.8834492157301,1.23413808970515
"822","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","biomass_solid","biomass_solid","electricity",140.13862376,"q2","own","adv",-10.805662659735,1.23413808970515
"823","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","biomass_solid","biomass_solid","electricity",40.45238624,"q2","rent","std",-10.8834492157301,1.23413808970515
"824","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","biomass_solid","biomass_solid","electricity",40.45238624,"q2","rent","adv",-10.805662659735,1.23413808970515
"825","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","biomass_solid","biomass_solid","electricity",140.13862376,"q3","own","std",-10.8834492157301,1.23413808970515
"826","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","biomass_solid","biomass_solid","electricity",140.13862376,"q3","own","adv",-10.805662659735,1.23413808970515
"827","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","biomass_solid","biomass_solid","electricity",40.45238624,"q3","rent","std",-10.8834492157301,1.23413808970515
"828","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","biomass_solid","biomass_solid","electricity",40.45238624,"q3","rent","adv",-10.805662659735,1.23413808970515
"829","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","electricity","electricity","electricity",150.398280786667,"q1","own","std",-10.5757188361648,1.23413808970515
"830","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","electricity","electricity","electricity",150.398280786667,"q1","own","adv",-10.344067090387,1.23413808970515
"831","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","electricity","electricity","electricity",154.66922588,"q1","rent","std",-10.5757188361648,1.23413808970515
"832","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","electricity","electricity","electricity",154.66922588,"q1","rent","adv",-10.344067090387,1.23413808970515
"833","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","electricity","electricity","electricity",236.732385173333,"q2","own","std",-10.5757188361648,1.23413808970515
"834","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","electricity","electricity","electricity",236.732385173333,"q2","own","adv",-10.344067090387,1.23413808970515
"835","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","electricity","electricity","electricity",68.3351214933333,"q2","rent","std",-10.5757188361648,1.23413808970515
"836","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","electricity","electricity","electricity",68.3351214933333,"q2","rent","adv",-10.344067090387,1.23413808970515
"837","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","electricity","electricity","electricity",236.732385173333,"q3","own","std",-10.5757188361648,1.23413808970515
"838","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","electricity","electricity","electricity",236.732385173333,"q3","own","adv",-10.344067090387,1.23413808970515
"839","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","electricity","electricity","electricity",68.3351214933333,"q3","rent","std",-10.5757188361648,1.23413808970515
"840","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","electricity","electricity","electricity",68.3351214933333,"q3","rent","adv",-10.344067090387,1.23413808970515
"841","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","heat_pump","electricity","electricity",429.652796526667,"q1","own","std",-10.8639965626881,1.23413808970515
"842","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","heat_pump","electricity","electricity",429.652796526667,"q1","own","adv",-10.776483680172,1.23413808970515
"843","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","heat_pump","electricity","electricity",441.85389014,"q1","rent","std",-10.8639965626881,1.23413808970515
"844","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","heat_pump","electricity","electricity",441.85389014,"q1","rent","adv",-10.776483680172,1.23413808970515
"845","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","heat_pump","electricity","electricity",676.289188853333,"q2","own","std",-10.8639965626881,1.23413808970515
"846","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","heat_pump","electricity","electricity",676.289188853333,"q2","own","adv",-10.776483680172,1.23413808970515
"847","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","heat_pump","electricity","electricity",195.217497813333,"q2","rent","std",-10.8639965626881,1.23413808970515
"848","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","heat_pump","electricity","electricity",195.217497813333,"q2","rent","adv",-10.776483680172,1.23413808970515
"849","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","heat_pump","electricity","electricity",676.289188853333,"q3","own","std",-10.8639965626881,1.23413808970515
"850","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","heat_pump","electricity","electricity",676.289188853333,"q3","own","adv",-10.776483680172,1.23413808970515
"851","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","heat_pump","electricity","electricity",195.217497813333,"q3","rent","std",-10.8639965626881,1.23413808970515
"852","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","heat_pump","electricity","electricity",195.217497813333,"q3","rent","adv",-10.776483680172,1.23413808970515
"853","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","oil","oil","electricity",1353.04565343,"q1","own","std",-10.745462629443,1.23413808970515
"854","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","oil","oil","electricity",1353.04565343,"q1","own","adv",-10.5986827803043,1.23413808970515
"855","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","oil","oil","electricity",1391.46885657,"q1","rent","std",-10.745462629443,1.23413808970515
"856","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","oil","oil","electricity",1391.46885657,"q1","rent","adv",-10.5986827803043,1.23413808970515
"857","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","oil","oil","electricity",2129.74325976,"q2","own","std",-10.745462629443,1.23413808970515
"858","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","oil","oil","electricity",2129.74325976,"q2","own","adv",-10.5986827803043,1.23413808970515
"859","C-WEU-CYP","urb","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","oil","oil","electricity",614.77125024,"q2","rent","std",-10.745462629443,1.23413808970515
