region_bld,year,pop
R32LAM-L,2065,55.387370000000004
R32LAM-L,2070,54.255101
R32LAM-L,2075,52.80566300000001
R32LAM-L,2080,51.063161000000015
R32LAM-L,2085,49.078978000000006
R32LAM-L,2090,46.899256
R32LAM-L,2095,44.578072
R32LAM-L,2100,42.18309400000001
R32LAM-M,2020,261.7895499552625
R32LAM-M,2025,269.78444596100627
R32LAM-M,2030,276.7298429660973
R32LAM-M,2035,281.4744429707028
R32LAM-M,2040,283.8450449748342
R32LAM-M,2045,284.4091709784596
R32LAM-M,2050,283.12314398163113
R32LAM-M,2055,280.05164898439153
R32LAM-M,2060,275.2731749867837
R32LAM-M,2065,269.16972398883337
R32LAM-M,2070,261.89914499058415
R32LAM-M,2075,253.5803629920745
R32LAM-M,2080,244.29564199334135
R32LAM-M,2085,234.21964899441394
R32LAM-M,2090,223.53652399532015
R32LAM-M,2095,212.4482519960828
R32LAM-M,2100,201.17560999672185
R32MEA-H,2020,67.54327799999999
R32MEA-H,2025,72.55383600000002
R32MEA-H,2030,76.83646699999991
R32MEA-H,2035,80.419109
R32MEA-H,2040,83.34917300000001
R32MEA-H,2045,85.76635700000001
R32MEA-H,2050,87.535343
R32MEA-H,2055,88.51251900000001
R32MEA-H,2060,88.60005199999999
R32MEA-H,2065,87.757277
R32MEA-H,2070,86.147457
R32MEA-H,2075,83.98714900000002
R32MEA-H,2080,81.503022
R32MEA-H,2085,78.848827
R32MEA-H,2090,76.104189
R32MEA-H,2095,73.27637299999999
R32MEA-H,2100,70.322102
R32MEA-M,2020,246.74794007548866
R32MEA-M,2025,266.8117321046974
R32MEA-M,2030,285.0390201344392
R32MEA-M,2035,300.91279416347066
R32MEA-M,2040,314.23484819084234
R32MEA-M,2045,325.73243121620584
R32MEA-M,2050,334.77056123870625
R32MEA-M,2055,340.9702662577257
R32MEA-M,2060,344.0513622727507
R32MEA-M,2065,344.27588728382
R32MEA-M,2070,341.8380582910394
R32MEA-M,2075,337.0108952946685
R32MEA-M,2080,330.1836582951229
R32MEA-M,2085,321.6623462928073
R32MEA-M,2090,311.81999828820204
R32MEA-M,2095,300.8116842815884
R32MEA-M,2100,288.6882562731284
R32MEX,2020,125.61046408453333
R32MEX,2025,129.78603409603906
R32MEX,2030,133.75978010591902
R32MEX,2035,136.68143211377637
R32MEX,2040,138.48232911970413
R32MEX,2045,139.3925641240371
R32MEX,2050,139.33141312681664
R32MEX,2055,138.38860612822535
R32MEX,2060,136.58946612836675
R32MEX,2065,134.14905812751672
R32MEX,2070,131.14220712580996
R32MEX,2075,127.63675812336348
R32MEX,2080,123.71612512029908
R32MEX,2085,119.45235611673124
R32MEX,2090,114.89717811273482
R32MEX,2095,110.14023110842645
R32MEX,2100,105.20332810385041
R32NAF,2020,204.83681499999992
R32NAF,2025,219.5615669999999
R32NAF,2030,232.318483
R32NAF,2035,243.30531399999998
R32NAF,2040,252.71605099999996
R32NAF,2045,260.8693809999999
R32NAF,2050,267.155891
R32NAF,2055,271.163987
R32NAF,2060,272.84306200000003
R32NAF,2065,272.449932
R32NAF,2070,270.31546199999997
R32NAF,2075,266.852125
R32NAF,2080,262.2916749999999
R32NAF,2085,256.74904
R32NAF,2090,250.334277
R32NAF,2095,242.942698
R32NAF,2100,234.49735300000003
R32OAS-CPA,2020,148.845211
R32OAS-CPA,2025,154.10962
R32OAS-CPA,2030,157.45669900000001
R32OAS-CPA,2035,159.094601
R32OAS-CPA,2040,159.36091000000002
R32OAS-CPA,2045,158.63863700000002
R32OAS-CPA,2050,156.989338
R32OAS-CPA,2055,154.402016
R32OAS-CPA,2060,150.79796000000002
R32OAS-CPA,2065,146.365664
R32OAS-CPA,2070,141.26182799999998
R32OAS-CPA,2075,135.607211
R32OAS-CPA,2080,129.58932900000002
R32OAS-CPA,2085,123.36177900000011
R32OAS-CPA,2090,117.037265
R32OAS-CPA,2095,110.6951949999999
R32OAS-CPA,2100,104.38397700000003
R32OAS-L-PAS,2020,177.681066
R32OAS-L-PAS,2025,187.97107999999992
R32OAS-L-PAS,2030,196.58388700000003
R32OAS-L-PAS,2035,203.229196
R32OAS-L-PAS,2040,207.809846
R32OAS-L-PAS,2045,210.913284
R32OAS-L-PAS,2050,212.429259
R32OAS-L-PAS,2055,212.2290889999999
R32OAS-L-PAS,2060,210.311549
R32OAS-L-PAS,2065,207.1439569999999
R32OAS-L-PAS,2070,202.92475299999998
R32OAS-L-PAS,2075,197.72161
R32OAS-L-PAS,2080,191.634359
R32OAS-L-PAS,2085,184.64040899999998
R32OAS-L-PAS,2090,176.903604
R32OAS-L-PAS,2095,168.611947
R32OAS-L-PAS,2100,159.975796
R32OAS-L-SAS,2020,195.42621411961764
R32OAS-L-SAS,2025,205.17074811157985
R32OAS-L-SAS,2030,212.56102210169362
R32OAS-L-SAS,2035,217.35295509081405
R32OAS-L-SAS,2040,219.76647007979057
R32OAS-L-SAS,2045,220.40972106931656
R32OAS-L-SAS,2050,219.3369610596315
R32OAS-L-SAS,2055,216.63566705085702
R32OAS-L-SAS,2060,212.29402404300774
R32OAS-L-SAS,2065,206.6819230361316
R32OAS-L-SAS,2070,199.96376003017264
R32OAS-L-SAS,2075,192.31885202505583
R32OAS-L-SAS,2080,183.9200280206964
R32OAS-L-SAS,2085,174.88920801700408
R32OAS-L-SAS,2090,165.41625001390074
R32OAS-L-SAS,2095,155.71679101131554
R32OAS-L-SAS,2100,146.0817420091859
R32OAS-M-PAS,2020,111.31277700000001
R32OAS-M-PAS,2025,113.62854200000011
R32OAS-M-PAS,2030,115.003628
R32OAS-M-PAS,2035,115.40891300000008
R32OAS-M-PAS,2040,114.811099
R32OAS-M-PAS,2045,113.477811
R32OAS-M-PAS,2050,111.434794
R32OAS-M-PAS,2055,108.7397069999999
R32OAS-M-PAS,2060,105.502302
R32OAS-M-PAS,2065,101.8089609999999
R32OAS-M-PAS,2070,97.76624199999999
R32OAS-M-PAS,2075,93.424624
R32OAS-M-PAS,2080,88.845454
R32OAS-M-PAS,2085,84.07407400000001
R32OAS-M-PAS,2090,79.19517
R32OAS-M-PAS,2095,74.308786
R32OAS-M-PAS,2100,69.484076999999985
R32OAS-M-SAS,2020,22.964035982416394
R32OAS-M-SAS,2025,23.487958983071707
R32OAS-M-SAS,2030,23.78963398400903
R32OAS-M-SAS,2035,23.91327698514654
R32OAS-M-SAS,2040,23.869469986423905
R32OAS-M-SAS,2045,23.690879987768135
R32OAS-M-SAS,2050,23.370412989133182
R32OAS-M-SAS,2055,22.91917699047023
R32OAS-M-SAS,2060,22.358415991737292
R32OAS-M-SAS,2065,21.726877992900082
R32OAS-M-SAS,2070,21.040967993945628
R32OAS-M-SAS,2075,20.300315994874005
R32OAS-M-SAS,2080,19.50948399568899
R32OAS-M-SAS,2085,18.67756799639632
R32OAS-M-SAS,2090,17.807728997005324
R32OAS-M-SAS,2095,16.907258997525826
R32OAS-M-SAS,2100,15.984821997967249
R32PAK,2020,263.4388901062281
R32PAK,2025,290.5586611344592
R32PAK,2030,316.6369861650789
R32PAK,2035,340.6301621967053
R32PAK,2040,361.75210322789974
R32PAK,2045,380.8543502582761
R32PAK,2050,397.4377102867994
R32PAK,2055,410.53116131213443
R32PAK,2060,419.9140873335828
R32PAK,2065,425.83583635096517
R32PAK,2070,428.3722363641108
R32PAK,2075,427.5999803729698
R32PAK,2080,423.51629537750546
R32PAK,2085,416.5249323780852
R32PAK,2090,407.1904753752931
R32PAK,2095,395.9284773696183
R32PAK,2100,383.1729883615824
R32RUS,2020,145.761661
R32RUS,2025,145.02331499999997
R32RUS,2030,142.42554500000003
R32RUS,2035,139.66378500000002
R32RUS,2040,136.952565
R32RUS,2045,134.525816
R32RUS,2050,132.14906299999998
R32RUS,2055,129.398096
R32RUS,2060,126.214747
R32RUS,2065,122.56438899999999
R32RUS,2070,118.56217600000001
R32RUS,2075,114.345262
R32RUS,2080,110.011454
R32RUS,2085,105.672156
R32RUS,2090,101.35123499999999
R32RUS,2095,96.97106000000001
R32RUS,2100,92.363101
R32SAF,2020,58.466146
R32SAF,2025,60.541075000000006
R32SAF,2030,62.43092
R32SAF,2035,63.614177000000005
R32SAF,2040,64.11492
R32SAF,2045,64.09250899999999
R32SAF,2050,63.472545
R32SAF,2055,62.32441100000001
R32SAF,2060,60.692686
R32SAF,2065,58.6922889999999
R32SAF,2070,56.3723989999999
R32SAF,2075,53.803087
R32SAF,2080,51.037529000000006
R32SAF,2085,48.18414
R32SAF,2090,45.285044
R32SAF,2095,42.36796
R32SAF,2100,39.462557000000004
R32SSA-L,2020,981.2286100000001
R32SSA-L,2025,1102.2206489999999
R32SSA-L,2030,1216.447834
R32SSA-L,2035,1324.9812819999997
R32SSA-L,2040,1425.4122949999999
R32SSA-L,2045,1520.6978609999992
R32SSA-L,2050,1606.23598
R32SSA-L,2055,1677.528161
R32SSA-L,2060,1732.9402599999999
R32SSA-L,2065,1773.809014
R32SSA-L,2070,1800.420347
R32SSA-L,2075,1812.690315
R32SSA-L,2080,1810.412603
R32SSA-L,2085,1793.802305
R32SSA-L,2090,1763.692744
R32SSA-L,2095,1721.331772
R32SSA-L,2100,1668.8042119999998
R32SSA-M,2020,44.28683396853521
R32SSA-M,2025,50.13097896166191
R32SSA-M,2030,55.58611895510675
R32SSA-M,2035,60.7426959488785
R32SSA-M,2040,65.50942794309393
R32SSA-M,2045,69.95613593771182
R32SSA-M,2050,73.91045493289388
R32SSA-M,2055,77.20661192879702
R32SSA-M,2060,79.79291492547439
R32SSA-M,2065,81.66264292293512
R32SSA-M,2070,82.77627292121501
R32SSA-M,2075,83.17917492026918
R32SSA-M,2080,82.82900892013335
R32SSA-M,2085,81.72108392080833
R32SSA-M,2090,79.86984092227611
R32SSA-M,2095,77.44929192436265
R32SSA-M,2100,74.57542192694822
R32TUR,2020,83.811677
R32TUR,2025,86.7577999999999
R32TUR,2030,88.98994
R32TUR,2035,90.425295
R32TUR,2040,91.1665869999999
R32TUR,2045,91.38046599999998
R32TUR,2050,90.92184900000001
R32TUR,2055,89.775078
R32TUR,2060,87.912208
R32TUR,2065,85.504852
R32TUR,2070,82.698555
R32TUR,2075,79.59776600000001
R32TUR,2080,76.2766939999999
R32TUR,2085,72.787325
R32TUR,2090,69.178932
R32TUR,2095,65.49497600000001
R32TUR,2100,61.761734
R32USA,2020,338.9375702019164
R32USA,2025,344.47527023500487
R32USA,2030,350.1186292591702
R32USA,2035,354.5660252771727
R32USA,2040,357.44951829055947
R32USA,2045,359.2906703007407
R32USA,2050,360.11657230838136
R32USA,2055,359.4007703134339
R32USA,2060,357.5733023165284
R32USA,2065,354.81480731800855
R32USA,2070,351.159327318048
R32USA,2075,346.45100631660966
R32USA,2080,340.35996931346324
R32USA,2085,332.73966630852186
R32USA,2090,323.7084433019356
R32USA,2095,313.59740229403883
R32USA,2100,302.62343628508444
