region_bld,urt,year,value
C-WEU-FRA,rur,2060,2.22
C-WEU-FRA,rur,2065,2.22
C-WEU-FRA,rur,2070,2.22
C-WEU-FRA,rur,2075,2.22
C-WEU-FRA,rur,2080,2.22
C-WEU-FRA,rur,2085,2.22
C-WEU-FRA,rur,2090,2.22
C-WEU-FRA,rur,2095,2.22
C-WEU-FRA,rur,2100,2.22
C-WEU-FRA,urb,2015,2.22
C-WEU-FRA,urb,2020,2.22
C-WEU-FRA,urb,2025,2.22
C-WEU-FRA,urb,2030,2.22
C-WEU-FRA,urb,2035,2.22
C-WEU-FRA,urb,2040,2.22
C-WEU-FRA,urb,2045,2.22
C-WEU-FRA,urb,2050,2.22
C-WEU-FRA,urb,2055,2.22
C-WEU-FRA,urb,2060,2.22
C-WEU-FRA,urb,2065,2.22
C-WEU-FRA,urb,2070,2.22
C-WEU-FRA,urb,2075,2.22
C-WEU-FRA,urb,2080,2.22
C-WEU-FRA,urb,2085,2.22
C-WEU-FRA,urb,2090,2.22
C-WEU-FRA,urb,2095,2.22
C-WEU-FRA,urb,2100,2.22
C-WEU-GBR,rur,2015,2.31
C-WEU-GBR,rur,2020,2.31
C-WEU-GBR,rur,2025,2.31
C-WEU-GBR,rur,2030,2.31
C-WEU-GBR,rur,2035,2.31
C-WEU-GBR,rur,2040,2.31
C-WEU-GBR,rur,2045,2.31
C-WEU-GBR,rur,2050,2.31
C-WEU-GBR,rur,2055,2.31
C-WEU-GBR,rur,2060,2.31
C-WEU-GBR,rur,2065,2.31
C-WEU-GBR,rur,2070,2.31
C-WEU-GBR,rur,2075,2.31
C-WEU-GBR,rur,2080,2.31
C-WEU-GBR,rur,2085,2.31
C-WEU-GBR,rur,2090,2.31
C-WEU-GBR,rur,2095,2.31
C-WEU-GBR,rur,2100,2.31
C-WEU-GBR,urb,2015,2.31
C-WEU-GBR,urb,2020,2.31
C-WEU-GBR,urb,2025,2.31
C-WEU-GBR,urb,2030,2.31
C-WEU-GBR,urb,2035,2.31
C-WEU-GBR,urb,2040,2.31
C-WEU-GBR,urb,2045,2.31
C-WEU-GBR,urb,2050,2.31
C-WEU-GBR,urb,2055,2.31
C-WEU-GBR,urb,2060,2.31
C-WEU-GBR,urb,2065,2.31
C-WEU-GBR,urb,2070,2.31
C-WEU-GBR,urb,2075,2.31
C-WEU-GBR,urb,2080,2.31
C-WEU-GBR,urb,2085,2.31
C-WEU-GBR,urb,2090,2.31
C-WEU-GBR,urb,2095,2.31
C-WEU-GBR,urb,2100,2.31
C-WEU-GRC,rur,2015,2.5
C-WEU-GRC,rur,2020,2.5
C-WEU-GRC,rur,2025,2.5
C-WEU-GRC,rur,2030,2.5
C-WEU-GRC,rur,2035,2.5
C-WEU-GRC,rur,2040,2.5
C-WEU-GRC,rur,2045,2.5
C-WEU-GRC,rur,2050,2.5
C-WEU-GRC,rur,2055,2.5
C-WEU-GRC,rur,2060,2.5
C-WEU-GRC,rur,2065,2.5
C-WEU-GRC,rur,2070,2.5
C-WEU-GRC,rur,2075,2.5
C-WEU-GRC,rur,2080,2.5
C-WEU-GRC,rur,2085,2.5
C-WEU-GRC,rur,2090,2.5
C-WEU-GRC,rur,2095,2.5
C-WEU-GRC,rur,2100,2.5
C-WEU-GRC,urb,2015,2.5
C-WEU-GRC,urb,2020,2.5
C-WEU-GRC,urb,2025,2.5
C-WEU-GRC,urb,2030,2.5
C-WEU-GRC,urb,2035,2.5
C-WEU-GRC,urb,2040,2.5
C-WEU-GRC,urb,2045,2.5
C-WEU-GRC,urb,2050,2.5
C-WEU-GRC,urb,2055,2.5
C-WEU-GRC,urb,2060,2.5
C-WEU-GRC,urb,2065,2.5
C-WEU-GRC,urb,2070,2.5
C-WEU-GRC,urb,2075,2.5
C-WEU-GRC,urb,2080,2.5
C-WEU-GRC,urb,2085,2.5
C-WEU-GRC,urb,2090,2.5
C-WEU-GRC,urb,2095,2.5
C-WEU-GRC,urb,2100,2.5
C-WEU-IRL,rur,2015,2.77
C-WEU-IRL,rur,2020,2.77
C-WEU-IRL,rur,2025,2.77
C-WEU-IRL,rur,2030,2.77
C-WEU-IRL,rur,2035,2.77
C-WEU-IRL,rur,2040,2.77
C-WEU-IRL,rur,2045,2.77
C-WEU-IRL,rur,2050,2.77
C-WEU-IRL,rur,2055,2.77
C-WEU-IRL,rur,2060,2.77
C-WEU-IRL,rur,2065,2.77
C-WEU-IRL,rur,2070,2.77
C-WEU-IRL,rur,2075,2.77
C-WEU-IRL,rur,2080,2.77
C-WEU-IRL,rur,2085,2.77
C-WEU-IRL,rur,2090,2.77
C-WEU-IRL,rur,2095,2.77
C-WEU-IRL,rur,2100,2.77
C-WEU-IRL,urb,2015,2.77
C-WEU-IRL,urb,2020,2.77
C-WEU-IRL,urb,2025,2.77
C-WEU-IRL,urb,2030,2.77
C-WEU-IRL,urb,2035,2.77
C-WEU-IRL,urb,2040,2.77
C-WEU-IRL,urb,2045,2.77
C-WEU-IRL,urb,2050,2.77
C-WEU-IRL,urb,2055,2.77
C-WEU-IRL,urb,2060,2.77
C-WEU-IRL,urb,2065,2.77
C-WEU-IRL,urb,2070,2.77
C-WEU-IRL,urb,2075,2.77
C-WEU-IRL,urb,2080,2.77
C-WEU-IRL,urb,2085,2.77
C-WEU-IRL,urb,2090,2.77
C-WEU-IRL,urb,2095,2.77
C-WEU-IRL,urb,2100,2.77
C-WEU-ISL,rur,2015,2.3425
C-WEU-ISL,rur,2020,2.3425
C-WEU-ISL,rur,2025,2.3425
C-WEU-ISL,rur,2030,2.3425
C-WEU-ISL,rur,2035,2.3425
C-WEU-ISL,rur,2040,2.3425
C-WEU-ISL,rur,2045,2.3425
C-WEU-ISL,rur,2050,2.3425
C-WEU-ISL,rur,2055,2.3425
C-WEU-ISL,rur,2060,2.3425
C-WEU-ISL,rur,2065,2.3425
C-WEU-ISL,rur,2070,2.3425
C-WEU-ISL,rur,2075,2.3425
C-WEU-ISL,rur,2080,2.3425
C-WEU-ISL,rur,2085,2.3425
C-WEU-ISL,rur,2090,2.3425
C-WEU-ISL,rur,2095,2.3425
C-WEU-ISL,rur,2100,2.3425
C-WEU-ISL,urb,2015,2.3425
C-WEU-ISL,urb,2020,2.3425
C-WEU-ISL,urb,2025,2.3425
C-WEU-ISL,urb,2030,2.3425
C-WEU-ISL,urb,2035,2.3425
C-WEU-ISL,urb,2040,2.3425
C-WEU-ISL,urb,2045,2.3425
C-WEU-ISL,urb,2050,2.3425
C-WEU-ISL,urb,2055,2.3425
C-WEU-ISL,urb,2060,2.3425
C-WEU-ISL,urb,2065,2.3425
C-WEU-ISL,urb,2070,2.3425
C-WEU-ISL,urb,2075,2.3425
C-WEU-ISL,urb,2080,2.3425
C-WEU-ISL,urb,2085,2.3425
C-WEU-ISL,urb,2090,2.3425
C-WEU-ISL,urb,2095,2.3425
C-WEU-ISL,urb,2100,2.3425
C-WEU-ITA,rur,2015,2.4
C-WEU-ITA,rur,2020,2.4
C-WEU-ITA,rur,2025,2.4
C-WEU-ITA,rur,2030,2.4
C-WEU-ITA,rur,2035,2.4
C-WEU-ITA,rur,2040,2.4
C-WEU-ITA,rur,2045,2.4
C-WEU-ITA,rur,2050,2.4
C-WEU-ITA,rur,2055,2.4
C-WEU-ITA,rur,2060,2.4
C-WEU-ITA,rur,2065,2.4
C-WEU-ITA,rur,2070,2.4
C-WEU-ITA,rur,2075,2.4
C-WEU-ITA,rur,2080,2.4
C-WEU-ITA,rur,2085,2.4
C-WEU-ITA,rur,2090,2.4
C-WEU-ITA,rur,2095,2.4
C-WEU-ITA,rur,2100,2.4
C-WEU-ITA,urb,2015,2.4
C-WEU-ITA,urb,2020,2.4
C-WEU-ITA,urb,2025,2.4
C-WEU-ITA,urb,2030,2.4
C-WEU-ITA,urb,2035,2.4
C-WEU-ITA,urb,2040,2.4
C-WEU-ITA,urb,2045,2.4
C-WEU-ITA,urb,2050,2.4
C-WEU-ITA,urb,2055,2.4
C-WEU-ITA,urb,2060,2.4
C-WEU-ITA,urb,2065,2.4
C-WEU-ITA,urb,2070,2.4
C-WEU-ITA,urb,2075,2.4
C-WEU-ITA,urb,2080,2.4
C-WEU-ITA,urb,2085,2.4
C-WEU-ITA,urb,2090,2.4
C-WEU-ITA,urb,2095,2.4
C-WEU-ITA,urb,2100,2.4
C-WEU-LUX,rur,2015,2.41
C-WEU-LUX,rur,2020,2.41
C-WEU-LUX,rur,2025,2.41
C-WEU-LUX,rur,2030,2.41
C-WEU-LUX,rur,2035,2.41
C-WEU-LUX,rur,2040,2.41
C-WEU-LUX,rur,2045,2.41
C-WEU-LUX,rur,2050,2.41
C-WEU-LUX,rur,2055,2.41
C-WEU-LUX,rur,2060,2.41
C-WEU-LUX,rur,2065,2.41
C-WEU-LUX,rur,2070,2.41
C-WEU-LUX,rur,2075,2.41
C-WEU-LUX,rur,2080,2.41
C-WEU-LUX,rur,2085,2.41
C-WEU-LUX,rur,2090,2.41
C-WEU-LUX,rur,2095,2.41
C-WEU-LUX,rur,2100,2.41
C-WEU-LUX,urb,2015,2.41
C-WEU-LUX,urb,2020,2.41
C-WEU-LUX,urb,2025,2.41
C-WEU-LUX,urb,2030,2.41
C-WEU-LUX,urb,2035,2.41
C-WEU-LUX,urb,2040,2.41
C-WEU-LUX,urb,2045,2.41
C-WEU-LUX,urb,2050,2.41
C-WEU-LUX,urb,2055,2.41
C-WEU-LUX,urb,2060,2.41
C-WEU-LUX,urb,2065,2.41
C-WEU-LUX,urb,2070,2.41
C-WEU-LUX,urb,2075,2.41
C-WEU-LUX,urb,2080,2.41
C-WEU-LUX,urb,2085,2.41
C-WEU-LUX,urb,2090,2.41
C-WEU-LUX,urb,2095,2.41
C-WEU-LUX,urb,2100,2.41
C-WEU-MLT,rur,2015,2.76
C-WEU-MLT,rur,2020,2.76
C-WEU-MLT,rur,2025,2.76
C-WEU-MLT,rur,2030,2.76
C-WEU-MLT,rur,2035,2.76
C-WEU-MLT,rur,2040,2.76
C-WEU-MLT,rur,2045,2.76
C-WEU-MLT,rur,2050,2.76
C-WEU-MLT,rur,2055,2.76
C-WEU-MLT,rur,2060,2.76
C-WEU-MLT,rur,2065,2.76
C-WEU-MLT,rur,2070,2.76
C-WEU-MLT,rur,2075,2.76
C-WEU-MLT,rur,2080,2.76
C-WEU-MLT,rur,2085,2.76
C-WEU-MLT,rur,2090,2.76
C-WEU-MLT,rur,2095,2.76
C-WEU-MLT,rur,2100,2.76
C-WEU-MLT,urb,2015,2.76
C-WEU-MLT,urb,2020,2.76
C-WEU-MLT,urb,2025,2.76
C-WEU-MLT,urb,2030,2.76
C-WEU-MLT,urb,2035,2.76
C-WEU-MLT,urb,2040,2.76
C-WEU-MLT,urb,2045,2.76
C-WEU-MLT,urb,2050,2.76
C-WEU-MLT,urb,2055,2.76
C-WEU-MLT,urb,2060,2.76
C-WEU-MLT,urb,2065,2.76
C-WEU-MLT,urb,2070,2.76
C-WEU-MLT,urb,2075,2.76
C-WEU-MLT,urb,2080,2.76
C-WEU-MLT,urb,2085,2.76
C-WEU-MLT,urb,2090,2.76
C-WEU-MLT,urb,2095,2.76
C-WEU-MLT,urb,2100,2.76
C-WEU-NLD,rur,2015,2.23
C-WEU-NLD,rur,2020,2.23
C-WEU-NLD,rur,2025,2.23
C-WEU-NLD,rur,2030,2.23
C-WEU-NLD,rur,2035,2.23
C-WEU-NLD,rur,2040,2.23
C-WEU-NLD,rur,2045,2.23
C-WEU-NLD,rur,2050,2.23
C-WEU-NLD,rur,2055,2.23
C-WEU-NLD,rur,2060,2.23
C-WEU-NLD,rur,2065,2.23
C-WEU-NLD,rur,2070,2.23
C-WEU-NLD,rur,2075,2.23
C-WEU-NLD,rur,2080,2.23
C-WEU-NLD,rur,2085,2.23
C-WEU-NLD,rur,2090,2.23
C-WEU-NLD,rur,2095,2.23
C-WEU-NLD,rur,2100,2.23
C-WEU-NLD,urb,2015,2.23
C-WEU-NLD,urb,2020,2.23
C-WEU-NLD,urb,2025,2.23
C-WEU-NLD,urb,2030,2.23
C-WEU-NLD,urb,2035,2.23
C-WEU-NLD,urb,2040,2.23
C-WEU-NLD,urb,2045,2.23
C-WEU-NLD,urb,2050,2.23
C-WEU-NLD,urb,2055,2.23
C-WEU-NLD,urb,2060,2.23
C-WEU-NLD,urb,2065,2.23
C-WEU-NLD,urb,2070,2.23
C-WEU-NLD,urb,2075,2.23
C-WEU-NLD,urb,2080,2.23
C-WEU-NLD,urb,2085,2.23
C-WEU-NLD,urb,2090,2.23
C-WEU-NLD,urb,2095,2.23
C-WEU-NLD,urb,2100,2.23
C-WEU-NOR,rur,2015,2.22
C-WEU-NOR,rur,2020,2.22
C-WEU-NOR,rur,2025,2.22
C-WEU-NOR,rur,2030,2.22
C-WEU-NOR,rur,2035,2.22
C-WEU-NOR,rur,2040,2.22
C-WEU-NOR,rur,2045,2.22
C-WEU-NOR,rur,2050,2.22
C-WEU-NOR,rur,2055,2.22
C-WEU-NOR,rur,2060,2.22
C-WEU-NOR,rur,2065,2.22
C-WEU-NOR,rur,2070,2.22
C-WEU-NOR,rur,2075,2.22
C-WEU-NOR,rur,2080,2.22
C-WEU-NOR,rur,2085,2.22
C-WEU-NOR,rur,2090,2.22
C-WEU-NOR,rur,2095,2.22
C-WEU-NOR,rur,2100,2.22
C-WEU-NOR,urb,2015,2.22
C-WEU-NOR,urb,2020,2.22
C-WEU-NOR,urb,2025,2.22
C-WEU-NOR,urb,2030,2.22
C-WEU-NOR,urb,2035,2.22
C-WEU-NOR,urb,2040,2.22
C-WEU-NOR,urb,2045,2.22
C-WEU-NOR,urb,2050,2.22
C-WEU-NOR,urb,2055,2.22
C-WEU-NOR,urb,2060,2.22
C-WEU-NOR,urb,2065,2.22
C-WEU-NOR,urb,2070,2.22
C-WEU-NOR,urb,2075,2.22
C-WEU-NOR,urb,2080,2.22
C-WEU-NOR,urb,2085,2.22
C-WEU-NOR,urb,2090,2.22
C-WEU-NOR,urb,2095,2.22
C-WEU-NOR,urb,2100,2.22
C-WEU-PRT,rur,2015,2.616666667
C-WEU-PRT,rur,2020,2.616666667
C-WEU-PRT,rur,2025,2.616666667
C-WEU-PRT,rur,2030,2.616666667
C-WEU-PRT,rur,2035,2.616666667
C-WEU-PRT,rur,2040,2.616666667
C-WEU-PRT,rur,2045,2.616666667
C-WEU-PRT,rur,2050,2.616666667
C-WEU-PRT,rur,2055,2.616666667
C-WEU-PRT,rur,2060,2.616666667
C-WEU-PRT,rur,2065,2.616666667
C-WEU-PRT,rur,2070,2.616666667
C-WEU-PRT,rur,2075,2.616666667
C-WEU-PRT,rur,2080,2.616666667
C-WEU-PRT,rur,2085,2.616666667
C-WEU-PRT,rur,2090,2.616666667
C-WEU-PRT,rur,2095,2.616666667
C-WEU-PRT,rur,2100,2.616666667
C-WEU-PRT,urb,2015,2.616666667
C-WEU-PRT,urb,2020,2.616666667
C-WEU-PRT,urb,2025,2.616666667
C-WEU-PRT,urb,2030,2.616666667
C-WEU-PRT,urb,2035,2.616666667
C-WEU-PRT,urb,2040,2.616666667
C-WEU-PRT,urb,2045,2.616666667
C-WEU-PRT,urb,2050,2.616666667
C-WEU-PRT,urb,2055,2.616666667
C-WEU-PRT,urb,2060,2.616666667
C-WEU-PRT,urb,2065,2.616666667
C-WEU-PRT,urb,2070,2.616666667
C-WEU-PRT,urb,2075,2.616666667
C-WEU-PRT,urb,2080,2.616666667
C-WEU-PRT,urb,2085,2.616666667
C-WEU-PRT,urb,2090,2.616666667
C-WEU-PRT,urb,2095,2.616666667
C-WEU-PRT,urb,2100,2.616666667
C-WEU-SWE,rur,2015,2.3425
C-WEU-SWE,rur,2020,2.3425
C-WEU-SWE,rur,2025,2.3425
C-WEU-SWE,rur,2030,2.3425
C-WEU-SWE,rur,2035,2.3425
C-WEU-SWE,rur,2040,2.3425
C-WEU-SWE,rur,2045,2.3425
C-WEU-SWE,rur,2050,2.3425
C-WEU-SWE,rur,2055,2.3425
C-WEU-SWE,rur,2060,2.3425
C-WEU-SWE,rur,2065,2.3425
C-WEU-SWE,rur,2070,2.3425
C-WEU-SWE,rur,2075,2.3425
C-WEU-SWE,rur,2080,2.3425
C-WEU-SWE,rur,2085,2.3425
C-WEU-SWE,rur,2090,2.3425
C-WEU-SWE,rur,2095,2.3425
C-WEU-SWE,rur,2100,2.3425
C-WEU-SWE,urb,2015,2.3425
C-WEU-SWE,urb,2020,2.3425
C-WEU-SWE,urb,2025,2.3425
C-WEU-SWE,urb,2030,2.3425
C-WEU-SWE,urb,2035,2.3425
C-WEU-SWE,urb,2040,2.3425
C-WEU-SWE,urb,2045,2.3425
C-WEU-SWE,urb,2050,2.3425
C-WEU-SWE,urb,2055,2.3425
C-WEU-SWE,urb,2060,2.3425
C-WEU-SWE,urb,2065,2.3425
C-WEU-SWE,urb,2070,2.3425
C-WEU-SWE,urb,2075,2.3425
C-WEU-SWE,urb,2080,2.3425
C-WEU-SWE,urb,2085,2.3425
C-WEU-SWE,urb,2090,2.3425
C-WEU-SWE,urb,2095,2.3425
C-WEU-SWE,urb,2100,2.3425
R32ANUZ,rur,2015,2.5732555
R32ANUZ,rur,2020,2.57284015
R32ANUZ,rur,2025,2.572551899
R32ANUZ,rur,2030,2.572383073
R32ANUZ,rur,2035,2.572322398
R32ANUZ,rur,2040,2.572357267
R32ANUZ,rur,2045,2.57247266
R32ANUZ,rur,2050,2.572657618
R32ANUZ,rur,2055,2.572915083
R32ANUZ,rur,2060,2.573253973
R32ANUZ,rur,2065,2.573709709
R32ANUZ,rur,2070,2.574284364
R32ANUZ,rur,2075,2.574974007
R32ANUZ,rur,2080,2.575770778
R32ANUZ,rur,2085,2.576666421
R32ANUZ,rur,2090,2.577672566
R32ANUZ,rur,2095,2.578814622
R32ANUZ,rur,2100,2.580066929
R32ANUZ,urb,2015,2.568776959
R32ANUZ,urb,2020,2.568456346
R32ANUZ,urb,2025,2.568130161
R32ANUZ,urb,2030,2.56781024
R32ANUZ,urb,2035,2.567501329
R32ANUZ,urb,2040,2.567203511
R32ANUZ,urb,2045,2.566912466
R32ANUZ,urb,2050,2.566625547
R32ANUZ,urb,2055,2.566349618
R32ANUZ,urb,2060,2.56609435
R32ANUZ,urb,2065,2.565886806
R32ANUZ,urb,2070,2.565726908
R32ANUZ,urb,2075,2.565609621
R32ANUZ,urb,2080,2.565527169
R32ANUZ,urb,2085,2.565471889
R32ANUZ,urb,2090,2.565449207
R32ANUZ,urb,2095,2.565472274
R32ANUZ,urb,2100,2.56552218
R32BRA,rur,2015,3.31
R32BRA,rur,2020,3.31
R32BRA,rur,2025,3.31
R32BRA,rur,2030,3.31
R32BRA,rur,2035,3.31
R32BRA,rur,2040,3.31
R32BRA,rur,2045,3.31
R32BRA,rur,2050,3.31
R32BRA,rur,2055,3.31
R32BRA,rur,2060,3.31
R32BRA,rur,2065,3.31
R32BRA,rur,2070,3.31
R32BRA,rur,2075,3.31
R32BRA,rur,2080,3.31
R32BRA,rur,2085,3.31
R32BRA,rur,2090,3.31
R32BRA,rur,2095,3.31
R32BRA,rur,2100,3.31
R32BRA,urb,2015,3.31
R32BRA,urb,2020,3.31
R32BRA,urb,2025,3.31
R32BRA,urb,2030,3.31
R32BRA,urb,2035,3.31
R32BRA,urb,2040,3.31
R32BRA,urb,2045,3.31
R32BRA,urb,2050,3.31
R32BRA,urb,2055,3.31
R32BRA,urb,2060,3.31
R32BRA,urb,2065,3.31
R32BRA,urb,2070,3.31
R32BRA,urb,2075,3.31
R32BRA,urb,2080,3.31
R32BRA,urb,2085,3.31
R32BRA,urb,2090,3.31
R32BRA,urb,2095,3.31
R32BRA,urb,2100,3.31
R32CAN,rur,2015,2.45
R32CAN,rur,2020,2.45
R32CAN,rur,2025,2.45
R32CAN,rur,2030,2.45
R32CAN,rur,2035,2.45
R32CAN,rur,2040,2.45
R32CAN,rur,2045,2.45
R32CAN,rur,2050,2.45
R32CAN,rur,2055,2.45
R32CAN,rur,2060,2.45
R32CAN,rur,2065,2.45
R32CAN,rur,2070,2.45
R32CAN,rur,2075,2.45
R32CAN,rur,2080,2.45
R32CAN,rur,2085,2.45
R32CAN,rur,2090,2.45
R32CAN,rur,2095,2.45
R32CAN,rur,2100,2.45
R32CAN,urb,2015,2.45
R32CAN,urb,2020,2.45
R32CAN,urb,2025,2.45
R32CAN,urb,2030,2.45
R32CAN,urb,2035,2.45
R32CAN,urb,2040,2.45
R32CAN,urb,2045,2.45
R32CAN,urb,2050,2.45
R32CAN,urb,2055,2.45
R32CAN,urb,2060,2.45
R32CAN,urb,2065,2.45
R32CAN,urb,2070,2.45
R32CAN,urb,2075,2.45
R32CAN,urb,2080,2.45
R32CAN,urb,2085,2.45
R32CAN,urb,2090,2.45
R32CAN,urb,2095,2.45
R32CAN,urb,2100,2.45
R32CAS-CAU,rur,2015,4.091459291
R32CAS-CAU,rur,2020,4.108292893
R32CAS-CAU,rur,2025,4.123193443
R32CAS-CAU,rur,2030,4.137043487
R32CAS-CAU,rur,2035,4.150840228
R32CAS-CAU,rur,2040,4.164893196
R32CAS-CAU,rur,2045,4.178742496
R32CAS-CAU,rur,2050,4.192156302
R32CAS-CAU,rur,2055,4.205064386
R32CAS-CAU,rur,2060,4.217601197
R32CAS-CAU,rur,2065,4.229128969
R32CAS-CAU,rur,2070,4.23952849
R32CAS-CAU,rur,2075,4.248840552
R32CAS-CAU,rur,2080,4.257244123
R32CAS-CAU,rur,2085,4.264938043
R32CAS-CAU,rur,2090,4.271896287
R32CAS-CAU,rur,2095,4.277861763
R32CAS-CAU,rur,2100,4.282553781
R32CAS-CAU,urb,2015,4.045929615
R32CAS-CAU,urb,2020,4.067487434
R32CAS-CAU,urb,2025,4.085181171
R32CAS-CAU,urb,2030,4.100210593
R32CAS-CAU,urb,2035,4.11395887
R32CAS-CAU,urb,2040,4.12703461
R32CAS-CAU,urb,2045,4.139169398
R32CAS-CAU,urb,2050,4.150286503
R32CAS-CAU,urb,2055,4.160444736
R32CAS-CAU,urb,2060,4.169916344
R32CAS-CAU,urb,2065,4.178127819
R32CAS-CAU,urb,2070,4.185045123
R32CAS-CAU,urb,2075,4.190762799
R32CAS-CAU,urb,2080,4.195487105
R32CAS-CAU,urb,2085,4.199437357
R32CAS-CAU,urb,2090,4.202578258
R32CAS-CAU,urb,2095,4.204615744
R32CAS-CAU,urb,2100,4.205203079
R32CAS-OTH,rur,2015,4.798248586
R32CAS-OTH,rur,2020,4.808292649
R32CAS-OTH,rur,2025,4.815913626
R32CAS-OTH,rur,2030,4.820472942
R32CAS-OTH,rur,2035,4.821827221
R32CAS-OTH,rur,2040,4.820940818
R32CAS-OTH,rur,2045,4.818530987
R32CAS-OTH,rur,2050,4.814743154
R32CAS-OTH,rur,2055,4.809664287
R32CAS-OTH,rur,2060,4.803045401
R32CAS-OTH,rur,2065,4.796226159
R32CAS-OTH,rur,2070,4.789397601
R32CAS-OTH,rur,2075,4.782862282
R32CAS-OTH,rur,2080,4.776601364
R32CAS-OTH,rur,2085,4.770462953
R32CAS-OTH,rur,2090,4.764702421
R32CAS-OTH,rur,2095,4.759559146
R32CAS-OTH,rur,2100,4.755316902
R32CAS-OTH,urb,2015,4.410899488
R32CAS-OTH,urb,2020,4.423603401
R32CAS-OTH,urb,2025,4.436673146
R32CAS-OTH,urb,2030,4.44856704
R32CAS-OTH,urb,2035,4.458326251
R32CAS-OTH,urb,2040,4.466607598
R32CAS-OTH,urb,2045,4.474072391
R32CAS-OTH,urb,2050,4.480646048
R32CAS-OTH,urb,2055,4.48609586
R32CAS-OTH,urb,2060,4.489955802
R32CAS-OTH,urb,2065,4.493704551
R32CAS-OTH,urb,2070,4.49750885
R32CAS-OTH,urb,2075,4.501709458
R32CAS-OTH,urb,2080,4.506239929
R32CAS-OTH,urb,2085,4.510848877
R32CAS-OTH,urb,2090,4.515882907
R32CAS-OTH,urb,2095,4.52161409
R32CAS-OTH,urb,2100,4.528349714
R32CHN,rur,2015,3.38
R32CHN,rur,2020,3.38
R32CHN,rur,2025,3.38
R32CHN,rur,2030,3.38
R32CHN,rur,2035,3.38
R32CHN,rur,2040,3.38
R32CHN,rur,2045,3.38
R32CHN,rur,2050,3.38
R32CHN,rur,2055,3.38
R32CHN,rur,2060,3.38
R32CHN,rur,2065,3.38
R32CHN,rur,2070,3.38
R32CHN,rur,2075,3.38
R32CHN,rur,2080,3.38
R32CHN,rur,2085,3.38
R32CHN,rur,2090,3.38
R32CHN,rur,2095,3.38
R32CHN,rur,2100,3.38
R32CHN,urb,2015,3.38
R32CHN,urb,2020,3.38
R32CHN,urb,2025,3.38
R32CHN,urb,2030,3.38
R32CHN,urb,2035,3.38
R32CHN,urb,2040,3.38
R32CHN,urb,2045,3.38
R32CHN,urb,2050,3.38
R32CHN,urb,2055,3.38
R32CHN,urb,2060,3.38
R32CHN,urb,2065,3.38
R32CHN,urb,2070,3.38
R32CHN,urb,2075,3.38
R32CHN,urb,2080,3.38
R32CHN,urb,2085,3.38
R32CHN,urb,2090,3.38
R32CHN,urb,2095,3.38
R32CHN,urb,2100,3.38
R32EEU,rur,2015,2.901638783
R32EEU,rur,2020,2.90169194
R32EEU,rur,2025,2.90177662
R32EEU,rur,2030,2.901849679
R32EEU,rur,2035,2.901935258
R32EEU,rur,2040,2.902055903
R32EEU,rur,2045,2.902198178
R32EEU,rur,2050,2.902356409
R32EEU,rur,2055,2.902520059
R32EEU,rur,2060,2.902677656
R32EEU,rur,2065,2.902844813
R32EEU,rur,2070,2.902979802
R32EEU,rur,2075,2.903047822
R32EEU,rur,2080,2.903041426
R32EEU,rur,2085,2.902968515
R32EEU,rur,2090,2.902865996
R32EEU,rur,2095,2.902790405
R32EEU,rur,2100,2.90279704
R32EEU,urb,2015,2.900069107
R32EEU,urb,2020,2.901409622
R32EEU,urb,2025,2.902423309
R32EEU,urb,2030,2.903119573
R32EEU,urb,2035,2.90356977
R32EEU,urb,2040,2.903841984
R32EEU,urb,2045,2.903970468
R32EEU,urb,2050,2.903990852
R32EEU,urb,2055,2.903928592
R32EEU,urb,2060,2.903801659
R32EEU,urb,2065,2.903649625
R32EEU,urb,2070,2.903442853
R32EEU,urb,2075,2.903155169
R32EEU,urb,2080,2.902786953
R32EEU,urb,2085,2.902351094
R32EEU,urb,2090,2.901886006
R32EEU,urb,2095,2.901445165
R32EEU,urb,2100,2.901078722
R32EEU-FSU,rur,2015,2.502147935
R32EEU-FSU,rur,2020,2.50097017
R32EEU-FSU,rur,2025,2.499637272
R32EEU-FSU,rur,2030,2.498208348
R32EEU-FSU,rur,2035,2.49666107
R32EEU-FSU,rur,2040,2.494992394
R32EEU-FSU,rur,2045,2.493264419
R32EEU-FSU,rur,2050,2.491533034
R32EEU-FSU,rur,2055,2.489838798
R32EEU-FSU,rur,2060,2.488186532
R32EEU-FSU,rur,2065,2.486733404
R32EEU-FSU,rur,2070,2.485435217
R32EEU-FSU,rur,2075,2.484269951
R32EEU-FSU,rur,2080,2.483257885
R32EEU-FSU,rur,2085,2.482433535
R32EEU-FSU,rur,2090,2.481826772
R32EEU-FSU,rur,2095,2.481448447
R32EEU-FSU,rur,2100,2.48128448
R32EEU-FSU,urb,2015,2.477305674
R32EEU-FSU,urb,2020,2.477436993
R32EEU-FSU,urb,2025,2.477395009
R32EEU-FSU,urb,2030,2.477206968
R32EEU-FSU,urb,2035,2.476865083
R32EEU-FSU,urb,2040,2.476373189
R32EEU-FSU,urb,2045,2.475770433
R32EEU-FSU,urb,2050,2.47509583
R32EEU-FSU,urb,2055,2.474381124
R32EEU-FSU,urb,2060,2.473638504
R32EEU-FSU,urb,2065,2.472955744
R32EEU-FSU,urb,2070,2.47231786
R32EEU-FSU,urb,2075,2.471719937
R32EEU-FSU,urb,2080,2.47117797
