region_gea,urt,inc_cl,year,value
SAS,rur,d1,2085,17792.5911
SAS,rur,d1,2090,18193.2685
SAS,rur,d1,2095,18568.8784
SAS,rur,d1,2100,18963.1067
SAS,rur,d2,2020,19787.1340
SAS,rur,d2,2025,21607.4994
SAS,rur,d2,2030,23018.1371
SAS,rur,d2,2035,24967.8614
SAS,rur,d2,2040,27073.3787
SAS,rur,d2,2045,29259.2903
SAS,rur,d2,2050,31473.3279
SAS,rur,d2,2055,33694.9424
SAS,rur,d2,2060,35883.6077
SAS,rur,d2,2065,37774.1336
SAS,rur,d2,2070,39353.1702
SAS,rur,d2,2075,40593.2113
SAS,rur,d2,2080,41677.2157
SAS,rur,d2,2085,42694.5553
SAS,rur,d2,2090,43742.9087
SAS,rur,d2,2095,44745.9852
SAS,rur,d2,2100,45813.0705
SAS,rur,d3,2020,29138.1767
SAS,rur,d3,2025,32033.7554
SAS,rur,d3,2030,34334.8111
SAS,rur,d3,2035,37401.0673
SAS,rur,d3,2040,40691.5677
SAS,rur,d3,2045,44095.6558
SAS,rur,d3,2050,47533.6394
SAS,rur,d3,2055,50976.6246
SAS,rur,d3,2060,54364.7155
SAS,rur,d3,2065,57298.5383
SAS,rur,d3,2070,59760.6480
SAS,rur,d3,2075,61710.9428
SAS,rur,d3,2080,63428.2958
SAS,rur,d3,2085,65051.2908
SAS,rur,d3,2090,66731.9156
SAS,rur,d3,2095,68358.0714
SAS,rur,d3,2100,70100.7622
SAS,rur,d4,2020,39106.0411
SAS,rur,d4,2025,43246.2166
SAS,rur,d4,2030,46588.4030
SAS,rur,d4,2035,50926.4776
SAS,rur,d4,2040,55560.4764
SAS,rur,d4,2045,60342.1329
SAS,rur,d4,2050,65161.1360
SAS,rur,d4,2055,69980.0604
SAS,rur,d4,2060,74718.1617
SAS,rur,d4,2065,78829.1448
SAS,rur,d4,2070,82292.0994
SAS,rur,d4,2075,85053.7113
SAS,rur,d4,2080,87499.1898
SAS,rur,d4,2085,89822.6093
SAS,rur,d4,2090,92237.4504
SAS,rur,d4,2095,94593.6648
SAS,rur,d4,2100,97132.5929
SAS,rur,d5,2020,51021.5567
SAS,rur,d5,2025,56725.5693
SAS,rur,d5,2030,61381.1889
SAS,rur,d5,2035,67301.0461
SAS,rur,d5,2040,73601.7459
SAS,rur,d5,2045,80090.0008
SAS,rur,d5,2050,86617.7962
SAS,rur,d5,2055,93137.7279
SAS,rur,d5,2060,99543.9722
SAS,rur,d5,2065,105111.6202
SAS,rur,d5,2070,109816.3048
SAS,rur,d5,2075,113589.0744
SAS,rur,d5,2080,116945.3811
SAS,rur,d5,2085,120147.9355
SAS,rur,d5,2090,123486.4832
SAS,rur,d5,2095,126765.8014
SAS,rur,d5,2100,130314.8048
SAS,rur,d6,2020,63356.9241
SAS,rur,d6,2025,70808.3186
SAS,rur,d6,2030,76938.7385
SAS,rur,d6,2035,84599.0009
SAS,rur,d6,2040,92726.8479
SAS,rur,d6,2045,101082.2565
SAS,rur,d6,2050,109476.2978
SAS,rur,d6,2055,117851.5903
SAS,rur,d6,2060,126076.0551
SAS,rur,d6,2065,133234.8658
SAS,rur,d6,2070,139301.2120
SAS,rur,d6,2075,144190.2353
SAS,rur,d6,2080,148557.4555
SAS,rur,d6,2085,152740.5257
SAS,rur,d6,2090,157112.7696
SAS,rur,d6,2095,161432.5459
SAS,rur,d6,2100,166125.3222
SAS,rur,d7,2020,77903.9647
SAS,rur,d7,2025,87561.2590
SAS,rur,d7,2030,95551.3470
SAS,rur,d7,2035,105373.2683
SAS,rur,d7,2040,115764.7473
SAS,rur,d7,2045,126430.3125
SAS,rur,d7,2050,137130.5361
SAS,rur,d7,2055,147796.4162
SAS,rur,d7,2060,158264.5007
SAS,rur,d7,2065,167390.4800
SAS,rur,d7,2070,175145.8486
SAS,rur,d7,2075,181427.3194
SAS,rur,d7,2080,187061.3225
SAS,rur,d7,2085,192478.1172
SAS,rur,d7,2090,198154.7127
SAS,rur,d7,2095,203795.2052
SAS,rur,d7,2100,209945.5367
SAS,rur,d8,2020,99569.0929
SAS,rur,d8,2025,112631.1265
SAS,rur,d8,2030,123477.5028
SAS,rur,d8,2035,136599.5148
SAS,rur,d8,2040,150443.9652
SAS,rur,d8,2045,164632.3050
SAS,rur,d8,2050,178847.8665
SAS,rur,d8,2055,193004.1613
SAS,rur,d8,2060,206890.5723
SAS,rur,d8,2065,219016.6486
SAS,rur,d8,2070,229352.2367
SAS,rur,d8,2075,237766.8877
SAS,rur,d8,2080,245346.0022
SAS,rur,d8,2085,252661.0683
SAS,rur,d8,2090,260347.5523
SAS,rur,d8,2095,268029.2766
SAS,rur,d8,2100,276436.9404
SAS,rur,d9,2020,133463.4963
SAS,rur,d9,2025,152232.0018
SAS,rur,d9,2030,167819.1892
SAS,rur,d9,2035,186358.2412
SAS,rur,d9,2040,205862.4882
SAS,rur,d9,2045,225821.7269
SAS,rur,d9,2050,245791.9766
SAS,rur,d9,2055,265658.7090
SAS,rur,d9,2060,285136.0919
SAS,rur,d9,2065,302178.3455
SAS,rur,d9,2070,316755.4370
SAS,rur,d9,2075,328695.3611
SAS,rur,d9,2080,339502.7210
SAS,rur,d9,2085,349980.3573
SAS,rur,d9,2090,361024.4842
SAS,rur,d9,2095,372135.0433
SAS,rur,d9,2100,384348.7783
SAS,rur,d10,2020,252871.2718
SAS,rur,d10,2025,294053.3779
SAS,rur,d10,2030,327983.4762
SAS,rur,d10,2035,367141.5442
SAS,rur,d10,2040,408143.2247
SAS,rur,d10,2045,450004.0615
SAS,rur,d10,2050,491791.9685
SAS,rur,d10,2055,533289.1505
SAS,rur,d10,2060,573935.9721
SAS,rur,d10,2065,609646.5362
SAS,rur,d10,2070,640407.5497
SAS,rur,d10,2075,665906.3165
SAS,rur,d10,2080,689209.3534
SAS,rur,d10,2085,711997.6863
SAS,rur,d10,2090,736164.0077
SAS,rur,d10,2095,760782.4199
SAS,rur,d10,2100,788071.0224
WEU,urb,d1,2020,7073.5664
WEU,urb,d1,2025,7649.7656
WEU,urb,d1,2030,8070.4909
WEU,urb,d1,2035,8695.4345
WEU,urb,d1,2040,9378.4807
WEU,urb,d1,2045,10092.4310
WEU,urb,d1,2050,10819.4646
WEU,urb,d1,2055,11551.6119
WEU,urb,d1,2060,12274.4137
WEU,urb,d1,2065,12896.2271
WEU,urb,d1,2070,13411.4591
WEU,urb,d1,2075,13810.1412
WEU,urb,d1,2080,14154.2756
WEU,urb,d1,2085,14473.2989
WEU,urb,d1,2090,14799.2280
WEU,urb,d1,2095,15104.7661
WEU,urb,d1,2100,15425.4492
WEU,urb,d2,2020,19150.1450
WEU,urb,d2,2025,20911.9090
WEU,urb,d2,2030,22277.1354
WEU,urb,d2,2035,24164.0939
WEU,urb,d2,2040,26201.8303
WEU,urb,d2,2045,28317.3728
WEU,urb,d2,2050,30460.1360
WEU,urb,d2,2055,32610.2320
WEU,urb,d2,2060,34728.4397
WEU,urb,d2,2065,36558.1056
WEU,urb,d2,2070,38086.3097
WEU,urb,d2,2075,39286.4313
WEU,urb,d2,2080,40335.5393
WEU,urb,d2,2085,41320.1287
WEU,urb,d2,2090,42334.7334
WEU,urb,d2,2095,43305.5188
WEU,urb,d2,2100,44338.2524
WEU,urb,d3,2020,30192.3749
WEU,urb,d3,2025,33192.7136
WEU,urb,d3,2030,35577.0198
WEU,urb,d3,2035,38754.2110
WEU,urb,d3,2040,42163.7594
WEU,urb,d3,2045,45691.0049
WEU,urb,d3,2050,49253.3722
WEU,urb,d3,2055,52820.9222
WEU,urb,d3,2060,56331.5918
WEU,urb,d3,2065,59371.5582
WEU,urb,d3,2070,61922.7452
WEU,urb,d3,2075,63943.6003
WEU,urb,d3,2080,65723.0859
WEU,urb,d3,2085,67404.7997
WEU,urb,d3,2090,69146.2283
WEU,urb,d3,2095,70831.2173
WEU,urb,d3,2100,72636.9574
WEU,urb,d4,2020,40975.9204
WEU,urb,d4,2025,45314.0610
WEU,urb,d4,2030,48816.0561
WEU,urb,d4,2035,53361.5584
WEU,urb,d4,2040,58217.1347
WEU,urb,d4,2045,63227.4291
WEU,urb,d4,2050,68276.8557
WEU,urb,d4,2055,73326.1999
WEU,urb,d4,2060,78290.8565
WEU,urb,d4,2065,82598.4088
WEU,urb,d4,2070,86226.9467
WEU,urb,d4,2075,89120.6068
WEU,urb,d4,2080,91683.0173
WEU,urb,d4,2085,94117.5325
WEU,urb,d4,2090,96647.8407
WEU,urb,d4,2095,99116.7189
WEU,urb,d4,2100,101777.0475
WEU,urb,d5,2020,53681.9913
WEU,urb,d5,2025,59683.4302
WEU,urb,d5,2030,64581.8095
WEU,urb,d5,2035,70810.3478
WEU,urb,d5,2040,77439.5872
WEU,urb,d5,2045,84266.1614
WEU,urb,d5,2050,91134.3379
WEU,urb,d5,2055,97994.2406
WEU,urb,d5,2060,104734.5279
WEU,urb,d5,2065,110592.4917
WEU,urb,d5,2070,115542.4943
WEU,urb,d5,2075,119511.9887
WEU,urb,d5,2080,123043.3045
WEU,urb,d5,2085,126412.8509
WEU,urb,d5,2090,129925.4815
WEU,urb,d5,2095,133375.7944
WEU,urb,d5,2100,137109.8547
WEU,urb,d6,2020,66857.2817
WEU,urb,d6,2025,74720.3526
WEU,urb,d6,2030,81189.4673
WEU,urb,d6,2035,89272.9456
WEU,urb,d6,2040,97849.8418
WEU,urb,d6,2045,106666.8718
WEU,urb,d6,2050,115524.6690
WEU,urb,d6,2055,124362.6816
WEU,urb,d6,2060,133041.5335
WEU,urb,d6,2065,140595.8557
WEU,urb,d6,2070,146997.3568
WEU,urb,d6,2075,152156.4900
WEU,urb,d6,2080,156764.9914
WEU,urb,d6,2085,161179.1688
WEU,urb,d6,2090,165792.9714
WEU,urb,d6,2095,170351.4076
WEU,urb,d6,2100,175303.4515
WEU,urb,d7,2020,83838.3091
WEU,urb,d7,2025,94231.2490
WEU,urb,d7,2030,102829.9830
WEU,urb,d7,2035,113400.0904
WEU,urb,d7,2040,124583.1417
WEU,urb,d7,2045,136061.1576
WEU,urb,d7,2050,147576.4722
WEU,urb,d7,2055,159054.8270
WEU,urb,d7,2060,170320.3191
WEU,urb,d7,2065,180141.4712
WEU,urb,d7,2070,188487.6059
WEU,urb,d7,2075,195247.5685
WEU,urb,d7,2080,201310.7425
WEU,urb,d7,2085,207140.1622
WEU,urb,d7,2090,213249.1731
WEU,urb,d7,2095,219319.3309
WEU,urb,d7,2100,225938.1647
WEU,urb,d8,2020,108000.6831
WEU,urb,d8,2025,122168.8201
WEU,urb,d8,2030,133933.6763
WEU,urb,d8,2035,148166.8707
WEU,urb,d8,2040,163183.6802
WEU,urb,d8,2045,178573.5000
WEU,urb,d8,2050,193992.8465
WEU,urb,d8,2055,209347.9077
WEU,urb,d8,2060,224410.2311
WEU,urb,d8,2065,237563.1532
WEU,urb,d8,2070,248773.9671
WEU,urb,d8,2075,257901.1775
WEU,urb,d8,2080,266122.0975
WEU,urb,d8,2085,274056.6092
WEU,urb,d8,2090,282393.9908
WEU,urb,d8,2095,290726.2096
WEU,urb,d8,2100,299845.8411
WEU,urb,d9,2020,149477.9602
WEU,urb,d9,2025,170498.5239
WEU,urb,d9,2030,187956.0389
WEU,urb,d9,2035,208719.6166
WEU,urb,d9,2040,230564.2043
WEU,urb,d9,2045,252918.3789
WEU,urb,d9,2050,275284.8857
WEU,urb,d9,2055,297535.4540
WEU,urb,d9,2060,319349.9542
WEU,urb,d9,2065,338437.1306
WEU,urb,d9,2070,354763.3469
WEU,urb,d9,2075,368135.9585
WEU,urb,d9,2080,380240.1080
WEU,urb,d9,2085,391974.9699
WEU,urb,d9,2090,404344.2964
WEU,urb,d9,2095,416788.0265
WEU,urb,d9,2100,430467.3039
WEU,urb,d10,2020,287962.7449
WEU,urb,d10,2025,334859.7776
WEU,urb,d10,2030,373498.4263
WEU,urb,d10,2035,418090.5410
WEU,urb,d10,2040,464782.1101
WEU,urb,d10,2045,512452.0625
WEU,urb,d10,2050,560038.9644
WEU,urb,d10,2055,607294.7968
WEU,urb,d10,2060,653582.2624
WEU,urb,d10,2065,694248.4559
WEU,urb,d10,2070,729278.2393
WEU,urb,d10,2075,758315.5231
WEU,urb,d10,2080,784852.3709
WEU,urb,d10,2085,810803.0883
WEU,urb,d10,2090,838323.0204
WEU,urb,d10,2095,866357.7810
WEU,urb,d10,2100,897433.2797
WEU,rur,d1,2020,8695.8112
WEU,rur,d1,2025,9404.1554
WEU,rur,d1,2030,9921.3694
WEU,rur,d1,2035,10689.6369
WEU,rur,d1,2040,11529.3323
WEU,rur,d1,2045,12407.0192
WEU,rur,d1,2050,13300.7901
WEU,rur,d1,2055,14200.8473
WEU,rur,d1,2060,15089.4158
WEU,rur,d1,2065,15853.8353
WEU,rur,d1,2070,16487.2300
WEU,rur,d1,2075,16977.3456
WEU,rur,d1,2080,17400.4034
WEU,rur,d1,2085,17792.5911
WEU,rur,d1,2090,18193.2685
WEU,rur,d1,2095,18568.8784
WEU,rur,d1,2100,18963.1067
WEU,rur,d2,2020,19787.1340
WEU,rur,d2,2025,21607.4994
WEU,rur,d2,2030,23018.1371
WEU,rur,d2,2035,24967.8614
WEU,rur,d2,2040,27073.3787
WEU,rur,d2,2045,29259.2903
WEU,rur,d2,2050,31473.3279
WEU,rur,d2,2055,33694.9424
WEU,rur,d2,2060,35883.6077
WEU,rur,d2,2065,37774.1336
WEU,rur,d2,2070,39353.1702
WEU,rur,d2,2075,40593.2113
WEU,rur,d2,2080,41677.2157
WEU,rur,d2,2085,42694.5553
WEU,rur,d2,2090,43742.9087
WEU,rur,d2,2095,44745.9852
WEU,rur,d2,2100,45813.0705
WEU,rur,d3,2020,29138.1767
WEU,rur,d3,2025,32033.7554
WEU,rur,d3,2030,34334.8111
WEU,rur,d3,2035,37401.0673
WEU,rur,d3,2040,40691.5677
WEU,rur,d3,2045,44095.6558
WEU,rur,d3,2050,47533.6394
WEU,rur,d3,2055,50976.6246
WEU,rur,d3,2060,54364.7155
WEU,rur,d3,2065,57298.5383
WEU,rur,d3,2070,59760.6480
WEU,rur,d3,2075,61710.9428
WEU,rur,d3,2080,63428.2958
WEU,rur,d3,2085,65051.2908
WEU,rur,d3,2090,66731.9156
WEU,rur,d3,2095,68358.0714
WEU,rur,d3,2100,70100.7622
WEU,rur,d4,2020,39106.0411
WEU,rur,d4,2025,43246.2166
WEU,rur,d4,2030,46588.4030
WEU,rur,d4,2035,50926.4776
WEU,rur,d4,2040,55560.4764
WEU,rur,d4,2045,60342.1329
WEU,rur,d4,2050,65161.1360
WEU,rur,d4,2055,69980.0604
WEU,rur,d4,2060,74718.1617
WEU,rur,d4,2065,78829.1448
WEU,rur,d4,2070,82292.0994
WEU,rur,d4,2075,85053.7113
WEU,rur,d4,2080,87499.1898
WEU,rur,d4,2085,89822.6093
WEU,rur,d4,2090,92237.4504
WEU,rur,d4,2095,94593.6648
WEU,rur,d4,2100,97132.5929
WEU,rur,d5,2020,51021.5567
WEU,rur,d5,2025,56725.5693
WEU,rur,d5,2030,61381.1889
WEU,rur,d5,2035,67301.0461
WEU,rur,d5,2040,73601.7459
WEU,rur,d5,2045,80090.0008
WEU,rur,d5,2050,86617.7962
WEU,rur,d5,2055,93137.7279
WEU,rur,d5,2060,99543.9722
WEU,rur,d5,2065,105111.6202
WEU,rur,d5,2070,109816.3048
WEU,rur,d5,2075,113589.0744
WEU,rur,d5,2080,116945.3811
WEU,rur,d5,2085,120147.9355
WEU,rur,d5,2090,123486.4832
WEU,rur,d5,2095,126765.8014
WEU,rur,d5,2100,130314.8048
WEU,rur,d6,2020,63356.9241
WEU,rur,d6,2025,70808.3186
WEU,rur,d6,2030,76938.7385
WEU,rur,d6,2035,84599.0009
WEU,rur,d6,2040,92726.8479
WEU,rur,d6,2045,101082.2565
WEU,rur,d6,2050,109476.2978
WEU,rur,d6,2055,117851.5903
WEU,rur,d6,2060,126076.0551
WEU,rur,d6,2065,133234.8658
WEU,rur,d6,2070,139301.2120
WEU,rur,d6,2075,144190.2353
WEU,rur,d6,2080,148557.4555
WEU,rur,d6,2085,152740.5257
WEU,rur,d6,2090,157112.7696
WEU,rur,d6,2095,161432.5459
WEU,rur,d6,2100,166125.3222
WEU,rur,d7,2020,77903.9647
WEU,rur,d7,2025,87561.2590
WEU,rur,d7,2030,95551.3470
WEU,rur,d7,2035,105373.2683
WEU,rur,d7,2040,115764.7473
WEU,rur,d7,2045,126430.3125
WEU,rur,d7,2050,137130.5361
WEU,rur,d7,2055,147796.4162
WEU,rur,d7,2060,158264.5007
WEU,rur,d7,2065,167390.4800
WEU,rur,d7,2070,175145.8486
WEU,rur,d7,2075,181427.3194
WEU,rur,d7,2080,187061.3225
WEU,rur,d7,2085,192478.1172
WEU,rur,d7,2090,198154.7127
WEU,rur,d7,2095,203795.2052
WEU,rur,d7,2100,209945.5367
WEU,rur,d8,2020,99569.0929
WEU,rur,d8,2025,112631.1265
WEU,rur,d8,2030,123477.5028
WEU,rur,d8,2035,136599.5148
WEU,rur,d8,2040,150443.9652
WEU,rur,d8,2045,164632.3050
WEU,rur,d8,2050,178847.8665
WEU,rur,d8,2055,193004.1613
WEU,rur,d8,2060,206890.5723
WEU,rur,d8,2065,219016.6486
WEU,rur,d8,2070,229352.2367
WEU,rur,d8,2075,237766.8877
WEU,rur,d8,2080,245346.0022
WEU,rur,d8,2085,252661.0683
WEU,rur,d8,2090,260347.5523
WEU,rur,d8,2095,268029.2766
WEU,rur,d8,2100,276436.9404
WEU,rur,d9,2020,133463.4963
WEU,rur,d9,2025,152232.0018
WEU,rur,d9,2030,167819.1892
WEU,rur,d9,2035,186358.2412
WEU,rur,d9,2040,205862.4882
WEU,rur,d9,2045,225821.7269
WEU,rur,d9,2050,245791.9766
WEU,rur,d9,2055,265658.7090
WEU,rur,d9,2060,285136.0919
WEU,rur,d9,2065,302178.3455
WEU,rur,d9,2070,316755.4370
WEU,rur,d9,2075,328695.3611
WEU,rur,d9,2080,339502.7210
WEU,rur,d9,2085,349980.3573
WEU,rur,d9,2090,361024.4842
WEU,rur,d9,2095,372135.0433
WEU,rur,d9,2100,384348.7783
WEU,rur,d10,2020,252871.2718
WEU,rur,d10,2025,294053.3779
WEU,rur,d10,2030,327983.4762
WEU,rur,d10,2035,367141.5442
WEU,rur,d10,2040,408143.2247
WEU,rur,d10,2045,450004.0615
WEU,rur,d10,2050,491791.9685
WEU,rur,d10,2055,533289.1505
WEU,rur,d10,2060,573935.9721
WEU,rur,d10,2065,609646.5362
WEU,rur,d10,2070,640407.5497
WEU,rur,d10,2075,665906.3165
WEU,rur,d10,2080,689209.3534
WEU,rur,d10,2085,711997.6863
WEU,rur,d10,2090,736164.0077
WEU,rur,d10,2095,760782.4199
WEU,rur,d10,2100,788071.0224
