region_gea,fuel_heat,year,value
SAS,biomass_solid,2025,30.3354
SAS,biomass_solid,2030,30.3354
SAS,biomass_solid,2035,30.3354
SAS,biomass_solid,2040,30.3354
SAS,biomass_solid,2045,30.3354
SAS,biomass_solid,2050,30.3354
SAS,biomass_solid,2055,30.3354
SAS,biomass_solid,2060,30.3354
SAS,biomass_solid,2065,30.3354
SAS,biomass_solid,2070,30.3354
SAS,biomass_solid,2075,30.3354
SAS,biomass_solid,2080,30.3354
SAS,biomass_solid,2085,30.3354
SAS,biomass_solid,2090,30.3354
SAS,biomass_solid,2095,30.3354
SAS,biomass_solid,2100,30.3354
SAS,coal,2025,3.8076
SAS,coal,2030,3.8076
SAS,coal,2035,3.8076
SAS,coal,2040,3.8076
SAS,coal,2045,3.8076
SAS,coal,2050,3.8076
SAS,coal,2055,3.8076
SAS,coal,2060,3.8076
SAS,coal,2065,3.8076
SAS,coal,2070,3.8076
SAS,coal,2075,3.8076
SAS,coal,2080,3.8076
SAS,coal,2085,3.8076
SAS,coal,2090,3.8076
SAS,coal,2095,3.8076
SAS,coal,2100,3.8076
SAS,oil,2025,9.0972
SAS,oil,2030,9.0972
SAS,oil,2035,9.0972
SAS,oil,2040,9.0972
SAS,oil,2045,9.0972
SAS,oil,2050,9.0972
SAS,oil,2055,9.0972
SAS,oil,2060,9.0972
SAS,oil,2065,9.0972
SAS,oil,2070,9.0972
SAS,oil,2075,9.0972
SAS,oil,2080,9.0972
SAS,oil,2085,9.0972
SAS,oil,2090,9.0972
SAS,oil,2095,9.0972
SAS,oil,2100,9.0972
SAS,electricity,2025,8.9376
SAS,electricity,2030,8.9376
SAS,electricity,2035,8.9376
SAS,electricity,2040,8.9376
SAS,electricity,2045,8.9376
SAS,electricity,2050,8.9376
SAS,electricity,2055,8.9376
SAS,electricity,2060,8.9376
SAS,electricity,2065,8.9376
SAS,electricity,2070,8.9376
SAS,electricity,2075,8.9376
SAS,electricity,2080,8.9376
SAS,electricity,2085,8.9376
SAS,electricity,2090,8.9376
SAS,electricity,2095,8.9376
SAS,electricity,2100,8.9376
SAS,gas,2025,14.4438
SAS,gas,2030,14.4438
SAS,gas,2035,14.4438
SAS,gas,2040,14.4438
SAS,gas,2045,14.4438
SAS,gas,2050,14.4438
SAS,gas,2055,14.4438
SAS,gas,2060,14.4438
SAS,gas,2065,14.4438
SAS,gas,2070,14.4438
SAS,gas,2075,14.4438
SAS,gas,2080,14.4438
SAS,gas,2085,14.4438
SAS,gas,2090,14.4438
SAS,gas,2095,14.4438
SAS,gas,2100,14.4438
SAS,heat pump,2025,18.6618
SAS,heat pump,2030,18.6618
SAS,heat pump,2035,18.6618
SAS,heat pump,2040,18.6618
SAS,heat pump,2045,18.6618
SAS,heat pump,2050,18.6618
SAS,heat pump,2055,18.6618
SAS,heat pump,2060,18.6618
SAS,heat pump,2065,18.6618
SAS,heat pump,2070,18.6618
SAS,heat pump,2075,18.6618
SAS,heat pump,2080,18.6618
SAS,heat pump,2085,18.6618
SAS,heat pump,2090,18.6618
SAS,heat pump,2095,18.6618
SAS,heat pump,2100,18.6618
WEU,biomass_solid,2025,30.3354
WEU,biomass_solid,2030,30.3354
WEU,biomass_solid,2035,30.3354
WEU,biomass_solid,2040,30.3354
WEU,biomass_solid,2045,30.3354
WEU,biomass_solid,2050,30.3354
WEU,biomass_solid,2055,30.3354
WEU,biomass_solid,2060,30.3354
WEU,biomass_solid,2065,30.3354
WEU,biomass_solid,2070,30.3354
WEU,biomass_solid,2075,30.3354
WEU,biomass_solid,2080,30.3354
WEU,biomass_solid,2085,30.3354
WEU,biomass_solid,2090,30.3354
WEU,biomass_solid,2095,30.3354
WEU,biomass_solid,2100,30.3354
WEU,coal,2025,3.8076
WEU,coal,2030,3.8076
WEU,coal,2035,3.8076
WEU,coal,2040,3.8076
WEU,coal,2045,3.8076
WEU,coal,2050,3.8076
WEU,coal,2055,3.8076
WEU,coal,2060,3.8076
WEU,coal,2065,3.8076
WEU,coal,2070,3.8076
WEU,coal,2075,3.8076
WEU,coal,2080,3.8076
WEU,coal,2085,3.8076
WEU,coal,2090,3.8076
WEU,coal,2095,3.8076
WEU,coal,2100,3.8076
WEU,oil,2025,9.0972
WEU,oil,2030,9.0972
WEU,oil,2035,9.0972
WEU,oil,2040,9.0972
WEU,oil,2045,9.0972
WEU,oil,2050,9.0972
WEU,oil,2055,9.0972
WEU,oil,2060,9.0972
WEU,oil,2065,9.0972
WEU,oil,2070,9.0972
WEU,oil,2075,9.0972
WEU,oil,2080,9.0972
WEU,oil,2085,9.0972
WEU,oil,2090,9.0972
WEU,oil,2095,9.0972
WEU,oil,2100,9.0972
WEU,electricity,2025,8.9376
WEU,electricity,2030,8.9376
WEU,electricity,2035,8.9376
WEU,electricity,2040,8.9376
WEU,electricity,2045,8.9376
WEU,electricity,2050,8.9376
WEU,electricity,2055,8.9376
WEU,electricity,2060,8.9376
WEU,electricity,2065,8.9376
WEU,electricity,2070,8.9376
WEU,electricity,2075,8.9376
WEU,electricity,2080,8.9376
WEU,electricity,2085,8.9376
WEU,electricity,2090,8.9376
WEU,electricity,2095,8.9376
WEU,electricity,2100,8.9376
WEU,gas,2025,14.4438
WEU,gas,2030,14.4438
WEU,gas,2035,14.4438
WEU,gas,2040,14.4438
WEU,gas,2045,14.4438
WEU,gas,2050,14.4438
WEU,gas,2055,14.4438
WEU,gas,2060,14.4438
WEU,gas,2065,14.4438
WEU,gas,2070,14.4438
WEU,gas,2075,14.4438
WEU,gas,2080,14.4438
WEU,gas,2085,14.4438
WEU,gas,2090,14.4438
WEU,gas,2095,14.4438
WEU,gas,2100,14.4438
WEU,heat pump,2025,18.6618
WEU,heat pump,2030,18.6618
WEU,heat pump,2035,18.6618
WEU,heat pump,2040,18.6618
WEU,heat pump,2045,18.6618
WEU,heat pump,2050,18.6618
WEU,heat pump,2055,18.6618
WEU,heat pump,2060,18.6618
WEU,heat pump,2065,18.6618
WEU,heat pump,2070,18.6618
WEU,heat pump,2075,18.6618
WEU,heat pump,2080,18.6618
WEU,heat pump,2085,18.6618
WEU,heat pump,2090,18.6618
WEU,heat pump,2095,18.6618
WEU,heat pump,2100,18.6618
