region_bld,urt,arch,mat,year,value,inc_cl
C-EEU-HUN,rur,sfh,perm,2065,36.516765473499994,d2
C-EEU-HUN,rur,sfh,perm,2065,42.134729392500006,d3
C-EEU-HUN,rur,sfh,perm,2065,47.7526933115,d4
C-EEU-HUN,rur,sfh,perm,2065,53.3706572305,d5
C-EEU-HUN,rur,sfh,perm,2065,58.988621149500005,d6
C-EEU-HUN,rur,sfh,perm,2065,64.6065850685,d7
C-EEU-HUN,rur,sfh,perm,2065,70.2245489875,d8
C-EEU-HUN,rur,sfh,perm,2065,75.8425129065,d9
C-EEU-HUN,rur,sfh,perm,2065,81.4604768255,d10
C-EEU-HUN,rur,sfh,perm,2070,31.4246398235,d1
C-EEU-HUN,rur,sfh,perm,2070,37.1382107005,d2
C-EEU-HUN,rur,sfh,perm,2070,42.8517815775,d3
C-EEU-HUN,rur,sfh,perm,2070,48.5653524545,d4
C-EEU-HUN,rur,sfh,perm,2070,54.278923331499996,d5
C-EEU-HUN,rur,sfh,perm,2070,59.992494208500005,d6
C-EEU-HUN,rur,sfh,perm,2070,65.7060650855,d7
C-EEU-HUN,rur,sfh,perm,2070,71.4196359625,d8
C-EEU-HUN,rur,sfh,perm,2070,77.1332068395,d9
C-EEU-HUN,rur,sfh,perm,2070,82.8467777165,d10
C-EEU-HUN,rur,sfh,perm,2075,31.899058471500002,d1
C-EEU-HUN,rur,sfh,perm,2075,37.698887284499996,d2
C-EEU-HUN,rur,sfh,perm,2075,43.4987160975,d3
C-EEU-HUN,rur,sfh,perm,2075,49.2985449105,d4
C-EEU-HUN,rur,sfh,perm,2075,55.098373723499996,d5
C-EEU-HUN,rur,sfh,perm,2075,60.8982025365,d6
C-EEU-HUN,rur,sfh,perm,2075,66.6980313495,d7
C-EEU-HUN,rur,sfh,perm,2075,72.4978601625,d8
C-EEU-HUN,rur,sfh,perm,2075,78.29768897550001,d9
C-EEU-HUN,rur,sfh,perm,2075,84.0975177885,d10
C-EEU-HUN,rur,sfh,perm,2080,32.3251521395,d1
C-EEU-HUN,rur,sfh,perm,2080,38.2024525285,d2
C-EEU-HUN,rur,sfh,perm,2080,44.0797529175,d3
C-EEU-HUN,rur,sfh,perm,2080,49.9570533065,d4
C-EEU-HUN,rur,sfh,perm,2080,55.8343536955,d5
C-EEU-HUN,rur,sfh,perm,2080,61.7116540845,d6
C-EEU-HUN,rur,sfh,perm,2080,67.5889544735,d7
C-EEU-HUN,rur,sfh,perm,2080,73.4662548625,d8
C-EEU-HUN,rur,sfh,perm,2080,79.3435552515,d9
C-EEU-HUN,rur,sfh,perm,2080,85.22085564049999,d10
C-EEU-HUN,rur,sfh,perm,2085,32.7064258345,d1
C-EEU-HUN,rur,sfh,perm,2085,38.6530487135,d2
C-EEU-HUN,rur,sfh,perm,2085,44.5996715925,d3
C-EEU-HUN,rur,sfh,perm,2085,50.5462944715,d4
C-EEU-HUN,rur,sfh,perm,2085,56.4929173505,d5
C-EEU-HUN,rur,sfh,perm,2085,62.439540229500004,d6
C-EEU-HUN,rur,sfh,perm,2085,68.3861631085,d7
C-EEU-HUN,rur,sfh,perm,2085,74.3327859875,d8
C-EEU-HUN,rur,sfh,perm,2085,80.2794088665,d9
C-EEU-HUN,rur,sfh,perm,2085,86.2260317455,d10
C-EEU-HUN,rur,sfh,perm,2090,33.0466126485,d1
C-EEU-HUN,rur,sfh,perm,2090,39.0550876755,d2
C-EEU-HUN,rur,sfh,perm,2090,45.0635627025,d3
C-EEU-HUN,rur,sfh,perm,2090,51.072037729499996,d4
C-EEU-HUN,rur,sfh,perm,2090,57.0805127565,d5
C-EEU-HUN,rur,sfh,perm,2090,63.0889877835,d6
C-EEU-HUN,rur,sfh,perm,2090,69.09746281049999,d7
C-EEU-HUN,rur,sfh,perm,2090,75.1059378375,d8
C-EEU-HUN,rur,sfh,perm,2090,81.11441286450001,d9
C-EEU-HUN,rur,sfh,perm,2090,87.1228878915,d10
C-EEU-HUN,rur,sfh,perm,2095,33.3494813025,d1
C-EEU-HUN,rur,sfh,perm,2095,39.413023357499995,d2
C-EEU-HUN,rur,sfh,perm,2095,45.4765654125,d3
C-EEU-HUN,rur,sfh,perm,2095,51.5401074675,d4
C-EEU-HUN,rur,sfh,perm,2095,57.6036495225,d5
C-EEU-HUN,rur,sfh,perm,2095,63.6671915775,d6
C-EEU-HUN,rur,sfh,perm,2095,69.73073363249999,d7
C-EEU-HUN,rur,sfh,perm,2095,75.7942756875,d8
C-EEU-HUN,rur,sfh,perm,2095,81.8578177425,d9
C-EEU-HUN,rur,sfh,perm,2095,87.9213597975,d10
C-EEU-HUN,rur,sfh,perm,2100,33.618734539500004,d1
C-EEU-HUN,rur,sfh,perm,2100,39.73123172849999,d2
C-EEU-HUN,rur,sfh,perm,2100,45.8437289175,d3
C-EEU-HUN,rur,sfh,perm,2100,51.9562261065,d4
C-EEU-HUN,rur,sfh,perm,2100,58.06872329549999,d5
C-EEU-HUN,rur,sfh,perm,2100,64.1812204845,d6
C-EEU-HUN,rur,sfh,perm,2100,70.2937176735,d7
C-EEU-HUN,rur,sfh,perm,2100,76.4062148625,d8
C-EEU-HUN,rur,sfh,perm,2100,82.5187120515,d9
C-EEU-HUN,rur,sfh,perm,2100,88.6312092405,d10
C-EEU-HUN,urb,mfh,perm,2015,12.9139314755,d1
C-EEU-HUN,urb,mfh,perm,2015,15.261919016499997,d2
C-EEU-HUN,urb,mfh,perm,2015,17.609906557499997,d3
C-EEU-HUN,urb,mfh,perm,2015,19.9578940985,d4
C-EEU-HUN,urb,mfh,perm,2015,22.305881639499997,d5
C-EEU-HUN,urb,mfh,perm,2015,24.6538691805,d6
C-EEU-HUN,urb,mfh,perm,2015,27.001856721499998,d7
C-EEU-HUN,urb,mfh,perm,2015,29.3498442625,d8
C-EEU-HUN,urb,mfh,perm,2015,31.697831803499998,d9
C-EEU-HUN,urb,mfh,perm,2015,34.045819344499996,d10
C-EEU-HUN,urb,mfh,perm,2020,13.440839291000001,d1
C-EEU-HUN,urb,mfh,perm,2020,15.884628252999997,d2
C-EEU-HUN,urb,mfh,perm,2020,18.328417215,d3
C-EEU-HUN,urb,mfh,perm,2020,20.772206177,d4
C-EEU-HUN,urb,mfh,perm,2020,23.215995139,d5
C-EEU-HUN,urb,mfh,perm,2020,25.659784101,d6
C-EEU-HUN,urb,mfh,perm,2020,28.103573063,d7
C-EEU-HUN,urb,mfh,perm,2020,30.547362024999998,d8
C-EEU-HUN,urb,mfh,perm,2020,32.991150987000005,d9
C-EEU-HUN,urb,mfh,perm,2020,35.434939949,d10
C-EEU-HUN,urb,mfh,perm,2025,13.963267978000001,d1
C-EEU-HUN,urb,mfh,perm,2025,16.502043974,d2
C-EEU-HUN,urb,mfh,perm,2025,19.04081997,d3
C-EEU-HUN,urb,mfh,perm,2025,21.579595966,d4
C-EEU-HUN,urb,mfh,perm,2025,24.118371961999998,d5
C-EEU-HUN,urb,mfh,perm,2025,26.657147958000003,d6
C-EEU-HUN,urb,mfh,perm,2025,29.195923953999998,d7
C-EEU-HUN,urb,mfh,perm,2025,31.73469995,d8
C-EEU-HUN,urb,mfh,perm,2025,34.273475946000005,d9
C-EEU-HUN,urb,mfh,perm,2025,36.812251941999996,d10
C-EEU-HUN,urb,mfh,perm,2030,14.474789818500001,d1
C-EEU-HUN,urb,mfh,perm,2030,17.106569785499996,d2
C-EEU-HUN,urb,mfh,perm,2030,19.7383497525,d3
C-EEU-HUN,urb,mfh,perm,2030,22.3701297195,d4
C-EEU-HUN,urb,mfh,perm,2030,25.0019096865,d5
C-EEU-HUN,urb,mfh,perm,2030,27.6336896535,d6
C-EEU-HUN,urb,mfh,perm,2030,30.265469620499996,d7
C-EEU-HUN,urb,mfh,perm,2030,32.8972495875,d8
C-EEU-HUN,urb,mfh,perm,2030,35.5290295545,d9
C-EEU-HUN,urb,mfh,perm,2030,38.1608095215,d10
C-EEU-HUN,urb,mfh,perm,2035,14.969564115,d1
C-EEU-HUN,urb,mfh,perm,2035,17.691303044999998,d2
C-EEU-HUN,urb,mfh,perm,2035,20.413041975,d3
C-EEU-HUN,urb,mfh,perm,2035,23.134780905,d4
C-EEU-HUN,urb,mfh,perm,2035,25.856519835,d5
C-EEU-HUN,urb,mfh,perm,2035,28.578258765,d6
C-EEU-HUN,urb,mfh,perm,2035,31.299997695,d7
C-EEU-HUN,urb,mfh,perm,2035,34.021736625,d8
C-EEU-HUN,urb,mfh,perm,2035,36.743475555,d9
C-EEU-HUN,urb,mfh,perm,2035,39.465214485,d10
C-EEU-HUN,urb,mfh,perm,2040,15.442588711,d1
C-EEU-HUN,urb,mfh,perm,2040,18.250332112999995,d2
C-EEU-HUN,urb,mfh,perm,2040,21.058075515,d3
C-EEU-HUN,urb,mfh,perm,2040,23.865818917,d4
C-EEU-HUN,urb,mfh,perm,2040,26.673562319,d5
C-EEU-HUN,urb,mfh,perm,2040,29.481305721,d6
C-EEU-HUN,urb,mfh,perm,2040,32.289049123,d7
C-EEU-HUN,urb,mfh,perm,2040,35.096792525,d8
C-EEU-HUN,urb,mfh,perm,2040,37.904535927,d9
C-EEU-HUN,urb,mfh,perm,2040,40.712279329,d10
C-EEU-HUN,urb,mfh,perm,2045,15.889890907000002,d1
C-EEU-HUN,urb,mfh,perm,2045,18.778961981,d2
C-EEU-HUN,urb,mfh,perm,2045,21.668033055,d3
C-EEU-HUN,urb,mfh,perm,2045,24.557104129,d4
C-EEU-HUN,urb,mfh,perm,2045,27.446175203,d5
C-EEU-HUN,urb,mfh,perm,2045,30.335246277,d6
C-EEU-HUN,urb,mfh,perm,2045,33.224317350999996,d7
C-EEU-HUN,urb,mfh,perm,2045,36.113388425,d8
C-EEU-HUN,urb,mfh,perm,2045,39.002459499000004,d9
C-EEU-HUN,urb,mfh,perm,2045,41.891530573,d10
C-EEU-HUN,urb,mfh,perm,2050,16.3085836485,d1
C-EEU-HUN,urb,mfh,perm,2050,19.273780675499996,d2
C-EEU-HUN,urb,mfh,perm,2050,22.2389777025,d3
C-EEU-HUN,urb,mfh,perm,2050,25.2041747295,d4
C-EEU-HUN,urb,mfh,perm,2050,28.1693717565,d5
C-EEU-HUN,urb,mfh,perm,2050,31.1345687835,d6
C-EEU-HUN,urb,mfh,perm,2050,34.099765810499996,d7
C-EEU-HUN,urb,mfh,perm,2050,37.0649628375,d8
C-EEU-HUN,urb,mfh,perm,2050,40.0301598645,d9
C-EEU-HUN,urb,mfh,perm,2050,42.995356891499995,d10
C-EEU-HUN,urb,mfh,perm,2055,16.6968890385,d1
C-EEU-HUN,urb,mfh,perm,2055,19.732687045499997,d2
C-EEU-HUN,urb,mfh,perm,2055,22.7684850525,d3
C-EEU-HUN,urb,mfh,perm,2055,25.804283059499998,d4
C-EEU-HUN,urb,mfh,perm,2055,28.840081066499998,d5
C-EEU-HUN,urb,mfh,perm,2055,31.875879073500002,d6
C-EEU-HUN,urb,mfh,perm,2055,34.9116770805,d7
C-EEU-HUN,urb,mfh,perm,2055,37.9474750875,d8
C-EEU-HUN,urb,mfh,perm,2055,40.9832730945,d9
C-EEU-HUN,urb,mfh,perm,2055,44.019071101499996,d10
C-EEU-HUN,urb,mfh,perm,2060,17.054013746000003,d1
C-EEU-HUN,urb,mfh,perm,2060,20.154743517999997,d2
C-EEU-HUN,urb,mfh,perm,2060,23.25547329,d3
C-EEU-HUN,urb,mfh,perm,2060,26.356203062,d4
C-EEU-HUN,urb,mfh,perm,2060,29.456932834,d5
C-EEU-HUN,urb,mfh,perm,2060,32.557662606,d6
C-EEU-HUN,urb,mfh,perm,2060,35.658392377999995,d7
C-EEU-HUN,urb,mfh,perm,2060,38.75912215,d8
C-EEU-HUN,urb,mfh,perm,2060,41.859851922000004,d9
C-EEU-HUN,urb,mfh,perm,2060,44.960581694,d10
C-EEU-HUN,urb,mfh,perm,2065,17.3800654335,d1
C-EEU-HUN,urb,mfh,perm,2065,20.540077330499997,d2
C-EEU-HUN,urb,mfh,perm,2065,23.7000892275,d3
C-EEU-HUN,urb,mfh,perm,2065,26.860101124499998,d4
C-EEU-HUN,urb,mfh,perm,2065,30.0201130215,d5
C-EEU-HUN,urb,mfh,perm,2065,33.1801249185,d6
C-EEU-HUN,urb,mfh,perm,2065,36.340136815499996,d7
C-EEU-HUN,urb,mfh,perm,2065,39.5001487125,d8
C-EEU-HUN,urb,mfh,perm,2065,42.660160609500004,d9
C-EEU-HUN,urb,mfh,perm,2065,45.8201725065,d10
C-EEU-HUN,urb,mfh,perm,2070,17.6758407705,d1
C-EEU-HUN,urb,mfh,perm,2070,20.889630001499995,d2
C-EEU-HUN,urb,mfh,perm,2070,24.1034192325,d3
C-EEU-HUN,urb,mfh,perm,2070,27.3172084635,d4
C-EEU-HUN,urb,mfh,perm,2070,30.530997694499998,d5
C-EEU-HUN,urb,mfh,perm,2070,33.7447869255,d6
C-EEU-HUN,urb,mfh,perm,2070,36.958576156499994,d7
C-EEU-HUN,urb,mfh,perm,2070,40.172365387499994,d8
C-EEU-HUN,urb,mfh,perm,2070,43.3861546185,d9
C-EEU-HUN,urb,mfh,perm,2070,46.599943849499994,d10
C-EEU-HUN,urb,mfh,perm,2075,17.942693428000002,d1
C-EEU-HUN,urb,mfh,perm,2075,21.205001323999998,d2
C-EEU-HUN,urb,mfh,perm,2075,24.46730922,d3
C-EEU-HUN,urb,mfh,perm,2075,27.729617116,d4
C-EEU-HUN,urb,mfh,perm,2075,30.991925012,d5
C-EEU-HUN,urb,mfh,perm,2075,34.254232908000006,d6
C-EEU-HUN,urb,mfh,perm,2075,37.516540803999995,d7
C-EEU-HUN,urb,mfh,perm,2075,40.7788487,d8
C-EEU-HUN,urb,mfh,perm,2075,44.04115659600001,d9
C-EEU-HUN,urb,mfh,perm,2075,47.303464491999996,d10
C-EEU-HUN,urb,mfh,perm,2080,18.182364073500004,d1
C-EEU-HUN,urb,mfh,perm,2080,21.4882484505,d2
C-EEU-HUN,urb,mfh,perm,2080,24.7941328275,d3
C-EEU-HUN,urb,mfh,perm,2080,28.100017204500002,d4
C-EEU-HUN,urb,mfh,perm,2080,31.4059015815,d5
C-EEU-HUN,urb,mfh,perm,2080,34.7117859585,d6
C-EEU-HUN,urb,mfh,perm,2080,38.0176703355,d7
C-EEU-HUN,urb,mfh,perm,2080,41.323554712500005,d8
C-EEU-HUN,urb,mfh,perm,2080,44.6294390895,d9
C-EEU-HUN,urb,mfh,perm,2080,47.9353234665,d10
C-EEU-HUN,urb,mfh,perm,2085,18.396824231500002,d1
C-EEU-HUN,urb,mfh,perm,2085,21.741701364499995,d2
C-EEU-HUN,urb,mfh,perm,2085,25.0865784975,d3
C-EEU-HUN,urb,mfh,perm,2085,28.4314556305,d4
C-EEU-HUN,urb,mfh,perm,2085,31.776332763499997,d5
C-EEU-HUN,urb,mfh,perm,2085,35.1212098965,d6
C-EEU-HUN,urb,mfh,perm,2085,38.466087029499995,d7
C-EEU-HUN,urb,mfh,perm,2085,41.8109641625,d8
C-EEU-HUN,urb,mfh,perm,2085,45.155841295500004,d9
C-EEU-HUN,urb,mfh,perm,2085,48.5007184285,d10
C-EEU-HUN,urb,mfh,perm,2090,18.588173692,d1
C-EEU-HUN,urb,mfh,perm,2090,21.967841635999996,d2
C-EEU-HUN,urb,mfh,perm,2090,25.34750958,d3
C-EEU-HUN,urb,mfh,perm,2090,28.727177524,d4
C-EEU-HUN,urb,mfh,perm,2090,32.106845467999996,d5
C-EEU-HUN,urb,mfh,perm,2090,35.486513412,d6
C-EEU-HUN,urb,mfh,perm,2090,38.866181356,d7
C-EEU-HUN,urb,mfh,perm,2090,42.245849299999996,d8
C-EEU-HUN,urb,mfh,perm,2090,45.625517244,d9
C-EEU-HUN,urb,mfh,perm,2090,49.005185188,d10
C-EEU-HUN,urb,mfh,perm,2095,18.758532309,d1
C-EEU-HUN,urb,mfh,perm,2095,22.169174546999997,d2
C-EEU-HUN,urb,mfh,perm,2095,25.579816785,d3
C-EEU-HUN,urb,mfh,perm,2095,28.990459022999996,d4
C-EEU-HUN,urb,mfh,perm,2095,32.401101260999994,d5
C-EEU-HUN,urb,mfh,perm,2095,35.811743499,d6
C-EEU-HUN,urb,mfh,perm,2095,39.222385736999996,d7
C-EEU-HUN,urb,mfh,perm,2095,42.633027975,d8
C-EEU-HUN,urb,mfh,perm,2095,46.043670213,d9
C-EEU-HUN,urb,mfh,perm,2095,49.45431245099999,d10
C-EEU-HUN,urb,mfh,perm,2100,18.909982806000002,d1
C-EEU-HUN,urb,mfh,perm,2100,22.348161498,d2
C-EEU-HUN,urb,mfh,perm,2100,25.786340190000004,d3
C-EEU-HUN,urb,mfh,perm,2100,29.224518882,d4
C-EEU-HUN,urb,mfh,perm,2100,32.662697574,d5
C-EEU-HUN,urb,mfh,perm,2100,36.10087626600001,d6
C-EEU-HUN,urb,mfh,perm,2100,39.539054958,d7
C-EEU-HUN,urb,mfh,perm,2100,42.97723365,d8
C-EEU-HUN,urb,mfh,perm,2100,46.41541234200001,d9
C-EEU-HUN,urb,mfh,perm,2100,49.853591034000004,d10
C-EEU-HUN,urb,sfh,perm,2015,22.559253678500003,d1
C-EEU-HUN,urb,sfh,perm,2015,26.660936165499997,d2
C-EEU-HUN,urb,sfh,perm,2015,30.762618652500002,d3
C-EEU-HUN,urb,sfh,perm,2015,34.8643011395,d4
C-EEU-HUN,urb,sfh,perm,2015,38.9659836265,d5
C-EEU-HUN,urb,sfh,perm,2015,43.0676661135,d6
C-EEU-HUN,urb,sfh,perm,2015,47.169348600499994,d7
C-EEU-HUN,urb,sfh,perm,2015,51.2710310875,d8
C-EEU-HUN,urb,sfh,perm,2015,55.372713574500004,d9
C-EEU-HUN,urb,sfh,perm,2015,59.4743960615,d10
C-EEU-HUN,urb,sfh,perm,2020,23.479705144500002,d1
C-EEU-HUN,urb,sfh,perm,2020,27.748742443499996,d2
C-EEU-HUN,urb,sfh,perm,2020,32.0177797425,d3
C-EEU-HUN,urb,sfh,perm,2020,36.2868170415,d4
C-EEU-HUN,urb,sfh,perm,2020,40.5558543405,d5
C-EEU-HUN,urb,sfh,perm,2020,44.8248916395,d6
C-EEU-HUN,urb,sfh,perm,2020,49.0939289385,d7
C-EEU-HUN,urb,sfh,perm,2020,53.362966237500004,d8
C-EEU-HUN,urb,sfh,perm,2020,57.6320035365,d9
C-EEU-HUN,urb,sfh,perm,2020,61.9010408355,d10
C-EEU-HUN,urb,sfh,perm,2025,24.3923320465,d1
C-EEU-HUN,urb,sfh,perm,2025,28.827301509499996,d2
C-EEU-HUN,urb,sfh,perm,2025,33.262270972500005,d3
C-EEU-HUN,urb,sfh,perm,2025,37.6972404355,d4
C-EEU-HUN,urb,sfh,perm,2025,42.1322098985,d5
C-EEU-HUN,urb,sfh,perm,2025,46.5671793615,d6
C-EEU-HUN,urb,sfh,perm,2025,51.0021488245,d7
C-EEU-HUN,urb,sfh,perm,2025,55.4371182875,d8
C-EEU-HUN,urb,sfh,perm,2025,59.87208775050001,d9
C-EEU-HUN,urb,sfh,perm,2025,64.3070572135,d10
C-EEU-HUN,urb,sfh,perm,2030,25.2859058485,d1
C-EEU-HUN,urb,sfh,perm,2030,29.883343275499996,d2
C-EEU-HUN,urb,sfh,perm,2030,34.4807807025,d3
C-EEU-HUN,urb,sfh,perm,2030,39.078218129499994,d4
C-EEU-HUN,urb,sfh,perm,2030,43.6756555565,d5
C-EEU-HUN,urb,sfh,perm,2030,48.2730929835,d6
C-EEU-HUN,urb,sfh,perm,2030,52.870530410499995,d7
C-EEU-HUN,urb,sfh,perm,2030,57.4679678375,d8
C-EEU-HUN,urb,sfh,perm,2030,62.0654052645,d9
C-EEU-HUN,urb,sfh,perm,2030,66.66284269149999,d10
C-EEU-HUN,urb,sfh,perm,2035,26.150223506000003,d1
C-EEU-HUN,urb,sfh,perm,2035,30.904809597999996,d2
C-EEU-HUN,urb,sfh,perm,2035,35.659395690000004,d3
C-EEU-HUN,urb,sfh,perm,2035,40.413981782,d4
C-EEU-HUN,urb,sfh,perm,2035,45.168567874,d5
C-EEU-HUN,urb,sfh,perm,2035,49.92315396600001,d6
C-EEU-HUN,urb,sfh,perm,2035,54.677740058,d7
C-EEU-HUN,urb,sfh,perm,2035,59.43232615,d8
C-EEU-HUN,urb,sfh,perm,2035,64.186912242,d9
C-EEU-HUN,urb,sfh,perm,2035,68.941498334,d10
C-EEU-HUN,urb,sfh,perm,2040,26.976546751000004,d1
C-EEU-HUN,urb,sfh,perm,2040,31.881373432999997,d2
C-EEU-HUN,urb,sfh,perm,2040,36.786200115,d3
C-EEU-HUN,urb,sfh,perm,2040,41.691026797,d4
C-EEU-HUN,urb,sfh,perm,2040,46.595853479,d5
C-EEU-HUN,urb,sfh,perm,2040,51.500680161000005,d6
C-EEU-HUN,urb,sfh,perm,2040,56.405506843,d7
C-EEU-HUN,urb,sfh,perm,2040,61.310333525000004,d8
C-EEU-HUN,urb,sfh,perm,2040,66.21516020700001,d9
C-EEU-HUN,urb,sfh,perm,2040,71.119986889,d10
C-EEU-HUN,urb,sfh,perm,2045,27.7579357275,d1
C-EEU-HUN,urb,sfh,perm,2045,32.804833132499994,d2
C-EEU-HUN,urb,sfh,perm,2045,37.8517305375,d3
C-EEU-HUN,urb,sfh,perm,2045,42.8986279425,d4
C-EEU-HUN,urb,sfh,perm,2045,47.945525347499995,d5
C-EEU-HUN,urb,sfh,perm,2045,52.992422752500005,d6
C-EEU-HUN,urb,sfh,perm,2045,58.03932015749999,d7
C-EEU-HUN,urb,sfh,perm,2045,63.086217562499996,d8
C-EEU-HUN,urb,sfh,perm,2045,68.1331149675,d9
C-EEU-HUN,urb,sfh,perm,2045,73.1800123725,d10
C-EEU-HUN,urb,sfh,perm,2050,28.489347062,d1
C-EEU-HUN,urb,sfh,perm,2050,33.66922834599999,d2
C-EEU-HUN,urb,sfh,perm,2050,38.84910963,d3
C-EEU-HUN,urb,sfh,perm,2050,44.028990914,d4
C-EEU-HUN,urb,sfh,perm,2050,49.208872197999995,d5
C-EEU-HUN,urb,sfh,perm,2050,54.388753482,d6
C-EEU-HUN,urb,sfh,perm,2050,59.56863476599999,d7
C-EEU-HUN,urb,sfh,perm,2050,64.74851604999999,d8
C-EEU-HUN,urb,sfh,perm,2050,69.928397334,d9
C-EEU-HUN,urb,sfh,perm,2050,75.10827861799999,d10
C-EEU-HUN,urb,sfh,perm,2055,29.167674948500004,d1
C-EEU-HUN,urb,sfh,perm,2055,34.4708885755,d2
C-EEU-HUN,urb,sfh,perm,2055,39.7741022025,d3
C-EEU-HUN,urb,sfh,perm,2055,45.0773158295,d4
C-EEU-HUN,urb,sfh,perm,2055,50.3805294565,d5
C-EEU-HUN,urb,sfh,perm,2055,55.683743083500005,d6
C-EEU-HUN,urb,sfh,perm,2055,60.986956710499996,d7
C-EEU-HUN,urb,sfh,perm,2055,66.2901703375,d8
C-EEU-HUN,urb,sfh,perm,2055,71.5933839645,d9
C-EEU-HUN,urb,sfh,perm,2055,76.8965975915,d10
C-EEU-HUN,urb,sfh,perm,2060,29.7915335135,d1
C-EEU-HUN,urb,sfh,perm,2060,35.208175970499994,d2
C-EEU-HUN,urb,sfh,perm,2060,40.624818427499996,d3
C-EEU-HUN,urb,sfh,perm,2060,46.0414608845,d4
C-EEU-HUN,urb,sfh,perm,2060,51.45810334149999,d5
C-EEU-HUN,urb,sfh,perm,2060,56.8747457985,d6
C-EEU-HUN,urb,sfh,perm,2060,62.29138825549999,d7
C-EEU-HUN,urb,sfh,perm,2060,67.70803071249999,d8
C-EEU-HUN,urb,sfh,perm,2060,73.1246731695,d9
C-EEU-HUN,urb,sfh,perm,2060,78.5413156265,d10
C-EEU-HUN,urb,sfh,perm,2065,30.361110857,d1
C-EEU-HUN,urb,sfh,perm,2065,35.881312830999995,d2
C-EEU-HUN,urb,sfh,perm,2065,41.401514805,d3
C-EEU-HUN,urb,sfh,perm,2065,46.92171677899999,d4
C-EEU-HUN,urb,sfh,perm,2065,52.441918752999996,d5
C-EEU-HUN,urb,sfh,perm,2065,57.962120727,d6
C-EEU-HUN,urb,sfh,perm,2065,63.482322700999994,d7
C-EEU-HUN,urb,sfh,perm,2065,69.00252467499999,d8
C-EEU-HUN,urb,sfh,perm,2065,74.522726649,d9
C-EEU-HUN,urb,sfh,perm,2065,80.042928623,d10
C-EEU-HUN,urb,sfh,perm,2070,30.877798660500005,d1
C-EEU-HUN,urb,sfh,perm,2070,36.4919438715,d2
C-EEU-HUN,urb,sfh,perm,2070,42.106089082500006,d3
C-EEU-HUN,urb,sfh,perm,2070,47.7202342935,d4
C-EEU-HUN,urb,sfh,perm,2070,53.3343795045,d5
C-EEU-HUN,urb,sfh,perm,2070,58.94852471550001,d6
C-EEU-HUN,urb,sfh,perm,2070,64.56266992649999,d7
C-EEU-HUN,urb,sfh,perm,2070,70.1768151375,d8
C-EEU-HUN,urb,sfh,perm,2070,75.79096034850001,d9
C-EEU-HUN,urb,sfh,perm,2070,81.4051055595,d10
C-EEU-HUN,urb,sfh,perm,2075,31.3439616325,d1
C-EEU-HUN,urb,sfh,perm,2075,37.04286374749999,d2
C-EEU-HUN,urb,sfh,perm,2075,42.7417658625,d3
C-EEU-HUN,urb,sfh,perm,2075,48.4406679775,d4
C-EEU-HUN,urb,sfh,perm,2075,54.139570092499994,d5
C-EEU-HUN,urb,sfh,perm,2075,59.838472207500004,d6
C-EEU-HUN,urb,sfh,perm,2075,65.5373743225,d7
C-EEU-HUN,urb,sfh,perm,2075,71.2362764375,d8
C-EEU-HUN,urb,sfh,perm,2075,76.9351785525,d9
C-EEU-HUN,urb,sfh,perm,2075,82.6340806675,d10
C-EEU-HUN,urb,sfh,perm,2080,31.762640558,d1
C-EEU-HUN,urb,sfh,perm,2080,37.537666114,d2
C-EEU-HUN,urb,sfh,perm,2080,43.31269167,d3
C-EEU-HUN,urb,sfh,perm,2080,49.087717225999995,d4
C-EEU-HUN,urb,sfh,perm,2080,54.862742782,d5
C-EEU-HUN,urb,sfh,perm,2080,60.637768338,d6
C-EEU-HUN,urb,sfh,perm,2080,66.41279389399999,d7
C-EEU-HUN,urb,sfh,perm,2080,72.18781945,d8
C-EEU-HUN,urb,sfh,perm,2080,77.96284500600001,d9
C-EEU-HUN,urb,sfh,perm,2080,83.737870562,d10
C-EEU-HUN,urb,sfh,perm,2085,32.13727946,d1
C-EEU-HUN,urb,sfh,perm,2085,37.98042117999999,d2
C-EEU-HUN,urb,sfh,perm,2085,43.8235629,d3
C-EEU-HUN,urb,sfh,perm,2085,49.66670462,d4
C-EEU-HUN,urb,sfh,perm,2085,55.509846339999996,d5
C-EEU-HUN,urb,sfh,perm,2085,61.35298806,d6
C-EEU-HUN,urb,sfh,perm,2085,67.19612977999999,d7
C-EEU-HUN,urb,sfh,perm,2085,73.0392715,d8
C-EEU-HUN,urb,sfh,perm,2085,78.88241322,d9
C-EEU-HUN,urb,sfh,perm,2085,84.72555494,d10
C-EEU-HUN,urb,sfh,perm,2090,32.471546453500004,d1
C-EEU-HUN,urb,sfh,perm,2090,38.375463990499995,d2
C-EEU-HUN,urb,sfh,perm,2090,44.2793815275,d3
C-EEU-HUN,urb,sfh,perm,2090,50.1832990645,d4
C-EEU-HUN,urb,sfh,perm,2090,56.087216601499996,d5
C-EEU-HUN,urb,sfh,perm,2090,61.99113413850001,d6
C-EEU-HUN,urb,sfh,perm,2090,67.8950516755,d7
C-EEU-HUN,urb,sfh,perm,2090,73.7989692125,d8
C-EEU-HUN,urb,sfh,perm,2090,79.70288674950001,d9
C-EEU-HUN,urb,sfh,perm,2090,85.6068042865,d10
C-EEU-HUN,urb,sfh,perm,2095,32.769144688500006,d1
C-EEU-HUN,urb,sfh,perm,2095,38.727170995499996,d2
