region_bld,year,variable,resolution,value
C-WEU-IRL,2015,energy_poverty_thres,p2,NA
C-WEU-IRL,2015,energy_poverty_thres,p3,NA
C-WEU-IRL,2015,energy_poverty_thres,q1,NA
C-WEU-IRL,2015,energy_poverty_thres,q2,NA
C-WEU-IRL,2015,energy_poverty_thres,q3,NA
C-WEU-IRL,2015,floor_m2,all,NA
C-WEU-IRL,2015,floor_m2,biomass_solid,NA
C-WEU-IRL,2015,floor_m2,coal,NA
C-WEU-IRL,2015,floor_m2,electricity,NA
C-WEU-IRL,2015,floor_m2,gas,NA
C-WEU-IRL,2015,floor_m2,heat_pump,NA
C-WEU-IRL,2015,floor_m2,oil,NA
C-WEU-IRL,2015,floor_m2,p1,NA
C-WEU-IRL,2015,floor_m2,p2,NA
C-WEU-IRL,2015,floor_m2,p3,NA
C-WEU-IRL,2015,heat_kWh,all,NA
C-WEU-IRL,2015,heat_kWh,biomass_solid,NA
C-WEU-IRL,2015,heat_kWh,coal,NA
C-WEU-IRL,2015,heat_kWh,electricity,NA
C-WEU-IRL,2015,heat_kWh,gas,NA
C-WEU-IRL,2015,heat_kWh,heat_pump,NA
C-WEU-IRL,2015,heat_kWh,oil,NA
C-WEU-IRL,2015,heat_kWh,p1,NA
C-WEU-IRL,2015,heat_kWh,p2,NA
C-WEU-IRL,2015,heat_kWh,p3,NA
C-WEU-IRL,2015,heat_std_kWh,all,NA
C-WEU-IRL,2015,heat_std_kWh,biomass_solid,NA
C-WEU-IRL,2015,heat_std_kWh,coal,NA
C-WEU-IRL,2015,heat_std_kWh,electricity,NA
C-WEU-IRL,2015,heat_std_kWh,gas,NA
C-WEU-IRL,2015,heat_std_kWh,heat_pump,NA
C-WEU-IRL,2015,heat_std_kWh,oil,NA
C-WEU-IRL,2015,heat_std_kWh,p1,NA
C-WEU-IRL,2015,heat_std_kWh,p2,NA
C-WEU-IRL,2015,heat_std_kWh,p3,NA
C-WEU-IRL,2015,heat_tCO2,all,NA
C-WEU-IRL,2015,heat_tCO2,biomass_solid,NA
C-WEU-IRL,2015,heat_tCO2,coal,NA
C-WEU-IRL,2015,heat_tCO2,electricity,NA
C-WEU-IRL,2015,heat_tCO2,gas,NA
C-WEU-IRL,2015,heat_tCO2,heat_pump,NA
C-WEU-IRL,2015,heat_tCO2,oil,NA
C-WEU-IRL,2015,heat_tCO2,p1,NA
C-WEU-IRL,2015,heat_tCO2,p2,NA
C-WEU-IRL,2015,heat_tCO2,p3,NA
C-WEU-IRL,2015,stock_building,all,1765729.19156
C-WEU-IRL,2015,stock_building,biomass_solid,24145.36141
C-WEU-IRL,2015,stock_building,coal,290303.67944000004
C-WEU-IRL,2015,stock_building,electricity,104755.23212
C-WEU-IRL,2015,stock_building,gas,452829.61189
C-WEU-IRL,2015,stock_building,heat_pump,35567.535149999996
C-WEU-IRL,2015,stock_building,oil,858127.77155
C-WEU-IRL,2015,stock_building,p1,284554.72556
C-WEU-IRL,2015,stock_building,p2,884349.19816
C-WEU-IRL,2015,stock_building,p3,596825.26784
C-WEU-ITA,2015,cost_heat_EUR,all,NA
C-WEU-ITA,2015,cost_heat_EUR,biomass_solid,NA
C-WEU-ITA,2015,cost_heat_EUR,district_heat,NA
C-WEU-ITA,2015,cost_heat_EUR,gas,NA
C-WEU-ITA,2015,cost_heat_EUR,heat_pump,NA
C-WEU-ITA,2015,cost_heat_EUR,oil,NA
C-WEU-ITA,2015,cost_heat_EUR,p1,NA
C-WEU-ITA,2015,cost_heat_EUR,p2,NA
C-WEU-ITA,2015,cost_heat_EUR,p3,NA
C-WEU-ITA,2015,energy_poverty_thres,all,NA
C-WEU-ITA,2015,energy_poverty_thres,biomass_solid,NA
C-WEU-ITA,2015,energy_poverty_thres,district_heat,NA
C-WEU-ITA,2015,energy_poverty_thres,gas,NA
C-WEU-ITA,2015,energy_poverty_thres,heat_pump,NA
C-WEU-ITA,2015,energy_poverty_thres,oil,NA
C-WEU-ITA,2015,energy_poverty_thres,p1,NA
C-WEU-ITA,2015,energy_poverty_thres,p2,NA
C-WEU-ITA,2015,energy_poverty_thres,p3,NA
C-WEU-ITA,2015,energy_poverty_thres,q1,NA
C-WEU-ITA,2015,energy_poverty_thres,q2,NA
C-WEU-ITA,2015,energy_poverty_thres,q3,NA
C-WEU-ITA,2015,floor_m2,all,NA
C-WEU-ITA,2015,floor_m2,biomass_solid,NA
C-WEU-ITA,2015,floor_m2,district_heat,NA
C-WEU-ITA,2015,floor_m2,gas,NA
C-WEU-ITA,2015,floor_m2,heat_pump,NA
C-WEU-ITA,2015,floor_m2,oil,NA
C-WEU-ITA,2015,floor_m2,p1,NA
C-WEU-ITA,2015,floor_m2,p2,NA
C-WEU-ITA,2015,floor_m2,p3,NA
C-WEU-ITA,2015,heat_kWh,all,NA
C-WEU-ITA,2015,heat_kWh,biomass_solid,NA
C-WEU-ITA,2015,heat_kWh,district_heat,NA
C-WEU-ITA,2015,heat_kWh,gas,NA
C-WEU-ITA,2015,heat_kWh,heat_pump,NA
C-WEU-ITA,2015,heat_kWh,oil,NA
C-WEU-ITA,2015,heat_kWh,p1,NA
C-WEU-ITA,2015,heat_kWh,p2,NA
C-WEU-ITA,2015,heat_kWh,p3,NA
C-WEU-ITA,2015,heat_std_kWh,all,NA
C-WEU-ITA,2015,heat_std_kWh,biomass_solid,NA
C-WEU-ITA,2015,heat_std_kWh,district_heat,NA
C-WEU-ITA,2015,heat_std_kWh,gas,NA
C-WEU-ITA,2015,heat_std_kWh,heat_pump,NA
C-WEU-ITA,2015,heat_std_kWh,oil,NA
C-WEU-ITA,2015,heat_std_kWh,p1,NA
C-WEU-ITA,2015,heat_std_kWh,p2,NA
C-WEU-ITA,2015,heat_std_kWh,p3,NA
C-WEU-ITA,2015,heat_tCO2,all,NA
C-WEU-ITA,2015,heat_tCO2,biomass_solid,NA
C-WEU-ITA,2015,heat_tCO2,district_heat,NA
C-WEU-ITA,2015,heat_tCO2,gas,NA
C-WEU-ITA,2015,heat_tCO2,heat_pump,NA
C-WEU-ITA,2015,heat_tCO2,oil,NA
C-WEU-ITA,2015,heat_tCO2,p1,NA
C-WEU-ITA,2015,heat_tCO2,p2,NA
C-WEU-ITA,2015,heat_tCO2,p3,NA
C-WEU-ITA,2015,stock_building,all,25616870.26246
C-WEU-ITA,2015,stock_building,biomass_solid,5898490.87857
C-WEU-ITA,2015,stock_building,district_heat,1279045.36316
C-WEU-ITA,2015,stock_building,gas,16568774.56789
C-WEU-ITA,2015,stock_building,heat_pump,150976.78645999997
C-WEU-ITA,2015,stock_building,oil,1719582.6663799998
C-WEU-ITA,2015,stock_building,p1,5476032.17864
C-WEU-ITA,2015,stock_building,p2,12816609.11634
C-WEU-ITA,2015,stock_building,p3,7324228.96748
C-WEU-LUX,2015,cost_heat_EUR,all,NA
C-WEU-LUX,2015,cost_heat_EUR,biomass_solid,NA
C-WEU-LUX,2015,cost_heat_EUR,electricity,NA
C-WEU-LUX,2015,cost_heat_EUR,gas,NA
C-WEU-LUX,2015,cost_heat_EUR,heat_pump,NA
C-WEU-LUX,2015,cost_heat_EUR,oil,NA
C-WEU-LUX,2015,cost_heat_EUR,p1,NA
C-WEU-LUX,2015,cost_heat_EUR,p2,NA
C-WEU-LUX,2015,cost_heat_EUR,p3,NA
C-WEU-LUX,2015,energy_poverty_thres,all,NA
C-WEU-LUX,2015,energy_poverty_thres,biomass_solid,NA
C-WEU-LUX,2015,energy_poverty_thres,electricity,NA
C-WEU-LUX,2015,energy_poverty_thres,gas,NA
C-WEU-LUX,2015,energy_poverty_thres,heat_pump,NA
C-WEU-LUX,2015,energy_poverty_thres,oil,NA
C-WEU-LUX,2015,energy_poverty_thres,p1,NA
C-WEU-LUX,2015,energy_poverty_thres,p2,NA
C-WEU-LUX,2015,energy_poverty_thres,p3,NA
C-WEU-LUX,2015,energy_poverty_thres,q1,NA
C-WEU-LUX,2015,energy_poverty_thres,q2,NA
C-WEU-LUX,2015,energy_poverty_thres,q3,NA
C-WEU-LUX,2015,floor_m2,all,NA
C-WEU-LUX,2015,floor_m2,biomass_solid,NA
C-WEU-LUX,2015,floor_m2,electricity,NA
C-WEU-LUX,2015,floor_m2,gas,NA
C-WEU-LUX,2015,floor_m2,heat_pump,NA
C-WEU-LUX,2015,floor_m2,oil,NA
C-WEU-LUX,2015,floor_m2,p1,NA
C-WEU-LUX,2015,floor_m2,p2,NA
C-WEU-LUX,2015,floor_m2,p3,NA
C-WEU-LUX,2015,heat_kWh,all,NA
C-WEU-LUX,2015,heat_kWh,biomass_solid,NA
C-WEU-LUX,2015,heat_kWh,electricity,NA
C-WEU-LUX,2015,heat_kWh,gas,NA
C-WEU-LUX,2015,heat_kWh,heat_pump,NA
C-WEU-LUX,2015,heat_kWh,oil,NA
C-WEU-LUX,2015,heat_kWh,p1,NA
C-WEU-LUX,2015,heat_kWh,p2,NA
C-WEU-LUX,2015,heat_kWh,p3,NA
C-WEU-LUX,2015,heat_std_kWh,all,NA
C-WEU-LUX,2015,heat_std_kWh,biomass_solid,NA
C-WEU-LUX,2015,heat_std_kWh,electricity,NA
C-WEU-LUX,2015,heat_std_kWh,gas,NA
C-WEU-LUX,2015,heat_std_kWh,heat_pump,NA
C-WEU-LUX,2015,heat_std_kWh,oil,NA
C-WEU-LUX,2015,heat_std_kWh,p1,NA
C-WEU-LUX,2015,heat_std_kWh,p2,NA
C-WEU-LUX,2015,heat_std_kWh,p3,NA
C-WEU-LUX,2015,heat_tCO2,all,NA
C-WEU-LUX,2015,heat_tCO2,biomass_solid,NA
C-WEU-LUX,2015,heat_tCO2,electricity,NA
C-WEU-LUX,2015,heat_tCO2,gas,NA
C-WEU-LUX,2015,heat_tCO2,heat_pump,NA
C-WEU-LUX,2015,heat_tCO2,oil,NA
C-WEU-LUX,2015,heat_tCO2,p1,NA
C-WEU-LUX,2015,heat_tCO2,p2,NA
C-WEU-LUX,2015,heat_tCO2,p3,NA
C-WEU-LUX,2015,stock_building,all,230436.68954
C-WEU-LUX,2015,stock_building,biomass_solid,9122.74151
C-WEU-LUX,2015,stock_building,electricity,3635.0631799999996
C-WEU-LUX,2015,stock_building,gas,117891.04192999999
C-WEU-LUX,2015,stock_building,heat_pump,12296.843589999999
C-WEU-LUX,2015,stock_building,oil,87490.99933
C-WEU-LUX,2015,stock_building,p1,58363.66221
C-WEU-LUX,2015,stock_building,p2,101940.86976
C-WEU-LUX,2015,stock_building,p3,70132.15757
C-WEU-NLD,2015,cost_heat_EUR,all,NA
C-WEU-NLD,2015,cost_heat_EUR,biomass_solid,NA
C-WEU-NLD,2015,cost_heat_EUR,district_heat,NA
C-WEU-NLD,2015,cost_heat_EUR,electricity,NA
C-WEU-NLD,2015,cost_heat_EUR,gas,NA
C-WEU-NLD,2015,cost_heat_EUR,heat_pump,NA
C-WEU-NLD,2015,cost_heat_EUR,p1,NA
C-WEU-NLD,2015,cost_heat_EUR,p2,NA
C-WEU-NLD,2015,cost_heat_EUR,p3,NA
C-WEU-NLD,2015,energy_poverty_thres,all,NA
C-WEU-NLD,2015,energy_poverty_thres,biomass_solid,NA
C-WEU-NLD,2015,energy_poverty_thres,district_heat,NA
C-WEU-NLD,2015,energy_poverty_thres,electricity,NA
C-WEU-NLD,2015,energy_poverty_thres,gas,NA
C-WEU-NLD,2015,energy_poverty_thres,heat_pump,NA
C-WEU-NLD,2015,energy_poverty_thres,p1,NA
C-WEU-NLD,2015,energy_poverty_thres,p2,NA
C-WEU-NLD,2015,energy_poverty_thres,p3,NA
C-WEU-NLD,2015,energy_poverty_thres,q1,NA
C-WEU-NLD,2015,energy_poverty_thres,q2,NA
C-WEU-NLD,2015,energy_poverty_thres,q3,NA
C-WEU-NLD,2015,floor_m2,all,NA
C-WEU-NLD,2015,floor_m2,biomass_solid,NA
C-WEU-NLD,2015,floor_m2,district_heat,NA
C-WEU-NLD,2015,floor_m2,electricity,NA
C-WEU-NLD,2015,floor_m2,gas,NA
C-WEU-NLD,2015,floor_m2,heat_pump,NA
C-WEU-NLD,2015,floor_m2,p1,NA
C-WEU-NLD,2015,floor_m2,p2,NA
C-WEU-NLD,2015,floor_m2,p3,NA
C-WEU-NLD,2015,heat_kWh,all,NA
C-WEU-NLD,2015,heat_kWh,biomass_solid,NA
C-WEU-NLD,2015,heat_kWh,district_heat,NA
C-WEU-NLD,2015,heat_kWh,electricity,NA
C-WEU-NLD,2015,heat_kWh,gas,NA
C-WEU-NLD,2015,heat_kWh,heat_pump,NA
C-WEU-NLD,2015,heat_kWh,p1,NA
C-WEU-NLD,2015,heat_kWh,p2,NA
C-WEU-NLD,2015,heat_kWh,p3,NA
C-WEU-NLD,2015,heat_std_kWh,all,NA
C-WEU-NLD,2015,heat_std_kWh,biomass_solid,NA
C-WEU-NLD,2015,heat_std_kWh,district_heat,NA
C-WEU-NLD,2015,heat_std_kWh,electricity,NA
C-WEU-NLD,2015,heat_std_kWh,gas,NA
C-WEU-NLD,2015,heat_std_kWh,heat_pump,NA
C-WEU-NLD,2015,heat_std_kWh,p1,NA
C-WEU-NLD,2015,heat_std_kWh,p2,NA
C-WEU-NLD,2015,heat_std_kWh,p3,NA
C-WEU-NLD,2015,heat_tCO2,all,NA
C-WEU-NLD,2015,heat_tCO2,biomass_solid,NA
C-WEU-NLD,2015,heat_tCO2,district_heat,NA
C-WEU-NLD,2015,heat_tCO2,electricity,NA
C-WEU-NLD,2015,heat_tCO2,gas,NA
C-WEU-NLD,2015,heat_tCO2,heat_pump,NA
C-WEU-NLD,2015,heat_tCO2,p1,NA
C-WEU-NLD,2015,heat_tCO2,p2,NA
C-WEU-NLD,2015,heat_tCO2,p3,NA
C-WEU-NLD,2015,stock_building,all,7698698.30822
C-WEU-NLD,2015,stock_building,biomass_solid,398379.15606999997
C-WEU-NLD,2015,stock_building,district_heat,399529.25467
C-WEU-NLD,2015,stock_building,electricity,86146.81451999999
C-WEU-NLD,2015,stock_building,gas,6676051.45992
C-WEU-NLD,2015,stock_building,heat_pump,138591.62304
C-WEU-NLD,2015,stock_building,p1,1579258.8649600002
C-WEU-NLD,2015,stock_building,p2,3634779.6653299998
C-WEU-NLD,2015,stock_building,p3,2484659.77793
C-WEU-PRT,2015,cost_heat_EUR,all,NA
C-WEU-PRT,2015,cost_heat_EUR,biomass_solid,NA
C-WEU-PRT,2015,cost_heat_EUR,electricity,NA
C-WEU-PRT,2015,cost_heat_EUR,gas,NA
C-WEU-PRT,2015,cost_heat_EUR,heat_pump,NA
C-WEU-PRT,2015,cost_heat_EUR,oil,NA
C-WEU-PRT,2015,cost_heat_EUR,p1,NA
C-WEU-PRT,2015,cost_heat_EUR,p2,NA
C-WEU-PRT,2015,cost_heat_EUR,p3,NA
C-WEU-PRT,2015,cost_heat_EUR,v_no_heat,NA
C-WEU-PRT,2015,energy_poverty_thres,all,NA
C-WEU-PRT,2015,energy_poverty_thres,biomass_solid,NA
C-WEU-PRT,2015,energy_poverty_thres,electricity,NA
C-WEU-PRT,2015,energy_poverty_thres,gas,NA
C-WEU-PRT,2015,energy_poverty_thres,heat_pump,NA
C-WEU-PRT,2015,energy_poverty_thres,oil,NA
C-WEU-PRT,2015,energy_poverty_thres,p1,NA
C-WEU-PRT,2015,energy_poverty_thres,p2,NA
C-WEU-PRT,2015,energy_poverty_thres,p3,NA
C-WEU-PRT,2015,energy_poverty_thres,q1,NA
C-WEU-PRT,2015,energy_poverty_thres,q2,NA
C-WEU-PRT,2015,energy_poverty_thres,q3,NA
C-WEU-PRT,2015,energy_poverty_thres,v_no_heat,0
C-WEU-PRT,2015,floor_m2,all,NA
C-WEU-PRT,2015,floor_m2,biomass_solid,NA
C-WEU-PRT,2015,floor_m2,electricity,NA
C-WEU-PRT,2015,floor_m2,gas,NA
C-WEU-PRT,2015,floor_m2,heat_pump,NA
C-WEU-PRT,2015,floor_m2,oil,NA
C-WEU-PRT,2015,floor_m2,p1,NA
C-WEU-PRT,2015,floor_m2,p2,NA
C-WEU-PRT,2015,floor_m2,p3,NA
C-WEU-PRT,2015,floor_m2,v_no_heat,NA
C-WEU-PRT,2015,heat_kWh,all,NA
C-WEU-PRT,2015,heat_kWh,biomass_solid,NA
C-WEU-PRT,2015,heat_kWh,electricity,NA
C-WEU-PRT,2015,heat_kWh,gas,NA
C-WEU-PRT,2015,heat_kWh,heat_pump,NA
C-WEU-PRT,2015,heat_kWh,oil,NA
C-WEU-PRT,2015,heat_kWh,p1,NA
C-WEU-PRT,2015,heat_kWh,p2,NA
C-WEU-PRT,2015,heat_kWh,p3,NA
C-WEU-PRT,2015,heat_kWh,v_no_heat,NA
C-WEU-PRT,2015,heat_std_kWh,all,NA
C-WEU-PRT,2015,heat_std_kWh,biomass_solid,NA
C-WEU-PRT,2015,heat_std_kWh,electricity,NA
C-WEU-PRT,2015,heat_std_kWh,gas,NA
C-WEU-PRT,2015,heat_std_kWh,heat_pump,NA
C-WEU-PRT,2015,heat_std_kWh,oil,NA
C-WEU-PRT,2015,heat_std_kWh,p1,NA
C-WEU-PRT,2015,heat_std_kWh,p2,NA
C-WEU-PRT,2015,heat_std_kWh,p3,NA
C-WEU-PRT,2015,heat_std_kWh,v_no_heat,0
C-WEU-PRT,2015,heat_tCO2,all,NA
C-WEU-PRT,2015,heat_tCO2,biomass_solid,NA
C-WEU-PRT,2015,heat_tCO2,electricity,NA
C-WEU-PRT,2015,heat_tCO2,gas,NA
C-WEU-PRT,2015,heat_tCO2,heat_pump,NA
C-WEU-PRT,2015,heat_tCO2,oil,NA
C-WEU-PRT,2015,heat_tCO2,p1,NA
C-WEU-PRT,2015,heat_tCO2,p2,NA
C-WEU-PRT,2015,heat_tCO2,p3,NA
C-WEU-PRT,2015,heat_tCO2,v_no_heat,NA
C-WEU-PRT,2015,stock_building,all,4321998.86599
C-WEU-PRT,2015,stock_building,biomass_solid,2986958.471336646
C-WEU-PRT,2015,stock_building,electricity,118982.68298198938
C-WEU-PRT,2015,stock_building,gas,681667.0460181287
C-WEU-PRT,2015,stock_building,heat_pump,68149.71108771645
C-WEU-PRT,2015,stock_building,oil,464649.1968482599
C-WEU-PRT,2015,stock_building,p1,605689.0861099999
C-WEU-PRT,2015,stock_building,p2,1985578.3977400002
C-WEU-PRT,2015,stock_building,p3,1730731.38214
C-WEU-PRT,2015,stock_building,v_no_heat,1591.7577172593285
C-WEU-SWE,2015,cost_heat_EUR,all,NA
C-WEU-SWE,2015,cost_heat_EUR,biomass_solid,NA
C-WEU-SWE,2015,cost_heat_EUR,district_heat,NA
C-WEU-SWE,2015,cost_heat_EUR,electricity,NA
C-WEU-SWE,2015,cost_heat_EUR,heat_pump,NA
C-WEU-SWE,2015,cost_heat_EUR,p1,NA
C-WEU-SWE,2015,cost_heat_EUR,p2,NA
C-WEU-SWE,2015,cost_heat_EUR,p3,NA
C-WEU-SWE,2015,energy_poverty_thres,all,NA
C-WEU-SWE,2015,energy_poverty_thres,biomass_solid,NA
C-WEU-SWE,2015,energy_poverty_thres,district_heat,NA
C-WEU-SWE,2015,energy_poverty_thres,electricity,NA
C-WEU-SWE,2015,energy_poverty_thres,heat_pump,NA
C-WEU-SWE,2015,energy_poverty_thres,p1,NA
C-WEU-SWE,2015,energy_poverty_thres,p2,NA
C-WEU-SWE,2015,energy_poverty_thres,p3,NA
C-WEU-SWE,2015,energy_poverty_thres,q1,NA
C-WEU-SWE,2015,energy_poverty_thres,q2,NA
C-WEU-SWE,2015,energy_poverty_thres,q3,NA
C-WEU-SWE,2015,floor_m2,all,NA
C-WEU-SWE,2015,floor_m2,biomass_solid,NA
C-WEU-SWE,2015,floor_m2,district_heat,NA
C-WEU-SWE,2015,floor_m2,electricity,NA
C-WEU-SWE,2015,floor_m2,heat_pump,NA
C-WEU-SWE,2015,floor_m2,p1,NA
C-WEU-SWE,2015,floor_m2,p2,NA
C-WEU-SWE,2015,floor_m2,p3,NA
C-WEU-SWE,2015,heat_kWh,all,NA
C-WEU-SWE,2015,heat_kWh,biomass_solid,NA
C-WEU-SWE,2015,heat_kWh,district_heat,NA
C-WEU-SWE,2015,heat_kWh,electricity,NA
C-WEU-SWE,2015,heat_kWh,heat_pump,NA
C-WEU-SWE,2015,heat_kWh,p1,NA
C-WEU-SWE,2015,heat_kWh,p2,NA
C-WEU-SWE,2015,heat_kWh,p3,NA
C-WEU-SWE,2015,heat_std_kWh,all,NA
C-WEU-SWE,2015,heat_std_kWh,biomass_solid,NA
C-WEU-SWE,2015,heat_std_kWh,district_heat,NA
C-WEU-SWE,2015,heat_std_kWh,electricity,NA
C-WEU-SWE,2015,heat_std_kWh,heat_pump,NA
C-WEU-SWE,2015,heat_std_kWh,p1,NA
C-WEU-SWE,2015,heat_std_kWh,p2,NA
C-WEU-SWE,2015,heat_std_kWh,p3,NA
C-WEU-SWE,2015,heat_tCO2,all,NA
C-WEU-SWE,2015,heat_tCO2,biomass_solid,NA
C-WEU-SWE,2015,heat_tCO2,district_heat,NA
C-WEU-SWE,2015,heat_tCO2,electricity,NA
C-WEU-SWE,2015,heat_tCO2,heat_pump,NA
C-WEU-SWE,2015,heat_tCO2,p1,NA
C-WEU-SWE,2015,heat_tCO2,p2,NA
C-WEU-SWE,2015,heat_tCO2,p3,NA
C-WEU-SWE,2015,stock_building,all,4887767.23147
C-WEU-SWE,2015,stock_building,biomass_solid,493792.96955
C-WEU-SWE,2015,stock_building,district_heat,2078948.6622399997
C-WEU-SWE,2015,stock_building,electricity,607831.7196099999
C-WEU-SWE,2015,stock_building,heat_pump,1707193.88007
C-WEU-SWE,2015,stock_building,p1,1292233.12597
C-WEU-SWE,2015,stock_building,p2,2321860.4352399996
C-WEU-SWE,2015,stock_building,p3,1273673.6702599998
EU,2015,cost_heat_EUR,all,NA
EU,2015,cost_heat_EUR,biomass_solid,NA
EU,2015,cost_heat_EUR,coal,NA
EU,2015,cost_heat_EUR,district_heat,NA
EU,2015,cost_heat_EUR,electricity,NA
EU,2015,cost_heat_EUR,gas,NA
EU,2015,cost_heat_EUR,heat_pump,NA
EU,2015,cost_heat_EUR,oil,NA
EU,2015,cost_heat_EUR,p1,NA
EU,2015,cost_heat_EUR,p2,NA
EU,2015,cost_heat_EUR,p3,NA
EU,2015,cost_heat_EUR,v_no_heat,NA
EU,2015,energy_poverty_thres,all,NA
EU,2015,energy_poverty_thres,biomass_solid,NA
EU,2015,energy_poverty_thres,coal,NA
EU,2015,energy_poverty_thres,district_heat,NA
EU,2015,energy_poverty_thres,electricity,NA
EU,2015,energy_poverty_thres,gas,NA
EU,2015,energy_poverty_thres,heat_pump,NA
EU,2015,energy_poverty_thres,oil,NA
EU,2015,energy_poverty_thres,p1,NA
EU,2015,energy_poverty_thres,p2,NA
EU,2015,energy_poverty_thres,p3,NA
EU,2015,energy_poverty_thres,q1,NA
EU,2015,energy_poverty_thres,q2,NA
EU,2015,energy_poverty_thres,q3,NA
EU,2015,energy_poverty_thres,v_no_heat,0
EU,2015,floor_m2,all,NA
EU,2015,floor_m2,biomass_solid,NA
EU,2015,floor_m2,coal,NA
EU,2015,floor_m2,district_heat,NA
EU,2015,floor_m2,electricity,NA
EU,2015,floor_m2,gas,NA
EU,2015,floor_m2,heat_pump,NA
EU,2015,floor_m2,oil,NA
EU,2015,floor_m2,p1,NA
EU,2015,floor_m2,p2,NA
EU,2015,floor_m2,p3,NA
EU,2015,floor_m2,v_no_heat,NA
EU,2015,heat_kWh,all,NA
EU,2015,heat_kWh,biomass_solid,NA
EU,2015,heat_kWh,coal,NA
EU,2015,heat_kWh,district_heat,NA
EU,2015,heat_kWh,electricity,NA
EU,2015,heat_kWh,gas,NA
EU,2015,heat_kWh,heat_pump,NA
EU,2015,heat_kWh,oil,NA
EU,2015,heat_kWh,p1,NA
EU,2015,heat_kWh,p2,NA
EU,2015,heat_kWh,p3,NA
EU,2015,heat_kWh,v_no_heat,NA
EU,2015,heat_std_kWh,all,NA
EU,2015,heat_std_kWh,biomass_solid,NA
EU,2015,heat_std_kWh,coal,NA
EU,2015,heat_std_kWh,district_heat,NA
EU,2015,heat_std_kWh,electricity,NA
EU,2015,heat_std_kWh,gas,NA
EU,2015,heat_std_kWh,heat_pump,NA
EU,2015,heat_std_kWh,oil,NA
EU,2015,heat_std_kWh,p1,NA
EU,2015,heat_std_kWh,p2,NA
EU,2015,heat_std_kWh,p3,NA
EU,2015,heat_std_kWh,v_no_heat,0
EU,2015,heat_tCO2,all,NA
EU,2015,heat_tCO2,biomass_solid,NA
EU,2015,heat_tCO2,coal,NA
EU,2015,heat_tCO2,district_heat,NA
EU,2015,heat_tCO2,electricity,NA
EU,2015,heat_tCO2,gas,NA
EU,2015,heat_tCO2,heat_pump,NA
EU,2015,heat_tCO2,oil,NA
EU,2015,heat_tCO2,p1,NA
EU,2015,heat_tCO2,p2,NA
EU,2015,heat_tCO2,p3,NA
EU,2015,heat_tCO2,v_no_heat,NA
EU,2015,stock_building,all,220068115.31369
EU,2015,stock_building,biomass_solid,41657849.469239116
EU,2015,stock_building,coal,7114637.46785
EU,2015,stock_building,district_heat,25025059.77143
EU,2015,stock_building,electricity,12004268.789298233
EU,2015,stock_building,gas,92777327.51426555
EU,2015,stock_building,heat_pump,8650282.313927684
EU,2015,stock_building,oil,32789321.460626643
EU,2015,stock_building,p1,44259784.67195
EU,2015,stock_building,p2,105727504.39889999
EU,2015,stock_building,p3,70080826.24283999
EU,2015,stock_building,v_no_heat,49368.527052773126
C-EEU-BGR,2015,heating_intensity,q1,0
C-EEU-BGR,2015,heating_intensity,q2,0
C-EEU-BGR,2015,heating_intensity,q3,0
C-EEU-CZE,2015,heating_intensity,q1,0
C-EEU-CZE,2015,heating_intensity,q2,0
C-EEU-CZE,2015,heating_intensity,q3,0
C-EEU-EST,2015,heating_intensity,q1,0
C-EEU-EST,2015,heating_intensity,q2,0
C-EEU-EST,2015,heating_intensity,q3,0
C-EEU-HUN,2015,heating_intensity,q1,0
C-EEU-HUN,2015,heating_intensity,q2,0
C-EEU-HUN,2015,heating_intensity,q3,0
C-EEU-LTU,2015,heating_intensity,q1,0
C-EEU-LTU,2015,heating_intensity,q2,0
C-EEU-LTU,2015,heating_intensity,q3,0
C-EEU-LVA,2015,heating_intensity,q1,0
C-EEU-LVA,2015,heating_intensity,q2,0
C-EEU-LVA,2015,heating_intensity,q3,0
C-EEU-POL,2015,heating_intensity,q1,0
C-EEU-POL,2015,heating_intensity,q2,0
C-EEU-POL,2015,heating_intensity,q3,0
C-EEU-ROU,2015,heating_intensity,q1,0
C-EEU-ROU,2015,heating_intensity,q2,0
C-EEU-ROU,2015,heating_intensity,q3,0
C-EEU-SVK,2015,heating_intensity,q1,0
C-EEU-SVK,2015,heating_intensity,q2,0
C-EEU-SVK,2015,heating_intensity,q3,0
C-EEU-SVN,2015,heating_intensity,q1,0
C-EEU-SVN,2015,heating_intensity,q2,0
C-EEU-SVN,2015,heating_intensity,q3,0
C-WEU-AUT,2015,heating_intensity,q1,0
C-WEU-AUT,2015,heating_intensity,q2,0
C-WEU-AUT,2015,heating_intensity,q3,0
C-WEU-BEL,2015,heating_intensity,q1,0
C-WEU-BEL,2015,heating_intensity,q2,0
C-WEU-BEL,2015,heating_intensity,q3,0
C-WEU-CYP,2015,heating_intensity,q1,0
C-WEU-CYP,2015,heating_intensity,q2,0
C-WEU-CYP,2015,heating_intensity,q3,0
C-WEU-DEU,2015,heating_intensity,q1,0
C-WEU-DEU,2015,heating_intensity,q2,0
C-WEU-DEU,2015,heating_intensity,q3,0
C-WEU-DNK,2015,heating_intensity,q1,0
C-WEU-DNK,2015,heating_intensity,q2,0
C-WEU-DNK,2015,heating_intensity,q3,0
C-WEU-ESP,2015,heating_intensity,q1,0
C-WEU-ESP,2015,heating_intensity,q2,0
