R12,urt,arch,mat,eneff,material,scenario,year,floor_tot_Mm2,floor_new_Mm2,floor_dem_Mm2,mat_stock_Mt,mat_demand_Mt,mat_primary_Mt,mat_scrap_Mt,mat_reuse_Mt,mat_recycling_Mt,mat_downcycling_Mt,mat_other_treat_Mt
AFR,rur,comm,perm,s1,glass,SSP2,2055,100.10879325824,0,0.39078753624,0.5712875135603925,0,0,0.002230094206939863,0,0,0.0010035423931229383,0.0012265518138169246
AFR,rur,comm,perm,s1,glass,SSP2,2060,96.10043133786,0,0.308849659268,0.5484131282000879,0,0,0.0017625020556590032,0,0,7.931259250465515e-4,9.693761306124518e-4
AFR,rur,comm,perm,s1,glass,SSP2,2070,89.22005399797001,0,0.21845850241800002,0.5091491081781555,0,0,0.0012466698538715396,0,0,5.610014342421929e-4,6.856684196293469e-4
AFR,rur,comm,perm,s1,glass,SSP2,2080,83.53486176597,0,0.128862056014,0.4767056111723138,0,0,7.353727996961807e-4,0,0,3.309177598632813e-4,4.0445503983289937e-4
AFR,rur,comm,perm,s1,glass,SSP2,2090,78.66327438500001,0,0.073141504494,0.4489050858499545,0,0,4.173941856701405e-4,0,0,1.8782738355156323e-4,2.295668021185773e-4
AFR,rur,comm,perm,s1,glass,SSP2,2100,74.26315320747,0,0.039875042562,0.4237950609953832,0,0,2.2755357623377168e-4,0,0,1.0239910930519727e-4,1.2515446692857443e-4
AFR,rur,comm,perm,s1,steel,SSP2,2025,138.98436233639,0,1.33780960752,11.237940398578376,0,0,0.1081720589368701,0,0,0,0.1081720589368701
AFR,rur,comm,perm,s1,steel,SSP2,2030,130.07995488576,0,1.113804798406,10.517951483763339,0,0,0.09005957022590852,0,0,0,0.09005957022590852
AFR,rur,comm,perm,s1,steel,SSP2,2035,122.34814361411999,0,0.918935876812,9.892775868441639,0,0,0.07430293912299177,0,0,0,0.07430293912299177
AFR,rur,comm,perm,s1,steel,SSP2,2040,115.62536005553001,0,0.751606147328,9.349187800878186,0,0,0.06077306068745872,0,0,0,0.06077306068745872
AFR,rur,comm,perm,s1,steel,SSP2,2045,109.76321126314,0,0.609541495596,8.875188585218021,0,0,0.049286055516007156,0,0,0,0.049286055516007156
AFR,rur,comm,perm,s1,steel,SSP2,2050,104.62962307429001,0,0.49015546816000005,8.460099023145489,0,0,0.039632789219029456,0,0,0,0.039632789219029456
AFR,rur,comm,perm,s1,steel,SSP2,2055,100.10879325824,0,0.39078753624,8.094555625522663,0,0,0.03159813785484089,0,0,0,0.03159813785484089
AFR,rur,comm,perm,s1,steel,SSP2,2060,96.10043133786,0,0.308849659268,7.770449146204252,0,0,0.0249728387037846,0,0,0,0.0249728387037846
AFR,rur,comm,perm,s1,steel,SSP2,2070,89.22005399797001,0,0.21845850241800002,7.214118425498647,0,0,0.017664027725609675,0,0,0,0.017664027725609675
AFR,rur,comm,perm,s1,steel,SSP2,2080,83.53486176597,0,0.128862056014,6.754427490607415,0,0,0.010419475117773271,0,0,0,0.010419475117773271
AFR,rur,comm,perm,s1,steel,SSP2,2090,78.66327438500001,0,0.073141504494,6.360522682084412,0,0,0.005914045683617978,0,0,0,0.005914045683617978
AFR,rur,comm,perm,s1,steel,SSP2,2100,74.26315320747,0,0.039875042562,6.004739493901537,0,0,0.003224199788879438,0,0,0,0.003224199788879438
AFR,rur,comm,perm,s1,wood,SSP2,2025,138.98436233639,0,1.33780960752,6.189712933510369,0,0,0.05957977783283944,0,0,0.0208529222414938,0.03872685559134564
AFR,rur,comm,perm,s1,wood,SSP2,2030,130.07995488576,0,1.113804798406,5.793152305854924,0,0,0.04960365216781262,0,0,0.017361278258734417,0.032242373909078206
AFR,rur,comm,perm,s1,wood,SSP2,2035,122.34814361411999,0,0.918935876812,5.4488136232648685,0,0,0.04092510255220751,0,0,0.014323785893272625,0.02660131665893488
AFR,rur,comm,perm,s1,wood,SSP2,2040,115.62536005553001,0,0.751606147328,5.149412311906691,0,0,0.0334730196463544,0,0,0.011715556876224038,0.02175746277013036
AFR,rur,comm,perm,s1,wood,SSP2,2045,109.76321126314,0,0.609541495596,4.888339644532814,0,0,0.02714612504153618,0,0,0.009501143764537662,0.01764498127699852
AFR,rur,comm,perm,s1,wood,SSP2,2050,104.62962307429001,0,0.49015546816000005,4.6597136561577095,0,0,0.021829230207623264,0,0,0.007640230572668142,0.014188999634955122
AFR,rur,comm,perm,s1,wood,SSP2,2055,100.10879325824,0,0.39078753624,4.458377057477087,0,0,0.01740384764629059,0,0,0.006091346676201706,0.011312500970088884
AFR,rur,comm,perm,s1,wood,SSP2,2060,96.10043133786,0,0.308849659268,4.279863380084256,0,0,0.013754718144869135,0,0,0.004814151350704197,0.00894056679416494
AFR,rur,comm,perm,s1,wood,SSP2,2070,89.22005399797001,0,0.21845850241800002,3.9734435793798277,0,0,0.009729119126216677,0,0,0.0034051916941758367,0.006323927432040841
AFR,rur,comm,perm,s1,wood,SSP2,2080,83.53486176597,0,0.128862056014,3.720251728898607,0,0,0.005738912790908666,0,0,0.002008619476818033,0.0037302933140906333
AFR,rur,comm,perm,s1,wood,SSP2,2090,78.66327438500001,0,0.073141504494,3.503294030119995,0,0,0.0032573802457514494,0,0,0.0011400830860130071,0.0021172971597384423
AFR,rur,comm,perm,s1,wood,SSP2,2100,74.26315320747,0,0.039875042562,3.307333229180023,0,0,0.0017758477466185037,0,0,6.215467113164763e-4,0.0011543010353020273
AFR,rur,comm,perm,s2,aluminum,SSP2,2025,297.69209533526,0,3.8950575373219998,0.6033226466453576,0,0,0.007893983276937607,0,0,0,0.007893983276937607
AFR,rur,comm,perm,s2,aluminum,SSP2,2030,272.81282934982,0,3.576813046574,0.5529006675732395,0,0,0.007249007775582245,0,0,0,0.007249007775582245
AFR,rur,comm,perm,s2,aluminum,SSP2,2035,250.29992554661,0,3.218991398866,0.5072745158578963,0,0,0.006523822569441424,0,0,0,0.006523822569441424
AFR,rur,comm,perm,s2,aluminum,SSP2,2040,230.16393930077,0,2.8468693553,0.4664655837262819,0,0,0.0057696552276902905,0,0,0,0.0057696552276902905
AFR,rur,comm,perm,s2,aluminum,SSP2,2045,212.32075469985,0,2.479812537092,0.43030339626246966,0,0,0.005025753409333058,0,0,0,0.005025753409333058
AFR,rur,comm,perm,s2,aluminum,SSP2,2050,196.62181552744,0,2.131470831778,0.3984868795344857,0,0,0.004319780886447237,0,0,0,0.004319780886447237
AFR,rur,comm,perm,s2,aluminum,SSP2,2055,182.88004761585,0,1.8105071842720002,0.37063689656241605,0,0,0.0036692945607280894,0,0,0,0.0036692945607280894
AFR,rur,comm,perm,s2,aluminum,SSP2,2060,170.89037187162,0,1.521574267456,0.3463378203834467,0,0,0.0030837238492180184,0,0,0,0.0030837238492180184
AFR,rur,comm,perm,s2,aluminum,SSP2,2070,151.03213095658,0,1.190918139084,0.30609178545567955,0,0,0.002413594095607213,0,0,0,0.002413594095607213
AFR,rur,comm,perm,s2,aluminum,SSP2,2080,135.96224919095,0,0.791397391338,0.2755501584056461,0,0,0.0016038987133754792,0,0,0,0.0016038987133754792
AFR,rur,comm,perm,s2,aluminum,SSP2,2090,124.32884739817,0,0.508977824547,0.25197313076840083,0,0,0.0010315283912515794,0,0,0,0.0010315283912515794
AFR,rur,comm,perm,s2,aluminum,SSP2,2100,114.90765632990001,0,0.316795483788,0.23287951686689992,0,0,6.420388472492786e-4,0,0,0,6.420388472492786e-4
AFR,rur,comm,perm,s2,cement,SSP2,2025,297.69209533526,0,3.8950575373219998,43.195867263384564,0,0,0.5651825863092655,0,0,0.36736868110102255,0.1978139052082429
AFR,rur,comm,perm,s2,cement,SSP2,2030,272.81282934982,0,3.576813046574,39.58582357073226,0,0,0.5190045150905038,0,0,0.3373529348088275,0.18165158028167633
AFR,rur,comm,perm,s2,cement,SSP2,2035,250.29992554661,0,3.218991398866,36.31914494662698,0,0,0.4670836994539538,0,0,0.30360440464506994,0.16347929480888382
AFR,rur,comm,perm,s2,cement,SSP2,2040,230.16393930077,0,2.8468693553,33.39736300238997,0,0,0.41308786062741826,0,0,0.26850710940782185,0.14458075121959638
AFR,rur,comm,perm,s2,cement,SSP2,2045,212.32075469985,0,2.479812537092,30.808272308834983,0,0,0.3598269986633919,0,0,0.23388754913120477,0.12593944953218716
AFR,rur,comm,perm,s2,cement,SSP2,2050,196.62181552744,0,2.131470831778,28.530316987570362,0,0,0.30928174636806727,0,0,0.20103313513924373,0.10824861122882352
AFR,rur,comm,perm,s2,cement,SSP2,2055,182.88004761585,0,1.8105071842720002,26.536352109178875,0,0,0.26270911870582786,0,0,0.17076092715878813,0.09194819154703975
AFR,rur,comm,perm,s2,cement,SSP2,2060,170.89037187162,0,1.521574267456,24.79662018450174,0,0,0.22078423014353424,0,0,0.14350974959329726,0.07727448055023699
AFR,rur,comm,perm,s2,cement,SSP2,2070,151.03213095658,0,1.190918139084,21.91513978212715,0,0,0.1728051992764361,0,0,0.11232337952968346,0.06048181974675263
AFR,rur,comm,perm,s2,cement,SSP2,2080,135.96224919095,0,0.791397391338,19.728462263229822,0,0,0.11483373997662213,0,0,0.0746419309848044,0.04019180899181775
AFR,rur,comm,perm,s2,cement,SSP2,2090,124.32884739817,0,0.508977824547,18.040426579592964,0,0,0.07385395478633107,0,0,0.04800507061111519,0.025848884175215876
AFR,rur,comm,perm,s2,cement,SSP2,2100,114.90765632990001,0,0.316795483788,16.673388202609313,0,0,0.04596781668634827,0,0,0.02987908084612638,0.016088735840221892
AFR,rur,comm,perm,s2,concrete,SSP2,2025,297.69209533526,0,3.8950575373219998,287.9724484225638,0,0,3.767883908728437,0,0,2.449124540673484,1.3187593680549528
AFR,rur,comm,perm,s2,concrete,SSP2,2030,272.81282934982,0,3.576813046574,263.9054904715484,0,0,3.460030100603359,0,0,2.2490195653921834,1.2110105352111755
AFR,rur,comm,perm,s2,concrete,SSP2,2035,250.29992554661,0,3.218991398866,242.12763297751317,0,0,3.113891329693025,0,0,2.0240293643004663,1.0898619653925588
AFR,rur,comm,perm,s2,concrete,SSP2,2040,230.16393930077,0,2.8468693553,222.64908668259986,0,0,2.753919070849455,0,0,1.790047396052146,0.9638716747973092
AFR,rur,comm,perm,s2,concrete,SSP2,2045,212.32075469985,0,2.479812537092,205.3884820588999,0,0,2.3988466577559464,0,0,1.5592503275413652,0.8395963302145811
AFR,rur,comm,perm,s2,concrete,SSP2,2050,196.62181552744,0,2.131470831778,190.2021132504691,0,0,2.0618783091204484,0,0,1.3402209009282915,0.7216574081921568
AFR,rur,comm,perm,s2,concrete,SSP2,2055,182.88004761585,0,1.8105071842720002,176.9090140611925,0,0,1.7513941247055194,0,0,1.1384061810585875,0.6129879436469317
AFR,rur,comm,perm,s2,concrete,SSP2,2060,170.89037187162,0,1.521574267456,165.3108012300116,0,0,1.4718948676235617,0,0,0.9567316639553152,0.5151632036682465
AFR,rur,comm,perm,s2,concrete,SSP2,2070,151.03213095658,0,1.190918139084,146.10093188084767,0,0,1.1520346618429074,0,0,0.7488225301978898,0.40321213164501757
AFR,rur,comm,perm,s2,concrete,SSP2,2080,135.96224919095,0,0.791397391338,131.5230817548655,0,0,0.7655582665108143,0,0,0.4976128732320293,0.267945393278785
AFR,rur,comm,perm,s2,concrete,SSP2,2090,124.32884739817,0,0.508977824547,120.26951053061975,0,0,0.49235969857554046,0,0,0.3200338040741013,0.17232589450143918
AFR,rur,comm,perm,s2,concrete,SSP2,2100,114.90765632990001,0,0.316795483788,111.15592135072876,0,0,0.3064521112423218,0,0,0.1991938723075092,0.10725823893481262
AFR,rur,comm,perm,s2,copper,SSP2,2025,297.69209533526,0,3.8950575373219998,0.06285314672097048,0,0,8.223820071682113e-4,0,0,0,8.223820071682113e-4
AFR,rur,comm,perm,s2,copper,SSP2,2030,272.81282934982,0,3.576813046574,0.057600269067192574,0,0,7.55189535538766e-4,0,0,0,7.55189535538766e-4
AFR,rur,comm,perm,s2,copper,SSP2,2035,250.29992554661,0,3.218991398866,0.05284701270590197,0,0,6.79640950689706e-4,0,0,0,6.79640950689706e-4
AFR,rur,comm,perm,s2,copper,SSP2,2040,230.16393930077,0,2.8468693553,0.048595606243611124,0,0,6.010730553076654e-4,0,0,0,6.010730553076654e-4
AFR,rur,comm,perm,s2,copper,SSP2,2045,212.32075469985,0,2.479812537092,0.04482828988800566,0,0,5.235746050254103e-4,0,0,0,5.235746050254103e-4
AFR,rur,comm,perm,s2,copper,SSP2,2050,196.62181552744,0,2.131470831778,0.041513698259175794,0,0,4.5002756546268176e-4,0,0,0,4.5002756546268176e-4
AFR,rur,comm,perm,s2,copper,SSP2,2055,182.88004761585,0,1.8105071842720002,0.03861233349912068,0,0,3.8226098534548705e-4,0,0,0,3.8226098534548705e-4
AFR,rur,comm,perm,s2,copper,SSP2,2060,170.89037187162,0,1.521574267456,0.036080896284302263,0,0,3.2125720560890423e-4,0,0,0,3.2125720560890423e-4
AFR,rur,comm,perm,s2,copper,SSP2,2070,151.03213095658,0,1.190918139084,0.031888131513549044,0,0,2.5144420594780186e-4,0,0,0,2.5144420594780186e-4
AFR,rur,comm,perm,s2,copper,SSP2,2080,135.96224919095,0,0.791397391338,0.02870635576429343,0,0,1.6709149195359558e-4,0,0,0,1.6709149195359558e-4
AFR,rur,comm,perm,s2,copper,SSP2,2090,124.32884739817,0,0.508977824547,0.02625014036185847,0,0,1.0746290675923036e-4,0,0,0,1.0746290675923036e-4
AFR,rur,comm,perm,s2,copper,SSP2,2100,114.90765632990001,0,0.316795483788,0.02426099952211467,0,0,6.688653590429941e-5,0,0,0,6.688653590429941e-5
AFR,rur,comm,perm,s2,glass,SSP2,2025,297.69209533526,0,3.8950575373219998,1.6988295574791146,0,0,0.022227795014282566,0,0,0.010002507756427156,0.012225287257855412
AFR,rur,comm,perm,s2,glass,SSP2,2030,272.81282934982,0,3.576813046574,1.5568518795805772,0,0,0.020411679786974567,0,0,0.0091852559041385555,0.011226423882836012
AFR,rur,comm,perm,s2,glass,SSP2,2035,250.29992554661,0,3.218991398866,1.428378241869421,0,0,0.018369710917268304,0,0,0.008266369912770738,0.010103341004497567
AFR,rur,comm,perm,s2,glass,SSP2,2040,230.16393930077,0,2.8468693553,1.3134688803531156,0,0,0.01624613445519429,0,0,0.007310760504837431,0.00893537395035686
AFR,rur,comm,perm,s2,glass,SSP2,2045,212.32075469985,0,2.479812537092,1.2116437735579177,0,0,0.014151463545831619,0,0,0.006368158595624228,0.00778330495020739
AFR,rur,comm,perm,s2,glass,SSP2,2050,196.62181552744,0,2.131470831778,1.122055160675465,0,0,0.012163593547390278,0,0,0.005473617096325625,0.006689976451064652
AFR,rur,comm,perm,s2,glass,SSP2,2055,182.88004761585,0,1.8105071842720002,1.0436354717887442,0,0,0.01033196099884905,0,0,0.004649382449482073,0.005682578549366977
AFR,rur,comm,perm,s2,glass,SSP2,2060,170.89037187162,0,1.521574267456,0.9752143888710083,0,0,0.0086831171534561,0,0,0.003907402719055245,0.004775714434400854
AFR,rur,comm,perm,s2,glass,SSP2,2070,151.03213095658,0,1.190918139084,0.8618900273758939,0,0,0.0067961728474363325,0,0,0.00305827778134635,0.003737895066089983
AFR,rur,comm,perm,s2,glass,SSP2,2080,135.96224919095,0,0.791397391338,0.7758912354283422,0,0,0.004516241113499319,0,0,0.002032308501074694,0.0024839326124246257
AFR,rur,comm,perm,s2,glass,SSP2,2090,124.32884739817,0,0.508977824547,0.7095032891936665,0,0,0.0029045667855845396,0,0,0.0013070550535130428,0.0015975117320714968
AFR,rur,comm,perm,s2,glass,SSP2,2100,114.90765632990001,0,0.316795483788,0.655739692160932,0,0,0.0018078462275891187,0,0,8.135308024151035e-4,9.943154251740153e-4
AFR,rur,comm,perm,s2,steel,SSP2,2025,297.69209533526,0,3.8950575373219998,24.070664988975036,0,0,0.3149449601208643,0,0,0,0.3149449601208643
AFR,rur,comm,perm,s2,steel,SSP2,2030,272.81282934982,0,3.576813046574,22.05898753401039,0,0,0.2892124779978338,0,0,0,0.2892124779978338
AFR,rur,comm,perm,s2,steel,SSP2,2035,250.29992554661,0,3.218991398866,20.238648418973415,0,0,0.2602798823973951,0,0,0,0.2602798823973951
AFR,rur,comm,perm,s2,steel,SSP2,2040,230.16393930077,0,2.8468693553,18.61050112604523,0,0,0.2301909912711381,0,0,0,0.2301909912711381
AFR,rur,comm,perm,s2,steel,SSP2,2045,212.32075469985,0,2.479812537092,17.167744245378024,0,0,0.2005116620532978,0,0,0,0.2005116620532978
AFR,rur,comm,perm,s2,steel,SSP2,2050,196.62181552744,0,2.131470831778,15.898365879533927,0,0,0.17234559173537886,0,0,0,0.17234559173537886
AFR,rur,comm,perm,s2,steel,SSP2,2055,182.88004761585,0,1.8105071842720002,14.787239662414812,0,0,0.1463932451537351,0,0,0,0.1463932451537351
AFR,rur,comm,perm,s2,steel,SSP2,2060,170.89037187162,0,1.521574267456,13.81778339304098,0,0,0.12303082621838232,0,0,0,0.12303082621838232
AFR,rur,comm,perm,s2,steel,SSP2,2070,151.03213095658,0,1.190918139084,12.212093917820075,0,0,0.09629476900587755,0,0,0,0.09629476900587755
AFR,rur,comm,perm,s2,steel,SSP2,2080,135.96224919095,0,0.791397391338,10.99357961701063,0,0,0.06399048472749107,0,0,0,0.06399048472749107
AFR,rur,comm,perm,s2,steel,SSP2,2090,124.32884739817,0,0.508977824547,10.052930800249852,0,0,0.0411547195691932,0,0,0,0.0411547195691932
AFR,rur,comm,perm,s2,steel,SSP2,2100,114.90765632990001,0,0.316795483788,9.291156008258623,0,0,0.025615318914307846,0,0,0,0.025615318914307846
AFR,rur,comm,perm,s2,wood,SSP2,2025,297.69209533526,0,3.8950575373219998,13.25781247418803,0,0,0.1734676305322483,0,0,0.06071367068628691,0.1127539598459614
AFR,rur,comm,perm,s2,wood,SSP2,2030,272.81282934982,0,3.576813046574,12.149806423308721,0,0,0.1592945105690569,0,0,0.055753078699169914,0.10354143186988699
AFR,rur,comm,perm,s2,wood,SSP2,2035,250.29992554661,0,3.218991398866,11.147187067439514,0,0,0.14335880928960226,0,0,0.05017558325136079,0.09318322603824147
