region_bld,region_gea,urt,clim,mat,arch,yr_con,bld_age,value
C-WEU-FRA,WEU,urb,Zone_3A Warm Humid,perm,comm,1945,p1,0.1989297820994649
C-WEU-FRA,WEU,urb,Zone_3A Warm Humid,perm,comm,1960,p2,0.09156854804578428
C-WEU-FRA,WEU,urb,Zone_3A Warm Humid,perm,comm,1965,p2,0.05524449702762225
C-WEU-FRA,WEU,urb,Zone_3A Warm Humid,perm,comm,1970,p2,0.05492469802746235
C-WEU-FRA,WEU,urb,Zone_3A Warm Humid,perm,comm,1975,p2,0.04574710902287356
C-WEU-FRA,WEU,urb,Zone_3A Warm Humid,perm,comm,1980,p2,0.03182591701591296
C-WEU-FRA,WEU,urb,Zone_3A Warm Humid,perm,comm,1985,p2,0.0363267990181634
C-WEU-FRA,WEU,urb,Zone_3A Warm Humid,perm,comm,1990,p2,0.039540684019770345
C-WEU-FRA,WEU,urb,Zone_3A Warm Humid,perm,comm,1995,p3,0.043097609021548806
C-WEU-FRA,WEU,urb,Zone_3A Warm Humid,perm,comm,2000,p3,0.057083620028541816
C-WEU-FRA,WEU,urb,Zone_3A Warm Humid,perm,comm,2005,p3,0.09606166054803084
C-WEU-FRA,WEU,urb,Zone_3A Warm Humid,perm,comm,2010,p3,0.09391716204695859
C-WEU-FRA,WEU,urb,Zone_3A Warm Humid,perm,comm,2015,p3,0.07786595703893298
C-WEU-FRA,WEU,urb,Zone_3A Warm Humid,perm,comm,2020,p3,0.07786595703893298
C-WEU-FRA,WEU,urb,Zone_4A Mixed Humid,perm,comm,1945,p1,0.1989297815994649
C-WEU-FRA,WEU,urb,Zone_4A Mixed Humid,perm,comm,1960,p2,0.09156854804578426
C-WEU-FRA,WEU,urb,Zone_4A Mixed Humid,perm,comm,1965,p2,0.05524449702762224
C-WEU-FRA,WEU,urb,Zone_4A Mixed Humid,perm,comm,1970,p2,0.054924698027462346
C-WEU-FRA,WEU,urb,Zone_4A Mixed Humid,perm,comm,1975,p2,0.04574710902287355
C-WEU-FRA,WEU,urb,Zone_4A Mixed Humid,perm,comm,1980,p2,0.03182591751591296
C-WEU-FRA,WEU,urb,Zone_4A Mixed Humid,perm,comm,1985,p2,0.036326799018163394
C-WEU-FRA,WEU,urb,Zone_4A Mixed Humid,perm,comm,1990,p2,0.03954068401977034
C-WEU-FRA,WEU,urb,Zone_4A Mixed Humid,perm,comm,1995,p3,0.043097609021548806
C-WEU-FRA,WEU,urb,Zone_4A Mixed Humid,perm,comm,2000,p3,0.05708362002854181
C-WEU-FRA,WEU,urb,Zone_4A Mixed Humid,perm,comm,2005,p3,0.09606166054803084
C-WEU-FRA,WEU,urb,Zone_4A Mixed Humid,perm,comm,2010,p3,0.09391716204695857
C-WEU-FRA,WEU,urb,Zone_4A Mixed Humid,perm,comm,2015,p3,0.07786595703893297
C-WEU-FRA,WEU,urb,Zone_4A Mixed Humid,perm,comm,2020,p3,0.07786595703893297
C-WEU-FRA,WEU,urb,Zone_5A Cool Humid,perm,comm,1945,p1,0.1989297815
C-WEU-FRA,WEU,urb,Zone_5A Cool Humid,perm,comm,1960,p2,0.091568548
C-WEU-FRA,WEU,urb,Zone_5A Cool Humid,perm,comm,1965,p2,0.055244497
C-WEU-FRA,WEU,urb,Zone_5A Cool Humid,perm,comm,1970,p2,0.054924698
C-WEU-FRA,WEU,urb,Zone_5A Cool Humid,perm,comm,1975,p2,0.045747109
C-WEU-FRA,WEU,urb,Zone_5A Cool Humid,perm,comm,1980,p2,0.0318259175
C-WEU-FRA,WEU,urb,Zone_5A Cool Humid,perm,comm,1985,p2,0.036326799
C-WEU-FRA,WEU,urb,Zone_5A Cool Humid,perm,comm,1990,p2,0.039540684
C-WEU-FRA,WEU,urb,Zone_5A Cool Humid,perm,comm,1995,p3,0.043097609
C-WEU-FRA,WEU,urb,Zone_5A Cool Humid,perm,comm,2000,p3,0.05708362
C-WEU-FRA,WEU,urb,Zone_5A Cool Humid,perm,comm,2005,p3,0.096061661
C-WEU-FRA,WEU,urb,Zone_5A Cool Humid,perm,comm,2010,p3,0.093917162
C-WEU-FRA,WEU,urb,Zone_5A Cool Humid,perm,comm,2015,p3,0.077865957
C-WEU-FRA,WEU,urb,Zone_5A Cool Humid,perm,comm,2020,p3,0.077865957
C-WEU-GBR,WEU,rur,Zone_4A Mixed Humid,perm,comm,1945,p1,0.5149385902425307
C-WEU-GBR,WEU,rur,Zone_4A Mixed Humid,perm,comm,1965,p2,0.06537187896731407
C-WEU-GBR,WEU,rur,Zone_4A Mixed Humid,perm,comm,1970,p2,0.08140712095929645
C-WEU-GBR,WEU,rur,Zone_4A Mixed Humid,perm,comm,1975,p2,0.028136081985931965
C-WEU-GBR,WEU,rur,Zone_4A Mixed Humid,perm,comm,1980,p2,0.011380039994309981
C-WEU-GBR,WEU,rur,Zone_4A Mixed Humid,perm,comm,1985,p2,0.04762394897618803
C-WEU-GBR,WEU,rur,Zone_4A Mixed Humid,perm,comm,1990,p2,0.06286118296856942
C-WEU-GBR,WEU,rur,Zone_4A Mixed Humid,perm,comm,1995,p3,0.04665023897667489
C-WEU-GBR,WEU,rur,Zone_4A Mixed Humid,perm,comm,2000,p3,0.04520523197739739
C-WEU-GBR,WEU,rur,Zone_4A Mixed Humid,perm,comm,2005,p3,0.04919132797540435
C-WEU-GBR,WEU,rur,Zone_4A Mixed Humid,perm,comm,2010,p3,0.04723435697638283
C-WEU-GBR,WEU,rur,Zone_5A Cool Humid,perm,comm,1945,p1,0.5149385905
C-WEU-GBR,WEU,rur,Zone_5A Cool Humid,perm,comm,1965,p2,0.06537187900000001
C-WEU-GBR,WEU,rur,Zone_5A Cool Humid,perm,comm,1970,p2,0.08140712050000001
C-WEU-GBR,WEU,rur,Zone_5A Cool Humid,perm,comm,1975,p2,0.028136082000000003
C-WEU-GBR,WEU,rur,Zone_5A Cool Humid,perm,comm,1980,p2,0.011380040000000001
C-WEU-GBR,WEU,rur,Zone_5A Cool Humid,perm,comm,1985,p2,0.047623949000000006
C-WEU-GBR,WEU,rur,Zone_5A Cool Humid,perm,comm,1990,p2,0.06286118300000001
C-WEU-GBR,WEU,rur,Zone_5A Cool Humid,perm,comm,1995,p3,0.04665023900000001
C-WEU-GBR,WEU,rur,Zone_5A Cool Humid,perm,comm,2000,p3,0.045205232000000005
C-WEU-GBR,WEU,rur,Zone_5A Cool Humid,perm,comm,2005,p3,0.049191328000000006
C-WEU-GBR,WEU,rur,Zone_5A Cool Humid,perm,comm,2010,p3,0.047234357000000005
C-WEU-GBR,WEU,urb,Zone_4A Mixed Humid,perm,comm,1945,p1,0.35550755335550754
C-WEU-GBR,WEU,urb,Zone_4A Mixed Humid,perm,comm,1960,p2,0.10418064810418065
C-WEU-GBR,WEU,urb,Zone_4A Mixed Humid,perm,comm,1965,p2,0.01925999901926
C-WEU-GBR,WEU,urb,Zone_4A Mixed Humid,perm,comm,1970,p2,0.027047746027047747
C-WEU-GBR,WEU,urb,Zone_4A Mixed Humid,perm,comm,1975,p2,0.030965512030965512
C-WEU-GBR,WEU,urb,Zone_4A Mixed Humid,perm,comm,1980,p2,0.029129705029129704
C-WEU-GBR,WEU,urb,Zone_4A Mixed Humid,perm,comm,1985,p2,0.025363919025363918
C-WEU-GBR,WEU,urb,Zone_4A Mixed Humid,perm,comm,1990,p2,0.03133469203133469
C-WEU-GBR,WEU,urb,Zone_4A Mixed Humid,perm,comm,1995,p3,0.03845531003845531
C-WEU-GBR,WEU,urb,Zone_4A Mixed Humid,perm,comm,2000,p3,0.042856814042856815
C-WEU-GBR,WEU,urb,Zone_4A Mixed Humid,perm,comm,2005,p3,0.05227075305227075
C-WEU-GBR,WEU,urb,Zone_4A Mixed Humid,perm,comm,2010,p3,0.06464172806464172
C-WEU-GBR,WEU,urb,Zone_4A Mixed Humid,perm,comm,2015,p3,0.08949281008949281
C-WEU-GBR,WEU,urb,Zone_4A Mixed Humid,perm,comm,2020,p3,0.08949281008949281
C-WEU-GBR,WEU,urb,Zone_5A Cool Humid,perm,comm,1945,p1,0.35550755335550754
C-WEU-GBR,WEU,urb,Zone_5A Cool Humid,perm,comm,1960,p2,0.10418064810418065
C-WEU-GBR,WEU,urb,Zone_5A Cool Humid,perm,comm,1965,p2,0.01925999901926
C-WEU-GBR,WEU,urb,Zone_5A Cool Humid,perm,comm,1970,p2,0.027047746027047747
C-WEU-GBR,WEU,urb,Zone_5A Cool Humid,perm,comm,1975,p2,0.030965512030965512
C-WEU-GBR,WEU,urb,Zone_5A Cool Humid,perm,comm,1980,p2,0.029129705029129704
C-WEU-GBR,WEU,urb,Zone_5A Cool Humid,perm,comm,1985,p2,0.025363919025363918
C-WEU-GBR,WEU,urb,Zone_5A Cool Humid,perm,comm,1990,p2,0.03133469203133469
C-WEU-GBR,WEU,urb,Zone_5A Cool Humid,perm,comm,1995,p3,0.03845531003845531
C-WEU-GBR,WEU,urb,Zone_5A Cool Humid,perm,comm,2000,p3,0.042856814042856815
C-WEU-GBR,WEU,urb,Zone_5A Cool Humid,perm,comm,2005,p3,0.05227075305227075
C-WEU-GBR,WEU,urb,Zone_5A Cool Humid,perm,comm,2010,p3,0.06464172806464172
C-WEU-GBR,WEU,urb,Zone_5A Cool Humid,perm,comm,2015,p3,0.08949281008949281
C-WEU-GBR,WEU,urb,Zone_5A Cool Humid,perm,comm,2020,p3,0.08949281008949281
C-WEU-GRC,WEU,rur,Zone_3A Warm Humid,perm,comm,1945,p1,0.4950621177524689
C-WEU-GRC,WEU,rur,Zone_3A Warm Humid,perm,comm,1960,p2,0.04476635997761682
C-WEU-GRC,WEU,rur,Zone_3A Warm Humid,perm,comm,1975,p2,0.01823074199088463
C-WEU-GRC,WEU,rur,Zone_3A Warm Humid,perm,comm,1980,p2,0.04745671547627164
C-WEU-GRC,WEU,rur,Zone_3A Warm Humid,perm,comm,1985,p2,0.05433529947283235
C-WEU-GRC,WEU,rur,Zone_3A Warm Humid,perm,comm,1990,p2,0.05827742297086129
C-WEU-GRC,WEU,rur,Zone_3A Warm Humid,perm,comm,1995,p3,0.0842435789578782
C-WEU-GRC,WEU,rur,Zone_3A Warm Humid,perm,comm,2000,p3,0.07356892396321553
C-WEU-GRC,WEU,rur,Zone_3A Warm Humid,perm,comm,2005,p3,0.0643087904678456
C-WEU-GRC,WEU,rur,Zone_3A Warm Humid,perm,comm,2010,p3,0.055906611972046695
C-WEU-GRC,WEU,rur,Zone_3A Warm Humid,perm,comm,2015,p3,0.0019217184990391405
C-WEU-GRC,WEU,rur,Zone_3A Warm Humid,perm,comm,2020,p3,0.0019217184990391405
C-WEU-GRC,WEU,rur,Zone_4A Mixed Humid,perm,comm,1945,p1,0.49506211899999997
C-WEU-GRC,WEU,rur,Zone_4A Mixed Humid,perm,comm,1960,p2,0.04476636
C-WEU-GRC,WEU,rur,Zone_4A Mixed Humid,perm,comm,1975,p2,0.0182307425
C-WEU-GRC,WEU,rur,Zone_4A Mixed Humid,perm,comm,1980,p2,0.047456715499999996
C-WEU-GRC,WEU,rur,Zone_4A Mixed Humid,perm,comm,1985,p2,0.0543353
C-WEU-GRC,WEU,rur,Zone_4A Mixed Humid,perm,comm,1990,p2,0.058277420999999996
C-WEU-GRC,WEU,rur,Zone_4A Mixed Humid,perm,comm,1995,p3,0.084243578
C-WEU-GRC,WEU,rur,Zone_4A Mixed Humid,perm,comm,2000,p3,0.0735689235
C-WEU-GRC,WEU,rur,Zone_4A Mixed Humid,perm,comm,2005,p3,0.0643087905
C-WEU-GRC,WEU,rur,Zone_4A Mixed Humid,perm,comm,2010,p3,0.055906613
C-WEU-GRC,WEU,rur,Zone_4A Mixed Humid,perm,comm,2015,p3,0.0019217185
C-WEU-GRC,WEU,rur,Zone_4A Mixed Humid,perm,comm,2020,p3,0.0019217185
C-WEU-GRC,WEU,urb,Zone_3A Warm Humid,perm,comm,1945,p1,0.1683223111683223
C-WEU-GRC,WEU,urb,Zone_3A Warm Humid,perm,comm,1960,p2,0.07643128907643129
C-WEU-GRC,WEU,urb,Zone_3A Warm Humid,perm,comm,1965,p2,0.03857614703857615
C-WEU-GRC,WEU,urb,Zone_3A Warm Humid,perm,comm,1970,p2,0.05708539205708539
C-WEU-GRC,WEU,urb,Zone_3A Warm Humid,perm,comm,1975,p2,0.04843656804843657
C-WEU-GRC,WEU,urb,Zone_3A Warm Humid,perm,comm,1980,p2,0.06819393006819392
C-WEU-GRC,WEU,urb,Zone_3A Warm Humid,perm,comm,1985,p2,0.04491089204491089
C-WEU-GRC,WEU,urb,Zone_3A Warm Humid,perm,comm,1990,p2,0.043092663043092665
C-WEU-GRC,WEU,urb,Zone_3A Warm Humid,perm,comm,1995,p3,0.06483189706483189
C-WEU-GRC,WEU,urb,Zone_3A Warm Humid,perm,comm,2000,p3,0.05969361505969361
C-WEU-GRC,WEU,urb,Zone_3A Warm Humid,perm,comm,2005,p3,0.06059011406059011
C-WEU-GRC,WEU,urb,Zone_3A Warm Humid,perm,comm,2010,p3,0.07184013107184013
C-WEU-GRC,WEU,urb,Zone_3A Warm Humid,perm,comm,2015,p3,0.09899752509899752
C-WEU-GRC,WEU,urb,Zone_3A Warm Humid,perm,comm,2020,p3,0.09899752509899752
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,comm,1945,p1,0.16832231183664462
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,comm,1960,p2,0.07643128915286258
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,comm,1965,p2,0.03857614607715229
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,comm,1970,p2,0.05708539211417078
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,comm,1975,p2,0.04843656809687314
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,comm,1980,p2,0.06819393013638786
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,comm,1985,p2,0.04491089208982179
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,comm,1990,p2,0.04309266258618533
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,comm,1995,p3,0.06483189712966379
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,comm,2000,p3,0.059693615119387235
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,comm,2005,p3,0.06059011412118023
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,comm,2010,p3,0.07184013114368026
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,comm,2015,p3,0.09899752519799505
C-WEU-GRC,WEU,urb,Zone_4A Mixed Humid,perm,comm,2020,p3,0.09899752519799505
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,comm,1945,p1,0.6045431425
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,comm,1970,p2,0.010057658
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,comm,1975,p2,0.056853965
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,comm,1980,p2,0.0583459435
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,comm,1985,p2,0.0394746775
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,comm,1990,p2,0.014261531
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,comm,1995,p3,0.024654309
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,comm,2000,p3,0.0442621335
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,comm,2005,p3,0.074985225
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,comm,2010,p3,0.056198602
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,comm,2015,p3,0.008181406499999998
C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,comm,2020,p3,0.008181406499999998
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,comm,1945,p1,0.23042010511521005
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,comm,1960,p2,0.04583588202291795
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,comm,1965,p2,0.0324821960162411
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,comm,1970,p2,0.043233488021616744
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,comm,1975,p2,0.05569640902784821
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,comm,1980,p2,0.05921321102960661
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,comm,1985,p2,0.03698858001849429
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,comm,1990,p2,0.016567550008283777
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,comm,1995,p3,0.03418102701709052
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,comm,2000,p3,0.056453720528226864
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,comm,2005,p3,0.08785767504392884
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,comm,2010,p3,0.08656753204328377
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,comm,2015,p3,0.10725131205362566
C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,comm,2020,p3,0.10725131205362566
C-WEU-ISL,WEU,rur,Zone_7A Very cold Humid,perm,comm,1945,p1,0.9055691454527846
C-WEU-ISL,WEU,rur,Zone_7A Very cold Humid,perm,comm,2000,p3,0.0089404025044702
C-WEU-ISL,WEU,rur,Zone_7A Very cold Humid,perm,comm,2005,p3,0.032818810016409405
C-WEU-ISL,WEU,rur,Zone_7A Very cold Humid,perm,comm,2010,p3,0.05267164202633582
C-WEU-ISL,WEU,urb,Zone_7A Very cold Humid,perm,comm,1945,p1,0.14434110842782943
C-WEU-ISL,WEU,urb,Zone_7A Very cold Humid,perm,comm,1960,p2,0.10257321594871338
C-WEU-ISL,WEU,urb,Zone_7A Very cold Humid,perm,comm,1965,p2,0.039037281480481356
C-WEU-ISL,WEU,urb,Zone_7A Very cold Humid,perm,comm,1970,p2,0.041023720479488136
C-WEU-ISL,WEU,urb,Zone_7A Very cold Humid,perm,comm,1975,p2,0.0460864064769568
C-WEU-ISL,WEU,urb,Zone_7A Very cold Humid,perm,comm,1980,p2,0.04086890047956555
C-WEU-ISL,WEU,urb,Zone_7A Very cold Humid,perm,comm,1985,p2,0.04831625097584187
C-WEU-ISL,WEU,urb,Zone_7A Very cold Humid,perm,comm,1990,p2,0.053025513973487245
C-WEU-ISL,WEU,urb,Zone_7A Very cold Humid,perm,comm,1995,p3,0.05034032697482983
C-WEU-ISL,WEU,urb,Zone_7A Very cold Humid,perm,comm,2000,p3,0.05724475197137763
C-WEU-ISL,WEU,urb,Zone_7A Very cold Humid,perm,comm,2005,p3,0.06423697596788151
C-WEU-ISL,WEU,urb,Zone_7A Very cold Humid,perm,comm,2010,p3,0.0851674059574163
C-WEU-ISL,WEU,urb,Zone_7A Very cold Humid,perm,comm,2015,p3,0.11386907044306546
C-WEU-ISL,WEU,urb,Zone_7A Very cold Humid,perm,comm,2020,p3,0.11386907044306546
C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,comm,1945,p1,0.4697825787389142
C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,comm,1960,p2,0.011210199540381818
C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,comm,1965,p2,7.419999695780012e-4
C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,comm,1970,p2,0.021657004112062832
C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,comm,1975,p2,0.03782578094914298
C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,comm,1980,p2,0.03791624694543387
C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,comm,1985,p2,0.04938103497537757
C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,comm,1990,p2,0.05244047734994042
C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,comm,1995,p3,0.050009038949629395
C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,comm,2000,p3,0.04913063498564396
C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,comm,2005,p3,0.07546015340613371
C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,comm,2010,p3,0.07409643296204625
C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,comm,2015,p3,0.035174208557857446
C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,comm,2020,p3,0.035174208557857446
C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,comm,1945,p1,0.469782579004023
C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,comm,1960,p2,0.011210199534776718
C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,comm,1965,p2,7.419999692070012e-4
C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,comm,1970,p2,0.021657004101234327
C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,comm,1975,p2,0.03782578043023011
C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,comm,1980,p2,0.03791624742647573
C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,comm,1985,p2,0.049381035450687026
C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,comm,1990,p2,0.0524404768237202
C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,comm,1995,p3,0.050009039424624854
C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,comm,2000,p3,0.04913063496107864
C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,comm,2005,p3,0.07546015336840363
C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,comm,2010,p3,0.07409643342499801
C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,comm,2015,p3,0.03517420804027036
C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,comm,2020,p3,0.03517420804027036
C-WEU-ITA,WEU,rur,Zone_4C Mixed Marine,perm,comm,1945,p1,0.46978257609467533
C-WEU-ITA,WEU,rur,Zone_4C Mixed Marine,perm,comm,1960,p2,0.011210201001146053
C-WEU-ITA,WEU,rur,Zone_4C Mixed Marine,perm,comm,1965,p2,7.419999669810014e-4
C-WEU-ITA,WEU,rur,Zone_4C Mixed Marine,perm,comm,1970,p2,0.021657005036263274
C-WEU-ITA,WEU,rur,Zone_4C Mixed Marine,perm,comm,1975,p2,0.037825779316752815
C-WEU-ITA,WEU,rur,Zone_4C Mixed Marine,perm,comm,1980,p2,0.03791624831272694
C-WEU-ITA,WEU,rur,Zone_4C Mixed Marine,perm,comm,1985,p2,0.049381033302544015
C-WEU-ITA,WEU,rur,Zone_4C Mixed Marine,perm,comm,1990,p2,0.05244047966639864
C-WEU-ITA,WEU,rur,Zone_4C Mixed Marine,perm,comm,1995,p3,0.05000904177459764
C-WEU-ITA,WEU,rur,Zone_4C Mixed Marine,perm,comm,2000,p3,0.049130634313686763
C-WEU-ITA,WEU,rur,Zone_4C Mixed Marine,perm,comm,2005,p3,0.07546015164202324
C-WEU-ITA,WEU,rur,Zone_4C Mixed Marine,perm,comm,2010,p3,0.07409643470270864
C-WEU-ITA,WEU,rur,Zone_4C Mixed Marine,perm,comm,2015,p3,0.035174207434747765
C-WEU-ITA,WEU,rur,Zone_4C Mixed Marine,perm,comm,2020,p3,0.035174207434747765
C-WEU-ITA,WEU,rur,Zone_5A Cool Humid,perm,comm,1945,p1,0.4697825779738056
C-WEU-ITA,WEU,rur,Zone_5A Cool Humid,perm,comm,1960,p2,0.01121019854598696
C-WEU-ITA,WEU,rur,Zone_5A Cool Humid,perm,comm,1965,p2,7.419999699490012e-4
C-WEU-ITA,WEU,rur,Zone_5A Cool Humid,perm,comm,1970,p2,0.021657004122891333
C-WEU-ITA,WEU,rur,Zone_5A Cool Humid,perm,comm,1975,p2,0.037825780468055896
C-WEU-ITA,WEU,rur,Zone_5A Cool Humid,perm,comm,1980,p2,0.03791624546439206
C-WEU-ITA,WEU,rur,Zone_5A Cool Humid,perm,comm,1985,p2,0.04938103500006808
C-WEU-ITA,WEU,rur,Zone_5A Cool Humid,perm,comm,1990,p2,0.052440477376160664
C-WEU-ITA,WEU,rur,Zone_5A Cool Humid,perm,comm,1995,p3,0.050009038474633935
C-WEU-ITA,WEU,rur,Zone_5A Cool Humid,perm,comm,2000,p3,0.049130635510209256
C-WEU-ITA,WEU,rur,Zone_5A Cool Humid,perm,comm,2005,p3,0.07546015494386372
C-WEU-ITA,WEU,rur,Zone_5A Cool Humid,perm,comm,2010,p3,0.07409643399909442
C-WEU-ITA,WEU,rur,Zone_5A Cool Humid,perm,comm,2015,p3,0.03517420907544453
C-WEU-ITA,WEU,rur,Zone_5A Cool Humid,perm,comm,2020,p3,0.03517420907544453
C-WEU-ITA,WEU,urb,Zone_3A Warm Humid,perm,comm,1945,p1,0.244773765
C-WEU-ITA,WEU,urb,Zone_3A Warm Humid,perm,comm,1960,p2,0.074803172
C-WEU-ITA,WEU,urb,Zone_3A Warm Humid,perm,comm,1965,p2,0.033759789
C-WEU-ITA,WEU,urb,Zone_3A Warm Humid,perm,comm,1970,p2,0.051971753
C-WEU-ITA,WEU,urb,Zone_3A Warm Humid,perm,comm,1975,p2,0.049106425
C-WEU-ITA,WEU,urb,Zone_3A Warm Humid,perm,comm,1980,p2,0.045163909
C-WEU-ITA,WEU,urb,Zone_3A Warm Humid,perm,comm,1985,p2,0.037009941
C-WEU-ITA,WEU,urb,Zone_3A Warm Humid,perm,comm,1990,p2,0.032892144
C-WEU-ITA,WEU,urb,Zone_3A Warm Humid,perm,comm,1995,p3,0.039938956
C-WEU-ITA,WEU,urb,Zone_3A Warm Humid,perm,comm,2000,p3,0.043824837
C-WEU-ITA,WEU,urb,Zone_3A Warm Humid,perm,comm,2005,p3,0.070640162
C-WEU-ITA,WEU,urb,Zone_3A Warm Humid,perm,comm,2010,p3,0.086001001
C-WEU-ITA,WEU,urb,Zone_3A Warm Humid,perm,comm,2015,p3,0.095057073
C-WEU-ITA,WEU,urb,Zone_3A Warm Humid,perm,comm,2020,p3,0.095057073
C-WEU-ITA,WEU,urb,Zone_4A Mixed Humid,perm,comm,1945,p1,0.244773765
C-WEU-ITA,WEU,urb,Zone_4A Mixed Humid,perm,comm,1960,p2,0.074803172
C-WEU-ITA,WEU,urb,Zone_4A Mixed Humid,perm,comm,1965,p2,0.033759789
C-WEU-ITA,WEU,urb,Zone_4A Mixed Humid,perm,comm,1970,p2,0.051971753
C-WEU-ITA,WEU,urb,Zone_4A Mixed Humid,perm,comm,1975,p2,0.049106425
C-WEU-ITA,WEU,urb,Zone_4A Mixed Humid,perm,comm,1980,p2,0.045163909
C-WEU-ITA,WEU,urb,Zone_4A Mixed Humid,perm,comm,1985,p2,0.037009941
C-WEU-ITA,WEU,urb,Zone_4A Mixed Humid,perm,comm,1990,p2,0.032892144
C-WEU-ITA,WEU,urb,Zone_4A Mixed Humid,perm,comm,1995,p3,0.039938956
C-WEU-ITA,WEU,urb,Zone_4A Mixed Humid,perm,comm,2000,p3,0.043824837
C-WEU-ITA,WEU,urb,Zone_4A Mixed Humid,perm,comm,2005,p3,0.070640162
C-WEU-ITA,WEU,urb,Zone_4A Mixed Humid,perm,comm,2010,p3,0.086001001
C-WEU-ITA,WEU,urb,Zone_4A Mixed Humid,perm,comm,2015,p3,0.095057073
C-WEU-ITA,WEU,urb,Zone_4A Mixed Humid,perm,comm,2020,p3,0.095057073
C-WEU-ITA,WEU,urb,Zone_4C Mixed Marine,perm,comm,1945,p1,0.2447737651223869
C-WEU-ITA,WEU,urb,Zone_4C Mixed Marine,perm,comm,1960,p2,0.0748031720374016
