region_bld,region_gea,urt,clim,mat,arch,inc_cl,year,yr_con,bld_age,value
R32LAM-L,LAC,urb,Zone_1A Very hot Humid,perm,comm,ns,2020,2015,p3,10649837.412569951
R32LAM-L,LAC,urb,Zone_1A Very hot Humid,perm,comm,ns,2020,2020,p3,10649837.412569951
R32LAM-L,LAC,urb,Zone_2A Hot Humid,perm,comm,ns,2020,1945,p1,1865557.6064335238
R32LAM-L,LAC,urb,Zone_2A Hot Humid,perm,comm,ns,2020,1960,p2,1574427.451026882
R32LAM-L,LAC,urb,Zone_2A Hot Humid,perm,comm,ns,2020,1965,p2,1053308.8245865852
R32LAM-L,LAC,urb,Zone_2A Hot Humid,perm,comm,ns,2020,1970,p2,1299066.2792699058
R32LAM-L,LAC,urb,Zone_2A Hot Humid,perm,comm,ns,2020,1975,p2,1427218.536044339
R32LAM-L,LAC,urb,Zone_2A Hot Humid,perm,comm,ns,2020,1980,p2,1662676.6735494535
R32LAM-L,LAC,urb,Zone_2A Hot Humid,perm,comm,ns,2020,1985,p2,2455486.9496619483
R32LAM-L,LAC,urb,Zone_2A Hot Humid,perm,comm,ns,2020,1990,p2,3210890.0158834956
R32LAM-L,LAC,urb,Zone_2A Hot Humid,perm,comm,ns,2020,1995,p3,3757652.677798709
R32LAM-L,LAC,urb,Zone_2A Hot Humid,perm,comm,ns,2020,2000,p3,4126208.5942315045
R32LAM-L,LAC,urb,Zone_2A Hot Humid,perm,comm,ns,2020,2005,p3,5736057.012983137
R32LAM-L,LAC,urb,Zone_2A Hot Humid,perm,comm,ns,2020,2010,p3,6557885.2557006385
R32LAM-L,LAC,urb,Zone_2A Hot Humid,perm,comm,ns,2020,2015,p3,6817704.938995369
R32LAM-L,LAC,urb,Zone_2A Hot Humid,perm,comm,ns,2020,2020,p3,6817704.938995369
R32LAM-L,LAC,urb,Zone_3C Warm Marine,perm,comm,ns,2020,1945,p1,1682696.4453694676
R32LAM-L,LAC,urb,Zone_3C Warm Marine,perm,comm,ns,2020,1960,p2,1420102.7436029704
R32LAM-L,LAC,urb,Zone_3C Warm Marine,perm,comm,ns,2020,1965,p2,950063.9427546966
R32LAM-L,LAC,urb,Zone_3C Warm Marine,perm,comm,ns,2020,1970,p2,1171732.3565315835
R32LAM-L,LAC,urb,Zone_3C Warm Marine,perm,comm,ns,2020,1975,p2,1287323.1837269522
R32LAM-L,LAC,urb,Zone_3C Warm Marine,perm,comm,ns,2020,1980,p2,1499701.8150183095
R32LAM-L,LAC,urb,Zone_3C Warm Marine,perm,comm,ns,2020,1985,p2,2214801.165922303
R32LAM-L,LAC,urb,Zone_3C Warm Marine,perm,comm,ns,2020,1990,p2,2896159.9457265916
R32LAM-L,LAC,urb,Zone_3C Warm Marine,perm,comm,ns,2020,1995,p3,3389329.1646215594
R32LAM-L,LAC,urb,Zone_3C Warm Marine,perm,comm,ns,2020,2000,p3,3721759.387286369
R32LAM-L,LAC,urb,Zone_3C Warm Marine,perm,comm,ns,2020,2005,p3,5173811.150460336
R32LAM-L,LAC,urb,Zone_3C Warm Marine,perm,comm,ns,2020,2010,p3,5915084.139307415
R32LAM-L,LAC,urb,Zone_3C Warm Marine,perm,comm,ns,2020,2015,p3,6149436.407998141
R32LAM-L,LAC,urb,Zone_3C Warm Marine,perm,comm,ns,2020,2020,p3,6149436.407998141
R32LAM-M,LAC,rur,Zone_0A Extremely hot Humid,perm,comm,ns,2020,1945,p1,18538182.881884366
R32LAM-M,LAC,rur,Zone_0A Extremely hot Humid,perm,comm,ns,2020,1960,p2,7203400.182590291
R32LAM-M,LAC,rur,Zone_0A Extremely hot Humid,perm,comm,ns,2020,1965,p2,2308488.695462066
R32LAM-M,LAC,rur,Zone_0A Extremely hot Humid,perm,comm,ns,2020,1970,p2,2492810.2337151356
R32LAM-M,LAC,rur,Zone_0A Extremely hot Humid,perm,comm,ns,2020,1975,p2,2337072.8959248825
R32LAM-M,LAC,rur,Zone_0A Extremely hot Humid,perm,comm,ns,2020,1980,p2,2134629.6689131926
R32LAM-M,LAC,rur,Zone_0A Extremely hot Humid,perm,comm,ns,2020,1985,p2,2318228.9820267274
R32LAM-M,LAC,rur,Zone_0A Extremely hot Humid,perm,comm,ns,2020,1990,p2,2480652.6447560964
R32LAM-M,LAC,rur,Zone_0A Extremely hot Humid,perm,comm,ns,2020,1995,p3,2090549.4717251684
R32LAM-M,LAC,rur,Zone_0A Extremely hot Humid,perm,comm,ns,2020,2000,p3,1653309.7397187236
R32LAM-M,LAC,rur,Zone_0A Extremely hot Humid,perm,comm,ns,2020,2005,p3,1407740.7027615157
R32LAM-M,LAC,rur,Zone_0A Extremely hot Humid,perm,comm,ns,2020,2010,p3,1193963.6802887449
R32LAM-M,LAC,rur,Zone_0A Extremely hot Humid,perm,comm,ns,2020,2015,p3,351638.3966498543
R32LAM-M,LAC,rur,Zone_0A Extremely hot Humid,perm,comm,ns,2020,2020,p3,351638.3966498543
R32LAM-M,LAC,rur,Zone_1A Very hot Humid,perm,comm,ns,2020,1945,p1,60661016.91687183
R32LAM-M,LAC,rur,Zone_1A Very hot Humid,perm,comm,ns,2020,1960,p2,23571111.749143556
R32LAM-M,LAC,rur,Zone_1A Very hot Humid,perm,comm,ns,2020,1965,p2,7553883.392941908
R32LAM-M,LAC,rur,Zone_1A Very hot Humid,perm,comm,ns,2020,1970,p2,8157024.057907486
R32LAM-M,LAC,rur,Zone_1A Very hot Humid,perm,comm,ns,2020,1975,p2,7647417.191859764
R32LAM-M,LAC,rur,Zone_1A Very hot Humid,perm,comm,ns,2020,1980,p2,6984978.370542912
R32LAM-M,LAC,rur,Zone_1A Very hot Humid,perm,comm,ns,2020,1985,p2,7585755.755618327
R32LAM-M,LAC,rur,Zone_1A Very hot Humid,perm,comm,ns,2020,1990,p2,8117241.749475571
R32LAM-M,LAC,rur,Zone_1A Very hot Humid,perm,comm,ns,2020,1995,p3,6840738.257766064
R32LAM-M,LAC,rur,Zone_1A Very hot Humid,perm,comm,ns,2020,2000,p3,5409993.564585887
R32LAM-M,LAC,rur,Zone_1A Very hot Humid,perm,comm,ns,2020,2005,p3,4606437.595762043
R32LAM-M,LAC,rur,Zone_1A Very hot Humid,perm,comm,ns,2020,2010,p3,3906912.0996019524
R32LAM-M,LAC,rur,Zone_1A Very hot Humid,perm,comm,ns,2020,2015,p3,1150638.2726545911
R32LAM-M,LAC,rur,Zone_1A Very hot Humid,perm,comm,ns,2020,2020,p3,1150638.2726545911
R32LAM-M,LAC,rur,Zone_2A Hot Humid,perm,comm,ns,2020,1945,p1,20239727.451731667
R32LAM-M,LAC,rur,Zone_2A Hot Humid,perm,comm,ns,2020,1960,p2,7864571.050474354
R32LAM-M,LAC,rur,Zone_2A Hot Humid,perm,comm,ns,2020,1965,p2,2520375.50383272
R32LAM-M,LAC,rur,Zone_2A Hot Humid,perm,comm,ns,2020,1970,p2,2721615.1680174684
R32LAM-M,LAC,rur,Zone_2A Hot Humid,perm,comm,ns,2020,1975,p2,2551583.3321024356
R32LAM-M,LAC,rur,Zone_2A Hot Humid,perm,comm,ns,2020,1980,p2,2330558.662890981
R32LAM-M,LAC,rur,Zone_2A Hot Humid,perm,comm,ns,2020,1985,p2,2531009.811770886
R32LAM-M,LAC,rur,Zone_2A Hot Humid,perm,comm,ns,2020,1990,p2,2708341.683320217
R32LAM-M,LAC,rur,Zone_2A Hot Humid,perm,comm,ns,2020,1995,p3,2282432.523272671
R32LAM-M,LAC,rur,Zone_2A Hot Humid,perm,comm,ns,2020,2000,p3,1805060.3308257903
R32LAM-M,LAC,rur,Zone_2A Hot Humid,perm,comm,ns,2020,2005,p3,1536951.508560813
R32LAM-M,LAC,rur,Zone_2A Hot Humid,perm,comm,ns,2020,2010,p3,1303552.7607878034
R32LAM-M,LAC,rur,Zone_2A Hot Humid,perm,comm,ns,2020,2015,p3,383913.8579652511
R32LAM-M,LAC,rur,Zone_2A Hot Humid,perm,comm,ns,2020,2020,p3,383913.8579652511
R32LAM-M,LAC,rur,Zone_2B Hot Dry,perm,comm,ns,2020,1945,p1,4688764.082807461
R32LAM-M,LAC,rur,Zone_2B Hot Dry,perm,comm,ns,2020,1960,p2,1821917.7286872694
R32LAM-M,LAC,rur,Zone_2B Hot Dry,perm,comm,ns,2020,1965,p2,583873.7782674539
R32LAM-M,LAC,rur,Zone_2B Hot Dry,perm,comm,ns,2020,1970,p2,630493.2454017629
R32LAM-M,LAC,rur,Zone_2B Hot Dry,perm,comm,ns,2020,1975,p2,591103.4281657848
R32LAM-M,LAC,rur,Zone_2B Hot Dry,perm,comm,ns,2020,1980,p2,539900.5385534285
R32LAM-M,LAC,rur,Zone_2B Hot Dry,perm,comm,ns,2020,1985,p2,586337.3371722167
R32LAM-M,LAC,rur,Zone_2B Hot Dry,perm,comm,ns,2020,1990,p2,627418.2910337928
R32LAM-M,LAC,rur,Zone_2B Hot Dry,perm,comm,ns,2020,1995,p3,528751.5685144669
R32LAM-M,LAC,rur,Zone_2B Hot Dry,perm,comm,ns,2020,2000,p3,418162.8466436956
R32LAM-M,LAC,rur,Zone_2B Hot Dry,perm,comm,ns,2020,2005,p3,356052.37510802597
R32LAM-M,LAC,rur,Zone_2B Hot Dry,perm,comm,ns,2020,2010,p3,301982.8887991005
R32LAM-M,LAC,rur,Zone_2B Hot Dry,perm,comm,ns,2020,2015,p3,88938.03105157129
R32LAM-M,LAC,rur,Zone_2B Hot Dry,perm,comm,ns,2020,2020,p3,88938.03105157129
R32LAM-M,LAC,rur,Zone_3A Warm Humid,perm,comm,ns,2020,1945,p1,8140696.610740759
R32LAM-M,LAC,rur,Zone_3A Warm Humid,perm,comm,ns,2020,1960,p2,3163238.5884613497
R32LAM-M,LAC,rur,Zone_3A Warm Humid,perm,comm,ns,2020,1965,p2,1013729.6745098411
R32LAM-M,LAC,rur,Zone_3A Warm Humid,perm,comm,ns,2020,1970,p2,1094671.0337973747
R32LAM-M,LAC,rur,Zone_3A Warm Humid,perm,comm,ns,2020,1975,p2,1026281.8920389981
R32LAM-M,LAC,rur,Zone_3A Warm Humid,perm,comm,ns,2020,1980,p2,937382.7317414248
R32LAM-M,LAC,rur,Zone_3A Warm Humid,perm,comm,ns,2020,1985,p2,1018006.9393562961
R32LAM-M,LAC,rur,Zone_3A Warm Humid,perm,comm,ns,2020,1990,p2,1089332.2557846769
R32LAM-M,LAC,rur,Zone_3A Warm Humid,perm,comm,ns,2020,1995,p3,918025.7367893073
R32LAM-M,LAC,rur,Zone_3A Warm Humid,perm,comm,ns,2020,2000,p3,726020.0786835111
R32LAM-M,LAC,rur,Zone_3A Warm Humid,perm,comm,ns,2020,2005,p3,618183.0247978969
R32LAM-M,LAC,rur,Zone_3A Warm Humid,perm,comm,ns,2020,2010,p3,524306.8399569587
R32LAM-M,LAC,rur,Zone_3A Warm Humid,perm,comm,ns,2020,2015,p3,154415.4312189446
R32LAM-M,LAC,rur,Zone_3A Warm Humid,perm,comm,ns,2020,2020,p3,154415.4312189446
R32LAM-M,LAC,rur,Zone_3B Warm Dry,perm,comm,ns,2020,1945,p1,2522671.6066187923
R32LAM-M,LAC,rur,Zone_3B Warm Dry,perm,comm,ns,2020,1960,p2,980237.0182662838
R32LAM-M,LAC,rur,Zone_3B Warm Dry,perm,comm,ns,2020,1965,p2,314138.60373461165
R32LAM-M,LAC,rur,Zone_3B Warm Dry,perm,comm,ns,2020,1970,p2,339221.0357300061
R32LAM-M,LAC,rur,Zone_3B Warm Dry,perm,comm,ns,2020,1975,p2,318028.3350648451
R32LAM-M,LAC,rur,Zone_3B Warm Dry,perm,comm,ns,2020,1980,p2,290479.90791527403
R32LAM-M,LAC,rur,Zone_3B Warm Dry,perm,comm,ns,2020,1985,p2,315464.0596730229
R32LAM-M,LAC,rur,Zone_3B Warm Dry,perm,comm,ns,2020,1990,p2,337566.6338450754
R32LAM-M,LAC,rur,Zone_3B Warm Dry,perm,comm,ns,2020,1995,p3,284481.48495702917
R32LAM-M,LAC,rur,Zone_3B Warm Dry,perm,comm,ns,2020,2000,p3,224982.00411585343
R32LAM-M,LAC,rur,Zone_3B Warm Dry,perm,comm,ns,2020,2005,p3,191565.0267888813
R32LAM-M,LAC,rur,Zone_3B Warm Dry,perm,comm,ns,2020,2010,p3,162474.2993970573
R32LAM-M,LAC,rur,Zone_3B Warm Dry,perm,comm,ns,2020,2015,p3,47850.87106183129
R32LAM-M,LAC,rur,Zone_3B Warm Dry,perm,comm,ns,2020,2020,p3,47850.87106183129
R32LAM-M,LAC,rur,Zone_3C Warm Marine,perm,comm,ns,2020,1945,p1,20770884.390003566
R32LAM-M,LAC,rur,Zone_3C Warm Marine,perm,comm,ns,2020,1960,p2,8070963.230903514
R32LAM-M,LAC,rur,Zone_3C Warm Marine,perm,comm,ns,2020,1965,p2,2586518.4367878577
R32LAM-M,LAC,rur,Zone_3C Warm Marine,perm,comm,ns,2020,1970,p2,2793039.2908978234
R32LAM-M,LAC,rur,Zone_3C Warm Marine,perm,comm,ns,2020,1975,p2,2618545.260978755
R32LAM-M,LAC,rur,Zone_3C Warm Marine,perm,comm,ns,2020,1980,p2,2391720.1783562745
R32LAM-M,LAC,rur,Zone_3C Warm Marine,perm,comm,ns,2020,1985,p2,2597431.823901944
R32LAM-M,LAC,rur,Zone_3C Warm Marine,perm,comm,ns,2020,1990,p2,2779417.466320213
R32LAM-M,LAC,rur,Zone_3C Warm Marine,perm,comm,ns,2020,1995,p3,2342331.0507412297
R32LAM-M,LAC,rur,Zone_3C Warm Marine,perm,comm,ns,2020,2000,p3,1852431.043737519
R32LAM-M,LAC,rur,Zone_3C Warm Marine,perm,comm,ns,2020,2005,p3,1577286.1652289997
R32LAM-M,LAC,rur,Zone_3C Warm Marine,perm,comm,ns,2020,2010,p3,1337762.2675646169
R32LAM-M,LAC,rur,Zone_3C Warm Marine,perm,comm,ns,2020,2015,p3,393989.01883896557
R32LAM-M,LAC,rur,Zone_3C Warm Marine,perm,comm,ns,2020,2020,p3,393989.01883896557
R32LAM-M,LAC,rur,Zone_4C Mixed Marine,perm,comm,ns,2020,1945,p1,5919183.571608646
R32LAM-M,LAC,rur,Zone_4C Mixed Marine,perm,comm,ns,2020,1960,p2,2300023.054700164
R32LAM-M,LAC,rur,Zone_4C Mixed Marine,perm,comm,ns,2020,1965,p2,737093.1902209574
R32LAM-M,LAC,rur,Zone_4C Mixed Marine,perm,comm,ns,2020,1970,p2,795946.4784956895
R32LAM-M,LAC,rur,Zone_4C Mixed Marine,perm,comm,ns,2020,1975,p2,746220.0356970376
R32LAM-M,LAC,rur,Zone_4C Mixed Marine,perm,comm,ns,2020,1980,p2,681580.5491065088
R32LAM-M,LAC,rur,Zone_4C Mixed Marine,perm,comm,ns,2020,1985,p2,740203.2331233959
R32LAM-M,LAC,rur,Zone_4C Mixed Marine,perm,comm,ns,2020,1990,p2,792064.5985262566
R32LAM-M,LAC,rur,Zone_4C Mixed Marine,perm,comm,ns,2020,1995,p3,667505.8805727363
R32LAM-M,LAC,rur,Zone_4C Mixed Marine,perm,comm,ns,2020,2000,p3,527896.6073627312
R32LAM-M,LAC,rur,Zone_4C Mixed Marine,perm,comm,ns,2020,2005,p3,449487.18510713195
R32LAM-M,LAC,rur,Zone_4C Mixed Marine,perm,comm,ns,2020,2010,p3,381228.85323993204
R32LAM-M,LAC,rur,Zone_4C Mixed Marine,perm,comm,ns,2020,2015,p3,112277.0356867893
R32LAM-M,LAC,rur,Zone_4C Mixed Marine,perm,comm,ns,2020,2020,p3,112277.0356867893
R32LAM-M,LAC,urb,Zone_0A Extremely hot Humid,perm,comm,ns,2020,1945,p1,9218526.460237332
R32LAM-M,LAC,urb,Zone_0A Extremely hot Humid,perm,comm,ns,2020,1960,p2,8414481.126084091
R32LAM-M,LAC,urb,Zone_0A Extremely hot Humid,perm,comm,ns,2020,1965,p2,4468226.81627474
R32LAM-M,LAC,urb,Zone_0A Extremely hot Humid,perm,comm,ns,2020,1970,p2,5228304.076590618
R32LAM-M,LAC,urb,Zone_0A Extremely hot Humid,perm,comm,ns,2020,1975,p2,6370238.534483377
R32LAM-M,LAC,urb,Zone_0A Extremely hot Humid,perm,comm,ns,2020,1980,p2,7605824.153565458
R32LAM-M,LAC,urb,Zone_0A Extremely hot Humid,perm,comm,ns,2020,1985,p2,8622309.83485124
R32LAM-M,LAC,urb,Zone_0A Extremely hot Humid,perm,comm,ns,2020,1990,p2,9882641.859506372
R32LAM-M,LAC,urb,Zone_0A Extremely hot Humid,perm,comm,ns,2020,1995,p3,11055768.811668223
R32LAM-M,LAC,urb,Zone_0A Extremely hot Humid,perm,comm,ns,2020,2000,p3,11702189.334757252
R32LAM-M,LAC,urb,Zone_0A Extremely hot Humid,perm,comm,ns,2020,2005,p3,12033078.430079944
R32LAM-M,LAC,urb,Zone_0A Extremely hot Humid,perm,comm,ns,2020,2010,p3,12469476.535416316
R32LAM-M,LAC,urb,Zone_0A Extremely hot Humid,perm,comm,ns,2020,2015,p3,12801607.481970644
R32LAM-M,LAC,urb,Zone_0A Extremely hot Humid,perm,comm,ns,2020,2020,p3,12801607.481970644
R32LAM-M,LAC,urb,Zone_1A Very hot Humid,perm,comm,ns,2020,1945,p1,29732472.143041763
R32LAM-M,LAC,urb,Zone_1A Very hot Humid,perm,comm,ns,2020,1960,p2,27139188.324417777
R32LAM-M,LAC,urb,Zone_1A Very hot Humid,perm,comm,ns,2020,1965,p2,14411351.956945447
R32LAM-M,LAC,urb,Zone_1A Very hot Humid,perm,comm,ns,2020,1970,p2,16862825.743609253
R32LAM-M,LAC,urb,Zone_1A Very hot Humid,perm,comm,ns,2020,1975,p2,20545901.84094955
R32LAM-M,LAC,urb,Zone_1A Very hot Humid,perm,comm,ns,2020,1980,p2,24531030.60942431
R32LAM-M,LAC,urb,Zone_1A Very hot Humid,perm,comm,ns,2020,1985,p2,27809497.328917213
R32LAM-M,LAC,urb,Zone_1A Very hot Humid,perm,comm,ns,2020,1990,p2,31874440.568487935
R32LAM-M,LAC,urb,Zone_1A Very hot Humid,perm,comm,ns,2020,1995,p3,35658121.67807664
R32LAM-M,LAC,urb,Zone_1A Very hot Humid,perm,comm,ns,2020,2000,p3,37743018.89862056
R32LAM-M,LAC,urb,Zone_1A Very hot Humid,perm,comm,ns,2020,2005,p3,38810234.01724842
R32LAM-M,LAC,urb,Zone_1A Very hot Humid,perm,comm,ns,2020,2010,p3,40217746.873664126
R32LAM-M,LAC,urb,Zone_1A Very hot Humid,perm,comm,ns,2020,2015,p3,41288967.32945369
R32LAM-M,LAC,urb,Zone_1A Very hot Humid,perm,comm,ns,2020,2020,p3,41288967.32945369
R32LAM-M,LAC,urb,Zone_2A Hot Humid,perm,comm,ns,2020,1945,p1,14958596.798657363
R32LAM-M,LAC,urb,Zone_2A Hot Humid,perm,comm,ns,2020,1960,p2,13653899.132080648
R32LAM-M,LAC,urb,Zone_2A Hot Humid,perm,comm,ns,2020,1965,p2,7250443.293447466
R32LAM-M,LAC,urb,Zone_2A Hot Humid,perm,comm,ns,2020,1970,p2,8483795.426481815
R32LAM-M,LAC,urb,Zone_2A Hot Humid,perm,comm,ns,2020,1975,p2,10336774.554933155
R32LAM-M,LAC,urb,Zone_2A Hot Humid,perm,comm,ns,2020,1980,p2,12341718.313145852
R32LAM-M,LAC,urb,Zone_2A Hot Humid,perm,comm,ns,2020,1985,p2,13991135.8771648
R32LAM-M,LAC,urb,Zone_2A Hot Humid,perm,comm,ns,2020,1990,p2,16036234.805941956
R32LAM-M,LAC,urb,Zone_2A Hot Humid,perm,comm,ns,2020,1995,p3,17939828.959188208
R32LAM-M,LAC,urb,Zone_2A Hot Humid,perm,comm,ns,2020,2000,p3,18988754.078476004
R32LAM-M,LAC,urb,Zone_2A Hot Humid,perm,comm,ns,2020,2005,p3,19525676.8267704
R32LAM-M,LAC,urb,Zone_2A Hot Humid,perm,comm,ns,2020,2010,p3,20233805.54231135
R32LAM-M,LAC,urb,Zone_2A Hot Humid,perm,comm,ns,2020,2015,p3,20772743.401334748
R32LAM-M,LAC,urb,Zone_2A Hot Humid,perm,comm,ns,2020,2020,p3,20772743.401334748
R32LAM-M,LAC,urb,Zone_2B Hot Dry,perm,comm,ns,2020,1945,p1,2622530.855140504
R32LAM-M,LAC,urb,Zone_2B Hot Dry,perm,comm,ns,2020,1960,p2,2393792.1617166125
R32LAM-M,LAC,urb,Zone_2B Hot Dry,perm,comm,ns,2020,1965,p2,1271142.708538013
R32LAM-M,LAC,urb,Zone_2B Hot Dry,perm,comm,ns,2020,1970,p2,1487373.152299381
R32LAM-M,LAC,urb,Zone_2B Hot Dry,perm,comm,ns,2020,1975,p2,1812236.172826744
R32LAM-M,LAC,urb,Zone_2B Hot Dry,perm,comm,ns,2020,1980,p2,2163741.5271934345
R32LAM-M,LAC,urb,Zone_2B Hot Dry,perm,comm,ns,2020,1985,p2,2452916.274842538
R32LAM-M,LAC,urb,Zone_2B Hot Dry,perm,comm,ns,2020,1990,p2,2811461.606003586
R32LAM-M,LAC,urb,Zone_2B Hot Dry,perm,comm,ns,2020,1995,p3,3145198.4176761205
R32LAM-M,LAC,urb,Zone_2B Hot Dry,perm,comm,ns,2020,2000,p3,3329095.244813496
R32LAM-M,LAC,urb,Zone_2B Hot Dry,perm,comm,ns,2020,2005,p3,3423228.1700676125
R32LAM-M,LAC,urb,Zone_2B Hot Dry,perm,comm,ns,2020,2010,p3,3547376.807207952
R32LAM-M,LAC,urb,Zone_2B Hot Dry,perm,comm,ns,2020,2015,p3,3641863.020240454
R32LAM-M,LAC,urb,Zone_2B Hot Dry,perm,comm,ns,2020,2020,p3,3641863.020240454
R32LAM-M,LAC,urb,Zone_3A Warm Humid,perm,comm,ns,2020,1945,p1,24254640.26113431
R32LAM-M,LAC,urb,Zone_3A Warm Humid,perm,comm,ns,2020,1960,p2,22139136.181566693
R32LAM-M,LAC,urb,Zone_3A Warm Humid,perm,comm,ns,2020,1965,p2,11756242.659914713
R32LAM-M,LAC,urb,Zone_3A Warm Humid,perm,comm,ns,2020,1970,p2,13756063.412072662
R32LAM-M,LAC,urb,Zone_3A Warm Humid,perm,comm,ns,2020,1975,p2,16760579.32876096
R32LAM-M,LAC,urb,Zone_3A Warm Humid,perm,comm,ns,2020,1980,p2,20011498.53285079
R32LAM-M,LAC,urb,Zone_3A Warm Humid,perm,comm,ns,2020,1985,p2,22685949.23127716
R32LAM-M,LAC,urb,Zone_3A Warm Humid,perm,comm,ns,2020,1990,p2,26001978.09974254
R32LAM-M,LAC,urb,Zone_3A Warm Humid,perm,comm,ns,2020,1995,p3,29088563.827796545
R32LAM-M,LAC,urb,Zone_3A Warm Humid,perm,comm,ns,2020,2000,p3,30789345.109025985
R32LAM-M,LAC,urb,Zone_3A Warm Humid,perm,comm,ns,2020,2005,p3,31659939.342138197
R32LAM-M,LAC,urb,Zone_3A Warm Humid,perm,comm,ns,2020,2010,p3,32808135.7595301
R32LAM-M,LAC,urb,Zone_3A Warm Humid,perm,comm,ns,2020,2015,p3,33681997.397106834
R32LAM-M,LAC,urb,Zone_3A Warm Humid,perm,comm,ns,2020,2020,p3,33681997.397106834
R32LAM-M,LAC,urb,Zone_3B Warm Dry,perm,comm,ns,2020,1945,p1,6530274.532336687
R32LAM-M,LAC,urb,Zone_3B Warm Dry,perm,comm,ns,2020,1960,p2,5960700.12239534
R32LAM-M,LAC,urb,Zone_3B Warm Dry,perm,comm,ns,2020,1965,p2,3165229.053546431
R32LAM-M,LAC,urb,Zone_3B Warm Dry,perm,comm,ns,2020,1970,p2,3703657.0980857825
R32LAM-M,LAC,urb,Zone_3B Warm Dry,perm,comm,ns,2020,1975,p2,4512587.41252181
R32LAM-M,LAC,urb,Zone_3B Warm Dry,perm,comm,ns,2020,1980,p2,5387858.892784494
R32LAM-M,LAC,urb,Zone_3B Warm Dry,perm,comm,ns,2020,1985,p2,6107923.057688189
R32LAM-M,LAC,urb,Zone_3B Warm Dry,perm,comm,ns,2020,1990,p2,7000724.543673911
R32LAM-M,LAC,urb,Zone_3B Warm Dry,perm,comm,ns,2020,1995,p3,7831751.1824920075
R32LAM-M,LAC,urb,Zone_3B Warm Dry,perm,comm,ns,2020,2000,p3,8289666.392382783
R32LAM-M,LAC,urb,Zone_3B Warm Dry,perm,comm,ns,2020,2005,p3,8524063.575229997
R32LAM-M,LAC,urb,Zone_3B Warm Dry,perm,comm,ns,2020,2010,p3,8833201.857328812
R32LAM-M,LAC,urb,Zone_3B Warm Dry,perm,comm,ns,2020,2015,p3,9068478.750155292
R32LAM-M,LAC,urb,Zone_3B Warm Dry,perm,comm,ns,2020,2020,p3,9068478.750155292
R32LAM-M,LAC,urb,Zone_3C Warm Marine,perm,comm,ns,2020,1945,p1,16285559.668553945
R32LAM-M,LAC,urb,Zone_3C Warm Marine,perm,comm,ns,2020,1960,p2,14865123.515062
R32LAM-M,LAC,urb,Zone_3C Warm Marine,perm,comm,ns,2020,1965,p2,7893623.210038057
R32LAM-M,LAC,urb,Zone_3C Warm Marine,perm,comm,ns,2020,1970,p2,9236384.835646305
R32LAM-M,LAC,urb,Zone_3C Warm Marine,perm,comm,ns,2020,1975,p2,11253739.977152254
R32LAM-M,LAC,urb,Zone_3C Warm Marine,perm,comm,ns,2020,1980,p2,13436540.385895794
R32LAM-M,LAC,urb,Zone_3C Warm Marine,perm,comm,ns,2020,1985,p2,15232276.21050825
R32LAM-M,LAC,urb,Zone_3C Warm Marine,perm,comm,ns,2020,1990,p2,17458793.916732453
R32LAM-M,LAC,urb,Zone_3C Warm Marine,perm,comm,ns,2020,1995,p3,19531254.09365577
R32LAM-M,LAC,urb,Zone_3C Warm Marine,perm,comm,ns,2020,2000,p3,20673228.360844973
R32LAM-M,LAC,urb,Zone_3C Warm Marine,perm,comm,ns,2020,2005,p3,21257781.0146041
R32LAM-M,LAC,urb,Zone_3C Warm Marine,perm,comm,ns,2020,2010,p3,22028727.153828498
R32LAM-M,LAC,urb,Zone_3C Warm Marine,perm,comm,ns,2020,2015,p3,22615473.676853765
R32LAM-M,LAC,urb,Zone_3C Warm Marine,perm,comm,ns,2020,2020,p3,22615473.676853765
R32LAM-M,LAC,urb,Zone_4C Mixed Marine,perm,comm,ns,2020,1945,p1,4360399.392004005
R32LAM-M,LAC,urb,Zone_4C Mixed Marine,perm,comm,ns,2020,1960,p2,3980082.77617599
R32LAM-M,LAC,urb,Zone_4C Mixed Marine,perm,comm,ns,2020,1965,p2,2113488.9157150122
R32LAM-M,LAC,urb,Zone_4C Mixed Marine,perm,comm,ns,2020,1970,p2,2473008.4590971256
R32LAM-M,LAC,urb,Zone_4C Mixed Marine,perm,comm,ns,2020,1975,p2,3013147.9637631443
R32LAM-M,LAC,urb,Zone_4C Mixed Marine,perm,comm,ns,2020,1980,p2,3597584.8372332407
R32LAM-M,LAC,urb,Zone_4C Mixed Marine,perm,comm,ns,2020,1985,p2,4078386.5755051356
R32LAM-M,LAC,urb,Zone_4C Mixed Marine,perm,comm,ns,2020,1990,p2,4674528.596439675
R32LAM-M,LAC,urb,Zone_4C Mixed Marine,perm,comm,ns,2020,1995,p3,5229422.27396506
R32LAM-M,LAC,urb,Zone_4C Mixed Marine,perm,comm,ns,2020,2000,p3,5535181.73213204
R32LAM-M,LAC,urb,Zone_4C Mixed Marine,perm,comm,ns,2020,2005,p3,5691693.579950965
R32LAM-M,LAC,urb,Zone_4C Mixed Marine,perm,comm,ns,2020,2010,p3,5898111.605831964
R32LAM-M,LAC,urb,Zone_4C Mixed Marine,perm,comm,ns,2020,2015,p3,6055210.854101197
R32LAM-M,LAC,urb,Zone_4C Mixed Marine,perm,comm,ns,2020,2020,p3,6055210.854101197
