region_bld,region_gea,urt,arch,material,value
R32CAS-CAU,FSU,urb,comm,wood,19.29429824561403
R32CAS-OTH,FSU,rur,comm,aluminum,0.49
R32CAS-OTH,FSU,rur,comm,brick,206.5
R32CAS-OTH,FSU,rur,comm,concrete,1078.607735
R32CAS-OTH,FSU,rur,comm,copper,0.182895495
R32CAS-OTH,FSU,rur,comm,glass,2
R32CAS-OTH,FSU,rur,comm,steel,54.6812586
R32CAS-OTH,FSU,rur,comm,wood,19.29429824561403
R32CAS-OTH,FSU,urb,comm,aluminum,0.49
R32CAS-OTH,FSU,urb,comm,brick,206.5
R32CAS-OTH,FSU,urb,comm,concrete,1078.607735
R32CAS-OTH,FSU,urb,comm,copper,0.182895495
R32CAS-OTH,FSU,urb,comm,glass,2
R32CAS-OTH,FSU,urb,comm,steel,54.6812586
R32CAS-OTH,FSU,urb,comm,wood,19.29429824561403
R32CHN,CPA,rur,comm,aluminum,0.49
R32CHN,CPA,rur,comm,brick,570
R32CHN,CPA,rur,comm,concrete,1431
R32CHN,CPA,rur,comm,copper,0.182895495
R32CHN,CPA,rur,comm,glass,2
R32CHN,CPA,rur,comm,steel,26
R32CHN,CPA,rur,comm,wood,17
R32CHN,CPA,urb,comm,aluminum,0.496117796
R32CHN,CPA,urb,comm,brick,289.65
R32CHN,CPA,urb,comm,concrete,945.36
R32CHN,CPA,urb,comm,copper,0.1827802765
R32CHN,CPA,urb,comm,glass,2
R32CHN,CPA,urb,comm,steel,62.5
R32CHN,CPA,urb,comm,wood,6.05
R32EEU,EEU,rur,comm,aluminum,0.49
R32EEU,EEU,rur,comm,brick,148.4681853888453
R32EEU,EEU,rur,comm,concrete,1062.432851856273
R32EEU,EEU,rur,comm,copper,0.182895495
R32EEU,EEU,rur,comm,glass,2.57
R32EEU,EEU,rur,comm,steel,47
R32EEU,EEU,rur,comm,wood,25.66551271338188
R32EEU,EEU,urb,comm,aluminum,0.49
R32EEU,EEU,urb,comm,brick,148.4681853888453
R32EEU,EEU,urb,comm,concrete,1062.432851856273
R32EEU,EEU,urb,comm,copper,0.182895495
R32EEU,EEU,urb,comm,glass,2.57
R32EEU,EEU,urb,comm,steel,47
R32EEU,EEU,urb,comm,wood,25.66551271338188
R32EEU-FSU,FSU,rur,comm,aluminum,0.49
R32EEU-FSU,FSU,rur,comm,brick,206.5
R32EEU-FSU,FSU,rur,comm,concrete,1078.607735
R32EEU-FSU,FSU,rur,comm,copper,0.182895495
R32EEU-FSU,FSU,rur,comm,glass,2
R32EEU-FSU,FSU,rur,comm,steel,54.6812586
R32EEU-FSU,FSU,rur,comm,wood,19.29429824561403
R32EEU-FSU,FSU,urb,comm,aluminum,0.49
R32EEU-FSU,FSU,urb,comm,brick,206.5
R32EEU-FSU,FSU,urb,comm,concrete,1078.607735
R32EEU-FSU,FSU,urb,comm,copper,0.182895495
R32EEU-FSU,FSU,urb,comm,glass,2
R32EEU-FSU,FSU,urb,comm,steel,54.6812586
R32EEU-FSU,FSU,urb,comm,wood,19.29429824561403
R32IDN,PAS,rur,comm,aluminum,0.49
R32IDN,PAS,rur,comm,brick,570
R32IDN,PAS,rur,comm,concrete,1431
R32IDN,PAS,rur,comm,copper,0.182895495
R32IDN,PAS,rur,comm,glass,2
R32IDN,PAS,rur,comm,steel,26
R32IDN,PAS,rur,comm,wood,24
R32IDN,PAS,urb,comm,aluminum,0.49
R32IDN,PAS,urb,comm,brick,288.215
R32IDN,PAS,urb,comm,concrete,1062.485
R32IDN,PAS,urb,comm,copper,0.182895495
R32IDN,PAS,urb,comm,glass,2
R32IDN,PAS,urb,comm,steel,66
R32IDN,PAS,urb,comm,wood,6.05
R32IND,SAS,rur,comm,aluminum,0.49
R32IND,SAS,rur,comm,brick,570
R32IND,SAS,rur,comm,concrete,1431
R32IND,SAS,rur,comm,copper,0.182895495
R32IND,SAS,rur,comm,glass,2
R32IND,SAS,rur,comm,steel,26
R32IND,SAS,rur,comm,wood,24
R32IND,SAS,urb,comm,aluminum,0.49
R32IND,SAS,urb,comm,brick,288.215
R32IND,SAS,urb,comm,concrete,1062.485
R32IND,SAS,urb,comm,copper,0.182895495
R32IND,SAS,urb,comm,glass,2
R32IND,SAS,urb,comm,steel,66
R32IND,SAS,urb,comm,wood,6.05
R32JPN,PAO,rur,comm,aluminum,0.49
R32JPN,PAO,rur,comm,brick,148.4681853888453
R32JPN,PAO,rur,comm,concrete,1078.607735
R32JPN,PAO,rur,comm,copper,0.182895495
R32JPN,PAO,rur,comm,glass,2.57
R32JPN,PAO,rur,comm,steel,47.31019955
R32JPN,PAO,rur,comm,wood,25.56455048998722
R32JPN,PAO,urb,comm,aluminum,0.49
R32JPN,PAO,urb,comm,brick,148.4681853888453
R32JPN,PAO,urb,comm,concrete,1078.607735
R32JPN,PAO,urb,comm,copper,0.182895495
R32JPN,PAO,urb,comm,glass,2.57
R32JPN,PAO,urb,comm,steel,47.31019955
R32JPN,PAO,urb,comm,wood,25.56455048998722
R32KOR,PAS,rur,comm,aluminum,0.49
R32KOR,PAS,rur,comm,brick,973.3597983
R32KOR,PAS,rur,comm,concrete,465.24064171123
R32KOR,PAS,rur,comm,copper,0.182895495
R32KOR,PAS,rur,comm,glass,2
R32KOR,PAS,rur,comm,steel,23.59701493
R32KOR,PAS,rur,comm,wood,27.76593221
R32KOR,PAS,urb,comm,aluminum,0.49
R32KOR,PAS,urb,comm,brick,148.4681853888453
R32KOR,PAS,urb,comm,concrete,1062.432851856273
R32KOR,PAS,urb,comm,copper,0.182895495
R32KOR,PAS,urb,comm,glass,2.57
R32KOR,PAS,urb,comm,steel,47
R32KOR,PAS,urb,comm,wood,25.66551271338188
R32LAM-L,LAC,rur,comm,aluminum,0.49
R32LAM-L,LAC,rur,comm,brick,728.95
R32LAM-L,LAC,rur,comm,concrete,655.6291390728477
R32LAM-L,LAC,rur,comm,copper,0.182895495
R32LAM-L,LAC,rur,comm,glass,2
R32LAM-L,LAC,rur,comm,steel,26
R32LAM-L,LAC,rur,comm,wood,20.63083209
R32LAM-L,LAC,urb,comm,aluminum,0.49
R32LAM-L,LAC,urb,comm,brick,206.5
R32LAM-L,LAC,urb,comm,concrete,1088.71
R32LAM-L,LAC,urb,comm,copper,0.182895495
R32LAM-L,LAC,urb,comm,glass,2
R32LAM-L,LAC,urb,comm,steel,54.6812586
R32LAM-L,LAC,urb,comm,wood,19.29429824561403
R32LAM-M,LAC,rur,comm,aluminum,0.49
R32LAM-M,LAC,rur,comm,brick,728.95
R32LAM-M,LAC,rur,comm,concrete,655.6291390728477
R32LAM-M,LAC,rur,comm,copper,0.182895495
R32LAM-M,LAC,rur,comm,glass,2
R32LAM-M,LAC,rur,comm,steel,26
R32LAM-M,LAC,rur,comm,wood,20.63083209
R32LAM-M,LAC,urb,comm,aluminum,0.49
R32LAM-M,LAC,urb,comm,brick,206.5
R32LAM-M,LAC,urb,comm,concrete,1088.71
R32LAM-M,LAC,urb,comm,copper,0.182895495
R32LAM-M,LAC,urb,comm,glass,2
R32LAM-M,LAC,urb,comm,steel,54.6812586
R32LAM-M,LAC,urb,comm,wood,19.29429824561403
R32MEA-H,MEA,rur,comm,aluminum,0.49
R32MEA-H,MEA,rur,comm,brick,206.5
R32MEA-H,MEA,rur,comm,concrete,1078.607735
R32MEA-H,MEA,rur,comm,copper,0.182895495
R32MEA-H,MEA,rur,comm,glass,2
R32MEA-H,MEA,rur,comm,steel,54.6812586
R32MEA-H,MEA,rur,comm,wood,19.29429824561403
R32MEA-H,MEA,urb,comm,aluminum,0.49
R32MEA-H,MEA,urb,comm,brick,206.5
R32MEA-H,MEA,urb,comm,concrete,1078.607735
R32MEA-H,MEA,urb,comm,copper,0.182895495
R32MEA-H,MEA,urb,comm,glass,2
R32MEA-H,MEA,urb,comm,steel,54.6812586
R32MEA-H,MEA,urb,comm,wood,19.29429824561403
R32MEA-M,MEA,rur,comm,aluminum,0.49
R32MEA-M,MEA,rur,comm,brick,206.5
R32MEA-M,MEA,rur,comm,concrete,1078.607735
R32MEA-M,MEA,rur,comm,copper,0.182895495
R32MEA-M,MEA,rur,comm,glass,2
R32MEA-M,MEA,rur,comm,steel,54.6812586
R32MEA-M,MEA,rur,comm,wood,19.29429824561403
R32MEA-M,MEA,urb,comm,aluminum,0.49
R32MEA-M,MEA,urb,comm,brick,206.5
R32MEA-M,MEA,urb,comm,concrete,1078.607735
R32MEA-M,MEA,urb,comm,copper,0.182895495
R32MEA-M,MEA,urb,comm,glass,2
R32MEA-M,MEA,urb,comm,steel,54.6812586
R32MEA-M,MEA,urb,comm,wood,19.29429824561403
R32MEX,LAC,rur,comm,aluminum,0.49
R32MEX,LAC,rur,comm,brick,728.95
R32MEX,LAC,rur,comm,concrete,655.6291390728477
R32MEX,LAC,rur,comm,copper,0.182895495
R32MEX,LAC,rur,comm,glass,2
R32MEX,LAC,rur,comm,steel,26
R32MEX,LAC,rur,comm,wood,20.63083209
R32MEX,LAC,urb,comm,aluminum,0.49
R32MEX,LAC,urb,comm,brick,206.5
R32MEX,LAC,urb,comm,concrete,1088.71
R32MEX,LAC,urb,comm,copper,0.182895495
R32MEX,LAC,urb,comm,glass,2
R32MEX,LAC,urb,comm,steel,54.6812586
R32MEX,LAC,urb,comm,wood,19.29429824561403
R32NAF,MEA,rur,comm,aluminum,0.49
R32NAF,MEA,rur,comm,brick,206.5
R32NAF,MEA,rur,comm,concrete,1078.607735
R32NAF,MEA,rur,comm,copper,0.182895495
R32NAF,MEA,rur,comm,glass,2
R32NAF,MEA,rur,comm,steel,54.6812586
R32NAF,MEA,rur,comm,wood,19.29429824561403
R32NAF,MEA,urb,comm,aluminum,0.49
R32NAF,MEA,urb,comm,brick,206.5
R32NAF,MEA,urb,comm,concrete,1078.607735
R32NAF,MEA,urb,comm,copper,0.182895495
R32NAF,MEA,urb,comm,glass,2
R32NAF,MEA,urb,comm,steel,54.6812586
R32NAF,MEA,urb,comm,wood,19.29429824561403
R32OAS-CPA,CPA,rur,comm,aluminum,0.49
R32OAS-CPA,CPA,rur,comm,brick,570
R32OAS-CPA,CPA,rur,comm,concrete,1431
R32OAS-CPA,CPA,rur,comm,copper,0.182895495
R32OAS-CPA,CPA,rur,comm,glass,2
R32OAS-CPA,CPA,rur,comm,steel,26
R32OAS-CPA,CPA,rur,comm,wood,24
R32OAS-CPA,CPA,urb,comm,aluminum,0.49
R32OAS-CPA,CPA,urb,comm,brick,288.215
R32OAS-CPA,CPA,urb,comm,concrete,1062.485
R32OAS-CPA,CPA,urb,comm,copper,0.182895495
R32OAS-CPA,CPA,urb,comm,glass,2
R32OAS-CPA,CPA,urb,comm,steel,66
R32OAS-CPA,CPA,urb,comm,wood,6.05
R32OAS-L-PAS,PAS,rur,comm,aluminum,0.49
R32OAS-L-PAS,PAS,rur,comm,brick,570
R32OAS-L-PAS,PAS,rur,comm,concrete,1431
R32OAS-L-PAS,PAS,rur,comm,copper,0.182895495
R32OAS-L-PAS,PAS,rur,comm,glass,2
R32OAS-L-PAS,PAS,rur,comm,steel,26
R32OAS-L-PAS,PAS,rur,comm,wood,17
R32OAS-L-PAS,PAS,urb,comm,aluminum,0.49
R32OAS-L-PAS,PAS,urb,comm,brick,288.215
R32OAS-L-PAS,PAS,urb,comm,concrete,1091.055
R32OAS-L-PAS,PAS,urb,comm,copper,0.182895495
R32OAS-L-PAS,PAS,urb,comm,glass,2
R32OAS-L-PAS,PAS,urb,comm,steel,70.72
R32OAS-L-PAS,PAS,urb,comm,wood,6.05
R32OAS-L-SAS,SAS,rur,comm,aluminum,0.49
R32OAS-L-SAS,SAS,rur,comm,brick,570
R32OAS-L-SAS,SAS,rur,comm,concrete,1431
R32OAS-L-SAS,SAS,rur,comm,copper,0.182895495
R32OAS-L-SAS,SAS,rur,comm,glass,2
R32OAS-L-SAS,SAS,rur,comm,steel,26
R32OAS-L-SAS,SAS,rur,comm,wood,17
R32OAS-L-SAS,SAS,urb,comm,aluminum,0.49
R32OAS-L-SAS,SAS,urb,comm,brick,288.215
R32OAS-L-SAS,SAS,urb,comm,concrete,1091.055
R32OAS-L-SAS,SAS,urb,comm,copper,0.182895495
R32OAS-L-SAS,SAS,urb,comm,glass,2
R32OAS-L-SAS,SAS,urb,comm,steel,70.72
R32OAS-L-SAS,SAS,urb,comm,wood,6.05
R32OAS-M-PAS,PAS,rur,comm,aluminum,0.49
R32OAS-M-PAS,PAS,rur,comm,brick,570
R32OAS-M-PAS,PAS,rur,comm,concrete,1431
R32OAS-M-PAS,PAS,rur,comm,copper,0.182895495
R32OAS-M-PAS,PAS,rur,comm,glass,2
R32OAS-M-PAS,PAS,rur,comm,steel,26
R32OAS-M-PAS,PAS,rur,comm,wood,24
R32OAS-M-PAS,PAS,urb,comm,aluminum,0.4868515905
R32OAS-M-PAS,PAS,urb,comm,brick,289.65
R32OAS-M-PAS,PAS,urb,comm,concrete,1088.71
R32OAS-M-PAS,PAS,urb,comm,copper,0.182895495
R32OAS-M-PAS,PAS,urb,comm,glass,2
R32OAS-M-PAS,PAS,urb,comm,steel,68.36
R32OAS-M-PAS,PAS,urb,comm,wood,5.525
R32OAS-M-SAS,SAS,rur,comm,aluminum,0.49
R32OAS-M-SAS,SAS,rur,comm,brick,570
R32OAS-M-SAS,SAS,rur,comm,concrete,1431
R32OAS-M-SAS,SAS,rur,comm,copper,0.182895495
R32OAS-M-SAS,SAS,rur,comm,glass,2
R32OAS-M-SAS,SAS,rur,comm,steel,26
R32OAS-M-SAS,SAS,rur,comm,wood,24
R32OAS-M-SAS,SAS,urb,comm,aluminum,0.4868515905
R32OAS-M-SAS,SAS,urb,comm,brick,289.65
R32OAS-M-SAS,SAS,urb,comm,concrete,1088.71
R32OAS-M-SAS,SAS,urb,comm,copper,0.182895495
R32OAS-M-SAS,SAS,urb,comm,glass,2
R32OAS-M-SAS,SAS,urb,comm,steel,68.36
R32OAS-M-SAS,SAS,urb,comm,wood,5.525
R32PAK,SAS,rur,comm,aluminum,0.49
R32PAK,SAS,rur,comm,brick,570
R32PAK,SAS,rur,comm,concrete,1431
R32PAK,SAS,rur,comm,copper,0.182895495
R32PAK,SAS,rur,comm,glass,2
R32PAK,SAS,rur,comm,steel,26
R32PAK,SAS,rur,comm,wood,24
R32PAK,SAS,urb,comm,aluminum,0.49
R32PAK,SAS,urb,comm,brick,288.215
R32PAK,SAS,urb,comm,concrete,1062.485
R32PAK,SAS,urb,comm,copper,0.182895495
R32PAK,SAS,urb,comm,glass,2
R32PAK,SAS,urb,comm,steel,66
R32PAK,SAS,urb,comm,wood,6.05
R32RUS,FSU,rur,comm,aluminum,0.49
R32RUS,FSU,rur,comm,brick,206.5
R32RUS,FSU,rur,comm,concrete,1078.607735
R32RUS,FSU,rur,comm,copper,0.182895495
R32RUS,FSU,rur,comm,glass,2
R32RUS,FSU,rur,comm,steel,54.6812586
R32RUS,FSU,rur,comm,wood,19.29429824561403
R32RUS,FSU,urb,comm,aluminum,0.49
R32RUS,FSU,urb,comm,brick,206.5
R32RUS,FSU,urb,comm,concrete,1078.607735
R32RUS,FSU,urb,comm,copper,0.182895495
R32RUS,FSU,urb,comm,glass,2
R32RUS,FSU,urb,comm,steel,54.6812586
R32RUS,FSU,urb,comm,wood,19.29429824561403
R32SAF,AFR,rur,comm,aluminum,0.49
R32SAF,AFR,rur,comm,brick,728.95
R32SAF,AFR,rur,comm,concrete,655.6291390728477
R32SAF,AFR,rur,comm,copper,0.182895495
R32SAF,AFR,rur,comm,glass,2
R32SAF,AFR,rur,comm,steel,26
R32SAF,AFR,rur,comm,wood,20.63083209
R32SAF,AFR,urb,comm,aluminum,0.49
R32SAF,AFR,urb,comm,brick,206.5
R32SAF,AFR,urb,comm,concrete,1078.607735
R32SAF,AFR,urb,comm,copper,0.182895495
R32SAF,AFR,urb,comm,glass,2
R32SAF,AFR,urb,comm,steel,54.6812586
R32SAF,AFR,urb,comm,wood,19.29429824561403
R32SSA-L,AFR,rur,comm,aluminum,0.49
R32SSA-L,AFR,rur,comm,brick,728.95
R32SSA-L,AFR,rur,comm,concrete,655.6291390728477
R32SSA-L,AFR,rur,comm,copper,0.182895495
R32SSA-L,AFR,rur,comm,glass,2
R32SSA-L,AFR,rur,comm,steel,26
R32SSA-L,AFR,rur,comm,wood,20.63083209
R32SSA-L,AFR,urb,comm,aluminum,0.49
R32SSA-L,AFR,urb,comm,brick,206.5
R32SSA-L,AFR,urb,comm,concrete,1078.607735
R32SSA-L,AFR,urb,comm,copper,0.182895495
R32SSA-L,AFR,urb,comm,glass,2
R32SSA-L,AFR,urb,comm,steel,54.6812586
R32SSA-L,AFR,urb,comm,wood,19.29429824561403
R32SSA-M,AFR,rur,comm,aluminum,0.49
R32SSA-M,AFR,rur,comm,brick,728.95
R32SSA-M,AFR,rur,comm,concrete,655.6291390728477
R32SSA-M,AFR,rur,comm,copper,0.182895495
R32SSA-M,AFR,rur,comm,glass,2
R32SSA-M,AFR,rur,comm,steel,26
R32SSA-M,AFR,rur,comm,wood,20.63083209
R32SSA-M,AFR,urb,comm,aluminum,0.49
R32SSA-M,AFR,urb,comm,brick,206.5
R32SSA-M,AFR,urb,comm,concrete,1078.607735
R32SSA-M,AFR,urb,comm,copper,0.182895495
R32SSA-M,AFR,urb,comm,glass,2
R32SSA-M,AFR,urb,comm,steel,54.6812586
R32SSA-M,AFR,urb,comm,wood,19.29429824561403
R32TUR,WEU,rur,comm,aluminum,0.49
R32TUR,WEU,rur,comm,brick,148.4681853888453
R32TUR,WEU,rur,comm,concrete,1062.432851856273
R32TUR,WEU,rur,comm,copper,0.182895495
R32TUR,WEU,rur,comm,glass,2.57
R32TUR,WEU,rur,comm,steel,47
R32TUR,WEU,rur,comm,wood,25.66551271338188
R32TUR,WEU,urb,comm,aluminum,0.49
R32TUR,WEU,urb,comm,brick,148.4681853888453
R32TUR,WEU,urb,comm,concrete,1062.432851856273
R32TUR,WEU,urb,comm,copper,0.182895495
R32TUR,WEU,urb,comm,glass,2.57
R32TUR,WEU,urb,comm,steel,47
R32TUR,WEU,urb,comm,wood,25.66551271338188
R32USA,NAM,rur,comm,aluminum,0.49
R32USA,NAM,rur,comm,brick,148.4681853888453
R32USA,NAM,rur,comm,concrete,989.2037932
R32USA,NAM,rur,comm,copper,0.182895495
R32USA,NAM,rur,comm,glass,2.57
R32USA,NAM,rur,comm,steel,53.9
R32USA,NAM,rur,comm,wood,24.88401518346689
R32USA,NAM,urb,comm,aluminum,0.49
R32USA,NAM,urb,comm,brick,148.4681853888453
R32USA,NAM,urb,comm,concrete,989.2037932
R32USA,NAM,urb,comm,copper,0.182895495
R32USA,NAM,urb,comm,glass,2.57
R32USA,NAM,urb,comm,steel,53.9
R32USA,NAM,urb,comm,wood,24.88401518346689
