region_gea,mat,arch,bld_age,year,parameter,value
PAS,perm,comm,p5,2035,shape,1.9
PAS,perm,comm,p5,2040,scale,60.90214285714286
PAS,perm,comm,p5,2040,shape,1.9
PAS,perm,comm,p5,2045,scale,66.55285714285715
PAS,perm,comm,p5,2045,shape,1.9
PAS,perm,comm,p5,2050,scale,72.20357142857144
PAS,perm,comm,p5,2050,shape,1.9
PAS,perm,comm,p5,2055,scale,77.85428571428572
PAS,perm,comm,p5,2055,shape,1.9
PAS,perm,comm,p5,2060,scale,83.505
PAS,perm,comm,p5,2060,shape,1.9
PAS,perm,comm,p5,2065,scale,83.505
PAS,perm,comm,p5,2065,shape,1.9
PAS,perm,comm,p5,2070,scale,83.505
PAS,perm,comm,p5,2070,shape,1.9
PAS,perm,comm,p5,2075,scale,83.505
PAS,perm,comm,p5,2075,shape,1.9
PAS,perm,comm,p5,2080,scale,83.505
PAS,perm,comm,p5,2080,shape,1.9
PAS,perm,comm,p5,2085,scale,83.505
PAS,perm,comm,p5,2085,shape,1.9
PAS,perm,comm,p5,2090,scale,83.505
PAS,perm,comm,p5,2090,shape,1.9
PAS,perm,comm,p5,2095,scale,83.505
PAS,perm,comm,p5,2095,shape,1.9
PAS,perm,comm,p5,2100,scale,83.505
PAS,perm,comm,p5,2100,shape,1.9
SAS,perm,comm,p1,2020,scale,67.34
SAS,perm,comm,p1,2020,shape,1.97
SAS,perm,comm,p1,2025,scale,67.34
SAS,perm,comm,p1,2025,shape,1.97
SAS,perm,comm,p1,2030,scale,72.15
SAS,perm,comm,p1,2030,shape,1.97
SAS,perm,comm,p1,2035,scale,76.96
SAS,perm,comm,p1,2035,shape,1.97
SAS,perm,comm,p1,2040,scale,81.77
SAS,perm,comm,p1,2040,shape,1.97
SAS,perm,comm,p1,2045,scale,86.58
SAS,perm,comm,p1,2045,shape,1.97
SAS,perm,comm,p1,2050,scale,91.39000000000001
SAS,perm,comm,p1,2050,shape,1.97
SAS,perm,comm,p1,2055,scale,96.2
SAS,perm,comm,p1,2055,shape,1.97
SAS,perm,comm,p1,2060,scale,101.01
SAS,perm,comm,p1,2060,shape,1.97
SAS,perm,comm,p1,2065,scale,101.01
SAS,perm,comm,p1,2065,shape,1.97
SAS,perm,comm,p1,2070,scale,101.01
SAS,perm,comm,p1,2070,shape,1.97
SAS,perm,comm,p1,2075,scale,101.01
SAS,perm,comm,p1,2075,shape,1.97
SAS,perm,comm,p1,2080,scale,101.01
SAS,perm,comm,p1,2080,shape,1.97
SAS,perm,comm,p1,2085,scale,101.01
SAS,perm,comm,p1,2085,shape,1.97
SAS,perm,comm,p1,2090,scale,101.01
SAS,perm,comm,p1,2090,shape,1.97
SAS,perm,comm,p1,2095,scale,101.01
SAS,perm,comm,p1,2095,shape,1.97
SAS,perm,comm,p1,2100,scale,101.01
SAS,perm,comm,p1,2100,shape,1.97
SAS,perm,comm,p2,2020,scale,67.34
SAS,perm,comm,p2,2020,shape,1.97
SAS,perm,comm,p2,2025,scale,67.34
SAS,perm,comm,p2,2025,shape,1.97
SAS,perm,comm,p2,2030,scale,72.15
SAS,perm,comm,p2,2030,shape,1.97
SAS,perm,comm,p2,2035,scale,76.96
SAS,perm,comm,p2,2035,shape,1.97
SAS,perm,comm,p2,2040,scale,81.77
SAS,perm,comm,p2,2040,shape,1.97
SAS,perm,comm,p2,2045,scale,86.58
SAS,perm,comm,p2,2045,shape,1.97
SAS,perm,comm,p2,2050,scale,91.39000000000001
SAS,perm,comm,p2,2050,shape,1.97
SAS,perm,comm,p2,2055,scale,96.2
SAS,perm,comm,p2,2055,shape,1.97
SAS,perm,comm,p2,2060,scale,101.01
SAS,perm,comm,p2,2060,shape,1.97
SAS,perm,comm,p2,2065,scale,101.01
SAS,perm,comm,p2,2065,shape,1.97
SAS,perm,comm,p2,2070,scale,101.01
SAS,perm,comm,p2,2070,shape,1.97
SAS,perm,comm,p2,2075,scale,101.01
SAS,perm,comm,p2,2075,shape,1.97
SAS,perm,comm,p2,2080,scale,101.01
SAS,perm,comm,p2,2080,shape,1.97
SAS,perm,comm,p2,2085,scale,101.01
SAS,perm,comm,p2,2085,shape,1.97
SAS,perm,comm,p2,2090,scale,101.01
SAS,perm,comm,p2,2090,shape,1.97
SAS,perm,comm,p2,2095,scale,101.01
SAS,perm,comm,p2,2095,shape,1.97
SAS,perm,comm,p2,2100,scale,101.01
SAS,perm,comm,p2,2100,shape,1.97
SAS,perm,comm,p3,2020,scale,67.34
SAS,perm,comm,p3,2020,shape,1.97
SAS,perm,comm,p3,2025,scale,67.34
SAS,perm,comm,p3,2025,shape,1.97
SAS,perm,comm,p3,2030,scale,72.15
SAS,perm,comm,p3,2030,shape,1.97
SAS,perm,comm,p3,2035,scale,76.96
SAS,perm,comm,p3,2035,shape,1.97
SAS,perm,comm,p3,2040,scale,81.77
SAS,perm,comm,p3,2040,shape,1.97
SAS,perm,comm,p3,2045,scale,86.58
SAS,perm,comm,p3,2045,shape,1.97
SAS,perm,comm,p3,2050,scale,91.39000000000001
SAS,perm,comm,p3,2050,shape,1.97
SAS,perm,comm,p3,2055,scale,96.2
SAS,perm,comm,p3,2055,shape,1.97
SAS,perm,comm,p3,2060,scale,101.01
SAS,perm,comm,p3,2060,shape,1.97
SAS,perm,comm,p3,2065,scale,101.01
SAS,perm,comm,p3,2065,shape,1.97
SAS,perm,comm,p3,2070,scale,101.01
SAS,perm,comm,p3,2070,shape,1.97
SAS,perm,comm,p3,2075,scale,101.01
SAS,perm,comm,p3,2075,shape,1.97
SAS,perm,comm,p3,2080,scale,101.01
SAS,perm,comm,p3,2080,shape,1.97
SAS,perm,comm,p3,2085,scale,101.01
SAS,perm,comm,p3,2085,shape,1.97
SAS,perm,comm,p3,2090,scale,101.01
SAS,perm,comm,p3,2090,shape,1.97
SAS,perm,comm,p3,2095,scale,101.01
SAS,perm,comm,p3,2095,shape,1.97
SAS,perm,comm,p3,2100,scale,101.01
SAS,perm,comm,p3,2100,shape,1.97
SAS,perm,comm,p5,2020,scale,67.34
SAS,perm,comm,p5,2020,shape,1.97
SAS,perm,comm,p5,2025,scale,67.34
SAS,perm,comm,p5,2025,shape,1.97
SAS,perm,comm,p5,2030,scale,75.998
SAS,perm,comm,p5,2030,shape,1.97
SAS,perm,comm,p5,2035,scale,84.656
SAS,perm,comm,p5,2035,shape,1.97
SAS,perm,comm,p5,2040,scale,93.31400000000001
SAS,perm,comm,p5,2040,shape,1.97
SAS,perm,comm,p5,2045,scale,101.97200000000001
SAS,perm,comm,p5,2045,shape,1.97
SAS,perm,comm,p5,2050,scale,110.63
SAS,perm,comm,p5,2050,shape,1.97
SAS,perm,comm,p5,2055,scale,119.288
SAS,perm,comm,p5,2055,shape,1.97
SAS,perm,comm,p5,2060,scale,127.946
SAS,perm,comm,p5,2060,shape,1.97
SAS,perm,comm,p5,2065,scale,127.946
SAS,perm,comm,p5,2065,shape,1.97
SAS,perm,comm,p5,2070,scale,127.946
SAS,perm,comm,p5,2070,shape,1.97
SAS,perm,comm,p5,2075,scale,127.946
SAS,perm,comm,p5,2075,shape,1.97
SAS,perm,comm,p5,2080,scale,127.946
SAS,perm,comm,p5,2080,shape,1.97
SAS,perm,comm,p5,2085,scale,127.946
SAS,perm,comm,p5,2085,shape,1.97
SAS,perm,comm,p5,2090,scale,127.946
SAS,perm,comm,p5,2090,shape,1.97
SAS,perm,comm,p5,2095,scale,127.946
SAS,perm,comm,p5,2095,shape,1.97
SAS,perm,comm,p5,2100,scale,127.946
SAS,perm,comm,p5,2100,shape,1.97
WEU,perm,comm,p1,2020,scale,150
WEU,perm,comm,p1,2020,shape,2.95
WEU,perm,comm,p1,2025,scale,150
WEU,perm,comm,p1,2025,shape,2.95
WEU,perm,comm,p1,2030,scale,165
WEU,perm,comm,p1,2030,shape,2.95
WEU,perm,comm,p1,2035,scale,180
WEU,perm,comm,p1,2035,shape,2.95
WEU,perm,comm,p1,2040,scale,195
WEU,perm,comm,p1,2040,shape,2.95
WEU,perm,comm,p1,2045,scale,210
WEU,perm,comm,p1,2045,shape,2.95
WEU,perm,comm,p1,2050,scale,225
WEU,perm,comm,p1,2050,shape,2.95
WEU,perm,comm,p1,2055,scale,225
WEU,perm,comm,p1,2055,shape,2.95
WEU,perm,comm,p1,2060,scale,225
WEU,perm,comm,p1,2060,shape,2.95
WEU,perm,comm,p1,2065,scale,225
WEU,perm,comm,p1,2065,shape,2.95
WEU,perm,comm,p1,2070,scale,225
WEU,perm,comm,p1,2070,shape,2.95
WEU,perm,comm,p1,2075,scale,225
WEU,perm,comm,p1,2075,shape,2.95
WEU,perm,comm,p1,2080,scale,225
WEU,perm,comm,p1,2080,shape,2.95
WEU,perm,comm,p1,2085,scale,225
WEU,perm,comm,p1,2085,shape,2.95
WEU,perm,comm,p1,2090,scale,225
WEU,perm,comm,p1,2090,shape,2.95
WEU,perm,comm,p1,2095,scale,225
WEU,perm,comm,p1,2095,shape,2.95
WEU,perm,comm,p1,2100,scale,225
WEU,perm,comm,p1,2100,shape,2.95
WEU,perm,comm,p2,2020,scale,70.82
WEU,perm,comm,p2,2020,shape,2.95
WEU,perm,comm,p2,2025,scale,70.82
WEU,perm,comm,p2,2025,shape,2.95
WEU,perm,comm,p2,2030,scale,77.902
WEU,perm,comm,p2,2030,shape,2.95
WEU,perm,comm,p2,2035,scale,84.984
WEU,perm,comm,p2,2035,shape,2.95
WEU,perm,comm,p2,2040,scale,92.06599999999999
WEU,perm,comm,p2,2040,shape,2.95
WEU,perm,comm,p2,2045,scale,99.14799999999998
WEU,perm,comm,p2,2045,shape,2.95
WEU,perm,comm,p2,2050,scale,106.22999999999999
WEU,perm,comm,p2,2050,shape,2.95
WEU,perm,comm,p2,2055,scale,106.22999999999999
WEU,perm,comm,p2,2055,shape,2.95
WEU,perm,comm,p2,2060,scale,106.22999999999999
WEU,perm,comm,p2,2060,shape,2.95
WEU,perm,comm,p2,2065,scale,106.22999999999999
WEU,perm,comm,p2,2065,shape,2.95
WEU,perm,comm,p2,2070,scale,106.22999999999999
WEU,perm,comm,p2,2070,shape,2.95
WEU,perm,comm,p2,2075,scale,106.22999999999999
WEU,perm,comm,p2,2075,shape,2.95
WEU,perm,comm,p2,2080,scale,106.22999999999999
WEU,perm,comm,p2,2080,shape,2.95
WEU,perm,comm,p2,2085,scale,106.22999999999999
WEU,perm,comm,p2,2085,shape,2.95
WEU,perm,comm,p2,2090,scale,106.22999999999999
WEU,perm,comm,p2,2090,shape,2.95
WEU,perm,comm,p2,2095,scale,106.22999999999999
WEU,perm,comm,p2,2095,shape,2.95
WEU,perm,comm,p2,2100,scale,106.22999999999999
WEU,perm,comm,p2,2100,shape,2.95
WEU,perm,comm,p3,2020,scale,70.82
WEU,perm,comm,p3,2020,shape,2.95
WEU,perm,comm,p3,2025,scale,70.82
WEU,perm,comm,p3,2025,shape,2.95
WEU,perm,comm,p3,2030,scale,77.902
WEU,perm,comm,p3,2030,shape,2.95
WEU,perm,comm,p3,2035,scale,84.984
WEU,perm,comm,p3,2035,shape,2.95
WEU,perm,comm,p3,2040,scale,92.06599999999999
WEU,perm,comm,p3,2040,shape,2.95
WEU,perm,comm,p3,2045,scale,99.14799999999998
WEU,perm,comm,p3,2045,shape,2.95
WEU,perm,comm,p3,2050,scale,106.22999999999999
WEU,perm,comm,p3,2050,shape,2.95
WEU,perm,comm,p3,2055,scale,106.22999999999999
WEU,perm,comm,p3,2055,shape,2.95
WEU,perm,comm,p3,2060,scale,106.22999999999999
WEU,perm,comm,p3,2060,shape,2.95
WEU,perm,comm,p3,2065,scale,106.22999999999999
WEU,perm,comm,p3,2065,shape,2.95
WEU,perm,comm,p3,2070,scale,106.22999999999999
WEU,perm,comm,p3,2070,shape,2.95
WEU,perm,comm,p3,2075,scale,106.22999999999999
WEU,perm,comm,p3,2075,shape,2.95
WEU,perm,comm,p3,2080,scale,106.22999999999999
WEU,perm,comm,p3,2080,shape,2.95
WEU,perm,comm,p3,2085,scale,106.22999999999999
WEU,perm,comm,p3,2085,shape,2.95
WEU,perm,comm,p3,2090,scale,106.22999999999999
WEU,perm,comm,p3,2090,shape,2.95
WEU,perm,comm,p3,2095,scale,106.22999999999999
WEU,perm,comm,p3,2095,shape,2.95
WEU,perm,comm,p3,2100,scale,106.22999999999999
WEU,perm,comm,p3,2100,shape,2.95
WEU,perm,comm,p5,2020,scale,70.82
WEU,perm,comm,p5,2020,shape,2.95
WEU,perm,comm,p5,2025,scale,70.82
WEU,perm,comm,p5,2025,shape,2.95
WEU,perm,comm,p5,2030,scale,83.56759999999998
WEU,perm,comm,p5,2030,shape,2.95
WEU,perm,comm,p5,2035,scale,96.3152
WEU,perm,comm,p5,2035,shape,2.95
WEU,perm,comm,p5,2040,scale,109.0628
WEU,perm,comm,p5,2040,shape,2.95
WEU,perm,comm,p5,2045,scale,121.8104
WEU,perm,comm,p5,2045,shape,2.95
WEU,perm,comm,p5,2050,scale,134.558
WEU,perm,comm,p5,2050,shape,2.95
WEU,perm,comm,p5,2055,scale,134.558
WEU,perm,comm,p5,2055,shape,2.95
WEU,perm,comm,p5,2060,scale,134.558
WEU,perm,comm,p5,2060,shape,2.95
WEU,perm,comm,p5,2065,scale,134.558
WEU,perm,comm,p5,2065,shape,2.95
WEU,perm,comm,p5,2070,scale,134.558
WEU,perm,comm,p5,2070,shape,2.95
WEU,perm,comm,p5,2075,scale,134.558
WEU,perm,comm,p5,2075,shape,2.95
WEU,perm,comm,p5,2080,scale,134.558
WEU,perm,comm,p5,2080,shape,2.95
WEU,perm,comm,p5,2085,scale,134.558
WEU,perm,comm,p5,2085,shape,2.95
WEU,perm,comm,p5,2090,scale,134.558
WEU,perm,comm,p5,2090,shape,2.95
WEU,perm,comm,p5,2095,scale,134.558
WEU,perm,comm,p5,2095,shape,2.95
WEU,perm,comm,p5,2100,scale,134.558
WEU,perm,comm,p5,2100,shape,2.95
